Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),H2OX(23)
1.6736607599001695e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32880496888313826,0.11291458692120951,0.021315672714550447,0.0,1.3928938812662835e-10,3.8190631762802314e-06,1.4573197173275058e-06,1.212739602909164e-09,3.8285582455907887e-23,1.4661618016669721e-05,6.043209007948772e-21,1.8118954914992965e-08,1.2182470014488189e-16,1.0645087927211492e-13,3.2024709711891028e-17,1.4001858075329282e-19,1.9934863468739167e-13,2.6209399189381671e-16,0.0057391600119894312,0.0030103273056261521,3.7912449005540876e-08,3.560546025077434e-10,1.2955018409098634e-05,5.6311836016777932e-08,3.1087924021607948e-12,2.4174007301143797e-09,2.1755968984019456e-11,3.8682194294087957e-08,1.8692225738496887e-08,2.1849524537721905e-14,1.180687368971703e-12,1.0301635880700062e-14
1.6811001749567177e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32879235596180517,0.11291466657090969,0.021309282631782448,0.0,1.4160528337248288e-10,3.8761131516443269e-06,1.4706579752796389e-06,1.2381827804273202e-09,3.9063861915136322e-23,1.4782602699875398e-05,6.2851618777716126e-21,1.8219649013459804e-08,1.2515490340101417e-16,1.0847877654814169e-13,3.2507063871003216e-17,1.4194952443268171e-19,2.0202809822554399e-13,2.7032485421666323e-16,0.0057389455749370802,0.0030230940889214024,3.8094137691946096e-08,3.5921400203450286e-10,1.3014344521798266e-05,5.7163442750948292e-08,3.1743093379035765e-12,2.4366465924352931e-09,2.1956878965517902e-11,3.8883522358231527e-08,1.8703142849321324e-08,2.2014156534874877e-14,1.1914482138483065e-12,1.0446483724260696e-14
1.6885395900132658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32877974819508604,0.11291474577534918,0.02130289495450978,0.0,1.4394707019170738e-10,3.9336176436508369e-06,1.4840604852068139e-06,1.2640452296198464e-09,3.9854487021692743e-23,1.4904037316901961e-05,6.5357617500543538e-21,1.8320284517951375e-08,1.2856240873457555e-16,1.1053440043039149e-13,3.2994216398165081e-17,1.4389888678460156e-19,2.0472715611876301e-13,2.7878026190332851e-16,0.0057387310684096924,0.0030358559968152198,3.8275947704306041e-08,3.623808829860338e-10,1.307345435789044e-05,5.8021933510222614e-08,3.2409099132509553e-12,2.4559551224422351e-09,2.2158171006866767e-11,3.9084391524528015e-08,1.8714043639127567e-08,2.2179407193162055e-14,1.2022603018875764e-12,1.0592660722276037e-14
1.695979005069814e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876714557294584,0.11291482452866364,0.021296509681498977,0.0,1.4631487857314406e-10,3.9915758423900717e-06,1.4975272795921078e-06,1.2903319499936163e-09,4.0657594327613085e-23,1.5025921241956835e-05,6.7952805291350717e-21,1.842085835750194e-08,1.3204868846266918e-16,1.1261797193499256e-13,3.3486184745339965e-17,1.4586677381312573e-19,2.0744579506516748e-13,2.8746541654614933e-16,0.005738516498854181,0.0030486130317422654,3.8457878543193752e-08,3.6555519536198212e-10,1.313234908251188e-05,5.8887295786637296e-08,3.3086070753097685e-12,2.4753261565464666e-09,2.235983953452443e-11,3.928480331010678e-08,1.8724927957532879e-08,2.2345276584545327e-14,1.2131236538908654e-12,1.0740172283621342e-14
1.703418420126362e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875454808564775,0.1129149028253161,0.021290126811517745,0.0,1.4870883824027041e-10,4.0499869222999801e-06,1.5110583906374885e-06,1.3170479770887325e-09,4.1473321124623782e-23,1.5148253848798113e-05,7.0639974956278078e-21,1.8521367514903913e-08,1.356152366327926e-16,1.1472971254899515e-13,3.3982986227523434e-17,1.4785329187078234e-19,2.1018400132937273e-13,2.9638561859964249e-16,0.0057383018723906089,0.0030613651961352026,3.8639929708170301e-08,3.6873689061407305e-10,1.3191029891439977e-05,5.9759516811507517e-08,3.3774138642061768e-12,2.4947595312549707e-09,2.2561879149435632e-11,3.9484759345267608e-08,1.8735795662083946e-08,2.2511764780527661e-14,1.2240382904324277e-12,1.0889023820629429e-14
1.7108578351829102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3287419557237386,0.11291498066008057,0.021283746343334894,0.0,1.5112907866126829e-10,4.1088500428741308e-06,1.5246538502675517e-06,1.3441983825465959e-09,4.2301805442593103e-23,1.5271034510731021e-05,7.3421994742084191e-21,1.8621809026642437e-08,1.3926356924508298e-16,1.1686984423315261e-13,3.448463802456897e-17,1.4985854766029628e-19,2.1294176075881493e-13,3.055462688363803e-16,0.0057380871948286751,0.0030741124924247173,3.8822100697766612e-08,3.7192592162326022e-10,1.3249498009651045e-05,6.0638583566659272e-08,3.4473434132520103e-12,2.5142550831698338e-09,2.276428462460659e-11,3.9684261370383017e-08,1.8746646616869183e-08,2.267887185231378e-14,1.23500423186247e-12,1.1039220749424194e-14
1.7182972502394584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32872936847803397,0.11291505802802625,0.021277368275720358,0.0,1.5357572905908358e-10,4.1681643493571187e-06,1.5383136901330933e-06,1.3717882741772439e-09,4.3143186048017441e-23,1.5394262600604309e-05,7.6301810044616174e-21,1.8722179982805805e-08,1.4299522447570954e-16,1.1903858942474691e-13,3.499115718303343e-17,1.5188264823633486e-19,2.1571905879977247e-13,3.1495286981772594e-16,0.0057378724716833683,0.0030868549230395376,3.9004391009466942e-08,3.7512224267653301e-10,1.3307754689906876e-05,6.1524482795474294e-08,3.518408949109145e-12,2.5338126489876066e-09,2.2967050903264749e-11,3.9883311230016049e-08,1.8757480694059086e-08,2.2846597870533775e-14,1.2460214983100739e-12,1.1190768490244884e-14
1.7257366652960065e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32871678633960477,0.11291513492450281,0.02127099260744517,0.0,1.5604891842146957e-10,4.227928973427233e-06,1.5520379416147621e-06,1.3998227960259513e-09,4.3997602442543178e-23,1.5517937490806632e-05,7.9282445148295399e-21,1.8822477526972639e-08,1.4681176290141056e-16,1.2123617104045406e-13,3.5502560618040119e-17,1.5392570100725709e-19,2.1851588051308258e-13,3.246110273794995e-16,0.0057376577081898056,0.0030995924904064541,3.9186800139693886e-08,3.7832580944348583e-10,1.3365801211362467e-05,6.2417201013744205e-08,3.5906237919519265e-12,2.5534320654986637e-09,2.3170173095887852e-11,4.0081910871637837e-08,1.8768297770765424e-08,2.3014942905668503e-14,1.2570901096861734e-12,1.134367246776206e-14
1.7331760803525547e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32870420929976496,0.11291521134512619,0.021264619337281465,0.0,1.5854877551100394e-10,4.2881430338662396e-06,1.5658266358263879e-06,1.4283071284391032e-09,4.486519486152468e-23,1.5642058553262811e-05,8.2367004997027625e-21,1.8922698856076314e-08,1.5071476772517075e-16,1.2346281247924301e-13,3.6018865115157994e-17,1.5598781373686652e-19,2.2133221058955223e-13,3.3452645213264619e-16,0.005737442909317365,0.0031123251969503384,3.93693275837951e-08,3.8153657895255745e-10,1.3423638878207167e-05,6.3316724520332196e-08,3.6640013556276463e-12,2.5731131695865518e-09,2.337364647889853e-11,4.0280062336952208e-08,1.8779097733593928e-08,2.3183907027315658e-14,1.2682100856862857e-12,1.1497938111383702e-14
1.7406154954091028e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32869163735005924,0.11291528728576521,0.021258248464002445,0.0,1.6107542887507336e-10,4.3488056372162032e-06,1.5796798036186631e-06,1.45724648812933e-09,4.5746104272619108e-23,1.5766625159430141e-05,8.5558676996957709e-21,1.9022841220247538e-08,1.5470584500303681e-16,1.2571873762530493e-13,3.6540087332294909e-17,1.5806909454616725e-19,2.241680333650624e-13,3.4470496097898438e-16,0.0057372280797830634,0.0031250530450941585,3.9551972836031617e-08,3.8475450956716955e-10,1.3481269018319638e-05,6.4223039407639107e-08,3.7385551478150487e-12,2.5928557982273362e-09,2.3577466490399023e-11,4.0477767765749927e-08,1.8789880470318405e-08,2.3353490305406044e-14,1.2793814457935107e-12,1.1653570855553892e-14
1.748054910465651e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286790704822512,0.11291536274252896,0.021251879986382394,0.0,1.6362900685581734e-10,4.4099158784231854e-06,1.5935974755820113e-06,1.4866461282399091e-09,4.6640472374418512e-23,1.5891636680294573e-05,8.8860732851495849e-21,1.9122901922635631e-08,1.5878662387206701e-16,1.2800417085100702e-13,3.7066243801603757e-17,1.6016965191512377e-19,2.270233328353642e-13,3.5515247864211165e-16,0.005737013224064288,0.0031377760372589972,3.9734735389567178e-08,3.8797956096146412e-10,1.3538692981970609e-05,6.513613157187229e-08,3.8142987701808814e-12,2.6126597884889421e-09,2.3781628730795728e-11,4.0675029378506061e-08,1.8800645883601438e-08,2.352369280806447e-14,1.2906042092808861e-12,1.18105761400402e-14
1.7536648619427145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866959735155182,0.11291541932109424,0.021247079196447697,0.0,1.6557250656768843e-10,4.4562936921673089e-06,1.604135262773844e-06,1.5091235799748674e-09,4.7323889515591801e-23,1.5986199864595457e-05,9.1425803156871968e-21,1.9198300584232463e-08,1.6192420596914728e-16,1.2974723392627143e-13,3.7466283821805767e-17,1.6176646567174209e-19,2.2918934269723837e-13,3.6321236763856234e-16,0.0057368511898556003,0.0031473670449996354,3.9872631164601452e-08,3.9041620959934887e-10,1.3581860006993114e-05,6.5829154279654058e-08,3.8722111249255993e-12,2.6276341644817045e-09,2.3935808173535252e-11,4.0823489287757541e-08,1.8808752398838414e-08,2.3652449541970076e-14,1.2991011351087392e-12,1.1929882529226328e-14
1.759274813419778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32866012710270787,0.11291547562093072,0.021242279767569486,0.0,1.675314445609054e-10,4.5029251352013744e-06,1.614709760056318e-06,1.531868056660686e-09,4.8015102187600587e-23,1.6081015419014048e-05,9.4057023138744072e-21,1.9273650190757116e-08,1.6511445295285553e-16,1.315073010663237e-13,3.7869145999029289e-17,1.6337434962465108e-19,2.3136641146943383e-13,3.7143128502813553e-16,0.0057366891449189541,0.0031569552938282624,4.0010593135299365e-08,3.9285686893755029e-10,1.3624911165941273e-05,6.6526016530203848e-08,3.930813764144761e-12,2.6426432710121715e-09,2.40901780455522e-11,4.0971699159027919e-08,1.881684896728107e-08,2.3781558462654013e-14,1.3076273101164324e-12,1.2049974839098111e-14
1.7648847648968416e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32865065973241359,0.11291553164061709,0.021237481699223335,0.0,1.695058756577711e-10,4.5498098076116888e-06,1.6253209802601272e-06,1.5548818521079561e-09,4.8714171973686645e-23,1.6176083073285798e-05,9.675589465135865e-21,1.9348949645175494e-08,1.6835808991331707e-16,1.3328446904022485e-13,3.8274837284373458e-17,1.6499335069928948e-19,2.3355453193447746e-13,3.7981189616626114e-16,0.0057365270909276993,0.0031665407847809549,4.014862108307222e-08,3.9530152311377632e-10,1.3667847060500216e-05,6.7226712074542338e-08,3.9901126266681609e-12,2.6576870383163663e-09,2.4244736635185522e-11,4.1119660040241461e-08,1.8824935550620693e-08,2.3911019599242238e-14,1.3161827423370605e-12,1.2170855408828006e-14
1.769933721226199e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286421415576245,0.11291558181768407,0.02123316460053358,0.0,1.7129615551466602e-10,4.5922221909069801e-06,1.6349024870809109e-06,1.5758264409359778e-09,4.9350103701542264e-23,1.6261859284004898e-05,9.9243986055680839e-21,1.9416675381015232e-08,1.7132361711884993e-16,1.3489862153923318e-13,3.8642384042694784e-17,1.6645999568456138e-19,2.3553328350938622e-13,3.874949267811585e-16,0.0057363812359248209,0.0031751653695102928,4.0272902465510787e-08,3.9750511466799499e-10,1.3706391316535398e-05,6.7860610323679787e-08,4.0440818069364576e-12,2.6712560062150824e-09,2.4383999344198301e-11,4.1252612833371319e-08,1.8832204907568365e-08,2.4027835790804764e-14,1.3239076528396452e-12,1.2280323818722717e-14
1.7749826775555565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32863362570950377,0.11291563176578433,0.021228848603068499,0.0,1.7309906903604305e-10,4.634839067849372e-06,1.6445137590362296e-06,1.5969927344396653e-09,4.9992494989391382e-23,1.6347839279319546e-05,1.0178925214538947e-20,1.9484358842749005e-08,1.7433352329507515e-16,1.3652677499948178e-13,3.9012232991267335e-17,1.6793571801894288e-19,2.3752097564143675e-13,3.9531311285929739e-16,0.0057362353760212915,0.00318378772195333,4.0397236952166329e-08,3.99711918503764e-10,1.3744843147129884e-05,6.849760380906022e-08,4.0986241357772866e-12,2.6848529420378808e-09,2.4523412388725023e-11,4.1385365610599314e-08,1.883946612217152e-08,2.4144937321598118e-14,1.331656273903923e-12,1.2390434323624595e-14
1.780031633884914e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32862511218576074,0.11291568148401165,0.021224533706446481,0.0,1.7491465607712337e-10,4.6776601408308546e-06,1.6541548053138876e-06,1.6183824294581446e-09,5.064139121889556e-23,1.6434022861879445e-05,1.0439284982405529e-20,1.9551999265609341e-08,1.773883531903363e-16,1.3816900030203072e-13,3.9384389118399741e-17,1.6942055215722487e-19,2.3951760288008209e-13,4.0326847431256804e-16,0.0057360895123074627,0.00319240784286414,4.0521624382932355e-08,4.0192192386884172e-10,1.3783203002447909e-05,6.9137687870877093e-08,4.1537440061680624e-12,2.6984777949866511e-09,2.466297462116687e-11,4.1517919184644572e-08,1.8846719170530807e-08,2.4262324212429463e-14,1.3394286112523175e-12,1.2501188633115097e-14
1.7850805902142713e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32861660098413986,0.11291573097149807,0.021220219910286164,0.0,1.7674295646120955e-10,4.7206851104980892e-06,1.6638256350502002e-06,1.6399972306333099e-09,5.1296837925309256e-23,1.6520409834229726e-05,1.07055956199476e-20,1.9619595895786357e-08,1.8048865672594261e-16,1.3982536843508521e-13,3.9758857388027161e-17,1.709145326324641e-19,2.415231597190341e-13,4.1136305581381143e-16,0.005735943645835663,0.003201025732996412,4.0646064597462398e-08,4.0413512026004096e-10,1.3821471335944113e-05,6.9780857819144459e-08,4.2094458312049855e-12,2.7121305142819751e-09,2.480268492460599e-11,4.1650274384901347e-08,1.8853964027638877e-08,2.4379996484323299e-14,1.3472246705657397e-12,1.2612588458220242e-14
1.7901295465436287e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32860809210241981,0.11291578022741235,0.021215907214206395,0.0,1.7858400998106198e-10,4.7639136758338455e-06,1.6735262573304159e-06,1.6618388504184733e-09,5.1958880797315857e-23,1.6606999998810399e-05,1.0977976887644491e-20,1.9687147990386097e-08,1.8363498902994923e-16,1.4149595049442849e-13,4.0135642739992028e-17,1.7241769405623972e-19,2.4353764059813237e-13,4.1959892703025986e-16,0.0057357977776215426,0.0032096413931034513,4.0770557435170214e-08,4.0635149741920348e-10,1.385964860420296e-05,7.042710893500446e-08,4.2657340441239308e-12,2.7258110491630355e-09,2.4942542213924975e-11,4.1782432051581337e-08,1.8861200672693354e-08,2.4497954157646404e-14,1.3550444574839445e-12,1.2724635511438243e-14
1.795178502872986e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859958553841206,0.11291582925095886,0.021211595617826207,0.0,1.8043785640025295e-10,4.8073455342343248e-06,1.683256681189309e-06,1.6839090090867849e-09,5.2627565676876023e-23,1.6693793157955782e-05,1.1256550626047572e-20,1.9754654817383591e-08,1.8682791047125572e-16,1.4318081768385534e-13,4.0514750090324678e-17,1.7393007111891038e-19,2.4556103990512104e-13,4.2797818286192242e-16,0.0057356519086452827,0.0032182548239381844,4.0895102735230504e-08,4.0857104532949015e-10,1.389773526677965e-05,7.10764364719711e-08,4.3226130983207172e-12,2.7395193488875106e-09,2.5082545433280686e-11,4.191439303667651e-08,1.8868429087422927e-08,2.4616197252432262e-14,1.3628879776059854e-12,1.283733150676179e-14
1.8002274592023435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32859108128995967,0.11291587804137626,0.021207285120764884,0.0,1.8230453545453163e-10,4.8509803815892568e-06,1.6930169156112357e-06,1.7062094347398119e-09,5.3302938559067576e-23,1.6780789113893971e-05,1.1541440785410423e-20,1.9822115655579715e-08,1.9006798669350844e-16,1.448800413156029e-13,4.0896184331523367e-17,1.7545169858987032e-19,2.4759335197748812e-13,4.3650294367652082e-16,0.0057355060398529036,0.003226866026253159,4.1019700336577564e-08,4.1079375421285706e-10,1.3935731786027707e-05,7.1728835657217883e-08,4.3800874673717936e-12,2.7532553627314807e-09,2.5222693553829517e-11,4.2046158212665133e-08,1.8875649247208707e-08,2.4734725789836651e-14,1.3707552364902469e-12,1.2950678159729453e-14
1.805276415531701e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32858257935493662,0.11291592659793642,0.021202975722641907,0.0,1.8418408685316173e-10,4.8948179123567244e-06,1.7028069695306581e-06,1.7287418633158192e-09,5.3985045591941426e-23,1.6867987668746294e-05,1.1832773456736379e-20,1.9889529794551375e-08,1.9335578864940223e-16,1.4659369281078382e-13,4.12799503328352e-17,1.7698261131780756e-19,2.4963457110418508e-13,4.4517535555085409e-16,0.0057353601721573918,0.0032354750008005456,4.1144350077904816e-08,4.1301961452618234e-10,1.3973638626958787e-05,7.2384301692782982e-08,4.438161645054144e-12,2.7670190399893361e-09,2.5362985581143615e-11,4.2177728459633312e-08,1.8882861133308728e-08,2.4853539789872966e-14,1.3786462396549772e-12,1.3064677187474039e-14
1.8098204762281225e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32857492958966472,0.11291597009831658,0.021199098203609192,0.0,1.8588672176576476e-10,4.9344447307400162e-06,1.7116435210730319e-06,1.7492208526079863e-09,5.4604737884883628e-23,1.6946639426551746e-05,1.2100587172537129e-20,1.9950162013268598e-08,1.9635609210971559e-16,1.4814837409730707e-13,4.1627337394829917e-17,1.7836840053420885e-19,2.5147927909172412e-13,4.5310856253440325e-16,0.0057352288928981037,0.0032432211737732685,4.1256579291270839e-08,4.1502557557831939e-10,1.4007678495188447e-05,7.2976839296993181e-08,4.490944971748714e-12,2.7794299598467735e-09,2.5489370645245441e-11,4.2295975752077595e-08,1.8889344744582507e-08,2.4960716476665654e-14,1.3857684483917632e-12,1.316783551334035e-14
1.814364536924544e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32856728169506416,0.11291601340822205,0.021195221574131395,0.0,1.8759984433489758e-10,4.974235249496003e-06,1.7205042400492105e-06,1.7698904532879378e-09,5.5229956200722529e-23,1.7025454984703837e-05,1.237381821583871e-20,2.001075533603962e-08,1.993959439881106e-16,1.4971485211309543e-13,4.1976620625502466e-17,1.797617646175616e-19,2.5333119290119412e-13,4.6116472742126233e-16,0.0057350976158622967,0.0032509655434110009,4.136885048924182e-08,4.1703407510973808e-10,1.404164644508554e-05,7.3571853613578942e-08,4.5442211042337778e-12,2.7918632090738778e-09,2.5615870799281292e-11,4.2414066532210593e-08,1.8895821627783371e-08,2.5068124419101974e-14,1.3929098984001215e-12,1.3271524908927711e-14
1.8189085976209655e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32855963566964497,0.11291605652718646,0.021191345833931553,0.0,1.8932348345888087e-10,5.0141892432068762e-06,1.729389132870419e-06,1.7907519471695001e-09,5.5860734498642004e-23,1.7104434198724966e-05,1.2652563078731664e-20,2.0071309267156168e-08,2.0247577167623063e-16,1.5129317915205138e-13,4.232780352734278e-17,1.8116272913833046e-19,2.551903082752173e-13,4.6934546907820691e-16,0.0057349663416513775,0.0032587081102612952,4.1481163553727826e-08,4.1904510663872433e-10,1.4075542820548637e-05,7.4169341097387018e-08,4.5979933605214738e-12,2.804318750743918e-09,2.5742485380697682e-11,4.2532001468226536e-08,1.8902291768520063e-08,2.5175763631598693e-14,1.400070593620721e-12,1.337574662946398e-14
1.823452658317387e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32855199151193504,0.11291609945476239,0.021187470982732857,0.0,1.9105766802195245e-10,5.0543064856981539e-06,1.7382982059160563e-06,1.8118066212285864e-09,5.649710683784449e-23,1.7183576924066095e-05,1.2936919736372786e-20,2.0131823317852337e-08,2.0559600613487434e-16,1.5288340758057974e-13,4.2680889588283908e-17,1.8257131971964806e-19,2.5705662092876878e-13,4.7765242384604701e-16,0.0057348350708477727,0.0032664488748714608,4.1593518366482933e-08,4.2105866382652078e-10,1.4109367966850002e-05,7.4769298189718818e-08,4.652265071926551e-12,2.8167965479419426e-09,2.5869213744676305e-11,4.2649781230081771e-08,1.8908755158279239e-08,2.5283634127831173e-14,1.4072505379685873e-12,1.3480501931238718e-14
1.8279967190138085e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32854434922047987,0.11291614219052097,0.021183597020258613,0.0,1.9280242689503454e-10,5.0945867500809898e-06,1.7472314655339889e-06,1.8330557676079873e-09,5.7139107377471644e-23,1.7262883016106437e-05,1.3226987665849824e-20,2.019229700627328e-08,2.0875708191442209e-16,1.5448558983783025e-13,4.3035882281867271e-17,1.8398756203746763e-19,2.5893012655014986e-13,4.8608724568435841e-16,0.0057347038040155562,0.0032741878377885647,4.1705914809108962e-08,4.2307474046951918e-10,1.414312223054122e-05,7.53717213190136e-08,4.7070395830778455e-12,2.8292965637647233e-09,2.5996055238814654e-11,4.2767406497399755e-08,1.891521178619055e-08,2.5391735923500027e-14,1.4144497353329911e-12,1.3585792071365101e-14
1.832086373640588e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32853747275262934,0.11291618048835979,0.021180111213662648,0.0,1.9438177476755284e-10,5.1309781836756001e-06,1.755292083930735e-06,1.8523473453066989e-09,5.7721748287506094e-23,1.7334398057883429e-05,1.3493015383202801e-20,2.0246688423396995e-08,2.1163733151013858e-16,1.559378177926879e-13,4.3357008736416425e-17,1.852687436220756e-19,2.606224280125111e-13,4.9378929299546461e-16,0.0057345856677139618,0.0032811513644183444,4.1807107103028286e-08,4.2489135858150858e-10,1.41734407506218e-05,7.5916007635241427e-08,4.7567693119706122e-12,2.8405655444382742e-09,2.6110308817913609e-11,4.2873137714586637e-08,1.892101695881159e-08,2.5489225311542131e-14,1.4209454774847219e-12,1.3681011524613307e-14
1.8361760282673675e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32853059779424337,0.11291621863020579,0.021176626126507985,0.0,1.95969732236153e-10,5.1675013143509558e-06,1.7633723031510674e-06,1.8717984456698845e-09,5.8309000832331706e-23,1.740604520395531e-05,1.3763825713990767e-20,2.0301046420741755e-08,2.1455133937207504e-16,1.5739980921478034e-13,4.3679684877726877e-17,1.8655616274617553e-19,2.6232054908658591e-13,5.015974975900224e-16,0.0057344675354581752,0.0032881134325181399,4.1908332934577264e-08,4.2671000823165992e-10,1.4203702391739229e-05,7.6462285918108701e-08,4.8069114856139121e-12,2.8518524654296558e-09,2.6224653111144742e-11,4.2978744852310441e-08,1.8926816637719538e-08,2.558690207320574e-14,1.4274568205102196e-12,1.3776666134703454e-14
1.840265682894147e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32852372434429578,0.11291625661578243,0.021173141758593202,0.0,1.9756632032308017e-10,5.2041559753805077e-06,1.771472127757843e-06,1.8914100214231554e-09,5.8900890121313418e-23,1.7477824348743196e-05,1.4039494375154921e-20,2.0355370661260816e-08,2.1749942982740654e-16,1.5887160248438272e-13,4.4003913208764441e-17,1.8784983823788999e-19,2.6402448657740068e-13,5.0951310239740578e-16,0.0057343494076234642,0.0032950740424862609,4.2009592217119577e-08,4.2853068519156135e-10,1.4233907408867263e-05,7.7010553539807725e-08,4.8574685699485436e-12,2.8631572998605471e-09,2.6339087693278446e-11,4.3084228419653332e-08,1.8932610815405829e-08,2.5684766218839981e-14,1.433983767192817e-12,1.3872756820624561e-14
1.8443553375209265e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32851685240177037,0.11291629444482384,0.021169658109716979,0.0,1.9917156004371757e-10,5.2409419996682426e-06,1.7795915622936989e-06,1.9111830286936896e-09,5.9497441329207961e-23,1.7549735386620347e-05,1.4320098117886498e-20,2.0409660812357559e-08,2.2048192960986069e-16,1.603532360301162e-13,4.4329696223461662e-17,1.8914978896037943e-19,2.6573423727476624e-13,5.1753736227520541e-16,0.0057342312845744155,0.0033020331947208569,4.2110884863918677e-08,4.3035338532145511e-10,1.4264056057619031e-05,7.7560807865698275e-08,4.9084430396783516e-12,2.8744800208601854e-09,2.6453612151292149e-11,4.318958892890283e-08,1.893839948528726e-08,2.5782817758588109e-14,1.440526320299607e-12,1.3969284502166157e-14
1.848444992147706e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32850998196566095,0.11291633211707477,0.021166175179678077,0.0,2.0078547240702154e-10,5.2778592197713542e-06,1.7877306112812044e-06,1.9311184270129285e-09,6.0098679696124489e-23,1.7621778211911988e-05,1.460571473944619e-20,2.046391654586491e-08,2.2349916787197093e-16,1.618447483290904e-13,4.4657036406814404e-17,1.9045603381193237e-19,2.6744979795379899e-13,5.2567154409756929e-16,0.0057341131666652353,0.0033089908896199215,4.2212210788136247e-08,4.3217810456895948e-10,1.4294148594199876e-05,7.8113046254674988e-08,4.9598373782766455e-12,2.8858206015653302e-09,2.6568226082997692e-11,4.3294826896375398e-08,1.8944182640694923e-08,2.5881056702608067e-14,1.4470844825815175e-12,1.4066250099882539e-14
1.8525346467744855e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32850311303497109,0.1129163696322899,0.021162692968275346,0.0,2.0240807841595267e-10,5.3149074679223391e-06,1.7958892792229636e-06,1.9512171793192329e-09,6.0704630527486819e-23,1.7693952718895096e-05,1.4896423095147129e-20,2.0518137538024008e-08,2.2655147619737438e-16,1.6334617790704669e-13,4.4985936234977996e-17,1.9176859172605653e-19,2.6917116537543114e-13,5.3391692684423321e-16,0.0057339950542400304,0.0033159471275812911,4.2313569902832939e-08,4.3400483896787578e-10,1.4324185275363045e-05,7.8667266059526072e-08,5.011654077992543e-12,2.8971790151202319e-09,2.6682929097198113e-11,4.3399942841452422e-08,1.8949960275691875e-08,2.5979483060901345e-14,1.4536582567734113e-12,1.4163654535123449e-14
1.856624301401265e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32849624560871382,0.11291640699023391,0.021159211475307711,0.0,2.0403939906790452e-10,5.3520865760508156e-06,1.8040675706017177e-06,1.9714802519605355e-09,6.1315319193996448e-23,1.7766258801798262e-05,1.5192303110431537e-20,2.0572323469462821e-08,2.2963918861313324e-16,1.6485756333850105e-13,4.5316398175363127e-17,1.9308748167156966e-19,2.7089833628691377e-13,5.4227480168994492e-16,0.0057338769476330924,0.0033229019090026454,4.241496212097005e-08,4.3583358463698127e-10,1.4354166358364386e-05,7.9223464627287398e-08,5.063895639857263e-12,2.9085552346766014e-09,2.6797720813320429e-11,4.3504937287236576e-08,1.8955732384273379e-08,2.6078096843478182e-14,1.4602476455941655e-12,1.426149873003241e-14
