Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),O(29),C2H4X(206),CH4OX(60)
2.0756237128920859e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44362004357858914,0.10868942229456142,0.022798525904994617,0.0,1.1987376275333181e-05,0.0017837408635484869,1.0469218846758635e-06,1.0531060025584331e-05,1.8091189685128478e-17,0.0014475120372638582,2.3088517681854393e-12,0.00037591210415358935,4.4731405676956205e-10,7.7439358564706337e-07,7.1180199331753764e-14,1.8890154261931735e-15,2.3118271953402429e-05,7.6073557799457163e-08,0.0078234849014592028,9.5514011146231508e-08,0.00014208272852654394,3.732847262390109e-08,1.2217596818459155e-09,1.5265884298966948e-05,0.00067094498425612444,8.2099502404711526e-09,3.5313745407886442e-05,1.2026459515141784e-07,2.8578733703832127e-10,5.3919696479837492e-10,1.0136512207983053e-11,3.2491103875350949e-12,9.0438314692401553e-06,6.0662519643425421e-09,8.5963846498826664e-12
2.083839881680302e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44361536700235371,0.10868131729242494,0.022798403946759829,0.0,1.2095252440692219e-05,0.0017947638739840043,1.0586781503664329e-06,1.0619377687255732e-05,1.8429950823713638e-17,0.0014512347382035695,2.3428359427201444e-12,0.00037601589018471993,4.5116447678675619e-10,7.832052381781643e-07,7.2001497983405375e-14,1.9168721996700778e-15,2.3213310981473093e-05,7.7097682044116379e-08,0.0078228251047612208,9.5512018792151222e-08,0.00014235958061982538,3.7416954073926172e-08,1.2349994064345923e-09,1.5402988718673038e-05,0.00067564717385481643,8.2310214616226143e-09,3.5533775338327341e-05,1.2188423643020535e-07,2.8673302738499857e-10,5.4404351906325588e-10,1.0235230448095567e-11,3.2855621391101051e-12,9.0642186510906668e-06,6.1573893510124238e-09,8.6941118343554845e-12
2.092056050468518e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44361067862428494,0.10867321337537078,0.022798281878440487,0.0,1.2203574575380228e-05,0.0018058046480760028,1.0705163742217893e-06,1.0707920712341157e-05,1.8773727125604416e-17,0.0014549437270061653,2.377126119903988e-12,0.00037611870422220013,4.5502562689301992e-10,7.9207010886848839e-07,7.2828655537436811e-14,1.9450160739558461e-15,2.3308127589983989e-05,7.8130522956069738e-08,0.0078221650899589247,9.5510023393679212e-08,0.00014263588489331266,3.7505047119809239e-08,1.2483262074851708e-09,1.5540718381542353e-05,0.00068036095101011124,8.2520146424135715e-09,3.5754159613693095e-05,1.2351766918663775e-07,2.8767662114286517e-10,5.4891001567899626e-10,1.0334523023781128e-11,3.3222673976355404e-12,9.0844674158051218e-06,6.2494244749138288e-09,8.7924275094243305e-12
2.100272219256734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44360597848413652,0.10866511054229619,0.02279815970024953,0.0,1.2312341694683946e-05,0.0018168631071607739,1.0824367543523279e-06,1.0796686673648059e-05,1.9122573552899906e-17,0.0014586390508018537,2.4117227427837039e-12,0.00037622056591307419,4.5889740453913142e-10,8.0098813462852797e-07,7.366168777135081e-14,1.9734486299572485e-15,2.3402721320951412e-05,7.9172103895509469e-08,0.007821504861548402,9.5508024958696445e-08,0.00014291164465175726,3.7592753279815549e-08,1.2617402520577558e-09,1.5679072933980375e-05,0.00068508627014217155,8.2729300511803742e-09,3.5974896608034709e-05,1.2516493041813862e-07,2.8861811746005278e-10,5.5379640937889916e-10,1.0434390913891377e-11,3.3592267672870596e-12,9.1045786446886252e-06,6.3423607346397803e-09,8.8913309490299453e-12
2.10848838804495e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44360126662170069,0.1086570087921653,0.022798037412394889,0.0,1.2421552811827205e-05,0.0018279391730566792,1.0944394880544993e-06,1.0885673147569214e-05,1.9476545459290575e-17,0.001462320756663733,2.4466262363030207e-12,0.00037632149452050169,4.6277970728266229e-10,8.0995925070464074e-07,7.4500610429601382e-14,2.0021714475900963e-15,2.3497091733326402e-05,8.0222447988067211e-08,0.0078208444238552013,9.5506023495117941e-08,0.0001431868631644565,3.7680074071197038e-08,1.2752417062386518e-09,1.5818052018107141e-05,0.00068982308583271116,8.2937679559310465e-09,3.6195984705408395e-05,1.2682605675090142e-07,2.8955751558855051e-10,5.5870265480397586e-10,1.0534835092917386e-11,3.3964408496610523e-12,9.1245532166652059e-06,6.4362015029928108e-09,8.9908214086105611e-12
2.1167045568331662e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44359654307680024,0.1086489081240037,0.022797915015079585,0.0,1.2531206938046976e-05,0.0018390327680589062,1.1065247718136877e-06,1.0974877714235307e-05,1.983569859120809e-17,0.001465988891605428,2.481837007337652e-12,0.0003764215089311302,4.6667243279458666e-10,8.1898339069728092e-07,7.5345439223582072e-14,2.0311861057469062e-15,2.3591238402772697e-05,8.128157812510685e-08,0.0078201837810421906,9.5504019010890483e-08,0.00014346154366579332,3.7767011010112485e-08,1.2888307351449657e-09,1.5957655271811292e-05,0.00069457135282474745,8.3145286243318658e-09,3.6417422299766324e-05,1.2850108444035076e-07,2.9049481488288538e-10,5.6362870650639078e-10,1.063585653100673e-11,3.433910243783728e-12,9.1443920082036122e-06,6.5309501269396741e-09,9.0908981253059018e-12
2.1249207256213822e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44359180788928121,0.10864080853689298,0.022797792508501839,0.0,1.2641303082668402e-05,0.0018501438149343102,1.1186928013070848e-06,1.106429795766488e-05,2.0200089088969996e-17,0.0014696435025787951,2.5173554447323425e-12,0.00037652062766232785,4.7057547886578428e-10,8.2806048657916278e-07,7.6196189831613851e-14,2.0604941822648762e-15,2.3685160921447243e-05,8.2349516964031898e-08,0.0078195229371169628,9.5502011513990528e-08,0.00014373568935576307,3.7853565611549364e-08,1.3025075029291139e-09,1.6097882328805476e-05,0.00069933102602234745,8.3352123236943452e-09,3.6639207794848818e-05,1.3019004937162707e-07,2.9143001479881407e-10,5.6857451895286256e-10,1.0737456193980621e-11,3.4716355461201891e-12,9.1640958932454781e-06,6.6266099275687611e-09,9.1915603181603596e-12
2.1331368944095983e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44358706109900509,0.10863271002996588,0.022797669892855147,0.0,1.2751840253178847e-05,0.0018612722369163409,1.1309437714065594e-06,1.1153931465911648e-05,2.0569773487919285e-17,0.0014732846364716736,2.553181919339957e-12,0.00037661886886927964,4.7448874341343582e-10,8.3719046871335214e-07,7.705287789893144e-14,2.0900972538941478e-15,2.3778858897783094e-05,8.3426286928607065e-08,0.0078188618959389462,9.5500001012422114e-08,0.00014400930340049351,3.7939739389247486e-08,1.3162721727834247e-09,1.6238732818678775e-05,0.00070410206049036647,8.3558193209624913e-09,3.6861339604078486e-05,1.3189298706009369e-07,2.9236311489202784e-10,5.7354004652802227e-10,1.0839635043350839e-11,3.5096173505834917e-12,9.1836657431359392e-06,6.7231842000502207e-09,9.2928071883254066e-12
2.1413530631978144e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44358230274584243,0.10862461260240158,0.022797547168328398,0.0,1.2862817455300937e-05,0.0018724179577000459,1.1432778761815191e-06,1.1243775831209176e-05,2.0944808719558919e-17,0.0014769123401057,2.5893167840625551e-12,0.00037671625035194824,4.7841212448731217e-10,8.4637326587128283e-07,7.7915519037668969e-14,2.1199968962663705e-15,2.3872331956274834e-05,8.4511910209293888e-08,0.0078182006612261597,9.5497987514215073e-08,0.00014428238893275143,3.8025533855624243e-08,1.3301249069445901e-09,1.6380206366951565e-05,0.00070888441145418128,8.3763498827004033e-09,3.708381615045606e-05,1.3360993265186624e-07,2.9329411481686687e-10,5.785252435377226e-10,1.0942394036336704e-11,3.5478562485436916e-12,9.2031024265564517e-06,6.8206762135987108e-09,9.3946379192611345e-12
2.1495692319860304e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44357753286966572,0.10861651625342131,0.022797424335105933,0.0,1.2974233693064667e-05,0.0018835809014371571,1.1556953089017736e-06,1.1333828650113049e-05,2.132525211268112e-17,0.0014805266602341775,2.6257603738944482e-12,0.00037681278956190357,4.8234552027596078e-10,8.5560880525070246e-07,7.8784128826844944e-14,2.1501946838635609e-15,2.3965579737266309e-05,8.5606408763599835e-08,0.0078175392365616454,9.5495971027422822e-08,0.00014455494905244351,3.8110950521701595e-08,1.3440658666982648e-09,1.6522302595126072e-05,0.00071367803429941415,8.3968042750801794e-09,3.7306635866457807e-05,1.3534092092436321e-07,2.9422301432504867e-10,5.8353006421230706e-10,1.1045734125881943e-11,3.5863528288368793e-12,9.2224068094599444e-06,6.9190892114387805e-09,9.4970516769370078e-12
2.1577854007742465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44357275151034348,0.10860842098228436,0.022797301393367681,0.0,1.3086087968878504e-05,0.0018947609927312556,1.1681962620403887e-06,1.1424087523640427e-05,2.1711161394491652e-17,0.0014841276435399954,2.6625130059671843e-12,0.00037690850360902299,4.8628882911278897e-10,8.6489701249354062e-07,7.9658722812346267e-14,2.1806921899872527e-15,2.4058601896740852e-05,8.6709804316441322e-08,0.0078168776253995896,9.5493951560120987e-08,0.00014482698682710281,3.8195990897034728e-08,1.3580952123834501e-09,1.6665021120741001e-05,0.00071848288457165171,8.4171827638701444e-09,3.7529797193934678e-05,1.370859862868788e-07,2.9514981326440469e-10,5.8855446270983357e-10,1.1149656260671438e-11,3.6251076777741981e-12,9.2415797550081223e-06,7.0184264107728271e-09,9.6000476100317471e-12
2.1660015695624626e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356795870773402,0.10860032678828395,0.022797178343289207,0.0,1.3198379283599568e-05,0.0019059581566330118,1.1807809272765354e-06,1.1514550057407131e-05,2.2102594691728898e-17,0.0014877153366336052,2.6995749795964379e-12,0.00037700340926806404,4.9024194948204293e-10,8.7423781170370002e-07,8.053931650691211e-14,2.2114909867279357e-15,2.4151398106113735e-05,8.7822118360519637e-08,0.0078162158310711612,9.5491929120405323e-08,0.00014509850529237264,3.8280656489642119e-08,1.3722131033971219e-09,1.6808361557419826e-05,0.00072329891797615986,8.4374856144233505e-09,3.775329858401302e-05,1.3884516278117616e-07,2.9607451157763368e-10,5.9359839311925504e-10,1.1254161385148121e-11,3.6641213791508508e-12,9.2606221235109606e-06,7.1186910027515922e-09,9.7036248501323729e-12
2.1742177383506786e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356315450167988,0.1085922336707438,0.022797055185041836,0.0,1.3311106636602879e-05,0.0019171723186355003,1.1934494954983338e-06,1.1605213861762206e-05,2.2499610531777846e-17,0.0014912897860510494,2.7369465763307717e-12,0.00037709752298511275,4.9420478002468938e-10,8.8363112546477263e-07,8.1425925390116603e-14,2.2425926449347868e-15,2.424396805202705e-05,8.8943372156710072e-08,0.0078155538567900862,9.5489903716390234e-08,0.00014536950745247298,3.8364948805937413e-08,1.3864196981985092e-09,1.6952323514925914e-05,0.00072812609037758557,8.4577130916664232e-09,3.797713849699691e-05,1.4061848408210143e-07,2.9699710930105777e-10,5.9866180946355929e-10,1.1359250439529385e-11,3.7033945142550763e-12,9.2795347723682647e-06,7.219886152447182e-09,9.807782511932346e-12
2.1824339071388947e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355833893200242,0.1085841416290147,0.022796931918792684,0.0,1.3424269025849638e-05,0.0019284034046695934,1.2062021568056958e-06,1.1696076551920032e-05,2.2902267843778968e-17,0.001494851038252038,2.7746280600022352e-12,0.00037719086088390909,4.9817721954419459e-10,8.9307687485767522e-07,8.2318564908351499e-14,2.2739987341856933e-15,2.4336311436146866e-05,9.0073586734463946e-08,0.007814891705657941,9.5487875356207104e-08,0.00014563999628066857,3.8448869350662624e-08,1.4007151543137752e-09,1.7096906599207511e-05,0.00073296435779966274,8.4778654600886281e-09,3.8201315402271949e-05,1.424059834982183e-07,2.9791760656340256e-10,6.0374466570286366e-10,1.1464924359824013e-11,3.7429276618771414e-12,9.2983185560133208e-06,7.3220149988285559e-09,9.9125196934288692e-12
2.1906500759271108e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355351203849658,0.10857605066247122,0.02279680854470479,0.0,1.3537865447954642e-05,0.001939651341099421,1.2190391005131568e-06,1.1787135748090011e-05,2.3310625959731917e-17,0.0014983991396180774,2.8126196767787776e-12,0.00037728343877205294,5.0215916701220592e-10,9.0257497947820581e-07,8.3217250474808526e-14,2.3057108227575497e-15,2.4428427974962615e-05,9.1212782892223096e-08,0.0078142293806691791,9.5485844048002842e-08,0.00014590997471971496,3.8532419626823103e-08,1.4150996283401595e-09,1.7242110412454802e-05,0.00073781367642489985,8.4979429837312791e-09,3.8425827778210817e-05,1.4420769397246239e-07,2.9883600358457234e-10,6.0884691573747239e-10,1.1571184077848448e-11,3.7827213983182847e-12,9.3169743258585296e-06,7.4250806547394624e-09,1.0017835476119267e-11
2.1988662447153268e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354867386092606,0.10856796077050873,0.022796685062937191,0.0,1.3651894898252747e-05,0.0019509160547179064,1.2319605151527048e-06,1.1878389075603807e-05,2.3724744615594151e-17,0.001501934136450646,2.8509216552184287e-12,0.00037737527214709229,5.0615052157413607e-10,9.1212535745451957e-07,8.4121997469461032e-14,2.3377304775968478e-15,2.4520317399588765e-05,9.2360981197846819e-08,0.0078135668847159698,9.5483809799938424e-08,0.00014617944568231408,3.8615601135623569e-08,1.4295732759507799e-09,1.7387934553139714e-05,0.00074267400259427855,8.5179459261774075e-09,3.8650674112079936e-05,1.4602364808281534e-07,2.9975230067445529e-10,6.1396851341088844e-10,1.1678030521243492e-11,3.8227762973996603e-12,9.3355029302430325e-06,7.5290862068787795e-09,1.0123728925196463e-11
2.207082413503543e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354382443901885,0.10855987195254066,0.022796561473644991,0.0,1.3766356370864459e-05,0.0019621974727423723,1.2449665884766062e-06,1.1969834165040233e-05,2.4144683952374368e-17,0.0015054560749694227,2.8895342063252281e-12,0.00037746637620249442,5.1015118255465067e-10,9.2172792546452311e-07,8.5032821239045764e-14,2.370059264290552e-15,2.4611979455568732e-05,9.3518201989050983e-08,0.0078129042205927635,9.5481772620187506e-08,0.00014644841205153724,3.8698415376406311e-08,1.4441362518985269e-09,1.7534378616077629e-05,0.00074754529280692287,8.5378745505416997e-09,3.8875852899948092e-05,1.4785387804299804e-07,3.006664982317183e-10,6.1910941251278776e-10,1.178546461349058e-11,3.8630929304712702e-12,9.3539052143822084e-06,7.6340347157832399e-09,1.0230199089743544e-11
2.215298582291759e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353896381246205,0.10855178420799579,0.022796437776979445,0.0,1.3881248858760632e-05,0.0019734955228102127,1.2580575074602201e-06,1.206146865234777e-05,2.4570504517220885e-17,0.0015089650013105564,2.9284575236068695e-12,0.00037755676583350564,5.1416104946306035e-10,9.3138259875318622e-07,8.5949737097044374e-14,2.4026987470372428e-15,2.4703413902680942e-05,9.468446537385911e-08,0.0078122413910006582,9.5479732516934929e-08,0.00014671687668127309,3.8780863846589778e-08,1.4587887100211356e-09,1.7681442192458233e-05,0.00075242750371979576,8.5577291194607053e-09,3.9101362646596066e-05,1.4969841570318292e-07,3.0157859674263913e-10,6.2426956678195237e-10,1.1893487273928258e-11,3.9036718664208582e-12,9.3721820203190911e-06,7.7399292158124846e-09,1.0337245002927409e-11
2.223514751079975e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353409202089877,0.10854369753631576,0.022796313973088015,0.0,1.3996571353826289e-05,0.0019848101329746331,1.2712334583048137e-06,1.2153290178964757e-05,2.5002267264504834e-17,0.0015124609615249857,2.9676917831340289e-12,0.00037764645564289753,5.1818002199861885e-10,9.4108929114976949e-07,8.6872760323664652e-14,2.4356504886185534e-15,2.4794620514747099e-05,9.5859791231065012e-08,0.0078115783985515681,9.5477689498375684e-08,0.00014698484239662261,3.8862948041609877e-08,1.4735308032446346e-09,1.7829124869917207e-05,0.00075732059214734702,8.5775098950832865e-09,3.9327201865427916e-05,1.5155729255072482e-07,3.0248859677991468e-10,6.2944892990916391e-10,1.2002099417768354e-11,3.9445136716828161e-12,9.3903341868775929e-06,7.8467727151364633e-09,1.0444865682191463e-11
2.231730919868191e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352920910392318,0.10853561193695298,0.022796190062114481,0.0,1.4112322846923581e-05,0.0019961412317004599,1.2844946264403662e-06,1.2245296391937253e-05,2.5440033556898234e-17,0.0015159440015768018,3.0072371436013379e-12,0.00037773545994660606,5.2220800005572662e-10,9.5084791508496982e-07,8.7801906165822071e-14,2.4689160503708769e-15,2.4885599079442605e-05,9.7044199210707386e-08,0.0078109152457721716,9.5475643572713429e-08,0.00014725231199434841,3.8944669454861139e-08,1.4883626835889511e-09,1.7977426232550554e-05,0.0007622245150612154,8.5972171390613798e-09,3.9553369078383604e-05,1.5343053971091024e-07,3.0339649900152913e-10,6.3464745554005806e-10,1.21113019561124e-11,3.9856189102470487e-12,9.4083625496175133e-06,7.9545681957250549e-09,1.055306012944738e-11
2.2399470886564071e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435243151010772,0.10852752740936816,0.022796066044199006,0.0,1.4228502327953876e-05,0.0020074887478600139,1.2978411965283713e-06,1.2337484944034667e-05,2.5883865166446972e-17,0.0015194141673416568,3.0470937463899833e-12,0.00037782379277926081,5.2624488372904472e-10,9.6065838160797746e-07,8.8737189837120983e-14,2.5024969921573473e-15,2.4976349398109054e-05,9.8237708734555107e-08,0.0078102519351077038,9.5473594748159593e-08,0.00014751928824323059,3.9026029577641101e-08,1.5032845021705546e-09,1.8126345861007313e-05,0.00076713922958984238,8.6168511125409424e-09,3.9779862815853032e-05,1.5531818794772407e-07,3.0430230414956373e-10,6.3986509727793852e-10,1.2221095795967543e-11,4.0269881436678259e-12,9.4262679407913253e-06,8.0633186133399978e-09,1.0661827331265896e-11
2.2481632574446232e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351941005184692,0.10851944395302858,0.022795941919478192,0.0,1.4345108785919028e-05,0.0020188526107290414,1.3112733524646291e-06,1.2429853493863086e-05,2.6333824275638596e-17,0.0015228715046052147,3.0872617156318973e-12,0.00037791146789961178,5.3029057331851533e-10,9.7052060040345137e-07,8.9678626517836038e-14,2.5363948723400996e-15,2.5066871285568918e-05,9.9440338996604345e-08,0.0078095884689255409,9.5471543032931919e-08,0.00014778577388453512,3.9107029899093386e-08,1.5182964092091065e-09,1.8275883332471425e-05,0.00077206469301819853,8.6364120761531946e-09,4.000668161659127e-05,1.5722026766463487e-07,3.0520601304911511e-10,6.451018086865571e-10,1.2331481840263012e-11,4.068621931072633e-12,9.4440511893026065e-06,8.173026897528985e-09,1.0771166259066683e-11
2.2563794262328393e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351449399565884,0.10851136156740614,0.022795817688085154,0.0,1.4462141208981777e-05,0.0020302327499827212,1.3247912773820375e-06,1.2522399705976401e-05,2.678997347846508e-17,0.0015263160590616462,3.1277411582755087e-12,0.00037799849879585076,5.3434496933429264e-10,9.8043447980840252e-07,9.0626231354894036e-14,2.570611247752805e-15,2.5157164569942211e-05,1.0065210896358593e-07,0.0078089248495186482,9.5469488435253666e-08,0.00014805177163230618,3.918767190615607e-08,1.5333985540285512e-09,1.8426038220798609e-05,0.00077700086278734159,8.6559002900060729e-09,4.0233824027635304e-05,1.5913680890539619e-07,3.0610762660708667e-10,6.5035754329285022e-10,1.2442460987865669e-11,4.1105208291709777e-12,9.4617131206662081e-06,8.283695951621962e-09,1.088107586930715e-11
2.2645955950210553e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435095669718766,0.10850328025197542,0.022795693350149623,0.0,1.4579598584525334e-05,0.0020416290956917172,1.3383951536533727e-06,1.2615121250985227e-05,2.7252375781480366e-17,0.0015297478763121621,3.1685321641530187e-12,0.00037808489869083187,5.3840797250158604e-10,9.9039992682899604e-07,9.1580019461855394e-14,2.6051476736734667e-15,2.5247229092465271e-05,1.0187303737548389e-07,0.0078082610791088266,9.5467430963352185e-08,0.00014831728417389112,3.9267957083505313e-08,1.5485910850659028e-09,1.8576810096432027e-05,0.00078194769649419832,8.6753160136759389e-09,4.0461288604221919e-05,1.6106784135486604e-07,3.0700714581118517e-10,6.5563225458964092e-10,1.2554034133596726e-11,4.1526853922631971e-12,9.4792545569699941e-06,8.3953286527295949e-09,1.0991555103670402e-11
2.2728117638092714e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350462901979837,0.10849520000621253,0.022795568905797953,0.0,1.4697479899212178e-05,0.002053041578318311,1.3520851628940667e-06,1.2708015805663637e-05,2.7721094604852843e-17,0.001533167001863592,3.209634806049187e-12,0.00037817068054719379,5.4247948376541304e-10,1.0004168471572608e-06,9.2540005918896391e-14,2.6400057037974932e-15,2.5337064707311546e-05,1.0310314274606438e-07,0.0078075971598498455,9.5465370625458519e-08,0.0001485823141701154,3.9347886913509111e-08,1.5638741498691946e-09,1.8728198526633146e-05,0.0007869051518910211,8.6946595061995136e-09,4.068907390970693e-05,1.6301339433984238e-07,3.0790457172865117e-10,6.6092589603830495e-10,1.2666202168246619e-11,4.1951161722492398e-12,9.4966763168382044e-06,8.5079278517438127e-09,1.1102602889252086e-11
2.2810279325974875e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349968017865338,0.10848712082959309,0.022795444355153266,0.0,1.4815784139041989e-05,0.0020644701287125685,1.3658614859649739e-06,1.2801081053053754e-05,2.8196193783412711e-17,0.0015365734811269992,3.2510491397715784e-12,0.00037825585707238239,5.4655940429526617e-10,1.0104851451877111e-06,9.3506205772791296e-14,2.6751868902110429e-15,2.5426671281414397e-05,1.0434244336341478e-07,0.0078069330938304047,9.5463307429805774e-08,0.00014884686425594573,3.9427462876169466e-08,1.5792478951107069e-09,1.8880203075257194e-05,0.0007918731868852961,8.7139310260660466e-09,4.0917178515485625e-05,1.6497349682991502e-07,3.0879990550539882e-10,6.6623842107139872e-10,1.2778965978592431e-11,4.2378137186374328e-12,9.5139792153963347e-06,8.621496373340491e-09,1.1214218138746346e-11
2.2884224845068818e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349521694383615,0.10847985048431864,0.022795332168791673,0.0,1.4922618717325878e-05,0.002074769505165859,1.3783341239292396e-06,1.2884983808139754e-05,2.8629291342262368e-17,0.0015396285373418142,3.2885885691337795e-12,0.00037833200868785674,5.5023844119567617e-10,1.0195904613000275e-06,9.438111050483112e-14,2.7071275380923291e-15,2.5507121268435697e-05,1.0546569078869545e-07,0.0078063353106088322,9.5461448117140283e-08,0.00014908455116673255,3.9498779907269709e-08,1.5931619181150946e-09,1.901753358739045e-05,0.00079635342927100662,8.7312140705183046e-09,4.1122744488112377e-05,1.6675005255403659e-07,3.0960391813353393e-10,6.7103580055670103e-10,1.288096352582145e-11,4.2764700479089115e-12,9.5294508685337494e-06,8.7245391270578313e-09,1.1315156134818893e-11
2.2958170364162762e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349074494908824,0.10847258100423898,0.022795219896515114,0.0,1.5029794303121752e-05,0.0020850817909388855,1.3908769527745514e-06,1.296902127272326e-05,2.9067656153619612e-17,0.0015426734197346522,3.326380517301536e-12,0.0003784076889896927,5.5392413801254268e-10,1.0287372433827374e-06,9.5261071171152328e-14,2.7393323275828062e-15,2.5587385555475432e-05,1.0659641401008664e-07,0.0078057374115894545,9.5459586502363557e-08,0.0001493218533484032,3.9569812578170471e-08,1.60714961605511e-09,1.9155362477318349e-05,0.00080084217669312428,8.7484392136969092e-09,4.1328566912968224e-05,1.6853843717143412e-07,3.1040623806223601e-10,6.7584840402155031e-10,1.2983445007251639e-11,4.3153432983781052e-12,9.544827490630168e-06,8.8283713210916653e-09,1.1416552071872729e-11
2.3024721331347312e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348671268758511,0.10846603921158822,0.02279511877807772,0.0,1.512654327986153e-05,0.0020943738445874417,1.4022256196340772e-06,1.3044768782465382e-05,2.9466727156197437e-17,0.0015454051424639882,3.3606091791688139e-12,0.0003784754055257031,5.5724690022618474e-10,1.0370047409007501e-06,9.6057367603651849e-14,2.7685434115340836e-15,2.5659464581325527e-05,1.0762046735125331e-07,0.0078051992046214375,9.5457909085721118e-08,0.00014953509791288002,3.9633499741560509e-08,1.6198016231539287e-09,1.9279834323145967e-05,0.00080488929608058934,8.7638924917562721e-09,4.1514025514678243e-05,1.7015811387985414e-07,3.1112687956072398e-10,6.8019273554391829e-10,1.3076092631792376e-11,4.3505150184672481e-12,9.5585856840385049e-06,8.9224969244691258e-09,1.1508199275701106e-11
2.3091272298531862e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434826733742791,0.10845949811914585,0.022795017590175912,0.0,1.5223567333074055e-05,0.0021036762785874457,1.4136313412929025e-06,1.3120622831057929e-05,2.9870137770491103e-17,0.0015481286749864211,3.3950423825927759e-12,0.00037854275366264666,5.6057494694423454e-10,1.0453057139930272e-06,9.6857776102528643e-14,2.7979701854547526e-15,2.5731393086033953e-05,1.0865059578733361e-07,0.0078046609059847956,9.5456229813607295e-08,0.00014974803371082539,3.9696958224672446e-08,1.6325134683247991e-09,1.9404709354305654e-05,0.00080894325788466524,8.7792991577382289e-09,4.1699690268585673e-05,1.7178740319909865e-07,3.1184615153591245e-10,6.8454934615926318e-10,1.3169133223434929e-11,4.3858630525912501e-12,9.5722678038174613e-06,9.0172650481258849e-09,1.1600216140807226e-11
2.315782326571641e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347862702983643,0.10845295772662419,0.022794916332867666,0.0,1.5320865922658582e-05,0.002112989057095917,1.4250942120755052e-06,1.3196582202874058e-05,3.0277922922742603e-17,0.0015508440411968918,3.4296801169791859e-12,0.00037860973957324186,5.6390822621229163e-10,1.0536401088458888e-06,9.7662304583995002e-14,2.8276134701536784e-15,2.5803171028360026e-05,1.0968680849955801e-07,0.0078041225166510996,9.5454548690397542e-08,0.00014996066208243345,3.9760188808060141e-08,1.6452852274301931e-09,1.9529987331526201e-05,0.00081300404010531358,8.7946593476523308e-09,4.1885560434254542e-05,1.734263196735327e-07,3.125640547781277e-10,6.8891821106740102e-10,1.3262567243920544e-11,4.4213876871002677e-12,9.5858742745527716e-06,9.1126771303526662e-09,1.1692602056007764e-11
2.322437423290096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347457367488691,0.10844641803373269,0.022794815006209727,0.0,1.5418438508358396e-05,0.0021223121444283203,1.4366143259879556e-06,1.3272645685213471e-05,3.0690117720097619e-17,0.0015535512649461716,3.4645223646000545e-12,0.000378676369331379,5.672466861828357e-10,1.0620078711252239e-06,9.8470960949851588e-14,2.8574740856867672e-15,2.587479837215702e-05,1.1072911457334129e-07,0.0078035840375698714,9.545286572046603e-08,0.00015017298435748131,3.9823192271152306e-08,1.6581169759585649e-09,1.9655668014265679e-05,0.00081707162080835432,8.8099731972558073e-09,4.2071635274532826e-05,1.7507487769585954e-07,3.1328059010899797e-10,6.9329930546160926e-10,1.3356395153298828e-11,4.4570892073352364e-12,9.5994055192531266e-06,9.2087345981763345e-09,1.1785356404346141e-11
