Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(46),CHOX(50),COX(47),CH4OX(57),C2H6X(49),CH3OX(56),CH2OX(182),CHOX(183),CHO3(116)
9.02977400929542e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936432838847445,0.096335907454768846,0.099664639139252983,0.00016479424393076321,0.00031058201933817473,9.029325872376269e-08,1.6069901588748722e-09,1.9287304549066629e-11,7.0742872653629479e-24,6.0999265731529639e-11,6.910965215057507e-24,8.6945145506858918e-16,8.702022809477374e-18,1.0308869374587052e-08,2.0378912291651308e-25,1.5445617466317094e-24,2.4469373389424595e-10,5.6744036284546362e-19,0.0034931838260883977,9.7686365226456734e-07,5.2086917127844445e-10,2.145189729985254e-06,3.5915190271111422e-13,2.0734494075884352e-06,3.4797592820451435e-06,4.7610843392980927e-09,2.9007951967103805e-05,5.4621796894713002e-07,7.4735513355334862e-10,9.5931542781276537e-10,5.9443434718786186e-14,2.0095659802574881e-12,1.3037001754283675e-09,8.8914083345745757e-14,5.5522350382671867e-12,1.2822052637480374e-12,4.5175479476542008e-10,8.1101019341519369e-20
9.356059987038975e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936350595166193,0.096329968328571713,0.099652300061054758,0.0001709638906361506,0.00032186712329725244,9.027630766849383e-08,1.6062444131705484e-09,1.997212894406979e-11,7.3318102793838056e-24,6.1021196171371549e-11,7.6757478705997258e-24,8.6937014754508797e-16,9.3199178612517001e-18,1.0668476801271629e-08,2.0367546716962181e-25,1.6015496982552579e-24,2.4479612911225591e-10,6.3006517449803074e-19,0.0034929533001909802,9.7679893499108896e-07,5.2083627182883943e-10,2.1449790500364786e-06,3.5908403523335784e-13,2.073251968862919e-06,3.479754567625603e-06,4.7629988019238292e-09,3.006154321136103e-05,5.4596212137252654e-07,7.7166052111373691e-10,9.5913116662483139e-10,5.9410014363737623e-14,2.0086246898275924e-12,1.3492086795213441e-09,9.2070799047834601e-14,5.7472369684134313e-12,1.3273000979494737e-12,4.8486506017295511e-10,8.4172526914174948e-20
9.68234596478253e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936268357528221,0.096324029601739011,0.099639961816191447,0.00017713311995450073,0.00033315147435493636,9.0259366326946597e-08,1.6054995583971076e-09,2.0656118976647223e-11,7.5885898890561925e-24,6.1043113807462563e-11,8.4941106638041355e-24,8.6928888323195847e-16,9.9574479944326207e-18,1.102719889802339e-08,2.0356195178662681e-25,1.6584496756726501e-24,2.4489848368666365e-10,6.9705337298448722e-19,0.0034927227917598718,9.7673421889500819e-07,5.208033741582655e-10,2.1447684690179593e-06,3.5901620757632535e-13,2.073054629933671e-06,3.4797498632753268e-06,4.7649124141663797e-09,3.1115055014605267e-05,5.4570657899155462e-07,7.9596405318592962e-10,9.5894701050930151e-10,5.9376635114286232e-14,2.0076845222524218e-12,1.3946047355973576e-09,9.5223640888094771e-14,5.9417643978925854e-12,1.3722849318391837e-12,5.1911759488693589e-10,8.7246355581029585e-20
9.999999999999998e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936188301304277,0.096318248368412379,0.099627950781881872,0.00018313874047850683,0.00034413657303331821,9.0242882493753059e-08,1.6047752631547164e-09,2.1321213296750424e-11,7.8378639709438737e-24,6.1064439318032053e-11,9.3439148929034186e-24,8.6920981022680965e-16,1.0596835323750403e-17,1.1375582760127911e-08,2.0345157405553985e-25,1.7137599611405676e-24,2.4499809143910314e-10,7.6659063374077314e-19,0.0034924983982405565,9.7667121600341342e-07,5.2077134850974424e-10,2.14456355390801e-06,3.5895021252866256e-13,2.0728626074295538e-06,3.4797452930590447e-06,4.7667745851741374e-09,3.2140619700630045e-05,5.4545808966368347e-07,8.1962284945464353e-10,9.587678271136112e-10,5.9344178332288454e-14,2.0067703036234131e-12,1.4386921021006125e-09,9.8289356490929402e-14,6.1306909729712593e-12,1.4159742991113852e-12,5.5355861744845961e-10,9.0241093803951956e-20
0.00010008631942526085,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936186125933416,0.096318091274245773,0.099627624404612258,0.0001833019319127846,0.00034443507255381769,9.0242434689741941e-08,1.6047555928770392e-09,2.1339275578286127e-11,7.8446279615657894e-24,6.1065018649087653e-11,9.3677534471742668e-24,8.692076620641797e-16,1.0614466574135661e-17,1.1385038098670945e-08,2.0344857649774468e-25,1.7152618039438578e-24,2.4500079764688842e-10,7.6854093413135588e-19,0.0034924923007937539,9.7666950397607071e-07,5.207704782671254e-10,2.1445579868439413e-06,3.5894841970270188e-13,2.0728573907212154e-06,3.4797451690011415e-06,4.7668251766431495e-09,3.2168487382735849e-05,5.4545134122986007e-07,8.2026572992101553e-10,9.5876295936500742e-10,5.9343296892510857e-14,2.00674547541883e-12,1.4398886532001282e-09,9.8372613213860511e-14,6.1358186226279708e-12,1.4171600671715922e-12,5.5450956645840328e-10,9.0322503595566033e-20
0.0001033491792026964,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936103900381629,0.096312153346067117,0.099615287826266219,0.00018947032653798034,0.00035571791793650694,9.0225512747473998e-08,1.604012514936015e-09,2.202159967943495e-11,8.0999263595257571e-24,6.1086910705521388e-11,1.029836540997911e-23,8.6912648397680927e-16,1.1290827976540878e-17,1.1741996830158768e-08,2.0333534103371134e-25,1.7719862079293311e-24,2.4510307102231426e-10,8.4466281802887145e-19,0.0034922618272913036,9.7660479023402028e-07,5.2073758415582093e-10,2.1443476034283449e-06,3.5888067157486189e-13,2.0726602511445042e-06,3.4797404848077512e-06,4.7687370899708099e-09,3.3221840321653617e-05,5.4519640751418783e-07,8.4456555147003782e-10,9.5857901309049581e-10,5.9309999620637764e-14,2.0058075472176876e-12,1.4850607409965097e-09,1.0151772036759536e-13,6.3294009349066678e-12,1.4619258048501689e-12,5.9103815024578482e-10,9.3400969212945679e-20
0.00010661203898013195,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18936021680872739,0.096306215817178117,0.099602952081102425,0.000195638303857069,0.00036700001054563352,9.0208600490749094e-08,1.6032703229039507e-09,2.2703092209504542e-11,8.3544869409877447e-24,6.1108789986026989e-11,1.1287625144047097e-23,8.6904534890515646e-16,1.1986387581871479e-17,1.2098077512566808e-08,2.0322224512597031e-25,1.8286230122903481e-24,2.4520530384228654e-10,9.255529760339309e-19,0.0034920313712511948,9.7654007766860154e-07,5.2070469182475255e-10,2.1441373186851963e-06,3.5881296315522252e-13,2.0724632111225514e-06,3.4797358106997996e-06,4.7706481547652309e-09,3.4275113837261022e-05,5.4494177727273582e-07,8.6886351798404453e-10,9.5839517158444535e-10,5.9276743221090638e-14,2.0048707355452108e-12,1.530121306779e-09,1.0465896668689751e-13,6.5225126233858153e-12,1.5065824449288009e-12,6.2870052939275182e-10,9.6481750689998724e-20
0.0001098748987575675,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935939467406604,0.09630027868755385,0.099590617169069973,0.00020180586389703209,0.00037828135042384473,9.0191697910206296e-08,1.6025290151155494e-09,2.3383754096869348e-11,8.6083115594530052e-24,6.1130656499855606e-11,1.2337200709157325e-23,8.6896425678487535e-16,1.2701001767420159e-17,1.2453282559130091e-08,2.0310928850676886e-25,1.8851723414893883e-24,2.4530749613611066e-10,1.011344357725653e-18,0.003491800932672106,9.7647536627955824e-07,5.2067180127432093e-10,2.1439271325288506e-06,3.5874529440642655e-13,2.0722662705752691e-06,3.479731146682911e-06,4.7725583716414658e-09,3.5328307935461904e-05,5.4468744993533587e-07,8.9315962961411016e-10,9.582114347458858e-10,5.9243527616516656e-14,2.0039350383036383e-12,1.575070657468236e-09,1.0779635650450548e-13,6.7151549731015859e-12,1.5511302866137962e-12,6.6749389480613587e-10,9.9564846285222541e-20
0.00011313775853500305,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935857259983083,0.096294341957169377,0.099578283090117889,0.00020797300668485359,0.0003895619376138066,9.0174804996503282e-08,1.6017885899098971e-09,2.4063586268868542e-11,8.8614020638837629e-24,6.1152510256247013e-11,1.3448749698018445e-23,8.6888320755189684e-16,1.3434527900624348e-17,1.280761437625822e-08,2.0299647090908629e-25,1.9416343197905476e-24,2.4540964793305347e-10,1.1021689178124522e-18,0.0034915705115527123,9.7641065606663417e-07,5.2063891250492538e-10,2.1437170448738292e-06,3.5867766529121218e-13,2.0720694294228698e-06,3.4797264927629335e-06,4.7744677412137782e-09,3.6381422622161594e-05,5.4443342493331918e-07,9.1745388651131917e-10,9.5802780247404342e-10,5.9210352729767127e-14,2.0030004534007311e-12,1.6199090991154839e-09,1.1092989414830357e-13,6.9073292654824225e-12,1.5955696282671348e-12,7.0741544513389893e-10,1.0265025425878144e-19
0.0001164006183124386,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935775058602045,0.096288405625999773,0.099565949844195228,0.00021413973224752115,0.00040084177215820357,9.0157921740300586e-08,1.6010490456300254e-09,2.4742589651807222e-11,9.113760298714514e-24,6.1174351264429846e-11,1.4623919300833024e-23,8.6880220114235868e-16,1.418682433219055e-17,1.3161075363554851e-08,2.028837920665572e-25,1.9980090712599613e-24,2.4551175926234431e-10,1.1981576229904019e-18,0.0034913401078916916,9.763459470295733e-07,5.2060602551696441e-10,2.1435070556346625e-06,3.5861007577227616e-13,2.0718726875852377e-06,3.4797218489451557e-06,4.7763762640956573e-09,3.7434457903266975e-05,5.4417970169937061e-07,9.4174628882674976e-10,9.5784427466818104e-10,5.9177218483877071e-14,2.0020669787492208e-12,1.6646369369051248e-09,1.1405958394132727e-13,7.0990367783592731e-12,1.639900767408917e-12,7.4846238674317508e-10,1.05737972872503e-19
0.0001229263378673097,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935610673966877,0.096276534161205365,0.09954128585123434,0.00022647193180535868,0.00042339918348113304,9.0124184163107641e-08,1.5995725932408732e-09,2.6098113750559902e-11,9.6162873147420388e-24,6.1217995073027119e-11,1.7171657480088466e-23,8.6864031653942487e-16,1.5747166368788205e-17,1.3865394413154755e-08,2.0265884958501651e-25,2.1104973889805692e-24,2.4571586063469581e-10,1.4061464360343728e-18,0.0034908793529394703,9.7621653248201734e-07,5.2054025688693778e-10,2.1430873720626125e-06,3.5847501537430556e-13,2.0714795015344114e-06,3.4797125916374092e-06,4.7801907722381205e-09,3.9540290272329709e-05,5.4367315827364598e-07,9.903255303166079e-10,9.5747753205218014e-10,5.9111071607798436e-14,2.0002033518779228e-12,1.7537620173295008e-09,1.2030743724298256e-13,7.4810565589846149e-12,1.7282396240392066e-12,8.339213077395291e-10,1.1192033507603889e-19
0.0001287994854666937,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935462748459123,0.096265851207955028,0.099519091106018712,0.00023756948476818547,0.00044369828005252687,9.0093853278833673e-08,1.5982467823193858e-09,2.7315260252411637e-11,1.0066075678192983e-23,6.1257230994240459e-11,1.9698518227694476e-23,8.6849476621728315e-16,1.7214267487911618e-17,1.4496327253932131e-08,2.0245687323627376e-25,2.2114397997565565e-24,2.4589941376289099e-10,1.6122916126756938e-18,0.0034904647331768165,9.7610006340809643e-07,5.2048107121640482e-10,2.1427099925745781e-06,3.5835359606195708e-13,2.0711259729422214e-06,3.4797042946610665e-06,4.7836209400235103e-09,4.1435267896641738e-05,5.4321829557518188e-07,1.0340405065034541e-09,9.5714781996341851e-10,5.9051677642924294e-14,1.9985298639214819e-12,1.8335993684665294e-09,1.2591738883443366e-13,7.8232907215102e-12,1.8073775099754404e-12,9.146553063667315e-10,1.1749234604518607e-19
0.00013467263306607768,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935314842526843,0.096255169547772856,0.099496899059025326,0.00024866568634135221,0.00046399493871696133,9.006355354020606e-08,1.5969238000197432e-09,2.8529735836462932e-11,1.0513519967019534e-23,6.1296425754262879e-11,2.2456658154249623e-23,8.6834935366125731e-16,1.8740025668020584e-17,1.5124475615667753e-08,2.0225534234360387e-25,2.3121015160673354e-24,2.4608283622872624e-10,1.837160970822677e-18,0.0034900501699586858,9.7598359813998052e-07,5.204218913238855e-10,2.1423329306297788e-06,3.5823230446361542e-13,2.070772764887782e-06,3.4796960304963784e-06,4.7870483740369982e-09,4.3329988338759545e-05,5.4276440184792556e-07,1.0777494761950689e-09,9.5681844478411083e-10,5.8992414166391292e-14,1.9968599409595512e-12,1.9130830699718577e-09,1.3151494040018561e-13,8.1640322278477885e-12,1.8861694085601928e-12,9.9899247666867584e-10,1.2307181653213445e-19
0.00014054578066546167,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935166956169194,0.096244489180513329,0.099474709709956574,0.00025976053668234537,0.00048428915972403402,9.0033284893276083e-08,1.5956036368307026e-09,2.9741545867686787e-11,1.0958630775713241e-23,6.1335579406505574e-11,2.5455315897746619e-23,8.6820407850804171e-16,2.0323649475026409e-17,1.5749853249303103e-08,2.0205425537892095e-25,2.4124832543600015e-24,2.4626612820128712e-10,2.0814834700049666e-18,0.0034896356632773467,9.7586713667617121e-07,5.2036271721167845e-10,2.141956185734343e-06,3.5811114036391549e-13,2.0704198769089852e-06,3.4796877991754347e-06,4.7904730778280652e-09,4.5224451633185114e-05,5.4231147383538327e-07,1.1214524402727328e-09,9.5648940593232148e-10,5.8933280736426391e-14,1.9951935710108574e-12,1.9922148706602523e-09,1.3710011697757763e-13,8.5032884015039691e-12,1.9646170247866844e-12,1.0869168024200242e-09,1.2865873645964054e-19
0.00014641892826484565,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18935019089385349,0.09623381010603084,0.099452523058514652,0.00027085403594868208,0.00050458094332353335,9.0003047284209809e-08,1.5942862832837838e-09,3.095069570029302e-11,1.1401418652119581e-23,6.1374692004262098e-11,2.8703625906654237e-23,8.6805894039676966e-16,2.1964357264703054e-17,1.6372473835867198e-08,2.0185361082124761e-25,2.5125857290347365e-24,2.464492898492665e-10,2.3459782288470453e-18,0.0034892212131250634,9.7575067901516714e-07,5.2030354888207258e-10,2.1415797573953485e-06,3.5799010354782933e-13,2.0700673085438306e-06,3.479679600728893e-06,4.7938950549381055e-09,4.7118657814435964e-05,5.4185950829571236e-07,1.1651493996177463e-09,9.5616070282736015e-10,5.8874276913249925e-14,1.9935307421480029e-12,2.07099651044191e-09,1.4267294355348303e-13,8.8410665290227146e-12,2.0427220549987954e-12,1.1784123466979792e-09,1.3425309576772753e-19
0.00015229207586422964,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18934871242174442,0.096223132324179686,0.099430339104401605,0.0002819461842979089,0.00052487028976543743,8.9972840659296932e-08,1.5929717299532223e-09,3.2157190677750081e-11,1.1841894097644984e-23,6.1413763600709113e-11,3.2210619592930565e-23,8.6791393896902478e-16,2.3661377060668322e-17,1.6992350986835004e-08,2.0165340715670837e-25,2.6124096524521351e-24,2.4663232134096369e-10,2.6313546468226426e-18,0.0034888068194941025,9.756342251554625e-07,5.2024438633734937e-10,2.1412036451209211e-06,3.5786919380072939e-13,2.0697150593307282e-06,3.4796714351864317e-06,4.7973143089003782e-09,4.9012606917044857e-05,5.4140850200169401e-07,1.2088403551114388e-09,9.5583233488987326e-10,5.8815402259070873e-14,1.9918714424973851e-12,2.149429720368179e-09,1.4823344506441204e-13,9.1773738601677916e-12,2.1204861869339877e-12,1.2734632514778637e-09,1.398548844136248e-19
0.00015816522346361362,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1893472341453562,0.096212455834814248,0.099408157847319392,0.0002930369818875991,0.00054515719929991305,8.9942664964981861e-08,1.5916599674564748e-09,3.3361036132806715e-11,1.2280067567462705e-23,6.1452794248905628e-11,3.598522647183576e-23,8.6776907386895368e-16,2.5413946433916644e-17,1.7609498244484082e-08,2.0145364287861963e-25,2.7119557349404624e-24,2.4681522284427991e-10,2.9383125244697751e-18,0.0034883924823767248,9.7551777509555656e-07,5.20185229579785e-10,2.1408278484205774e-06,3.5774841090865602e-13,2.0693631288097793e-06,3.4796633025784062e-06,4.8007308432399861e-09,5.0906298975559415e-05,5.4095845174089627e-07,1.2525253076351959e-09,9.5550430154215664e-10,5.8756656338108324e-14,1.9902156602398286e-12,2.2275162226770471e-09,1.537816463966145e-13,9.5122176080882595e-12,2.1979110997615079e-12,1.3720537372308369e-09,1.4546409237169164e-19
0.0001640383710629976,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18934575606468004,0.096201780637788739,0.099385979286969794,0.00030412642887535211,0.00056544167217731367,8.9912520147861881e-08,1.5903509864540873e-09,3.4562237387513696e-11,1.2715949470718026e-23,6.1491784001793219e-11,4.0036275288969562e-23,8.6762434474323721e-16,2.7221312383850104e-17,1.8223929082249337e-08,2.0125431648746225e-25,2.8112246848029184e-24,2.4699799452672446e-10,3.2675421821191981e-18,0.0034879782017651832,9.7540132883394265e-07,5.201260786116445e-10,2.140452366805189e-06,3.5762775465833747e-13,2.0690115165228212e-06,3.4796552029358001e-06,4.8041446614739813e-09,5.2799734024542463e-05,5.4050935431564206e-07,1.2962042580704706e-09,9.5517660220815736e-10,5.8698038716591671e-14,1.9885633836104397e-12,2.3052577308384067e-09,1.5931757238618127e-13,9.8456049495240993e-12,2.2749984641310889e-12,1.4741681025236082e-09,1.510807096334108e-19
0.0001699115186623816,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18934427817970709,0.096191106732957429,0.099363803423054467,0.00031521452541879541,0.00058572370864817997,8.9882406154669038e-08,1.5890447776489752e-09,3.5760799753245403e-11,1.3149550170732598e-23,6.1530732912197282e-11,4.4372495134369303e-23,8.6747975124098479e-16,2.9082731220825826e-17,1.8835656905075913e-08,2.0105542649075749e-25,2.9102172083248939e-24,2.4718063655541699e-10,3.6197245771182791e-18,0.0034875639776517338,9.7528488636910755e-07,5.2006693343518474e-10,2.1400771997867975e-06,3.575072248370151e-13,2.0686602220126256e-06,3.4796471362892541e-06,4.8075557671113441e-09,5.4692912098571839e-05,5.4006120654275935e-07,1.3398772072987572e-09,9.5484923631328226e-10,5.8639548962723939e-14,1.9869146008976775e-12,2.3826559495990768e-09,1.6484124781914604e-13,1.0177543025001835e-11,2.3517499422196885e-12,1.5797907236202543e-09,1.5670472620734072e-19
