Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H6X(52),CH4OX(60),C2H4X(210),C2H4X(65),acetyl(43)
2.0109107317038146e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283199142811558,0.108672001198411,0.021542410483912432,0.0,0.00036636550667014823,0.00093180427294537729,0.0003760414592496345,1.3880803339772287e-05,5.9027441086596427e-15,0.0017640653231838735,3.6201037401042938e-12,0.00035700995480255677,6.5495436542356714e-10,8.9056908172063772e-06,2.4335497756864142e-11,8.292655695626864e-13,0.0002608335588134001,9.6444314908897111e-08,0.0078086579010617444,0.0015441218768966903,9.004674440641639e-05,2.0083802869080866e-06,9.4540532908048042e-09,1.766471585846242e-07,1.7686366137265118e-08,4.9589600715393717e-10,1.1281858790350991e-06,1.0627239114328886e-05,6.0572686670880768e-11,1.8453702102458604e-05,1.5244427861032664e-07,1.1649902704365724e-09,3.7836982453712316e-08,9.8683413613657871e-11,7.3514596908193913e-09,2.7215262531107831e-14,1.6599896948345922e-12
2.0187444635073554e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283106129564254,0.10866332855551109,0.021537849811966572,0.0,0.00036984861097199499,0.000936413637534218,0.00037890645441194718,1.4016567217919067e-05,5.9843484720847619e-15,0.0017700846780388019,3.6823407805976462e-12,0.00035702472638690343,6.618721474189299e-10,9.0243299314871316e-06,2.4522458644260102e-11,8.3859446201832341e-13,0.00026218533626457549,9.7879467958085914e-08,0.0078080162041769775,0.0015454195598345244,9.0191730061224749e-05,2.0132916120165463e-06,9.484305338037537e-09,1.7723138699725885e-07,1.7848669472541229e-08,4.9852874020827188e-10,1.1327888433513118e-06,1.0653422598095089e-05,6.0961596660664353e-11,1.8545912513360223e-05,1.5471353288380351e-07,1.1738639110734296e-09,3.8209152247263857e-08,9.9997870779474084e-11,7.4721291273667615e-09,2.7620185229573851e-14,1.6783443297553527e-12
2.0265781953108962e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283015831686995,0.10865465232077628,0.021533291057372977,0.0,0.00037334748933224026,0.00094102463351267997,0.00038178089881954632,1.415299351216222e-05,6.06673821632327e-15,0.001776095558950679,3.7453481056193219e-12,0.00035703854440598395,6.6882984708366619e-10,9.1439247212905603e-06,2.4709983696919591e-11,8.47985902995899e-13,0.00026353449096688379,9.9329655257332761e-08,0.0078073746536823111,0.0015466898827502531,9.0336664848298943e-05,2.0181714140380706e-06,9.5144991772565883e-09,1.7781470710273221e-07,1.8011657885931674e-08,5.0117279908609136e-10,1.1374095057136669e-06,1.0679694706861226e-05,6.1351518383800079e-11,1.8638155838350915e-05,1.5700656828662281e-07,1.1827668626691322e-09,3.8583153923391731e-08,1.013229190080795e-10,7.5942227859626622e-09,2.8029350391415532e-14,1.696819176814188e-12
2.034411927114437e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282928236266955,0.10864597250892045,0.021528734202162801,0.0,0.00037686210342842186,0.00094563727296565153,0.00038466477728143301,1.4290080999594732e-05,6.1499177680888353e-15,0.0017820979634778019,3.8091310420052696e-12,0.00035705143014222766,6.7582743790878526e-10,9.2644764316669077e-06,2.4898071985489634e-11,8.5743999671382613e-13,0.00026488098822303297,1.00794962274441e-07,0.0078067332527988129,0.0015479329685108812,9.048155108464877e-05,2.0230197312691384e-06,9.544634824849905e-09,1.7839711917959906e-07,1.8175329455202694e-08,5.0382826212918359e-10,1.142047971749565e-06,1.0706055778966007e-05,6.1742450135109643e-11,1.8730432313737267e-05,1.5932352008247317e-07,1.1916990792709281e-09,3.8958984205855555e-08,1.0265857224808488e-10,7.7177503578363177e-09,2.8442782175404163e-14,1.7154144094559204e-12
2.042245658917978e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282843330422433,0.10863728913486909,0.021524179228411107,0.0,0.00038039241462047984,0.00095025156833675748,0.00038755807461019235,1.4427828442392423e-05,6.2338915643820574e-15,0.0017880918892284002,3.8736949103825197e-12,0.00035706340448955759,6.8286489197634709e-10,9.3859862648641258e-06,2.5086722588387886e-11,8.669568464423314e-13,0.0002662247936975825,1.0227547440923333e-07,0.0078060920045545726,0.0015491489398901913,9.0626391053266492e-05,2.0278366024432463e-06,9.5747122973720181e-09,1.7897862351051659e-07,1.8339682246626416e-08,5.0649520797247446e-10,1.1467043472168673e-06,1.0732506153438481e-05,6.2134390210057835e-11,1.882274218322581e-05,1.616645234278581e-07,1.2006605149386887e-09,3.9336639777107437e-08,1.0400484397607395e-10,7.8427215379461017e-09,2.8860504722036997e-14,1.7341301990054538e-12
2.0500793907215188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282761101302331,0.10862860221375106,0.021519626118237892,0.0,0.00038393838395412371,0.00095486753242209771,0.00039046077562202068,1.4566234587947862e-05,6.3186640525150622e-15,0.001794077333859634,3.9390450248028485e-12,0.00035707448796034821,6.8994217996334152e-10,9.5084553803777132e-06,2.5275934591662205e-11,8.7653655450673741e-13,0.00026756587341492967,1.0377127699051778e-07,0.0078054509117937952,0.0015503379195651269,9.0771187003650645e-05,2.0326220667239701e-06,9.6047316115395495e-09,1.7955922038213804e-07,1.8504714315120077e-08,5.0917371554711764e-10,1.1513787380094428e-06,1.0759046170011192e-05,6.2527336904742653e-11,1.8915085697792952e-05,1.6402971336729346e-07,1.2096511237448978e-09,3.9716117278657955e-08,1.0536174719714116e-10,7.9691460246179905e-09,2.9282542152684621e-14,1.7529667146716444e-12
2.0579131225250596e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282681536085539,0.10861991176089035,0.021515074853809248,0.0,0.00038749997216417769,0.00095948517836408776,0.00039337286513675321,1.4705298169003445e-05,6.4042396901361505e-15,0.0018000542950766276,4.0051866923769841e-12,0.00035708470069225896,6.9705927114563111e-10,9.6318848950034127e-06,2.5465707088852194e-11,8.8617922229073128e-13,0.00026890419375729763,1.052824552730623e-07,0.0078048099771854734,0.0015515000301122353,9.0915941152319956e-05,2.0373761636981921e-06,9.6346927842269756e-09,1.8013891008501004e-07,1.867042370438396e-08,5.1186386408356823e-10,1.1560712501626639e-06,1.0785676169133186e-05,6.2921288515885776e-11,1.9007463115556988e-05,1.6641922482851855e-07,1.2186708597746375e-09,4.009741331143994e-08,1.0672929444545993e-10,8.0970335191844877e-09,2.9708918568740585e-14,1.7719241235511874e-12
2.0657468543286005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282604621980481,0.1086112177917984,0.021510525417338361,0.0,0.00039107713967790605,0.00096410451964539098,0.00039629432797788725,1.4845017903783619e-05,6.4906229452544944e-15,0.0018060227706315386,4.0721252129093296e-12,0.00035709406245494906,7.0421613340196101e-10,9.7562758828926699e-06,2.5656039180852927e-11,8.9588495023961888e-13,0.00027023972146272428,1.0680909443457858e-07,0.0078041692032316751,0.0015526353940041526,9.1060655683317292e-05,2.0420989333694188e-06,9.6645958324625354e-09,1.8071769291347322e-07,1.8836808447038685e-08,5.1456573311466683e-10,1.1607819898588223e-06,1.0812396491982956e-05,6.331624334082274e-11,1.9099874701652077e-05,1.6883319261772162e-07,1.2277196771255645e-09,4.0480524436169813e-08,1.0810749778488181e-10,8.2263937256240951e-09,3.0139658050773521e-14,1.7910025906324948e-12
2.0735805861321413e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428253034622458,0.10860252032216702,0.021505977791086567,0.0,0.00039466984661831625,0.00096872557008294909,0.00039922514897260656,1.4985392496126278e-05,6.577818296264871e-15,0.0018119827583226522,4.1398658785332962e-12,0.00035710259265667193,7.1141273321802839e-10,9.8816293756108631e-06,2.5846929975780648e-11,9.0565383786356514e-13,0.00027157242362305258,1.0835127957271452e-07,0.0078035285922754341,0.0015537441336061473,9.120533274870403e-05,2.0467904161512551e-06,9.6944407734243005e-09,1.8129556916556631e-07,1.900386656476107e-08,5.1727940247868394e-10,1.1655110634325028e-06,1.0839207480481222e-05,6.3712199677493946e-11,1.9192320728104298e-05,1.7127175141477943e-07,1.2367975299078898e-09,4.0865447173706714e-08,1.0949636880956541e-10,8.3572363502012779e-09,3.057478465768166e-14,1.8102022787995837e-12
2.0814143179356821e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282458696083865,0.10859381936786092,0.021501431957364415,0.0,0.00039827805280744143,0.00097334834382210443,0.00040216531295180342,1.512642063561336e-05,6.6658302319724667e-15,0.0018179342559935157,4.2084139733472468e-12,0.00035711031035075356,7.1864903569062078e-10,1.0007946362198283e-05,2.603837858884058e-11,9.1548598374082083e-13,0.00027290226768192128,1.0990909570205635e-07,0.0078028881465083012,0.0015548263711727098,9.1349974469045084e-05,2.0514506528609822e-06,9.7242276244364965e-09,1.8187253914293371e-07,1.9171596068419445e-08,5.2000495232240241e-10,1.1702585773758743e-06,1.0866109477303635e-05,6.4109155824435312e-11,1.9284801473709571e-05,1.7373503576851168e-07,1.2459043722443528e-09,4.125217800540922e-08,1.1089591864463566e-10,8.4895711011070216e-09,3.1014322425849877e-14,1.8295233488359751e-12
2.089248049739223e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282389658852461,0.10858511494491144,0.021496887898532654,0.0,0.00040190171776960192,0.00097797285533081303,0.00040511480475009863,1.5268100997700576e-05,6.7546632516177307e-15,0.0018238772615320979,4.2777747730510649e-12,0.00035711723424195608,7.2592500453181337e-10,1.0135227789233746e-05,2.6230384142196708e-11,9.2538148552093392e-13,0.0002742292214327593,1.1148262775113979e-07,0.007802247867977531,0.0015558822288441949,9.1494582933884609e-05,2.0560796847132683e-06,9.7539564029659241e-09,1.8244860315073617e-07,1.9339994958207545e-08,5.227424631041371e-10,1.1750246383439475e-06,1.0893102825893371e-05,6.4507110080769461e-11,1.9377317223913588e-05,1.7622318009194989e-07,1.2550401582701891e-09,4.1640713373489814e-08,1.1230615794687173e-10,8.6234076880999231e-09,3.1458295368309195e-14,1.8489659594285831e-12
2.0970817815427638e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282323221852316,0.10857640706950988,0.021492345597003214,0.0,0.00040554080073464653,0.00098259911939395004,0.00040807360920586127,1.5410432243846364e-05,6.844321864901276e-15,0.0018298117728699794,4.3479535445834294e-12,0.00035712338269272868,7.3324060207323187e-10,1.0263474560900891e-05,2.6422945764843562e-11,9.3534043992794714e-13,0.00027555325301678054,1.1307196055947083e-07,0.0078016077585929449,0.0015569118286435125,9.1639160202212601e-05,2.0606775533139843e-06,9.7836271266185418e-09,1.8302376149756403e-07,1.9509061223777855e-08,5.254920155968076e-10,1.1798093531597407e-06,1.0920187870473576e-05,6.4906060746196644e-11,1.946986827069357e-05,1.7873631865762141e-07,1.264204842133096e-09,4.2031049681367147e-08,1.1372709690542432e-10,8.7587558221478494e-09,3.1906727473898914e-14,1.8685302671716233e-12
2.1049155133463047e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282259372432736,0.10856769575800146,0.021487805035240223,0.0,0.00040919526064117233,0.00098722715110769886,0.00041104171116122616,1.5553413021640047e-05,6.9348105920088543e-15,0.0018357377879815754,4.4189555457597678e-12,0.00035712877372934807,7.4059578927037766e-10,1.0392687539057084e-05,2.6616062592480065e-11,9.4536294276358309e-13,0.00027687433092098146,1.1467717887455593e-07,0.0078009678201334965,0.0015579152924728654,9.1783708302923026e-05,2.0652443006541495e-06,9.8132398131363001e-09,1.8359801449535492e-07,1.9678792844373578e-08,5.2825369089094105e-10,1.1846128288194303e-06,1.0947364956059746e-05,6.5306006120986525e-11,1.9562454912441887e-05,1.8127458559284854e-07,1.2733983779931994e-09,4.2423183294016013e-08,1.1515874524256173e-10,8.8956252150702319e-09,3.235964270643131e-14,1.8882164265705197e-12
2.1127492451498455e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282198097970082,0.10855898102687953,0.021483266195760947,0.0,0.00041286505613972497,0.00099185696587403413,0.00041401909546211175,1.5697041964929154e-05,7.0261339636363898e-15,0.0018416553048833809,4.4907860249109733e-12,0.00035713342504794935,7.4799052570701534e-10,1.0522867543304907e-05,2.6809733767385296e-11,9.5544908891041142e-13,0.00027819242397614106,1.1629836734894234e-07,0.0078003280542535119,0.0015588927421105383,9.1928229235262843e-05,2.0697799691039789e-06,9.8427944803940178e-09,1.8417136245931286e-07,1.9849187788960022e-08,5.3102757039773957e-10,1.1894351724974016e-06,1.0974634428471987e-05,6.5706944505969351e-11,1.9655077453851551e-05,1.8383811487506333e-07,1.2826207200230142e-09,4.2817110538315161e-08,1.1660111221444364e-10,9.0340255791809095e-09,3.281706500385896e-14,1.9080245900458212e-12
2.1205829769533863e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282139385867486,0.10855026289277986,0.021478729061136747,0.0,0.00041655014559597773,0.00099648857939528307,0.00041700574695823471,1.5841317693945999e-05,7.1182965210150695e-15,0.0018475643216332503,4.5634502205228636e-12,0.0003571373540204507,7.5542476959962226e-10,1.0654015351066171e-05,2.7003958438296227e-11,9.6559897233500406e-13,0.00027950750135482362,1.1793561053726788e-07,0.0077996884624886645,0.0015598442992077323,9.2072724969272964e-05,2.0742846014070507e-06,9.8722911463964935e-09,1.8474380570783127e-07,2.0020244016354673e-08,5.3381373585205324e-10,1.194276491551283e-06,1.1001996634347152e-05,6.6108874202527949e-11,1.9747736205803449e-05,1.8642704032713762e-07,1.2918718224073998e-09,4.3212827703392901e-08,1.180542066119231e-10,9.1739666269316533e-09,3.3279018277444764e-14,1.9279549079371228e-12
2.1284167087569272e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282083223554514,0.1085415413724754,0.021474193613994018,0.0,0.00042025048709389153,0.0010011220076687752,0.00042000165050312503,1.5986238815433462e-05,7.2113028159365196e-15,0.0018534648363296993,4.63695336087646e-12,0.00035714057770037331,7.6289847780189933e-10,1.0786131697658455e-05,2.7198735760287454e-11,9.7581268609107695e-13,0.00028081953256938364,1.1958899289332094e-07,0.0077990490462616644,0.0015607700852854464,9.2217197446220752e-05,2.0787582406745754e-06,9.9017298292757332e-09,1.8531534456241865e-07,2.0191959475356693e-08,5.3661226931545123e-10,1.199136893526897e-06,1.1029451921150908e-05,6.6511793512589407e-11,1.9840431485255379e-05,1.89041495612729e-07,1.3011516393435177e-09,4.3610331040970376e-08,1.1951803676137568e-10,9.315458070556276e-09,3.3745526410934678e-14,1.9480075285069938e-12
2.136250440560468e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282029598486894,0.10853281648287121,0.021469659837015091,0.0,0.00042396603843885346,0.0010057572669815724,0.00042300679095413934,1.6131803922769949e-05,7.305157410778019e-15,0.0018593568471112342,4.7113006636890825e-12,0.00035714311282855653,7.7041160580934468e-10,1.0919217276374135e-05,2.7394064894652784e-11,9.8609032232261192e-13,0.00028212848746997447,1.2125859876711074e-07,0.0077984098068876965,0.0015616702217314084,9.2361648579024463e-05,2.0832009303797774e-06,9.9311105472883177e-09,1.8588597934762693e-07,2.0364332104875139e-08,5.3942325317917747e-10,1.2040164861631844e-06,1.1057000637189651e-05,6.6915700738617279e-11,1.9933163615132754e-05,1.9168161423164322e-07,1.3104601250407815e-09,4.4009616765703052e-08,1.2099261052555598e-10,9.4585096217154314e-09,3.4216613259733137e-14,1.9681825979449139e-12
2.144084172364009e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281978498146324,0.10852408824099936,0.021465127712939153,0.0,0.00042769675716079731,0.0010103943739052817,0.00042602115317247335,1.6278011596093696e-05,7.3998648785278193e-15,0.0018652403521557104,4.7864973357563072e-12,0.0003571449758387729,7.7796410776388676e-10,1.1053272738561811e-05,2.7589945008788748e-11,9.9643197226697098e-13,0.00028343433624255983,1.229445124019477e-07,0.0077977707455796135,0.0015625448297970474,9.2506080252669878e-05,2.0876127143523787e-06,9.9604333188129495e-09,1.8645571039098233e-07,2.0537359834056554e-08,5.422467701672021e-10,1.2089153773970488e-06,1.1084643131622377e-05,6.7320594183603646e-11,2.0025932924221096e-05,1.9434752951521234e-07,1.3197972337208122e-09,4.4410681055519649e-08,1.2247793530448069e-10,9.6031309911420558e-09,3.4692302650081431e-14,1.9884802603712206e-12
2.1519179041675497e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281929910040191,0.1085153566640145,0.021460597224563126,0.0,0.00043144260051730204,0.0010150333452909445,0.00042904472202317324,1.6424860402426173e-05,7.4954298028105052e-15,0.0018711153496797099,4.8625485725948117e-12,0.000357146182863244,7.8555593645857948e-10,1.1188298693710198e-05,2.7786375276080059e-11,1.0068377262579911e-12,0.00028473704940692839,1.2464681793153419e-07,0.007797131863452867,0.0015633940305945151,9.2650494324619096e-05,2.0919936367731914e-06,9.9896981623480821e-09,1.8702453802291935e-07,2.0711040582411386e-08,5.4508290333917649e-10,1.2138336753681864e-06,1.1112379754472383e-05,6.7726472151061637e-11,2.0118739747060147e-05,1.9703937462168939e-07,1.329162919617382e-09,4.4813520051959297e-08,1.2397401803633806e-10,9.7493318882875147e-09,3.517261837823869e-14,2.0089006578410579e-12
2.1597516359710906e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281883821701384,0.10850662176918929,0.021456068354742557,0.0,0.00043520352549667271,0.0010196741982640097,0.00043207748237514645,1.6572348895794864e-05,7.5918567779124651e-15,0.001876981837937948,4.939459558086143e-12,0.00035714674973805584,7.93187043342356e-10,1.1324295709534323e-05,2.7983354875786896e-11,1.0173076737290656e-12,0.00028603659781471276,1.2636559937706594e-07,0.0077964931615302465,0.0015642179450937501,9.2794892625211586e-05,2.0963437421687957e-06,1.0018905096509734e-08,1.8759246257671685e-07,2.0885372259939698e-08,5.4793173609346842e-10,1.2187714884238214e-06,1.1140210856638948e-05,6.8133332945017815e-11,2.0211584423839587e-05,1.9975728253166026e-07,1.3385571369763613e-09,4.5218129860506429e-08,1.2548086519842297e-10,9.8971220209684347e-09,3.5657584209665833e-14,2.0294439303483363e-12
2.1675853677746314e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281840220688107,0.10849788357391002,0.021451541086392429,0.0,0.00043897948882100032,0.0010243169502193766,0.00043511941910117096,1.6720475617355212e-05,7.6891504088073984e-15,0.0018828398152227017,5.0172354641214234e-12,0.00035714669200848131,8.0085737852484443e-10,1.1461264312064141e-05,2.8180882992934061e-11,1.0278419032162128e-12,0.00028733295264741127,1.2810094064434425e-07,0.0077958546407463861,0.0015650166941195908,9.2939276958058171e-05,2.1006630754063412e-06,1.0048054140029395e-08,1.8815948438843702e-07,2.1060352767255799e-08,5.5079335217009919e-10,1.2237289251234451e-06,1.1168136789908821e-05,6.8541174870005041e-11,2.0304467300296495e-05,2.0250138604347166e-07,1.3479798400556641e-09,4.5624506550923624e-08,1.2699848280809835e-10,1.0046511095014242e-08,3.6147223878212521e-14,2.0501102158297075e-12
2.1754190995781722e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281799094583657,0.10848914209567272,0.021447015402488074,0.0,0.00044277044694920377,0.0010289616188165214,0.00043817051707790414,1.6869239095511843e-05,7.7873153111819327e-15,0.0018886892798632615,5.0958814502470406e-12,0.00035714602493420495,8.0856689078124038e-10,1.1599204985735405e-05,2.8378958818201957e-11,1.0384405023611269e-12,0.00028862608541441409,1.2985292552089867e-07,0.0077952163019520604,0.0015657903983489242,9.3083649100427586e-05,2.1049516816884198e-06,1.0077145311752092e-08,1.8872560379686634e-07,2.1235979995712249e-08,5.5366783565378772e-10,1.2287060942434551e-06,1.1196157906967722e-05,6.8949996231055058e-11,2.0397388727614227e-05,2.0527181776867683e-07,1.3574309831251901e-09,4.6032646157582425e-08,1.2852687642378122e-10,1.0197508813915431e-08,3.6641561085306786e-14,2.0708996501685382e-12
2.183252831381713e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281760430996348,0.10848039735207907,0.021442491286065925,0.0,0.00044657635608005082,0.0010336082219746879,0.00044123076118589066,1.7018637846039104e-05,7.886356111461303e-15,0.001894530230225406,5.1754026633113522e-12,0.00035714476349445732,8.1631552755723988e-10,1.1738118173482816e-05,2.8577581547819379e-11,1.0491035579142166e-12,0.0002899159679510332,1.3162163767312072e-07,0.0077945781459182982,0.0015665391783078856,9.3228010803625622e-05,2.1092096065480502e-06,1.010617863063452e-08,1.8929082114345954e-07,2.1412251827522517e-08,5.5655527097685161e-10,1.2337031047817953e-06,1.1224274561411614e-05,6.9359795333691779e-11,2.049034906232299e-05,2.0806871012749804e-07,1.3669105204667625e-09,4.6442544679792123e-08,1.3006605114595372e-10,1.0350124878472602e-08,3.7140619499147897e-14,2.0918123671989003e-12
2.191086563185254e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281724217559276,0.10847164936083266,0.021437968720224382,0.0,0.00045039717215516144,0.001038256777868164,0.00044430013630956971,1.7168670372200817e-05,7.98627744683513e-15,0.0019003626647108984,5.2558042371124004e-12,0.000357142922393056,8.2410323497403244e-10,1.1878004276835449e-05,2.8776750383458143e-11,1.0598311557376274e-12,0.0002912025724165373,1.33407160643409e-07,0.0077939401733402884,0.0015672631543690997,9.3372363793367921e-05,2.1134368958437558e-06,1.0135154115743385e-08,1.8985513677228519e-07,2.1589166135883347e-08,5.5945574292226118e-10,1.2387200659625076e-06,1.1252487107758011e-05,6.9770570483924183e-11,2.0583348666201894e-05,2.1089219534430693e-07,1.3764184063740706e-09,4.6854198082126542e-08,1.3161601161819908e-10,1.0504368986446208e-08,3.7644422753902077e-14,2.1128484987095681e-12
2.1989202949887948e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428169044193026,0.1084628981397355,0.021433447688124586,0.0,0.00045423285086199127,0.0010429073049216166,0.00044737862733728109,1.7319335164869354e-05,8.0870839652832615e-15,0.0019061865817570037,5.3370912920467268e-12,0.00035714051606335832,8.3192995783334945e-10,1.201886365601437e-05,2.8976464532129467e-11,1.0706233808082515e-12,0.00029248587129218964,1.3520957784732499e-07,0.0077933023848411366,0.0015679624467489599,9.3516709770145371e-05,2.1176335957547236e-06,1.0164071786253768e-08,1.9041855102997416e-07,2.1766720785095704e-08,5.6236933662652549e-10,1.2437570872402812e-06,1.1280795901457084e-05,7.0182319988239784e-11,2.067638790618249e-05,2.137424054431225e-07,1.3859545951526027e-09,4.7267602294748754e-08,1.3317676202826148e-10,1.0660250832207116e-08,3.8152994448901277e-14,2.1340081744480289e-12
2.2067540267923356e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281659091791709,0.10845414370668455,0.021428928172991215,0.0,0.00045808334763679692,0.0010475598218055086,0.00045046621916127101,1.7470630702643954e-05,8.188780325601723e-15,0.0019120019798360291,5.4192689347592437e-12,0.00035713755867312533,8.3979563962257119e-10,1.2160696630032414e-05,2.917672320608207e-11,1.0814803172207217e-12,0.0002937658373792917,1.3702897257076037e-07,0.0077926647809754218,0.0015686371755049544,9.366105040958312e-05,2.1217997527760581e-06,1.0192931661447668e-08,1.9098106426566974e-07,2.1944913630685252e-08,5.6529613758272748e-10,1.2488142783049121e-06,1.1309201298902754e-05,7.0595042153598019e-11,2.0769467154253808e-05,2.1661947224312636e-07,1.3955190411195857e-09,4.7682753213734002e-08,1.3474830610912977e-10,1.0817780106387941e-08,3.866635814784508e-14,2.1552915221244971e-12
2.2145877585958765e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281630154850454,0.10844538607966812,0.021424410158113243,0.0,0.00046194861766758169,0.0010522143474315769,0.00045356289667769706,1.7622555451968398e-05,8.2913711974287278e-15,0.0019178088574548788,5.5023422577942614e-12,0.0003571340641292992,8.4770022251989161e-10,1.2303503476796159e-05,2.9377525622702107e-11,1.0924020481903892e-12,0.00029504244379723119,1.3886542796711592e-07,0.0077920273622326041,0.0015692874605330327,9.3805387362793033e-05,2.1259354137141321e-06,1.0221733760712605e-08,1.915426768309803e-07,2.212374251952172e-08,5.6823623164341706e-10,1.253891749085772e-06,1.1337703657443604e-05,7.1008735287423713e-11,2.0862586787368899e-05,2.1952352735419721e-07,1.405111698603915e-09,4.8099646701390403e-08,1.363306471401444e-10,1.0976966495535187e-08,3.9184537378005618e-14,2.1766986674159484e-12
2.2224214903994173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281603618837767,0.10843662527676325,0.0214198936268447,0.0,0.00046582861589702316,0.0010568709009483831,0.00045666864478663253,1.7775107867247932e-05,8.3948612612708027e-15,0.0019236072131546356,5.5863163392476415e-12,0.00035713004608269505,8.5564364739953935e-10,1.2447284433209971e-05,2.9578871004414738e-11,1.1033886560562905e-12,0.00029631566398153464,1.4071902705449169e-07,0.0077913901290402824,0.0015699134215650093,9.3949722256719741e-05,2.1300406256820087e-06,1.0250478103540377e-08,1.9210338907993401e-07,2.2303205289937595e-08,5.7118970502362717e-10,1.2589896097561777e-06,1.1366303335393822e-05,7.1423397697600986e-11,2.0955747187352692e-05,2.2245470217246244e-07,1.4147325219460929e-09,4.851827858657796e-08,1.3792378794812858e-10,1.1137819681762179e-08,3.9707555629435815e-14,2.1982297339701564e-12
2.2302552222029581e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281579471509186,0.10842786131613207,0.021415378562605409,0.0,0.0004697232970253825,0.001061529501736929,0.00045978344839206996,1.7928286390965513e-05,8.4992552085289796e-15,0.001929397045510159,5.6711962424201334e-12,0.0003571255179326105,8.6362585383705591e-10,1.2592039695282179e-05,2.9780758578587413e-11,1.1144402222840972e-12,0.00029758547168192459,1.4258985271288913e-07,0.0077907530817672866,0.0015705151781660138,9.4094056694480203e-05,2.1341154360949601e-06,1.027916470952589e-08,1.926632013689356e-07,2.2483299771845769e-08,5.7415664430375438e-10,1.2641079707377773e-06,1.1395000692043892e-05,7.1839027692467175e-11,2.1048948740811376e-05,2.2541312787586888e-07,1.4243814654981555e-09,4.8938644665025543e-08,1.3952773090854122e-10,1.1300349342402872e-08,4.0235436354180581e-14,2.2198848434097495e-12
2.238088954006499e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281557700644508,0.10841909421601935,0.021410864948881714,0.0,0.00047363261551339512,0.0010661901694063404,0.0004629072924019241,1.8082089453797381e-05,8.6045577415251087e-15,0.0019351783531296981,5.7569870154719299e-12,0.00035712049283135103,8.7164678011462812e-10,1.2737769418233259e-05,2.9983187577434902e-11,1.1255568274690528e-12,0.00029885184096038297,1.4447798768142465e-07,0.0077901162207266493,0.0015710928497319765,9.4238392255697597e-05,2.1381598926660651e-06,1.0307793598366074e-08,1.9322211405672426e-07,2.2664023786856704e-08,5.7713713643258468e-10,1.2692469427048393e-06,1.1423796087671367e-05,7.2255623580806578e-11,2.1142191839043052e-05,2.2839893541977196e-07,1.4340584836236067e-09,4.9360740699645963e-08,1.411424779466525e-10,1.1464565149666481e-08,4.0768202965491401e-14,2.2416641153362669e-12
