Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CH3OO(77),C2H6X(52),CH4OX(60),H2X(49),CO2X(24),C2H4X(65),C2H4(47)
8.432266672384727e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32003450903113573,0.1127591681528468,0.016450488044807293,2.2816473085103693e-07,0.00053519481676316016,2.043253685754177e-06,0.00024965506106490454,2.3486027173001593e-07,3.8872570419325523e-20,8.219047354253282e-05,2.0938997006625134e-15,1.2456917910759327e-08,1.210352392723671e-12,6.2193523677986244e-07,4.0072311737167963e-15,1.3298129373194638e-16,4.2318029996169672e-06,1.5720007510081897e-11,0.0055771595364211488,0.011951052060111484,2.9088957980823639e-07,9.0059394562149386e-07,2.5466941989257436e-08,3.4243116670069864e-06,2.049174351475117e-11,2.026540043107364e-08,1.4983355267973124e-07,4.417194656922715e-11,1.9687586453443533e-10,1.0481937623508968e-08,6.0099957552133302e-10,1.0329999822014137e-11,3.033102018907066e-08,7.3556904536516272e-12,4.5740576851611706e-18,6.3015282620444782e-15
8.44064634214282e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32002615493903358,0.11275874731781925,0.016445480952193486,2.2890678832202011e-07,0.00053620433657196721,2.0419750222629808e-06,0.0002501314764385896,2.3576071081099794e-07,3.898189081474653e-20,8.2298230700554516e-05,2.1088545460055191e-15,1.2455135181200638e-08,1.21589607887926e-12,6.2347262035586727e-07,4.0143356129964618e-15,1.3338434966975676e-16,4.2344329490367888e-06,1.5811057775110958e-11,0.0055769918388641742,0.011959574202140293,2.9113858304940647e-07,9.0098361315273612e-07,2.5512229032477808e-08,3.4232774346448428e-06,2.0508217389239098e-11,2.0262254465546048e-08,1.4985159099707565e-07,4.425044188946618e-11,1.9724641416022504e-10,1.04924909210594e-08,6.0329167178390897e-10,1.0355264840629723e-11,3.0311233338889747e-08,7.3721346849425897e-12,4.6004305349549463e-18,6.3380360232174448e-15
8.449026011900913e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32001780643935973,0.11275832601468375,0.016440476100000306,2.2965048537298162e-07,0.00053721464704566352,2.040697632678415e-06,0.00025060828764574575,2.366634983899977e-07,3.9091407067211363e-20,8.240597593289283e-05,2.1238975230956228e-15,1.245335565034334e-08,1.2214579851962808e-12,6.2501208138979031e-07,4.0214453000713319e-15,1.3378822342611854e-16,4.2370601180747202e-06,1.5902524808085459e-11,0.0055768242172188238,0.011968090674610183,2.9138746919432402e-07,9.0137290854996445e-07,2.5557547757101802e-08,3.4222448652758876e-06,2.052468356606085e-11,2.025911385711428e-08,1.4986961088735668e-07,4.4328995071445992e-11,1.976172597623635e-10,1.0503035763615001e-08,6.0558968813019518e-10,1.0380563211882513e-11,3.0291466857003252e-08,7.3885976425306234e-12,4.6269233433472277e-18,6.3747109382722128e-15
8.457405681659006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32000946352938048,0.11275790424376829,0.016435473487169949,2.3039582380850723e-07,0.00053822574772901274,2.0394215183665957e-06,0.0002510854944813786,2.3756863726026605e-07,3.9201119333558023e-20,8.2513709139805011e-05,2.139029034464136e-15,1.2451579310434871e-08,1.2270381448812779e-12,6.26553619899116e-07,4.0285602322885092e-15,1.341929158135918e-16,4.2396845109109579e-06,1.5994409977809068e-11,0.0055766566714544512,0.011976601480288746,2.9163623820425288e-07,9.0176183229967393e-07,2.5602898145006189e-08,3.4212139550742118e-06,2.054114204144154e-11,2.0255978592031375e-08,1.4988761236993327e-07,4.4407606080974319e-11,1.9798840117303234e-10,1.0513572144779295e-08,6.0789363139779306e-10,1.0405894934604228e-11,3.027172076151771e-08,7.4050793322073561e-12,4.6535365004523707e-18,6.4115535563667449e-15
8.465785351417099e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32000112620636295,0.11275748200540076,0.016430473112644929,2.3114280543262676e-07,0.00053923763816684177,2.0381466806736681e-06,0.00025156309674045853,2.38476130211846e-07,3.9311027770603635e-20,8.2621430221782916e-05,2.1542494838878741e-15,1.2449806153749799e-08,1.2326365911325313e-12,6.2809723589923622e-07,4.0356804069958749e-15,1.3459842764453312e-16,4.2423061317172331e-06,1.608671465557779e-11,0.0055764892015404072,0.011985106621942899,2.9188489004067134e-07,9.0215038488532681e-07,2.5648280177585125e-08,3.4201847002284158e-06,2.0557592811893811e-11,2.025284865654753e-08,1.4990559546404309e-07,4.4486274883874584e-11,1.9835983822442968e-10,1.0524100058196659e-08,6.1020350841587979e-10,1.0431260007588384e-11,3.0251995070240452e-08,7.4215797668180159e-12,4.6802703970816666e-18,6.4485644276593629e-15
8.474165021175192e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.319992794467575,0.11275705929990869,0.016425474975368098,2.3189143204885834e-07,0.00054025031790404449,2.0368731209259868e-06,0.0002520410942179216,2.3938598003156432e-07,3.942113253514432e-20,8.2729139079552617e-05,2.1695592763913773e-15,1.2448036172589676e-08,1.2382533571398872e-12,6.296429294034554e-07,4.0428058215420912e-15,1.3500475973109512e-16,4.2449249846568459e-06,1.6179440215179083e-11,0.0055763218074460427,0.011993606102338879,2.9213342466527237e-07,9.0253856679031262e-07,2.56936938308122e-08,3.4191570969377083e-06,2.0574035874246717e-11,2.0249724037730124e-08,1.4992356018829395e-07,4.4565001445766964e-11,1.9873157074811032e-10,1.053461949755217e-08,6.1251932600518788e-10,1.0456658429635649e-11,3.023228980068229e-08,7.4380989194945938e-12,4.7071254247423145e-18,6.4857441033083805e-15
8.482544690933285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31998446831028493,0.11275663612761955,0.016420479074282634,2.3264170546014452e-07,0.00054126378648557464,2.0356008404302238e-06,0.00025251948670866923,2.4029818950302597e-07,3.9531433783955408e-20,8.2836835614073952e-05,2.1849588182482702e-15,1.2446269359282944e-08,1.2438884760846515e-12,6.311907004229942e-07,4.0499364732766169e-15,1.3541191288522562e-16,4.2475410738846656e-06,1.6272588032891273e-11,0.0055761544891407035,0.012002099924242246,2.9238184203996078e-07,9.0292637849722056e-07,2.5739139084763571e-08,3.4181311414135585e-06,2.0590471224994245e-11,2.0246604722188786e-08,1.4994150656187302e-07,4.4643785732421129e-11,1.9910359857609393e-10,1.0545130456571509e-08,6.1484109097799333e-10,1.0482090199491132e-11,3.0212604970059268e-08,7.4546367869039962e-12,4.7341019756350933e-18,6.5230931354718811e-15
8.490924360691378e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31997614773176186,0.11275621248886057,0.01641548540833206,2.3339362746885177e-07,0.00054227804345644481,2.0343298404734516e-06,0.00025299827400756901,2.4121276140661016e-07,3.9641931673791353e-20,8.2944519726540055e-05,2.2004485169822907e-15,1.2444505706184885e-08,1.2495419811395115e-12,6.3274054896699083e-07,4.0570723595497054e-15,1.3581988791866764e-16,4.250154403547148e-06,1.6366159487483161e-11,0.005575987246593736,0.012010588090417881,2.9263014212685349e-07,9.0331382048702419e-07,2.5784615922587385e-08,3.4171068298808321e-06,2.0606898860498992e-11,2.0243490696102683e-08,1.499594346041978e-07,4.4722627709735447e-11,1.9947592154078412e-10,1.0555632929020858e-08,6.1716881013810734e-10,1.0507555315845319e-11,3.0192940595293874e-08,7.4711933888954445e-12,4.7612004426552066e-18,6.5606120773075463e-15
8.499304030449471e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31996783272927565,0.11275578838395883,0.016410493976460206,2.3414719987683119e-07,0.00054329308836173788,2.0330601223232884e-06,0.00025347745590945515,2.4212969851946352e-07,3.9752626361385869e-20,8.3052191318377174e-05,2.2160287813691005e-15,1.2442745205677476e-08,1.2552139054683942e-12,6.3429247504250552e-07,4.064213477712417e-15,1.362286856429587e-16,4.2527649777823583e-06,1.646015596021322e-11,0.0055758200797744878,0.012019070603629995,2.9287832488827993e-07,9.0370089323971624e-07,2.5830124321047732e-08,3.4160841585755501e-06,2.0623318777625157e-11,2.0240381946567716e-08,1.4997734433388996e-07,4.4801527343373347e-11,1.9984853947386644e-10,1.0566126908706768e-08,6.1950249028085916e-10,1.0533053777396343e-11,3.0173296693017228e-08,7.4877687058872053e-12,4.7884212193940634e-18,6.5983014829723526e-15
8.507683700207564e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31995952330009669,0.11275536381324119,0.016405504777611248,2.3490242448538251e-07,0.00054430892074660002,2.0317916872280198e-06,0.00025395703220912796,2.4304900361549419e-07,3.9863518003451894e-20,8.3159850291243944e-05,2.2317000214377857e-15,1.2440987850169308e-08,1.260904282226349e-12,6.3584647865452454e-07,4.0713598251166354e-15,1.3663830686943029e-16,4.2553728007199725e-06,1.6554578834828967e-11,0.0055756529886522993,0.012027547466642108,2.9312639028678107e-07,9.0408759723468113e-07,2.5875664256921936e-08,3.4150631237450289e-06,2.0639730973163349e-11,2.0237278460815318e-08,1.4999523576971223e-07,4.4880484598988597e-11,2.0022145220700977e-10,1.0576612389476049e-08,6.2184213819308373e-10,1.0558585582815003e-11,3.0153673279571051e-08,7.5043627134462002e-12,4.8157647001368426e-18,6.6361619076223099e-15
8.516063369965657e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31995121944149602,0.1127549387770343,0.016400517810729699,2.3565930309519927e-07,0.00054532554015623434,2.0305245364167291e-06,0.00025443700270135497,2.4397067946536504e-07,3.9974606756681721e-20,8.3267496547031141e-05,2.2474626484725384e-15,1.2439233632095471e-08,1.2666131445594176e-12,6.374025598059636e-07,4.0785113991150588e-15,1.3704875240920754e-16,4.2579778764813082e-06,1.664942949756622e-11,0.005575485973196511,0.012036018682217079,2.9337433828510848e-07,9.0447393294992233e-07,2.5921235714655544e-08,3.4140437216502294e-06,2.065613544339663e-11,2.0234180225000815e-08,1.5001310893127009e-07,4.4959499442545396e-11,2.0059465957277962e-10,1.0587089365215677e-08,6.241877606531066e-10,1.0584150730691452e-11,3.0134070371009576e-08,7.5209754362787986e-12,4.8432312798610495e-18,6.6741939074121574e-15
8.52444303972375e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31994292115074541,0.11275451327566469,0.016395533074760382,2.3641783750644112e-07,0.00054634294613591301,2.0292586710993975e-06,0.00025491736718087122,2.4489472883648973e-07,4.0085892777746959e-20,8.3375129987861194e-05,2.2633170750138646e-15,1.2437482543917466e-08,1.2723405256045405e-12,6.3896071849767025e-07,4.0856681970612268e-15,1.3746002307320868e-16,4.2605802091793338e-06,1.6744709337148584e-11,0.0055753190333764652,0.012044484253117061,2.9362216884622481e-07,9.048599008620983e-07,2.596683867370375e-08,3.4130259485639616e-06,2.0672532185100486e-11,2.0231087225940863e-08,1.5003096383742031e-07,4.5038571839834475e-11,2.0096816140321534e-10,1.0597557829852658e-08,6.2653936443073322e-10,1.0609749219609586e-11,3.0114487983101095e-08,7.5376068743631627e-12,4.8708213542398747e-18,6.712398039495168e-15
8.532822709481844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31993462842511733,0.11275408730945859,0.016390550568648465,2.3717802951873707e-07,0.00054736113823097561,2.027994092467071e-06,0.0002553981254423793,2.4582115449302359e-07,4.0197376223298662e-20,8.3482750516087589e-05,2.2792637148607081e-15,1.2435734578123087e-08,1.278086458489389e-12,6.4052095472842985e-07,4.0928302163095168e-15,1.3787211967214428e-16,4.2631798029186779e-06,1.6840419744786454e-11,0.0055751521691614998,0.012052944182103542,2.9386988193330247e-07,9.0524550144743565e-07,2.6012473110022073e-08,3.4120098007695566e-06,2.0688921195173381e-11,2.0227999451145461e-08,1.5004880050667008e-07,4.5117701756479843e-11,2.0134195752992022e-10,1.0608017777353875e-08,6.288969562872305e-10,1.0635381048150835e-11,3.0094926131330541e-08,7.5542569978495704e-12,4.898535319640106e-18,6.7507748620227527e-15
8.541202379239937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31992634126188491,0.11275366087874215,0.016385570291339455,2.3793988093112115e-07,0.0005483801159868228,2.0267308016919681e-06,0.00025587927728054952,2.4674995919585918e-07,4.030905724996728e-20,8.3590358034294572e-05,2.2953029830718116e-15,1.2433989727226302e-08,1.2838509763322646e-12,6.4208326849496724e-07,4.0999974542151536e-15,1.3828504301651711e-16,4.2657766617956594e-06,1.69365621141764e-11,0.0055749853805209517,0.012061398471937322,2.9411747750972341e-07,9.056307351808146e-07,2.6058139004677533e-08,3.4109952745631554e-06,2.070530247020807e-11,2.0224916887401171e-08,1.5006661895828496e-07,4.519688915833279e-11,2.0171604778510462e-10,1.0618469201726033e-08,6.3126054297531456e-10,1.0661046214831999e-11,3.0075384830901125e-08,7.5709258101619501e-12,4.9263735731208424e-18,6.7893249341441999e-15
8.54958204899803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31991805965832193,0.11275323398384134,0.016380592241779169,2.387033935420498e-07,0.00054939987894891777,2.025468799927559e-06,0.00025636082249002093,2.4768114570262206e-07,4.0420936014362801e-20,8.369795244529678e-05,2.3114352959666986e-15,1.2432247983767214e-08,1.2896341122420182e-12,6.4364765979195045e-07,4.1071699081342194e-15,1.3869879391662139e-16,4.2683707898982932e-06,1.7033137841500718e-11,0.0055748186674241564,0.01206984712537852,2.9436495553907921e-07,9.0601560253585521e-07,2.6103836340415207e-08,3.4099823662536052e-06,2.0721676006790366e-11,2.0221839521178263e-08,1.5008441921155852e-07,4.5276134011339265e-11,2.0209043200121111e-10,1.0628912097015546e-08,6.3363013123914248e-10,1.0686744718123343e-11,3.0055864096735495e-08,7.5876133303307292e-12,4.9543365124344229e-18,6.8280488160065112e-15
8.557961718756123e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31990978361170297,0.11275280662508182,0.016375616418913767,2.3946856914945993e-07,0.0005504204266627966,2.0242080883087005e-06,0.00025684276086540098,2.4861471676766401e-07,4.0533012673074725e-20,8.3805533652138878e-05,2.3276610711274552e-15,1.2430509340311924e-08,1.2954358993179117e-12,6.4521412861199442e-07,4.1143475754236577e-15,1.3911337318254281e-16,4.2709621913063049e-06,1.7130148325426542e-11,0.0055746520298404507,0.012078290145186563,2.9461231598517009e-07,9.0640010398556716e-07,2.6149565093417116e-08,3.4089710721599007e-06,2.0738041801892358e-11,2.0218767340074863e-08,1.5010220128488139e-07,4.5355436281145256e-11,2.0246511000991372e-10,1.063934645730838e-08,6.3600572781429637e-10,1.0712476556508411e-11,3.003636394347791e-08,7.6043195324458531e-12,4.9824245360270982e-18,6.866947068754039e-15
8.566341388514216e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31990151311930298,0.1127523788027892,0.016370642821689749,2.4023540955071685e-07,0.00055144175867405918,2.0229486679517577e-06,0.00025732509220126554,2.4955067514205772e-07,4.0645287382672103e-20,8.3913101558094855e-05,2.3439807274001899e-15,1.2428773789452449e-08,1.3012563706495019e-12,6.4678267494566298e-07,4.1215304534412831e-15,1.3952878162415749e-16,4.273550870091144e-06,1.7227594967105201e-11,0.0055744854677391648,0.012086727534120191,2.9485955881200424e-07,9.067842400018415e-07,2.6195325241528667e-08,3.4079613886128257e-06,2.0754399852332899e-11,2.0215700331575402e-08,1.5011996519704721e-07,4.5434795933461192e-11,2.0284008164306888e-10,1.0649772276729976e-08,6.3838733942777201e-10,1.0738241728432706e-11,3.0016884385496023e-08,7.6210443968748556e-12,5.0106380430371072e-18,6.9060202545282179e-15
8.574721058272309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31989324817839798,0.11275195051728878,0.016365671449053935,2.4100391654257041e-07,0.00055246387452836455,2.0216905399547325e-06,0.00025780781629216047,2.5048902357359014e-07,4.0757760299703675e-20,8.4020656066667869e-05,2.3603946848966841e-15,1.2427041323806611e-08,1.3070955593165126e-12,6.4835329878147483e-07,4.1287185395457905e-15,1.3994502005113177e-16,4.2761368303160047e-06,1.7325479170171367e-11,0.0055743189810896305,0.012095159294937473,2.9510668398379789e-07,9.0716801105519772e-07,2.6241116769494969e-08,3.4069533119567206e-06,2.077075015461059e-11,2.0212638481971264e-08,1.5013771096768294e-07,4.5514212934346147e-11,2.0321534673337622e-10,1.0660189549445136e-08,6.4077497279796299e-10,1.0764040232261864e-11,2.9997425436882799e-08,7.6377879531238249e-12,5.0389774332941993e-18,6.9452689364672469e-15
8.583100728030402e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31988498878626448,0.11275152176890577,0.016360702299953483,2.4177409192124187e-07,0.00055348677377144509,2.0204337053973499e-06,0.00025829093293260107,2.5142976480675803e-07,4.0870431580697755e-20,8.4128197081589755e-05,2.3769033649955739e-15,1.2425311936017941e-08,1.3129534983887402e-12,6.4992600010590547e-07,4.1359118310967607e-15,1.4036208927292176e-16,4.2787200760358479e-06,1.7423802340742488e-11,0.0055741525698611797,0.012103585430395768,2.9535369146497498e-07,9.0755141761550449e-07,2.6286939655348355e-08,3.4059468385462017e-06,2.0787092705700388e-11,2.0209581778636244e-08,1.5015543861532397e-07,4.5593687249557816e-11,2.0359090511278123e-10,1.0670598269657899e-08,6.4316863463465116e-10,1.0789872066370157e-11,2.9977987111458006e-08,7.6545501913030203e-12,5.0674431073217369e-18,6.9846936787058473e-15
8.591480397788495e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31987673494017937,0.11275109255796512,0.016355735373335883,2.4254593748239796e-07,0.0005545104559491012,2.0191781653412251e-06,0.00025877444191707219,2.5237290158276027e-07,4.0983301382162476e-20,8.4235724506820405e-05,2.3935071903444323e-15,1.2423585618755572e-08,1.3188302209258896e-12,6.5150077890339144e-07,4.1431103254546745e-15,1.4077999009877265e-16,4.2813006112973998e-06,1.7522565887417745e-11,0.0055739862340231407,0.012112005943251767,2.9560058122016574e-07,9.0793446015152825e-07,2.6332793876275081e-08,3.404941964747014e-06,2.0803427502500845e-11,2.0206530209327721e-08,1.5017314815852125e-07,4.5673218844777761e-11,2.039667566130924e-10,1.0680998431611411e-08,6.4556833163898847e-10,1.0815737229114813e-11,2.9958569422770604e-08,7.6713310864217257e-12,5.0960354663343872e-18,7.0242950463748413e-15
8.599860067546588e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3198684866374209,0.11275066288479166,0.016350770668148953,2.4331945502110363e-07,0.00055553492060719594,2.01792392082997e-06,0.00025925834304002895,2.533184366394925e-07,4.1096369860585645e-20,8.4343238246547425e-05,2.410206584861097e-15,1.2421862364714129e-08,1.3247257599774741e-12,6.5307763515633382e-07,4.1503140199809098e-15,1.411987233377184e-16,4.2838784401391873e-06,1.7621771221277339e-11,0.0055738199735448392,0.012120420836261456,2.9584735321420735e-07,9.0831713913089006e-07,2.6378679413623007e-08,3.4039386869373661e-06,2.0819754541754073e-11,2.0203483761065811e-08,1.5019083961650631e-07,4.5752807685921075e-11,2.0434290106664046e-10,1.069139002958783e-08,6.4797407050348553e-10,1.0841635718791504e-11,2.9939172384100434e-08,7.6881306444274666e-12,5.1247549122380189e-18,7.0640736056008846e-15
8.608239737304681e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31986024387526724,0.11275023274970997,0.016345808183340842,2.4409464633184615e-07,0.00055656016729165969,2.0166709728892595e-06,0.00025974263609589729,2.542663727115436e-07,4.1209637172434911e-20,8.445073820518591e-05,2.4270019737346275e-15,1.2420142166613672e-08,1.3306401485827354e-12,6.5465656884510135e-07,4.157522912037754e-15,1.4161828979858116e-16,4.286453566591538e-06,1.7721419755882022e-11,0.0055736537883956062,0.012128830112180135,2.9609400741214265e-07,9.0869945502033272e-07,2.6424596248792212e-08,3.4029370015071418e-06,2.0836073820307734e-11,2.0200442420769821e-08,1.5020851300834319e-07,4.5832453738935653e-11,2.0471933830580491e-10,1.0701773057908232e-08,6.5038585791200302e-10,1.0867567533659233e-11,2.9919796008459252e-08,7.7049488775631512e-12,5.1536018476303042e-18,7.1040299235062552e-15
8.616619407062774e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.319852006650998,0.11274980215304446,0.016340847917860047,2.4487151320857602e-07,0.00055758619554849536,2.0154193225269737e-06,0.00026022732087907372,2.5521671253018896e-07,4.1323103474157768e-20,8.4558224287377854e-05,2.443893783427056e-15,1.2418425017199579e-08,1.336573419770508e-12,6.5623757994803264e-07,4.1647369989884094e-15,1.4203869028997109e-16,4.2890259946766031e-06,1.7821512907272143e-11,0.0055734876785447631,0.012137233773762418,2.9634054377922037e-07,9.0908140828559009e-07,2.6470544358699044e-08,3.4019369048566188e-06,2.0852385335158383e-11,2.0197406176355548e-08,1.5022616835236839e-07,4.5912156969502197e-11,2.0509606816241024e-10,1.071214751093248e-08,6.5280370053973794e-10,1.0893532671981909e-11,2.9900440308592867e-08,7.7217857614609221e-12,5.182576675800213e-18,7.1441645682084934e-15
8.624999076820867e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31984377496189276,0.11274937109511941,0.016335889870655373,2.4565005744465707e-07,0.00055861300492377136,2.0141689707333048e-06,0.0002607123971839258,2.5616945882338542e-07,4.1436768922181563e-20,8.4665696397991875e-05,2.4608824416748083e-15,1.2416710909242465e-08,1.3425256065591016e-12,6.578206684414419e-07,4.1719562781970063e-15,1.4245992562028554e-16,4.2915957284083642e-06,1.7922052093966916e-11,0.0055733216439616384,0.012145631823762215,2.9658696228089442e-07,9.0946299939120351e-07,2.6516523722622705e-08,3.4009383933979862e-06,2.0868689083149798e-11,2.0194375015440741e-08,1.5024380566743037e-07,4.5991917343420396e-11,2.0547309046855721e-10,1.0722513383059116e-08,6.5522760505320995e-10,1.0919531131980058e-11,2.9881105296982819e-08,7.7386412838631294e-12,5.211679800727048e-18,7.1844781088200967e-15
8.63337874657896e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31983554880523229,0.11274893957625884,0.016330934040675985,2.4643028083284157e-07,0.00055964059496362017,2.0129199184808825e-06,0.000261197864804793,2.5712461431576469e-07,4.1550633672913619e-20,8.4773154442122526e-05,2.4779683774903193e-15,1.2414999835538045e-08,1.3484967419561782e-12,6.5940583429962052e-07,4.1791807470286008e-15,1.4288199659770881e-16,4.2941627717926662e-06,1.8023038736963537e-11,0.0055731556846155498,0.012154024264932756,2.9683326288282334e-07,9.0984422880092565e-07,2.6562534323832417e-08,3.3999414635557167e-06,2.0884985061091901e-11,2.019134892471648e-08,1.502614249729444e-07,4.6071734826767069e-11,2.0585040505688308e-10,1.0732870668725258e-08,6.5765757811024867e-10,1.0945562911808487e-11,2.9861790985848239e-08,7.7555154684648445e-12,5.2409116270807935e-18,7.2249711154481583e-15
8.641758416337053e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3198273281782979,0.1127485075967866,0.016325980426871365,2.4721218516533785e-07,0.00056066896521424821,2.01167216672488e-06,0.00026168372353598614,2.5808218172862824e-07,4.1664697882741211e-20,8.4880598325090062e-05,2.4951520211634286e-15,1.241329178890708e-08,1.3544868589586387e-12,6.6099307749484224e-07,4.1864104028491952e-15,1.4330490403021139e-16,4.2967271288272149e-06,1.8124474259736417e-11,0.0055729898004758249,0.012162411100026567,2.9707944555086958e-07,9.1022509697761225e-07,2.6608576140663937e-08,3.3989461117644746e-06,2.0901273266049653e-11,2.0188327891853772e-08,1.5027902628738248e-07,4.6151609385340907e-11,2.0622801175944855e-10,1.0743219362406489e-08,6.6009362635998094e-10,1.0971628009624102e-11,2.9842497387147559e-08,7.7724083060966105e-12,5.2702725602223556e-18,7.2656441591940842e-15
8.650138086095146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31981911307837152,0.11274807515702635,0.016321029028191322,2.4799577223380011e-07,0.00056169811522193292,2.0104257164031309e-06,0.00026216997317178814,2.5904216377994199e-07,4.1778961708031638e-20,8.4988027952440039e-05,2.5124338042628523e-15,1.2411586762195252e-08,1.3604959905525069e-12,6.6258239799736489e-07,4.1936452430257287e-15,1.4372864872554989e-16,4.2992888035016017e-06,1.8226360088236348e-11,0.0055728239915117817,0.012170792331795478,2.9732551025109936e-07,9.1060560438269839e-07,2.6654649149356509e-08,3.3979523344697785e-06,2.0917553695037821e-11,2.0185311905262781e-08,1.5029660962899621e-07,4.6231540984763e-11,2.0660591040802194e-10,1.0753559458616717e-08,6.6253575644281876e-10,1.0997726423576822e-11,2.9823224512580188e-08,7.7893197626641542e-12,5.2997630062022475e-18,7.3064978121532403e-15
8.658517755853239e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31981090350273572,0.11274764225730159,0.016316079843586018,2.4878104382925214e-07,0.0005627280445330144,2.00918056843623e-06,0.00026265661350645446,2.6000456318433081e-07,4.1893425305132308e-20,8.509544322994279e-05,2.5298141596375894e-15,1.2409884748273081e-08,1.3665241697128169e-12,6.6417379577543542e-07,4.2008852649261046e-15,1.4415323149126625e-16,4.3018477997973209e-06,1.8328697650889729e-11,0.0055726582576927381,0.012179167962990633,2.9757145694978326e-07,9.1098575147680355e-07,2.6700753333103806e-08,3.3969601281298908e-06,2.0933826344844212e-11,2.0182300951893672e-08,1.5031417501725441e-07,4.6311529591103728e-11,2.0698410083524113e-10,1.0763890951908101e-08,6.6498397499044714e-10,1.1023858151735546e-11,2.9803972373588121e-08,7.8062498549187214e-12,5.3293833717602975e-18,7.3475326474146417e-15
8.666897425611332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3198026994486739,0.11274720889793562,0.016311132872005935,2.4956800174213769e-07,0.00056375875269390301,2.0079367237276328e-06,0.00026314364433421345,2.609693826530737e-07,4.2008088830370661e-20,8.5202844063593083e-05,2.5472935214181177e-15,1.240818574003585e-08,1.3725714294035161e-12,6.6576727079529131e-07,4.2081304659191736e-15,1.4457865313468738e-16,4.304404121687777e-06,1.8431488378597846e-11,0.0055724925989880181,0.012187537996362463,2.9781728561339357e-07,9.1136553872008717e-07,2.6746888673351173e-08,3.3959694892137063e-06,2.0950091212532701e-11,2.0179295018782952e-08,1.5033172247116599e-07,4.6391575170401105e-11,2.0736258287360612e-10,1.077421383687094e-08,6.6743828862581411e-10,1.1050023192139972e-11,2.9784740981357455e-08,7.8231985995329564e-12,5.359134064326781e-18,7.3887492390606751e-15
8.675277095369425e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31979450091347017,0.11274677507925154,0.016306188112401893,2.5035664776237448e-07,0.00056479023925108619,2.0066941831638055e-06,0.00026363106544926624,2.6193662489409676e-07,4.2122952440054351e-20,8.5310230359609719e-05,2.5648723250184469e-15,1.2406489730403456e-08,1.3786378025773048e-12,6.673628230211667e-07,4.2153808433747668e-15,1.4500491446292473e-16,4.3069577731383133e-06,1.8534733704735724e-11,0.0055723270153669345,0.012195902434660717,2.9806299620860524e-07,9.1174496657087845e-07,2.6793055145516076e-08,3.3949804142002767e-06,2.0966348295187517e-11,2.0176294094686619e-08,1.5034925200852452e-07,4.6471677688213508e-11,2.0774135635482526e-10,1.0784528108133543e-08,6.6989870396311334e-10,1.1076221542853924e-11,2.9765530346820687e-08,7.8401659567942267e-12,5.3890154920207795e-18,7.4301481621666299e-15
