Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
7.997438310063232e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33494228871781806,0.11619853999929319,0.022744817258514207,0.0,4.125462409190552e-19,1.6983792050939118e-10,9.9741323410821729e-09,2.920633160812999e-15,1.543182479437915e-28,4.2593585306074839e-09,4.1827963077217746e-32,7.8667901216777429e-10,3.2647893042369688e-23,1.400323961949057e-22,3.6803522058176484e-21,3.3815458043316661e-23,9.8861227077034662e-20,6.7511949619795517e-24,0.0024713281210772373,0.00015349089433692317,1.8887673292885132e-09,3.983925759063798e-14,3.7178918376487422e-07,1.3100611369632689e-13,2.7525247420355935e-10,8.1511376309119561e-08,5.6285148912652953e-13,1.4457856626483739e-12,8.2216981958817649e-15
8.128413665093201e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490970461886088,0.11616845472547832,0.022743571510610548,0.0,4.4467943774500357e-19,1.8011025371835409e-10,1.050425236512574e-08,3.0097994343345361e-15,1.6950383991249907e-28,4.3511829310752987e-09,4.5190832430942016e-32,7.9932388676750756e-10,3.4024656334461872e-23,1.4881514330457983e-22,3.9770426922164757e-21,3.619213820352799e-23,1.0421336717686438e-19,7.1423610171807963e-24,0.0025014111816524941,0.00015598186000165184,1.9057922783561784e-09,4.1377574974722925e-14,3.8027050645093677e-07,1.3219981747620812e-13,2.8695036893694462e-10,8.3073926265421747e-08,5.8344889431109813e-13,1.5437308007910989e-12,8.6580139209669657e-15
8.25938902012317e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33487739489988871,0.11613864324845392,0.022742326072274981,0.0,4.7879977503282857e-19,1.9084667704793528e-10,1.1053131807580507e-08,3.1005823413904947e-15,1.858988126324236e-28,4.4436875774538371e-09,4.8769488872965253e-32,8.1196705919237256e-10,3.5439024066214021e-23,1.5801634972761075e-22,4.2921302916778929e-21,3.8693412727127511e-23,1.0977073519045874e-19,7.5499035609659873e-24,0.0025312204260904674,0.00015847218777032931,1.9228090043650759e-09,4.2952238514109541e-14,3.8882596535679605e-07,1.3339368684828624e-13,2.9894653348911476e-10,8.4636092880534802e-08,6.0442748323858091e-13,1.646674371790952e-12,9.109725487276299e-15
8.390364375153139e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33484535706603735,0.11610910307684087,0.022741080941409624,0.0,5.1500005592058903e-19,2.0206158312025163e-10,1.1621088763677391e-08,3.1929958694590023e-15,2.0357714454330394e-28,4.5368718484902234e-09,5.257452072537463e-32,8.2460879531953658e-10,3.6891539990075612e-23,1.6765005697957637e-22,4.6264128371286298e-21,4.1323612944833202e-23,1.1553816230963226e-19,7.9742670710188233e-24,0.00256075834578183,0.00016096188152065567,1.9398176153790913e-09,4.4563609308259132e-14,3.9745548492394252e-07,1.3458775342390737e-13,3.1124283900547055e-10,8.6197545246858785e-08,6.2578564992485987e-13,1.7547926265326856e-12,9.5770919632948874e-15
8.521339730183107e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33481358864518806,0.11607983174197117,0.022739836115936076,0.0,5.5337610603125817e-19,2.1376962708040268e-10,1.2208438822617909e-08,3.2870540034373952e-15,2.2261596941482775e-28,4.6307351275631943e-09,5.6616890014149956e-32,8.372493599376093e-10,3.8382750355144865e-23,1.7773059533865823e-22,4.9807070985236562e-21,4.4087141176113657e-23,1.2152052866665195e-19,8.4159024206528594e-24,0.0025900274094058026,0.00016345094509381103,1.9568182180505121e-09,4.6212047862233404e-14,4.0615898977194858e-07,1.3578204905487019e-13,3.2384105610144251e-10,8.775795521488128e-08,6.4752166058853737e-13,1.8682654682409726e-12,1.0060370315030873e-14
8.652315085213076e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33478208718775854,0.1160508267976804,0.022738591593795304,0.0,5.9402683257772528e-19,2.2598572844952435e-10,1.2815494951260536e-08,3.38277072592449e-15,2.4309564930021958e-28,4.7252768026230053e-09,6.0907941090884945e-32,8.4988901675281754e-10,3.9913203883755767e-23,1.8827258637883374e-22,5.3558487541755283e-21,4.6988470111238225e-23,1.2772276330882295e-19,8.8752669079719086e-24,0.0026190300631379632,0.00016593938229494325,1.9738109176381741e-09,4.7897914087273184e-14,4.1493640468712246e-07,1.3697660582700947e-13,3.3674285413581455e-10,8.9316997508150901e-08,6.6963365568060513e-13,1.9872764817385493e-12,1.0559815312093394e-14
8.783290440243045e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33475085026649692,0.11602208582010176,0.022737347372947369,0.0,6.3705428391730492e-19,2.387250729692034e-10,1.3442567380132175e-08,3.4801600174982193e-15,2.6509984733339075e-28,4.8204962661321549e-09,6.5459409361418207e-32,8.6252802839509955e-10,4.1483451748538741e-23,1.9929094549741613e-22,5.7526923521733331e-21,5.0032142168241759e-23,1.3414984417378705e-19,9.3528242847585199e-24,0.0026477687308561395,0.00016842719689364984,1.9907958180253906e-09,4.9621567301281394e-14,4.2378765461121344e-07,1.3817145605349915e-13,3.4994980056247941e-10,9.087434983587471e-08,6.9211965197502728e-13,2.1120129626122216e-12,1.1075679435692544e-14
8.914265795273013e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33471987547627685,0.11599360640746204,0.022736103451371337,0.0,6.8256370955311962e-19,2.5200311443721141e-10,1.4089963491816528e-08,3.5792358569887161e-15,2.8871560033254956e-28,4.9163929150068541e-09,7.0283430121597686e-32,8.7516665642411269e-10,4.3094047549946958e-23,2.1080088443695177e-22,6.172111262017566e-21,5.3222768825351006e-23,1.4080679806551623e-19,9.8490447850959704e-24,0.0026762458143444034,0.0001709143926244539,2.0077730217376486e-09,5.1383366229209403e-14,4.3271266463016386e-07,1.3936663226788325e-13,3.6346336036064721e-10,9.2429693003087395e-08,7.1497754471819274e-13,2.2426659462839479e-12,1.1608212788602159e-14
9.045241150302982e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33468916043389524,0.11596538617987946,0.022734859827065024,0.0,7.3066362057976201e-19,2.6583557653451249e-10,1.4757987711769018e-08,3.6800122217469349e-15,3.1403339117377205e-28,5.0129661505593022e-09,7.5392547500405928e-32,8.8780516133515751e-10,4.4745547294241149e-23,2.228179138014827e-22,6.6149976166027517e-21,5.6565029929427399e-23,1.4769870063098618e-19,1.0364405153729276e-23,0.0027044636934951865,0.00017340097318727389,2.0247426299600762e-09,5.3183669003347802e-14,4.4171135996291061e-07,1.4056216721684353e-13,3.7728489554346103e-10,9.3982711018342696e-08,7.3820510983517853e-13,2.3794302369844393e-12,1.2157663007124649e-14
9.176216505332951e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33465870277787108,0.11593742277916357,0.022733616498044871,0.0,7.8146585057062448e-19,2.8023845464350165e-10,1.5446941401605753e-08,3.7825030879088801e-15,3.4114722089859839e-28,5.1102153784406763e-09,8.0799723510674757e-32,9.0044380256501989e-10,4.6438509371925122e-23,2.353578455671802e-22,7.0822622446854032e-21,6.0063672980990644e-23,1.5483067633751169e-19,1.0899388674170462e-23,0.0027324247265095329,0.00017588694224788729,2.0417047425546941e-09,5.502283316352132e-14,4.5078366595023171e-07,1.4175809385271383e-13,3.9141566474489326e-10,9.5533091198878504e-08,7.6180000619070628e-13,2.5225044366267904e-12,1.2724275175095163e-14
9.30719186036292e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346285001682463,0.11590971386861672,0.022732373462345735,0.0,8.3508561690424233e-19,2.9522801765742047e-10,1.615712275491185e-08,3.8867224306555313e-15,3.7015468052027928e-28,5.2081400085849066e-09,8.6518347207614631e-32,9.1308283849773129e-10,4.8173494536624969e-23,2.4843679558735366e-22,7.5748345939811402e-21,6.3723512396397263e-23,1.6220789845072832e-19,1.1454485196553404e-23,0.0027601312500955075,0.00017837230343838839,2.0586594580774326e-09,5.6901215657188223e-14,4.5992950804363721e-07,1.4295444532575001e-13,4.0585682288473384e-10,9.7080524273211008e-08,7.8575977790268304e-13,2.672090973577843e-12,1.3308291739960835e-14
9.438167215392888e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33459855028638946,0.11588225713283749,0.022731130718020714,0.0,8.9164158252696045e-19,3.1082080978090287e-10,1.6888826695612243e-08,3.9926842244685232e-15,4.0115702249387419e-28,5.3067394551531686e-09,9.2562243955380193e-32,9.2572252647024526e-10,4.9951065884404836e-23,2.6207118609183388e-22,8.0936626450406679e-21,6.7549428747758457e-23,1.6983558901320331e-19,1.203019116524338e-23,0.0027875855796647793,0.00018085706035764006,2.0756068737949474e-09,5.881917283944449e-14,4.6914881179430633e-07,1.4415125497616636e-13,4.2060942091139862e-10,9.8624704481114075e-08,8.1008185670616363e-13,2.8283961313250488e-12,1.3909952430968989e-14
9.569142570422857e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33456885083479965,0.11585505027752603,0.022729888263141002,0.0,9.5125591814921054e-19,3.2703365232159518e-10,1.7642344778945776e-08,4.1004024433816744e-15,4.3425923181603512e-28,5.4060131364791131e-09,9.8945684801893695e-32,9.3836312277803676e-10,5.1771788833511973e-23,2.762777481807301e-22,8.6397128160598215e-21,7.1546367981189251e-23,1.7771901882365948e-19,1.2627009646206403e-23,0.0028147900095273869,0.00018334121657171938,2.0925470857012051e-09,6.0777060472932784e-14,4.7844150284206545e-07,1.453485563259476e-13,4.3567440562222576e-10,1.0016532967094336e-07,8.3476356436555846e-13,2.9916300770367443e-12,1.4529494179496185e-14
9.700117925452826e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33453939953691331,0.1158280910292909,0.022728646095795682,0.0,1.0140543648726746e-18,3.4388364547279665e-10,1.8417965095081363e-08,4.2098910612284387e-15,4.6957009672095798e-28,5.5059604750148016e-09,1.0568339596214781e-31,9.5100488268061748e-10,5.3636231104544441e-23,2.9107352431255888e-22,9.2139698587840507e-21,7.5719340613988933e-23,1.8586350741679532e-19,1.3245450354143368e-23,0.0028417468130847202,0.00018582477561435713,2.1094801885338582e-09,6.2775233727656474e-14,4.8780750690440983e-07,1.4654638307044752e-13,4.5105261956085157e-10,1.0170210139426661e-07,8.5980211513290119e-13,3.1620068900138128e-12,1.5167151041548574e-14
9.831093280482795e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33451019413691246,0.11580137713545807,0.022727404214091598,0.0,1.080166297245582e-18,3.6138817008706184e-10,1.9215972175412386e-08,4.3211640518853218e-15,5.0720227893964069e-28,5.606580897277377e-09,1.1279056841020879e-31,9.636480604069765e-10,5.5544962701034597e-23,3.0647587078673703e-22,9.8174367456729619e-21,8.0073420911359899e-23,1.9427442304368502e-19,1.3886029679393916e-23,0.0028684582430207198,0.00018830774098737145,2.1264062757904128e-09,6.4814047180699118e-14,4.9724674976556664e-07,1.4774476906978481e-13,4.6674480099118785e-10,1.0323472499776335e-07,8.8519461824994633e-13,3.3397445900308143e-12,1.5823154122461801e-14
9.962068635512763e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33448123239953503,0.11577490636388132,0.022726162616153123,0.0,1.1497247867433633e-18,3.7956488944070436e-10,2.0036646901563736e-08,4.434235389511382e-15,5.4727238349025912e-28,5.7078738337964012e-09,1.2028286758014043e-31,9.7629290916093847e-10,5.7498555890441411e-23,3.2250246022043533e-22,1.0451134548495507e-20,8.4613746043279324e-23,2.0295718265274181e-19,1.4549270714614815e-23,0.0028949265314913127,0.00019079011616109534,2.1433254397441822e-09,6.6893854815848865e-14,5.0675915726559791e-07,1.4894374834004664e-13,4.8275158394746255e-10,1.047629097123609e-07,9.1093808049188579e-13,3.5250651655647374e-12,1.6497731503827213e-14
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33447289006627096,0.1157672853309946,0.022725803093567625,0.0,1.1705324176588395e-18,3.8495706846892132e-10,2.0278592491812967e-08,4.4673194413989299e-15,5.5934930576321902e-28,5.7373344698316687e-09,1.2252689661178612e-31,9.799552924245949e-10,5.8072789182365526e-23,3.2726299770550778e-22,1.0640450732869782e-20,8.5964174164446504e-23,2.0552331135318613e-19,1.4745657060507644e-23,0.0029025468416676147,0.00019150891937817706,2.1482240662560792e-09,6.7503887038870752e-14,5.0952766812906701e-07,1.4929109664329627e-13,4.8744608518192467e-10,1.052046126337241e-07,9.18458663974617e-13,3.5801834083375461e-12,1.6696594457985232e-14
1.0093043990542732e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33445251210988602,0.11574867650275462,0.022724921300122061,0.0,1.2228666656718423e-18,3.9843175098914023e-10,2.0880266417143161e-08,4.5491190487838504e-15,5.8990102796816041e-28,5.8098387190619176e-09,1.2817644317606666e-31,9.8893968112644414e-10,5.9497585185545622e-23,3.3917128401978065e-22,1.1116102308531381e-20,8.9345515222144443e-23,2.1191725187122849e-19,1.5235703281237703e-23,0.0029211538903121136,0.00019327190457479808,2.1602377714600348e-09,6.9015010023129069e-14,5.163446552895449e-07,1.5014335504431092e-13,4.9907349835970983e-10,1.0628636873957448e-07,9.3702940875042357e-13,3.7181946019095757e-12,1.7191108172669096e-14
1.0224019345572701e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33442403107325169,0.11572268536042621,0.022723680264157439,0.0,1.2997325914901368e-18,4.1800698811300805e-10,2.1747104042266523e-08,4.6658290051299322e-15,6.352129113046821e-28,5.9124749914731628e-09,1.3648793909159275e-31,1.0015886274727564e-09,6.1542627326240747e-23,3.5650065484539635e-22,1.1813396898558751e-20,9.4273988821818318e-23,2.2116014498729826e-19,1.5945863955710792e-23,0.0029471425111443914,0.00019575310963710062,2.1771433608099358e-09,7.1177865598234427e-14,5.2600316975661216e-07,1.5134362348349878e-13,5.1571097025403218e-10,1.0780481933502225e-07,9.6346541265396334e-13,3.9193629091750082e-12,1.7903505952895757e-14
1.035499470060267e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33439578711491441,0.11569693076521423,0.022722439506435366,0.0,1.3804671115503999e-18,4.383091218549968e-10,2.2637429190884424e-08,4.7843792349549024e-15,6.8333688196473288e-28,6.0157820932879769e-09,1.4523450343880175e-31,1.0142399983595881e-09,6.363426126171393e-23,3.7450920907226921e-22,1.2544092876812921e-20,9.9404487478708491e-23,2.3069142493254978e-19,1.6680296095529205e-23,0.0029728945656793248,0.00019823373472638504,2.1940422964882911e-09,7.3382773741873129e-14,5.3573462660938975e-07,1.5254458808706776e-13,5.3266432202689867e-10,1.0931798288908881e-07,9.9024280722264044e-13,4.1288041501675048e-12,1.8635143439045807e-14
1.0485970055632638e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33436777807996992,0.11567141056522427,0.02272119902514886,0.0,1.4652187282515064e-18,4.5935696264731499e-10,2.3551507290935045e-08,4.9047837158665118e-15,7.3440600555381231e-28,6.1197594705728634e-09,1.5443379868704512e-31,1.0268940429421509e-09,6.5773068133010089e-23,3.9321590924392618e-22,1.3309282333104732e-20,1.0474239117551548e-22,2.4051670326508063e-19,1.7439549865058431e-23,0.002998412205820567,0.00020071378319119778,2.2109346660270824e-09,7.5630086059015289e-14,5.455389518031171e-07,1.5374628340355834e-13,5.4993377279267551e-10,1.1082558500471214e-07,1.0173582155559299e-12,4.3467564681522313e-12,1.9386235932348667e-14
1.0616945410662607e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33434000183314588,0.11564612262816841,0.022719958818507663,0.0,1.5541399646037626e-18,4.8116961202972992e-10,2.4489599707346065e-08,5.0270564268957881e-15,7.885576318058898e-28,6.2244065731537107e-09,1.641040119117443e-31,1.0395510093761341e-09,6.7959631255973816e-23,4.1264004652090542e-22,1.4110074727291802e-20,1.1029313830829322e-22,2.5064164015302092e-19,1.8224182261155465e-23,0.003023697563865124,0.000203193258350647,2.2278205558108131e-09,7.7920153558047577e-14,5.5541607129498205e-07,1.5494874409100409e-13,5.6751943880351696e-10,1.1232735557227207e-07,1.04480817155055e-12,4.573462114494157e-12,2.0156995379116821e-14
1.0747920765692576e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33431245625862205,0.11562106484118603,0.022718718884738157,0.0,1.6473874302016839e-18,5.0376646435810513e-10,2.5451963667906105e-08,5.1512113487143043e-15,8.4593346092434521e-28,6.32972285456715e-09,1.7426386515342053e-31,1.052211144822607e-09,7.0194536104562291e-23,4.3280124312350272e-22,1.4947596720299249e-20,1.16062224737467e-22,2.6107194435853354e-19,1.9034757138591822e-23,0.0030487527526825756,0.00020567216349479393,2.244700051091253e-09,8.0253326649835069e-14,5.6536591103346164e-07,1.5615200490721792e-13,5.8542133394070411e-10,1.1382302884156025e-07,1.0725891226463853e-12,4.809167476176809e-12,2.0947630311485372e-14
1.0878896120722545e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33428513925985243,0.11559623511066627,0.022717479222083125,0.0,1.7451218876018476e-18,5.2716720850335909e-10,2.643885219202388e-08,5.2772624638479653e-15,9.0667960924893855e-28,6.4357077720125657e-09,1.8493262588716965e-31,1.0648746954528427e-09,7.2478370294523722e-23,4.5371945476877334e-22,1.5822991997890669e-20,1.220552028234582e-22,2.7181337322226212e-19,1.9871845235283034e-23,0.0030735798658926426,0.00020815050188503829,2.2615732360019888e-09,8.2629955146689429e-14,5.7538839694770109e-07,1.5735610069996559e-13,6.0363937027643402e-10,1.1531234349081429e-07,1.100697432598149e-12,5.0541231031971428e-12,2.1758345790512712e-14
1.1009871475752513e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33425804875938903,0.11557163136207207,0.022716239828801641,0.0,1.8475083191028123e-18,5.5139182954077391e-10,2.7450514022391004e-08,5.4052237568873702e-15,9.7094667422257793e-28,6.5423607863047205e-09,1.9613011760279839e-31,1.0775419064530754e-09,7.4811723567435564e-23,4.7541497310176441e-22,1.6737421087393246e-20,1.2827768044756808e-22,2.8287173264821257e-19,2.0736024197328605e-23,0.0030981809780411236,0.00021062827675449763,2.2784401935727838e-09,8.5050388261244284e-14,5.8548345493692914e-07,1.5856106639703875e-13,6.2217335870502777e-10,1.1679504269280084e-07,1.1291293842705075e-12,5.3085837358350196e-12,2.2589343351654129e-14
1.1140846830782482e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33423118269870672,0.11554725153976586,0.022715000703168894,0.0,1.9547159939240408e-18,5.7646061042956856e-10,2.8487193559562145e-08,5.5351092146948302e-15,1.0388897986324561e-27,6.6496813618270137e-09,2.0787673049583967e-31,1.0902130220291817e-09,7.7195187775096516e-23,4.9790842812096009e-22,1.7692061167584485e-20,1.3473532001877588e-22,2.9425287708904984e-19,2.1627878603866792e-23,0.0031225581447742131,0.0002131054913083804,2.2953010057437565e-09,8.7514974605238028e-14,5.9565101085991423e-07,1.5976693699623947e-13,6.41023009642455e-10,1.1827087417793448e-07,1.1578811824543907e-12,5.5728083317958193e-12,2.3440820952618581e-14
1.127182218581245e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33420453903803038,0.11552309360683684,0.022713761843476066,0.0,2.0669185357807458e-18,6.0239413368266322e-10,2.9549130799463928e-08,5.6669328266080711e-15,1.1106687341009366e-27,6.7576689664853411e-09,2.201934322696619e-31,1.1028882854112866e-09,7.962935686426675e-23,5.2122079059790456e-22,1.8688105871950963e-20,1.4143383746710726e-22,3.0596270953179565e-19,2.2547999991748287e-23,0.0031467134030112166,0.00021558214872435385,2.3121557533793549e-09,9.0024062188204509e-14,6.0589099052445879e-07,1.6097374755528708e-13,6.6018793379302714e-10,1.1973959029442215e-07,1.1869489567022215e-12,5.8470600932246803e-12,2.4312972923616732e-14
1.140279754084242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33417811575616341,0.11549915554492977,0.022712523248030136,0.0,2.1842939908515468e-18,6.2921328302654661e-10,3.0636561273841828e-08,5.8007085846407068e-15,1.1864479038024026e-27,6.8663230716625596e-09,2.3310177904889143e-31,1.115567938858304e-09,8.2114826861751095e-23,5.453733744909852e-22,1.9726765085532467e-20,1.4837900122423227e-22,3.1800718148390977e-19,2.3496986880032781e-23,0.0031706487711156768,0.00021805825215290541,2.3290045162821606e-09,9.2577998416071144e-14,6.1620331967693306e-07,1.6218153318166077e-13,6.7966764298205417e-10,1.2120094806542464e-07,1.2163287641798102e-12,6.1316064935909723e-12,2.5205989920007068e-14
1.1533772895872388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33415191085031759,0.11547543535407567,0.022711284915153781,0.0,2.3070248961357635e-18,6.5693924505116831e-10,3.1749715993651956e-08,5.9364504836795229e-15,1.2663964643831062e-27,6.9756431521735605e-09,2.4662392640436187e-31,1.1282522236624008e-09,8.4652195859819409e-23,5.7038783935333854e-22,2.0809264735567699e-20,1.5557663119195195e-22,3.3039229295973919e-19,2.4475444794312534e-23,0.003194366249064929,0.00022053380471769845,2.345847373206503e-09,9.5177130089665304e-14,6.2658792399184613e-07,1.6339032902238879e-13,6.9946155105320974e-10,1.226547092432297e-07,1.2460165925326527e-12,6.4267193044414691e-12,2.6120058877344428e-14
1.1664748250902357e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33412592233594479,0.1154519310525236,0.022710046843185186,0.0,2.4352983481971853e-18,6.8559351084976422e-10,3.2888821395402653e-08,6.0741725216786362e-15,1.3506883670619062e-27,7.0856286862209143e-09,2.6078264048981024e-31,1.1409413801533956e-09,8.7242064001959066e-23,5.9628619273485387e-22,2.193684657616001e-20,1.6303259769923371e-22,3.4312409246731839e-19,2.548398629086677e-23,0.0032178678186180975,0.00022300880951592187,2.3626844018718962e-09,9.7821803403129547e-14,6.3704472906145917e-07,1.6460017025379655e-13,7.1956897482930571e-10,1.2410064036043168e-07,1.2760083627644052e-12,6.7326746220208679e-12,2.7055362968834222e-14
1.1795723605932326e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33410014824657036,0.11542864067657423,0.022708809030477912,0.0,2.5693060722910574e-18,7.1519787764853153e-10,3.4054099290448375e-08,6.2138886998505684e-15,1.4395024178906211e-27,7.1962791553510992e-09,2.7560130929053451e-31,1.1536356477030816e-09,8.9885033468954026e-23,6.230907925782376e-22,2.3110767967184203e-20,1.7075282044845592e-22,3.5620867699550563e-19,2.6523230980650776e-23,0.0032411554434825414,0.00022548326961863412,2.3795156789762944e-09,1.0051236394224485e-13,6.4757366038543685e-07,1.6581109207122541e-13,7.3998913513512111e-10,1.2553851277811763e-07,1.3062999321253016e-12,7.049752893758144e-12,2.8012081565193323e-14
1.1926698960962294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3340745866336271,0.11540556228041492,0.02270757147540076,0.0,2.7092444918710538e-18,7.4577445042606168e-10,3.5245766817236275e-08,6.3556130228543151e-15,1.5330223371536002e-27,7.3075940444113159e-09,2.9110395398423232e-31,1.1663352647294853e-09,9.2581708465285655e-23,6.5082434960910761e-22,2.4332301647657259e-20,1.7874326745152116e-22,3.6965219200143863e-19,2.7593805553123582e-23,0.0032642310694787802,0.00022795718807110162,2.3963412802091712e-09,1.0324915668266397e-13,6.5817464336054045e-07,1.6702312967873425e-13,7.6072115788089783e-10,1.2696810273105992e-07,1.3368870970083213e-12,7.378238944617325e-12,2.8990390196917059e-14
1.2057674315992263e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33404923556629229,0.11538269393595647,0.022706334176337627,0.0,2.855314798472916e-18,7.7734564352244413e-10,3.6464036396503977e-08,6.4993594989804336e-15,1.6314368178869544e-27,7.4195728415068519e-09,3.0731524041423626e-31,1.1790404687010563e-09,9.5332695205850009e-23,6.7950992972008058e-22,2.5602735503798018e-20,1.8700995395649789e-22,3.8346083139829243e-19,2.8696343799917899e-23,0.0032870966247039021,0.00023043056789313066,2.4131612802644243e-09,1.060325259880532e-13,6.688476032703609e-07,1.682363182787956e-13,7.8176407520505151e-10,1.2838919136991814e-07,1.3677655958508976e-12,7.7184220033112788e-12,2.9990460518950234e-14
1.2188649671022232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33402409313132542,0.11536003373267109,0.022705097131687339,0.0,3.0077230219714269e-18,8.0993418223794089e-10,3.7709115689424498e-08,6.6451421403332213e-15,1.7349395834987746e-27,7.5322150379589907e-09,3.2426049067536623e-31,1.1917514961407839e-09,9.8138601902986635e-23,7.0917095634881346e-22,2.6923372332002332e-20,1.9555894136544747e-22,3.9764083754332632e-19,2.9831486638355972e-23,0.003309754019693462,0.0002329034120793946,2.4299757528531112e-09,1.0886281560814467e-13,6.7959246527509407e-07,1.6945069306199752e-13,8.0311682667463205e-10,1.2980156480045521e-07,1.3989311120400153e-12,8.0705957283770278e-12,3.1012460277758011e-14
1.23196250260522e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33399915743290676,0.11533757977743192,0.022703860339863539,0.0,3.1666801012073532e-18,8.4356310442114584e-10,3.8981207558692543e-08,6.7929749630100198e-15,1.843729444472541e-27,7.6455201282635178e-09,3.4196569481261508e-31,1.2044685826302529e-09,1.0100003875381401e-22,7.3983121284996145e-22,2.8295529596961838e-20,2.0439633614409344e-22,4.1219850122620009e-19,3.0999882134815091e-23,0.0033322051475819015,0.00023537572359975416,2.4467847707160088e-09,1.1174036867669828e-13,6.9040915440135772e-07,1.7066628919676369e-13,8.247782605420066e-10,1.3120501411977555e-07,1.4303792768185323e-12,8.4350582341111376e-12,3.2056553280790912e-14
1.245060038108217e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33397442659247834,0.11531533019435423,0.022702623799294532,0.0,3.3324019549809233e-18,8.7825576204652441e-10,4.0280510032544182e-08,6.9428719872777155e-15,1.9580103541367849e-27,7.7594876100496953e-09,3.6045752263288864e-31,1.2171919628136286e-09,1.039176179278668e-22,7.715148448610131e-22,2.9720539185155754e-20,2.1352828872398641e-22,4.2714016165754725e-19,3.2202185527946231e-23,0.0033544518842614948,0.00023784750539957323,2.4635884056360105e-09,1.1466552770937494e-13,7.0129759553205202e-07,1.7188314181910278e-13,8.4674713505620791e-10,1.3259933544959398e-07,1.462105672190621e-12,8.8121121163638032e-12,3.3122899368337033e-14
1.2581575736112138e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3339498987485866,0.11529328312463784,0.022701387508423158,0.0,3.5051095534084093e-18,9.1403582278124547e-10,4.1607216271699826e-08,7.0948472377464549e-15,2.0779914634849641e-27,7.8741169840398454e-09,3.797633356300181e-31,1.2299218704015762e-09,1.0689195355503019e-22,8.0424636266195798e-22,3.1199747153946031e-20,2.2296099239781679e-22,4.424722064577863e-19,3.3439059251749279e-23,0.0033764960885398266,0.00024031876040002799,2.4803867284503479e-09,1.1763863460151959e-13,7.1225771339626432e-07,1.7310128602239875e-13,8.6902211982735624e-10,1.3398432996654662e-07,1.4941058338242022e-12,9.2020644781900655e-12,3.4211654387751987e-14
1.2712551091142107e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33392557205672546,0.11527143672641116,0.022700151465706628,0.0,3.6850289896383133e-18,9.5092727154119669e-10,4.2961514539218668e-08,7.2489147435406543e-15,2.2038871750303977e-27,7.9894077540094054e-09,3.9991119902326595e-31,1.2426585381751147e-09,1.0992366171376652e-22,8.3805064352874514e-22,3.2734513476507651e-20,2.3270068220852185e-22,4.5820107164615624e-19,3.4711172958508575e-23,0.0033983396022958319,0.00024278949149841148,2.4971798090626613e-09,1.2066003062585702e-13,7.2328943255921562e-07,1.7432075684725335e-13,8.9160179724252731e-10,1.3535980392955732e-07,1.5263752539483224e-12,9.6052269553567575e-12,3.5322970170056358e-14
