Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57),H2OX(23)
1.5101205383180389e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32905964893672979,0.11291301260798919,0.021456846235506703,9.2703008302877931e-12,3.2025679513122546e-10,1.4484704196452702e-05,1.2618728230085482e-06,1.4225817514284188e-18,4.3083030321692272e-14,1.5118268652517114e-09,8.0147983290489898e-28,2.3830049681180754e-08,1.7881504009298098e-19,6.3325621532737804e-20,1.1772493174394271e-17,1.2360442227570984e-20,3.7460418679638119e-13,5.0587327004613218e-21,0.0057434765712147031,0.0027275384394934402,6.7753092585928398e-11,2.4470959198843486e-05,6.2781863873401458e-15,8.7610586235609712e-09,1.1562973051456451e-05,6.0861018377064524e-10,6.4165380518842573e-07,2.1422793261738489e-07,2.3265218938267258e-15,9.7974737305410299e-14,1.0231031842727752e-12,2.2503389248437651e-14
1.5141520621823792e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32905268677924193,0.11291305973560502,0.021453354734089564,9.3861088495896106e-12,3.232542108437666e-10,1.4593265043748998e-05,1.2728107901027833e-06,1.444396653230136e-18,4.3459457102605562e-14,1.5214272594311291e-09,8.2119036383769409e-28,2.3924986412334391e-08,1.815781871432169e-19,6.3977486353706813e-20,1.1919049016971132e-17,1.2503493670640997e-20,3.7738837206647403e-13,5.1493837013708878e-21,0.0057433615233754235,0.0027345059287487996,6.7919191929591842e-11,2.45220726792408e-05,6.3036040408062918e-15,8.8192801446162158e-09,1.1615317665532101e-05,6.114515489543439e-10,6.4622333347773589e-07,2.1585514264863627e-07,2.3491253018145537e-15,9.8880656904135382e-14,1.0319498612580248e-12,2.2683518002635479e-14
1.5181835860467196e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32904572622833944,0.11291310680133322,0.021449863948508025,9.5030393740599774e-12,3.2626994339889728e-10,1.470219991531837e-05,1.2838101618927297e-06,1.466487078846594e-18,4.3838208223409933e-14,1.5310576435260732e-09,8.4133193859950643e-28,2.401986107465865e-08,1.8437622994175471e-19,6.463401434697573e-20,1.2066967784289313e-17,1.264778319337964e-20,3.8018361438901124e-13,5.241433537267627e-21,0.0057432463725646905,0.0027414719055074686,6.8085255337011038e-11,2.457308594728018e-05,6.3290928490574808e-15,8.8776973116904009e-09,1.1667746110798199e-05,6.1429667991500806e-10,6.5081225817170509e-07,2.1748802079648026e-07,2.3718836871599772e-15,9.9792096406835838e-14,1.040845954225197e-12,2.2864586518167887e-14
1.52221510991106e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903876727972997,0.11291315380190692,0.021446373878560375,9.6211000753778316e-12,3.2930404614162047e-10,1.4811508272950771e-05,1.2948710743136165e-06,1.4888556271015418e-18,4.4219290344707529e-14,1.5407179484476645e-09,8.6191269866312838e-28,2.411467310392898e-08,1.8720949426388685e-19,6.5295224459533468e-20,1.2216257807185116e-17,1.2793317734200211e-20,3.8298991430990235e-13,5.3348998452150057e-21,0.0057431311220921127,0.002748436370015817,6.8251282811600744e-11,2.4623999926739802e-05,6.3546529883941351e-15,8.9363102286166336e-09,1.1720258187546844e-05,6.1714557885652273e-10,6.5542060029568531e-07,2.1912655825168717e-07,2.3947976476265418e-15,1.0070907307500202e-13,1.0497915703485667e-12,2.3046597369385054e-14
1.5262466337754003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903180992922104,0.11291320073415116,0.021442884524045084,9.7402986546284096e-12,3.323565724944562e-10,1.4921189582679919e-05,1.3059936628871259e-06,1.511504911062958e-18,4.4602710106503447e-14,1.5504081049507529e-09,8.8294091238520123e-28,2.4209421947837617e-08,1.9007830760352031e-19,6.5961135668517118e-20,1.2366927441025463e-17,1.2940104246827518e-20,3.8580727236527909e-13,5.4298004265983726e-21,0.0057430157751753108,0.0027553993225204122,6.8417274356818715e-11,2.4674815532795824e-05,6.3802846356625599e-15,8.9951189996941255e-09,1.1772853696588681e-05,6.1999824801036757e-10,6.6004838077682978e-07,2.2077074627052588e-07,2.4178677812143953e-15,1.0163160418145147e-13,1.058786816459051e-12,2.3229553134500309e-14
1.534309681504081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32901790000621911,0.11291329438139645,0.021435907960506154,9.9821403983640471e-12,3.3851711011128473e-10,1.5141668943745901e-05,1.3284244085128722e-06,1.5576562095709348e-18,4.5376589008477447e-14,1.5698776949727607e-09,9.2637341769685542e-28,2.4398727929024848e-08,1.9592389989507318e-19,6.7307137435167829e-20,1.2672439085573572e-17,1.3237461078679017e-20,3.9147516497594978e-13,5.6239764420067512e-21,0.0057427848044346421,0.0027693206925056089,6.8749149673181065e-11,2.4776155242466808e-05,6.4317631633365066e-15,9.1133245236227492e-09,1.1878294217381082e-05,6.2571490600197922e-10,6.6936234003317942e-07,2.2407603935158428e-07,2.4644789609342909e-15,1.0349339885599442e-13,1.0769266242503116e-12,2.3598309742774386e-14
1.5412636638715983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900590847790934,0.11291337490002677,0.021429893313829891,1.0194445007784267e-11,3.4388995829882735e-10,1.5333014772596721e-05,1.3479692199091028e-06,1.5983859955577946e-18,4.6051592947128775e-14,1.5867645092379041e-09,9.6534898491821293e-28,2.4561787108001396e-08,2.0108273100033024e-19,6.8483278160704321e-20,1.2940438453079684e-17,1.3498004003538991e-20,3.9639897335514324e-13,5.7962208351854892e-21,0.0057425853220950404,0.0027813223348110202,6.9035260430261736e-11,2.4863248120453839e-05,6.4763922454184299e-15,9.2159011506136096e-09,1.1969497662880547e-05,6.3065737580418009e-10,6.7745781238816633e-07,2.2694476441257068e-07,2.5051861171924743e-15,1.0511711072402428e-13,1.0927317470886911e-12,2.3919403945877144e-14
1.5482176462391155e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899392164930474,0.11291345517423991,0.021423880792942353,1.0410244589381402e-11,3.4931837621114502e-10,1.5525462906328671e-05,1.3676994238314189e-06,1.6399883645900871e-18,4.6733644538130195e-14,1.6037391611962867e-09,1.0057773993383388e-27,2.4724650999648507e-08,2.0635200434157315e-19,6.9673674002316037e-20,1.3212661014485675e-17,1.3762370276725543e-20,4.0135568999659023e-13,5.9729896256702249e-21,0.0057423855945237696,0.0027933194819475316,6.9321264337455548e-11,2.4950060825830297e-05,6.5212365860532343e-15,9.3190619818325996e-09,1.2060946564156402e-05,6.356110953138632e-10,6.8561140966151488e-07,2.2983018126254637e-07,2.5463663492137706e-15,1.067575918917929e-13,1.108686021193465e-12,2.4243345965300953e-14
1.5551716286066328e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898193950173599,0.11291353519034307,0.021417870396813886,1.0629579585543975e-11,3.5480264049791675e-10,1.5719010736332274e-05,1.3876157029039773e-06,1.682477171573551e-18,4.742277721244329e-14,1.6208012912059286e-09,1.0477052290296472e-27,2.4887317125145136e-08,2.1173345416047374e-19,7.0878423297902642e-20,1.3489150414817925e-17,1.4030596058399518e-20,4.0634531736002936e-13,6.1543794016796057e-21,0.0057421856356325686,0.0028053121351870407,6.9607161413746193e-11,2.5036597788333393e-05,6.5662971046921707e-15,9.4228075635038957e-09,1.2152639915068434e-05,6.4057607656071804e-10,6.9382323624387216e-07,2.3273224706996703e-07,2.5880227330797296e-15,1.0841493132823368e-13,1.1247899841377223e-12,2.4570149171370548e-14
1.56212561097415e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896996201726308,0.11291361493530401,0.02141186212441612,1.0852490699640294e-11,3.6034302852830726e-10,1.5913655690958555e-05,1.4077187361124026e-06,1.7258663971432403e-18,4.8119024217319182e-14,1.6379505385938203e-09,1.0911802667301978e-27,2.5049783101477154e-08,2.1722882980593239e-19,7.2097624654549403e-20,1.3769950515197936e-17,1.4302717641191198e-20,4.1136785782550762e-13,6.3404882628858416e-21,0.0057419854586724731,0.0028173002958033905,6.9892951678438928e-11,2.5122863362800107e-05,6.6115747238592868e-15,9.527138443937964e-09,1.2244576714021679e-05,6.4555233166103528e-10,7.0209339568476588e-07,2.3565091957854708e-07,2.6301583467581679e-15,1.1008921808324793e-13,1.1410441704761572e-12,2.4899826971634543e-14
1.5690795933416673e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289579891786435,0.11291369439671979,0.021405855974721923,1.10790188961612e-11,3.6593981839754276e-10,1.6109395235309322e-05,1.4280091988095823e-06,1.7701701475555811e-18,4.882241861606709e-14,1.6551865417325937e-09,1.136251554078158e-27,2.5212046639266647e-08,2.2283989570638014e-19,7.3331376948975582e-20,1.4055105392563398e-17,1.4578771449491491e-20,4.1642331369423519e-13,6.5314158335135087e-21,0.0057417850762652269,0.0028292839650724201,7.0178635151150834e-11,2.5208861829596512e-05,6.6570703690751811e-15,9.6320551731016342e-09,1.2336755963954054e-05,6.5053987278627709e-10,7.104219907002641e-07,2.3858615710498651e-07,2.6727762700601801e-15,1.1178054128349746e-13,1.1574491117503736e-12,2.523239281030292e-14
1.5760335757091845e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894602096930209,0.11291377356278684,0.021399851946705351,1.1309205400858241e-11,3.7159328893284631e-10,1.6306226871000748e-05,1.448487762721728e-06,1.8154026545707088e-18,4.9532993287858931e-14,1.6725089381151439e-09,1.1829694061644568e-27,2.5374105540632711e-08,2.2856843134082147e-19,7.4579779327888883e-20,1.4344659339375243e-17,1.4858794038744287e-20,4.2151168718915109e-13,6.7272632754118945e-21,0.005741584500433051,0.0028412631442719964,7.0464211851810978e-11,2.5294597395101458e-05,6.7027849684959786e-15,9.7375583021933016e-09,1.2429176672325115e-05,6.5553871213269592e-10,7.1880912317925712e-07,2.4153791853622707e-07,2.7158795846041835e-15,1.1348899012830695e-13,1.1740053364945431e-12,2.5567860171172355e-14
1.5829875580767018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893405737330172,0.11291385242227267,0.021393850039341671,1.1543091700877772e-11,3.7730371969896324e-10,1.6504148135905845e-05,1.4691550959546721e-06,1.8615782753265966e-18,5.0250780927563988e-14,1.6899173644275032e-09,1.2313854363642563e-27,2.5535957697080452e-08,2.3441623120881313e-19,7.584293120830408e-20,1.4638656863312509e-17,1.5142822094740039e-20,4.266329804552602e-13,6.9281333011028903e-21,0.005741383742627097,0.0028532378346820611,7.0749681800641199e-11,2.5380074192233013e-05,6.7487194528400679e-15,9.8436483832443077e-09,1.2521837851107544e-05,6.6054886189304724e-10,7.2725489418668391e-07,2.4450616332633089e-07,2.7594713737445922e-15,1.1521465388434646e-13,1.1907133702409628e-12,2.5906242574789468e-14
1.589941540444219e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328922098375316,0.11291393096448872,0.021387850251607304,1.1780719544890509e-11,3.8307139100316969e-10,1.670315660387428e-05,1.4900118630003889e-06,1.9087114922041532e-18,5.0975814045616529e-14,1.7074114566198045e-09,1.2815525814756583e-27,2.5697601087421216e-08,2.4038510479927709e-19,7.7120932277792572e-20,1.4937142686953766e-17,1.5430892432910497e-20,4.3178719555972302e-13,7.1341301868013756e-21,0.0057411828137544536,0.0028652080375846643,7.103504501814136e-11,2.5465296281020789e-05,6.7948747554796754e-15,9.950325968738571e-09,1.2614738516774845e-05,6.6557033423026217e-10,7.3575940397033185e-07,2.4749085149295673e-07,2.8035547225204468e-15,1.1695762188124417e-13,1.2075737355258489e-12,2.6247553575758513e-14
1.5968955228117363e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32891014396060247,0.11291400917926472,0.021381852582479786,1.202213094321713e-11,3.8889658389987978e-10,1.6903249884433428e-05,1.5110587247437235e-06,1.9568169126841592e-18,5.170812496791279e-14,1.7249908499754994e-09,1.3335251271453138e-27,2.585903377572273e-08,2.4647687655825732e-19,7.8413882494689856e-20,1.5240161747446579e-17,1.5723041997624847e-20,4.3697433449173877e-13,7.3453597854085826e-21,0.0057409817242039182,0.0028771737542639952,7.13203015251005e-11,2.5550267649216532e-05,6.8412518119646582e-15,1.0057591611223771e-08,1.2707877690287807e-05,6.7060314125130968e-10,7.4432275196861421e-07,2.5049194361349677e-07,2.8481327176428815e-15,1.1871798350840905e-13,1.2245869518956667e-12,2.6591806768298397e-14
1.6038495051792536e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32889819411497789,0.11291408705692399,0.021375857030937809,1.2267368167949767e-11,3.9477958019483262e-10,1.7104425622470896e-05,1.5322963384693668e-06,2.0059092691958235e-18,5.244774583573778e-14,1.7426551791787994e-09,1.3873587335913028e-27,2.6020253909290215e-08,2.5269338585560059e-19,7.972188208824673e-20,1.5547759196164658e-17,1.6019307861487103e-20,4.4219439916222232e-13,7.5619295394766986e-21,0.0057407804838705348,0.0028891349860064169,7.1605451342578056e-11,2.5634992212942239e-05,6.887851559841438e-15,1.0165445862950844e-08,1.2801254397085601e-05,6.756472949830402e-10,7.5294503681343107e-07,2.5350940082087969e-07,2.8932084474200152e-15,1.2049582820960737e-13,1.241753535913239e-12,2.6939015783974705e-14
1.6108034875467708e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32888624882479395,0.11291416458826019,0.021369863595961127,1.2516473753069256e-11,4.0072066244889584e-10,1.7306681497900586e-05,1.5537253578690264e-06,2.0560034189573944e-18,5.3194708605720172e-14,1.7604040783804058e-09,1.4431104616161676e-27,2.6181259716678234e-08,2.5903648695061011e-19,8.1045031558735298e-20,1.5859980398353058e-17,1.6319727224634876e-20,4.4744739140329768e-13,7.7839484941443814e-21,0.0057405791021789944,0.0029010917341004941,7.1890494491876758e-11,2.5719473817371561e-05,6.9346749390370085e-15,1.0273889275547063e-08,1.2894867667074452e-05,6.8070280735067734e-10,7.6162635633521598e-07,2.56543184799074e-07,2.9387850016787077e-15,1.2229124547780028e-13,1.2590740011638612e-12,2.7289194284739678e-14
1.617757469914288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32887430807691398,0.11291424176451499,0.021363872276530582,1.2769490494558471e-11,4.0672011398145292e-10,1.7510015225313001e-05,1.5753464330487876e-06,2.1071143438087467e-18,5.394904504981535e-14,1.7782371812615324e-09,1.5008387989159095e-27,2.6342049505733926e-08,2.6550804895667181e-19,8.2383431677504855e-20,1.6176870932761428e-17,1.6624337414039548e-20,4.5273331296761193e-13,8.0115273100418526e-21,0.00574037758810591,0.0029130439998370219,7.2175430994567926e-11,2.5803716237443351e-05,6.9817228912890946e-15,1.0382922399661514e-08,1.2988716534612033e-05,6.8576969015560091e-10,7.7036680757205254e-07,2.5959325777830355e-07,2.9848654717870906e-15,1.2410432485332722e-13,1.2765488582623176e-12,2.764235597169636e-14
1.6247114522818053e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32886237185869133,0.11291431857735684,0.021357883071628076,1.3026461450511752e-11,4.1277821887342237e-10,1.7714424553611149e-05,1.5971602105366974e-06,2.1592571500362088e-18,5.4710786755315452e-14,1.7961541210962527e-09,1.5606036866824226e-27,2.6502621661671524e-08,2.7210995580488131e-19,8.3737183486992107e-20,1.6498476591265884e-17,1.6933175882807946e-20,4.5805216552748658e-13,8.244778276164965e-21,0.0057401759502010673,0.0029249917845090494,7.2460260872481297e-11,2.5887723178604306e-05,7.0289963596462703e-15,1.049254578463195e-08,1.3082800038497074e-05,6.9084795505442625e-10,7.7916648677335079e-07,2.6265958252999748e-07,3.0314529505934169e-15,1.2593515591897202e-13,1.2941786148595982e-12,2.7998514586079672e-14
1.6316654346493226e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32885044015794834,0.11291439501886064,0.021351895980236527,1.3287429941240128e-11,4.1889526196993037e-10,1.7919907265633215e-05,1.6191673332905582e-06,2.2124470681896925e-18,5.5479965124885795e-14,1.8141545308121986e-09,1.6224665465012503e-27,2.6662974645178518e-08,2.7884410620668671e-19,8.5106388300686337e-20,1.6824843378479265e-17,1.724628020948539e-20,4.6340395067391429e-13,8.4838153227171872e-21,0.0057399741966076175,0.0029369350894119062,7.2744984147651888e-11,2.597149827757857e-05,7.0764962893152825e-15,1.0602759978219041e-08,1.3177117221959676e-05,6.9593761354230976e-10,7.8802548940250407e-07,2.6574212236149372e-07,3.0785505322870298e-15,1.2778382829290742e-13,1.3119637756491437e-12,2.8357683894626197e-14
1.6386194170168399e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32883851296295608,0.11291447108148868,0.021345911001339909,1.355243954937261e-11,4.2507152888261832e-10,1.8126461177763074e-05,1.641368440705874e-06,2.2666994528923393e-18,5.6256611376626887e-14,1.8322380430496481e-09,1.6864903075430915e-27,2.6823106990553438e-08,2.8571241361557223e-19,8.6491147703052316e-20,1.7156017511350026e-17,1.7563688097360407e-20,4.6878866991541489e-13,8.7287540339187819e-21,0.0057397723350813669,0.0029488739158432262,7.302960084236034e-11,2.6055045103161745e-05,7.1242236271561317e-15,1.0713565526290941e-08,1.3271667132644621e-05,7.0103867693465012e-10,7.9694391014641418e-07,2.6884084111051694e-07,3.1261613124593193e-15,1.2965043162844465e-13,1.3299048423744956e-12,2.8719877700748745e-14
1.645573399384357e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32882659026241506,0.11291454675807214,0.021339928133923148,1.3821534119953978e-11,4.3130730599161649e-10,1.8334084139529959e-05,1.6637641686240004e-06,2.322029782642801e-18,5.7040756544161306e-14,1.8504042902190182e-09,1.7527394340497104e-27,2.6983017303875309e-08,2.9271680618780218e-19,8.7891563549410887e-20,1.749204541875077e-17,1.7885437373770892e-20,4.7420632467676176e-13,8.9797116607823579e-21,0.0057395703730091178,0.0029608082651029584,7.3314110979149573e-11,2.6138367157037337e-05,7.1721793204666758e-15,1.0824962972497544e-08,1.3366448822598197e-05,7.0615115634819279e-10,8.0592184292132824e-07,2.7195570313944787e-07,3.174288388104133e-15,1.3153505561115326e-13,1.3480023138368457e-12,2.9085109854435336e-14
1.6525273817518744e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32881467204543735,0.11291462204179356,0.021333947376972199,1.4094757760538373e-11,4.3760288044723921e-10,1.8542774033198081e-05,1.6863551493405095e-06,2.3784536596103029e-18,5.7832431476744607e-14,1.8686529045568121e-09,1.8212799531138073e-27,2.7142704261204866e-08,2.9985922674224336e-19,8.9307737965779208e-20,1.7832973741055638e-17,1.8211565989411946e-20,4.7965691629758875e-13,9.236807133853907e-21,0.0057393683174261677,0.0029727381384933981,7.3598514580727556e-11,2.6221467874613058e-05,7.2203643184325433e-15,1.093695285807267e-08,1.3461461348260071e-05,7.112750626890109e-10,8.1495938087325546e-07,2.7508667332940382e-07,3.2229348573700975e-15,1.3343778994830103e-13,1.3662566859011499e-12,2.9453394225865706e-14
1.6594813641193916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32880275830152877,0.11291469692617043,0.02132796872947396,1.4372154841278903e-11,4.4395854017134596e-10,1.8752528773347326e-05,1.7091420116136905e-06,2.4359868094226355e-18,5.8631666839399893e-14,1.8869835181800232e-09,1.892179482753242e-27,2.7302166606817433e-08,3.0714163271928715e-19,9.0739773348674029e-20,1.8178849329707013e-17,1.8542112017645266e-20,4.8514044603088616e-13,9.5001610759186236e-21,0.0057391661750329555,0.0029846635373191994,7.3882811670011845e-11,2.6304350625875567e-05,7.2687795721446294e-15,1.1049535721575371e-08,1.3556703770447164e-05,7.1641040663875776e-10,8.240566163862729e-07,2.782337170741444e-07,3.2721038196319752e-15,1.3535872436937797e-13,1.3846684515042113e-12,2.982474471457839e-14
1.666435346486909e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32879084902057198,0.11291477140503892,0.021321992190416302,1.465376999501406e-11,4.503745738583834e-10,1.896334630644591e-05,1.7321253806732189e-06,2.4946450809471936e-18,5.9438493113074764e-14,1.9053957631390501e-09,1.9655072602793517e-27,2.7461403151467546e-08,3.1456599613888846e-19,9.2187772364876081e-20,1.8529719246772565e-17,1.8877113653810313e-20,4.9065691504139751e-13,9.7698958146706891e-21,0.0057389639522109574,0.002996584462887386,7.4167002270209832e-11,2.6387018716261481e-05,7.3174260320352029e-15,1.1162712098539197e-08,1.3652175154336829e-05,7.2155719863612421e-10,8.3321364109145823e-07,2.8139680027381918e-07,3.3217983756487864e-15,1.3729794862842368e-13,1.4032381006635052e-12,3.0199175278329013e-14
1.6733893288544261e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32877894419281095,0.11291484547253913,0.021316017758788025,1.4939648117350164e-11,4.5685127097621819e-10,1.9175224610415897e-05,1.7553058782290408e-06,2.5544444460652204e-18,6.0252940594820872e-14,1.923889271469126e-09,2.0413341709593458e-27,2.7620412770685203e-08,3.2213430355774112e-19,9.3651837951157869e-20,1.8885630764492081e-17,1.921660921453707e-20,4.9620632440392555e-13,1.0046135395346247e-20,0.0057387616550377838,0.0030085009165073755,7.445108640465839e-11,2.6469475387542662e-05,7.3663046498469489e-15,1.1276482521339628e-08,1.3747874569459137e-05,7.2671544886887761e-10,8.4243054586628264e-07,2.8457588932857376e-07,3.3720216271624598e-15,1.3925555248835501e-13,1.4219661204829309e-12,3.0576699892047965e-14
1.6803433112219434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876704380883542,0.11291491912310055,0.021310045433578863,1.5229834366739552e-11,4.633889217666865e-10,1.9388161694192494e-05,1.7786841224804028e-06,2.615400999439379e-18,6.1075039397994457e-14,1.9424636752403153e-09,2.1197327769724735e-27,2.7779194403103544e-08,3.2984855602560954e-19,9.5132073313980335e-20,1.924663136481392e-17,1.9560637137060591e-20,5.0178867510155517e-13,1.0329005593318863e-20,0.0057385592893015938,0.0030204128994909857,7.4735064096836457e-11,2.6551723818724183e-05,7.4154163801897463e-15,1.1390847519036148e-08,1.3843801089683175e-05,7.3188516726648492e-10,8.5170742083980549e-07,2.8777095113202813e-07,3.42277667687777e-15,1.4123162571913146e-13,1.440852995160784e-12,3.095733254312486e-14
1.6872972935894607e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875514785956572,0.11291499235142816,0.021304075213779455,1.5524374164555818e-11,4.699878172458077e-10,1.9602155597277924e-05,1.8022607281249966e-06,2.6775309582748041e-18,6.1904819452477946e-14,1.9611186066060798e-09,2.2007773466598375e-27,2.7937747048818026e-08,3.3771076904083494e-19,9.6628581929155018e-20,1.9612768738922738e-17,1.9909235978537338e-20,5.074039680238044e-13,1.0618633926656745e-20,0.0057383568605148235,0.0030323204131524491,7.5018935370570105e-11,2.6633767126953504e-05,7.4647621758016616e-15,1.1505807616953178e-08,1.3939953793196794e-05,7.370663634799315e-10,8.6104435540461955e-07,2.9098195306464123e-07,3.4740666289362837e-15,1.4322625811052223e-13,1.4598992060005814e-12,3.1341087294475013e-14
1.694251275956978e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32874325633623991,0.11291506515248971,0.021298107098381345,1.5823313195165682e-11,4.7664824920386416e-10,1.9817204389290642e-05,1.8260363063683151e-06,2.7408506620737484e-18,6.2742310504921523e-14,1.9798536978504763e-09,2.2845438840676015e-27,2.809606976777676e-08,3.457229725050334e-19,9.8141467541470747e-20,1.9984090786757978e-17,2.0262444415363227e-20,5.1305220396470846e-13,1.0915149668640965e-20,0.0057381543739272603,0.0030442234588084183,7.5302700249804857e-11,2.6715608368438746e-05,7.5143429893041332e-15,1.1621363336580817e-08,1.4036331762497148e-05,7.4225904687581677e-10,8.7044143821740914e-07,2.9420886298697644e-07,3.5258945883685072e-15,1.4523953945123976e-13,1.4791052314164554e-12,3.1727978231920517e-14
1.7012052583244952e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873136923039947,0.11291513752150292,0.021292141086376976,1.6126697405996016e-11,4.8337051020527568e-10,2.003330616951072e-05,1.8500114649331761e-06,2.8053765723839689e-18,6.3587542119004487e-14,1.998668581433968e-09,2.3711101587834049e-27,2.8254161678202027e-08,3.5388721067700577e-19,9.9670834164296611e-20,2.036064561652238e-17,2.0620301242493598e-20,5.1873338362084896e-13,1.1218683860244071e-20,0.0057379518345384893,0.0030561220377779909,7.5586358758499663e-11,2.6797250539374689e-05,7.5641597782096536e-15,1.1737515195603968e-08,1.4132934084380817e-05,7.4746322653898506e-10,8.7989875719964818e-07,2.9745164923287906e-07,3.5782636607430778e-15,1.4727155951719209e-13,1.4984715469398561e-12,3.2118019420601036e-14
1.7081592406920124e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32871948653387695,0.11291520945392382,0.021286177176759648,1.6434573007598147e-11,4.901548935880852e-10,2.0250459066421999e-05,1.8741868080693131e-06,2.8711252725409786e-18,6.4440543675715139e-14,2.0175628900379263e-09,2.4605557360656807e-27,2.8412021955042529e-08,3.6220554212587578e-19,1.0121678607915553e-19,2.074248154418223e-17,2.0982845372765002e-20,5.2444750758932964e-13,1.1529369322568343e-20,0.0057377492471097731,0.0030680161513827004,7.5869910921043723e-11,2.6878696576875732e-05,7.6142134973078107e-15,1.1854263707374741e-08,1.422975984992166e-05,7.5267891124910056e-10,8.8941639955102849e-07,3.007102806025802e-07,3.6311769531628271e-15,1.4932240810169084e-13,1.5179986252333267e-12,3.2511225020987738e-14
1.7151132230595297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32870760823878337,0.1129152809454354,0.021280215368523533,1.6746986473709462e-11,4.9700169346335624e-10,2.0468661237251746e-05,1.8985629365631566e-06,2.9381134674042914e-18,6.530134437364944e-14,2.0365362566078117e-09,2.5529620072655785e-27,2.8569649828456401e-08,3.7068003968347573e-19,1.0277942783526048e-19,2.1129647092959997e-17,2.1350115836218818e-20,5.3019457636571195e-13,1.1847340669243048e-20,0.0057375466161753439,0.0030799058009465309,7.6153356762007894e-11,2.6959949359913606e-05,7.6645050980245555e-15,1.1971609380748947e-08,1.4326808154457205e-05,7.5790610947181515e-10,8.9899445175379059e-07,3.0398472635573646e-07,3.6846375737344205e-15,1.5139217499411257e-13,1.537686936096246e-12,3.290760924356e-14
1.722067205427047e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3286957343374971,0.11291535199193678,0.021274255660663682,1.7063984541309904e-11,5.0391120471452463e-10,2.0687910867508528e-05,1.9231404477478061e-06,3.0063579830877945e-18,6.6169973229327074e-14,2.0555883143950778e-09,2.6484122205411412e-27,2.8727044582324633e-08,3.7931279039599507e-19,1.0435886424903394e-19,2.1522190992817099e-17,2.1722151779426871e-20,5.35974590341913e-13,1.2172734318780079e-20,0.005737343946053187,0.0030917909877959259,7.6436696305747929e-11,2.7041011710258171e-05,7.7150355399592743e-15,1.2089552720443973e-08,1.4424078097582528e-05,7.6314482937733082e-10,9.086329995688646e-07,3.072749562044178e-07,3.7386486304346359e-15,1.5348094994372035e-13,1.5575369464681263e-12,3.3307186221620242e-14
