Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),H2OX(35),CX(24),OCX(21),COX(37),CO2X(34)
0.0011819956324291144,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.009506669397805867,0.090140380330564526,0.0079472659624715593,6.0756787563171348e-06,0.0034506959905355734,0.014914104145455191,2.3219628809550262e-06,4.9327779602658345e-16,5.7068379899532874e-15,8.9995987537297698e-14,0.0,3.4002189790751289e-13,5.3559536627445345e-25,2.3014800996713504e-16,9.8970832876066591e-18,5.8252381965170185e-20,1.90169629995382e-17,1.4505464425702215e-32,1.5889529756879648e-06,0.17293639289046545,2.5097284180343344e-11,0.00060046637090528264,1.9930946912177242e-09,0.0021007287201303174,6.7598692731644005e-07,2.6289892565851621e-07,1.4014794106889594e-12,6.0827267923108029e-08,4.5733384041723387e-05,0.0077031688029304962,4.0930483468745522e-11,1.0709923427685144e-10
0.0011860517014156858,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094953149595249867,0.090128897869971678,0.0079347866232625883,6.1016465733362395e-06,0.0034608436047265973,0.014928638425821639,2.3290993233376498e-06,4.94333496078012e-16,5.724068439111268e-15,9.012411504793275e-14,0.0,3.4015582446407006e-13,5.3861940198161723e-25,2.3095732155440855e-16,9.9068240931295652e-18,5.8446252330956265e-20,1.9038768937726715e-17,1.4646727903270263e-32,1.5868530189159402e-06,0.17293674009957605,2.5084851643750954e-11,0.0006000238841537386,1.991175644380874e-09,0.0020977452563380461,6.7629860189790002e-07,2.6284082580224562e-07,1.401165105069256e-12,6.0933281731049037e-08,4.5763941033331461e-05,0.0077175731675469721,4.1007245169234615e-11,1.0742852059201268e-10
0.001190107770402257,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094840311843622186,0.090117434621139414,0.007922356527020941,6.1275992599315579e-06,0.0034709837177581606,0.014943131593059033,2.3362243692970464e-06,4.9538815157388458e-16,5.7412823048776923e-15,9.0251787246103266e-14,0.0,3.4028931501990215e-13,5.4164964895405535e-25,2.3176660438837034e-16,9.916513620247214e-18,5.8639983143553351e-20,1.9060530439354998e-17,1.4788864683737373e-32,1.5847656911796754e-06,0.17293703292786253,2.507248147411499e-11,0.00059958430106176245,1.9892675460561105e-09,0.0020947792200840813,6.766090381174628e-07,2.6278334888482665e-07,1.4008508175805194e-12,6.1039191125330991e-08,4.579443356333398e-05,0.0077319409712137402,4.1083812066422402e-11,1.0775725026582125e-10
0.0011941638393888284,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094728174752308093,0.09010599045959293,0.0079099752846779423,6.1535366352572944e-06,0.0034811163574973592,0.014957583945764465,2.343338044207997e-06,4.9644176825404504e-16,5.7584796764168807e-15,9.0379006173846407e-14,0.0,3.4042237336048484e-13,5.4468609458186925e-25,2.3257585863165221e-16,9.9261521900913693e-18,5.8833574929741609e-20,1.9082247822968935e-17,1.4931877004640294e-32,1.5826908848214132e-06,0.17293727186911723,2.5060173221432274e-11,0.00059914760028582361,1.987370328520551e-09,0.002091830478107654,6.7691824563227827e-07,2.6272649186849862e-07,1.4005365602900156e-12,6.1144997198042297e-08,4.582486282695695e-05,0.0077462724707343059,4.1160185527640735e-11,1.0808542446006941e-10
0.0011982199083753998,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094616732421599816,0.090094565262007695,0.0078976425115451967,6.1794585200459534e-06,0.00349124155164451,0.014971995779650683,2.3504403733728573e-06,4.9749435181299369e-16,5.7756606423719639e-15,9.050577385754404e-14,0.0,3.4055500322965259e-13,5.4772872630239984e-25,2.3338508444883312e-16,9.9357401200865876e-18,5.9027028214154684e-20,1.9103921403883656e-17,1.5075767100311374e-32,1.5806284934683318e-06,0.17293745741093505,2.5047926440180368e-11,0.00059871376071560125,1.9854839244925359e-09,0.0020888988984109728,6.7722623399575248e-07,2.6267025174162591e-07,1.4002223449404159e-12,6.1250701031371173e-08,4.5855230002859031e-05,0.0077605679205127254,4.1236366907454698e-11,1.0841304433402967e-10
0.0012022759773619711,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094505979021847555,0.09008315890619488,0.007885357827250656,6.2053647365944019e-06,0.003501359327734399,0.014986367387582482,2.3575313820212703e-06,4.9854590790037209e-16,5.7928252908677272e-15,9.0632092308113624e-14,0.0,3.4068720833017965e-13,5.5077753159991346e-25,2.3419428200638896e-16,9.9452777240091088e-18,5.9220343519270164e-20,1.9125551494227465e-17,1.5220537201888192e-32,1.5785784120126405e-06,0.17293759003481268,2.503574068926017e-11,0.00059828276147057963,1.983608267130605e-09,0.0020859843502458522,6.7753301265900421e-07,2.6261462551835525e-07,1.3999081829573177e-12,6.1356303697715423e-08,4.5885536253389837e-05,0.007774827572581358,4.1312357547809861e-11,1.0874011104442655e-10
0.0012063320463485425,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094395908792379163,0.090071771271086801,0.0078731208556758227,6.2312551087501995e-06,0.0035114697131375114,0.015000699059612561,2.3646110953099119e-06,4.9959644212144273e-16,5.809973709513486e-15,9.0757963521195847e-14,0.0,3.4081899232435157e-13,5.5383249800528978e-25,2.35003451472644e-16,9.954765312044649e-18,5.941352136539997e-20,1.9147138402984705e-17,1.5366189537323141e-32,1.5765405365920671e-06,0.17293767021624537,2.5023615531939351e-11,0.00059785458189670669,1.9817432900323789e-09,0.0020830867041004885,6.778385909722853e-07,2.6255961023828101e-07,1.3995940854565879e-12,6.1461806259791062e-08,4.5915782724844375e-05,0.0077890516766282612,4.1388158778177685e-11,1.0906662574541128e-10
0.0012103881153351138,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094286516040439899,0.090060402236722986,0.0078609312248940477,6.2571294618981478e-06,0.0035215727350612611,0.015014991083016833,2.3716795383222746e-06,5.0064596003756191e-16,5.8271059854059424e-15,9.0883389477339622e-14,0.0,3.4095035883452535e-13,5.5689361309571413e-25,2.3581259301772365e-16,9.9642031908451758e-18,5.9606562270681968e-20,1.9168682436038365e-17,1.5512726331392942e-32,1.5745147645707015e-06,0.17293769842482193,2.5011550535796593e-11,0.00059742920156311149,1.9798889272333735e-09,0.0020802058316863534,6.7814297818637347e-07,2.625052029661153e-07,1.399280063251524e-12,6.156720977073909e-08,4.5945970547713454e-05,0.007803240480024216,4.1463771915699385e-11,1.0939258958853831e-10
0.0012144441843216852,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094177795140152169,0.090049051684236076,0.0078487885671099777,6.2829876229470184e-06,0.0035316684205511902,0.015029243742329191,2.3787367360684708e-06,5.0169446716664716e-16,5.8442222051320763e-15,9.1008372142183985e-14,0.0,3.4108131144368101e-13,5.5996086449437232e-25,2.3662170681350684e-16,9.9735916635846401e-18,5.9799466751071972e-20,1.9190183896212017e-17,1.5660149805708151e-32,1.5725009945202093e-06,0.17293767512431835,2.4999545272666951e-11,0.00059700660025888337,1.9780451132057564e-09,0.0020773416059252465,6.7844618345395583e-07,2.6245140079136464e-07,1.3989661268598736e-12,6.1672515274231006e-08,4.5976100836928483e-05,0.0078173942278493991,4.1539198265327547e-11,1.09718003722743e-10
0.0012185002533082565,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0094069740531495197,0.090037719495838289,0.0078366925186000407,6.3088294203163846e-06,0.003541756796492177,0.01504345731937571,2.3857827134850483e-06,5.0274196898363625e-16,5.8613224547720104e-15,9.1132913466637313e-14,0.0,3.4121185369596301e-13,5.6303423987014697e-25,2.3743079303358088e-16,9.9829310300137028e-18,5.9992235320336519e-20,1.921164308331086e-17,1.5808462178722597e-32,1.5704991262014006e-06,0.17293760077278919,2.4987599318587914e-11,0.00059658675798990811,1.9762117828570142e-09,0.0020744939009364597,6.7874821583097558e-07,2.6239820082801298e-07,1.3986522865106619e-12,6.1777723804572893e-08,4.6006174692102987e-05,0.0078315131629196899,4.1614439119966142e-11,1.1004286929431962e-10
0.0012225563222948278,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093962346719303463,0.090026405554807759,0.0078246427196540236,6.3346546839236908e-06,0.0035518378896096216,0.015057632093308375,2.3928174954348263e-06,5.0378847092094189e-16,5.8784068199019041e-15,9.1257015387053311e-14,0.0,3.413419890972142e-13,5.6611372693731827e-25,2.3823985185319631e-16,9.9922215865134997e-18,6.0184868490046021e-20,1.9233060294162014e-17,1.5957665665742779e-32,1.5685090605461333e-06,0.17293747582265726,2.4975712253746271e-11,0.0005961696549757632,1.9743888715285735e-09,0.0020716625920240866,6.7904908427796005e-07,2.6234560021420943e-07,1.3983385521508732e-12,6.1882836386808011e-08,4.603619319776971e-05,0.007845597525812641,4.1689495760608166e-11,1.1036718744690079e-10
0.0012266123912813992,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093855608272284188,0.090015109745475358,0.0078126388145176497,6.3604632451714936e-06,0.0035619117264706172,0.015071768340638248,2.3998411067067691e-06,5.0483397836890025e-16,5.8954753855968326e-15,9.1380679825404573e-14,0.0,3.4147172111549986e-13,5.6919931345526656e-25,2.3904888344922342e-16,1.0001463626148384e-17,6.0377366769568899e-20,1.9254435822654244e-17,1.6107762478937218e-32,1.5665306996395696e-06,0.17293730072080163,2.4963883662426031e-11,0.00059575527164666632,1.9725763149943579e-09,0.0020688475556644684,6.7934879766132974e-07,2.6229359611196306e-07,1.3980249334519862e-12,6.1987854036818046e-08,4.6066157423613027e-05,0.0078596475548930872,4.1764369456472133e-11,1.1069095932143884e-10
0.0012306684602679705,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093749519822052957,0.090003831953211794,0.0078006804513362053,6.3862549369348645e-06,0.0035719783334851184,0.015085866335268164,2.4068535720158564e-06,5.058784966762121e-16,5.9125282364336902e-15,9.1503908689453228e-14,0.0,3.4160105318162232e-13,5.7229098722817844e-25,2.3985788800010873e-16,1.0010657438717772e-17,6.0569730666065896e-20,1.9275769959777057e-17,1.6258754827345775e-32,1.564563946702755e-06,0.17293707590864416,2.4952113132956982e-11,0.00059534358864048154,1.9707740494592777e-09,0.0020660486694937591,6.7964736475467988e-07,2.6224218570684268e-07,1.3977114398163365e-12,6.2092777761423047e-08,4.6096068424698132e-05,0.007873663486338443,4.1839061465136281e-11,1.1101418605618813e-10
0.0012347245292545419,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093644076062187158,0.089992572064414494,0.0077887672820991143,6.4120295935489382e-06,0.0035820377369070971,0.015099926348524919,2.4138549160029894e-06,5.0692203115038007e-16,5.9295654564940622e-15,9.1626703872918986e-14,0.0,3.4172998868962839e-13,5.7538873610475456e-25,2.406668656858335e-16,1.0019803310807018e-17,6.0761960684485148e-20,1.9297062993659077e-17,1.641064491688892e-32,1.5626087060755173e-06,0.17293680182223409,2.4940400257664048e-11,0.00059493458679977661,1.9689820115576795e-09,0.0020632658122956347,6.7994479424004364e-07,2.621913662076817e-07,1.3973980803833504e-12,6.2197608558479997e-08,4.6125927241695646e-05,0.0078876455541636286,4.19135730326712e-11,1.1133686878668754e-10
0.0012387805982411132,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093539271747297113,0.089981329966495174,0.0077768989625855191,6.4377870507966419e-06,0.0035920899628356789,0.015113948649190955,2.4208451632349074e-06,5.0796458705813696e-16,5.9465871293671347e-15,9.1749067255644498e-14,0.0,3.4185853099730776e-13,5.7849254797792097e-25,2.4147581668787208e-16,1.0028901525837417e-17,6.0954057327557806e-20,1.9318315209605794e-17,1.6563434950376945e-32,1.5606648831996924e-06,0.17293647889233124,2.4928744632817603e-11,0.00059452824716893309,1.967200138351732e-09,0.0020604988639891225,6.8024109470913615e-07,2.6214113484628859e-07,1.3970848640356272e-12,6.2302347416979933e-08,4.6155734901102227e-05,0.0079015939902456946,4.1987905393770633e-11,1.1165900864574498e-10
0.0012428366672276845,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093435101692114202,0.089970105547867246,0.0077650751523108009,6.4635271458965951e-06,0.0036021350372162802,0.015127933503535607,2.4278243382041229e-06,5.0900616962587301e-16,5.9635933381525719e-15,9.1871000703758263e-14,0.0,3.4198668342668331e-13,5.8160241078454267e-25,2.4228474118915141e-16,1.0037952364115273e-17,6.1146021095794063e-20,1.9339526890136675e-17,1.6717127127519164e-32,1.5587323846026476e-06,0.17293610754448757,2.4917145858584337e-11,0.00059412455099130967,1.965428367329757e-09,0.0020577477056165638,6.8053627466457058e-07,2.6209148887716258e-07,1.3967717994048742e-12,6.2406995317144017e-08,4.6185492415458207e-05,0.0079155090243481201,4.2062059771880675e-11,1.1198060676342254e-10
0.0012468927362142559,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093331560770595848,0.089958898697933748,0.0077532955144740132,6.4892497174911507e-06,0.0036121729858417254,0.015141881175345829,2.4347924653288767e-06,5.1004678404005337e-16,5.9805841654634162e-15,9.1992506069834799e-14,0.0,3.4211444926449269e-13,5.8471831250513942e-25,2.4309363937401245e-16,1.0046956102880103e-17,6.1337852487479855e-20,1.9360698315021708e-17,1.6871723644933054e-32,1.5568111178811153e-06,0.17293568819912716,2.4905603538979051e-11,0.00059372347970645316,1.9636666364045383e-09,0.0020550122193317092,6.8083034252106329e-07,2.6204242557721467e-07,1.3964588948777201e-12,6.2511553230518062e-08,4.6215200783560436e-05,0.0079293908841447779,4.213603737932715e-11,1.1230166426702287e-10
0.0012509488052008272,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093228643915046778,0.089947709307075158,0.0077415597159062564,6.5149546056345758e-06,0.0036222038343533629,0.015155791925956515,2.4417495689531006e-06,5.1108643544763186e-16,5.9975596934289721e-15,9.2113585193052454e-14,0.0,3.4224183176266307e-13,5.8784024116360561e-25,2.4390251142817037e-16,1.0055913016352018e-17,6.1529551998673755e-20,1.9381829761317345e-17,1.702722669615333e-32,1.554900991685324e-06,0.17293522127162483,2.4894117281817161e-11,0.00059332501494735966,1.9619148839115536e-09,0.0020522922883879293,6.8112330660661353e-07,2.6199394224549258e-07,1.3961461586013807e-12,6.2616022120066096e-08,4.6244860990671851e-05,0.0079432397952435719,4.2209839417441329e-11,1.1262218228107599e-10
0.00125906094317397,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0093024662417692198,0.089925382468921219,0.0077182183217610906,6.5663106987707405e-06,0.0036422443328497619,0.015183503696835817,2.4556308027032647e-06,5.1316286963567181e-16,6.0314651774400646e-15,9.2354472001555326e-14,0.0,3.4249545957651068e-13,5.9410213160492929e-25,2.4552017789388645e-16,1.0073687449475087e-17,6.1912557352671426e-20,1.9423973813006745e-17,1.7340961158792446e-32,1.5511138006467979e-06,0.17293414630690426,2.4871311404810254e-11,0.00059253583248979611,1.9584410696669917e-09,0.0020468986309657299,6.8170595635015069e-07,2.6189870479208549e-07,1.3955212222256407e-12,6.282469663720996e-08,4.6304040796555684e-05,0.0079708396635884415,4.2356921536772792e-11,1.1326160432470505e-10
0.0012663618673497985,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0092843163701043507,0.089905346944513145,0.0076973577275690841,6.6124691291066643e-06,0.0036602567532784984,0.015208320592676603,2.4680864554018551e-06,5.1502841776191385e-16,6.061928603408151e-15,9.2569830560403009e-14,0.0,3.4272244551435088e-13,5.997583258635989e-25,2.4697599023594529e-16,1.0089526987561863e-17,6.2256816070770069e-20,1.9461769457857973e-17,1.7626444463527906e-32,1.5477425339141523e-06,0.17293302017408213,2.4850973990841637e-11,0.00059183430220511408,1.9553481530571285e-09,0.002042096389454903,6.8222664803433607e-07,2.618149479233028e-07,1.3949594319292617e-12,6.3012208729163001e-08,4.6357147525559182e-05,0.0079955690823701638,4.2488706828053162e-11,1.1383525033375784e-10
0.001273662791525627,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0092663610722592826,0.089885366326145258,0.0076766341518975725,6.6585678408922911e-06,0.0036782465613044721,0.01523302181914494,2.4805067671575023e-06,5.1689092402889402e-16,6.0923437149679226e-15,9.278383609914385e-14,0.0,3.4294823846322992e-13,6.0543386310180653e-25,2.4843172086167741e-16,1.0105218943190044e-17,6.260065510877212e-20,1.949943976050934e-17,1.7914898911702824e-32,1.5444059883461746e-06,0.17293174611224502,2.4830812288772523e-11,0.00059114093998263273,1.9522866266870967e-09,0.0020373427806456477,6.8274388917496758e-07,2.6173302913025639e-07,1.3943983031006918e-12,6.3199446977347297e-08,4.6410112938634754e-05,0.0080201951640350971,4.261994146823362e-11,1.1440716575738291e-10
0.0012809637157014555,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0092485975927168729,0.089865440008338168,0.0076560457765450004,6.7046059508828861e-06,0.0036962139011333848,0.015257608815513683,2.4928918772600628e-06,5.1875041707755377e-16,6.1227109739860876e-15,9.2996498879432444e-14,0.0,3.4317285618942399e-13,6.1112867500709213e-25,2.4988737089906555e-16,1.012076481237581e-17,6.2944077278939623e-20,1.9536986243161565e-17,1.8206337185729032e-32,1.5411036672944892e-06,0.17293032637111633,2.4810824142800635e-11,0.00059045564535676449,1.9492561459673547e-09,0.0020326371619250683,6.8325772535398465e-07,2.616529334269043e-07,1.393837875298945e-12,6.3386416699302046e-08,4.6462942318795493e-05,0.008044719152633455,4.2750632081919396e-11,1.14977357052307e-10
0.001288264639877284,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0092310232307323235,0.089845567394974513,0.0076355908176142543,6.7505825897600228e-06,0.003714158915465832,0.015282082997579835,2.5052419242210241e-06,5.2060692516523387e-16,6.153030837480609e-15,9.3207829034068221e-14,0.0,3.4339631612901272e-13,6.1684269370074831e-25,2.5134294148770245e-16,1.0136166062935674e-17,6.3287085370074736e-20,1.9574410402196817e-17,1.8500771936368742e-32,1.5378350839996247e-06,0.17292876315319478,2.4791007433474205e-11,0.00058977831969022937,1.9462563705928991e-09,0.0020279789013268813,6.8376820133076062e-07,2.6157464603933653e-07,1.3932781859790871e-12,6.3573123129523586e-08,4.6515640822515492e-05,0.0080691422723103423,4.2880785187768059e-11,1.1554583064534613e-10
0.0012955655640531126,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0092136353389218485,0.0898257478991005,0.0076152675246760138,6.7964969019297158e-06,0.0037320817455165989,0.015306445758165465,2.5175570457747808e-06,5.2246047617262786e-16,6.1833037576745456e-15,9.3417836569582911e-14,0.0,3.4361863539565169e-13,6.2257585173291858e-25,2.5279843377818474e-16,1.0151424135248012e-17,6.3629682147534875e-20,1.9611713708766674e-17,1.8798215782899724e-32,1.5345997613360249e-06,0.17292705861501134,2.4771360076908296e-11,0.00058910886612979123,1.9432869645042072e-09,0.0020233673773294891,6.8427536106125831e-07,2.6149815240141074e-07,1.3927192705791871e-12,6.3759571421066618e-08,4.6568213483146985e-05,0.0080934657277030187,4.3010407200623821e-11,1.1611259293335159e-10
0.0013028664882289412,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091964313218968769,0.089805980942733329,0.0075950741799575734,6.8423480453360157e-06,0.0037499825310336452,0.015330698467605441,2.5298373788821037e-06,5.2431109761057536e-16,6.2135301820496679e-15,9.3626531368769982e-14,0.0,3.4383983078811947e-13,6.2832808207777426e-25,2.542538489315296e-16,1.016654044299056e-17,6.3971870353259835e-20,1.9648897609364669e-17,1.9098681313279086e-32,1.5313972315654119e-06,0.17292521486834481,2.4751880024022011e-11,0.00058844718956320939,1.9403475958469634e-09,0.0020188019786580762,6.8477924771677992e-07,2.6142343815027741e-07,1.392161162603916e-12,6.3945766647012755e-08,4.6620665214158521e-05,0.0081176907043288751,4.3139504433550146e-11,1.1667765028314158e-10
0.0013101674124047697,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091794086349405377,0.08978626595667312,0.0075750090975556005,6.8881351912714525e-06,0.0037678614103167697,0.01535484247422254,2.542083059732843e-06,5.261588166266992e-16,6.243710553399812e-15,9.3833923193158093e-14,0.0,3.4405991879756627e-13,6.3409931812876642e-25,2.5570918811861217e-16,1.0181516373857126e-17,6.4313652705809965e-20,1.968596352637652e-17,1.9402181084305792e-32,1.5282270360977176e-06,0.17292323398139944,2.4732565259796378e-11,0.00058779319657762503,1.9374379369316283e-09,0.0020142821040905826,6.8527990370215556e-07,2.6135048912224038e-07,1.3916038937047346e-12,6.4131713801974751e-08,4.6673000812338361e-05,0.0081418183689644305,4.3268083099857381e-11,1.1724100903144525e-10
0.0013174683365805983,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091625647827262222,0.089766602380320526,0.0075550706226727004,6.9338575241835913e-06,0.0037857185202359706,0.015378879104789973,2.5542942237476338e-06,5.28003660011893e-16,6.2738453098839333e-15,9.4040021685405027e-14,0.0,3.4427891561459911e-13,6.3988949369395464e-25,2.5716445251962509e-16,1.0196353290251209e-17,6.4655031900414832e-20,1.9722912858616068e-17,1.9708727621781881e-32,1.5250887252595238e-06,0.17292111797994345,2.4713413802552376e-11,0.00058714679541930787,1.9345576641923614e-09,0.0020098071622675884,6.8577737067325189e-07,2.6127929134885559e-07,1.3910474937564817e-12,6.4317417803618019e-08,4.6725224960936365e-05,0.0081658498700153386,4.3396149315107578e-11,1.1780267548491162e-10
0.0013247692607564268,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091458973180762425,0.089746989661498841,0.0075352571308764703,6.9795142414936967e-06,0.0038035539962495042,0.015402809664982111,2.5664710055809668e-06,5.2984565420666015e-16,6.3039348850788614e-15,9.4244836371622033e-14,0.0,3.4449683713626211e-13,6.4569854299140672e-25,2.5861964332355749e-16,1.0211052529957325e-17,6.4996010609031905e-20,1.9759746981852783e-17,2.0018333420672428e-32,1.5219818580699084e-06,0.17291886884841168,2.4694423703248411e-11,0.00058650789595445722,1.9317064581450066e-09,0.0020053765715059633,6.8627168955427867e-07,2.6120983105279542e-07,1.3904919909311771e-12,6.4502883494018471e-08,4.6777342232607985e-05,0.0081897863378779974,4.35237090989742e-11,1.1836265591995828e-10
0.0013320701849322554,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091294038407586792,0.089727427256280926,0.007515567027380223,7.0251045534228124e-06,0.0038213679724216532,0.015426635439813667,2.578613539125088e-06,5.3168482530731192e-16,6.3339797080317278e-15,9.444837666364189e-14,0.0,3.4471369897273121e-13,6.5152640064467234e-25,2.6007476172769283e-16,1.0225615406791066e-17,6.5336591480414182e-20,1.9796467249320216e-17,2.0331010945264274e-32,1.5189060020231311e-06,0.17291648853097366,2.4675593044794904e-11,0.0005858764096311641,1.9288840033448112e-09,0.0020009897596162318,6.8676290055449956e-07,2.6114209464406421e-07,1.3899374117689023e-12,6.468811564106157e-08,4.6829357092331712e-05,0.0082136288852927251,4.3650768377130049e-11,1.1892095658278756e-10
0.001339371109108084,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0091130819963207103,0.089707914628820676,0.0074959987463445385,7.0706276828127382e-06,0.0038391605814402123,0.015450357694067718,2.5907219575132058e-06,5.3352119907202961e-16,6.3639802033120409e-15,9.4650651861230723e-14,0.0,3.4492951645375571e-13,6.5737300167832413e-25,2.6152980893712665e-16,1.0240043211229468e-17,6.5676777140186422e-20,1.9833074992203766e-17,2.0646772629323476e-32,1.515860732877764e-06,0.17291397893256788,2.4656919941385676e-11,0.00058525224944260554,1.9260899883437008e-09,0.0019966461637235598,6.8725104318409196e-07,2.6107606871651648e-07,1.3893837812453362e-12,6.4873118939895901e-08,4.6881273900309396e-05,0.0082373786076888715,4.3777332983162003e-11,1.1947758368959679e-10
0.0013466720332839124,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090969294749577399,0.089688451251188697,0.0074765507501990125,7.1160828649501847e-06,0.0038569319546336834,0.01547397767271289,2.6027963931227429e-06,5.3535480092678933e-16,6.3939367910634102e-15,9.4851671154237696e-14,0.0,3.4514430463504885e-13,6.6323828151356819e-25,2.6298478616429999e-16,1.0254337211022392e-17,6.6016570190929271e-20,1.986957152012336e-17,2.0965630876251607e-32,1.5128456344525111e-06,0.17291134191990473,2.4638402537849811e-11,0.00058463532989126233,1.9233241056471327e-09,0.0019923452300923271,6.8773615627013857e-07,2.6101174004399028e-07,1.3888311228369929e-12,6.5057898014179146e-08,4.6933096914643058e-05,0.0082610365835221137,4.3903408660278566e-11,1.2003254342637229e-10
0.001353972957459741,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090809440104169612,0.089669036603212515,0.00745722152898358,7.1614693474029376e-06,0.0038746822219882121,0.015497496601310053,2.6148369775796265e-06,5.3718565597115843e-16,6.4238498870548719e-15,9.5051443624691045e-14,0.0,3.4535807830452536e-13,6.6912217596392257e-25,2.6443969462855249e-16,1.0268498651785382e-17,6.6355973212271142e-20,1.9905958121608431e-17,2.1287598059240816e-32,1.5098602984282117e-06,0.172908579322437,2.4620039009018874e-11,0.00058402556695409658,1.9205860516708935e-09,0.0019880864139542125,6.8821827797227635e-07,2.6094909557678361e-07,1.3882794585841655e-12,6.5242457417362223e-08,4.6984830293971505e-05,0.0082846038746040331,4.402900106304149e-11,1.2058584194883403e-10
0.0013612738816355695,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090651233789337867,0.089649670172320714,0.007438009599708739,7.2067863898570955e-06,0.0038924115121642369,0.01552091568640872,2.6268438417626978e-06,5.3901378898396388e-16,6.4537199027318532e-15,9.5249978248843966e-14,0.0,3.4557085198822604e-13,6.7502462123096062e-25,2.6589453555569033e-16,1.0282528757574051e-17,6.6694988760987109e-20,1.9942236064546229e-17,2.1612686521427744e-32,1.5069043241555383e-06,0.1729056929333016,2.4601827559105647e-11,0.00058342287804881475,1.9178755266972652e-09,0.0019838691793397367,6.8869744579690386e-07,2.6088812243859378e-07,1.3877288091504112e-12,6.5426801634094767e-08,4.7036478100162211e-05,0.0083080815264240434,4.41541157592043e-11,1.2113748538288109e-10
0.001368574805811398,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090494653982003109,0.089630351453391155,0.0074189135057339713,7.2520332639494615e-06,0.0039101199525128855,0.01554423611593357,2.6388171158076103e-06,5.4083922442883608e-16,6.4835472452666925e-15,9.5447283899162469e-14,0.0,3.4578263995611459e-13,6.8094555390011981e-25,2.6734931017757113e-16,1.0296428731440538e-17,6.7033619371104148e-20,1.9978406596616367e-17,2.1940908576046212e-32,1.5039773184687696e-06,0.17290268451023183,2.4583766421104493e-11,0.00058282718200114816,1.9151922348309983e-09,0.0019796929989131956,6.891736966117149e-07,2.6082880792289804e-07,1.3871791938800179e-12,6.5610935081371193e-08,4.7088044300767868e-05,0.0083314705684641305,4.4278758231296135e-11,1.2168747982443936e-10
0.0013758757299872266,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0090339679263646173,0.089611079948602942,0.0073999318161637523,7.2972092531077237e-06,0.0039278076690921091,0.015567459059561358,2.6507569291111164e-06,5.4266198645963354e-16,6.5133323176087844e-15,9.56433693462592e-14,0.0,3.4599345622785121e-13,6.8688491093657252e-25,2.6880401973170334e-16,1.0310199755973486e-17,6.7371867554012857e-20,2.0014470945735387e-17,2.2272276506578809e-32,1.5010788955051445e-06,0.17289955577644156,2.4565853856209268e-11,0.00058223839901297436,1.9125358839560119e-09,0.0019755573538109018,6.8964706666083656e-07,2.6077113948962075e-07,1.3866306308542117e-12,6.5794862109694463e-08,4.7139532771378674e-05,0.0083547720145065764,4.4402933878191467e-11,1.2223583133921704e-10
