Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
1.8993636692498583e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44656672122265606,0.11306082293532059,0.022688440827213659,3.8227439294667596e-13,6.2281268581257877e-11,1.6053427721118713e-05,8.369577934283166e-07,1.5721181255196982e-08,2.5035888861155248e-19,0.00016724299750027518,3.289392444514789e-17,0.00013290818334908266,5.2789045282017823e-13,6.0967324984585685e-15,1.8181332751472781e-14,1.3236056396056684e-16,2.8961156680769642e-11,7.1639094891346111e-12,0.0054338349738218853,0.00026539638968498436,3.3868030708082366e-05,5.6659635774848789e-10,9.4370723403026787e-10,2.5531471530489891e-10,1.1881788796255634e-13,1.9501403369284107e-09,7.1756975657834455e-06,1.7835497602455053e-08,2.5987523460776889e-07,1.1192958663567025e-11,2.4451314599438245e-15,2.612413378132653e-12,3.0952844842800212e-14,1.4854363567355129e-14
1.9089039212429013e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44655068518009872,0.11304544296944886,0.022687781143382681,3.9138648799524143e-13,6.3640119468282348e-11,1.625254632046039e-05,8.5226608757327644e-07,1.5955750666496941e-08,2.5788999122058702e-19,0.00016807856709894617,3.3733029766368765e-17,0.00013343929837855454,5.3604765623126402e-13,6.265021523200579e-15,1.8598258649857908e-14,1.3544425935232053e-16,2.944928172748795e-11,7.3110652136202812e-12,0.0054483037891130256,0.00026670019007098822,3.406819842111143e-05,5.7276170006401325e-10,9.4839605105588813e-10,2.5649832342563849e-10,1.1939731884524431e-13,1.977919214541407e-09,7.2352251084677128e-06,1.8077022019072556e-08,2.6333015764513275e-07,1.1423607340011118e-11,2.4905070595421535e-15,2.6601134256505121e-12,3.1558554677138286e-14,1.5088620094685379e-14
1.9184441732359443e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465347337426771,0.11303014645377615,0.022687121525983501,4.0066719806619062e-13,6.5019980836168344e-11,1.6453206607274654e-05,8.6777145756989053e-07,1.6192604070080695e-08,2.6560313192663701e-19,0.0001689140689610658,3.4589141097541899e-17,0.00013396930472776565,5.4428891593694713e-13,6.4369845331027602e-15,1.9022371082889326e-14,1.3858350273648237e-16,2.9942545690999217e-11,7.4604844829834887e-12,0.0054626888726944083,0.00026800365854284341,3.4267647310836032e-05,5.7894739467493552e-10,9.5308421441351575e-10,2.5768183237519011e-10,1.1997715478993964e-13,2.0058879521865975e-09,7.2948981243317081e-06,1.8320474957421785e-08,2.6681477982857929e-07,1.1657815149566526e-11,2.5364746535708916e-15,2.7084260079066193e-12,3.2171968841063197e-14,1.53250171561705e-14
1.9279844252289873e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44651886643578703,0.11301493290660686,0.022686461974760531,4.1011871586393286e-13,6.6421014097290249e-11,1.6655409718906964e-05,8.8347529074859145e-07,1.6431751754368365e-08,2.735015492794535e-19,0.00016974950273603844,3.5462514233728507e-17,0.00013449820472646436,5.5261466392453948e-13,6.6126793039683696e-15,1.9453750376211724e-14,1.4177899404512055e-16,3.0440962405472291e-11,7.6121905121091741e-12,0.0054769907066311921,0.00026930679422196101,3.4466372158241153e-05,5.8515316094218571e-10,9.5777172218854692e-10,2.5886524163455656e-10,1.2055739579081909e-13,2.0340455241758843e-09,7.354715184906986e-06,1.856585897183899e-08,2.7032916483495955e-07,1.1895618712319669e-11,2.5830383997573201e-15,2.7573554176655774e-12,3.2793119624541423e-14,1.5563554620508897e-14
1.9375246772220303e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44650308278736905,0.11299980184902479,0.022685802489459627,4.1974324941750222e-13,6.7843379780256596e-11,1.6859156683395417e-05,8.9937897353514978e-07,1.667320399577437e-08,2.8158851570682314e-19,0.00017058486807275489,3.6353407472449499e-17,0.00013502600068914688,5.610253320154341e-13,6.7921641241559381e-15,1.9892477171820131e-14,1.4503143794717073e-16,3.0944545442533419e-11,7.7662066345272591e-12,0.0054912097702096135,0.0002706095962278176,3.4664367982015267e-05,5.9137872056709762e-10,9.6245857246355132e-10,2.6004855068373105e-10,1.2113804178374166e-13,2.0623908948647149e-09,7.4146748626772731e-06,1.8813176546034867e-08,2.7387337409322774e-07,1.2137054836163455e-11,2.6302024504801307e-15,2.8069059447686435e-12,3.3422038832346386e-14,1.58042322562303e-14
1.9470649292150733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464873823278947,0.11298475280487723,0.022685143069828082,4.295430220601961e-13,6.9287237519530069e-11,1.7064448420575284e-05,9.1548389138483033e-07,1.6916971058694552e-08,2.898673375386545e-19,0.00017142016461959197,3.7262081624465685e-17,0.00013555269491538288,5.6952135186188395e-13,6.9754977944270687e-15,2.0338632424007589e-14,1.4834154384371313e-16,3.1453308113592457e-11,7.9225563023651638e-12,0.0055053465399530445,0.00027191206367803585,3.4861630036002838e-05,5.9762379764781817e-10,9.6714476331827074e-10,2.6123175900170448e-10,1.2171909264715013e-13,2.0909230191203872e-09,7.4747757311423254e-06,1.9062430093267146e-08,2.7744746678799142e-07,1.2382160516723023e-11,2.6779709525387558e-15,2.8570818759313666e-12,3.4058757787290206e-14,1.6047049735790404e-14
1.9566051812081163e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44647176459035254,0.11296978530075893,0.022684483715614656,4.3952027240836618e-13,7.0752746045675049e-11,1.7271285743216152e-05,9.3179142871687252e-07,1.7163063195493384e-08,2.9834135502937283e-19,0.00017225539202441267,3.8188800024528519e-17,0.00013607828969013585,5.781031549437937e-13,7.1627396277694944e-15,2.0792297395291531e-14,1.5171002586302842e-16,3.1967263472216568e-11,8.0812630862994366e-12,0.0055194014896379406,0.00027321419568846698,3.5058153806594145e-05,6.0388811873332775e-10,9.7183029282962502e-10,2.6241486606647201e-10,1.2230054820299221e-13,2.119640842784902e-09,7.5350163648814601e-06,1.9313621956517791e-08,2.810514998640667e-07,1.2630972937280082e-11,2.7263480469242646e-15,2.9078874945422181e-12,3.470330733359758e-14,1.6292006639646575e-14
1.9661454332011593e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44645622911023541,0.1129548988659963,0.022683824426569511,4.4967725433936464e-13,7.2240063176228004e-11,1.7479669358189911e-05,9.483029688493038e-07,1.7411490646491147e-08,3.0701394237869059e-19,0.00017309054993456608,3.9133828542101078e-17,0.0001366027872840808,5.8677117256552577e-13,7.3539494491960549e-15,2.1253553652319333e-14,1.5513760285543381e-16,3.2486424316549431e-11,8.2423506755065216e-12,0.0055333750903097025,0.00027451599137327093,3.5253935010054946e-05,6.1017141287506365e-10,9.7651515907170917e-10,2.6359787135503953e-10,1.2288240821765843e-13,2.1485433031321565e-09,7.5953953396167758e-06,1.9566754408674604e-08,2.8468552803201654e-07,1.2883529468695867e-11,2.7753378685917857e-15,2.9593270804622747e-12,3.5355717840416097e-14,1.6539102460309624e-14
1.9756856851942023e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44644077542552701,0.11294009303263157,0.022683165202444233,4.6001623696865464e-13,7.3749345807184019e-11,1.7689599867668491e-05,9.6501989393408266e-07,1.7662263639951001e-08,3.1588850775082554e-19,0.00017392563799688819,4.00974355920492e-17,0.0001371261899539178,5.9552583585271647e-13,7.5491875955203156e-15,2.1722483061753754e-14,1.5862499838790014e-16,3.301080319177364e-11,8.4058428776126339e-12,0.0055472678102984662,0.0002758174498449969,3.544896958979941e-05,6.1647341167618694e-10,9.8119936011580087e-10,2.6478077434343286e-10,1.2346467240293776e-13,2.177629329319324e-09,7.6559112322760556e-06,1.9821829652717371e-08,2.8834960377465462e-07,1.3139867669332693e-11,2.8249445462345295e-15,3.0114049098259003e-12,3.6016019205456341e-14,1.6788336606368124e-14
1.9852259371872453e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44642540307668871,0.11292536733540713,0.022682506042991844,4.705395046260878e-13,7.5280749905093139e-11,1.7901077770349751e-05,9.8194358489258129e-07,1.7915392392066148e-08,3.2496849329223274e-19,0.00017476065585770206,4.1079892145302654e-17,0.00013764849994268128,6.0436757574910665e-13,7.7485149151094845e-15,2.2199167786138797e-14,1.6217294073845153e-16,3.3540412392614305e-11,8.5717636186427586e-12,0.0055610801152347587,0.0002771185702146636,3.5643253713608761e-05,6.2279384933849205e-10,9.8588289403036388e-10,2.6596357450670317e-10,1.2404734041698716e-13,2.2068978428321715e-09,7.7165626210553339e-06,2.0078849821908374e-08,2.9204377735449303e-07,1.3400025284974127e-11,2.8751722020593937e-15,3.0641252548424715e-12,3.6684240858755321e-14,1.7039708406485457e-14
1.9947661891802882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44641011160664684,0.11291072131174999,0.022681846947966759,4.8124935683135593e-13,7.6834430499759616e-11,1.811410346271015e-05,9.9907542135140812e-07,1.8170887106946874e-08,3.3425737514791781e-19,0.00017559560316281913,4.2081471739486174e-17,0.00013816971948004534,6.1329682301338541e-13,7.951992767615333e-15,2.2683690279746579e-14,1.6578216289034828e-16,3.407526396588152e-11,8.7401369429687889e-12,0.0055748124680651007,0.00027841935159183867,3.5836783770798934e-05,6.2913246270698813e-10,9.9056575888105558e-10,2.6714627131893632e-10,1.2463041186531594e-13,2.2363477579242039e-09,7.7773480854811358e-06,2.0337816979987293e-08,2.9576809682211317e-07,1.3664040248743762e-11,2.9260249515641448e-15,3.1174923835991722e-12,3.736041176655715e-14,1.7293217113361864e-14
2.0043064411733312e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44639490056077957,0.11289615450175626,0.022681187917124784,4.9214810826862452e-13,7.8410541677536983e-11,1.8328677240282912e-05,1.0164167815785715e-06,1.8428757976607708e-08,3.4375866347639977e-19,0.00017643047955753969,4.3102450489520285e-17,0.00013868985078262553,6.2231400821604422e-13,8.1596830236837757e-15,2.317613328440577e-14,1.694534025260544e-16,3.4615369713049858e-11,8.9109870132567948e-12,0.0055884653290675127,0.00027971979308471801,3.602955636933956e-05,6.3548899131216963e-10,9.9524795273073126e-10,2.6832886425326028e-10,1.2521388630178261e-13,2.2659779820494154e-09,7.8382662064723865e-06,2.0598733121370457e-08,2.9952260802544011e-07,1.3931950681022657e-11,2.9775069033163108e-15,3.1715105598648183e-12,3.804456043530535e-14,1.7548861907663173e-14
2.0138466931663742e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44637976948690522,0.11288166644817564,0.022680528950223138,5.0323808876035051e-13,8.0009236575210905e-11,1.8544799298960197e-05,1.0339690424199936e-06,1.8689015180954373e-08,3.5347590246338359e-19,0.00017726528468665472,4.4143107098191734e-17,0.00013920889605427579,6.3141956173624885e-13,8.3716480646438157e-15,2.3676579825312287e-14,1.7318740202099112e-16,3.516074119287252e-11,9.0843381104134229e-12,0.0056020391558669058,0.00028101989380020418,3.6221568332927775e-05,6.4186317740999989e-10,9.9992947363945572e-10,2.6951135278185364e-10,1.2579776322960347e-13,2.2957874162885449e-09,7.8993155664020093e-06,2.0861600171354454e-08,3.0330735461989653e-07,1.4203794889365352e-11,3.0296221587336216e-15,3.2261840428947809e-12,3.8736714915739456e-14,1.7806641901911142e-14
2.0233869451594172e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636471793526838,0.1128672566963963,0.02267987004702041,5.1452164324029362e-13,8.1630667374462218e-11,1.8762469736317973e-05,1.0517335792363738e-06,1.8951668887770884e-08,3.6341267033421221e-19,0.00017810001819444695,4.5203722866693316e-17,0.00013972685748638193,6.4061391375871794e-13,8.5879507821764713e-15,2.4185113206822705e-14,1.7698490843707685e-16,3.5711389724028398e-11,9.2602146335314431e-12,0.0056155344034504199,0.00028231965284398504,3.6412816698018922e-05,6.4825476601963022e-10,1.0046103196645128e-09,2.7069373637595391e-10,1.2638204210237111e-13,2.3257749557686329e-09,7.9604947491581272e-06,2.1126419986323927e-08,3.0712237807941755e-07,1.4479611368414565e-11,3.082374811866177e-15,3.281517087236977e-12,3.9436902807090833e-14,1.8066556144332926e-14
2.0329271971524602e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44634974545852862,0.11285292479442946,0.022679211207276555,5.2600113172572672e-13,8.3274985296901529e-11,1.8981688552962175e-05,1.0697117658404038e-06,1.9216729252706581e-08,3.7357257936515473e-19,0.00017893467972469242,4.6284581705133224e-17,0.00014024373725815044,6.4989749427062099e-13,8.8086545779643981e-15,2.4701817008231065e-14,1.8084667351605573e-16,3.6267326387799683e-11,9.4386410998344371e-12,0.005628951524182641,0.00028361906932061141,3.6603298710817693e-05,6.5466350495888415e-10,1.0092904888604123e-09,2.7187601450586653e-10,1.2696672232508305e-13,2.3559394900758045e-09,8.0218023402049968e-06,2.1393194353963674e-08,3.1096771770830109e-07,1.4759438799814506e-11,3.135768949180261e-15,3.3375139425389418e-12,4.0145151261371309e-14,1.8328603622668557e-14
2.0424674491455032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44633485161174752,0.11283867029289432,0.022678552430752921,5.3767892928884946e-13,8.4942340599667221e-11,1.9202455653894973e-05,1.0879049744343405e-06,1.9484206419263098e-08,3.8395927589359577e-19,0.00017976926892066255,4.7385970143013459e-17,0.00014075953753689362,6.5927073305848571e-13,9.0338233633228225e-15,2.5226775079529615e-14,1.8477345367261525e-16,3.6828562030778235e-11,9.6196421446206264e-12,0.0056422909678207492,0.0002849181423335745,3.6793011824231771e-05,6.6108914487752759e-10,1.0139699792789058e-09,2.7305818664097322e-10,1.2755180325517745e-13,2.3862799036611148e-09,8.0832369266435336e-06,2.1661924993474959e-08,3.1484341065387472e-07,1.5043316052122846e-11,3.1898086493438897e-15,3.3941788533560104e-12,4.0861486987749166e-14,1.8592783267932975e-14
2.0520077011385462e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463200359523774,0.11282449274500307,0.0226778937172122,5.4955742602741503e-13,8.6632882571577097e-11,1.9424770849899597e-05,1.1063145755479417e-06,1.9754110518781381e-08,3.945764403271834e-19,0.00018060378542512581,4.8508177339677419e-17,0.00014127426047830984,6.6873405970511811e-13,9.2635215588124425e-15,2.5760071537154044e-14,1.887660099872943e-16,3.7395107267598726e-11,9.8032425212058691e-12,0.0056555531815295828,0.00028621687098538315,3.6981953694791125e-05,6.6753143928835447e-10,1.0186487889689963e-09,2.7424025224974143e-10,1.2813728420357653e-13,2.4167950762393282e-09,8.1447970972715176e-06,2.1932613555795942e-08,3.1874949191995303e-07,1.5331282180721332e-11,3.2444979830140049e-15,3.4515160589606258e-12,4.1585936257005174e-14,1.885909395813004e-14
2.0615479531315892e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44630529804024843,0.11281039170654576,0.022677235066418437,5.6163902703457265e-13,8.83467595298255e-11,1.96486338589426e-05,1.1249419379767599e-06,2.0026451670428644e-08,4.0542778715199541e-19,0.00018143822888035027,4.9651495094726466e-17,0.00014178790822676047,6.7828790358654096e-13,9.4978140938349633e-15,2.6301790759713891e-14,1.9282510819918289e-16,3.7966972483696392e-11,9.9894671008657966e-12,0.0056687386098965885,0.00028751525437763979,3.7170122179535455e-05,6.7399014459612296e-10,1.0233269159769527e-09,2.7542221079973407e-10,1.2872316443573563e-13,2.4474838831805945e-09,8.2064814426434786e-06,2.220526162382621e-08,3.2268599438106632e-07,1.5623376427725066e-11,3.2998410126254464e-15,3.5095297931527239e-12,4.2318524906064883e-14,1.9127534521918543e-14
2.0710882051246322e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44629063743755709,0.11279636673587561,0.022676576478137027,5.7392615236793563e-13,9.0084118817215503e-11,1.9874044307592188e-05,1.143788428720805e-06,2.0301239981185375e-08,4.1651706493977981e-19,0.00018227259892810574,5.0816217858405279e-17,0.00014230048291554134,6.8793269386893773e-13,9.7367664062118518e-15,2.6852017383708511e-14,1.969515186984149e-16,3.8544167838087711e-11,1.0178340872777111e-11,0.005681847694946715,0.00028881329161111678,3.73575153328725e-05,6.804650201243642e-10,1.0280043583463263e-09,2.7660406175761782e-10,1.2930944317269721e-13,2.478345195894837e-09,8.2682885551301595e-06,2.247987071265552e-08,3.2665294879743449e-07,1.5919638221890485e-11,3.3558417921816822e-15,3.5682242840712826e-12,4.3059278342600757e-14,1.9398103742225278e-14
2.0806284571176752e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44627605370885459,0.11278241739389405,0.022675917952134712,5.8642123701787785e-13,9.1845106799917157e-11,2.010100173245135e-05,1.1628554129235788e-06,2.0578485545832243e-08,4.2784805635432532e-19,0.00018310689520966613,5.2002642741955947e-17,0.00014281198666715121,6.9766885950561834e-13,9.9804444417469712e-15,2.7410836299229413e-14,2.0114601651845528e-16,3.9126703266171937e-11,1.0369888943958061e-11,0.0056948808761572095,0.00029011098178583243,3.7544131403409697e-05,6.8695582814009846e-10,1.0326811141179646e-09,2.7778580458917403e-10,1.2989611959214785e-13,2.5093778822088203e-09,8.3302170289776817e-06,2.2756442269796472e-08,3.3065038383066565e-07,1.6220107178521913e-11,3.4125043670472212e-15,3.6276037540070012e-12,4.3808221549696817e-14,1.9670800359805676e-14
2.0901687091107182e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44626154642103505,0.1127685432440361,0.022675259488179556,5.99126730875069e-13,9.3629868865741581e-11,2.0329505581604571e-05,1.1821442538114766e-06,2.0858198446937064e-08,4.3942457815701542e-19,0.0001839411173658124,5.321106952794069e-17,0.00014332242159355497,7.0749682923399157e-13,1.022891465377372e-14,2.7978332645649325e-14,2.054093813281814e-16,3.9714588482551698e-11,1.0564136539208049e-11,0.0057078385904723158,0.00029140832400112557,3.7729968830761904e-05,6.9346233387649244e-10,1.0373571813300273e-09,2.7896743875930765e-10,1.3048319282947954e-13,2.5405808067358146e-09,8.392265460366339e-06,2.3034977675421253e-08,3.3467832606015442e-07,1.6524823099376907e-11,3.4698327737418778e-15,3.6876724192161217e-12,4.4565379090573474e-14,1.9945623076749157e-14
2.0997089611037612e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44624711514332366,0.11275474385225571,0.022674601086040937,6.1204509869725324e-13,9.5438549422920559e-11,2.0559555216076874e-05,1.2016563126335664e-06,2.114038875484174e-08,4.5125048121161908e-19,0.00018477526503683526,5.4441800680532954e-17,0.00014383178979644295,7.1741703157255448e-13,1.0482244002687254e-14,2.8554591807298714e-14,2.0974239742376268e-16,4.0307832983870757e-11,1.0761109001046449e-11,0.0057207212723179119,0.00029270531735573055,3.7915026242337593e-05,6.9998430555348707e-10,1.0420325580180039e-09,2.8014896373205739e-10,1.3107066197885089e-13,2.57195283123775e-09,8.454432447469011e-06,2.331547824260232e-08,3.3873680000015666e-07,1.6833825972570219e-11,3.5278310397367814e-15,3.748434489735394e-12,4.5330775113364639e-14,2.0222570559927528e-14
2.109249213096804e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44623275944726576,0.11274101878701127,0.022673942745489561,6.2517882007527581e-13,9.7271291899381815e-11,2.0791149911303916e-05,1.2213929486017484e-06,2.1425066527649142e-08,4.6332965048836774e-19,0.00018560933786253834,5.5695141355776963e-17,0.00014434009336748607,7.2742989481789583e-13,1.0740499955462423e-14,2.9139699409130226e-14,2.1414585372033678e-16,4.0906446051667234e-11,1.0960831789650569e-11,0.005733529353616036,0.00029400196094785135,3.8099302450106134e-05,7.0652151439643917e-10,1.0467072422147342e-09,2.813303789706068e-10,1.3165852609425032e-13,2.6034928149798605e-09,8.5167165905092171e-06,2.3597945217557031e-08,3.4282582811751969e-07,1.7147155972476421e-11,3.5865031832521955e-15,3.8098941691982315e-12,4.6104433355942608e-14,2.0501641444385371e-14
2.118789465089847e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44621847890671507,0.11272736761925108,0.022673284466297447,6.3853038939836954e-13,9.9128238742508959e-11,2.1024288858612133e-05,1.241355518831292e-06,2.1712241811210078e-08,4.7566600506736843e-19,0.00018644333548224125,5.6971399411815435e-17,0.00014484733438858608,7.3753584704171004e-13,1.1003750485157986e-14,2.9733741312371657e-14,2.1862054374348548e-16,4.1510436755240347e-11,1.1163330482792802e-11,0.0057462632637993562,0.00029529825387523582,3.8282796447348275e-05,7.1307373465279455e-10,1.051381231950426e-09,2.8251168393729325e-10,1.3224678419055875e-13,2.6351996150776994e-09,8.579116491818828e-06,2.3882379779896186e-08,3.4694543085004125e-07,1.7464853459631331e-11,3.6458532130571524e-15,3.8720556546520309e-12,4.6886377150785611e-14,2.0782834336670598e-14
2.12832971708289e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44620427309782235,0.11271378992239899,0.022672626248237914,6.5210231581870308e-13,1.0100953141937582e-10,2.1258971166707534e-05,1.2615453782817606e-06,2.2001924639110138e-08,4.8826349814140166e-19,0.00018727725753478282,5.827088541908536e-17,0.0001453535149321222,7.4773531608782898e-13,1.127206407040774e-14,3.0336803610168014e-14,2.2316726562051063e-16,4.2119813954529075e-11,1.1368630775776959e-11,0.0057589234298255302,0.00029659419523524807,3.8465507405392671e-05,7.1964074360684951e-10,1.0560545252526754e-09,2.8369287809361927e-10,1.3283543524461036e-13,2.6670720868365333e-09,8.6416307558953861e-06,2.4168783042876394e-08,3.5109562662543608e-07,1.7786958980632005e-11,3.7058851282709321e-15,3.9349231363766517e-12,4.76766294298833e-14,2.1066147818103255e-14
2.137869969075933e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44619014159902504,0.11270028527234016,0.02267196809108556,6.6589712321519897e-13,1.0291531041744405e-10,2.1495195863172171e-05,1.2819638796983159e-06,2.2294125032656645e-08,5.0112611701814737e-19,0.0001881111036585248,5.9593912670481897e-17,0.00014585863706119271,7.5802872956926232e-13,1.1545509694899065e-14,3.0948972623213209e-14,2.2778682207151233e-16,4.2734586303000907e-11,1.1576758481373784e-11,0.0057715102761914956,0.00029788978412494241,3.8647434670340355e-05,7.2622232159261767e-10,1.0607271201464864e-09,2.8487396090026298e-10,1.3342447819625296e-13,2.6991090840830394e-09,8.7042579894590383e-06,2.4457156053656297e-08,3.5527643188088574e-07,1.8113513268035562e-11,3.7666029181663595e-15,3.9985007977041227e-12,4.8475212729673936e-14,2.1351580447983678e-14
2.147410221068976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44617608399103481,0.11268685324740679,0.022671309994616296,6.7991735015663176e-13,1.0484571524571326e-10,2.1732961895967084e-05,1.3026123735534224e-06,2.2588853000865483e-08,5.1425788312188499e-19,0.00018894487349135531,6.0940797191489937e-17,0.00014636270282985283,7.684165148652568e-13,1.1824156846839531e-14,3.1570334895371928e-14,2.3248002040026938e-16,4.3354762250549208e-11,1.1787739529755662e-11,0.0057840242249476868,0.00029918501964113506,3.8828577759779778e-05,7.3281825200485794e-10,1.0653990146542965e-09,2.860549318170889e-10,1.3401391194940325e-13,2.7313094594893122e-09,8.7669968015091293e-06,2.4747499793556495e-08,3.5948786108314869e-07,1.8444557240256596e-11,3.8280105619749688e-15,4.0627928148395151e-12,4.9282149196009724e-14,2.1639130766734757e-14
2.156950473062019e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4461620998568282,0.11267349342836408,0.02267065195860728,6.9416554986400666e-13,1.0680088443631277e-10,2.1972268134940658e-05,1.323492207988935e-06,2.288611854044805e-08,5.276628519947128e-19,0.0001897785666706928,6.2311857750283743e-17,0.00014686571428334787,7.7889909911836635e-13,1.2108075518412073e-14,3.2200977189292348e-14,2.3724767248492441e-16,4.3980350046397202e-11,1.20015999684305e-11,0.0057964656957121413,0.00030047990088047621,3.9008936359494339e-05,7.3942832130827864e-10,1.0700702067959938e-09,2.872357903031591e-10,1.3460373537310066e-13,2.7636720648891233e-09,8.8298458033803974e-06,2.5039815178323271e-08,3.637299267492074e-07,1.8780132001463416e-11,3.890112028694055e-15,4.127803356683052e-12,5.0097460589145273e-14,2.1928797298982148e-14
2.166490725055062e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44614818878163409,0.11266020539839607,0.022669993982836978,7.0864429017223186e-13,1.087809555465233e-10,2.2213113373341252e-05,1.3446047287585828e-06,2.3185931635798072e-08,5.4134511329732049e-19,0.00019061218283348975,6.3707415867793663e-17,0.00014736767345834213,7.8947690923153608e-13,1.2397336205219283e-14,3.2840986482010025e-14,2.4209059476847415e-16,4.4611357742007359e-11,1.2218365962174843e-11,0.0058088351056845558,0.0003017744269395217,3.918851032016499e-05,7.4605231904498412e-10,1.0747406945889465e-09,2.8841653581674391e-10,1.3519394730255459e-13,2.7961957515864656e-09,8.8928036087987751e-06,2.5334103058395977e-08,3.6800263946742873e-07,1.9120278841472959e-11,3.9529112768955684e-15,4.1935365846534005e-12,5.0921168288743536e-14,2.2220578556566842e-14
2.176030977048105e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44613435035292426,0.11264698874309179,0.022669336067085089,7.2335615349108766e-13,1.1078606516121795e-10,2.2455496329333191e-05,1.3659512791708551e-06,2.3488302258978529e-08,5.553087908093641e-19,0.00019144572161623676,6.512779582774121e-17,0.00014786858238314377,8.0015037186520095e-13,1.269200990571741e-14,3.3490449960543726e-14,2.4700960824906738e-16,4.5247793193994337e-11,1.243806379296615e-11,0.0058211328696602376,0.00030306859691480359,3.9367299654069656e-05,7.5269003784017361e-10,1.079410476048022e-09,2.8959716781533305e-10,1.3578454654018737e-13,2.8288793706563204e-09,8.9558688339368515e-06,2.5630364219178105e-08,3.7230600791921492e-07,1.9465039235644432e-11,4.0164122545369455e-15,4.259996652512211e-12,5.1753293298896406e-14,2.2514473041493821e-14
2.185571229041148e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44612058416040179,0.11263384305043125,0.022668678211132602,7.3830373676550111e-13,1.1281634889571091e-10,2.2699415647514905e-05,1.3875332000322828e-06,2.3793240369708491e-08,5.6955804242947171e-19,0.00019227918265496698,6.6573324686640569e-17,0.00014836844307792465,8.1091991343439763e-13,1.2992168120640526e-14,3.4149455017483583e-14,2.5200553847010973e-16,4.5889664067040064e-11,1.2660719859914304e-11,0.0058333594000439899,0.00030436240990290141,3.9545304531781663e-05,7.593412734061525e-10,1.0840795491856147e-09,2.9077768575564823e-10,1.3637553185667113e-13,2.8617217732376881e-09,9.0190400974688815e-06,2.5928599381311923e-08,3.7664003890112198e-07,1.9814454844771694e-11,4.0806188987738157e-15,4.3271877061898835e-12,5.259385625315375e-14,2.2810479248810423e-14
2.195111481034191e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44610688979599111,0.11262076791077177,0.022668020414761739,7.5348965143513186e-13,1.1487194139900255e-10,2.2944869900438381e-05,1.4093518295911226e-06,2.4100755915350002e-08,5.8409706017492274e-19,0.00019311256558526013,6.8044332283768223e-17,0.00014886725755493681,8.2178596010589098e-13,1.3297882852415434e-14,3.4818089246572341e-14,2.5707921551017954e-16,4.6536977836809384e-11,1.2886360679192308e-11,0.0058455151068639057,0.00030565586500051132,3.9722525278869497e-05,7.6600582454468561e-10,1.0887479120116708e-09,2.9195808909365243e-10,1.3696690199195701e-13,2.8947218108188928e-09,9.0823160206254808e-06,2.6228809200956692e-08,3.8100473734742312e-07,2.0168567514974389e-11,4.1455351357746228e-15,4.3951138836125658e-12,5.3442877419558181e-14,2.310859566942116e-14
