Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65)
1.203522926751448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273514191627106,0.10957883191735025,0.022006660813359002,0.0,1.3527643205493044e-08,0.00040081589181649631,0.0,4.2268892608931316e-06,0.0,0.0012148039950104913,4.1339452875367701e-13,0.00033936372226638735,1.6966862003914516e-10,3.166696968191527e-11,0.0,0.0,2.4008078478812797e-09,1.4358995802924373e-08,0.0078677585363812821,0.0016297775880035296,6.6715158027737598e-05,6.9092924196793834e-09,6.6505652720559991e-09,1.2194509428229368e-08,7.8522394605603186e-06,2.2676486819854171e-08,1.1395052236597512e-08,8.6215232316291632e-10,8.4598006977665144e-13,4.0510200407692878e-15
1.2046698739327575e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273366098677491,0.1095776792897062,0.02200590468107717,0.0,1.3563994197944375e-08,0.0004013776363942322,0.0,4.2385207720473234e-06,0.0,0.0012160002592319255,4.153059148907632e-13,0.00033941319759214848,1.7014437593937693e-10,3.1792319554598708e-11,0.0,0.0,2.4056703460929275e-09,1.4413667516683306e-08,0.0078676912648380452,0.0016312897895870305,6.6739906660588213e-05,6.9182903595690026e-09,6.6568859542427596e-09,1.2206317944892098e-08,7.863434168459674e-06,2.2762874357189572e-08,1.1426639761549546e-08,8.6587141611550685e-10,8.4799870544938568e-13,4.0664306644164054e-15
1.205816821114067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273218039810197,0.10957652692929161,0.022005148579833409,0.0,1.3600405673380057e-08,0.00040193946783659756,0.0,4.2501721257666537e-06,0.0,0.0012171964796167058,4.1722411069523358e-13,0.00033946250962382194,1.7062095780725696e-10,3.1918032363904261e-11,0.0,0.0,2.4105371221143301e-09,1.4468491621995783e-08,0.0078676237292967261,0.0016328019290277854,6.6764638774781035e-05,6.9272911320735683e-09,6.6632059558228264e-09,1.2218125932493927e-08,7.8746306439941332e-06,2.2849502829265961e-08,1.1458281558326523e-08,8.6960257037003816e-10,8.5002030677136716e-13,4.0818841811543504e-15
1.2069637682953764e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44273070014838156,0.10957537483440506,0.022004392509625138,0.0,1.3636877673068193e-08,0.00040250138584666228,0.0,4.2618433326638439e-06,0.0,0.0012183926560071566,4.1914913277351981e-13,0.00033951165879862939,1.7109836608566493e-10,3.2044108758535575e-11,0.0,0.0,2.4154081738011914e-09,1.4523468380885806e-08,0.0078675559315936946,0.0016343140063309434,6.6789354405765979e-05,6.9362947327153048e-09,6.669525275984684e-09,1.2229933389480165e-08,7.8858288809279107e-06,2.2936372650622117e-08,1.1489977656067316e-08,8.7334581137629737e-10,8.5204488201868663e-13,4.0973806644686961e-15
1.2081107154766858e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272922023575551,0.10957422300335744,0.022003636470449763,0.0,1.3673410238279736e-08,0.00040306339012830081,0.0,4.2735344033344419e-06,0.0,0.0012195887882460283,4.2108099775137093e-13,0.00033956064555265201,1.7157660121676373e-10,3.2170549387550904e-11,0.0,0.0,2.420283499009745e-09,1.4578598055513279e-08,0.0078674878735527035,0.0016358260215016331,6.6814053588875688e-05,6.9453011628308439e-09,6.6758439139191224e-09,1.2241740314283108e-08,7.8970288730421619e-06,2.3023484236012098e-08,1.1521728083862821e-08,8.7710116460498654e-10,8.5407243181142865e-13,4.1129201879268346e-15
1.2092576626579953e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272774065837833,0.10957307143447177,0.022002880462304707,0.0,1.3710003410287168e-08,0.00040362548038619085,0.0,4.2852453483568302e-06,0.0,0.0012207848761764926,4.2301972227384145e-13,0.00033960947032083354,1.7205566364200001e-10,3.2297354900363096e-11,0.0,0.0,2.425163095596756e-09,1.4633880908173811e-08,0.0078674195569849552,0.001637337974544971,6.683873635933207e-05,6.9543104230882225e-09,6.6821618688192839e-09,1.2253546705451868e-08,7.9082306141349572e-06,2.3110838000404901e-08,1.1553532870756019e-08,8.8086865554769901e-10,8.5610295103731169e-13,4.1285028251286051e-15
1.2104046098393047e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272626141441729,0.10957192012608306,0.022002124485187402,0.0,1.3746657230343669e-08,0.00040418765632580975,0.0,4.2969761782922428e-06,0.0,0.0012219809196421449,4.2496532300526888e-13,0.00033965813353698405,1.7253555380210496e-10,3.242452594673789e-11,0.0,0.0,2.4300469614195222e-09,1.4689317201298383e-08,0.0078673509836892294,0.0016388498654660673,6.6863402752252542e-05,6.9633225082147103e-09,6.6884791398809356e-09,1.2265352561451402e-08,7.9194340980212111e-06,2.3198434358983984e-08,1.1585392045741983e-08,8.8464830971688054e-10,8.5813644863833711e-13,4.1441286496655798e-15
1.2115515570206141e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272478250205211,0.10957076907653834,0.022001368539095283,0.0,1.3783371739702702e-08,0.00040474991765343293,0.0,4.3087269036847734e-06,0.0,0.0012231769184870025,4.2691781662926145e-13,0.00033970663563378248,1.7301627213709503e-10,3.2552063176792616e-11,0.0,0.0,2.4349350943358778e-09,1.4744907197453171e-08,0.0078672821554519341,0.0016403616942700138,6.6888052802639689e-05,6.9723374175215833e-09,6.6947957263021977e-09,1.2277157880751195e-08,7.9306393185326385e-06,2.3286273727146937e-08,1.1617305637767922e-08,8.884401526458067e-10,8.6017292704861521e-13,4.1597977352014292e-15
1.2126985042019236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272330391947456,0.10956961828419653,0.022000612624025785,0.0,1.382014697962291e-08,0.00040531226407613245,0.0,4.3204975350613866e-06,0.0,0.0012243728725555014,4.2887721984868836e-13,0.00033975497704277882,1.7349781908627262e-10,3.2679967240998042e-11,0.0,0.0,2.4398274922041944e-09,1.4800651159339379e-08,0.0078672130740471986,0.0016418734609618859,6.6912686545382745e-05,6.9813551536702844e-09,6.7011116272834771e-09,1.2288962661880311e-08,7.9418462695177471e-06,2.3374356520505239e-08,1.1649273675733219e-08,8.9224420988856321e-10,8.6221238032930252e-13,4.1755101554626013e-15
1.213845451383233e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272182566488899,0.10956846774742837,0.02199985673997636,0.0,1.3856982991345278e-08,0.00040587469530177468,0.0,4.332288082931924e-06,0.0,0.0012255687816924987,4.3084354938566097e-13,0.00033980315819439732,1.7398019508822646e-10,3.2808238790175827e-11,0.0,0.0,2.4447241528833885e-09,1.4856549349792978e-08,0.0078671437412369382,0.0016433851655467545,6.6937304015268729e-05,6.9903757121744028e-09,6.7074268420277289e-09,1.2300766903338865e-08,7.9530549448417468e-06,2.346268315488386e-08,1.1681296188489432e-08,8.9606050702001577e-10,8.6425481448547352e-13,4.1912659841582269e-15
1.2149923985645424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427203477365122,0.10956731746461632,0.021999100886944466,0.0,1.3893879816101198e-08,0.00040643721103901769,0.0,4.3440985577891224e-06,0.0,0.0012267646457432694,4.3281682198151914e-13,0.00033985117951793937,1.7446340058083238e-10,3.2936878475497019e-11,0.0,0.0,2.4496250742329157e-09,1.4912602031784483e-08,0.0078670741587709703,0.0016448968080296771,6.6961905246975563e-05,6.9993990886451372e-09,6.7137413697403767e-09,1.2312570603590496e-08,7.9642653383865456e-06,2.3551254046320875e-08,1.1713373204840347e-08,8.9988906963578139e-10,8.6630023841338116e-13,4.2070652950350554e-15
1.216139345745852e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271887013257244,0.10956616743415445,0.021998345064927562,0.0,1.393083749513392e-08,0.00040699981099730958,0.0,4.3559289701086184e-06,0.0,0.0012279604645535056,4.3479705439681416e-13,0.00033989904144158677,1.7494743600125434e-10,3.3065886948483785e-11,0.0,0.0,2.4545302541127787e-09,1.4968809468418708e-08,0.0078670043283870766,0.0016464083884156894,6.6986490275064035e-05,7.0084252872681945e-09,6.7200552096290658e-09,1.2324373761162501e-08,7.9754774440506789e-06,2.3640069611067115e-08,1.1745504753542012e-08,9.0372992335220009e-10,8.6834864549670824e-13,4.222908161941917e-15
1.2172862929271613e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271739285131068,0.10956501765444854,0.021997589273923115,0.0,1.3967856069676682e-08,0.00040756249488688628,0.0,4.3677793303489675e-06,0.0,0.0012291562379693165,4.3678426341129688e-13,0.00033994674439240382,1.7543230178594451e-10,3.3195264861008518e-11,0.0,0.0,2.4594396903835347e-09,1.5025171922934582e-08,0.0078669342518110936,0.001647919906709821,6.7011059133992475e-05,7.0174543064724105e-09,6.7263683609038494e-09,1.2336176374601635e-08,7.9866912557492704e-06,2.3729130265585833e-08,1.1777690863302761e-08,9.0758309380631232e-10,8.7040003501788213e-13,4.2387946587210399e-15
1.2184332401084708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271591589097953,0.10956386812391562,0.021996833513928598,0.0,1.4004935580945815e-08,0.00040812526241876918,0.0,4.3796496489516517e-06,0.0,0.0012303519658372261,4.3877846582389629e-13,0.00033999428879634153,1.7591799837064463e-10,3.3325012865291763e-11,0.0,0.0,2.4643533809062891e-09,1.5081689658704835e-08,0.0078668639307569958,0.0016494313629170931,6.7035611858115373e-05,7.0264861409209398e-09,6.7326808227773312e-09,1.2347978442381415e-08,7.9979067674139931e-06,2.3818436426552232e-08,1.1809931562783251e-08,9.1144860665582232e-10,8.7245441744852159e-13,4.2547248592226523e-15
1.2195801872897802e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271443924984355,0.10956271884098424,0.021996077784941493,0.0,1.4042076070162251e-08,0.0004086881133047627,0.0,4.3915399363410902e-06,0.0,0.0012315476480041722,4.4077967845270633e-13,0.0003400416750782398,1.7640452619038634e-10,3.3455131613901417e-11,0.0,0.0,2.4692713235427027e-09,1.5138362939235815e-08,0.0078667933669270083,0.0016509427570425084,6.706014848167422e-05,7.0355207909987334e-09,6.7389925944643892e-09,1.2359779963021847e-08,8.0091239729929965e-06,2.3907988510853178e-08,1.1842226880596499e-08,9.1532648757907226e-10,8.745117926847392e-13,4.2706988373771006e-15
1.2207271344710896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271296292617895,0.10956156980409429,0.021995322086959274,0.0,1.4079277578550175e-08,0.00040925104725745323,0.0,4.4034502029246481e-06,0.0,0.0012327432843175065,4.4278791813497565e-13,0.00034008890366182999,1.7689188567949175e-10,3.3585621759754823e-11,0.0,0.0,2.4741935161549945e-09,1.5195192028167296e-08,0.0078667225620116365,0.0016524540890910551,6.7084669038801814e-05,7.0445582588539082e-09,6.7453036751821772e-09,1.2371580935091199e-08,8.0203428664509133e-06,2.3997786935586889e-08,1.1874576845307891e-08,9.1921676227502503e-10,8.7657215455426208e-13,4.2867166671649224e-15
1.221874081652399e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442711486918274,0.10956042101169684,0.021994566419979444,0.0,1.4116540147312998e-08,0.00040981406399020679,0.0,4.415380459092654e-06,0.0,0.0012339388746249933,4.4480320172708947e-13,0.00034013597496973758,1.7738007727157425e-10,3.3716483956115478e-11,0.0,0.0,2.479119956605943e-09,1.5252177189272265e-08,0.0078666515176897545,0.001653965359067717,6.7109173563531776e-05,7.0535985392931306e-09,6.7516140641503728e-09,1.2383381357092744e-08,8.0315634417687834e-06,2.4087832118062599e-08,1.1906981485435233e-08,9.2311945646323304e-10,8.7863551164200622e-13,4.3027784225476756e-15
1.2230210288337085e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271001122442838,0.10955927246225421,0.021993810783999503,0.0,1.4153863817648731e-08,0.00041037716321716642,0.0,4.4273307152184037e-06,0.0,0.0012351344187748079,4.468255461045552e-13,0.00034018288942348513,1.7786910139953898e-10,3.3847718856592156e-11,0.0,0.0,2.4840506427588867e-09,1.530931868645667e-08,0.007866580235628709,0.0016554765669774647,6.7133662089789633e-05,7.0626416291062747e-09,6.7579237605910408e-09,1.2395181227522798e-08,8.0427856929440213e-06,2.4178124475800148e-08,1.1939440829448778e-08,9.2703459588381038e-10,8.8070187150730948e-13,4.318884177538334e-15
1.224167976015018e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270853584295322,0.10955812415423968,0.021993055179016948,0.0,1.4191248630768946e-08,0.00041094034465325076,0.0,4.4393009816581769e-06,0.0,0.0012363299166155361,4.4885496816198519e-13,0.0003402296474434959,1.7835895849558396e-10,3.3979327115140932e-11,0.0,0.0,2.488985572477731e-09,1.536661678375919e-08,0.0078665087174843804,0.0016569877128252478,6.7158134651387679e-05,7.0716875327627365e-09,6.7642327637284304e-09,1.240698054496529e-08,8.0540096139903589e-06,2.426866442652963e-08,1.1971954905771251e-08,9.309622062974039e-10,8.8277122518811915e-13,4.3350340062444397e-15
1.2253149231963274e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270706077217148,0.10955697608613769,0.02199229960502929,0.0,1.4228694627869214e-08,0.00041150360801415174,0.0,4.4512912687512455e-06,0.0,0.0012375253679961736,4.5089148481308479e-13,0.00034027624944909531,1.7884964899120015e-10,3.4111309386063505e-11,0.0,0.0,2.4939247436269504e-09,1.5424071745351038e-08,0.0078664369649012623,0.0016584987966160117,6.7182591282040509e-05,7.0807362470022372e-09,6.7705410727892055e-09,1.2418779307971698e-08,8.0652351989378335e-06,2.4359452388191095e-08,1.200452374277789e-08,9.3490231348517135e-10,8.8484357533404237e-13,4.3512279827518425e-15
1.226347175659506e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270573347273362,0.10955594302872716,0.021991619614938979,0.0,1.4262448371599739e-08,0.00041201061485032141,0.0,4.4620996533252873e-06,0.0,0.0012386012343908921,4.527304296712089e-13,0.00034031805820750402,1.7929198334994661e-10,3.4230413751530713e-11,0.0,0.0,2.4983736223196646e-09,1.5475915548195172e-08,0.0078663721884813624,0.0016598587189730273,6.7204588656451534e-05,7.088882489323926e-09,6.776217956871217e-09,1.2429397719394071e-08,8.0753396431049257e-06,2.4441373948629523e-08,1.2033882539882709e-08,9.3845911602070797e-10,8.8671126067586358e-13,4.3658403692331877e-15
1.2273794281226844e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270440642240139,0.10955491016333739,0.021990939649950712,0.0,1.429625173773822e-08,0.0004125176876097512,0.0,4.4729242705029412e-06,0.0,0.0012396770629214456,4.5457514722270272e-13,0.00034035974123715703,1.7973499342484471e-10,3.4349822074753201e-11,0.0,0.0,2.5028259332856735e-09,1.5527886817966408e-08,0.0078663072246719316,0.0016612185910714413,6.7226573178449348e-05,7.0970310055275035e-09,6.7818942775663168e-09,1.2440015679455731e-08,8.0854454258801262e-06,2.4523497041597117e-08,1.206328573670593e-08,9.42026080665935e-10,8.8858138019921105e-13,4.3804886295493709e-15
1.2284116805858629e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270307961997551,0.10955387748888593,0.021990259710062691,0.0,1.433010475631398e-08,0.00041302482608677863,0.0,4.4837651277862503e-06,0.0,0.0012407528534785978,4.5642564983725839e-13,0.00034040129884147462,1.8017867952898581e-10,3.4469534833431695e-11,0.0,0.0,2.5072816749693668e-09,1.5579985747519993e-08,0.0078662420746484722,0.0016625784129148296,6.7248544872391093e-05,7.1051817970131937e-09,6.7875700343155459e-09,1.245063318714395e-08,8.0955525429449847e-06,2.4605821972206832e-08,1.2092733353834554e-08,9.4560322625781199e-10,8.9045392811560834e-13,4.3951728178128937e-15
1.2294439330490414e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270175306426418,0.10955284500429753,0.02198957979527312,0.0,1.4364007457339696e-08,0.00041353203007624318,0.0,4.494622232666129e-06,0.0,0.0012418286059533781,4.5828194989705363e-13,0.00034044273132316494,1.8062304197499945e-10,3.458955250549121e-11,0.0,0.0,2.5117408458155143e-09,1.5632212529797501e-08,0.0078661767395792372,0.0016639381845067686,6.7270503762571396e-05,7.1133348597664576e-09,6.7932452265615689e-09,1.2461250241383651e-08,8.1056609899916088e-06,2.468834904570844e-08,1.2122225411824519e-08,9.4919057164668247e-10,8.9232891128857135e-13,4.4098929881190982e-15
1.2304761855122199e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270042675408289,0.10955181270850381,0.021988899905580193,0.0,1.4397959870821576e-08,0.00041403929937348591,0.0,4.505495592622363e-06,0.0,0.0012429043202370823,4.6014405979674651e-13,0.00034048403898422422,1.8106808107505335e-10,3.470987556908085e-11,0.0,0.0,2.5162034442692645e-09,1.5684567357826801e-08,0.0078661112206252215,0.0016652979058508241,6.7292449873216091e-05,7.1214901906405254e-09,6.7989198537486497e-09,1.2471866841074077e-08,8.1157707627226816e-06,2.477107856748839e-08,1.2151761931200681e-08,9.5278813569626712e-10,8.9420633918032693e-13,4.4246491945932988e-15
1.2315084379753983e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269910068825424,0.10955078060044342,0.02198822004098212,0.0,1.4431962026782551e-08,0.00041454663377434703,0.0,4.5163852151236261e-06,0.0,0.0012439799962212707,4.6201199194346148e-13,0.00034052522212593965,1.8151379714085414e-10,3.4830504502574724e-11,0.0,0.0,2.5206694687761462e-09,1.5737050424721864e-08,0.0078660455189402574,0.0016666575769505477,6.7314383228475822e-05,7.1296477941160379e-09,6.804593915322424e-09,1.248248298521686e-08,8.1258818568513882e-06,2.4854010843069507e-08,1.2181342932456875e-08,9.5639593728363548e-10,8.9608620239969902e-13,4.4394414914420416e-15
1.2325406904385768e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426977748656083,0.10954974867906177,0.021987540201477123,0.0,1.4466013955238243e-08,0.00041505403307516591,0.0,4.5272911076274853e-06,0.0,0.0012450556337977683,4.6388575875678451e-13,0.00034056628104889048,1.8196019048364767e-10,3.4951439784571385e-11,0.0,0.0,2.5251389177820744e-09,1.5789661923682668e-08,0.0078659796356710335,0.0016680171978094886,6.7336303852439338e-05,7.1378076692462618e-09,6.8102674107300027e-09,1.2493098672814626e-08,8.1359942681014285e-06,2.4937146178110869e-08,1.2210968436055907e-08,9.6001399529920093e-10,8.9796849640836027e-13,4.454269932855124e-15
1.2335729429017553e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269644928498209,0.10954871694331131,0.02198686038706341,0.0,1.4500115686178942e-08,0.0004155614970727791,0.0,4.5382132775803961e-06,0.0,0.0012461312328586631,4.6576537266875118e-13,0.00034060721605294971,1.8240726141421931e-10,3.507268189389232e-11,0.0,0.0,2.5296117897333491e-09,1.5842402047995037e-08,0.0078659135719571331,0.0016693767684311939,6.7358211769133629e-05,7.1459698096880074e-09,6.8159403394202314e-09,1.2503713902738916e-08,8.1461079922069717e-06,2.5020484878407525e-08,1.2240638462429575e-08,9.6364232864669802e-10,8.9985323815935211e-13,4.4691345730047176e-15
1.2345725893550967e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269516580537699,0.10954771797319585,0.021986202070026342,0.0,1.4533187733389161e-08,0.00041605299315411091,0.0,4.5488059676343308e-06,0.0,0.0012471728198987487,4.6759119946963245e-13,0.00034064674020588932,1.8284085672025756e-10,3.5190387193617934e-11,0.0,0.0,2.5339466369954152e-09,1.5893599034666181e-08,0.0078658494240969271,0.0016706933460860255,6.737941558619147e-05,7.1538762922368779e-09,6.8214335352639374e-09,1.2513993389638309e-08,8.1559034989401675e-06,2.5101385258495475e-08,1.2269413749155891e-08,9.6716586438966827e-10,9.0168077444172639e-13,4.4835642329899791e-15
1.235572235808438e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269388255061631,0.10954671917525419,0.02198554377651718,0.0,1.4566306541921756e-08,0.00041654454953591301,0.0,4.5594139367747189e-06,0.0,0.0012482143706195187,4.694225327995097e-13,0.00034068614869645666,1.8327508805633893e-10,3.5308381127672421e-11,0.0,0.0,2.5382846915081542e-09,1.5944917006229201e-08,0.0078657851090959963,0.0016720098766337223,6.7400607530234167e-05,7.1617849017226177e-09,6.8269261986133187e-09,1.2524272445459298e-08,8.1657002290535269e-06,2.518247692412753e-08,1.229823082800904e-08,9.7069907151111005e-10,9.0351059809172542e-13,4.4980279411672252e-15
1.2365718822617794e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269259951966261,0.10954572054855297,0.021984885506534317,0.0,1.4599472139015312e-08,0.00041703616603499952,0.0,4.5700371917346996e-06,0.0,0.0012492558849236707,4.7125938398249301e-13,0.00034072544179511178,1.8370995570348636e-10,3.542666413151892e-11,0.0,0.0,2.5426259518615343e-09,1.5996356138455804e-08,0.0078657206279705381,0.0016733263600774847,6.7421787622901663e-05,7.1696956350554937e-09,6.8324183289717592e-09,1.2534551069242581e-08,8.1754981787007731e-06,2.5263760153390318e-08,1.2327089717462156e-08,9.7424196721503324e-10,9.0534271487782115e-13,4.5125257468190643e-15
1.2375715287151208e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269131671148509,0.10954472209216475,0.021984227260076143,0.0,1.4632684551905211e-08,0.00041752784246861836,0.0,4.5806757392376692e-06,0.0,0.0012502973627141342,4.7310176435361419e-13,0.00034076461977169855,1.8414545994231914e-10,3.5545236640815572e-11,0.0,0.0,2.5469704166458647e-09,1.6047916607192781e-08,0.007865655981730656,0.0016746427964205025,6.7442955885773485e-05,7.1776084913187129e-09,6.8379099258440026e-09,1.2544829260019851e-08,8.1852973440447656e-06,2.5345235224489432e-08,1.2355990435961158e-08,9.777945687171143e-10,9.0717713035531868e-13,4.5270576992646644e-15
1.238571175168462e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269003412505858,0.10954372380516786,0.021983569037141049,0.0,1.4665943807837822e-08,0.0004180195786544496,0.0,4.591329585997292e-06,0.0,0.0012513388038940675,4.7494968525881384e-13,0.00034080368289544726,1.8458160105305318e-10,3.5664099091416574e-11,0.0,0.0,2.5513180844518004e-09,1.609959858836186e-08,0.0078655911713804011,0.0016759591856659564,6.7464112340367724e-05,7.1855234729515994e-09,6.8434009887360178e-09,1.2555107016895207e-08,8.1950977212574626e-06,2.5426902415749163e-08,1.238493300192479e-08,9.8135689324467635e-10,9.09013837795215e-13,4.5416238478692827e-15
1.2395708216218035e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268875175936423,0.10954272568664659,0.021982910837727441,0.0,1.4699249934052351e-08,0.00041851137441060494,0.0,4.6019987387175e-06,0.0,0.0012523802083668587,4.7680315805493693e-13,0.00034084263143497495,1.8501837931550181e-10,3.5783251919370681e-11,0.0,0.0,2.5556689538703423e-09,1.6151402257959632e-08,0.0078655261979177962,0.0016772755278170258,6.7485257008148984e-05,7.1934405780113482e-09,6.8488915171550716e-09,1.2565384338970047e-08,8.2048993065199027e-06,2.5508762005612388e-08,1.2413917433744614e-08,9.8492895803668139e-10,9.1085283456093088e-13,4.5562242419864028e-15
1.2405704680751448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268746961339006,0.10954172773569151,0.021982252661833721,0.0,1.4732602957764371e-08,0.00041900322955567822,0.0,4.6126832040913224e-06,0.0,0.0012534215760361502,4.7866219411104036e-13,0.00034088146565821345,1.8545579500902411e-10,3.5902695560943703e-11,0.0,0.0,2.5600230234928767e-09,1.6203327792066439e-08,0.0078654610623341854,0.0016785918228768859,6.7506389910520917e-05,7.2013598010190302e-09,6.8543815106100362e-09,1.257566122522979e-08,8.2147020960232937e-06,2.5590814272654662e-08,1.2442943749781772e-08,9.8851078034511722e-10,9.126941375002296e-13,4.5708589309652459e-15
1.2415701145284862e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268618768612944,0.10954072995139874,0.021981594509458285,0.0,1.4766002906210587e-08,0.00041949514390867055,0.0,4.6233829888025698e-06,0.0,0.0012544629068058026,4.805268048065101e-13,0.00034092018583251673,1.8589384841260086e-10,3.6022430452585509e-11,0.0,0.0,2.5643802919111214e-09,1.6255375366833389e-08,0.0078653957656152681,0.0016799080708486977,6.7527511068824107e-05,7.2092811451778196e-09,6.8598709686109137e-09,1.2585937674782952e-08,8.2245060859674071e-06,2.567305949556361e-08,1.2472011968371644e-08,9.9210237743298266e-10,9.145377395729378e-13,4.5855279642397138e-15
1.2425697609818276e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268490597658089,0.10953973233286908,0.021980936380599551,0.0,1.4799449806626973e-08,0.00041998711728893608,0.0,4.6340980995270402e-06,0.0,0.001255504200579863,4.8239700152970871e-13,0.00034095879222473615,1.8633253980487612e-10,3.6142457030907759e-11,0.0,0.0,2.5687407577170845e-09,1.6307545158473065e-08,0.0078653303087418899,0.0016812242717356189,6.7548620504353626e-05,7.2172046118127555e-09,6.8653598906687835e-09,1.2596213686741303e-08,8.234311272559458e-06,2.5755497953124252e-08,1.2501122107827238e-08,9.9570376657284351e-10,9.1638363481456587e-13,4.6002313912465469e-15
1.243569407435169e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268362448374915,0.1095387348792093,0.021980278275255921,0.0,1.4832943686230121e-08,0.00042047914951628382,0.0,4.644828542930206e-06,0.0,0.0012565454572626201,4.8427279568055636e-13,0.00034099728510107757,1.8677186946407257e-10,3.6262775732726621e-11,0.0,0.0,2.5731044195031457e-09,1.6359837343277145e-08,0.0078652646926886394,0.0016825404255408054,6.7569718238349563e-05,7.2251301966111836e-09,6.8708482762961672e-09,1.2606489260147243e-08,8.2441176520162313e-06,2.5838129924246903e-08,1.2530274186432744e-08,9.993149650495771e-10,9.1823183209157152e-13,4.6149692614020877e-15
1.2445690538885103e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268234320664507,0.10953773758953188,0.021979620193425819,0.0,1.4866484572237596e-08,0.00042097124041095055,0.0,4.6555743256678134e-06,0.0,0.0012575866767585906,4.8615419866987116e-13,0.00034103566472713868,1.8721183766801081e-10,3.6383386995051474e-11,0.0,0.0,2.5774712758620365e-09,1.6412252097611835e-08,0.007865198918424245,0.0016838565322674058,6.7590804291992038e-05,7.2330578980388751e-09,6.8763361250068828e-09,1.2616764394062674e-08,8.2539252205635279e-06,2.5920955687959948e-08,1.2559468222445174e-08,1.002935990159668e-09,9.2008233581124251e-13,4.6297416241638483e-15
1.2455687003418516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268106214428521,0.10953674046295507,0.021978962135107659,0.0,1.4900072491874639e-08,0.00042146338979361141,0.0,4.6663354543856141e-06,0.0,0.0012586278589725235,4.880412219196612e-13,0.00034107393136789395,1.8765244469409936e-10,3.6504291255091552e-11,0.0,0.0,2.5818413253868511e-09,1.6464789597919814e-08,0.0078651329869114505,0.0016851725919185575,6.7611878686399263e-05,7.2409877179185481e-09,6.8818234363160471e-09,1.2627039087595476e-08,8.2637339744363744e-06,2.6003975523412884e-08,1.2588704234093643e-08,1.0065668592115091e-09,9.2193514118088731e-13,4.6445485290353876e-15
