Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41)
0.013775653963262446,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104718057624636,0.099962555893379337,-4.0375709756850343e-38,0.099964926959679179,1.5220699274311781e-18,5.8852246712328552e-09,5.0294243547308839e-10,5.8329738866525971e-09,0.0,2.3070077885911184e-06,1.4449804041397066e-17,1.7199507167941024e-13,5.2123880741407349e-12,9.6611802066368456e-19,0.0,0.0,1.0011571526102693e-25,0.0,3.5124692381779085e-05,3.507253720231294e-05,2.308961664361468e-06,6.3269172069924813e-11,5.031187033549021e-10,1.5875749412335148e-21,1.7627258673748548e-13,2.0665806765656556e-12,7.5569407537145086e-12,6.5426467450596391e-10,2.0528609636151408e-12,2.0204788816443584e-18,6.2524959305431863e-19,8.812389980772406e-13,5.1095913860365133e-21,1.0047338149557971e-21,5.3442294886364176e-22,3.3961560736665172e-22
0.013837307217409476,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104717058743369,0.099962545795129101,-1.589161347335544e-37,0.099964926958837547,1.5422263182192088e-18,5.9362912035849763e-09,5.0523694920388588e-10,5.910526139287204e-09,0.0,2.3169582669368917e-06,1.4829449264426587e-17,1.7274057225916832e-13,5.3013249305207588e-12,9.7923763947940005e-19,0.0,0.0,1.0101528709310773e-25,0.0,3.5124687377930655e-05,3.5072535748638323e-05,2.3189571620721287e-06,6.3542051893740356e-11,5.0541402121438069e-10,1.594817629639757e-21,1.7707676660753942e-13,2.0845124645057706e-12,7.556693274946239e-12,6.5142316539322879e-10,2.0801546722132156e-12,2.0383873427388242e-18,6.3591754441287479e-19,8.8887719398987899e-13,5.2438374158718759e-21,1.0090833087923519e-21,5.4150015569221991e-22,3.4422748029098383e-22
0.013898960471556506,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104716060255707,0.099962535700493044,-1.6469910891668934e-37,0.099964926957994943,1.5625556824677995e-18,5.9875579530766786e-09,5.0753184249518994e-10,5.9887468762710423e-09,0.0,2.3269037642964787e-06,1.5217217343290907e-17,1.7348578909655861e-13,5.3913378684334173e-12,9.9247249800440768e-19,0.0,0.0,1.0191893712471632e-25,0.0,3.5124682375925897e-05,3.5072534295535873e-05,2.3289486952798326e-06,6.3814795093967194e-11,5.077097187669659e-10,1.6020615155736735e-21,1.7788107944320143e-13,2.1025145566938415e-12,7.5564458272508313e-12,6.4860714582975955e-10,2.1076836454205365e-12,2.0563728071687686e-18,6.4671456561986901e-19,8.9654451104398957e-13,5.3809557553438794e-21,1.0134310774940106e-21,5.4863809567044977e-22,3.4887986259014173e-22
0.013960613725703536,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104715062163076,0.099962525609485084,-4.6101773346790924e-38,0.099964926957151395,1.5830586651649251e-18,6.039024585220079e-09,5.0982711519612913e-10,6.0676386268860151e-09,0.0,2.3368442619852121e-06,1.5613241676596513e-17,1.7423072118697591e-13,5.4824341930465797e-12,1.0058230293085627e-18,0.0,0.0,1.0282666589378086e-25,0.0,3.5124677375771926e-05,3.5072532843008024e-05,2.3389362500385868e-06,6.4087401158250431e-11,5.1000579586173315e-10,1.6093065985593502e-21,1.7868552519162786e-13,2.120586835667659e-12,7.5561982446604929e-12,6.4581627854053299e-10,2.1354487733665035e-12,2.0744352345337149e-18,6.5764153283229942e-19,9.0424088538594315e-13,5.5209935751429795e-21,1.0177771149922304e-21,5.5583699525667376e-22,3.5357290649464241e-22
0.014016101654435863,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104714164218641,0.099962516530691464,1.394902591817042e-38,0.099964926956391378,1.6016603251732031e-18,6.0855151768055711e-09,5.1189318489709118e-10,6.1392170050366888e-09,0.0,2.3457864197697285e-06,1.5976834132684711e-17,1.749009157816016e-13,5.5653532188100218e-12,1.0179377646320111e-18,0.0,0.0,1.036471095490133e-25,0.0,3.5124672877221618e-05,3.5072531536225854e-05,2.347921636253188e-06,6.4332628942124536e-11,5.1207258963042266e-10,1.6158281963310198e-21,1.7940963996180053e-13,2.1369117991679668e-12,7.5559753383792506e-12,6.4332572887950465e-10,2.1606400349243853e-12,2.0907571889357524e-18,6.6758763133292083e-19,9.1119241333914349e-13,5.6495631811758841e-21,1.0216870635599206e-21,5.6236831206916467e-22,3.5783153714517894e-22
0.01407158958316819,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410471326659637,0.099962507454858032,1.4913699886436468e-39,0.099964926955630584,1.6204036052479766e-18,6.1321671567744804e-09,5.1395956168649394e-10,6.2113427843681495e-09,0.0,2.3547244991409041e-06,1.6347322777041468e-17,1.7557087819064803e-13,5.6491610310033771e-12,1.0301468586215394e-18,0.0,0.0,1.0447085780191636e-25,0.0,3.5124668380181081e-05,3.5072530229912086e-05,2.3569037785423804e-06,6.4577744859413503e-11,5.1413969059483231e-10,1.622350762978441e-21,1.8013386230957389e-13,2.1532934325627043e-12,7.5557523471800845e-12,6.4085504219104607e-10,2.1860239473564906e-12,2.107141420711605e-18,6.7764033456852675e-19,9.1816737898442866e-13,5.7805713365404517e-21,1.0255956005486587e-21,5.6894935344987223e-22,3.621233370016757e-22
0.014127077511900517,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104712369297288,0.099962498381994835,-4.2956769154157024e-39,0.099964926954869041,1.6392889722743701e-18,6.1789802794465352e-09,5.1602624545325604e-10,6.2840177970708179e-09,0.0,2.3636584865477947e-06,1.6724807977495454e-17,1.7624060768717536e-13,5.7338629552774039e-12,1.0424506243773531e-18,0.0,0.0,1.0529791103602685e-25,0.0,3.5124663884655371e-05,3.507252892406832e-05,2.3658826668179243e-06,6.4822748538528311e-11,5.1620709864384093e-10,1.6288742981512088e-21,1.8085819219604079e-13,2.1697316495763527e-12,7.555529207979112e-12,6.3840398184657343e-10,2.2116011554646534e-12,2.1235878999781531e-18,6.8780028127872295e-19,9.2516573536373069e-13,5.9140535320029251e-21,1.0295027215685887e-21,5.7558028332428264e-22,3.66448416123455e-22
0.014182565440632844,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410471147232244,0.099962489312112018,-4.8441626082268126e-39,0.099964926954106706,1.658316892083309e-18,6.2259542985975642e-09,5.1809323608595161e-10,6.3572438716321083e-09,0.0,2.3725883684584749e-06,1.710939109751794e-17,1.7691010354644972e-13,5.8194643169904311e-12,1.0548493741705528e-18,0.0,0.0,1.0612826963235456e-25,0.0,3.5124659390649658e-05,3.5072527618696074e-05,2.3748582910229172e-06,6.5067639608402018e-11,5.1827481366598262e-10,1.6353988014978309e-21,1.8158262958217376e-13,2.1862263637424232e-12,7.5553059057261971e-12,6.3597231739840429e-10,2.2373723027473923e-12,2.140096596721107e-18,6.9806811016777864e-19,9.3218743539069794e-13,6.0500456103933104e-21,1.0334084222434873e-21,5.8226126524771754e-22,3.7080688427837363e-22
0.014238053369365171,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104710575672836,0.099962480245219615,-2.5609772528408141e-38,0.099964926953343566,1.6774878294557284e-18,6.2730889674052089e-09,5.2016053347281148e-10,6.4310228328296525e-09,0.0,2.3815141313659886e-06,1.7501174499392631e-17,1.7757936504505481e-13,5.9059704411001602e-12,1.0673434194414949e-18,0.0,0.0,1.0696193396898741e-25,0.0,3.5124654898168882e-05,3.5072526313796709e-05,2.3838306411201605e-06,6.5312417698639729e-11,5.2034283554944862e-10,1.6419242726657144e-21,1.8230717442882421e-13,2.2027774883843863e-12,7.5550824402257051e-12,6.3355981871021393e-10,2.2633380313975364e-12,2.1566674807908217e-18,7.084444598916474e-19,9.3923243185168182e-13,6.188583767726175e-21,1.0373126982057258e-21,5.8899246240680918e-22,3.7519885094224559e-22
0.014293541298097498,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104709679349501,0.099962471181327714,5.1174503116547625e-38,0.099964926952579664,1.696802248108277e-18,6.3203840384239139e-09,5.2222813750172363e-10,6.505356501719173e-09,0.0,2.3904357617821312e-06,1.7900261549843735e-17,1.7824839146187103e-13,5.9933866519720384e-12,1.0799330707966767e-18,0.0,0.0,1.0779890442070836e-25,0.0,3.5124650407217977e-05,3.5072525009371784e-05,2.3927997071049293e-06,6.5557082439367891e-11,5.2241116418208689e-10,1.6484507113011956e-21,1.8303182669672363e-13,2.2193849366069101e-12,7.5548587579266901e-12,6.3116626232125914e-10,2.2894989822979372e-12,2.1733005218912988e-18,7.1892996903498586e-19,9.4630067740615198e-13,6.3297045551907379e-21,1.0412155451017962e-21,5.9577403761448483e-22,3.7962442529775085e-22
0.014349029226829825,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410470878335346,0.099962462120446308,1.1072870420885712e-38,0.099964926951814984,1.716260610698452e-18,6.3678392636784443e-09,5.2429604806023512e-10,6.5802466956255787e-09,0.0,2.3993532462406902e-06,1.8306756624166019e-17,1.7891718207759158e-13,6.0817182732380252e-12,1.0926186380063018e-18,0.0,0.0,1.0863918135972188e-25,0.0,3.5124645917802146e-05,3.5072523705422899e-05,2.4017654789983685e-06,6.5801633461326202e-11,5.2447979945140427e-10,1.6549781170495513e-21,1.8375658634648517e-13,2.236048621328686e-12,7.5546348454667409e-12,6.2879142817234073e-10,2.315855795018349e-12,2.1899956895951013e-18,7.2952527609421763e-19,9.5339212458683485e-13,6.473444880611305e-21,1.0451169585894325e-21,6.0260615331176744e-22,3.8408371623357805e-22
0.014404517155562152,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104707887685725,0.099962453062585457,-6.5616775536701982e-38,0.099964926951049526,1.7358633788201989e-18,6.415454394605516e-09,5.2636426503555161e-10,6.65569522813251e-09,0.0,2.4082665713010519e-06,1.8720765111154449e-17,1.7958573617417514e-13,6.1709706276284781e-12,1.1054004300022074e-18,0.0,0.0,1.0948276515526502e-25,0.0,3.5124641429926383e-05,3.5072522401951408e-05,2.4107279468406133e-06,6.6046070395943313e-11,5.2654874124456621e-10,1.6615064895549604e-21,1.8448145333860174e-13,2.2527684552619251e-12,7.5544107072847946e-12,6.2643509609344253e-10,2.3424091078117501e-12,2.2067529533407644e-18,7.4023101945736709e-19,9.6050672580208109e-13,6.6198420101902811e-21,1.0490169343346511e-21,6.0948897156623011e-22,3.8857683234369393e-22
0.014460005084294479,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104706992347319,0.099962444007755127,-1.8009233712768347e-38,0.099964926950283264,1.7556110129931136e-18,6.4632291819961749e-09,5.2843278831453939e-10,6.7317039090748225e-09,0.0,2.4171757235419449e-06,1.9142393416590418e-17,1.8025405303580556e-13,6.2611490368527862e-12,1.1182787548755262e-18,0.0,0.0,1.1032965617299799e-25,0.0,3.5124636943595433e-05,3.5072521098958728e-05,2.4196871007036355e-06,6.6290392875171452e-11,5.2861798944839866e-10,1.668035828460523e-21,1.8520642763344631e-13,2.2695443508921382e-12,7.5541862794801633e-12,6.2409705219468164e-10,2.3691595576117e-12,2.2235722824193809e-18,7.510478373897422e-19,9.6764443333588438e-13,6.7689335697408627e-21,1.0529154680173311e-21,6.1642265406820752e-22,3.9310388192652281e-22
0.014515493013026806,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104706097339243,0.099962434955965337,2.7616003932414394e-37,0.099964926949516197,1.7755039726715547e-18,6.5111633761411254e-09,5.3050161778372564e-10,6.8082745445253203e-09,0.0,2.4260806895621864e-06,1.9571748969387141e-17,1.8092213194881201e-13,6.3522588213890403e-12,1.1312539198733075e-18,0.0,0.0,1.1117985477608908e-25,0.0,3.5124632458814457e-05,3.5072519796446478e-05,2.4286429306895839e-06,6.6534600531532673e-11,5.3068754394938806e-10,1.6745661334082997e-21,1.8593150919127509e-13,2.2863762205291708e-12,7.5539615502535146e-12,6.217770880916581e-10,2.3961077800276481e-12,2.2404536459931262e-18,7.6197636800871295e-19,9.7480519934673595e-13,6.9207575468601694e-21,1.0568125553304567e-21,6.2340736213399336e-22,3.9766497298376252e-22
0.014570980941759133,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410470520266251,0.099962425907225996,1.4537959168986025e-37,0.099964926948748381,1.7955427162444914e-18,6.5592567268235608e-09,5.3257075332929938e-10,6.8854089367879509e-09,0.0,2.434981455990529e-06,2.0008940224860386e-17,1.8158997220020161e-13,6.4443053003719443e-12,1.1443262313974102e-18,0.0,0.0,1.1203336132522821e-25,0.0,3.5124627975588703e-05,3.5072518494416143e-05,2.437595426911207e-06,6.6778692998377591e-11,5.3275740463368343e-10,1.6810974040392865e-21,1.8665669797222585e-13,2.3032639763046632e-12,7.5537365807941499e-12,6.1947499108160207e-10,2.4232544093425679e-12,2.2573970130994185e-18,7.7301724927026938e-19,9.8198897587043266e-13,7.0753522920857484e-21,1.0607081919716194e-21,6.3044325670578739e-22,4.0226021321998959e-22
0.01462646887049146,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410470430831812,0.099962416861547096,-4.7252638947997069e-37,0.09996492694797976,1.8157277010045423e-18,6.6075089830421772e-09,5.3464019483711332e-10,6.9631088843855887e-09,0.0,2.4438780094728055e-06,2.0454076670360345e-17,1.8225757307955719e-13,6.5372937913999478e-12,1.1574959950011662e-18,0.0,0.0,1.1289017617632897e-25,0.0,3.5124623493922593e-05,3.5072517192868806e-05,2.4465445795185936e-06,6.7022669909481647e-11,5.34827571387096e-10,1.6876296399933592e-21,1.8738199393631556e-13,2.3202075300747963e-12,7.5535112463750491e-12,6.1719055733891957e-10,2.4506000785086632e-12,2.2744023526113546e-18,7.8417111894587993e-19,9.8919571482081678e-13,7.2327565208866885e-21,1.0646023736547152e-21,6.3753049834082504e-22,4.0688971004148577e-22
0.014681956799223787,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104703414307072,0.099962407818938559,-1.6261728783144847e-37,0.099964926947210347,1.8360593831773281e-18,6.6559198933670491e-09,5.3670994219268255e-10,7.0413761820533463e-09,0.0,2.4527703366731125e-06,2.0907268828399627e-17,1.8292493387890102e-13,6.6312296104271936e-12,1.1707635153870388e-18,0.0,0.0,1.1375029968318175e-25,0.0,3.5124619013821204e-05,3.5072515891806459e-05,2.4554903786959406e-06,6.7266530899150694e-11,5.3689804409510076e-10,1.6941628409093943e-21,1.8810739704344627e-13,2.337206793545305e-12,7.5532855123450897e-12,6.1492359050097268e-10,2.478145419144958e-12,2.2914696332801684e-18,7.9543861460953798e-19,9.9642536798735359e-13,7.3930093147699719e-21,1.068495096108427e-21,6.4466924722168412e-22,4.1155357055542732e-22
0.014737444727956114,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104702520630375,0.099962398779410253,4.6629182766617554e-38,0.099964926946440144,1.8565382179189409e-18,6.7044892059059038e-09,5.387799952811878e-10,7.1202126207297866e-09,0.0,2.4616584242861168e-06,2.1368628260731944e-17,1.8359205389090286e-13,6.7261180716235082e-12,1.1841290964053701e-18,0.0,0.0,1.1461373219744128e-25,0.0,3.5124614535289692e-05,3.5072514591230249e-05,2.4644328146371245e-06,6.751027560254778e-11,5.3896882264283685e-10,1.7006970064251983e-21,1.8883290725340222e-13,2.3542616782595402e-12,7.5530594799098228e-12,6.1267388937663232e-10,2.5058910615342785e-12,2.3085988237422633e-18,8.0682037362098176e-19,1.0036778870374556e-12,7.5561501227227432e-21,1.0723863550656559e-21,6.518596631553957e-22,4.1625190156942679e-22
0.014792932656688441,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104701627289024,0.099962389742972113,-1.7541246833146978e-37,0.09996492694566915,1.877164659283942e-18,6.7532166680190722e-09,5.4085035398747456e-10,7.1996199875465672e-09,0.0,2.470542259029323e-06,2.1838267573261477e-17,1.8425893240998589e-13,6.8219644872056068e-12,1.1975930410516161e-18,0.0,0.0,1.1548047406601424e-25,0.0,3.5124610058332909e-05,3.5072513291141693e-05,2.4733718775622582e-06,6.7753903655430837e-11,5.4103990691510925e-10,1.7072321361775072e-21,1.895585245258496e-13,2.3713720954984534e-12,7.5528330434288833e-12,6.1044125608737205e-10,2.5338376346195579e-12,2.3257898924677645e-18,8.1831703310543101e-19,1.0109532235196861e-12,7.7222187629478989e-21,1.076276146270737e-21,6.5910190556220649e-22,4.2098480959057401e-22
0.014848420585420768,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104700734284012,0.09996238070963398,1.3058535786062251e-37,0.099964926944897364,1.8979391602397079e-18,6.8021020266000702e-09,5.4292101819605486e-10,7.2796000658184234e-09,0.0,2.4794218276395861e-06,2.2316300420704875e-17,1.8492556873288593e-13,6.9187741672764559e-12,1.2111556514635752e-18,0.0,0.0,1.1635052563342621e-25,0.0,3.5124605582955741e-05,3.5072511991542226e-05,2.4823075577239846e-06,6.7997414694100026e-11,5.4311129679638832e-10,1.7137682298020123e-21,1.9028424882033811e-13,2.3885379563790928e-12,7.5526062036040286e-12,6.082254993133766e-10,2.5619857660003336e-12,2.3430428078083062e-18,8.2992922993433072e-19,1.018251328862349e-12,7.8912554245128085e-21,1.0801644654821546e-21,6.6639613348061931e-22,4.2575240082445708e-22
0.014903908514153096,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104699841616326,0.099962371679405707,1.202659075073795e-37,0.099964926944124788,1.9188621726733617e-18,6.851145027982417e-09,5.4499198779110813e-10,7.3601546350339319e-09,0.0,2.4882971168777778e-06,2.2802841510886762e-17,1.8559196215797065e-13,7.0165524196769997e-12,1.2248172289191981e-18,0.0,0.0,1.1722388724097764e-25,0.0,3.5124601109163074e-05,3.5072510692433294e-05,2.4912398453986124e-06,6.8240808355515031e-11,5.4518299217081284e-10,1.7203052869333549e-21,1.9101008009630096e-13,2.4057591718218824e-12,7.5523789474372628e-12,6.0602642980768665e-10,2.5903360819294893e-12,2.3603575379790624e-18,8.4165760070756711e-19,1.0255721543727781e-12,8.0633006688680939e-21,1.0840513084686886e-21,6.7374250556982406e-22,4.3055478117439333e-22
0.014959396442885423,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104698949286954,0.09996236265229716,-1.2241012830338575e-38,0.099964926943351393,1.9399341473774333e-18,6.9003454179400857e-09,5.4706326265648176e-10,7.4412854708465399e-09,0.0,2.4971681135282405e-06,2.3298006608915481e-17,1.8625811198532642e-13,7.1153045498418582e-12,1.2385780738343494e-18,0.0,0.0,1.1810055922671451e-25,0.0,3.5124596636959833e-05,3.5072509393816339e-05,2.5001687308873548e-06,6.8484084277277337e-11,5.4725499292218803e-10,1.7268433072051291e-21,1.9173601831305509e-13,2.4230356525507864e-12,7.5521512580297881e-12,6.0384386098954137e-10,2.6188892073101003e-12,2.3777340510605606e-18,8.5350278173616121e-19,1.0329156512387079e-12,8.23839543132417e-21,1.0879366710099581e-21,6.811411801046632e-22,4.353920562406428e-22
0.01501488437161775,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104698057296883,0.099962353628318124,-1.0679321762286179e-38,0.09996492694257722,1.9611555340474683e-18,6.949702941699086e-09,5.4913484267569177e-10,7.5229943450655711e-09,0.0,2.5060348043992336e-06,2.3801912541398284e-17,1.8692401751670811e-13,7.2150358606535006e-12,1.2524384857606241e-18,0.0,0.0,1.1898054192547213e-25,0.0,3.5124592166350885e-05,3.5072508095692783e-05,2.5090942045155792e-06,6.8727242097645753e-11,5.4932729893398915e-10,1.7333822902498865e-21,1.9246206342980165e-13,2.4403673090973729e-12,7.5519231188515247e-12,6.0167760855843537e-10,2.64764576569227e-12,2.3951723149997337e-18,8.6546540902477781e-19,1.0402817705297121e-12,8.4165810225417348e-21,1.0918205488960917e-21,6.8859231497479451e-22,4.4026433131964076e-22
0.015125860229082405,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104696274338575,0.099962335589787787,-3.392399092861062e-39,0.099964926941026447,2.0040483365779595e-18,7.0488883687939049e-09,5.5327891770803785e-10,7.6881532766652283e-09,0.0,2.5237552161526375e-06,2.4836419558368145e-17,1.8825509290740991e-13,7.4174572217835472e-12,1.2804592045138241e-18,0.0,0.0,1.2075044078516289e-25,0.0,3.5124583229935373e-05,3.5072505500931599e-05,2.526934877619631e-06,6.9213201990436939e-11,5.5347282627111772e-10,1.7464631431833531e-21,1.9391447419949888e-13,2.4751957908109097e-12,7.5514654232228405e-12,5.9739333035062986e-10,2.7057716688706557e-12,2.4302339665718793e-18,8.8974554472471699e-19,1.0550816800781449e-12,8.7823918229317351e-21,1.0995838339190318e-21,7.0365259535196953e-22,4.5011430117625693e-22
0.015225738500800595,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104694670846333,0.099962319365911545,-2.8463885725259336e-39,0.09996492693962801,2.0431673366197915e-18,7.1386900837416632e-09,5.5700962768795774e-10,7.8387909022038882e-09,0.0,2.5396887291061469e-06,2.5798563422463366e-17,1.8945221829788209e-13,7.6030383854364459e-12,1.3060213578942061e-18,0.0,0.0,1.2235467568987675e-25,0.0,3.5124575192662696e-05,3.5072503167348294e-05,2.5429797183126652e-06,6.9650158371375545e-11,5.5720484368945844e-10,1.7582391997995454e-21,1.9522200907854284e-13,2.506729224188981e-12,7.5510517964208933e-12,5.9359149093694307e-10,2.7587869502315884e-12,2.4620003166376876e-18,9.1200570653794216e-19,1.0684784740935329e-12,9.1226143467497848e-21,1.1065656709112129e-21,7.1738783808497354e-22,4.5910002417528302e-22
0.015325616772518784,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104693068468619,0.099962303152326792,2.6592225521576307e-38,0.099964926938226964,2.0827773747890612e-18,7.2289969251644137e-09,5.6074132453971181e-10,7.9913287506885666e-09,0.0,2.5556080872536266e-06,2.6790893447660941e-17,1.9064854139002657e-13,7.7918744324302033e-12,1.331910727277085e-18,0.0,0.0,1.2396964236298634e-25,0.0,3.5124567160631032e-05,3.5072500835385689e-05,2.5590133552702059e-06,7.0086726507542176e-11,5.6093784832433119e-10,1.7700183700381984e-21,1.9652988967379037e-13,2.5384400270971055e-12,7.5506364733445683e-12,5.8983977679649053e-10,2.812470989788445e-12,2.4939662349179501e-18,9.346562694888494e-19,1.0819477984519022e-12,9.4735109351603664e-21,1.1135426326503342e-21,7.312954901397456e-22,4.6820077081561911e-22
0.015425495044236973,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104691467211087,0.099962286949090054,2.2973979314169472e-38,0.099964926936823295,2.1228810337798904e-18,7.3198073877460515e-09,5.6447400757210671e-10,8.1457770151302144e-09,0.0,2.5715132145201872e-06,2.7814129901523693e-17,1.9184405817425416e-13,7.9839961776999823e-12,1.3581290281043486e-18,0.0,0.0,1.2559534263822333e-25,0.0,3.5124559133868496e-05,3.5072498505052036e-05,2.5750357329747968e-06,7.0522904312829538e-11,5.6467183948429652e-10,1.7818006517189456e-21,1.9783811574314932e-13,2.5703276709178276e-12,7.5502193719161646e-12,5.8613720890516823e-10,2.8668273747475313e-12,2.5261315296892686e-18,9.5770092937736094e-19,1.0954893635886984e-12,9.8353362794284832e-21,1.1205146949782334e-21,7.4537645830798016e-22,4.7741714409747241e-22
0.015525373315955162,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104689867079346,0.099962270756257771,-2.6136399205605288e-38,0.099964926935417031,2.163480884588446e-18,7.4111199606300504e-09,5.6820767609054275e-10,8.3021458474670636e-09,0.0,2.5874040350855147e-06,2.8869004530219022e-17,1.9303876465887086e-13,8.1794343977152667e-12,1.3846779665678399e-18,0.0,0.0,1.2723177831392251e-25,0.0,3.5124551112403073e-05,3.5072496176355542e-05,2.5910467961681167e-06,7.0958689708112609e-11,5.6840681647450784e-10,1.7935860426506811e-21,1.9914668704333483e-13,2.6023916250884073e-12,7.5498004122603663e-12,5.8248283348906595e-10,2.9218596778592944e-12,2.5584960078505002e-18,9.8114337738727176e-19,1.109102878745468e-12,1.0208349129696532e-20,1.1274818338495138e-21,7.5963164527385946e-22,4.8674974376930255e-22
0.01562525158767335,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104688268078989,0.099962254573886036,-4.0050612559602112e-40,0.099964926934008116,2.2045794864677169e-18,7.5029331274761685e-09,5.7194232939702848e-10,8.4604453584028529e-09,0.0,2.6032804733855117e-06,2.9956260633910041e-17,1.942326568700409e-13,8.3782198278357837e-12,1.4115592395698316e-18,0.0,0.0,1.28878951152662e-25,0.0,3.5124543096262635e-05,3.5072493849304277e-05,2.6070464898505267e-06,7.1394080621294054e-11,5.7214277859672452e-10,1.8053745406316016e-21,2.0045560332987432e-13,2.6346313571207246e-12,7.5493795195414323e-12,5.7887572147507213e-10,2.9775714573613863e-12,2.5910594749293442e-18,1.0049872997691414e-18,1.122788051981459e-12,1.0592812321642047e-20,1.1344440253313397e-21,7.7406194959817483e-22,4.9619916631392835e-22
0.01572512985939154,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104686670215578,0.09996223840203089,1.870386408408114e-38,0.099964926932596551,2.2461793868774244e-18,7.5952453665192393e-09,5.7567796679019644e-10,8.620685617243229e-09,0.0,2.6191424541142835e-06,3.1076653142900446e-17,1.9542573085169935e-13,8.5803831596335789e-12,1.4387745346834215e-18,0.0,0.0,1.3053686288080893e-25,0.0,3.5124535085474943e-05,3.5072491523906326e-05,2.6230347592799428e-06,7.1829074987358381e-11,5.7587972514932998e-10,1.8171661434492575e-21,2.0176486435711316e-13,2.6670463326219418e-12,7.5489566219539561e-12,5.7531496760626479e-10,3.0339662569210999e-12,2.6238217350889127e-18,1.0292363775191208e-18,1.1365445901857154e-12,1.0988992803401852e-20,1.1414012456029494e-21,7.886682657007413e-22,5.0576600493460829e-22
0.015825008131109732,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104685073494639,0.099962222240748105,-3.9696408191092995e-39,0.099964926931182363,2.288283121437516e-18,7.6880551506219266e-09,5.7941458756531737e-10,8.7828766517570387e-09,0.0,2.634989902225856e-06,3.223094868216578e-17,1.966179826654748e-13,8.7859550386154153e-12,1.4663255301180007e-18,0.0,0.0,1.3220551518812857e-25,0.0,3.5124527080067706e-05,3.5072489200169779e-05,2.6390115499708225e-06,7.2263670748418972e-11,5.7961765542734374e-10,1.8289608488805967e-21,2.0307446987821962e-13,2.6996360153130148e-12,7.548531650658967e-12,5.7179968965829096e-10,3.0910476055865582e-12,2.6567825911337959e-18,1.0538942861057959e-18,1.1503721990888892e-12,1.1397161658389781e-20,1.1483534709552155e-21,8.0345148384407385e-22,5.1545084954290315e-22
0.01602476467454611,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104681883502196,0.099962189950121641,2.5966783977714615e-38,0.099964926928346021,2.3740121760364258e-18,7.8751612188837884e-09,5.868907764258085e-10,9.1131509500116661e-09,0.0,2.6666409017257341e-06,3.4644374374876422e-17,1.9900000412402543e-13,9.2074467703489218e-12,1.5224412876852709e-18,0.0,0.0,1.3557504811442631e-25,0.0,3.5124511085504644e-05,3.5072484557712936e-05,2.6709304784731758e-06,7.3131658259974282e-11,5.8709646432297773e-10,1.8525595586394895e-21,2.0569471340886351e-13,2.7653373478186028e-12,7.5476752243109316e-12,5.649021431524303e-10,3.2072839929144718e-12,2.7232992953388549e-18,1.1044512676890929e-18,1.1782394462001634e-12,1.2250569692602271e-20,1.1622428426214879e-21,8.3355216642764033e-22,5.3517689981030806e-22
