Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),C2H6X(52),CH3OO(77),H2OX(23)
1.8978837264368162e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32842752476800041,0.11291673952385788,0.021124122073129303,0.0,1.7178469298945855e-10,3.9983455143681273e-06,0.0,2.6465568644955923e-09,0.0,2.052008880148823e-05,2.5790185281522755e-20,1.865242678181604e-08,3.3457316114919255e-16,1.6790981627290366e-13,0.0,0.0,2.4104173664295929e-13,7.9566959790235658e-16,0.0057326949493037987,0.0033948839750839051,2.8071928731807608e-09,3.8470478612728493e-10,1.2397133163991124e-05,5.917573946026102e-08,6.7988607976936355e-12,3.3539277992255173e-09,1.2077078135233808e-14
1.9005139858606755e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3284231155055013,0.1129167623682612,0.02112188797865398,0.0,1.7265366801756582e-10,4.0162297795884256e-06,0.0,2.663939672820062e-09,0.0,2.0573148640371083e-05,2.6115059380850578e-20,1.8682557248640934e-08,3.3747855662144682e-16,1.6889619494751558e-13,0.0,0.0,2.4202133034971985e-13,8.0358855551875964e-16,0.0057326189975619819,0.0033993521454759633,2.8115084278583498e-09,3.85736797691787e-10,1.2413904171298797e-05,5.9443188590796956e-08,6.8436774664896742e-12,3.3622555932934539e-09,1.2129379550353362e-14
1.9028812193421488e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32841914768970731,0.11291678287176853,0.021119877546915074,0.0,1.7343824621460801e-10,4.0323605154998728e-06,0.0,2.6796610942448534e-09,0.0,2.0620955736511029e-05,2.6410579541895024e-20,1.870966436728805e-08,3.4011179285770779e-16,1.697874957406215e-13,0.0,0.0,2.429047560107503e-13,8.1077436167394604e-16,0.0057325506440465517,0.0034033729922335544,2.8153933811288913e-09,3.8666620165888518e-10,1.242898063626655e-05,5.9684420491498989e-08,6.8842112512418567e-12,3.3697578018932691e-09,1.2176577231197446e-14
1.905248452823622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328415180366815,0.11291680332176422,0.021117867355093925,0.0,1.7422519670334541e-10,4.048524285354663e-06,0.0,2.6954556180272694e-09,0.0,2.0668813251295082e-05,2.6709095854394336e-20,1.8736761667642431e-08,3.4276254105483321e-16,1.7068217694483403e-13,0.0,0.0,2.437898780528405e-13,8.1801620440234845e-16,0.0057324822934697959,0.0034073933591390764,2.8192792395522721e-09,3.8759616619646424e-10,1.2444040611809571e-05,5.9926151887836055e-08,6.9249340175042569e-12,3.3772668202966536e-09,1.2223893502836185e-14
1.9076156863050953e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32841121353666958,0.11291682371822273,0.021115857403151837,0.0,1.7501452259889118e-10,4.0647210634660893e-06,0.0,2.7113234910374621e-09,0.0,2.0716721165109417e-05,2.7010635144378658e-20,1.8763849093219013e-08,3.4543089712932073e-16,1.7158024607938615e-13,0.0,0.0,2.4467669583383935e-13,8.2531445615126566e-16,0.0057324139458763655,0.0034114132462699275,2.8231660024311383e-09,3.8852669096586467e-10,1.2459084131029067e-05,6.0168382378797061e-08,6.9658464039404826e-12,3.3847826431942482e-09,1.2271329037597616e-14
1.9099829197865686e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840724719911707,0.11291684406111936,0.021113847691050125,0.0,1.7580622701545443e-10,4.0809508240890103e-06,0.0,2.7272649606520935e-09,0.0,2.0764679458334028e-05,2.7315224445997563e-20,1.879092658791131e-08,3.481169574067048e-16,1.7248171066886582e-13,0.0,0.0,2.4556520870947417e-13,8.3266949140755423e-16,0.0057323456013101725,0.0034154326537034862,2.8270536679300956e-09,3.894577750210844e-10,1.2474111227139056e-05,6.041111156237874e-08,7.0069490505179144e-12,3.3923052652773766e-09,1.2318884013556173e-14
1.912350153268042e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840328135400387,0.11291686435043,0.021111838218750109,0.0,1.7660031306583418e-10,4.097213541420724e-06,0.0,2.7432802747545525e-09,0.0,2.0812688111340694e-05,2.7622891002567464e-20,1.8817994095990877e-08,3.5082081862249424e-16,1.7338657824303356e-13,0.0,0.0,2.4645541603337143e-13,8.4008168670432662e-16,0.0057322772598143957,0.0034194515815171122,2.8309422353957748e-09,3.9038941743792943e-10,1.248912193346419e-05,6.0654339035599386e-08,7.0482425985082348e-12,3.399834681237973e-09,1.2366558526264142e-14
1.9147173867495152e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32839931600117728,0.11291688458613137,0.021109828986213122,0.0,1.7739678386122813e-10,4.1135091896022335e-06,0.0,2.7593696817352599e-09,0.0,2.086074710449504e-05,2.7933662268083893e-20,1.8845051562106553e-08,3.5354257792352335e-16,1.7429485633662827e-13,0.0,0.0,2.473473171570881e-13,8.4755142063060631e-16,0.0057322089214314935,0.0034234700297881473,2.8348317035918316e-09,3.9132161720970631e-10,1.2504116283437629e-05,6.0898064394519347e-08,7.0897276904881469e-12,3.4073708857685535e-09,1.2414352683025243e-14
1.9170846202309885e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283953511404849,0.11291690476820085,0.021107819993400521,0.0,1.781956425111706e-10,4.1298377427194687e-06,0.0,2.7755334304919615e-09,0.0,2.0908856418155506e-05,2.8247565908706325e-20,1.8872098931283662e-08,3.5628233286927325e-16,1.752065524892392e-13,0.0,0.0,2.4824091143014394e-13,8.5507907384078788e-16,0.0057321405862032215,0.0034274879985939145,2.8387220718886161e-09,3.9225437351760023e-10,1.2519094310598429e-05,6.114228723426041e-08,7.1314049703401084e-12,3.4149138735622556e-09,1.2462266652429632e-14
1.9194518537124617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32839138677177532,0.11291692489661652,0.021105811240273647,0.0,1.7899689212370211e-10,4.1461991748043831e-06,0.0,2.791771770429997e-09,0.0,2.0957016032674543e-05,2.8564629804109776e-20,1.8899136148923301e-08,3.5904018143306797e-16,1.7612167424540276e-13,0.0,0.0,2.4913619820005202e-13,8.626650290632247e-16,0.0057320722541706354,0.0034315054880117183,2.8426133389404316e-09,3.9318768535421046e-10,1.2534056048589576e-05,6.1387007149023276e-08,7.173275083252965e-12,3.4224636393128622e-09,1.2510300550476894e-14
1.921819087193935e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838742289489736,0.11291694497135721,0.021103802726793856,0.0,1.7980053580531884e-10,4.1625934598360154e-06,0.0,2.8080849514625633e-09,0.0,2.100522592839724e-05,2.8884882048813158e-20,1.892616316080167e-08,3.6181622200324494e-16,1.7704022915461676e-13,0.0,0.0,2.5003317681234763e-13,8.7030967110864598e-16,0.0057320039253741109,0.0034355224981188438,2.8465055040259316e-09,3.9412155192054775e-10,1.2549001531155397e-05,6.1632223732104798e-08,7.2153386757225805e-12,3.4300201777147962e-09,1.2558454527114637e-14
1.9241863206754083e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838345950970083,0.11291696499240234,0.021101794452922529,0.0,1.8060657666108579e-10,4.1790205717415887e-06,0.0,2.824473224010977e-09,0.0,2.1053486085662417e-05,2.9208350953559269e-20,1.8953179913069279e-08,3.6461055338436861e-16,1.779622247714125e-13,0.0,0.0,2.5093184661061879e-13,8.7801338687888704e-16,0.0057319355998533489,0.0034395390289925585,2.8503985658673586e-09,3.950559721869512e-10,1.256393079213967e-05,6.1877936575915316e-08,7.257596395552491e-12,3.4375834834630973e-09,1.2606728684143752e-14
1.9265535541568816e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32837949661603572,0.11291698495973204,0.021099786418621039,0.0,1.8141501779452739e-10,4.1954804843976106e-06,0.0,2.8409368390049546e-09,0.0,2.1101796484801612e-05,2.9535065046732876e-20,1.8980186352250233e-08,3.6742327479847278e-16,1.7888766865528136e-13,0.0,0.0,2.5183220693653493e-13,8.8577656537583946e-16,0.0057318672776473876,0.0034435550807101101,2.8542925237369234e-09,3.9599094541338849e-10,1.2578843865482966e-05,6.2124145271996405e-08,7.3000488918545659e-12,3.4451535512534273e-09,1.2655123181733614e-14
1.928920787638355e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32837553421375293,0.11291700487332715,0.021097778623850785,0.0,1.8222586230778073e-10,4.2119731716309826e-06,0.0,2.8574760478828791e-09,0.0,2.1150157106140037e-05,2.9865053075781298e-20,1.9007182425241451e-08,3.7025448588630128e-16,1.7981656837074132e-13,0.0,0.0,2.5273425712987784e-13,8.935995977103995e-16,0.0057317989587946155,0.0034475706533487298,2.8581873763790788e-09,3.9692647055019452e-10,1.2593740785220891e-05,6.2370849411038651e-08,7.3426968150496481e-12,3.4527303757820637e-09,1.2703638120702561e-14
1.9312880211198282e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283715723027037,0.11291702473316904,0.02109577106857315,0.0,1.8303911330146935e-10,4.2284986072200786e-06,0.0,2.8740911025920733e-09,0.0,2.1198567929995722e-05,3.0198344008628865e-20,1.9034168079311881e-08,3.7310428670853754e-16,1.8074893148726644e-13,0.0,0.0,2.5363799652856972e-13,9.0148287711135218e-16,0.0057317306433327768,0.0034515857469856284,2.8620831230320814e-09,3.9786254692093969e-10,1.2608621585481346e-05,6.2618048582898852e-08,7.3855408168682218e-12,3.4603139517459053e-09,1.2752273667252325e-14
1.9336552546013014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32836761088273997,0.11291704453923986,0.021093763752749555,0.0,1.8385477387489443e-10,4.2450567648958048e-06,0.0,2.8907822555890602e-09,0.0,2.1247028936680243e-05,3.0534967035094475e-20,1.9061143262101713e-08,3.7597277774703136e-16,1.8168476557939297e-13,0.0,0.0,2.5454342446870327e-13,9.0942679893426139e-16,0.0057316623312989911,0.0034556003616980002,2.8659797624586511e-09,3.9879917343686274e-10,1.2623486300482951e-05,6.2865742376617086e-08,7.4285815503510468e-12,3.4679042738424713e-09,1.2801029914183817e-14
1.9360224880827747e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32836364995371414,0.11291706429152223,0.021091756676341417,0.0,1.8467284712586493e-10,4.2616476183426771e-06,0.0,2.9075497598398369e-09,0.0,2.1295540106498011e-05,3.0874951568320311e-20,1.9088107921621609e-08,3.7886005990603335e-16,1.826240782266206e-13,0.0,0.0,2.5545054028456938e-13,9.1743176067040109e-16,0.0057315940227297578,0.0034596144975630183,2.8698772938810398e-09,3.9973634950022474e-10,1.2638334964532164e-05,6.3113930380433866e-08,7.4718196698498012e-12,3.4755013367698924e-09,1.2849907034886021e-14
1.938389721564248e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835968951547923,0.1129170839899995,0.021089749839310144,0.0,1.8549333615093082e-10,4.278271141199868e-06,0.0,2.9243938688201325e-09,0.0,2.1344101419746937e-05,3.1218327246210862e-20,1.9115062006251887e-08,3.8176623451343141e-16,1.8356687701354336e-13,0.0,0.0,2.5635934330868713e-13,9.2549816195573931e-16,0.0057315257176609588,0.0034636281546578393,2.8737757160745097e-09,4.0067407396746325e-10,1.2653167612021931e-05,6.3362612181807104e-08,7.515255831027708e-12,3.4831051352269125e-09,1.2898905114480196e-14
1.9407569550457213e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835572956788861,0.11291710363465561,0.021087743241617194,0.0,1.8631624404516172e-10,4.2949273070622631e-06,0.0,2.9413148365156833e-09,0.0,2.1392712856717755e-05,3.1565123932879335e-20,1.9142005464741725e-08,3.8469140332198995e-16,1.8451316952970934e-13,0.0,0.0,2.5726983287183075e-13,9.336264045799434e-16,0.0057314574161278853,0.0034676413330596029,2.8776750282503917e-09,4.0161234633936808e-10,1.2667984277428597e-05,6.3611787367428886e-08,7.5588906908602087e-12,3.4907156639128871e-09,1.2948024335410464e-14
1.9431241885271946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835177011079653,0.11291712322547501,0.021085736883223995,0.0,1.8714157390243966e-10,4.3116160894815041e-06,0.0,2.9583129174224875e-09,0.0,2.1441374397694647e-05,3.1915371720100372e-20,1.9168938246208296e-08,3.8763566851059005e-16,1.854629633698005e-13,0.0,0.0,2.5818200830305942e-13,9.4181689249540524e-16,0.0057313891181652345,0.0034716540328454254,2.8815752291866684e-09,4.0255116539430148e-10,1.2682784995310887e-05,6.3861455523242177e-08,7.6027249076355614e-12,3.4983329175277785e-09,1.2997264773155358e-14
1.9454914220086679e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32834781114405731,0.11291714276244284,0.02108373076409201,0.0,1.8796932881517189e-10,4.3283374619670109e-06,0.0,2.9753883665470743e-09,0.0,2.1490086022954658e-05,3.2269100928769667e-20,1.919586030013601e-08,3.9059913268547065e-16,1.8641626613343713e-13,0.0,0.0,2.5909586892974327e-13,9.500700318262886e-16,0.0057313208238071239,0.0034756662540924091,2.8854763180937623e-09,4.0349053075708673e-10,1.2697569800306519e-05,6.411161623445755e-08,7.6467591409554997e-12,3.5059568907721596e-09,1.3046626620668484e-14
1.9478586554901411e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283438526675263,0.11291716224554479,0.021081724884182702,0.0,1.8879951187465788e-10,4.3450913979870273e-06,0.0,2.992541439406765e-09,0.0,2.1538847712768182e-05,3.2626342110371567e-20,1.9222771576375612e-08,3.9358189888147154e-16,1.8737308542542646e-13,0.0,0.0,2.6001141407759375e-13,9.5838623087760763e-16,0.0057312525330871006,0.0034796779968776382,2.8893782937423754e-09,4.0443044109816562e-10,1.2712338727131562e-05,6.4362269085569453e-08,7.6909940517358499e-12,3.5135875783472051e-09,1.3096109942048644e-14
1.9502258889716144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833989468105884,0.11291718167476711,0.021079719243457539,0.0,1.8963212617071717e-10,4.3618778709696182e-06,0.0,3.009772392029934e-09,0.0,2.1587659447398515e-05,3.2987126048454435e-20,1.9249672025143371e-08,3.9658407056327906e-16,1.8833342885548406e-13,0.0,0.0,2.6092864307068843e-13,9.6676590014433027e-16,0.0057311842460381476,0.0034836892612781739,2.8932811553538088e-09,4.0537089620031282e-10,1.2727091810576694e-05,6.4613413660372773e-08,7.7354303022071756e-12,3.5212249749546927e-09,1.3145714942773347e-14
1.9525931224530877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833593718451121,0.11291720105009656,0.021077713841878003,0.0,1.9046717479215251e-10,4.3786968543036951e-06,0.0,3.0270814809562673e-09,0.0,2.1636521207102221e-05,3.3351483760113646e-20,1.9276561597020221e-08,3.9960575162667356e-16,1.8929730403858049e-13,0.0,0.0,2.618475552315013e-13,9.7520945232050912e-16,0.0057311159626927,0.0034877000473710648,2.8971849016778821e-09,4.0631189458682161e-10,1.2741829085507031e-05,6.4865049541978833e-08,7.7800685559153806e-12,3.5288690752970043e-09,1.3195441673510539e-14
1.954960355934561e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833198017773979,0.11291722037152051,0.021075708679405586,0.0,1.9130466082626824e-10,4.3955483213400091e-06,0.0,3.0444689632370301e-09,0.0,2.1685432972128785e-05,3.3719446497482057e-20,1.9303440242950879e-08,4.026470463997776e-16,1.9026471859454521e-13,0.0,0.0,2.6276814988092612e-13,9.8371730230843877e-16,0.0057310476830826455,0.003491710355233337,2.9010895319621333e-09,4.0725343624287668e-10,1.2756550586857944e-05,6.5117176312831677e-08,7.8249094777223674e-12,3.5365198740771176e-09,1.3245290354419711e-14
1.9573275894160343e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832802366060171,0.11291723963902689,0.021073703756001788,0.0,1.9214458735945737e-10,4.4124322453921545e-06,0.0,3.0619350964353147e-09,0.0,2.1734394722720918e-05,3.4091045749228161e-20,1.9330307914242994e-08,4.057080596443073e-16,1.9123568014855391e-13,0.0,0.0,2.6369042633830881e-13,9.9228986722783946e-16,0.0057309794072393401,0.0034957201849420004,2.9049950449178158e-09,4.081955194932052e-10,1.277125634963543e-05,6.5369793554723968e-08,7.8699537338066149e-12,3.5441773659986086e-09,1.3295261020429188e-14
1.9596948228975076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832406763295452,0.11291725885260405,0.021071699071628112,0.0,1.9298695747657884e-10,4.4293485997375496e-06,0.0,3.079480138626309e-09,0.0,2.1783406439114242e-05,3.446631324206186e-20,1.9357164562566258e-08,4.0878889655682447e-16,1.9221019633056487e-13,0.0,0.0,2.6461438392146736e-13,1.0009275664250673e-15,0.0057309111351936124,0.0034997295365740452,2.9089014398392556e-09,4.091381445838398e-10,1.2785946408911372e-05,6.5622900848812933e-08,7.9152019916638365e-12,3.5518415457656501e-09,1.3345353908807941e-14
1.9620620563789808e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832011209465617,0.11291727801224101,0.021069694626246079,0.0,1.9383177426170503e-10,4.4462973576184134e-06,0.0,3.0971043483975457e-09,0.0,2.183246810153754e-05,3.4845280942248029e-20,1.9384010139951528e-08,4.1188966276999113e-16,1.9318827477600538e-13,0.0,0.0,2.6554002194672627e-13,1.0096308214823496e-15,0.0057308428669757723,0.0035037384102064454,2.9128087153752738e-09,4.1008130957357013e-10,1.2800620799824652e-05,6.5876497775636027e-08,7.9606549201075854e-12,3.5595124080830048e-09,1.3395569036223964e-14
1.964429289860454e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283161570455651,0.1129172971179272,0.021067690419817219,0.0,1.9467904079731591e-10,4.4632784922427474e-06,0.0,3.1148079848491648e-09,0.0,2.1881579690212552e-05,3.5227981057127806e-20,1.9410844598789912e-08,4.1501046435382572e-16,1.9416992312497154e-13,0.0,0.0,2.6646733972893394e-13,1.01840005622705e-15,0.0057307746026156276,0.0035077468059161541,2.9167168708948024e-09,4.1102501504597604e-10,1.2815279557575611e-05,6.6130583915126516e-08,8.0063131892698578e-12,3.5671899476560311e-09,1.3445906659672732e-14
1.9667965233419274e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831220248554038,0.11291731616965259,0.021065686452303067,0.0,1.9552876016525479e-10,4.4802919767852874e-06,0.0,3.1325913075941639e-09,0.0,2.1930741185354064e-05,3.5614446036647629e-20,1.9437667891831889e-08,4.1815140781696071e-16,1.9515514902319547e-13,0.0,0.0,2.6739633658149914e-13,1.027235696740956e-15,0.0057307063421424762,0.0035117547237801089,2.9206259049517153e-09,4.1196925870563216e-10,1.2829922717428101e-05,6.638515884662919e-08,8.0521774706017255e-12,3.5748741591906724e-09,1.3496366774877584e-14
1.9691637568234007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830824841444123,0.11291733516740762,0.02106368272366517,0.0,1.9638093544568512e-10,4.4973377843884696e-06,0.0,3.1504545767586553e-09,0.0,2.1979952567169899e-05,3.6004708574896042e-20,1.9464479972186368e-08,4.2131260010790253e-16,1.9614396012091198e-13,0.0,0.0,2.6832701181640456e-13,1.0361381713695979e-15,0.0057306380855851316,0.0035157621638752272,2.9245358170276157e-09,4.1291404157427745e-10,1.284455031470301e-05,6.6640222148915543e-08,8.0982484368739249e-12,3.5825650373934648e-09,1.3546949661286036e-14
1.971530990304874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830429483212753,0.11291735411118331,0.021061679233865073,0.0,1.9723556971831594e-10,4.514415888163371e-06,0.0,3.1683980529821215e-09,0.0,2.2029213815860818e-05,3.6398801611648412e-20,1.9491280793319798e-08,4.2449414861629302e-16,1.9713636407422023e-13,0.0,0.0,2.6925936474424782e-13,1.0451079107315909e-15,0.0057305698329719185,0.003519769126278409,2.9284466055368367e-09,4.1385936088664528e-10,1.2859162384781413e-05,6.6895773400199128e-08,8.1445267621774827e-12,3.5902625769715258e-09,1.3597655290954284e-14
1.9738982237863472e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830034173845946,0.11291737300097102,0.021059675982864345,0.0,1.9809266606105129e-10,4.5315262611906578e-06,0.0,3.1864219974176642e-09,0.0,2.2078524911620651e-05,3.6796758333919424e-20,1.9518070309055216e-08,4.2769616117417294e-16,1.9813236854348388e-13,0.0,0.0,2.7019339467424834e-13,1.0541453477280055e-15,0.0057305015843306896,0.0035237756110665357,2.9323582701259593e-09,4.1480521823453089e-10,1.2873758963096907e-05,6.7151812178150707e-08,8.19101312192432e-12,3.5979667726325586e-09,1.3648483968458622e-14
1.9762654572678205e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829638913329778,0.1129173918367628,0.021057672970624556,0.0,1.9895222755127844e-10,4.54866887651795e-06,0.0,3.2045266717953684e-09,0.0,2.2127885834635466e-05,3.7198612208174429e-20,1.9544848473614921e-08,4.3091874611141399e-16,1.9913198119559544e-13,0.0,0.0,2.7112910091412875e-13,1.0632509178341423e-15,0.0057304333396887668,0.0035277816183164694,2.9362708091639705e-09,4.157516106913826e-10,1.2888340085146619e-05,6.7408338059849799e-08,8.2377081930104795e-12,3.6056776190848686e-09,1.3699435669878082e-14
1.9786326907492938e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829243701650362,0.11291741061855089,0.021055670197107298,0.0,1.9981425726516864e-10,4.5658437071715189e-06,0.0,3.2227123382328358e-09,0.0,2.2177296565085641e-05,3.7604396889859973e-20,1.9571615241488363e-08,4.3416201209361379e-16,2.0013520970093837e-13,0.0,0.0,2.7206648277061824e-13,1.0724250582612737e-15,0.0057303650990731293,0.0035317871481050558,2.9401842220282331e-09,4.166985391196591e-10,1.2902905786463148e-05,6.7665350621991953e-08,8.284612653328316e-12,3.6133951110372695e-09,1.3750510632785057e-14
1.980999924230767e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828848538793859,0.11291742934632817,0.02105366766227415,0.0,2.0067875827820516e-10,4.5830507261481033e-06,0.0,3.2409792593946694e-09,0.0,2.2226757083144169e-05,3.8014146302117326e-20,1.959837056754145e-08,4.3742606826106782e-16,2.0114206173580241e-13,0.0,0.0,2.730055395490728e-13,1.0816682086762936e-15,0.0057302968625102726,0.0035357922005091256,2.9440985073270672e-09,4.1764600118945353e-10,1.2917456102635022e-05,6.7922849440740346e-08,8.3317271821764167e-12,3.6211192431992103e-09,1.3801708887736279e-14
1.9833671577122404e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828453424746445,0.11291744802008791,0.021051665366086717,0.0,2.0154573366424162e-10,4.6002899064153429e-06,0.0,3.2593276985013463e-09,0.0,2.2276267368976454e-05,3.8427894641602531e-20,1.9625114407021435e-08,4.4071102423727453e-16,2.0215254498140499e-13,0.0,0.0,2.739462705534647e-13,1.0909808112502423e-15,0.0057302286300262096,0.0035397967756054852,2.9480136646140575e-09,4.1859399859568806e-10,1.2931991069300053e-05,6.8180834091732385e-08,8.3790524602826904e-12,3.6288500102807358e-09,1.3853030711946413e-14
1.9857343911937137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828058359494361,0.11291746663982388,0.021049663308506609,0.0,2.0241518649678556e-10,4.617561220914666e-06,0.0,3.2777579192953069e-09,0.0,2.232582740274092e-05,3.8845676363548931e-20,1.965184671553232e-08,4.4401699010049034e-16,2.0316666712493091e-13,0.0,0.0,2.7488867508651363e-13,1.1003633105157336e-15,0.0057301604016465066,0.0035438008734709264,2.951929692167529e-09,4.1954252761363742e-10,1.2946510722147309e-05,6.843930415012972e-08,8.426589169717324e-12,3.636587406992447e-09,1.3904476063433228e-14
1.988101624675187e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.328276633430239,0.11291748520553024,0.021047661489495436,0.0,2.0328711984757798e-10,4.634864642563164e-06,0.0,3.2962701860238119e-09,0.0,2.2375437164588934e-05,3.9267526174933395e-20,1.9678567449021861e-08,4.4734407636996606e-16,2.0418443585766372e-13,0.0,0.0,2.7583275244973564e-13,1.1098161532988752e-15,0.0057300921773963068,0.0035478044941822202,2.9558465898247802e-09,4.2049159131702938e-10,1.2961015096903782e-05,6.8698259190650451e-08,8.4743379938486286e-12,3.6443314280455057e-09,1.3956045277972609e-14
1.9904688581566602e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827268375321361,0.11291750371720162,0.021045659909014826,0.0,2.0416153678849258e-10,4.6522001442543519e-06,0.0,3.3148647634413083e-09,0.0,2.2425096634664879e-05,3.9693479037099514e-20,1.9705276563782071e-08,4.506923940091411e-16,2.052058588773178e-13,0.0,0.0,2.7677850194348847e-13,1.1193397887381271e-15,0.0057300239573003387,0.003551807637816126,2.9597643554615951e-09,4.2144118418902923e-10,1.2975504229344813e-05,6.8957698787580979e-08,8.5222996173489868e-12,3.6520820681516451e-09,1.4007738239418711e-14
1.9928360916381335e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826873456373118,0.11291752217483299,0.021043658567026426,0.0,2.050384403891641e-10,4.6695676988586641e-06,0.0,3.3335419168163575e-09,0.0,2.2474805793106033e-05,4.0123570170607342e-20,1.973197401645284e-08,4.5406205443275364e-16,2.0623094388510593e-13,0.0,0.0,2.7772592286694343e-13,1.1289346683236066e-15,0.0057299557413829152,0.0035558103044493724,2.9636829894585016e-09,4.2239131169590174e-10,1.2989978155277832e-05,6.9217622514783344e-08,8.5704747262125347e-12,3.6598393220231729e-09,1.405955537750728e-14
1.9949666017714594e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826518070993371,0.1129175387404933,0.021041857563115988,0.0,2.0582978226122071e-10,4.6852258808011842e-06,0.0,3.3504221769924382e-09,0.0,2.2519586502833071e-05,4.0514219750878667e-20,1.9755991717236708e-08,4.5711308937464786e-16,2.0715665776285761e-13,0.0,0.0,2.7858003019022566e-13,1.137631348919728e-15,0.0057298943506496241,0.0035594122966471453,2.9672105004076423e-09,4.2324687730831155e-10,1.3002991716691008e-05,6.9451967448085225e-08,8.6140154223077132e-12,3.6668265009071073e-09,1.4106296819354321e-14
1.9970971119047854e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826162725083685,0.11291755526237454,0.021040056752325217,0.0,2.0662314305104833e-10,4.70090998380153e-06,0.0,3.3673697330982045e-09,0.0,2.2564407429551512e-05,4.090827612236012e-20,1.9779999905775736e-08,4.601815844561602e-16,2.0808534971633518e-13,0.0,0.0,2.7943549029045289e-13,1.1463864374287968e-15,0.005729832963337453,0.0035630139025924434,2.9707387127925463e-09,4.2410287368240179e-10,1.3015993016035038e-05,6.968670387016747e-08,8.6577301002638001e-12,3.6738190288045222e-09,1.4153138977582038e-14
1.9992276220381113e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825807418634195,0.11291757174047388,0.021038256134626159,0.0,2.074185249956857e-10,4.7166199880379487e-06,0.0,3.3843847795780515e-09,0.0,2.2609268558765873e-05,4.1305765503029834e-20,1.9803998551175608e-08,4.6326762183652791e-16,2.0901702537214802e-13,0.0,0.0,2.8029230265442054e-13,1.1552002678856773e-15,0.0057297715794632923,0.0035666151223411736,2.9742676252699756e-09,4.2495929750119954e-10,1.3028982079495319e-05,6.9921831469553116e-08,8.7016192629047549e-12,3.6808169018618491e-09,1.4200081840889562e-14
2.0013581321714372e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825452151635065,0.11291758817478881,0.021036455709990871,0.0,2.0821593033056006e-10,4.7323558736751506e-06,0.0,3.4014675112261531e-09,0.0,2.2654169875977069e-05,4.1706714290998894e-20,1.9827987622775806e-08,4.6637128398465505e-16,2.0995169035866733e-13,0.0,0.0,2.8115046676816914e-13,1.1640731759464955e-15,0.0057297101990437648,0.0035702159559492259,2.9777972378398421e-09,4.2581615115811572e-10,1.3041958933277347e-05,7.0157349934511697e-08,8.7456834139537613e-12,3.6878201162258701e-09,1.4247125605003687e-14
