Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HO2X(136),HOCXO(25)
8.090368169857424e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575016627877,0.099999999792146146,0.099999999987079341,1.1795176556508278e-65,1.2760754833475848e-44,4.6108692307207731e-35,4.2716879338981314e-54,1.1502136800455462e-32,1.6133043939791006e-64,3.5040288743453134e-27,0.0,3.2366703427690272e-33,5.1218228798873934e-71,1.8842275561284683e-49,9.2615077480404533e-55,5.2458274728056355e-61,1.2092793605185182e-45,5.4031068692005955e-105,2.0782793925566374e-10,2.5841390602064846e-11,2.5947396155636493e-14,2.5952503399775919e-14,2.1320643531628933e-18,2.8103865945415125e-19,2.2592595961362364e-25,7.5466534651681885e-44,6.5059749592439997e-40,1.2356101563643385e-42,6.0104175488996132e-54,1.2809944076871866e-63,5.1626883054724087e-33,2.7046890818451236e-75,9.4349712296923452e-49,3.8052125437314307e-68
1.1686087398795848e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575006240303,0.099999999699767028,0.09999999998133681,2.9858065231388349e-64,5.7199249308828187e-44,1.4065797084079991e-34,6.8386060379033375e-53,3.5082632722245419e-32,2.5022086641532797e-63,7.2642665474659855e-27,0.0,6.7104369767107287e-33,5.2207995384006701e-70,8.4452001937081953e-49,9.2613866349654611e-54,8.1353733242680853e-60,3.6335247893833824e-45,1.0250171149239265e-103,3.0019552881872673e-10,3.7326453206102353e-11,3.7478055268672562e-14,3.7488868299238514e-14,4.194913007807816e-18,8.0773512038003056e-19,4.6838343478913909e-25,3.425009045684342e-43,4.1568733051732358e-39,1.2355939977455189e-41,4.1145190619419105e-53,3.3573929466178374e-62,2.1963510755041095e-32,1.1461104621288818e-73,4.228962352114874e-48,9.0058559333890273e-67
1.8877525856672693e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574985465233,0.099999999515009499,0.099999999969851747,1.9417911067343948e-62,4.1520852598855112e-43,6.1044789640997141e-34,2.6996396133397434e-51,1.5220413169885624e-31,8.6519598660479906e-62,1.888605027842574e-26,0.0,1.744867773529949e-32,1.0908836529947117e-68,6.1292147655358497e-48,1.9301325568472804e-52,2.81244157571926e-58,1.5621597992673329e-44,1.0484311747810292e-101,4.849299919229461e-10,6.0296578375089498e-11,6.0536548997106846e-14,6.0565728058569212e-14,9.8394380162502852e-18,3.1667290135304055e-18,1.2177965125312993e-24,2.5645106880056688e-42,4.6887290924074969e-38,2.5750573802132784e-40,5.3523777474761285e-52,2.5578905885692537e-60,1.4820218996708383e-31,1.4580146974146854e-71,3.0694678610586073e-47,5.0967276028192399e-65
2.6068964314549542e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574964690254,0.099999999330252928,0.099999999958366684,1.4861952603527147e-61,1.4318536463743756e-42,1.5819876590946468e-33,1.7340435294665851e-50,3.9432406106126158e-31,5.5804999564071513e-61,3.5975601825387749e-26,0.0,3.3242043073018822e-32,6.3011366116184986e-68,2.1133455223398078e-47,1.0162958880628942e-51,1.8137936848357793e-57,4.0368295694349438e-44,1.2367208317295144e-100,6.6966350034025808e-10,8.3266703491959973e-11,8.3591277171754322e-14,8.3648464411494853e-14,1.7138199561867088e-17,7.6369481978202312e-18,2.3198673854380145e-24,8.8013600979482413e-42,1.9709543864436057e-37,1.3558759043103076e-39,2.3640108673844702e-51,1.9561445464389635e-59,4.7898219479412007e-31,1.2991121359280353e-70,1.0584154261444849e-46,4.0921974465299864e-64
4.045184123030324e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574923140582,0.099999998960742631,0.099999999935396558,6.1228451107916633e-60,8.5923705560767113e-42,5.9890247005208885e-33,4.0255035840634033e-49,1.4917208352657027e-30,1.3223449567680963e-59,8.6553359743340738e-26,0.0,8.0001256206191533e-32,1.004397745148631e-66,1.2676803703106181e-46,1.400916104436945e-50,4.2958602405768436e-56,1.5247164260233752e-43,8.9043047517031646e-99,1.0391276531494718e-09,1.2920695356935256e-10,1.2968944006104266e-13,1.298335062854203e-13,3.4752648087230087e-17,2.4853645279667935e-17,5.581946579429849e-24,5.3235019461386144e-41,1.6368563216479416e-36,1.8690111897089254e-38,2.3110050544401457e-50,7.7646147184699049e-58,2.5104122655321706e-30,9.2787047812631606e-69,6.3498429651695162e-46,1.6494389323735988e-62
5.483471814605694e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957488159129,0.099999998591236178,0.099999999912426432,4.2263632528529501e-59,2.7674493850887403e-41,1.4677292419119635e-32,2.3123078546529761e-48,3.6533947580269108e-30,7.6680179968860651e-59,1.5899123047485947e-25,0.0,1.4699841741383263e-31,5.3322594746545663e-66,4.0815822385584121e-46,6.5766526689774643e-50,2.4903567819756986e-55,3.7328900873640394e-43,8.3771291574507603e-98,1.4085879872844506e-09,1.7514720343828183e-10,1.7577254828190603e-13,1.7604584552527809e-13,5.5177977490783397e-17,5.431376208913505e-17,1.0254575878343901e-23,1.7002892495478276e-40,6.1332917099963472e-36,8.7741424192011656e-38,9.4350717662513805e-50,5.3391105095204403e-57,7.2940145959853844e-30,7.5180195836555952e-68,2.0447352596166175e-45,1.1909425172356057e-61
6.9217595061810636e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574840042378,0.099999998221733527,0.099999999889456306,1.9085918916222176e-58,6.7620940575924908e-41,2.9083174378481606e-32,8.6838431771242108e-48,7.2345458595998759e-30,2.9905150544850878e-58,2.5328235195357474e-25,0.0,2.3424531651565075e-31,1.9417500446569092e-65,9.9696494098629233e-46,2.1173089129844837e-49,9.7088616500602014e-55,7.3916876384899116e-43,5.0547053026267182e-97,1.7780445027842004e-09,2.2108745309874965e-10,2.2184060656002179e-13,2.2228675372128905e-13,7.7133137172457912e-17,9.729362355426496e-17,1.6337707110731007e-23,4.1103830803934208e-40,1.6645318027632918e-35,2.8247758947030927e-37,2.7527231959827113e-49,2.3047439651441838e-56,1.6244553106571072e-29,3.8098131676492781e-67,4.9950872457682494e-45,5.7238424005687447e-61
8.360047197756433e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574798493841,0.099999997852234693,0.099999999866486181,6.7653209438605931e-58,1.4012458740594982e-40,5.0685319133072916e-32,2.5684056157423806e-47,1.2599825283021657e-29,9.2822125591901336e-58,3.6941967956715878e-25,0.0,3.4175444561979405e-31,5.6564398531976493e-65,2.0651840513920417e-45,5.4922657050431902e-49,3.0123032912853732e-54,1.2874593722950443e-42,2.3874191940962735e-96,2.1474971996880344e-09,2.6702770255075783e-10,2.6789361974678071e-13,2.6855698203192538e-13,9.9857255824277714e-17,1.5454924959834492e-16,2.3831291041440994e-23,8.435481602118552e-40,3.7353563590512946e-35,7.3274238139418475e-37,6.6127747169916372e-49,7.6827506551832419e-56,3.0912952546582004e-29,1.489011047101142e-66,1.034848789029009e-44,2.1438962116406843e-60
9.798334889331803e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574756945688,0.099999997482739675,0.099999999843516055,1.9618478055542355e-57,2.5698765178052615e-40,8.0709209169535122e-32,6.1822270807594571e-47,2.0050603229621421e-29,2.3864083953186067e-57,5.0739738848204976e-25,0.0,4.6953632238650045e-31,1.368862914844129e-64,3.786260660464875e-45,1.1968909975487393e-48,7.74132442064513e-54,2.0490560062673723e-42,9.2550755061148338e-96,2.5169460780282731e-09,3.129679517943078e-10,3.1393159185355225e-13,3.1485687866295149e-13,1.2299410050583512e-16,2.2643286179629228e-16,3.2735287003620773e-23,1.5338512227354775e-39,7.2668395224990392e-35,1.5968141484162261e-36,1.3625864758394668e-48,2.017926824021404e-55,5.2629863011366145e-29,4.5121459978718881e-66,1.8974921389818576e-44,6.4527703172071302e-60
1.2674910272482541e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957467385051,0.099999996743761102,0.099999999797575803,1.2135258250337733e-56,7.0260602611014664e-40,1.7261525221726444e-31,2.8557049088449102e-46,4.2823927196646364e-29,1.1856768343846549e-56,8.4884270639360442e-25,0.0,7.8597547687823821e-31,6.2271147111546329e-64,1.0343768627605609e-44,4.4790602224837149e-48,3.842704694359228e-53,4.3779611021639168e-42,9.3333014510818464e-95,3.2558323791910039e-09,4.0484844965604101e-10,4.0596243434371664e-13,4.0754646132155519e-13,1.696785144827073e-16,4.1488998155784249e-16,5.4774297206615011e-23,4.1330258535089962e-39,2.169904563694632e-34,5.9756709062949333e-36,4.6364621654613524e-48,1.1366345323706192e-54,1.2453776756164664e-28,3.4482525859060865e-65,5.1851694547077935e-44,4.2484893985202555e-59
1.555148565563328e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957459075685,0.099999996004797809,0.099999999751635552,4.8590577399238253e-56,1.5727185058449335e-39,3.1734736473294056e-31,9.5062621380858154e-46,7.8620912020273049e-29,4.0784955898258864e-56,1.2775589633931514e-24,0.0,1.1836717622982667e-30,2.0324373436130208e-63,2.3136570480918542e-44,1.2707592201083877e-47,1.3208144305426894e-52,8.0408642593234224e-42,4.9744860792011892e-94,3.9947034066010743e-09,4.9672894668396432e-10,4.9793317489758328e-13,5.0035637429621574e-13,2.1623205600741143e-16,6.6357843889306063e-16,8.2454323498311582e-23,9.1698234543924285e-39,5.1374007511321712e-34,1.6953643181420216e-35,1.2363653483266397e-47,4.3616094299124695e-54,2.4599625818180983e-28,1.5764919805672956e-64,1.1600919975200682e-43,1.753136544382689e-58
1.842806103878402e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574507664706,0.099999995265849795,0.0999999997056953,1.5369743596894813e-55,3.073483524371973e-39,5.2700864378004932e-31,2.5782598436149491e-45,1.3038216123303295e-28,1.127906882298783e-55,1.7934891773262465e-24,0.0,1.6627304407465039e-30,5.4223858527737711e-63,4.5181929153441258e-44,3.0045383819188264e-47,3.6499353278635013e-52,1.3340405950223108e-41,2.0349138556678224e-93,4.7335591605741439e-09,5.8860944287809231e-10,5.8984385275687054e-13,5.9328655510086268e-13,2.6263872876013706e-16,9.7247498843217868e-16,1.1577496762794088e-22,1.7828462139487266e-38,1.0415543377258023e-33,4.0084597234449387e-35,2.7997831209372467e-47,1.3380455944963482e-53,4.3063397915977918e-28,5.5844109591497851e-64,2.2660272734965356e-43,5.6517721018119075e-58
2.130463642193476e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574424574077,0.09999999452691706,0.099999999659755048,4.202186900719881e-55,5.4614433751222193e-39,8.1367722451894024e-31,6.1220540689107784e-45,2.0102206936807606e-28,2.7119408910013733e-55,2.3965767861075616e-24,0.0,2.2232561564752111e-30,1.2680252767605155e-62,8.0227040603991371e-44,6.2842709560158301e-47,8.7689599889730096e-52,2.0577205427803106e-41,7.1146039007432726e-93,5.4723996414236873e-09,6.8048993823843931e-10,6.8169450687400818e-13,6.8633671104448837e-13,3.0911332859313057e-16,1.3413258819188249e-15,1.5473583440654013e-22,3.1581756687576274e-38,1.8966981670382183e-33,8.3840656199509042e-35,5.6725443030537949e-47,3.5682807241611786e-53,6.920197980744456e-28,1.7008845833249976e-63,4.0246656641257001e-43,1.5595753424020564e-57
2.7057787188236236e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574258397366,0.099999993049097374,0.099999999567874559,2.6836118413232878e-54,1.4280628123099012e-38,1.6672385704240771e-30,2.8748863722775564e-44,4.1067681633088723e-28,1.2595410892645789e-54,3.8639957752985859e-24,0.0,3.5891305719167222e-30,5.5988052309992623e-62,2.0942687783970904e-43,2.2083662460615957e-46,4.0644446727342798e-51,4.2077929191261878e-41,8.2123129413274048e-92,6.9500347850197911e-09,8.642509264578478e-10,8.6521590118222485e-13,8.7279680776791273e-13,4.0209229764463846e-16,2.258907412313021e-15,2.4957663776991849e-22,8.2312050971583722e-38,5.0808692353910032e-33,2.9462586087609498e-34,1.9126979828110775e-46,2.2951760500846912e-52,1.4996471361603656e-27,1.5665255005578963e-62,1.0512048915400638e-42,9.6094466840140575e-57
3.2810937954537715e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574092226716,0.099999991571338792,0.09999999947599407,1.0683338102558353e-53,3.0956261954416268e-38,2.9763179476482026e-30,9.4751256703856439e-44,7.3096988744978559e-28,4.1027475322479955e-54,5.6793606342401257e-24,0.0,5.2821360866872902e-30,1.7848556116191031e-61,4.5325096272019312e-43,5.927425526412609e-46,1.3217105186215153e-50,7.4966280402372065e-41,4.5495939065446216e-91,8.4276088399169558e-09,1.0480119113423059e-09,1.0484976713699679e-12,1.0597361488686018e-12,4.9505746843823622e-16,3.4161209772957326e-15,3.6697354573724692e-22,1.78192375803543e-37,1.108320013110469e-32,7.9079855624177926e-34,5.0429822746549013e-46,9.2520509149349673e-52,2.7777767228692602e-27,7.6266110906019743e-62,2.2762917360549024e-42,3.7650102718795255e-56
4.4317239487140673e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573759903594,0.09999998861600487,0.099999999292233091,1.0043163602365864e-52,1.0425817665648907e-37,7.3590634235871922e-30,6.3730232824361934e-43,1.7963943417929792e-27,2.6590003508240489e-53,1.0352110911573012e-23,0.0,9.6528970949019688e-30,1.143700840286262e-60,1.5213186207621969e-42,2.7666040669534795e-45,8.5331671280598586e-50,1.8459538518686417e-40,8.4813537308767781e-90,1.1382573693723152e-08,1.4155338711068318e-09,1.4143435907258689e-12,1.4350504813329662e-12,6.8052657765017088e-16,6.448612707706237e-15,6.6942292375407431e-22,5.9991486456794048e-37,3.6681774257230305e-32,3.6910231377833535e-33,2.3575765918537772e-45,9.2058475769864347e-51,7.1801508495745276e-27,1.0945431657271366e-60,7.6490561990253639e-42,3.3792211523870701e-55
5.582354101974363e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957342760472,0.09999998566091528,0.099999999108472112,4.8064704365860152e-52,2.627795521099617e-37,1.4762483863836909e-29,2.490510839113467e-42,3.5824641585679914e-27,1.0261368805012474e-52,1.6411199059281299e-23,0.0,1.5342242817336555e-29,4.4717205806935556e-60,3.82245994611849e-42,8.5964242680309234e-45,3.2825369253682458e-49,3.6883230859603429e-40,5.9417779190224084e-89,1.4337294223049352e-08,1.7830558175329419e-09,1.7792347638096153e-12,1.8122748009108077e-12,8.6543043646744188e-16,1.0436392426842701e-14,1.0620584748760215e-21,1.5128541061020424e-36,8.975468003682837e-32,1.1468789819204863e-32,7.4531953352146095e-45,4.4699789242594244e-50,1.4767165135205354e-26,6.4074473379580019e-60,1.9239267163754789e-41,1.6039689571688412e-54
6.732984255234659e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289573095330079,0.099999982706069995,0.099999998924711134,1.6664884716096294e-51,5.5525713027863852e-37,2.5998843508956989e-29,7.3264747349452786e-42,6.2728862699482291e-27,3.0071200022631876e-52,2.385300641547614e-23,0.0,2.2356858718781908e-29,1.339774821139722e-59,8.0524539861484859e-42,2.1181609638976561e-44,9.5895460761608148e-49,6.4703637673298981e-40,2.8688320909131727e-88,1.7291770448097753e-08,2.1505777506215604e-09,2.1431736826733787e-12,2.1914040451146467e-12,1.0498474231979559e-15,1.5376889706065774e-14,1.5448547119147474e-21,3.1991970094669979e-36,1.8316350241495629e-31,2.8259124843832575e-32,1.880583806230103e-44,1.5516916437293096e-49,2.6404504542475109e-26,2.5824220736390827e-59,4.0571249359565608e-41,5.557154098333539e-54
9.034244561755251e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957243085353,0.099999976797112242,0.099999998557189232,1.3462308876894535e-50,1.8171933267946132e-36,6.3302063063016021e-29,4.2499518133121201e-41,1.5091613513070036e-26,1.7148943119573979e-51,4.2870370145584227e-23,0.0,4.0388520716031149e-29,8.1073652723785921e-59,2.6178449056219693e-41,8.7932894015333681e-44,5.4276663913718154e-48,1.5627396764947278e-39,5.0186923781631002e-87,2.3199990066152194e-08,2.8856215767900179e-09,2.8682046804699302e-12,2.9553574190387676e-12,1.4172637126558164e-15,2.8106071290864145e-14,2.7808272911035635e-21,1.0493408246118944e-35,5.5046519582880242e-31,1.1731434090967519e-31,8.3927155828224408e-44,1.2783268741496692e-48,6.5277052243976664e-26,3.0225740267409561e-58,1.3219418019767231e-40,4.3378804866953817e-53
1.1335504868275842e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289571766473923,0.099999970889131484,0.099999998189667344,5.9910731989928417e-50,4.5131913701454955e-36,1.2600604300434058e-28,1.5396756171987861e-40,2.9693575355136929e-26,6.1749419521273085e-51,6.7375441582549195e-23,0.0,6.380101759244274e-29,3.0866417509243447e-58,6.461686813158709e-41,2.5467100485801113e-43,1.9420078823879463e-47,3.0864624696640282e-39,3.4109066811332821e-86,2.9107232709461656e-08,3.6206653496195952e-09,3.5894563905284785e-12,3.7268709815439086e-12,1.7827842188818443e-15,4.4616342290949559e-14,4.377136751106694e-21,2.6117815208258176e-35,1.2606141331802814e-30,3.3976546346555265e-31,2.5968356331140232e-43,5.7233710436432238e-48,1.3067800380367849e-25,1.6399316407288214e-57,3.2698278574877292e-40,1.9143709730151144e-52
1.5938025481317023e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289570438005502,0.099999959076100209,0.099999997454623651,6.3925309057735561e-49,1.797599878138141e-35,3.5585129354505892e-28,1.1282437315016004e-39,8.1860697098507021e-26,4.4113029999877344e-50,1.3273465942431357e-22,0.0,1.269792175129888e-28,2.505966517752732e-57,2.5391670483244219e-40,1.25365654018716e-42,1.3667982152766843e-46,8.5764099840937248e-39,9.2641226557393936e-85,4.0918787717965024e-08,5.0907527352916696e-09,5.0207004885961444e-12,5.2924216237621257e-12,2.5081042816602243e-15,8.8901645030996849e-14,8.6499505867777066e-21,1.0457227161752157e-34,4.2430002544529342e-30,1.672546809711425e-30,1.4961375497634133e-42,6.3876892799015516e-47,3.6834816627589146e-25,2.7382830207217474e-56,1.2908464800987683e-39,1.9504855955431703e-51
2.0540546094358206e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289569109924729,0.09999994726697492,0.09999999671958007,3.1766792430608531e-48,4.9775117781788375e-35,7.7326486472038995e-28,4.4962474430134397e-39,1.738589675111882e-25,1.7522687899688251e-49,2.1970352023136772e-22,0.0,2.1231109415303113e-28,1.0983443222119474e-56,6.9467354052817026e-40,3.9126114711924592e-42,5.3631907320373265e-46,1.835320358865642e-38,7.4152941917826866e-84,5.2726436765678469e-08,6.5608399076968985e-09,6.4370624004254913e-12,6.8877430555763945e-12,3.2258770584013694e-15,1.4807630504744706e-13,1.4361664701751634e-20,2.9085968200780191e-34,1.0203252580330209e-29,5.2199508983874889e-30,5.2674130039400779e-42,3.1926956938055325e-46,7.9375226179047565e-25,1.6714077186990922e-55,3.5462268452221027e-39,9.6244136536457716e-51
2.514306670739939e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928956778223149,0.099999935461754286,0.099999995984536599,1.1147058363983441e-47,1.1189978770171468e-34,1.4390368609231788e-27,1.321334454929312e-38,3.1642915758508828e-25,5.1650794334955974e-49,3.280572018499404e-22,0.0,3.2021200110655352e-28,3.536859227814283e-56,1.5436831177728485e-39,9.5196481982979591e-42,1.56216823381182e-45,3.3651793004201808e-38,3.9413722007018741e-83,6.453018114425313e-08,8.0309268668943798e-09,7.8386969535321238e-12,8.5125255373283173e-12,3.9361875318909992e-15,2.2198540995909427e-13,2.151064743826806e-20,6.5660567516003654e-34,2.023475927614337e-29,1.2700492924312228e-29,1.4249896275953445e-41,1.1159511235682815e-45,1.4606731265812337e-24,6.8534639473505405e-55,7.9121437967582384e-39,3.3692399711669952e-50
2.9745587320440573e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289566454925694,0.099999923660437029,0.099999995249493212,3.1704293486939358e-47,2.1973508759503417e-34,2.417166080209358e-27,3.2172871655609608e-38,5.1996094226847991e-25,1.2636358248251293e-48,4.5757327864657492e-22,0.0,4.510928639714061e-28,9.3780986902452699e-56,2.9966691488799345e-39,1.9776397624372168e-41,3.7766864564357025e-45,5.5705692823799846e-38,1.642814347279198e-82,7.6330022144902876e-08,9.501013612943194e-09,9.2257573250175559e-12,1.0166462638096754e-11,4.6391127759150732e-15,3.1047570570778715e-13,3.0095267004437639e-20,1.2945689760276684e-33,3.5425732065549143e-29,2.6384377177753082e-29,3.2647060055344013e-41,3.146280617710395e-45,2.4223202681451097e-24,2.2239050129998057e-54,1.5421290397508913e-38,9.5274752723889763e-50
3.4348107933481756e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289565128007247,0.099999911863021859,0.09999999451444995,7.7725283759170693e-47,3.921519044531298e-34,3.774857546296722e-27,6.8745382129523475e-38,7.9450340660143976e-25,2.7128912985434245e-48,6.0803168333243954e-22,0.0,6.0536025089026067e-28,2.1673109521718563e-55,5.2871848487430114e-39,3.6793183947411014e-41,8.0125731759354497e-45,8.5746989924395863e-38,5.6927307924012232e-82,8.8125961058406689e-08,1.0971100145902413e-08,1.059839506785983e-11,1.1849251176131631e-11,5.3347289386976893e-15,4.1339556328438103e-13,4.0113891510138802e-20,2.3196102578094158e-33,5.6848592205280746e-29,4.9087059468424082e-29,6.6574778700480325e-41,7.6475696518244781e-45,3.7313389993683478e-24,6.1344260814548262e-54,2.7318582733487352e-38,2.317245670753679e-49
4.3553149159564123e-13,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289562475331984,0.099999888279892618,0.09999999304436373,3.4497590931609408e-46,1.0233557763420622e-33,7.9128625985626174e-27,2.3987999905310392e-37,1.5952867828418818e-24,9.5533338932827808e-48,9.7090606411023654e-22,0.0,9.8566080944884206e-28,8.7296838326487156e-55,1.3485424799112022e-38,1.014197411164711e-40,2.7535203585641689e-44,1.7471343523907529e-37,4.9157947117834098e-81,1.117061377850561e-07,1.391127257278826e-08,1.3301001402700527e-11,1.5300184791628743e-11,6.7043376346439492e-15,6.6192492568983459e-13,6.4446627570576741e-20,6.1020350473970621e-33,1.2260028002251687e-28,1.3530757466860205e-28,2.1752463003084562e-40,3.3578458776402967e-44,7.5994751523503764e-24,3.4218866344028746e-53,7.0248740027151927e-38,1.0092352324055996e-48
