Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50),H2OX(23)
6.243611951184356e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962309296532702,0.10563867560503193,0.0025197078712854313,2.2651510873479663e-05,5.488234856824553e-05,0.015844808116042049,0.0080017062617218273,3.3717595842061923e-11,1.3294640319906978e-12,2.7494069863411638e-07,1.0637838403938338e-21,5.7076250003241884e-07,1.5139615665105549e-17,2.365019386013966e-13,5.8925145572738072e-12,3.4439065558674638e-14,2.3208411752408768e-10,2.2088858996697468e-15,0.0048901615196313428,0.032394338765501046,3.0157240917642284e-09,0.00032351248639644946,4.56297816798955e-12,3.9833094537162679e-07,8.7130143756835314e-06,1.0489190496035225e-07,0.00010737476678001194,0.00021985417868634286,9.8941438222993135e-10,8.7572414946604554e-11,5.9076659875474594e-09,2.2755125281267523e-09
6.252513521630815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962273699830527,0.10562472847384982,0.0025122125115288746,2.2729300084191327e-05,5.5076930857127693e-05,0.01587328054387304,0.008016022082663948,3.3821612197929922e-11,1.3362381745667065e-12,2.7512780178979805e-07,1.0704139419139016e-21,5.7125323795165721e-07,1.5198055229378439e-17,2.3724045970321568e-13,5.9081409589853432e-12,3.4554580854105007e-14,2.3228692846258234e-10,2.2209794170752715e-15,0.0048895089295416779,0.032394473562513584,3.0153429407760707e-09,0.00032378528472782963,4.5778442229144933e-12,3.9935612242595372e-07,8.7280698928723499e-06,1.0498091160906795e-07,0.00010756459693254436,0.0002202491196591594,9.9200055542072823e-10,8.7727771327334358e-11,5.9182283450670377e-09,2.283516189006354e-09
6.261415092077274e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962242365895425,0.10561078247473098,0.0025047394648416372,2.2807196621830962e-05,5.5271797526258074e-05,0.015901749059729537,0.0080303359121634554,3.3925766493374136e-11,1.3430355217588628e-12,2.7531457542795574e-07,1.07707411391741e-21,5.7174349668192302e-07,1.5256617467851381e-17,2.3797973082633894e-13,5.9237790724631795e-12,3.4670288231054996e-14,2.3248921013008629e-10,2.233119563872528e-15,0.0048888570920488147,0.032394565239040059,3.0149578283320442e-09,0.0003240578474721647,4.5927398054533703e-12,4.0038263997798433e-07,8.7431368833078307e-06,1.0506968801594879e-07,0.00010775441405886559,0.000220644036871179,9.9458869996873461e-10,8.7882989538541597e-11,5.9287900506907998e-09,2.2915316864901921e-09
6.2694265054790865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962217797369228,0.10559823205914953,0.0024980327438055847,2.2877395070879187e-05,5.5447420160966172e-05,0.015927367351670822,0.008043216642241606,3.401962316185554e-11,1.3491730045945278e-12,2.7548239045576198e-07,1.083094045291782e-21,5.7218432045372641e-07,1.5309428353711254e-17,2.3864571411528113e-13,5.9378633593136314e-12,3.4774589032214517e-14,2.3267081176890958e-10,2.2440856448687577e-15,0.004888271080202314,0.032394611008137501,3.0146078537392244e-09,0.00032430295284184134,4.6061710916524258e-12,4.0130765219088347e-07,8.7567069891981238e-06,1.0514939016784979e-07,0.00010792523817864438,0.00022099944170950975,9.9691971123402408e-10,8.8022567485366227e-11,5.938295019426209e-09,2.298755735274426e-09
6.276636777540718e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962198618083064,0.10558693749371006,0.0024920120590911639,2.2940647691784192e-05,5.5605676676134112e-05,0.015950421062029204,0.0080548078985748332,3.4104189480793256e-11,1.354712857141809e-12,2.7563319654211976e-07,1.0885329127549377e-21,5.7258073095822287e-07,1.5357043084970194e-17,2.392456153854826e-13,5.9505472833041909e-12,3.4868592672956755e-14,2.3283388773925244e-10,2.2539875374695478e-15,0.0048877441882899872,0.032394622537865445,3.0142901544548283e-09,0.00032452338502992326,4.6182797211999394e-12,4.0214109199524864e-07,8.7689280379195813e-06,1.0522096303315941e-07,0.00010807897062033071,0.00022131928908128616,9.9901897984835829e-10,8.8148091465419147e-11,5.9468490258127675e-09,2.3052655464950576e-09
6.2838470496023495e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2996218220846486,0.10557564370469642,0.0024860058923783525,2.3003970300673681e-05,5.5764118669416304e-05,0.015973472146605151,0.0080663978187706722,3.4188846009762172e-11,1.3602679996138525e-12,2.7578378748663019e-07,1.0939916521435332e-21,5.7297682840019498e-07,1.5404738269514383e-17,2.3984600446670609e-13,5.9632388294257766e-12,3.4962722192198121e-14,2.3299661788600916e-10,2.2639201973036749e-15,0.0048872177867818768,0.032394606051298055,3.0139698853324392e-09,0.00032474366335020978,4.6304077574721622e-12,4.0297541192481318e-07,8.7811566246844654e-06,1.0529238535868991e-07,0.0001082326941799435,0.00022163912014096061,1.0011195325511085e-09,8.827352413306918e-11,5.9554025852872457e-09,2.3117830822747208e-09
6.291057321663981e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962168560453806,0.10556435070210203,0.0024800142075371593,2.306736276904586e-05,5.5922745810318212e-05,0.015996520587857263,0.0080779863940629113,3.4273592661403221e-11,1.3658384515163837e-12,2.7593416360355473e-07,1.0994703061247644e-21,5.7337261317643067e-07,1.5452513897073755e-17,2.4044688008230362e-13,5.9759379792101814e-12,3.505697754603836e-14,2.3315900263753201e-10,2.273883676271101e-15,0.0048866918746753151,0.032394561630148512,3.0136470550670579e-09,0.00032496378801100172,4.642555210517753e-12,4.0381061216604663e-07,8.7933927526022662e-06,1.053636573009738e-07,0.0001083864087578349,0.00022195893467396506,1.003221366563611e-09,8.8398865293435818e-11,5.9639556921478644e-09,2.3183083302017471e-09
6.2982675937256124e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2996215766601148,0.10555305849588707,0.0024740369685359968,2.3130824968303231e-05,5.6081557768082345e-05,0.016019566368305052,0.008089573615715679,3.435842934833763e-11,1.3714242323391925e-12,2.7608432520672081e-07,1.1049689173751011e-21,5.7376808568292399e-07,1.5500369957228236e-17,2.4104824095655429e-13,5.9886447142124643e-12,3.5151358690483623e-14,2.3332104242243974e-10,2.2838780262649352e-15,0.0048861664509703504,0.032394489355903021,3.0133216723272792e-09,0.00032518375922006344,4.6547220882583031e-12,4.0464669290133541e-07,8.8056364247742711e-06,1.0543477901912739e-07,0.00010854011425465818,0.0002222787324663798,1.0053244791159136e-09,8.852411475158789e-11,5.9725083407137367e-09,2.3248412779029502e-09
6.305477865787244e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962149517121794,0.10554176709597859,0.0024680741394413584,2.3194356769753641e-05,5.6240554211691679e-05,0.016042609470528747,0.0081011594750233229,3.4443355983167312e-11,1.3770253615561154e-12,2.762342726095218e-07,1.1104875285801622e-21,5.7416324631487806e-07,1.5548306439408192e-17,2.4165008581467068e-13,6.0013590160109487e-12,3.5245865581446838e-14,2.3348273766961106e-10,2.2939032991713433e-15,0.00488564151466973,0.032394389309821539,3.0129937457550844e-09,0.00032540357718461991,4.6669084025231447e-12,4.0548365432090555e-07,8.817887644286804e-06,1.0550575066722528e-07,0.00010869381057136862,0.00022259851330493093,1.0074288674325851e-09,8.8649272315950157e-11,5.9810605253130074e-09,2.3313819129069963e-09
6.3126881378488754e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962144105790861,0.10553047651227059,0.0024621256844175117,2.3257958044611228e-05,5.6399734809872793e-05,0.016065649877169148,0.0081127439633103243,3.4528372478475413e-11,1.3826418586250105e-12,2.7638400612491752e-07,1.1160261824345863e-21,5.7455809546670669e-07,1.5596323332894905e-17,2.422524133828045e-13,6.0140808662072347e-12,3.5340498174748167e-14,2.3364408880818055e-10,2.3039595468694459e-15,0.0048851170647788945,0.032394261572938551,3.0126632839698312e-09,0.00032562324211136393,4.6791141636529466e-12,4.0632149661167682e-07,8.8301464142272051e-06,1.0557657240185153e-07,0.00010884749760921212,0.00022291827697698828,1.0095345287440359e-09,8.877433779493857e-11,5.989612240294444e-09,2.3379302227618173e-09
6.319177382704343e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962141569616713,0.10552031569293573,0.0024567843351868818,2.3315258485230002e-05,5.6543154526393035e-05,0.01608638392412301,0.0081231688233998726,3.4604964082696908e-11,1.3877098615694788e-12,2.7651858367335465e-07,1.1210281426630632e-21,5.749131937131939e-07,1.5639607279721386e-17,2.4279491985911569e-13,6.0255369700764769e-12,3.5425774947629409e-14,2.3378901097491917e-10,2.3130366961169781e-15,0.0048846454749376742,0.032394123000902365,3.012363707858433e-09,0.00032582080986850846,4.6901159819355559e-12,4.070763079683059e-07,8.8411857653351219e-06,1.0564018391923036e-07,0.0001089858079284602,0.00022320604942926628,1.0114307100544073e-09,8.8886817834309495e-11,5.9973083776016039e-09,2.3438302533830813e-09
6.325666627559811e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962141238611761,0.10551015554987719,0.0024514545740184257,2.337261500090217e-05,5.6686722897726738e-05,0.016107115761072325,0.0081335925596776708,3.4681628339330961e-11,1.3927903423841731e-12,2.7665298845367828e-07,1.1260464031642288e-21,5.7526804026603857e-07,1.5682956342880668e-17,2.4333781537218879e-13,6.0369991598844187e-12,3.5511153471207103e-14,2.3393365507467857e-10,2.3221390147718489e-15,0.0048841742775637123,0.032393962123530615,3.0120620914316094e-09,0.00032601825398194623,4.7011335672651446e-12,4.078318331168987e-07,8.8522312370194236e-06,1.057036742485189e-07,0.00010912411058050318,0.00022349380765086923,1.0133279182382146e-09,8.8999222991727328e-11,6.0050041258594894e-09,2.349736481467637e-09
6.332155872415279e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962143106994416,0.10549999609023955,0.0024461363749897795,2.3430027497552152e-05,5.6830439681855191e-05,0.016127845375487247,0.0081440151658815005,3.475836518461343e-11,1.3978833152205855e-12,2.7678722069313739e-07,1.1310809950807181e-21,5.7562263541113782e-07,1.5726370514250775e-17,2.4388109899536339e-13,6.0484674222669687e-12,3.5596633713083054e-14,2.340780214208059e-10,2.3312665406389213e-15,0.004883703471937546,0.032393778999431716,3.01175844092015e-09,0.00032621557460125566,4.7121669263655374e-12,4.0858807219217841e-07,8.8632828315151523e-06,1.0576704350500623e-07,0.00010926240549396403,0.00022378155148811916,1.0152261512853911e-09,8.9111553129289972e-11,6.0126994809847547e-09,2.3556488979347288e-09
6.338645117270747e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962147168997488,0.10548983732114589,0.0024408297122419467,2.3487495881045363e-05,5.6974304636599231e-05,0.016148572754877171,0.0081544366357686783,3.4835174554769027e-11,1.4029887942196691e-12,2.7692128061869733e-07,1.1361319495607716e-21,5.7597697943387749e-07,1.5769849785613038e-17,2.4442476980260935e-13,6.0599417438752962e-12,3.5682215640799228e-14,2.3422211032680291e-10,2.3404193115181983e-15,0.0048832330573414491,0.032393573687067856,3.0114527625383421e-09,0.00032641277187566884,4.7232160664707447e-12,4.0934502532983934e-07,8.8743405510510517e-06,1.0583029180338556e-07,0.00010940069259765723,0.00022406928078775535,1.0171254071868605e-09,8.9223808110073562e-11,6.0203944389040424e-09,2.3615674936855036e-09
6.345134362126215e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962153418868198,0.10547967924969803,0.0024355345599791195,2.3545020057188802e-05,5.7118317519621054e-05,0.016169297886790623,0.0081648569631160104,3.49120563860115e-11,1.4081067935118256e-12,2.7705516845704041e-07,1.1411992977581604e-21,5.7633107261913264e-07,1.5813394148652335e-17,2.4496882686853092e-13,6.0714221113758474e-12,3.5767899221838e-14,2.3436592210632171e-10,2.3495973652047676e-15,0.0048827630330594467,0.03239334624475549,3.0111450624842308e-09,0.0003266098459540735,4.7342809948121264e-12,4.1010269266553308e-07,8.8854043978512912e-06,1.0589341925843787e-07,0.00010953897182058918,0.00022435699539693303,1.0190256839356841e-09,8.9335987797826534e-11,6.0280889955549561e-09,2.3674922596140071e-09
6.351623606981683e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962161850868074,0.10546952188297644,0.0024302508924684933,2.3602599931731597e-05,5.7262478088426007e-05,0.016190020758815173,0.0081752761417197197,3.4989010614544004e-11,1.4132373272168909e-12,2.7718888443456627e-07,1.1462830708321161e-21,5.7668491525126919e-07,1.5857003594957346e-17,2.4551326926836997e-13,6.0829085114503312e-12,3.5853684423622376e-14,2.3450945707316272e-10,2.3588007394887454e-15,0.0048822933983772958,0.03239309673066567,3.0108353469395944e-09,0.0003268067969850144,4.7453617186116503e-12,4.1086107433489231e-07,8.8964743741354159e-06,1.059564259850307e-07,0.00010967724309195775,0.00022464469516322234,1.0209269795270902e-09,8.9448092056968002e-11,6.0357831468860602e-09,2.373423186607785e-09
6.358112851837151e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962172459272973,0.10545936522804041,0.0024249786840400875,2.3660235410365626e-05,5.740678610036436e-05,0.016210741358577294,0.0081856941653954147,3.506603717655926e-11,1.4183804094441227e-12,2.7732242877739161e-07,1.1513832999472538e-21,5.7703850761414502e-07,1.5900678116020838e-17,2.4605809607800908e-13,6.0944009307957178e-12,3.5939571213516271e-14,2.346527155412704e-10,2.3680294721552185e-15,0.0048818241525824925,0.03239282520282457,3.0105236220700642e-09,0.00032700362511669422,4.7564582450877499e-12,4.1162017047349529e-07,8.9075504821182066e-06,1.0601931209811738e-07,0.00010981550634115126,0.000224932379934607,1.0228292919584434e-09,8.9560120752585701e-11,6.0434768888568371e-09,2.3793602655475847e-09
6.371091341548088e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962200182472326,0.10543905408165601,0.0024144685420630489,2.3775672802391848e-05,5.7695843482278051e-05,0.016252175692014096,0.0082065267233217085,3.522030704575877e-11,1.4287042758491512e-12,2.7758900346199678e-07,1.1616332509860206e-21,5.7774494266501506e-07,1.5988222347916232e-17,2.4714889923344367e-13,6.1174037741634299e-12,3.6111649426794213e-14,2.3493840423777054e-10,2.3865631637505233e-15,0.0048808868248135144,0.032392216337270754,3.0098941689381226e-09,0.00032739691327337655,4.7786987349097355e-12,4.1314050670057416e-07,8.9297211020155413e-06,1.0614472294400606e-07,0.0001100920084915154,0.00022550770388665725,1.0266369593411986e-09,8.9783950916932932e-11,6.0588631286097025e-09,2.3912528427554782e-09
6.384069831259024e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962236542957316,0.10541874586659647,0.0024040039299377792,2.3891331477678584e-05,5.7985487721131935e-05,0.016293600788887037,0.008227354587805125,3.5374865482954545e-11,1.4390785053889265e-12,2.7785489431414793e-07,1.1719494002962944e-21,5.7845038003249933e-07,1.6076026774372032e-17,2.482412289548414e-13,6.1404305353600872e-12,3.6284133599410132e-14,2.3522299071015764e-10,2.4051987421687028e-15,0.0048799510440869038,0.032391520109419966,3.0092567520914143e-09,0.00032778971160294122,4.8010025219002159e-12,4.146637024306457e-07,8.9519162751681619e-06,1.0626965271739976e-07,0.00011036847771057837,0.00022608296604517886,1.0304486701058294e-09,9.0007477224876125e-11,6.0742476827065641e-09,2.4031699181530924e-09
6.397048320969961e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962281495445081,0.10539844063857728,0.0023935846445477353,2.4007210679757042e-05,5.8275716870330072e-05,0.016335016551597824,0.0082481777100624296,3.5529711977342044e-11,1.4495032105553966e-12,2.781201031326306e-07,1.1823319973813803e-21,5.7915482196931371e-07,1.6164091323903667e-17,2.4933507787267559e-13,6.1634811085110166e-12,3.6457023468172005e-14,2.3550647747488733e-10,2.4239365095037725e-15,0.0048790168047644503,0.03239073697830535,3.0086114202769216e-09,0.00032818202127880602,4.8233696635866953e-12,4.1618975874693482e-07,8.9741360191265252e-06,1.0639410234089542e-07,0.00011064491344025186,0.00022665816520880746,1.0342644083085493e-09,9.0230698621010754e-11,6.0896305192130961e-09,2.4151114185532591e-09
6.423005300391834e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962396996420582,0.10535783936485361,0.002372881246441558,2.4239627634122523e-05,5.8857922101886284e-05,0.016417819687197532,0.0082898095342881246,3.5840267093778605e-11,1.4705044968834702e-12,2.7864848184125091e-07,1.2032975332826201e-21,5.8056072852184075e-07,1.6341000498715645e-17,2.5152730387249758e-13,6.2096532683979716e-12,3.6804019236759347e-14,2.3607016195722558e-10,2.4617198188700918e-15,0.0048771529279152924,0.032388911831031111,3.0072972054609679e-09,0.0003289651793363057,4.868294240684225e-12,4.1925045746768555e-07,9.0186492892916088e-06,1.0664156483488333e-07,0.0001111976822140449,0.00022780836977840445,1.0419079034246224e-09,9.067622250883609e-11,6.1203909125753829e-09,2.4390674011119015e-09
6.448962279813708e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962546327610173,0.10531725069956052,0.0023523567424707536,2.4472917596824054e-05,5.944244355901547e-05,0.016500584330209917,0.0083314218117986061,3.6151968305967502e-11,1.4917090313523807e-12,2.7917415388832322e-07,1.2245318562573142e-21,5.8196268018509145e-07,1.6518949270429985e-17,2.5372551848993355e-13,6.2559194117102961e-12,3.7152634608701644e-14,2.3662947785521714e-10,2.4999155068548564e-15,0.0048752951497026339,0.032386744522349666,3.0059519093997957e-09,0.00032974639672648728,4.9134729245293986e-12,4.2232261151485747e-07,9.0632610514358353e-06,1.0688711783149645e-07,0.00011175031040781988,0.00022895830811390849,1.0495673178248601e-09,9.1120514346803334e-11,6.1511440566380983e-09,2.4631202029597512e-09
6.474919259235581e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962729134762012,0.10527667507651582,0.0023320095429005165,2.4707074486265574e-05,6.0029265589538437e-05,0.016583309721663771,0.0083730141631896318,3.6464811522952929e-11,1.5131177077346236e-12,2.7969713350272514e-07,1.2460369650283286e-21,5.8336069469556941e-07,1.6697937013365633e-17,2.5592966315597998e-13,6.3022787002394104e-12,3.7502867445741998e-14,2.3718444536719256e-10,2.5385259870075995e-15,0.0048734434259917834,0.032384238643301685,3.0045759129971745e-09,0.00033052568264573353,4.9589061719376208e-12,4.2540622952888586e-07,9.1079714433112665e-06,1.0713076875496642e-07,0.00011230279366363889,0.00023010797083602974,1.0572425251925597e-09,9.1563566067163352e-11,6.1818897020428168e-09,2.4872692351131482e-09
6.5008762386574546e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29962945067121288,0.10523611292433774,0.0023118380733586764,2.4942092208482697e-05,6.0618372508796949e-05,0.016665995112112461,0.008414586213799681,3.677879265218357e-11,1.534731417043805e-12,2.8021743484200211e-07,1.2678148594004799e-21,5.8475478966509419e-07,1.6877963078345813e-17,2.5813967947874051e-13,6.3487302996805321e-12,3.7854715595458901e-14,2.3773508471646986e-10,2.5775536713670155e-15,0.0048715977130719722,0.032381397749470485,3.0031695931955667e-09,0.00033130304620727588,5.0045944382149526e-12,4.2850132013805184e-07,9.1527806015061684e-06,1.0737252504720409e-07,0.00011285512767016493,0.00023125734866655221,1.0649333997581028e-09,9.2005369766272509e-11,6.212627602100398e-09,2.5115139071398245e-09
6.526833218079328e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29963193777390928,0.10519556466650208,0.0022918407746619113,2.5177964657699298e-05,6.1209748601399162e-05,0.016748639761527774,0.0084561375936574174,3.7093907599767548e-11,1.5565510475225208e-12,2.807350719926238e-07,1.2898675401877527e-21,5.8614498258208803e-07,1.7059026792959646e-17,2.603555092464757e-13,6.395273379630736e-12,3.8208176891500767e-14,2.3828141614851234e-10,2.6170009704065867e-15,0.0048697579676516209,0.032378225361379742,3.0017333230199926e-09,0.00033207849644226309,5.0505381771604634e-12,4.3160789195793863e-07,9.1976886614541091e-06,1.0761239416679602e-07,0.00011340730816213481,0.00023240643242717813,1.0726398162981752e-09,9.2445917702854361e-11,6.2433575127607208e-09,2.5358536272214998e-09
6.552790197501201e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29963474921692906,0.10515503072139888,0.002272016102644324,2.5414685716877476e-05,6.1803378122942819e-05,0.016831242939195086,0.0084976679374297748,3.7410152270723581e-11,1.5785774846304613e-12,2.8125005897024284e-07,1.3121970091410582e-21,5.8753129081284753e-07,1.7241127461821879e-17,2.6257709443057564e-13,6.4419071135867339e-12,3.8563249153817928e-14,2.3882345992814971e-10,2.6568702929808068e-15,0.0048679241468536916,0.032374724964886005,3.0002674716213254e-09,0.00033285204230081006,5.0967378410687899e-12,4.347259535909092e-07,9.2426957574430433e-06,1.0785038358802057e-07,0.0001139593309198396,0.00023355521303838919,1.0803616501349693e-09,9.2885202296272545e-11,6.2740791925828146e-09,2.5602878022157155e-09
6.578747176923075e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29963788159530064,0.10511451150238796,0.0022523625279883153,2.565224925826111e-05,6.2399245301716504e-05,0.016913803923609833,0.0085391768843706972,3.7727522569228183e-11,1.6008116110327416e-12,2.817624097199517e-07,1.3348052688765206e-21,5.8891373160279929e-07,1.742426436683122e-17,2.6480437718845453e-13,6.4886306789423004e-12,3.8919930188892037e-14,2.3936123633686098e-10,2.6971640462719967e-15,0.0048660962082110945,0.032370900011565847,2.9987724043190528e-09,0.00033362369265303282,5.1431938807322637e-12,4.3785551362557783e-07,9.2878020226241991e-06,1.0808650079988531e-07,0.00011451119176861293,0.00023470368151832363,1.0880987771353405e-09,9.3323216124817279e-11,6.3047924027054671e-09,2.5848158377169429e-09
6.604704156344948e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29964133153748385,0.10507400741785436,0.0022328785360577847,2.5890649143912836e-05,6.2997334340378198e-05,0.016996322002375205,0.0085806640782704908,3.8046014398858943e-11,1.6232543065884666e-12,2.8227213811654223e-07,1.3576943228043152e-21,5.9029232207773696e-07,1.7608436767427222e-17,2.6703729986637024e-13,6.5354432569853736e-12,3.9278217789962638e-14,2.3989476567012064e-10,2.7378846357377011e-15,0.004864274109662144,0.032366753919097983,2.9972484826435034e-09,0.0003343934562900647,5.1899067454432209e-12,4.4099658063629721e-07,9.33300758902078e-06,1.0832075330518361e-07,0.00011506288657832607,0.00023585182898166977,1.0958510737099449e-09,9.375995192400342e-11,6.3354969068182138e-09,2.6094371381168978e-09
6.6306611357668215e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29964509570499837,0.10503351887126257,0.0022135626267336681,2.6129879226244328e-05,6.3597629417611477e-05,0.01707879647210115,0.0086221291674058193,3.8365623662833912e-11,1.6459064483395217e-12,2.8277925796476539e-07,1.3808661750580629e-21,5.916670792450426e-07,1.7793643900845534e-17,2.6927580500216305e-13,6.5823440328948839e-12,3.9638109737251165e-14,2.4042406823480729e-10,2.7790344650587123e-15,0.004862457809546074,0.03236229007163989,2.9956960643775024e-09,0.00033516134192506026,5.2368768829962302e-12,4.4414916318265746e-07,9.3783125875367407e-06,1.0855314861957053e-07,0.00011561441126289094,0.00023699964663857523,1.1036184168123511e-09,9.4195402584880751e-11,6.3661924711327953e-09,2.6341511066641136e-09
6.656618115188695e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29964917079205705,0.10499304626121041,0.002194413314251748,2.6369933348540139e-05,6.4200114689759129e-05,0.017161226638304654,0.00866357180449032,3.8686346264247107e-11,1.6687689104995953e-12,2.8328378299959109e-07,1.4043228304247796e-21,5.9303801999489052e-07,1.7979884982371526e-17,2.715198353279216e-13,6.6293321957372665e-12,3.9999603798182346e-14,2.4094916434667423e-10,2.8206159360876755e-15,0.0048606472665986139,0.032357511820199386,2.9941155035974964e-09,0.00033592735819418262,5.2841047396903452e-12,4.4731326980899942e-07,9.4237171479654504e-06,1.0878369427065697e-07,0.0001161657617797704,0.00023814712579357434,1.1114006839381335e-09,9.4629561152356108e-11,6.3968788643550185e-09,2.6589571455227394e-09
6.682575094610568e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29965355352520479,0.10495258998148214,0.0021754291270426776,2.6610805345475032e-05,6.4804774292435193e-05,0.017243611815311189,0.0087049916466258297,3.9008178106300106e-11,1.6918425644434225e-12,2.8378572688646904e-07,1.4280662942753774e-21,5.9440516110143565e-07,1.8167159205592254e-17,2.7376933377257338e-13,6.6764069384626941e-12,4.0362697727602882e-14,2.414700743278771e-10,2.8626314487982878e-15,0.0048588424399476429,0.032352422483001263,2.9925071507141774e-09,0.00033669151365757662,5.3315907603312305e-12,4.5048890904392942e-07,9.469221398998212e-06,1.0901239779712363e-07,0.00011671693412949572,0.00023929425784452869,1.1191977531239346e-09,9.5062420823528397e-11,6.4275558576570219e-09,2.6838546558306028e-09
6.708532074032442e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29965824066296087,0.10491215042110079,0.0021566086075741711,2.6852489043624945e-05,6.5411592342114636e-05,0.017325951326157468,0.0087463883552541914,3.9331115092530186e-11,1.7151282786962499e-12,2.8428510322159037e-07,1.452098572495717e-21,5.9576851922398666e-07,1.8355465742646951e-17,2.7602424346440276e-13,6.723567457901049e-12,4.072738926799768e-14,2.4198681850455951e-10,2.9050834012350785e-15,0.0048570432891088698,0.032347025345848865,2.9908713525125579e-09,0.00033745381680032734,5.3793353882333341e-12,4.5367608939985114e-07,9.5148254682327735e-06,1.0923926674785193e-07,0.00011726792435519063,0.00024044103428158477,1.1270095029465111e-09,9.5493974946035188e-11,6.4582232246499631e-09,2.7088430377565243e-09
6.734489053454315e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29966322899546788,0.10487172796438,0.0021379503121953403,2.7094978261971739e-05,6.6020552937702117e-05,0.017408244502495274,0.0087877615961096771,3.9655153127034491e-11,1.7386269189235162e-12,2.8478192553214864e-07,1.4764216714182112e-21,5.9712811090816202e-07,1.8544803744475918e-17,2.7828450773349873e-13,6.7708129547575822e-12,4.1093676149703585e-14,2.4249941720449689e-10,2.9479741894637664e-15,0.0048552497739815853,0.032341323662480985,2.9892084521915652e-09,0.00033821427603340418,5.4273390652220794e-12,4.5687481937250735e-07,9.5605294821817032e-06,1.0946430868107356e-07,0.00011781872854210279,0.00024158744668614565,1.134835812521756e-09,9.5924217016411885e-11,6.4888807413570804e-09,2.7339216905569129e-09
6.7604460328761885e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29966851534414357,0.10483132299097536,0.002119452810983153,2.7338266812401499e-05,6.6631640162078111e-05,0.017490490684496571,0.0088291110391719527,3.9980288114690633e-11,1.7623393479207529e-12,2.8527620727660351e-07,1.5010375977539865e-21,5.9848395258703321e-07,1.8735172341067738e-17,2.8055007011413028e-13,6.8181426336083379e-12,4.1461556091120596e-14,2.4300789075479428e-10,2.9913062075222017e-15,0.004853461854844459,0.032335320654923796,2.9875187894031286e-09,0.0003389728996945909,5.4756022316358758e-12,4.6008510744052375e-07,9.6063335662806955e-06,1.0968753116353761e-07,0.00011836934281714149,0.00024273348672985837,1.1426765615036955e-09,9.6353140678462985e-11,6.5195281861871326e-09,2.7590900126315999e-09
