Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
1.5907524338335162e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259686631068357,0.1091772778509893,0.021752686987717471,2.6058157331830247e-09,6.4948722813674135e-08,0.0012265709056338788,0.00043529520228229377,5.7175816360950252e-06,7.778194212639547e-15,0.0011898611910081643,7.9090740514966644e-13,0.00037325361737757239,2.3513208871823101e-10,1.021391219634831e-10,2.9380091885052327e-11,7.5563744531299143e-13,6.0851467205959138e-09,3.0181090195397259e-08,0.0078408754831485964,0.0017021446478310115,0.00012821283820445728,1.3868565026627503e-08,6.4389895135235789e-09,4.6026129906447691e-09,2.5121277106359982e-12,4.1483775282835201e-08,1.4791209679468325e-05,2.1707796123013374e-07,2.4107918159931682e-05,4.7698463267035104e-08,1.3478298633039361e-09,3.9009007905285394e-12,1.4057281123688681e-12,3.7290179556373641e-12
1.6006862841993734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258925339615385,0.10916733701816166,0.021746218621885947,2.6599566912609065e-09,6.6083551672152855e-08,0.0012390995543299411,0.00044044268432939663,5.8011404646976092e-06,7.9597008383992957e-15,0.0011952989078484722,8.1100369110090036e-13,0.00037353241656790407,2.3863661136565623e-10,1.0457562682130045e-10,2.9751151148998815e-11,7.6911171998480286e-13,6.1586334494004096e-09,3.0857421158524818e-08,0.0078400534206997403,0.0017099303433134427,0.00012860596236017569,1.3974946397253763e-08,6.4664941383973379e-09,4.6234215721130373e-09,2.5242826782536961e-12,4.1625150272442276e-08,1.479597003289624e-05,2.1913522155365177e-07,2.4356973265536433e-05,4.8767826437242425e-08,1.3637454440743765e-09,3.9500120607472859e-12,1.4255658631001046e-12,3.7885080911722151e-12
1.6106201345652306e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258166984243191,0.10915739789962982,0.021739752401596046,2.7148569620530114e-09,6.7230475243686472e-08,0.0012516650058220498,0.00044561332143791928,5.8852085340675507e-06,8.1442326968353446e-15,0.0012007120576499625,8.314399831716964e-13,0.00037380636463253556,2.4216320418160831e-10,1.0705127612341953e-10,3.0123918458681493e-11,7.827228655595918e-13,6.232417169246792e-09,3.1543766200525613e-08,0.0078392300307905619,0.0017176885725190493,0.00012899782695843971,1.4081356781363044e-08,6.4938490297566744e-09,4.6441368772656612e-09,2.5363947995175855e-12,4.1766055148152236e-08,1.4800678752201189e-05,2.2119886074529359e-07,2.4606766575339838e-05,4.9853031284772917e-08,1.379732267905981e-09,3.9994277554614042e-12,1.4455446571871415e-12,3.8485706618406369e-12
1.6205539849310877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257411542553271,0.10914746041776249,0.021733288325219105,2.7705218768124316e-09,6.83895369856327e-08,0.0012642670312273886,0.00045080700831473612,5.9697817338535396e-06,8.3318209045067904e-15,0.0012061007238497845,8.5221854510668803e-13,0.0003740755737107816,2.4571169795330794e-10,1.0956635691202252e-10,3.0498385571087462e-11,7.9647106514151298e-13,6.306495157143977e-09,3.2240187413131677e-08,0.0078384054200120717,0.0017254194439782213,0.00012938844474308397,1.4187794541915626e-08,6.521054765463231e-09,4.6647592249332867e-09,2.548464224450737e-12,4.1906494597367164e-08,1.4805336653767997e-05,2.2326884803222099e-07,2.4857293420530236e-05,5.0954176118994223e-08,1.3957900075589882e-09,4.0491476813661256e-12,1.4656643068470282e-12,3.9092074278662153e-12
1.630487835296945e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44256658992826103,0.10913752450033998,0.021726826391134227,2.8269567588691729e-09,6.9560780099634162e-08,0.0012769054039483004,0.0004560236400431223,6.0548559327998888e-06,8.5224967122865383e-15,0.0012114649903700238,8.7334160714360882e-13,0.00037434015339009638,2.4928192262090291e-10,1.1212115446758203e-10,3.0874544340586e-11,8.103564952365211e-13,6.3808647012173858e-09,3.2946746396784553e-08,0.0078375796887385999,0.0017331230658294322,0.00012977782824083272,1.4294258063484613e-08,6.548111925379196e-09,4.6852889356709791e-09,2.56049110392191e-12,4.2046473244934327e-08,1.4809944542016072e-05,2.2534515279666512e-07,2.510854917995964e-05,5.2071358472016983e-08,1.4119183369987952e-09,4.0991716423836585e-12,1.4859246207549227e-12,3.9704201388702692e-12
1.640421685662802e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255909313984876,0.10912759008021415,0.021720366597728136,2.8841669234960279e-09,7.0744247533003989e-08,0.0012895798996349123,0.00046126311208441033,6.1404269796735219e-06,8.7162915050553836e-15,0.0012168049415943604,8.9481136571132999e-13,0.00037460021076321173,2.5287370731577101e-10,1.1471595229051779e-10,3.1252386717351264e-11,8.2437932580925545e-13,6.455523100828683e-09,3.3663504258306056e-08,0.0078367529314874174,0.0017407995458179925,0.00013016598976636599,1.440074575193353e-08,6.5750210912376603e-09,4.7057263316721399e-09,2.5724755896053203e-12,4.2185995654357588e-08,1.4814503209587762e-05,2.2742774457514407e-07,2.53605292793537e-05,5.3204675094999216e-08,1.4281169314003955e-09,4.1494994397068247e-12,1.5063254041036449e-12,4.0322105339307332e-12
1.6503555360286592e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255162485561289,0.10911765709498897,0.021713908943394943,2.9421576777767223e-09,7.1939981980100558e-08,0.0013022902961485241,0.00046652532027955442,6.2264907041769636e-06,8.9132368013893602e-15,0.0012221206623453096,9.1662998313994846e-13,0.00037485585048402121,2.5648688039817747e-10,1.1735103208338274e-10,3.1631904745794188e-11,8.3853972033991467e-13,6.5304676666908196e-09,3.439052160867821e-08,0.0078359252372575162,0.0017484489912948714,0.00013055294142723804,1.450725603407784e-08,6.601782846516359e-09,4.7260717366849053e-09,2.5844178339397956e-12,4.2325066328957479e-08,1.4819013437533614e-05,2.2951659305766559e-07,2.5613229190537812e-05,5.4354221954622449e-08,1.4443854671526732e-09,4.2001308718346111e-12,1.5268664586620404e-12,4.094580341634934e-12
1.6602893863945164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44254418487663333,0.10910772548671997,0.021707453426535968,3.0009343204763155e-09,7.3148025883692453e-08,0.0013150363735257519,0.00047181016085060266,6.3130429178474447e-06,9.1133642532405257e-15,0.0012274122378620222,9.3879958738281396e-13,0.00037510717482223493,2.6012126949427656e-10,1.2002667373357133e-10,3.2013090563004995e-11,8.5283783588110646e-13,6.6056957209785034e-09,3.5127858560930307e-08,0.007835096689848697,0.001756071509215591,0.00013093869512865279,1.4613787357379958e-08,6.6283977763150688e-09,4.7463254759307518e-09,2.5963179900908125e-12,4.2463689713033135e-08,1.4823475995494587e-05,2.3161166808696065e-07,2.5866644430679338e-05,5.5520094229737021e-08,1.4607236218624551e-09,4.2510657346110296e-12,1.5475475828321905e-12,4.1575312801353455e-12
1.6702232367603736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44253677300944944,0.10909779520163217,0.021701000045559585,3.0605021419138117e-09,7.4368421436313818e-08,0.0013278179139433969,0.00047711753040208206,6.4000794149421861e-06,9.3167056456113016e-15,0.0012326797537786365,9.6132227175039278e-13,0.00037535428371683307,2.637767015324643e-10,1.2274315529654513e-10,3.2395936397207224e-11,8.6727382311465928e-13,6.6812045974341638e-09,3.5875574728130485e-08,0.0078342673681621542,0.0017636672061391891,0.00013132326257810144,1.4720338189650919e-08,6.6548664672357477e-09,4.7664878760245822e-09,2.6081762119137464e-12,4.2601870192984888e-08,1.482789164188127e-05,2.3371293965771345e-07,2.6120770561545344e-05,5.6702386308174367e-08,1.4771310743581035e-09,4.3023038212695036e-12,1.5683685717069795e-12,4.2210650572098244e-12
1.6801570871262307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44252938906577349,0.10908786618985482,0.021694548798881046,3.1208664238369757e-09,7.5601210581609956e-08,0.001340634701684041,0.00048244732592229512,6.4875959733099819e-06,9.5232928962224422e-15,0.0012379232961031779,9.8420009465584763e-13,0.00037559727482834257,2.6745300277911196e-10,1.2550075297956757e-10,3.2780434566223399e-11,8.8184782640837756e-13,6.756991641469568e-09,3.6633729221480632e-08,0.0078334373464835905,0.001771236188227253,0.00013170665528986774,1.4826907018723779e-08,6.6811895072658573e-09,4.7865592648972973e-09,2.6199926539152817e-12,4.2739612098376285e-08,1.4832261124050208e-05,2.3582037791576707e-07,2.6375603188775648e-05,5.7901191783722682e-08,1.4936075046929941e-09,4.3538449224661248e-12,1.5893292171262202e-12,4.28518337031159e-12
1.690090937492088e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44252203286222169,0.10907793840517216,0.021688099684922312,3.182032439299295e-09,7.6846435015672904e-08,0.001353486523102338,0.00048779944478453399,6.5755883552491492e-06,9.7331580551747312e-15,0.0012431429511969795,1.0074350793722202e-12,0.00037583624358996314,2.7114999887367308e-10,1.2829974112594268e-10,3.3166577475953367e-11,8.9655998387273613e-13,6.8330542102631423e-09,3.7402380648513228e-08,0.0078326066947499075,0.0017787785612430177,0.00013208888458940467,1.4933492352165509e-08,6.7073674856651682e-09,4.8065399717205223e-09,2.6317674712181803e-12,4.2876919703010398e-08,1.4836585178477298e-05,2.3793395315736412e-07,2.6631137961170797e-05,5.9116603453262704e-08,1.5101525941488405e-09,4.4056888263156858e-12,1.6104293077314329e-12,4.3498879066223415e-12
1.700024787857945e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425147042200594,0.1090680118047892,0.021681652702111937,3.2440054525390971e-09,7.8104136188368242e-08,0.0013663731665919962,0.00049317378474821169,6.6640523083519673e-06,9.9463333046045766e-15,0.0012483388057546241,1.0310292138011e-12,0.00037607128325756851,2.7486751486316132e-10,1.3114039219975038e-10,3.355435761886603e-11,9.1141042741749016e-13,6.9093896728531368e-09,3.8181587111387289e-08,0.0078317754788004654,0.0017862944305505324,0.00013246996161758709,1.5040092717004278e-08,6.7334009928551466e-09,4.8264303268325069e-09,2.6435008195282381e-12,4.3013797225976091e-08,1.4840864530928351e-05,2.4005363582839212e-07,2.6887370569994607e-05,6.0348713314061828e-08,1.5267660252384959e-09,4.4578353184377501e-12,1.6316686290216533e-12,4.4151803431155736e-12
1.7099586382238022e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250740296496205,0.10905808634911185,0.021675207848884895,3.3067907188607632e-09,7.937435530465247e-08,0.0013792944225534281,0.00049857024395991471,6.7529835663357116e-06,1.0162850958333576e-14,0.001253510946784395,1.0549844502526529e-12,0.00037630248495860465,2.7860537523602803e-10,1.3402297677107285e-10,3.3943767572505226e-11,9.2639928280819619e-13,6.9859954102267034e-09,3.8971406205281858e-08,0.0078309437606137056,0.0017937839011138892,0.00013284989733484517,1.5146706659412366e-08,6.7592906203111357e-09,4.8462306616663849e-09,2.6551928550975649e-12,4.3150248832619152e-08,1.4845099896626916e-05,2.4217939652359219e-07,2.7144296748291063e-05,6.1597612561223612e-08,1.5434474817086768e-09,4.5102841819877577e-12,1.6530469634074072e-12,4.4810623466034886e-12
1.7198924885896594e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250012892678942,0.10904816200154022,0.02166876512368246,3.3703934845180247e-09,8.0657133325880308e-08,0.0013922500833620612,0.00050398872095437695,6.8423778498603393e-06,1.0382743461512129e-14,0.001258659461589217,1.0793027052368956e-12,0.00037652993773991134,2.8236340395544233e-10,1.3694776350170477e-10,3.4334799998010254e-11,9.415266697226271e-13,7.0628688154050019e-09,3.9771895016886657e-08,0.0078301115985301185,0.0018012470774965196,0.00013322870252518139,1.5253332744431321e-08,6.785036960458029e-09,4.8659413086807335e-09,2.6668437346915777e-12,4.3286278635539611e-08,1.484929198041927e-05,2.4431120598580519e-07,2.740191227021514e-05,6.2863391585288332e-08,1.5601966485426232e-09,4.5630351976890431e-12,1.6745640902629115e-12,4.5475355737855192e-12
1.7298263389555166e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249288193937258,0.10903823872827455,0.021662324524952075,3.434818986599318e-09,8.1952510971104271e-08,0.0014052399433372878,0.00050942911465537866,6.9322308673329972e-06,1.0606043390257277e-14,0.0012637844377480858,1.1039858592660926e-12,0.00037675372861448864,2.8614142449196619e-10,1.3991501913134152e-10,3.4727447638651487e-11,9.5679270180707657e-13,7.1400072935244021e-09,4.0583110122986433e-08,0.0078292790474622474,0.0018086840638605469,0.00013360638780007643,1.5359969555727352e-08,6.8106406065682882e-09,4.8855626012908644e-09,2.6784536155600976e-12,4.342189069557418e-08,1.4853441476936741e-05,2.4644903510523504e-07,2.7660212950377295e-05,6.4146139969984172e-08,1.5770132119621853e-09,4.6160881438817244e-12,1.6962197859804063e-12,4.6146016713171773e-12
1.7397601893213737e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248566184031324,0.10902831649813279,0.021655886051147235,3.5000724529151725e-09,8.3260528718364793e-08,0.001418263798712048,0.00051489132437657222,7.0225383156993996e-06,1.0832783451284884e-14,0.0012688859630979724,1.1290357566681402e-12,0.0003769739426072311,2.8993925985564586e-10,1.4292500846423928e-10,3.5121703318381493e-11,9.7219748673253149e-13,7.2174082619139151e-09,4.1405107589137551e-08,0.0078284461590924937,0.0018160949639662088,0.00013398296360228666,1.5466615695281785e-08,6.8361021526623894e-09,4.9050948738023698e-09,2.6900226554021431e-12,4.3557089022682083e-08,1.4857549070755381e-05,2.4859285491866129e-07,2.7919194643201389e-05,6.5445946490125429e-08,1.5938968594298194e-09,4.6694427965521415e-12,1.7180138240221403e-12,4.6822622758541908e-12
1.749694039687231e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44247846847079514,0.10901839528237961,0.021649449700727377,3.566159101887594e-09,8.4581226805970346e-08,0.0014313214476030242,0.00052037524982223484,7.1132958812222182e-06,1.1062996481536146e-14,0.001273964125716189,1.1544542054108228e-12,0.00037719066279965258,2.937567326275314e-10,1.4597799435633942e-10,3.5517559940402526e-11,9.8774112625071186e-13,7.2950691501688886e-09,4.2237942968436862e-08,0.0078276129820595095,0.0018234798811713276,0.00013435844020953726,1.5573269783124675e-08,6.8614221934127753e-09,4.9245384613471929e-09,2.7015510123343713e-12,4.3691877576868065e-08,1.4861615436553017e-05,2.5074263660868768e-07,2.8178853242295601e-05,6.6762899109653939e-08,1.6108472796506634e-09,4.7230989293590598e-12,1.7399459749696865e-12,4.7505190140928842e-12
1.759627890053088e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44247130167540583,0.10900847505456555,0.021643015472157735,3.6330841424414284e-09,8.5914645233770527e-08,0.0014444126899814389,0.00052588079108795485,7.2044992402465781e-06,1.1296715447798705e-14,0.0012790190139032097,1.180242976936808e-12,0.0003774039703736238,2.975936649906194e-10,1.490742377028529e-10,3.5915010485750382e-11,1.0034237162499618e-12,7.3729874002211006e-09,4.3081671300379422e-08,0.0078267795621337621,0.0018308389184308507,0.00013473282773811398,1.5679930457121632e-08,6.8866013240500085e-09,4.9438936998199893e-09,2.7130388448669869e-12,4.38262602691134e-08,1.4865641239263669e-05,2.5289835150302676e-07,2.8439184679836226e-05,6.8097084979822598e-08,1.6278641625739761e-09,4.7770563136866093e-12,1.7620160065771266e-12,4.819373502847866e-12
1.7695617404189452e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246416130196792,0.10899855579037601,0.021636583363909296,3.700852773897686e-09,8.726082376442051e-08,0.0014575373276444407,0.00053140784866124622,7.2961440599527911e-06,1.1533973446322452e-14,0.0012840507161659355,1.2064038060092442e-12,0.00037761394465414246,3.0144987876022734e-10,1.522139974262962e-10,3.6314048011895289e-11,1.0192453468109835e-12,7.451160466405315e-09,4.3936347109802957e-08,0.0078259459423829104,0.0018381721782964415,0.0001351061361463578,1.5786596372671069e-08,6.9116401402708625e-09,4.9631609258164859e-09,2.724486311869884e-12,4.3960240962182214e-08,1.4869627134229534e-05,2.550599710737175e-07,2.8700184925963926e-05,6.9448590437518918e-08,1.6449471993944229e-09,4.8313147186732944e-12,1.7842236838213824e-12,4.8888273490949315e-12
1.7794955907848024e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424570472013814,0.10898863746748967,0.02163015337445864,3.7694701858687755e-09,8.8619801924634521e-08,0.0014706951641870669,0.00053695632342210062,7.3882259990963989e-06,1.1774803702429967e-14,0.0012890593212013927,1.2329383905678431e-12,0.00037782066315115851,3.05325195413821e-10,1.5539753046497434e-10,3.6714665651359909e-11,1.035206102262406e-12,7.5295858155223707e-09,4.4802024405920186e-08,0.0078251121633276226,0.0018454797629161286,0.00013547837523806449,1.5893266202439251e-08,6.9365392381500147e-09,4.982340476574823e-09,2.7358935725412408e-12,4.4093823471471354e-08,1.4873573767350417e-05,2.5722746693637253e-07,2.896184998819226e-05,7.0817501003723473e-08,1.6620960825536439e-09,4.8858739112296334e-12,1.8065687689480883e-12,4.9588821499973827e-12
1.7894294411506596e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244995922747415,0.10897872006544553,0.021623725502287895,3.8389415581556584e-09,8.999161900643357e-08,0.0014838860049747684,0.00054252611664347373,7.480740708735688e-06,1.2019239570121906e-14,0.001294044917880853,1.2598483915953026e-12,0.00037802420160047348,3.0921943612028949e-10,1.5862509176190323e-10,3.711685661035502e-11,1.0513060612361791e-12,7.6082609268989207e-09,4.5678756681435164e-08,0.0078242782630883641,0.001852761774034006,0.00013584955466579277,1.5999938636183254e-08,6.961299214053838e-09,5.0014326899166586e-09,2.7472607863892529e-12,4.4227011565903443e-08,1.4877481775230643e-05,2.5940081084948662e-07,2.9224175910828161e-05,7.2203901382102837e-08,1.6793105057411099e-09,4.9407336560964736e-12,1.8290510215239867e-12,5.0295394929965591e-12
1.7993632915165167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244289723686064,0.10896880356551797,0.021617299745884607,3.9092720606468744e-09,9.1376314068385031e-08,0.001497109657116487,0.00054811712999170933,7.5736838329467506e-06,1.2267314531677436e-14,0.0012990075952343768,1.287135432993945e-12,0.00037822463400373545,3.1313242176867465e-10,1.6189693425416684e-10,3.7520614167432984e-11,1.0675452967227812e-12,7.6871832924438558e-09,4.6566596911741334e-08,0.0078234442775236904,0.0018600183129899952,0.00013621968393408388,1.6106612380455584e-08,6.9859206645556143e-09,5.0204379041899091e-09,2.7585881131997726e-12,4.4359808968659215e-08,1.4881351785323701e-05,2.6157997471366158e-07,2.9487158774404188e-05,7.3607875457735178e-08,1.696590163894717e-09,4.9958937158758135e-12,1.8516701984862094e-12,5.1008009558574929e-12
1.809297141882374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44243586108880972,0.10895888795059969,0.02161087610374168,3.9804668532194215e-09,9.2773925936830722e-08,0.0015103659294382692,0.00055372926552690307,7.6670510095262229e-06,1.2519062197249652e-14,0.0013039474424357501,1.3148011014724292e-12,0.00037842203266754814,3.1706397299636974e-10,1.6521330886270126e-10,3.7925931672159362e-11,1.0839238761262368e-12,7.7663504167015466e-09,4.7465597554202775e-08,0.0078226102403605134,0.0018672494807196495,0.00013658877240259608,1.6213286158331186e-08,7.010404186354383e-09,5.0393564582150838e-09,2.7698757130030666e-12,4.4492219357952066e-08,1.488518441607445e-05,2.6376493057084871e-07,2.9750794695122145e-05,7.5029506295963674e-08,1.7139347532019055e-09,5.0513538510360987e-12,1.8744260541838544e-12,5.1726681066718156e-12
1.819230992248231e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44242885064511883,0.10894897320509185,0.021604454574357276,4.0525310856414534e-09,9.4184493207109674e-08,0.0015236546324574134,0.00055936242570320802,7.7608378706818427e-06,1.2774516304456195e-14,0.0013088645487878295,1.3428469464424106e-12,0.00037861646824171284,3.2101391021679474e-10,1.6857446448250085e-10,3.8332802543802772e-11,1.1004418613189327e-12,7.8457598169018997e-09,4.8375810547515428e-08,0.0078217761833168486,0.0018744553777540177,0.00013695682928915469,1.6319958709272021e-08,7.0347503761959882e-09,5.0581886912309288e-09,2.7811237460626755e-12,4.4624246367897467e-08,1.4888980277058878e-05,2.6595565060368089e-07,3.0015079824307988e-05,7.646887614137608e-08,1.7313439711000144e-09,5.1071138199768668e-12,1.8973183404298702e-12,5.2451425039654015e-12
1.8291648426140882e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44242186576999648,0.1089390593148009,0.021598035156234752,4.1254698974768135e-09,9.560805424477426e-08,0.001536975578357126,0.00056501651336908129,7.8550400437108739e-06,1.3033710717965406e-14,0.0013137590037082675,1.3712744799250017e-12,0.00037880800975662428,3.2498205364654584e-10,1.7198064797323964e-10,3.8741220270043315e-11,1.1170993086962291e-12,7.9254090230074079e-09,4.9297287311144679e-08,0.0078209421362174514,0.0018816361042195539,0.00013732386367272344,1.6426628788842309e-08,7.0589598307948615e-09,5.0769349428410501e-09,2.7923323728453878e-12,4.4755893589178247e-08,1.4892739969121756e-05,2.6815210713471148e-07,3.028001034787767e-05,7.7926066416910762e-08,1.7488175162761848e-09,5.1631733790653904e-12,1.9203468065503554e-12,5.3182256967549866e-12
1.8390986929799454e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241490632995029,0.10892914626684183,0.021591617847882556,4.1992884179913208e-09,9.7044647186793367e-08,0.001550328580961684,0.00057069143176747606,7.9496531516666051e-06,1.3296679429077671e-14,0.0013186308967156196,1.4000851764669101e-12,0.00037899672465983511,3.2896822333203337e-10,1.7543210415030211e-10,3.9151178405699511e-11,1.1338962692308528e-12,8.0052955777571608e-09,5.023007874484173e-08,0.0078201081271027512,0.0018887917598380743,0.00013768988449629671,1.6533295168414695e-08,7.0830331467594797e-09,5.0955955529650007e-09,2.8035017539831111e-12,4.4887164569736796e-08,1.4896464084511972e-05,2.7035427262564481e-07,3.0545582485813692e-05,7.9401157723083041e-08,1.7663550886680768e-09,5.2195322826245298e-12,1.9435111994206407e-12,5.3919192245137631e-12
1.8490325433458026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240797219368239,0.10891923404954763,0.021585202647814203,4.273991766060833e-09,9.8494309942750957e-08,0.0015637134557120998,0.00057638708453597971,8.0446728140129682e-06,1.3563456555302283e-14,0.0013234803174158205,1.4292804730661036e-12,0.00037918267885181107,3.3297223917561897e-10,1.7892907577621772e-10,3.956267057147418e-11,1.1508327885270686e-12,8.0854170367079626e-09,5.1174235228236248e-08,0.0078192741823315155,0.0018959224439267658,0.00013805490056971695,1.6639956635082028e-08,7.1069709205203221e-09,5.1141708617883141e-09,2.8146320502703415e-12,4.5018062815635997e-08,1.4900153207015462e-05,2.7256211967669199e-07,3.0811792491652197e-05,8.0894229837330284e-08,1.7839563894638312e-09,5.276190283003746e-12,1.9668112635166434e-12,5.4662246172993257e-12
1.8589663937116597e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44240106323198958,0.10890932265238408,0.021578789554548165,4.349585050081044e-09,9.9957080196039964e-08,0.0015771300196422546,0.00058210337570689847,8.1400946472674303e-06,1.3834076339930319e-14,0.0013283073554890255,1.4588617691068744e-12,0.0003793659367208909,3.3699392096125184e-10,1.8247180355249224e-10,3.9975690452719155e-11,1.1679089068746248e-12,8.1657709682725925e-09,5.2129806620500413e-08,0.0078184403266775403,0.0019030282553982394,0.0001384189205724189,1.6746611991390929e-08,7.1307737482577154e-09,5.1326612097124685e-09,2.8257234226385219e-12,4.5148591791667375e-08,1.4903807912086232e-05,2.7477562102583188e-07,3.1078636651980283e-05,8.2405361713476989e-08,1.8016211211012519e-09,5.3331471306281095e-12,1.990246740966012e-12,5.5411433958365822e-12
1.868900244077517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239417931767067,0.10889941206587014,0.021572378566607816,4.4260733678789907e-09,1.0143299540504139e-07,0.0015905780913555176,0.00058784020970729098,8.2359142656322853e-06,1.4108573151602922e-14,0.0013331121006768037,1.4888304263041616e-12,0.00037954656117747117,3.4103308837960961e-10,1.8606052611183118e-10,4.0390231798218964e-11,1.185124659302463e-12,8.2463549537552938e-09,5.309684226008701e-08,0.0078176065834207678,0.0019101092927606275,0.00013878195305610318,1.6853260055009829e-08,7.1544422258333727e-09,5.1510669373105381e-09,2.8367760321085758e-12,4.5278754921948345e-08,1.4907428766975165e-05,2.7699474954802176e-07,3.1346111285943386e-05,8.3934631481313742e-08,1.8193489872681665e-09,5.3904025739622971e-12,2.0138173715771146e-12,5.6166770714263925e-12
1.878834094443374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238732032543776,0.10888950228150304,0.021565969682521363,4.503461806626255e-09,1.0292209280429847e-07,0.001604057491001822,0.00059359749135895403,8.332127281614433e-06,1.4386981483875377e-14,0.0013378946427696744,1.5191877686569891e-12,0.00037972461368742961,3.4508956105276062e-10,1.8969548001074816e-10,4.0806288418993549e-11,1.2024800756321865e-12,8.3271665873845238e-09,5.4075390964540589e-08,0.0078167729744331484,0.0019171656541177268,0.00013914400644734034,1.6959899658692917e-08,7.1779769487249084e-09,5.1693883852815249e-09,2.8477900397983176e-12,4.5408555590789745e-08,1.4911016330856442e-05,2.7921947825457691e-07,3.1614212744762453e-05,8.5482116446286779e-08,1.837139692902108e-09,5.4479563595861105e-12,2.0375228928893014e-12,5.6928271460934082e-12
1.8887679448092312e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238048613183278,0.10887959329168849,0.021559562900821821,4.5817554427538514e-09,1.0442440940569036e-07,0.0016175680402551907,0.00059937512587835589,8.428729306633798e-06,1.4669335954777679e-14,0.0013426550715949879,1.5499350824108896e-12,0.00037990015430480718,3.4916315855834783e-10,1.9337689972255367e-10,4.1223854187120122e-11,1.2199751805312821e-12,8.4082034763430765e-09,5.5065501030375271e-08,0.0078159395202595169,0.001924197437169184,0.00013950508905010973,1.7066529650045829e-08,7.2013785119593526e-09,5.1876258944031195e-09,2.8587656069052773e-12,4.5537997143261848e-08,1.4914571154952245e-05,2.8144978029246032e-07,3.18829374112607e-05,8.7047893089302203e-08,1.854992944188755e-09,5.5058082322658593e-12,2.0613630402287175e-12,5.7695951127217498e-12
1.8987017951750884e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44237367661514937,0.10886968508967484,0.021553158220046893,4.6609593418687383e-09,1.0593998199958733e-07,0.0016311095622917138,0.00060517301887652814,8.5257159516205011e-06,1.4955671306370797e-14,0.0013473934770051293,1.581073616029167e-12,0.00038007324170376223,3.5325370045329796e-10,1.9710501763071657e-10,4.1642923034574087e-11,1.2376099935660911e-12,8.4894632407956226e-09,5.6067220233021939e-08,0.0078151062401938254,0.0019312047392107232,0.00013986520904827327,1.7173148891133418e-08,7.2246475100501414e-09,5.2057798054916104e-09,2.8697028946435982e-12,4.5667082885677192e-08,1.4918093782655365e-05,2.8368562894347034e-07,3.2152281699399938e-05,8.8632037066637284e-08,1.8729084485619426e-09,5.5639579348871146e-12,2.0853375467283414e-12,5.8469824548805732e-12
