Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
3.934246799099738e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23769258608250482,0.060301148505408221,8.236288387056364e-07,1.5516180956111146e-09,3.1638889242683506e-08,0.10801864701753253,0.0029732134987320792,1.343762738713203e-09,1.6945119555334144e-11,5.9076157702382924e-07,1.8006143266798845e-18,1.4959060500943111e-06,1.4868634062934032e-15,3.0912112707060989e-15,5.740550793958948e-12,7.2878654601509044e-14,2.7415861163818329e-14,1.6566024110437451e-12,0.0022145832010583492,0.042636868348467374,6.3611771742533358e-08,0.00065371940858232876,1.5434625197878861e-07,0.005543325263502279,0.047605513037967173,1.9779134186430935e-09,3.1367060771360112e-05,0.0011893783835789265,7.3622366592949319e-10,1.3454129816559501e-15,1.7414059574113524e-09
3.940770746480248e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23763908947428022,0.060240535087983209,8.1239137849214182e-07,1.5551258566002787e-09,3.1722406104841498e-08,0.10813969438927498,0.0029774037995418303,1.3475840638862919e-09,1.7013730729130024e-11,5.9097307360725728e-07,1.8107146465119352e-18,1.4968196484568173e-06,1.4919870501139923e-15,3.0985485258584977e-15,5.7521503558851955e-12,7.3089463468977502e-14,2.7416424438749584e-14,1.6652438813444007e-12,0.002211858907360688,0.04263266337989953,6.3777843493996831e-08,0.00065393316914328726,1.5467969098389097e-07,0.0055522348555179409,0.047655713082840029,1.9788103857455429e-09,3.1404108601765235e-05,0.0011904433050430939,7.3750023386025751e-10,1.3471724154024716e-15,1.7434677252320898e-09
3.9466422991227065e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23759100825770552,0.060186052195647766,8.0241305421463271e-07,1.5582822138124515e-09,3.1797605225938542e-08,0.10824849608879611,0.0029811720870484282,1.3510274107462942e-09,1.7075591810969451e-11,5.9116306762755942e-07,1.8198375003285339e-18,1.4976405642593486e-06,1.4966060436432257e-15,3.1051706646090971e-15,5.7625875485042399e-12,7.3279344345910265e-14,2.7417141762419438e-14,1.6730465102886857e-12,0.0022094110517214948,0.042628881660298885,6.3927343431272345e-08,0.00065412500514492125,1.5497968870873773e-07,0.0055602466104717431,0.047700829832378402,1.9796158125828843e-09,3.1437411953087634e-05,0.0011913999997079164,7.3864836651090813e-10,1.3487543259587045e-15,1.7453211080504028e-09
3.952513851765165e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2375429891988638,0.060131634737105137,7.9256125132889081e-07,1.561437971603629e-09,3.1872836374552488e-08,0.10835716449839344,0.0029849375502727727,1.3544746964283785e-09,1.7137557985403274e-11,5.9135272859308147e-07,1.8289912641388958e-18,1.49846023021922e-06,1.5012323499974689e-15,3.1118104443328373e-15,5.7730224430527707e-12,7.3469369814043549e-14,2.7418055870177184e-14,1.6808731517794447e-12,0.0022069669856072502,0.042625102549461703,6.4076876438227675e-08,0.00065431632335693926,1.5527959371258638e-07,0.0055682518510816468,0.047745886735163605,1.9804194982868675e-09,3.1470677754055415e-05,0.0011923550548526137,7.3979576127141e-10,1.350334741447002e-15,1.7471724020040748e-09
3.958385404407624e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23749503218851936,0.060077282608119946,7.8283431272372454e-07,1.5645931253880929e-09,3.1948099424686197e-08,0.10846569983694535,0.0029887001910735545,1.3579259240823821e-09,1.7199629166122539e-11,5.9154205772760444e-07,1.8381759939342518e-18,1.4992786494713702e-06,1.5058659737591077e-15,3.1184678758084455e-15,5.78345502804536e-12,7.3659539625419199e-14,2.7419164363033729e-14,1.6887238432056282e-12,0.0022045267011515804,0.042621326048789238,6.4226442099640295e-08,0.0006545071255504906,1.5557940554618107e-07,0.005576250578846865,0.047790883899884735,1.9812214480439014e-09,3.1503906059069447e-05,0.0011933084741649475,7.4094241780736563e-10,1.3519136634261133e-15,1.74902161010887e-09
3.964256957050083e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23744713711771004,0.060022995704671657,7.7323060371643954e-07,1.5677476706016315e-09,3.2023394250704469e-08,0.10857410232285773,0.0029924600113077123,1.361381096864002e-09,1.7261805266706257e-11,5.9173105624846259e-07,1.8473917457440843e-18,1.5000958251385852e-06,1.5105069195224149e-15,3.1251429697132313e-15,5.7938852920437065e-12,7.3849853532733335e-14,2.742046487151588e-14,1.6965986219781938e-12,0.002202090190509075,0.042617552159640228,6.4376040007663034e-08,0.00065469741348921063,1.5587912376903001e-07,0.0055842427952965514,0.047835821434967486,1.9820216669862501e-09,3.1537096921939373e-05,0.0011942602613223097,7.4208833573458591e-10,1.3534910933975155e-15,1.7508687353750255e-09
3.968647640335347e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2374113621157577,0.059982443109994801,7.6612861758496498e-07,1.5701062048312897e-09,3.2079719593887853e-08,0.10865507783702479,0.002995269721938594,1.3639674175267344e-09,1.7308368391497622e-11,5.9187217196203043e-07,1.8543034909387485e-18,1.5007060894192968e-06,1.5139821559542705e-15,3.1301460809610295e-15,5.801683406595348e-12,7.3992262222738012e-14,2.7421561455814046e-14,1.7025030592205187e-12,0.0022002706557783694,0.042614731793719988,6.4487928524506179e-08,0.00065483937373430007,1.5610318836108493e-07,0.0055902150337986548,0.047869386333008149,1.9826189340293634e-09,3.1561892253057793e-05,0.0011949709330199665,7.4294475783757268e-10,1.3546697043097089e-15,1.7522486362696667e-09
3.973038323620612e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23737562164355441,0.059941926887313583,7.5909397154137836e-07,1.5724643943224911e-09,3.2136062583471218e-08,0.10873597927434804,0.0029980778571535118,1.3665559473516343e-09,1.7354990101670962e-11,5.920131039815062e-07,1.8612326381008509e-18,1.5013156613376344e-06,1.5174614912719048e-15,3.135159079140088e-15,5.809480212153491e-12,7.4134751248708057e-14,2.7422763135703311e-14,1.7084210024247599e-12,0.0021984532236808815,0.042611912889405357,6.4599834671143422e-08,0.00065498104812748421,1.5632720017411313e-07,0.0055961836327772015,0.047902917992460083,1.9832152382386988e-09,3.1586666699853065e-05,0.0011956806956158737,7.4380076659501727e-10,1.3558474824202111e-15,1.7536273753970488e-09
3.977429006905876e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23733991565583606,0.059901446993365769,7.5212600601284035e-07,1.5748222371900654e-09,3.2192423167313988e-08,0.1088168067256404,0.0030008844177274547,1.3691466876645065e-09,1.7401670360968227e-11,5.9215385280892199e-07,1.8681792107015138e-18,1.5019245421862524e-06,1.5209449274094543e-15,3.140181968605212e-15,5.817275703985853e-12,7.4277320507944485e-14,2.7424068952019518e-14,1.7143524672587467e-12,0.0021966378909588496,0.042609095447218241,6.4711758278762685e-08,0.00065512243739785758,1.5655115902679629e-07,0.0056021485929021453,0.047936416458375798,1.9838105817350375e-09,3.1611420284667968e-05,0.0011963895506365858,7.4465636185207746e-10,1.3570244283529074e-15,1.7550049540092453e-09
3.9818196901911406e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23730424410742262,0.059861003384955765,7.4522406810234459e-07,1.5771797315554538e-09,3.2248801293387423e-08,0.10889756028156851,0.0030036894044348718,1.3717396397928915e-09,1.7448409133097417e-11,5.9229441894433861e-07,1.8751432322239207e-18,1.5025327332540725e-06,1.524432466304584e-15,3.1452147536801699e-15,5.8250698773739654e-12,7.4419969897950321e-14,2.7425477954431415e-14,1.7202974693972567e-12,0.0021948246543610057,0.042606279467667513,6.4823699177154061e-08,0.00065526354227237295,1.5677506473666206e-07,0.0056081099148522226,0.047969881775726336,1.9844049666457184e-09,3.1636153030023156e-05,0.0011970974996055,7.4551154346131678e-10,1.3582005427442347e-15,1.7563813733552908e-09
3.986210373476405e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.237268606953219,0.059820596018954446,7.3838751151890383e-07,1.5795368755466838e-09,3.2305196909774359e-08,0.10897824003265358,0.0030064928180498223,1.3743348050660458e-09,1.7495206381732834e-11,5.9243480288585805e-07,1.8821247261633306e-18,1.5031402358263262e-06,1.5279241098986541e-15,3.1502574386578361e-15,5.8328627276131417e-12,7.456269931642988e-14,2.7426989201358433e-14,1.7262560245220282e-12,0.0021930135106425319,0.042603464951249129,6.4935657194496241e-08,0.00065540436347540825,1.5699891711982512e-07,0.0056140675993139148,0.048003313989402344,1.9849983951002974e-09,3.1660864958516946e-05,0.0011978045440429099,7.4636631130603152e-10,1.3593758262521417e-15,1.7577566346825987e-09
3.9906010567616695e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23723300414821372,0.059780224852299113,7.3161569650929538e-07,1.5818936672983493e-09,3.2361609964668903e-08,0.10905884606927127,0.0030092946593459034,1.3769321848149155e-09,1.7542062070515341e-11,5.9257500512962528e-07,1.8891237160271032e-18,1.50374705118456e-06,1.5314198601366885e-15,3.1553100278003252e-15,5.8406542500136337e-12,7.4705508661288332e-14,2.7428601759889817e-14,1.7322281483217767e-12,0.0021912044565650518,0.042600651898446883,6.5047632163562184e-08,0.00065554490172893825,1.5722271599751047e-07,0.0056200216469822701,0.048036713144213906,1.9855908691966586e-09,3.1685556092330732e-05,0.0011985106854658985,7.4722066523778247e-10,1.3605502794968412e-15,1.7591307392376735e-09
3.9940705471775514e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23720489530044678,0.059748349384919824,7.2631002562085851e-07,1.5837557390085795e-09,3.2406199507354358e-08,0.10912248837537696,0.0030115075451866632,1.37898618518997e-09,1.7579128452922899e-11,5.926856638743696e-07,1.894666664292892e-18,1.5042260676520711e-06,1.534185085977818e-15,3.1593095600762676e-15,5.8468101199290233e-12,7.4818412175504284e-14,2.7429947042881589e-14,1.7369568905692736e-12,0.0021897764292468885,0.042598430077277691,6.5136125961513618e-08,0.00065565575451968046,1.5739952250545514e-07,0.0056247239262956659,0.048063081593929489,1.9860583648832212e-09,3.1705052178206677e-05,0.0011990680362869762,7.4789547749763503e-10,1.3614777382580176e-15,1.7602157306783633e-09
3.9975400375934334e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23717680785034478,0.059716496472600425,7.210440745840639e-07,1.5856175887031644e-09,3.2450799881012821e-08,0.1091860847545153,0.0030137194501259216,1.3810415697875527e-09,1.7616231285023377e-11,5.9279620971751968e-07,1.9002205634165857e-18,1.5047046564457809e-06,1.5369528782121615e-15,3.163315281290619e-15,5.8529651555129902e-12,7.4931365482427372e-14,2.74313545558419e-14,1.7416941227284188e-12,0.0021883497031034045,0.042596209170520719,6.5224630154955133e-08,0.00065576643143871462,1.5757629540243919e-07,0.0056294239355637928,0.048089429451451025,1.9865252670181739e-09,3.1724535304820541e-05,0.0011996248249512907,7.4857003116046736e-10,1.3624046793141895e-15,1.7613000012124672e-09
4.001009528009315e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23714874177580983,0.059684666094181382,7.1581753624088788e-07,1.5874792154703501e-09,3.2495411060229981e-08,0.10924963525108565,0.0030159303745448643,1.3830983392665439e-09,1.7653370548833421e-11,5.9290664290130471e-07,1.9057854250128364e-18,1.5051828181931506e-06,1.5397232378040689e-15,3.1673271935058945e-15,5.8591193544704138e-12,7.5044368531948646e-14,2.7432823849763071e-14,1.7464398525493269e-12,0.0021869242765452847,0.042593989178398128,6.5313144661393584e-08,0.00065587693283924162,1.577530346006635e-07,0.0056341216751406922,0.048115756738781108,1.9869915766324915e-09,3.1744005483150277e-05,0.0012001810522032186,7.4924432615395524e-10,1.3633311029734329e-15,1.7623835514520187e-09
4.004479018425197e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23712069705477654,0.059652858228528845,7.1063010588800188e-07,1.5893406184009115e-09,3.2540033019634547e-08,0.1093131399094307,0.0030181403188244979,1.3851564942864562e-09,1.7690546226356935e-11,5.9301696366720351e-07,1.9113612607010416e-18,1.5056605535202159e-06,1.5424961657192662e-15,3.1713452987728135e-15,5.8652727145117041e-12,7.5157421274036542e-14,2.7434354478905798e-14,1.7511940877848531e-12,0.0021855001479857035,0.042591770101127351,6.5401669398070726e-08,0.00065598725907360428,1.5792974001217249e-07,0.0056388171453840294,0.048142063477890629,1.9874572947569571e-09,3.1763462724188034e-05,0.0012007367187859134,7.4991836241245557e-10,1.3642570095483156e-15,1.7634663820083254e-09
4.007948508841079e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23709267366521145,0.059621072854534676,7.0548148125660526e-07,1.5912017965881412e-09,3.2584665733898118e-08,0.10937659877383682,0.0030203492833456433,1.387216035507426e-09,1.7727758299585196e-11,5.9312717225594739e-07,1.9169480821053512e-18,1.5061378630515996e-06,1.5452716629248086e-15,3.1753695991303332e-15,5.8714252333525623e-12,7.5270523658736928e-14,2.7435946000775216e-14,1.7559568361905946e-12,0.0021840773158403213,0.04258955193892118,6.5490204282385973e-08,0.00065609741049325908,1.5810641154929021e-07,0.0056435103466547631,0.048168349690719287,1.9879224224199023e-09,3.1782907038912717e-05,0.001201291825441317,7.5059213987110397e-10,1.3651823993512449e-15,1.764548493491926e-09
4.011417999256961e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23706467158511374,0.059589309951116387,7.0037136249229235e-07,1.5930627491278465e-09,3.2629309177735176e-08,0.10944001188853433,0.003022557268488955,1.3892769635902071e-09,1.7765006750496934e-11,5.932372689075241e-07,1.9225459008546705e-18,1.5066147474105183e-06,1.5480497303890982e-15,3.1794000966056987e-15,5.8775769087141946e-12,7.538367563617288e-14,2.7437597976097008e-14,1.7607281055248952e-12,0.0021826557785272825,0.042587334691987708,6.557874923191292e-08,0.00065620738744874769,1.5828304912463201e-07,0.0056482012793168859,0.04819461539917573,1.9883869606470324e-09,3.1802338438289307e-05,0.0012018463729101586,7.5126565846529886e-10,1.3661072726941437e-15,1.7656298865126166e-09
4.014887489672843e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23703669079251452,0.059557569497217078,6.9529945213505248e-07,1.5949234751183383e-09,3.2673963325902911e-08,0.10950337929769735,0.0030247642746349464,1.3913392791961651e-09,1.7802291561058376e-11,5.9334725386117966e-07,1.9281547285826687e-18,1.5070912072187784e-06,1.5508303690818958e-15,3.1834367932144781e-15,5.8837277383233601e-12,7.549687715654443e-14,2.7439309968793548e-14,1.7655079035488502e-12,0.0021812355344672046,0.042585118360530409,6.5667304164379336e-08,0.0006563171902897267,1.5845965265108774e-07,0.0056528899437376379,0.048220860625137467,1.9888509104616366e-09,3.1821756933270056e-05,0.0012024003619319512,7.5193891813123908e-10,1.3670316298888059e-15,1.7667105616794511e-09
4.021826470504608e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23698079298209687,0.059494155853875651,6.8526907865580921e-07,1.598644243857417e-09,3.2763303634472565e-08,0.10962997717583621,0.0030291753514562389,1.3954680756260989e-09,1.7876970188933189e-11,5.93566889628019e-07,1.9394054575332361e-18,1.5080428556635539e-06,1.5563993640386972e-15,3.1915287918364246e-15,5.896026851218467e-12,7.5723428627278759e-14,2.7442912277842961e-14,1.775093116723886e-12,0.0021783989198007631,0.042580688444835424,6.5844443649903707e-08,0.00065653627502240111,1.5881275721036902e-07,0.00566226046934024,0.048273289716931185,1.9897770489340641e-09,3.1860555253784869e-05,0.0012035066675864011,7.5328466042558834e-10,1.3688787970788379e-15,1.7688697608840669e-09
4.028765451336372e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23692498005884877,0.05943083175656614,6.7538802828003651e-07,1.6023640956417153e-09,3.2852686458516744e-08,0.10975639276052701,0.0030335825168506182,1.3996024301001609e-09,1.7951794038692147e-11,5.9378608145570738e-07,1.9507003621219089e-18,1.5089928133324384e-06,1.5619786555798317e-15,3.1996456108887901e-15,5.9083225539609421e-12,7.5950177674074557e-14,2.7446749502344413e-14,1.7847125378596398e-12,0.0021755674592552911,0.042576262193373043,6.602162208414948e-08,0.00065675466747097623,1.5916572453602528e-07,0.0056716219264647903,0.048325637140499193,1.9907008459742245e-09,3.1899302087806281e-05,0.0012046107482966209,7.5462936625437067e-10,1.3707239034093709e-15,1.7710260959634531e-09
4.035704432168137e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23686925184817001,0.059367597037751733,6.6565400553153091e-07,1.6060830233472086e-09,3.2942111597623769e-08,0.10988262640315093,0.0030379857738566545,1.4037423479306827e-09,1.8026762965622261e-11,5.9400483123179745e-07,1.96203953559014e-18,1.5099410851497359e-06,1.5675682515108535e-15,3.2077872660800162e-15,5.9206148285605449e-12,7.6177123901288204e-14,2.745081826637388e-14,1.7943662291443249e-12,0.0021727411402843975,0.042571839607608734,6.6198838814930866e-08,0.00065697237040108472,1.5951855394145894e-07,0.0056809743181637142,0.048377903069745994,1.9916223096798633e-09,3.1937997522471948e-05,0.0012057126099353159,7.559730351267432e-10,1.3725669513638801e-15,1.7731795717634389e-09
4.0426434129999015e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2368136081759678,0.059304451530301991,6.5606475138848445e-07,1.6098010198892901e-09,3.3031578852058062e-08,0.11000867845419926,0.0030423851255104674,1.4078878344391967e-09,1.8101876824817333e-11,5.9422314083223808e-07,1.973423071256171e-18,1.5108876760176735e-06,1.5731681596580909e-15,3.2159537729356495e-15,5.9329036571135004e-12,7.6404266914492429e-14,2.7455115242932622e-14,1.804054252810557e-12,0.0021699199503808545,0.042567420688937686,6.637609319269472e-08,0.00065718938656444156,1.598712447445867e-07,0.0056903176475395917,0.048430087678083086,1.9925414481098496e-09,3.1976641644708489e-05,0.0012068122583560072,7.5731566656075917e-10,1.3744079434212761e-15,1.7753301931180794e-09
4.049582393831666e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23675804886865412,0.05924139506749164,6.4661804268550175e-07,1.6135180782225472e-09,3.3121088022757457e-08,0.11013454926327605,0.0030467805748458491,1.4120388949562425e-09,1.81771354711801e-11,5.9444101212146123e-07,1.9848510625152131e-18,1.5118325908165338e-06,1.5787783878683956e-15,3.2241451467996243e-15,5.9451890218022703e-12,7.6631606320471132e-14,2.7459637153228544e-14,1.8137766711354793e-12,0.0021671038770764402,0.042563005438685929,6.6553384570512229e-08,0.00065740571869893512,1.6022379626781633e-07,0.0056996519177447405,0.048482191138430601,1.9934582692844571e-09,3.2015234541232448e-05,0.0012079096993931077,7.5865726008334128e-10,1.3762468820559561e-15,1.7774779648497615e-09
4.0565213746634306e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2367025737531436,0.059178427482999466,6.3731169152545199e-07,1.6172341913405443e-09,3.3210638911330572e-08,0.11026023917910097,0.0030511721248942954,1.4161955348211762e-09,1.8252538759424442e-11,5.9465844695246614e-07,1.9963236028396401e-18,1.5127758344047925e-06,1.5843989440088596e-15,3.2323614028355208e-15,5.9574709048951969e-12,7.6859141727214073e-14,2.7464380765967948e-14,1.8235335464408842e-12,0.002164292907941789,0.042558593858111428,6.6730712304061076e-08,0.0006576213695286896,1.6057620783800819e-07,0.0057089771319804913,0.048534213623219219,1.9943727811855347e-09,3.2053776298551232e-05,0.0012090049388619943,7.5999781523017195e-10,1.3780837697378237e-15,1.779622891769258e-09
4.063460355495195e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.236647182656851,0.059115548610907169,6.2814354470115593e-07,1.620949352275601e-09,3.3300231320054216e-08,0.1103857485495119,0.0030555597786849735,1.4203577593819778e-09,1.8328086544077502e-11,5.9487544716690296e-07,2.007840785779165e-18,1.5137174116192573e-06,1.5900298359666013e-15,3.2406025560278149e-15,5.9697492887460637e-12,7.7086872743911735e-14,2.7469342896657429e-14,1.8333249410933414e-12,0.0021614870305862442,0.04255418594840539,6.6908075751621092e-08,0.00065783634176415319,1.6092847878645779e-07,0.0057182932934968624,0.048586155304391893,1.9952849917567851e-09,3.2092267002964257e-05,0.0012100979825590775,7.6133733154566264e-10,1.3799186089323499e-15,1.781764978675741e-09
4.07039933632696e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23659187540768864,0.059052758285698226,6.1911148312696618e-07,1.6246635540985794e-09,3.3389865051870713e-08,0.11051107772146766,0.0030599435392447438,1.4245255739950588e-09,1.8403778679481946e-11,5.9509201459515686e-07,2.0194027049610239e-18,1.5146573272751951e-06,1.5956710716485343e-15,3.2488686211831112e-15,5.9820241557936954e-12,7.7314798980949944e-14,2.7474520406916084e-14,1.8431509175043102e-12,0.0021586862326577029,0.042549781710693166,6.7085474274067906e-08,0.00065805063810219768,1.6128060844887572e-07,0.0057276004055921521,0.04863801635340545,1.9961949089040503e-09,3.2130706740563674e-05,0.0012111888362618748,7.6267580858290297e-10,1.3817514021005869e-15,1.7839042303568302e-09
4.0773383171587244e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23653665183406428,0.058990056342256736,6.1021342128009419e-07,1.6283767899186705e-09,3.3479539910385368e-08,0.11063622704105062,0.0030643234095982237,1.4286989840250766e-09,1.8479615019798017e-11,5.9530815105643004e-07,2.0310094540901533e-18,1.5155955861664647e-06,1.6013226589811178e-15,3.2571596129313716e-15,5.9942954885616769e-12,7.7542920049904964e-14,2.7479910203798246e-14,1.8530115381302673e-12,0.0021558905018424714,0.042545381146035531,6.7262907234860218e-08,0.00065826426122619138,1.6163259616535819e-07,0.0057368984716124182,0.048689796941232384,1.9971025404955405e-09,3.2169095597235426e-05,0.0012122775057290783,7.6401324590359588e-10,1.3835821516992215e-15,1.7860406515886597e-09
4.084277297990489e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23648151176487878,0.058927442615866375,6.0144730665139634e-07,1.6320890528831759e-09,3.3569255699863851e-08,0.11076119685346955,0.0030686993927678402,1.4328779948447431e-09,1.855559541900573e-11,5.9552385835882411e-07,2.0426611269493707e-18,1.5165321930656484e-06,1.6069846059101166e-15,3.2654755457271183e-15,6.0065632696580503e-12,7.7771235563538191e-14,2.7485509239126206e-14,1.8629068654728164e-12,0.0021530998258651088,0.042540984255429591,6.7440374000032486e-08,0.00065847721380608653,1.6198444128036511e-07,0.0057461874949510426,0.04874149723836247,1.99800789436208e-09,3.220743365866008e-05,0.0012133639967006292,7.6534964307800296e-10,1.3854108601805951e-15,1.7881742471359448e-09
4.0912162788222535e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23642645502952375,0.058864916942209133,5.9281111920539274e-07,1.6358003361773014e-09,3.3659012225229635e-08,0.11088598750306194,0.003073071491773831,1.437062611834638e-09,1.8631719730906953e-11,5.9573913829942197e-07,2.0543578173995472e-18,1.5174671527241816e-06,1.6126569204003694e-15,3.2738164338506414e-15,6.0188274817749209e-12,7.7999745135790992e-14,2.7491314508832918e-14,1.8728369620788146e-12,0.0021503141924882913,0.042536591039809897,6.7617873938187476e-08,0.00065868949849850165,1.6233614314269839e-07,0.0057554674790483281,0.048793117414804493,1.998910978297359e-09,3.2245721010313723e-05,0.0012144483148977859,7.6668499968489291e-10,1.3872375299927414e-15,1.7903050217520181e-09
4.098155259654018e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23637148145787928,0.0588024791573643,5.8430287084939002e-07,1.6395106330239454e-09,3.3748809292061449e-08,0.11101059933329702,0.0030774397096342701,1.4412528403830256e-09,1.8707987809127548e-11,5.959539926643657e-07,2.0660996193797818e-18,1.5184004698724815e-06,1.618339610435555e-15,3.2821822914091762e-15,6.0310881076880925e-12,7.82284483817798e-14,2.7497323052314241e-14,1.8828018905404751e-12,0.0021475335895126562,0.04253220150004948,6.7795406420486223e-08,0.00065890111794680687,1.6268770110547689e-07,0.0057647384273910342,0.048844657640087892,1.9998118000581869e-09,3.2283957737468972e-05,0.0012155304660231947,7.680193153114899e-10,1.3890621635794271e-15,1.7924329801788727e-09
4.105094240485783e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23631659088031168,0.058740129097807292,5.7592060491158983e-07,1.6432199366834884e-09,3.3838646706590718e-08,0.1111350326867782,0.0030818040493651006,1.4454486858856675e-09,1.8784399507119419e-11,5.9616842322893969e-07,2.0778866269075736e-18,1.5193321492200753e-06,1.6240326840179561e-15,3.2905731323380804e-15,6.0433451302567422e-12,7.845734491779088e-14,2.7503531951790957e-14,1.8928017134954912e-12,0.0021447580047766531,0.04252781563696087,6.797297082063942e-08,0.00065911207478120185,1.6303911452611305e-07,0.0057740003435119364,0.048896118083264495,2.0007103673647196e-09,3.2322143925195709e-05,0.0012166104557609591,7.6935258955341107e-10,1.3908847633801747e-15,1.7945581271472174e-09
4.112033221317547e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23626178312767124,0.058677866600408524,5.6766239562802818e-07,1.6469282404535891e-09,3.3928524275698993e-08,0.11125928790524572,0.0030861645139801707,1.4496501537456398e-09,1.8860954678162666e-11,5.9638243175764792e-07,2.0897189340789903e-18,1.5202621954557258e-06,1.6297361491682196e-15,3.2989889704019986e-15,6.0555985324230939e-12,7.8686434361275287e-14,2.7509938331680136e-14,1.9028364936271437e-12,0.0021419874261564098,0.042523433451297069,6.8150566514899735e-08,0.00065932237161880067,1.6339038276629109e-07,0.0057832532309894224,0.048947498912910142,2.0016066879007103e-09,3.2360279658362083e-05,0.0012176882897767104,7.7068482201462075e-10,1.3927053318303012e-15,1.7966804673765302e-09
4.118972202149312e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23620705803129002,0.058615691502432336,5.5952634763817047e-07,1.6506355376689769e-09,3.4018441806915514e-08,0.11138336532957938,0.003090521106491263,1.4538572493731511e-09,1.8937653175367573e-11,5.9659602000429276e-07,2.1015966350688372e-18,1.5211906132475584e-06,1.6354500139251281e-15,3.3074298191960078e-15,6.067848297212071e-12,7.891571633084403e-14,2.7516539357975932e-14,1.9129062936644093e-12,0.002139221841565577,0.042519054943752556,6.8328192882052409e-08,0.00065953201106371071,1.6374150519194313e-07,0.0057924970934470511,0.048998800297126353,2.0025007693137445e-09,3.2398365021635352e-05,0.0012187639737176775,7.7201601230737399e-10,1.3945238713609504e-15,1.7988000055751089e-09
4.1259111829810765e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23615241542297957,0.058553603641535827,5.5151059548900401e-07,1.6543418217012495e-09,3.4108399108414601e-08,0.11150726529980103,0.0030948738299081133,1.4580699781853608e-09,1.9014494851676727e-11,5.9680918971205267e-07,2.1135198241308246e-18,1.522117407243185e-06,1.6411742863453668e-15,3.3158956921467596e-15,6.0800944077309539e-12,7.9145190446262846e-14,2.7523332237639544e-14,1.9230111763820732e-12,0.0021364612389551873,0.042514680114964218,6.8505849303407003e-08,0.00065974099570711357,1.6409248117322666e-07,0.0058017319345531311,0.049050022403541955,2.0033926192154764e-09,3.2436400099482752e-05,0.001219837513212753,7.7334616005216312e-10,1.396340384399121e-15,1.8009167464401116e-09
4.132850163812841e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23609785513502896,0.058491602855767766,5.4361330314748204e-07,1.6580470859586682e-09,3.4198395989013175e-08,0.1116309881550773,0.0030992226872384389,1.4622883456061992e-09,1.9091479559867013e-11,5.9702194261356021e-07,2.1254885955977292e-18,1.5230425820698285e-06,1.6469089745032903e-15,3.3243866025136061e-15,6.0923368471690439e-12,7.9374856328447441e-14,2.7530314217998178e-14,1.9331512046008379e-12,0.0021337056063135133,0.04251030896551232,6.868353516278867e-08,0.00065994932812734448,1.644433100845017e-07,0.0058109577580202935,0.049101165399314792,2.0042822451818602e-09,3.24743849761723e-05,0.0012209089138725663,7.7467526487766553e-10,1.3981548733676978e-15,1.8030306946576107e-09
