Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CO2X(24),CHOX(53)
9.428786128232284e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43493519823387206,0.10150453518103893,0.01728908616921759,3.3639487899731047e-10,1.1176055001741733e-08,0.015621633704714295,0.0045026425032235551,5.9654153744390593e-05,2.7329268353883367e-12,0.00232722978149255,5.6103002153308763e-11,0.00043945207872632793,2.7134863208729552e-09,6.9287801705721901e-10,3.5968771692430446e-10,2.2891453903299162e-11,3.3207230642884832e-09,3.9189158275566766e-06,0.0071640295928367681,0.006560670187235597,0.00030879393339514771,3.4857743811863674e-09,9.1341385189828657e-09,4.9575769423448862e-10,2.0656659892068218e-05,0.0030096866557855219,1.5968322436901812e-06,0.00030661781754819269,6.2011200944353826e-06,1.0009944481764369e-08,1.3701163300845247e-08,2.8946998391102138e-14,7.0328215755419646e-11
9.444331566439804e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43492621799532677,0.10148954066755948,0.017281317682792566,3.3807819121142316e-10,1.1221041302376344e-08,0.015652951667746912,0.0045137423714222023,5.9674497478334214e-05,2.7494979542364584e-12,0.002327334166598321,5.6154390791782732e-11,0.00043955185549357745,2.7149382073020431e-09,6.952059680418034e-10,3.6065685754714504e-10,2.2958342441915168e-11,3.3267399538278507e-09,3.9305002940950442e-06,0.0071628221400236811,0.0065651035144224769,0.00030904135871375908,3.4909964954442823e-09,9.1346878548177772e-09,4.9735854331903898e-10,2.0706906090301264e-05,0.0030145298721747072,1.6005211204180596e-06,0.00030722756385152166,6.2194526544043802e-06,1.0005895541108501e-08,1.3734655925601594e-08,2.9034074882368118e-14,7.0548620716815884e-11
9.458322460826573e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43491814525883371,0.10147604659498956,0.017274329303430924,3.3959739218327183e-10,1.1261606802296755e-08,0.015681138622737761,0.004523734200852985,5.9692645229093377e-05,2.7644699254359979e-12,0.0023274262962009709,5.620039169086677e-11,0.00043964159888669675,2.7162381171441693e-09,6.9730220647896705e-10,3.6152953871659589e-10,2.3018559273569958e-11,3.332150431142908e-09,3.940930285566202e-06,0.0071617356995841664,0.0065690850435127391,0.00030926384568365797,3.495693015658934e-09,9.1351749092173959e-09,4.9880129636455183e-10,2.0752153757175514e-05,0.0030188876554286029,1.6038415211493458e-06,0.0003077763364291261,6.2359582454923618e-06,1.0002245227416688e-08,1.3764804323058206e-08,2.9112493394844763e-14,7.0747187400581766e-11
9.472313355213341e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43491008148122406,0.10146255346115073,0.017267344009178336,3.4112059299242962e-10,1.1302246008624202e-08,0.015709326306863836,0.0045337278615126863,5.9710640614168567e-05,2.7794969100075677e-12,0.0023275167136800408,5.6246157674874216e-11,0.00043973128954127524,2.7175316263861234e-09,6.9939945974145597e-10,3.6240264924097641e-10,2.3078792183492794e-11,3.3375564290198193e-09,3.9513640117194037e-06,0.0071606495118502825,0.0065730585707014033,0.00030948614753150723,3.5003863314149186e-09,9.1356550386059295e-09,5.0024593298750668e-10,2.0797426112520697e-05,0.0030232443885178256,1.6071623077930609e-06,0.00030832510953491551,6.2524697486756958e-06,9.9985890246352986e-09,1.3794957448166722e-08,2.9190958752138652e-14,7.0945945335327158e-11
9.48630424960011e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43490202664282929,0.10144906126724947,0.017260361798285533,3.4264779551951337e-10,1.1342958895551917e-08,0.015737514703198403,0.0045437233396756283,5.972848434256493e-05,2.7945790041920146e-12,0.0023276054278925564,5.6291689573952192e-11,0.00043982092748396653,2.7188187639208512e-09,7.0149771748663961e-10,3.6327618784448106e-10,2.3139041012168605e-11,3.3429579429101059e-09,3.9618014458002699e-06,0.0071595635765058776,0.006577024113216568,0.00030970826463082909,3.5050764428321592e-09,9.1361282776119872e-09,5.0169245258211088e-10,2.0842723130414724e-05,0.0030276000741706996,1.6104834764156343e-06,0.00030887388285341573,6.2689871216064254e-06,9.9949269789198656e-09,1.3825115260107248e-08,2.9269470750922229e-14,7.1144894208258042e-11
9.498896054548202e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43489478491509576,0.10143691909738159,0.017254080443310373,3.4402570080794802e-10,1.1379663469294123e-08,0.0157628848549119,0.0045527208126884119,5.9744414615343065e-05,2.8082000871596812e-12,0.0023276838216716293,5.633246882595226e-11,0.00043990155658591931,2.7199717636814112e-09,7.0338699975972633e-10,3.6406273754393816e-10,2.3193278437229059e-11,3.347815467876562e-09,3.9711982847354367e-06,0.0071585864502285972,0.0065805862887752652,0.00030990801236791904,3.5092948034978969e-09,9.1365483298958369e-09,5.029959295957593e-10,2.0883511511645401e-05,0.003031519297953205,1.6134728515309151e-06,0.00030936777876243817,6.2838577410306118e-06,9.9916261799892612e-09,1.3852261264495148e-08,2.9340171260634745e-14,7.1324111187869242e-11
9.511487859496293e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43488755039799093,0.10142477769071849,0.017247801583168645,3.4540685035714182e-10,1.1416427684395109e-08,0.015788255557640088,0.0045617197368790757,5.9760223131011745e-05,2.8218659568620295e-12,0.0023277608493268809,5.6373059744887383e-11,0.00043998214303271577,2.721119646574852e-09,7.0527707979579494e-10,3.6484963203255848e-10,2.324752851251909e-11,3.3526693539046647e-09,3.9805980861830215e-06,0.0071576095279029129,0.0065841420231301656,0.00031010761103064693,3.5135105688456079e-09,9.1369628538272058e-09,5.0430093080960138e-10,2.0924319829925132e-05,0.0030354376775056685,1.6164625300324011e-06,0.00030986167436166062,6.2987330501976727e-06,9.9883207186957703e-09,1.3879411002773293e-08,2.9410909238040575e-14,7.1503482347350722e-11
9.524079664444385e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43488032307730179,0.10141263704813837,0.017241525216588987,3.4679124551465825e-10,1.1453251521844868e-08,0.015813626799207694,0.0045707201023574241,5.9775910400489604e-05,2.8355766833026287e-12,0.0023278365172135179,5.6413462934150702e-11,0.00044006268684420691,2.7222624334298378e-09,7.0716795010127412e-10,3.6563687038825351e-10,2.3301791123184218e-11,3.3575195977634121e-09,3.990000830887542e-06,0.0071566328093008447,0.0065876913287170342,0.00031030706088857924,3.5177237389793227e-09,9.137371874273077e-09,5.05607455841885e-10,2.0965148066636168e-05,0.0030393552148118585,1.6194525090845973e-06,0.0003103555694242931,6.3136130186292299e-06,9.9850106281098039e-09,1.3906564445536584e-08,2.9481684535755897e-14,7.1683007459904694e-11
9.536671469392476e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43487310293885478,0.10140049717051904,0.017235251342301222,3.4817888762069965e-10,1.1490134962571729e-08,0.015838998567490783,0.0045797218992695002,5.9791476932825234e-05,2.8493323364356173e-12,0.0023279108316550381,5.6453678996539755e-11,0.00044014318804037379,2.7234001450012913e-09,7.0905960319721427e-10,3.664244516914325e-10,2.3356066154818527e-11,3.3623661962483094e-09,3.9994064996714085e-06,0.0071556562941951897,0.0065912342179329786,0.00031050636221054633,3.5219343139935606e-09,9.137775415953447e-09,5.0691550417786268e-10,2.1005996203128991e-05,0.00304327191185401,1.6224427858648878e-06,0.00031084946372454252,6.3284976159701763e-06,9.9816959411210312e-09,1.393372156349086e-08,2.9552497006744946e-14,7.1862686298603681e-11
9.549263274340568e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43486588996851561,0.10138835805873794,0.017228979959036383,3.4956977800812253e-10,1.1527077987442639e-08,0.015864370850416542,0.0045887251177974204,5.980692323520104e-05,2.8631329861656279e-12,0.0023279837989434011,5.6493708534241311e-11,0.00044022364664132718,2.7245328019705104e-09,7.1095203161930247e-10,3.6721237502499378e-10,2.3410353493462882e-11,3.3672091461812299e-09,4.0088150734346647e-06,0.0071546799823595181,0.0065947707031366234,0.00031070551526440714,3.5261422939968251e-09,9.1381735034517134e-09,5.0822507527278668e-10,2.1046864220964453e-05,0.003047187770612571,1.6254333575617996e-06,0.00031134335703760814,6.3433868119882154e-06,9.9783766904391547e-09,1.3960882327451645e-08,2.962334650432784e-14,7.2042518637652619e-11
9.56185507928866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43485868415218848,0.10137621971367199,0.017222711065526704,3.5096391800245129e-10,1.1564080577263362e-08,0.015889743635963006,0.0045977297481592143,5.9822249812936915e-05,2.8769787023477027e-12,0.0023280554253392021,5.6533552148816525e-11,0.0004403040626673053,2.7256604249453395e-09,7.1284522791787548e-10,3.6800063947431558e-10,2.3464653025603227e-11,3.3720484444102857e-09,4.0182265331546516e-06,0.007153703873568177,0.0065983007966482722,0.00031090452031719821,3.5303476791076842e-09,9.1385661612888943e-09,5.0953616881839026e-10,2.1087752101768068e-05,0.0030511027930663413,1.6284242213694428e-06,0.0003118372491396762,6.3582805765734951e-06,9.9750529085977586e-09,1.3988046708343256e-08,2.9694232881890242e-14,7.2222504251285277e-11
9.574446884236751e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4348514854758167,0.10136408213619776,0.01721644466050562,3.5236130892189291e-10,1.1601142712778766e-08,0.015915116912158855,0.0046067357806086661,5.9837457169494179e-05,2.8908695547872233e-12,0.0023281257170718354,5.6573210441186399e-11,0.00044038443613867383,2.7267830344602762e-09,7.1473918465793263e-10,3.68789244127246e-10,2.3518964638168828e-11,3.3768840878096918e-09,4.0276408598857697e-06,0.007152727967596275,0.0066018245107500673,0.00031110337763522964,3.5345504694365016e-09,9.1389534138517928e-09,5.1084878441649657e-10,2.1128659827133729e-05,0.0030550169811925628,1.631415374493808e-06,0.00031233113980791579,6.3731788797381515e-06,9.971724627953121e-09,1.401521467719931e-08,2.9765155993124519e-14,7.2402642913557491e-11
9.587038689184843e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43484429392538249,0.10135194532719136,0.017210180742707745,3.5376195207735154e-10,1.1638264374673041e-08,0.015940490667083116,0.0046157432054351639,5.9852545806479307e-05,2.9048056132398334e-12,0.0023281946803396718,5.6612684011617129e-11,0.00044046476707592394,2.7279006509765565e-09,7.1663389441915059e-10,3.6957818807409475e-10,2.3573288218530523e-11,3.3817160732796316e-09,4.0370580347592819e-06,0.0071517522642196938,0.006605341857686145,0.0003113020874838548,3.5387506650959947e-09,9.139335285303531e-09,5.1216292127889526e-10,2.1169587378860042e-05,0.0030589303369666612,1.6344068141590395e-06,0.00031282502882047316,6.3880816916157731e-06,9.9683918806817621e-09,1.4042386205162613e-08,2.9836115692405198e-14,7.258293440005675e-11
9.599630494132934e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43483710948690613,0.10133980928752848,0.017203919310868895,3.5516584877244313e-10,1.1675445543569962e-08,0.015965864888864957,0.0046247520129635289,5.9867516223647828e-05,2.9187869474113582e-12,0.0023282623213102191,5.6651973459705859e-11,0.00044054505549967168,2.7290132948823614e-09,7.1852934979589422e-10,3.7036747040762347e-10,2.3627623654499048e-11,3.3865443977461263e-09,4.0464780389828745e-06,0.0071507767632150694,0.0066088528496628298,0.00031150065012766111,3.5429482662176509e-09,9.1397117998497081e-09,5.1347857925963153e-10,2.1210534738763355e-05,0.003062842862362445,1.637398537586617e-06,0.00031331891595646734,6.4029889824611556e-06,9.9650546987904033e-09,1.4069561263482337e-08,2.9907111833782209e-14,7.2763378485658793e-11
9.610963118586217e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43483064956147838,0.10132888751034398,0.017198286146665007,3.5643213864598831e-10,1.1708959458001494e-08,0.015988702077860829,0.004632861113981054,5.9880888932715837e-05,2.9314089164770667e-12,0.002328322072692241,5.6687177033400046e-11,0.00044061727874913909,2.7300104396076712e-09,7.20235891027328e-10,3.7107811308054714e-10,2.367653559104322e-11,3.3908867570881018e-09,4.0549584464080246e-06,0.0071498989851549368,0.0066120073190097228,0.00031167923086503123,3.5467238889991297e-09,9.1400461026581574e-09,5.1466397169274961e-10,2.1247404283652808e-05,0.003066363426875223,1.6400913290035406e-06,0.00031376341259262261,6.4164093492522651e-06,9.9620474698002301e-09,1.4094021810749362e-08,2.9971039398738371e-14,7.2925908449048105e-11
9.6222957430395e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43482419537530703,0.10131796635767443,0.017192654994144987,3.5770106587677092e-10,1.1742521543151767e-08,0.016011539626852672,0.0046409713201751744,5.9894166648760742e-05,2.9440676660416221e-12,0.0023283807624372632,5.6722232389252619e-11,0.0004406894675946715,2.7310035877341106e-09,7.2194302484269157e-10,3.7178902845585623e-10,2.3725456958940651e-11,3.3952261463433874e-09,4.0634411168544356e-06,0.0071490213706740151,0.0066151566595415382,0.00031185769277189201,3.5504974103893518e-09,9.1403761031742215e-09,5.1585059521920089e-10,2.1284289845331728e-05,0.0030698833218154968,1.6427843460298352e-06,0.00031420790737097062,6.4298332984967706e-06,9.9590366976347566e-09,1.4118485173597565e-08,3.0034996258475295e-14,7.3088561672791558e-11
9.633628367492782e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43481774691828073,0.10130704583015732,0.017187025852389713,3.5897263140004143e-10,1.177613178477093e-08,0.016034377527289853,0.004649082624565694,5.9907349732274378e-05,2.9567632468167718e-12,0.0023284383949779448,5.6757139962924308e-11,0.00044076162205155254,2.7319927539733234e-09,7.2365074587384444e-10,3.7250021587723221e-10,2.3774387677312396e-11,3.3995625633242143e-09,4.0719260367803959e-06,0.0071481439196110488,0.0066183008800787275,0.00031203603603936335,3.5542688305040313e-09,9.1407018188455664e-09,5.1703844995066429e-10,2.132119141076586e-05,0.0030734025486185753,1.6454775866567152e-06,0.00031465240013249122,6.4432608087603136e-06,9.9560224052682311e-09,1.4142951331289255e-08,3.0098982307016251e-14,7.325133799367083e-11
9.644960991946064e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4348113041803125,0.10129612592842972,0.017181398720480825,3.6024683614630367e-10,1.180979016857008e-08,0.016057215770654037,0.0046571950201952763,5.9920438542544058e-05,2.969495709481396e-12,0.0023284949747271111,5.6791900189602311e-11,0.00044083374213514583,2.7329779529893579e-09,7.2535904876231299e-10,3.7321167468994294e-10,2.3823327665563873e-11,3.4038960058594432e-09,4.0804131926937136e-06,0.0071472666318052654,0.0066214399894173074,0.00031221426085818765,3.5580381494337685e-09,9.1410232669526917e-09,5.1822753553968206e-10,2.1358108966815559e-05,0.0030769211087187877,1.6481710488907606e-06,0.00031509689071879045,6.4566918586869262e-06,9.9530046155601273e-09,1.4167420263157641e-08,3.0162997438841571e-14,7.3414237248143875e-11
9.65516035395402e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43480551059761918,0.10128629855245135,0.017176336019423106,3.6139587771884144e-10,1.1840123863712078e-08,0.016077770475869887,0.0046644971035394176,5.9932138164145294e-05,2.9809865017546296e-12,0.0023285449999959065,5.6823058771227478e-11,0.00044089862083397939,2.7338612522094899e-09,7.2689701442895667e-10,3.7385221912111178e-10,2.3867381514354228e-11,3.4077935592090528e-09,4.0880535336734435e-06,0.007146477212232466,0.0066242608249975181,0.00031237456207866061,3.5614287400303513e-09,9.1413089355932871e-09,5.1929876428463025e-10,2.139134842851137e-05,0.0030800872439624887,1.6505953527409488e-06,0.00031549693025623545,6.4687828124449944e-06,9.9502856333955873e-09,1.418944465673584e-08,3.0220635837075499e-14,7.3560951551578575e-11
9.665359715961974e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43479972163189473,0.10127647168434248,0.017171274944929343,3.6254705848354228e-10,1.1870496531943026e-08,0.016098325445818119,0.0046718000601303324,5.9943761974696256e-05,2.9925072462800785e-12,0.0023285941792511801,5.6854098670468069e-11,0.00044096347171426758,2.7347413604413731e-09,7.2843544317480209e-10,3.7449298237513343e-10,2.3911442748340022e-11,3.4116886999530176e-09,4.0956956651479337e-06,0.0071456879246516482,0.0066270775339900174,0.00031253476764792835,3.5648176288271841e-09,9.1415911739129722e-09,5.2037098950980181e-10,2.1424600822666721e-05,0.0030832528413816127,1.6530198330394784e-06,0.00031589696778936484,6.4808766006364452e-06,9.9475638533162514e-09,1.4211471265744367e-08,3.0278297630914299e-14,7.370776518125217e-11
9.675559077969929e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43479393727583715,0.1012666453245669,0.017166215496331669,3.6370037910891641e-10,1.1900908162765743e-08,0.01611888067435541,0.0046791038849432641,5.9955310233624168e-05,3.0040579799341817e-12,0.0023286425156690527,5.6885020203560881e-11,0.00044102829478737164,2.7356182882764829e-09,7.2997433111363354e-10,3.7513396397798253e-10,2.3955511309354528e-11,3.4155814265428217e-09,4.1033395773836492e-06,0.0071448987689466201,0.006629890122756733,0.00031269487770388583,3.5682048158973423e-09,9.1418699943217244e-09,5.2144421087098101e-10,2.1457866139863385e-05,0.0030864179020193656,1.6554444883485588e-06,0.00031629700320399962,6.4929732078546057e-06,9.9448392917545073e-09,1.4233500075260699e-08,3.033598274394594e-14,7.3854678018949436e-11
9.685758439977884e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43478815752216088,0.10125681947358835,0.01716115767296272,3.6485584026038125e-10,1.1931358745657799e-08,0.016139436155359267,0.004686408572968234,5.9966783199571916e-05,3.0156387395717012e-12,0.0023286900124128694,5.6915823686412678e-11,0.000441093090064704,2.7364920462752572e-09,7.3151367436559199e-10,3.7577516345666165e-10,2.3999587139415045e-11,3.4194717374406716e-09,4.1109852606791616e-06,0.0071441097450015093,0.0066326985976438071,0.00031285489238407641,3.5715903013194355e-09,9.1421454092048014e-09,5.2251842813339116e-10,2.1491144370722034e-05,0.003089582426918197,1.6578693172325326e-06,0.00031669703638636507,6.5050726187436011e-06,9.9421119650708742e-09,1.4255531070407137e-08,3.0393691099782469e-14,7.4001689946527009e-11
9.695957801985838e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43478238236359634,0.10124699413187027,0.017156101474155635,3.6601344260026597e-10,1.1961848270071558e-08,0.016159991882727969,0.0046937141192099838,5.9978181130399451e-05,3.0272495620257042e-12,0.0023287366726332582,5.6946509434595856e-11,0.00044115785755772689,2.7373626449671434e-09,7.3305346905718162e-10,3.7641658033919792e-10,2.4043670180722372e-11,3.4233596311194494e-09,4.1186327053650282e-06,0.0071433208527007666,0.0066355029649816447,0.0003130148118256993,3.5749740851736141e-09,9.1424174309013674e-09,5.2359364106346747e-10,2.1524435505895028e-05,0.0030927464171198044,1.6602943182599086e-06,0.00031709706722308887,6.5171748179982102e-06,9.9393818895541066e-09,1.4277564236350666e-08,3.045142262214233e-14,7.4148800845960833e-11
9.706157163993793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4347766117928899,0.10123716929987593,0.017151046899244057,3.6717318678781679e-10,1.1992376725434295e-08,0.016180547850380457,0.0047010205186879279,5.9989504283185215e-05,3.0388904841075324e-12,0.0023287824994681792,5.6977077763344047e-11,0.00044122259727795177,2.7382300948506518e-09,7.3459371132127165e-10,3.7705821415464002e-10,2.4087760375660153e-11,3.4272451060626749e-09,4.1262819018037217e-06,0.0071425320919291501,0.0066383032310849679,0.00031317463616561264,3.5783561675415114e-09,9.1426860716998422e-09,5.2466984942738563e-10,2.1557739536066304e-05,0.0030959098736651268,1.662719490003426e-06,0.00031749709560119967,6.529279790363716e-06,9.9366490814211882e-09,1.4299599558302994e-08,3.0509177234869978e-14,7.4296010599402306e-11
9.716356526001748e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43477084580280384,0.10122734497806839,0.017145993947562142,3.6833507347920184e-10,1.2022944101148254e-08,0.016201104052256287,0.0047083277664360951,6.0000752914227561e-05,3.05056154260678e-12,0.0023288274960429883,5.7007528987547701e-11,0.00044128730923693993,2.7390944063934056e-09,7.3613439729709923e-10,3.7770006443305483e-10,2.413185766679437e-11,3.4311281607644563e-09,4.1339328403895234e-06,0.0071417434625717351,0.0066410994022528761,0.00031333436554033424,3.5817365485062936e-09,9.1429513438416864e-09,5.2574705299241764e-10,2.1591056451951221e-05,0.0030990727975943469,1.6651448310399988e-06,0.0003178971214081254,6.5413875206357518e-06,9.9339135568178025e-09,1.4321637021520243e-08,3.0566954861918534e-14,7.4443319089128905e-11
9.736755250017658e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4347593275356228,0.1012076978668649,0.017135892911226375,3.706652769827856e-10,1.2084195571114182e-08,0.016242217134538679,0.0047229447869519964,6.0023027632384009e-05,3.0739942159070179e-12,0.002328915010850962,5.7068081380142141e-11,0.00044141664991769516,2.7408136561730075e-09,7.3921708497278193e-10,3.7898441250414457e-10,2.4220073308823851e-11,3.4388870034728208e-09,4.1492399057380912e-06,0.0071401665976413738,0.0066466794849009986,0.00031365353993857996,3.5884922065666016e-09,9.1434718308790487e-09,5.2790444479658735e-10,2.1657728903880301e-05,0.0031053970517613953,1.669996015320798e-06,0.00031869716486011943,6.5656111943328433e-06,9.9284344224276267e-09,1.4365718312995575e-08,3.0682578855378406e-14,7.4738231807308359e-11
9.757153974033568e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43474782750447005,0.10118805280196012,0.017125798359831551,3.730040582989862e-10,1.2145602594689907e-08,0.016283331081500541,0.0047375651413203114,6.00450073197099e-05,3.0975478758072671e-12,0.002328999241809905,5.7128169124478511e-11,0.00044154587969345366,2.7425204774311114e-09,7.4230150132562577e-10,3.8026962081325651e-10,2.4308316650962247e-11,3.4466361474075907e-09,4.1645538251977132e-06,0.007138590256996531,0.0066522432630082475,0.00031397233610582295,3.59524106004966e-09,9.1439789889835927e-09,5.3006581462306246e-10,2.172445278803092e-05,0.0031117191879271337,1.6748478598007582e-06,0.00031949719668641837,6.5898457184560476e-06,9.9229446141347443e-09,1.4409807993709298e-08,3.0798293996470463e-14,7.5033538061687742e-11
9.777552698049477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43473634565201491,0.10116840978705106,0.01711571028806887,3.753514225668371e-10,1.2207165086200779e-08,0.016324445845391739,0.0047521887903342348,6.0066693998658682e-05,3.1212228158388373e-12,0.0023290802134742841,5.718779472689629e-11,0.00044167499865844384,2.7442149528019497e-09,7.4538761569912537e-10,3.8155568563728211e-10,2.4396587240240558e-11,3.4543755808985216e-09,4.1798745230584288e-06,0.0071370144397290012,0.0066577907864102349,0.00031429075512207837,3.6019831096741963e-09,9.1444729143659593e-09,5.3223116062734156e-10,2.1791228031248315e-05,0.0031180392143854477,1.6797003532443526e-06,0.00032029721600065778,6.6140909731681649e-06,9.9174442585697125e-09,1.4453905947295457e-08,3.0914099680980786e-14,7.5329236915775933e-11
9.818350146081294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43471343625512932,0.10112912992199101,0.017095553562244632,3.8007192026988306e-10,1.2330756128368558e-08,0.016406677634569284,0.0047814458166147468,6.0109196359585869e-05,3.1689377086688935e-12,0.0023292324761562031,5.7305669501763011e-11,0.00044193290453679683,2.7475671939741396e-09,7.5156481639308866e-10,3.8413037001757572e-10,2.4573208362628503e-11,3.4698252706933027e-09,4.2105359536408042e-06,0.0071338643717176395,0.0066688372672177943,0.00031492646599508306,3.6154468003395086e-09,9.1454214480484374e-09,5.3657377383311193e-10,2.1924932304729005e-05,0.0031306729712933623,1.6894072424076129e-06,0.00032189721357863782,6.6626131989634502e-06,9.9064124066038993e-09,1.4542126211097992e-08,3.1145980272554311e-14,7.5921808688680739e-11
9.859147594113112e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43469059889131256,0.10108985830119199,0.017075422691442316,3.8482681023141371e-10,1.245496800441272e-08,0.01648891212646585,0.0048107155566886215,6.0150550648847718e-05,3.2171412356278448e-12,0.0023293719914322165,5.742172563539422e-11,0.0004421903683214878,2.750871031008508e-09,7.5774844384791587e-10,3.8670843617857377e-10,2.4749933109129413e-11,3.4852359827781015e-09,4.2412236017542275e-06,0.0071307163864394443,0.006679819321139778,0.00031556068109178897,3.6288832847766505e-09,9.1463181866690069e-09,5.409322698247169e-10,2.2058841148895428e-05,0.0031432983885872371,1.6991165942290896e-06,0.00032349715062700919,6.711176928768056e-06,9.8953398575497207e-09,1.4630378187312263e-08,3.1378215832923704e-14,7.6515939680248972e-11
9.89994504214493e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4346678331108525,0.10105059495410489,0.017055317633476896,3.8961613181791848e-10,1.2579800014966918e-08,0.016571148950509668,0.0048399977050366701,6.0190772604987648e-05,3.2658357323052865e-12,0.0023294989487740742,5.753598295825941e-11,0.00044244739079281483,2.7541271074774718e-09,7.639382564957348e-10,3.8928985490539265e-10,2.4926757957788383e-11,3.5006076296556434e-09,4.2719368795278965e-06,0.0071275704768036284,0.0066907373381529271,0.00031619340886292809,3.6422925695643049e-09,9.1471638732313717e-09,5.4530663414577002e-10,2.2192953996063282e-05,0.0031559155321674377,1.7088283211541684e-06,0.00032509702027617342,6.7597812320725735e-06,9.8842275851421512e-09,1.4718660969750201e-08,3.1610801593948974e-14,7.7111622481383042e-11
9.940742490176746e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43464513846793046,0.10101133991012284,0.017035238346288856,3.9443992362782334e-10,1.2705251454582637e-08,0.016653387741085456,0.0048692919596749259,6.0229877772974086e-05,3.315023528626301e-12,0.0023296135346424708,5.7648461196911411e-11,0.0004427039727423022,2.7573360592627481e-09,7.7013401440973312e-10,3.9187459723176298e-10,2.5103679430977837e-11,3.5159401263688526e-09,4.3026752068578482e-06,0.007124426635795377,0.0067015917044467369,0.00031682465767690138,3.6556746616386544e-09,9.1479592392015207e-09,5.4969685247188761e-10,2.2327270286187578e-05,0.0031685244677302645,1.7185423366407311e-06,0.00032669681575245323,6.8084251906610635e-06,9.8730765461447218e-09,1.4806973662970689e-08,3.1843732816340613e-14,7.7708849719414149e-11
9.981539938208564e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43462251452057293,0.10097209319858025,0.017015184787943401,3.9929822349639679e-10,1.2831321611807519e-08,0.01673562813745845,0.0048985980221050076,6.0267881505785315e-05,3.3647069488285325e-12,0.0023297159325386925,5.7759179970442027e-11,0.00044296011497236995,2.7604985146122651e-09,7.7633547930600369e-10,3.944626344371114e-10,2.5280694094827742e-11,3.5312333904600436e-09,4.3334380113142998e-06,0.0071212848564747785,0.0067123828024747085,0.00031745443582091717,3.669029568286634e-09,9.1487050047048528e-09,5.5410291060982931e-10,2.2461789466760486e-05,0.003181125260765711,1.7282585551450293e-06,0.00032829653037658976,6.8571078984644193e-06,9.8618876806562604e-09,1.4895315382126212e-08,3.2077004789476845e-14,7.8307614057853288e-11
9.999999999999997e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43461230073225632,0.10095433756125885,0.017006119381399506,4.0150786056727697e-10,1.2888569061189737e-08,0.016772840769426079,0.0049118622533504989,6.0284719602841949e-05,3.3873512323206231e-12,0.0023297583091522627,5.7808705156554995e-11,0.00044307587013460941,2.7619143527547225e-09,7.7914333482339014e-10,3.9563474664446179e-10,2.5360819541900028e-11,3.5381403849758698e-09,4.3473654809948692e-06,0.0071198639373082082,0.0067172448784191532,0.00031773891726835098,3.6750634757265882e-09,9.1490263409352162e-09,5.5610176864208738e-10,2.2522723337867053e-05,0.0031868242194684135,1.7326556586171412e-06,0.0003290203421828011,6.8791483816362564e-06,9.8568127524711616e-09,1.4935297616527892e-08,3.2182666592954874e-14,7.857904656658856e-11
