Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),H2OX(23),CO2X(24),CHOX(61)
2.6405756156879544e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934255257029295,0.099999169304992336,0.099999878838703607,2.9763949195252409e-31,1.7055306073873679e-22,1.2602811566622965e-18,1.1680711461856247e-23,2.447758237267473e-26,2.3725300843029885e-26,1.5462768741854524e-17,7.1278589188232833e-61,1.3675470127918461e-17,4.0143798181868221e-40,3.6918595422533955e-31,2.4295097604596081e-41,1.3387146412988688e-44,9.9812430604148375e-25,6.1406599888581003e-47,8.3068950612527405e-07,2.4232259278912469e-07,3.2945704071670785e-12,1.06961103150204e-16,1.2106591851596552e-11,8.0148007802173251e-17,1.5722224873514871e-14,2.1912004039349794e-12,1.3837885342516137e-19,1.0690008480616338e-23,3.8964764391876274e-22,3.3166510061794568e-30,1.3559304314369037e-32
2.7926858025808147e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934249076322072,0.099999121457804901,0.099999871859246844,4.3053676125391341e-31,1.9903795239979162e-22,1.3848178276269666e-18,1.5276873018101229e-23,2.7842735715214016e-26,2.663722366856973e-26,1.642755448062408e-17,9.553458627876685e-61,1.4464081908926828e-17,4.7921378863668479e-40,4.2825702014937711e-31,2.942143824330254e-41,1.8548454643316401e-44,1.1172588388214875e-24,7.7480357649092946e-47,8.7853637603493996e-07,2.5628150632202919e-07,3.3940121815659525e-12,1.1317097747191753e-16,1.3077844905626738e-11,8.2567244230750036e-17,1.6200149243188186e-14,2.4087951093241507e-12,1.7072619957597069e-19,1.2473932877518361e-23,4.2798148500532017e-22,4.5222528702324564e-30,1.8235452270684582e-32
2.944795989473675e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934242895667506,0.09999907361115605,0.099999864879793524,6.1001776156730233e-31,2.3023180099749937e-22,1.5129412947421309e-18,1.9686178138065954e-23,3.1404400466414744e-26,2.9725812991023501e-26,1.7397452729800019e-17,1.2609382457913609e-60,1.525280426337561e-17,5.6674992796532326e-40,4.9245675716569816e-31,3.5382117080079833e-41,2.5245549751057135e-44,1.2431282487706089e-24,9.6574918413841573e-47,9.2638270728462921e-07,2.7024041291710928e-07,3.48724053579656e-12,1.1938277306671826e-16,1.4068029432746818e-11,8.483531947769154e-17,1.6648211106587545e-14,2.6326985064236409e-12,2.0816245227228538e-19,1.4428247200585041e-23,4.6737684545132821e-22,6.0581275406883699e-30,2.4114422476202207e-32
3.0969061763665353e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934236715065725,0.09999902576504581,0.099999857900343686,8.4846354273388696e-31,2.6420617240765692e-22,1.6444275481802643e-18,2.5032536752503229e-23,3.5155402495728978e-26,3.2991973731195886e-26,1.8372143835910526e-17,1.6414404228402334e-60,1.6041639296090067e-17,6.6466926468373322e-40,5.6186026416230776e-31,4.2292420273002299e-41,3.3815478641354753e-44,1.3757354737344404e-24,1.1905861523813409e-46,9.742284998803879e-07,2.84199312574418e-07,3.5746479780405156e-12,1.2559655032810839e-16,1.5075965998445581e-11,8.6961782551253697e-17,1.7068302195331593e-14,2.8625161855275701e-12,2.5113048299361878e-19,1.6557627856354274e-23,5.07763332375174e-22,7.9879746579217032e-30,3.1409745545836998e-32
3.2490163632593956e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893423053451683,0.099998977919474152,0.099999850920897318,1.1605090730522046e-30,3.0102782906369505e-22,1.779066910873587e-18,3.1450251372348686e-23,3.9088384223805425e-26,3.6436553574035153e-26,1.9351328578814722e-17,2.1101764974220066e-60,1.6830588979244143e-17,7.7359823161145116e-40,6.3653235437110104e-31,5.0282291846570306e-41,4.4644247560028801e-44,1.5150834320506406e-24,1.453226040806501e-46,1.022073753828262e-06,2.9815820529400833e-07,3.6566019259415043e-12,1.3181227380327382e-16,1.6100550578976735e-11,8.8955572052794066e-17,1.7462176316760459e-14,3.0978789659738895e-12,3.0008150287847686e-19,1.8866454297927882e-23,5.4907537814023246e-22,1.0382871735966982e-29,4.0356819843399717e-32
3.401126550152256e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934224354020927,0.099998930074441078,0.099999843941454419,1.563328964406428e-30,3.4075908259378245e-22,1.9166630547531409e-18,3.908421685661677e-23,4.3195893993984616e-26,4.006034689708014e-26,2.0334726769234588e-17,2.6820195586400469e-60,1.7619655161465397e-17,8.9416633115853756e-40,7.165285791493265e-31,5.9497934050334523e-41,5.8171261409770475e-44,1.6611750116928107e-24,1.7578099141997735e-46,1.069918469134298e-06,3.1211709107593396e-07,3.7334464287317336e-12,1.3802993222577746e-16,1.7140749362078029e-11,9.0825058072692547e-17,1.7831482057846438e-14,3.3384411412743818e-12,3.5547422013115719e-19,2.1358829425689715e-23,5.9125187920730024e-22,1.3321610453665217e-29,5.1213504081565559e-32
3.553236737045116e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934218173578102,0.099998882229946559,0.09999983696201499,2.0768904298159963e-30,3.8345810569707933e-22,2.0570321302039072e-18,4.809009538305718e-23,4.7470474856465614e-26,4.386409824676888e-26,2.1322076007702014e-17,3.3734825692724729e-60,1.8408839575891992e-17,1.0270056910557131e-39,8.0189632652824978e-31,7.0103210985408584e-41,7.489328435554558e-44,1.8140130558506475e-24,2.1087094965436703e-46,1.1177626458045422e-06,3.2607596992024752e-07,3.8055036911533357e-12,1.4424969150839581e-16,1.8195594140110895e-11,9.2578079264420467e-17,1.8177797659527147e-14,3.5838789202838714e-12,4.1777404748575335e-19,2.4038597640168794e-23,6.3423587395985165e-22,1.6890993008157466e-29,6.4260680458098323e-32
3.705346923937976e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934211993188458,0.099998834385990595,0.09999982998257903,2.7243324744128362e-30,4.2917931129785477e-22,2.2000016973993112e-18,5.8634516822956339e-23,5.1904750148952839e-26,4.7848506605899118e-26,2.2313130161062285e-17,4.2028452743843319e-60,1.9198143850062517e-17,1.1727505506628888e-39,8.9267587796205183e-31,8.22816998511126e-41,9.5370071282023455e-44,1.9736003943693665e-24,2.5105282616587104e-46,1.1656062838450409e-06,3.400348418270022e-07,3.8730759441984561e-12,1.5047159183646224e-16,1.9264176752359874e-11,9.4221988357009334e-17,1.850257671567489e-14,3.8338886107180825e-12,4.8745220648769214e-19,2.690936700306933e-23,6.7797417916031097e-22,2.1186185861419585e-29,7.980277490000493e-32
3.857457110830836e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934205812852071,0.099998786542573215,0.09999982300314654,3.5321379435998761e-30,4.7797351237180289e-22,2.3454102732333498e-18,7.0895160773823112e-23,5.6491452049732638e-26,5.2014227202744617e-26,2.3307658716614571e-17,5.1902119016548384e-60,1.9987569510108542e-17,1.332037075244546e-39,9.8890082068947195e-31,9.6237624038629262e-41,1.2022698161517587e-43,2.1399398662541161e-24,2.9681020350223591e-46,1.2134493832618412e-06,3.53993706796252e-07,3.9364462381769008e-12,1.5669532637841619e-16,2.0345646741978518e-11,9.5763671449099526e-17,1.8807112209864343e-14,4.0881858620309609e-12,5.6498532565123701e-19,2.9974518632437283e-23,7.2241724201650334e-22,2.6310875310359756e-29,9.8168011420977948e-32
4.009567297723697e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934199632569035,0.099998738699694362,0.099999816023717519,4.5305850679638533e-30,5.2988826103163968e-22,2.4931063624757646e-18,8.506091924481697e-23,6.1223468698871918e-26,5.6361875379884606e-26,2.4305445400928089e-17,6.3576515720812733e-60,2.0777117989722388e-17,1.5055029482842503e-39,1.0905989242082974e-30,1.1219822069508086e-40,1.5016135655701454e-43,2.3130342493297928e-24,3.4864996333634432e-46,1.2612919440609892e-06,3.6795256482805167e-07,3.9958801387052565e-12,1.6292096169080913e-16,2.143920610443952e-11,9.720958926717973e-17,1.9092699301011973e-14,4.3465038066007691e-12,6.5085471352027296e-19,3.3237226793310434e-23,7.6751875842291344e-22,3.2377580224008775e-29,1.1970886113818382e-31
4.161677484616557e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934193452339407,0.099998690857354078,0.099999809044291968,5.7537761737754079e-30,5.8496787312311454e-22,2.6429483873666362e-18,1.0133190665715962e-22,6.6093832534243997e-26,6.0892026875183162e-26,2.5306288079532524e-17,7.7292089209303131e-60,2.1566790630808731e-17,1.693787387100351e-39,1.1977927742970031e-30,1.304139142398074e-40,1.8594307665839223e-43,2.4928862356605578e-24,4.0710232480159551e-46,1.3091339662485324e-06,3.8191141592245197e-07,4.0516258498799504e-12,1.6914918458188141e-16,2.2544108877635082e-11,9.8565780162446823e-17,1.9360675451035745e-14,4.6085928964265922e-12,7.4554627338411537e-19,3.6700460357398557e-23,8.1323563407148688e-22,3.950767999901684e-29,1.4480217372896782e-31
4.313787671509417e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934187272163259,0.099998643015552308,0.099999802064869886,7.2403379419584291e-30,6.4325389343412729e-22,2.7948033486488395e-18,1.1991967500296499e-22,7.1095789302987986e-26,6.5605223168739645e-26,2.6309996848040358e-17,9.3311156748241117e-60,2.2356588695873682e-17,1.8975305863064315e-39,1.3105004056561845e-30,1.5116192176085343e-40,2.2842420263668863e-43,2.6794985944070565e-24,4.7272089717102327e-46,1.3569754498305169e-06,3.9587026007950664e-07,4.1039165582337063e-12,1.7537968883548386e-16,2.3659654457947078e-11,9.9837917140351378e-17,1.9612073993430442e-14,4.8742189055490749e-12,8.495495507337823e-19,4.0367010569086902e-23,8.5952760978465465e-22,4.7831839378430496e-29,1.7384978300875061e-31
4.4658978584022775e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934181092040662,0.099998595174289093,0.099999795085451273,9.0333763525598518e-30,7.0478507231988398e-22,2.948546893965036e-18,1.4104720069719543e-22,7.6222779786056214e-26,7.050197120954646e-26,2.7316394129731973e-17,1.1191778434045245e-59,2.3146513367392215e-17,2.1173737822961179e-39,1.4287351528026964e-30,1.7474604621953735e-40,2.7853853336015917e-43,2.8728741468192142e-24,5.4608272049893738e-46,1.4048163948129895e-06,4.0982909729927211e-07,4.1529703129092848e-12,1.8161142343485036e-16,2.4785187865091198e-11,1.0103130494112744e-16,1.9847718525130381e-14,5.1431629554876791e-12,9.6335773425741554e-19,4.4239489626588327e-23,9.0635727066922033e-22,5.7489981519931549e-29,2.0727835781465721e-31
4.618008045295138e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934174911971672,0.099998547333564405,0.09999978810603613,1.1180872722058208e-29,7.6959760515450643e-22,3.1040626285693994e-18,1.6494898837737115e-22,8.1468463687041503e-26,7.5582746168011559e-26,2.8325313692897171e-17,1.3341896254408706e-59,2.393656575419195e-17,2.353959007915583e-39,1.5525062214666938e-30,2.0149870172189524e-40,3.3730706035026894e-43,3.0730155232522174e-24,6.2778830282357377e-46,1.4526568012019974e-06,4.2378792758180402e-07,4.1989912322889039e-12,1.8784504318688223e-16,2.5920095579140359e-11,1.0215090938818048e-16,2.006876348970153e-14,5.4152197680001593e-12,1.0874671812537043e-18,4.8320344975530433e-23,9.5368966538049279e-22,6.863150232323314e-29,2.4553976065077202e-31
4.770118232187998e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934168731956345,0.099998499493378246,0.099999781126624457,1.3735987637869388e-29,8.3772529648670881e-22,3.2612416373281402e-18,1.9187113683814196e-22,8.6826729099106199e-26,8.0847993344633937e-26,2.9336599969433096e-17,1.5814549280105444e-59,2.472674689587538e-17,2.6079289322030307e-39,1.6818210349361093e-30,2.3178244996117397e-40,4.0584213697839321e-43,3.2799252066249889e-24,7.1846164633704442e-46,1.5004966690035871e-06,4.3774675092714731e-07,4.2421703407043548e-12,1.9408247988117261e-16,2.7063803188427462e-11,1.0320137775178546e-16,2.0276536534301312e-14,5.6901969859962733e-12,1.2223770445106615e-18,5.2611869220634848e-23,1.0014921658570845e-21,8.1415411717888285e-29,2.8911125867403193e-31
4.922228419080858e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934162551994747,0.099998451653730586,0.099999774147216253,1.6757669159171157e-29,9.0919986887311164e-22,3.4199815778766749e-18,2.2207146777478354e-22,9.2291722152549301e-26,8.6298131791431374e-26,3.0350106761983666e-17,1.8645373865363051e-59,2.5517057771203356e-17,2.8799265576479229e-39,1.8166830865479407e-30,2.6599306308587867e-40,4.8535562084934255e-43,3.4936060396239481e-24,8.1875025999019141e-46,1.5483359982238058e-06,4.5170556733535985e-07,4.2826871559696556e-12,2.0032186869209029e-16,2.8215771760784652e-11,1.0418707738550979e-16,2.0471409676319814e-14,5.9679147148014944e-12,1.3685887476812336e-18,5.7116218931096221e-23,1.049734447987606e-21,9.60106087857218e-29,3.3849577336810602e-31
5.074338605973719e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934156372086911,0.099998403814621453,0.099999767167811518,2.0310681165145839e-29,9.8405094576386803e-22,3.5801867269693279e-18,2.5581950292693793e-22,9.7857822455353802e-26,9.1933554126541336e-26,3.1365697310129244e-17,2.1872567419167909e-59,2.6307499297671068e-17,3.1705952591044055e-39,1.9570922175579464e-30,3.0455964071534489e-40,5.7715931099366977e-43,3.7140609955893509e-24,9.2932517990924581e-46,1.5961747888687004e-06,4.6566437680650639e-07,4.3207096081064438e-12,2.0655984474756836e-16,2.9375497414947927e-11,1.0511209372417592e-16,2.065346942958239e-14,6.2482049333074787e-12,1.5266059458149363e-18,6.1835413678095412e-23,1.0983883771084006e-21,1.1259584311277669e-28,3.942216641250892e-31
5.226448792866579e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934150192232888,0.099998355976050807,0.099999760188410253,2.4466176567716904e-29,1.0623063047622605e-21,3.7417672476701392e-18,2.9339656128940821e-22,1.0351966015372431e-25,9.7754629460690112e-26,3.238324324562857e-17,2.5537049534496326e-59,2.709807233831237e-17,3.4805785826060732e-39,2.1030474067383326e-30,3.4794745079739966e-40,6.8267250894906113e-43,3.941292055111505e-24,1.0508809681364312e-45,1.6440130409443174e-06,4.7962317934063212e-07,4.356395322225179e-12,2.1280283529847441e-16,3.0542504868662489e-11,1.0598026146374925e-16,2.0825108703465818e-14,6.5309076191620835e-12,1.6969340891201558e-18,6.6771351231302072e-23,1.1474271072067992e-21,1.3135992835232973e-28,4.568429967679659e-31
5.378558979759439e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934144012432733,0.099998308138018674,0.099999753209012457,2.9301918379689973e-29,1.1439919229588018e-21,3.9046390344452973e-18,3.350957638238898e-22,1.0927210265560914e-25,1.0376170401562187e-25,3.3402624371638775e-17,2.9682519294146763e-59,2.7888777703105158e-17,3.8105202307574017e-39,2.254551162901048e-30,3.9665897131039541e-40,8.0342490886525484e-43,4.1753014822746898e-24,1.1841357197194806e-45,1.6918507544567038e-06,4.9358197493775787e-07,4.3898918896259243e-12,2.1905425211865594e-16,3.1716349937014889e-11,1.0679517123515928e-16,2.0987727961592694e-14,6.8158737765037545e-12,1.8800802607036089e-18,7.1925810770278429e-23,1.196825768984631e-21,1.5250175892592269e-28,5.2693947424642183e-31
5.5306691666522995e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934137832686474,0.099998260300525041,0.099999746229618131,3.4902686662782241e-29,1.2291321390879775e-21,4.0687232148128035e-18,3.8122209617556964e-22,1.1511025920500483e-25,1.0995510311434212e-25,3.4423727952193191e-17,3.4355568923746246e-59,2.867961615355209e-17,4.1610639319418594e-39,2.4115929381133255e-30,4.5123590909737222e-40,9.4106198980123881e-43,4.4160934033079964e-24,1.3298310682630859e-45,1.7396879294119075e-06,5.0754076359798924e-07,4.4213377402643743e-12,2.2529865607567064e-16,3.2896620700233706e-11,1.0756019087938478e-16,2.1137965830384624e-14,7.102968332865794e-12,2.0765531484137743e-18,7.7300463219414144e-23,1.2465622140558741e-21,1.7623045005082269e-28,6.0511681452722166e-31
5.68277935354516e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934131652994149,0.099998212463569866,0.099999739250227246,4.1360448745105425e-29,1.3177496906647656e-21,4.233946078888421e-18,4.3209239624607708e-22,1.2102946331633353e-25,1.1633513146212098e-25,3.5446448611883737e-17,3.9605725783838595e-59,2.9470588403423458e-17,4.5328534383113642e-39,2.5741626438124781e-30,5.12259974257884e-40,1.0973472394161668e-42,4.6636697645168708e-24,1.4887321949267248e-45,1.787524565815974e-06,5.2149954532139262e-07,4.4508622659346893e-12,2.3154232939176663e-16,3.4082926256436694e-11,1.0827846816055618e-16,2.1278536215854688e-14,7.3920591788749827e-12,2.2868627433714859e-18,8.2896872707047962e-23,1.2966146538692939e-21,2.0276533010996425e-28,6.9200657412382112e-31
5.8196785217487335e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934126091317219,0.099998169410770624,0.09999973296877844,4.7987262001181013e-29,1.4004962022204865e-21,4.3835631837053245e-18,4.8220320355838168e-22,1.2642236340018912e-25,1.2223696135114053e-25,3.6368198238597903e-17,4.4867672799756319e-59,3.0182578380896126e-17,4.8861611756525102e-39,2.7251991956190448e-30,5.732083784311294e-40,1.2555046181965466e-42,4.8922903094650243e-24,1.6436855460594739e-45,1.8305770781234105e-06,5.3406244294148011e-07,4.4758917665889461e-12,2.371709500434188e-16,3.5155457726527427e-11,1.0888738971259792e-16,2.1399566306948452e-14,7.6538448222134462e-12,2.4883940966638799e-18,8.8124456144553523e-23,1.3419149462439428e-21,2.2923558788405862e-28,7.7819908097033941e-31
5.956577689952307e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934120529684021,0.099998126358407546,0.09999972668733241,5.5466903933825742e-29,1.4860911681748056e-21,4.5339994620236823e-18,5.3667065637941419e-22,1.3187422365557105e-25,1.282903888211389e-25,3.7291110182331469e-17,5.0680131236855414e-59,3.0894677739223595e-17,5.2576685495863534e-39,2.8807080992430354e-30,6.4036869678075377e-40,1.4317582319331571e-42,5.1264100419651104e-24,1.8105654257574816e-45,1.8736291542137329e-06,5.4662533494278428e-07,4.4995461320339452e-12,2.4280033418386409e-16,3.6232333207864707e-11,1.0946285675068268e-16,2.1513512496501093e-14,7.9170655701595476e-12,2.7019202585813872e-18,9.3533857394474473e-23,1.3874413232713702e-21,2.5833935818890415e-28,8.7247767935004551e-31
6.093476858155881e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934114968094582,0.099998083306480634,0.099999720405889225,6.3883049659853475e-29,1.5745483723898655e-21,4.6852102462478335e-18,5.9575052707732766e-22,1.3738210522328452e-25,1.3449559979166492e-25,3.8215120551632422e-17,5.7085764256690308e-59,3.1606886914808082e-17,5.6478445586520913e-39,3.0406814777871011e-30,7.1425634191248365e-40,1.6276609392645813e-42,5.3660309922431182e-24,1.9899785505075418e-45,1.9166807940913489e-06,5.5918822132534157e-07,4.521903815330079e-12,2.4842863255215625e-16,3.7313317078906478e-11,1.1000677787678288e-16,2.1620635110223788e-14,8.1816427070207886e-12,2.9278149755732979e-18,9.9126029227446335e-23,1.4331810652305502e-21,2.9025816130678569e-28,9.7535662163173696e-31
6.230376026359455e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934109406548947,0.099998040254989859,0.09999971412444883,7.3325065256762884e-29,1.665880820073659e-21,4.8371534249960045e-18,6.5970643766996097e-22,1.4294320520457692e-25,1.4085276997333323e-25,3.9140169099648058e-17,6.4129420184416457e-59,3.2319206320400513e-17,6.0571580621847189e-39,3.2051102638928042e-30,7.9541764748194159e-40,1.844855646278122e-42,5.6111545854697424e-24,2.1825470701792959e-45,1.9597319977606673e-06,5.7175110208920522e-07,4.5430387942730289e-12,2.5405998364757685e-16,3.8398186095346793e-11,1.1052095283557874e-16,2.1722237242339268e-14,8.4475009497055712e-12,3.1664524553011656e-18,1.0490187157632088e-22,1.4791218890824142e-21,3.2518040137462055e-28,1.0873670527169092e-30
6.367275194563029e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934103845047116,0.099997997203935249,0.099999707843011265,8.3888158283266934e-29,1.7601007645636932e-21,4.9897893475791778e-18,7.2880986407234717e-22,1.4855485223636338e-25,1.473620652492508e-25,4.0066199087954924e-17,7.1858171404910054e-59,3.3031636345964121e-17,6.486077768928721e-39,3.3739866401717774e-30,8.8443057415072358e-40,2.0850772382573275e-42,5.8617827602765707e-24,2.3889085651331414e-45,2.0027827652260953e-06,5.8431397723442722e-07,4.5630207385997416e-12,2.5969328903608434e-16,3.9486731286867145e-11,1.1100707656445518e-16,2.1818277606331082e-14,8.7145706676627214e-12,3.418207301667842e-18,1.1086223351671157e-22,1.5252525645241406e-21,3.6330138163795363e-28,1.2090570368081385e-30
6.5041743627666024e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934098283589116,0.09999795415331679,0.09999970156157649,9.5673625045798934e-29,1.8572197672254557e-21,5.1430806483187673e-18,8.033401482574207e-22,1.5421450222498856e-25,1.5402364237661008e-25,4.0993157036088577e-17,8.0321379068615109e-59,3.3744177360315716e-17,6.9350722130473412e-39,3.5473031152240653e-30,9.8190587832266914e-40,2.3501557546292899e-42,6.1179173362472928e-24,2.6097160400512317e-45,2.0458330964920424e-06,5.9687684676103859e-07,4.5819153175460752e-12,2.6532856662621198e-16,4.0578755232226959e-11,1.1146674667810361e-16,2.1909166407116087e-14,8.9827857794444761e-12,3.6834544623164207e-18,1.1700791691004278e-22,1.5715624900314234e-21,4.0482333835889951e-28,1.34099167274729e-30
6.641073530970176e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934092722174959,0.099997911103134454,0.099999695280144546,1.0878909512638433e-28,1.9572487498149969e-21,5.2969920838411959e-18,8.8358450882660051e-22,1.5991973432620872e-25,1.6083764963644308e-25,4.192099248957983e-17,8.9570756745963149e-59,3.4456829712625023e-17,7.4046097336259399e-39,3.725052030919682e-30,1.088488264050279e-39,2.6420195184767127e-42,6.3795601957127603e-24,2.8456379168603811e-45,2.0888829915629151e-06,6.0943971066907322e-07,4.5997844846796511e-12,2.7096513012163523e-16,4.1674071982379361e-11,1.1190147039107623e-16,2.1994989531917048e-14,9.2520842436761104e-12,3.9625691557093126e-18,1.2333967977741323e-22,1.6180417446477783e-21,4.4995547048307319e-28,1.4837530190676433e-30
6.77797269917375e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934087160804667,0.09999786805338827,0.099999688998715391,1.2334874282933966e-28,2.060198033629857e-21,5.4514904135776646e-18,9.6983804629413103e-22,1.6566824655005087e-25,1.6780422731084308e-25,4.284965784958566e-17,9.9660424765636319e-59,3.5169593733526735e-17,7.8951584634452745e-39,3.90722507995253e-30,1.2048573698808423e-39,2.9626978298306452e-42,6.6467130881531715e-24,3.0973580280311034e-45,2.1319324504431236e-06,6.2200256895857007e-07,4.616686687099495e-12,2.7660355551524105e-16,4.2772505712150598e-11,1.1231266961710706e-16,2.2076227296053474e-14,9.5224071311055679e-12,4.2559268350718665e-18,1.298582387775443e-22,1.6646809361016292e-21,4.9891395686026387e-28,1.6379401229332806e-30
6.914871867377324e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934081599478256,0.099997825004078222,0.09999968271728904,1.394734880731137e-28,2.166077370733356e-21,5.6065442993544544e-18,1.0624037458356812e-21,1.7145785100678225e-25,1.7492350808393405e-25,4.3779108229742547e-17,1.1064696143464268e-58,3.5882469736043828e-17,8.4071863225822667e-39,4.093813765653397e-30,1.3317287014318023e-39,3.314323517602252e-42,6.9193778272232973e-24,3.3655756100132057e-45,2.1749814731370744e-06,6.3456542162957181e-07,4.6326770412087248e-12,2.8224370614337174e-16,4.3873890902411729e-11,1.1270168523503258e-16,2.2153046920115135e-14,9.7936991563495649e-12,4.5639031400357423e-18,1.3656427128876046e-22,1.7114712826268822e-21,5.5192196809129748e-28,1.8041689680060955e-30
7.0517710355808975e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934076038195744,0.099997781955204285,0.09999967643586552,1.5729120652331708e-28,2.2748959771345295e-21,5.7621242023017454e-18,1.1615924801263926e-21,1.7728646914512723e-25,1.8219561745356392e-25,4.4709301309191007e-17,1.2258945660771305e-58,3.6595458016545718e-17,8.9411610123735931e-39,4.284809507485579e-30,1.4698546060724472e-39,3.6991356078730993e-42,7.1975561939328356e-24,3.6510052963084115e-45,2.2180300596491759e-06,6.4712826868211845e-07,4.6478075131884771e-12,2.8788570740487981e-16,4.4978071323837617e-11,1.130697814907015e-16,2.2225776367169313e-14,1.0065908023578221e-11,4.886873865549998e-18,1.4345841754664737e-22,1.7584045238779419e-21,6.09209678692144e-28,1.9830725041336983e-30
7.188670203784471e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893407047695713,0.099997738906766484,0.099999670154444789,1.7693694811878134e-28,2.3866625662359196e-21,5.9182022772522291e-18,1.2677230124330592e-21,1.8315212716872307e-25,1.89620674153018e-25,4.5640197182023286e-17,1.3554956740404469e-58,3.7308558855722809e-17,9.4975500094221281e-39,4.4802038109716319e-30,1.6200252860373268e-39,4.1194820973104753e-42,7.4812499905617769e-24,3.9543771101197158e-45,2.2610782099838371e-06,6.596911101162495e-07,4.6621271038640724e-12,2.935294085435459e-16,4.6084899811483078e-11,1.1341815048099351e-16,2.2294575697572087e-14,1.0338984570289812e-11,5.2252149170076806e-18,1.5054128283373137e-22,1.8054729182394497e-21,6.7101427994647627e-28,2.1753005908512627e-30
7.325569371988046e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934064915762447,0.099997695858764807,0.099999663873026889,1.9855315590209615e-28,2.5013853806987871e-21,6.0747522729008316e-18,1.3811219990209753e-21,1.8905295159815933e-25,1.9719879054973755e-25,4.6571758214940024e-17,1.4959157386859672e-58,3.802177251951303e-17,1.0076820561129362e-38,4.6799881756097799e-30,1.7830698102271262e-39,4.5778227266643337e-42,7.7704609904540648e-24,4.2764364567918865e-45,2.3041259241454649e-06,6.7225394593200371e-07,4.6756820234911188e-12,2.9917488951842871e-16,4.7194237456345699e-11,1.1374791642151298e-16,2.2359720633248709e-14,1.0612882308956267e-11,5.5793022829252847e-18,1.5781343954975204e-22,1.8526691818657367e-21,7.3757999091232579e-28,2.3815200160435277e-30
7.46246854019162e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934059354611696,0.099997652811199253,0.099999657591611779,2.2228988205838878e-28,2.6190722210151737e-21,6.2317494407802144e-18,1.5021239905718628e-21,1.9498716490912896e-25,2.0493007300882826e-25,4.7503948917477049e-17,1.6478243373979545e-58,3.8735099259942366e-17,1.067943968333573e-38,4.8841541406441925e-30,1.9598571105710311e-39,5.0767317146353852e-42,8.0651909730123024e-24,4.6179441162070225e-45,2.3471732021384676e-06,6.8481677612942067e-07,4.6885158511063782e-12,3.0482211241570637e-16,4.8305953346975147e-11,1.1406013950571351e-16,2.2421383236847372e-14,1.0887557486989466e-11,5.9495120027836622e-18,1.6527542909909415e-22,1.8999864800196007e-21,8.0915806717584066e-28,2.6024144601717218e-30
7.736266876598767e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893404823244205,0.099997566717376432,0.09999964502879001,2.7676492128089854e-28,2.8633671829719616e-21,6.5469931352119111e-18,1.7683146669372776e-21,2.0694909344316698e-25,2.2085253427185693e-25,4.9370087116618245e-17,1.9889238217158483e-58,4.0162092915547015e-17,1.1956590531967641e-38,5.3055973998873148e-30,2.3583432533057273e-39,6.2071464878990291e-42,8.6712149527336163e-24,5.36242430229921e-45,2.4332664496362304e-06,7.0994241966940178e-07,4.7121825778912463e-12,3.1612187929575276e-16,5.0536031956598348e-11,1.1463590673770117e-16,2.2535118798389237e-14,1.1439076950542267e-11,6.739802729589858e-18,1.807709314041338e-22,1.9949588255543675e-21,9.6839157256506443e-28,3.0910475354496162e-30
