Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
2.9325325539422773e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429032895215542,0.08465849078591417,0.0095032486648004202,9.7474231069135989e-05,0.0007850997376018452,0.050285429864556586,0.025451343183922087,4.5783163008997588e-05,1.5400899671634938e-10,0.0019910311638348284,5.2061341203144234e-11,0.00052009888396172357,2.7629350634939417e-09,6.4562925155562749e-07,2.407345234703978e-09,1.3672184875777313e-10,7.1842357422997309e-07,1.766967699703378e-05,0.0061013059067749646,0.00019495218290521688,0.00052383929272608568,3.9622565893984262e-08,4.7072889391683386e-09,7.3191436253244706e-09,8.2613225860702798e-11,2.005839921889843e-06,0.00017597521302280676,8.7630651470672272e-06,0.0010099439446708924,2.7962346619494975e-05,3.5366394868376431e-08,7.9112628771625431e-08,2.5839495729191448e-10,6.409338857205921e-10
2.934032631946514e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429100629443569,0.084647144456886106,0.0094989489048529548,9.7471571845944894e-05,0.00078509561700345384,0.050309553109653203,0.025462087615552562,4.5770668194085997e-05,1.5422462406623658e-10,0.0019907623473176292,5.2052193286288519e-11,0.00052014671845017791,2.7628307699242766e-09,6.445818420301093e-07,2.4085834437614173e-09,1.3677346818662805e-10,7.1557399892932251e-07,1.7678642773772866e-05,0.0061005022306843439,0.00019281751684403992,0.00052395745507558282,3.9197547077325839e-08,4.7045238572929853e-09,7.31792699279579e-09,8.3384510118047934e-11,2.0249195732150058e-06,0.00017760939072827348,8.766554850042009e-06,0.0010104304288996299,2.7976535433629696e-05,3.5366176705350511e-08,7.9146147568947256e-08,2.5639308514609232e-10,6.4133277908874503e-10
2.935532709950751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444291648064705,0.084635800341198733,0.0094946510775567993,9.7468797244409496e-05,0.00078509071746479093,0.050333673219197309,0.02547281162724983,4.5758177843013128e-05,1.5444040216613853e-10,0.001990493623450496,5.2043049496625227e-11,0.00052019454443918511,2.7627266199708103e-09,6.4353420882041426e-07,2.4098198715836231e-09,1.3682500761430284e-10,7.1273399380158532e-07,1.7687606312429176e-05,0.0060996982643635785,0.00019070041111068608,0.00052407553536210592,3.877590101944165e-08,4.7017605264205262e-09,7.3167123549077573e-09,8.4164706152848035e-11,2.0442162475912604e-06,0.0001792618825057853,8.7700359087710441e-06,0.0010109167713624736,2.7990720705867159e-05,3.5365921393986687e-08,7.9179596656606708e-08,2.544063885709895e-10,6.4173110475535262e-10
2.9370327879549878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429225405143147,0.084624458438860822,0.0094903551827388594,9.7465908171915901e-05,0.00078508504504029716,0.050357790192672537,0.025483515108174388,4.5745691972665403e-05,1.5465633079321973e-10,0.0019902249928996159,5.2033909858457334e-11,0.00052024236199882412,2.7626226147260401e-09,6.4248636384313137e-07,2.4110545073264103e-09,1.3687646647647765e-10,7.0990368423756584e-07,1.7696567613774387e-05,0.0060988940044631188,0.00018860096887263271,0.00052419353334388994,3.8357651199479895e-08,4.6989989473533025e-09,7.3154997239476217e-09,8.4953875073016999e-11,2.0637313489467419e-06,0.00018093279952051972,8.773508311371685e-06,0.001011402971434154,2.8004902437428247e-05,3.5365629192922948e-08,7.9212975644033479e-08,2.5243499440930711e-10,6.4212886141120499e-10
2.9385328659592246e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429282405010373,0.084613118749809438,0.0094860612202292086,9.7462905542964625e-05,0.00078507860582916432,0.050381904029549666,0.025494197951005562,4.5733210600066178e-05,1.5487240972326123e-10,0.0019899564563325041,5.2024774396283498e-11,0.00052029017119872324,2.7625187552876173e-09,6.4143831911229507e-07,2.4122873404694456e-09,1.3692784420915875e-10,7.0708319548449374e-07,1.7705526678584494e-05,0.006098089447688834,0.00018651928971142012,0.0005243114487874064,3.7942820384235572e-08,4.6962391208958127e-09,7.3142891119097677e-09,8.5752076505552638e-11,2.0834662426070912e-06,0.00018262224946237053,8.7769720484814224e-06,0.0010118890285034843,2.8019080629540764e-05,3.5365300363244245e-08,7.9246284152812081e-08,2.5047902614014915e-10,6.4252604793135967e-10
2.9400329439634614e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429335786348928,0.084601781273907342,0.0094817691898609197,9.7459790278969872e-05,0.00078507140597404608,0.050406014729286908,0.02550486005207369,4.5720733742374567e-05,1.5508863873070722e-10,0.0019896880144177746,5.2015643134796749e-11,0.00052033797210801881,2.7624150427581224e-09,6.4039008673884754e-07,2.4135183608287414e-09,1.3697914024894191e-10,7.042726525863399e-07,1.7714483507639938e-05,0.0060972845908051077,0.00018445546949257053,0.00052442928146767705,3.7531430600846188e-08,4.6934810478542138e-09,7.3130805304835005e-09,8.6559368533915042e-11,2.1034222537570469e-06,0.00018433033641512269,8.7804271132957342e-06,0.0010123749419740011,2.803325528343952e-05,3.53649351684401e-08,7.9279521817140495e-08,2.4853860374214154e-10,6.429226633781275e-10
2.9415330219676982e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429385530188914,0.084590446010940762,0.0094774790914699432,9.745656330805066e-05,0.00078506345165971659,0.050430122291330329,0.025515501311490697,4.5708261416883986e-05,1.5530501758871273e-10,0.0019894196678249174,5.2006516098882988e-11,0.00052038576479531253,2.762311478244825e-09,6.3934167893003906e-07,2.4147475585690198e-09,1.3703035403328128e-10,7.0147218032282666e-07,1.7723438101725592e-05,0.0060964794306379464,0.00018240960023710199,0.00052454703116857661,3.7123503109794627e-08,4.6907247290355214e-09,7.3118739910407199e-09,8.7375807635972e-11,2.1236006659178433e-06,0.0001860571607271219,8.7838735016031334e-06,0.0010128607112645984,2.8047426400366267e-05,3.5364533874360215e-08,7.9312688284285866e-08,2.4661384355795909e-10,6.4331870700381332e-10
2.943033099971935e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429431618338988,0.084579112960616681,0.0094731909248949135,9.7453225564814145e-05,0.00078505474911168304,0.050454226715114334,0.025526121633278848,4.5695793641020811e-05,1.5552154606919322e-10,0.0019891514172240563,5.1997393313619237e-11,0.0005204335493286294,2.762208062859444e-09,6.3829310798876123e-07,2.4159749242159091e-09,1.3708148500076478e-10,6.9868190314718974e-07,1.773239046163077e-05,0.0060956739640781084,0.00018038176999493768,0.0005246646976831338,3.6719058378263253e-08,4.6879701652469983e-09,7.3106695046239775e-09,8.8201448622616507e-11,2.1440027194433018e-06,0.00018780281888373921,8.7873112118170597e-06,0.0010133463358101586,2.806159398156986e-05,3.5364096749167603e-08,7.934578321503392e-08,2.4470485816036493e-10,6.4371417825326922e-10
2.944533177976172e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429474033411115,0.084567782122560581,0.0094689046899770341,9.7449777990131432e-05,0.00078504530459474521,0.050478328000062064,0.025536720925497469,4.5683330432342705e-05,1.5573822394287569e-10,0.0019888832632857113,5.1988274804272005e-11,0.00052048132577537396,2.7621047977178903e-09,6.3724438631281698e-07,2.417200448667965e-09,1.3713253259139413e-10,6.9590194512274052e-07,1.7741340588149211e-05,0.006094868188084206,0.00017837206272051074,0.00052478228081382749,3.6318116053880638e-08,4.6852173572957049e-09,7.3094670819346743e-09,8.9036344577099401e-11,2.1646296100369201e-06,0.00018956740338192725,8.7907402450035107e-06,0.0010138318150621772,2.8075758028306213e-05,3.5363624063288724e-08,7.9378806284128834e-08,2.4281175621998917e-10,6.441090767661466e-10
2.9460332559804087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429512758844775,0.084556453496314118,0.0094646203865598692,9.7446221530905519e-05,0.00078503512441151083,0.050502426145585796,0.025547299100367141,4.5670871808537086e-05,1.5595505097935093e-10,0.0019886152066805464,5.1979160596295153e-11,0.00052052909420228577,2.7620016839400087e-09,6.3619552639412127e-07,2.4184241232084642e-09,1.3718349624687072e-10,6.9313242985828523e-07,1.7750288482079236e-05,0.0060940620996858446,0.00017638055815086837,0.00052489978037287646,3.5920694938964884e-08,4.6824663059876113e-09,7.308266733321156e-09,8.9880546795349871e-11,2.1854824872952352e-06,0.00019135100260717051,8.7941606049053641e-06,0.0010143171484893793,2.8089918541838299e-05,3.5363116089361778e-08,7.9411757180706964e-08,2.4093464237547583e-10,6.4450340237885051e-10
2.947383326184222e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429544444092472,0.0845462596233411,0.0094607661647900347,9.7442928408605778e-05,0.00078502533849028188,0.050524111791855571,0.02555680133331634,4.5659662981899643e-05,1.5615032265506024e-10,0.0019883740395099897,5.1970961507974737e-11,0.00052057207898413907,2.7619090118843687e-09,6.3525144466947369e-07,2.4195238417353286e-09,1.3722929131240878e-10,6.9064889642474936e-07,1.7758339678416544e-05,0.0060933363506261422,0.00017460382976059694,0.00052500545837513379,3.5566041408602816e-08,4.6799918624049558e-09,7.3071882011631476e-09,9.0648326556726216e-11,2.2044442072827735e-06,0.00019297256914363751,8.7972315184255218e-06,0.0010147538234689093,2.8102659984177159e-05,3.5362628968621686e-08,7.9441351035130803e-08,2.3925899287119737e-10,6.448578056253342e-10
2.948733396388035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429573117149879,0.084536067541035376,0.0094569135072998436,9.743954855980404e-05,0.00078501496645853321,0.050545794894264785,0.025566286335699396,4.5648457896512205e-05,1.563457147956664e-10,0.0019881329522110605,5.1962765943347661e-11,0.00052061505737103781,2.7618164641646975e-09,6.3430727039955012e-07,2.4206220493053119e-09,1.3727501753585701e-10,6.8817401066376518e-07,1.7766389067595756e-05,0.0060926103441138035,0.00017284195857993764,0.00052511106841777436,3.5214267047265235e-08,4.6775188429394769e-09,7.3061113641167621e-09,9.1423719203460685e-11,2.2235906393283182e-06,0.00019460966416903096,8.8002954183416265e-06,0.0010151903795526675,2.8115398566580186e-05,3.5362113688903042e-08,7.9470885984537805e-08,2.3759644545402116e-10,6.4521174501225831e-10
2.950083466591848e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429598767756356,0.084525877248879042,0.0094530624139795346,9.7436082686353404e-05,0.00078500401298318967,0.05056747545236439,0.025575754052646726,4.5637256565530808e-05,1.5654122723105895e-10,0.0019878919452719565,5.1954573921350462e-11,0.00052065802941007552,2.7617240416044463e-09,6.3336301288286627e-07,2.4217187404085097e-09,1.3732067451491568e-10,6.8570786147782832e-07,1.7774436650208229e-05,0.0060918840781432632,0.000171094993508848,0.0005252166103852442,3.4865383706723225e-08,4.6750472481739168e-09,7.3050362289474517e-09,9.2206758186676608e-11,2.2429225200935291e-06,0.00019626234310277294,8.8033523130167632e-06,0.0010156268163915426,2.8128134289982985e-05,3.5361570453331211e-08,7.9500361833870323e-08,2.3594706752823231e-10,6.4556522083535934e-10
2.951433536795661e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429621386251089,0.084515688746293421,0.0094492128847204673,9.7432531493443628e-05,0.00078499248275200393,0.050589153465699435,0.025585204432310854,4.5626059002191641e-05,1.5673685979052074e-10,0.0019876510191803223,5.1946385461036862e-11,0.00052070099514779655,2.7616317450289537e-09,6.3241868147729182e-07,2.4228139098152361e-09,1.373662618491398e-10,6.832505373042694e-07,1.7782482426848283e-05,0.0060911575507632369,0.00016936298039457924,0.00052532208416905513,3.4519402623448022e-08,4.6725770786884367e-09,7.3039628021611592e-09,9.2997475643166606e-11,2.2624405525480738e-06,0.00019793065837755283,8.8064022126056286e-06,0.001016063133649205,2.8140867155325873e-05,3.5360999466339023e-08,7.9529778398533144e-08,2.3431092354524286e-10,6.4591823352256017e-10
2.9527836069994743e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429640963585482,0.084505502032637583,0.0094453649194150315,9.7428895689444478e-05,0.00078498038047255234,0.050610828933809422,0.025594637425930669,4.5614865219809773e-05,1.5693261230276305e-10,0.0019874101744230938,5.1938200581576186e-11,0.00052074395463016967,2.7615395752652593e-09,6.3147428559938953e-07,2.4239075525821495e-09,1.3741177914011989e-10,6.8080212607449739e-07,1.7790526398113223e-05,0.0060904307600785131,0.00016764596196911074,0.00052542748966793334,3.4176334405197211e-08,4.6701083350606917e-09,7.302891089998446e-09,9.3795902363778305e-11,2.2821454052072317e-06,0.00019961465937577501,8.8094451290600593e-06,0.0010164993310024365,2.8153597163553947e-05,3.5360400933628569e-08,7.9559135504614668e-08,2.3268807493512084e-10,6.4627078363456166e-10
2.9539986701829062e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429655976018473,0.084496335519301455,0.0094419030877322865,9.7425551711266607e-05,0.00078496900322575023,0.050630334678556037,0.025603112217355093,4.560479405945196e-05,1.5710889198140562e-10,0.0019871934840842501,5.1930837267626087e-11,0.00052078261285349019,2.7614567315868093e-09,6.3062428201496055e-07,2.4248905219450529e-09,1.37452684487528e-10,6.786062487696503e-07,1.7797764429152074e-05,0.006089776421816951,0.00016611349860548702,0.00052552229615552811,3.3870071758935391e-08,4.6678876853787602e-09,7.3019280199940961e-09,9.4521102173282968e-11,2.3000400280625948e-06,0.00020114370987619356,8.8121777946163196e-06,0.0010168918058457369,2.8165051728910969e-05,3.535983887360518e-08,7.9585505928043602e-08,2.3123892701548632e-10,6.4658768380408943e-10
2.955213733366338e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429668512577974,0.084487170453870636,0.0094384425226883215,9.7422140294878745e-05,0.00078495716990582549,0.050649838360950009,0.025611572858062055,4.5594725982332387e-05,1.5728526855702044e-10,0.0019869768603736162,5.1923476883919978e-11,0.00052082126607936761,2.7613739919020168e-09,6.2977424082819148e-07,2.4258722477739034e-09,1.3749353249179876e-10,6.7641772503472033e-07,1.780500099876306e-05,0.0060891218674913403,0.00016459323962293718,0.00052561704719287247,3.3566183427421964e-08,4.6656681915227705e-09,7.3009663478325191e-09,9.5252590801554599e-11,2.3180869256125291e-06,0.00020268553487183812,8.8149048262135586e-06,0.0010172841830990212,2.8176503981470021e-05,3.5359254820830037e-08,7.9611827946689344e-08,2.2980063599975973e-10,6.4690421044533868e-10
2.95642879654977e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442967856798587,0.084478006835743677,0.009434983224206368,9.7418661962639605e-05,0.00078494488398162822,0.050669339980645163,0.025620019319155581,4.5584660998315866e-05,1.5746174190369291e-10,0.0019867603036440315,5.1916119444665494e-11,0.00052085991434000696,2.7612913568166235e-09,6.2892416902277421e-07,2.4268527270827885e-09,1.3753432286745429e-10,6.7423661775544994e-07,1.7812236107387864e-05,0.0060884670958435737,0.00016308520946858662,0.00052571174272167431,3.3264675787621751e-08,4.6634498539061946e-09,7.3000060774879127e-09,9.5990387780461484e-11,2.336286510776802e-06,0.00020424016378862251,8.8176262362929895e-06,0.0010176764625551616,2.8187953921929975e-05,3.5358648927739278e-08,7.9638101456804575e-08,2.2837324013829691e-10,6.4722036424291781e-10
2.957643859733202e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429686137393876,0.084468844664275428,0.0094315251922100513,9.7415117238582722e-05,0.00078493214893238271,0.050688839537292502,0.025628451573910117,4.5574599117315255e-05,1.5763831189522322e-10,0.0019865438142474541,5.1908764964141594e-11,0.00052089855766716581,2.7612088269370294e-09,6.280740736190204e-07,2.427831957087624e-09,1.3757505533081352e-10,6.7206298938187166e-07,1.781946975547021e-05,0.0060878121056566828,0.00016158943040431358,0.00052580638268870654,3.2965554773559657e-08,4.6612326729395912e-09,7.2990472127458754e-09,9.6734511686347088e-11,2.3546391721314312e-06,0.0002058076239070126,8.8203420384691642e-06,0.001018068644016404,2.8199401550992804e-05,3.5358021347500833e-08,7.9664326362160698e-08,2.2695677554296737e-10,6.4753614596840993e-10
2.958858922916634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429691216389572,0.084459683938776106,0.0094280684266233143,9.7411506648315268e-05,0.00078491896824703529,0.050708337030540264,0.025636869597801336,4.5564540349290512e-05,1.5781497840514897e-10,0.0019863273925348631,5.1901413456697407e-11,0.00052093719609213978,2.7611264028701927e-09,6.2722396167336567e-07,2.4288099352091223e-09,1.3761572960010299e-10,6.6989690190340576e-07,1.7826701943455793e-05,0.006087156895755814,0.00016010592247694302,0.00052590096704587897,3.2668825869860287e-08,4.6590166490299637e-09,7.2980897572001853e-09,9.748498012446234e-11,2.3731452735375813e-06,0.00020738794033146527,8.8230522475189114e-06,0.001018460727294537,2.8210846869363701e-05,3.5357372233989493e-08,7.9690502574158188e-08,2.2555127615413231e-10,6.4785155647958188e-10
2.960073986100066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429693801001807,0.084450524658510787,0.0094246129273703669,9.740783071891355e-05,0.00078490534542358895,0.050727832460034226,0.025645273368534643,4.555448470424767e-05,1.5799174130676712e-10,0.0019861110388561579,5.1894064936750955e-11,0.00052097582964574459,2.7610440852235051e-09,6.263738402778371e-07,2.4297866590755456e-09,1.3765634539556888e-10,6.6773841682374938e-07,1.7833932671792249e-05,0.0060865014650091954,0.00015863470349081096,0.00052599549575030216,3.2374494105694116e-08,4.6568017825812543e-09,7.2971337142504339e-09,9.824180971422674e-11,2.391805153794013e-06,0.00020898113596218664,8.8257568793818427e-06,0.0010188527122110508,2.8222289877750969e-05,3.5356701741759263e-08,7.9716630011922167e-08,2.2415677370901721e-10,6.4816659672058001e-10
2.9611675429651546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429693991532648,0.084442282541302718,0.0094215040606956003,9.7404466954221822e-05,0.00078489270975227944,0.05074537658177463,0.025652824559136582,4.5545437302164923e-05,1.5815091022822462e-10,0.0019859163790025289,5.1887453835080709e-11,0.00052101059570403875,2.7609700908329721e-09,6.256087288320323e-07,2.4306646363763405e-09,1.3769284938686819e-10,6.6580233072458642e-07,1.7840439079666694e-05,0.0060859113876141841,0.00015732112633542252,0.00052608052396997456,3.2111648857280475e-08,4.6548093927373027e-09,7.2962744860158561e-09,9.8928408060092319e-11,2.4087307864998562e-06,0.00021042604088046296,8.8281862936677218e-06,0.0010192054143971286,2.8232586610851474e-05,3.5356080148212695e-08,7.9740102943399526e-08,2.2291114832677832e-10,6.484498172059243e-10
2.962261099830243e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429692156495365,0.084434041593501083,0.0094183962196349117,9.7401051078960341e-05,0.0007848797213507022,0.050762919031324294,0.025660364175393923,4.5536392445196043e-05,1.5831015703148875e-10,0.0019857217747921434,5.1880845175622124e-11,0.00052104535786284009,2.7608961835781503e-09,6.2484362072386036e-07,2.4315415945484217e-09,1.3772930558863075e-10,6.6387249607303253e-07,1.784694430591879e-05,0.0060853211296906171,0.00015601752557335108,0.00052616550705662693,3.1850752004950873e-08,4.6528179410494941e-09,7.2954164067759771e-09,9.9620182288925466e-11,2.4257814449370676e-06,0.00021188140823172487,8.8306112175143287e-06,0.0010195580366575297,2.8242881473962312e-05,3.5355441477193282e-08,7.9763536260698381e-08,2.2167447433900439e-10,6.4873273941506553e-10
2.9633546566953316e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429688293932279,0.084425801814473747,0.0094152894041332862,9.7397583480000158e-05,0.00078486638278502856,0.05078045980842056,0.025667892205792402,4.5527350140726959e-05,1.5846948162378401e-10,0.0019855272264774184,5.1874238969023852e-11,0.00052108011614355305,2.7608223639022669e-09,6.2407852119515554e-07,2.4324175323042772e-09,1.3776571380155808e-10,6.6194895659610345e-07,1.7853448350879003e-05,0.0060847306905066813,0.00015472390942319731,0.00052625044499003649,3.1591806246357852e-08,4.6508274278039013e-09,7.2945594785940724e-09,1.0031714241330449e-10,2.4429573227280538e-06,0.00021334725002555312,8.8330316649152814e-06,0.0010199105788828771,2.8253174467606481e-05,3.5354785842674972e-08,7.9786929921286971e-08,2.2044677018845993e-10,6.4901536421279954e-10
2.96444821356042e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429682402187304,0.084417563203557436,0.0094121836141357051,9.7394064544910943e-05,0.00078485269662567441,0.050797998912799631,0.025675408640343816,4.5518310396171135e-05,1.5862888391223417e-10,0.0019853327343098081,5.1867635225976485e-11,0.0005211148705672274,2.7607486322485221e-09,6.2331343550968985e-07,2.4332924484987027e-09,1.3780207382795638e-10,6.6003175563950556e-07,1.7859951214879165e-05,0.006084140069361128,0.00015344028457179895,0.00052633533775353571,3.1334813966929024e-08,4.6488378532841506e-09,7.293703703399425e-09,1.0101929776593403e-10,2.4602585962767186e-06,0.00021482357676269855,8.8354476506072015e-06,0.0010202630409705232,2.8263465592308939e-05,3.535411335900792e-08,7.9810283887920927e-08,2.1922805280139335e-10,6.4929769251937632e-10
2.9655417704255086e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442967447990826,0.084409325760057483,0.0094090788495871051,9.7390494661896013e-05,0.00078483866544688417,0.050815536344196714,0.025682913470597812,4.550927321896888e-05,1.5878836380387606e-10,0.0019851382985397324,5.1861033957211496e-11,0.00052114962115454885,2.7606749890600348e-09,6.2254836895280162e-07,2.4341663421299606e-09,1.3783838547180294e-10,6.5812093615278603e-07,1.7866452898252468e-05,0.0060835492655837769,0.00015216665616311927,0.00052642018533403381,3.1079777237442813e-08,4.646849217769738e-09,7.2928490829850332e-09,1.0172665699349599e-10,2.4776854246242909e-06,0.00021631039742339727,8.8378591900520791e-06,0.0010206154228246207,2.8273754848596768e-05,3.5353424140903033e-08,7.9833598128693868e-08,2.1801833757548861e-10,6.4957972530901334e-10
2.966635327290597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429664526048995,0.084401089483247371,0.0094059751104323044,9.7386874219726929e-05,0.00078482429182631143,0.050833072102346083,0.025690406689653049,4.5500238616586676e-05,1.5894792120567356e-10,0.0019849439194165285,5.1854435173500489e-11,0.00052118436792582907,2.7606014347797764e-09,6.2178332683101693e-07,2.4350392123408813e-09,1.378746485388123e-10,6.5621654067451164e-07,1.7872953401333312e-05,0.006082958278536001,0.00015090302778775078,0.00052650498772204349,3.082669781157474e-08,4.6448615215367376e-09,7.2919956190073286e-09,1.0243922805033503e-10,2.4952379493060789e-06,0.00021780771945629785,8.840266299429309e-06,0.0010209677243561946,2.8284042236999155e-05,3.5352718303414e-08,7.9856872617073187e-08,2.168176383675348e-10,6.4986146360940163e-10
2.9677288841556856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429652539871384,0.084392854372368611,0.0094028723966160105,9.7383203607678053e-05,0.00078480957834460162,0.050850606186981263,0.025697888292168108,4.5491206596516386e-05,1.5910755602453107e-10,0.0019847495971883748,5.1847838885654307e-11,0.00052121911090099776,2.7605279698504913e-09,6.2101831447167115e-07,2.4359110584199418e-09,1.3791086283650295e-10,6.5431861131749155e-07,1.7879452724457436e-05,0.0060823671076112263,0.00014964940147261339,0.00052658974491171212,3.0575577123378676e-08,4.6428747648601198e-09,7.291143312986647e-09,1.0315701819193543e-10,2.5129162942068308e-06,0.00021931554876758604,8.8426689956417811e-06,0.0010213199454832118,2.8294327758047415e-05,3.5351995961916482e-08,7.9880107331923786e-08,2.1562596747822407e-10,6.5014290850258619e-10
2.968822441020774e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429638520947168,0.084384620426630419,0.0093997707080827348,9.7379483215460569e-05,0.00078479452758496964,0.050868138597835122,0.025705358274370923,4.5482177166274573e-05,1.5926726816730791e-10,0.0019845553321022427,5.1841245104522032e-11,0.00052125385009959147,2.7604545947145956e-09,6.2025333722251412e-07,2.4367818798022096e-09,1.379470281742628e-10,6.5242718975405239e-07,1.7885950867962058e-05,0.0060817757522353905,0.0001484057776722626,0.00052667445690082846,3.0326416285533069e-08,4.6408889480092312e-09,7.2902921663021441e-09,1.0388003397034074e-10,2.5307205654508228e-06,0.000220833889711676,8.845067296293852e-06,0.0010216720861306418,2.8304611412274744e-05,3.535125723209415e-08,7.9903302257562809e-08,2.1444333564120002e-10,6.5042406112293822e-10
2.9699159978858627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429622469159358,0.084376387645209466,0.0093966700447767719,9.7375713433155565e-05,0.00078477914213277125,0.050885669334639984,0.025712816634066448,4.547315033340175e-05,1.5942705754083197e-10,0.0019843611244038228,5.1834653840990026e-11,0.00052128858554074638,2.7603813098141501e-09,6.1948840045129748e-07,2.4376516760701056e-09,1.3798314436341527e-10,6.5054231720141601e-07,1.78924478321855e-05,0.0060811842118673838,0.00014717215526186472,0.00052675912369084328,3.0079216087609766e-08,4.6389040712482411e-09,7.2894421801927056e-09,1.046082812294257e-10,2.5486508512973881e-06,0.00022236274508355671,8.8474612196662427e-06,0.0010220241462305137,2.8314893200216647e-05,3.5350502229922094e-08,7.992645738378961e-08,2.1326975201939931e-10,6.5070492265505138e-10
2.971009554750951e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429604384703492,0.084368156027249591,0.0093935704066421405,9.7371894651146948e-05,0.00078476342457507384,0.050903198397127807,0.025720263370643506,4.5464126105461526e-05,1.5958692405191408e-10,0.0019841669743374708,5.1828065105980995e-11,0.00052132331724318807,2.7603081155907732e-09,6.1872350954535575e-07,2.4385204469541164e-09,1.3801921121728455e-10,6.4866403440713486e-07,1.7898943617467408e-05,0.0060805924859994812,0.00014594853153099312,0.00052684374528689409,2.9833976994220658e-08,4.6369201348409266e-09,7.2885933557592038e-09,1.0534176509970633e-10,2.566707222036472e-06,0.00022390211611195607,8.8498507847376327e-06,0.0010223761257219682,2.8325173122410719e-05,3.5349731071640994e-08,7.9949572705879175e-08,2.1210522418935368e-10,6.5098549433630309e-10
2.9721031116160397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442958426808874,0.084359925571861685,0.0093904717936225558,9.7368027260054166e-05,0.00078474737750022653,0.050920725785030249,0.025727698485081031,4.5455104490039889e-05,1.5974686760736171e-10,0.0019839728821461418,5.1821478910452926e-11,0.00052135804522522242,2.7602350124855254e-09,6.1795866991117976e-07,2.4393881923334229e-09,1.3805522855126102e-10,6.4679238163459252e-07,1.7905438224148957e-05,0.0060800005741577547,0.00014473490217812131,0.00052692832169780465,2.9590699143974634e-08,4.6349371390453846e-09,7.2877456939587257e-09,1.0608048999535321e-10,2.5848897299169292e-06,0.0002254520024531697,8.8522360111610023e-06,0.0010227280245513066,2.8335451179396414e-05,3.5348943873743098e-08,7.9972648224629291e-08,2.1094975813263436e-10,6.5126577745465864e-10
2.9731966684811282e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429562120138849,0.084351696278123445,0.0093873742056613703,9.7364111650664488e-05,0.00078473100349742771,0.050938251498078825,0.025735121979953021,4.5446085494744386e-05,1.5990688811399333e-10,0.001983778848071327,5.1814895265398122e-11,0.00052139276950472879,2.7601620009388785e-09,6.1719388697398079e-07,2.4402549122364324e-09,1.380911961828658e-10,6.4492739864861106e-07,1.7911931652572484e-05,0.0060794084759024708,0.00014353126130633252,0.000527012852936095,2.9349382348366228e-08,4.6329550841133766e-09,7.2868991956052526e-09,1.0682445961086025e-10,2.6031984090748078e-06,0.00022701240218610125,8.8546169192278069e-06,0.0010230798426720329,2.8345727371715448e-05,3.534814075295692e-08,7.9995683946388256e-08,2.0980335823821595e-10,6.5154577334544106e-10
