Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24),COX(47)
2.3942153938677567e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18741132406315336,0.097122280192534036,0.098706656730562878,7.3199976494050618e-19,7.678047205012086e-12,3.5849647532025973e-07,1.4000664273428575e-13,2.593407823024603e-19,4.3843472091837763e-29,1.0266367234420524e-16,1.7442232929089069e-51,1.2307380571360688e-15,9.7771697420224729e-36,3.308141369819582e-24,2.0591441467878267e-29,6.8397613771495865e-33,3.1946206424049637e-23,1.0168948545456235e-40,0.0028708746746341374,0.0025800583194645209,5.3591315674512492e-10,2.6644857784943303e-05,4.9321871227207914e-16,1.052819581097349e-08,2.0604107616295794e-07,1.7530652896852918e-10,6.6280274441219761e-06,3.1681859125383863e-09,6.1836189355688108e-14,8.7788742053165521e-12,4.9910163510217395e-21,1.6357977445560266e-16
2.4059564883246767e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18739391408274675,0.097117251891707779,0.098700509772056286,7.4336938561518443e-19,7.8613595286972708e-12,3.6359377699183702e-07,1.414597344152873e-13,2.6060188310896888e-19,4.4717981366451459e-29,1.0315302503718564e-16,1.7950816769427769e-51,1.2421174059117992e-15,9.9650542951059452e-36,3.3561131540171554e-24,2.090904946475282e-29,6.9452765751957291e-33,3.2406640403517937e-23,1.0415816790291597e-40,0.0028758699617569875,0.0025923181829562575,5.3593115074119693e-10,2.6766624545860037e-05,4.9389915112904677e-16,1.0524219962562245e-08,2.0500722671045929e-07,1.7696090696936779e-10,6.6620789527762159e-06,3.2156876870969575e-09,6.2443719082877225e-14,8.951912460952252e-12,5.0409640441359357e-21,1.6532069945097398e-16
2.4176975827815967e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18737655195104055,0.097112268306362298,0.098694364336743681,7.5485245371611244e-19,8.0482087160078696e-12,3.6873698225595347e-07,1.4291892754146338e-13,2.6186306938222727e-19,4.5605083892800847e-29,1.0364229697241621e-16,1.8471613824832672e-51,1.2535419885559721e-15,1.0155589382174341e-35,3.4045381209073603e-24,2.122977926080814e-29,7.0518292310461594e-33,3.2871351597222619e-23,1.0667417070213696e-40,0.0028808205353423764,0.0026045750133277309,5.359494954603615e-10,2.6888290745645594e-05,4.9457960630805929e-16,1.0520300212568944e-08,2.0398465836324382e-07,1.7862228561822543e-10,6.6961171805584855e-06,3.2636415985476489e-09,6.3053888911252966e-14,9.127555451590044e-12,5.0911474217932316e-21,1.6706899437152384e-16
2.4294386772385167e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18735923727740195,0.09710732905237407,0.098688220421157352,7.6644950276985678e-19,8.2386462545905496e-12,3.7392625220527777e-07,1.4438420781471014e-13,2.6312434276857001e-19,4.6504891884165348e-29,1.041314887142271e-16,1.9004854869352081e-51,1.2650117058113946e-15,1.0348798782605339e-35,3.4534182381241563e-24,2.1553644787719293e-29,7.1594239653741351e-33,3.3340357228306437e-23,1.092381597150979e-40,0.0028857267794841282,0.0026168288172919905,5.3596818780427374e-10,2.7009856178826202e-05,4.9526006463052237e-16,1.0516435108383531e-08,2.0297317996974996e-07,1.8029065279990815e-10,6.7301423497665923e-06,3.3120493314972933e-09,6.3666695564277422e-14,9.3058293617353755e-12,5.1415664718129954e-21,1.6882463974189283e-16
2.4411797716954368e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18734196967454661,0.097102433748918512,0.098682078021856856,7.7816106627052813e-19,8.4327241156682168e-12,3.7916174726149771e-07,1.4585556102179397e-13,2.643857048999819e-19,4.7417517910188482e-29,1.0462060082336211e-16,1.9550773858167992e-51,1.2765264584461378e-15,1.054470636325106e-35,3.5027554707986536e-24,2.188065996782459e-29,7.2680653951441834e-33,3.3813674481473914e-23,1.1185080676276912e-40,0.0028905890749773692,0.0026290796015124248,5.359872247014284e-10,2.7131320640183995e-05,4.9594051320120705e-16,1.0512623242314469e-08,2.0197260489953898e-07,1.8196599638033148e-10,6.7641546778686901e-06,3.3609125633062764e-09,6.4282135749696554e-14,9.4867604849540307e-12,5.1922211816910546e-21,1.7058761621044288e-16
2.4529208661523568e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18732474875850968,0.09709758201844175,0.098675937135428771,7.8998767767904995e-19,8.6304947555070953e-12,3.8444362717467153e-07,1.4733297303295813e-13,2.6564715739422507e-19,4.8343074894615089e-29,1.0510963385700637e-16,2.0109607955073727e-51,1.2880861472535962e-15,1.0743336078196758e-35,3.5525517815528933e-24,2.2210838714069103e-29,7.3777581335835468e-33,3.429132050295516e-23,1.1451278964606664e-40,0.0028954077993468873,0.0026413273726031005,5.3600660310690159e-10,2.7252683924769478e-05,4.966209393994183e-16,1.0508863249766366e-08,2.0098275090103486e-07,1.8364830420663404e-10,6.798154377649673e-06,3.410232964082385e-09,6.4900206159898667e-14,9.670375223168593e-12,5.2431115386232236e-21,1.7235790454703359e-16
2.4646619606092768e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18730757414861771,0.097092773486632214,0.098669797758486305,8.0192987042247234e-19,8.8320111168647743e-12,3.897720510225891e-07,1.4881642980056886e-13,2.6690870185496376e-19,4.9281676112999084e-29,1.0559858836881376e-16,2.0681597560042679e-51,1.2996906730525516e-15,1.0944711968519539e-35,3.6028091304936288e-24,2.2544194929949495e-29,7.4885067901540334e-33,3.4773312400470059e-23,1.1722479216763974e-40,0.0029001833268752584,0.0026535721371290914,5.3602632000213217e-10,2.7373945827913735e-05,4.9730133086781343e-16,1.0505153807519141e-08,2.0000343996508747e-07,1.853375641072917e-10,6.8321416573516584e-06,3.4600121966747362e-09,6.5520903472255156e-14,9.8567000859455441e-12,5.2942375295274901e-21,1.7413548564086713e-16
2.4764030550661968e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18729044546746004,0.097088007782393085,0.098663659887669369,8.1398817789336827e-19,9.0373266304186589e-12,3.9514717721014476e-07,1.5030591735780099e-13,2.6817033987188996e-19,5.0233435190536984e-29,1.06087464908934e-16,2.1266986336889078e-51,1.3113399366872436e-15,1.1148858162047207e-35,3.6535294752061026e-24,2.2880742509461298e-29,7.600315970524688e-33,3.5259667243192979e-23,1.1998750415359737e-40,0.0029049160286307159,0.0026658139016068148,5.3604637239468817e-10,2.7495106145240475e-05,4.9798167550201259e-16,1.0501493632098852e-08,1.9903449819416622e-07,1.8703376389223351e-10,6.8661167208086843e-06,3.5102519166678028e-09,6.6144224349442592e-14,1.0045761689814159e-11,5.3455991410648272e-21,1.7592034049839911e-16
2.4881441495231168e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18727336234086103,0.097083284537814396,0.098657523519644089,8.261631334492873e-19,9.2464952161763456e-12,4.0056916346872037e-07,1.5180142181736025e-13,2.6943207302084625e-19,5.1198466099969424e-29,1.0657626402403977e-16,2.1866021241019329e-51,1.3230338390274471e-15,1.135579887311721e-35,3.7047147707478292e-24,2.3220495337048015e-29,7.7131902765450771e-33,3.5750402061718113e-23,1.2280162147517311e-40,0.0029096062724947853,0.0026780526725043662,5.3606675731803202e-10,2.7616164672677866e-05,4.9866196144089432e-16,1.0497881478227952e-08,1.9807575567676306e-07,1.8873689135295777e-10,6.9000797675761368e-06,3.5609537723755166e-09,6.6770165439752081e-14,1.0237586757601014e-11,5.3971963596588935e-21,1.7771245024131266e-16
2.4998852439800368e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18725632439785239,0.097078603388145834,0.098651388651102664,8.384552704122495e-19,9.4595712848689232e-12,4.0603816685557895e-07,1.5330292937024083e-13,2.7069390286394762e-19,5.2176883159448143e-29,1.0706498625735317e-16,2.2478952547272477e-51,1.3347722809685537e-15,1.1565558402335635e-35,3.756366969642371e-24,2.356346728755118e-29,7.8271343062189238e-33,3.6245533848024901e-23,1.256678460703313e-40,0.0029142544231896828,0.0026902884562418597,5.3608747183129759e-10,2.773712120647019e-05,4.9934217705732414e-16,1.0494316137348294e-08,1.9712704636664194e-07,1.9044693426264954e-10,6.9340309930552046e-06,3.6121194048354699e-09,6.7398723377384587e-14,1.0432202117752402e-11,5.4490291715146404e-21,1.7951179610455074e-16
2.5116263384369568e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18723933127064543,0.097073963971769414,0.098645255278763139,8.5086512206826317e-19,9.6766097393268903e-12,4.1155434375326807e-07,1.5481042628451581e-13,2.7195583094970347e-19,5.3168801030353585e-29,1.0755363214867233e-16,2.3106033877849524e-51,1.3465551634316625e-15,1.1778161136336346e-35,3.8084880218731034e-24,2.3909672226161253e-29,7.942152653678027e-33,3.6745079555443813e-23,1.2858688596531214e-40,0.0029188608423054703,0.0027025212591917621,5.36108513019062e-10,2.7857975543189373e-05,5.0002231094934171e-16,1.0490796436213779e-08,1.9618820796673161e-07,1.9216388037629876e-10,6.9679705886126315e-06,3.6637504478032006e-09,6.8029894782734518e-14,1.0629634703641309e-11,5.5010975626359594e-21,1.8131835943440567e-16
2.5233674328938768e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18722238259460397,0.097069365930172624,0.098639123399369213,8.6339322166688624e-19,9.8976659758377791e-12,4.1711784986903579e-07,1.5632389890416132e-13,2.732178588131368e-19,5.4174334715109162e-29,1.0804220223439756e-16,2.3747522230331856e-51,1.3583823873636722e-15,1.1993631547540143e-35,3.861079874876967e-24,2.4259124008369555e-29,8.0582499091565777e-33,3.7249056098622317e-23,1.3155945529611729e-40,0.0029234258883269909,0.0027147510876792298,5.3612987799112247e-10,2.7978727479746292e-05,5.0070235193178359e-16,1.048732123555073e-08,1.9525908181750532e-07,1.9388771743081912e-10,7.0018987416958632e-06,3.7158485277465714e-09,6.8663676262660707e-14,1.0829911552871561e-11,5.5534015188422909e-21,1.8313212168666369e-16
2.5351085273507968e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18720547800821719,0.097064808907921837,0.098632993009689904,8.7604010242082533e-19,1.0122795885485352e-11,4.2272884023425533e-07,1.5784333364791144e-13,2.7447998797590345e-19,5.5193599555018085e-29,1.0853069704755733e-16,2.4403678005788702e-51,1.3702538537373828e-15,1.2211994193914071e-35,3.9141444735382374e-24,2.4611836479921465e-29,8.1754306589658949e-33,3.7757480353491318e-23,1.3458627432993489e-40,0.0029279499166605548,0.0027269779479824523,5.3615156388227561e-10,2.8099376813401909e-05,5.0138228902835436e-16,1.048388942878291e-08,1.9433951278964759e-07,1.9561843314516822e-10,7.0358156359438426e-06,3.7684152638402432e-09,6.9300064410745718e-14,1.1033059806586169e-11,5.6059410257843561e-21,1.8495306442480236e-16
2.5468496218077168e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18718861715307289,0.097060292552635527,0.098626864106519441,8.8880629750557549e-19,1.0352055855470841e-11,4.2838746920386179e-07,1.59368717008144e-13,2.7574221994640973e-19,5.622671122811091e-29,1.0901911711783408e-16,2.507476503697302e-51,1.3821694635515993e-15,1.2433273718730757e-35,3.9676837601822839e-24,2.4967823476770723e-29,8.293699485469562e-33,3.8270369157231918e-23,1.3766806948650398e-40,0.0029324332796604098,0.0027392018463329843,5.3617356785209578e-10,2.8219923341778333e-05,5.0206211146409363e-16,1.048049994081672e-08,1.9342934918077443e-07,1.9735601522046817e-10,7.0697214512936708e-06,3.8214522679602345e-09,6.9939055807545022e-14,1.1239106708776507e-11,5.6587160689589975e-21,1.8678116931823932e-16
2.5585907162646368e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18717179967383085,0.097055816514958454,0.09862073668667698,9.0169234005908855e-19,1.0585502770416343e-11,4.3409389045579893e-07,1.6090003554979508e-13,2.7700455621992931e-19,5.7273785746986037e-29,1.0950746297158964e-16,2.5761050616605438e-51,1.3941291178312456e-15,1.2657494850327856e-35,4.0216996745693225e-24,2.5327098825034631e-29,8.4130609670588727e-33,3.8787739308242558e-23,1.408055733594193e-40,0.0029368763266549758,0.0027514227889160903,5.3619588708471997e-10,2.8340366862869611e-05,5.0274180865821744e-16,1.0477151726882656e-08,1.9252844261599924e-07,1.9910045134012752e-10,7.1036163640833384e-06,3.8749611446785875e-09,7.058064702082568e-14,1.1448079605587369e-11,5.7117266337232095e-21,1.8861641814062928e-16
2.570331810721557e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18715502521819655,0.097051380448535299,0.09861461074700642,9.1469876318147329e-19,1.0823194013650375e-11,4.3984825699047791e-07,1.6243727590930197e-13,2.7826699827871848e-19,5.8334939456640815e-29,1.0999573513189068e-16,2.6462805525745743e-51,1.4061327176274771e-15,1.2884682401867573e-35,4.0761941538881845e-24,2.5689676340950052e-29,8.5335196781285859e-33,3.9309607566106362e-23,1.4399952473737571e-40,0.0029412794039728567,0.0027636407818710769,5.3621851878863055e-10,2.8460707175052436e-05,5.0342137021730954e-16,1.0473843771429904e-08,1.9163664795217284e-07,2.0085172916996289e-10,7.1375005471507137e-06,3.9289434912581197e-09,7.1224834605795545e-14,1.1660005944617686e-11,5.7649727053074017e-21,1.9045879276820806e-16
2.582072905178477e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18713829343689484,0.097046984009985099,0.098608486284376157,9.2782609993472102e-19,1.1065187468475316e-11,4.4565072113024555e-07,1.6398042479357309e-13,2.7952954759213093e-19,5.9410289032302208e-29,1.1048393411853357e-16,2.71803040622519e-51,1.4181801640178073e-15,1.3114861271096248e-35,4.1311691327500664e-24,2.6055569830830292e-29,8.6550801890530053e-33,3.9835990651558941e-23,1.4725066862535252e-40,0.0029456428549686246,0.0027758558312916343,5.3624146019644205e-10,2.8580944077096695e-05,5.0410078592884743e-16,1.0470575087071731e-08,1.9075382318564237e-07,2.0260983635832349e-10,7.1713741699289439e-06,3.9834008976472804e-09,7.1871615105324057e-14,1.1874913274219205e-11,5.8184542688279642e-21,1.9230827517818221e-16
2.593813999635397e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18712160398364425,0.09704262685887545,0.098602363295678883,9.4107488334246242e-19,1.131154151941671e-11,4.5150143451886406e-07,1.6552946897898411e-13,2.8079220561673114e-19,6.0499951477261059e-29,1.1097206044806947e-16,2.7913824069326205e-51,1.4302713581062294e-15,1.3348056440104046e-35,4.1866265431822974e-24,2.6424793091022816e-29,8.7777470661623405e-33,4.0366905246456486e-23,1.5055975626573768e-40,0.0029499670200483917,0.0027880679432261747,5.3626470856468867e-10,2.870107736817586e-05,5.0478004575504548e-16,1.0467344713578811e-08,1.8987982936337038e-07,2.0437476053621427e-10,7.2052373985384322e-06,4.0383349464750885e-09,7.2520985050154018e-14,1.2092829242794425e-11,5.872171309299112e-21,1.9416484744716155e-16
2.605555094092317e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18710495651513115,0.09703830865769747,0.098596241777831384,9.5444564638975234e-19,1.1562315053454567e-11,4.574005481210025e-07,1.6708439531039945e-13,2.8205497379640706e-19,6.1604044120707872e-29,1.1146011463382873e-16,2.8663646964148133e-51,1.4424062010233532e-15,1.3584292975084701e-35,4.2425683146221061e-24,2.6797359907867722e-29,8.9015248717193872e-33,4.0902367993744196e-23,1.5392754515939202e-40,0.0029542522366951436,0.0028002771236781644,5.3628826117361659e-10,2.882110684787724e-05,5.0545913982699589e-16,1.0464151716917958e-08,1.8901453049725558e-07,2.0614648931742135e-10,7.2390903958755321e-06,4.0937472130462014e-09,7.3172940959105425e-14,1.2313781598093132e-11,5.9261238116440862e-21,1.960284917496346e-16
2.617296188549237e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18708835069098442,0.097034029071840375,0.098590121727774316,9.6793892202287397e-19,1.1817567461236673e-11,4.6334821222173835e-07,1.6864519070021817e-13,2.8331785356248092e-19,6.2722684615566479e-29,1.1194809718594552e-16,2.9430057766593819e-51,1.4545845939265394e-15,1.3823596026095323e-35,4.2989963739103921e-24,2.7173284057657014e-29,9.0264181638964623e-33,4.1442395497425071e-23,1.5735479908665282e-40,0.0029584988394938776,0.0028124833786064662,5.3631211532697353e-10,2.8941032316212111e-05,5.0613805843909397e-16,1.0460995188333582e-08,1.8815779348150917e-07,2.0792501029863779e-10,7.2729333216981503e-06,4.1496392653360426e-09,7.3827479339272306e-14,1.2537798186506602e-11,5.980311760705785e-21,1.9789919035648333e-16
2.629037283006157e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18707178617374995,0.097029787769566764,0.098584003142471996,9.8155524314917091e-19,1.2077358638273856e-11,4.6934457642607041e-07,1.7021184212744306e-13,2.8458084633382041e-19,6.3855990936325998e-29,1.1243600861138187e-16,3.0213345128041474e-51,1.4668064380000431e-15,1.4065990826816306e-35,4.3559126452854884e-24,2.7552579306594444e-29,9.1524314967525936e-33,4.1987004322529122e-23,1.6084228812827847e-40,0.0029627071601565033,0.0028246867139256697,5.3633626835180433e-10,2.906085357362566e-05,5.0681679204372325e-16,1.0457874243469706e-08,1.8730948801295248e-07,2.0971031105958952e-10,7.3067663327083503e-06,4.2060126639860613e-09,7.4484596686211921e-14,1.2764906952359633e-11,6.034735141256756e-21,1.9977692563353774e-16
2.640778377463077e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18705526262886585,0.097025584421987845,0.098577886018912195,9.9529514263690038e-19,1.234174898611724e-11,4.7538978965844291e-07,1.7178433663677325e-13,2.8584395351694739e-19,6.5004081376872083e-29,1.129238494139517e-16,3.1013801360262737e-51,1.4790716344551603e-15,1.4311502694311289e-35,4.4133190503769537e-24,2.7935259410756083e-29,9.279569420210974e-33,4.2536210995082746e-23,1.6439078868633192e-40,0.0029668775275465465,0.0028368871355064279,5.3636071759824645e-10,2.9180570421006848e-05,5.0749533124619702e-16,1.0454788021530335e-08,1.8646948651411055e-07,2.1150237916316376e-10,7.3405895826321104e-06,4.2628689622990849e-09,7.5144289484127623e-14,1.2995135937200789e-11,6.0893939380087003e-21,2.0166168004016749e-16
2.652519471919997e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18703877972463748,0.097021418703038903,0.098571770354105928,1.0091591533151054e-18,1.2610799413517411e-11,4.8148400016228076e-07,1.7336266133771804e-13,2.8710717650614674e-19,6.6167074548318631e-29,1.1341162009434462e-16,3.1831722464399408e-51,1.4913800845303794e-15,1.45601570287872e-35,4.4712175081993532e-24,2.8321338116051531e-29,9.4078364800366511e-33,4.3090032002078639e-23,1.6800108350500472e-40,0.0029710102677036236,0.0028490846491757925,5.3638546043932698e-10,2.9300182659698138e-05,5.0817366679992959e-16,1.0451735684476209e-08,1.8563766405897921e-07,2.1330120215553628e-10,7.3744032222963532e-06,4.3202097062347653e-09,7.5806554206045252e-14,1.3228513279091156e-11,6.1442881356214332e-21,2.0355343612791002e-16
2.664260566376917e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18702233713221292,0.097017290289455133,0.098565656145087263,1.0231478079735086e-18,1.2884571337565533e-11,4.876273554995359e-07,1.7494680340373253e-13,2.8837051668357335e-19,6.7345089376839258e-29,1.1389932115014942e-16,3.2667408160025495e-51,1.5037316894915397e-15,1.4811979313354351e-35,4.5296099351460486e-24,2.8710829158185705e-29,9.5372372178144624e-33,4.3648483791446009e-23,1.7167396169138084e-40,0.0029751057038677211,0.0028612792607175426,5.364104942707632e-10,2.9419690091505062e-05,5.088517896018371e-16,1.0448716416256085e-08,1.8481389830135042e-07,2.1510676756630085e-10,7.4082073997033583e-06,4.3780364344051362e-09,7.6471387313983589e-14,1.3465067211891457e-11,6.1994177187113597e-21,2.0545217653913364e-16
2.676001660833837e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18700593452555841,0.09701319886074751,0.098559543388913151,1.0372616393624251e-18,1.3163126684816446e-11,4.9382000255024559e-07,1.7653675007137355e-13,2.8963397541935876e-19,6.8538245101498133e-29,1.1438695307587754e-16,3.3521161914293989e-51,1.5161263506319909e-15,1.506699511378662e-35,4.588498244983001e-24,2.910374626262117e-29,9.6677761709271781e-33,4.421158277202106e-23,1.7541021873614076e-40,0.0029791641565032529,0.0028734709758725203,5.3643581651076322e-10,2.9539092518705665e-05,5.0952969068794812e-16,1.0445729422070699e-08,1.8399806940558517e-07,2.1691906290859881e-10,7.442002260102697e-06,4.4363506780702799e-09,7.7138785259119399e-14,1.3704826064547495e-11,6.2547826718595095e-21,2.073578840057341e-16
2.687742755290757e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18698957158143439,0.097009144099178921,0.098553432082663095,1.0515011801926902e-18,1.3446527892393733e-11,5.0006208751209981e-07,1.7813248863947557e-13,2.9089755407171655e-19,6.9746661272079952e-29,1.1487451636298604e-16,3.4393290971168248e-51,1.528563969272759e-15,1.5325230078281691e-35,4.6478843488425838e-24,2.9500103144541052e-29,9.7994578725338703e-33,4.4779345313518005e-23,1.7921065653420529e-40,0.0029831859433229208,0.0028856598003389592,5.3646142459982901e-10,2.9658389744059837e-05,5.1020736122920971e-16,1.0442773927667647e-08,1.8319005997972986e-07,2.187380756792491e-10,7.4757879460607447e-06,4.4951539611340845e-09,7.7808744481946666e-14,1.3947818260373856e-11,6.3103829796191008e-21,2.0927054134786421e-16
2.699483849747677e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18697324797937115,0.097005125689740568,0.09854732222343919,1.0658669631356081e-18,1.3734837909076737e-11,5.06353755900023e-07,1.7973400646834604e-13,2.9216125398704651e-19,7.0970457746919735e-29,1.1536201149990075e-16,3.5284106380737508e-51,1.5410444467627194e-15,1.5586709937221378e-35,4.7077701552173986e-24,2.989991350881242e-29,9.9322868515484963e-33,4.5351787746500194e-23,1.8307608340531954e-40,0.0029871713793113634,0.002897845739772812,5.364873160005614e-10,2.9777581570818589e-05,5.1088479252748772e-16,1.04398491786658e-08,1.8238975501088039e-07,2.2056379335888066e-10,7.509564597527922e-06,4.5544478001401213e-09,7.8481261412431429e-14,1.4194072316336147e-11,6.3662186265227381e-21,2.1119013147269434e-16
2.711224944204597e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18695696340164558,0.097001143320128422,0.098541213808365627,1.0803595208229136e-18,1.4028120196369514e-11,5.126951525457649e-07,1.8134129097897895e-13,2.9342507650003886e-19,7.2209754690732155e-29,1.1584943897203881e-16,3.6193923028616315e-51,1.5535676844787674e-15,1.5851460502931964e-35,4.7681575699541011e-24,3.0303191049950241e-29,1.0066267632618666e-32,4.5928926362351892e-23,1.8700731411457706e-40,0.0029911207767486024,0.0029100287997880793,5.3651348819746744e-10,2.9896667802733037e-05,5.1156197601174223e-16,1.0436954439907479e-08,1.8159704180269845e-07,2.2239620341206241e-10,7.5433323519037304e-06,4.6142337042676159e-09,7.9156332470161331e-14,1.444361684233168e-11,6.4222895970891615e-21,2.1311663737320413e-16
2.722966038661517e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18694071753325708,0.096997196680720127,0.098535106834588701,1.0949793858467477e-18,1.432643872955182e-11,5.1908642159750394e-07,1.8295432965228683e-13,2.9468902293377592e-19,7.3464672572440877e-29,1.1633679926183141e-16,3.7123059665427577e-51,1.5661335838260016e-15,1.6119507669444676e-35,4.8290484962472438e-24,3.0709949452081667e-29,1.0201404736104619e-32,4.6510777413250189e-23,1.9100516989288391e-40,0.0029950344452332875,0.0029222089859571375,5.3653993869676778e-10,3.0015648244063456e-05,5.1223890323436937e-16,1.0434088994837337e-08,1.8081180991499235e-07,2.2423529328743816e-10,7.5770913440996829e-06,4.6745131753275441e-09,7.9833954064491027e-14,1.469648054046876e-11,6.4785958758297001e-21,2.1505004212700278e-16
2.734707133118437e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18692451006190441,0.096993285464551812,0.098529001299276636,1.1097270907596517e-18,1.4629857998711997e-11,5.2552770651946086e-07,1.8457311002835032e-13,2.9595309459983434e-19,7.4735332163007074e-29,1.1682409284874596e-16,3.8071838936368741e-51,1.5787420462379065e-15,1.6390877412256182e-35,4.8904448346331338e-24,3.1120202388910951e-29,1.0337702678058398e-32,4.7097357112137355e-23,1.9507047845736293e-40,0.002998912691705742,0.0029343863038110598,5.3656666502620753e-10,3.0134522699588128e-05,5.1291556586771147e-16,1.0431252144906311e-08,1.8003395110527779e-07,2.2608105041785826e-10,7.6108417066002011e-06,4.7352877077588125e-09,8.0514122594683227e-14,1.4952692204344515e-11,6.5351374472543124e-21,2.1699032889517843e-16
2.746448227575357e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18690834067796255,0.096989409367295248,0.098522897199619291,1.1246031680745699e-18,1.4938443009761909e-11,5.3201915009152472e-07,1.8619761970568403e-13,2.9721729279838548e-19,7.6021854533257907e-29,1.173113202093083e-16,3.904058741086099e-51,1.59139297317654e-15,1.6665595788089143e-35,4.9523484829836835e-24,3.1533963523684565e-29,1.0475165970203175e-32,4.7688681632693658e-23,1.992040740316979e-40,0.00300275582047081,0.0029465607588399466,5.36593664734867e-10,3.0253290974612037e-05,5.1359195570070429e-16,1.0428443208999569e-08,1.7926335927223815e-07,2.2793346222051475e-10,7.6445835695215974e-06,4.7965587886245707e-09,8.1196834450045663e-14,1.5212280718321278e-11,6.5919142958773335e-21,2.1893748092117479e-16
2.758189322032277e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1868922090744595,0.09698556808723538,0.098516794532828009,1.139608150264868e-18,1.5252259285433803e-11,5.3856089440889048e-07,1.8782784634051959e-13,2.9848161881829538e-19,7.7324361051714704e-29,1.1779848181712467e-16,4.0029635612281008e-51,1.6040862661327241e-15,1.6943688934652873e-35,5.014761336500299e-24,3.195124650915697e-29,1.0613799119912792e-32,4.828476710931031e-23,2.034067973664184e-40,0.0030065641332205064,0.0029587323564932381,5.3662093539297643e-10,3.0371952874975563e-05,5.1426806463568306e-16,1.0425661522887262e-08,1.7849993040100845e-07,2.2979251609707584e-10,7.6783170606691572e-06,4.8583278976086224e-09,8.1882086010064341e-14,1.5475275056801731e-11,6.6489264062228806e-21,2.2089148152969421e-16
2.769930416489197e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18687611494705372,0.096981761325247592,0.098510693296135349,1.1547425697643616e-18,1.5571372866259237e-11,5.4515308088170808e-07,1.8946377764610417e-13,2.9974607393722379e-19,7.8642973382420744e-29,1.1828557814290347e-16,4.103931804777503e-51,1.6168218266262454e-15,1.7225183070403995e-35,5.0776852877077667e-24,3.2372064987556566e-29,1.0753606630191438e-32,4.8885629637063101e-23,2.0767949575912384e-40,0.0030103379290564699,0.0029709011021800411,5.3664847459173067e-10,3.0490508207062948e-05,5.1494388468531158e-16,1.0422906438696927e-08,1.7774356251021144e-07,2.3165819943382124e-10,7.712042305592467e-06,4.9205965070119384e-09,8.2569873644533148e-14,1.5741704283502649e-11,6.7061737628299784e-21,2.2285231412562701e-16
