Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
1.7550460400597853e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30859589908642376,0.11206356734052787,0.011727299146096656,9.3955967004980521e-16,1.7124826129567208e-11,0.0024138802531971045,7.564924968129873e-08,1.5969414580307453e-12,5.3086058239734491e-19,1.221562568583136e-07,2.6578150044968108e-24,2.4160672796381978e-07,3.4409086636449532e-19,1.6540844302295792e-17,2.3476221435782663e-17,6.2045211488355727e-20,5.0144535776160501e-13,1.2875768772810927e-17,0.0053449604616716325,0.022188442063305426,5.2667012422585432e-10,0.00014256688361394498,6.6839371281974572e-12,5.9074089021864615e-06,0.0012553132859936258,1.7291734849019566e-10,1.9190738889063856e-08,3.4454113004057608e-05,1.9098339964195501e-20,1.8203627994212968e-14,5.7524279647672395e-14
1.7668437934847448e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30848481307924902,0.11205154140088056,0.011678300432323371,9.665745471582142e-16,1.7491828852647227e-11,0.0024421567768993352,7.6952165803033202e-08,1.62459023076687e-12,5.4882646661422338e-19,1.2277656501499849e-07,2.7476650194341454e-24,2.4284893822357593e-07,3.5148467353894316e-19,1.6916958713208342e-17,2.4004336690498263e-17,6.3584982985351597e-20,5.0591505118622143e-13,1.3243372718665204e-17,0.0053424583636280136,0.022286437872601726,5.2891593551792203e-10,0.00014324158733416959,6.829174176797144e-12,6.0057435413632825e-06,0.0012697407500605307,1.7456575083295693e-10,1.9504051736649672e-08,3.4845589146110785e-05,1.9502890173500308e-20,1.8595074684529905e-14,5.8493965542744972e-14
1.7786415469097042e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30837414541354552,0.11203945398397257,0.01162954143326001,9.9415174809422473e-16,1.7863952945218511e-11,0.0024705457968280408,7.8266899160141994e-08,1.6525187178908196e-12,5.6726328729449389e-19,1.2339561647664451e-07,2.8399030383826573e-24,2.4408867575461416e-07,3.5898506380998288e-19,1.7298316887209493e-17,2.4540096645914631e-17,6.5151023584280456e-20,5.1037135715607312e-13,1.3618848031080791e-17,0.0053399610216430891,0.022383954238068226,5.3114952149979364e-10,0.00014391456134547399,6.9764905063561154e-12,6.1049757740562798e-06,0.001284224024599601,1.7621644244881286e-10,1.9819949900160076e-08,3.5238430653887148e-05,1.9912631953909902e-20,1.8991841722782501e-14,5.9471998323316325e-14
1.7904393003346637e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3082638935968845,0.11202730547093978,0.011581020711739661,1.0222982294675197e-15,1.8241229068767416e-11,0.0024990466048640963,7.9593441201516843e-08,1.6807277485546056e-12,5.8617968153273786e-19,1.240134193190717e-07,2.9345754725796728e-24,2.4532595288549647e-07,3.6659282137062882e-19,1.7684938188550995e-17,2.5083544107889521e-17,6.6743566083233229e-20,5.1481402495193457e-13,1.4002307774660475e-17,0.0053374684113094923,0.022480994034051714,5.3337095287982846e-10,0.00014458581535724358,7.1258991888391688e-12,6.2051061627024048e-06,0.0012987627523247053,1.7786937455518144e-10,2.0138428968672102e-08,3.5632627035205104e-05,2.0327581097846474e-20,1.9393954282161168e-14,6.0458365403553004e-14
1.802237053759623e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30815405515599453,0.11201509624034445,0.011532736841452233,1.0510209634511388e-15,1.86236877403998e-11,0.0025276584976564624,8.0931782887245522e-08,1.709218146936784e-12,6.0558437122895223e-19,1.2462998141483747e-07,3.0317293034122451e-24,2.4656078180389026e-07,3.7430873010568849e-19,1.8076841562022361e-17,2.5634721516166375e-17,6.8362843005955347e-20,5.1924280946956145e-13,1.4393865842518375e-17,0.0053349805084001271,0.022577560113185936,5.355802998864885e-10,0.00014525535897591681,7.2774132337326168e-12,6.3061352412232202e-06,0.0013133565783723545,1.7952449892269771e-10,2.0459484440878886e-08,3.6028167882588034e-05,2.0747753033888438e-20,1.9801437264424164e-14,6.1453053879748933e-14
1.8140348071845825e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30804462763657597,0.11200282666819665,0.011484688406841692,1.0803269372439197e-15,1.901135933266218e-11,0.0025563807765824017,8.2281914696831441e-08,1.7379907322404789e-12,6.2548616298478224e-19,1.2524531043990965e-07,3.1314120850666298e-24,2.4779317455974414e-07,3.821335735693034e-19,1.8474045534345676e-17,2.6193670944362676e-17,7.0009086591762748e-20,5.2365747113438857e-13,1.4793636955939148e-17,0.005332497288866484,0.022673655306597096,5.3777763227241762e-10,0.0001459232017068267,7.4310455878532112e-12,6.4080635154086108e-06,0.0013280051502815415,1.8118176786884855e-10,2.0783111726956492e-08,3.6425042872414994e-05,2.1173162829048487e-20,2.021431530057618e-14,6.2456050536692111e-14
1.825832560609542e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30793560860311803,0.11199049712797547,0.011436874003004442,1.1102231525368256e-15,1.9404274073380353e-11,0.0025852127477080443,8.3643826637304223e-08,1.7670463186918148e-12,6.4589394799365352e-19,1.2585941388011655e-07,3.2336719471561167e-24,2.4902314306836324e-07,3.9006813496266988e-19,1.8876568215616051e-17,2.6760434100009965e-17,7.16825287856326e-20,5.2805777581742015e-13,1.5201736664013503e-17,0.0053300187288369601,0.022769282424107064,5.3996301931847408e-10,0.0001465893529561617,7.5868091351720665e-12,6.5108914632639675e-06,0.0013427081179738277,1.828411342513972e-10,2.1109306150401244e-08,3.6823241764081177e-05,2.1603825191079027e-20,2.0632612751441042e-14,6.3467341853934583e-14
1.8376303140345014e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30782699563871813,0.11197810799065019,0.011389292235588887,1.1407166249832025e-15,1.9802462045515111e-11,0.0026141537217494841,8.5017508251221769e-08,1.7963857155387596e-12,6.6681670192488896e-19,1.2647229903738144e-07,3.3385575973271427e-24,2.5025069911337282e-07,3.9811319711195874e-19,1.9284427300786568e-17,2.7335052324648967e-17,7.3383401228465276e-20,5.3244349475229572e-13,1.5618281343250326e-17,0.0053275448046152122,0.02286444425443426,5.4213652983772795e-10,0.00014725382203259029,7.744716696641693e-12,6.6146195354041071e-06,0.0013574651337335776,1.8450255146237151e-10,2.1438062949839721e-08,3.7222754399169724e-05,2.2039754470799859e-20,2.1056353708482685e-14,6.4486914011965277e-14
1.8494280674594608e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30771878634490285,0.11196565962470083,0.011341941720696174,1.1718143836729841e-15,2.0205953187034471e-11,0.0026432030140340949,8.6402948624565467e-08,1.8260097270503825e-12,6.8826348480191484e-19,1.2708397303574837e-07,3.4461183238436291e-24,2.5147585434959821e-07,4.0626954244640958e-19,1.9697640071196454e-17,2.7917566593970576e-17,7.5111935247516127e-20,5.3681440445352136e-13,1.6043388197165453e-17,0.005325075492678512,0.022959143565392179,5.4429823217940507e-10,0.00014791661814930445,7.9047810300399674e-12,6.719248155358213e-06,0.0013722758521884746,1.861659734213609e-10,2.1769377280808686e-08,3.7623570700632099e-05,2.2480964664449384e-20,2.1485561994288873e-14,6.5514752898289007e-14
1.8612258208844203e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30761097834145223,0.11195315239613893,0.011294821084782027,1.2035234706108799e-15,2.0614777290802581e-11,0.002672359944462572,8.7800136394530208e-08,1.8559191525165192e-12,7.1024344087463502e-19,1.2769444282720607e-07,3.5564039981495001e-24,2.526986203058248e-07,4.1453795297664564e-19,2.0116223396141261e-17,2.8508017518014822e-17,7.6868361846994318e-20,5.4117028663584665e-13,1.6477175255847481e-17,0.005322610769676132,0.023053383104085664,5.4644819423280067e-10,0.00014857775042522402,8.0670148298162259e-12,6.8247777200114069e-06,0.0013871399302901012,1.8783135457018245e-10,2.2103244217510846e-08,3.8025680671981069e-05,2.2927469416054977e-20,2.1920261163692639e-14,6.6550844113410989e-14
1.8718437989668837e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30751429228892707,0.11194184586343484,0.011252607932019062,1.2325901647220637e-15,2.0987303173711975e-11,0.0026986926540144137,8.9067639664676708e-08,1.8830823209677936e-12,7.3048888991282158e-19,1.2824284165423737e-07,3.6580326260890391e-24,2.5379707626113585e-07,4.2207598417366959e-19,2.0497553824421378e-17,2.9046242459162647e-17,7.8473184600142978e-20,5.4507755578623414e-13,1.6875103401328866e-17,0.005320396423350803,0.023137807837571429,5.4837317787730394e-10,0.00014917135435237389,8.2148905841809534e-12,6.9205249426303815e-06,0.0014005629414076783,1.8933183547252934e-10,2.2405902803091757e-08,3.838867753613804e-05,2.3333861534402791e-20,2.2316204374029312e-14,6.7490369820345973e-14
1.8824617770493472e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30741792765843751,0.11193049220988743,0.01121057889004093,1.2621628995333827e-15,2.1364194285050661e-11,0.0027251115138285519,9.0344639864941983e-08,1.9104778937822463e-12,7.5118046873009749e-19,1.2879027540704303e-07,3.7619465150685115e-24,2.5489361437046342e-07,4.2970599070331046e-19,2.0883259454147433e-17,2.959095777892119e-17,8.0100955115816369e-20,5.4897232801627882e-13,1.7280245993592274e-17,0.0053181857585025668,0.02322186433792487,5.5028875536050858e-10,0.00014976362439913667,8.3645430021510924e-12,7.0170024829541913e-06,0.0014140286509891826,1.908338343443166e-10,2.2710621242982157e-08,3.875270706476741e-05,2.3744562468267795e-20,2.27166308582858e-14,6.8436557132832278e-14
1.8920179573235643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30733147290324486,0.11192023384976267,0.011172909356723637,1.2892152889309492e-15,2.170714625883229e-11,0.0027489617440323447,9.1502052334293502e-08,1.935333088151039e-12,7.7018998325337558e-19,1.2928214455958236e-07,3.8574539635202534e-24,2.5587886565070564e-07,4.366521058827046e-19,2.1234144785532966e-17,3.0086774686654699e-17,8.1585707521207459e-20,5.5246681523917724e-13,1.7651115200581173e-17,0.0053161992940207025,0.023297201969441517,5.5200477296095122e-10,0.00015029553231320832,8.5007567660681712e-12,7.1044568856285676e-06,0.0014261840940036506,1.9218690461237146e-10,2.2986625913411153e-08,3.9081210680261242e-05,2.4117884974548401e-20,2.3080861631403342e-14,6.9293812240853203e-14
1.9015741375977815e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3072452758946127,0.11190993772355813,0.01113538744909643,1.3166855149775702e-15,2.2053666963845591e-11,0.0027728810092940313,9.2667142992972202e-08,1.9603774086635346e-12,7.8957142791765112e-19,1.2977323921757193e-07,3.9548705702244414e-24,2.5686257597149084e-07,4.4367359675161067e-19,2.1588591467813612e-17,3.0587893032640577e-17,8.3089305536929235e-20,5.5595095338903108e-13,1.8027963538969992e-17,0.0053142157859517054,0.023372244340232388,5.5371324609202795e-10,0.00015082636968549417,8.638423638030934e-12,7.1925031962824604e-06,0.0014383737462163881,1.9354115517612967e-10,2.3264293256391956e-08,3.9410539825952565e-05,2.4494711664555521e-20,2.3448749312720844e-14,7.0156446093901885e-14
1.9111303178719984e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30715933541025603,0.11189960401999691,0.011098012461415622,1.3445773476882951e-15,2.240377188455683e-11,0.0027968689589080676,9.383990477537406e-08,1.9856112681513969e-12,8.0932986352809318e-19,1.3026356269845136e-07,4.0542242548103446e-24,2.5784475117437281e-07,4.5077087775774988e-19,2.1946607488264183e-17,3.1094333523293664e-17,8.4611871093289803e-20,5.5942463842222601e-13,1.8410855714926276e-17,0.0053122352222883537,0.023446992861794722,5.5541420975449278e-10,0.0001513561411474151,8.777550211486917e-12,7.2811415640243438e-06,0.0014505974307689169,1.9489656303655824e-10,2.3543620470179741e-08,3.9740689377405064e-05,2.4875048960110813e-20,2.3820305782375558e-14,7.1024450389024512e-14
1.9206864981462153e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30707365023535094,0.11188923292678594,0.011060783692174099,1.3728945614502964e-15,2.2757476442825817e-11,0.0028209252440514693,9.5020330440119463e-08,2.0110350773052193e-12,8.2947038680707541e-19,1.3075311825779404e-07,4.1555431937616037e-24,2.5882539705245561e-07,4.5794436311951315e-19,2.2308200660744853e-17,3.1606116708436414e-17,8.615352596081453e-20,5.6288776835390646e-13,1.8799856789248259e-17,0.0053102575910938341,0.023521448937152838,5.5710769875993947e-10,0.00015188485129344247,8.918143052595637e-12,7.3703721272800816e-06,0.0014628549717594561,1.9625310540570531e-10,2.382460472189577e-08,4.0071654243047477e-05,2.5258903137063635e-20,2.4195542807116379e-14,7.1897816713021298e-14
1.930242678420432e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30698821916247587,0.11187882463062278,0.011023700444069445,1.4016409348496986e-15,2.3114795997897964e-11,0.0028450495177711741,9.6208412572549283e-08,2.0366492446752972e-12,8.4999813033757468e-19,1.3124190909095166e-07,4.2588558212620981e-24,2.5980451935126204e-07,4.6519446681873108e-19,2.2673378626330407e-17,3.2123262981440852e-17,8.7714391747313144e-20,5.6634024323223727e-13,1.9195032177165103e-17,0.0053082828805012137,0.02359561396092184,5.587937477320743e-10,0.00015241250468202931,9.0602086997584389e-12,7.4601950138130836e-06,0.0014751461942366867,1.9761075970372218e-10,2.410724314810159e-08,4.0403429363909558e-05,2.5646280326136871e-20,2.457447204016649e-14,7.2776536544337412e-14
1.939798858694649e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30690304099155652,0.1118683793172022,0.010986762023972417,1.4308202504998187e-15,2.347574584640371e-11,0.0028692414349719038,9.7404143587193089e-08,2.0624541766725414e-12,8.7091826250520225e-19,1.3172993833464336e-07,4.3641908300344545e-24,2.607821237694539e-07,4.7252160259373153e-19,2.3042148853951436e-17,3.2645792579433558e-17,8.9294589894998372e-20,5.6978196511302008e-13,1.9596447648130017e-17,0.0053063110787129174,0.023669489319370719,5.6047239110794259e-10,0.00015293910583553415,9.203753663469166e-12,7.5506103409866994e-06,0.0014874709241933324,1.9896950355843252e-10,2.4391532855364569e-08,4.0736009713366183e-05,2.6037186513990129e-20,2.4957105022365216e-14,7.3660601254916411e-14
1.9483994209414444e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30682659588291589,0.1118589470380425,0.010953640704298537,1.4574549296497757e-15,2.3803717203154203e-11,0.0028910717118949105,9.8486834889553651e-08,2.0858420534017248e-12,8.9008617421557416e-19,1.32168516041442e-07,4.4607453974494493e-24,2.6166067463065768e-07,4.7918222896897888e-19,2.3377119477715518e-17,3.3120688560713432e-17,9.0733397633034243e-20,5.7287024163996394e-13,1.9963111486736236e-17,0.0053045389344359437,0.023735730617200967,5.6197686667426128e-10,0.0001534121509219423,9.3342143056315293e-12,7.6324907608229651e-06,0.0014985916869881104,2.0019328627323705e-10,2.4648803021990571e-08,4.1036016369682673e-05,2.6392024209369049e-20,2.5304650859559714e-14,7.4460822150772444e-14
1.9569999831882396e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30675035379408494,0.11184948505848266,0.010920635637754852,1.4844461219124262e-15,2.4134652500184169e-11,0.0029129562530225521,9.9575709740447159e-08,2.1093850702016357e-12,9.0957995413174978e-19,1.3260648156248513e-07,4.5589828277986027e-24,2.625380046769648e-07,4.8590588750845052e-19,2.3715010948342747e-17,3.3599975834024854e-17,9.2188051107691941e-20,5.7594966188556545e-13,2.0334931797110153e-17,0.0053027691282864393,0.023801739401250448,5.634753962957877e-10,0.00015388435057992175,9.4658831533990587e-12,7.714851215211379e-06,0.0015097393251210583,2.01417917551392e-10,2.4907406208164057e-08,4.1336667596217083e-05,2.6749729289510187e-20,2.5655214245000824e-14,7.5265358889267683e-14
1.965600545435035e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30667431386525112,0.111839993511837,0.010887746327596823,1.5117965925034064e-15,2.4468562758662264e-11,0.0029348948105914277,1.0067076226483043e-07,2.1330835189052768e-12,9.2940344415157154e-19,1.3304383706868222e-07,4.6589245785285988e-24,2.6341411796829509e-07,4.9269287929355738e-19,2.4055828355639398e-17,3.4083668828364625e-17,9.3658638495088012e-20,5.7902015852043093e-13,2.0711957260274333e-17,0.0053010016518060454,0.023867516665016277,5.6496800469431155e-10,0.00015435570803377975,9.5987648949639005e-12,7.7976917683912916e-06,0.0015209137136777703,2.0264338150595016e-10,2.5167340244363009e-08,4.1637959794745872e-05,2.7110305822645587e-20,2.6008803358911374e-14,7.6074204966585169e-14
1.97420110768183e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30659847524128375,0.11183047253077835,0.010854972279740978,1.5395091088590435e-15,2.4805458958692586e-11,0.0029568871380267489,1.0177198648158723e-07,2.1569376899449106e-12,9.4956050950993869e-19,1.3348058469619666e-07,4.760592278767893e-24,2.6428901853566531e-07,4.9954350522860943e-19,2.4399576678118307e-17,3.4571781870728712e-17,9.5145247855748179e-20,5.8208166547074135e-13,2.1094236789107419e-17,0.00529923649658064,0.023933063396673594,5.6645471647231734e-10,0.00015482622648550664,9.7328642015536623e-12,7.8810124779979029e-06,0.0015321147283479434,2.0386966238127173e-10,2.5428602942636432e-08,4.193988938763722e-05,2.7473757784473111e-20,2.6365426308222429e-14,7.6887353813580188e-14
1.9828016699286254e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30652283707170286,0.11182092224734172,0.010822313002747155,1.5675864405385817e-15,2.5145352039325417e-11,0.0029789329899354011,1.0287937630490229e-07,2.1809478723529533e-12,9.7005503873996273e-19,1.33916726547255e-07,4.8640077298021085e-24,2.6516271038155654e-07,5.0645806603686983e-19,2.4746260783405374e-17,3.5064329186242983e-17,9.6647967133037053e-20,5.8513411790416128e-13,2.148181952820327e-17,0.0052974736542400619,0.023998380579110992,5.6793555611373082e-10,0.00015529590911500573,9.8681857264377119e-12,7.9648133950630522e-06,0.001543342245421889,2.050967445508616e-10,2.569119209694077e-08,4.2242452817705925e-05,2.7840089058440079e-20,2.6725091126252906e-14,7.7704798796809601e-14
1.9914022321754207e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30644739851064617,0.11181134279292801,0.010789768007800753,1.5960313591262839e-15,2.5488252898566412e-11,0.0030010321220989059,1.0399292554564121e-07,2.205114353762831e-12,9.9089094363457236e-19,1.3435226469096487e-07,4.9691929055506137e-24,2.6603519748031756e-07,5.1343686225652139e-19,2.5095885428644181e-17,3.5561324898293427e-17,9.8166884151579494e-20,5.8817745221569492e-13,2.1874754853731283e-17,0.0052957131164577988,0.024063469189966116,5.694105479843398e-10,0.00015576475908033675,1.0004734101818337e-11,8.0490945641985419e-06,0.0015545961417868643,2.0632461251712201e-10,2.595510548360735e-08,4.2545646548066916e-05,2.8209303437193838e-20,2.7087805774202032e-14,7.8526533219510853e-14
1.9991427381975364e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30637967377557535,0.11180269645086521,0.010760574821596168,1.6219483649313444e-15,2.5799444296729967e-11,0.0030209666947584842,1.0500038096669675e-07,2.2269980592807211e-12,1.0099383860422229e-18,1.3474373453457029e-07,5.0653909792862602e-24,2.668194090728365e-07,5.1977294837349717e-19,2.5413065614091196e-17,3.6012436009298142e-17,9.9547831027186946e-20,5.9090860551038457e-13,2.2233014104008067e-17,0.0052941305960042106,0.024121854314846657,5.7073306086782138e-10,0.00015618601471403034,1.0128680413595691e-11,8.1253582636654715e-06,0.001564747101534775,2.0743035283810834e-10,2.6193757898205544e-08,4.2819056905152199e-05,2.8544064493876621e-20,2.7416863083363692e-14,7.9269756085660657e-14
2.006883244219652e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30631210943178477,0.11179402668114101,0.010731473457339621,1.6481673858162571e-15,2.6113088676570833e-11,0.0030409440511587307,1.0601281576541558e-07,2.2490088065568023e-12,1.0292684144803711e-18,1.351347184883207e-07,5.1630567322741357e-24,2.6760265087536871e-07,5.261615272800649e-19,2.5732634714197917e-17,3.6467171832114343e-17,1.0094203296746264e-19,5.93632277921748e-13,2.2595685452603669e-17,0.0052925499295243955,0.024180055789779529,5.7205087429667518e-10,0.00015660660070233602,1.0253627569593437e-11,8.2020110217745579e-06,0.0015749192403524557,2.0853670608799551e-10,2.6433479479911599e-08,4.3092972406841606e-05,2.8881166500169767e-20,2.7748402845419751e-14,8.0016442954047779e-14
2.014623750241768e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30624470487211175,0.11178533357824422,0.010702463564070794,1.6746904460890654e-15,2.6429193897516441e-11,0.0030609640156775177,1.0703022522061931e-07,2.2711468023732299e-12,1.0488839288120019e-18,1.3552521799485275e-07,5.2622065440399616e-24,2.6838492572827622e-07,5.3260281766839501e-19,2.6054595969030987e-17,3.69255424519318e-17,1.0234955374377493e-19,5.9634842557678397e-13,2.2962805375292938e-17,0.0052909711110378874,0.02423807431669172,5.7336400579112063e-10,0.00015702651930314557,1.0379578904542953e-11,8.2790528578170002e-06,0.0015851124697171821,2.0964366123125646e-10,2.6674268572115239e-08,4.3367390516357133e-05,2.9220612033535028e-20,2.808243071377312e-14,8.0766588815235644e-14
2.0223642562638836e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30617745949234648,0.11177661723625693,0.010673544792508779,1.7015195711472508e-15,2.6747767792102508e-11,0.0030810264134463489,1.0805260454668199e-07,2.2934122525968856e-12,1.0687878440598052e-18,1.3591523447696e-07,5.3628569085366153e-24,2.6916623645440472e-07,5.3909703809948168e-19,2.6378952547211659e-17,3.7387557887580143e-17,1.037704570458164e-19,5.990570053736121e-13,2.3334410499415325e-17,0.005289394134592151,0.024295910594151517,5.7467247279575113e-10,0.0001574457727606128,1.0506537745224152e-11,8.3564837870509839e-06,0.0015953267014891927,2.1075120731596126e-10,2.6916123507118676e-08,4.3642308709887162e-05,2.956240361306415e-20,2.8418952295243853e-14,8.1520188620812461e-14
2.0301047622859994e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30611037269121338,0.11176787774885646,0.010644716795041975,1.7286567874212028e-15,2.7068818165986869e-11,0.0031011310703463837,1.0907994889428719e-07,2.3158053621800432e-12,1.0889830903807984e-18,1.3630476933802235e-07,5.4650244344161976e-24,2.6994658585929471e-07,5.4564440700088335e-19,2.6705707546166405e-17,3.7853228091625914e-17,1.0520480648073067e-19,6.0175797497352446e-13,2.3710537603783838e-17,0.0052878189942624151,0.024353565317388651,5.7597629268157647e-10,0.00015786436330536647,1.0634507425559591e-11,8.4343038206368779e-06,0.001605561847909764,2.1185933347541635e-10,2.7159042605597722e-08,4.3917724476505215e-05,2.9906543695707474e-20,2.8757973146264045e-14,8.2277237284116916e-14
2.037845268308115e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30604344387035398,0.11175911520931789,0.010615979225718178,1.7561041223190966e-15,2.7392352797961911e-11,0.0031212778130045317,1.1011225335119551e-07,2.3383263351611126e-12,1.109472613040934e-18,1.366938239624102e-07,5.5687258452976687e-24,2.7072597673138193e-07,5.522451426645023e-19,2.703486399238287e-17,3.8322562950474885e-17,1.066526655722663e-19,6.0445129279322391e-13,2.4091223618590129e-17,0.0052862456841515117,0.024411039178314133,5.7727548274267017e-10,0.00015828229315461393,1.0763491235772767e-11,8.5125129656694878e-06,0.001615817821599218,2.1296802891584438e-10,2.7403024179037147e-08,4.4193635318087976e-05,3.0253034684821089e-20,2.9099498779383315e-14,8.3037729680263389e-14
2.045585774330231e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30597667243430859,0.1117503297105157,0.010587331740234709,1.7838636041723046e-15,2.7718379439966056e-11,0.0031414664687895314,1.1114951294301712e-07,2.3609753746654035e-12,1.1302593723900728e-18,1.3708239971588263e-07,5.6739779800329932e-24,2.7150441184219398e-07,5.5889946324435474e-19,2.7366424841667393e-17,3.8795572284482719e-17,1.0811409775993961e-19,6.0713691799711813e-13,2.4476505625308281e-17,0.0052846741983897166,0.024468332865539993,5.7857006019814838e-10,0.00015869956451219867,1.089349245918497e-11,8.5911112253317516e-06,0.0016260945355548173,2.1407728292565119e-10,2.7648066528296145e-08,4.4470038749235028e-05,3.0601878927876011e-20,2.9443534662610754e-14,8.3801660647132133e-14
2.0533262803523466e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30591005779049918,0.11174152134492624,0.010558773995928571,1.811937262180304e-15,2.804690581709762e-11,0.0031616968658080345,1.1219172263395846e-07,2.3837526829058839e-12,1.1513463438358424e-18,1.3747049794598734e-07,5.7807977929734844e-24,2.722818939465557e-07,5.6560758675433257e-19,2.7700392979401942e-17,3.9272265848041405e-17,1.095891663981961e-19,6.0981481048960573e-13,2.4866420856598799e-17,0.0052831045311345767,0.024525447064398992,5.7986004219678065e-10,0.00015911617956885555,1.1024514401034471e-11,8.6700985988240568e-06,0.0016363919031488865,2.1518708488020427e-10,2.7894167942445215e-08,4.4746932297189158e-05,3.0953078706286945e-20,2.9790086209655887e-14,8.4569024986166704e-14
2.060292735772251e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3058502381809749,0.11173357434090499,0.010533148472862254,1.8374738527893526e-15,2.8344723193227603e-11,0.0031799397704010751,1.1313393947957156e-07,2.4043620964861914e-12,1.1705837707671901e-18,1.3781937916998474e-07,5.8782900955395395e-24,2.7298081528353029e-07,5.7169107949239115e-19,2.8003024863209605e-17,3.9704448080452338e-17,1.1092843963111619e-19,6.1221826971584908e-13,2.5221336866318419e-17,0.0052816933806212069,0.024576696944618864,5.8101711099103721e-10,0.00015949057378271728,1.1143309548739085e-11,8.7415199234273328e-06,0.0016456771215473645,2.1618636640555752e-10,2.8116563295032874e-08,4.4996553506609329e-05,3.1271174335756285e-20,3.0104137936549039e-14,8.5262584098348926e-14
2.0672591911921553e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30579054466752692,0.11172560895622943,0.010507595116401192,1.8632680507910062e-15,2.8644577184232248e-11,0.003198216222475586,1.1408015802126355e-07,2.4250757169266081e-12,1.1900689819821329e-18,1.3816787563463583e-07,5.9770785672159374e-24,2.7367896888846838e-07,5.7781848781004688e-19,2.8307610935755314e-17,4.0139629404795279e-17,1.1227885570038806e-19,6.1461540535874211e-13,2.5580063424166724e-17,0.0052802836941667607,0.024627802486768883,5.8217048368946111e-10,0.00015986443973550776,1.1262936490650402e-11,8.813256420312594e-06,0.0016549789368994776,2.171860755784026e-10,2.8339813836877056e-08,4.5246567932893402e-05,3.1591181344103337e-20,3.0420235588351566e-14,8.5958916160966146e-14
2.0742256466120597e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30573097682408329,0.11171762525749561,0.01048211368011198,1.8893213370583813e-15,2.8946473366008031e-11,0.0032165260982391242,1.1503037446330636e-07,2.4458936897480963e-12,1.2098041777316717e-18,1.3851598828598919e-07,6.0771758087390144e-24,2.7437635673570975e-07,5.8398997033960669e-19,2.861415315520357e-17,4.057781679543797e-17,1.1364046061139576e-19,6.1700618969587901e-13,2.5942627986471631e-17,0.0052788754675681211,0.024678764183720912,5.8332017263971608e-10,0.00016023777899744495,1.1383397593145886e-11,8.8853080808027416e-06,0.0016642972868250382,2.1818620481188716e-10,2.8563918300827911e-08,4.5496973799353816e-05,3.191310127994192e-20,3.0738383017838888e-14,8.6658017309905184e-14
