Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),CO2X(24),CHOX(53),COX(50)
9.451326467150896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3548068637475893,0.039139180341941443,0.0026053455332102648,4.1008612295336065e-08,1.6343535817046025e-06,0.14928812285775922,0.012081970887529445,1.4256602188591539e-05,4.7637724997273625e-10,0.0011102172940234546,3.2203159589523148e-11,0.00068520330902007375,3.0677801914896288e-09,1.3323625180117113e-09,1.505030833907038e-09,3.8391155788962571e-11,5.5446785817253637e-09,4.6042375153919903e-05,0.0022540932231934758,0.028324430858968776,0.0007081231951272663,4.2300400990350012e-08,2.2305343168628373e-09,1.1124099113178121e-08,0.00045081884423158803,0.063343022085641479,2.4242466609119509e-05,0.0023955956245976656,7.2863563764831649e-05,7.1960435724278643e-10,3.1648831809129876e-13,1.1071691691885679e-09,2.9991522259093695e-08
9.471546900726921e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35473194803633357,0.039049598535767685,0.0025952310402735297,4.1176713237727185e-08,1.6394545626105158e-06,0.1494788966875,0.012101975577152257,1.4194953217683891e-05,4.7850057761652875e-10,0.0011078150069056326,3.2133468843498154e-11,0.00068545353380246744,3.0677861265549062e-09,1.3269513550437107e-09,1.5080725373452603e-09,3.8378214016738346e-11,5.5340990208964371e-09,4.6083141290557331e-05,0.0022484576092171326,0.028324615038488994,0.00070840700282377592,4.2326564907803815e-08,2.2283784926051228e-09,1.1151197723646909e-08,0.00045164078249389228,0.06341969304010317,2.427709394435322e-05,0.0023981513458710517,7.2928078489131227e-05,7.1525966892842324e-10,3.1700937815476954e-13,1.1094292469958925e-09,3.00348376393607e-08
9.491767334302946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35465724630253276,0.038960230754443603,0.0025851600533181385,4.1344911424378811e-08,1.6445556458574788e-06,0.14966921223496391,0.012121930360332071,1.4133564357366388e-05,4.8062538149003737e-10,0.0011054176755309942,3.2063944615000028e-11,0.00068570305511134546,3.0677942138903658e-09,1.321562062654307e-09,1.5111082879785472e-09,3.8364983600912081e-11,5.5235455042488912e-09,4.6123735518208932e-05,0.0022428378590556275,0.028324762213844772,0.00070868974184548487,4.235259535513311e-08,2.2262315503884367e-09,1.1178264027656205e-08,0.00045246124632168796,0.063496181000236185,2.431161979478674e-05,0.0024006998692504135,7.2992321157860338e-05,7.109422221645747e-10,3.1752873235447397e-13,1.1116845601604446e-09,3.0078026364117621e-08
9.511987767878971e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35458275776037335,0.038871076478041396,0.0025751323576049391,4.1513205423044238e-08,1.6496568118581009e-06,0.14985907062659432,0.012141835335400043,1.4072434612530921e-05,4.8275163715583343e-10,0.0011030252929848771,3.199458642422608e-11,0.0006859518754103633,3.0678044406613979e-09,1.3161945933179163e-09,1.5141380890774606e-09,3.835146647096404e-11,5.5130180761104625e-09,4.6164158529396608e-05,0.0022372339206679849,0.02832487271592633,0.00070897141727052572,4.2378493026136087e-08,2.224093459662438e-09,1.1205297955485819e-08,0.00045328023692621267,0.06357248644351754,2.4346044439099583e-05,0.0024032412176535605,7.3056292866971695e-05,7.066518385014015e-10,3.180463849444543e-13,1.1139351120871621e-09,3.0121088778417016e-08
9.532208201454996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35450848162797638,0.038782135187639087,0.00256514773964261,4.1681593807295086e-08,1.6547580411550957e-06,0.1500484729865692,0.012161690600867742,1.4011562990441061e-05,4.8487932025662684e-10,0.0011006378523232144,3.1925393792455412e-11,0.00068619999715162328,3.0678167940573381e-09,1.3108488988910249e-09,1.5171619440010332e-09,3.83376645488788e-11,5.5025167792878536e-09,4.6204411014257907e-05,0.0022316457422112313,0.028324946872948023,0.0007092520341467765,4.2404258610906734e-08,2.2219641899064379e-09,1.1232299438368839e-08,0.00045409775553094915,0.063648609846065116,2.4380368155696186e-05,0.0024057754139199762,7.3119994708644557e-05,7.0238834071270082e-10,3.1856234018723601e-13,1.1161809062556111e-09,3.0164025227004369e-08
9.572649068607046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35436056348446904,0.03860488949418979,0.0025453068891949813,4.2018648055896195e-08,1.6649606124551309e-06,0.15042591409691156,0.012201252397916978,1.3890590155499736e-05,4.8913887173643932e-10,0.0010958777687330818,3.1787503296527409e-11,0.00068669415471194319,3.0678478296043901e-09,1.3002226391845828e-09,1.5231918291942949e-09,3.830921397871946e-11,5.4815927433261802e-09,4.6284407153647731e-05,0.0022205164587036073,0.028324987451421986,0.00070981011229448356,4.2455396263712795e-08,2.2177319913766104e-09,1.1286204798952318e-08,0.00045572838169531253,0.063800312426655847,2.4448713917933587e-05,0.0024108224410103207,7.324659313955384e-05,6.9394129992026226e-10,3.1958917572172814e-13,1.1206582356031173e-09,3.0249521604431434e-08
9.613089935759096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35421348569467431,0.038428489542928788,0.0025256358186784159,4.2356062874896068e-08,1.6751632066723864e-06,0.15080154451394079,0.012240616542966289,1.3770637958667053e-05,4.9340384268509891e-10,0.001091137368640347,3.165026931959793e-11,0.00068718554718084576,3.0678872185479265e-09,1.2896828865677719e-09,1.529197972159876e-09,3.8279647116150116e-11,5.4607737091390792e-09,4.6363729409907626e-05,0.0022094495977177447,0.028324886522322838,0.00071036401607494639,4.2506013760933409e-08,2.2135347112696085e-09,1.1339979578075011e-08,0.00045735313484187575,0.063951292523903303,2.4516659302945609e-05,0.0024158411316795511,7.3372125112739357e-05,6.8559970612073007e-10,3.206092732158923e-13,1.1251165774953591e-09,3.0334518247850104e-08
9.653530802911145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35406724214255658,0.038252931218933021,0.0025061328642182689,4.269382706170815e-08,1.6853656727544931e-06,0.15117537314908966,0.012279783830032765,1.3651698544978284e-05,4.9767404115896669e-10,0.0010864165954884496,3.1513688072203975e-11,0.00068767419376669896,3.0679348593256045e-09,1.2792292350882806e-09,1.5351804028480157e-09,3.8248979066572855e-11,5.4400599664081808e-09,4.6442383218617755e-05,0.0021984447515543165,0.028324646617334515,0.00071091378480446846,4.2556116491895986e-08,2.2093721066022422e-09,1.139362325922017e-08,0.00045897202518423066,0.064101553898185018,2.4584206527312068e-05,0.0024208316658472047,7.3496599230296231e-05,6.7736218467402584e-10,3.2162266704385403e-13,1.1295559623580725e-09,3.0419017903185162e-08
9.693971670063195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35392182677258388,0.038078210423591309,0.002486796381097302,4.3031929506230543e-08,1.6955678616579101e-06,0.15154740887715307,0.012318755055494577,1.3533764098824805e-05,5.0194927652374174e-10,0.0010817153923009944,3.1377755783423549e-11,0.00068816011349997228,3.0679906508141054e-09,1.2688612702393602e-09,1.5411391525253593e-09,3.8217224814937924e-11,5.4194517823209853e-09,4.6520373977515875e-05,0.0021875015156041077,0.028324270227467991,0.0007114594573361813,4.2605709788468462e-08,2.2052439349714776e-09,1.1447135340471087e-08,0.00046058506311787503,0.064251100288475277,2.4651357802519887e-05,0.002425794222201677,7.3620024034432271e-05,6.6922737969617334e-10,3.2262939168640678e-13,1.1339764217205859e-09,3.0503023310548903e-08
9.734412537215245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35377723358894297,0.037904323074668463,0.0024676247434951043,4.3370359190619407e-08,1.7057696263241707e-06,0.15191766053617475,0.012357531017925145,1.3416826844376492e-05,5.0622935946264699e-10,0.0010770337016978602,3.1242468701237101e-11,0.00068864332523547772,3.0680544923461943e-09,1.2585785693777733e-09,1.5470742537432063e-09,3.8184399225640839e-11,5.3989494021576854e-09,4.6597707046607902e-05,0.0021766194883225043,0.028323759803748523,0.00071200107206677039,4.2654798925654177e-08,2.201149954587061e-09,1.1500515334299065e-08,0.00046219225921571546,0.064399935412459142,2.4718115334750447e-05,0.0024307289782075996,7.3742408007643079e-05,6.6119395379353785e-10,3.2362948172191377e-13,1.1383779881869712e-09,3.0586537203963081e-08
9.774853404367295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35363345665476142,0.037731265106365437,0.0024486163442307913,4.3709105189050132e-08,1.7159708216563016e-06,0.15228613692734327,0.01239611251793039,1.3300879045982902e-05,5.1051410198421789e-10,0.00107237146591099,3.1107823092867561e-11,0.00068912384765458209,3.0681262837271094e-09,1.248380702130791e-09,1.552985740306199e-09,3.8150517042453223e-11,5.3785530498675687e-09,4.6674387748282905e-05,0.002165798271204038,0.028323117757893264,0.00071253866694308233,4.270338912218313e-08,2.1970899243031953e-09,1.1553762767354218e-08,0.00046379362422366082,0.064548062966648223,2.4784481324672944e-05,0.0024356361101131991,7.3863759572893875e-05,6.5326058779993182e-10,3.2462297181739738e-13,1.1427606954076102e-09,3.0669562311087298e-08
9.815294271519345e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3534904900913442,0.037559032469375371,0.0024297695945094283,4.4048156667466431e-08,1.7261713044954566e-06,0.15265284681489552,0.012434500357990784,1.3185913008552144e-05,5.1480331742967565e-10,0.0010677286267998384,3.0973815245098891e-11,0.00068960169926738453,3.0682059252502532e-09,1.2382672307913883e-09,1.5588736472416915e-09,3.8115592888488708e-11,5.3582629286321507e-09,4.6750421367432331e-05,0.0021550374687572282,0.028322346462976516,0.00071307227946861246,4.2751485541101775e-08,2.1930636036489284e-09,1.1606877180259002e-08,0.00046538916905629969,0.064695486626495449,2.4850457967248967e-05,0.0024405157929576621,7.3984087093808241e-05,6.4542598051807303e-10,3.2560989671998927e-13,1.1471245780515312e-09,3.0752101352958403e-08
9.855735138671394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3533483280774235,0.037387621130935307,0.0024110829236728662,4.4387502883318515e-08,1.7363709335978275e-06,0.15301779892602962,0.01247269534230871,1.307192107790677e-05,5.1909682047986794e-10,0.0010631051258664186,3.0840441464572488e-11,0.00069007689841484889,3.0682933177120559e-09,1.2282377107006665e-09,1.5647380107698183e-09,3.8079641266203464e-11,5.3380792214131492e-09,4.6825813151572938e-05,0.0021443366884797018,0.028321448254080974,0.00071360194670988509,4.2799093290353913e-08,2.1890707528573726e-09,1.165985812740395e-08,0.00046697890479264559,0.064842210046508739,2.4916047451539903e-05,0.0024453682005785315,7.4103398874862669e-05,6.3768884846449702e-10,3.2659029124851287e-13,1.1514696717791058e-09,3.0834157043742234e-08
9.896176005823444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3532069648484219,0.037217027074873968,0.0023925547789548753,4.4727133185290588e-08,1.746569569611832e-06,0.15338100195082527,0.012510698276659609,1.2958895641117629e-05,5.2339442716179161e-10,0.0010585009042699733,3.0707698078061854e-11,0.0006905494632708989,3.0683883624260766e-09,1.2182916906178582e-09,1.5705788682740917e-09,3.8042676557429918e-11,5.3180020914868539e-09,4.690056831097341e-05,0.0021336955408334567,0.02832042542893648,0.00071412770530272253,4.2846217423356317e-08,2.1851111328937487e-09,1.1712705176746364e-08,0.00046856284267197311,0.064988236860365339,2.4981251960521854e-05,0.0024501935056191132,7.4221703161586852e-05,6.300479256183759e-10,3.2756419028530454e-13,1.1557960132152544e-09,3.0915732090493967e-08
9.936616872975494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35306639469572476,0.037047246301655956,0.0023741836252401754,4.5067037013018027e-08,1.7567670750555416e-06,0.15374246454217233,0.012548509968246314,1.2846829126817239e-05,5.276959548547196e-10,0.0010539159028413038,3.0575581432727053e-11,0.00069101941184448101,3.0684909612364342e-09,1.2084287130789523e-09,1.5763962582724676e-09,3.8004713023441463e-11,5.2980316829669167e-09,4.6974692018784522e-05,0.002123113639220256,0.028319280248547865,0.00071464959145840388,4.2892862939571417e-08,2.1811845054823623e-09,1.1765417909611547e-08,0.00047014099408973275,0.065133570681026445,2.5046073670908546e-05,0.00245499187953587,7.4339008140769723e-05,6.2250196317396658e-10,3.2853162876830231e-13,1.1601036399232927e-09,3.0996829192925159e-08
9.977057740127544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35292661196596359,0.036878274828422188,0.0023559679448271038,4.5407203896794584e-08,1.7669633142943385e-06,0.15410219531570657,0.012586131225557167,1.2735714005493477e-05,5.3200122229594596e-10,0.0010493500620967708,3.0444087896350057e-11,0.0006914867619815968,3.0686010165305881e-09,1.1986483147445296e-09,1.5821902203889584e-09,3.7965764805046374e-11,5.2781681213159241e-09,4.7048189411172504e-05,0.0021125905999572364,0.02831801493781165,0.00071516764096971172,4.293903478507517e-08,2.1772906331325286e-09,1.1817995920496681e-08,0.00047171337059354653,0.065278215100851966,2.5110514752980853e-05,0.0024597634926058075,7.4455321940670552e-05,6.1504972929659218e-10,3.2949264168335023e-13,1.1643925903792482e-09,3.1077451043179148e-08
9.999999999999997e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35284766061573197,0.036782774940005585,0.0023457026660931982,4.5600294875612275e-08,1.7727470662333799e-06,0.15430550532367163,0.012607389556745559,1.2673098078011562e-05,5.3444521119287335e-10,0.0010467683385455744,3.0369766746105883e-11,0.00069175074306757577,3.0686667292947405e-09,1.1931363910260519e-09,1.5854667575758651e-09,3.7943236909646216e-11,5.2669469885375115e-09,4.7089608266540099e-05,0.0021066468625797097,0.028317244550345348,0.00071545984027993775,4.2965019535647791e-08,2.1750960961323682e-09,1.1847763585761656e-08,0.00047260282294447496,0.065359967311633169,2.5146904035307558e-05,0.0024624586144464887,7.4520869633093196e-05,6.10863254110505e-10,3.3003498473309575e-13,1.1668174405725499e-09,3.1122977869014256e-08
1.0017498607279594e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35278761106031226,0.036710108689026785,0.0023379062371939765,4.5747623457269826e-08,1.7771581535188069e-06,0.15446020284975309,0.012623562858228349,1.2625542789763933e-05,5.3631004958614944e-10,0.0010448033222519699,3.0313213857551915e-11,0.00069195153136730064,3.0687184312514998e-09,1.1889500267368828e-09,1.587960795325836e-09,3.7925845922710549e-11,5.2584115138449085e-09,4.7121065587456112e-05,0.0021021260422527457,0.028316631686121221,0.00071568188921688146,4.2984737853119914e-08,2.1734292791634707e-09,1.1870438816877063e-08,0.00047327998387927472,0.065422173691714658,2.5174577370422417e-05,0.002464508513933871,7.4570652631235687e-05,6.0769000888215261e-10,3.3044726405671984e-13,1.1686629039466821e-09,3.1157600325615974e-08
1.0057939474431643e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35264938643379368,0.036542743934070386,0.0023199970187691844,4.6088285405137331e-08,1.7873514607228661e-06,0.15481649568527633,0.012660805676909991,1.2516308034631239e-05,5.4062225819437937e-10,0.0010402756232350766,3.0182955725992099e-11,0.0006924137375276633,3.0688431089091133e-09,1.1793333749664731e-09,1.5937080248363643e-09,3.7884970276708609e-11,5.2387619502007286e-09,4.7193325610246421e-05,0.0020917195881823532,0.02831513264796065,0.0007161923711734425,4.3029976984692088e-08,2.1696002077281993e-09,1.1922746219014964e-08,0.00047484084578715773,0.065565450005114045,2.5238263680161403e-05,0.0024692271114603349,7.4685008224320036e-05,6.0042160332013721e-10,3.3139553094784151e-13,1.1729146208520187e-09,3.1237279716605679e-08
1.0098380341583693e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35251193259459729,0.036376176630930214,0.00230223882270497,4.6429179540814019e-08,1.7975431056821492e-06,0.15517108232583773,0.01269786049313564,1.2408002337720065e-05,5.4493767096267543e-10,0.0010357669046998689,3.0053309932550562e-11,0.00069287339783170366,3.0689749535912538e-09,1.1697978804480123e-09,1.5994319516980344e-09,3.7843151647302387e-11,5.2192195028420502e-09,4.7264974505589952e-05,0.0020813708626650313,0.028313519943487912,0.00071669912141196436,4.3074756969065528e-08,2.1658031838364101e-09,1.1974917759770829e-08,0.00047639596829803269,0.065708047572290498,2.5301575832218636e-05,0.0024739194519681883,7.4798396673913237e-05,5.9324333026009697e-10,3.3233747744225114e-13,1.1771477821603499e-09,3.1316491884329021e-08
1.0138821208735743e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35237524410340654,0.03621040286378685,0.0022846301986547478,4.6770295754110871e-08,1.8077329599326128e-06,0.15552397123755948,0.012734728119195068,1.230061833949646e-05,5.4925611211032785e-10,0.0010312771060384449,2.9924272929493286e-11,0.00069333052949329061,3.069113869973924e-09,1.1603430596065848e-09,1.6051326196862749e-09,3.7800403694945311e-11,5.1997842275045884e-09,4.7336017263114416e-05,0.0020710794934395284,0.028311795659107564,0.00071720217410969802,4.3119082544349797e-08,2.1620379733764544e-09,1.2026953084417167e-08,0.00047794536352962336,0.065849969904339209,2.5364515969561733e-05,0.0024785857010905079,7.4910825876370614e-05,5.8615402338150691e-10,3.3327313864474223e-13,1.1813624297517497e-09,3.1395239488585198e-08
1.0179262075887793e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35223931557273774,0.036045418733647715,0.0022671697125538712,4.7111624023895466e-08,1.8179208967493802e-06,0.15587517084909519,0.012771409368010612,1.2194148723470133e-05,5.5357740723778865e-10,0.0010268061663936349,2.9795841190622008e-11,0.00069378514957301406,3.0692597633310447e-09,1.1509684245741326e-09,1.6108100735486884e-09,3.7756739960511243e-11,5.180456163655721e-09,4.7406458836177399e-05,0.0020608451110409451,0.028309961848033031,0.00071770156305412725,4.3162958398034031e-08,2.1583043431363655e-09,1.2078851850454541e-08,0.00047948904373289804,0.065991220492323893,2.5427086227964987e-05,0.0024832260233178267,7.5022303670648226e-05,5.79152532166957e-10,3.3420254967271702e-13,1.1855586062980365e-09,3.1473525180607441e-08
1.0219702943039843e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35210414166628823,0.035881220358367598,0.002249855946403818,4.7453154417746476e-08,1.8281067911258129e-06,0.15622468955160659,0.012807905053016988,1.2088586216380192e-05,5.5790138333024171e-10,0.001022354024671125,2.9668011211409136e-11,0.00069423727498002681,3.0694125395436438e-09,1.1416734834765177e-09,1.6164643589797906e-09,3.7712173865547523e-11,5.161235334938451e-09,4.7476304142017578e-05,0.0020506673487774938,0.028308020530838592,0.00071819732164841977,4.3206389167525427e-08,2.1546020608240229e-09,1.2130613727430254e-08,0.00048102702128849937,0.066131802807390269,2.5489288735874747e-05,0.0024878405820054936,7.5132837838542344e-05,5.7223772167864224e-10,3.3512574564973072e-13,1.1897363552400138e-09,3.155135160288628e-08
1.0260143810191892e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35196971709829572,0.035717803872666133,0.0022326874980597377,4.7794877091600587e-08,1.8382905197528161e-06,0.15657253569874655,0.012844215988044262,1.198392358836474e-05,5.6222786876083407e-10,0.0010179206195512843,2.9540779509117918e-11,0.0006946869224738547,3.0695721051084925e-09,1.1324577407113748e-09,1.6220955225962082e-09,3.7666718712551361e-11,5.142121749604906e-09,4.7545558061908499e-05,0.0020405458427074363,0.028305973696001477,0.00071868948291679228,4.3249379440683414e-08,2.1509308950864152e-09,1.2182238396759083e-08,0.00048255930870323764,0.06627172030087923,2.5551125614280445e-05,0.0024924295393810199,7.524243610493272e-05,5.6540847233809892e-10,3.3604276169922992e-13,1.1938957207651552e-09,3.162872138899939e-08
1.0300584677343942e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35183603663290552,0.035555165428142396,0.0022156629810213199,4.8136782289392174e-08,1.8484719609983686e-06,0.15691871760664783,0.012880342987204026,1.1880153653114966e-05,5.6655669329357884e-10,0.0010135058895007129,2.9414142622908759e-11,0.00069513410866618144,3.0697383671462556e-09,1.1233206972170069e-09,1.6277036119123649e-09,3.7620387685268711e-11,5.1231154009397807e-09,4.7614225441314863e-05,0.0020304802316162066,0.028303823300434048,0.00071917807950977691,4.3291933756348637e-08,2.1472906155280885e-09,1.2233725551546654e-08,0.00048408591860665676,0.066410976404439964,2.5612598976590872e-05,0.0024969930565514032,7.5351106138029861e-05,5.5866367970915189e-10,3.3695363293847517e-13,1.1980367477857526e-09,3.170563716344848e-08
1.0341025544495992e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35170309508355052,0.035393301193286555,0.0021987810242268882,4.8478860342685908e-08,1.8586509948872844e-06,0.15726324355391794,0.012916286864778583,1.177726926801411e-05,5.7088768808593956e-10,0.0010091097727835108,2.9288097113932177e-11,0.00069557885002260154,3.0699112334091104e-09,1.1142618507326008e-09,1.6332886753166129e-09,3.757319384901442e-11,5.1042162676740365e-09,4.7682311090050891e-05,0.0020204701569937313,0.028301571270006629,0.00071966314370940803,4.3334056604867479e-08,2.1436809927287512e-09,1.2285074896414805e-08,0.00048560686374765893,0.066549574530142749,2.5673710928515682e-05,0.0025015312935104642,7.5458855549625782e-05,5.5200225428400939e-10,3.3785839447264679e-13,1.2021594819174856e-09,3.178210154150258e-08
1.0381466411648042e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35157088731233727,0.035232207353489052,0.0021820402718506814,4.88211016703026e-08,1.8688275030811927e-06,0.1576061217816393,0.012952048435113295,1.1675263334261917e-05,5.7522068569109819e-10,0.0010047322074722787,2.9162639565408862e-11,0.00069602116286434973,3.0700906122879064e-09,1.1052806960499952e-09,1.6388507620478368e-09,3.7525150151012914e-11,5.0854243143889996e-09,4.7749819782441129e-05,0.002010515263011923,0.028299219500060681,0.00072014470743431429,4.3375752428611428e-08,2.1401017982601094e-09,1.2336286147329556e-08,0.00048712215699120057,0.066687518070591451,2.573446356795194e-05,0.00250604440914614,7.5565691895348306e-05,5.4542312127247624e-10,3.3875708138912764e-13,1.2062639694584451e-09,3.1858117129048084e-08
1.0421907278800092e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35143940822944375,0.035071880111046755,0.0021654393831032461,4.916349677793875e-08,1.8790013688587432e-06,0.15794736049337479,0.012987628512511873,1.1574128796984967e-05,5.7955552005991581e-10,0.0010003731314588557,2.9037766582697589e-11,0.00069646106337000011,3.0702764128188473e-09,1.0963767252572437e-09,1.6443899221724993e-09,3.7476269420758758e-11,5.0667394919110087e-09,4.7816756257483168e-05,0.0020006151965023594,0.028296769855912871,0.00072062280224473004,4.3417025622491867e-08,2.1365528047019106e-09,1.2387359031430991e-08,0.00048863181131504401,0.066824810399035775,2.5794858984875462e-05,0.0025105325612477677,7.5671622674918748e-05,5.3892522039422386e-10,3.3964972875195834e-13,1.2103502573685513e-09,3.1933686522445004e-08
1.0462348145952142e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35130865279252593,0.034912315685166943,0.0021489770320349088,4.9506036257779745e-08,1.8891724770960335e-06,0.15828696785517871,0.013023027911134539,1.1473858645333359e-05,5.8389202654259637e-10,0.00099603248246479402,2.8913474793351409e-11,0.00069689856757714083,3.0704685446897213e-09,1.0875494279741763e-09,1.6499062065621309e-09,3.7426564370396273e-11,5.0481617376968657e-09,4.7883125219012428e-05,0.0019907696069341495,0.028294224173350115,0.00072109745934742118,4.3457880534469961e-08,2.1330337856572416e-09,1.2438293286865619e-08,0.00049013583980657687,0.066961454869483295,2.5854899261237141e-05,0.0025149959065133625,7.5776655332412564e-05,5.3250750567408696e-10,3.405363715964637e-13,1.214418393249417e-09,3.2008812308389415e-08
1.0502789013104191e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35117861600613293,0.03475351031196839,0.0021326519073422597,4.9848710788107306e-08,1.8993407142472509e-06,0.15862495199561291,0.013058247444899005,1.1374445912564168e-05,5.8823004189005292e-10,0.0009917101980515871,2.878976084716251e-11,0.00069733369138402172,3.070666918245703e-09,1.0787982915801833e-09,1.6553996668712407e-09,3.7376047595117583e-11,5.029690976210313e-09,4.7948931335868834e-05,0.0019809781463919758,0.028291584259115689,0.00072156870960053102,4.3498321466061784e-08,2.1295445157671141e-09,1.2489088662620787e-08,0.00049163425565968712,0.067097454816810953,2.5914586470863605e-05,0.0025194346005568721,7.5880797256523141e-05,5.2616894524033827e-10,3.414170449240413e-13,1.2184684253245995e-09,3.2083497063781706e-08
1.0543229880256241e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35104929292113024,0.034595460244480347,0.0021164627121775972,5.0191511132901286e-08,1.9095059683255374e-06,0.15896132100576743,0.013093287927384243,1.1275883676112126e-05,5.9256940425499026e-10,0.0009874062156306478,2.8666621416196281e-11,0.00069776645055117748,3.0708714444947158e-09,1.0701228014344494e-09,1.660870355515661e-09,3.732473157357793e-11,5.0113271192897603e-09,4.8014179242065327e-05,0.0019712404695543203,0.028288851891386742,0.00072203658351834227,4.3538352672838705e-08,2.1260847707243254e-09,1.2539744918361343e-08,0.00049312707217170296,0.067232813556876631,2.5973922679362791e-05,0.0025238487979153948,7.5984055780828493e-05,5.1990852112589946e-10,3.4229178369711687e-13,1.2225004024202614e-09,3.2157743355600674e-08
1.0583670747408291e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35092067863413362,0.03443816175263896,0.0021004081639612788,5.0534428141435972e-08,1.9196681288840631e-06,0.15929608293928665,0.013128150171736965,1.117816505764796e-05,5.9690995319270711e-10,0.00098312047247304277,2.8544053194815193e-11,0.00069819686070302415,3.0710820351124029e-09,1.0615224410888377e-09,1.6663183256513061e-09,3.7272628668327991e-11,4.9930700665074483e-09,4.8078873536957934e-05,0.001961556233671865,0.028286028820243204,0.0007225011112759654,4.3577978364922918e-08,2.1226543272866329e-09,1.2590261824268266e-08,0.0004946143027403831,0.067367534386629818,2.603290994403344e-05,0.0025282386520563984,7.608643818406041e-05,5.1372522907243843e-10,3.4316062283424994e-13,1.2265143739462235e-09,3.2231553740783411e-08
1.062411161456034e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35079276828695044,0.034281611123281555,0.0020844869941969288,5.0877452747871433e-08,1.9298270869973173e-06,0.15962924581239901,0.01316283499058072,1.1081283223124782e-05,6.0125152966162322e-10,0.00097885290571899709,2.8422052899692718e-11,0.00069862493732943392,3.071298602446698e-09,1.0529966924936356e-09,1.6717436311533405e-09,3.7219751126262271e-11,4.9749197055202228e-09,4.8143018785417655e-05,0.001951925098546086,0.02828311676812837,0.00072296232271394493,4.3617202707478271e-08,2.1192529632892958e-09,1.2640639160879786e-08,0.00049609596086097575,0.067501620584222613,2.6091550313779204e-05,0.0025326043153849113,7.6187951690376429e-05,5.0761807833732476e-10,3.440235972053973e-13,1.2305103898774032e-09,3.2304930766110544e-08
1.066455248171239e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35066555706602875,0.034125804660138578,0.0020686979482894504,5.1220575970839815e-08,1.9399827352426125e-06,0.15996081760395248,0.01319734319592757,1.0985231382812903e-05,6.055939760235414e-10,0.0009746034523871631,2.8300617269817911e-11,0.00069905069578728401,3.0715210595220173e-09,1.0445450361963546e-09,1.6771463265957476e-09,3.7166111079082877e-11,4.9568759124121059e-09,4.8206619518003757e-05,0.0019423467265080078,0.028280117430301319,0.00072342024734279523,4.3656029821196467e-08,2.1158804576569211e-09,1.269087671893407e-08,0.00049757206012331925,0.067635075409119727,2.6149845829026746e-05,0.0025369459392506851,7.6288603469634085e-05,5.0158609150338874e-10,3.4488074162732713e-13,1.2344885007356325e-09,3.2377876968096766e-08
