Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24)
1.0831186656105923e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980705811345784,0.1129094391473448,0.021830748254785055,2.1323440466830886e-21,2.0850986226539314e-15,5.2343993099038978e-06,1.4512561129832717e-11,2.213441925912098e-19,1.4915942587957643e-14,6.7715427286560622e-10,4.1000272015110121e-29,1.3624816189091517e-08,2.6968726276316576e-20,2.7608003632021575e-24,7.3875242998530652e-22,9.8039999727278233e-26,1.2951069636124231e-14,5.9064611734287389e-22,0.0057533006842406956,0.0019816388509181137,4.9972347190327778e-11,1.8263973812555494e-05,4.0097368489728236e-15,4.0749443398307273e-09,7.2213725519482746e-06,1.8524173612374211e-12,9.2254416076257074e-12,7.6069019602240141e-08,7.6721830418629441e-25
1.0868994019463615e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980028725237354,0.11290942628856843,0.021827401722166323,2.1682585310290549e-21,2.1146159678104996e-15,5.2956043541609025e-06,1.4689011296940738e-11,2.255378891749682e-19,1.5077078651927012e-14,6.8287939817612728e-10,4.2252745494389755e-29,1.3713930990522008e-08,2.7494022603637506e-20,2.816539542853449e-24,7.538014060785403e-22,9.9585773245395071e-26,1.308747809986414e-14,6.0349300432123009e-22,0.005753266440794865,0.0019883319158743242,5.0131859539648166e-11,1.8328009283111099e-05,4.0282709425231922e-15,4.1159520472854652e-09,7.2684276135267501e-06,1.8652239193851916e-12,9.3171089694794474e-12,7.6976789617414588e-08,7.7747474090584959e-25
1.0906801382821307e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32979351978779514,0.11290941533534431,0.021824055839893386,2.2046520189011089e-21,2.1444421482870842e-15,5.3571996198657157e-06,1.4866955879193761e-11,2.2980133325089473e-19,1.5239550061022697e-14,6.8863515945304653e-10,4.3540362047317698e-29,1.3803131065019528e-08,2.8028192172220131e-20,2.8732716948469656e-24,7.6910683603275126e-22,1.0115030646740719e-25,1.3224967013732956e-14,6.1658980426380427e-22,0.0057532301426544566,0.0019950236801368334,5.0291341940201563e-11,1.839184857704949e-05,4.0468670093323688e-15,4.1571877789083783e-09,7.3156315566853517e-06,1.8780535811547433e-12,9.4093714442155683e-12,7.7890508524415959e-08,7.8783238545244651e-25
1.0940828009843229e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978743192833104,0.1129094070622486,0.021821045101717361,2.237819602038713e-21,2.1715513670457724e-15,5.412968663970715e-06,1.5028389462373386e-11,2.3369885561446637e-19,1.5386921706541206e-14,6.9384153551087261e-10,4.4729997671697602e-29,1.3883482237861431e-08,2.8516632013826819e-20,2.9251922110234126e-24,7.8310383659202422e-22,1.0257455698566475e-25,1.334963472700583e-14,6.2859408222059322e-22,0.0057531957620335404,0.0020010451562320407,5.0434848346172528e-11,1.8449136778108597e-05,4.0636565150979403e-15,4.1944950421810761e-09,7.3582423710071784e-06,1.8896199081927394e-12,9.4929179791416331e-12,7.8717937035030371e-08,7.9724124615934329e-25
1.0974854636865151e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978134673657422,0.11290940025090322,0.021818034889994488,2.2713824541737171e-21,2.1989137279021942e-15,5.4690531580276111e-06,1.5191044200918629e-11,2.376543485132628e-19,1.553538551283259e-14,6.9907272074759298e-10,4.5949478867859984e-29,1.3963899138112705e-08,2.9012447360860868e-20,2.9779406096878594e-24,7.9731388630352795e-22,1.0401424745620971e-25,1.3475184866879249e-14,6.4080731562239717e-22,0.0057531597989094177,0.0020070655794192159,5.0578331469359942e-11,1.8506267146673644e-05,4.0804965280015082e-15,4.231987270914473e-09,7.4009737267569956e-06,1.9012047433797988e-12,9.576949333502499e-12,7.9550175077343591e-08,8.0673320848597906e-25
1.1008881263887073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977526417438713,0.11290939486399977,0.021815025204571098,2.3053440526073545e-21,2.2265306481838097e-15,5.525452794339891e-06,1.5354925155628404e-11,2.4166852020848733e-19,1.568494646398958e-14,7.0432871140418865e-10,4.7199479468035258e-29,1.4044380200419121e-08,2.951572855453108e-20,3.0315282522154517e-24,8.1173953872579286e-22,1.0546949449304072e-25,1.3601620857234939e-14,6.5323265528012809e-22,0.0057531222906152943,0.0020130849500056944,5.0721791372220859e-11,1.8563240209231678e-05,4.0973872389435305e-15,4.2696645969203654e-09,7.4438255989817846e-06,1.9128079741442859e-12,9.6614668113467699e-12,8.0387218189631103e-08,8.163086077629277e-25
1.1042907890908995e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976918420449569,0.11290939086510419,0.021812016045294248,2.3397078943404586e-21,2.2544035472543123e-15,5.5821672593359473e-06,1.5520037388716814e-11,2.4574208509212607e-19,1.5835609541131438e-14,7.0960950312898297e-10,4.8480686569628462e-29,1.4124923871328173e-08,3.0026566708494393e-20,3.085966625490827e-24,8.2638336850069997e-22,1.0694041519255502e-25,1.3728946111571046e-14,6.6587329052731844e-22,0.0057530832736100712,0.0020191032682973348,5.0865224749613098e-11,1.8620056504202797e-05,4.1143286217155967e-15,4.3075271532729422e-09,7.4867979627263164e-06,1.9244294993779548e-12,9.7464717214760522e-12,8.1229061808301931e-08,8.2596782520880456e-25
1.1076934517930917e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976310679047049,0.11290938821863654,0.021809007412011749,2.374477496129114e-21,2.2825338465380375e-15,5.6391962337309415e-06,1.5686385963784066e-11,2.4987576370575157e-19,1.5987379722280248e-14,7.1491509098291163e-10,4.9793800752913174e-29,1.4205528609322564e-08,3.05450537113107e-20,3.1412673426911831e-24,8.4124797142432024e-22,1.0842712713368034e-25,1.3857164032895575e-14,6.7873244954928519e-22,0.0057530427834984977,0.0020251205345985387,5.100863437206962e-11,1.8676716581588221e-05,4.1313208995166066e-15,4.3455750697332173e-09,7.5298907930284786e-06,1.9360692417310509e-12,9.8319653848401078e-12,8.2075701270486062e-08,8.3571157653381053e-25
1.1110961144952839e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975703189670613,0.11290938688985107,0.021805999304572103,2.4096563945246556e-21,2.3109229695141145e-15,5.6965393926879019e-06,1.585397594578699e-11,2.5407028276097036e-19,1.6140261982237637e-14,7.2024546944479922e-10,5.1139536299927883e-29,1.4286192884852503e-08,3.1071282228885227e-20,3.1974421441601882e-24,8.5633596451752117e-22,1.099297483780055e-25,1.3986278013620526e-14,6.9181339971275051e-22,0.0057530008550511413,0.0020311367492122949,5.1152020959194834e-11,1.8733221002657183e-05,4.1483643028279167e-15,4.3838084837028321e-09,7.5731040649166767e-06,1.9477270934795333e-12,9.9179491026652875e-12,8.2927131816611359e-08,8.4554020169455517e-25
1.1141585109272569e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975156661836247,0.11290938679250175,0.021803292457347401,2.441670290621588e-21,2.3366956526023719e-15,5.7484165907242845e-06,1.6005872519776441e-11,2.5789797410490865e-19,1.6278810952562229e-14,7.2506400100213377e-10,5.2379191127708157e-29,1.4358840382917687e-08,3.155158410652213e-20,3.2487566141781685e-24,8.7010833702342607e-22,1.1129580791908543e-25,1.4103249522267213e-14,7.0377861859900471e-22,0.0057529619177526673,0.002036550443421208,5.1281046050879226e-11,1.8783942368192638e-05,4.1637470338751092e-15,4.418377271357483e-09,7.6120989665326738e-06,1.9582345651159821e-12,9.9957545253507507e-12,8.3697511675206238e-08,8.5445884630365582e-25
1.1172209073592299e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974610332840765,0.11290938771079601,0.021800586035823785,2.4740212037624651e-21,2.3626801781597791e-15,5.8005477664704756e-06,1.6158782431278494e-11,2.6177607836813669e-19,1.6418268355446193e-14,7.2990260317839935e-10,5.3646399573765859e-29,1.4431533779048309e-08,3.2038300955584365e-20,3.3007974457887653e-24,8.8406573045479363e-22,1.1267493676380197e-25,1.4220952036141101e-14,7.1592860466633615e-22,0.0057529218671194086,0.0020419632862265285,5.1410052105922007e-11,1.8834538539985748e-05,4.1791713534981763e-15,4.4530965238793613e-09,7.6511913873950002e-06,1.9687565703548706e-12,1.0073958908607727e-11,8.4471764779580744e-08,8.6344702286097596e-25
1.1202833037912028e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974064200252234,0.1129093896210603,0.021797880039892213,2.5067117534018787e-21,2.388877588178741e-15,5.852932672217603e-06,1.631270937534952e-11,2.6570513822844175e-19,1.6558637810344686e-14,7.3476127076026648e-10,5.4941711702962916e-29,1.4504271983181144e-08,3.2531501954143922e-20,3.3535734657486298e-24,8.9821009699598122e-22,1.1406722198235963e-25,1.4339388005882376e-14,7.2826582254827649e-22,0.0057528807268430668,0.0020473752778463077,5.1539038362808432e-11,1.8885009949333769e-05,4.1946373353202479e-15,4.4879663447001986e-09,7.6903813092900147e-06,1.9792930416269986e-12,1.0152563203562735e-11,8.5249887469231331e-08,8.7250503455604919e-25
1.1233457002231758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32973518261688167,0.11290939250012111,0.021795174469444106,2.5397445721008849e-21,2.4152889260177458e-15,5.9055710570062691e-06,1.6467657047864209e-11,2.6968570046300873e-19,1.6699922934299564e-14,7.3963999816565838e-10,5.6265687130763471e-29,1.4577053913170022e-08,3.3031256796217274e-20,3.4070935865323351e-24,9.1254340293004546e-22,1.1547275096194672e-25,1.4458559874924096e-14,7.4079276341283752e-22,0.0057528385201152188,0.0020527864184977426,5.1668004781246471e-11,1.8935357034129875e-05,4.2101450798768108e-15,4.5229868378405394e-09,7.7296687140006824e-06,1.9898439155851003e-12,1.0231568362623638e-11,8.6031876026500722e-08,8.8163323095497894e-25
1.1264080966551488e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972972514814486,0.11290939632529462,0.021792469324371261,2.5731223055563387e-21,2.4419152364061557e-15,5.9584626667171054e-06,1.6623629145498825e-11,2.7371831596108259e-19,1.6842127341869969e-14,7.4453877944687615e-10,5.7618895159829171e-29,1.4649878494797581e-08,3.3537635693129832e-20,3.4613668069281922e-24,9.2706762867902293e-22,1.1689161140680517e-25,1.4578470079433942e-14,7.5351194515990634e-22,0.005752795269637896,0.0020581967083971912,5.1796951384212556e-11,1.8985580238680852e-05,4.2256946920523433e-15,4.5581581086223555e-09,7.7690535833066028e-06,2.0004091300806934e-12,1.0310975337698332e-11,8.6817726678034378e-08,8.9083196267974335e-25
1.1294704930871217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972426957344497,0.11290940107437603,0.021789764604565925,2.6068476126263805e-21,2.4687575654445988e-15,6.011607244160438e-06,1.6780629365714624e-11,2.7780353973560019e-19,1.6985254645063472e-14,7.494576082937239e-10,5.9001914918006184e-29,1.4722744661785733e-08,3.4050709374865769e-20,3.516402212570802e-24,9.417847688439461e-22,1.1832389133829879e-25,1.4699121048256749e-14,7.6642591261913114e-22,0.0057527509976339252,0.002063606147760186,5.1925878158422769e-11,1.9035680013525564e-05,4.2412862746869703e-15,4.5934802636885473e-09,7.8085358989842178e-06,2.0109886241284688e-12,1.0390785080180395e-11,8.7607435596224852e-08,9.0010158068342266e-25
1.1325328895190947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971881587037871,0.11290940672562975,0.021787060309920728,2.6409231653591873e-21,2.4958169606107311e-15,6.0650045291649624e-06,1.6938661406741368e-11,2.8194193093476579e-19,1.7129308453267909e-14,7.5439647803663319e-10,6.0415335497887113e-29,1.4795651355804635e-08,3.4570549091401431e-20,3.5722089764811618e-24,9.5669683224455972e-22,1.1976967909498012e-25,1.4820515202857973e-14,7.7953723774837211e-22,0.0057527057258570493,0.0020690147368014559,5.2054785104994694e-11,1.9085656815255004e-05,4.2569199316070096e-15,4.6289534110011445e-09,7.8481156428068574e-06,2.0215823379257113e-12,1.04709985409669e-11,8.8400998900641535e-08,9.0944243703193664e-25
1.1386576823830406e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970791399179761,0.11290942064999854,0.021781652995683246,2.7101357621311372e-21,2.5505911461617216e-15,6.1725561667869643e-06,1.7257835747891643e-11,2.9038047294450893e-19,1.7420210008760042e-14,7.6433431175424634e-10,6.3335786168870957e-29,1.494158213139739e-08,3.5630814236586217e-20,3.6861737113694296e-24,9.8711383536094644e-22,1.2270213302444561e-25,1.5065542718029189e-14,8.0636238568516625e-22,0.0057526122677126748,0.0020798293647737789,5.2312539506520762e-11,1.9185243354932848e-05,4.2883138841360133e-15,4.7003531208896299e-09,7.9275673419655643e-06,2.0428121913105879e-12,1.0632640418502649e-11,8.9999672890760189e-08,9.2833927616985493e-25
1.1447824752469866e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296970193420905,0.11290943793352734,0.021776247380807679,2.7807817371504204e-21,2.6062462006434805e-15,6.2811154418881423e-06,1.7581181769539946e-11,2.9903849831408512e-19,1.7714860828507884e-14,7.7435222017443273e-10,6.638516460846839e-29,1.5087662514157526e-08,3.6719011578003559e-20,3.8033361640642765e-24,1.0183349944515163e-21,1.2568968624983974e-25,1.5313571846987232e-14,8.3400851477167324e-22,0.0057525150602233902,0.0020906405940164167,5.257021457465275e-11,1.9284343624777484e-05,4.319877383670285e-15,4.7723581287671212e-09,8.0074085349108666e-06,2.0640982347347722e-12,1.079590856736734e-11,9.1613716601925413e-08,9.4752531068544593e-25
1.1509072681109325e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968613175776657,0.11290945841823562,0.021770843464448852,2.8528829445557181e-21,2.6627905540170619e-15,6.39068017458542e-06,1.7908729083537748e-11,3.0792063025482956e-19,1.8013289686503822e-14,7.8445013732180013e-10,6.9568556866677921e-29,1.5233884324196622e-08,3.7835729967633767e-20,3.9237729199044187e-24,1.0503768959348802e-21,1.2873305690486019e-25,1.5564621690216976e-14,8.6249719764512296e-22,0.0057524142615147794,0.0021014484262196699,5.2827810296394591e-11,1.938296147749703e-05,4.3516112681184511e-15,4.8449693467516211e-09,8.0876390757271717e-06,2.0854400307058091e-12,1.0960810576559758e-11,9.3243097231729372e-08,9.6700338328554749e-25
1.1570320609748785e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967525108187268,0.11290948195274834,0.021765441245767351,2.9264614522410668e-21,2.7202326587718378e-15,6.5012481454769839e-06,1.8240507312490177e-11,3.1703155921725961e-19,1.8315525308504077e-14,7.946279917705886e-10,7.2891222336857993e-29,1.5380239509217235e-08,3.8981566700077759e-20,4.0475620144651052e-24,1.0832563574470664e-21,1.3183296820415638e-25,1.5818711224981922e-14,8.9185046021648616e-22,0.005752310023106947,0.0021122528630623432,5.3085326660800099e-11,1.9481100846031259e-05,4.3835163796247512e-15,4.9181877087816381e-09,8.1682588184580057e-06,2.1068371593863552e-12,1.112735402702188e-11,9.4887781265122486e-08,9.8677634873565126e-25
1.1631568538388244e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966437716372216,0.1129095083920206,0.021760040723929282,3.0015395427514852e-21,2.7785809900818018e-15,6.6128170982484708e-06,1.8576546089255491e-11,3.2637604323528801e-19,1.8621596370003167e-14,8.048857067442104e-10,7.6358598583346312e-29,1.5526720144495464e-08,4.015712755151768e-20,4.1747829509263435e-24,1.1169904290457379e-21,1.349901484451346e-25,1.6075859303709483e-14,9.2209078813908204e-22,0.0057522024901898354,0.002123053906212178,5.3342763658092926e-11,1.9578765738266152e-05,4.4155935647677086e-15,4.9920141707595546e-09,8.2492676171088002e-06,2.1282892182372221e-12,1.1295546491646006e-11,9.654773451677987e-08,1.006847073840142e-24
1.1692816467027704e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965350985863651,0.11290953759707359,0.021754641898106084,3.0781397141794834e-21,2.8378440459661326e-15,6.7253847422180237e-06,1.8916875056451232e-11,3.3595890826330863e-19,1.8931531494247898e-14,8.1522320021453673e-10,7.997630626458974e-29,1.5673318432791186e-08,4.1363026817719204e-20,4.3055167174379808e-24,1.1515963943972631e-21,1.3820533100968072e-25,1.6336084652425576e-14,9.5324113330575855e-22,0.0057520918018874106,0.0021338515573262663,5.3600121279838245e-11,1.9675960231872288e-05,4.447843674828348e-15,5.0664497106670696e-09,8.3306653256495998e-06,2.1497958216571071e-12,1.1465395535281463e-11,9.8222922172557923e-08,1.0272184374119069e-24
1.1754064395667163e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964264902769508,0.11290956943474091,0.021749244767474307,3.1562846810592945e-21,2.8980303474479449e-15,6.8389487548197334e-06,1.9261523865966824e-11,3.4578504850625985e-19,1.9245359250290778e-14,8.2564038500088768e-10,8.3750154152869095e-29,1.582002670418815e-08,4.2599887351073439e-20,4.4398458044841522e-24,1.1870917719466357e-21,1.4147925436580109e-25,1.6599405869238012e-14,9.8532492037397191e-22,0.0057519780915111394,0.0021446458180514509,5.3857399518900188e-11,1.9772688469268066e-05,4.480267566025603e-15,5.1414953286430844e-09,8.412451798017743e-06,2.1713566006177745e-12,1.163690871474185e-11,9.9913308830029444e-08,1.0478933302487242e-24
1.1815312324306622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963179453749825,0.11290960377742586,0.02174384933121545,3.2359973752575244e-21,2.9591484387085935e-15,6.9535067840234235e-06,1.9610522178482811e-11,3.5585942674251562e-19,1.9563108151083792e-14,8.3613716886867705e-10,8.7686144254087078e-29,1.5966837415864022e-08,4.3868340596652344e-20,4.5778542222454123e-24,1.2234943160698157e-21,1.4481266206918079e-25,1.6865841422869787e-14,1.01836605331892e-21,0.0057518614868028268,0.0021554366900247129,5.4114598369387254e-11,1.9868954652711873e-05,4.5128660997410148e-15,5.2171520470337495e-09,8.4946268881204668e-06,2.1929712022970664e-12,1.1810093578812071e-11,1.016188585380651e-07,1.0688746551070502e-24
1.1876560252946082e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962094625993771,0.11290964050286899,0.021738455588515761,3.3173009468612955e-21,3.0212068872390584e-15,7.0690564506899253e-06,1.9963899662996625e-11,3.6618707463947654e-19,1.9884806651612773e-14,8.4671345462766538e-10,9.1790477029663892e-29,1.6113743151791976e-08,4.5169026627266256e-20,4.7196275179536206e-24,1.2608220182083221e-21,1.4820630276465971e-25,1.7135409651242186e-14,1.0523889220143118e-21,0.0057517421101671209,0.0021662241748735284,5.4371717826616926e-11,1.9964763039524896e-05,4.5456401427335216e-15,5.293420910412715e-09,8.5771904498374303e-06,2.2146392897097931e-12,1.1984957668255399e-11,1.0333953483544214e-07,1.0901653266763725e-24
1.193780818158554e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961010407197938,0.11290967949392519,0.021733063538566053,3.400218765064989e-21,3.0842142839898838e-15,7.1855953508622327e-06,2.0321685996354904e-11,3.7677309306187821e-19,2.0210483147071764e-14,8.5736914022977237e-10,9.6069556720694591e-29,1.6260736622377162e-08,4.6502594177533066e-20,4.8652527932349801e-24,1.2990931079862834e-21,1.5166093018762713e-25,1.7408128760106828e-14,1.0874184088397115e-21,0.0057516200788942495,0.002177008274216229,5.4628757887075006e-11,2.0060117937443981e-05,4.5785905673410489e-15,5.3703029855727617e-09,8.6601423370232342e-06,2.236360541336983e-12,1.2161508515820732e-11,1.0507530078848159e-07,1.1117682715536561e-24
1.1999056110225e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959926785545313,0.11290972063835027,0.021727673180561541,3.4847744190555197e-21,3.1481792435191041e-15,7.3031210579931038e-06,2.0683910862792093e-11,3.8762265237288961e-19,2.0540165971076808e-14,8.6810411886640768e-10,1.0052999677442634e-28,1.6407810664031164e-08,4.7869700676968911e-20,5.0148187214387295e-24,1.3383260543101469e-21,1.5517730316533788e-25,1.768401682172563e-14,1.1234798953133925e-21,0.0057514955053735327,0.002187788989662336,5.4885718548377178e-11,2.015502370010325e-05,4.6117182516715855e-15,5.4477993614901888e-09,8.7434824035098275e-06,2.2581346507540123e-12,1.2339753646249761e-11,1.0682611902771696e-07,1.1336864282177509e-24
1.206030403886446e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958843749685279,0.11290976382859635,0.021722284513701701,3.5709917188955623e-21,3.2131104041367201e-15,7.4216311251091338e-06,2.1050603953475266e-11,3.9874099272802572e-19,2.087388339391885e-14,8.7891827906528093e-10,1.0517862537402071e-28,1.6554958238686924e-08,4.9271012282101495e-20,5.1684155649495574e-24,1.378539566451115e-21,1.5875618561815114e-25,1.7963091773598055e-14,1.1605992687499607e-21,0.0057513684972980263,0.0021985663228128796,5.5142599809232064e-11,2.024948472264439e-05,4.6450240797825512e-15,5.5259111492629357e-09,8.8272105031088967e-06,2.2799613262580858e-12,1.2519700576284182e-11,1.0859195178359232e-07,1.1559227470038685e-24
1.212155196750392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957761288714332,0.11290980896161566,0.021716897537190076,3.65889469640451e-21,3.2790164280450272e-15,7.5411230869111582e-06,2.1421794966055145e-11,4.1013342436185634e-19,2.1211663620855762e-14,8.8981150478664824e-10,1.1002249107299246e-28,1.6702172433256031e-08,5.0707203907603092e-20,5.3261351924811422e-24,1.4197525951102677e-21,1.6239834656069128e-25,1.824537141723552e-14,1.1988029289421782e-21,0.0057512391578606317,0.0022093402752607133,5.5399401669405068e-11,2.0343505437456186e-05,4.6785089418490495e-15,5.6046394820236849e-09,8.9113264896142035e-06,2.301840290495614e-12,1.2701356814673058e-11,1.1037276092118407e-07,1.1784801900781191e-24
1.218279989614338e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956679392157695,0.11290985593867273,0.021711512250234169,3.7485076060373652e-21,3.3459060014748349e-15,7.6615944618110939e-06,2.1797513604223285e-11,4.2180532786749716e-19,2.155353479044322e-14,9.0078367551896226e-10,1.1506886853543374e-28,1.6849446459030498e-08,5.2178959256443264e-20,5.4880710963476072e-24,1.4619843334664122e-21,1.6610456010293311e-25,1.8530873416982407e-14,1.2381177948662796e-21,0.0057511075859419721,0.0022201108485908078,5.5656124129683441e-11,2.0437090310042763e-05,4.712173734321191e-15,5.6839855148289646e-09,8.995830216803846e-06,2.3237712800899406e-12,1.288472986218012e-11,1.1216850797394415e-07,1.2013617314120735e-24
1.2244047824782838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955598049951723,0.11290990466516437,0.021706128652045274,3.8398549257617975e-21,3.4137878348175824e-15,7.7830427539056284e-06,2.2177789577275211e-11,4.3376215446890133e-19,2.1899524972904115e-14,9.1183466637388438e-10,1.2032526438278909e-28,1.6996773651031621e-08,5.3686970849065469e-20,5.6543184097098516e-24,1.5052542182067455e-21,1.6987560545121164e-25,1.8819615298882972e-14,1.2785713114099892e-21,0.0057509738762904139,0.0022308780443805365,5.5912767191842201e-11,2.0530243835019946e-05,4.7460193600705446e-15,5.7639504245254488e-09,9.0807215384424851e-06,2.3457540452698566e-12,1.3069827211591064e-11,1.1397915417646742e-07,1.2245703567573552e-24
1.2305295753422298e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954517252426979,0.11290995505044701,0.021700746741838348,3.9329613579332996e-21,3.4826706627530166e-15,7.9054654548872316e-06,2.2562652599679588e-11,4.460094262859787e-19,2.22496621685361e-14,9.229643481806293e-10,1.2579942314793372e-28,1.714414746730834e-08,5.5231940051591819e-20,5.8249739237940917e-24,1.5495819305404473e-21,1.7371226690915837e-25,1.9111614449593643e-14,1.3201914561224326e-21,0.0057508381196945992,0.0022416418641999485,5.6169330858611336e-11,2.0622970532238638e-05,4.7800467285260866e-15,5.8445354095945369e-09,9.1660003082835365e-06,2.3677883494993395e-12,1.3256656347721012e-11,1.158046604962876e-07,1.2481090636203155e-24
1.2366543682061757e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953436990292023,0.11291000700767162,0.021695366518831884,4.0278518301683829e-21,3.5525632443719576e-15,8.0288600458929744e-06,2.2952132390653213e-11,4.5855273659256403e-19,2.2603974306156984e-14,9.3417258757960527e-10,1.3149933333746287e-28,1.7291561488187207e-08,5.6814577103058989e-20,6.000136105080076e-24,1.5949873971952655e-21,1.7761533387856393e-25,1.9406888115339941e-14,1.3630067459852073e-21,0.0057507004031487766,0.0022524023096120293,5.6425815133643714e-11,2.0715274943034412e-05,4.8142567557996628e-15,5.9257416899762369e-09,9.2516663800712866e-06,2.3898739691088702e-12,1.344522474742191e-11,1.1764498766470504e-07,1.2719808612367195e-24
1.2427791610701217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952357254617964,0.11291006045362498,0.02168998798224777,4.1245514962157482e-21,3.6234743632938356e-15,8.1532239992915848e-06,2.3346258673741824e-11,4.7139775006724961e-19,2.2962489241587684e-14,9.4545924711532417e-10,1.3743323360315714e-28,1.7439009415476306e-08,5.8435601141688065e-20,6.1799051124563304e-24,1.6414907913971674e-21,1.8158560086016949e-25,1.9705453400917622e-14,1.4070462442039086e-21,0.005750560810011237,0.0022631593821729507,5.6682220021484201e-11,2.0807161626602289e-05,4.8486503648013565e-15,6.0075705068734179e-09,9.3377196075429778e-06,2.4120106929287402e-12,1.3635539879589935e-11,1.1950009620665138e-07,1.2961887705464729e-24
1.2489039539340676e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951278036823517,0.11291011530857807,0.021684611131311187,4.2230857368254977e-21,3.6954128277788439e-15,8.278554780409286e-06,2.3745061176406661e-11,4.8455020303710102e-19,2.3325234756172393e-14,9.5682418532854305e-10,1.436096190235264e-28,1.7586485071625128e-08,6.0095740230191594e-20,6.364382814339733e-24,1.6891125338331377e-21,1.8562386745438646e-25,2.0007327268737417e-14,1.4523395670193789e-21,0.005750419420156117,0.0022739130834323125,5.6938545527539527e-11,2.0898635156495658e-05,4.8832284853448629e-15,6.0900231225375327e-09,9.42415984443085e-06,2.4341983219247114e-12,1.3827609205173018e-11,1.2136994646959649e-07,1.3207358241684156e-24
1.2550287467980135e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950199328660834,0.11291017149614052,0.021679235965250492,4.3234801606164116e-21,3.7683874708345243e-15,8.4048498491951194e-06,2.4148569629616646e-11,4.9801590371428602e-19,2.3692238555335559e-14,9.6826725684762544e-10,1.5003724749626079e-28,1.7733982398842718e-08,6.1795731380122536e-20,6.5536728057567554e-24,1.7378732935972144e-21,1.897309383619464e-25,2.0312526537912602e-14,1.4989168905379354e-21,0.0057502763101188806,0.0022846634149333743,5.7194791658049324e-11,2.0989700117247957e-05,4.9179920542432013e-15,6.1731008200367844e-09,9.5109869444641192e-06,2.4564366688363611e-12,1.4021440177178324e-11,1.2325449865150551e-07,1.3456250663751494e-24
1.2611535396619595e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949121122201852,0.11291022894312121,0.021673862483297106,4.4257606049412947e-21,3.8424071503165831e-15,8.5321066618264953e-06,2.4556813767446177e-11,5.1180073242563914e-19,2.4063528267175374e-14,9.7978831247907157e-10,1.5672514624241069e-28,1.7881495458176028e-08,6.3536320575269393e-20,6.747880425383841e-24,1.7877939891198659e-21,1.9390762338448178e-25,2.0621067883389033e-14,1.5468089575798355e-21,0.0057501315532357145,0.0022954103782132744,5.7450958420057666e-11,2.1080361101115655e-05,4.9529420153949054e-15,6.256804903007805e-09,9.5982007613709508e-06,2.4787255578184224e-12,1.4217040240679774e-11,1.2515371282785421e-07,1.3708595530678795e-24
