Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CHOX(53),HOCOX(217),C2H4X(209)
1.5134394006618815e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45160586128992852,0.1179594817667817,0.022819732632707954,0.0,1.7359843715966333e-11,8.3576070548228916e-08,5.9976623068873247e-11,8.2576704930943313e-12,4.9278652939367986e-26,1.3358204415257528e-05,7.8108145948224787e-23,1.3075917124684876e-05,1.9937740570551013e-16,1.0152604882070718e-14,6.5960366978103862e-20,1.0627471769081232e-21,5.8319834049276533e-09,2.2251509984299504e-16,0.00069699676472977014,3.663943455736155e-06,6.2515530878345015e-07,3.6365556962820765e-11,1.6663250129127891e-14,1.9851152060764421e-12,1.2909398367220254e-07,7.5537272315577114e-11,3.973940687549359e-10,1.0718370211324957e-10,3.0008358191939944e-16,1.8096598222562758e-15,9.6465981197768797e-12,1.8797333488556388e-16,3.0552148694854971e-19,1.093226567528577e-20,2.5444198471082701e-19
1.5212279386938556e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45160243180158882,0.11795598812356352,0.022819732613677875,0.0,1.7646425767132647e-11,8.442917690023969e-08,6.0728774846381397e-11,8.3856883155524756e-12,5.0576519588817784e-26,1.3426952207473225e-05,8.0255380109349615e-23,1.3141787976563248e-05,2.0272584677151353e-16,1.0374377170611773e-14,6.7315792154848726e-20,1.0819503346839056e-21,5.8996312232673496e-09,2.2737068243161114e-16,0.00070042077715598376,3.6639112296973133e-06,6.2977536000924533e-07,3.6457441198805246e-11,1.6705353272557649e-14,1.9976184404941539e-12,1.2997540992697057e-07,7.5927563655098118e-11,4.0313291818069892e-10,1.0793218840619991e-10,3.0687929437757159e-16,1.8300235465504756e-15,9.7169239557547678e-12,1.903373344399584e-16,3.1002575585994233e-19,1.1088950247583739e-20,2.6160706768583657e-19
1.5290164767258297e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159900391408775,0.11795249609502689,0.022819732594511685,0.0,1.793631207590288e-11,8.5286533113906636e-08,6.1486334074018037e-11,8.515021113786923e-12,5.1901063879225025e-26,1.349570001308156e-05,8.2449747003479342e-23,1.3207644623788428e-05,2.0611193530952502e-16,1.0599866404859338e-14,6.8691229740735537e-20,1.1013926912115016e-21,5.9677484263705056e-09,2.3230574322339023e-16,0.00070384317266497846,3.6638787953323686e-06,6.3440943051547251e-07,3.654932577022631e-11,1.674745657533849e-14,2.0102117124435764e-12,1.3085905016804225e-07,7.6317855070758694e-11,4.0892276892204263e-10,1.0868295248138552e-10,3.13790628132769e-16,1.8505627892963117e-15,9.7874386662797099e-12,1.9271835548179663e-16,3.1457604036728302e-19,1.1247203094772479e-20,2.6893344713850545e-19
1.5368050147578038e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159557762665492,0.11794900568040806,0.022819732575202853,0.0,1.8229525571916971e-11,8.6148138150939705e-08,6.2249314579867603e-11,8.6456755795674048e-12,5.3252681772164214e-26,1.3564447831808836e-05,8.469202159503627e-23,1.3273487071550886e-05,2.0953588569185719e-16,1.0829116857302691e-14,7.0086861413106159e-20,1.1210759453364078e-21,6.0363364199827438e-09,2.3732115169247314e-16,0.00070726395202071993,3.6638461642210122e-06,6.3905751507695262e-07,3.6641210677139423e-11,1.6789560037554671e-14,2.0228955547726932e-12,1.3174490435845081e-07,7.6708146560974493e-11,4.1476377566011266e-10,1.0943599372717537e-10,3.2081890031211144e-16,1.8712786144421118e-15,9.8581423356078934e-12,1.9511644132933584e-16,3.1917262491223613e-19,1.1407033877922338e-20,2.7642384532962597e-19
1.544593552789778e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45159215293852112,0.11794551687894375,0.022819732555745219,0.0,1.8526089254927288e-11,8.7013990977397529e-08,6.3017730195802298e-11,8.7776584042425866e-12,5.4631772897076811e-26,1.3633195663381584e-05,8.6982987343341504e-23,1.3339315325038838e-05,2.1299791232256151e-16,1.1062173127595808e-14,7.1502869502488977e-20,1.1410018000634346e-21,6.1053966093508829e-09,2.4241778211856131e-16,0.00071068311598681102,3.6638133472632881e-06,6.4371960846430148e-07,3.673309591956589e-11,1.6831663659275292e-14,2.0356705016568087e-12,1.3263297246125007e-07,7.709843812416321e-11,4.2065609230287054e-10,1.1019131151849296e-10,3.2796543563846084e-16,1.8921720890589132e-15,9.9290350452411623e-12,1.9753163531228331e-16,3.2381579466176462e-19,1.1568452281896015e-20,2.8408101512312769e-19
1.552382090821752e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158872984891779,0.117942029689871,0.022819732536132939,0.0,1.8826026194783448e-11,8.7884090563690636e-08,6.3791594757269139e-11,8.9109762787400296e-12,5.6038740565913697e-26,1.3701943507526561e-05,8.932343624939575e-23,1.3405129389438259e-05,2.1649822963739182e-16,1.1299080143624612e-14,7.2939436991642192e-20,1.1611719625572573e-21,6.174930399214669e-09,2.4759651358755935e-16,0.00071410066532649231,3.6637803547194987e-06,6.4839570544391821e-07,3.6824981497494908e-11,1.6873767440555218e-14,2.0485370885975443e-12,1.3352325443951369e-07,7.7488729758744476e-11,4.2659987198885584e-10,1.1094890521744584e-10,3.3523156643144707e-16,1.9132442833455456e-15,1.0000116874052747e-11,1.9996398077110241e-16,3.2850583550903341e-19,1.1731468015410473e-20,2.9190774015668639e-19
1.5601706288537261e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158530835707744,0.11793854411242723,0.02281973251636045,0.0,1.9129359531416767e-11,8.8758435884584548e-08,6.4570922103086433e-11,9.0456358935660857e-12,5.7473991787773541e-26,1.3770691363970744e-05,9.1714168902664566e-23,1.3470929269932849e-05,2.2003705210376896e-16,1.1539883162573444e-14,7.4396747514602309e-20,1.1815881441428917e-21,6.2449391937988936e-09,2.5285822999221528e-16,0.00071751660080264198,3.6637471962477638e-06,6.5308580077797593e-07,3.6916867410885414e-11,1.6915871381435964e-14,2.0614958524218262e-12,1.3441575025633453e-07,7.7879021463139928e-11,4.3259526709093292e-10,1.1170877417392469e-10,3.4261863260849306e-16,1.9344962706334061e-15,1.0071387898407613e-11,2.0241352105635109e-16,3.3324303407428288e-19,1.1896090811096716e-20,2.9990683501229665e-19
1.5679591668857002e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45158188846223374,0.11793506014585016,0.022819732496422499,0.0,1.9436112474824355e-11,8.9637025919203008e-08,6.5355726075249909e-11,9.1816439388058244e-12,5.893793728353738e-26,1.3839439232441348e-05,9.4155994527867927e-23,1.3536714971704061e-05,2.2361459422074536e-16,1.178462777199069e-14,7.5874985355737741e-20,1.2022520603061129e-21,6.3154243968058953e-09,2.5820382003276099e-16,0.00072093092317777581,3.6637138809393758e-06,6.577898892244104e-07,3.7008753659667977e-11,1.695797548194653e-14,2.0745473312808716e-12,1.3531045987482395e-07,7.8269313235773102e-11,4.3864242922002102e-10,1.1247091772617278e-10,3.5012798168583756e-16,1.9559291273909348e-15,1.0142848192277525e-11,2.0488029952805044e-16,3.3802767770566884e-19,1.2062330425557228e-20,3.0808114538680758e-19
1.5757477049176743e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157847016362113,0.11793157778937798,0.022819732476314077,0.0,1.9746308305052908e-11,9.0519859651030976e-08,6.6146020518747621e-11,9.3190071041229624e-12,6.043099150049916e-26,1.3908187112665805e-05,9.6649731031773857e-23,1.3602486499931094e-05,2.2723107051897044e-16,1.2033359890853618e-14,7.7374335448807137e-20,1.2231654306938117e-21,6.3863874114083951e-09,2.6363417721755175e-16,0.00072434363321404794,3.6636804173520813e-06,6.6250796553691057e-07,3.7100640243746417e-11,1.7000079742104159e-14,2.087692064649165e-12,1.3620738325811128e-07,7.8659605075069395e-11,4.4474150922880815e-10,1.1323533520132738e-10,3.5776096877955772e-16,1.977543933227816e-15,1.0214497827351166e-11,2.0736435955508239e-16,3.4286005448007524e-19,1.2230196639421508e-20,3.1643354826242224e-19
1.5835362429496484e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157505346047488,0.11792809704224912,0.022819732456030438,0.0,2.0059970372182244e-11,9.1406936067918039e-08,6.694181928138327e-11,9.4577320787597725e-12,6.1953572626992678e-26,1.3976935004371775e-05,9.9196205049996529e-23,1.3668243859790895e-05,2.3088669556065606e-16,1.2286125770632399e-14,7.8894983376023472e-20,1.2443299791142927e-21,6.4578296402426835e-09,2.6915019986370466e-16,0.00072775473167325101,3.6636468135414051e-06,6.6724002446490628e-07,3.7192527162999385e-11,1.7042184161915074e-14,2.1009305933234286e-12,1.3710652036934312e-07,7.9049896979456e-11,4.5089265721545e-10,1.1400202591593519e-10,3.6551895660658974e-16,1.9993417708989101e-15,1.0286336873139396e-11,2.0986574451461524e-16,3.4774045320389182e-19,1.2399699257399395e-20,3.2496695207716039e-19
1.5913247809816225e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45157163835203101,0.11792461790370244,0.022819732435567078,0.0,2.0377122096308439e-11,9.2298254162081335e-08,6.774313621360783e-11,9.5978255515370078e-12,6.3506102607014983e-26,1.4045682907287143e-05,1.0179625199379837e-22,1.3733987056458148e-05,2.3458168393954247e-16,1.2542971996353337e-14,8.0437115367122902e-20,1.2657474335375208e-21,6.5297524854021143e-09,2.7475279109773714e-16,0.00073116421931681576,3.663613077090136e-06,6.7198606075355908e-07,3.7284414417281931e-11,1.7084288741375189e-14,2.1142634594215935e-12,1.3800787117168303e-07,7.9440188947362011e-11,4.5709602252725252e-10,1.1477098917644169e-10,3.7340331548574806e-16,2.021323726307944e-15,1.0358365397075923e-11,2.1238449779155539e-16,3.526691634137648e-19,1.2570848108332347e-20,3.3368429689528552e-19
1.5991133190135966e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156822483752646,0.1179211403729772,0.022819732414919709,0.0,2.0697786967526775e-11,9.319381293010896e-08,6.8549985168359065e-11,9.7392942108538276e-12,6.5089007154846112e-26,1.4114430821140021e-05,1.0445071609689669e-22,1.3799716095105298e-05,2.3831625028086488e-16,1.2803945487661284e-14,8.2000918298439227e-20,1.2874195260953139e-21,6.6021573484309061e-09,2.80442858856204e-16,0.00073457209690581168,3.6635792151360861e-06,6.767460691437497e-07,3.7376302006426905e-11,1.7126393480470733e-14,2.1276912063817607e-12,1.3891143562831073e-07,7.9830480977218189e-11,4.6335175376433813e-10,1.1554222427965696e-10,3.8141542333874416e-16,2.0434908885109421e-15,1.0430583464613524e-11,2.1492066277802503e-16,3.576464753773123e-19,1.2743653045242693e-20,3.4258855457769363e-19
1.6069018570455707e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45156481291619921,0.11791766444931291,0.022819732394084243,0.0,2.1021988545914382e-11,9.409361137296294e-08,6.9362380000908294e-11,9.8821447446877181e-12,6.6702715769665921e-26,1.418317874565874e-05,1.071604504622742e-22,1.3865430980902523e-05,2.4209060924131958e-16,1.3069093499881307e-14,8.3586579691983667e-20,1.3093479930814845e-21,6.6750456303182364e-09,2.8622131588633389e-16,0.00073797836520094666,3.6635452343982111e-06,6.8152004437206836e-07,3.7468189930246182e-11,1.7168498379178881e-14,2.1412143789611531e-12,1.3981721370242181e-07,8.0220773067457156e-11,4.6965999878329746e-10,1.1631573051319827e-10,3.895566656912035e-16,2.0658443497194377e-15,1.0502991139316019e-11,2.1747428287286406e-16,3.6267268009381358e-19,1.2918123945380975e-20,3.516827289522673e-19
1.6146903950775448e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515614025872875,0.11791419013194954,0.0228197323730568,0.0,2.1349750461512631e-11,9.499764849598248e-08,7.0180334568714442e-11,1.002638384059441e-11,6.8347661750167233e-26,1.425192668057186e-05,1.0992631710899397e-22,1.393113171901776e-05,2.4590497550903144e-16,1.3338463625079521e-14,8.5194287714529915e-20,1.3315345749519381e-21,6.7484187314925995e-09,2.9208907974666585e-16,0.00074138302496256801,3.6635111412012053e-06,6.8630798117080223e-07,3.7560078188532036e-11,1.7210603437468307e-14,2.1548335232350789e-12,1.4072520535722737e-07,8.0611065216513098e-11,4.7602090470082436e-10,1.1709150715591083e-10,3.9782843567368133e-16,2.0883852053034717e-15,1.0575588482946168e-11,2.2004540148115497e-16,3.6774806929486502e-19,1.3094270710271254e-20,3.6096985598419185e-19
1.622478933109519e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45155799385003065,0.11791071742012736,0.0228197323518337,0.0,2.1681096414309284e-11,9.5905923308887158e-08,7.1003862731284692e-11,1.01720181857078e-11,7.0024282209166348e-26,1.4320674625608171e-05,1.1274918701901872e-22,1.3996818314616691e-05,2.4975956380352093e-16,1.3612103793123165e-14,8.6824231176704853e-20,1.3539810163247224e-21,6.8222780518164273e-09,2.9804707280768397e-16,0.0007447860769506622,3.6634769414986494e-06,6.911098742679257e-07,3.7651966781058286e-11,1.7252708655299753e-14,2.1685491865958718e-12,1.4163541055595332e-07,8.1001357422822049e-11,4.824346178973359e-10,1.1786955347826781e-10,4.0623213402267781e-16,2.1111145537943705e-15,1.0648375555549638e-11,2.2263406201376979e-16,3.7287293544500769e-19,1.3272103265754582e-20,3.7045300394623595e-19
1.630267471141493e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45155458670366844,0.11790724631308706,0.022819732330411416,0.0,2.2016050174220405e-11,9.6818434825780149e-08,7.1832978350042026e-11,1.031905446673987e-11,7.1733018088210433e-26,1.4389422580496676e-05,1.1562994018403379e-22,1.406249077286275e-05,2.5365458887567156e-16,1.3890062272739912e-14,8.8476599532084589e-20,1.3766890659800382e-21,6.8966249905809672e-09,3.0409622225245209e-16,0.00074818752192485456,3.6634426408947963e-06,6.9592571838708748e-07,3.7743855707581333e-11,1.7294814032626523e-14,2.1823619177518383e-12,1.4254782926184025e-07,8.1391649684821645e-11,4.8890128402057646e-10,1.1864986874275047e-10,4.1476916908165072e-16,2.1340334968873295e-15,1.072135241553526e-11,2.2524030788693838e-16,3.7804757174232443e-19,1.3451631562030585e-20,3.8013527358899457e-19
1.6380560091734671e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45155118114744169,0.11790377681006962,0.022819732308786575,0.0,2.2354635581072049e-11,9.7735182065151359e-08,7.2667695288198579e-11,1.0467499369980622e-11,7.3474314172182074e-26,1.4458170544966612e-05,1.1856946565227482e-22,1.4128149098917116e-05,2.5759026550769792e-16,1.4172387672576355e-14,9.0151582876296276e-20,1.3996604768602034e-21,6.9714609465013789e-09,3.1023746007724807e-16,0.00075158736064441024,3.6634082446650841e-06,7.0075550824760032e-07,3.7835744967841306e-11,1.7336919569394953e-14,2.1962722667261966e-12,1.4346246143814296e-07,8.1781942000951152e-11,4.9542104798920753e-10,1.1943245220420953e-10,4.2344095680202865e-16,2.1571431394438156e-15,1.0794519119751643e-11,2.278641825218378e-16,3.8327227211900803e-19,1.3632865573697192e-20,3.9001979831109647e-19
1.6536330852374153e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45154437480236032,0.11789684261306925,0.022819732264916615,0.0,2.304279704433927e-11,9.9581379807240565e-08,7.4353988583801014e-11,1.0768641786137742e-11,7.705638539871883e-26,1.459566650156882e-05,1.2462843525513439e-22,1.4259423375084248e-05,2.6558443273670108e-16,1.475033537343319e-14,9.3570158118642635e-20,1.4464004148743932e-21,7.1226055017627859e-09,3.2279995292190017e-16,0.00075838222235487089,3.6633391848975195e-06,7.1045690404817803e-07,3.8019524488456451e-11,1.7421131121010075e-14,2.2243880247911349e-12,1.4529836605508386e-07,8.2562526789365089e-11,5.0862044551325519e-10,1.2100442070128043e-10,4.4119449207862995e-16,2.2039389582370476e-15,1.0941422280896926e-11,2.3316499178398361e-16,3.9387304451264506e-19,1.40004907637904e-20,4.1040831084890125e-19
1.6676524536949687e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45153825452244556,0.11789060731392037,0.022819732224710336,0.0,2.367480318565708e-11,1.0125743418941518e-07,7.5890948170428571e-11,1.104455451685135e-11,8.0396146691656355e-26,1.4719412892567547e-05,1.3029161519014032e-22,1.4377521943270013e-05,2.7292036691311578e-16,1.5285917810319487e-14,9.6726139252058595e-20,1.4893847252070442e-21,7.2603220601261517e-09,3.34430587098479e-16,0.00076449211211300028,3.6632767509149475e-06,7.1923580163906867e-07,3.8184927195482339e-11,1.7496922062089024e-14,2.2500316047057533e-12,1.4695824991080366e-07,8.3265053268437435e-11,5.2068293693861217e-10,1.2242694196245354e-10,4.5764788855867109e-16,2.2467185361880283e-15,1.1074284934071762e-11,2.3799644617410731e-16,4.0358792259476173e-19,1.4337287547505651e-20,4.2948179322462056e-19
1.6816718221525222e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4515321393827898,0.11788437720001828,0.022819732183802195,0.0,2.4318949813335332e-11,1.0294719724880922e-07,7.7446271702207724e-11,1.1325135149407601e-11,8.3848497548707295e-26,1.4843159310409355e-05,1.3615946275308438e-22,1.4495574803318613e-05,2.8039135386518065e-16,1.583642067834839e-14,9.9958378568017188e-20,1.5332497778879081e-21,7.3996447600905961e-09,3.463743020901633e-16,0.00077059680939773874,3.6632140760437028e-06,7.2805980110726353e-07,3.8350330979125741e-11,1.7572713518651845e-14,2.2760000802990188e-12,1.4862530483982365e-07,8.3967579898690971e-11,5.3291968621106552e-10,1.2385680027899327e-10,4.7456025237194068e-16,2.2901333081385531e-15,1.1207763502745898e-11,2.4288569322495043e-16,4.1346961313422139e-19,1.4679767092992357e-20,4.492608228600668e-19
1.6956911906100756e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45152602937898678,0.11787815226694963,0.022819732142177428,0.0,2.4975378486585995e-11,1.0465066342029354e-07,7.9020040079458581e-11,1.1610422662981033e-11,8.7416172848204822e-26,1.4966905753523213e-05,1.4223749651718289e-22,1.4613581985248782e-05,2.879986473314957e-16,1.6402139893307734e-14,1.0326800780339524e-19,1.5780059465545673e-21,7.5405817375639146e-09,3.5863670742065642e-16,0.0007766963186241079,3.663151181457157e-06,7.369288714974615e-07,3.8515735837397204e-11,1.7648505490188158e-14,2.3022967067103667e-12,1.5029953062831811e-07,8.4670106671080257e-11,5.4533151260120677e-10,1.2529399107079777e-10,4.919401165722302e-16,2.3341898323824536e-15,1.1341858270957516e-11,2.4783298630011705e-16,4.2351985695238308e-19,1.5027988458925662e-20,4.6976487665712222e-19
1.709710559067629e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45151992450663708,0.11787193251030474,0.022819732099822361,0.0,2.5644231496979525e-11,1.0636782718504402e-07,8.0612334213064675e-11,1.1900456032310108e-11,9.1101948978645831e-26,1.5090652220340422e-05,1.4853133386512268e-22,1.473154351905568e-05,2.9574350137707298e-16,1.6983375023502945e-14,1.0665616536534725e-19,1.6236636485221103e-21,7.6831411220856896e-09,3.7122346319119516e-16,0.0007827906442033582,3.6630880861445177e-06,7.4584298180790339e-07,3.868114176820073e-11,1.7724297976144214e-14,2.3289247527967845e-12,1.5198092706258765e-07,8.5372633576575389e-11,5.5791922800703638e-10,1.2673850970087373e-10,5.097960941591385e-16,2.3788947005865747e-15,1.1476569511388489e-11,2.5283857878842062e-16,4.3374040261292773e-19,1.5382010962707426e-20,4.910137878103253e-19
1.7237299275251824e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45151382476134622,0.11786571792567781,0.022819732056724308,0.0,2.63256518680681e-11,1.0809868307060226e-07,8.2223235022921939e-11,1.2195274227695738e-11,9.4908644114298739e-26,1.5214398709294617e-05,1.5504669187460008e-22,1.48494594347109e-05,3.0362717039276431e-16,1.7580429309630005e-14,1.1012399631528616e-19,1.6702333447770949e-21,7.8273310367657802e-09,3.8414028009241606e-16,0.00078887979054297324,3.6630248071369477e-06,7.5480210099014377e-07,3.8846548769344801e-11,1.7800090975928272e-14,2.3558875011121905e-12,1.536694939290551e-07,8.6075160606161843e-11,5.706836370192248e-10,1.2819035147962569e-10,5.2813687809701241e-16,2.4242545378106154e-15,1.161189748631991e-11,2.579027240988454e-16,4.4413300642725913e-19,1.5741894180897098e-20,5.130277490168409e-19
1.7377492959827358e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45150773013872608,0.11785950850866667,0.022819732012871467,0.0,2.7019783355003952e-11,1.09843225650936e-07,8.3852823436519903e-11,1.249491621499986e-11,9.8839118490763542e-26,1.5338145218821758e-05,1.6178938820400138e-22,1.4967329762162488e-05,3.1165090909469423e-16,1.8193609684622683e-14,1.1367265235305997e-19,1.7177255399706699e-21,7.973159598227601e-09,3.9739291941619772e-16,0.00079496376204667271,3.6629613597101186e-06,7.6380619794882336e-07,3.9011956838552279e-11,1.7875884488915695e-14,2.3831882478867061e-12,1.5536523101426195e-07,8.677768775084032e-11,5.83625536985863e-10,1.2964951166881256e-10,5.4697124133385085e-16,2.4702760025234977e-15,1.1747842448509073e-11,2.6302567565593907e-16,4.546994324601221e-19,1.6107697949660213e-20,5.3582731568516585e-19
1.7517686644402893e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45150164063439341,0.11785330425487299,0.022819731968252828,0.0,2.7726770444153047e-11,1.1160144954649986e-07,8.550118038764223e-11,1.2799420955643956e-11,1.0289627468049282e-25,1.5461891747360138e-05,1.6876534197822076e-22,1.5085154531334937e-05,3.1981597252369805e-16,1.8823226793474727e-14,1.1730329180131901e-19,1.7661507824109428e-21,8.1206349165556393e-09,4.1098719306748421e-16,0.00080104256311441498,3.6628977575659183e-06,7.7285524154143881e-07,3.9177365973470507e-11,1.7951678514452764e-14,2.4108303030058002e-12,1.5706813810486507e-07,8.7480215001626424e-11,5.9674571807671821e-10,1.3111598548515783e-10,5.6630803682017336e-16,2.516965786616273e-15,1.188440464199532e-11,2.6820768689559474e-16,4.6544145253482944e-19,1.6479482365196773e-20,5.5943340914259626e-19
1.7657880328978427e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45149555624397036,0.11784710515990218,0.022819731922858067,0.0,2.8446758352704361e-11,1.1337334942429616e-07,8.7168386815180839e-11,1.3108827406607603e-11,1.0708305786828069e-25,1.5585638293350365e-05,1.7598057467461932e-22,1.5202933772129217e-05,3.2812361604476377e-16,1.9469595013036572e-14,1.2101707959007813e-19,1.8155196640546318e-21,8.2697650952470816e-09,4.2492896357608385e-16,0.00080711619814240133,3.6628340129947111e-06,7.8194920057811221e-07,3.9342776171679258e-11,1.8027473051860638e-14,2.4388169899893651e-12,1.5877821498763375e-07,8.8182742349550325e-11,6.1004496334699048e-10,1.3258976810361207e-10,5.8615619752784979e-16,2.5643306154115936e-15,1.2021584302837811e-11,2.7344901126120362e-16,4.7636084623611741e-19,1.6857307784027052e-20,5.8386731984142703e-19
1.7798074013553961e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45148947696308417,0.11784091121936344,0.022819731876677522,0.0,2.9179893028275062e-11,1.1515891999793546e-07,8.8854523662051325e-11,1.3423174520427055e-11,1.114024561267286e-25,1.5709384855235369e-05,1.8344121100912065e-22,1.5320667514422777e-05,3.3657509534647963e-16,2.0133032471787032e-14,1.2481518724146919e-19,1.8658428204980917e-21,8.4205582311669739e-09,4.3922414410844795e-16,0.00081318467152307825,3.6627701370207696e-06,7.910880438213604e-07,3.9508187430697314e-11,1.8103268100439208e-14,2.4671516459707045e-12,1.6049546144944697e-07,8.8885269785656642e-11,6.235240488005762e-10,1.3407085466030499e-10,6.0652473646889843e-16,2.6123772476699875e-15,1.2159381659792119e-11,2.7874990220013756e-16,4.8745940091321137e-19,1.7241234823294655e-20,6.091507105639025e-19
1.7938267698129495e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45148340278736682,0.11783472242886961,0.022819731829702088,0.0,2.9926321148511997e-11,1.1695815602769751e-07,9.0559671874200072e-11,1.3742501245193787e-11,1.1585750069169684e-25,1.5833131431460393e-05,1.9115347982244393e-22,1.5438355788069552e-05,3.4517166644048431e-16,2.0813861069580117e-14,1.2869879285468441e-19,1.9171309309677596e-21,8.5730224145066078e-09,4.5387869847942823e-16,0.00081924798764514205,3.6627061395328291e-06,8.0027173998586013e-07,3.9673599747990251e-11,1.8179063659469636e-14,2.4958376216753966e-12,1.6221987727729154e-07,8.9587797301004419e-11,6.3718374345284903e-10,1.3555924025524074e-10,6.2742274671424666e-16,2.6611124755934537e-15,1.2297796934930915e-11,2.841106131605323e-16,4.9873891168317512e-19,1.7631324361089706e-20,6.3530561962592076e-19
1.807846138270503e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45147733371245552,0.1178285387840374,0.022819731781923185,0.0,3.0686190120689597e-11,1.1877105232059206e-07,9.2283912399695636e-11,1.4066846524553039e-11,1.2045126623774992e-25,1.5956878020472992e-05,1.9912371496647304e-22,1.5555998622899972e-05,3.5391458566092115e-16,2.1512406497367202e-14,1.3266908109110622e-19,1.9693947183100972e-21,8.7271657287448001e-09,4.6889864116401173e-16,0.00082530615089354044,3.6626420294013468e-06,8.0950025773821708e-07,3.9839013120976186e-11,1.8254859728217151e-14,2.5248782814000877e-12,1.6395146225825936e-07,9.0290324886666711e-11,6.5102480939295822e-10,1.3705491995476336e-10,6.488594014124569e-16,2.7105431248268209e-15,1.2436830344213468e-11,2.8953139758834324e-16,5.1020118143150538e-19,1.8027637536607012e-20,6.6235446407949159e-19
1.8218655067280564e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45147126973399182,0.1178223602804872,0.022819731733332675,0.0,3.1459648081304414e-11,1.2059760373041972e-07,9.4027326187897868e-11,1.4396249297702414e-11,1.2518687115360301e-25,1.6080624620723019e-05,2.0735835619076106e-22,1.567359604872098e-05,3.6280510966389542e-16,2.2228998256894394e-14,1.3672724315962471e-19,2.0226449489810432e-21,8.8829962506118478e-09,4.8429003730903622e-16,0.00083135916564947704,3.6625778145836693e-06,8.1877356569673069e-07,4.0004427547030017e-11,1.8330656305934296e-14,2.554277002991242e-12,1.6569021617954604e-07,9.0992852533730399e-11,6.6504800184565085e-10,1.385578887938007e-10,6.7084395380841904e-16,2.7606760544568618e-15,1.2576482098007713e-11,2.9501250892465704e-16,5.218480208129441e-19,1.8430235750325782e-20,6.9032004291394673e-19
1.8358848751856098e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45146521084762187,0.11781618691384312,0.022819731683922838,0.0,3.2246843895666552e-11,1.2243780515783285e-07,9.5789994188698363e-11,1.4730748499390435e-11,1.3006747781757802e-25,1.6204371230662644e-05,2.1586395002917066e-22,1.5791148095316058e-05,3.7184449542693544e-16,2.2963969680375263e-14,1.4087447680213964e-19,2.0768924330350439e-21,9.0405220500559178e-09,5.000590027448833e-16,0.00083740703629041412,3.662513502218267e-06,8.2809163243116115e-07,4.0169843023489353e-11,1.8406453391862321e-14,2.5840371778237361e-12,1.6743613882844874e-07,9.1695380233296326e-11,6.7925406923261725e-10,1.4006814177789928e-10,6.9338573726200756e-16,2.8115181570091454e-15,1.2716752401568433e-11,3.0055420060323558e-16,5.3368124825339532e-19,1.8839180664260129e-20,7.1922554025589744e-19
