Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(58)
2.606296863759619e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436254940826,0.099999999918000876,0.099999999988041113,9.8480325807016303e-61,4.8573460418465108e-36,2.8108834475710828e-28,2.1327380789486251e-44,2.4032571584122161e-36,2.8140876070733061e-34,1.348987002897615e-21,2.0980691953914425e-80,1.348813806993026e-21,5.0860721985671544e-52,2.2654522610253925e-41,4.4614258394190672e-53,7.0619771877563634e-69,5.6205509658333347e-32,1.6996217458199377e-62,8.1998598416014443e-11,2.391779029517914e-11,5.4203738151466185e-16,1.2830610768498518e-22,7.6259715695647953e-32,5.4205519785477693e-16,5.0661082684489001e-21,2.5610001024831894e-21,3.2314193242071752e-23,3.8058264167401328e-38,3.3610257136427825e-56,4.694764776976308e-55
5.212593796562529e-16,0.09977366400000001,0.80000000000000004,0.0,0.2893436253881651,0.099999999836001732,0.099999999976082221,3.8024899554164632e-58,7.7711025678615145e-35,1.6961704690464773e-27,2.0593327832819835e-42,1.9225559188602569e-35,1.1257589869375148e-33,2.6983205595799755e-21,6.7219751283826812e-79,2.6976277842083322e-21,4.0733556005744568e-51,3.6245888731342748e-40,3.5695074909534342e-52,1.3645090394187615e-66,4.4850832372723929e-31,2.7223040393363436e-61,1.6399719689526144e-10,4.7835581196545359e-11,1.0840597140580318e-15,5.1321183976075235e-22,6.1002491000284685e-31,1.0841365157386151e-15,1.4986535525924681e-20,1.5262029711429506e-20,3.8876072090889643e-22,1.8354495721972582e-36,6.4870129236944545e-54,9.0707123425492806e-53
7.818890729365438e-16,0.09977366400000001,0.80000000000000004,0.0,0.28934362528224761,0.099999999754002589,0.099999999964123329,3.0642322527842289e-57,2.8601787343862173e-34,4.1914528875153912e-27,1.249165914072852e-41,5.707503784486447e-35,2.3924198687557469e-33,4.0479139978376539e-21,3.2172698143274286e-78,4.0464418622971566e-21,1.2100157865452462e-50,1.3818536813527699e-39,1.0207162928969017e-51,9.5986158025753476e-66,1.2816101134199641e-30,1.0304195363966945e-60,2.4599579379276703e-10,7.1753372077348075e-11,1.6260707494112917e-15,1.0905566656002175e-21,1.7442032245870176e-30,1.6262398068904827e-15,2.6427353738380362e-20,3.7413863353467719e-20,1.2625649966912615e-21,9.3954652683757014e-36,4.5907402889629667e-53,6.3806848301185356e-52
1.0425187662168348e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362517633011,0.099999999672003445,0.099999999952164437,1.5937637777622686e-56,7.2538226251227868e-34,7.8436244806862332e-27,4.8704651093936359e-41,1.243615587937571e-34,4.0814727257145746e-33,5.3977673122537287e-21,1.0653517894221818e-77,5.3952560412641128e-21,2.6380713197378301e-50,3.7179048446311685e-39,2.1531015397295007e-51,4.170318191745554e-65,2.7022898765359182e-30,2.6834202885591239e-60,3.2799438910853131e-10,9.5671162937587307e-11,2.1680704878139758e-15,1.8603323238158828e-21,3.6788637780352044e-30,2.1683660106967126e-15,3.868053092324156e-20,6.9492453804755189e-20,2.8855667680497918e-21,3.261380988411846e-35,2.2018938173217488e-52,2.7721866063419734e-51
1.5637781527774166e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362496449517,0.099999999508005172,0.099999999928246652,2.2665365070722342e-55,2.5365928359473911e-33,1.7974624332223573e-26,3.5220076521552591e-40,3.6097156065546907e-34,8.4511587944009281e-33,8.0980838377158461e-21,6.2236425901404711e-77,8.0928846359674229e-21,7.6651140119699973e-50,1.5037013100350839e-38,5.8813123680984644e-51,3.5141454761395177e-64,7.3779487048010824e-30,9.8558301002252883e-60,4.9199157602780992e-10,1.4350674460980454e-10,3.2520434521109086e-15,3.85148141988255e-21,1.0047363020562452e-29,3.252673950237568e-15,6.4063542836731124e-20,1.5724736781413435e-19,8.6188047556288335e-21,2.0037485927423781e-34,2.8696077608406148e-51,2.3359531752098539e-50
2.0850375393379983e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362475266023,0.099999999344006898,0.099999999904328868,1.2114978352000091e-54,6.3380136307273741e-33,3.259733462346134e-26,1.3600625253053575e-39,7.8938250145613421e-34,1.4374806309165965e-32,1.0799355975502102e-20,2.0721650707536576e-76,1.079051360167452e-20,1.6777303644843291e-49,4.0729832156475196e-38,1.2306645793921868e-50,1.5181776976362514e-63,1.543355700697577e-29,2.5573966248589063e-59,6.5598875713046132e-10,1.913423262064026e-10,4.3359748754806364e-15,6.5501987418527865e-21,2.1021043278033278e-29,4.3370702823763015e-15,9.0240692084640032e-20,2.8175240316539867e-19,1.9052420216027669e-20,6.7520976197341423e-34,1.3471041149215011e-50,1.009160738781926e-49
3.127556312459162e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362432899036,0.099999999016010394,0.099999999856493285,5.4093217861889462e-53,2.9345785046525072e-32,7.6836444758010185e-26,1.8575641783459887e-38,2.6256709334019807e-33,3.1328133384206489e-32,1.6205037923714946e-20,1.7053257936441638e-75,1.6185772751537285e-20,5.5952934817059332e-49,2.0423296803916644e-37,3.8869405900665131e-50,3.4662270989437428e-62,4.8717889757033285e-29,1.2669693861465151e-58,9.8398310023599639e-10,2.8701348915129207e-10,6.5037013262469833e-15,1.4270698217139818e-20,6.6365285854474646e-29,6.5061646687884082e-15,1.4293634159144656e-19,6.4446852834938418e-19,6.4578953200967521e-20,5.6665730862245346e-33,3.3663130150898246e-49,2.3037904007223185e-48
4.170075085580326e-15,0.09977366400000001,0.80000000000000004,0.0,0.28934362390532059,0.09999999868801393,0.099999999808657702,3.8125296828594376e-52,8.5084006026012095e-32,1.4087291732978525e-25,8.9597156850641272e-38,6.1079588104656605e-33,5.5015654709029332e-32,2.1614855734277017e-20,6.5966910339548302e-75,2.1581033507773113e-20,1.3045609710660618e-48,6.1268653832449532e-37,8.8427212470731186e-50,2.0320260197674136e-61,1.1078955298796321e-28,3.7838609391955383e-58,1.3119774181641619e-09,3.8268465176886339e-10,8.6712479894733851e-15,2.5053122494147435e-20,1.5092535378508606e-28,8.6756657612424559e-15,1.9577073244290827e-19,1.1486899501664504e-18,1.5129500529469416e-19,2.2047960812257453e-32,1.9853654487425206e-48,1.3504899948526346e-47
6.255112631822653e-15,0.09977366400000001,0.80000000000000004,0.0,0.289343623057981,0.099999998032021017,0.099999999712986537,1.3957118959095167e-50,4.3218915560869956e-31,3.2866706919055096e-25,1.1848560977434491e-36,2.0794552144110392e-32,1.2271301375932489e-31,3.2446954326811793e-20,5.4512345841851957e-74,3.2371559863273798e-20,4.4655883239940453e-48,3.1691842225038482e-36,2.9538016753025607e-49,4.4358689554701655e-60,3.6980336241548383e-28,1.9883169088284991e-57,1.9679659781404261e-09,5.7402697601753028e-10,1.3005799547035126e-14,5.5843355459726007e-20,5.0370717864665463e-28,1.3015954935710672e-14,3.0126702496093398e-19,2.5233024985671384e-18,5.096789359922101e-19,1.7998367039558109e-31,4.3132057715700502e-47,2.9474059147269525e-46
1.0425187724307308e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934362136330216,0.099999996720035525,0.099999999521644206,1.2044505704224402e-48,3.5736804145681407e-30,9.4308523091410329e-25,3.0719090468598897e-35,9.8872767835437853e-32,3.3959000348029899e-31,5.4161004621064828e-20,8.0487690060481926e-73,5.3952631963130974e-20,2.1483745249467854e-47,2.5889302380275665e-35,1.3904092155316338e-48,2.2151616930961425e-58,1.7382625052312696e-27,1.6928837417361727e-56,3.2799427944954247e-09,9.5671162056797476e-10,2.1672735541863896e-14,1.5431726647227317e-19,2.3664596378908811e-27,2.1701983735067427e-14,5.1213227411976423e-19,6.4337685059110068e-18,2.2691834872918435e-18,2.4677619526326325e-30,1.9036753469364137e-45,1.471058273257573e-44
1.459526281679196e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361966862371,0.099999995408050435,0.099999999330301903,9.7110433172233325e-48,1.2684849557161088e-29,1.8759231845246315e-24,1.7118185955704425e-34,2.6542162976452069e-31,6.6535848597892021e-31,7.5941523257011334e-20,3.7731327085415633e-72,7.5533729936014025e-20,5.8191627456398937e-47,9.3144886783042197e-35,3.724491513598315e-48,1.4974780329316653e-57,4.6515249660518729e-27,6.0802396194128738e-56,4.5919192059764748e-09,1.3393962598549183e-09,3.0336782161541206e-14,3.0196871981817541e-19,6.3297674609324778e-27,3.0395599206270913e-14,7.2290485719014238e-19,1.1572694414666975e-17,5.7386786149663803e-18,1.1028375450373019e-29,1.3004159444387209e-44,9.9424993945192529e-44
2.293541300176127e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361627926813,0.09999999278408149,0.099999998947617283,4.4099401808137482e-46,7.9787858332229742e-29,4.696413160113028e-24,2.5696451941611407e-33,1.0405123670838105e-30,1.645317523854159e-30,1.197018741760805e-19,4.0282066678513914e-71,1.1869600363868402e-19,2.3310875465426977e-46,5.8552631087979266e-34,1.4605887211733701e-47,3.8130172084144804e-56,1.819665629803041e-26,3.9201166203591681e-55,7.2158708141799082e-09,2.1047655226366964e-09,4.7656211331637481e-14,7.4464739151801228e-19,2.4733047536335346e-26,4.7807180722993042e-14,1.1442538305247314e-18,2.3933249120337342e-17,1.9406196160123405e-17,9.8861643777671497e-29,3.4319371494177605e-43,2.5292418672830739e-42
3.127556318673058e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934361288991411,0.099999990160114141,0.099999998564932649,3.1357474617175632e-45,2.5863944803116924e-28,8.7894260682041336e-24,1.2392956078784237e-32,2.5876728472343701e-30,3.0649459088212683e-30,1.6372785850795539e-19,1.7193379263034517e-70,1.6185838115717616e-19,5.8985532132790551e-46,1.9209088284080969e-33,3.6373920908200859e-47,2.2461401125802165e-55,4.522785320048939e-26,1.2908948558151099e-54,9.8398208027057788e-09,2.8701347643625129e-09,6.4964093630996443e-14,1.3836472833564691e-18,6.1415158338090568e-26,6.5252141171019351e-14,1.5653228820287064e-18,3.8143796582536878e-17,4.2966824684651895e-17,3.8095093599666376e-28,2.0452828486344755e-42,1.4892453694081806e-41
3.9615713371699894e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436095005617,0.09999998753614843,0.099999998182248043,1.4176846123652386e-44,6.3054986352137198e-28,1.4154161214605683e-23,4.0583756625734831e-32,5.1698183558258966e-30,4.9268010326605693e-30,2.0801930868631299e-19,5.2301264236183067e-70,2.0502086269727214e-19,1.1977963564151159e-45,4.7442494355746904e-33,7.279084487612942e-47,8.5747451972068457e-55,9.0343077114213617e-26,3.1916585994559839e-54,1.2463769171539772e-08,3.6355039850324379e-09,8.2260436469098742e-14,2.2187114710458525e-18,1.2256511350823135e-25,8.2731402371200813e-14,1.9861113989617769e-18,5.3260554798180723e-17,7.7356939326685546e-17,1.0518726031565566e-27,8.1321260053136837e-42,5.6829724900693355e-41
4.79558635566692e-14,0.09977366400000001,0.80000000000000004,0.0,0.2893436061112109,0.099999984912184342,0.09999999779956345,4.9812446118647987e-44,1.3010943325440817e-27,2.0789787957809987e-23,1.0659265968672389e-31,9.0566020705910788e-30,7.2335063302486761e-30,2.5257605089335213e-19,1.3080596548259725e-69,2.4818344847344601e-19,2.1319167830700312e-45,9.9004187600071751e-33,1.2774374051289345e-46,2.5673613926128393e-54,1.5826107975426717e-25,6.6750537608620101e-54,1.5087715920677781e-08,4.4008731846466801e-09,9.9545247530552662e-14,3.2495749966651586e-18,2.1451239001208023e-25,1.0024545635575577e-13,2.4066193649291077e-18,6.8768706818216392e-17,1.2308367321866017e-16,2.3899386950201485e-27,2.5620417466028127e-41,1.7008652168835115e-40
5.629601374163851e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934360272186171,0.09999998228822185,0.099999997416878844,1.381770508908046e-43,2.3742473831997029e-27,2.8695617346671388e-23,2.3431896201767485e-31,1.4470663618154321e-29,9.9872300638990266e-30,2.9739794096381654e-19,2.8060263605233358e-69,2.9134613866460431e-19,3.4571522925262974e-45,1.8242518349348997e-32,2.0446420226155321e-46,6.2313998904386917e-54,2.5288093681714821e-25,1.2327628073963246e-53,1.7711661050119195e-08,5.1662423632054464e-09,1.1681853318866777e-13,4.4760185917229052e-18,3.424702613383717e-25,1.1779450067977656e-13,2.82684693300235e-18,8.4451798044948977e-17,1.8035710780067713e-16,4.6908806335128919e-27,6.6636948791005186e-41,4.1269595583501783e-40
7.297631411157712e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934359594316811,0.099999977040301752,0.099999996651509687,8.6544394229763069e-43,6.4250479345945e-27,4.8314185698875146e-23,8.9086160487845297e-31,3.1072331548509636e-29,1.6847357412450179e-29,3.8783639078831481e-19,1.0202432455729537e-68,3.7767183325700451e-19,7.6528471571663898e-45,5.0179858783257463e-32,4.4068495890478534e-46,2.9246798277196682e-53,5.43113532506932e-25,3.4238010997741763e-53,2.2959546449914513e-08,6.6969806571577369e-09,1.5133056250735228e-13,7.5144707169547981e-18,7.3420560372017313e-25,1.5299788345633042e-13,3.6664617267269943e-18,1.1591822566833708e-16,3.2993443913025281e-16,1.4232990775823823e-26,3.3714350015499671e-40,1.9353427914999278e-39
8.965661448151573e-14,0.09977366400000001,0.80000000000000004,0.0,0.28934358916448094,0.099999971792388134,0.0999999958861406,3.4914656344322209e-42,1.4284068988826505e-26,7.300284326595361e-23,2.5575897903312645e-30,5.7235255973159359e-29,2.5529255219929135e-29,4.7933318853060565e-19,2.8495628159080451e-68,4.6399794830997143e-19,1.4520954189178936e-44,1.1270003245603645e-31,8.1483094168051631e-46,9.8427964143204283e-53,1.0006763945265029e-24,7.8004170289782559e-53,2.8207425370931139e-08,8.2277188668915805e-09,1.8579658939363947e-13,1.1331837564110132e-17,1.3503218793117407e-24,1.8834180901649025e-13,4.5049573565355135e-18,1.472088477538596e-16,5.2647495487327891e-16,3.4149182710416942e-26,1.1735414537736024e-39,6.5086369881222387e-39
1.0633691485145435e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934358238580021,0.099999966544480998,0.09999999512077154,1.106702935019287e-41,2.7792000057165705e-26,1.0275484959480254e-22,6.1102616057197523e-30,9.5122622482285087e-29,3.6054102599576193e-29,5.7188692364547314e-19,6.706567930400386e-68,5.5032448558882701e-19,2.4836458689721321e-44,2.2064574301093213e-31,1.3593647404504601e-45,2.6943531516486313e-52,1.6635468253765514e-24,1.5538558151306744e-52,3.3455297813176501e-08,9.7584569924091758e-09,2.2021667620379323e-13,1.5925981952171036e-17,2.2407689723512705e-24,2.2382603190233768e-13,5.3423353660002865e-18,1.7838419125730326e-16,7.6985577162915517e-16,7.0092262644071707e-26,3.278758092783085e-39,1.7804179035926739e-38
1.2301721522139296e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934357560712592,0.099999961296580342,0.099999994355402522,3.0268606662099823e-41,4.9224933077103261e-26,1.3756351868466571e-22,1.2911001479297901e-29,1.4687309741411392e-28,4.8442905473441287e-29,6.654961969301482e-19,1.4075714490165763e-67,6.3665144684505724e-19,3.9446453845064588e-44,3.9242898292071227e-31,2.1069766841161339e-45,6.4547117855551581e-52,2.5693291848553954e-24,2.8177018181195923e-52,3.8703163776659268e-08,1.1289195033712726e-08,2.5459088479250461e-13,2.1294787610877763e-17,3.4545528669477142e-24,2.5945023471119702e-13,6.178597204914241e-18,2.0957821066138613e-16,1.0598810799719992e-15,1.2923017255561289e-25,7.9633918724672045e-39,4.262085370650406e-38
1.563778159612702e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934356204979644,0.099999950800798446,0.099999992824664596,2.0143139958214376e-40,1.2797403006759543e-25,2.2232388519803201e-22,4.6619958824641498e-29,3.0054321340502712e-28,7.8897093482634307e-29,8.5587571567178768e-19,5.0919331130696153e-67,8.0930664834791259e-19,8.5486602269275717e-44,1.0260077673273184e-30,4.346542695307328e-45,3.1137223978608568e-51,5.2608700031198067e-24,7.7282262728639715e-52,4.9198876267370175e-08,1.4350670863686478e-08,3.2320191673714183e-13,3.434787207616877e-17,7.0462739439520686e-24,3.3111797310650275e-13,7.8477785987448777e-18,2.7188948627065091e-16,1.7797485295777737e-15,3.5642621441147386e-25,3.8068187612020538e-38,2.0508337877389848e-37
1.8973841670114744e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934354849249283,0.099999940305042487,0.099999991293926838,8.2315149696637097e-40,2.7606028865442473e-25,3.2723022376627725e-22,1.2814644549520874e-28,5.3532056915570623e-28,1.1706062857723668e-28,1.0504605019393844e-18,1.4215536295759611e-66,9.8196356688519171e-19,1.6074470503745203e-43,2.2212666142375968e-30,7.8043752506253444e-45,1.0482509601123826e-50,9.3764642345192005e-24,1.7514830167183157e-51,5.9694562843128501e-08,1.7412146356830371e-08,3.9163018224039462e-13,5.0474144089256439e-17,1.2510665083562189e-23,4.0334360241384342e-13,9.5125135952921475e-18,3.3409037610053961e-16,2.6856325874766889e-15,7.9921697653508945e-25,1.2681913232776325e-37,6.8900712663394675e-37
2.5645961818090194e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934352137796243,0.099999919313608271,0.099999988232451834,8.3484461385317908e-39,9.2027112072574234e-25,5.9726695072572252e-22,6.3170566441895133e-28,1.3155870278524162e-27,2.1718793719422757e-28,1.452201112480574e-18,7.4469646664229863e-66,1.3272826110791737e-18,4.3823126422249876e-43,7.4452660058108378e-30,1.9497618404829835e-44,7.4382685434302755e-50,2.30734909447158e-23,6.4602050221368867e-51,8.0685858250041042e-08,2.3535096332698004e-08,5.2794039283721366e-13,9.1879088772487372e-17,3.0545296461671098e-23,5.4946288415245218e-13,1.2828692581388228e-17,4.5794105193860941e-16,5.0536915530157111e-15,2.8039199931706933e-24,8.6674000299399927e-37,4.8626601744942705e-36
3.231808196606564e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934349426353484,0.099999898322277708,0.099999985170977496,4.138738901445076e-38,2.2977086859506079e-24,9.4724712479197178e-22,2.0510952606095857e-27,2.6215138102606393e-27,3.5016569874372724e-28,1.8706287371269191e-18,2.5840709714871353e-65,1.6726086911714503e-18,9.5732093482757794e-43,1.8663846318343133e-29,3.9470107316965628e-44,3.0204845026259233e-49,4.6036085951545088e-23,1.7565558466230736e-50,1.0167704999790676e-07,2.9658044961453811e-08,6.6352546390261681e-13,1.4537596129096037e-16,6.0482408548830214e-23,6.9779640076835664e-13,1.6127230207256288e-17,5.8110113976849793e-16,8.160139740651137e-15,7.222979364561289e-24,3.4780454031788645e-36,1.9668040284460108e-35
3.8990202114041085e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934346714921,0.099999877331050799,0.099999982109503824,1.4726174211308705e-37,4.8104051244618944e-24,1.376746565149822e-21,5.2603492039874769e-27,4.5848016947617525e-27,5.173275456552604e-28,2.3056545742573092e-18,7.1059165982707866e-65,2.0179419183106212e-18,1.8199313317825376e-42,3.9208981553982371e-29,7.0099176325401142e-44,9.1949080015928513e-49,8.0613995611714028e-23,3.9700025984367388e-50,1.2266813808723563e-07,3.5780992243234542e-08,7.983893211028987e-13,2.1083257662506586e-16,1.0512444165764305e-22,8.4833247322936254e-13,1.9408221979126947e-17,7.0360489782175264e-16,1.2001017210825648e-14,1.546354928894357e-23,1.0560910551379525e-35,5.9657988352914098e-35
5.233444240999199e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934341292086879,0.09999983534890787,0.099999975986558479,1.3040741264306952e-36,1.5415203152648881e-23,2.4726227955564483e-21,2.3941068378890953e-26,1.0995624705545874e-26,9.5948890172912476e-28,3.2251490063304615e-18,3.8104488824023899e-64,2.7086302542744665e-18,5.0983785094823873e-42,1.2657386288544859e-28,1.734954260674794e-43,5.8299833136781402e-48,1.9383824708935686e-22,1.4867802925006473e-49,1.6465000329232454e-07,4.8026882766407738e-08,1.0659689494998729e-12,3.7710633961855479e-16,2.4892699290737812e-22,1.1559661114774807e-12,2.5917946399263103e-17,9.466697096191069e-16,2.187047805941224e-14,5.1309728072460158e-23,6.5845963581422636e-35,3.7447403100489267e-34
6.567868270594288e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934335869293887,0.099999793367179568,0.099999969863615798,6.1488304333682249e-36,3.7537538515886295e-23,3.8815488406347782e-21,7.4716331499304266e-26,2.1559879996774894e-26,1.5542003220269684e-27,4.2099835283813837e-18,1.3606848889581548e-63,3.3993484965578462e-18,1.1421185713003897e-41,3.1023884076818306e-28,3.506112216042917e-43,2.2555519617254738e-47,3.8103939675283143e-22,4.11844227374585e-49,2.0663145386939072e-07,6.02727679032827e-08,1.3307102619385908e-12,5.896716266816905e-16,4.8209787555746623e-22,1.4722718490539358e-12,3.2358619625384155e-17,1.1871626572968007e-15,3.4631062891249426e-14,1.2812048388098025e-22,2.5318044428563877e-34,1.4376981334726524e-33
7.902292300189377e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934330446542023,0.099999751385865795,0.099999963740675782,2.1233762968171658e-35,7.7142728173486964e-23,5.6002143716618674e-21,1.869729356401752e-25,3.7257147469041273e-26,2.3118801521518482e-27,5.259464709353889e-18,3.8514585115408663e-63,4.0900975136837969e-18,2.2199019202779776e-41,6.4146833948375406e-28,6.2388964009763056e-43,6.6725569458145689e-47,6.6011934789637544e-22,9.4796170318439931e-49,2.4861248982251778e-07,7.2518647654902336e-08,1.5926439130123974e-12,8.4752195424247813e-16,8.2308639106735273e-22,1.7971587100633734e-12,3.8730987429945396e-17,1.4251026395932954e-15,5.0252098082009337e-14,2.6876436869032113e-22,7.4794483076497223e-34,4.223217299519007e-33
9.236716329784466e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934325023831303,0.099999709404966608,0.099999957617738458,6.0433842649080657e-35,1.4131034681201398e-22,7.625346640461442e-21,4.0463687052364292e-25,5.9034231295977532e-26,3.2428334852522894e-27,6.3729067898815514e-18,9.3688895048726691e-63,4.7808781648399507e-18,3.911565551019561e-41,1.1819959436414832e-27,1.0173671685592505e-42,1.6628125539508961e-46,1.0485811525824326e-21,1.9257666844384109e-48,2.9059311115578934e-07,8.4764522022286911e-08,1.8518002181645805e-12,1.1496735403570201e-15,1.2886840632488834e-21,2.1305367032860691e-12,4.5035787334486032e-17,1.6605186207269163e-15,6.8703239086732155e-14,5.0133532340524919e-22,1.8668520855201842e-33,1.0452430188328333e-32
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934321922087203,0.099999685392294937,0.09999995411545104,1.0382779370813693e-34,1.9217364801534911e-22,8.9202479517495204e-21,6.0020094576012192e-25,7.4576715601104725e-26,3.8571645457642646e-27,7.0382844641059903e-18,1.4851254567201482e-62,5.1760156883868214e-18,5.2305147383194786e-41,1.6128635323444601e-27,1.3063577338745893e-42,2.6572224960183563e-46,1.3265529856557236e-21,2.7712964561788666e-48,3.1460562387589553e-07,9.1769096651591818e-08,1.9987991888206377e-12,1.3420492470667439e-15,1.6169067436889914e-21,2.325010386726628e-12,4.8612003931585623e-17,1.7940515776695642e-15,8.051800654258835e-14,6.8849493787917533e-22,2.9869902856988645e-33,1.6635297286923186e-32
1.0571140359379555e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934319601161723,0.099999667424481992,0.099999951494803799,1.5003004661785872e-34,2.3812668539522575e-22,9.9537098667071808e-21,7.8912217368696607e-25,8.7806181884120825e-26,4.357254069655672e-27,7.5496315530980375e-18,2.041834045658951e-62,5.4716913000345128e-18,6.4125565201513407e-41,2.0034038693753884e-27,1.5566857517654656e-42,3.6687120528530808e-46,1.5635403136282673e-21,3.5726682652639535e-48,3.3257331787328894e-07,9.7010391006434812e-08,2.1082091593996651e-12,1.4951646629222756e-15,1.8941476042278815e-21,2.4723168162153741e-12,5.1273748748553447e-17,1.893439101145189e-15,8.9954475257907704e-14,8.5904449084353572e-22,4.1275453901470021e-33,2.290537576608974e-32
1.3239988418569733e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934308755946064,0.099999583464756445,0.099999939248942474,7.0448010816151346e-34,5.660804546224234e-22,1.5507356382499096e-20,2.4083954914143401e-24,1.6985236366858711e-25,7.1767594603284925e-27,1.0090250978561688e-17,7.70242633749407e-62,6.8534183803097474e-18,1.4750597752307274e-40,4.8172048424072459e-27,3.1831717128775452e-42,1.3885643340192765e-45,3.0396620940502664e-21,1.0125401359497599e-47,4.1653248747730641e-07,1.2150211282891421e-07,2.6129033433052224e-12,2.3124182868268608e-15,3.5792840491104396e-21,3.1807318628195169e-12,6.3552036403669114e-17,2.3519007133257682e-15,1.4073873216608836e-13,2.1061054569552403e-21,1.5646432620065231e-32,8.5445545020930264e-32
1.5908836477759911e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934297910895107,0.099999499506689085,0.099999927003091835,2.4791508053638073e-33,1.1422514026628376e-21,2.2235983174412317e-20,5.9912064304714847e-24,2.9011938144704226e-25,1.0849793420368814e-26,1.287604308740226e-17,2.3078766224704275e-61,8.2352853770457093e-18,2.9328824103743565e-40,9.8302062833977271e-27,5.7414598424785505e-42,4.1197509650693195e-45,5.2180783613613964e-21,2.3916614450082517e-47,5.0048999866723776e-07,1.4599381312990882e-07,3.1069598736253856e-12,3.2920063533837036e-15,5.9740044540560644e-21,3.9217106900617188e-12,7.5571528823954055e-17,2.8006992193772642e-15,2.0237124692923959e-13,4.3737861544949058e-21,4.6300407559441503e-32,2.4999430492502374e-31
1.857768453695009e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934287066008918,0.099999415550279927,0.099999914757251882,7.1590931179379823e-33,2.0586328013566841e-21,3.0114980588268072e-20,1.293947787030042e-23,4.5487707257775285e-25,1.5454066485635536e-26,1.590184222855819e-17,5.8872731337046435e-61,9.6172987736687891e-18,5.2664174710423311e-40,1.7914371066303791e-26,9.4975190977934233e-42,1.0329474190502787e-44,8.2227739928468044e-21,4.9731780733689072e-47,5.8444585147574977e-07,1.7048549191666847e-07,3.5906071086177216e-12,4.4269717328997067e-15,9.1554300415275196e-21,4.6945749749966799e-12,8.7337781564804359e-17,3.2400419602486799e-15,2.7462345263545228e-13,8.1022040523918558e-21,1.1553495360574083e-31,6.1834264023456275e-31
2.1246532596140267e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934276221287547,0.099999331595528915,0.099999902511422586,1.7926229449681008e-32,3.4155678568105237e-21,3.9120281794191731e-20,2.5197083673839295e-23,6.6997050439243463e-25,2.1065659251540777e-26,1.9162593162749356e-17,1.3342230585624248e-60,1.0999464919131432e-17,8.7687568527986474e-40,3.0050051631266772e-26,1.4746769137418447e-41,2.290846630948118e-44,1.2172446142970255e-20,9.4102971474341458e-47,6.6840004593550933e-07,1.9497714919614096e-07,4.0640685254625915e-12,5.7106584012782914e-15,1.3185128555625613e-20,5.4986607408104325e-12,9.8856231433480893e-17,3.6701321678577795e-15,3.5727166748661056e-13,1.3804545816128085e-20,2.5465210540018959e-31,1.3530373723954821e-30
2.6584228714520628e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934254532339548,0.099999163691001203,0.099999878019796068,8.5638498555733016e-32,7.8805514152586352e-21,6.0416151720957014e-20,7.6790853049128046e-23,1.2725961735381348e-24,3.5607260920483475e-26,2.6369262249605174e-17,5.3966633457355652e-60,1.3764280203235909e-17,2.065637835211056e-39,7.0836722918720851e-26,3.1073836680748607e-41,8.7807706206860661e-44,2.3356923196161547e-20,2.7554799035696394e-46,8.3630345993943555e-07,2.4396039925961649e-07,4.9813042596129375e-12,8.6989718055533022e-15,2.397404679568409e-20,7.1979100906828012e-12,1.2117089675985455e-16,4.5033457061637017e-15,5.5288497311063406e-13,3.3531349330995521e-20,9.5883376604598834e-31,5.0359266996022732e-30
