Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),CH2X(27),HOX(22),HX(19),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),CO2X(24)
5.92745814924977e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078358118533635,0.11298943979932144,0.022270474894802932,1.689415726966422e-10,9.3173833645113838e-07,4.1520377415593325e-07,2.1878868354653578e-06,4.0154447432025754e-16,6.6396131884194899e-24,9.1416684039036277e-09,3.6803135343818129e-31,7.0941186132884641e-09,3.0537989172645218e-23,1.884772589839861e-12,1.6935509991137834e-17,7.1236401784256138e-20,8.654932181789004e-08,2.7087705124673191e-23,0.0056781128317960313,0.0010988167184910881,5.0521854931471973e-10,3.5567936749372793e-14,1.5746016110791389e-07,6.6786976174110332e-06,7.4751665383657017e-10,2.1015032025672524e-07,4.7945606774551616e-09,1.0708085163007032e-10,1.7831243336537479e-12,8.2144118844135083e-14
5.94685551295499e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077887766360897,0.11298823354491255,0.02226871338298813,1.7091061944405393e-10,9.4584505095193804e-07,4.1969452794478794e-07,2.2021222323832437e-06,4.0611098995065747e-16,6.7399670717479086e-24,9.2069175572645735e-09,3.7784407569847326e-31,7.1230760811399675e-09,3.1107212441072523e-23,1.9095312718006263e-12,1.712544883514797e-17,7.1970312589817327e-20,8.7424277984584217e-08,2.7623372988930033e-23,0.0056793048333053037,0.001102309579069354,5.0668222830072365e-10,3.5672168377993055e-14,1.5838041231567844e-07,6.6964853565430066e-06,7.4925717396138828e-10,2.1007699646322323e-07,4.8149276307229906e-09,1.0847064800202458e-10,1.7947013271980689e-12,8.2826587824182273e-14
5.96625287666021e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077419164725053,0.11298704402165229,0.02226695206373722,1.7289598459092746e-10,9.6009179211742821e-07,4.2420722033410107e-07,2.2163978538877149e-06,4.107258216161906e-16,6.8414620021444029e-24,9.2726274571575749e-09,3.879109564272831e-31,7.1520316052135675e-09,3.1686476977865578e-23,1.9345068420974151e-12,1.7316765226364059e-17,7.2708981959042822e-20,8.8303890200700347e-08,2.8169020706900684e-23,0.005680480062351145,0.0011058018708290812,5.081456841778851e-10,3.577636107254183e-14,1.5929937026874243e-07,6.7141096793921787e-06,7.5098018810787175e-10,2.1000426905518653e-07,4.8353288203206336e-09,1.0987002291125363e-10,1.8063108718412722e-12,8.3512226189325398e-14
5.98565024036543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076952291118894,0.11298587100434261,0.022265190936850664,1.7489774356004543e-10,9.7447887356280666e-07,4.2874166375524021e-07,2.2307137015687904e-06,4.153895237838207e-16,6.9441064982457869e-24,9.3388003998244402e-09,3.9823838702717582e-31,7.1809844501902142e-09,3.2275948494421711e-23,1.9596999342912866e-12,1.7509462330056615e-17,7.3452423349924004e-20,8.9188144817532269e-08,2.872482422759263e-23,0.0056816387441359414,0.0011092935939100216,5.0960891529123622e-10,3.5880514455826452e-14,1.6021699265605331e-07,6.7315703666179609e-06,7.5268567765922342e-10,2.099321298358672e-07,4.8557642125157e-09,1.1127893690948967e-10,1.8179529680983536e-12,8.4201030197096254e-14
6.00504760407065e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076487123334114,0.11298471427080758,0.022263430002131372,1.7691597168271603e-10,9.8900659758147825e-07,4.3329766863522204e-07,2.2450697768510157e-06,4.2010265776248146e-16,7.0479091002526294e-24,9.4054386720578932e-09,4.088329133967573e-31,7.2099338818748971e-09,3.2875795234314974e-23,1.9851111734857305e-12,1.7703543261755148e-17,7.4200650221177007e-20,9.0077027942427199e-08,2.929096240195514e-23,0.0056827811008398699,0.0011127847484581959,5.1107192000902511e-10,3.5984628158952634e-14,1.6113323773777036e-07,6.7488672249968676e-06,7.5437362674608591e-10,2.0986057072228358e-07,4.8762337735698268e-09,1.1269734974541043e-10,1.829627616344454e-12,8.4892996061603961e-14
6.02444496777587e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076023639457264,0.11298357360185321,0.022261669259384668,1.7895074419777439e-10,1.0036752551569403e-06,4.3787504345061715e-07,2.2594660809941981e-06,4.2486579177392967e-16,7.1528783696118349e-24,9.472544551073263e-09,4.1970123947100313e-31,7.2388791673124864e-09,3.3486188009797303e-23,2.0107411763428076e-12,1.789901108705933e-17,7.4953676032181496e-20,9.0970525442631279e-08,2.9867617027203768e-23,0.0056839073516614328,0.001116275334625938,5.1253469672294744e-10,3.6088701821386386e-14,1.6204806435162986e-07,6.7660000872831243e-06,7.5604402223750135e-10,2.0978958374513962e-07,4.8967374697645607e-09,1.1412522038690133e-10,1.8413348168155553e-12,8.5588119956649382e-14
6.04384233148109e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075561817865801,0.11298244878122701,0.022259908708418246,1.8100213625065686e-10,1.0184851259786845e-06,4.4247359478175294e-07,2.273902615094261e-06,4.2967950102398179e-16,7.259022888697884e-24,9.5401203043824608e-09,4.3085023083756011e-31,7.2678195749025864e-09,3.4107300238803316e-23,2.0365905511016493e-12,1.8095868821463019e-17,7.5711514242919808e-20,9.1868622949168636e-08,3.0454972891783784e-23,0.0056850177128574897,0.0011197653525719324,5.1399724384836722e-10,3.6192735091010568e-14,1.6296143191904247e-07,6.782968812060928e-06,7.5769685373056865e-10,2.0971916104863573e-07,4.9172752674257097e-09,1.1556250704342187e-10,1.8530745696092612e-12,8.6286398018804433e-14
6.06323969518631e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33075101637224091,0.11298133959557888,0.022258148349042162,1.8307022289254978e-10,1.0334364784620792e-06,4.4709312736718511e-07,2.2883793800842122e-06,4.3454436777413529e-16,7.3663512604927676e-24,9.6081681896702477e-09,4.4228691843052954e-31,7.2967543745133579e-09,3.4739307982464161e-23,2.0626598975992924e-12,1.8294119430191185e-17,7.6474178313916426e-20,9.2771305860753384e-08,3.1053217820981018e-23,0.0056861123977827244,0.0011232548024612472,5.1545955982452449e-10,3.6296727624177321e-14,1.6387330045092035e-07,6.7997732835884679e-06,7.5933211353881721e-10,2.0964929489017838e-07,4.937847132946259e-09,1.1700916718858271e-10,1.8648468746856801e-12,8.6987826350474962e-14
6.08263705889153e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074643076479576,0.11298024583442191,0.022256388181068773,1.851550790796106e-10,1.0485295697721868e-06,4.5173344415841002e-07,2.3028963767352076e-06,4.3946098141356678e-16,7.4748721082647147e-24,9.6766904546727591e-09,4.5401850230326964e-31,7.3256828375942971e-09,3.53823899831362e-23,2.0889498072938179e-12,1.8493765828049607e-17,7.7241681706178199e-20,9.3678559347731777e-08,3.1662542723189196e-23,0.0056871916169285832,0.0011267436844653624,5.1692164311473399e-10,3.6400679085755364e-14,1.6478363055323468e-07,6.8164134116338671e-06,7.6094979667933139e-10,2.0957997763999467e-07,4.9584530328079014e-09,1.1846515758278935e-10,1.8766517318683705e-12,8.7692401022935815e-14
6.10203442259675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33074186114858933,0.11297916729009411,0.022254628204312742,1.8725677967226136e-10,1.0637646458514708e-06,4.5639434637478568e-07,2.3174536056577202e-06,4.4442993853150872e-16,7.5845940752457963e-24,9.7456893370584081e-09,4.6605235548178547e-31,7.3546042372878817e-09,3.6036727702949865e-23,2.1154608632897742e-12,1.8694810879287391e-17,7.8014037881134461e-20,9.459036835605333e-08,3.2283141636842719e-23,0.0056882555779617164,0.0011302319987621951,5.1838349220657114e-10,3.6504589149172855e-14,1.6569238343230191e-07,6.8328891313031759e-06,7.6254990085866268e-10,2.0951120178065973e-07,4.9790929336012272e-09,1.1993043429604631e-10,1.8884891408453875e-12,8.8400118079337305e-14
6.12143178630197e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073730731864287,0.1129781037577204,0.022252868418590973,1.893753994345541e-10,1.0791419414513597e-06,4.6107563355863669e-07,2.3320510673027882e-06,4.4945184298999878e-16,7.6955258243085223e-24,9.8151670643110601e-09,4.7839602790029742e-31,7.3835178485401432e-09,3.6702505362884608e-23,2.1421936403658366e-12,1.8897257397472029e-17,7.8791260300578247e-20,9.5506717611269441e-08,3.2915211778023917e-23,0.0056893044857618648,0.0011337197455361153,5.1984510561204503e-10,3.6608457496455432e-14,1.6659952089979884e-07,6.8492004028605897e-06,7.6413242645755084e-10,2.0944295990654137e-07,4.9997668020446616e-09,1.2140495273081532e-10,1.9003591011703803e-12,8.9110973537689758e-14
6.14082915000719e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33073276907269511,0.1129770550351753,0.022251108823722596,1.9151101303360657e-10,1.0946616801675971e-06,4.6577710363050957e-07,2.3466887619633527e-06,4.5452730599700068e-16,7.8076760376414549e-24,9.8851258536156016e-09,4.9105725042061438e-31,7.4124229482100379e-09,3.7379909982375223e-23,2.1691487050046999e-12,1.9101108145377256e-17,7.9573362426607818e-20,9.6427591622557021e-08,3.3558953588754096e-23,0.0056903385424592751,0.0011372069249779644,5.2130648186776531e-10,3.6712283818259733e-14,1.6750500537750647e-07,6.8653472115410258e-06,7.6569737651450385e-10,2.0937524472316988e-07,5.020474605002184e-09,1.2288866764498505e-10,1.9122616122637708e-12,8.9824963393812855e-14
6.160226513712409e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072824621116509,0.11297602092304594,0.022249349419528948,1.9366369503910884e-10,1.1103240744793504e-06,4.7049855294455452e-07,2.361366689775671e-06,4.5965694617989119e-16,7.9210534164239978e-24,9.9555679117458186e-09,5.0404393893695806e-31,7.4413188151776543e-09,3.8069131419455437e-23,2.1963266154251379e-12,1.9306365834883332e-17,8.0360357721568553e-20,9.7352974686766118e-08,3.4214570785977542e-23,0.0056913579474715831,0.0011406935372850638,5.2276761953509316e-10,3.6816067813902439e-14,1.6840879990178266e-07,6.8813295673552252e-06,7.6724475670824772e-10,2.0930804904653673e-07,5.041216309499882e-09,1.2438153317487861e-10,1.9241966734139772e-12,9.0542083624261741e-14
6.179623877417629e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33072373853711684,0.11297500122459578,0.022247590205833525,1.9583351992289935e-10,1.1261293257920064e-06,4.7523977634400141e-07,2.3760848507208025e-06,4.6484138965931387e-16,8.0356666805003906e-24,1.002649543495467e-08,5.1736419856792638e-31,7.4702047304511827e-09,3.8770362411444106e-23,2.2237279216162358e-12,1.9513033126889856e-17,8.115225964799574e-20,9.8282850892489585e-08,3.4882270411247874e-23,0.0056923628975402221,0.0011441795826612211,5.2422851720028271e-10,3.6919809191384413e-14,1.6931086812776258e-07,6.8971475048875414e-06,7.6877457533909115e-10,2.0924136580232929e-07,5.0619918827414183e-09,1.2588350285832407e-10,1.9361642837787218e-12,9.1262330189219248e-14
6.199021241122849e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071924585622237,0.11297399574572853,0.022245831182461959,1.9802056205860958e-10,1.1420776244836153e-06,4.8000056721670449e-07,2.3908432446261532e-06,4.7008127012339245e-16,8.1515245680530077e-24,1.0097910608866944e-08,5.3102632793730065e-31,7.4990799772726557e-09,3.9483798616179903e-23,2.2513531653737296e-12,1.9721112631240977e-17,8.1949081668557762e-20,9.921720412415304e-08,3.5562262881126359e-23,0.0056933535867663299,0.001147665061316732,5.2568917347461176e-10,3.7023507667410704e-14,1.7021117433328998e-07,6.9128010830865896e-06,7.7028684330924194e-10,2.0917518802510551e-07,5.0828012921224127e-09,1.273945296577397e-10,1.9481644423863568e-12,9.1985699035359124e-14
6.218418604828069e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071476797672777,0.11297300429495288,0.022244072349241986,2.0022489572137682e-10,1.1581691499549149e-06,4.8478071755072678e-07,2.4056418711670877e-06,4.7537722890230336e-16,8.2686358352750645e-24,1.0169815608374259e-08,5.4503882354544383e-31,7.5279438412224002e-09,4.0209638653809828e-23,2.2792028803384377e-12,1.9930606906662876e-17,8.275083724600004e-20,1.0015601806612357e-07,3.62547620383016e-23,0.0056943302066461846,0.0011511499734683777,5.2714958699450068e-10,3.7127162967405891e-14,1.7110968342257623e-07,6.9282903850489089e-06,7.7178157410208529e-10,2.0910950885741361e-07,5.1036445052438451e-09,1.2891456598325798e-10,1.9601971481372656e-12,9.2712186098675961e-14
6.237815968533289e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33071030470941754,0.11297202668334748,0.022242313706003443,2.0244659508762437e-10,1.174404070682881e-06,4.89580017989935e-07,2.4204807298685974e-06,4.8072991504320418e-16,8.3870092560428082e-24,1.0242212597532504e-08,5.5941038423305861e-31,7.5567956103221772e-09,4.0948084149137432e-23,2.307277592036742e-12,2.0141518460713508e-17,8.3557539843089381e-20,1.0109927620683521e-07,3.6959985203440328e-23,0.0056952929461061555,0.0011546343193394194,5.2860975642162304e-10,3.7230774825524979e-14,1.7200636092959205e-07,6.943615517795824e-06,7.7325878376048437e-10,2.0904432154886189e-07,5.1245214899244869e-09,1.3044356371581244e-10,1.9722623998052948e-12,9.3441787307282985e-14
6.257213332238509e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070585586758078,0.11297106272452642,0.022240555252578186,2.0468573423490836e-10,1.19078254427775e-06,4.9439825788958218e-07,2.4353598201070107e-06,4.8613998538551233e-16,8.5066536215872276e-24,1.0315103729461644e-08,5.7414991573910963e-31,7.5856345751370156e-09,4.1699339774536169e-23,2.3355778179230853e-12,2.0353849749744476e-17,8.4369202922559483e-20,1.0204696184292981e-07,3.7678153227779225e-23,0.0056962419915371886,0.0011581180991595869,5.3006968044300085e-10,3.73343429846602e-14,1.7290117302118804e-07,6.9587766120436625e-06,7.747184908641109e-10,2.0897961945514249e-07,5.1454322142124142e-09,1.3198147423025785e-10,1.9843601960392286e-12,9.4174498584179005e-14
6.276610695943728e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33070142126697766,0.11297011223460529,0.022238796988800134,2.0694238714182973e-10,1.2073047175434376e-06,4.9923522537184567e-07,2.4502791411117593e-06,4.9160810463653457e-16,8.627577740165464e-24,1.038849114624797e-08,5.8926653535474799e-31,7.6144600288756549e-09,4.2463613293433458e-23,2.3641040674244497e-12,2.056760317887488e-17,8.5185839947056314e-20,1.0299905808341143e-07,3.8409490546467326e-23,0.0056971775268288291,0.0011616013131650637,5.3152935777109232e-10,3.7437867196442914e-14,1.7379408649994915e-07,6.9737738219675368e-06,7.7616071650585285e-10,2.089153960370134e-07,5.1663766463956571e-09,1.3352824841839803e-10,1.9964905353643065e-12,9.4910315849972075e-14
6.296008059648948e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069700072580527,0.11296917503216751,0.022237038914505181,2.0921662768801187e-10,1.2239707265413072e-06,5.0409070738129774e-07,2.465238691967179e-06,4.9713494544743969e-16,8.7497904367319035e-24,1.0462376978848711e-08,6.0476957667510407e-31,7.6432712674896329e-09,4.3241115604371357e-23,2.392856841986776e-12,2.0782781101977126e-17,8.6007464379085082e-20,1.0395554785381287e-07,3.9154225232669294e-23,0.005698099733402788,0.0011650839615984696,5.3298878714386872e-10,3.7541347221242012e-14,1.7468506880678291e-07,6.9886073249588212e-06,7.77585484267318e-10,2.0885164485924235e-07,5.1873547550120223e-09,1.3508383671204057e-10,2.0086534161837607e-12,9.564923502558375e-14
6.315405423354168e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069259406466556,0.11296825093823128,0.0222352810295312,2.1150852965414151e-10,1.2407806966572075e-06,5.0896448974027964e-07,2.480238471614352e-06,5.0272118848957551e-16,8.8733005526090859e-24,1.0536763346999123e-08,6.2066859445084874e-31,7.672067589770963e-09,4.403206078564898e-23,2.421836635123289e-12,2.0999385821674541e-17,8.683408968095726e-20,1.0491641390037198e-07,3.9912589052439454e-23,0.0056990087902460598,0.0011685660447088384,5.344479673248794e-10,3.7644782828157495e-14,1.7557408802324188e-07,7.0032773213765669e-06,7.7899282019348392e-10,2.0878835958951742e-07,5.2083665088581179e-09,1.3664818910592047e-10,2.0208488367803916e-12,9.6391252034899745e-14
6.334802787059388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306882011065328,0.11296733977621695,0.022233523333718006,2.1381816672207321e-10,1.2577347426717275e-06,5.1385635720415574e-07,2.4952784788529822e-06,5.0836752253112339e-16,8.9981169451585173e-24,1.0611652359121931e-08,6.3697336954145963e-31,7.7008482974483664e-09,4.4836666140552707e-23,2.4510439324646849e-12,2.1217419589350686e-17,8.7665729314738462e-20,1.0588163879421707e-07,4.0684817520376817e-23,0.0056999048739435837,0.0011720475627515919,5.3590689710330749e-10,3.7748173795010168e-14,1.7646111287358266e-07,7.0177840342929763e-06,7.8038275276649863e-10,2.0872553399732588e-07,5.2294118769976414e-09,1.3822125518059759e-10,2.0330767953181769e-12,9.7136362807396601e-14
6.354200150764608e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068382167672117,0.11296644137191464,0.022231765826907342,2.1614561247499613e-10,1.2748329688335872e-06,5.1876609351642026e-07,2.5103587123433002e-06,5.1407464451408795e-16,9.1242484874514203e-24,1.0687046112239255e-08,6.5369391397215687e-31,7.7296126952820573e-09,4.5655152243179443e-23,2.4804792118111547e-12,2.143688460517026e-17,8.8502396742197251e-20,1.0685120493555907e-07,4.1471149956071238e-23,0.0057007881587104901,0.0011755285159885105,5.373655752940135e-10,3.7851519908327202e-14,1.7734611272656346e-07,7.0321277092331657e-06,7.8175531287868871e-10,2.0866316195280655e-07,5.2504908287689496e-09,1.3980298412525173e-10,2.0453372898438852e-12,9.788456328072822e-14
6.373597514469828e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067945560285394,0.11296555555345263,0.022230008508942838,2.1849094039766195e-10,1.2920754689361049e-06,5.2369348146363251e-07,2.5254791706079954e-06,5.198432596316191e-16,9.2517040679395516e-24,1.076294669188692e-08,6.7084047609651392e-31,7.7583600911570717e-09,4.6487742984858702e-23,2.5101429431861895e-12,2.1657783018111488e-17,8.9344105424754417e-20,1.0782509455788898e-07,4.2271829541351362e-23,0.0057016588164238852,0.0011790089046876994,5.3882400073757114e-10,3.7954820963323826e-14,1.7822905759698196e-07,7.0463086139093911e-06,7.8311053380478885e-10,2.0860123742557735e-07,5.2716033337919477e-09,1.4139332476036512e-10,2.0576303182887309e-12,9.8635849403269436e-14
6.392994878175048e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067510271483191,0.11296468215126583,0.022228251379669998,2.2085422387667301e-10,1.3094623263966671e-06,5.2863830293015434e-07,2.5406398520341706e-06,5.2567408140566304e-16,9.3804925901261265e-24,1.0839356172031203e-08,6.8842354586677716e-31,7.7870897961750815e-09,4.7334665621179017e-23,2.5400355888921345e-12,2.1880116926009753e-17,9.0190868823433177e-20,1.0880328973217925e-07,4.3087103378344322e-23,0.0057025170166542412,0.0011824887291235541,5.4028217230029113e-10,3.8058076763880719e-14,1.7910991814695515e-07,7.060327037949915e-06,7.8444845117343236e-10,2.0853975448354178e-07,5.2927493619743478e-09,1.4299222556030534e-10,2.069955878470031e-12,9.9390217136627855e-14
6.412392241880268e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067076284480285,0.11296382099806487,0.022226494438936158,2.232355362008309e-10,1.326993614339132e-06,5.3360033895266835e-07,2.5558407548753209e-06,5.315678317649378e-16,9.5106229722369657e-24,1.0916276614988015e-08,7.064538602139671e-31,7.8158011247447107e-09,4.8196150819624115e-23,2.5701576035674525e-12,2.210388837561263e-17,9.1042700398809909e-20,1.0978577237108714e-07,4.3917222548358338e-23,0.0057033629266963273,0.0011859679895767183,5.4174008887423481e-10,3.8161287122517899e-14,1.7998866568694318e-07,7.0741832926227208e-06,7.8576910293792736e-10,2.0847870729167677e-07,5.3139288835173238e-09,1.445996346757703e-10,2.0823139680928897e-12,1.0014766245811468e-13
6.431789605585488e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066643582713162,0.11296297192880569,0.022224737686590487,2.2563495056154247e-10,1.344669395679082e-06,5.3857936977444978e-07,2.5710818772533252e-06,5.3752524112322941e-16,9.6421041468918945e-24,1.0993710071344484e-08,7.2494240853986987e-31,7.8444933946703007e-09,4.9072432707824652e-23,2.6005094342456528e-12,2.2329099362645803e-17,9.1899613610965844e-20,1.1077252423315873e-07,4.4762442171598282e-23,0.005704196711599766,0.0011894466863340422,5.431977493772197e-10,3.8264451860364582e-14,1.8086527217651985e-07,7.087877710554252e-06,7.8707252934635221e-10,2.0841809011080479e-07,5.3351418689205662e-09,1.4621549995608801e-10,2.0947045847518893e-12,1.0090818136316845e-13
6.451186969290707e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306621214983701,0.1129621347806592,0.022222981122483949,2.2805254005328428e-10,1.3624897232118768e-06,5.4357517489937018e-07,2.5863632171604499e-06,5.4354704845800813e-16,9.7749450607765012e-24,1.1071658579882973e-08,7.4390043832306168e-31,7.8731659272391407e-09,4.996374892243089e-23,2.6310915204158461e-12,2.2555751831890059e-17,9.2761621919439428e-20,1.117635269270318e-07,4.5623021467725438e-23,0.0057050185341991416,0.0011929248196885351,5.4465515275281258e-10,3.8367570807125371e-14,1.8173971022489274e-07,7.1014106454433903e-06,7.8835877291099949e-10,2.0835789729635175e-07,5.3563882889868154e-09,1.4783976897138115e-10,2.1071277259327904e-12,1.0167176986775384e-13
6.470584332995927e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065781969722741,0.11296130939298164,0.02222122474646927,2.3048837767412323e-10,1.380454639703401e-06,5.485875331456108e-07,2.6016847724613774e-06,5.4963400138935651e-16,9.9091546743143379e-24,1.1150124167507524e-08,7.6333946084114755e-31,7.9018180473071343e-09,5.0870340658611815e-23,2.6619042940848806e-12,2.2783847677269037e-17,9.3628738783179315e-20,1.127587619156366e-07,4.6499223817271948e-23,0.0057058285551437396,0.0011964023899393177,5.4611229797031477e-10,3.8470643801042707e-14,1.8261195309117458e-07,7.1147824717708191e-06,7.8962787837719733e-10,2.0829812329709448e-07,5.3776681148258686e-09,1.4947238903453554e-10,2.1195833890142475e-12,1.0243842401070172e-13
6.489981696701147e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065353026454203,0.11296049560728537,0.022219468558400939,2.3294253632629327e-10,1.3985641779834565e-06,5.5361622269906186e-07,2.6170465408952303e-06,5.5578685625921072e-16,1.0044741961339596e-23,1.1229108849172694e-08,7.8327125701143e-31,7.9304490833828694e-09,5.1792452720186177e-23,2.6929481798410256e-12,2.3013388741947693e-17,9.4500977660498385e-20,1.1375821052039191e-07,4.7391316823921024e-23,0.0057066269329268541,0.0011998793973915668,5.4756918402473844e-10,3.857367068885595e-14,1.8348197468440867e-07,7.1279935845040352e-06,7.9087989269153507e-10,2.0823876265389834e-07,5.3989813178581006e-09,1.5111330722302153e-10,2.1320715712695293e-12,1.0320813985602237e-13
6.509379060406367e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064925304325199,0.11295969326720977,0.022217712558135143,2.3541508881682608e-10,1.416818361041711e-06,5.5866102116638427e-07,2.6324485200776084e-06,5.6200637821090695e-16,1.0181715908770391e-23,1.1308614627814827e-08,8.0370788335226818e-31,7.959058367710094e-09,5.2730333570391213e-23,2.7242235949191424e-12,2.3244376818441225e-17,9.5378352009028147e-20,1.1476185392539596e-07,4.8299572377664107e-23,0.005707413823914733,0.0012033558423564621,5.4902580993676976e-10,3.8676651325756598e-14,1.8434974956335195e-07,7.1410443987981382e-06,7.9211486496953155e-10,2.0817980999844845e-07,5.4203278698175164e-09,1.5276247040049494e-10,2.1445922698682401e-12,1.0398091349516651e-13
6.528776424111587e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064498787836766,0.11295890221849286,0.022215956745529807,2.3790610785823625e-10,1.4352172021261247e-06,5.6372170562771787e-07,2.6478907075026314e-06,5.6829334126903393e-16,1.0320085516282642e-23,1.1388643494285692e-08,8.2466167806741525e-31,7.9876452363486053e-09,5.3684235383294152e-23,2.7557309492673237e-12,2.3476813648734454e-17,9.6260875285674277e-20,1.1576967318161036e-07,4.9224266718845682e-23,0.0057081893823751036,0.0012068317251511264,5.5048217475272823e-10,3.8779585575340485e-14,1.8521525293601796e-07,7.1539353496926295e-06,7.9333284646275926e-10,2.0812126005197482e-07,5.4417077427543664e-09,1.5441982523823382e-10,2.1571454818780478e-12,1.0475674104925191e-13
6.548173787816807e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33064073461694327,0.112958122308943,0.022214201120444498,2.4041566606925859e-10,1.4537607048437851e-06,5.6879805268900782e-07,2.663373100544984e-06,5.7464852841958201e-16,1.0459859795984723e-23,1.1469197427288584e-08,8.461452672556726e-31,8.0162090292534616e-09,5.4654414095852207e-23,2.7874706456149399e-12,2.3710700924411369e-17,9.7148560946572667e-20,1.1678164921103507e-07,5.0165680503107479e-23,0.0057089537605053437,0.0012103070460985665,5.5193827754451295e-10,3.8882473309556261e-14,1.8607846065898354e-07,7.1666668918043973e-06,7.9453389052547083e-10,2.0806310762397505e-07,5.463120909037377e-09,1.5608531823631669e-10,2.1697312042664132e-12,1.055356186712395e-13
6.567571151522027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063649310805004,0.11295735338841115,0.022212445682740469,2.4294383597563695e-10,1.4724488632640644e-06,5.7388983853393517e-07,2.678895696461959e-06,5.8107273169039116e-16,1.0601047772092856e-23,1.1550278393316733e-08,8.6817157124822693e-31,8.0447490903526071e-09,5.564112946062646e-23,2.8194430795420541e-12,2.3946040286794786e-17,9.8041422447046324e-20,1.1779776281087395e-07,5.1124098867242956e-23,0.0057097071084602552,0.0012137818055276068,5.5339411740954023e-10,3.8985314408650918e-14,1.8693934923646113e-07,7.1792394990171016e-06,7.9571805258073663e-10,2.0800534761093406e-07,5.4845673413555467e-09,1.5775889574462904e-10,2.1823494339023188e-12,1.063175425480757e-13
6.586968515227247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063226320274886,0.11295659530876345,0.022210690432280602,2.4549069001096378e-10,1.4912816620240257e-06,5.7899683897542753e-07,2.6944584923955089e-06,5.8756675223189191e-16,1.0743658480607387e-23,1.1631888346594173e-08,8.9075381107608951e-31,8.0732647676228345e-09,5.664464509915494e-23,2.8516486395501618e-12,2.4182833327095916e-17,9.8939473241562961e-20,1.1881799465768829e-07,5.2099811495973775e-23,0.0057104495743794713,0.0012172560037728237,5.5484969347067383e-10,3.9088108761111796e-14,1.8779789581914178e-07,7.1916536641671346e-06,7.9688539008614369e-10,2.0794797499504437e-07,5.5060470127196017e-09,1.5944050398358936e-10,2.1950001675579961e-12,1.0710250890277659e-13
6.606365878932466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062804475406343,0.11295584792385432,0.022208935368929358,2.4805630051756932e-10,1.5102590764359941e-06,5.8411882950673265e-07,2.7100614853742798e-06,5.9413140039813188e-16,1.0887700968989959e-23,1.1714029229018923e-08,9.1390551507008156e-31,8.1017554131640684e-09,5.7665228555990389e-23,2.8840877071342235e-12,2.4421081586573715e-17,9.9842726783693492e-20,1.1984232531153828e-07,5.3093112689659547e-23,0.0057111813044145015,0.0012207296411744779,5.5630500487614686e-10,3.9190856263606024e-14,1.8865407820281e-07,7.2039098987263476e-06,7.9803596249905828e-10,2.0789098484292707e-07,5.5275598964631075e-09,1.611300890646739e-10,2.2076834019106476e-12,1.0789051399648706e-13
