Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),CHOX(50)
1.2976310127495475e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289095931580216,0.099996667878295434,0.099999270791619077,2.7481711503682957e-29,6.1750715068434006e-22,9.1046580720091799e-20,1.7790042139539342e-25,1.5747988400841162e-21,2.2829172383034097e-50,1.6949408501505689e-19,5.0720245149239587e-66,1.3077019379579221e-23,3.553132096502429e-44,1.1363331859577938e-26,4.9722282162783457e-46,7.9064172842254675e-49,2.6297637994141881e-26,2.073324864504982e-52,3.3318048372939722e-06,1.4584167324520318e-06,2.405290653542154e-10,5.4573159424606696e-10,1.5126358589289671e-16,1.2066424065197991e-13,7.621715142092343e-11,2.9202550198309515e-14,2.0782701262184357e-16,3.9406628156728302e-19,7.5234918988629315e-28,4.4994907681207903e-28
1.3507232859956616e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289076335162503,0.099996531613449485,0.099999240957111074,3.6183290619969872e-29,7.2602533722109234e-22,1.0338172608192789e-19,2.1636497974484174e-25,1.7480543106044512e-21,3.093994692962032e-50,1.8233889674347602e-19,6.5988374765254703e-66,1.4312870094155362e-23,4.1182775637817094e-44,1.3145591691936043e-26,6.3882367121897708e-46,1.047369820863318e-48,2.9478924908113834e-26,2.506556852690665e-52,3.4680567175450292e-06,1.518085746173166e-06,2.4770961713670617e-10,5.7604677367187798e-10,1.5577928800335952e-16,1.243698195016404e-13,8.1998557274414391e-11,3.1463070431978479e-14,2.4259918392167579e-16,4.4174207545509711e-19,9.5089373955715943e-28,5.5520873787395602e-28
1.4038155592417756e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289056739243765,0.099996395353958725,0.099999211122672599,4.7127718850495756e-29,8.484626653201806e-22,1.1694818067211336e-19,2.611213117948083e-25,1.9315265630958733e-21,4.1448211216256045e-50,1.9555705544469643e-19,8.4934531421280676e-66,1.5615120656089628e-23,4.7441349789603602e-44,1.5118889164980859e-26,8.1279992073504949e-46,1.3719568459467862e-48,3.2901758841512624e-26,3.0071015687086982e-52,3.6043032425235909e-06,1.5777546207660495e-06,2.5472210923868966e-10,6.0686648268084711e-10,1.6018930083432767e-16,1.2800319376835419e-13,8.7948181653555254e-11,3.3807897693253138e-14,2.8144699465380787e-16,4.9303920099845127e-19,1.1907461942741127e-27,6.7949139834576689e-28
1.4569078324878897e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289037143825155,0.099996259099822918,0.09999918128830361,6.0770590505893438e-29,9.8601339914237639e-22,1.3182802089323171e-19,3.1289081203811559e-25,2.1252589607183762e-21,5.4929014763303567e-50,2.0913982227158368e-19,1.0823784359489703e-65,1.6984853841728812e-23,5.4341914315060438e-44,1.7294963345868165e-26,1.0248703905554213e-45,1.7785116033911657e-48,3.6575033516378508e-26,3.5820226099050222e-52,3.7405444124386061e-06,1.6374233562327797e-06,2.6157047756052911e-10,6.381789121962955e-10,1.644960995927849e-16,1.3156479291105916e-13,9.4062087941026817e-11,3.6237975296441758e-14,3.2465611191771943e-16,5.4809129082390836e-19,1.4783601858539265e-27,8.2527669185004914e-28
1.510000105734004e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289017548907803,0.099996122851041883,0.099999151454004148,7.7637766595723778e-29,1.1399308502678078e-21,1.4810595290916087e-19,3.7244444101210358e-25,2.3292810844405345e-21,7.2066640639438947e-50,2.2307866238933177e-19,1.3666695862304186e-65,1.8423127145734004e-23,6.1919462864961844e-44,1.9685780540477293e-26,1.2814890045433413e-45,2.2833394336993602e-48,4.050774463333885e-26,4.2387789213726463e-52,3.8767802274990204e-06,1.6970919525754111e-06,2.6825856611339305e-10,6.6997252434397173e-10,1.6870210169772553e-16,1.3505946634615652e-13,1.0033642698198696e-10,3.8754291879107744e-14,3.7251902430908995e-16,6.0703354861665677e-19,1.8208864066222275e-27,9.9526695679079882e-28
1.5630923789801182e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288997954492823,0.099995986607615397,0.099999121619774228,9.8332941756482981e-29,1.3115286857136471e-21,1.658692711474231e-19,4.4060374610434449e-25,2.5436094337282266e-21,9.3670916514395794e-50,2.3736524071181058e-19,1.7108723292326876e-65,1.9930973309046547e-23,7.020907375657646e-44,2.2303535822270782e-26,1.5899064766825106e-45,2.9051818633386963e-48,4.4708992372924803e-26,4.9852249502343738e-52,4.0130106879137832e-06,1.7567604097959585e-06,2.747901289397141e-10,7.0223605317536246e-10,1.7280966798950663e-16,1.3849000456679666e-13,1.0676744164268307e-10,4.1357875592201905e-14,4.2533484950030337e-16,6.7000278936342385e-19,2.2262147719726014e-27,1.1923907598249219e-27
1.6108754249016207e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928898031994975,0.099995863993109543,0.099999094769026728,1.207984125003398e-28,1.482218809411348e-21,1.8320046492754146e-19,5.1002552027139519e-25,2.7453202280268473e-21,1.1771647201694963e-49,2.5051374639751059e-19,2.0798637016875381e-65,2.1348353633497397e-23,7.8307563740241325e-44,2.4863818323658555e-26,1.9184512023910853e-45,3.5825184715232341e-48,4.8727322907252095e-26,5.740522257387845e-52,4.1356135242377344e-06,1.8104619023467066e-06,2.8053773754798516e-10,7.3166591314453806e-10,1.7642422151853074e-16,1.4152183605306995e-13,1.1268628149490021e-10,4.3776590923224206e-14,4.7735627788798675e-16,7.3023260340202585e-19,2.6518541244051804e-27,1.3955897091635619e-27
1.6586584708231233e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288962685815239,0.099995741382940567,0.099999067918335502,1.4748608629891943e-28,1.6693892507919927e-21,2.0187479515352316e-19,5.8779743494601953e-25,2.9553771208026969e-21,1.4695030308435851e-49,2.6393152388898777e-19,2.5130425306808252e-65,2.2823623881564227e-23,8.7036872604080674e-44,2.7627212399156643e-26,2.3020494832153949e-45,4.389538518154952e-48,5.2977417345292441e-26,6.5814366242731772e-52,4.2582120236202766e-06,1.8641632822115993e-06,2.8616414341152803e-10,7.6145965178353268e-10,1.7996255313164364e-16,1.4450462671424484e-13,1.1872644211956856e-10,4.6267642898809741e-14,5.3386412828776035e-16,7.9393859802016701e-19,3.142261963275159e-27,1.625752580790171e-27
1.7064415167446258e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288945052090045,0.099995618777108275,0.099999041067700592,1.7902748571178379e-28,1.8741281797967639e-21,2.2196111929380821e-19,6.7462779489793036e-25,3.1737679499710094e-21,1.8229040767521324e-49,2.7761289438980031e-19,3.0190071600028166e-65,2.4357487663377851e-23,9.6422574099136334e-44,3.0603087056746939e-26,2.7478865372694765e-45,5.3459078110597746e-48,5.7466143028753389e-26,7.5145190250577751e-52,4.3808061862137334e-06,1.9178645493920512e-06,2.9167190419811327e-10,7.916095938758365e-10,1.8342627129387991e-16,1.4743978532342485e-13,1.2488536420797446e-10,4.883183429147502e-14,5.9508944344527306e-16,8.6122411342744717e-19,3.7048929217386969e-27,1.8854906465496509e-27
1.749446258073978e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288929182087938,0.099995508435566996,0.099999016902177329,2.1214441006490322e-28,2.0743481995813477e-21,2.4130426496116645e-19,7.6113442634861743e-25,3.3774299530205829e-21,2.2017976044906731e-49,2.9014690273037662e-19,3.5443724363351286e-65,2.5788632126588886e-23,1.0545202091310198e-43,3.3470902946066978e-26,3.2088438111731093e-45,6.352383191911818e-48,6.1715763177846526e-26,8.4387208332302905e-52,4.4911372247190696e-06,1.9661955935104249e-06,2.9652951786188302e-10,8.1904288265726054e-10,1.8648112523186865e-16,1.5004159487204846e-13,1.305278635552576e-10,5.1202811542584461e-14,6.5441968794809957e-16,9.2492792931626772e-19,4.2796508849743602e-27,2.1468278361412986e-27
1.7924509994033304e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288913312418499,0.099995398097538227,0.099998992736699654,2.5032757158386261e-28,2.2905690389973968e-21,2.6190062671228135e-19,8.5614846532946281e-25,3.5878095709297879e-21,2.6472275431315724e-49,3.0288594563994004e-19,4.1437715374502581e-65,2.7268287504015701e-23,1.1505239038717865e-43,3.6525563112436786e-26,3.7328183054043983e-45,7.5151564861300887e-48,6.6169412904195287e-26,9.4482372469404945e-52,4.6014647506596686e-06,2.0145265463565631e-06,3.012948464017816e-10,8.4675324053695246e-10,1.8947794295159324e-16,1.5260709939455659e-13,1.3626273965714197e-10,5.3634285933499934e-14,7.1793504895836803e-16,9.9169282055706305e-19,4.9257161748680673e-27,2.4364924301156712e-27
1.8354557407326827e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288897443082231,0.099995287763021828,0.099998968571267582,2.9419697031336689e-28,2.5236745194215849e-21,2.8380367320481827e-19,9.6026186480013367e-25,3.8048851004508292e-21,3.1688242312562778e-49,3.1582612739709955e-19,4.8252582114252958e-65,2.8796936474281743e-23,1.2524219612354518e-43,3.9774194240928521e-26,4.3265487153255007e-45,8.8535195494866405e-48,7.0832257893566997e-26,1.0548382945449676e-51,4.7117887641465721e-06,2.0628574079314838e-06,3.0596964440356137e-10,8.7473540209845465e-10,1.9241782787629328e-16,1.5513735737544092e-13,1.4208823669248021e-10,5.6126857126517166e-14,7.8581168851555383e-16,1.0615965917471026e-18,5.6498059399800232e-27,2.7567269209029983e-27
1.878460482062035e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288881574079658,0.099995177432017732,0.099998944405881113,3.4443014825323275e-28,2.7745779931374652e-21,3.0706787501999647e-19,1.0740911378787939e-24,4.028631252363589e-21,3.7773239032938907e-49,3.2896362637712488e-19,5.5975063343614243e-65,3.037505253337462e-23,1.3603988807600997e-43,4.3224015210109612e-26,4.997299523571373e-45,1.0388542154164033e-47,7.5709514917349323e-26,1.1744641958175743e-51,4.8221092652908211e-06,2.1111881782362044e-06,3.1055563307932886e-10,9.0298420229345349e-10,1.9530186244040333e-16,1.5763317879122123e-13,1.4800263245999369e-10,5.8681126127439755e-14,8.5822807606168263e-16,1.1347178409464615e-18,6.4590749566876694e-27,3.1098883953468015e-27
1.9214652233913873e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288865705411262,0.099995067104525812,0.099998920240540246,4.017659418623521e-28,3.0442227947800187e-21,3.3174868966991662e-19,1.1982776819596295e-24,4.2590193938489379e-21,4.4846637462106608e-49,3.4229469359097468e-19,6.4698376690678146e-65,3.2003100175713784e-23,1.4746384278872102e-43,4.6882335250406969e-26,5.7528874876978991e-45,1.2143180514544202e-47,8.0806451909918153e-26,1.3042667043988384e-51,4.9324262542034532e-06,2.1595188572717421e-06,3.1505450092560606e-10,9.314945736284887e-10,1.9813110850469746e-16,1.6009596558219682e-13,1.5400423687980633e-10,6.129769391914673e-14,9.35364920748387e-16,1.2111359620254496e-18,7.3611316546066626e-27,3.4984467329496182e-27
1.9644699647207396e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288849837077532,0.099994956780545929,0.099998896075244981,4.6700835526756547e-28,3.3335826842190937e-21,3.5790254631275145e-19,1.3334880830926931e-24,4.496017757885669e-21,5.3040828559444733e-49,3.5581565130249169e-19,7.4522497460901389e-65,3.3681535065457494e-23,1.5953235472627335e-43,5.0756552557096936e-26,6.6017083178999699e-45,1.4142388872883139e-47,8.6128387840871125e-26,1.4448278934609547e-51,5.0427397309955127e-06,2.2078494450391172e-06,3.1946790434618239e-10,9.6026154520306054e-10,2.0090660774802215e-16,1.625268060830174e-13,1.6009139227622519e-10,6.3977160369806787e-14,1.017405109055994e-15,1.2909311439515468e-18,8.3640541155521578e-27,3.9249885042437376e-27
2.007474706050092e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928883396907895,0.099994846460078016,0.099998871909995318,5.4103052618214183e-28,3.6436622819124026e-21,3.8558683044144743e-19,1.4804144086746141e-24,4.7395916327354468e-21,6.2502288657171658e-49,3.6952289169430925e-19,8.5554437206820375e-65,3.5410804201809207e-23,1.7226362815168344e-43,5.4854153178185071e-26,7.5527636373248449e-45,1.6413234168826005e-47,9.1680692524875594e-26,1.5967465518756622e-51,5.1530496957780345e-06,2.25617994153935e-06,3.2379746825302247e-10,9.8928024107763803e-10,2.0362938204350439e-16,1.6492630526542088e-13,1.662624729466468e-10,6.6720123260852915e-14,1.1045336461825703e-15,1.3741843691529998e-18,9.4764060342913152e-27,4.3922216313339917e-27
2.0504794473794442e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288818101415978,0.099994736143121946,0.099998847744791258,6.2477880536840623e-28,3.9754974979076362e-21,4.1485986852238437e-19,1.6397744941899692e-24,4.9897035442804652e-21,7.3392692436044405e-49,3.834128755542366e-19,9.7908522595760761e-65,3.7191346081849645e-23,1.8567576930815667e-43,5.9182709872975972e-26,8.6156885701803202e-45,1.8985012611522696e-47,9.7468786409820538e-26,1.7606380984511722e-51,5.2633561486620605e-06,2.3045103467734645e-06,3.2804478665795016e-10,1.0185458772934754e-09,2.0630043383232019e-16,1.6729579079609522e-13,1.7251588336387341e-10,6.9527177354477303e-14,1.1969375981596991e-15,1.4609774115747719e-18,1.0707252708893032e-26,4.9029752222365333e-27
2.0934841887087965e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288802234089067,0.09999462582967758,0.099998823579632801,7.1927697834846205e-28,4.3301559567528314e-21,4.4578091266724152e-19,1.8123122256424458e-24,5.2463134379088211e-21,8.5890077100288616e-49,3.9748213096869722e-19,1.1170667553292677e-64,3.9023590862401457e-23,1.9978677895268174e-43,6.3749880740571268e-26,9.8007797823534417e-45,2.1889368116981932e-47,1.0349814031508007e-25,1.9371344904641707e-51,5.3736590897586239e-06,2.3528406607424907e-06,3.3221142326115595e-10,1.0480537609734744e-09,2.089207464942365e-16,1.6963644754047929e-13,1.7885005845315927e-10,7.2398913505513932e-14,1.2948060340193415e-15,1.5513928340109485e-18,1.2066177123379971e-26,5.4602005259432958e-27
2.1364889300381488e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288786367098676,0.09999451551974485,0.099998799414519918,8.2563063610427954e-28,4.7087374181318821e-21,4.7841012541733444e-19,1.998797814895207e-24,5.5093788553257089e-21,1.001900758945639e-48,4.1172725203430051e-19,1.2707869454799355e-64,4.0907960519660639e-23,2.1461454540858572e-43,6.8563407703287686e-26,1.1119023896811324e-44,2.5160414383425917e-47,1.0977427508200714e-25,2.1268841246093054e-51,5.4839585191787624e-06,2.401170883447462e-06,3.3629891203153684e-10,1.0777992891902484e-09,2.1149128470999385e-16,1.719487092723672e-13,1.8526346362021685e-10,7.5335917869941639e-14,1.3983299697295643e-15,1.6455139841451969e-18,1.3563296109448961e-26,6.066975128791867e-27
2.179493671367501e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288770500445243,0.099994405213323631,0.099998775249452651,9.4503168505578781e-28,5.112374190709406e-21,5.1280856441159143e-19,2.2000280660322457e-24,5.7788551016281597e-21,1.1650721627062039e-48,4.2614489759814874e-19,1.4416253677141501e-64,4.2844869005366873e-23,2.3017683818259977e-43,7.3631114975198173e-26,1.2582126489377194e-44,2.8834860127515622e-47,1.1630276113781812e-25,2.3305517306358033e-51,5.5942544370335134e-06,2.4495010148894181e-06,3.4030875777409124e-10,1.1077779457336795e-09,2.1401299482019405e-16,1.742337896191153e-13,1.9175459265293111e-10,7.8338771213911042e-14,1.5077023130823213e-15,1.7434249893130937e-18,1.52092765460823e-26,6.7265049125050746e-27
2.2224984126968534e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288754634129202,0.099994294910413783,0.099998751084430959,1.0787629869688868e-27,5.5422315384176042e-21,5.4903816699206207e-19,2.4168266329640838e-24,6.0546954018241306e-21,1.3507627095808674e-48,4.4073179002852372e-19,1.6310459984803668e-64,4.4834722399110589e-23,2.4649130207217679e-43,7.8960907566540371e-26,1.4202541585599665e-44,3.2952135880766356e-47,1.2308921799829847e-25,2.5488182590982856e-51,5.7045468434339112e-06,2.4978310550694056e-06,3.4424243668363125e-10,1.1379853001176194e-09,2.164868051747128e-16,1.7649301483237406e-13,1.9832196783493057e-10,8.1408048306828195e-14,1.6231178099438775e-15,1.8452107503646758e-18,1.7015351568018679e-26,7.4421242193489013e-27
2.2655031540262057e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288738768150968,0.099994184611015238,0.099998726919454869,1.2282031282470825e-27,5.9995080807019475e-21,5.8716173504114943e-19,2.6500442696817804e-24,6.3368510492470722e-21,1.561536720123054e-48,4.5548471401052281e-19,1.8406000353406442e-64,4.6877919057527058e-23,2.6357545167123023e-43,8.4560769786113983e-26,1.5993501450609912e-44,3.7554523071996187e-47,1.3013931373063803e-25,2.7823807643753778e-51,5.8148357384909874e-06,2.5461610039884747e-06,3.4810139688725509e-10,1.1684170071124253e-09,2.1891362647001159e-16,1.7872666436770125e-13,2.0496414056258492e-10,8.4544317385840386e-14,1.7447729934243606e-15,1.9509569349466279e-18,1.8993336784726053e-26,8.2172983910716485e-27
2.308507895355558e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288722902510963,0.09999407431512787,0.099998702754524368,1.3948313231113685e-27,6.4854361854617079e-21,6.2724291977856896e-19,2.9005590740150144e-24,6.6252715479133527e-21,1.8001899546239073e-48,4.7040051536237921e-19,2.0719287094957651e-64,4.8974849761063055e-23,2.8144666623886649e-43,9.0438763697716278e-26,1.7969046769018094e-44,4.2687286171303025e-47,1.3745876438109894e-25,3.031952283247875e-51,5.9251211223157768e-06,2.5944908616476881e-06,3.5188705897750327e-10,1.1990688033487358e-09,2.2129435208678765e-16,1.8093576813218778e-13,2.1167968901465175e-10,8.7748139667525041e-14,1.8728661334594342e-15,2.0607499702754703e-18,2.1155646518783491e-26,9.05562662521639e-27
2.3515126366849103e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288707037209593,0.099993964022751541,0.099998678589639456,1.5802324538667424e-27,7.001282354291139e-21,6.6934620646798863e-19,3.1692767248750911e-24,6.9199047491697321e-21,2.0697650657740852e-48,4.8547609987209142e-19,2.3267660940925605e-64,5.1125897858133872e-23,3.0012218493957395e-43,9.6603027523046046e-26,2.0144057331228967e-44,4.8398806704661821e-47,1.4505333336416163e-25,3.2982617089610194e-51,6.0354029950193105e-06,2.6428206280481134e-06,3.5560081653636691e-10,1.2299365060164969e-09,2.2362985842201148e-16,1.8312183586762036e-13,2.1846721789893523e-10,9.1020068905934402e-14,2.0075971863336292e-15,2.1746770353514153e-18,2.3515310060095469e-26,9.960842719248941e-27
2.3945173780142626e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288691172247258,0.099993853733886182,0.09999865442480016,1.7861022480109668e-27,7.5483476021631956e-21,7.1353689947697454e-19,3.4571307126898889e-24,7.2206969820249613e-21,2.373567672908277e-48,5.0070843215598013e-19,2.6069419061219248e-64,5.3331439406493013e-23,3.1961910246225963e-43,1.0306177401280067e-25,2.2534283104751048e-44,5.4740718952793988e-47,1.5292883081308028e-25,3.5820536608863926e-51,6.1456813567126164e-06,2.6911503031908268e-06,3.5924403664941833e-10,1.2610160131398236e-09,2.2592100520673885e-16,1.8528504027528855e-13,2.2532535975507753e-10,9.4360651020127127e-14,2.1491677475186457e-15,2.2928260526111131e-18,2.608598792817637e-26,1.0936816408523716e-26
2.437522119343615e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288675307624348,0.099993743448531666,0.099998630260006438,2.0142525904586525e-27,8.1279678293995584e-21,7.5988110734834878e-19,3.765082563024297e-24,7.5275931768796824e-21,2.7151831724277742e-48,5.1609453453994432e-19,2.9143842992059426e-64,5.5591843311961341e-23,3.3995436500224405e-43,1.0982328880537191e-25,2.5156375624949712e-44,6.1768048360409179e-47,1.6109111289769567e-25,3.8840883502004108e-51,6.2559562075067264e-06,2.7394798870769129e-06,3.6281806040971723e-10,1.2923033001377615e-09,2.2816863582537798e-16,1.8742614485589929e-13,2.3225277252285843e-10,9.777042377096361e-14,2.2977810053185395e-15,2.4152856791060421e-18,2.8881988134943178e-26,1.1987555929597495e-26
2.4805268606729672e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288659443341247,0.099993633166687856,0.099998606095258305,2.2666169699257506e-27,8.7415141843222996e-21,8.0844572765667145e-19,4.0941220536685422e-24,7.8405369830128804e-21,3.0984942336917071e-48,5.3163148596269836e-19,3.2511226450598202e-64,5.7907471464361707e-23,3.6114476657710619e-43,1.1689592877529229e-25,2.802791978779045e-44,6.9539352052229813e-47,1.6954608111682904e-25,4.2051414420634847e-51,6.3662275475126678e-06,2.7878093797074648e-06,3.6632420341181632e-10,1.3237944179766845e-09,2.3037357763097332e-16,1.8954686978706481e-13,2.3924813868235972e-10,1.0124991646891971e-13,2.4536416935258575e-15,2.542145297315374e-18,3.1918282435869984e-26,1.3117209418113986e-26
2.5235316020023195e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288643579398329,0.099993522888354683,0.09999858193055576,2.5452560597151182e-27,9.3903934204250153e-21,8.5929843233916422e-19,4.4452674255296284e-24,8.1594708804183889e-21,3.5276989291175307e-48,5.4731642089978584e-19,3.6192903020596404e-64,6.0278678870747202e-23,3.8320694565190805e-43,1.2428812036688236e-25,3.1167466035676035e-44,7.8116860676175948e-47,1.7829968157019643e-25,4.5460039146558482e-51,6.4764953768414678e-06,2.8361387810835859e-06,3.6976375623640702e-10,1.3554854942496689e-09,2.3253664224236187e-16,1.9164735884192606e-13,2.4631016730244313e-10,1.047996497389121e-13,2.6169560479513193e-15,2.6734950056670799e-18,3.5210522567848063e-26,1.4330065937596103e-26
2.5665363433316718e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288627715795961,0.099993412613532021,0.099998557765898805,2.8523634334550699e-27,1.0076048246355768e-20,9.1250765317374515e-19,4.8195655875398967e-24,8.4843362863870933e-21,4.0073295954600018e-48,5.6314652830764635e-19,4.0211273695668289e-64,6.2705813786344545e-23,4.0615738205977169e-43,1.3200835791238214e-25,3.4594562855053272e-44,8.7566622354498379e-47,1.8735790421226243e-25,4.907481915298502e-51,6.5867596956041473e-06,2.8844680912063881e-06,3.7313798492593454e-10,1.3873727299135699e-09,2.3465862584506744e-16,1.937280156754155e-13,2.5343759172889219e-10,1.08420135323372e-13,2.7879317643331053e-15,2.8094256088036039e-18,3.8775056477409677e-26,1.5630557404497006e-26
2.609541084661024e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288611852534512,0.099993302342219731,0.099998533601287437,3.1902714158904982e-27,1.0799957665330065e-20,9.6814256686441417e-19,5.2180923156645152e-24,8.8150736569848672e-21,4.5422724313415485e-48,5.791190505875486e-19,4.4589834265410179e-64,6.5189217843010243e-23,4.3001239420844435e-43,1.4006520193626202e-25,3.8329789599357869e-44,9.7958648695246484e-47,1.967267820897915e-25,5.2903966138637875e-51,6.6970205039117343e-06,2.9327973100769914e-06,3.7644813145126178e-10,1.4194523966214633e-09,2.3674030949263599e-16,1.9579077156374866e-13,2.60629167850052e-10,1.1211187589635417e-13,2.9667779536506566e-15,2.9500286076175064e-18,4.2628944526243797e-26,1.702326006883437e-26
2.6525458259903764e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288595989614327,0.099993192074417744,0.099998509436721658,3.5614570683549966e-27,1.1563637309273414e-20,1.0262730806801724e-18,5.6419524460884927e-24,9.1516225835163787e-21,5.1377877757278946e-48,5.9523128256930391e-19,4.93532025286251e-64,6.7729226175030694e-23,4.5478813656147787e-43,1.484672774513137e-25,4.2394789674865898e-44,1.0936706210537433e-46,2.064123905656081e-25,5.6955840537197301e-51,6.8072778018752521e-06,2.9811264376965294e-06,3.7969541416942504e-10,1.4517208385804467e-09,2.3878245938440599e-16,1.978358544717764e-13,2.6788367687004649e-10,1.1587536493003655e-13,3.1537051016223948e-15,3.0953961890940691e-18,4.6789975668063893e-26,1.8512895705617712e-26
2.6955505673197287e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288580127035768,0.099993081810125936,0.099998485272201468,3.9685483084648725e-27,1.2368639766880915e-20,1.0869698184609027e-18,6.0922800627456749e-24,9.4939218841456119e-21,5.7995311324027294e-48,6.1148057051445869e-19,5.4527145318547298e-64,7.0326167542721421e-23,4.8050059737948013e-43,1.5722327225326154e-25,4.6812304046246406e-44,1.2187024487813614e-46,2.1642084653172717e-25,6.1238950004774418e-51,6.9175315896057187e-06,3.0294554740661406e-06,3.8288102827261621e-10,1.4841744697803911e-09,2.4078582714800452e-16,1.998632134560611e-13,2.7519992343543137e-10,1.1971108660168142e-13,3.3489250309829229e-15,3.2456212160084253e-18,5.1276683604490746e-26,2.0104333232464549e-26
2.738555308649081e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288564264799157,0.099992971549344167,0.099998461107726838,4.4143301637227819e-27,1.3216554899468888e-20,1.1503041059951714e-18,6.5702386793599811e-24,9.8419096909158409e-21,6.5335749428459822e-48,6.2786431113849429e-19,6.0138605326696158e-64,7.2980364453717367e-23,5.0716559670652045e-43,1.6634193521336181e-25,5.1606205020740923e-44,1.3555098997809214e-46,2.267583076146605e-25,6.5761947887944802e-51,7.0277818672141573e-06,3.0777844191869761e-06,3.8600614622860142e-10,1.5168097702391382e-09,2.4275115012892284e-16,2.0187495230181744e-13,2.8257673276117938e-10,1.23619515691985e-13,3.5526508593304532e-15,3.4007972165181107e-18,5.6108362904594018e-26,2.1802589777772665e-26
2.7815600499784333e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288548402904845,0.099992861292072369,0.099998436943297811,4.9017511588209732e-27,1.4109010151398024e-20,1.2163479569538032e-18,7.0770214161388906e-24,1.0195523532407678e-20,7.3464310689536279e-48,6.4437995065157305e-19,6.6215727713399027e-64,7.5692133281680776e-23,5.3479878458867906e-43,1.7583207456910527e-25,5.680153033599155e-44,1.5049665291972803e-46,2.3743097137499134e-25,7.0533631674532616e-51,7.1380286348115808e-06,3.1261132730601971e-06,3.8907191821278737e-10,1.5496232885032678e-09,2.4467915164952957e-16,2.0387153261741353e-13,2.900129539955584e-10,1.2760111752644768e-13,3.7650969609215845e-15,3.5610183736816584e-18,6.1305085078748144e-26,2.3612831928092423e-26
2.8245647913077856e-11,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19288532541353143,0.099992751038310415,0.099998412778914372,5.4339298364043739e-27,1.5047670856570183e-20,1.2851740595361781e-18,7.6138511712738535e-24,1.0554700412227737e-20,8.2450740730399839e-48,6.6102498381746697e-19,7.2787886493687185e-64,7.8461784382956538e-23,5.6341563951360365e-43,1.8570255621937088e-25,6.2424517559797765e-44,1.6679930544750377e-46,2.4844507450304246e-25,7.5562941429110907e-51,7.248271892509009e-06,3.1744420356869735e-06,3.9207947253209619e-10,1.5826116397837697e-09,2.4657054127237484e-16,2.0585236655317327e-13,2.9750745920356941e-10,1.3165634796469399e-13,3.9864789334712383e-15,3.7263795149313309e-18,6.6887714624231973e-26,2.5540377545669362e-26
