Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),C2H6X(52),CH4OX(60),C2H4X(205)
1.8877539615181545e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221449702276151,0.11857781769089482,0.022820420006778346,0.0,1.5548287908347735e-14,1.3267471920967381e-09,0.0,1.6272895661220755e-14,0.0,1.6771763357175337e-06,7.634578740257571e-28,1.6615863369487736e-06,1.3615247602754763e-19,1.2869953132395217e-18,0.0,0.0,3.63892218859301e-11,2.499853125161671e-20,9.0470750703596528e-05,2.2953125733958567e-06,1.3305117434805605e-08,4.0277808394258088e-10,9.2204825786590219e-12,9.3244457847511604e-13,5.1327632743865049e-12,1.4847723986805976e-20,4.8068028755001047e-17,2.1900475449142881e-18,1.3488738277926045e-23,1.3661503198045665e-24
1.9077736007112092e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221352565488909,0.11857684599180726,0.022820411356916578,0.0,1.6055961379441412e-14,1.3549889296966264e-09,0.0,1.6796233167335758e-14,0.0,1.6949741308241593e-06,8.1159851664209123e-28,1.6791593025566814e-06,1.4167114182735177e-19,1.3390725504685131e-18,0.0,0.0,3.7228637565134801e-11,2.62274293980257e-20,9.1424651412613884e-05,2.3126111961232095e-06,1.3473088278578205e-08,4.0325944397441192e-10,9.3215201721617456e-12,9.6213319028150576e-13,5.1915781396409742e-12,1.568906021798589e-20,4.8639227358066935e-17,2.2835113666014477e-18,1.4044050052052286e-23,1.4598807445516736e-24
1.927793239904264e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522125545712955,0.11857587440841147,0.022820402791546093,0.0,1.6574592847640366e-14,1.3835270880505975e-09,0.0,1.7330673218607887e-14,0.0,1.7127720826477268e-06,8.6220782327836454e-28,1.6967312600662855e-06,1.4734924119529823e-19,1.3927578780991229e-18,0.0,0.0,3.8077602181239445e-11,2.7502425360260786e-20,9.2378436273283601e-05,2.3297408267788493e-06,1.3641620225804718e-08,4.0374063757796125e-10,9.4225586126375945e-12,9.9243919181712841e-13,5.2503142871976224e-12,1.6567735630410912e-20,4.9210204375382175e-17,2.3799153933902651e-18,1.4616823839325858e-23,1.5588894636133326e-24
1.9478128790973187e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221158377154941,0.11857490294069307,0.022820394310458274,0.0,1.7104297432809741e-14,1.4123616361591975e-09,0.0,1.787633237580728e-14,0.0,1.7305701911283085e-06,9.1538364567226334e-28,1.7143022095633029e-06,1.5318950772948665e-19,1.4480851147054474e-18,0.0,0.0,3.8936102577606672e-11,2.8824718087738299e-20,9.333210530004415e-05,2.3467018826631473e-06,1.3810713195996229e-08,4.0422166506270587e-10,9.5235979008063839e-12,1.023368682329236e-12,5.3089698315745491e-12,1.7484947806066479e-20,4.9780947058598674e-17,2.4793196243241617e-18,1.5207434384741547e-23,1.663409227203049e-24
1.9678325182903734e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45221061325518652,0.1185739315886377,0.022820385913428314,0.0,1.7645190069240402e-14,1.4414925430347756e-09,0.0,1.8433327200311992e-14,0.0,1.7483684562060818e-06,9.7122657945439033e-28,1.731872151133439e-06,1.5919468792325643e-19,1.5050884290817783e-18,0.0,0.0,3.9804125296485957e-11,3.0195523991347298e-20,9.4285658507331491e-05,2.3634948133544473e-06,1.3980367109039826e-08,4.0470252677264773e-10,9.6246380373782855e-12,1.0549277534772879e-12,5.3675429545929527e-12,1.8441917699532124e-20,5.0351443280835854e-17,2.5817846230912732e-18,1.5816260414789212e-23,1.7736801985777899e-24
1.987852157483428e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220964302171157,0.11857296035223094,0.022820377600215717,0.0,1.8197385502844485e-14,1.4709197777014799e-09,0.0,1.9001774254107705e-14,0.0,1.7661668778213394e-06,1.0298400088561815e-27,1.7494410848623902e-06,1.6536754097787755e-19,1.563802339263621e-18,0.0,0.0,4.0681656589937395e-11,3.1616076993369054e-20,9.5239095909578742e-05,2.3801200999029943e-06,1.4150581885198181e-08,4.0518322308552055e-10,9.7256790230536772e-12,1.0871224893417511e-12,5.4260319049312699e-12,1.9439889778726677e-20,5.0921681532630093e-17,2.6873715168332333e-18,1.6443684626488633e-23,1.8899500974747348e-24
2.0278914358695375e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220770340129129,0.11857101822630592,0.022820361224204239,0.0,1.9336142787714173e-14,1.5306631065638139e-09,0.0,2.0173491300551395e-14,0.0,1.8017641904261251e-06,1.1558061042758059e-27,1.7845759291394664e-06,1.782273649167668e-19,1.6865017594699787e-18,0.0,0.0,4.2465188522656594e-11,3.4611447831356592e-20,9.7145623356671286e-05,2.4128698172977709e-06,1.4492693709784067e-08,4.0614412119486592e-10,9.9277635444667059e-12,1.1534432536995217e-12,5.5427506136113797e-12,2.1563936757817452e-20,5.2061341147139595e-17,2.9081583079522809e-18,1.7755878169101095e-23,2.1415162078044568e-24
2.067930714255647e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522057649057265,0.11856907656280305,0.022820345180200284,0.0,2.0521483388761839e-14,1.5915913751751194e-09,0.0,2.1392416023165912e-14,0.0,1.8373621284677282e-06,1.2941664873046111e-27,1.8197067430798851e-06,1.917913003739535e-19,1.816466466925823e-18,0.0,0.0,4.4286582998491172e-11,3.7821054058236225e-20,9.9051687756729155e-05,2.4449554820869051e-06,1.4837048039342663e-08,4.071043630569492e-10,1.0129851470447662e-11,1.2223794968001867e-12,5.6591132653276486e-12,2.3867519971441237e-20,5.3199846002771643e-17,3.1421802387795269e-18,1.9147155578218476e-23,2.420245950230381e-24
2.1039660648031453e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522040212173345,0.11856732946092645,0.022820331022443022,0.0,2.1628871614002038e-14,1.6474397359449854e-09,0.0,2.2530581562350467e-14,0.0,1.869400807063135e-06,1.4300572910960108e-27,1.8513210302547282e-06,2.0461946043243898e-19,1.9398849518041952e-18,0.0,0.0,4.5958111947642638e-11,4.0901548844928856e-20,0.00010076674990691192,2.4732688557901309e-06,1.5148883761465942e-08,4.079680230657229e-10,1.0311733519068475e-11,1.2866983555801303e-12,5.7635255684459694e-12,2.610317984925573e-20,5.4223454735341909e-17,3.3645366745739426e-18,2.0469568255192593e-23,2.6961998639291485e-24
2.1400014153506437e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220227843206806,0.118565582733435,0.022820317129696507,0.0,2.2775392044279278e-14,1.7042475173174993e-09,0.0,2.3708420470615229e-14,0.0,1.901439991537204e-06,1.5774551418313971e-27,1.8829320539112638e-06,2.1805272453829534e-19,2.069636234028552e-18,0.0,0.0,4.7660123426794364e-11,4.417193762054404e-20,0.00010248143716650021,2.5010521777980801e-06,1.5462534955613923e-08,4.0883115822423065e-10,1.0493618333336284e-11,1.3532101589479479e-12,5.8676322188603171e-12,2.8501174382362057e-20,5.5246026275672244e-17,3.5984032544143836e-18,2.1861011333252096e-23,2.9977392828542376e-24
2.1724332308433923e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45220071069402068,0.11856401099872285,0.022820304851103573,0.0,2.3841263723788803e-14,1.7561946763225333e-09,0.0,2.4802958088476802e-14,0.0,1.9302756898087032e-06,1.7205678742583459e-27,1.9113791853066435e-06,2.3067379321349244e-19,2.1920068600982475e-18,0.0,0.0,4.9217920574479857e-11,4.7284291515787686e-20,0.0001040243352381215,2.5256073839673157e-06,1.5746372889186303e-08,4.0960753412212043e-10,1.065731703377565e-11,1.4149747794405456e-12,5.9610609590082802e-12,3.0805112649499587e-20,5.6165421753706689e-17,3.8190409254363452e-18,2.3174329803983302e-23,3.2925179404766572e-24
2.199120223317044e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219942120169138,0.11856271790122812,0.022820294906099145,0.0,2.4742843235102467e-14,1.7995227885280995e-09,0.0,2.5728478156972545e-14,0.0,1.9540038717032199e-06,1.8461735001548212e-27,1.9347853403560857e-06,2.4144556202843136e-19,2.2967943995070559e-18,0.0,0.0,5.0518190655429683e-11,4.9969807222454788e-20,0.00010529370377587544,2.5454957455505021e-06,1.5981035450956877e-08,4.1024607172406352e-10,1.0792020581443302e-11,1.4671702549312918e-12,6.0377467678823604e-12,3.2809115043377272e-20,5.6921288959212862e-17,4.008020690307309e-18,2.4299681134777936e-23,3.5527295253773692e-24
2.2258072157906956e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219813219829141,0.11856142500894597,0.022820285103304434,0.0,2.5666837822418055e-14,1.8433768400184768e-09,0.0,2.6676741869700448e-14,0.0,1.977732330559441e-06,1.9792108158043253e-27,1.9581897062323863e-06,2.5257346605100227e-19,2.4053747712938175e-18,0.0,0.0,5.1835043974742603e-11,5.2771341552520678e-20,0.00010656286682429899,2.5650996712859253e-06,1.6216693075905098e-08,4.108843270559915e-10,1.0926725651015204e-11,1.5206192370544346e-12,6.1142553499828477e-12,3.4914637237034102e-20,5.7676538162292366e-17,4.2038749563460371e-18,2.546644360742821e-23,3.8297468147846504e-24
2.2524942082643473e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219684368186391,0.11856013232184248,0.022820275441757992,0.0,2.6613513167154998e-14,1.8877567577720351e-09,0.0,2.7648025358072387e-14,0.0,2.0014610662414216e-06,2.120018151560139e-27,1.9815922831382242e-06,2.6406438814731037e-19,2.5178400590194944e-18,0.0,0.0,5.3168441392499508e-11,5.5692354673242857e-20,0.00010783182441748596,2.5844210840885044e-06,1.6453345586241729e-08,4.1152230186451944e-10,1.1061432243834276e-11,1.5753359112921904e-12,6.1905844509472412e-12,3.712536272411337e-20,5.8431159600528673e-17,4.4067652551542207e-18,2.667564107030858e-23,4.1244147937605104e-24
2.279181200737999e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219555565038716,0.11855883983988366,0.022820265920465932,0.0,2.7583134272407944e-14,1.9326624688041461e-09,0.0,2.8642604755409154e-14,0.0,2.0251900786139789e-06,2.2689446536380023e-27,2.0049930712762495e-06,2.7592524394216841e-19,2.634283405369464e-18,0.0,0.0,5.4518343300940472e-11,5.8736364015527626e-20,0.00010910057658951917,2.6034619717645895e-06,1.669099280530299e-08,4.1215999796816809e-10,1.119614036120897e-11,1.6313344395770071e-12,6.266731999584758e-12,3.9445054795295814e-20,5.9185145204502383e-17,4.6168548461351627e-18,2.7928309415480048e-23,4.4376088555094053e-24
2.3058681932116506e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219426810177771,0.11855754756303562,0.022820256538403503,0.0,2.8575965458578858e-14,1.9780939001671527e-09,0.0,2.9660756196939831e-14,0.0,2.0489193675427216e-06,2.4263504815519273e-27,2.0283920708490753e-06,2.881629811889009e-19,2.7547990079913646e-18,0.0,0.0,5.588470966388722e-11,6.1906944442630955e-20,0.00011036912337447001,2.6222243838757504e-06,1.6929634557541067e-08,4.1279741725416036e-10,1.1330850004413208e-11,1.6886289603279653e-12,6.3426961045274622e-12,4.187755701383974e-20,5.9938488566876671e-17,4.8343087116357711e-18,2.9225496531154107e-23,4.7702354534278524e-24
2.332555185685302e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219298103389338,0.11855625549126439,0.0228202472945166,0.0,2.9592270359976099e-14,2.0240509789503534e-09,0.0,3.0702755819801312e-14,0.0,2.0726489328940766e-06,2.5926070067472485e-27,2.0517892820592845e-06,3.0078457915961329e-19,2.8794821153535235e-18,0.0,0.0,5.7267500055045753e-11,6.5207728413524251e-20,0.00011163746480639838,2.6407104286613948e-06,1.7169270668513835e-08,4.1343456167526815e-10,1.1465561174686338e-11,1.7472335884870881e-12,6.4184750507703466e-12,4.4426793675981042e-20,6.0691184910320125e-17,5.0592935521104918e-18,3.0568262254325149e-23,5.1232327593923024e-24
2.359242178158954e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219169444453622,0.1185549636245361,0.022820238187723323,0.0,3.0632311921752961e-14,2.0705336322799717e-09,0.0,3.1768879763037789e-14,0.0,2.09637877453532e-06,2.7680970116412455e-27,2.0751847051094269e-06,3.1379704804272762e-19,3.0084290226312821e-18,0.0,0.0,5.866667369575366e-11,6.8642406144375674e-20,0.00011290560091935269,2.6589222700005863e-06,1.7409900964874232e-08,4.1407143324669462e-10,1.1600273873233174e-11,1.807162415555615e-12,6.4940672961978228e-12,4.7096770265946803e-20,6.1443231055313089e-17,5.2919777812941457e-18,3.1957678323690652e-23,5.4975713242596469e-24
2.3859291706326055e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45219040833145629,0.11855367196281678,0.02282022921691541,0.0,3.1696352397075542e-14,2.1175417873191345e-09,0.0,3.2859404167600282e-14,0.0,2.1201088923345961e-06,2.9532148889138303e-27,2.0985783402020194e-06,3.2720742834552458e-19,3.1417370676250784e-18,0.0,0.0,6.00821894922864e-11,7.2214725768735687e-20,0.00011417353174736937,2.6768621244105679e-06,1.7651525274359566e-08,4.1470803404299085e-10,1.1734988101223977e-11,1.868429509630248e-12,6.5694714680877499e-12,4.9891573907256499e-20,6.2194625387825233e-17,5.5325315213813219e-18,3.3394828332881317e-23,5.8942547398905799e-24
2.412616163106257e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218912269235306,0.11855238050607256,0.022820220380959794,0.0,3.2784653344871032e-14,2.1650753712678478e-09,0.0,3.3974605176346274e-14,0.0,2.1438392861609508e-06,3.1483668414876088e-27,2.1219701875395466e-06,3.4102279030915081e-19,3.2795046267114049e-18,0.0,0.0,6.1514006072373665e-11,7.5928493494477706e-20,0.00011544125732447311,2.6945322580968833e-06,1.7894143425780421e-08,4.153443661950149e-10,1.1869703859794531e-11,1.9310489154393339e-12,6.6446863595402641e-12,5.2815373804795117e-20,6.2945367826298509e-17,5.7811265982199298e-18,3.4880807683985542e-23,6.3143203049709592e-24
2.439303155579909e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218783752488007,0.11855108925426958,0.022820211678699978,0.0,3.3897475628319311e-14,2.2131343113629717e-09,0.0,3.5114758934039449e-14,0.0,2.1675699558843483e-06,3.3539710834138285e-27,2.145360247324462e-06,3.5525023333956614e-19,3.421831110828941e-18,0.0,0.0,6.2962081820728553e-11,7.9787573756589244e-20,0.00011670877768467636,2.7119349840641146e-06,1.8137755249008795e-08,4.1598043188694477e-10,1.2004421150046271e-11,1.9950346543789876e-12,6.7197109258288608e-12,5.5872421675089094e-20,6.3695459787834315e-17,6.0379365365228008e-18,3.641672354140359e-23,6.7588396956893222e-24
2.4659901480535604e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218655282664622,0.11854979820737391,0.022820203108957521,0.0,3.5035079413902182e-14,2.2617185348782007e-09,0.0,3.6280141587349401e-14,0.0,2.1913009013756962e-06,3.5704580414364426e-27,2.1687485197591846e-06,3.6989688545058515e-19,3.5688169615042049e-18,0.0,0.0,6.4426374913732363e-11,8.3795889366818781e-20,0.00011797609286197952,2.7290726592832363e-06,1.8382360574965962e-08,4.1661623335334379e-10,1.21391399730464e-11,2.060400724549132e-12,6.7945442807127923e-12,5.9067052167624036e-20,6.444490415397245e-17,6.3031365550936904e-18,3.8003694786102756e-23,7.2289196400978632e-24
2.492677140527212e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218526859521957,0.11854850736535176,0.022820194670533353,0.0,3.6197724170836474e-14,2.3108279691240333e-09,0.0,3.7471029284851489e-14,0.0,2.2150321225068631e-06,3.798270557010678e-27,2.1921350050461027e-06,3.8496990271541981e-19,3.7205636469206514e-18,0.0,0.0,6.5906843353428699e-11,8.795742166111812e-20,0.00011924320289037057,2.7459476819111079e-06,1.862795923560999e-08,4.1725177287627342e-10,1.2273860329828067e-11,2.1271611007895118e-12,6.8691856927326816e-12,6.2403683279863685e-20,6.5193705236330565e-17,6.5769035620641901e-18,3.9642851970323231e-23,7.725702595059417e-24
2.5193641330008637e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218398482812966,0.11854721672816923,0.022820186362209179,0.0,3.7385668670934867e-14,2.3604625414477535e-09,0.0,3.8687698177026687e-14,0.0,2.2387636191507044e-06,4.0378640888304963e-27,2.2155197033875729e-06,4.0047646872772348e-19,3.8771736580336379e-18,0.0,0.0,6.7403445000772431e-11,9.2276210644617338e-20,0.00012051010780382514,2.7625624885652169e-06,1.8874551063923093e-08,4.1788705278245787e-10,1.2408582221390559e-11,2.1953297347156522e-12,6.9436345814817333e-12,6.588681676522738e-20,6.5941868742034663e-17,6.8594161501426633e-18,4.1335337272751313e-23,8.2503674260864867e-24
2.5460511254745153e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218270152287038,0.1185459262957925,0.022820178182748833,0.0,3.8599170988997308e-14,2.4106221792334074e-09,0.0,3.9930424416261546e-14,0.0,2.2624953911810747e-06,4.2897069160004965e-27,2.2389026149859178e-06,4.1642379407437832e-19,4.0387505047332909e-18,0.0,0.0,6.8916137608013299e-11,9.675635513354887e-20,0.00012177680763630628,2.7789195516592526e-06,1.9122135893898546e-08,4.1852207544050548e-10,1.2543305648699517e-11,2.2649205547547496e-12,7.0178905138453168e-12,6.9521038532370887e-20,6.6689401738834598e-17,7.1508545918776737e-18,4.3082304454180528e-23,8.8041300907542149e-24
2.572738117948167e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45218141867690231,0.11854463606818771,0.022820170130899511,0.0,3.9838488503718275e-14,2.4613068099017732e-09,0.0,4.1199484156848238e-14,0.0,2.2862274384728477e-06,4.5542803418394518e-27,2.2622837400434293e-06,4.328191158197895e-19,4.2053987120579431e-18,0.0,0.0,7.044487885020648e-11,1.0140201289418244e-19,0.00012304330242176445,2.7950213768008065e-06,1.9370713560527318e-08,4.1915684325818752e-10,1.2678030612687198e-11,2.3359474661815124e-12,7.0919532002190758e-12,7.3311019035942764e-20,6.7436312619984218e-17,7.4514008349359306e-18,4.4884918813699391e-23,9.3882443256152912e-24
2.5994251104218186e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521801362876553,0.11854334604532106,0.022820162205393114,0.0,4.1103877899023216e-14,2.5125163609103439e-09,0.0,4.249515355498454e-14,0.0,2.3099597609019309e-06,4.8320788982085166e-27,2.2856630787623683e-06,4.4966969699995555e-19,4.3772238164610841e-18,0.0,0.0,7.1989626355916798e-11,1.0621740077922275e-19,0.00012430959219413752,2.8108705002494933e-06,1.9620283899784413e-08,4.197913586797754e-10,1.2812757114252756e-11,2.4084243511539416e-12,7.1658224907203382e-12,7.7261513660096047e-20,6.8182611069047983e-17,7.7612384973931002e-18,4.6744357145445996e-23,1.0004002336088413e-23
2.62611210289547e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217885435253119,0.11854205622715876,0.022820154404947456,0.0,4.2395595165800127e-14,2.5642507597533043e-09,0.0,4.3817708768774095e-14,0.0,2.3336923583452826e-06,5.1236105503217887e-27,2.3090406313449613e-06,4.6698282612567655e-19,4.5543323621342594e-18,0.0,0.0,7.3550337737139083e-11,1.1120679486183733e-19,0.0001255756769873503,2.8264694864353936e-06,1.9870846748615101e-08,4.2042562418343456e-10,1.2947485154262517e-11,2.482365068749064e-12,7.2394983713984971e-12,8.1377363095228159e-20,6.8928308024704645e-17,8.0805528630370019e-18,4.8661807695957085e-23,1.0652735489124759e-23
2.652799095369122e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217757286890609,0.11854076661366703,0.02282014672826746,0.0,4.3713895604050911e-14,2.6165099339615011e-09,0.0,4.5167425958226522e-14,0.0,2.3574252306809238e-06,5.4293969020753975e-27,2.3324163979934049e-06,4.8476581669551632e-19,4.7368318973879285e-18,0.0,0.0,7.512697061839649e-11,1.1637453056715333e-19,0.00012684155683531491,2.8418209255398167e-06,2.0122401944920825e-08,4.2105964227868002e-10,1.3082214733550336e-11,2.5577834549986032e-12,7.3129809604442784e-12,8.5663493707492181e-20,6.9673415645536288e-17,8.4095308766839753e-18,5.0638470122131998e-23,1.133581500884022e-23
2.6794860878427735e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217629183413249,0.11853947720481205,0.022820139174046353,0.0,4.5059033825474133e-14,2.6692938111024268e-09,0.0,4.6544581285257719e-14,0.0,2.3811583777879539e-06,5.7499734019148618e-27,2.3557903789098642e-06,5.0302600671884356e-19,4.9248309710922519e-18,0.0,0.0,7.6719482664992175e-11,1.2172500280113859e-19,0.00012810723177193056,2.8569274311398737e-06,2.0374949327545023e-08,4.2169341550389158e-10,1.3216945852917917e-11,2.6346933229246041e-12,7.3862705044011151e-12,9.0124917900839572e-20,7.0417947274819636e-17,8.7483611395088995e-18,5.2675555449836366e-23,1.2054652675211924e-23
2.706173080316425e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217501124554205,0.11853818800056007,0.022820131740966816,0.0,4.6431263756448665e-14,2.7226023187801903e-09,0.0,4.7949450913690196e-14,0.0,2.4048917995465582e-06,6.0858895492072178e-27,2.3791625742964704e-06,5.21770758248414e-19,5.1184391291798897e-18,0.0,0.0,7.8327831610431166e-11,1.2726266607700763e-19,0.00012937270183108342,2.8717916379166711e-06,2.0628488736258631e-08,4.2232694642389202e-10,1.335167851313518e-11,2.7131084625749889e-12,7.4593673743858895e-12,9.4766734471991898e-20,7.116191740539177e-17,9.097233904388553e-18,5.4774286033174253e-23,1.2810701525674358e-23
2.732860072790077e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217373110044756,0.11853689900087731,0.022820124427702107,0.0,4.7830838641385237e-14,2.7764353846354979e-09,0.0,4.9382311009253459e-14,0.0,2.4286254958380207e-06,6.4377091010790085e-27,2.4025329843553249e-06,5.4100745692188499e-19,5.3177669112128225e-18,0.0,0.0,7.9951975283035462e-11,1.3299203463931144e-19,0.00013063796704664658,2.8864161994266306e-06,2.0883020011745596e-08,4.229602376275869e-10,1.3486412714940642e-11,2.7930426410590757e-12,7.5322720623254e-12,9.9594128958791876e-20,7.1905341644659229e-17,9.4563410712576988e-18,5.6935895514453088e-23,1.3605456559429003e-23
2.7595470652637284e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45217245139614498,0.11853561020573007,0.0228201172329171,0.0,4.9258011046436652e-14,2.8307929363456291e-09,0.0,5.0843437739584444e-14,0.0,2.4523594665447355e-06,6.8060102797132911e-27,2.4259016092884979e-06,5.6074351151217024e-19,5.5229258470148786e-18,0.0,0.0,8.1591871631753209e-11,1.3891768258573494e-19,0.0001319030274524801,2.900803785936161e-06,2.1138542995588131e-08,4.2359329172566601e-10,1.3621148459041836e-11,2.8745096025830239e-12,7.6049851772118013e-12,1.0461237398200147e-19,7.2648236679782802e-17,9.8258761824781155e-18,5.9161628784862265e-23,1.4440455444439067e-23
2.78623405773738e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4521711721299157,0.11853432161508456,0.022820110155269375,0.0,5.0713032863567695e-14,2.8856749016244106e-09,0.0,5.2333107274228061e-14,0.0,2.4760937115502144e-06,7.1913859801119948e-27,2.4492684492980262e-06,5.8098635348674828e-19,5.7340284533715817e-18,0.0,0.0,8.3247478751151187e-11,1.4504424398657268e-19,0.00013316788308243078,2.9149570823202543e-06,2.1395057530251938e-08,4.2422611134836849e-10,1.3755885746115689e-11,2.9575230684852433e-12,7.6775074413796683e-12,1.0982682958046396e-19,7.3390620243056495e-17,1.0206034418220664e-17,6.1452741945882962e-23,1.5317279227143123e-23
2.8129210502110317e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216989329902874,0.11853303322890711,0.022820103193410241,0.0,5.2196155314973314e-14,2.9410812082221967e-09,0.0,5.38515957846378e-14,0.0,2.499828230739092e-06,7.5944439783145412e-27,2.4726335045859179e-06,6.0174343657578023e-19,5.9511882307988131e-18,0.0,0.0,8.4918754905595119e-11,1.5137641300191988e-19,0.00013443253397033242,2.9288787860249798e-06,2.1652563459071299e-08,4.248586991433115e-10,1.389062457680899e-11,3.0420967372717311e-12,7.7498396868086861e-12,1.152429435397355e-19,7.4132511077516697e-17,1.0597012591860548e-17,6.3810502271450558e-23,1.623755304484356e-23
2.8396080426846834e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216861490074223,0.11853174504716399,0.022820096345985683,0.0,5.3707628957824098e-14,2.9970117839258453e-09,0.0,5.5399179444176292e-14,0.0,2.5235630239971379e-06,8.0158071400509935e-27,2.4959967753541455e-06,6.230222363486978e-19,6.1745196603817917e-18,0.0,0.0,8.6605658552631341e-11,1.5791894399666817e-19,0.00013569698015000557,2.9425716050934225e-06,2.1911060626234106e-08,4.2549105777338051e-10,1.4025364951738808e-11,3.1282442846513714e-12,7.8219828514564124e-12,1.2086625171443833e-19,7.4873928902827322e-17,1.0999009145385427e-17,6.6236188170887582e-23,1.720294684066568e-23
2.866295035158335e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216733693230565,0.1185304570698215,0.022820089611637367,0.0,5.5247703689323517e-14,3.0534665565586935e-09,0.0,5.697613442811609e-14,0.0,2.547298091211259e-06,8.4561136298144025e-27,2.5193582618046555e-06,6.4483024979902458e-19,6.4041382006856354e-18,0.0,0.0,8.8308148365580569e-11,1.6467665165336684e-19,0.00013696122165525747,2.9560382562546321e-06,2.217054887676679e-08,4.2612318991468419e-10,1.4160106871492947e-11,3.2159793635711676e-12,7.8939379756246125e-12,1.267023783445108e-19,7.5614894381476096e-17,1.141222414481638e-17,6.8731089152624595e-23,1.8215176081014418e-23
2.8929820276319867e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216605939096205,0.11852916929684594,0.022820082989003527,0.0,5.6816628752068192e-14,3.1104454539805345e-09,0.0,5.85827369136404e-14,0.0,2.5710334322695045e-06,8.9160171203468984e-27,2.5427179641393579e-06,6.6717499493734847e-19,6.6401602847387889e-18,0.0,0.0,9.0026183255347397e-11,1.7165441108297105e-19,0.00013822525851988216,2.9692814630753689e-06,2.2431028056519279e-08,4.2675509825457123e-10,1.4294850336630446e-11,3.3053156042514246e-12,7.9657061983618906e-12,1.3275703636541396e-19,7.6355429085306395e-17,1.1836859275641661e-17,7.129650578872322e-23,1.927600247550414e-23
2.9196690201056383e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45216478227394896,0.11852788172820367,0.02282007647671987,0.0,5.8414652739702649e-14,3.1679484040875981e-09,0.0,6.0219263079843826e-14,0.0,2.5947690470610738e-06,9.3961870025337038e-27,2.566075882560136e-06,6.9006401039235702e-19,6.8827033170903573e-18,0.0,0.0,9.1759722391450128e-11,1.7885715793350076e-19,0.00013948909077766036,2.9823039541743295e-06,2.2692498012149866e-08,4.2738678548971037e-10,1.4429595347682012e-11,3.3962666142208827e-12,8.0372887539053047e-12,1.3903602771236189e-19,7.7095555462408591e-17,1.2273117838263402e-17,7.3933749680215913e-23,2.0387234699333037e-23
