Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),C3H5X(156),C3H5X(144),allyl(160),C4H8(202),C4H8X(281),C4H7X(280),C4H7X(203),C4H7(284),C4H7X(335),C4H8(148),C4H8X(439)
0.0023259848036373,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410468766372354,0.099962406789457489,0.0,0.099965259574089416,3.2832800130805103e-36,1.1063646531011124e-08,0.0,3.2406485038293981e-08,0.0,2.6183497386265615e-06,4.0927601597351337e-16,2.359451558835917e-13,2.5957591437697314e-11,0.0,0.0,0.0,1.2967507543987244e-44,6.1935767275456074e-13,3.4739434496402921e-05,3.4740425910333554e-05,5.2776149669867162e-10,3.1661614630556665e-06,3.4314105636706249e-10,1.5921541552323442e-07,3.8448935455195049e-12,1.1262060904127598e-11,2.865746068518068e-11,5.2095267810375873e-09,2.254697586326793e-17,2.1524219223438158e-16,1.2840780880150389e-12,1.0541385750039537e-12,1.4223357032738895e-19,1.0524231600290274e-15,3.6574310915981082e-19,6.3613410121113785e-16,3.8490047741630268e-20,3.1837556788076996e-16,8.1332343900816642e-23,9.3652976267469556e-17,3.8766075183805305e-19,1.3472166348723737e-22,1.5760095970135136e-19,5.0675367849227296e-26,5.8163733540874822e-20,5.0446902621654742e-26,1.6099810140213527e-20,5.5950800274090418e-24
0.002330795429713751,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104687161669158,0.099962401132583811,0.0,0.099965259574812754,3.2832800130536697e-36,1.1100128729133681e-08,0.0,3.2616551763164145e-08,0.0,2.6237667113952758e-06,4.1436089251295697e-16,2.3633464161751795e-13,2.6165878010299549e-11,0.0,0.0,0.0,1.2994348718954722e-44,6.2606791702970564e-13,3.4739431806944239e-05,3.4740425186981471e-05,5.2885313792360721e-10,3.1713765335256158e-06,3.4326289342780716e-10,1.5901002705672017e-07,3.8575719405707315e-12,1.1335064094268445e-11,2.8556933660619427e-11,5.222585836811033e-09,2.2727856367290951e-17,2.1757416464261598e-16,1.301011144622784e-12,1.0584722265702735e-12,1.4400068825924305e-19,1.0694733635048962e-15,3.7166846992430386e-19,6.4792330038931408e-16,3.855344574422776e-20,3.2427709110927515e-16,8.2731223689422008e-23,9.5264008091431897e-17,3.9603968077233091e-19,1.3763354521444257e-22,1.6137619375276993e-19,5.1834586688888998e-26,5.9494613631154361e-20,5.1601139993719675e-26,1.6491966789927151e-20,5.7313640040798968e-24
0.0023356060557902024,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104686659661484,0.099962395477096275,0.0,0.099965259575535981,3.2832800130268452e-36,1.1136665262108529e-08,0.0,3.2827486806305296e-08,0.0,2.6291802291270413e-06,4.194970997406313e-16,2.3672407052835693e-13,2.6375324226306078e-11,0.0,0.0,0.0,1.3021172783276353e-44,6.3283364362089775e-13,3.47394291180269e-05,3.4740424463739354e-05,5.299440827354742e-10,3.1765907885238448e-06,3.4338397750715505e-10,1.5880500560133878e-07,3.8702692178197837e-12,1.1408369043670279e-11,2.8456915557367506e-11,5.2356259994655061e-09,2.2909743677021777e-17,2.1992541844135178e-16,1.3181272722589082e-12,1.0628115732986336e-12,1.4578564480831453e-19,1.0867578779137322e-15,3.7767525930738557e-19,6.5990320891734693e-16,3.8616833833243612e-20,3.3027410806153653e-16,8.4150498106942954e-23,9.6898531424296376e-17,4.0457933560261748e-19,1.4060128304052798e-22,1.6523292837633719e-19,5.30174051154139e-26,6.0852595553110306e-20,5.2778880438068894e-26,1.6892770196555266e-20,5.8706529363307454e-24
0.0023404166818666535,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104686157700742,0.09996238982299685,0.0,0.099965259576259138,3.2832800130000387e-36,1.1173256087677508e-08,0.0,3.3039291400591586e-08,0.0,2.6345902874616429e-06,4.2468502654261431e-16,2.371134424682068e-13,2.6585933090024583e-11,0.0,0.0,0.0,1.3047979715410021e-44,6.3965514849992921e-13,3.4739426429665024e-05,3.4740423740586899e-05,5.3103433025680177e-10,3.1818042260344544e-06,3.4350431250117939e-10,1.5860035104042886e-07,3.8829853625799299e-12,1.1481976180764024e-11,2.8357403098920219e-11,5.2486472953199135e-09,2.3092640399733726e-17,2.2229605648694079e-16,1.3354279800694888e-12,1.0671565929380293e-12,1.4758857512113054e-19,1.104279309552306e-15,3.8376438305689343e-19,6.7207644307265259e-16,3.8680211984269194e-20,3.3636792933116523e-16,8.5590406447964343e-23,9.8556821950024196e-17,4.1328239368645814e-19,1.4362580740988499e-22,1.6917272493425565e-19,5.4224241530089463e-26,6.2238159940090441e-20,5.3980540727106941e-26,1.7302390264918258e-20,6.0130058700888738e-24
0.0023452273079431047,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104685655787142,0.09996238417028748,0.0,0.099965259576982324,3.2832800129732482e-36,1.1209901163016471e-08,0.0,3.3251966774759955e-08,0.0,2.6399968820627402e-06,4.299250636252995e-16,2.3750275728978413e-13,2.6797707597632294e-11,0.0,0.0,0.0,1.3074769493829004e-44,6.4653272805065192e-13,3.4739423741865185e-05,3.474042301741907e-05,5.3212387961767519e-10,3.1870168440227609e-06,3.436239025992516e-10,1.583960632451006e-07,3.8957203599672474e-12,1.1555885932530023e-11,2.8258393032960822e-11,5.2616497507860816e-09,2.3276549135666844e-17,2.2468618177881725e-16,1.3529147852057916e-12,1.0715072632501506e-12,1.4940961497685373e-19,1.1220402861581367e-15,3.8993675437176021e-19,6.844456482099408e-16,3.8743580172885207e-20,3.4255988008762259e-16,8.705119003507368e-23,1.0023915769124913e-16,4.221515699111731e-19,1.4670806180908108e-22,1.731971708207655e-19,5.5455520590496971e-26,6.3651794618364925e-20,5.5206543861417033e-26,1.772099981466813e-20,6.1584828642394733e-24
0.002350037934019556,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104685153920904,0.099962378518970108,0.0,0.099965259577705426,3.2832800129464758e-36,1.1246600445472954e-08,0.0,3.3465514153409532e-08,0.0,2.6454000086158562e-06,4.3521760351616081e-16,2.3789201484313864e-13,2.7010650737147518e-11,0.0,0.0,0.0,1.3101542097057781e-44,6.5346667906503224e-13,3.4739421054605231e-05,3.4740422294317282e-05,5.3321272994590169e-10,3.1922286404390234e-06,3.4374275113799827e-10,1.5819214207740717e-07,3.9084741951578864e-12,1.163009872454548e-11,2.8159882132348703e-11,5.2746333923676838e-09,2.3461472477892037e-17,2.2709589745852695e-16,1.370589212831582e-12,1.075863562009318e-12,1.5124890078734261e-19,1.1400434569805278e-15,3.9619329392680573e-19,6.970134989248611e-16,3.8806938373873892e-20,3.4885130015836403e-16,8.8533092230341781e-23,1.0194581901590747e-16,4.3118961698907815e-19,1.498490028705113e-22,1.7730787971227048e-19,5.6711673274183961e-26,6.509399466496846e-20,5.6457319152934392e-26,1.8148774609768446e-20,6.3071450009215922e-24
0.002354848560096007,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104684652102235,0.099962372869046662,0.0,0.099965259578428334,3.2832800129197208e-36,1.1283353892504218e-08,0.0,3.3679934757001842e-08,0.0,2.6507996628277337e-06,4.4056304056498691e-16,2.3828121497471589e-13,2.7224765488386402e-11,0.0,0.0,0.0,1.3128297503852799e-44,6.6045729873746909e-13,3.4739418367892475e-05,3.4740421571402654e-05,5.3430088037257879e-10,3.1974396132191025e-06,3.4386086134707107e-10,1.5798858739024365e-07,3.9212468533667692e-12,1.1704614980951766e-11,2.8061867195221216e-11,5.2875982466576015e-09,2.3647413012360804e-17,2.2952530680748722e-16,1.3884527961341256e-12,1.0802254670026512e-12,1.5310656959776663e-19,1.1582914928831366e-15,4.0253492990829511e-19,7.0978269930025817e-16,3.8870286561818216e-20,3.5524354415244378e-16,9.0036358440152477e-23,1.0367708864758053e-16,4.4039932588313901e-19,1.5304960051956637e-22,1.8150649194383289e-19,5.7993136946052333e-26,6.6565262496340725e-20,5.7733302277652538e-26,1.8585893401538836e-20,6.4590544004506257e-24
0.002359659186172458,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104684150331365,0.099962367220519058,0.0,0.099965259579151255,3.2832800128929818e-36,1.132016146067718e-08,0.0,3.389522980186124e-08,0.0,2.6561958404275477e-06,4.4596177094561765e-16,2.3867035753441231e-13,2.7440054822900848e-11,0.0,0.0,0.0,1.3155035693065223e-44,6.6750488465645338e-13,3.4739415681745326e-05,3.4740420848477211e-05,5.3538833004434707e-10,3.2026497602826483e-06,3.4397823774585477e-10,1.5778539902474434e-07,3.9340383194981151e-12,1.1779435124398437e-11,2.7964345043730031e-11,5.3005443403347909e-09,2.3834373317971606e-17,2.3197451324360852e-16,1.4065070763398611e-12,1.0845929560300665e-12,1.5498275908740686e-19,1.1767870864942403e-15,4.0896259806604956e-19,7.2275598326635457e-16,3.8933624712043291e-20,3.6173798164130913e-16,9.1561236121548878e-23,1.0543325168035936e-16,4.4978352643671069e-19,1.5631083819226667e-22,1.8579467506458334e-19,5.9300355456226836e-26,6.806610799825978e-20,5.9034935350806446e-26,1.9032537992457045e-20,6.614274243432291e-24
0.0023644698122489093,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410468364860851,0.099962361573389238,0.0,0.099965259579874122,3.2832800128662608e-36,1.1357023106626064e-08,0.0,3.4111400500174982e-08,0.0,2.6615885371668865e-06,4.5141419265663238e-16,2.3905944236874744e-13,2.7656521703951332e-11,0.0,0.0,0.0,1.3181756643591606e-44,6.7460973480076379e-13,3.4739412996149921e-05,3.4740420125604623e-05,5.3647507810304014e-10,3.2078590795337046e-06,3.4409488368688758e-10,1.5758257681277254e-07,3.9468485784802314e-12,1.1854559576145026e-11,2.7867312523876713e-11,5.3134717001630745e-09,2.4022355966309303e-17,2.344436203208253e-16,1.4247536027210967e-12,1.088966006904263e-12,1.5687760756945872e-19,1.1955329522745668e-15,4.1547724173724156e-19,7.3593611476508619e-16,3.8996952798844662e-20,3.6833599724129574e-16,9.3107974800116409e-23,1.072145955853698e-16,4.593450876664744e-19,1.5963371293931778e-22,1.9017412409642613e-19,6.0633779220489669e-26,6.9597048585582241e-20,6.0362667049094298e-26,1.9488893266093583e-20,6.7728687812743421e-24
0.0023692804383253605,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104683146933903,0.099962355927659161,0.0,0.099965259580596821,3.2832800128395572e-36,1.1393938787010177e-08,0.0,3.4328448059993185e-08,0.0,2.6669777488181896e-06,4.5692070552233223e-16,2.39448469321952e-13,2.7874169086467848e-11,0.0,0.0,0.0,1.3208460334449296e-44,6.8177214753403945e-13,3.4739410311100852e-05,3.4740419402885613e-05,5.3756112369346719e-10,3.2130675688629337e-06,3.4421080237295871e-10,1.5738012057748092e-07,3.9596776152504508e-12,1.1929988756018102e-11,2.7770766506231208e-11,5.3263803529888481e-09,2.4211363521716841e-17,2.3693273172685556e-16,1.4431939326056522e-12,1.0933445974509205e-12,1.5879125399158007e-19,1.2145318266140281e-15,4.2207981187991015e-19,7.493258879859497e-16,3.9060270796275528e-20,3.7503899073201915e-16,9.4676826072879184e-23,1.0902141022017766e-16,4.6908691818072208e-19,1.6301923557050738e-22,1.9464656190512201e-19,6.1993865282666467e-26,7.1158609288079665e-20,6.1716952654640904e-26,1.9955147229936135e-20,6.9349033510224367e-24
0.0023740910644018116,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104682645307762,0.099962350283330684,0.0,0.099965259581319535,3.283280012812871e-36,1.1430908458100604e-08,0.0,3.4546373685229504e-08,0.0,2.6723634711766286e-06,4.6248171119349514e-16,2.398374382387825e-13,2.8092999917021732e-11,0.0,0.0,0.0,1.3235146744812786e-44,6.8899242160083977e-13,3.4739407626621761e-05,3.4740418680186592e-05,5.386464659734349e-10,3.2182752261434885e-06,3.4432599799985309e-10,1.5717803013026979e-07,3.9725254146105671e-12,1.2005723082363881e-11,2.7674703884450304e-11,5.3392703257396794e-09,2.4401398541381691e-17,2.3944195128143176e-16,1.4618296313838924e-12,1.0977287055087325e-12,1.6072383793635855e-19,1.2337864679025742e-15,4.2877126709747949e-19,7.6292812753421063e-16,3.9123578678928833e-20,3.8184837714081361e-16,9.6268043608395305e-23,1.1085398783549931e-16,4.790119664809535e-19,1.6646843075846123e-22,1.9921373946308852e-19,6.3381077354059772e-26,7.2751322811094995e-20,6.3098254074580195e-26,2.0431491045972891e-20,7.100444385937528e-24
0.0023789016904782628,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104682143730344,0.099962344640405751,0.0,0.09996525958204229,3.2832800127862021e-36,1.1467932075797637e-08,0.0,3.4765178575661707e-08,0.0,2.6777457000602744e-06,4.680976131487304e-16,2.4022634896347998e-13,2.8313017133772127e-11,0.0,0.0,0.0,1.3261815853943187e-44,6.962708561192045e-13,3.4739404942711172e-05,3.4740417957438776e-05,5.3973110410296028e-10,3.2234820492320499e-06,3.4444047440608137e-10,1.5697630527199621e-07,3.9853919612334202e-12,1.208176297210563e-11,2.7579121574885449e-11,5.3521416454212586e-09,2.4592463575148977e-17,2.4197138293418832e-16,1.4806622725218283e-12,1.1021183089295914e-12,1.6267549962150624e-19,1.2532996566629528e-15,4.3555257368503071e-19,7.7674568875769094e-16,3.9186876420937757e-20,3.8876558690677577e-16,9.7881883165040568e-23,1.1271262308820095e-16,4.8912322153892513e-19,1.6998233724046729e-22,2.0387743636677472e-19,6.4795885934016899e-26,7.4375729655310196e-20,6.4507039985467957e-26,2.0918119090061973e-20,7.2695594361901951e-24
0.002383712316554714,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104681642201858,0.099962338998886263,0.0,0.099965259582764823,3.2832800127595507e-36,1.1505009596094013e-08,0.0,3.4984863926930426e-08,0.0,2.6831244313054841e-06,4.7376881669525077e-16,2.4061520133691925e-13,2.8534223666431617e-11,0.0,0.0,0.0,1.3288467641162021e-44,7.036077505757192e-13,3.4739402259336105e-05,3.4740417234882037e-05,5.4081503723458645e-10,3.2286880359781528e-06,3.4455423408635162e-10,1.5677494579859355e-07,3.9982772398249141e-12,1.2158108840784197e-11,2.7484016519144966e-11,5.3649943391160653e-09,2.4784561165398841e-17,2.4452113076329276e-16,1.499693437569527e-12,1.1065133855785241e-12,1.6464637989996333e-19,1.2730741956373105e-15,4.4242470565948187e-19,7.9078145795827083e-16,3.9250163995377075e-20,3.9579206598694047e-16,9.9518602603011403e-23,1.1459761304951485e-16,4.9942371317843137e-19,1.7356200795205377e-22,2.0863946117237498e-19,6.6238768388105476e-26,7.6032378193568928e-20,6.5943785927905723e-26,2.1415228991114484e-20,7.4423171825211091e-24
0.002388522942631165,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104681140722528,0.099962333358774177,0.0,0.099965259583487245,3.2832800127329166e-36,1.1542140974909528e-08,0.0,3.5205430930540114e-08,0.0,2.6884996607690151e-06,4.7949572896978836e-16,2.4100399519924443e-13,2.8756622436228699e-11,0.0,0.0,0.0,1.3315102085930806e-44,7.1100340482018857e-13,3.4739399576524565e-05,3.4740416512469693e-05,5.4189826453539238e-10,3.2338931842176039e-06,3.4466728083283133e-10,1.5657395149629634e-07,4.0111812350652219e-12,1.2234761102446802e-11,2.7389385682415303e-11,5.3778284339813258e-09,2.4977693847284768e-17,2.4709129897266861e-16,1.5189247161701491e-12,1.1109139133337876e-12,1.666366202607411e-19,1.2931129098817719e-15,4.4938864479219613e-19,8.0503835262634077e-16,3.9313441376152551e-20,4.0292927597397846e-16,1.011784618786452e-22,1.1650925721419023e-16,5.0991651249245726e-19,1.7720851016945623e-22,2.1350165177147142e-19,6.7710208991540251e-26,7.7721824757341469e-20,6.7408974302754996e-26,2.1923021674241079e-20,7.618787451114649e-24
0.0023933335687076162,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104680639292622,0.099962327720071339,0.0,0.099965259584209723,3.2832800127062985e-36,1.1579326167562222e-08,0.0,3.542688077385996e-08,0.0,2.6938713843306356e-06,4.8527875893996224e-16,2.413927303929794e-13,2.8980216355849815e-11,0.0,0.0,0.0,1.3341719167827822e-44,7.1845811905729888e-13,3.473939689428627e-05,3.4740415790003599e-05,5.4298078518262432e-10,3.2390974917691156e-06,3.4477961896231793e-10,1.5637332213981946e-07,4.0241039314244348e-12,1.2311720169681452e-11,2.7295226051399445e-11,5.3906439572463536e-09,2.5171864148588096e-17,2.4968199188937194e-16,1.538357706073799e-12,1.1153198700868154e-12,1.6864636282918464e-19,1.313418646913917e-15,4.564453806603352e-19,8.1951932180792146e-16,3.9376708537336526e-20,4.1017869428049745e-16,1.0286172306110564e-22,1.1844785751465134e-16,5.2060473250010963e-19,1.8092292573871665e-22,2.1846587598305611e-19,6.9210699057614457e-26,7.9444633772431835e-20,6.8903094514601777e-26,2.2441701428899698e-20,7.7990412373204815e-24
0.0023981441947840674,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104680137912363,0.099962322082779692,0.0,0.099965259584932076,3.2832800126796985e-36,1.1616565129367272e-08,0.0,3.5649214640123861e-08,0.0,2.6992395978912441e-06,4.9111831740484187e-16,2.41781406756308e-13,2.9205008329411634e-11,0.0,0.0,0.0,1.336831886651512e-44,7.2597219384254138e-13,3.473939421260167e-05,3.4740415067639841e-05,5.4406259834480889e-10,3.2443009564389677e-06,3.4489125126745403e-10,1.5617305749631213e-07,4.0370453133728143e-12,1.2388986453701498e-11,2.7201534635431988e-11,5.4034409362108533e-09,2.5367074589502968e-17,2.5229331396288555e-16,1.5579940131439906e-12,1.1197312337424269e-12,1.7067575036683121e-19,1.3339942767840147e-15,4.6359591067178291e-19,8.3422734628633428e-16,3.9439965451756409e-20,4.175418142302491e-16,1.0456865034833401e-22,1.2041371832781852e-16,5.3149152847415175e-19,1.8470635119136234e-22,2.2353403185147115e-19,7.0740737019939098e-26,8.1201377826699094e-20,7.0426643088092382e-26,2.297147594325041e-20,7.9831507176819881e-24
0.0024029548208605186,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104679636581994,0.099962316446901067,0.0,0.099965259585654331,3.2832800126531158e-36,1.1653857815561841e-08,0.0,3.5872433708430565e-08,0.0,2.7046042973716926e-06,4.9701481699557402e-16,2.4217002412660217e-13,2.9431001252430221e-11,0.0,0.0,0.0,1.3394901161758654e-44,7.3354593007760922e-13,3.4739391531480089e-05,3.4740414345385011e-05,5.4514370319995056e-10,3.2495035760212989e-06,3.4500218119933366e-10,1.55973157324339e-07,4.0500053653532668e-12,1.2466560364254327e-11,2.7108308466973399e-11,5.416219398243156e-09,2.5563327682827212e-17,2.5492536976275992e-16,1.57783525136485e-12,1.1241479822190068e-12,1.7272492627203973e-19,1.3548426921555075e-15,4.7084124009291065e-19,8.4916543878537921e-16,3.9503212092603889e-20,4.2502014516013593e-16,1.0629951006253341e-22,1.2240714648265906e-16,5.4258009831092195e-19,1.8855989787092507e-22,2.287080479800772e-19,7.2300828472337228e-26,8.2992637745574067e-20,7.1980123669540952e-26,2.3512556342858416e-20,8.1711892632882261e-24
0.0024077654469369697,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104679135301763,0.099962310812437435,0.0,0.099965259586376573,3.2832800126265519e-36,1.1691204181098578e-08,0.0,3.6096539153743949e-08,0.0,2.7099654787133858e-06,5.0296867217635986e-16,2.4255858234171157e-13,2.9658198011774061e-11,0.0,0.0,0.0,1.3421466033430565e-44,7.4117962900344427e-13,3.4739388850931469e-05,3.4740413623151222e-05,5.4622409893374141e-10,3.2547053482976532e-06,3.4511241256315876e-10,1.5577362137359688e-07,4.0629840717094097e-12,1.2544442309634765e-11,2.7015544600834339e-11,5.4289793707784347e-09,2.5760625933885048e-17,2.575782639763031e-16,1.5978830428520223e-12,1.1285700934483729e-12,1.7479403458025041e-19,1.3759668084265403e-15,4.7818238209085172e-19,8.6433664427852534e-16,3.9566448433187183e-20,4.3261521257544004e-16,1.0805457066191001e-22,1.2442845127175357e-16,5.5387368308819335e-19,1.924846921271203e-22,2.339898840398527e-19,7.3891486273400744e-26,8.4819002707623457e-20,7.3564047137126862e-26,2.4065157249244303e-20,8.3632314601364899e-24
0.002412576073013421,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104678634071916,0.099962305179390656,0.0,0.099965259587098718,3.2832800126000047e-36,1.1728604180657941e-08,0.0,3.6321532146893707e-08,0.0,2.7153231378783012e-06,5.0898029924489631e-16,2.4294708123853168e-13,2.9886601485642134e-11,0.0,0.0,0.0,1.3448013461504973e-44,7.4887359219686104e-13,3.4739386170940434e-05,3.4740412900981278e-05,5.4730378473120732e-10,3.259906271037894e-06,3.4522194854576615e-10,1.5557444938587605e-07,4.0759814166904891e-12,1.2622632696726129e-11,2.6923240113974456e-11,5.4417208813171593e-09,2.5958971840410857e-17,2.6025210140774758e-16,1.6181390178577929e-12,1.132997545376005e-12,1.7688321996395344e-19,1.397369563789184e-15,4.8562035775417183e-19,8.7974404013530881e-16,3.9629674446224939e-20,4.4032855822332763e-16,1.0983410275020563e-22,1.2647794445660097e-16,5.6537556733821998e-19,1.9648187541164402e-22,2.393815310107909e-19,7.5513230604966322e-26,8.6681070298555784e-20,7.5178931676139503e-26,2.4629496808314123e-20,8.5593531190560797e-24
0.002417386699089872,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104678132892685,0.09996229954776259,0.0,0.099965259587820737,3.2832800125734748e-36,1.1766057768901595e-08,0.0,3.6547413854574471e-08,0.0,2.7206772708463629e-06,5.1505011633340275e-16,2.4333552065162617e-13,3.0116214543509381e-11,0.0,0.0,0.0,1.3474543426045085e-44,7.5662812156242671e-13,3.4739383491503751e-05,3.4740412178974799e-05,5.4838275977872858e-10,3.2651063420045712e-06,3.4533079212714529e-10,1.5537564109728702e-07,4.0889973845396464e-12,1.2701131930982119e-11,2.6831392106717797e-11,5.4544439574232053e-09,2.6158367892550675e-17,2.629469869752847e-16,1.6386048147835097e-12,1.1374303159608515e-12,1.7899262773315369e-19,1.4190539193697539e-15,4.9315619614157805e-19,8.9539073648681684e-16,3.9692890104222902e-20,4.4816174027634158e-16,1.1163837908616915e-22,1.2855594028115997e-16,5.7708907970412067e-19,2.0055260450586589e-22,2.4488501178936652e-19,7.7166589086715816e-26,8.8579446649095129e-20,7.6825302885230043e-26,2.5205796759906139e-20,8.759631299857412e-24
0.002422197325166323,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104677631764337,0.099962293917555164,0.0,0.099965259588542729,3.2832800125469623e-36,1.180356490033805e-08,0.0,3.6774185439347895e-08,0.0,2.7260278736198825e-06,5.2117854340908339e-16,2.4372390041539368e-13,3.034704004610416e-11,0.0,0.0,0.0,1.350105590722131e-44,7.6444351932887066e-13,3.4739380812652991e-05,3.4740411456978009e-05,5.4946102327670216e-10,3.2703055589429801e-06,3.4543894736928883e-10,1.5517719623251889e-07,4.1020319594461739e-12,1.2779940416373324e-11,2.6739997699761195e-11,5.4671486267221173e-09,2.6358816572968889e-17,2.656630257093637e-16,1.6592820801847371e-12,1.1418683831756178e-12,1.8112240383576278e-19,1.4410228592922282e-15,5.0079093430384623e-19,9.1127987638149474e-16,3.9756095380301341e-20,4.5611633341063566e-16,1.1346767458179533e-22,1.306627554773194e-16,5.8901759323569113e-19,2.0469805162243296e-22,2.5050238144945861e-19,7.8852096811299116e-26,9.0514746492763901e-20,7.8503693789052737e-26,2.5794282468673816e-20,8.9641443220067689e-24
0.0024270079512427743,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104677130687122,0.099962288288770171,0.0,0.099965259589264666,3.2832800125204672e-36,1.1841125529096616e-08,0.0,3.7001848059642641e-08,0.0,2.7313749422220596e-06,5.2736600227499228e-16,2.4411222036438754e-13,3.0579080845359423e-11,0.0,0.0,0.0,1.3527550885308223e-44,7.7232008804162865e-13,3.4739378134369127e-05,3.4740410735019458e-05,5.5053857442309778e-10,3.2755039195866505e-06,3.4554641743243731e-10,1.549791145083493e-07,4.1150851254676761e-12,1.2859058555471547e-11,2.6649054034881463e-11,5.4798349168987742e-09,2.656032035659728e-17,2.6840032275079665e-16,1.6801724687821955e-12,1.1463117250068446e-12,1.8327269485748754e-19,1.4632793908070967e-15,5.0852561732880219e-19,9.274146361220562e-16,3.9819290246766456e-20,4.6419392897513118e-16,1.1532226632324806e-22,1.3279870927708064e-16,6.011645260016371e-19,2.0891940461993244e-22,2.5623572780930408e-19,8.0570296479599814e-26,9.2487593293552043e-20,8.0214645008915156e-26,2.6395182989251723e-20,9.1729717873645191e-24
0.0024318185773192255,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104676629661287,0.099962282661409607,0.0,0.099965259589986505,3.2832800124939894e-36,1.1878739609208499e-08,0.0,3.7230402869754453e-08,0.0,2.73671847269436e-06,5.3361291657083148e-16,2.4450048033074566e-13,3.081233978436389e-11,0.0,0.0,0.0,1.3554028340677975e-44,7.8025813055531094e-13,3.4739375456642624e-05,3.474041001321195e-05,5.5161541241611798e-10,3.2807014216614685e-06,3.4565320515528548e-10,1.5478139563569435e-07,4.1281568666281683e-12,1.2938486749424599e-11,2.6558558276301086e-11,5.4925028556949453e-09,2.6762881710663447e-17,2.7115898334793879e-16,1.7012776434725274e-12,1.1507603194550667e-12,1.8544364802226565e-19,1.4858265444206753e-15,5.1636129838617756e-19,9.4379822560863399e-16,3.9882474675621731e-20,4.7239613516380997e-16,1.1720243357822461e-22,1.3496412342481396e-16,6.1353334171409184e-19,2.1321786721933168e-22,2.6208717201428019e-19,8.2321738506812531e-26,9.4498619376702289e-20,8.1958704856995279e-26,2.7008731133153366e-20,9.3861946034049025e-24
0.0024366292033956767,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104676128687091,0.099962277035475278,0.0,0.099965259590708275,3.2832800124675291e-36,1.1916407094613618e-08,0.0,3.7459851019846519e-08,0.0,2.7420584610975993e-06,5.3991971177320663e-16,2.4488868014660879e-13,3.1046819697343407e-11,0.0,0.0,0.0,1.3580488253792076e-44,7.8825795003066247e-13,3.473937277949373e-05,3.4740409291448704e-05,5.5269153646628289e-10,3.2858980628821998e-06,3.4575931431310514e-10,1.5458403931725263e-07,4.1412471669193961e-12,1.3018225397903641e-11,2.6468507609751928e-11,5.5051524709087553e-09,2.6966503094797226e-17,2.7393911285519023e-16,1.7225992753322188e-12,1.1552141445346956e-12,1.8763541119257923e-19,1.5086673739469464e-15,5.2429903874551858e-19,9.6043388847595445e-16,3.994564863944861e-20,4.807245770845972e-16,1.1910845779364626e-22,1.3715932218188885e-16,6.2612754998642841e-19,2.1759465909240884e-22,2.680588687753153e-19,8.4106981053376152e-26,9.6548465981194259e-20,8.3736429345464144e-26,2.7635163496517114e-20,9.6038949928022224e-24
