Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50),CO2X(24),CH4OX(57),HOCOX(184),COX(47)
1.0121742871692132e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999626,0.09999999999999741,0.099999999999999437,5.6707199484832319e-98,1.0095548531692157e-55,2.0373132499060794e-37,9.629143526733504e-79,1.9352015149791816e-48,3.2459145075426477e-127,3.3461347233907045e-34,4.9182633262110196e-125,3.3444821648255592e-34,6.6999472549972884e-80,1.5907777477521635e-56,6.8519350907375123e-114,1.7669275632013876e-115,3.0056927338805986e-47,7.4615827799424008e-97,2.6001130095641108e-15,1.1376223156938617e-15,2.990253937315547e-18,2.990253959172706e-18,1.0847698206665632e-26,5.3931744051870341e-29,2.6316311285856868e-35,3.2635869349596438e-32,5.5935834573853109e-46,7.9771306819174336e-51,8.5702619786757538e-59,4.769995762403359e-87,5.7842812167863872e-88,1.5117506413224094e-70,1.0167457704017512e-102,9.5195830894100153e-93
2.025227961208252e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999252,0.099999999999994801,0.099999999999998868,2.8841226042856614e-95,1.6171643503757773e-54,1.6235877684363593e-36,1.2238072505065401e-76,1.549730718921913e-47,3.3031736761133165e-124,6.6984862426246885e-34,3.1536242123809457e-123,6.6918717016928956e-34,1.073155938843e-78,2.5482064472952814e-55,2.0126103985744918e-111,4.4913128559131032e-113,2.4063817921344736e-46,2.3903863993987545e-95,5.2024850226091685e-15,2.2762330087253559e-15,5.9831058145266127e-18,5.9831059022261392e-18,4.320513397364042e-26,4.2979584782577194e-28,4.1790371973575469e-34,1.3062852981092272e-31,4.4782679323458398e-45,1.2716945526722148e-49,5.4461677053603969e-57,1.2130076188226671e-84,1.4709398890464016e-85,4.8434194204478328e-69,5.1741103843651495e-100,2.4197611040253964e-90
4.051335309286329e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998502,0.099999999999989597,0.09999999999999773,1.4621215218797016e-92,2.5889652494538807e-53,1.287515491029338e-35,1.550709856596816e-74,1.2404126720587902e-46,3.349840740033556e-121,1.341312251716057e-33,2.021249744306936e-121,1.3386655737760502e-33,1.7179815187773463e-77,4.0795015311706846e-54,6.4736751896700717e-109,1.1382193885630537e-110,1.9258368065437898e-45,7.6535268792266714e-94,1.0407229048691476e-14,4.5534543947881426e-15,1.1968809503453137e-17,1.1968809856054044e-17,1.7118824510161214e-25,3.4083052756277287e-27,6.6172566035751149e-33,5.2268427784492845e-31,3.5839754281087066e-44,2.0175749793499063e-48,3.4503897319364201e-55,3.0746842862244104e-82,3.7284807674956236e-83,1.5508256551891742e-67,2.6239890164958438e-97,6.1323249843487039e-88
8.103550005442485e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039997003,0.099999999999979175,0.099999999999995454,7.3533680631111259e-90,4.1435467445219222e-52,1.0117409175773233e-34,1.9495431469841126e-72,9.9258141750345296e-46,3.3697739196133845e-118,2.6882128009634467e-33,1.2958554057793822e-119,2.6776243659227905e-33,2.749516201470635e-76,6.5291001124738207e-53,2.3182941606300118e-106,2.8620144927810712e-108,1.5409620860422466e-44,2.4498152274778553e-92,2.0816717100824862e-14,9.1078971669129034e-15,2.3940216619323763e-17,2.3940218043104425e-17,6.7171709717658528e-25,2.6782708558152732e-26,1.0395864802656933e-31,2.0910775194446891e-30,2.8677249459733117e-43,3.1727518398697866e-47,2.1687684466045993e-53,7.7315491527200432e-80,9.3755740133416621e-81,4.9641329761833255e-66,1.3201030126827438e-94,1.5419525573136027e-85
1.6207979397754794e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039994006,0.099999999999958331,0.099999999999990902,3.638844888104871e-87,6.6306372182474559e-51,7.814076538631403e-34,2.4117964650224488e-70,7.9416562577301495e-45,3.3352208328837973e-115,5.3979070761234623e-33,8.3175588922486858e-118,5.3555498899495396e-33,4.3998224505325696e-75,1.0448078778405068e-51,9.1529944086405357e-104,7.081703249894931e-106,1.2328867843056116e-43,7.8405071923464873e-91,4.1635693204966724e-14,1.8216782711159175e-14,4.7883029803135377e-17,4.7883035598436967e-17,2.5873726783204319e-24,2.0685268077836079e-25,1.6068814834680469e-30,8.364991281469658e-30,2.2943979082345831e-42,4.9065088068857406e-46,1.3413263420286065e-51,1.9129327930648931e-77,2.3196955986261169e-78,1.5887611678513736e-64,6.5355500842480305e-92,3.8153721583129356e-83
3.2416838182379417e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039988011,0.099999999999916642,0.099999999999981798,1.7466806283057002e-84,1.0609790848617766e-49,5.8449992119858876e-33,2.8943186076941409e-68,6.3537264786782703e-44,3.2018637354219688e-112,1.0880868327539513e-32,5.3525333433914613e-116,1.0711432696939541e-32,7.0401926207259161e-74,1.671814172678751e-50,3.8369532989572093e-101,1.6999169107222401e-103,9.8635635076894145e-43,2.5091378740241671e-89,8.3273645412750745e-14,3.6434553799638692e-14,9.5768651979040397e-17,9.5768675881040725e-17,9.6300735252297584e-24,1.5472645043688852e-24,2.4085588115088534e-29,3.3461330294515755e-29,1.8356056506960737e-41,7.3562265569127759e-45,8.0463864610526667e-50,4.5908443559097429e-75,5.5670326240617841e-76,5.0844177658079609e-63,3.1395496118759713e-89,9.1585532009174279e-81
6.483455575162865e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503997602,0.099999999999833264,0.099999999999963576,7.9493297564669931e-82,1.6976286751892577e-48,4.1351645250532412e-32,3.2934249826511359e-66,5.0831409462351381e-43,2.9142784443109748e-109,2.2101081590236221e-32,3.4626293788746453e-114,2.14233253466967e-32,1.1264687785319169e-72,2.6750001597945921e-49,1.6195885031346975e-98,3.8695300818627091e-101,7.8910396986875687e-42,8.0295208739724747e-88,1.6654954982632012e-13,7.2870095976545617e-14,1.915398795639805e-16,1.9153997993149316e-16,3.3763743300549903e-23,1.0946268219295942e-23,3.4210489635021457e-28,1.3384807326748091e-28,1.4685196733407842e-40,1.0450007191048471e-43,4.5758616551853552e-48,1.0445519680348327e-72,1.2666632616999755e-73,1.627074947021645e-61,1.4307835280094838e-86,2.0847663601413334e-78
1.2966999089012713e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039952039,0.099999999999666522,0.099999999999927147,3.3284859951755336e-79,2.7162570581451157e-47,2.6818475189019307e-31,3.4481453021113867e-64,4.0665753343042794e-42,2.4402736347098403e-106,4.5558670798932793e-32,2.2632961225452069e-112,4.2847618789606962e-32,1.8023798435387829e-71,4.2800789642527777e-48,6.5162475704257839e-96,8.1057308323210334e-99,6.312909227901075e-41,2.5694906291247506e-86,3.3310135864546405e-13,1.4574118033015036e-13,3.8308226766640443e-16,3.8308269635058712e-16,1.0784931271135171e-22,7.09894185456463e-23,4.466748330530182e-27,5.3539797094109023e-28,1.1748301555373262e-39,1.3645465779089015e-42,2.3935702926891719e-46,2.1864168262959539e-70,2.6513328770491717e-71,5.2067387139293019e-60,6.0043356900520023e-84,4.3670813520323147e-76
2.5934086116712407e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039904078,0.099999999999333039,0.099999999999854275,1.2476985419374561e-76,4.346057187203922e-46,1.550669216156252e-30,3.2322951988403215e-62,3.2532831721960042e-41,1.8292416632931153e-103,9.6542497100297539e-32,1.5088922516191174e-110,8.5698238251599289e-32,2.8838297640991467e-70,6.8481916152124904e-47,2.3929238614222133e-93,1.5205161504841282e-96,5.0503614278294104e-40,8.2224352146789769e-85,6.6620497625177274e-13,2.9148334903651866e-13,7.6616677560161626e-16,7.6616861689674154e-16,3.0488289070045637e-22,4.1044109315503161e-22,5.2160492397292423e-26,2.1416046288098258e-27,9.3987046015973152e-39,1.5935959106503141e-41,1.1206030705652629e-44,4.0967839507000175e-68,4.9679307488072464e-69,1.6661727618516939e-58,2.2580840230805959e-81,8.1919992853704655e-74
5.18682601721118e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039808154,0.099999999998666073,0.09999999999970853,4.1532140491338769e-74,6.9537446570787889e-45,7.9404427902885871e-30,2.69076006277503e-60,2.6026322975116352e-40,1.2175859950589448e-100,2.1478471844501789e-31,1.0429646217919979e-108,1.7140760750240675e-31,4.6141393971169111e-69,1.0957166178795387e-45,7.8824556196458038e-91,2.5332563687359388e-94,4.0403076530845262e-39,2.6311864252625169e-83,1.3324122113364736e-12,5.829676864458537e-13,1.5323347183949962e-15,1.5323425439355238e-15,7.595150851237423e-22,2.1014539426804048e-21,5.4053665361306753e-25,8.5664551198754477e-27,7.5189981278156558e-38,1.6516632524572876e-40,4.6579523169829315e-43,6.8161200526501197e-66,8.2655858212443801e-67,5.3317825677349378e-57,7.5456249563745198e-79,1.3648253163476903e-71
1.0373660828291058e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039616311,0.099999999997332126,0.099999999999417041,1.2490883666955255e-71,1.1126087450945264e-43,3.6766538124172871e-29,2.0237999069678136e-58,2.0821026984446147e-39,7.3225094549620769e-98,5.1636725375177227e-31,7.6640176616637156e-107,3.4285886749262713e-31,7.3826137764927356e-68,1.7531537166322088e-44,2.3581483135411414e-88,3.8131664989955791e-92,3.2322613550361608e-38,8.4197870468227705e-82,2.6648266809942093e-12,1.1659363612506177e-12,3.0646663116856214e-15,3.0646989415743716e-15,1.7131947619880589e-21,9.7277777674704277e-21,5.061961365195229e-24,3.4265982605847764e-26,6.0152268467537515e-37,1.5471255131666153e-39,1.7494168110633158e-41,1.0246283962795532e-63,1.2425466997479325e-64,1.7061774391406264e-55,2.2776258587204787e-76,2.0543760072797028e-69
2.0747330450450816e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503923262,0.099999999994664232,0.099999999998834077,3.4996585909987981e-69,1.7801988555170571e-42,1.5920799862966057e-28,1.4179163103861239e-56,1.665672193442748e-38,4.1025116660514776e-95,1.3799232360374972e-30,6.1709150803937017e-105,6.8589147488551878e-31,1.1812114864320864e-66,2.8050592024719295e-43,6.589182234209643e-86,5.3459867805949352e-90,2.5858277022410056e-37,2.6943169155281508e-80,5.3296556182630138e-12,2.3318737108021277e-12,6.1293123291783507e-15,6.1294460871242472e-15,3.6384749067213802e-21,4.2101346752326227e-20,4.4198844638691545e-23,1.3706496601238378e-25,4.8122161206220294e-36,1.3515560228392249e-38,6.1223179806636358e-40,1.4349638060708136e-61,1.7402387252877346e-62,5.4597935015350929e-54,6.3987722579572738e-74,2.8800963616097865e-67
4.1494669694770334e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038465243,0.099999999989328445,0.099999999997668135,9.3928967829189216e-67,2.8484042654894524e-41,6.6350171801496661e-28,9.5155976486682843e-55,1.3325198337114213e-37,2.201855524715899e-92,4.148587177052116e-30,6.9983354533348289e-103,1.3724770510016453e-30,1.8899138776930523e-65,4.4881206595928804e-42,1.7659923011013707e-83,7.1786248805312879e-88,2.0686896493457681e-36,8.6217043579654634e-79,1.0659313484613959e-11,4.6637484096539341e-12,1.2258535688579552e-14,1.2259077970486822e-14,7.4928038645647238e-21,1.7527210400262153e-19,3.7005982344629056e-22,5.4826762590963786e-25,3.8498240424039399e-35,1.1327282117709945e-37,2.0530268186670305e-38,1.9252046825301069e-59,2.3349866821699331e-60,1.7471439578978015e-52,2.611588503100488e-71,3.8668767903584265e-65
8.298934818340937e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036930484,0.09999999997865687,0.099999999995336264,2.4603932320435128e-64,4.557702061057465e-40,2.7097657120978197e-27,6.2319413758051193e-53,1.0659864034273327e-36,1.1532748901673967e-89,1.3852029604981338e-29,7.481376676133066e-101,2.7477297421720707e-30,3.0237814015133241e-64,7.1810831918361797e-41,4.621904136604021e-81,9.4097811005039676e-86,1.6549947788714421e-35,2.7588728769655707e-77,2.1318629184569195e-11,9.3274978061995587e-12,2.4516707711200457e-14,2.451889312549688e-14,1.5201705248040735e-20,7.1430282049164014e-19,3.0260812897769967e-21,2.1931315527359793e-24,3.0799393539721705e-34,9.2809754159582765e-37,6.7203145586554412e-37,2.5207388565389117e-57,3.0578725036338968e-58,5.5909296509276626e-51,6.8484625350178588e-69,5.0659226863733919e-63
1.6597870516068744e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033860967,0.09999999995731372,0.099999999990672508,6.3540125393732202e-62,7.2931366999017617e-39,1.0952824819429051e-26,4.0237623832278038e-51,8.5274166757888717e-36,5.9546002374097061e-87,4.9922625798929475e-29,8.6217500510328726e-99,5.5065620319018152e-30,4.8377897660199465e-63,1.149001796184644e-39,1.1927572635487046e-78,1.2179368313191603e-83,1.3240643496969366e-34,8.8279254954697088e-76,4.2637260453493049e-11,1.8654996593433711e-11,4.9031953020959519e-14,4.9040736943187448e-14,3.0618840083731401e-20,2.875022084184535e-18,2.4406698060293609e-20,8.7730125110174835e-24,2.4640789896042471e-33,7.5151113905425401e-36,2.1690625587524186e-35,3.2534902873890797e-55,3.9482908805426919e-56,1.7891411462676575e-49,1.7685205154882995e-66,6.5425283552309089e-61
2.489680621379655e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503079145,0.099999999935970571,0.099999999986008753,4.8271881554689077e-61,2.7800859826169267e-38,2.3346235409740227e-26,2.2571612468520363e-50,2.5314966586837123e-35,5.1227498408928894e-86,1.0265618651891324e-28,4.8167877003859776e-98,8.2737219833953182e-30,1.8301866652581466e-62,4.3806486792751978e-39,9.0599382778798986e-78,8.00443989391137e-83,3.7861229767891381e-34,4.1181183999138357e-75,6.3955891591430278e-11,2.7982495373177259e-11,7.3546099644474269e-14,7.3564802331750807e-14,4.6035284300986856e-20,6.1103583782574998e-18,6.984746752437496e-20,1.8643471475912252e-23,7.0459611986526313e-33,2.1555505088968119e-35,1.0155755740444889e-34,2.1543922973890973e-54,2.614840504698857e-55,8.3972072398117195e-49,1.0886099016180928e-65,4.295917949122754e-60
3.3195741911524353e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575027721934,0.099999999914627422,0.099999999981344997,2.3759691696841901e-60,7.4781604193178237e-38,3.9889817772838579e-26,8.2416526655789473e-50,5.5158125638254384e-35,3.0173261036236861e-85,1.7205196498637504e-28,2.4204507385454372e-97,1.1049210353628115e-29,4.7638395380202928e-62,1.1786609799603132e-38,4.4588814933477213e-77,3.2835446094711628e-82,7.9862855176569893e-34,1.25394305517991e-74,8.5274522598380884e-11,3.7309994143796691e-11,9.8059147630986118e-14,9.809109695358615e-14,6.1451037616434103e-20,1.0412330243742114e-17,1.4728061323711596e-19,3.1804933347517413e-23,1.4862448464007144e-32,4.5545185860487438e-35,3.2767696964696048e-34,9.7299481909970731e-54,1.1810113032530686e-54,2.6176924868160929e-48,6.6260983056455322e-65,1.7592858291441699e-59
4.979361330697996e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192895750215829,0.099999999871941123,0.0999999999720175,3.0163320424465323e-59,3.0230290143988361e-37,8.2716629267100698e-26,5.3638165975122386e-49,1.6009588544587978e-34,6.8156839063546783e-84,3.4994641043240327e-28,3.1000154523154487e-96,1.6619735741358832e-29,1.7481658813501969e-61,4.7674336919211651e-38,5.6601400931954217e-76,2.53304276238124e-81,2.1814287356164257e-33,5.7127456294238124e-74,1.2791178430486455e-10,5.5964991657221187e-11,1.4708266532296375e-13,1.4714894189579863e-13,9.2280922831748038e-20,2.1495074052582336e-17,4.0160662913615583e-19,6.5853304333431921e-23,4.0596309557696882e-32,1.2461690080225644e-34,1.8015446962888288e-33,1.1243617633849467e-52,1.3647106677069839e-53,1.2897959896128549e-47,1.429710756235802e-63,1.3426448963577722e-58
6.639148470243557e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575015443861,0.099999999829254824,0.099999999962690003,1.5423435018416849e-58,8.1866538125351122e-37,1.4080362008201066e-25,1.9703710141670285e-48,3.5009105871637665e-34,4.1644722631693967e-83,5.8910757015679499e-28,1.4092623407004202e-95,2.2220894021401959e-29,4.5329200513580034e-61,1.2913970386563728e-37,2.8939091887471494e-75,1.050370230524855e-80,4.5645262005231828e-33,1.7158562757146831e-73,1.7054904552966366e-10,7.4619989120862807e-11,1.9610214334384522e-13,1.9621504874267054e-13,1.2310826759635411e-19,3.6434765167168494e-17,8.3862313620593535e-19,1.1200808849743854e-22,8.4945666258128453e-32,2.6100787323110478e-34,5.7752936139298375e-33,5.0548169430471249e-52,6.1360443033309958e-53,4.0471205507886547e-47,7.7176446741202463e-63,5.5241901182887182e-58
8.298935609789118e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575009304824,0.099999999786568525,0.099999999953362506,6.0425589595721027e-58,1.8389110014701199e-36,2.1523960313068291e-25,5.7963989628182219e-48,6.5677889836283224e-34,1.9589420793183825e-82,8.9390664719962962e-28,5.186283192425639e-95,2.7854878375882331e-29,9.9106707238289252e-61,2.9011592278861272e-37,1.1336678996011972e-74,3.4789744011666437e-80,8.3100148077606347e-33,4.281178130861721e-73,2.1318630623837227e-10,9.3274986519964454e-11,2.4511729347476582e-13,2.4529005868477649e-13,1.5393289065655577e-19,5.545485889404313e-17,1.5230913137957142e-18,1.7113694320402652e-22,1.5464907166477186e-31,4.7549296452416144e-34,1.5067721977168253e-32,1.7986802478687342e-51,2.1835674734300693e-52,1.0404239815320534e-46,3.3325081259281107e-62,1.8109307362105487e-57
1.161850988888024e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574997026748,0.099999999701195927,0.099999999934707512,1.40790191936503e-56,7.1320734060794171e-36,4.141773576561652e-25,4.8295807685910655e-47,1.7967926858655773e-33,8.984671558419296e-81,1.7045077276457651e-27,6.8122136164205635e-94,3.9223422311790218e-29,3.8115407762056173e-60,1.1251410408504566e-36,2.6393125614401198e-73,4.8362482039008971e-79,2.1944270946495749e-32,2.3485490139915793e-72,2.9846082607510006e-10,1.3058498104630707e-10,3.4313434044362662e-13,3.4346768470065645e-13,2.1557380210065874e-19,1.0564821385518053e-16,3.9920438677056004e-18,3.2915111671885553e-22,4.083820720037924e-31,1.2566800291091651e-33,8.3663429275205372e-32,2.557667297602898e-50,3.1073236937811802e-51,5.8702085573475799e-46,7.2376250112841347e-61,2.3148381406958133e-56
1.4938084167971362e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957498474867,0.099999999615823357,0.099999999916052518,8.4631257661277044e-56,1.8981579663754447e-35,6.7949891088837648e-25,1.9642617727829954e-46,3.7873431140352141e-33,6.2862986146272841e-80,2.7816238545907546e-27,3.4304136952182227e-93,5.0725368833590444e-29,1.0123285609142756e-59,2.9941078776077498e-36,1.5859707214235336e-72,2.5077901551213454e-78,4.550225440214427e-32,7.7608293088682082e-72,3.8373534381571074e-10,1.6789497514539171e-10,4.4113381452405092e-13,4.416822141222064e-13,2.7720366238048202e-19,1.7165614405645207e-16,8.2191647063571949e-18,5.3990281851450752e-22,8.4679525965200897e-31,2.6068079695573845e-33,2.750665129491091e-31,1.2714698685370429e-49,1.5453260382915136e-50,1.9524175019738006e-45,4.3279563692868073e-60,1.1477033576506312e-55
2.1577232726153607e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574960192499,0.099999999445078175,0.099999999878742529,2.2278698938070253e-54,8.513672500769817e-35,1.4092061411391222e-24,2.0246270885049839e-45,1.1549026383825483e-32,2.6606526615229065e-78,5.7350424865254821e-27,5.4269885012546934e-92,7.4129675991623609e-29,4.5927315675540007e-59,1.3422818746105444e-35,4.1684302095213242e-71,5.1133541167647756e-77,1.3676503413561125e-31,5.3505518670593894e-71,5.5428437300946422e-10,2.4251496152246623e-10,6.3708006767461551e-13,6.3822427169393936e-13,4.0043024432295736e-19,3.4875632789991929e-16,2.4283658544453356e-17,1.1197369029713973e-21,2.5451920885167559e-30,7.8372156841585984e-33,1.811675490140185e-30,2.0324574897881105e-48,2.4740290915370331e-49,1.3367414763968063e-44,1.0590947434450494e-58,1.8945549802446326e-54
2.821638128433585e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574935636314,0.099999999274333035,0.099999999841432541,1.4184297985175407e-53,2.4210977816518812e-34,2.4042709383944294e-24,8.8712913071069278e-45,2.5620609618397499e-32,1.9637794419900569e-77,9.7537883075505688e-27,2.9795593892680002e-91,9.8068145585534259e-29,1.3053738916353096e-58,3.815588225105914e-35,2.652215993072492e-70,3.0568715471336306e-76,3.0176918496172098e-31,1.9182490766205511e-70,7.2483339381992759e-10,3.1713494491384487e-10,8.3295607760170181e-13,8.3491925326124036e-13,5.2361265200147085e-19,5.836595527672135e-16,5.2787755248917048e-17,1.910823590117512e-21,5.6159128700903409e-30,1.7292281581701529e-32,6.4034506487815072e-30,1.0794256420229363e-47,1.3148961330847054e-48,4.7869430898825764e-44,6.8455469865158055e-58,1.012129812186291e-53
3.4855529842518095e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574911080115,0.099999999103587894,0.099999999804122552,6.0089268881378892e-53,5.4863209273377009e-34,3.6646019472518703e-24,2.7873093624291076e-44,4.7829444573054032e-32,9.6951833877235343e-77,1.4837482014877062e-26,1.1513581291515332e-90,1.2254117549507203e-28,2.9441370383867505e-58,8.6428078236585121e-35,1.1230228892117448e-69,1.2653906840434393e-75,5.6196514831794104e-31,5.1550575796093016e-70,8.9538240624719948e-10,3.9175492451617698e-10,1.0287618693146463e-12,1.0317702976734737e-12,6.4675090114375655e-19,8.7315195114784719e-16,9.6920312984155034e-17,2.9133693742932563e-21,1.0458149346769983e-29,3.2198023172619155e-32,1.7165060338188284e-29,4.02293492926689e-47,4.903016110325284e-48,1.2890287289913392e-43,3.0702390173118034e-57,3.6847508181359969e-53
4.149467840070034e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574886523903,0.09999999893284274,0.099999999766812564,2.0291264345945671e-52,1.079701287997506e-33,5.190107507065667e-24,7.2125134299513603e-44,8.0051042302417037e-32,3.8380422652588713e-76,2.0985742707650826e-26,3.6067815738653421e-90,1.4754918651186644e-28,5.7611185229522952e-58,1.700193012062156e-34,3.7907921849189666e-69,4.3018999459027872e-75,9.3941163202556423e-31,1.1665598741642096e-69,1.0659314102913125e-09,4.6637489950410938e-10,1.2244974679281472e-12,1.228780458681086e-12,7.6984500754380984e-19,1.214104431798307e-15,1.5978530828107651e-16,4.1275881200656224e-21,1.7482413021127855e-29,5.3813647605446252e-32,3.8928403282225872e-29,1.2233029810124863e-46,1.4915280775140697e-47,2.9269726433228258e-43,1.1079768636615531e-56,1.0781775449461743e-52
5.4772975517064826e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574837411433,0.099999998591352487,0.099999999692192587,1.571787444620122e-51,3.1805780388543878e-33,9.0363067189509082e-24,3.3643112443713437e-43,1.8145811566209269e-31,4.2626696729754278e-75,3.6474569941323301e-26,2.3934434624227698e-89,1.9917175568722589e-28,1.6769902051329218e-57,5.0040712740485555e-34,2.9343788658930033e-68,3.7080878072495875e-74,2.1277611500758398e-30,4.3093742220772236e-69,1.407029393230083e-09,6.1561483258410036e-10,1.6157581778432699e-12,1.6232885067728417e-12,1.0159008499651116e-18,2.0397373922320697e-15,3.5227287272486374e-16,7.1918381046635074e-21,3.9597547645548201e-29,1.2182962883451937e-31,1.4504803367215597e-28,7.826914249725774e-46,9.5503598854880169e-47,1.0905181243975261e-42,9.7246736135628586e-56,6.2292225222738061e-52
6.805127263342931e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574788298905,0.099999998249862235,0.099999999617572652,7.1130857212057154e-51,7.4204591570793269e-33,1.3942142829678492e-23,1.0975486913281776e-42,3.448120301330809e-31,2.2991214691478787e-74,5.6217252495407071e-26,9.7574572998305684e-89,2.529393601104865e-28,3.8731506250699558e-57,1.1664970821063955e-33,1.3272270268485034e-67,1.8116918942991317e-73,4.0436779306324845e-30,1.1905253154080354e-68,1.7481273426362844e-09,7.6485473755040318e-10,2.0067384063067807e-12,2.0184649902606837e-12,1.26178030438605e-18,3.0383688334676802e-15,6.5224108934517753e-16,1.1105290211469071e-20,7.5252675586227116e-29,2.3140760466374392e-31,4.0177550223222862e-28,3.1003786984977381e-45,3.7855672258657518e-46,3.0356972567229507e-42,4.6447280383751829e-55,2.3517774313995032e-51
8.13295697497938e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574739186308,0.099999997908372051,0.099999999542952717,2.4933377310590056e-50,1.4957406354512985e-32,1.9906853464949512e-23,2.924204040509803e-42,5.8583906226022478e-31,9.3659691362153761e-74,8.0210619837440552e-26,3.1377797708845222e-88,3.0885579887321849e-28,7.7482295988990791e-57,2.3492948140064399e-33,4.6498081102909051e-67,6.9151872346685278e-73,6.873652245441921e-30,2.766499643990514e-68,2.089225258509939e-09,9.1409460745288172e-10,2.3974383623677131e-12,2.4143302419642994e-12,1.5074835022722432e-18,4.1890387881735229e-15,1.080440876307611e-15,1.5869752065023891e-20,1.2791837014736114e-28,3.931369503102272e-31,9.3101164444417844e-28,9.6830926821448065e-45,1.1830132420378154e-45,7.1005437132920485e-42,1.7081113966426518e-54,7.103905150755871e-51
9.46078668661583e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574690073658,0.099999997566881882,0.099999999468332795,7.5195321769246015e-50,2.7245443385183495e-32,2.6929684499322812e-23,6.8354470656976982e-42,9.2009023312934106e-31,3.2799364263103447e-73,1.0845153483652558e-25,8.691410837300324e-88,3.6692496623688705e-28,1.4037566039817974e-56,4.2754930663977887e-33,1.4015522552927294e-66,2.3045601695954727e-72,1.0803001277422162e-29,5.7290539662562522e-68,2.4303231408510426e-09,1.0633344354018093e-09,2.7878582528727688e-12,2.8109015588472724e-12,1.7530105737043191e-18,5.4738297498700708e-15,1.6545828932589615e-15,2.148701644642977e-20,2.0104337244509923e-28,6.1750640590107353e-31,1.9125758295777728e-27,2.6182207032518025e-44,3.2007327270421574e-45,1.4783195023998443e-41,5.3582871950878103e-54,1.8681052443069033e-50
1.0788616398252279e-14,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574640960935,0.099999997225391768,0.099999999393712929,2.0287411909180714e-49,4.601693936343449e-32,3.5009902529653306e-23,1.4490256922245208e-41,1.3626719775365471e-30,1.021823554338737e-72,1.4093694570280925e-25,2.1461752406075621e-87,4.271507668855297e-28,2.3616341799050796e-56,7.2144727826595379e-33,3.7791342615368893e-66,6.9151314307688984e-72,1.6012670801693208e-29,1.0890121272456261e-67,2.7714209896595858e-09,1.2125742146869148e-09,3.1779982790416834e-12,3.2081932597335087e-12,1.9983616452241651e-18,6.8778192319845472e-15,2.3893884069042087e-15,2.79588299179705e-20,2.9799507088171161e-28,9.1472279600713774e-31,3.5894010706716498e-27,6.3427632548545442e-44,7.7594749157227056e-45,2.8217580848347638e-41,1.4824431061390385e-53,4.4319239334818535e-50
