Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),OCX(25),COX(50),CHOX(53),O(29),H2OX(23),HOX(22)
9.979762880790925e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4486830555532843,0.11497081882089258,0.022821386767474042,0.0,2.7938519279640429e-09,3.5972422533995623e-06,1.913303503341955e-10,2.3269194742532911e-09,1.4202995403729811e-23,8.8043663666839919e-05,1.2798154942113418e-18,7.7179363442521535e-05,7.3333112255165967e-14,1.127560956619383e-11,2.2884432735486376e-18,2.0866958711636997e-20,1.4267412711501096e-07,5.2451002999179747e-13,0.0036087103117945964,9.6875117698264712e-08,1.2975161398549987e-05,3.6900496276172728e-10,1.697599238866045e-13,6.7229084467862886e-10,2.3868325552734445e-06,4.9957445469447056e-10,5.1012484593255155e-08,8.1009126659441393e-13,7.5468678196787014e-13,5.9979896252444157e-16,1.3537876010996669e-18,1.182944094583031e-07,1.271909807356979e-13,1.1016911613636811e-11
9.999999999999999e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44867768205798886,0.11496530998042802,0.022821386239869047,0.0,2.8108755561920209e-09,3.6127895039020699e-06,1.9237055412493744e-10,2.3410024685481e-09,1.434623094333168e-23,8.8221964096661236e-05,1.2930059353799025e-18,7.7316827754975271e-05,7.3791278481066632e-14,1.1367646887287815e-11,2.3056720298573693e-18,2.1018764945462601e-20,1.4325862067623645e-07,5.2885008205792116e-13,0.0036140322998650023,9.6873899416455993e-08,1.3017898550662789e-05,3.6965268804880574e-10,1.7006340391562629e-13,6.7689411823295028e-10,2.3953489318715511e-06,5.0058675706473126e-10,5.1262107369109381e-08,8.1683453192765606e-13,7.5749598953660506e-13,6.0305418291721339e-16,1.3633189524728471e-18,1.1874612315876199e-07,1.2796433344280228e-13,1.1053854509472933e-11
1.0049629177486604e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44866453158510927,0.11495182775746424,0.022821384941687502,0.0,2.8529161738077094e-09,3.6510950104697162e-06,1.9493720682558289e-10,2.3757778388618327e-09,1.4702452781977026e-23,8.8659218624667868e-05,1.3258150693042386e-18,7.7653661884873092e-05,7.4923018194073411e-14,1.1595744702385851e-11,2.348323557782597e-18,2.1394494723227322e-20,1.4469709954727657e-07,5.3960803458713804e-13,0.0036270562322857462,9.6870917418525661e-08,1.3122865473427101e-05,3.7124114924327947e-10,1.7080787334945796e-13,6.882759460442856e-10,2.4162970837286946e-06,5.0306927349681232e-10,5.187740298497821e-08,8.3355054761486725e-13,7.6440852818521498e-13,6.1108611798465627e-16,1.3868939586844004e-18,1.1985708938725575e-07,1.2987411612328936e-13,1.1144609864705738e-11
1.0119495474182282e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44864608457551547,0.11493291412134915,0.022821383103823634,0.0,2.9128062171821668e-09,3.7054497885732227e-06,1.9858834392444027e-10,2.4253101651311027e-09,1.5216027921533276e-23,8.9274755189383751e-05,1.3731287195918072e-18,7.812717016128615e-05,7.6535940556119518e-14,1.1922654326598954e-11,2.4093376476492746e-18,2.1931789668899745e-20,1.4673436222969933e-07,5.5503101207572994e-13,0.0036453245655823207,9.6866733142862841e-08,1.3271012444617474e-05,3.7347730826149936e-10,1.7185644893068698e-13,7.0452363358436571e-10,2.4459382234108135e-06,5.0656398710742265e-10,5.2751148042600286e-08,8.5751781493157154e-13,7.7419587894455082e-13,6.2251137760413603e-16,1.4205676808832986e-18,1.2142874053530865e-07,1.3259463281161917e-13,1.1272746993165202e-11
1.018936177087796e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4486277142053689,0.11491407758502876,0.022821381253893484,0.0,2.9735277261244237e-09,3.7603096492009814e-06,2.0228402423924002e-10,2.4755209221140525e-09,1.5744024476446071e-23,8.9890273230817076e-05,1.4217844153092179e-18,7.8599890427333332e-05,7.8172049199572747e-14,1.2256433227597061e-11,2.4714988507824554e-18,2.247895970571123e-20,1.487859101196656e-07,5.7078363300568398e-13,0.0036635156393356521,9.6862564813785599e-08,1.3419593756416817e-05,3.7571343915514255e-10,1.7290566237644034e-13,7.2103601137138784e-10,2.4757559602763102e-06,5.1005859478187014e-10,5.3633770199280815e-08,8.8200041330185589e-13,7.8404891634566137e-13,6.3407555395310373e-16,1.4548138670146462e-18,1.2300933989926081e-07,1.3535278530687754e-13,1.1401316439021825e-11
1.025922806757364e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44860942015693184,0.11489531782237128,0.022821379391908161,0.0,3.0350863653654909e-09,3.8156776651349141e-06,2.0602451034281069e-10,2.526414575747916e-09,1.6286750562012972e-23,9.0505772619016767e-05,1.4718105204694739e-18,7.9071824825511158e-05,7.9831514041108e-14,1.2597176835080042e-11,2.53482053337486e-18,2.3036121633174666e-20,1.508517379785467e-07,5.868706021383413e-13,0.0036816297798101367,9.6858412374805718e-08,1.3568600843268622e-05,3.7794954126484641e-10,1.7395552552452868e-13,7.3781517088427441e-10,2.5057502803128362e-06,5.1355309577697032e-10,5.4525320312680138e-08,9.0700574161085818e-13,7.9396772262269059e-13,6.4577945946655057e-16,1.4896376140106041e-18,1.2459886453951454e-07,1.3814882794994962e-13,1.1530311646771758e-11
1.0329094364269318e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44859120211385567,0.11487663450862562,0.022821377517878834,0.0,3.0974877962598958e-09,3.8715569198005542e-06,2.0981006477259293e-10,2.5779955888520379e-09,1.6844518787562353e-23,9.1121253224245809e-05,1.5232357955753181e-18,7.9542975485269904e-05,8.1514505054941298e-14,1.2944981218761782e-11,2.5993161199128773e-18,2.360339289295279e-20,1.5293184037137184e-07,6.0329665845970461e-13,0.0036996673118891363,9.6854275767874866e-08,1.3718025131039337e-05,3.8018561393290844e-10,1.7500605030271167e-13,7.5486319071968049e-10,2.5359211695391968e-06,5.1704748935077197e-10,5.5425849657108121e-08,9.3254125288985533e-13,8.039523799885129e-13,6.576239064464744e-16,1.5250440028486671e-18,1.261972915797261e-07,1.4098301492201429e-13,1.1659726044646728e-11
1.0398960660964996e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44857305976117401,0.11485802732041571,0.02282137563181676,0.0,3.1607376767146235e-09,3.9279505066166029e-06,2.1364095003084501e-10,2.6302684211256955e-09,1.7417646283698981e-23,9.1736714916975816e-05,1.5760894003293499e-18,8.0013344523043796e-05,8.3221192271967128e-14,1.3299943087431905e-11,2.6649990929117749e-18,2.4180891568555965e-20,1.5502621166651498e-07,6.2006657519169733e-13,0.0037176285590808573,9.6850154936013467e-08,1.386785803829913e-05,3.8242165650275483e-10,1.7605724872625615e-13,7.7218213630221577e-10,2.5662686140053649e-06,5.2054177476252595e-10,5.6335409915468997e-08,9.586144543343178e-13,8.1400297059850781e-13,6.6960970706302105e-16,1.5610380762973519e-18,1.2780459820645726e-07,1.4385560022913152e-13,1.1789553049579042e-11
1.0468826957660675e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4485549927852952,0.11483949593573455,0.022821373733733257,0.0,3.2248416611184733e-09,3.9848615283417193e-06,2.1751742858482471e-10,2.6832375291459342e-09,1.8006454732104006e-23,9.2352157567881837e-05,1.6304008963423086e-18,8.0482934042282748e-05,8.4951745778898162e-14,1.3662159788001168e-11,2.7318829926521423e-18,2.4768736385044067e-20,1.5713484603541811e-07,6.3718515980324607e-13,0.0037355138435242047,9.6846049823989149e-08,1.4018090977607657e-05,3.8465766831963212e-10,1.7710913289577485e-13,7.8977405959652357e-10,2.5967925997924804e-06,5.2403595127263881e-10,5.7254053171007837e-08,9.8523290732168669e-13,8.2411957676251477e-13,6.8173767335488751e-16,1.5976248765920533e-18,1.2942076166882818e-07,1.4676683770101345e-13,1.191978609062691e-11
1.0538693254356353e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4485370008739954,0.11482104003393835,0.022821371823639688,0.0,3.2898054002710162e-09,4.0422930964187788e-06,2.2143976286704678e-10,2.7369073663653951e-09,1.86112703992349e-23,9.2967581047837076e-05,1.6862002498395217e-18,8.0951746133484429e-05,8.6706335717407779e-14,1.4031729304530709e-11,2.7999814169174802e-18,2.536704670873216e-20,1.5925773745237159e-07,6.5465725402119212e-13,0.0037533234859946072,9.6841960374865365e-08,1.4168715356804397e-05,3.8689364873052728e-10,1.7816171499561443e-13,8.0764099883462972e-10,2.627493113012853e-06,5.2753001814265519e-10,5.8181831898864839e-08,1.0124042274288761e-12,8.3430228081022637e-13,6.94008617231352e-16,1.6348094347755821e-18,1.3104575927817141e-07,1.497169810007694e-13,1.2050418584413743e-11
1.0608559551052032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44851908371641136,0.11480265929574089,0.022821369901547518,0.0,3.3556345413107606e-09,4.1002483303169071e-06,2.2540821527550298e-10,2.7912823831101579e-09,1.9232424161465998e-23,9.3582985227907544e-05,1.7435178343654743e-18,8.1419782874227631e-05,8.8485132283274716e-14,1.4408750257245121e-11,2.8693080207319804e-18,2.5975942546900128e-20,1.6139487969430447e-07,6.7248773384102765e-13,0.003771057805909818,9.6837886532042246e-08,1.4319722580302983e-05,3.8912959708333718e-10,1.7921500729126016e-13,8.2578497824204947e-10,2.6583701398099588e-06,5.3102397463523643e-10,5.9118798957442537e-08,1.0401360844495003e-12,8.4455116495600792e-13,7.0642335047385872e-16,1.6725967302849619e-18,1.3267956840768732e-07,1.527062836077748e-13,1.2181443932555052e-11
1.067842584774771e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44850124100303373,0.11478435340320754,0.022821367967468274,0.0,3.4223347276439438e-09,4.1587303568714759e-06,2.2942304817382151e-10,2.8463670265775789e-09,1.9870251532526179e-23,9.4198369979346864e-05,1.8023844334864964e-18,8.1887046329206039e-05,9.0288305725530415e-14,1.4793321901529369e-11,2.9398765160994377e-18,2.6595544547506069e-20,1.6354626634060199e-07,6.9068150953746092e-13,0.003788717121335698,9.6833828241393117e-08,1.4471104050388949e-05,3.9136551272766878e-10,1.8026902212681408e-13,8.4420800776246471e-10,2.6894236663584293e-06,5.3451782001411195e-10,6.006500757959193e-08,1.0684362024108305e-12,8.5486631156815748e-13,7.1898268473623707e-16,1.7109917426093405e-18,1.3432216649210036e-07,1.557349988132067e-13,1.2312855556591875e-11
1.0748292144443389e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44848347242569964,0.11476612203974974,0.022821366021413547,0.0,3.4899115988731998e-09,4.2177423096224027e-06,2.3348452389151687e-10,2.9021657408341374e-09,2.0525092699128363e-23,9.4813735173591209e-05,1.8628312434915312e-18,8.2353538550263564e-05,9.2116026345608494e-14,1.5185544126909747e-11,3.0117006717436238e-18,2.7225973998903582e-20,1.657118907729962e-07,7.0924352567480947e-13,0.0038063017489919637,9.6829785447276544e-08,1.4622851168520415e-05,3.9360139501502101e-10,1.813237719235563e-13,8.6291208280198058e-10,2.7206536788640405e-06,5.380115535440555e-10,6.1020511363623119e-08,1.0973123595904726e-12,8.6524780310195326e-13,7.3168743154632685e-16,1.7499994506811798e-18,1.3597353102731686e-07,1.5880337973482314e-13,1.2444646872168819e-11
1.0818158441139067e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44846577767758555,0.11474796489011904,0.022821364063394987,0.0,3.5583707907250428e-09,4.2772873281509492e-06,2.3759290472423362e-10,2.9586829668132794e-09,2.1197292544051163e-23,9.5429080682253993e-05,1.9248898760909667e-18,8.2819261576429863e-05,9.3968464496496875e-14,1.5585517456018889e-11,3.0847943128485634e-18,2.7867352829562739e-20,1.6789174617546363e-07,7.2817876111722041e-13,0.0038238120042579137,9.682575809340385e-08,1.4774955336631197e-05,3.9583724329757868e-10,1.8237926917730317e-13,8.8189918397291187e-10,2.7520601635636808e-06,5.4150517449087078e-10,6.1985364264145735e-08,1.1267723885327794e-12,8.7569572184199037e-13,7.4453840230796587e-16,1.7896247647260012e-18,1.376336395700841e-07,1.6191167929863239e-13,1.2576811273695459e-11
1.0888024737834746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44844815645320091,0.1147298816404016,0.022821362093424336,0.0,3.6277179349781794e-09,4.3373685574153328e-06,2.4174845293388544e-10,3.0159231423132726e-09,2.1887200669613955e-23,9.6044406377120828e-05,1.988592361113512e-18,8.3284217433957379e-05,9.5845790581891689e-14,1.5993343043544861e-11,3.1591713207996753e-18,2.8519803607794897e-20,1.7008582553413395e-07,7.4749222903872131e-13,0.0038412482011781351,9.6821746126522499e-08,1.4927407958435726e-05,3.98073056929049e-10,1.8343552645536387e-13,9.0117127683087805e-10,2.7836431067253497e-06,5.4499868212134572e-10,6.2959620582745288e-08,1.1568241760649869e-12,8.8621015019407069e-13,7.5753640830125611e-16,1.8298725918374434e-18,1.3930246973765041e-07,1.6506015022964906e-13,1.2709342182332248e-11
1.0957891034530424e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44843060844838029,0.11471187197801236,0.022821360111513402,0.0,3.6979586593921514e-09,4.3979891470853663e-06,2.4595143074888561e-10,3.0738907019950536e-09,2.2595171436532866e-23,9.6659712130144402e-05,2.0539711492010874e-18,8.3748408136358638e-05,9.7748175055354061e-14,1.6409122675164386e-11,3.2348456329268401e-18,2.9183449541481075e-20,1.7229412163729026e-07,7.6718897693309938e-13,0.0038586106524681799,9.6817749492465951e-08,1.5080200440735253e-05,4.0030883526526567e-10,1.8449255639532402e-13,9.2073031163652444e-10,2.8154024946481044e-06,5.484920757032222e-10,6.3943334958500497e-08,1.1874756633130822e-12,8.9679117074165364e-13,7.7068226068366159e-16,1.8707478577731952e-18,1.4097999920742667e-07,1.6824904507268648e-13,1.2842233023851667e-11
1.1027757331226103e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44841313336027727,0.11469393559168956,0.022821358117674041,0.0,3.7690985876342906e-09,4.45915225087644e-06,2.5020210036442059e-10,3.1325900773800834e-09,2.3321563985629804e-23,9.7274997813439449e-05,2.1210591145017138e-18,8.4211835684445117e-05,9.9675788419468556e-14,1.6832958766460615e-11,3.311831242247173e-18,2.9858414477804122e-20,1.7451662707538079e-07,7.872740866236108e-13,0.0038758996695202196,9.6813768135281857e-08,1.5233324194724905e-05,4.0254457766254395e-10,1.8555037170255636e-13,9.4057822311920793e-10,2.8473383136620357e-06,5.5198535450518279e-10,6.4936562358347579e-08,1.2187348457173996e-12,9.0743886586000853e-13,7.83976770492247e-16,1.9122553994369393e-18,1.4266620571664932e-07,1.7147861617369262e-13,1.2975477194285279e-11
1.1097623627921781e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44839573088735718,0.11467607217148895,0.022821356111918208,0.0,3.8411433392075567e-09,4.5208610258830595e-06,2.545007239425787e-10,3.1920256968482091e-09,2.4066742254772186e-23,9.7890263299277658e-05,2.189889557360374e-18,8.4674502066366491e-05,1.0162880122500401e-13,1.7264954361824966e-11,3.3901421972081236e-18,3.0544822902984456e-20,1.7675333424101551e-07,8.077526742725207e-13,0.0038931155624086734,9.6809802002287361e-08,1.5386770637300933e-05,4.0478028347841858e-10,1.8660898514643828e-13,9.6071693022610314e-10,2.8794505501282312e-06,5.5547851779681421e-10,6.5939358067296696e-08,1.250609773047951e-12,9.1815331797092024e-13,7.974207486442327e-16,1.9544000396205164e-18,1.4436106706204441e-07,1.7474911566367936e-13,1.3109068120509047e-11
1.116748992461746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44837840072938989,0.11465828140877836,0.022821354094257913,0.0,3.9140985293794357e-09,4.5831186319122457e-06,2.5884756361254463e-10,3.2522019856355142e-09,2.483107502235159e-23,9.8505508460082733e-05,2.2604962070078263e-18,8.5136409257650873e-05,1.0360738407007659e-13,1.7705213133343552e-11,3.4697926014331223e-18,3.1242799942019444e-20,1.7900423532907115e-07,8.286298903904726e-13,0.0039102586398958123,9.680585104092702e-08,1.5540531192367609e-05,4.0701595207287295e-10,1.8766840955934421e-13,9.8114833590139463e-10,2.9117391904387242e-06,5.5897156484856859e-10,6.6951777678506559e-08,1.2831085494194819e-12,9.2893460977831709e-13,8.1101500593754593e-16,1.9971866505320146e-18,1.4606456109949297e-07,1.7806079548660832e-13,1.3242999249692541e-11
1.1237356221313138e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4483611425874432,0.11464056299623186,0.022821352064705248,0.0,3.9879697691085961e-09,4.645928230817031e-06,2.6324288147090561e-10,3.3131233658321861e-09,2.5614935929503477e-23,9.9120733168425412e-05,2.3329132242473432e-18,8.5597559221246215e-05,1.0561170759931474e-13,1.8153839379668265e-11,3.5507966134669128e-18,3.1952471358426283e-20,1.8126932233682663e-07,8.4991091984568956e-13,0.0039273292094373453,9.6801915195726595e-08,1.569459729214339e-05,4.0925158280622989e-10,1.8872865783464306e-13,1.0018743268726721e-09,2.9442042210164338e-06,5.624644949317513e-10,6.7973877083222245e-08,1.3162393333062663e-12,9.3978282377753336e-13,8.2476035305307339e-16,2.0406199946750441e-18,1.4777666574369804e-07,1.8141390738180804e-13,1.3377263989508014e-11
1.1312915485360701e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44834255890072117,0.11462148190073973,0.022821349856405691,0.0,4.0688978510693373e-09,4.71448074106153e-06,2.6805121365787516e-10,3.3798525910626312e-09,2.6485086289413561e-23,9.9786065521349708e-05,2.4133087082407964e-18,8.6095435370331212e-05,1.0780852055953154e-13,1.8648560663743434e-11,3.6399411160593682e-18,3.2733278161072413e-20,1.8373493452358132e-07,8.733865523358073e-13,0.0039457094958115484,9.6797675596894314e-08,1.5861551284834575e-05,4.1166933774649841e-10,1.8987624137463763e-13,1.0246228801500811e-09,2.9795131433925591e-06,5.662419095366028e-10,6.9090220976381981e-08,1.3527905869188338e-12,9.5159041017629762e-13,8.3979671805939414e-16,2.0883258577928473e-18,1.4963794524717945e-07,1.8508716783289215e-13,1.3522837038394488e-11
1.1388474749408264e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4483240587215464,0.11460248468321525,0.02282134763422641,0.0,4.1509109944583258e-09,4.7836865679492314e-06,2.7291688423431365e-10,3.4474640342807548e-09,2.7379004947899625e-23,0.00010045137364322883,2.4959064158745729e-18,8.659243059219989e-05,1.10035855614734e-13,1.9153324877266947e-11,3.7307034827756508e-18,3.3528071368240947e-20,1.8621711843592149e-07,8.9734723991066111e-13,0.0039640057199914038,9.6793453550747282e-08,1.6028841824408721e-05,4.1408704685205551e-10,1.9102482011017317e-13,1.0477205134751005e-09,3.0150283401375825e-06,5.7001918556321193e-10,7.0218023563191232e-08,1.3901011078269513e-12,9.6347647027173973e-13,8.5501177197302113e-16,2.1367997243969128e-18,1.5150924223018503e-07,1.8880949957526413e-13,1.3668784335010536e-11
1.1464034013455827e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44830564167686671,0.11458357096003291,0.022821345398182997,0.0,4.2340162790328619e-09,4.8535497135872967e-06,2.7784022460169115e-10,3.5159632765956224e-09,2.8297183914886835e-23,0.0001011166573734167,2.5807512838644903e-18,8.7088547320471948e-05,1.1229392879210023e-13,1.9668266413841183e-11,3.8231018377466852e-18,3.4337012579274512e-20,1.8871586317197107e-07,9.2179967672982973e-13,0.0039822182657662051,9.6789248990406092e-08,1.6196458116863355e-05,4.1650470931878125e-10,1.9217441056612569e-13,1.0711695475482855e-09,3.0507497941992258e-06,5.7379632209296058e-10,7.1357356634377811e-08,1.4281814305760624e-12,9.7544110864872337e-13,8.7040653977819678e-16,2.1860475388579401e-18,1.5339052898638451e-07,1.925812201878988e-13,1.3815097599859371e-11
1.153959327750339e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44828730739536649,0.11456474034932283,0.022821343148291099,0.0,4.3182207782447696e-09,4.9240741790957262e-06,2.8282156611805852e-10,3.5853558948006041e-09,2.9240121991800836e-23,0.00010178191655144065,2.6678888545786411e-18,8.7583787971805309e-05,1.1458295617771098e-13,2.019352051754432e-11,3.9171543787949255e-18,3.5160264265586081e-20,1.9123115756062987e-07,9.4675060400332164e-13,0.0040003475151693269,9.6785061849897056e-08,1.6364389386979184e-05,4.1892232434424973e-10,1.9332502933521893e-13,1.0949722796834049e-09,3.0866774885670967e-06,5.7757331820823488e-10,7.2508292329297667e-08,1.4670421641547029e-12,9.8748442982071478e-13,8.8598204630552533e-16,2.2360752204836107e-18,1.5528177788803798e-07,1.9640264694788824e-13,1.3961768571262622e-11
1.1615152541550952e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4482690555074571,0.11454599247096281,0.022821340884566495,0.0,4.4035315591334385e-09,4.9952639636283816e-06,2.8786124009819127e-10,3.6556474613702161e-09,3.020832480362779e-23,0.00010244715101699431,2.7573652799958351e-18,8.807815494596378e-05,1.1690315391532951e-13,2.0729223281143817e-11,4.0128793770629093e-18,3.5997989770305491e-20,1.9376299016200069e-07,9.7220681000390024e-13,0.0040183938484862807,9.6780892063595356e-08,1.6532624880233251e-05,4.2133989112773813e-10,1.9447669307429311e-13,1.1191309835228029e-09,3.1228114062725702e-06,5.8135017299238025e-10,7.3670903120130703e-08,1.5066939920143404e-12,9.9960653836473053e-13,9.0173931623286127e-16,2.2868886516849393e-18,1.5718296138551363e-07,2.0027409683078936e-13,1.4108789004302183e-11
1.1690711805598515e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44825088564526666,0.11452732694657042,0.022821338607025045,0.0,4.4899556822191191e-09,5.0671230633967999e-06,2.929595778138674e-10,3.7268435444569674e-09,3.1202304831951825e-23,0.0001031123606099305,2.8492273256604926e-18,8.8571650625886273e-05,1.192547382051843e-13,2.1275511644286213e-11,4.1102951766430001e-18,3.6850353307931066e-20,1.9631134926787484e-07,9.9817513007913908e-13,0.0040363576442627716,9.6776739566053431e-08,1.6701153864705487e-05,4.2375740887004469e-10,1.956294185003837e-13,1.1436479087621446e-09,3.1591515303886563e-06,5.8512688552966267e-10,7.48452617959121e-08,1.5471476720887881e-12,1.0118075389387031e-12,9.1767937408683184e-16,2.3384936754051301e-18,1.5909405200680791e-07,2.0419588650262627e-13,1.4256150669388539e-11
1.1766271069646078e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44823279744263056,0.11450874339949473,0.022821336315682707,0.0,4.5775002013964662e-09,5.1396554706972137e-06,2.9811691049424475e-10,3.7989497078882006e-09,3.2222581450887876e-23,0.0001037775451702545,2.943522374633948e-18,8.9064277377757156e-05,1.2163792530275516e-13,2.1832523391663418e-11,4.2094201942083994e-18,3.7717519963986524e-20,1.9887622290226743e-07,1.0246624466632126e-12,0.0040542392793126766,9.6772604292240537e-08,1.6869965632977703e-05,4.2617487677351705e-10,1.9678322238689923e-13,1.1685252808851961e-09,3.1956978440298621e-06,5.8890345490523053e-10,7.6031441446409179e-08,1.588414036813202e-12,1.0240875362136141e-12,9.3380324424489141e-16,2.3908960953151983e-18,1.6101502235706805e-07,2.081683323159905e-13,1.4403845355607648e-11
1.184183033369364e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44821479053508095,0.11449024145480861,0.022821334010555541,0.0,4.6661721638282501e-09,5.2128651729412518e-06,3.0333356932615273e-10,3.8719715111629445e-09,3.3269680962109971e-23,0.00010444270453811681,3.0402984314421436e-18,8.9556037551078384e-05,1.2405293151756174e-13,2.2400397151155794e-11,4.3102729186452796e-18,3.8599655694683299e-20,2.0145759882200905e-07,1.051675689288422e-12,0.0040720391287260198,9.6768486177472394e-08,1.7039049504024182e-05,4.2859229404201567e-10,1.9793812155973684e-13,1.1937653009086404e-09,3.2324503303520413e-06,5.9267988020507529e-10,7.7229515445853154e-08,1.6305039931426508e-12,1.0364466348787197e-12,9.501119509369242e-16,2.4441016748952232e-18,1.6294584511811719e-07,2.1219175030593488e-13,1.4551864871795367e-11
1.1917389597741203e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44819686455983759,0.11447182073930075,0.022821331691659705,0.0,4.7559786098391475e-09,5.2867561516907238e-06,3.0860988545433902e-10,3.9459145094487446e-09,3.4344136627372679e-23,0.00010510783855380656,3.1396041260196762e-18,9.0046933478742707e-05,1.264999732119551e-13,2.2979272391952277e-11,4.4128719106858551e-18,3.9496927326588185e-20,2.0405546451739012e-07,1.0792218345964557e-12,0.0040897575658768916,9.6764385157360218e-08,1.7208394825092961e-05,4.3100965988087625e-10,1.9909413289337897e-13,1.2193701451370059e-09,3.2694089725522391e-06,5.9645616051599101e-10,7.8439557436536205e-08,1.6734285225702691e-12,1.0488849396728741e-12,9.666065182466377e-16,2.4981161369325098e-18,1.6488649304798129e-07,2.1626645618511698e-13,1.4700201047620989e-11
1.1992948861788766e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44817901915579783,0.11445348088146763,0.022821329359011454,0.0,4.8469265728097627e-09,5.3613323816969424e-06,3.1394618998175904e-10,4.0207842535785239e-09,3.5446488699756423e-23,0.00010577294705774465,3.2414887176501587e-18,9.0536967477108222e-05,1.2897926679991207e-13,2.3569289422647891e-11,4.5172358025423941e-18,4.0409502556295953e-20,2.0666980721285853e-07,1.1073079063493879e-12,0.0041073949624313346,9.6760301167849036e-08,1.7377990973576923e-05,4.3342697349688527e-10,2.0025127330697932e-13,1.2453419649277821e-09,3.3065737538685182e-06,6.0023229492553761e-10,7.9661641312282873e-08,1.717198681144996e-12,1.0614025553755228e-12,9.8328797011317987e-16,2.5529451627599876e-18,1.6683693898041908e-07,2.2039276533940157e-13,1.4848845735274224e-11
1.2068508125836329e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44816125396352713,0.11443522151150581,0.022821327012627148,0.0,4.9390230790709337e-09,5.4365978299449951e-06,3.1934281396987805e-10,4.096586290047414e-09,3.6577284454857093e-23,0.00010643802989047693,3.3460020989028628e-18,9.102614184607451e-05,1.3149102874583221e-13,2.4170589389318646e-11,4.6233832975422991e-18,4.1337549950107174e-20,2.0930061386777184e-07,1.1359409754404101e-12,0.0041249516883551923,9.6756234145207624e-08,1.7547827358873896e-05,4.3584423409824783e-10,2.0140955976043188e-13,1.2716828864667805e-09,3.3439446575797877e-06,6.0400828252200209e-10,8.0895841201805392e-08,1.7618255994888943e-12,1.0739995867921935e-12,1.0001573303327872e-15,2.6085943916841666e-18,1.6879715582445418e-07,2.2457099282340377e-13,1.4997790810802288e-11
1.2144067389883892e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44814356862524873,0.11441704226130424,0.022821324652523227,0.0,5.0322751477983463e-09,5.5125564547034161e-06,3.2480008843894914e-10,4.1733261610096053e-09,3.7737078221871054e-23,0.00010710308689266766,3.4531947995655899e-18,9.1514458869159838e-05,1.3403547556333753e-13,2.478331427357423e-11,4.7313331697641977e-18,4.2281238943711005e-20,2.1194787117720273e-07,1.1651281599043081e-12,0.0041424281119219327,9.6752184026012697e-08,1.7717893424234848e-05,4.3826144089455964e-10,2.0256900925042907e-13,1.2983950105537878e-09,3.381521667005607e-06,6.0778412239436051e-10,8.2142231451951316e-08,1.8073204828140532e-12,1.0866761387618254e-12,1.0172156225603039e-15,2.6650694204776585e-18,1.7076711656390954e-07,2.2880145335598178e-13,1.514702817545509e-11
