Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),CHOX(50)
2.1567933851279566e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19210663435528,0.099480347959176013,0.099879372460776841,2.0613272629424949e-16,6.4005812416125599e-08,4.0324898547630689e-08,5.7208526989080172e-18,1.6335743939657775e-22,2.3243413055439477e-33,8.0374803778100351e-19,1.4232893501369147e-59,1.3152739234112962e-16,1.2306223656988025e-40,1.7144374451900216e-19,9.2762014126255716e-34,2.557278082587127e-38,2.0096909795301582e-17,1.0537245787985713e-46,0.00051199372367785438,0.00023971837564395833,5.4217489822992211e-10,2.8967925378269664e-05,3.8138759460081228e-16,3.1077761243057119e-08,6.9317030942573113e-06,1.3142825093464841e-07,6.9499411465222792e-07,6.4627462319742402e-07,2.42150702982808e-17,5.6828634258832824e-16
2.167500098699536e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19210295635118757,0.099477967459225075,0.099878776421895354,2.1118876135263747e-16,6.5630671065031231e-08,4.0892067272036752e-08,5.8325040406566615e-18,1.641613925032921e-22,2.3904580528362093e-33,8.0785094409164693e-19,1.4690602745537967e-59,1.3278452398884609e-16,1.2576743481923592e-40,1.7381571057166924e-19,9.4990607047436397e-34,2.6186451211897094e-38,2.0375383830281388e-17,1.0820982396229429e-46,0.00051433644831753056,0.00024088362320773534,5.4215270651854333e-10,2.908491677356791e-05,3.8186408610443092e-16,3.1327731015315988e-08,6.9592882997948553e-06,1.3248272379894324e-07,7.0493427279645622e-07,6.6048533269559575e-07,2.4681297578188755e-17,5.7875383281438561e-16
2.178206812271115e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19209928090814582,0.099475588822616146,0.099878180409385744,2.1634188065413215e-16,6.7288137379196594e-08,4.146379834537396e-08,5.9457427410035361e-18,1.649652798204217e-22,2.4580596676302039e-33,8.1195605617232921e-19,1.5160730608272333e-59,1.3404663159767683e-16,1.2851835481977747e-40,1.7620653865622936e-19,9.7260103478726294e-34,2.6811364876882861e-38,2.0656079831172041e-17,1.1110940620228108e-46,0.00051667731187879796,0.00024204847677313838,5.4213053265754886e-10,2.9201383609855667e-05,3.8234253340373981e-16,3.1577734462887321e-08,6.9867834097726016e-06,1.335377633294645e-07,7.1496222919778635e-07,6.7491632426861449e-07,2.5153958296721478e-17,5.8934917291233045e-16
2.1889135258426943e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19209560802951106,0.099473212047872295,0.099877584423231192,2.2159341997313124e-16,6.8978672537203687e-08,4.2040089200134539e-08,6.0605826730802026e-18,1.6576910140355588e-22,2.5271695597769034e-33,8.1606339179366721e-19,1.5643551543093497e-59,1.3531369155645602e-16,1.3131552711820323e-40,1.7861623699590499e-19,9.9571000514937135e-34,2.744765799957782e-38,2.0938998864484665e-17,1.1407225339190212e-46,0.00051901631583676621,0.00024321293406576687,5.4210837662144254e-10,2.9317321716922407e-05,3.8282289101614918e-16,3.182775451936741e-08,7.0141882076973298e-06,1.345933150475046e-07,7.2507821921935192e-07,6.8956926379022851e-07,2.5633103769001276e-17,6.0007289989053744e-16
2.1996202394142735e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19209193771861971,0.099470837133517745,0.099876988463414959,2.2694472569919546e-16,7.0702740738569589e-08,4.2620936856202159e-08,6.1770377452966988e-18,1.6657285730820189e-22,2.5978113016281207e-33,8.2017296872249226e-19,1.6139344672089805e-59,1.3658568007441663e-16,1.3415948522222693e-40,1.8104481283645856e-19,1.0192379730106651e-33,2.8095467311620913e-38,2.1224141881581941e-17,1.1709942645688421e-46,0.00052135346166544828,0.00024437699282399877,5.4208623838474626e-10,2.9432726946035959e-05,3.8330511292909877e-16,3.2077774109670231e-08,7.0415024795615621e-06,1.3564932460142638e-07,7.3528247574596543e-07,7.0444580372497762e-07,2.6118785342519553e-17,6.1092553963519489e-16
2.2103269529858528e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19208826997878745,0.099468464078077787,0.099876392529920213,2.3239715484347901e-16,7.2460809172424738e-08,4.3206337920273704e-08,6.2951219009365645e-18,1.6737654758978499e-22,2.6700086254222966e-33,8.2428480472096164e-19,1.6648393840664516e-59,1.3786257318216734e-16,1.3705076558703428e-40,1.8349227244868766e-19,1.0431899498868965e-33,2.8754930085501301e-38,2.1511509718957082e-17,1.2019199852397234e-46,0.00052368875083776091,0.00024554065079936658,5.4206411792200002e-10,2.9547595170696344e-05,3.8378915260919938e-16,3.2327776152282447e-08,7.0687260138432975e-06,1.3670573777253175e-07,7.455752291821225e-07,7.1954758277908256e-07,2.6611054394673702e-17,6.2190760677525201e-16
2.221033666557432e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19208460481330875,0.099466092880078766,0.099875796622730134,2.3795207504465221e-16,7.4253347985549355e-08,4.3796288585358056e-08,6.4148491177515855e-18,1.6818017230364854e-22,2.7437854206031713e-33,8.2839891754567105e-19,1.7170987672601053e-59,1.3914434673270235e-16,1.3998990760151861e-40,1.85958621131013e-19,1.0675709669183148e-33,2.9426184122378256e-38,2.1801103098523889e-17,1.2335105498799426e-46,0.00052602218482552567,0.00024670390575693216,5.4204201520776223e-10,2.9661922287385023e-05,3.8427496301141978e-16,3.2577743561533104e-08,7.0958586015056204e-06,1.3776250047976012e-07,7.5595670745013419e-07,7.3487622555482214e-07,2.710996233031163e-17,6.3301960454957566e-16
2.2317403801290113e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19208094222545555,0.099463723538048165,0.099875200741827888,2.4361086457431692e-16,7.6080830249759811e-08,4.4390784630352073e-08,6.5362334075563662e-18,1.6898373150505403e-22,2.8191657310718321e-33,8.3251532494677075e-19,1.7707419625444562e-59,1.4043097640244357e-16,1.4297745357429713e-40,1.8844386321216599e-19,1.0923860744232798e-33,3.0109367739762517e-38,2.2092922627918421e-17,1.2657769357860866e-46,0.00052835376509946931,0.0002478667554756579,5.420199302166096e-10,2.9775704216309739e-05,3.8476249658866746e-16,3.2827659249863412e-08,7.1229000359961491e-06,1.3881955878594878e-07,7.664271359883885e-07,7.5043334220686956e-07,2.761556057928659e-17,6.4426202467611794e-16
2.2424470937005905e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19207728221847697,0.099461356050514552,0.099874604887196572,2.4937491234191725e-16,7.794373192867254e-08,4.4989821419694503e-08,6.659288815822665e-18,1.6978722524918117e-22,2.8961737523725091e-33,8.3663404466708373e-19,1.8257988046198553e-59,1.4172243769231523e-16,1.4601394871951091e-40,1.9094800205396557e-19,1.1176403414468482e-33,3.0804619759061599e-38,2.2386968800811476e-17,1.2987302442673213e-46,0.00053068349312922387,0.0002490291977487771,5.4199786292313848e-10,2.9888936902144017e-05,3.8525170530127011e-16,3.3077506130115102e-08,7.1498501132463702e-06,1.3987685890183316e-07,7.7698673774974168e-07,7.6622052810296956e-07,2.812790059401905e-17,6.5563534722348225e-16
2.2531538072721697e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19207362479559842,0.099458990416007628,0.099874009058819352,2.5524561789914681e-16,7.9842531843824296e-08,4.5593393903098064e-08,6.7840294212735734e-18,1.7059065359112805e-22,2.9748338288127458e-33,8.4075509444122724e-19,1.8822996227335579e-59,1.4301870592885099e-16,1.4909994114241008e-40,1.9347104005419627e-19,1.1433388553044168e-33,3.1512079492991444e-38,2.2683241997232886e-17,1.3323817013063953e-46,0.00053301137038332829,0.00025019123038415921,5.4197581330196518e-10,3.0001616314762246e-05,3.8574254062704361e-16,3.3327267117810067e-08,7.1767086316708212e-06,1.4093434719315623e-07,7.8763573320003817e-07,7.8223936348584493e-07,2.8647033847070714e-17,6.6714004048443901e-16
2.263860520843749e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19206996996002051,0.099456626633058112,0.099873413256679297,2.6122439144385535e-16,8.1777711640195684e-08,4.6201496615360487e-08,6.9104693354775329e-18,1.7139401658591092e-22,3.0551704505182943e-33,8.4487849199473711e-19,1.9402752463120594e-59,1.4431975626533264e-16,1.5223598182472649e-40,1.9601297864956985e-19,1.1694867211205215e-33,3.2231886732856852e-38,2.298174248390598e-17,1.366742658217335e-46,0.00053533739832922777,0.00025135285120467569,5.4195378132772493e-10,3.0113738449968533e-05,3.8623495357098346e-16,3.3576925133457865e-08,7.2034753921661381e-06,1.4199197018329625e-07,7.9837434031675828e-07,7.984914131409711e-07,2.917301182872428e-17,6.7877656085213937e-16
2.274567234415328e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19206631771491883,0.099454264700197872,0.099872817480759504,2.6731265382345598e-16,8.3749755751089344e-08,4.6814123676254291e-08,7.038622702442215e-18,1.721973142884647e-22,3.1372082504235393e-33,8.4900425504319481e-19,1.9997570106245984e-59,1.4562556368296053e-16,1.5542262460983653e-40,1.9857381831879428e-19,1.1960890613628669e-33,3.2964181735703e-38,2.3282470414594432e-17,1.4018245922997768e-46,0.00053766157843327484,0.00025251405804855946,5.4193176697507498e-10,3.0225299330221365e-05,3.8672889467590313e-16,3.3826463104837877e-08,7.2301501981100014e-06,1.4304967456219515e-07,8.0920277458779727e-07,8.1497822606385943e-07,2.9705886044578705e-17,6.905453526980596e-16
2.2852739479869074e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1920626680634428,0.09945190461595986,0.099872221731043029,2.7351183653783591e-16,8.5759151362450691e-08,4.743126879049628e-08,7.1685036982082765e-18,1.7300054675364277e-22,3.2209720011977072e-33,8.531324012913576e-19,2.0607767624776844e-59,1.4693610299205558e-16,1.5866042618771621e-40,2.0115355858571444e-19,1.2231510153716927e-33,3.3709105211341071e-38,2.3585425830458107e-17,1.4376391074898936e-46,0.00053998391216072939,0.0002536748487697658,5.4190977021869182e-10,3.0336295005350605e-05,3.8722431403217118e-16,3.4075863969329847e-08,7.2567328553598753e-06,1.4410740718618499e-07,8.2012124901036884e-07,8.3170133513617504e-07,3.0245708013146427e-17,7.0244684825316365e-16
2.2959806615584867e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192059021008715,0.099449546378878123,0.099871626007512912,2.7982338174177181e-16,8.7806388376524413e-08,4.805292524779661e-08,7.3001265304430471e-18,1.7380371403621707e-22,3.3064866121079582e-33,8.5726294843229264e-19,2.1233668659405396e-59,1.4825134883329266e-16,1.6194994607969033e-40,2.0375219802257393e-19,1.2506777388845585e-33,3.4466798309249829e-38,2.3890608660422656e-17,1.4741979350078656e-46,0.00054230440097575961,0.00025483522123832374,5.418877910332751e-10,3.044672155327143e-05,3.8772116128914333e-16,3.4325110676185733e-08,7.2832231722517193e-06,1.4516511509082317e-07,8.3112997409004137e-07,8.4866225679751255e-07,3.0792529263472606e-17,7.1448146749023554e-16
2.306687375130066e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19205537655383051,0.099447189987487764,0.099871030310152181,2.8624874224685207e-16,8.989195937501933e-08,4.8679085922988072e-08,7.4335054380341063e-18,1.7460681619087826e-22,3.3937771258193351e-33,8.6139591414651338e-19,2.1875602081013216e-59,1.4957127567896447e-16,1.6529174662297918e-40,2.0636973425332491e-19,1.2786744035566492e-33,3.5237402605356639e-38,2.4198018721555716e-17,1.5115129340018515e-46,0.00054462304634144288,0.0002559951733406943,5.4186582939354307e-10,3.055657508068803e-05,3.8821938566457936e-16,3.4574186188895384e-08,7.3096209595984421e-06,1.4622274548482387e-07,8.4222915783989919e-07,8.6586249073209527e-07,3.1346401332748472e-17,7.2664961801046346e-16
2.3163234173444872e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19205209876983589,0.099445070812092765,0.099870494204888291,2.9213008812149964e-16,9.1802158078738814e-08,4.9246475413843436e-08,7.5550596925737456e-18,1.7532955249084403e-22,3.4738777877421158e-33,8.6511766577162029e-19,2.246732592347601e-59,1.5076319086554272e-16,1.6834453409732921e-40,2.0874167089450624e-19,1.3042774882706587e-33,3.5942102891937978e-38,2.4476591818198175e-17,1.5457528648895066e-46,0.00054670825222971967,0.00025703876908640867,5.4184607889846969e-10,3.0654950128775199e-05,3.8866892272944878e-16,3.4798193711898294e-08,7.3332997010811138e-06,1.4717450308962785e-07,8.5229593529148823e-07,8.8154853899864469e-07,3.1850957245497383e-17,7.3771544954891771e-16
2.3259594595589086e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19204882309641441,0.099442953129455808,0.099869958120795466,2.9810588391546523e-16,9.3744171230314301e-08,4.9817501435705324e-08,7.6780583499050859e-18,1.7605223612118885e-22,3.5554557581923183e-33,8.6884140362108541e-19,2.3072553901932476e-59,1.5195885800870341e-16,1.7144054053897733e-40,2.1112890818791135e-19,1.3302692184289906e-33,3.6657480042320238e-38,2.4756968443497667e-17,1.5806238315707355e-46,0.00054879196717328045,0.0002580820211202178,5.4182634257654613e-10,3.0752855104351293e-05,3.8911949618249223e-16,3.5022036386566659e-08,7.3569032079644166e-06,1.4812611708904763e-07,8.6243629886596737e-07,8.9743070012654308e-07,3.2361303648652429e-17,7.488900409542749e-16
2.33559550177333e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19204554953576222,0.099440836938511232,0.099869422057861257,3.0417721087401401e-16,9.5718363338075708e-08,5.039215793339137e-08,7.8025118534232869e-18,1.767748671216138e-22,3.6385295572857863e-33,8.7256714055450602e-19,2.3691536860959645e-59,1.5315825815414023e-16,1.7458018167937107e-40,2.13531442445106e-19,1.3566533953012197e-33,3.7383638097966461e-38,2.5039148233278039e-17,1.6161347476954236e-46,0.00055087419223644228,0.00025912492793686716,5.418066204093888e-10,3.0850287231793327e-05,3.8957106815246419e-16,3.5245701832032759e-08,7.380431347470537e-06,1.490775493918135e-07,8.7265039502385486e-07,9.1351003131389028e-07,3.2877478120368581e-17,7.6017366322295514e-16
2.3452315439877513e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19204227809005572,0.09943872223819418,0.099868886016073258,3.1034515723626131e-16,9.7725100572975863e-08,5.0970438580314336e-08,7.9284306659936754e-18,1.7749744553176652e-22,3.7231177843213709e-33,8.7629488942111104e-19,2.4324529221973729e-59,1.5436137224040205e-16,1.7776387505776862e-40,2.1594926936431354e-19,1.3834338293791863e-33,3.8120681346491806e-38,2.532313075097849e-17,1.6522946124313857e-46,0.00055295492848280749,0.00026016748804273915,5.4178691237863037e-10,3.0947243756087953e-05,3.9002360051288326e-16,3.5469177682445365e-08,7.4038839884424429e-06,1.5002876203816536e-07,8.829383685890139e-07,9.2978757798774811e-07,3.3399518238306173e-17,7.7156657896232404e-16
2.3548675862021727e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19203900876145069,0.099436609027440434,0.099868349995419006,3.1661081823491049e-16,9.9764750745174138e-08,5.1552336778790638e-08,8.0558252697117223e-18,1.7821997139124172e-22,3.8092391157168609e-33,8.8002466305926118e-19,2.4971789018095247e-59,1.5556818109972625e-16,1.8099204001154851e-40,2.1838238403264492e-19,1.4106143400816612e-33,3.8868714313532119e-38,2.5608915487908045e-17,1.6891125108341708e-46,0.0005550341769752638,0.00026120969995604927,5.4176721846591839e-10,3.1043721943229537e-05,3.904770548886034e-16,3.5692451588504265e-08,7.4272610013424761e-06,1.5097971720466285e-07,8.9330036274852283e-07,9.4626437362505249e-07,3.392746157821057e-17,7.8306904233214016e-16
2.364503628416594e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19203574155208245,0.099434497305186526,0.099867813995886096,3.2297529609578034e-16,1.0183768328039384e-07,5.2137845660384069e-08,8.1847061656630406e-18,1.789424447395809e-22,3.896912302920391e-33,8.8375647429595225e-19,2.5633577929144046e-59,1.5677866545888409e-16,1.8426509766643858e-40,2.2083078092838882e-19,1.4381987554573113e-33,3.9627841754566686e-38,2.5896501863507265e-17,1.7265976142152343e-46,0.00055711193877598403,0.00026225156220704716,5.4174753865291674e-10,3.1139719080617555e-05,3.9093139266475924e-16,3.5915511218752534e-08,7.4505622582511321e-06,1.5193037720414905e-07,9.0373651905260174e-07,9.6294143957659841e-07,3.4461345712589951e-17,7.9468129898573007e-16
2.3741396706310154e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19203247646406502,0.099432387070369707,0.099867278017462049,3.2943970003705284e-16,1.0394426919596364e-07,5.2726958086297509e-08,8.3150838736834179e-18,1.7966486561627284e-22,3.9861561702865443e-33,8.8749033594631862e-19,2.631016131681126e-59,1.5799280594004365e-16,1.875834709266335e-40,2.2329445392333897e-19,1.4661909118854091e-33,4.0398168646680666e-38,2.6185889225614375e-17,1.7647591805078766e-46,0.00055918821494642726,0.00026329307333821116,5.4172787292130732e-10,3.1235232477448338e-05,3.913865749894273e-16,3.613834426082882e-08,7.4737876328658036e-06,1.5288070448736123e-07,9.1424697741461428e-07,9.7981978489329525e-07,3.5001208209369537e-17,8.0640358600989105e-16
2.3837757128454367e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19202921349949095,0.099430278321927926,0.099866742060134434,3.3600514626828594e-16,1.0608488107661793e-07,5.3319666647804402e-08,8.4469689321188992e-18,1.8038723406075314e-22,4.0769896129246999e-33,8.9122626081313985e-19,2.7001808259977295e-59,1.5921058306164714e-16,1.9094758446482203e-40,2.2577339628512172e-19,1.4945946537747174e-33,4.1179800180278109e-38,2.6477076850731699e-17,1.8036065546312817e-46,0.00056126300654733797,0.00026433423190444055,5.4170822125278335e-10,3.1330259465098692e-05,3.9184256278307712e-16,3.6360938423029976e-08,7.4969370004991478e-06,1.5383066164501716e-07,9.2483187611113086e-07,9.9690040615626035e-07,3.5547086630474776e-17,8.1823613187060128e-16
2.393411755059858e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19202595266043079,0.099428171058799891,0.09986620612389073,3.4267275798917447e-16,1.082598930499982e-07,5.3915963666723531e-08,8.5803718975859088e-18,1.8110955011240469e-22,4.1694315945188592e-33,8.9496426168634836e-19,2.7708791590188562e-59,1.6043197723930271e-16,1.9435786471211635e-40,2.2826760067958728e-19,1.5234138332604291e-33,4.1972841750743021e-38,2.6770063944299306e-17,1.8431491688524861e-46,0.00056333631463874735,0.00026537503647324422,5.4168858362905538e-10,3.1424797397507571e-05,3.92299316750632e-16,3.6583281435618858e-08,7.5200102380776552e-06,1.5478021141402519e-07,9.3549135178205647e-07,1.0141842873062819e-06,3.6099018530528396e-17,8.3017915635944495e-16
2.4030477972742794e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19202269394893265,0.099426065279924924,0.099865670208718463,3.4944366538806424e-16,1.1046968076191214e-07,5.4515841195936961e-08,8.7153033447314393e-18,1.8183181381055749e-22,4.2635011451173093e-33,8.9870435134254107e-19,2.8431387927289028e-59,1.6165696878669113e-16,1.9781473984788806e-40,2.3077705917324528e-19,1.5526523098992675e-33,4.2777398950050947e-38,2.7064849640974273e-17,1.8833965431462929e-46,0.00056540814027997253,0.00026641548562492926,5.4166896003185418e-10,3.1518843651553692e-05,3.9275679737755817e-16,3.6805361052027282e-08,7.5430072241402428e-06,1.557293166783554e-07,9.4622553943082906e-07,1.0316723994781672e-06,3.6657041455551745e-17,8.4223287053756804e-16
2.4126838394887008e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19201943736702207,0.099423960984243179,0.099865134314605156,3.5631900564021389e-16,1.1271462135128001e-07,5.5119291019951241e-08,8.8517738659933197e-18,1.8255402519448865e-22,4.3592173588924658e-33,9.0244654254449249e-19,2.9169877715210488e-59,1.6288553791648763e-16,2.0131863978950715e-40,2.3330176323579745e-19,1.5823139503627126e-33,4.3593577558330449e-38,2.7361433004920946e-17,1.9243582855530649e-46,0.00056747848452961755,0.00026745557795278827,5.4164935044292532e-10,3.16123956274336e-05,3.9321496494199844e-16,3.702716505042871e-08,7.5659278388364114e-06,1.5667794047479282e-07,9.5703457242468088e-07,1.0493657008325563e-06,3.7221192941543443e-17,8.5439747668476452e-16
2.422319881703122e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19201618291670111,0.099421858170695446,0.099864598441538291,3.6329992290580762e-16,1.1499509342488717e-07,5.5726304655502515e-08,8.9897940713605389e-18,1.8327618430342279e-22,4.4565993918738165e-33,9.0619084804066765e-19,2.9924545257918803e-59,1.6411766474129856e-16,2.0486999618198924e-40,2.3584170374264599e-19,1.6124026281284595e-33,4.4421483535376984e-38,2.7659813030098997e-17,1.9660440925343988e-46,0.00056954734844557285,0.00026849531206328585,5.416297548440271e-10,3.1705450749028918e-05,3.936737795339435e-16,3.7248681235106626e-08,7.5887719639245535e-06,1.5762604598907703e-07,9.6791858249496745e-07,1.0672651363981594e-06,3.7791510513185153e-17,8.6667316825243038e-16
2.4319559239175435e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1920129305999487,0.099419756838223294,0.099864062589505337,3.7038756832773576e-16,1.1731147703182535e-07,5.6336873352201613e-08,9.1293745881336969e-18,1.8399829117653172e-22,4.555666459653578e-33,9.0993728056474239e-19,3.0695678755506928e-59,1.6535332927461112e-16,2.0846924238755256e-40,2.3839687097747817e-19,1.642922223170224e-33,4.5261223012122809e-38,2.7959988640560104e-17,2.0084637493267693e-46,0.00057161473308501654,0.00026953468657623731,5.4161017321694292e-10,3.1798006464273394e-05,3.9413320103931884e-16,3.7469897437486754e-08,7.6115394827705177e-06,1.5857359656492981e-07,9.7887769973756109e-07,1.0853716379081129e-06,3.836803168260955e-17,8.7906012980938202e-16
2.441591966131965e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19200968041871944,0.09941765698576889,0.099863526758493762,3.7758310002907864e-16,1.1966415363767751e-07,5.6950988093231826e-08,9.2705260606855084e-18,1.8472034585293467e-22,4.6564378350581623e-33,9.1368585283512069e-19,3.1483570340474577e-59,1.6659251143176083e-16,2.1211681347506742e-40,2.4096725463488485e-19,1.6738766216455417e-33,4.6112902282053195e-38,2.8261958690748818e-17,2.0516271302925773e-46,0.00057368063950441353,0.00027057370012499002,5.4159060554346851e-10,3.1890060245511814e-05,3.9459318916212178e-16,3.7690801517904554e-08,7.6342302803453771e-06,1.5952055570394792e-07,9.899120526133223e-07,1.103686123644816e-06,3.8950793947951365e-17,8.9155853699812088e-16
2.451228008346386e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19200643237494389,0.099415558612275273,0.099862990948491034,3.8488768311042022e-16,1.220535060984982e-07,5.7568639596076591e-08,9.4132591502214839e-18,1.8544234837169835e-22,4.7589328458034558e-33,9.174365775544578e-19,3.2288516114115202e-59,1.6783519103090873e-16,2.1581314620944332e-40,2.4355284382303685e-19,1.7052697155824518e-33,4.6976627792592595e-38,2.856572196581023e-17,2.0955441992696535e-46,0.00057574506875951589,0.0002716123513566003,5.4157105180541479e-10,3.1981609589859159e-05,3.9505370344338875e-16,3.7911381366843114e-08,7.6568442432236656e-06,1.6046688707027074e-07,1.0010217679486135e-06,1.1222094982826909e-06,3.9539834792091915e-17,9.0416855649063267e-16
2.4608640505608075e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19200318647052772,0.099413461716686052,0.099862455159484623,3.9230248964688558e-16,1.2447991863458224e-07,5.8189818313296604e-08,9.5575845345406335e-18,1.8616429877183699e-22,4.86317087211756e-33,9.211894674091838e-19,3.3110816183076732e-59,1.6908134779403415e-16,2.1955867904091651e-40,2.4615362706634574e-19,1.7371054025644093e-33,4.785250613644395e-38,2.8871277181896394e-17,2.1402250099182849e-46,0.00057780802190536345,0.00027265063893201026,5.4155151198461749e-10,3.2072652019548386e-05,3.9551470323391623e-16,3.8131624905936352e-08,7.6793812595817706e-06,1.6141255448698512e-07,1.0122069709358946e-06,1.1409426527409998e-06,4.0135191681476095e-17,9.1689034593965693e-16
2.470500092775229e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1919999427073516,0.099411366297945655,0.09986191939146194,3.9982869868495247e-16,1.2694377680392946e-07,5.881451443334621e-08,9.7035129077963819e-18,1.8688619709231226e-22,4.9691713443392829e-33,9.2494453506903074e-19,3.3950774696066083e-59,1.7033096134794036e-16,2.2335385209425309e-40,2.4876959230821706e-19,1.7693875854137295e-33,4.8740644042888803e-38,2.9178622986482812e-17,2.1856797060661492e-46,0.00057986949999628439,0.00027368856152621725,5.4153198606292548e-10,3.2163185082278344e-05,3.9597614772846997e-16,3.8351520089787667e-08,7.701841219195481e-06,1.6235752194628876e-07,1.0234677851343741e-06,1.1598864640296482e-06,4.0736902064645829e-17,9.2972405393817203e-16
2.4801361349896502e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19199670108727088,0.099409272354999134,0.099861383644410454,4.0746749623896029e-16,1.2944546747545874e-07,5.9442717881443817e-08,9.8510549802575975e-18,1.8760804337203364e-22,5.0769537404860329e-33,9.2870179318656314e-19,3.4808699880743536e-59,1.7158401122527763e-16,2.2719910715784519e-40,2.5140072691385709e-19,1.8021201718732325e-33,4.9641148369039061e-38,2.948775795869189e-17,2.23191852205048e-46,0.0005819295040858937,0.00027472611782844517,5.4151247402220457e-10,3.2253206351556581e-05,3.9643799598256418e-16,3.8571054907150415e-08,7.7242240134380476e-06,1.6330175360972131e-07,1.0348043324707441e-06,1.1790417951029782e-06,4.1345003371026589e-17,9.4266981998146278e-16
2.4897721772040716e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19199346161211489,0.099407179886792318,0.099860847918317536,4.1522007528746235e-16,1.3198537880204951e-07,6.0074418320471031e-08,1.0000221478069753e-17,1.8832983764985819e-22,5.1865375838056865e-33,9.3246125439670806e-19,3.5684904080717413e-59,1.7284047686557454e-16,2.3109488767275275e-40,2.5404701767312663e-19,1.8353070742869668e-33,5.0554126091064932e-38,2.979868060962167e-17,2.2789517830586954e-46,0.00058398803522709535,0.00027576330654231459,5.4149297584434624e-10,3.2342713427040666e-05,3.9690020688657605e-16,3.8790217381995651e-08,7.746529535278343e-06,1.6424521381159288e-07,1.0462167332399567e-06,1.198409494712872e-06,4.1959533009760838e-17,9.557277744240675e-16
2.499408219418493e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19199022428368701,0.099405088892271717,0.099860312213170654,4.2308763576931132e-16,1.3456390019339546e-07,6.0709605151919636e-08,1.0151023143016238e-17,1.8905157996459066e-22,5.297942440299074e-33,9.3622293131629072e-19,3.6579703792707251e-59,1.741003376162848e-16,2.350416387216525e-40,2.5670845080336371e-19,1.8689522092794493e-33,5.1479684295383074e-38,3.0111389382671481e-17,2.3267899054665061e-46,0.0005860450944720813,0.00027680012638600876,5.4147349151125363e-10,3.2431703934866291e-05,3.9736273919289231e-16,3.9008995575273514e-08,7.7687576792782515e-06,1.6518786705495529e-07,1.0577051061060747e-06,1.2179903972720914e-06,4.258052836826358e-17,9.6889803844163583e-16
