Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24)
1.390904611595259e-08,0.09977366400000001,0.80000000000000004,0.0,0.28535853918931814,0.097268707433376927,0.099373534997823823,2.1050963459600797e-10,1.6155700238433388e-08,1.3681593325130482e-09,3.8918408260484807e-09,1.0964288099924604e-22,6.3859865324463584e-18,2.0452679095555002e-12,4.6198229404747624e-39,4.0225817517581007e-12,1.0953616572757034e-26,1.5613666671539931e-16,2.5075897272865357e-25,2.700104283815722e-26,3.7783183692338325e-10,3.4141681448000571e-30,0.00273100167030196,0.001252669868813807,1.7588491343467584e-11,3.5180439594848758e-08,1.0928881411444202e-06,4.2806248138059779e-16,6.1076673279868309e-12,8.2670902890440476e-08,1.1059812016336079e-11,2.0409700448846431e-07,3.2123388470763445e-13
1.3924250168889183e-08,0.09977366400000001,0.80000000000000004,0.0,0.28535548513479958,0.097267003289674567,0.099372860713304395,2.1160705295648144e-10,1.6262561414118475e-08,1.3749245918602291e-09,3.9078293225252707e-09,1.0998155501632804e-22,6.4231800395919932e-18,2.0554811749916308e-12,4.6978727639700396e-39,4.0344160660589565e-12,1.1073425194999019e-26,1.5693193707763856e-16,2.5230514920868931e-25,2.7146906471663242e-26,3.7937200822410766e-10,3.454425454974168e-30,0.0027327052176400659,0.0012540176402348392,1.7606252872364096e-11,3.5284241519361674e-08,1.0949407654955622e-06,4.2849498807890851e-16,6.119641784493567e-12,8.2682976390126361e-08,1.1124841460296013e-11,2.046641681614613e-07,3.224741443272397e-13
1.3939454221825775e-08,0.09977366400000001,0.80000000000000004,0.0,0.28535243304562319,0.097265301072918239,0.099372186447794927,2.1270870486174783e-10,1.6370010016356646e-08,1.3817151684749197e-09,3.9238606724200228e-09,1.1032094121638017e-22,6.4605589320680699e-18,2.0657353815211157e-12,4.7771697059118606e-39,4.0462716206847551e-12,1.1194432730586585e-26,1.5773035745775261e-16,2.5385927723277103e-25,2.729336635236217e-26,3.8091669033882419e-10,3.4951228892254565e-30,0.0027344068374362718,0.0012553653721539262,1.7624013877258546e-11,3.5388215791828877e-08,1.0969943700686236e-06,4.2892748292036634e-16,6.1316184165912692e-12,8.2694932422815718e-08,1.1190172885557257e-11,2.0523199799817093e-07,3.2371737194971026e-13
1.3954658274762367e-08,0.09977366400000001,0.80000000000000004,0.0,0.28534938291961803,0.097263600780949339,0.099371512201285608,2.1381460043224646e-10,1.6478048546926278e-08,1.3885311213591231e-09,3.9399349188646868e-09,1.1066104058058794e-22,6.4981239510958123e-18,2.0760306475743453e-12,4.8577324979368727e-39,4.0581484227528459e-12,1.1316649987163569e-26,1.5853193646286727e-16,2.5542138998202252e-25,2.744042406577386e-26,3.8246589060909736e-10,3.5362648495562947e-30,0.0027361065318492707,0.0012567130645887953,1.7641774359201707e-11,3.5492362340878167e-08,1.0990489497021041e-06,4.2935996577916136e-16,6.1435956524559846e-12,8.270677162956828e-08,1.1255807237004803e-11,2.0580049327990965e-07,3.2496356976187272e-13
1.396986232769896e-08,0.09977366400000001,0.80000000000000004,0.0,0.28534633475461568,0.097261902411611825,0.099370837973766765,2.1492474979667294e-10,1.6586679515111147e-08,1.3953725095150576e-09,3.9560521049104097e-09,1.1100185409292487e-22,6.5358758402673342e-18,2.0863670917900883e-12,4.9395801644981724e-39,4.070046479313324e-12,1.1440087868127482e-26,1.5933668271116887e-16,2.5699152075817877e-25,2.7588081199148756e-26,3.8401961637233929e-10,3.5778557821011914e-30,0.0027378043030350709,0.001258060717557141,1.7659534318844508e-11,3.559668109396626e-08,1.1011044992208798e-06,4.297924361136333e-16,6.1555718612028011e-12,8.2718494649477327e-08,1.1321745462553998e-11,2.0636965329013173e-07,3.2621273994870977e-13
1.3985066380635552e-08,0.09977366400000001,0.80000000000000004,0.0,0.28534328854844987,0.097260205962751853,0.099370163765228614,2.1603916309008586e-10,1.6695905435986018e-08,1.4022393919445216e-09,3.9722122735462129e-09,1.1134338273953058e-22,6.5738153450070042e-18,2.0967448329677112e-12,5.0227319591128307e-39,4.0819657973642562e-12,1.156475735128834e-26,1.6014460482934272e-16,2.5856970295624538e-25,2.773633934106922e-26,3.855778749627116e-10,3.6199001673735323e-30,0.002739500153147615,0.0012594083310766325,1.7677293756951665e-11,3.5701171977572485e-08,1.1031610134361597e-06,4.3022489432620631e-16,6.1675486007760553e-12,8.2730102116881322e-08,1.1387988509600375e-11,2.069394773139434e-07,3.2746488469329822e-13
1.4000270433572144e-08,0.09977366400000001,0.80000000000000004,0.0,0.28534024429895705,0.097258511432218253,0.099369489575661427,2.1715785045616249e-10,1.6805728832471525e-08,1.4091318276483513e-09,3.9884154676770622e-09,1.1168562750949127e-22,6.6119432132245637e-18,2.1071639901241347e-12,5.1072074478813145e-39,4.0939063838331324e-12,1.1690669515667063e-26,1.60955711455571e-16,2.6015597009778188e-25,2.7885200081920754e-26,3.8714067370993716e-10,3.6624025327057763e-30,0.0027411940843380406,0.0012607559051649063,1.7695052674353709e-11,3.5805834916988905e-08,1.1052184871462833e-06,4.3065734050737109e-16,6.1795259624343915e-12,8.2741594665460143e-08,1.1454537325826309e-11,2.0750996463869231e-07,3.287200061771566e-13
1.4015474486508736e-08,0.09977366400000001,0.80000000000000004,0.0,0.28533720200397572,0.09725681881786169,0.099368815405055502,2.182808220439899e-10,1.691615223241954e-08,1.4160498756261884e-09,4.0046617301551437e-09,1.1202858939376507e-22,6.6502601943938347e-18,2.1176246824130152e-12,5.1930263972715583e-39,4.1058682456030039e-12,1.1817835504555198e-26,1.6177001123523663e-16,2.6175035578420669e-25,2.8034665013221426e-26,3.8870801994091073e-10,3.7053674350055409e-30,0.0027428860987557314,0.0012621034398395763,1.7712811071863048e-11,3.5910669836349407e-08,1.107276915141961e-06,4.3108977447555266e-16,6.1915030699907228e-12,8.2752972928510732e-08,1.1521392859556418e-11,2.0808111455314943e-07,3.2997810657869543e-13
1.4030678539445329e-08,0.09977366400000001,0.80000000000000004,0.0,0.28533416166134695,0.097255128117535561,0.099368141253401154,2.1940808801111855e-10,1.7027178171394776e-08,1.4229935948755933e-09,4.0209511037503337e-09,1.1237226938624086e-22,6.6887670404391903e-18,2.1281270292017415e-12,5.2802088876476782e-39,4.1178513894872629e-12,1.1946266561897403e-26,1.6258751282496706e-16,2.6335289374188592e-25,2.8184735728257475e-26,3.902799209780681e-10,3.7487994778312663e-30,0.002744576198547316,0.0012634509351182243,1.7730568950234438e-11,3.6015676658670395e-08,1.1093362921987491e-06,4.3152219625705474e-16,6.2034800597035719e-12,8.2764237536214431e-08,1.1588556059980482e-11,2.0865292634830297e-07,3.3123918807480767e-13
1.404588259238192e-08,0.09977366400000001,0.80000000000000004,0.0,0.28533112326891402,0.097253439329095054,0.099367467120688682,2.2053965852059841e-10,1.7138809189980805e-08,1.4299630443921566e-09,4.0372836311790324e-09,1.1271666848273396e-22,6.7274645048818497e-18,2.1386711499967471e-12,5.3687752075435628e-39,4.1298558222538924e-12,1.2075973997788539e-26,1.634082248886778e-16,2.6496361777879515e-25,2.8335413821464514e-26,3.9185638414090103e-10,3.7927032952881781e-30,0.002746264385857641,0.0012647983910184109,1.7748326310234806e-11,3.6120855305972838e-08,1.1113966130826087e-06,4.3195460607745522e-16,6.2154577305846733e-12,8.2775389116710665e-08,1.1656027876761061e-11,2.0922539931659404e-07,3.3250325284022087e-13
1.4061086645318513e-08,0.09977366400000001,0.80000000000000004,0.0,0.28532808682452288,0.097251752450398549,0.099366793006908413,2.2167554374541701e-10,1.7251047837833857e-08,1.4369582831673002e-09,4.0536593550612411e-09,1.130617876825591e-22,6.7663533441349865e-18,2.1492571645556642e-12,5.4587460250374031e-39,4.1418815505885828e-12,1.2206969242479087e-26,1.6423215610342502e-16,2.6658256185068623e-25,2.8486700889352071e-26,3.9343741674351522e-10,3.8370835771937748e-30,0.002747950662828322,0.0012661458075576564,1.7766083152668959e-11,3.6226205699041368e-08,1.1134578725439026e-06,4.3238700391363924e-16,6.2274357705777894e-12,8.2786428296754077e-08,1.1723809260061601e-11,2.0979853275309253e-07,3.3377030304871468e-13
1.4076290698255105e-08,0.09977366400000001,0.80000000000000004,0.0,0.28532505232602184,0.097250067479306521,0.099366118912050647,2.2281575386484019e-10,1.7363896670345794e-08,1.4439793701891747e-09,4.0700783179561476e-09,1.1340762798726326e-22,6.8054343164432571e-18,2.1598851927949003e-12,5.5501422522396468e-39,4.1539285811248882e-12,1.2339263802849535e-26,1.6505931515454356e-16,2.6820976000704355e-25,2.8638598529739306e-26,3.9502302609656752e-10,3.8819450488491275e-30,0.0027496350315989355,0.0012674931847534569,1.7783839478328872e-11,3.6331727757539959e-08,1.1155200653237419e-06,4.3281938946185399e-16,6.2394128952024102e-12,8.2797355702483321e-08,1.1791901160513899e-11,2.1037232595454095e-07,3.3504034087182481e-13
1.4091494751191698e-08,0.09977366400000001,0.80000000000000004,0.0,0.28532201977126254,0.097248384413682498,0.099365444836105765,2.2396029906766923e-10,1.7477358251616576e-08,1.4510263644404615e-09,4.0865405623309108e-09,1.1375419040179449e-22,6.8447081828385485e-18,2.1705553548717462e-12,5.6429851740376178e-39,4.1659969204169449e-12,1.247286930254941e-26,1.6588971073990784e-16,2.6984524643983965e-25,2.8791108342429168e-26,3.9661321950542035e-10,3.9272924900334658e-30,0.0027513174943059656,0.0012688405226232719,1.7801595287942633e-11,3.6437421399901429e-08,1.1175831861452508e-06,4.3325176288018951e-16,6.2513898153328213e-12,8.2808171955638474e-08,1.1860304529503207e-11,2.1094677822021197e-07,3.3631336847988472e-13
1.410669880412829e-08,0.09977366400000001,0.80000000000000004,0.0,0.28531898915809822,0.097246703251391647,0.099364770779064082,2.2510918954769971e-10,1.7591435150320738e-08,1.4580993248996801e-09,4.1030461306045075e-09,1.1410147593292844e-22,6.8841757058216236e-18,2.1812677710700112e-12,5.7372962797220676e-39,4.1780865749770143e-12,1.2607797427966111e-26,1.6672335156391853e-16,2.7148905541655176e-25,2.8944231928264932e-26,3.9820800427256358e-10,3.9731307095188304e-30,0.0027529980530842765,0.0012701878211845404,1.7819350582258239e-11,3.6543286543519241e-08,1.119647229722255e-06,4.3368412472274283e-16,6.2633685340964783e-12,8.2818877675382871e-08,1.1929020318830251e-11,2.11521888850729e-07,3.3758938804092283e-13
1.4121902857064882e-08,0.09977366400000001,0.80000000000000004,0.0,0.28531596048438473,0.097245023990301938,0.099364096740916008,2.262624355072623e-10,1.7706129942935038e-08,1.4651983105391139e-09,4.1195950651138262e-09,1.144494855905289e-22,6.9238376503988864e-18,2.1920225618891728e-12,5.8330974007904427e-39,4.1901975512458881e-12,1.2744059971484767e-26,1.6756024634214619e-16,2.7314122133294734e-25,2.9097970889862526e-26,3.9980738769563492e-10,4.0194645656266237e-30,0.0027546767100659628,0.0012715350804546682,1.7837105362124931e-11,3.6649323104631796e-08,1.121712190759008e-06,4.3411647440442568e-16,6.2753463512014898e-12,8.282947348341453e-08,1.1998049480644249e-11,2.120976571489973e-07,3.3886840172153879e-13
1.4137106910001474e-08,0.09977366400000001,0.80000000000000004,0.0,0.28531293374798039,0.097243346628283642,0.09936342272165187,2.2742004715620555e-10,1.7821445212815937e-08,1.472323380324381e-09,4.1361874081236283e-09,1.147982203872187e-22,6.9636947837927489e-18,2.2028198480187873e-12,5.930410677929371e-39,4.2023298556011055e-12,1.2881668820180035e-26,1.6840040379995443e-16,2.7480177869848028e-25,2.9252326831397779e-26,4.0141137706790189e-10,4.066298960931314e-30,0.002756353467380685,0.001272882300451032,1.785485962825741e-11,3.6755530998328659e-08,1.1237780639444893e-06,4.3454881189474706e-16,6.2873233864816904e-12,8.2839959996685752e-08,1.2067392967736147e-11,2.1267408241994715e-07,3.401504116866107e-13
1.4152310962938067e-08,0.09977366400000001,0.80000000000000004,0.0,0.28530990894674602,0.097241671163209364,0.099362748721262065,2.2858203471096874e-10,1.7937383549361026e-08,1.4794745932141644e-09,4.1528232018355071e-09,1.1514768133807752e-22,7.0037478751762375e-18,2.2136597503152806e-12,6.0292585305686111e-39,4.2144834943644977e-12,1.3020635945454436e-26,1.6924383267125186e-16,2.7647076212298004e-25,2.9407301358414288e-26,4.0301997967871249e-10,4.1136388372690359e-30,0.0027580283271559673,0.0012742294811909831,1.7872613381352481e-11,3.6861910138563725e-08,1.1258448439549886e-06,4.3498113768042823e-16,6.299301641233158e-12,8.2850337828560412e-08,1.2137051733392501e-11,2.1325116397030252e-07,3.4143542009913823e-13
1.4167515015874659e-08,0.09977366400000001,0.80000000000000004,0.0,0.28530688607854449,0.097239997592953945,0.099362074739737016,2.2974840839546675e-10,1.8053947548813723e-08,1.4866520081597701e-09,4.1695024883794571e-09,1.154978694609539e-22,7.0439976959318229e-18,2.2245423898241605e-12,6.1296636906606922e-39,4.2266584737947966e-12,1.3160973413729905e-26,1.7009054169965591e-16,2.7814820632976489e-25,2.956289607800567e-26,4.0463320281300569e-10,4.1614891808939072e-30,0.002759701291516909,0.0012755766226918413,1.789036662227495e-11,3.6968460438158753e-08,1.1279125254582821e-06,4.3541345148454874e-16,6.3112792265879336e-12,8.2860607594367354e-08,1.2207026731227257e-11,2.1382890110881116e-07,3.4272342912050943e-13
1.4182719068811251e-08,0.09977366400000001,0.80000000000000004,0.0,0.28530386514124151,0.097238325915394788,0.099361400777067121,2.3091917844108457e-10,1.8171139814262085e-08,1.4938556841042442e-09,4.1862253098140952e-09,1.1584878577649242e-22,7.0844450196566036e-18,2.2354678877799033e-12,6.2316492083351449e-39,4.2388548000874398e-12,1.3302693387366907e-26,1.7094053963844693e-16,2.7983414615605084e-25,2.9719112598812662e-26,4.0625105375123977e-10,4.2098550229548259e-30,0.0027613723625861922,0.0012769237249709005,1.79081193517181e-11,3.7075181808804399e-08,1.129981103107593e-06,4.3584575325238437e-16,6.3232564039829132e-12,8.2870769905352182e-08,1.2277318915376081e-11,2.1440729314625191e-07,3.4401444091048586e-13
1.4197923121747843e-08,0.09977366400000001,0.80000000000000004,0.0,0.28530084613270484,0.097236656128411564,0.099360726833242763,2.320943550865437e-10,1.8288962955521632e-08,1.5010856799814575e-09,4.2029917081281525e-09,1.1620043130811787e-22,7.1250906221308336e-18,2.2464363656026303e-12,6.3352384533022782e-39,4.2510724793754262e-12,1.3445808124137945e-26,1.7179383525035043e-16,2.8152861655151058e-25,2.9875952530993534e-26,4.0787353976938407e-10,4.2587414392893209e-30,0.0027630415424841214,0.0012782707880454221,1.7925871570410523e-11,3.718207416103384e-08,1.1320505715437008e-06,4.3627804317981565e-16,6.3352337402088893e-12,8.2880825370544952e-08,1.2347929240441516e-11,2.1498633939540967e-07,3.4530845762723849e-13
1.4213127174684436e-08,0.09977366400000001,0.80000000000000004,0.0,0.28529782905080509,0.09723498822988641,0.099360052908254407,2.332739485778953e-10,1.8407419589129843e-08,1.5083420547157501e-09,4.2198017252406037e-09,1.1655280708204481e-22,7.1659352813186961e-18,2.2574479448979228e-12,6.4404551170027703e-39,4.2633115177292646e-12,1.3590329977536639e-26,1.7265043730751239e-16,2.8323165257835592e-25,3.0033417486221611e-26,4.095006681388926e-10,4.3081535506132445e-30,0.0027647088333286321,0.001279617811932642,1.7943623279116397e-11,3.7289137404227182e-08,1.1341209253961872e-06,4.3671032119968797e-16,6.3472108627351993e-12,8.2890774598002983e-08,1.2418858661388008e-11,2.1556603917107725e-07,3.4660548142737601e-13
1.4228331227621028e-08,0.09977366400000001,0.80000000000000004,0.0,0.28529481389341488,0.097233322217703741,0.099359379002092449,2.3445796916853489e-10,1.8526512338361017e-08,1.5156248672213169e-09,4.2366554030006898e-09,1.1690591412730243e-22,7.2069797773772441e-18,2.2685027474571731e-12,6.5473232172424879e-39,4.2755719211566968e-12,1.3736271397620773e-26,1.7351035459149192e-16,2.8494328941187368e-25,3.0191509077686822e-26,4.1113244612664449e-10,4.3580965229765176e-30,0.0027663742372352807,0.0012809647966497662,1.7961374478570355e-11,3.7396371446619709e-08,1.1361921592818763e-06,4.3714258741604623e-16,6.3591879871315522e-12,8.2900618193274204e-08,1.2490108133596829e-11,2.1614639179006439e-07,3.4790551446595488e-13
1.424353528055762e-08,0.09977366400000001,0.80000000000000004,0.0,0.28529180065840953,0.09723165808975047,0.099358705114747384,2.3564642711920515e-10,1.8646243833230802e-08,1.5229341764015084e-09,4.2535527831880282e-09,1.1725975347575804e-22,7.248224892662442e-18,2.2796008952576583e-12,6.6558671030273268e-39,4.2878536956024799e-12,1.3883644931817399e-26,1.7437359589323428e-16,2.8666356234083774e-25,3.0350228920094614e-26,4.1276888099488433e-10,4.4085755681945762e-30,0.0027680377563172498,0.0012823117422139706,1.7979125169514702e-11,3.7503776195297625e-08,1.1382642678060741e-06,4.375748417048848e-16,6.3711646696918269e-12,8.2910356760637294e-08,1.2561678612845463e-11,2.1672739657120478e-07,3.4920855889650627e-13
1.4258739333494212e-08,0.09977366400000001,0.80000000000000004,0.0,0.28528878934366653,0.097229995843915756,0.099358031246209663,2.3683933269798341e-10,1.8766616710486543e-08,1.5302700411481663e-09,4.2704939075128876e-09,1.1761432616213499e-22,7.2896714117305075e-18,2.2907425104622182e-12,6.7661114586991382e-39,4.3001568469483247e-12,1.4032463225519464e-26,1.7524017001302418e-16,2.8839250676768144e-25,3.0509578629661895e-26,4.1440998000117334e-10,4.459595944175603e-30,0.0027696993926853521,0.0012836586486424041,1.7996875352670579e-11,3.7611351556193737e-08,1.1403372455610357e-06,4.3800708423855248e-16,6.3831413690984902e-12,8.2919990901536706e-08,1.2633571055295311e-11,2.1730905283535904e-07,3.5051461687106411e-13
1.4273943386430805e-08,0.09977366400000001,0.80000000000000004,0.0,0.28528577994706589,0.097228335478091205,0.099357357396469712,2.3803669618026819e-10,1.8887633613596757e-08,1.5376325203409869e-09,4.2874788176164417e-09,1.1796963322402827e-22,7.3313201213388357e-18,2.3019277154189172e-12,6.8780813078426003e-39,4.3124813810128262e-12,1.4182739022635887e-26,1.7611008576044017e-16,2.9013015820863944e-25,3.066955982411286e-26,4.1605575039834299e-10,4.5111629552270307e-30,0.0027713591484480305,0.0012850055159521867,1.8014625028775997e-11,3.7719097434084331e-08,1.1424110871278867e-06,4.3843931486768032e-16,6.3951175465554868e-12,8.29295212164801e-08,1.2705786417466466e-11,2.1789135990541663e-07,3.5182369054018831e-13
1.4289147439367397e-08,0.09977366400000001,0.80000000000000004,0.0,0.28528277246649025,0.097226676990170707,0.09935668356551805,2.3923852784877321e-10,1.9009297192746543e-08,1.545021672846895e-09,4.3045075550709825e-09,1.1832567570192345e-22,7.3731718104487885e-18,2.3131566326608725e-12,6.9918020174564831e-39,4.3248273035513561e-12,1.4334485166218821e-26,1.7698335195431785e-16,2.9187655229398462e-25,3.0830174122676151e-26,4.177061994344461e-10,4.5632819524020579e-30,0.002773017025711371,0.0012863523441604084,1.8032374198547563e-11,3.7827013732591099e-08,1.1444857870745247e-06,4.3887153380668788e-16,6.4070937735504731e-12,8.2938948302926361e-08,1.2778325656228956e-11,2.1847431710629984e-07,3.5313578205298587e-13
1.4304351492303989e-08,0.09977366400000001,0.80000000000000004,0.0,0.28527976689982426,0.097225020378050656,0.099356009753345159,2.4044483799352479e-10,1.9131610104836041e-08,1.5524375575193932e-09,4.3215801613800803e-09,1.1868245463921678e-22,7.4152272702296367e-18,2.3244293849061697e-12,7.1072993023880596e-39,4.3371946202559268e-12,1.4487714599150036e-26,1.7785997742271682e-16,2.9363172476832401e-25,3.0991423146082816e-26,4.1936133435270479e-10,4.6159583338758117e-30,0.0027746730265790945,0.0012876991332841329,1.8050122862715866e-11,3.7935100354176981e-08,1.1465613399580265e-06,4.3930374084521725e-16,6.4190693324519018e-12,8.2948272757680477e-08,1.2851189728789194e-11,2.1905792376496791e-07,3.5445089355713502e-13
1.4319555545240581e-08,0.09977366400000001,0.80000000000000004,0.0,0.28527676324495521,0.097223365639629661,0.099355335959941546,2.4165563691185802e-10,1.9254575013478051e-08,1.5598802331979106e-09,4.3386966779787747e-09,1.190399710822352e-22,7.4574872940622691e-18,2.3357460950577467e-12,7.2245992298300509e-39,4.3495833367550379e-12,1.4642440364827985e-26,1.7873997100288607e-16,2.9539571149088603e-25,3.1153308516563991e-26,4.2102116239145769e-10,4.6691975453218584e-30,0.0027763271531525665,0.001289045883340393,1.8067871021989664e-11,3.8043357200147681e-08,1.1486377403218816e-06,4.3973593625996126e-16,6.4310449877235028e-12,8.2957495174117233e-08,1.2924379592676597e-11,2.196421792104219e-07,3.5576902719890986e-13
1.4334759598177174e-08,0.09977366400000001,0.80000000000000004,0.0,0.28527376149977274,0.097221712772808722,0.099354662185297732,2.428709349084116e-10,1.9378194588993977e-08,1.5673497587071479e-09,4.3558571462337592e-09,1.1939822608025641e-22,7.4999526775424184e-18,2.3471068862032501e-12,7.343728223793943e-39,4.3619934586135614e-12,1.479867560783662e-26,1.7962334154122717e-16,2.9716854843578207e-25,3.1315831857848354e-26,4.22685690784109e-10,4.7230050802802089e-30,0.0027779794075307959,0.001290392594346194,1.8085618677092299e-11,3.8151784170645005e-08,1.1507149826991795e-06,4.4016811977075826e-16,6.443019813809618e-12,8.2966616145349677e-08,1.2997896205728558e-11,2.2022708277370802e-07,3.5709018512320486e-13
1.4349963651113766e-08,0.09977366400000001,0.80000000000000004,0.0,0.28527076166216886,0.097220061775491209,0.099353988429404197,2.4409074229512316e-10,1.9502471508409424e-08,1.5748461928564248e-09,4.3730616074435877e-09,1.1975722068552797e-22,7.5426242184837322e-18,2.3585118816148661e-12,7.4647130696001048e-39,4.3744249913326161e-12,1.4956433574610223e-26,1.805100978932572e-16,2.9895027169226179e-25,3.1478994795159455e-26,4.2435492675907775e-10,4.7773864805241484e-30,0.0027796297918104384,0.0012917392663185133,1.8103365828725797e-11,3.8260381164651359e-08,1.1527930616089887e-06,4.4060029173639092e-16,6.4549948203074719e-12,8.2975636260599617e-08,1.3071740526076041e-11,2.2081263378792148e-07,3.5841436947355825e-13
1.4365167704050358e-08,0.09977366400000001,0.80000000000000004,0.0,0.28526776373003798,0.097218412645582883,0.099353314692251518,2.4531506939122355e-10,1.9627408455450045e-08,1.5823695944390269e-09,4.3903101028388685e-09,1.2011695595328746e-22,7.5855027169210331e-18,2.3699612047491787e-12,7.5875809184346274e-39,4.3868779403494498e-12,1.5115727614107148e-26,1.8140024892357159e-16,3.0074091746497671e-25,3.1642798955213118e-26,4.2602887753974622e-10,4.8323473364322453e-30,0.0027812783080857994,0.0012930858992742983,1.8121112477606489e-11,3.8369148079980595e-08,1.1548719715605296e-06,4.4103245178250551e-16,6.4669687995078037e-12,8.2984556109346702e-08,1.3145913512130372e-11,2.2139883158820986e-07,3.5974158239217476e-13
1.438037175698695e-08,0.09977366400000001,0.80000000000000004,0.0,0.2852647677012769,0.097216765380991776,0.099352640973830203,2.4654392652323332e-10,1.975300812053763e-08,1.5899200222315539e-09,4.4076026735824498e-09,1.2047743294178238e-22,7.6285889751136328e-18,2.3814549792470217e-12,7.7123592919785646e-39,4.3993523110373043e-12,1.5276571178492405e-26,1.8229380350580796e-16,3.0254052207424802e-25,3.1807245966215088e-26,4.2770755034440844e-10,4.8878932873653527e-30,0.0027829249584488389,0.0012944324932304689,1.8138858624429372e-11,3.8478084813286039e-08,1.1569517070484191e-06,4.4146460037447547e-16,6.4789430814435783e-12,8.2993376276568772e-08,1.3220416122567712e-11,2.2198567551177699e-07,3.6107182601994953e-13
1.4395575809923543e-08,0.09977366400000001,0.80000000000000004,0.0,0.28526177357378479,0.097215119979628312,0.099351967274130842,2.4777732402495819e-10,1.9879273200785957e-08,1.5974975349932521e-09,4.4249393607696141e-09,1.2083865271229042e-22,7.671883797548671e-18,2.3929933289333337e-12,7.8390760870931979e-39,4.4118481087052905e-12,1.543897782382399e-26,1.8319077052260919e-16,3.0434912195633536e-25,3.1972337457858469e-26,4.2939095238621873e-10,4.9440300220461188e-30,0.0027845697449891717,0.0012957790482039158,1.8156604269903624e-11,3.8587191260046703e-08,1.1590322625581339e-06,4.4189673701549326e-16,6.4909160920659798e-12,8.3002097348180952e-08,1.329524931631668e-11,2.2257316489788563e-07,3.6240510249649149e-13
1.4410779862860135e-08,0.09977366400000001,0.80000000000000004,0.0,0.28525878134546323,0.097213476439405241,0.099351293593143958,2.4901527223748417e-10,2.0006206399996473e-08,1.6051021914653639e-09,4.4423202054282715e-09,1.2120061632913986e-22,7.7153879909443878e-18,2.4045763778170074e-12,7.9677595805530408e-39,4.4243653385982683e-12,1.5602961210741066e-26,1.840911588655863e-16,3.0616675366370332e-25,3.2138075061321296e-26,4.3107909087313981e-10,5.000763278940027e-30,0.002786212669794068,0.0012971255642115029,1.8174349414717301e-11,3.869646731458059e-08,1.1611136325597817e-06,4.4232886231068373e-16,6.5028895813843271e-12,8.3010719904802369e-08,1.337041405254104e-11,2.2316129908786225e-07,3.6374141396014638e-13
1.4425983915796727e-08,0.09977366400000001,0.80000000000000004,0.0,0.28525579101421633,0.097211834758237664,0.099350619930860168,2.5025778150917434e-10,2.0133810428653688e-08,1.6127340503704594e-09,4.459745248519162e-09,1.2156332485972942e-22,7.7591023642533687e-18,2.4162042500907396e-12,8.0984384338298162e-39,4.4369040058967114e-12,1.5768535105154997e-26,1.8499497743528108e-16,3.0799345386528657e-25,3.2304460409263975e-26,4.3277197300789158e-10,5.0580988466385722e-30,0.0027878537349484605,0.0012984720412700633,1.8192094059572447e-11,3.8805912870024778e-08,1.1631958115152549e-06,4.427609756032972e-16,6.5148614955128922e-12,8.3019244528882564e-08,1.3445911290629387e-11,2.2375007742509827e-07,3.6508076254801957e-13
1.444118796873332e-08,0.09977366400000001,0.80000000000000004,0.0,0.28525280257795055,0.097210194934043259,0.099349946287270008,2.5150486219655609e-10,2.02620880047402e-08,1.6203931704093608e-09,4.4772145309278264e-09,1.2192677937492999e-22,7.8030277289409136e-18,2.4278770701534041e-12,8.2311417460611873e-39,4.4494641157086597e-12,1.5935713391994266e-26,1.8590223514221756e-16,3.0982925936110312e-25,3.2471495136008356e-26,4.344696059872444e-10,5.1160425704874632e-30,0.002789492942534659,0.0012998184793964003,1.8209838205151372e-11,3.8915527818259986e-08,1.1652787938689475e-06,4.431930775479446e-16,6.5268337319483843e-12,8.3027671796698416e-08,1.3521741990161463e-11,2.2433949925530845e-07,3.6642315039619267e-13
1.4454871616376252e-08,0.09977366400000001,0.80000000000000004,0.0,0.28525011460379152,0.097208720678260876,0.099349340024014174,2.5263115193993881e-10,2.0378115956953702e-08,1.6273097352170977e-09,4.4929747434615115e-09,1.2225452714252255e-22,7.8427416268994312e-18,2.4384211415024377e-12,8.3523299431627974e-39,4.4607865520688603e-12,1.6087557149949072e-26,1.8672171491101288e-16,3.1148929982405514e-25,3.2622382960665989e-26,4.3600154358549623e-10,5.1687167592903708e-30,0.0027909666428609647,0.0013010302404369209,1.8225807509861539e-11,3.9014326012362015e-08,1.1671541602958732e-06,4.4358195931146183e-16,6.5376081065535264e-12,8.3035173575633527e-08,1.3590275522555843e-11,2.2487052854955001e-07,3.676338997915726e-13
