Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
9.367879329489392e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009533795119361,0.11291183358833615,0.021960941736948295,1.0782302163933276e-07,5.5753455253650361e-06,1.3693969028669361e-06,3.4475612547474198e-06,1.9606931002693827e-15,3.0562221643026111e-23,2.8917572969340922e-08,1.5787528567353657e-29,1.1677484682517068e-08,3.9471092084413842e-22,1.0027080330769682e-13,4.6995608520236189e-17,1.7069651715596863e-19,2.9766524998154301e-07,3.5898750739293714e-22,0.0057525504474084249,0.0017096353560996287,4.4038336343642059e-11,7.7567678925764737e-06,3.0533312123856239e-15,4.967060517427506e-11,2.0227826839870587e-07,2.8452380275720752e-07,4.6133650139560502e-10,1.7952877740734319e-06,3.2512684494299932e-11
9.390575205124079e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009129137246107,0.11291174215582354,0.021958918627375763,1.0873290702431524e-07,5.6186694419595525e-06,1.37569133419148e-06,3.4651063868056145e-06,1.9906823988044058e-15,3.0895908382187702e-23,2.9116361504457294e-08,1.6257464649740529e-29,1.1701807460869981e-08,4.0303903376806584e-22,1.0155167406639164e-13,4.7350380471430316e-17,1.7204777692402369e-19,2.9931548969944032e-07,3.6709833664985479e-22,0.0057526167403749526,0.0017136101086841344,4.4134316686579209e-11,7.7552069901436949e-06,3.059981350421601e-15,4.9656217507184371e-11,2.0224496478394927e-07,2.8512930930628954e-07,4.6417518966111157e-10,1.8018065407056526e-06,3.270682395319735e-11
9.413271080758766e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300872475966467,0.11291165274528697,0.021956895760514565,1.0964821302006059e-07,5.6621344708648988e-06,1.3819766807391124e-06,3.482691244829159e-06,2.0210849720954043e-15,3.1232149750478578e-23,2.9316084856074186e-08,1.6740601916465456e-29,1.1726041178193992e-08,4.1152727450424473e-22,1.0284633835555189e-13,4.7706492744499283e-17,1.734059029848304e-19,3.0096782193192075e-07,3.7538014120193437e-22,0.00575268095640462,0.0017175841754323436,4.4230278390379984e-11,7.7535991516136633e-06,3.0666301786059549e-15,4.9641574789507596e-11,2.0221181154519997e-07,2.8573272232459402e-07,4.6701898545772353e-10,1.8083340359577311e-06,3.2901660155418241e-11
9.435966956393453e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300832065896207,0.11291156532402562,0.021954873136312569,1.1056895900883609e-07,5.7057402123923177e-06,1.3882528610252163e-06,3.5003158058435358e-06,2.0519056076991103e-15,3.1570955664185897e-23,2.9516743637180273e-08,1.7237285072250349e-29,1.1750185885674668e-08,4.2017835425498836e-22,1.0415491429654543e-13,4.8063943021441943e-17,1.7477091088401242e-19,3.0262222871830578e-07,3.8383620474399474e-22,0.0057527431282091051,0.0017215575568355094,4.4326221500926756e-11,7.7519452901520907e-06,3.073277700787023e-15,4.9626682592991026e-11,2.0217880765943687e-07,2.8633406357358511e-07,4.6986788328320943e-10,1.8148702529516229e-06,3.3097193958530919e-11
9.458662832028141e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007916831778439,0.112911479859852,0.021952850754718072,1.1149516439644551e-07,5.7494862712766101e-06,1.39451979547605e-06,3.5179800468605675e-06,2.0831491344553914e-15,3.1912336024019171e-23,2.9718338448615721e-08,1.7747867029566303e-29,1.1774241639143844e-08,4.289950225698773e-22,1.054775206696073e-13,4.8422728975216665e-17,1.7614281615820257e-19,3.0427869227994327e-07,3.9246986649230785e-22,0.0057528032879867698,0.0017255302533795412,4.4422146063762925e-11,7.7502463063085571e-06,3.0799239207803071e-15,4.9611546408621618e-11,2.0214595211429198e-07,2.8693335466246799e-07,4.7272187794471457e-10,1.8214151848137976e-06,3.3293426218725323e-11
9.481358707662828e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007513274806261,0.11291139632108385,0.021950828615679763,1.124268486121899e-07,5.7933722566704702e-06,1.4007774064023286e-06,3.5356839448785554e-06,2.1148204226833568e-15,3.2256300715043547e-23,2.992086987920193e-08,1.8272709082367284e-29,1.1798208498997167e-08,4.379800677579985e-22,1.0681427691422687e-13,4.8782848270030179e-17,1.7752163433503767e-19,3.0593719501884181e-07,4.0128452196857755e-22,0.0057528614674307128,0.001729502265545031,4.4518052124087075e-11,7.7485030880845049e-06,3.0865688423681003e-15,4.9596171647116003e-11,2.0211324390785096e-07,2.8753061704524077e-07,4.7558096454945466e-10,1.8279688246751546e-06,3.3490357790811069e-11
9.504054583297515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007109984789529,0.11291131467653627,0.021948806719146782,1.1336403110882845e-07,5.8373977821371863e-06,1.4070256179729066e-06,3.553427476882421e-06,2.1469243843772659e-15,3.2602859606615103e-23,3.0124338505870199e-08,1.881218108297534e-29,1.1822086530112328e-08,4.4713631730285291e-22,1.0816530312952158e-13,4.9144298561620859e-17,1.7890738093315338e-19,3.0759771951628475e-07,4.1028362379232813e-22,0.0057529176977367041,0.0017334735938072741,4.4613939726747471e-11,7.7467165110041879e-06,3.0932124692991397e-15,4.9580563639427235e-11,2.0208068204845879e-07,2.8812587201788667e-07,4.7844513849565387e-10,1.8345311656709387e-06,3.3687989528215236e-11
9.526750458932203e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006706958522974,0.11291123489551382,0.021946785065068648,1.143067313625393e-07,5.881562465641809e-06,1.4132643561885412e-06,3.5712106198438463e-06,2.1794659734022449e-15,3.2952022552318333e-23,3.0328744893789316e-08,1.9366661622163586e-29,1.1845875801767941e-08,4.5646663827993507e-22,1.0953072007459829e-13,4.9507077497536719e-17,1.8030007146217915e-19,3.0926024853142784e-07,4.1947068248175865e-22,0.0057529720096109859,0.0017374442386362996,4.470980891623688e-11,7.7448874381883502e-06,3.0998548052882797e-15,4.956472763726796e-11,2.0204826555453055e-07,2.8871914071571183e-07,4.8131439546348222e-10,1.8411022009406436e-06,3.388632228298035e-11
9.54944633456689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006304192851277,0.11291115694780288,0.021944763653395288,1.1525496887288016e-07,5.9258659295408024e-06,1.4194935488557716e-06,3.5890333507214043e-06,2.2124501856897976e-15,3.3303799389905412e-23,3.0534089596492228e-08,1.9936538212483572e-29,1.1869576387563077e-08,4.6597393777698124e-22,1.1091064916890198e-13,4.9871182717407964e-17,1.8169972142273334e-19,3.1092476499987841e-07,4.28849267263114e-22,0.0057530244332779524,0.0017414142004968927,4.4805659736687577e-11,7.7430167204305806e-06,3.1064958540161921e-15,4.954866881364943e-11,2.0201599345436714e-07,2.8931044411081961e-07,4.8418873140626255e-10,1.8476819236279147e-06,3.4085356905761998e-11
9.572142210201577e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005901684668315,0.1129110808036642,0.021942742484077009,1.1620876316274911e-07,5.9703078005702486e-06,1.4257131255609042e-06,3.6068956464606959e-06,2.2458820594331223e-15,3.3658199941237734e-23,3.0740373156001465e-08,2.052220747488428e-29,1.1893188365337501e-08,4.756611633168886e-22,1.1230521249255205e-13,5.0236611853214279e-17,1.8310634630641838e-19,3.1259125203225937e-07,4.384230068886313e-22,0.0057530749984877096,0.0017453834798486282,4.490149223186691e-11,7.7411051962762446e-06,3.1131356191290904e-15,4.9532392263435764e-11,2.0198386478597527e-07,2.8989980300972335e-07,4.8706814254169725e-10,1.8542703268804436e-06,3.428509424582654e-11
9.594838085836264e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005499430916424,0.11291100643382526,0.021940721557064533,1.1716813377834506e-07,6.0148877098326308e-06,1.4319230176441253e-06,3.6247974839944801e-06,2.2797666752822203e-15,3.4015234012229034e-23,3.0947596102953715e-08,2.1124075328670372e-29,1.1916711817092572e-08,4.8553130328330611e-22,1.1371453278666633e-13,5.0603362529546801e-17,1.8451996159581574e-19,3.1425969291275911e-07,4.4819559046311035e-22,0.0057531237345235216,0.0017493520771458952,4.4997306445172684e-11,7.7391536921038349e-06,3.1197741042384643e-15,4.9515903003912578e-11,2.0195187859689251e-07,2.9048723805109206e-07,4.8995262534335622e-10,1.8608674038498621e-06,3.448553515104876e-11
9.617533961470952e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005097428585584,0.11291093380947309,0.021938700872308935,1.1813310028912837e-07,6.0596052927822668e-06,1.4381231581737383e-06,3.6427388402427979e-06,2.3141091565387972e-15,3.4374911392790709e-23,3.1155758956723092e-08,2.174255718484771e-29,1.1940146828912888e-08,4.9558738734889511e-22,1.151387334536732e-13,5.0971432363864893e-17,1.8594058276448137e-19,3.1593007109766654e-07,4.581707682791685e-22,0.0057531706702091392,0.0017533199928379296,4.509310241962929e-11,7.7371630222086514e-06,3.1264113129208561e-15,4.9499205975369525e-11,2.0192003394401678e-07,2.9107276970362747e-07,4.9284217653218458e-10,1.867473147691627e-06,3.4686680467909294e-11
9.640229837105639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004695674712758,0.11291086290224703,0.021936680429761671,1.1910368228778123e-07,6.1044601892094112e-06,1.4443134819205397e-06,3.6607196921131003e-06,2.3489146693509596e-15,3.4737241856778767e-23,3.1364862225543532e-08,2.2378078142905081e-29,1.196349349088858e-08,5.0583248690626127e-22,1.1657793855761182e-13,5.1340818966747835e-17,1.8736822527694076e-19,3.1760237021389377e-07,4.6835235266123029e-22,0.005753215833915996,0.0017572872273688459,4.5188880197883911e-11,7.7351339888887552e-06,3.1330472487176486e-15,4.9482306041695906e-11,2.018883298934401e-07,2.9165641826407087e-07,4.9573679306827248e-10,1.8740875515649045e-06,3.4888531041492136e-11
9.662925712740326e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004294166381165,0.11291079368423157,0.021934660229374583,1.2007989939016805e-07,6.1494520432231194e-06,1.4504939253323425e-06,3.6787400165003677e-06,2.3841884229076952e-15,3.5102235161942701e-23,3.1574906406629952e-08,2.3031073191080951e-29,1.1986751897038426e-08,5.1626971550155619e-22,1.1803227282442061e-13,5.1711519942141247e-17,1.8880290458868441e-19,3.1927657405748675e-07,4.7874421881830697e-22,0.005753259253570322,0.0017612537811776687,4.5284639822202931e-11,7.7330673825329643e-06,3.1396819151348682e-15,4.9465207990988401e-11,2.0185676552028681e-07,2.9223820385533368e-07,4.9863647214266676e-10,1.8807106086324515e-06,3.5091087715482142e-11
9.685621588375013e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003892900719511,0.1129107261279495,0.021932640271099854,1.2106177123529577e-07,6.1945805032328511e-06,1.4566644265086474e-06,3.6967997902872308e-06,2.4199356696331375e-15,3.546990104987606e-23,3.1785891986298365e-08,2.37019874101651e-29,1.2009922145233571e-08,5.2690222927075028e-22,1.1950186164221409e-13,5.2083532887598577e-17,1.9024463614616325e-19,3.2095266659212469e-07,4.8935030570562148e-22,0.0057533009566601203,0.0017652196546983658,4.5380381334468777e-11,7.7309639817109383e-06,3.1463153156430217e-15,4.9447916536171074e-11,2.0182533990855553e-07,2.9281814642475398e-07,5.0154121116937688e-10,1.8873423120604903e-06,3.5294351332162239e-11
9.708317464009701e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003491874901353,0.11291066020635483,0.021930620554890042,1.2204931748527422e-07,6.2398452219289304e-06,1.462824925175475e-06,3.7148989903440823e-06,2.4561617053806172e-15,3.5840249245968826e-23,3.1997819440084919e-08,2.4391276180885254e-29,1.2033004337122093e-08,5.377332273785756e-22,1.2098683106154856e-13,5.2456855394517516e-17,1.9169343538678407e-19,3.226306319476101e-07,5.0017461689512989e-22,0.0057533409702420464,0.0017691848483598848,4.5476104776176799e-11,7.7288245532651586e-06,3.1529474536769404e-15,4.943043631562616e-11,2.0179405215096593e-07,2.9339626574247173e-07,5.0445100777756112e-10,1.8939826550185833e-06,3.5498322732410886e-11
9.731013339644388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003091086144393,0.11291059589282623,0.021928601080698044,1.2304255782527601e-07,6.2852458562618508e-06,1.4689753626603603e-06,3.733037593529194e-06,2.4928718696264944e-15,3.6213289459361438e-23,3.2210689232863757e-08,2.5099405394929268e-29,1.2055998578054258e-08,5.4876595246013666e-22,1.2248730779567654e-13,5.2831485048371482e-17,1.9314931773890487e-19,3.2431045441834849e-07,5.112212214549996e-22,0.0057533793209481807,0.001773149362586183,4.5571810188432637e-11,7.7266498524047122e-06,3.1595783326356575e-15,4.9412771893835392e-11,2.0176290134880858e-07,2.9397258139992208e-07,5.0736585980373004e-10,1.9006316306795036e-06,3.5703002755699184e-11
9.753709215279075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002690531709761,0.11291053316116019,0.021926581848477105,1.2404151196349687e-07,6.3307820674204933e-06,1.4751156818675202e-06,3.7512155766888232e-06,2.5300715456637644e-15,3.658903138290044e-23,3.2424501818963867e-08,2.5826851669654211e-29,1.2078904977008536e-08,5.6000369106519135e-22,1.240034192207899e-13,5.3207419428936172e-17,1.9461229862183062e-19,3.2599211846182039e-07,5.2249425483809182e-22,0.005753416034992684,0.0017771131977962706,4.5667497611949618e-11,7.7244406228008217e-06,3.1662079558822883e-15,4.939492776203151e-11,2.0173188661179941e-07,2.9454711280844695e-07,5.102857652842645e-10,1.9072892322191052e-06,3.5908392240088356e-11
9.776405090913763e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002290208901403,0.11291047198556468,0.021924562858180823,1.2504619963111554e-07,6.3764535208093178e-06,1.4812458272531976e-06,3.769432916657322e-06,2.5677661607954367e-15,3.6967484693095849e-23,3.2639257642284687e-08,2.6574102566533819e-29,1.2101723646518404e-08,5.714497741051001e-22,1.2553529337625242e-13,5.3584656110511359e-17,1.9608239344580873e-19,3.2767560869704611e-07,5.3399791977950615e-22,0.0057534511381783547,0.0017810763544042398,4.5763167087046592e-11,7.722197596683978e-06,3.1728363267439419e-15,4.9376908338858681e-11,2.0170100705793746e-07,2.9511987919801364e-07,5.1321072244794396e-10,1.913955452816187e-06,3.6114492022226679e-11
9.821796842183138e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001490247589216,0.11291035420143494,0.021920525603178226,1.2707285459393589e-07,6.4682008368266832e-06,1.493475381999038e-06,3.8059855742994084e-06,2.6446621387622396e-15,3.7732564097572098e-23,3.3071600724721891e-08,2.8130024540504407e-29,1.2147098264681784e-08,5.9498052165015329e-22,1.2864684535283031e-13,5.4343026647798374e-17,1.990439865125984e-19,3.310480070172609e-07,5.5771429716209686e-22,0.0057535166131659947,0.0017890006334458548,4.5954452351271629e-11,7.7176130272272415e-06,3.1860893244403294e-15,4.9340360934090568e-11,2.0163965001224836e-07,2.962601929265634e-07,5.1907578565855806e-10,1.9273137239119085e-06,3.6528825819263055e-11
9.862649418325577e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300077104837616,0.11291025326692883,0.021916892900599391,1.2891665114334499e-07,6.5512326784541607e-06,1.504446660501538e-06,3.8390173338256387e-06,2.7156165652425317e-15,3.843050524281405e-23,3.3463939613896318e-08,2.9603209361837078e-29,1.2187636585506586e-08,6.1690507234648789e-22,1.3150244874608474e-13,5.5029989561639128e-17,2.0173390436111064e-19,3.3408926003202183e-07,5.7989136840649734e-22,0.0057535702821750502,0.0017961301678189735,4.6126548101811165e-11,7.713378445657645e-06,3.198012771848529e-15,4.9306911638802444e-11,2.015848823140326e-07,2.9728062807991674e-07,5.2437160522032528e-10,1.939365576699875e-06,3.6904163819126803e-11
9.903501994468015e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000052559590026,0.11291015699110127,0.021913260981149645,1.3077933223350289e-07,6.6346976913318416e-06,1.5153841803750138e-06,3.8721762486068366e-06,2.7882610317080202e-15,3.9137381019052361e-23,3.3859341030493152e-08,3.1148667840820988e-29,1.2227892567957754e-08,6.3955853674724222e-22,1.3441114498682092e-13,5.5721133978421764e-17,2.0444711062436673e-19,3.3713619792266106e-07,6.0288421887494486e-22,0.0057536191151570182,0.0018032575097406281,4.6298586308284329e-11,7.7090452387131952e-06,3.2099322116208099e-15,4.9272959872150225e-11,2.0153053925665601e-07,2.9829563523428234e-07,5.2968377272860416e-10,1.9514452492709889e-06,3.7281816130377211e-11
9.944354570610454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999334766969962,0.11291006523757871,0.021909629844569949,1.3266101376237377e-07,6.7185940731712374e-06,1.5262876706263532e-06,3.9054621831233202e-06,2.8626288069259715e-15,3.9853247263924384e-23,3.4257807201054139e-08,3.2769669363107135e-29,1.2267866987505124e-08,6.6296200465629664e-22,1.3737370480661026e-13,5.6416445580966868e-17,2.071836948468619e-19,3.4018873662384315e-07,6.2671991339762434e-22,0.005753663248547319,0.0018103826614532014,4.6470567191348201e-11,7.7046172764042544e-06,3.2218476618530434e-15,4.923852886895342e-11,2.0147661597835474e-07,2.9930531985150789e-07,5.3501228388547002e-10,1.9635527019324117e-06,3.7661787580884108e-11
9.985207146752892e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998617656654278,0.11290997787381726,0.021905999490604445,1.3456181186597029e-07,6.8029200637977722e-06,1.5371568746550323e-06,3.9388750017378266e-06,2.9387536370107457e-15,4.0578159640690861e-23,3.4659340251472662e-08,3.446961699091617e-29,1.2307560651365895e-08,6.8713706815413114e-22,1.4039090591364464e-13,5.7115910010681375e-17,2.0994374647767405e-19,3.4324679364175157e-07,6.5142629793037887e-22,0.0057537028149517106,0.0018175056251506381,4.664249096741321e-11,7.7000983168574671e-06,3.2337591402615418e-15,4.9203641157345356e-11,2.0142310769418176e-07,3.0030978542354409e-07,5.4035713586931362e-10,1.9756878950111226e-06,3.8044082983454898e-11
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998358154267571,0.11290994729654642,0.021904685120351083,1.3525483410851284e-07,6.8335603958352953e-06,1.5410841465657619e-06,3.9510051587874563e-06,2.9667586305318192e-15,4.0842894471393565e-23,3.4805493423258884e-08,3.5105325931619197e-29,1.2321864782919312e-08,6.9608549864937679e-22,1.4149707173184136e-13,5.7370209738189818e-17,2.1094897499831161e-19,3.4435547133746378e-07,6.6059282053539324e-22,0.0057537160409474779,0.0018200843347475177,4.6704731094761567e-11,7.6984402574582919e-06,3.2380713499622663e-15,4.919089983293911e-11,2.014038335923699e-07,3.0067223843559307e-07,5.4229655399617335e-10,1.9800889220461736e-06,3.8183087460374139e-11
1.002605972289533e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997901215169434,0.1129098947709949,0.021902369919000332,1.3648184291758462e-07,6.8876739445766063e-06,1.547991549821227e-06,3.9724145686970012e-06,3.0166697490378053e-15,4.1312173637673609e-23,3.5063942208988608e-08,3.6252052269984281e-29,1.2346974397253611e-08,7.121058304942347e-22,1.4346353299540213e-13,5.7819512870979464e-17,2.1272735487038801e-19,3.463102880244501e-07,6.7703201809568884e-22,0.0057537379432538545,0.0018246264029792422,4.6814357848636081e-11,7.6954920083517e-06,3.245666664184048e-15,4.9168318572357177e-11,2.0137000969387818e-07,3.0130913346541662e-07,5.4571832721965742e-10,1.987850788851243e-06,3.8428707135779184e-11
1.0066912299037769e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997185429419285,0.11290981580390716,0.02189874112950782,1.3842122352701575e-07,6.9728540378160813e-06,1.5587914670215539e-06,4.0060807481327772e-06,3.0964118546491307e-15,4.2055344567736941e-23,3.5471615004143825e-08,3.8120660184993268e-29,1.2386109092154699e-08,7.3789091509096608e-22,1.465923777209852e-13,5.8527239730559556e-17,2.1553460928302075e-19,3.4937914033224404e-07,7.0356653805589543e-22,0.0057537687587198181,0.0018317449970384817,4.698616804291863e-11,7.6908018913802283e-06,3.2575702505811871e-15,4.9132582269626313e-11,2.0131731733984202e-07,3.0230346351133215e-07,5.5109585772681881e-10,2.0000413438113581e-06,3.8815664820373665e-11
1.0107764875180207e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996470286674684,0.11290974085086544,0.021895113121880024,1.4038007053979536e-07,7.0584587061514963e-06,1.5695564102724293e-06,4.0398734040636492e-06,3.1780151536500854e-15,4.2807727567809967e-23,3.5882360472699838e-08,4.0079274264091136e-29,1.2424965631131929e-08,7.6451547459712887e-22,1.4977823874314592e-13,5.9239076126541428e-17,2.1836559887794792e-19,3.5245327260807703e-07,7.3106015971460113e-22,0.0057537953830996682,0.0018388614093818088,4.7157921753911807e-11,7.6860314007350316e-06,3.2694699160382536e-15,4.9096452739236254e-11,2.0126502606518899e-07,3.0329287311265274e-07,5.5648972832299248e-10,2.0122595202618457e-06,3.9204960804526079e-11
1.0148617451322646e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995755774563235,0.11290966979359837,0.021891485895872875,1.4235850103640982e-07,7.1444863519104038e-06,1.5802861763013512e-06,4.0737924003958374e-06,3.2615153375974332e-15,4.3569377598449102e-23,3.6296180357516686e-08,4.2131881838954393e-29,1.2463544936155486e-08,7.9200320007301117e-22,1.5302192169999681e-13,5.9955007567464695e-17,2.2122041272183127e-19,3.5553260834799702e-07,7.5954404225673787e-22,0.0057538179347261511,0.0018459756420174938,4.732961918102595e-11,7.6811838676087366e-06,3.2813656767674873e-15,4.9059949819627742e-11,2.0121313137190248e-07,3.0427745783920727e-07,5.6189994098068521e-10,2.0245052785822303e-06,3.9596599840240223e-11
1.0189470027465084e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329950418810595,0.11290960251715583,0.021887859451245068,1.4435663233151992e-07,7.2309354164619601e-06,1.590980574146132e-06,4.1078376009243644e-06,3.3469485933784739e-15,4.4340349443438244e-23,3.6713076310393725e-08,4.4282629462132912e-29,1.250184795496122e-08,8.2037833024538166e-22,1.5632423921642007e-13,6.0675019536156521e-17,2.2409913978554692e-19,3.5861707247172603e-07,7.8905022202584428e-22,0.0057538365286106076,0.001853087696909459,4.7501260519446213e-11,7.6762625217094176e-06,3.2932575486107645e-15,4.9023092711543901e-11,2.0116162882906691e-07,3.0525731128357658e-07,5.6732649861727327e-10,2.0367785791585612e-06,3.9990586664182067e-11
1.0230322603607522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994328594475314,0.11290953890981587,0.021884233787757959,1.4637458197317831e-07,7.3178043795522625e-06,1.6016394247621911e-06,4.1420088693340268e-06,3.4343516067811749e-15,4.5120697709424578e-23,3.7133049893872603e-08,4.6535828485352528e-29,1.2539875659936002e-08,8.4966566085614544e-22,1.5968601090518234e-13,6.1399097492471382e-17,2.2700186894411491e-19,3.6170659129336943e-07,8.1961163274172883e-22,0.005753851276536194,0.0018601975759781292,4.7672845960151999e-11,7.6712704933860261e-06,3.3051455470425353e-15,4.898589999204246e-11,2.01110514071179e-07,3.0623252506652915e-07,5.7276940499888115e-10,2.0490793823808281e-06,4.0386925997625021e-11
1.0271175179749961e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993615903450468,0.11290947886299393,0.021880608905175486,1.4841246774204318e-07,7.4050917586274663e-06,1.6122625606379765e-06,4.1763060692002725e-06,3.5237615660552013e-15,4.5910476825588429e-23,3.7556102583002913e-08,4.8895960802231643e-29,1.2577629047030068e-08,8.79890554100305e-22,1.631080633677613e-13,6.2127226875908378e-17,2.2992868897662901e-19,3.6480109249229335e-07,8.5126212606093159e-22,0.0057538622871484979,0.0018673052811012856,4.7844375689941828e-11,7.6662108157589529e-06,3.3170296871731255e-15,4.8948389628503581e-11,2.0105978279653391e-07,3.0720318884529073e-07,5.7822866465113733e-10,2.061407648640426e-06,4.078562254639652e-11
1.0312027755892399e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992903796943529,0.11290942227115483,0.021876984803264114,1.5047040765059054e-07,7.4927961081463329e-06,1.6228498254185979e-06,4.2107290639899709e-06,3.615216165463662e-15,4.6709741043345463e-23,3.7982235767070424e-08,5.1367684759680497e-29,1.2615109134696221e-08,9.1107894815338295e-22,1.6659123019488981e-13,6.2859393108108292e-17,2.3287968856618752e-19,3.6790050508419628e-07,8.8403649248429591e-22,0.0057538696660436343,0.0018744108141149159,4.8015849891462318e-11,7.6610864268522235e-06,3.3289099837524507e-15,4.8910578992591816e-11,2.0100943076568202e-07,3.0816939032476757e-07,5.8370428277853142e-10,2.0737633383276528e-06,4.1186681000826721e-11
1.0352880332034838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992192264223086,0.11290936903172727,0.021873361481792777,1.5254851994232288e-07,7.5809160188837061e-06,1.6334010735377165e-06,4.2452777170621208e-06,3.7087536088254732e-15,4.7518544436080101e-23,3.8411450751288462e-08,5.3955841242008214e-29,1.265231696285589e-08,9.4325736678824186e-22,1.701363519668228e-13,6.3595581595234579e-17,2.3585495629982483e-19,3.7100475939240271e-07,9.1797048261520808e-22,0.0057538735158538254,0.0018815141768140807,4.8187268743240479e-11,7.6559001717266252e-06,3.3407864511738616e-15,4.8872484874233503e-11,2.0095945379995385e-07,3.0913121526923718e-07,5.891962651804539e-10,2.0861464118292793e-06,4.159010603569628e-11
1.0393732908177276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991481294859049,0.11290931904502041,0.021869738940532745,1.5464692309097627e-07,7.6694501172264494e-06,1.6439161698577315e-06,4.2799518916684409e-06,3.8044126130481816e-15,4.8336940898908255e-23,3.8843748758452405e-08,5.6665459931708321e-29,1.2689253591891752e-08,9.7645292908109462e-22,1.737442762533314e-13,6.4335777730241785e-17,2.3885458066844297e-19,3.7411378701940069e-07,9.5310082877178515e-22,0.0057538739363306099,0.0018886153709537679,4.8358632419720432e-11,7.6506548046089178e-06,3.352659103478274e-15,4.8834123495540249e-11,2.0090984778004918e-07,3.1008874751632587e-07,5.9470461817243153e-10,2.0985568295261651e-06,4.1995902310185165e-11
1.0434585484319715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990770878714271,0.11290927221414331,0.021866117179257641,1.5676573579972383e-07,7.7583970644633919e-06,1.6543949893182647e-06,4.3147514509538849e-06,3.9022324116511481e-15,4.9164984148468131e-23,3.9279130930558144e-08,5.9501765750824776e-29,1.2725920101666763e-08,1.0106933592063965e-21,1.7741585761343068e-13,6.5079966895035855e-17,2.4187865006674419e-19,3.7722752081864729e-07,9.8946526695594574e-22,0.0057538710244256948,0.0018957143982497582,4.8529941091303703e-11,7.6453529910130459e-06,3.3645279543587009e-15,4.879551052461301e-11,2.0086060864468686e-07,3.1104206899407214e-07,6.0022934852027263e-10,2.1109945517909399e-06,4.2404074467825027e-11
1.0475438060462153e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299006100593645,0.11290922844492599,0.021862496197743303,1.5890507700037804e-07,7.8477555560706991e-06,1.6648374165929501e-06,4.3496762579570809e-06,4.0022527582789668e-15,5.0002727722737577e-23,3.9717598330384529e-08,6.2470185486950375e-29,1.2762317590569273e-08,1.0460069963203703e-21,1.8115195759484733e-13,6.5828134462530261e-17,2.449272527931639e-19,3.8034589486666497e-07,1.0271025591824888e-21,0.005753864874369556,0.0019028112603794805,4.8701194924391855e-11,7.6399973098539015e-06,3.3763930171648176e-15,4.8756661089318012e-11,2.0081173238931169e-07,3.119912597378128e-07,6.0577046336797076e-10,2.1234595389857499e-06,4.2814627136450467e-11
