Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49)
2.0698917423244867e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31388414842558865,0.1117985248319053,0.010938825927057043,0.0012162512521922233,0.0028843466175203082,1.3994097251625233e-06,0.0001836667041505421,4.1769004863969616e-09,1.4552598666185292e-19,5.4086510058408797e-06,1.4505728149528769e-17,1.1879553774624103e-08,3.1657334414373836e-14,1.8374737858070216e-08,2.8327734293870873e-15,4.5046162440626515e-16,6.4650524135260831e-06,1.4980114737021462e-12,0.0054217384016393595,0.018212958333170416,4.3894708162132191e-10,2.9997308772899601e-06,3.0537904769739447e-14,3.0188778845616672e-11,1.8096787854888298e-07,1.2211007848217358e-06,4.4158591025006144e-05,1.273950045265948e-07,9.4293998921343574e-09,2.0355467066119653e-08
2.073123136031925e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31387659718481531,0.11179541963223075,0.010928136778770576,0.0012196332068584821,0.0028911191997600559,1.3984843396222864e-06,0.00018367090804232233,4.1916457315882607e-09,1.4585398020878952e-19,5.4115904136782598e-06,1.4604864860134125e-17,1.1878416765259029e-08,3.1780569306708946e-14,1.8433110414142038e-08,2.8325689941012567e-15,4.5147965974772184e-16,6.4671756014049626e-06,1.5071952865004063e-12,0.0054214549148277379,0.018220793665588479,4.391216628168841e-10,2.9990684917581715e-06,3.0550115729012298e-14,3.0189418814930172e-11,1.8095825542927584e-07,1.2213827886408705e-06,4.4158094964796057e-05,1.2768389791018854e-07,9.4355465975058291e-09,2.034148370695386e-08
2.076354529739363e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31386908116462903,0.11179231263703247,0.010917462893324459,0.001223016572573417,0.0028978943202700295,1.3975639581052526e-06,0.00018367499260485697,4.2064067301328467e-09,1.4618204470673481e-19,5.4145180617103707e-06,1.4704440781237245e-17,1.187728500818871e-08,3.1903959678803862e-14,1.8491532940919023e-08,2.8323639328428056e-15,4.524976890683873e-16,6.4692903934038063e-06,1.5164148030065488e-12,0.0054211719620690952,0.018228593259401307,4.3929537697015133e-10,2.998409724636439e-06,3.0562266124669009e-14,3.0190055257585627e-11,1.8094865276614363e-07,1.2216635325390081e-06,4.4157580333844312e-05,1.2797289252918665e-07,9.4416740644578587e-09,2.0327576230881891e-08
2.0795859234468012e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31386160027802784,0.11178920385387059,0.010906804240361147,0.0012264013412641866,0.0029046719662768105,1.3966485550099386e-06,0.00018367895923567974,4.2211834258913181e-09,1.4651018014982122e-19,5.4174339896804592e-06,1.480445659791098e-17,1.1876158481338902e-08,3.202750490913123e-14,1.8550005254696814e-08,2.8321582627651272e-15,4.5351571167803347e-16,6.4713968162919942e-06,1.5256700681478934e-12,0.0054208895421694559,0.018236357202545777,4.394682262935245e-10,2.9977545621721138e-06,3.0574356110580295e-14,3.0190688154977009e-11,1.8093907051471031e-07,1.2219430203931405e-06,4.4157047401790085e-05,1.2826198791133651e-07,9.4477823761713268e-09,2.0313744249031713e-08
2.0828173171542394e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31385415443822651,0.11178609329028552,0.010896160789588195,0.0012297875048932426,0.0029114521250408155,1.3957381048995153e-06,0.00018368280931717245,4.2359757628391719e-09,1.4683838653368036e-19,5.4203382371656154e-06,1.4904912992287063e-17,1.1875037162766401e-08,3.2151204376818929e-14,1.8608527172199505e-08,2.8319520008032515e-15,4.5453372689432091e-16,6.4734948967213791e-06,1.534961126671898e-12,0.0054206076539377347,0.018244085582742535,4.3964021299380652e-10,2.9971029906849508e-06,3.0586385840231868e-14,3.0191317488819054e-11,1.8092950863030952e-07,1.2222212560640409e-06,4.4156496435158419e-05,1.2855118358566669e-07,9.4538716152815599e-09,2.0299987375047246e-08
2.089280104569116e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31383936755295944,0.11177986685190891,0.010874919373768379,0.0012365639849911346,0.0029250199300507726,1.3939319627024518e-06,0.00018369016528681928,4.2656071367793307e-09,1.4749501211361115e-19,5.4261118481633209e-06,1.5107150227966888e-17,1.1872810063329701e-08,3.2399063544093413e-14,1.8725719087413812e-08,2.8315377678890353e-15,4.5656973245639689e-16,6.477666136227822e-06,1.5536508019595394e-12,0.0054200454677281176,0.018259436004097945,4.3998160732441452e-10,2.9958105662880816e-06,3.0610265142780073e-14,3.0192565394023112e-11,1.8091044578439719e-07,1.2227739862219049e-06,4.4155341448884059e-05,1.2912987393338844e-07,9.4659932035249769e-09,2.0272697417724232e-08
2.0946103079148198e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31382727676430727,0.11177472628426814,0.010857445948170856,0.0012421570368595265,0.0029362174712956974,1.3924570317813757e-06,0.0001836958930749979,4.2900922963703881e-09,1.480367795494328e-19,5.4308388341985452e-06,1.5275277977241929e-17,1.1870988744811814e-08,3.2603945006203537e-14,1.8822521192968944e-08,2.8311944897373106e-15,4.5824890612337668e-16,6.4810814975003142e-06,1.5691732889961324e-12,0.0054195833929648034,0.018271990025375797,4.4026059593394383e-10,2.9947553265647398e-06,3.0629779626835464e-14,3.0193583727495256e-11,1.8089478456252505e-07,1.2232261163174894e-06,4.415433684706505e-05,1.2960744834572316e-07,9.4759338201631647e-09,2.025041270412652e-08
2.0999405112605237e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31381528024331279,0.1117695809670094,0.010840013504879559,0.0012477537837497666,0.0029474216894765375,1.3909952613509314e-06,0.00018370132070026477,4.3146193090045843e-09,1.4857874000306212e-19,5.4355345338892835e-06,1.5444613004394895e-17,1.1869181324397557e-08,3.2809238297751673e-14,1.8919455960661062e-08,2.8308498076837623e-15,4.5992805132004209e-16,6.484474493003107e-06,1.5847937247814239e-12,0.0054191227498365576,0.018284448386459061,4.4053726517481638e-10,2.9937096869853822e-06,3.0649132089319368e-14,3.0194592143449832e-11,1.8087917819511383e-07,1.2236748876683764e-06,4.415328643732132e-05,1.3008528972803102e-07,9.4858235686983869e-09,2.0228327551057142e-08
2.1052707146062277e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31380337760621774,0.11176443093345025,0.010822621909673371,0.0012533541905137169,0.0029586325283152341,1.3895465415568199e-06,0.00018370645397438121,4.3391879263164372e-09,1.491208934931228e-19,5.4401991204775913e-06,1.5615158292030239e-17,1.1867387707026725e-08,3.3014940650256735e-14,1.901652257934457e-08,2.830503792094439e-15,4.6160716518761956e-16,6.4878452392676186e-06,1.6005123053416139e-12,0.0054186635330744472,0.018296811475305558,4.4081162480278913e-10,2.9926735880844869e-06,3.0668323208869172e-14,3.0195590567009889e-11,1.808636264842911e-07,1.2241203171906432e-06,4.4152191335324002e-05,1.3056339600062496e-07,9.4956628057190601e-09,2.0206440290327779e-08
2.1106009179519316e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31379156847083206,0.11175927621676493,0.010805271028806643,0.0012589582222525201,0.0029698499317791934,1.3881107637035486e-06,0.00018371129860471783,4.3637979007890281e-09,1.496632400482324e-19,5.4448327660161262e-06,1.5786916800980476e-17,1.1865607798558387e-08,3.3221049300359096e-14,1.9113720241002412e-08,2.8301565118401873e-15,4.6328624492129334e-16,6.4911938519928976e-06,1.6163292253818862e-12,0.0054182057374305018,0.018309079678304935,4.4108368453304782e-10,2.9916469709123673e-06,3.0687353661330852e-14,3.0196578925259979e-11,1.8084812923291579e-07,1.2245624216872868e-06,4.4151052635371618e-05,1.3104176509309894e-07,9.5054518839742788e-09,2.0184749271445877e-08
2.1159311212976356e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31377985245652579,0.111754116849985,0.010787960729007685,0.0012645658443139625,0.0029810738440801568,1.3866878202412217e-06,0.00018371586019595465,4.3884489857533982e-09,1.5020577970676403e-19,5.449435641377204e-06,1.595989147030927e-17,1.1863841505759851e-08,3.3427561489878899e-14,1.9211048140736057e-08,2.8298080343230884e-15,4.6496528776924296e-16,6.494520446053829e-06,1.6322446782888699e-12,0.0054177493576776292,0.018321253380285864,4.4135345404039678e-10,2.9906297770329171e-06,3.0706224119771648e-14,3.0197557147323757e-11,1.8083268624460447e-07,1.2250012178506169e-06,4.4149871410756237e-05,1.3152039494428467e-07,9.5151911524197697e-09,2.0163252861410667e-08
2.1212613246433395e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31376822918422281,0.1117489528660001,0.010770690877477319,0.001270177022289881,0.0029923042096730939,1.3852776047524954e-06,0.00018372014425175348,4.4131409353878857e-09,1.5074851251661344e-19,5.4540079162618053e-06,1.61340852173156e-17,1.1862088736295774e-08,3.3634474465872726e-14,1.9308505476755484e-08,2.8294584255024152e-15,4.6664429103169915e-16,6.4978251355092397e-06,1.648258856133123e-12,0.0054172943886095113,0.018333332964523278,4.4162094295942421e-10,2.9896219485212367e-06,3.0724935254491408e-14,3.0198525164076481e-11,1.8081729732365453e-07,1.2254367222650289e-06,4.4148648714123223e-05,1.3199928350222207e-07,9.524880956261592e-09,2.0141949444511717e-08
2.1265915279890435e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31375669827639224,0.11174378429755849,0.010753461341887418,0.0012757917220135931,0.0030035409732550996,1.3838800119396774e-06,0.00018372415617641207,4.4378735047174085e-09,1.5129143853496941e-19,5.4585497592085125e-06,1.630950093753888e-17,1.1860349398717528e-08,3.38417854806895e-14,1.940609145036914e-08,2.8291077499202666e-15,4.6832325206001184e-16,6.5011080336099477e-06,1.6643719496716497e-12,0.0054168408250405116,0.018345318812745492,4.4188616088471544e-10,2.9886234279513557e-06,3.0743487733037126e-14,3.0199482908166753e-11,1.8080196227505508e-07,1.2258689514049503e-06,4.4147385577826438e-05,1.3247842872408754e-07,9.5345216370010151e-09,2.0120837422129831e-08
2.1319217313347474e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31374525935704217,0.11173861117726776,0.01073627199037944,0.00128140990955736,0.0030147840797642932,1.3824949376119746e-06,0.00018372790127649184,4.4626464496127064e-09,1.5183455782808905e-19,5.4630613376024192e-06,1.6486141504765183e-17,1.1858623402452714e-08,3.4049491792025027e-14,1.9503805265973909e-08,2.8287560707268002e-15,4.7000216825573836e-16,6.5043692528066911e-06,1.6805841483504394e-12,0.0054163886618055759,0.018357211305141306,4.4214911737106138e-10,2.987634158390791e-06,3.0761882220216658e-14,3.0200430314382205e-11,1.8078668090458899e-07,1.2262979216353228e-06,4.4146083014277507e-05,1.3295782857613236e-07,9.5441135324807364e-09,2.009991521254041e-08
2.1372519346804514e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31373391205171158,0.11173343353759536,0.010719122691562976,0.0012870315512298806,0.003026033474378723,1.3811222786728535e-06,0.00018373138476242645,4.4874595267895329e-09,1.5237787047107667e-19,5.4675428176839693e-06,1.6664009771034316e-17,1.1856910657794619e-08,3.4257590662975475e-14,1.9601646131045005e-08,2.8284034497051153e-15,4.7168103706974147e-16,6.5076089047578813e-06,1.6968956403070324e-12,0.005415937893760144,0.018369010820367061,4.424098219335824e-10,2.9866540834031116e-06,3.0780119378107191e-14,3.0201367319182946e-11,1.8077145301872718e-07,1.2267236492169435e-06,4.4144742016290503e-05,1.3343748103367777e-07,9.5536569769269554e-09,2.0079181250718601e-08
2.1425821380261554e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31372265598746318,0.11172825141086941,0.010702013314514296,0.0012926566135738175,0.0030372891025152787,1.3797619331075677e-06,0.00018373461175010653,4.5123124938077752e-09,1.5292137654766691e-19,5.4719943645577557e-06,1.6843108566647967e-17,1.1855211075892048e-08,3.446607936208967e-14,1.9699613256125882e-08,2.8280499472957449e-15,4.7335985600130666e-16,6.5108271003373402e-06,1.7133066123731138e-12,0.0054154885157800519,0.018380717735553692,4.426682840479361e-10,2.9856831470368959e-06,3.0798199866069771e-14,3.0202293860404815e-11,1.8075627842455397e-07,1.2271461503050807e-06,4.4143363557421189e-05,1.3391738408105633e-07,9.5631523009914007e-09,2.005863398814682e-08
2.1479123413718593e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31371149079287686,0.11172306482927916,0.010684943728774892,0.0012982850633633462,0.0030485509098286184,1.3784137999708359e-06,0.00018373758726244351,4.5372051090705784e-09,1.5346507615001185e-19,5.4764161422012602e-06,1.7023440700178719e-17,1.1853524568739353e-08,3.4674955163420371e-14,1.9797705854818115e-08,2.8276956226207835e-15,4.7503862259727037e-16,6.5140239496419978e-06,1.729817250077128e-12,0.0054150405227614412,0.018392332426313659,4.4292451315058737e-10,2.9847212938143451e-06,3.0816124340767147e-14,3.0203209878219092e-11,1.8074115692997796e-07,1.2275654409458718e-06,4.4141948592301337e-05,1.3439753571150542e-07,9.5725998317992486e-09,2.0038271892624513e-08
2.1532425447175633e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31370041609804145,0.11171787382487575,0.010667913804350023,0.001303916867601742,0.0030598188422100805,1.377077779374618e-06,0.0001837403162309116,4.5621371318233749e-09,1.5400896937847173e-19,5.4808083134735491e-06,1.7205008958480054e-17,1.1851851049166328e-08,3.4884215346574474e-14,1.989592314377128e-08,2.8273405335076612e-15,4.7671733445116587e-16,6.5171995619993249e-06,1.7464277376469202e-12,0.0054145939096206571,0.018403855266747877,4.4317851863887708e-10,2.9837684687367451e-06,3.0833893456167811e-14,3.0204115314679687e-11,1.8072608834366485e-07,1.2279815370835608e-06,4.4140498056967848e-05,1.348779339271805e-07,9.5819998929906445e-09,2.0018093448080228e-08
2.1585727480632672e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3136894315345487,0.11171267842957278,0.010650923411707291,0.0013095519935189901,0.0030710928457866162,1.3757537724760311e-06,0.00018374280349706855,4.5871083221528941e-09,1.5455305634140974e-19,5.4851710401239002e-06,1.7387816106697268e-17,1.1850190430828315e-08,3.5093857196762071e-14,1.9994264342672766e-08,2.8269847365125721e-15,4.7839598920237897e-16,6.5203540459747455e-06,1.7631382580124005e-12,0.0054141486712941771,0.018415286629452646,4.4343030987115827e-10,2.9828246172790723e-06,3.0851507863556493e-14,3.0205010112402588e-11,1.807110724747706e-07,1.2283944545633648e-06,4.4139012869187499e-05,1.3535857673915503e-07,9.5913528047567514e-09,1.9998097154385555e-08
2.163902951408971e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31367853673548535,0.11170747867514694,0.010633972421775164,0.0013151904085694291,0.0030823728669197342,1.3744416814654569e-06,0.00018374505381405453,4.6121184409861358e-09,1.5509733715499035e-19,5.4895044828004001e-06,1.7571864888279277e-17,1.1848542628196786e-08,3.5303878004844598e-14,2.0092728674237699e-08,2.8266282869435145e-15,4.8007458453532414e-16,6.5234875093790987e-06,1.779948992808232e-12,0.0054137048027384964,0.018426626885526449,4.4367989616721276e-10,2.9818896853726534e-06,3.0868968211562298e-14,3.0205894216413777e-11,1.8069610913325116e-07,1.2288042091220131e-06,4.4137493928775994e-05,1.3583946216724309e-07,9.6006588838898865e-09,1.9978281527171071e-08
2.169233154754675e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31366773133542641,0.11170227459323857,0.010617060705941555,0.0013208320804294193,0.0030936588522044364,1.3731414095547312e-06,0.00018374707184807073,4.6371672500892817e-09,1.5564181194298196e-19,5.4938088010584587e-06,1.775715802499134e-17,1.1846907556549715e-08,3.5514275067381866e-14,2.0191315364198654e-08,2.8262712388830091e-15,4.8175311817862668e-16,6.5266000592758234e-06,1.7968601223765395e-12,0.0054132622989300511,0.018437876404576781,4.4392728680830325e-10,2.9809636194085157e-06,3.0886275146159988e-14,3.0206767574661933e-11,1.8068119812999659e-07,1.2292108163932059e-06,4.4135942117912482e-05,1.363205882399794e-07,9.609918443829447e-09,1.9958645097644793e-08
2.174563358100379e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31365701497042875,0.11169706621535244,0.010600188136052381,0.0013264769769950435,0.0031049507484681551,1.3718528609654382e-06,0.0001837488621798362,4.6622545120665864e-09,1.5618648083656235e-19,5.4980841533692999e-06,1.7943698216928687e-17,1.1845285131961922e-08,3.5725045686678072e-14,2.0290023641295598e-08,2.8259136452104633e-15,4.8343158790432588e-16,6.5296918019880128e-06,1.8138718257696434e-12,0.0054128211548651241,0.018449035554726882,4.4417249103705981e-10,2.9800463662398062e-06,3.09034293106644e-14,3.0207630134341609e-11,1.8066633927625844e-07,1.229614291920088e-06,4.4134358301449858e-05,1.3680195299476263e-07,9.6191317946864587e-09,1.9939186412412789e-08
2.179893561446083e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31364638727802308,0.11169185357285812,0.010583354584410107,0.001332125066379833,0.0031162485027697181,1.3705759409174129e-06,0.00018375042930602497,4.6873799903592178e-09,1.5673134397412826e-19,5.502330697128376e-06,1.8131488142531002e-17,1.1843675271296053e-08,3.5936187170826852e-14,2.0388852737265611e-08,2.8255555576241901e-15,4.8510999152708661e-16,6.5327628431056194e-06,1.8309842807528142e-12,0.005412381365559756,0.01846010470262251,4.4441551805813251e-10,2.9791378731631212e-06,3.0920431345776567e-14,3.0208481844171129e-11,1.8065153238391429e-07,1.2300146511408842e-06,4.4132743327219611e-05,1.3728355447761647e-07,9.628299243292469e-09,1.9919904033301228e-08
2.185223764791787e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31363584789720778,0.11168663669699087,0.010566559923772341,0.0013377763169125239,0.0031275520623983118,1.3693105556173625e-06,0.00018375177764068165,4.7125434492440634e-09,1.5727640150110852e-19,5.506548588663742e-06,1.8320530458597737e-17,1.1842077892193587e-08,3.6147696833755346e-14,2.0487801886832746e-08,2.8251970266630718e-15,4.867883269034251e-16,6.53581328749248e-06,1.8481976638070476e-12,0.0054119429260496548,0.018471084213438557,4.446563770384499e-10,2.978238087915864e-06,3.0937281889595883e-14,3.0209322658534862e-11,1.806367772660802e-07,1.2304119093841419e-06,4.4131098026331567e-05,1.3776539074299337e-07,9.6374210932618255e-09,1.9900796537180641e-08
2.190553968137491e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31362539646844212,0.11168141561885195,0.01054980402735037,0.0013434306971348395,0.0031388613748724232,1.3680566122475244e-06,0.00018375291151661726,4.7377446538324995e-09,1.5782165356978061e-19,5.5107379832443646e-06,1.8510827800304361e-17,1.1840492913065384e-08,3.6359571995267368e-14,2.0586870327697793e-08,2.8248381017279272e-15,4.8846659193095011e-16,6.5388432392930266e-06,1.8655121501318604e-12,0.0054115058313901109,0.018481974450885705,4.4489507710651476e-10,2.9773469586819968e-06,3.0953981577573896e-14,3.0210152529908989e-11,1.806220737362167e-07,1.2308060818963896e-06,4.4129423213470572e-05,1.3824745985416672e-07,9.6464976450002505e-09,1.9881862515792972e-08
2.195884171483195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31361503263363893,0.11167619036940951,0.010533086768807747,0.0013490881757993011,0.0031501763879388175,1.3668140189545327e-06,0.00018375383518678484,4.7629833700691278e-09,1.5836710033909032e-19,5.5148990350883848e-06,1.8702382781219351e-17,1.1838920253082888e-08,3.657180998108536e-14,2.0686057300528086e-08,2.8244788311025186e-15,4.9014478454761375e-16,6.5418528019391378e-06,1.8829279136481068e-12,0.0054110700766558991,0.018492775777217058,4.4513162735320615e-10,2.9764644340778421e-06,3.0970531042576128e-14,3.0210971408388901e-11,1.8060742160796665e-07,1.2311971838305457e-06,4.412771968718774e-05,1.3872975988307351e-07,9.6555291957361e-09,1.9863100575580036e-08
2.2006813544943283e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31360577978036175,0.11167148410393499,0.010518074167452493,0.0013541825301074681,0.0031603647307008403,1.3657053141582157e-06,0.00018375449021579073,4.7857300943649287e-09,1.5885816903711693e-19,5.5186198753291945e-06,1.887585968828264e-17,1.1837515325769747e-08,3.6763132177614939e-14,2.0775426295699707e-08,2.8241552309971941e-15,4.9165509431897025e-16,6.5445440605113554e-06,1.8986888355288343e-12,0.0054106790389762171,0.018502421250144032,4.4534269196224553e-10,2.9756774767707964e-06,3.0985297641472642e-14,3.0211698969021288e-11,1.8059427848831358e-07,1.2315465626485821e-06,4.4126162610784698e-05,1.3916402575658436e-07,9.6636193587272865e-09,1.9846360818727846e-08
2.2054785375054617e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31359659733030465,0.11166677450707053,0.010503092669347082,0.0013592793465254281,0.0031705576110284627,1.3646056636701425e-06,0.00018375498135010958,4.808506844729451e-09,1.5934939570156919e-19,5.5223179929870522e-06,1.9050359257498231e-17,1.1836120254232616e-08,3.695474415936883e-14,2.0864890139702957e-08,2.8238314227720605e-15,4.9316534235144964e-16,6.5472189614887416e-06,1.9145320567699526e-12,0.0054102890790991408,0.01851199525935943,4.4555202912435464e-10,2.9748974110817032e-06,3.0999943528046714e-14,3.0212417561933889e-11,1.8058117671984597e-07,1.2318934773823328e-06,4.4124583470500525e-05,1.3959847572452113e-07,9.6716735214993694e-09,1.9829758335070291e-08
2.209796002215482e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31358839310670766,0.11166253303998792,0.010489635838976647,0.0013638685679304438,0.0031797350518439622,1.3636236659285977e-06,0.00018375528567182999,4.8290314527387783e-09,1.5979163486743257e-19,5.5256269622262699e-06,1.9208284783905313e-17,1.1834873069104805e-08,3.712744110822754e-14,2.0945488242565715e-08,2.8235398446822359e-15,4.9452451161789196e-16,6.5496124477522837e-06,1.9288614244615066e-12,0.0054099390337963883,0.018520550981982034,4.4573896101697066e-10,2.9742012140624621e-06,3.1013021993859397e-14,3.0213056601049678e-11,1.8056942037242916e-07,1.2322036028174643e-06,4.4123143834202108e-05,1.3998963694909478e-07,9.6788916616453758e-09,1.9814932653212268e-08
2.214113466925502e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31358024551321523,0.11165828890874267,0.010476204062134504,0.0013684597493382109,0.0031889161102868495,1.3626489025522155e-06,0.00018375546172986877,4.8495801222952213e-09,1.6023400218736609e-19,5.5289176954304393e-06,1.9367041520319349e-17,1.1833633779175557e-08,3.7300369804643683e-14,2.1026162331792121e-08,2.8232481482758252e-15,4.9588362870370168e-16,6.5519927978635595e-06,1.9432576451256631e-12,0.0054095898560583321,0.018529049220161381,4.4592450374177392e-10,2.9735105431588922e-06,3.1026003383408704e-14,3.0213688331672472e-11,1.8055769731336061e-07,1.2325117489814203e-06,4.412168716550342e-05,1.4038094515744673e-07,9.6860809639150556e-09,1.9800216651412804e-08
2.2184309316355223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31357215436296937,0.11165404212947669,0.010462797272756072,0.0013730528746342863,0.0031981007591286499,1.3616813269687154e-06,0.00018375551160159276,4.8701527310025861e-09,1.6067649776070135e-19,5.5321902720896758e-06,1.952663080397675e-17,1.1832402343257699e-08,3.7473528841862954e-14,2.1106912010892467e-08,2.822956356666368e-15,4.9724269260507231e-16,6.5543600651246991e-06,1.9577208081418502e-12,0.0054092415433137043,0.018537490162959056,4.4610866204039861e-10,2.9728253720675961e-06,3.103888802684164e-14,3.0214312732967009e-11,1.8054600744571229e-07,1.2328179236987115e-06,4.4120213851929855e-05,1.4077239934507913e-07,9.6932415789690492e-09,1.9785609623245698e-08
2.2227483963455426e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31356411946972296,0.11164979271827592,0.010449415404968156,0.0013776479277900599,0.0032072889712367854,1.3607208929958748e-06,0.00018375543733305689,4.8907491568201604e-09,1.6111912168924514e-19,5.5354447712606171e-06,1.9687053962858593e-17,1.1831178720471601e-08,3.7646916815770436e-14,2.1187736884630225e-08,2.8226644925331874e-15,4.9860170233391149e-16,6.5567143025463818e-06,1.9722510023457889e-12,0.0054088940929994294,0.018545873998824305,4.4629144063918828e-10,2.9721456746714788e-06,3.1051676253260511e-14,3.0214929781842171e-11,1.8053435067233758e-07,1.2331221347537665e-06,4.4118724274708601e-05,1.41163998511123e-07,9.7003736561788456e-09,1.9771110868227072e-08
2.2266341145845606e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31355693601209195,0.11164596601114106,0.010437392977628529,0.0013817851107712649,0.0032155613863787576,1.3598625706393196e-06,0.00018375526601762654,4.9093062031045978e-09,1.6151759305473209e-19,5.5383584292551408e-06,1.983214885929338e-17,1.1830084106650437e-08,3.7803160574791419e-14,2.126054323675326e-08,2.8224017712052938e-15,4.9982476396817253e-16,6.5588220192933996e-06,1.9853855617802585e-12,0.0054085821229827276,0.018553370779937368,4.4645476562898971e-10,2.9715386055871946e-06,3.1063103491660303e-14,3.0215478825796203e-11,1.8052388779209717e-07,1.2333942521623409e-06,4.4117370059870894e-05,1.4151656089249233e-07,9.7067682482739241e-09,1.9758153988047171e-08
2.2305198328235786e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31354979783734327,0.11164213719677164,0.010425390635821529,0.0013859238308392286,0.0032238366462212153,1.3590099627681299e-06,0.00018375499722923108,4.9278823542148509e-09,1.6191616854995235e-19,5.5412575651984021e-06,1.997792121791024e-17,1.1828995759226741e-08,3.7959587617488877e-14,2.1333409891033865e-08,2.8221390250920592e-15,5.0104778023620954e-16,6.5609192628136335e-06,1.9985745519915866e-12,0.0054082708476081284,0.018560821593106191,4.4661698030093218e-10,2.9709359303877441e-06,3.1074453136355422e-14,3.0216021887798215e-11,1.8051345157007603e-07,1.2336647908858519e-06,4.41160032444719e-05,1.4186923917360978e-07,9.7131399518614904e-09,1.9745283744098605e-08
2.2344055510625967e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31354270481096175,0.11163830628677882,0.010413408331921219,0.0013900640764846416,0.0032321147311823832,1.3581630365115991e-06,0.00018375463239610971,4.9464775219197123e-09,1.62314848254047e-19,5.5441422358330103e-06,2.0124371987609394e-17,1.1827913649027118e-08,3.8116196925796445e-14,2.1406336561934142e-08,2.8218762698506405e-15,5.0227075044942968e-16,6.5630060711550801e-06,2.0118180366154724e-12,0.0054079602650240442,0.018568226574446758,4.4677808806771069e-10,2.9703376303897301e-06,3.1085725424999996e-14,3.0216558950851e-11,1.8050304193607432e-07,1.2339337565192725e-06,4.4114624093701378e-05,1.4222203263227505e-07,9.7194888732450015e-09,1.9732499637854566e-08
2.2382912693016147e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31353565679882645,0.1116344732927375,0.010401446018425999,0.0013942058362527779,0.0032403956217425403,1.3573217592460499e-06,0.00018375417292702765,4.9650916182198974e-09,1.6271363224764524e-19,5.5470124976239807e-06,2.0271502111238584e-17,1.1826837747072978e-08,3.8272987483410254e-14,2.1479322964729525e-08,2.8216135208695064e-15,5.0349367392897967e-16,6.5650824821799359e-06,2.0251160789334578e-12,0.005407650373384195,0.018575585859678785,4.4693809233298127e-10,2.9697436870384992e-06,3.1096920594631575e-14,3.0217090001733532e-11,1.8049265881998113e-07,1.2342011546184665e-06,4.4113232868841319e-05,1.4257494054833105e-07,9.7258151179330833e-09,1.9719801174550339e-08
