Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),CH2X(58),CHX(26),COX(32),H2X(31),C2H6X(34),CX(24),HOX(23),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
0.004612375488644851,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104389124187098,0.099959495716766072,-1.0747085027805982e-35,0.099964918962794858,3.8396034736095019e-17,3.3519110945138102e-08,1.5729939032152639e-08,4.4316475101215083e-07,2.7383583996585891e-19,4.3975121395053652e-06,8.7396192094563372e-14,4.1137992443863458e-13,8.007734625582975e-10,1.6577028032500313e-17,8.6631845864062898e-20,3.0265937320656838e-18,1.1170495814441322e-24,0.0,3.5123137803995397e-05,3.5072055796157996e-05,5.5105310931513919e-06,8.8626461742736728e-10,2.2273660580112193e-09,2.6814130285327342e-18,3.2711351328486262e-10,8.7203764699855079e-08,5.5129950937987328e-12,1.176998420093364e-11,1.5596558710275219e-10,2.1567112125262694e-10,2.1494031983808774e-17,7.0601341333211206e-16,3.0903722227633245e-17,3.1897725590970952e-12,1.76213247354289e-20,1.3481273918370218e-20,5.8271768188786329e-21,1.8144510546045652e-22,1.0651492777993315e-21
0.004643954836888029,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104386132509728,0.099959463312283378,-3.7095328987554489e-35,0.099964918905320957,3.9322411279151443e-17,3.3891590796638959e-08,1.5824529922651744e-08,4.5094825501998926e-07,2.7701403087583065e-19,4.4149176060924786e-06,9.0478059292499778e-14,4.1367018421031891e-13,8.1791543314906286e-10,1.6968447755434006e-17,8.7136035655465597e-20,3.0669752525311762e-18,1.1383005468978047e-24,0.0,3.5123122058662266e-05,3.5072051423082737e-05,5.5410608332293095e-06,8.8977179102916419e-10,2.2564359801935131e-09,2.6975367596858093e-18,3.2657543098534187e-10,8.6580622273981083e-08,5.546146417428633e-12,1.1900776228435954e-11,1.5870486193919326e-10,2.1102332580938924e-10,2.1890375969603188e-17,7.2112432752839621e-16,3.1993481622263873e-17,3.2154878171477405e-12,1.7718951299261164e-20,1.3806533292257514e-20,5.9647684106975031e-21,1.8250103008832752e-22,1.0793606143233003e-21
0.004675534185131207,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104383145962496,0.0999594309757557,4.4765085319509877e-35,0.099964918847835219,4.0266450380060683e-17,3.426541351653634e-08,1.5918838544128847e-08,4.5879296971288105e-07,2.8021686432546708e-19,4.4321260529440847e-06,9.3637886613911506e-14,4.1595620995926023e-13,8.3523368425972308e-10,1.7367021617588773e-17,8.7641793387126407e-20,3.1077509232878038e-18,1.1598665120487306e-24,0.0,3.5123106344689079e-05,3.5072047057473111e-05,5.571532417102071e-06,8.9323926108011778e-10,2.2857969629703425e-09,2.7136123725576623e-18,3.2603245843437577e-10,8.5963916993089447e-08,5.5791988049995568e-12,1.2032039764090274e-11,1.6146567836275151e-10,2.0648600047074132e-10,2.2292333922956462e-17,7.3639058804923446e-16,3.3110807829050665e-17,3.2410153558643713e-12,1.7816391893411667e-20,1.4137994107082636e-20,6.1048748006954126e-21,1.8356023214481444e-22,1.0937106608504649e-21
0.004707113533374384,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104380164560338,0.099959398707094305,1.5858752176135036e-35,0.099964918790337698,4.1228313187522892e-17,3.4640566650334003e-08,1.6012867776737686e-08,4.6669843627676146e-07,2.8344371187759768e-19,4.4491385751276277e-06,9.6876719084850034e-14,4.1823799602381984e-13,8.5272658328833801e-10,1.7772794088662294e-17,8.8148932665377629e-20,3.1489214540700373e-18,1.1817483500768698e-24,0.0,3.5123090662054018e-05,3.507204269933275e-05,5.6019457864859051e-06,8.9666724831484586e-10,2.3154461086940842e-09,2.7296403581251869e-18,3.2548473784049505e-10,8.5353562836239812e-08,5.6121532660021041e-12,1.21637704344762e-11,1.6424787489435218e-10,2.0205679011331875e-10,2.2699914641877485e-17,7.51810755357767e-16,3.4256070364684825e-17,3.2663533255097901e-12,1.7913646331482086e-20,1.44757129418427e-20,6.2475116200643103e-21,1.8462232182811916e-22,1.108199667115491e-21
0.004735534946793244,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104377485709114,0.099959369723247871,-3.4244854497608795e-35,0.099964918738579808,4.2109361097093229e-17,3.4979331744627274e-08,1.6097257573530672e-08,4.7386491650286724e-07,2.8636789031092914e-19,4.4642832437606551e-06,9.9860076085286557e-14,4.2028797428372582e-13,8.6861813458263869e-10,1.8144179640422599e-17,8.8606389926843199e-20,3.1863130434720487e-18,1.2017127710236858e-24,0.0,3.5123076574476891e-05,3.5072038783427193e-05,5.629268002934541e-06,8.9971886329587402e-10,2.3423743397698593e-09,2.7440252269402247e-18,3.2498784518725316e-10,8.480960430610648e-08,5.6417293825932467e-12,1.22827238457954e-11,1.6676999713366541e-10,1.9816099807088693e-10,2.3071551575053728e-17,7.6581927786858759e-16,3.5310995725010325e-17,3.2889939533413411e-12,1.8001016026069256e-20,1.4785056885018888e-20,6.378060758946668e-21,1.8558035835906465e-22,1.1213587615047977e-21
0.004763956360212104,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104374811046558,0.099959340794226845,-5.2608888883259597e-36,0.099964918686812301,4.3005091264188974e-17,3.5319155499814032e-08,1.6181425454322007e-08,4.8107989061652652e-07,2.893105614459259e-19,4.4792709237071202e-06,1.0290902060718181e-13,4.2233451081423929e-13,8.8464854954662768e-10,1.8521461102863832e-17,8.9064692065372539e-20,3.2240253419629934e-18,1.2219343210703434e-24,0.0,3.5123062512271681e-05,3.5072034873615056e-05,5.6565429911363593e-06,9.0273884192996574e-10,2.3695315669044477e-09,2.7583722658264406e-18,3.2448731943352189e-10,8.4270660798744788e-08,5.6712277169974244e-12,1.2402048973444598e-11,1.6930918557206743e-10,1.9434917268835364e-10,2.3447755238591441e-17,7.7995017140181752e-16,3.6389112913049478e-17,3.3114783631308248e-12,1.8088234695984673e-20,1.5099555862667192e-20,6.5106824063551679e-21,1.8654015967113138e-22,1.1346307202657418e-21
0.004789535632289077,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104372407439184,0.099959314804922803,1.7199630689325111e-35,0.099964918640213354,4.3823896578357045e-17,3.5625894688381006e-08,1.6256988509488988e-08,4.8761454642604077e-07,2.9197440492305732e-19,4.4926262888435784e-06,1.0570976581729218e-13,4.241734484608444e-13,8.9919360097237354e-10,1.8866079612050298e-17,8.9477783589934417e-20,3.2582408773415264e-18,1.2403540334151851e-24,0.0,3.5123049877964025e-05,3.5072031359996813e-05,5.681050076775021e-06,9.0542991038937951e-10,2.3941671517637229e-09,2.7712525461394911e-18,3.2403382077725026e-10,8.3789849940668144e-08,5.6977103102619358e-12,1.2509756826179073e-11,1.7160894710693365e-10,1.9098892057034243e-10,2.3790247440703747e-17,7.9277167660309676e-16,3.7379465849416155e-17,3.3315797878508043e-12,1.8166602297363661e-20,1.5387045792854686e-20,6.6318223863666619e-21,1.8740527480421547e-22,1.1466720738288038e-21
0.0048151149043660505,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104370007238438,0.099959288859912065,-2.7811356463060502e-35,0.099964918593606608,4.4654770491260411e-17,3.5933477752108411e-08,1.6332374968801031e-08,4.9418795331243297e-07,2.946525373481788e-19,4.5058557613619103e-06,1.0856478375134287e-13,4.2600959378451832e-13,9.1384915842895828e-10,1.9215518137466816e-17,8.9891370757253126e-20,3.2927166272213672e-18,1.2589828849485431e-24,0.0,3.5123037264186063e-05,3.5072027851335102e-05,5.7055188667114131e-06,9.0809560903155781e-10,2.4189850476660564e-09,2.7841027222276525e-18,3.2357752864421075e-10,8.3313009612659506e-08,5.7241310061660506e-12,1.2617760979417621e-11,1.7392234609238072e-10,1.8769408161354578e-10,2.4136446558457117e-17,8.0569056228322643e-16,3.8389009680164037e-17,3.3515528923938899e-12,1.8244847438222137e-20,1.5678773083604928e-20,6.7546566797566611e-21,1.8827142422467655e-22,1.1588050023845898e-21
0.004840694176443024,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104367610450331,0.099959262959137263,-2.9665330456227343e-35,0.09996491854699209,4.5497795485915215e-17,3.6241898294278901e-08,1.6407586311724616e-08,5.007998583547725e-07,2.9734463504725877e-19,4.5189599486778104e-06,1.1147461241200254e-13,4.2784294496932895e-13,9.2861426253136408e-10,1.9569796660040906e-17,9.0305367714910744e-20,3.3274527365482697e-18,1.2778212653871737e-24,0.0,3.5123024670930855e-05,3.5072024347641523e-05,5.7299493459704454e-06,9.1073606029124618e-10,2.443983765830753e-09,2.7969230462937072e-18,3.2311851208249155e-10,8.2840097275628545e-08,5.7504903232609487e-12,1.2726059186970329e-11,1.7624929351345022e-10,1.8446343781098833e-10,2.4486355972179633e-17,8.1870598258165685e-16,3.9417934640217912e-17,3.3713968842769301e-12,1.832297007067911e-20,1.5974766694456678e-20,6.8791923097869247e-21,1.8913842838412523e-22,1.1710295569220326e-21
0.004866273448519997,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104365217080542,0.099959237102539289,1.0176714652235765e-35,0.099964918500369787,4.6353053490110782e-17,3.6551149962419453e-08,1.6482624007370545e-08,5.0745000721483279e-07,3.0005037654671969e-19,4.5319394622672016e-06,1.1443978629913064e-13,4.2967350040406195e-13,9.4348793876634691e-10,1.9928934515984554e-17,9.0719690882716013e-20,3.3624493104468691e-18,1.2968695520612731e-24,0.0,3.5123012098177009e-05,3.5072020848912595e-05,5.7543415023027568e-06,9.133513874193871e-10,2.469161827832321e-09,2.809713768773073e-18,3.2265683873742293e-10,8.2371070936431206e-08,5.7767887764674024e-12,1.2834649218154076e-11,1.7858969985656627e-10,1.8129578128904206e-10,2.4839978847868485e-17,8.3181707831087546e-16,4.0466429725828055e-17,3.3911110039508467e-12,1.8400970155549899e-20,1.6275055389997806e-20,7.0054360730846043e-21,1.9000611251979669e-22,1.1833457744154581e-21
0.0048918527205969705,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104362827134426,0.099959211290057276,-1.6511124568877139e-35,0.099964918453739712,4.7220625880196902e-17,3.6861226441285082e-08,1.6557489514228148e-08,5.1413814419901956e-07,3.0276944266939635e-19,4.5447949175075084e-06,1.1746083629935286e-13,4.3150125867962827e-13,9.5846919790066384e-10,2.0292950401054519e-17,9.1134259010357116e-20,3.397706414815565e-18,1.3161281102932393e-24,0.0,3.5122999545907401e-05,3.5072017355156177e-05,5.7786953261798306e-06,9.1594171444623156e-10,2.4945177658669073e-09,2.8224751382914036e-18,3.2219257521449956e-10,8.1905889151662679e-08,5.8030268769834082e-12,1.2943528855380782e-11,1.8094347513110781e-10,1.7818991522028535e-10,2.5197318154763337e-17,8.4502297731641454e-16,4.1534682655534991e-17,3.4106945244095676e-12,1.8478847662365197e-20,1.657966774119047e-20,7.1333945411445637e-21,1.908743062445648e-22,1.1957536780346258e-21
0.004917431992673944,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104360440617031,0.099959185521628732,-3.1294342416112271e-35,0.09996491840710181,4.8100593491936646e-17,3.7172121454139248e-08,1.6632184279885456e-08,5.2086401232096404e-07,3.055015166202475e-19,4.5575269335544739e-06,1.2053828957407577e-13,4.333262185828906e-13,9.7355703638776073e-10,2.0661862374676608e-17,9.1548992873653678e-20,3.4332240769014499e-18,1.3355972939068159e-24,0.0,3.5122987014130556e-05,3.5072013866403128e-05,5.8030108106982899e-06,9.1850716617298621e-10,2.520050123032925e-09,2.8352074016189301e-18,3.2172578757485668e-10,8.1444510994288522e-08,5.8292051321874224e-12,1.3052695894636632e-11,1.8331052889129743e-10,1.7514465479042796e-10,2.5558376666615042e-17,8.58322794835544e-16,4.2622879830579094e-17,3.4301467508049578e-12,1.8556602569083445e-20,1.6888632129177821e-20,7.2630740617803358e-21,1.9174284380560695e-22,1.2082532773475859e-21
0.004940325727797601,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104358307568738,0.099959162495902518,2.6071057456630797e-36,0.099964918365353761,4.8898751580826428e-17,3.7451065018731399e-08,1.6698893314522129e-08,5.2691552543212823e-07,3.0795752713908058e-19,4.5688180602405168e-06,1.2334090465086396e-13,4.3495720421106229e-13,9.8715037084132731e-10,2.0996209020892793e-17,9.1920261778216604e-20,3.4652337346747206e-18,1.3532013278426918e-24,0.0,3.5122975815396532e-05,3.5072010748156304e-05,5.8247409253577465e-06,9.2078228196772901e-10,2.5430502937890791e-09,2.8465784375199541e-18,3.2130591932902022e-10,8.1034764883943905e-08,5.8525846255151885e-12,1.315064355372987e-11,1.8544025469711379e-10,1.7246954849403781e-10,2.5884684176186432e-17,8.7030519226743277e-16,4.3613893238446632e-17,3.4474448270243812e-12,1.8626090102016061e-20,1.7168872441943833e-20,7.380603204511179e-21,1.9252035435211227e-22,1.2195183164696394e-21
0.004960930089408891,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104356390179441,0.099959141802838047,1.1709517460490246e-35,0.099964918327775182,4.962568554851594e-17,3.7702666901337251e-08,1.6758816335068045e-08,5.32387398552752e-07,3.1017644541278254e-19,4.5788963289721869e-06,1.2590255487137556e-13,4.3642317349585025e-13,9.9945606035454388e-10,2.1300496227885174e-17,9.225442007773933e-20,3.4942208470203832e-18,1.3691896454338133e-24,0.0,3.5122965750537693e-05,3.5072007945156149e-05,5.8442717660757793e-06,9.2281300997407793e-10,2.5638694349807042e-09,2.8567927469585831e-18,3.2092639076938994e-10,8.0668547144710117e-08,5.8735858228746598e-12,1.3238990500613217e-11,1.8736598595600957e-10,1.7010197133715292e-10,2.6180911382735557e-17,8.8115252185514838e-16,4.4519700629950366e-17,3.4629223429726246e-12,1.8688544900524895e-20,1.7424105315596952e-20,7.4875658776134644e-21,1.9322014578874372e-22,1.2297196414926405e-21
0.004981534451020182,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104354475022663,0.099959121138242707,-7.517461457782937e-36,0.099964918290191537,5.0360802014818333e-17,3.7954789033070403e-08,1.6818631071046336e-08,5.3788329922961406e-07,3.1240325677362771e-19,4.5888956008970421e-06,1.2850171332105323e-13,4.3788732557048046e-13,1.0118291009807162e-09,2.1607989861256031e-17,9.2588554050187941e-20,3.5233769474832428e-18,1.3853152098497517e-24,0.0,3.5122955698937482e-05,3.5072005145403613e-05,5.8637777266988542e-06,9.2482781869180281e-10,2.584800528532731e-09,2.8669885971598008e-18,3.2054533583360227e-10,8.0304727365174703e-08,5.8945490661502968e-12,1.3327520115993683e-11,1.8930017307376719e-10,1.6777168448054083e-10,2.6479556022403873e-17,8.920592010021678e-16,4.5438770956516544e-17,3.4783135533693716e-12,1.8750920138430567e-20,1.7682211112288621e-20,7.5956556596567478e-21,1.9391988434987924e-22,1.2399804369190426e-21
0.005002138812631473,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104352562100465,0.099959100502080817,-9.5378413939669482e-36,0.099964918252602827,5.110414222072146e-17,3.8207428215214492e-08,1.6878338257616871e-08,5.4340309097367977e-07,3.1463780048513614e-19,4.5988162060818814e-06,1.3113864804937775e-13,4.3934966016270702e-13,1.0242689430181925e-09,2.1918698182001672e-17,9.2922626255260863e-20,3.5527019800967075e-18,1.4015781850353233e-24,0.0,3.5122945660585246e-05,3.5072002348900621e-05,5.883258808431735e-06,9.2682677464732069e-10,2.6058428344222545e-09,2.8771661134442545e-18,3.2016278680905621e-10,7.9943285129619035e-08,5.9154746130142853e-12,1.3416231276647668e-11,1.9124276801361586e-10,1.654780944858731e-10,2.678061919428012e-17,9.0302474509114653e-16,4.6371198998712869e-17,3.4936181539022217e-12,1.8813215819584832e-20,1.794320431155477e-20,7.7048754543140441e-21,1.9461949166845078e-22,1.2503006830413075e-21
0.005022743174242764,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104350651414763,0.099959079894315947,3.5274147546546372e-36,0.099964918215009052,5.1855747184922799e-17,3.8460581266255051e-08,1.6937938624991492e-08,5.4894663686500977e-07,3.1687991695431171e-19,4.6086584759080141e-06,1.3381362533944658e-13,4.4081017707813237e-13,1.0367750315136272e-09,2.223262919262383e-17,9.3256600103061843e-20,3.5821958737593001e-18,1.4179787305156934e-24,0.0,3.5122935635470962e-05,3.5071999555649971e-05,5.9027150135162043e-06,9.288099446321752e-10,2.6269956175760511e-09,2.8873254202891773e-18,3.1977877558144958e-10,7.958420023223734e-08,5.9363627194045593e-12,1.3505122865394522e-11,1.9319372258714321e-10,1.6322061425708754e-10,2.7084101924933708e-17,9.1404866487894178e-16,4.7317078912484109e-17,3.5088358530493442e-12,1.8875431951157016e-20,1.8207099314879533e-20,7.8152280743920334e-21,1.9531889114465539e-22,1.2606803548255519e-21
0.005043347535854055,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104348742967352,0.0999590593149111,6.4723712740215945e-36,0.099964918177410211,5.2615657705045057e-17,3.8714245022681683e-08,1.6997432898393249e-08,5.545137995722684e-07,3.1912944775317539e-19,4.6184227430199499e-06,1.3652690967465421e-13,4.4226887619991292e-13,1.0493468064002572e-09,2.2549790639002424e-17,9.3590439831633515e-20,3.6118585424418671e-18,1.4345170014684532e-24,0.0,3.5122925623584223e-05,3.5071996765654279e-05,5.9221463452249511e-06,9.3077739569230948e-10,2.6482581479115873e-09,2.8974666413213154e-18,3.1939333363528345e-10,7.9227452679436451e-08,5.9572136395104793e-12,1.3594193771376014e-11,1.9515298846117176e-10,1.6099866319867591e-10,2.7390005169982998e-17,9.251304666184734e-16,4.8276504217369949e-17,3.5239663719415796e-12,1.8937568543613066e-20,1.8473910446122434e-20,7.9267162424892794e-21,1.9601800792828179e-22,1.271119421984441e-21
0.005063951897465346,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104346836759918,0.099959038763828709,-1.4372686372083422e-36,0.099964918139806333,5.3383914360223269e-17,3.8968416339042171e-08,1.7056821798021782e-08,5.6010444137197829e-07,3.2138623563991399e-19,4.6281093412799737e-06,1.3927876370602734e-13,4.4372575748764071e-13,1.0619837026360272e-09,2.2870190012327531e-17,9.3924110501080443e-20,3.6416898853967251e-18,1.4511931487959478e-24,0.0,3.5122915624914288e-05,3.5071993978916004e-05,5.9415528078463134e-06,9.3272919511888527e-10,2.6696297003717907e-09,2.9075898993110217e-18,3.1900649205442366e-10,7.8873022686810704e-08,5.978027625760685e-12,1.3683442890075309e-11,1.9712051716453488e-10,1.5881166735788438e-10,2.7698329815708898e-17,9.3626965218046577e-16,4.9249567784954952e-17,3.5390094442203166e-12,1.8999625610666709e-20,1.8743651952426739e-20,8.0393425916753735e-21,1.9671676888561609e-22,1.2816178490507966e-21
0.0050845562590766365,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104344932794014,0.099959018241030415,-3.5313929848469539e-36,0.099964918102197375,5.4160557512646426e-17,3.9223092087755144e-08,1.7116106039021951e-08,5.6571842416762609e-07,3.2365012457758005e-19,4.6377186057264791e-06,1.4206944822000757e-13,4.4518082097576475e-13,1.0746851503414312e-09,2.3193834551061006e-17,9.4257577976343638e-20,3.6716897873655903e-18,1.4680073192053226e-24,0.0,3.5122905639449942e-05,3.5071991195437377e-05,5.9609344066626767e-06,9.3466541043991519e-10,2.691109554956671e-09,2.9176953161669182e-18,3.1861828151374933e-10,7.8520890672697821e-08,5.9988049288121065e-12,1.377286912325116e-11,1.9909626009480118e-10,1.5665905955564323e-10,2.8009076680652546e-17,9.4746571917493193e-16,5.0236361827476658e-17,3.5539648158995103e-12,1.9061603169210372e-20,1.9016338004760788e-20,8.1531096661805402e-21,1.9741510256672267e-22,1.2921755954507728e-21
0.005105160620687927,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104343031071068,0.099958997746477429,4.1380081423000138e-37,0.099964918064583352,5.494562730799058e-17,3.9478269159172533e-08,1.7175286331456451e-08,5.7135560950860269e-07,3.2592095974990784e-19,4.6472508725289332e-06,1.4489922210675012e-13,4.4663406677255357e-13,1.087450574937077e-09,2.3520731242923359e-17,9.4590808911763455e-20,3.7018581187859248e-18,1.4849596552790598e-24,0.0,3.5122895667179631e-05,3.507198841522051e-05,5.9802911479359387e-06,9.3658610941115433e-10,2.7126969967508753e-09,2.9277830129312304e-18,3.1822873228228222e-10,7.8171037255506967e-08,6.0195457975403648e-12,1.3862471378959869e-11,2.0108016852493961e-10,1.5454027950302037e-10,2.8322246517156139e-17,9.5871816107241899e-16,5.1236977886616197e-17,3.568832245232204e-12,1.912350123926875e-20,1.9291982698070096e-20,8.2680199220940768e-21,1.9811293917572436e-22,1.3027926155764793e-21
0.005125764982299218,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104341131592402,0.099958977280130187,3.5080034152362347e-37,0.099964918026964264,5.5739163676387282e-17,3.973394446167665e-08,1.7234363380284214e-08,5.7701585860890919e-07,3.2819858757602604e-19,4.6567064789406579e-06,1.4776834232907669e-13,4.4808549505944613e-13,1.1002793972809819e-09,2.3850886826917488e-17,9.4923770742554047e-20,3.7321947359975101e-18,1.5020502955472698e-24,0.0,3.5122885708091383e-05,3.507198563826731e-05,5.9996230388982988e-06,9.3849136000661165e-10,2.7343913159454838e-09,2.9378531097761135e-18,3.1783787423934679e-10,7.7823443253717722e-08,6.0402504790322116e-12,1.3952248571589354e-11,2.0307219360990329e-10,1.524547739006278e-10,2.8637840012903012e-17,9.7002646732501443e-16,5.2251506822520287e-17,3.5836115025752867e-12,1.9185319843969294e-20,1.9570600051617445e-20,8.3840757280757993e-21,1.9881021055139798e-22,1.3134688588586815e-21
0.005146369343910509,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104339234359221,0.099958956841948651,-1.2004526119629375e-36,0.09996491798934011,5.6541206334118119e-17,3.9990114921701177e-08,1.7293337885344611e-08,5.8269903236562011e-07,3.3048285572509111e-19,4.6660857632535418e-06,1.5067706389211136e-13,4.4953510609021376e-13,1.113171033805566e-09,2.4184307795393114e-17,9.5256431671178893e-20,3.7626994814501487e-18,1.5192793745576089e-24,0.0,3.5122875762172864e-05,3.5071982864579529e-05,6.0189300877405123e-06,9.4038123040941854e-10,2.7561918078540298e-09,2.9479057260009583e-18,3.1744573688106801e-10,7.7478089684549455e-08,6.0609192185799786e-12,1.4042199621866499e-11,2.0507228639312708e-10,1.5040199652280364e-10,2.8955857792359771e-17,9.8139012348708147e-16,5.3280038803064682e-17,3.5983023702501329e-12,1.9247059009504703e-20,1.9852204009577883e-20,8.501279366081751e-21,1.9950685013811111e-22,1.3242042698398989e-21
0.0051669737055218,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104337339372603,0.099958936431892145,-4.9249790863879781e-37,0.099964917951710919,5.7351794785000208e-17,4.0246777483735667e-08,1.7352210541346204e-08,5.8840499137711744e-07,3.3277361312990335e-19,4.6753890647550057e-06,1.5362563981354769e-13,4.5098290018986508e-13,1.1261248966542777e-09,2.4521000396143536e-17,9.5588760653669405e-20,3.7933721839114939e-18,1.5366470229417469e-24,0.0,3.5122865829411368e-05,3.5071980094158741e-05,6.0382123035967054e-06,9.4225578900315521e-10,2.7780977729238634e-09,2.9579409800304807e-18,3.1705234932317433e-10,7.7134957760854728e-08,6.0815522596776531e-12,1.4132323456858768e-11,2.0708039781294472e-10,1.4838140828917223e-10,2.9276300418174339e-17,9.9280861133567356e-16,5.4322663293340768e-17,3.6129046424026336e-12,1.9308718765084327e-20,2.0136808441525187e-20,8.6196330321012967e-21,2.0020279295837654e-22,1.3349987882475478e-21
0.005187578067133091,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104335446633526,0.099958916049919438,6.9233491692862296e-37,0.099964917914076648,5.8170968321254704e-17,4.0503929110328785e-08,1.7410982037859548e-08,5.9413359596112315e-07,3.350707099990535e-19,4.6846167236854671e-06,1.5661432109451084e-13,4.5242887775354797e-13,1.1391403938178072e-09,2.4860970634526697e-17,9.5920727386985492e-20,3.8242126586742844e-18,1.5541533674794603e-24,0.0,3.5122855909793812e-05,3.5071977327006369e-05,6.0574696965291688e-06,9.4411510436328254e-10,2.8001085167436097e-09,2.9679589894134981e-18,3.166577403036142e-10,7.6794028888010682e-08,6.1021498440183368e-12,1.4222619009975294e-11,2.090964787089352e-10,1.4639247732412778e-10,2.9599168392531734e-17,1.0042814089905836e-15,5.5379469045352761e-17,3.6274181248655682e-12,1.9370299142885546e-20,2.0424427142736911e-20,8.7391388369027491e-21,2.0089797558561816e-22,1.3458523490668748e-21
0.00521696841689382,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104332750695134,0.099958887025305518,1.0276712318475916e-36,0.099964917860385846,5.9354382913196843e-17,4.0871574168889575e-08,1.7494640814614118e-08,6.0234387002232285e-07,3.3835799853953469e-19,4.6976489578454949e-06,1.6094731327460262e-13,4.5448829773929619e-13,1.1578113626166349e-09,2.5351592353022103e-17,9.639356419283392e-20,3.8684938853438981e-18,1.5793649232430253e-24,0.0,3.5122841783031891e-05,3.5071973385560038e-05,6.0848957762550644e-06,9.4674101479720039e-10,2.8316849118490432e-09,2.9822192061473637e-18,3.1609280668310779e-10,7.6311499294529791e-08,6.1314696411787797e-12,1.4351712920688782e-11,2.1198593880779075e-10,1.4360918699230899e-10,3.0063909804735227e-17,1.0207393139551054e-15,5.6911626571814081e-17,3.6479663471266821e-12,1.9458000959537051e-20,2.0839933887980755e-20,8.9116013937025443e-21,2.0188815624031585e-22,1.3614360563991228e-21
0.0052463587666545485,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104330059333554,0.099958858057623987,1.3370728938971739e-36,0.099964917806684747,6.055545737743501e-17,4.1240199466513565e-08,1.7578097126493731e-08,6.1059952826206586e-07,3.4165745735404723e-19,4.710528972730818e-06,1.6536312749404757e-13,4.565440242421725e-13,1.1766047793163992e-09,2.5848910522590887e-17,9.6865520573491102e-20,3.9131154455609175e-18,1.6048592715454294e-24,0.0,3.512282768294572e-05,3.507196945076936e-05,6.1122714073736534e-06,9.4933625057535953e-10,2.8634711119164547e-09,2.9964449087058971e-18,3.1552552650316612e-10,7.5833361991846849e-08,6.1607184736686608e-12,1.4481151008025009e-11,2.1489137058413582e-10,1.4088774526668867e-10,3.053358794324913e-17,1.0373051142480897e-15,5.8473069974747102e-17,3.6683330533516382e-12,1.9545541453600494e-20,2.1261641106420646e-20,9.086417852456066e-21,2.0287649007609318e-22,1.3771395338168047e-21
0.005275749116415277,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104327372550452,0.099958829146749292,1.019120957825272e-36,0.099964917752973392,6.1774303542029683e-17,4.1609796378868131e-08,1.7661352920544678e-08,6.1890016275935664e-07,3.4496866542727288e-19,4.7232577648091086e-06,1.6986247022792248e-13,4.5859605912729236e-13,1.1955188852506559e-09,2.6352940065298701e-17,9.7336516095517509e-20,3.958076666046666e-18,1.6306367411621936e-24,0.0,3.5122813609493573e-05,3.5071965522636821e-05,6.1395966285780014e-06,9.5190101253381029e-10,2.895465155888661e-09,3.0106364289953501e-18,3.1495597932647676e-10,7.5359565000886888e-08,6.1898970239237536e-12,1.4610930243581435e-11,2.1781263047261176e-10,1.3822668553523563e-10,3.1008203658586269e-17,1.0539772595706736e-15,6.0064049057656191e-17,3.6885178000456263e-12,1.9632920748808599e-20,2.1689588060195484e-20,9.2635934578845117e-21,2.0386280874243359e-22,1.3929625443424752e-21
