Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24)
9.364354041232407e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934324505070169,0.099999705389513693,0.099999957032079381,2.863961842109394e-34,1.4812948289801781e-22,1.9616709749476443e-19,7.3913202220063777e-26,1.7532429277471394e-27,2.8325773869592568e-27,5.1260254526015592e-18,3.311588939539293e-63,4.8471479245081929e-18,1.5569504248298592e-41,2.0714228265904168e-28,9.3298959443376854e-43,2.9323066161192545e-47,1.0925247374991684e-21,8.5763865620300271e-49,2.9460853753206936e-07,8.5935840109749183e-08,1.6052288998553353e-12,1.1809129426539868e-15,2.9706083230336885e-12,3.9049416466439731e-17,7.6029742649130792e-15,3.359183554566872e-13,1.3418073056436149e-21,2.5498006843092817e-21,9.4440237787899713e-33
9.832110474305937e-13,0.09977366400000001,0.80000000000000004,0.0,0.28934322604247698,0.099999690674036662,0.099999954885803294,4.0148084027460506e-34,1.7901315505780835e-22,2.1491543337176465e-19,9.4091829406949133e-26,2.0013136073283454e-27,3.1279966586668674e-27,5.3948363585781945e-18,4.2530819767076873e-63,5.0893261422960959e-18,1.8112636555643424e-41,2.4936616031903691e-28,1.0813939797740123e-42,3.9225461911790457e-47,1.2621787898702672e-21,1.0467809575771607e-48,3.0932391716183013e-07,9.0228392136397793e-08,1.6698043344466573e-12,1.2985926307285967e-15,3.1660841276027086e-12,4.0620418853344877e-17,7.9133379021217358e-15,3.6843931197999879e-13,1.5422938977482014e-21,3.0879060630082069e-21,1.2600489710875769e-32
1e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893432192199597,0.099999685392294965,0.099999954115451012,4.5143663428406909e-34,1.9117292583192678e-22,2.2182396658567676e-19,1.0231445651440973e-25,2.0951489210431398e-27,3.2377158095359935e-27,5.4915749930938171e-18,4.6395327368495474e-63,5.1762516305144381e-18,1.9090692101738892e-41,2.6593732143536056e-28,1.138304193735436e-42,4.3394520288344829e-47,1.3270511989602197e-21,1.1218519791345016e-48,3.1460562387991338e-07,9.1769096651322316e-08,1.6926696417353167e-12,1.3421194358063645e-15,3.2371888605722443e-12,4.1176690019196211e-17,8.0232333917216497e-15,3.8042735119799922e-13,1.6186057941818163e-21,3.3000369760841767e-21,1.3926866517736267e-32
1.0299866907379467e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934320703430011,0.099999675958610548,0.099999952739527553,5.5389395115283721e-34,2.1438678266767379e-22,2.3439579195784233e-19,1.1841116137769525e-25,2.2691298223909209e-27,3.4385417096004437e-27,5.6646910967275528e-18,5.4002313553496227e-63,5.3315111408273992e-18,2.0926567022288057e-41,2.9749631613880209e-28,1.2449030059829419e-42,5.1754227896382897e-47,1.4483043410452399e-21,1.2660303847124827e-48,3.2403924584728875e-07,9.4520943501648627e-08,1.7331041103142723e-12,1.4215475492449105e-15,3.3654125115364559e-12,4.2160386790641725e-17,8.2175690266777716e-15,4.022482617774765e-13,1.7607547505134664e-21,3.7053738282467729e-21,1.6582729679258998e-32
1.0767623340452996e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934318802617098,0.09999966124323538,0.099999950593252146,7.5313007654544757e-34,2.546421473054138e-22,2.5459373336396071e-19,1.4746628888823858e-25,2.5570332248742578e-27,3.7642705064159651e-27,5.9355690717573779e-18,6.7857941228608958e-63,5.5737030544814989e-18,2.402629337620422e-41,3.5200702138584858e-28,1.4242743779482151e-42,6.7434339408818001e-47,1.651620093754079e-21,1.5185174411284806e-48,3.3875452358862081e-07,9.8813494205543349e-08,1.7951535168531091e-12,1.5497375123637445e-15,3.568517523500761e-12,4.3669935522248281e-17,8.5157898210660527e-15,4.3731979266744952e-13,1.9977783898878307e-21,4.4092846953501355e-21,2.1552308553230985e-32
1.1235379773526526e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934316901808971,0.099999646527911143,0.099999948446977044,1.010492393864796e-33,3.001834083544274e-22,2.7549506995197257e-19,1.8190301131852874e-25,2.8653342458059111e-27,4.1052400088170335e-27,6.2074500480088005e-18,8.4459713415371135e-63,5.8159020153054729e-18,2.7426971379467289e-41,4.1338186056045722e-28,1.6202701454664973e-42,8.686330364967654e-47,1.8728405686258976e-21,1.8075402679352158e-48,3.5346975038600196e-07,1.031060442481234e-07,1.8559774018552995e-12,1.6831225783802841e-15,3.7753245376029879e-12,4.5149669549507922e-17,8.8081216103738236e-15,4.7362893493858431e-13,2.2539352731650423e-21,5.2069526874644783e-21,2.7692741663911838e-32
1.1703136206600056e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893431500100565,0.099999631812637865,0.099999946300702289,1.3393310131762888e-33,3.5142675921811903e-22,2.9708592654613003e-19,2.2242134212298373e-25,3.1943058749580196e-27,4.461505928243876e-27,6.4803142353226601e-18,1.0420650071358385e-62,6.0581081524547764e-18,3.1143885521444546e-41,4.8211424607468353e-28,1.8336548210606896e-42,1.1071905778091228e-46,2.1126736735112861e-21,2.1365698133921183e-48,3.6818492623960818e-07,1.0739859362942981e-07,1.9156000660728246e-12,1.8216631867565597e-15,3.9857605740403615e-12,4.6600180066821677e-17,9.0946803937757569e-15,5.111512712582248e-13,2.5297748184208546e-21,6.1059324579217463e-21,3.5211027758655928e-32
1.2638649072747116e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934311199413421,0.099999602382244104,0.09999994200815375,2.2770828218788958e-33,4.7274141158032826e-22,3.4228195533898178e-19,3.2477896939409691e-25,3.9152112765649432e-27,5.2201448482327197e-27,7.0289148735938592e-18,1.5492859616422297e-62,6.5425424607335769e-18,3.9588267000439724e-41,6.4366388418388282e-28,2.3156687611358756e-42,1.7486694837047925e-46,2.6509866319184746e-21,2.9293947637865409e-48,3.976151251161984e-07,1.159836904083846e-07,2.0313367358347225e-12,2.1140541116102368e-15,4.4172344012749154e-12,4.9415841835411182e-17,9.6509331312040552e-15,5.8974006589841955e-13,3.14261166791616e-21,8.2391452665942565e-21,5.5340918588415567e-32
1.3574161938894176e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934307397840464,0.099999572952054097,0.099999937715606529,3.7242071372972099e-33,6.2214091494288352e-22,3.900760960650475e-19,4.6126203667999602e-25,4.721342139090261e-27,6.0406118826764221e-27,7.5812201898605594e-18,2.2402332590625942e-62,7.0270069637447055e-18,4.9484402000652157e-41,8.4075888663668135e-28,2.8765032742728825e-42,2.6713250061791195e-46,3.2721205572014831e-21,3.9282322884110263e-48,4.2704512021979757e-07,1.2456878454273034e-07,2.1425486925583492e-12,2.4265996914948627e-15,4.8623829183291234e-12,5.2121425590470238e-17,1.0185437796134509e-14,6.7290011596640482e-13,3.8403206220655873e-21,1.0873775886166762e-20,8.4136464606028539e-32
1.4509674805041236e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893430359628682,0.099999543522067844,0.099999933423060627,5.8884867404801782e-33,8.0334840969440937e-22,4.403669031765594e-19,6.3954534728213461e-25,5.6138380440715394e-27,6.9233145614496663e-27,8.1370854868690911e-18,3.1620130521318813e-62,7.5115026063368184e-18,6.0959184248096825e-41,1.0776115432714186e-27,3.5223956313423353e-42,3.9644974528157073e-46,3.9815486546037794e-21,5.1671545523200983e-48,4.5647491155181151e-07,1.3315387603278439e-07,2.2494136129906569e-12,2.7589944337745135e-15,5.3206725376929076e-12,5.4721253871382429e-17,1.0699049038639184e-14,7.6045288579846556e-13,4.6266447161252153e-21,1.4078074467961232e-20,1.242788308085641e-31
1.5445187671188296e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893429979475256,0.099999514092285316,0.099999929130516016,9.0402792933796373e-33,1.0202407190872136e-21,4.9305688066972827e-19,8.6830972763779706e-25,6.5934577153178046e-27,7.8686446420127337e-27,8.6963716982666888e-18,4.3696510439991772e-62,7.9960302968253681e-18,7.4141318780806706e-41,1.3585175866784621e-27,4.2596368097079937e-42,5.7370179276796386e-46,4.7846621694676922e-21,6.6831110441474459e-48,4.8590449911364577e-07,1.4173896487885944e-07,2.3521022595583754e-12,3.1109375785696071e-15,5.7915904427738445e-12,5.7219481044533341e-17,1.1192589130497483e-14,8.5222678658868502e-13,5.5050617469981503e-21,1.7923438469430714e-20,1.7900878141741846e-31
1.6380700537335356e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934295993237713,0.099999484662706514,0.099999924837972737,1.3525646134102351e-32,1.2768365682142095e-21,5.4805225818633163e-19,1.1572871468165708e-24,7.6606316360494057e-27,8.8769790044246153e-27,9.2589450693388757e-18,5.9268320365337469e-62,8.480590909066542e-18,8.9161210637631308e-41,1.6878365565411242e-27,5.0945733702610436e-42,8.1197759767685446e-46,5.6867739975686984e-21,8.5159680092711914e-48,5.1533388290670679e-07,1.5032405108126385e-07,2.4507788723994083e-12,3.4821328886827477e-15,6.2746434142845739e-12,5.9620102715953571e-17,1.166684567622063e-14,9.4805678663763762e-13,6.4788009804262137e-21,2.2484211320052357e-20,2.5219316990249277e-31
1.7316213403482416e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934292191742345,0.099999455233331494,0.099999920545430748,1.977941250999856e-32,1.5772877324618478e-21,6.0526292397428197e-19,1.5172974971606101e-24,8.8154866055512538e-27,9.9486799183338742e-27,9.8246770614378419e-18,7.9065488329670407e-62,8.9651852830758105e-18,1.0615084427423608e-40,2.0699799615228742e-27,6.0336061158893944e-42,1.1268063321768642e-45,6.6931175282806422e-21,1.0708543059878949e-47,5.4476306293240117e-07,1.5890913464030132e-07,2.545601286718332e-12,3.8722887101808991e-15,6.7693574713091341e-12,6.1926958851440507e-17,1.2122578413841287e-14,1.0477842871932003e-12,7.5508504266880594e-21,2.7837551232788371e-20,3.4838291721438737e-31
1.9187239135776535e-12,0.09977366400000001,0.80000000000000004,0.0,0.289342845888102,0.099999396375192659,0.09999991196035074,3.9902584733210284e-32,2.3269529106096612e-21,7.2598733157352642e-19,2.4994385163329469e-24,1.1387417046451884e-26,1.228355995663942e-26,1.0965127929439979e-17,1.3477815763886426e-61,9.934478513116624e-18,1.465741960954572e-40,3.0105534106798532e-27,8.2498249835181018e-42,2.0625631191499659e-45,9.0390281674989213e-21,1.6359141282090262e-47,6.0362081168731369e-07,1.7607929382946705e-07,2.7242839472401148e-12,4.7083385765073315e-15,7.7919657931315449e-12,6.627398141037599e-17,1.2981354715255484e-14,1.2583284655996044e-12,1.0000690877961666e-20,4.1243583497396202e-20,6.319163920866252e-31
2.0871162294841242e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934277746238285,0.099999343403564464,0.099999904233783216,7.0818881089366559e-32,3.1956693221914691e-21,8.413827353261318e-19,3.7584645365329053e-24,1.399803428985766e-26,1.460501573109363e-26,1.2001148136086641e-17,2.0885741707416216e-61,1.0806965654282925e-17,1.9104405106856206e-40,4.0826170302094518e-27,1.0665736261777057e-41,3.3818835102048757e-45,1.1557692787200137e-20,2.316605552956825e-47,6.5659208869644762e-07,1.9153242806235482e-07,2.8733758234193068e-12,5.5227962514858089e-15,8.7478134284679022e-12,6.9901114252630512e-17,1.3697912115119385e-14,1.4596817917489999e-12,1.2567145358510492e-20,5.6846328837572241e-20,1.0277731360367011e-30
2.255508545390595e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934270903730114,0.09999929043259638,0.099999896507219938,1.2001885731664398e-31,4.2761341393467382e-21,9.6270925871965707e-19,5.4694998404859979e-24,1.6883733886308024e-26,1.7136794130086792e-26,1.3045624229188441e-17,3.1299501983533985e-61,1.1679573813756312e-17,2.4400935815480792e-40,5.3955519262610932e-27,1.3520932367731778e-41,5.3305591617855747e-45,1.4491871360362331e-20,3.1942560702685369e-47,7.0956270552118305e-07,2.0698555373525167e-07,3.0121633938569851e-12,6.3943564855787469e-15,9.7348868256352239e-12,7.3277562205032409e-17,1.436494467211107e-14,1.6714691767926285e-12,1.5488624940916542e-20,7.6330994045600828e-20,1.6071031281580742e-30
2.4070616297064188e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934264745527427,0.099999242759289522,0.099999889553316623,1.8646612134048979e-31,5.4525919450587001e-21,1.0766354207553359e-18,7.484054077724112e-24,1.9710551846710009e-26,1.9596585202605263e-26,1.3992399124420524e-17,4.3946394289766232e-61,1.2465027793286561e-17,2.996142532694102e-40,6.8047282365930476e-27,1.6498686826981602e-41,7.7983147094500168e-45,1.7510852001068947e-20,4.1822510585919796e-47,7.5723569621256295e-07,2.2089335952340071e-07,3.1288555670109583e-12,7.2263080607483829e-15,1.0648168682937853e-11,7.6116469365611433e-17,1.4925781306941365e-14,1.8704025369420574e-12,1.8429833924629069e-20,9.7627230216071883e-20,2.3345281115367782e-30
2.5586147140222426e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893425858737671,0.099999195086517306,0.099999882599416751,2.817479723235232e-31,6.843866770956098e-21,1.1947549865958563e-18,1.0039068756657646e-23,2.2749167053675038e-26,2.2229198456499859e-26,1.4945151867232264e-17,6.0455479797045875e-61,1.3250585505889763e-17,3.6335918281511697e-40,8.4489802483093726e-27,1.9893206500991429e-41,1.1139088352002511e-44,2.090860921393001e-20,5.3874923734464364e-47,8.0490815216720297e-07,2.3480115838041076e-07,3.2382712864076592e-12,8.1021685920812903e-15,1.158353045833286e-11,7.8778353680857484e-17,1.5451645078904825e-14,2.0767122824533412e-12,2.1672915474652693e-20,1.2290230840120353e-19,3.3113443124065411e-30
2.7101677983380664e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934252429278062,0.099999147414279746,0.09999987564552032,4.1534636162585217e-31,8.4711243229275457e-21,1.3168067739807388e-18,1.3231809414489018e-23,2.5993324572570706e-26,2.5035687162586304e-26,1.5903509805740688e-17,8.1673208933537703e-61,1.4036249395170871e-17,4.358492972946195e-40,1.0346891141097526e-26,2.3734007248393579e-41,1.5578211644179102e-44,2.4704379811953317e-20,6.8407393635538406e-47,8.5258007339108266e-07,2.4870895030740087e-07,3.3408681383085963e-12,9.0208711028129518e-15,1.2539598238419441e-11,8.1274347532344314e-17,1.5944736510547381e-14,2.2899386152758322e-12,2.5222958861596495e-20,1.5257003124210593e-19,4.5989365518604876e-30
2.8617208826538902e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934246271231628,0.099999099742576869,0.099999868691627358,5.9901650499287049e-31,1.0355846446662109e-20,1.44254596316238e-18,1.7169299344935752e-23,2.9436346049456554e-26,2.8017039249009294e-26,1.6867123615564436e-17,1.0856780851004373e-60,1.4822021753415262e-17,5.1769447300301246e-40,1.2516729720639921e-26,2.8051039403195356e-41,2.1380417556578411e-44,2.8916934137887506e-20,8.5749664569300672e-47,9.0025145989018163e-07,2.6261673530546361e-07,3.4370750646178426e-12,9.9813752997537939e-15,1.3515084157697946e-11,8.3614886076035808e-17,1.6407115903141804e-14,2.5096505226006041e-12,2.9084102577656122e-20,1.8705445189095508e-19,6.2685324555009051e-30
3.013273966969714e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934240113237525,0.099999052071408648,0.099999861737737825,8.4709140679950208e-31,1.251977833684953e-20,1.5717432311895358e-18,2.1968508859438994e-23,3.3071220336464112e-26,3.1174180758389447e-26,1.7835666065614457e-17,1.4223703172642195e-60,1.5607904729598561e-17,6.0950883627313866e-40,1.4976421825466707e-26,3.2874701670265754e-41,2.8853108866125533e-44,3.3564586033840227e-20,1.0625376428278704e-46,9.4792231167048005e-07,2.7652451337566557e-07,3.5272938783994981e-12,1.0982666984710496e-14,1.4508781842010364e-11,8.5809744640367119e-17,1.68407138629992e-14,2.7354442507813039e-12,3.3259600701904064e-20,2.2678909741876775e-19,8.4018600165534e-30
3.164827051285538e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934233955295879,0.099999004400775054,0.099999854783851733,1.1768882815171157e-30,1.4984861182118814e-20,1.7041836423492644e-18,2.7756595404302542e-23,3.6890742198880559e-26,3.4507980278786968e-26,1.8808830436228579e-17,1.8391825099916887e-60,1.6393900339652657e-17,7.1191014881785736e-40,1.774350024680932e-26,3.8235859568920994e-41,3.8350641493116391e-44,3.8665205723257042e-20,1.3029417210232796e-46,9.9559262873795733e-07,2.9043228451904788e-07,3.6119012062916115e-12,1.2023757292852363e-14,1.5519560571184944e-11,8.7868086137513745e-17,1.72473420889069e-14,2.9669413520880141e-12,3.7751907799968947e-20,2.7221593144276212e-19,1.1091994213120717e-29
3.3163801356013617e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893422779740677,0.099998956730676117,0.099999847829969082,1.609018985336834e-30,1.7773190537284006e-20,1.8396659404398418e-18,3.4671050177434379e-23,4.088757663875214e-26,3.8019251769895619e-26,1.9786329510209809e-17,2.3499557642048022e-60,1.7180010473013532e-17,8.2551944318068907e-40,2.0835086831834994e-26,4.4165859516436352e-41,5.0277398495410051e-44,4.4236228463442829e-20,1.5826791623996659e-46,1.0432624110985942e-06,3.0434004873662713e-07,3.691249727435962e-12,1.3103682183713188e-14,1.654636156063546e-11,8.9798490453100282e-17,1.7628695438141786e-14,3.2037874436837092e-12,4.2562732329912046e-20,3.2378473578276608e-19,1.4443940769687473e-29
3.4679332199171856e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934221639570318,0.099998909061111821,0.099999840876089874,2.167963859537398e-30,2.0906948424789007e-20,1.9780013708766149e-18,4.2859934979110834e-23,4.5054367365425153e-26,4.1708759266780422e-26,2.0767893893575332e-17,2.9701240874630162e-60,1.796623690351887e-17,9.5096043430286391e-40,2.4267859935741226e-26,5.0696554730570953e-41,6.5093264144307287e-44,5.0294669413499606e-20,1.905947263161995e-46,1.0909316587583701e-06,3.1824780602939619e-07,3.7656702354730858e-12,1.4221501567640471e-14,1.7588191765721655e-11,9.1609004945474568e-17,1.7986362360939539e-14,3.4456501351469875e-12,4.7693124779870419e-20,3.8195208071662632e-19,1.8575648077184785e-29
3.6194863042330094e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934215481786607,0.099998861392082139,0.099999833922214107,2.8824119908294963e-30,2.4408370183367147e-20,2.1190130846412197e-18,5.2481995749454762e-23,4.9383781837576884e-26,4.5577219260067991e-26,2.1753271165821265e-17,3.7167837215119666e-60,1.8752581294922507e-17,1.0888592359733392e-39,2.8058045853899714e-26,5.7860320483670382e-41,8.3316705175029899e-44,5.6857131567850205e-20,2.2771710225948254e-46,1.1386003717232655e-06,3.3215555639832418e-07,3.8354726819536093e-12,1.5376298840910336e-14,1.8644120742686472e-11,9.3307170726688384e-17,1.8321834145321626e-14,3.6922179757910042e-12,5.3143521615484283e-20,4.4718081313506254e-19,2.3618547441150466e-29
3.771039388548833e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934209324055726,0.099998813723587099,0.099999826968341782,3.785847880485946e-30,2.8299694941001859e-20,2.2625352230176088e-18,6.3706830404848865e-23,5.3868580855585476e-26,4.9625304350879548e-26,2.2742224575100477e-17,4.6088074938860243e-60,1.9539045209361852e-17,1.2398439481088471e-39,3.2221400299331416e-26,6.5690080129195466e-41,1.055298813680973e-43,6.3939818415154711e-20,2.7010041163113777e-46,1.1862685499992612e-06,3.4606329984435793e-07,3.900947778562163e-12,1.6567180145395268e-14,1.9713275838126451e-11,9.4900060367733181e-17,1.8636509445639327e-14,3.9431988478753968e-12,5.8913812034867651e-20,5.1993928394173127e-19,2.9718429718159573e-29
3.922592472864657e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934203166377748,0.099998766055626659,0.099999820014472898,4.9168671908456728e-30,3.2603146478390799e-20,2.4084125360792252e-18,7.671495142331596e-23,5.8501626956646524e-26,5.3853644774261801e-26,2.3734532494354692e-17,5.6669001202508792e-60,2.0325630110887117e-17,1.4045445040053629e-39,3.6773217906504954e-26,7.4219318826851196e-41,1.3238119269176525e-43,7.1558539743554642e-20,3.1823292074736063e-46,1.2339361935923372e-06,3.5997103636842165e-07,3.9623676649458508e-12,1.7793274031154919e-14,2.0794840187730174e-11,9.6394293214592884e-17,1.8931692367903032e-14,4.1983193006780246e-12,6.5003364999007541e-20,6.007010576066223e-19,3.7035842481779672e-29
4.07414555718048e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893419700875276,0.099998718388200847,0.099999813060607484,6.3198621598300016e-30,3.7340885849833888e-20,2.5564994717098487e-18,9.16979441047227e-23,6.3275943491079821e-26,5.8262832037018766e-26,2.4729987122597593e-17,6.9137234163005414e-60,2.1112337373889097e-17,1.5835922944085335e-39,4.1728316800405106e-26,8.3482113330518161e-41,1.6459093121880246e-43,7.9728724923554041e-20,3.7262588101007351e-46,1.2816033025084741e-06,3.7387876597141791e-07,4.0199875034405506e-12,1.9053730682322408e-14,2.1888047916369041e-11,9.779607756765992e-17,1.9208608895602349e-14,4.4573229393026991e-12,7.1411094686338028e-20,6.8994418386633005e-19,4.5747020781129827e-29
4.2256986414963035e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893419085118083,0.099998670721309649,0.099999806106745498,8.0453738431798976e-30,4.2534993645744321e-20,2.7066598078918275e-18,1.0885852465358548e-22,6.8184713888911158e-26,6.2853420386009052e-26,2.5728393960729446e-17,8.3739540169187303e-60,2.1899168286500625e-17,1.777620024379996e-39,4.7101056495515535e-26,9.3513146892083803e-41,2.0295398036558529e-43,8.8465428772028149e-20,4.338135559509804e-46,1.3292698767536526e-06,3.8778648865422853e-07,4.0740461227304908e-12,2.0347721577308807e-14,2.2992182200228685e-11,9.9111226059856466e-17,1.9468414090871503e-14,4.7199697738038706e-12,7.8135486201053243e-20,7.8815093533182047e-19,5.6044281442676585e-29
4.377251725812127e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934184693662024,0.099998623054953023,0.099999799152886953,1.0150890320268491e-29,4.8207424815231072e-20,2.858765744474344e-18,1.2841068922868007e-22,7.3221337844836778e-26,6.7625930435069019e-26,2.6729570516714366e-17,1.0074420840115302e-59,2.2686124058998706e-17,1.9872613710169356e-39,5.2905319831807857e-26,1.0434774325772545e-40,2.4834607622211126e-43,9.7783345533582022e-20,5.0235329688941309e-46,1.3769359163338529e-06,4.016942044177144e-07,4.1247676077923373e-12,2.167443867617878e-14,2.4106570508060215e-11,1.0034518730357433e-16,1.9712181766077281e-14,4.9860346395413058e-12,8.5174659776906153e-20,8.9580710786130453e-19,6.8137012036316995e-29
4.52880481012795e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934178536196392,0.099998575389131011,0.099999792199031851,1.2701184764793592e-29,5.4379999402469885e-20,3.0126976692031548e-18,1.5057974268607923e-22,7.8379413633099031e-26,7.258085009917032e-26,2.7733345972084668e-17,1.2044153013404007e-59,2.3473205825968384e-17,2.2131508977232282e-39,5.9154543070183607e-26,1.160218804391725e-40,3.0172614865127458e-43,1.0769681334379187e-19,5.7882554883371133e-46,1.4246014212550565e-06,4.1560191326271663e-07,4.1723617094021573e-12,2.3033094163537437e-14,2.5230583368177968e-11,1.0150306110517813e-16,1.9940909193294148e-14,5.2553067829489406e-12,9.2526386101424891e-20,1.0134018673327334e-18,8.2251955585893162e-29
4.680357894443774e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934172378784018,0.0999985277238436,0.099999785245180189,1.5769203241238227e-29,6.1074364189401799e-20,3.1683433301734861e-18,1.7560242233797109e-22,8.3652785113143253e-26,7.7718637899153842e-26,2.8739560002140856e-17,1.4314522614540231e-59,2.4260414653958585e-17,2.4559237898804958e-39,6.5861695373202029e-26,1.2857222762803052e-40,3.6414289089176216e-43,1.1821982798021564e-19,6.6383390567072446e-46,1.4722663915232426e-06,4.2950961519005658e-07,4.2170252928395784e-12,2.4422919652211567e-14,2.636362998578319e-11,1.0258964516853262e-16,2.0155554376337898e-14,5.5275883755137783e-12,1.0018814338681606e-19,1.1414271495089821e-18,9.8634194665799702e-29
4.831910978759597e-12,0.09977366400000001,0.80000000000000004,0.0,0.2893416622142494,0.099998480059090747,0.09999977829133197,1.9436366464111454e-29,6.8311990828453259e-20,3.3255977285132564e-18,2.0372690154416113e-22,8.9035508117127785e-26,8.303972339010493e-26,2.9748062623022415e-17,1.691928018901069e-59,2.5047751542473992e-17,2.7162158086201761e-39,7.3039323127681753e-26,1.4203615686849534e-40,4.3673661180724759e-43,1.2936604579187679e-19,7.5800509935059982e-46,1.5199308271443939e-06,4.4341731020053682e-07,4.2589425256730361e-12,2.5843166015849482e-14,2.7505157700764877e-11,1.0360942089505895e-16,2.0357015090521621e-14,5.8026943469652883e-12,1.0815712320605658e-19,1.2803776002074076e-18,1.1754731059974513e-28
4.983464063075421e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934160064119208,0.099998432394872466,0.099999771337487192,2.3793574592714893e-29,7.6114140022214614e-20,3.4843623039722685e-18,2.3521290442870133e-22,9.4521896221471032e-26,8.8544510413783213e-26,3.0758713030580286e-17,1.9894708967754573e-59,2.5835217431508957e-17,2.9946630779957732e-39,8.0699521042988304e-26,1.5645178390338302e-40,5.2074635917056941e-43,1.4114879795390364e-19,8.6198904774668678e-46,1.5675947281244888e-06,4.5732499829494121e-07,4.2982863035346237e-12,2.7293102566051386e-14,2.8654647745727637e-11,1.0456657618721952e-16,2.0546094312829972e-14,6.0804509940493291e-12,1.1643028571505685e-19,1.4307500345777193e-18,1.3927441512974912e-28
5.135017147391244e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934153906866872,0.099998384731188772,0.099999764383645856,2.8941467456069054e-29,8.4501863857945587e-20,3.6445449090013059e-18,2.7033169579943661e-22,1.0010647758629074e-25,9.4233377201717935e-26,3.1771379563573774e-17,2.3279649528372126e-59,2.6622813201786424e-17,3.2919020381496554e-39,8.885399081143728e-26,1.718579776603533e-40,6.1751133580734879e-43,1.5358109222838183e-19,9.7645883518247011e-46,1.6152580944695098e-06,4.7123267947403547e-07,4.3352182953116796e-12,2.8772016952241537e-14,2.9811615048173261e-11,1.0546505433282802e-16,2.0723562467915195e-14,6.3606958730417143e-12,1.2500435969198192e-19,1.5930434160647341e-18,1.6411820388938967e-28
5.2865702317070675e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934147749667988,0.099998337068039622,0.099999757429807989,3.4991567280644569e-29,9.3495971839071614e-20,3.8060589934563049e-18,3.09366190489005e-22,1.05784043218756e-25,1.0010667963130187e-25,3.2785938541234602e-17,2.711566838087083e-59,2.7410539682300907e-17,3.6085692887555856e-39,9.7513998312372301e-26,1.8829440573618535e-40,7.2847869984732489e-43,1.6667562794838858e-19,1.1021107564175438e-45,1.662920926185437e-06,4.8514035373856781e-07,4.3698903705273818e-12,3.0279214299424003e-14,3.0975603903735139e-11,1.0630858224391201e-16,2.0890202862992147e-14,6.6432763269061685e-12,1.3387589690499895e-19,1.7677583669937621e-18,1.924020540162421e-28
5.438123316022891e-12,0.09977366400000001,0.80000000000000004,0.0,0.28934141592522578,0.099998289405425045,0.099999750475973551,4.2066468343994296e-29,1.0311703829279836e-19,3.9688236805742426e-18,3.5261092565756587e-22,1.1154959368103749e-25,1.0616475092216754e-25,3.3802274371664264e-17,3.1447067456243605e-59,2.8198397649613498e-17,3.9453015310761246e-39,1.066904505892151e-25,2.0580154060113838e-40,8.5520435571391769e-43,1.8044479623898391e-19,1.2396642848964881e-45,1.7105832232782516e-06,4.9904802108926905e-07,4.4024444662380123e-12,3.1814017195956761e-14,3.2146188507958428e-11,1.0710056996552196e-16,2.1046679428281535e-14,6.9280497507569688e-12,1.4304126497689743e-19,1.955397178458177e-18,2.2446994118408285e-28
