Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
7.920614693632322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400918885803442,0.10229873330359798,0.018070462985768067,0.0,0.0032222804892597747,0.010038275228553809,0.0059245203042558375,6.8152074390221312e-05,2.1412939704077622e-12,0.0024947014626643437,7.2693430108607857e-11,0.00041230626939146598,3.2668785200761633e-09,8.2782883755910203e-05,4.4404176651043263e-10,3.0181775892979919e-11,0.00014634594472806253,3.9144939530385984e-06,0.0073688933963135294,0.00012349002523980306,0.00026034995743144022,4.6176445758528875e-07,1.1215237540251728e-08,9.145240068246805e-09,4.2040214953430151e-11,1.9256695059689357e-06,0.00033970035036230364,2.1414434486041335e-06,1.4517076442364635e-07,0.00020095249533864763,6.1939683249511945e-06,1.8403929774888436e-08,7.7892944980742255e-11
7.929214166063102e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400878058859117,0.10229051126677327,0.018065784943916106,0.0,0.0032242871830749976,0.010053791217157633,0.0059325436445680372,6.8166475198604856e-05,2.1495290144500959e-12,0.0024945815146051918,7.2727382134592023e-11,0.00041236643096054357,3.267379715117958e-09,8.2762447145897977e-05,4.4470848717035926e-10,3.0231952292682639e-11,0.00014601982314353958,3.9222934363260594e-06,0.0073682929794161214,0.00012316076855470683,0.00026050698875499084,4.6080869007881898e-07,1.121179509738156e-08,9.1447074655998806e-09,4.2181814287076111e-11,1.9317196352135296e-06,0.0003405619773762147,2.1441548956155932e-06,1.4526064809691488e-07,0.00020126385967286561,6.2063112283215539e-06,1.8428836752360657e-08,7.8038684066742178e-11
7.937813638493883e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440083702555041,0.10228229121750353,0.018061108104136324,0.0,0.00322629027011978,0.010069308636224027,0.0059405658879363599,6.8180730656600586e-05,2.1577854091807031e-12,0.002494460458714094,7.2761090106844902e-11,0.00041242656784771224,3.2678758083691847e-09,8.2741785097324093e-05,4.4537527446590696e-10,3.0282119972919858e-11,0.00014569480768555364,3.9300935129873982e-06,0.00736769267716167,0.00012283292771494037,0.00026066390630252891,4.5985654767512106e-07,1.1208348701618571e-08,9.1441709916898331e-09,4.2323706568285097e-11,1.9377782785274145e-06,0.00034142421196318881,2.1468659269630053e-06,1.4535037027168876e-07,0.00020157525181042137,6.2186550721509768e-06,1.8453740190690454e-08,7.8184493493107538e-11
7.945553163681585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400799919988077,0.10227489486784762,0.01805689997598714,0.0,0.0032280899749441614,0.010083275524930354,0.0059477849676045896,6.8193436768681012e-05,2.165234439614254e-12,0.0024943505673131793,7.2791219316567217e-11,0.00041248066996110966,3.2683179505866149e-09,8.2722997493744245e-05,4.4597543979450977e-10,3.0327263391086829e-11,0.0001454032366807447,3.9371140787239942e-06,0.0073671525029626673,0.00012253907480463757,0.00026080503503038535,4.5900270345740052e-07,1.1205243596143264e-08,9.1436848767831292e-09,4.2451660102109593e-11,1.943238329249529e-06,0.0003422007409313804,2.1493054993917744e-06,1.4543098260242515e-07,0.00020185552827254533,6.2297653189179066e-06,1.8476150254717271e-08,7.8315782036631515e-11
7.953292688869287e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400762648861469,0.10226750011942538,0.01805269282129374,0.0,0.0032298867773762436,0.010097243550958179,0.0059550031560058597,6.8206026029685234e-05,2.1727008019592697e-12,0.0024942397898932746,7.2821152147078975e-11,0.0004125347521154888,3.2687559981278059e-09,8.270402912566023e-05,4.4657565870574092e-10,3.0372399674305276e-11,0.00014511255636490695,3.9441351054118323e-06,0.0073666124212712642,0.00012224635628647063,0.000260946071996609,4.5815176675234844e-07,1.1202135345326526e-08,9.143195666167063e-09,4.2579850943811651e-11,1.9487052619070291e-06,0.00034297775900079636,2.1517447344242173e-06,1.4551146496453871e-07,0.00020213582682171303,6.2408762962969878e-06,1.8498557443665955e-08,7.8447127412553345e-11
7.96103221405699e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400725212917058,0.10226010696814364,0.018048486639949301,0.0,0.0032316806864068157,0.010111212704276356,0.0059622204518503157,6.8218498856674573e-05,2.1801845141238196e-12,0.0024941281317776383,7.2850889215740687e-11,0.00041258881432642533,3.2691899687896656e-09,8.2684880860826469e-05,4.4717593101435744e-10,3.0417528788753586e-11,0.00014482276423682399,3.9511565837896754e-06,0.0073660724319202951,0.00012195476631999861,0.00026108701738816503,4.5730372401448046e-07,1.1199023975694773e-08,9.1427033786494668e-09,4.2708279103035034e-11,1.9541790697248671e-06,0.00034375526475134005,2.1541836317464991e-06,1.4559181775598982e-07,0.00020241614725420107,6.2519879896304957e-06,1.8520961753590349e-08,7.8578529550118676e-11
7.968771739244692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400687612896805,0.10225271540992273,0.018044281431846186,0.0,0.0032334717109931293,0.010125182974906735,0.0059694368538539665,6.8230855666015001e-05,2.1876855940014359e-12,0.0024940155982633603,7.2880431139591596e-11,0.00041264285660936093,3.2696198803078704e-09,8.2665553564330112e-05,4.4777625653546124e-10,3.0462650700844499e-11,0.00014453385779339317,3.9581785046388776e-06,0.0073655325347426878,0.00012166429909865702,0.00026122787139135339,4.5645856176306908e-07,1.1195909513661855e-08,9.1422080329455336e-09,4.2836944590457571e-11,1.9596597459717544e-06,0.00034453325677345374,2.1566221910078621e-06,1.4567204137319173e-07,0.00020269648936736107,6.2631003843222604e-06,1.8543363180577934e-08,7.8709988373096182e-11
7.976511264432394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400649849538187,0.10224532544069651,0.018040077196875916,0.0,0.0032352598600589792,0.010139154352923906,0.0059766523607385795,6.8243096873372541e-05,2.1952040594711292e-12,0.0024939021946214644,7.2909778535335186e-11,0.00041269687897960248,3.2700457503570523e-09,8.2646048098590033e-05,4.4837663508449594e-10,3.0507765377223785e-11,0.00014424583452975342,3.9652008587810992e-06,0.0073649927295714648,0.00012137494884956951,0.00026136863419182161,4.5561626658297499e-07,1.1192791985483673e-08,9.1417096476838721e-09,4.2965847418022316e-11,1.9651472839475149e-06,0.00034531173366809253,2.1590604118802928e-06,1.4575213621151396e-07,0.0002029768529596147,6.2742134658395909e-06,1.8565761720724965e-08,7.884150382379971e-11
7.983476837101326e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440061572346708,0.10223867582363355,0.018036294217340942,0.0,0.0032368667429968838,0.010151729531793998,0.0059831455505561099,6.8254015463279082e-05,2.2019855578403832e-12,0.0024937993917202197,7.293602537939662e-11,0.0004127454821000102,3.2704255925043235e-09,8.2628341555358658e-05,4.4891702096524455e-10,3.0548362372051136e-11,0.00014398736663961357,3.9715213404188035e-06,0.0073645069834448974,0.00012111548389238208,0.0002614952428868037,4.548606412351484e-07,1.1189983610145644e-08,9.1412585174449218e-09,4.3082062897499485e-11,1.9700919294161242e-06,0.00034601277629138212,2.1612545210878581e-06,1.4582411178532845e-07,0.00020322919839152134,6.2842158144830721e-06,1.8585917935389947e-08,7.8959916084741391e-11
7.990442409770259e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400581466217037,0.10223202748742841,0.01803251202587481,0.0,0.0032384713104229757,0.010164305592488432,0.0059896380133727346,6.8264841053723027e-05,2.2087811660228076e-12,0.0024936958920701588,7.296211560401284e-11,0.00041279406911439711,3.2708021881279351e-09,8.2610492016379255e-05,4.4945744951533356e-10,3.0588953455133085e-11,0.0001437296102665811,3.9778421589844497e-06,0.0073640213115867496,0.00012085691487246828,0.00026162177799179747,4.5410731771904017e-07,1.1187172791324515e-08,9.1408049536235114e-09,4.3198470639970491e-11,1.9750421226944351e-06,0.00034671420953144929,2.1634483557031615e-06,1.4589598365290905e-07,0.00020348156091362326,6.2942186972326496e-06,1.8606071805743129e-08,7.9078374100105532e-11
7.997407982439191e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400547078316438,0.10222538042914485,0.018028730622396748,0.0,0.0032400735687735599,0.010176882527880111,0.0059961297482684734,6.8275573946252117e-05,2.2155908970220419e-12,0.0024935916994600991,7.2988049658007562e-11,0.00041284264003364486,3.2711755499864596e-09,8.2592500104807418e-05,4.4999792060091811e-10,3.062953860263322e-11,0.00014347256358145606,3.9841633078698832e-06,0.007363535713875516,0.00012059923765064825,0.00026174823964076412,4.5335628639212697e-07,1.1184359547870457e-08,9.1403489696104496e-09,4.3315070654975215e-11,1.9799978589911723e-06,0.00034741603239004949,2.1656419154889466e-06,1.4596775209943921e-07,0.00020373394038117131,6.3042221036253652e-06,1.8626223328974798e-08,7.9196877826443189e-11
8.00367699784123e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400516017934105,0.10221939916689297,0.018025328032929118,0.0,0.0032415136323316242,0.010188202511735574,0.0060019716865448939,6.8285154541661085e-05,2.2217317406695661e-12,0.0024934973367481163,7.3011257151468658e-11,0.00041288634010854729,3.2715088213029783e-09,8.2576186169451847e-05,4.5048438083534416e-10,3.0666060140880694e-11,0.00014324182683548932,3.9898526188484013e-06,0.0073630987392306448,0.00012036808723478539,0.00026186199243029333,4.5268231008612225e-07,1.1181825571201731e-08,9.1399365257519646e-09,4.3420175068886937e-11,1.9844627570103288e-06,0.00034804800526705171,2.1676158841293227e-06,1.4603225551106759e-07,0.0002039610962712408,6.3132256084803563e-06,1.8644357690778228e-08,7.9303570219210016e-11
8.009946013243268e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440048485253168,0.10221341893525829,0.018021926081606351,0.0,0.0032429518353958358,0.010199523193202418,0.0060078130337977292,6.8294660514794966e-05,2.2278840437902036e-12,0.0024934024185321617,7.3034338836894778e-11,0.00041293002716294073,3.2718394928172582e-09,8.2559757867443532e-05,4.509708753180127e-10,3.0702576834954083e-11,0.00014301166211976192,3.9955421872721025e-06,0.0073626618244579355,0.00012013765285311742,0.00026197568592563564,4.5201017571052912e-07,1.1179289659389968e-08,9.1395221420105654e-09,4.3525435237878842e-11,1.988932137578267e-06,0.00034868029221380814,2.1695896297961131e-06,1.4609667558807814e-07,0.00020418826566587879,6.3222295214766594e-06,1.8662490147114247e-08,7.9410299555360842e-11
8.016215028645307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400453582488381,0.10220743973211861,0.018018524768368474,0.0,0.0032443881826132253,0.010210844567155226,0.0060136537893639508,6.8304092084499302e-05,2.2340478158438519e-12,0.0024933069475393762,7.3057295040933278e-11,0.00041297370120457739,3.2721675737480468e-09,8.2543215649420425e-05,4.5145740395179583e-10,3.0739088667785977e-11,0.00014278206809916798,4.0012320083775564e-06,0.0073622249694689666,0.00011990793153293112,0.00026208932022355667,4.5133987632481611e-07,1.1176751825988551e-08,9.1391058280256722e-09,4.3630851169590504e-11,1.9934059972614582e-06,0.00034931289251666659,2.1715631523176071e-06,1.4616101253642933e-07,0.0002044154484609881,6.3312338350720847e-06,1.86806206959578e-08,7.9517065804125337e-11
8.022484044047345e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400422208181611,0.10220146155535761,0.018015124093155192,0.0,0.0032458226786166722,0.010222166628490575,0.0060194939525828944,6.8313449469305872e-05,2.2402230662841733e-12,0.0024932109264859483,7.3080126090049405e-11,0.00041301736224115293,3.2724930732882319e-09,8.2526559964869899e-05,4.5194396663970485e-10,3.0775595622405686e-11,0.0001425530434381772,4.0069220774175602e-06,0.0073617881741753636,0.00011967892031550927,0.00026220289542053531,4.5067140501743412e-07,1.117421208448364e-08,9.1386875933968914e-09,4.3736422871326807e-11,1.9978843326499321e-06,0.00034994580546638375,2.1735364515330931e-06,1.4622526656137658e-07,0.00020464264455291763,6.340238541751944e-06,1.8698749335286577e-08,7.9623868931458311e-11
8.028753059449384e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400390729986877,0.10219548440286459,0.018011724055905863,0.0,0.0032472553280249324,0.010233489372126942,0.006025333522796281,6.8322732887431543e-05,2.2464098045585934e-12,0.0024931143580771524,7.3102832310521888e-11,0.00041306101028030622,3.2728160006048901e-09,8.2509791262128565e-05,4.5243056328488788e-10,3.0812097681938796e-11,0.00014232458680087578,4.0126123896612349e-06,0.0073613514384888142,0.00011945061625606701,0.0002623164116127593,4.5000475490507161e-07,1.1171670448323109e-08,9.1382674476805712e-09,4.3842150350220007e-11,2.0023671403639047e-06,0.00035057903035810476,2.1755095272617638e-06,1.46289437867159e-07,0.00020486985383846046,6.3492436340287964e-06,1.8716876063096518e-08,7.9730708885065472e-11
8.035022074851422e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400359148277863,0.10218950827253466,0.0180083246565595,0.0,0.0032486861354426673,0.010244812793004618,0.0060311724993481804,6.8331942556776559e-05,2.2526080401083025e-12,0.0024930172450073813,7.3125414028438275e-11,0.00041310464532962006,3.2731363648393421e-09,8.2492909988382359e-05,4.5291719379062957e-10,3.0848594829606725e-11,0.0001420966968510071,4.0183029403961033e-06,0.0073609147623210549,0.0001192230164236911,0.00026242986889616168,4.4933991913006699e-07,1.1169126930881043e-08,9.137845400403215e-09,4.3948033614913397e-11,2.0068544170204397e-06,0.00035121256649138272,2.1774823793350067e-06,1.4635352665806386e-07,0.00020509707621485231,6.3582491044402824e-06,1.8735000877382801e-08,7.9837585641927466e-11
8.040664188713257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400330636542379,0.10218413062745216,0.018005265742504158,0.0,0.0032499722910111577,0.010255004446671509,0.0060364270701240667,6.8340168383817916e-05,2.2581962900715443e-12,0.0024929293797776261,7.3145631394231209e-11,0.00041314390577391121,3.2734225087496572e-09,8.2477620962473353e-05,4.5335519011674853e-10,3.0881438049072455e-11,0.00014189207930921915,4.0234246360854659e-06,0.0073605218045857349,0.00011901877627741966,0.00026253193016323678,4.4874311254677469e-07,1.1166836167687275e-08,9.1374639398592976e-09,4.4043461756537887e-11,2.0108967841843972e-06,0.00035178301454746039,2.1792577548461079e-06,1.4641113618783246e-07,0.00020530158746170118,6.3663543449701366e-06,1.8751311572522668e-08,7.993380616349711e-11
8.046306302575093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400302041531287,0.10217875380709515,0.018002207345055653,0.0,0.0032512569616227286,0.010265196641165111,0.0060416811590298519,6.8348334808988873e-05,2.263793867343961e-12,0.0024928410774951084,7.3165748414365212e-11,0.00041318315570797751,3.2737065905748952e-09,8.2462241439716104e-05,4.537932137213746e-10,3.0914277264316459e-11,0.00014168791872710588,4.0285465177357783e-06,0.0073601288949249298,0.00011881510207498491,0.00026263394386116795,4.4814776508653208e-07,1.1164543901113451e-08,9.1370809536201489e-09,4.4139016096996823e-11,2.0149427660478966e-06,0.00035235371364088279,2.1810329489383097e-06,1.4646867919301648e-07,0.00020550610915495999,6.3744598803649643e-06,1.8767620714641063e-08,8.0030056435267143e-11
8.051948416436928e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400273363513204,0.10217337780994111,0.017999149464168852,0.0,0.0032525401506050332,0.010275389372841873,0.0060469347655922002,6.8356441990475301e-05,2.2694007787952513e-12,0.0024927523401015676,7.3185765326142813e-11,0.00041322239513722999,3.2739886169257868e-09,8.2446771743718128e-05,4.5423126453428154e-10,3.0947112463304443e-11,0.00014148421412998196,4.0336685819459591e-06,0.0073597360332744114,0.00011861199170831372,0.00026273591005930748,4.4755387180818735e-07,1.1162250140788299e-08,9.1366964485494174e-09,4.4234696642542179e-11,2.018992360189972e-06,0.00035292466327007559,2.1828079614902733e-06,1.4652615582111388e-07,0.00020571064122062549,6.3825657052402051e-06,1.8783928302291085e-08,8.0126336433627351e-11
8.057590530298763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400244602755495,0.1021680026344713,0.017996092099798404,0.0,0.0032538218612765592,0.010285582638072317,0.0060521878893392842,6.8364490086251717e-05,2.2750170312910317e-12,0.0024926631695316938,7.3205682366729879e-11,0.00041326162406704338,3.2742685943963043e-09,8.2431212197331942e-05,4.5466934248532986e-10,3.0979943634063852e-11,0.00014128096454303578,4.0387908253257488e-06,0.0073593432195700019,0.00011840944307827495,0.00026283782882682475,4.4696142778870484e-07,1.1159954896303939e-08,9.1363104314852135e-09,4.4330503399502028e-11,2.0230455642037504e-06,0.00035349586293630542,2.1845827923816756e-06,1.4658356621916376e-07,0.00020591518358498034,6.3906718142286914e-06,1.8800234334031243e-08,8.0222646132301669e-11
8.063232644160598e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400215759524375,0.10216262827917082,0.017993035251898763,0.0,0.0032551020969466449,0.010295776433241019,0.0060574405298007847,6.8372479254080461e-05,2.280642631692836e-12,0.0024925735677131422,7.3225499773153138e-11,0.00041330084250275605,3.2745465295636851e-09,8.2415563122655104e-05,4.5510744750446687e-10,3.1012770764683641e-11,0.00014107816899135216,4.0439132444956834e-06,0.0073589504537475538,0.00011820745409464245,0.00026293970023270907,4.4637042812297887e-07,1.1157658177215949e-08,9.1359229092408682e-09,4.4426436374344903e-11,2.0271023756946516e-06,0.0003540673121436742,2.1863574414900535e-06,1.4664091053380206e-07,0.00020611973617459185,6.3987782019806071e-06,1.8816538808425239e-08,8.0318985504919023e-11
8.068874758022434e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400186834084837,0.10215725474252836,0.017989978920424157,0.0,0.0032563808609155057,0.010305970754746525,0.0060626926865078798,6.8380409651511056e-05,2.2862775868581228e-12,0.0024924835365665557,7.324521778229737e-11,0.00041334005044966961,3.2748224289884664e-09,8.2399824841030244e-05,4.5554557952172526e-10,3.1045593843314009e-11,0.00014087582649993478,4.0490358360872381e-06,0.0073585577357429665,0.00011800602267605816,0.00026304152434576927,4.4578086792377597e-07,1.1155359993041553e-08,9.1355338886050661e-09,4.4522495573673657e-11,2.0311627922803733e-06,0.00035463901039911008,2.1881319086941456e-06,1.4669818891127092e-07,0.00020632429891631124,6.4068848631632659e-06,1.883284172404103e-08,8.0415354525192246e-11
8.074516871884269e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400157826700726,0.10215188202303654,0.017986923105328598,0.0,0.0032576581564742473,0.010316165599001326,0.0060679443589932392,6.8388281435879196e-05,2.2919219036402725e-12,0.0024923930780055849,7.3264836630902997e-11,0.00041337924791304986,3.2750962992145218e-09,8.2383997673045185e-05,4.5598373846722298e-10,3.1078412858166112e-11,0.00014067393609372891,4.0541585967427211e-06,0.0073581650654921792,0.00011780514674999517,0.00026314330123463503,4.4519274232170107e-07,1.1153060353260512e-08,9.1351433763418799e-09,4.4618681004233773e-11,2.0352268115908741e-06,0.00035521095721235962,2.1899061938731054e-06,1.4675540149741477e-07,0.00020652887173727198,6.4149917924611496e-06,1.8849143079451196e-08,8.0511753166852203e-11
8.080158985746104e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400128737634686,0.10214651011919165,0.017983867806565926,0.0,0.0032589339869048871,0.010326360962431799,0.0060731955467910092,6.8396094764306035e-05,2.2975755888885897e-12,0.0024923021939369087,7.3284356555563553e-11,0.00041341843489812639,3.2753681467690924e-09,8.2368081938532966e-05,4.5642192427116315e-10,3.1111227797511783e-11,0.00014047249679764343,4.0592815231152348e-06,0.0073577724429311738,0.00011760482425272102,0.00026324503096775706,4.4460604646513741e-07,1.1150759267315192e-08,9.1347513791908594e-09,4.4714992672907835e-11,2.0392944312683582e-06,0.00035578315209597907,2.1916802969061497e-06,1.4681254843768226e-07,0.00020673345456488932,6.4230989845758707e-06,1.8865442873232814e-08,8.060818140364502e-11
8.091443213469775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400070315501561,0.10213576875244651,0.017977758757853415,0.0,0.0032614812654646092,0.010346753232594355,0.0060836964664677572,6.8411546680742809e-05,2.3089110921605738e-12,0.0024921191568684094,7.3323100578673641e-11,0.00041349677745410577,3.275905799889743e-09,8.2335986045486571e-05,4.5729837617560228e-10,3.1176845403073355e-11,0.00014007096763541909,4.0695278596777146e-06,0.007356987340622647,0.0001172058313333617,0.00026344834923968047,4.4343692467066795e-07,1.1146152794514244e-08,9.133962957061247e-09,4.4907994752827779e-11,2.0474404623542602e-06,0.00035692828413855449,2.1952279560533986e-06,1.4692664596040866e-07,0.00020714264995115648,6.4393141361475675e-06,1.8898037770241175e-08,8.0801126557770148e-11
8.102727441193445e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400011569763281,0.10212503063033826,0.017971651773913071,0.0,0.0032640227226697727,0.010367147536920874,0.0060941954418406927,6.8426766653469196e-05,2.3202841513870416e-12,0.002491934440475812,7.3361451741341815e-11,0.00041357507815872543,3.2764354402368328e-09,8.2303539705465596e-05,4.5817493467833897e-10,3.1242446567378017e-11,0.00013967123121263892,4.0797748192147852e-06,0.0073562024283061146,0.00011680902758261787,0.0002636514797055839,4.4227346408107415e-07,1.1141540649432422e-08,9.1331686756446386e-09,4.5101501871290935e-11,2.0556008669201165e-06,0.00035807440268317196,2.1987748851767223e-06,1.4704048263515308e-07,0.00020755188450002614,6.4555302758318754e-06,1.8930626403772115e-08,8.0994189778086853e-11
8.114011668917116e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399952502479106,0.10211429574097204,0.017965546854368065,0.0,0.0032665583844513038,0.010387543847316895,0.0061046924692356478,6.8441755931649814e-05,2.331694821215841e-12,0.0024917480597636036,7.3399411930771971e-11,0.00041365333705253231,3.2769571194326792e-09,8.2270745449977622e-05,4.5905159922399056e-10,3.1308031198759895e-11,0.00013927327972948925,4.0900223753378147e-06,0.0073554177054710223,0.00011641439680350198,0.00026385442290667875,4.4111562651823713e-07,1.113692290627158e-08,9.132368587981387e-09,4.5295514088397047e-11,2.0637756265429387e-06,0.00035922150393059409,2.2023210833221211e-06,1.4715405961133618e-07,0.00020796115764085002,6.4717473618533878e-06,1.8963208762602449e-08,8.1187370855518761e-11
8.125295896640786e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399893115689865,0.10210356407251263,0.01795944399883841,0.0,0.0032690882765965637,0.010407942135905178,0.006115187545001486,6.8456515760941615e-05,2.3431431562297454e-12,0.0024915600296266578,7.3436983031580234e-11,0.00041373155417550678,3.2774708888365091e-09,8.22376057984687e-05,4.5992836925847969e-10,3.1373599206499824e-11,0.00013887710538764252,4.1002705018285337e-06,0.0073546331716075643,0.00011602192293624301,0.00026405717938135894,4.3996337408355349e-07,1.1132299638645611e-08,9.1315627467260563e-09,4.5490031466496598e-11,2.0719647229942095e-06,0.00036036958412574358,2.2058665495404909e-06,1.4726737803212104e-07,0.00020837046880738499,6.4879653527064154e-06,1.8995784835578998e-08,8.1380669581384164e-11
8.136580124364457e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399833411418138,0.10209283561318439,0.017953343206940947,0.0,0.0032716124247499771,0.010428342375024088,0.0061256806655098804,6.8471047383470034e-05,2.3546292109464999e-12,0.0024913703648508723,7.347416692571829e-11,0.00041380972956706606,3.2779767995454739e-09,8.220412325833041e-05,4.6080524422901809e-10,3.1439150500817178e-11,0.00013848270039092163,4.1105191726381855e-06,0.0073538488262066982,0.00011563159005713551,0.00026425974966521676,4.3881666915627276e-07,1.1127670919584187e-08,9.1307512041496038e-09,4.5685054070198173e-11,2.0801681382393523e-06,0.00036151863955743437,2.2094112828877634e-06,1.4738043903443927e-07,0.00020877981743775995,6.5041842071535835e-06,1.9028354611617944e-08,8.1574085747396789e-11
8.159148579811797e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439971305842691,0.10207138827511564,0.017941147812494403,0.0,0.0032766435909480258,0.010469148595275679,0.0061466610263538222,6.8499430958942654e-05,2.3777146972346757e-12,0.0024909861899853484,7.3547380608021223e-11,0.00041396595531082,3.278965247963251e-09,8.213613948150805e-05,4.6255930677343973e-10,3.1570202594706052e-11,0.00013769916726277606,4.1310180438616242e-06,0.0073522806987605443,0.00011485728424203567,0.00026466433378891942,4.3653975272023653e-07,1.1118397416375521e-08,9.1291112222125119e-09,4.607661522417619e-11,2.0966178539394093e-06,0.00036381966150353926,2.2164985472174683e-06,1.4760579330039713e-07,0.00020959862486421188,6.5366243432142707e-06,1.9093475228890451e-08,8.1961269568681213e-11
8.181717035259137e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399591459325755,0.1020499536337463,0.017928960667901565,0.0,0.0032816520853658571,0.010509962291029863,0.0061676335231889475,6.8526916523566338e-05,2.400951714923524e-12,0.0024905956512990914,7.3619067977178079e-11,0.00041412201458803689,3.2799228682608074e-09,8.2066813937864804e-05,4.6431378246013927e-10,3.1701186780646828e-11,0.00013692261804313887,4.1515187839754296e-06,0.0073507133190763799,0.00011409135464655328,0.00026506817950708002,4.3428458173776352e-07,1.1109102969343156e-08,9.1274490527501287e-09,4.6470198112632971e-11,2.113124633224609e-06,0.00036612454094702899,2.2235828688570757e-06,1.4783013138100333e-07,0.00021041757551144537,6.5690674454510449e-06,1.9158570527110732e-08,8.2348920660878292e-11
8.204285490706477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399468629651528,0.10202853159700094,0.017916781769987528,0.0,0.0032866381080769963,0.010550783248592609,0.0061885981277881377,6.8553513884889685e-05,2.4243406978187471e-12,0.0024901988632215128,7.3689243985361174e-11,0.00041427790769422849,3.2808500598852859e-09,8.1996166253462175e-05,4.6606866691166596e-10,3.183210237336461e-11,0.00013615299050508285,4.1720211906039582e-06,0.0073491466831116185,0.00011333367866353837,0.00026547129100515501,4.3205086507502724e-07,1.1099788142079194e-08,9.1257651003464229e-09,4.6865803334433797e-11,2.1296883387438893e-06,0.00036843324975104644,2.2306642404299636e-06,1.4805346214999343e-07,0.00021123666503857953,6.6015131934855541e-06,1.9223640420036351e-08,8.2737037371630696e-11
8.226853946153816e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399344584662054,0.10200712207374332,0.017904611115530582,0.0,0.0032916018569283004,0.010591611257567557,0.0062095548122691642,6.8579232791834307e-05,2.4478820786901261e-12,0.0024897959384996985,7.3757923535184159e-11,0.00041443363491632044,3.2817472181888018e-09,8.1924215862442474e-05,4.678239557697877e-10,3.196294870183809e-11,0.00013539022251585672,4.1925250640014242e-06,0.0073475807868379171,0.00011258413575473087,0.00026587367242526187,4.2983831588306342e-07,1.1090453489189765e-08,9.1240597636595903e-09,4.7263431525194229e-11,2.1463088361947756e-06,0.00037074576045510119,2.2377426546360715e-06,1.4827579438388017e-07,0.00021205588917159345,6.6339612711024276e-06,1.9288684822471272e-08,8.3125618054633372e-11
8.249422401601156e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399219339340545,0.10198572497377176,0.0178924487012634,0.0,0.0032965435275602358,0.010632446110806581,0.0062305035490884024,6.8604082934049028e-05,2.4715762892730456e-12,0.0024893869882186372,7.3825121477544447e-11,0.00041458919653280396,3.2826147344610734e-09,8.1850982007457919e-05,4.6957964469507022e-10,3.2093725109051538e-11,0.00013463425205533693,4.2130302070248978e-06,0.0073460156262417729,0.00011184260741561275,0.00026627532786667598,4.2764665154399836e-07,1.1081099556413667e-08,9.1223334354920248e-09,4.7663083357447887e-11,2.1629859943038605e-06,0.0003730620462663934,2.24481810425084e-06,1.4849713676279197e-07,0.00021287524370232035,6.6664113662065492e-06,1.9353703650246104e-08,8.3514661069550212e-11
