Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),COX(50),CHOX(53),H2X(49)
3.1427394262034303e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189892092803034,0.1106452007712703,0.0081880599152629498,0.00089291349249132881,0.0053705217255064662,1.2054166324576482e-06,0.0017693634510771185,1.0009258779347416e-08,2.3592566705587583e-17,6.0820466429861657e-06,7.9840097518998779e-17,1.1593830398210307e-08,8.2814444895945275e-14,4.2969577193626909e-08,2.6497838960359968e-14,4.3816126517667646e-15,7.0137828042205737e-06,7.0345708693117609e-12,0.0053313653515376924,0.020307913589278078,2.010348699302043e-09,2.8389895344698595e-06,1.3859668033061446e-13,8.2404215685684148e-11,1.7784754423728991e-07,1.2960939381119301e-06,2.4790543836716374e-05,2.3291570373256881e-07,6.068539313890361e-09,1.3598433295368488e-09,1.9256602278983696e-12,1.7417397926707438e-08
3.153246091212226e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189874896206388,0.11063369835706019,0.0081661441388768026,0.0008998938400670601,0.0053946442757799523,1.2051265504478815e-06,0.0017743766175884333,1.0069506621715159e-08,2.3739153769427059e-17,6.0841324866744206e-06,8.0788759360384149e-17,1.1593263167401321e-08,8.3333481815276065e-14,4.3209704493043134e-08,2.6571754901340922e-14,4.4130160448550855e-15,7.0152379303019235e-06,7.1127777781966607e-12,0.0053308038201471978,0.020308577896788457,2.0102192197788693e-09,2.8390833021473582e-06,1.3858773408299161e-13,8.2398952984850954e-11,1.7783022404930271e-07,1.296182079101716e-06,2.4858522020023733e-05,2.3394298723415567e-07,6.0888427586290401e-09,1.3636954516741817e-09,1.9310054310759119e-12,1.7413163085356494e-08
3.1637527562210216e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189875869703437,0.11062219379187821,0.0081443122459680852,0.00090689346602871993,0.0054187651394034643,1.2048507949925173e-06,0.0017793699326367235,1.0129791164728683e-08,2.3886151927636418e-17,6.086168757933739e-06,8.1743665696081018e-17,1.1592715374251056e-08,8.3852585578972924e-14,4.3449943489784004e-08,2.6645410446795792e-14,4.4445036874248705e-15,7.0166546273344492e-06,7.1914733468897344e-12,0.0053302453202371571,0.020309057721044108,2.0100717708782355e-09,2.8391915442622322e-06,1.3857755492471141e-13,8.2393918912175888e-11,1.7781301980740427e-07,1.2962643859976391e-06,2.4926242163173542e-05,2.3497029520562816e-07,6.1090575190068482e-09,1.3675331094040905e-09,1.9363396884464154e-12,1.7409145717151695e-08
3.1742594212298173e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189894867106926,0.1106106871969583,0.0081225637146307792,0.00091391223586056655,0.0054428841139463856,1.2045892279737932e-06,0.0017843434288986361,1.0190111428105375e-08,2.4033561027175251e-17,6.0881558729048959e-06,8.2704813340076271e-17,1.1592186863954004e-08,8.4371743495265411e-14,4.369029091231593e-08,2.671880614545236e-14,4.4760751988164097e-15,7.0180331948220585e-06,7.270657632301408e-12,0.0053296898314980556,0.020309354543803667,2.0099065042837296e-09,2.8393141446883402e-06,1.3856615326458535e-13,8.238911165568482e-11,1.7779593074220235e-07,1.2963409046647198e-06,2.4993704770476926e-05,2.3599762004453537e-07,6.1291835983731281e-09,1.3713563281180465e-09,1.9416630377192442e-12,1.7405343732980639e-08
3.184766086238613e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3118993174326305,0.1105991786925416,0.0081008980268515354,0.00092095001518120343,0.0054670009986883044,1.2043417133677206e-06,0.0017892971397656535,1.0250466438970665e-08,2.4181380917571694e-17,6.0900942438722228e-06,8.3672198883775462e-17,1.1591677483729831e-08,8.489094297073988e-14,4.3930743513749059e-08,2.6791942554448908e-14,4.5077301991193152e-15,7.0193739295464818e-06,7.3503306794399229e-12,0.0053291373337603521,0.020309469836342256,2.0097235705704502e-09,2.8394509886368961e-06,1.3855353943503296e-13,8.2384529429018699e-11,1.7777895608992188e-07,1.2964116805493506e-06,2.5060910353759468e-05,2.3702495420706145e-07,6.1492210062588359e-09,1.3751651336778904e-09,1.9469755167179923e-12,1.7401755075432037e-08
3.1952727512474087e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31189986354045002,0.11058766839788373,0.0080793146684825564,0.00092800666975141957,0.0054911155946059048,1.2041081172057999e-06,0.0017942310993298313,1.0310855231815046e-08,2.4329611450914539e-17,6.0919842793089135e-06,8.4645818697918546e-17,1.1591187082791195e-08,8.5410171510007966e-14,4.4171298071679218e-08,2.6864820239155226e-14,4.5394683091851602e-15,7.0206771255977261e-06,7.4304925215037818e-12,0.0053285878069936638,0.02030940505951748,2.0095231192122653e-09,2.8396019626375113e-06,1.3853972369258889e-13,8.2380170471011089e-11,1.7776209509236947e-07,1.2964767586838939e-06,2.5127859432197862e-05,2.3805229020756189e-07,6.1691697582767039e-09,1.3789595524060765e-09,1.952277163375995e-12,1.739837771821555e-08
3.2057794162562043e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31190058556346534,0.11057615643126205,0.0080578131292146239,0.00093508206548188993,0.005515227704359949,1.20388830753755e-06,0.0017991453423697253,1.0371276848451234e-08,2.4478252481845324e-17,6.0938263839215995e-06,8.5625668934493256e-17,1.1590715512312169e-08,8.5929416715369977e-14,4.4411951388030904e-08,2.6937439772995881e-14,4.5712891506398699e-15,7.0219430744040625e-06,7.5111431799738791e-12,0.0053280412313059669,0.020309161663835281,2.0093052985890641e-09,2.8397669545195409e-06,1.3852471621840924e-13,8.2376033045271952e-11,1.7774534699689681e-07,1.2965361836912359e-06,2.5194552532158898e-05,2.3907962061810397e-07,6.1890298760224077e-09,1.3827396110760547e-09,1.9575680157321369e-12,1.7395209665594121e-08
3.216286081265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3119014820807543,0.11056464290998305,0.008036392902550241,0.00094217606844074686,0.0055393371322823596,1.2036821543938374e-06,0.001804039904336496,1.0431730337971447e-08,2.4627303867550608e-17,6.0956209586942347e-06,8.6611745528647368e-17,1.1590262625397256e-08,8.644866628647316e-14,4.4652700288900862e-08,2.7009801737275865e-14,4.603192345895844e-15,7.0231720647615896e-06,7.5922826647052881e-12,0.0053274975869427666,0.020308741089515338,2.0090702559939588e-09,2.839945853393766e-06,1.3850852711877413e-13,8.2372115439781076e-11,1.7772871105636541e-07,1.2965899997892588e-06,2.5260990187040626e-05,2.4010693806800966e-07,6.2088013869766516e-09,1.3865053369027718e-09,1.9628481119265053e-12,1.7392248951828387e-08
3.2267927462737957e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3119025516814713,0.11055312795038935,0.0080150534857769302,0.00094928854486101379,0.0055634436843634005,1.2034895297509843e-06,0.0018089148213401918,1.0492214756704807e-08,2.4776765467754198e-17,6.0973684009312814e-06,8.7604044200597887e-17,1.1589828277050964e-08,8.6967908019964762e-14,4.4893541624402679e-08,2.7081906721008436e-14,4.6351775181638002e-15,7.0243643828633762e-06,7.6739109740187757e-12,0.0053269568542863074,0.020308144766556322,2.0088181376404546e-09,2.8401385496343871e-06,1.3849116642558811e-13,8.2368415966487319e-11,1.7771218652910986e-07,1.2966382507952708e-06,2.532717293711563e-05,2.411342352434046e-07,6.2284843244082521e-09,1.3902567575333083e-09,1.9681174901963282e-12,1.7389493640632878e-08
3.2372994112825914e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31190379296478338,0.11054161166786708,0.0079937943799406851,0.00095641936114791075,0.0055875471682389523,1.2033103074956449e-06,0.0018137701301362166,1.0552729168174861e-08,2.4926637144709501e-17,6.0990691043002134e-06,8.8602560457538655e-17,1.1589412324147971e-08,8.7487129809140355e-14,4.5134472268512069e-08,2.7153755320745337e-14,4.6672442914643898e-15,7.025520312328182e-06,7.756028094791947e-12,0.0053264190138547522,0.020307374114800786,2.008549088669585e-09,2.8403449348613443e-06,1.3847264409687804e-13,8.2364932960917304e-11,1.7769577267890315e-07,1.2966809801303624e-06,2.5393101329376685e-05,2.4216150488677102e-07,6.2480787272782289e-09,1.3939939010376431e-09,1.9733761888718157e-12,1.7386941824643914e-08
3.247806076291387e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31190520453980625,0.11053009417685275,0.0079726150898195135,0.00096356838388602772,0.0056116473931778878,1.2031443633904122e-06,0.0018186058681119678,1.0613272643057257e-08,2.5076918763191901e-17,6.1007234588733749e-06,8.9607289595544652e-17,1.158901462540385e-08,8.8006319643587583e-14,4.5375489118913051e-08,2.7225348140409238e-14,4.6993922906395355e-15,7.0266401342287657e-06,7.8386340025500367e-12,0.0053258840463013928,0.020306430543999766,2.0082632531570081e-09,2.8405649019229292e-06,1.3845297001728776e-13,8.236166478178974e-11,1.7767946877492039e-07,1.2967182308237114e-06,2.5458775917384481e-05,2.4318873979650391e-07,6.2675846401448058e-09,1.3977167958995468e-09,1.9786242463721982e-12,1.7384591624898671e-08
3.2583127413001827e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31190678502554126,0.11051857559084055,0.0079515151238971748,0.00097073547984636893,0.0056357441700695312,1.2029915750401678e-06,0.0018234220732736522,1.0673844259137536e-08,2.5227610190491248e-17,6.1023318511691614e-06,9.0618226701473766e-17,1.1588635041346303e-08,8.8525465608825156e-14,4.5616589096844852e-08,2.7296685791128453e-14,4.7316211413635239e-15,7.0277241271197921e-06,7.921728661556443e-12,0.0053253519324138361,0.020305315453877155,2.0079607741200717e-09,2.8407983448786937e-06,1.3843215399857134e-13,8.2358609810638259e-11,1.7766327409170355e-07,1.2967500455168254e-06,2.5524197261117425e-05,2.442159328264724e-07,6.2870021130694365e-09,1.4014254710075917e-09,1.9838617012017349e-12,1.738244119032532e-08
3.2688194063089784e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3119085330508124,0.11050705602238906,0.0079304939943370088,0.00097792051599327173,0.0056598373114112258,1.2028518218591273e-06,0.0018282187842332731,1.0734443101269042e-08,2.5378711296404345e-17,6.1038946641925732e-06,9.1635366654865263e-17,1.1588273434286971e-08,8.9044555885937673e-14,4.585776914694967e-08,2.7367768891073773e-14,4.7639304701538555e-15,7.0287725670653491e-06,8.0053120249028377e-12,0.0053248226531132101,0.020304030234193665,2.0076417935248335e-09,2.8410451589826672e-06,1.3841020578008188e-13,8.2355766451440371e-11,1.7764718790912644e-07,1.2967764664677301e-06,2.5589365926823668e-05,2.4524307688558478e-07,6.3063312015237337e-09,1.4051199556462941e-09,1.9890885919458837e-12,1.738048869724393e-08
3.279326071317774e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31191044725420275,0.11049553558312847,0.0079095512169559228,0.00098512335949119817,0.0056839266312959935,1.2027249850385858e-06,0.0018329960401957909,1.0795068261331004e-08,2.5530221953227511e-17,6.105412277475152e-06,9.2658704129835032e-17,1.1587929668293724e-08,8.9563578751206074e-14,4.6099026237121278e-08,2.7438598065297581e-14,4.7963199043818516e-15,7.0297857276660826e-06,8.0893840345989693e-12,0.0053242961894533654,0.020302576264810641,2.0073064522930612e-09,2.8413052406668463e-06,1.3838713502925995e-13,8.2353133130254087e-11,1.776312095123593e-07,1.2967975355551018e-06,2.5654282486875141e-05,2.4627016493735695e-07,6.3255719662974333e-09,1.4088002794873752e-09,1.9943049572674543e-12,1.7378732348877873e-08
3.2898327363265697e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31191252628399319,0.11048401438376737,0.0078886863111985329,0.00099234387771139979,0.0057080119454002718,1.2026109475153401e-06,0.0018377538809464516,1.0855718838186731e-08,2.568214203574927e-17,6.1068850671142843e-06,9.3688233596967367e-17,1.1587603609163489e-08,9.008252257573407e-14,4.6340357358354363e-08,2.750917394557509e-14,4.8287890722830087e-15,7.0307638800859272e-06,8.1739446216621154e-12,0.0053237725226200835,0.020300954915753486,2.0069548903091832e-09,2.8415784875249673e-06,1.3836295134211772e-13,8.235070829486055e-11,1.7761533819183369e-07,1.2968132942823427e-06,2.5718947519623689e-05,2.472971899994863e-07,6.3447244734072581e-09,1.4124664725811445e-09,1.9995108359028842e-12,1.7377170374875486e-08
3.3003394013353654e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31191476879809915,0.11047249253409953,0.0078678988001114111,0.00099958193823846309,0.0057320930709717664,1.2025095939407674e-06,0.0018424923468382843,1.0916393937641929e-08,2.583447142124299e-17,6.1083134058119207e-06,9.4723949325202705e-17,1.1587295124395568e-08,9.0601375825070604e-14,4.6581759524594688e-08,2.7579497170247773e-14,4.8613376029671274e-15,7.0317072930784937e-06,8.2589937062061647e-12,0.0053232516339302809,0.020299167547274805,2.0065872464272065e-09,2.8418647982965668e-06,1.3833766424372105e-13,8.2348490414414268e-11,1.7759957324320821e-07,1.2968237837816047e-06,2.5783361609259236e-05,2.4832414514342803e-07,6.3637887940067642e-09,1.4161185653479998e-09,2.0047062666585783e-12,1.7375801030841832e-08
3.310846066344161e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31191717346400938,0.11046097014301084,0.0078471882103174958,0.0010068374088767291,0.0057561698268173769,1.2024208106505565e-06,0.0018472114787797657,1.0977092672403204e-08,2.5987209989459676e-17,6.1096976629126885e-06,9.5765845383721811e-17,1.1587004083165431e-08,9.1120127058828453e-14,4.6823229772590105e-08,2.7649568384068862e-14,4.8939651264282021e-15,7.0326162330130707e-06,8.3445311975303639e-12,0.0053227335048312155,0.020297215509917307,2.0062036584776015e-09,2.8421640728512903e-06,1.3831128318866912e-13,8.2346477979098323e-11,1.7758391396733258e-07,1.2968290448177558e-06,2.5847525345670013e-05,2.4935102349397638e-07,6.3827650042971424e-09,1.41975658857005e-09,2.009891288407264e-12,1.7374622597880132e-08
3.3213527313529568e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31191973895872349,0.11044944731848605,0.007826554071990623,0.0010141101576565952,0.0057802420332912254,1.2023444856350632e-06,0.0018519113182226463,1.1037814162036655e-08,2.6140357622620775e-17,6.1110382044414385e-06,9.6813915643825438e-17,1.1586730356298999e-08,9.1638764930299219e-14,4.7064765161742264e-08,2.771938823805099e-14,4.9266712735540809e-15,7.0334909639002741e-06,8.4305569942076939e-12,0.0053222181168997131,0.020295100144576337,2.0058042632741535e-09,2.8424762121734872e-06,1.3828381756157156e-13,8.2344669499787939e-11,1.7756835967021461e-07,1.2968291177922995e-06,2.5911439324304654e-05,2.5037781822884905e-07,6.4016531854389522e-09,1.4233805733828487e-09,2.01506594008447e-12,1.7373633382142871e-08
3.3318593963617524e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31192246396869183,0.11043792416761533,0.0078059959188302285,0.0010214000528406956,0.0058043095122827654,1.2022805085102854e-06,0.0018565919071499438,1.1098557532926646e-08,2.629391420541103e-17,6.1123353931402109e-06,9.7868153780809961e-17,1.1586473816247411e-08,9.2157278186064816e-14,4.7306362773959193e-08,2.7788957389315891e-14,4.9594556761358969e-15,7.0343317474173389e-06,8.517070984172861e-12,0.0053217054518413633,0.020292822782562205,2.0053891966207745e-09,2.8428011183470507e-06,1.3825527667752252e-13,8.2343063507718317e-11,1.775529096629843e-07,1.2968240427472391e-06,2.5975104146036465e-05,2.514045225782761e-07,6.4204534234648305e-09,1.4269905512672523e-09,2.0202302606850566e-12,1.7372831714392209e-08
3.342366061370548e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31192534718975318,0.1104264007966012,0.0077855132880361323,0.001028706962929964,0.0058283720872049942,1.2022287704894411e-06,0.0018612532880640951,1.1159321918234696e-08,2.6447879624971424e-17,6.1135895885046522e-06,9.8928553275838305e-17,1.1586234337062213e-08,9.2675655665605424e-14,4.7548019713508671e-08,2.7858276500946203e-14,4.9923179668772643e-15,7.0351388429330634e-06,8.6040730448099621e-12,0.0053211954914897542,0.020290384745662131,2.004958593318277e-09,2.8431386945405183e-06,1.3822566978257266e-13,8.2341658554160033e-11,1.7753756326186081e-07,1.2968138593688917e-06,2.6038520417029437e-05,2.5243112982459198e-07,6.4391658091931246e-09,1.4305865540413835e-09,2.0253842892597408e-12,1.7372215949569529e-08
3.3528727263793438e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31192838732707456,0.11041487731076483,0.007765105720283526,0.0010360307566695797,0.0058524295829827317,1.2021891643551302e-06,0.0018658955039752693,1.1220106457858537e-08,2.6602253770892212e-17,6.1148011468198864e-06,9.9995107417806182e-17,1.1586011794371014e-08,9.3193886300904125e-14,4.7789733106872355e-08,2.7927346241839288e-14,5.0252577794032768e-15,7.0359125075324284e-06,8.6915630430397569e-12,0.0053206882178056768,0.020287787346201971,2.0045125871711191e-09,2.8434888449924094e-06,1.3819500605419852e-13,8.2340453210098945e-11,1.7752231978811684e-07,1.2967986069916535e-06,2.6101688748606321e-05,2.5345763330183144e-07,6.4577904381424478e-09,1.4341686138527129e-09,2.0305280649118066e-12,1.7371784466373828e-08
3.3633793913881395e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31193158309509117,0.11040335381455295,0.0077447727596980463,0.0010433713030548,0.0058764818260410223,1.2021615844320737e-06,0.0018705185983898377,1.1280910298391301e-08,2.6757036535205878e-17,6.1159704211958447e-06,1.0106780930520352e-16,1.1585806065353596e-08,9.371195911604869e-14,4.8031500102600752e-08,2.7996167286563073e-14,5.0582747482692652e-15,7.0366529960408499e-06,8.7795408354065525e-12,0.0053201836128763625,0.02028503188710758,2.0040513109941129e-09,2.8438514749968383e-06,1.3816329460176881e-13,8.2339446065924137e-11,1.7750717856804659e-07,1.2967783246017146e-06,2.6164609757118589e-05,2.544840263953299e-07,6.4763274104472197e-09,1.4377367631702531e-09,2.0356616267937431e-12,1.7371535666848971e-08
3.373886056396935e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31193493321744525,0.11039183041154409,0.0077245139538310225,0.0010507284713366749,0.005900528644293585,1.2021459265604167e-06,0.0018751226152990022,1.1341732593080838e-08,2.691222781238032e-17,6.1170977616020728e-06,1.0214665184797077e-16,1.1585617028718421e-08,9.4229863226829909e-14,4.827331787116885e-08,2.8064740315213868e-14,5.091368508969343e-15,7.0373605610481362e-06,8.8680062681647362e-12,0.0053196816589146925,0.020282119661965949,2.0035748966190885e-09,2.8442264908893151e-06,1.3813054446700895e-13,8.2338635731118645e-11,1.7749213893292969e-07,1.2967530508407284e-06,2.6227284063818195e-05,2.5551030254132576e-07,6.494776830774083e-09,1.4412910347768598e-09,2.0407850141040641e-12,1.7371467975979314e-08
3.384392721405731e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31193843642692692,0.11038030720445521,0.0077043288536348363,0.0010581021310276529,0.0059245698671313851,1.2021420880695707e-06,0.0018797075991675764,1.140257250178924e-08,2.7067827499311967e-17,6.1181835149020175e-06,1.0323162776934994e-16,1.1585444564679597e-08,9.4747587840337335e-14,4.85151836048327e-08,2.8133066013276216e-14,5.1245386979447567e-15,7.0380354529320993e-06,8.9569591773649132e-12,0.0053191823382584434,0.02027905195508601,2.0030834749015394e-09,2.8446138000328326e-06,1.3809676462446233e-13,8.2338020833958586e-11,1.7747720021899932e-07,1.2967228240094292e-06,2.628971229473129e-05,2.5653645522656818e-07,6.5131388082392704e-09,1.4448314617616436e-09,2.0458982660840353e-12,1.737157984129367e-08
3.3948993864145265e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31194209146541424,0.11036878429514813,0.0076842170134384423,0.0010654921519070704,0.0059486053254112683,1.2021499677526044e-06,0.0018842735949229222,1.1463429190952442e-08,2.7223835495319018e-17,6.1192280248868179e-06,1.0432272960773039e-16,1.1585288554934211e-08,9.5265122254551936e-14,4.8757094517486667e-08,2.8201145071484645e-14,5.1577849525919964e-15,7.0386779198818647e-06,9.0463993889396803e-12,0.0053186856333694993,0.020275830041559122,2.0025771757272153e-09,2.8450133108041486e-06,1.380619639819498e-13,8.2337600021215949e-11,1.7746236176740784e-07,1.296687682071208e-06,2.6351895080533752e-05,2.5756247798792774e-07,6.5314134563269103e-09,1.4483580775124928e-09,2.0510014220146883e-12,1.7371869732477475e-08
3.405406051423322e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31194589708381415,0.11035726178463576,0.007664177990923008,0.0010728984040265384,0.0059726348514446944,1.2021694658411456e-06,0.0018888206479440368,1.1524301833540015e-08,2.7380251702134727e-17,6.1202316323085892e-06,1.0541994971848886e-16,1.1585148882640121e-08,9.5782455857936371e-14,4.8999047844521467e-08,2.826897818568746e-14,5.1911069112707262e-15,7.0392882079208474e-06,9.1363267187889837e-12,0.0053181915268331005,0.020272455187319349,2.0020561280186914e-09,2.84542493258031e-06,1.3802615138102556e-13,8.2337371957867677e-11,1.7744762292419351e-07,1.2966476626556364e-06,2.6413833056428499e-05,2.5858836441200978e-07,6.5496008928082321e-09,1.4518709157086991e-09,2.0560945212135866e-12,1.7372336140992783e-08
3.415912716432118e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31194985204200293,0.11034573977308869,0.0076442113470977036,0.001080320757715211,0.0059966582789865467,1.2022004839808028e-06,0.0018933488040507895,1.1585189609015112e-08,2.7537076023900693e-17,6.1211946749132234e-06,1.0652328027582404e-16,1.1585025432394086e-08,9.6299578129022458e-14,4.9241040842683033e-08,2.8336566056712266e-14,5.2245042133114989e-15,7.0398665609294509e-06,9.2267409728651229e-12,0.0053177000013570645,0.020268928649203304,2.0015204597418947e-09,2.8458485757253889e-06,1.3798933559743145e-13,8.2337335326809266e-11,1.7743298304024695e-07,1.2966028030619517e-06,2.6475526862024626e-05,2.5961410813477179e-07,6.5677012396616539e-09,1.4553700103136879e-09,2.0611776030319616e-12,1.7372977579706042e-08
3.4264193814409135e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31195395510876833,0.11033421835984138,0.0076243166462756232,0.0010877590835849538,0.0060206754432240387,1.2022429252070842e-06,0.0018978581094933084,1.1646091703294541e-08,2.7694308367160287e-17,6.1221174874727187e-06,1.0763271327458489e-16,1.1584918090210335e-08,9.6816478635996248e-14,4.9483070789932156e-08,2.8403909390233584e-14,5.2579764990232657e-15,7.0404132206674379e-06,9.3176419472573556e-12,0.0053172110397710377,0.020265251675009852,2.0009702979126048e-09,2.8462841515774456e-06,1.3795152534154858e-13,8.2337488828574626e-11,1.7741844147127901e-07,1.2965531402624943e-06,2.6536977141218326e-05,2.6063970284114592e-07,6.585714622993856e-09,1.4588553955678611e-09,2.0662507068516497e-12,1.737379258252354e-08
3.436926046449709e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31195820506174993,0.11032269764339828,0.0076044934560498484,0.0010952132525354024,0.0060446861807656963,1.2022966939218036e-06,0.0019023486109415136,1.1707007308709008e-08,2.7851948640852089e-17,6.1230004018170282e-06,1.0874824053209353e-16,1.1584826743499473e-08,9.7333147036280907e-14,4.972513498530473e-08,2.8471008896642244e-14,5.291523409700706e-15,7.0409284267960248e-06,9.4090294282760836e-12,0.0053167246250257309,0.020261425503559423,2.0004057686029119e-09,2.8467315724356841e-06,1.3791272925884596e-13,8.2337831181059747e-11,1.7740399757778672e-07,1.296498710906101e-06,2.6598184542075498e-05,2.6166514226466137e-07,6.6036411729616815e-09,1.4623271059815312e-09,2.0713138720822595e-12,1.7374779704034103e-08
3.447432711458505e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31196260068738219,0.11031117772144024,0.0075847413472696461,0.001102683135758916,0.0060686903296304157,1.2023616958699657e-06,0.0019068203554747955,1.1767935623963504e-08,2.8009996756303365e-17,6.1238437468654582e-06,1.0986985368996129e-16,1.1584751281047803e-08,9.7849573076116989e-14,4.9967230748773063e-08,2.8537865290916664e-14,5.3251445876313287e-15,7.0414124168996762e-06,9.5009031925366893e-12,0.0053162407401921609,0.020257451364753029,1.9998269969476353e-09,2.8471907515478449e-06,1.3787295593032684e-13,8.2338361119252303e-11,1.7738965072502151e-07,1.2964395513214541e-06,2.6659149716716225e-05,2.626904201870737e-07,6.6214810236949771e-09,1.4657851763279689e-09,2.0763671381582491e-12,1.7375937519159119e-08
3.4579393764673005e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31196714078083571,0.11029965869083047,0.007565059894016804,0.0011101686047454275,0.0060926877292366245,1.2024378381171169e-06,0.001911273390571837,1.1828875854097868e-08,2.8168452627223615e-17,6.1246478486576141e-06,1.1099754421589905e-16,1.1584691592996958e-08,9.8365746590140921e-14,5.0209355421107665e-08,2.8604479292495949e-14,5.3588396761024278e-15,7.0418654265076082e-06,9.5932630070429461e-12,0.005315759368460897,0.02025333047963104,1.9992341071507208e-09,2.8476616030977713e-06,1.3783221387297267e-13,8.2339077394965198e-11,1.7737540028295533e-07,1.2963756975203931e-06,2.6719873321200776e-05,2.6371553043799483e-07,6.6392343132203076e-09,1.4692296416365418e-09,2.0814105445362237e-12,1.7377264622809637e-08
3.478952706484892e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31197664959522742,0.11027662368705815,0.0075259072664423032,0.00112518578748316,0.0061406616452805308,1.2026231782417143e-06,0.0019201235243086975,1.1950788910604437e-08,2.848658730218233e-17,6.1261396124144378e-06,1.1327112238412347e-16,1.1584619107322327e-08,9.9397295818726484e-14,5.0693680958627819e-08,2.8736983016887196e-14,5.4264501628537891e-15,7.0426794362033522e-06,9.7794398072461188e-12,0.0053148040976608631,0.020244653310648078,1.9980064653314059e-09,2.8486379848538074e-06,1.3774785732221751e-13,8.2341064048771994e-11,1.7734718613422343e-07,1.2962340497517019e-06,2.6840598462977184e-05,2.6576522348091557e-07,6.6744817797861961e-09,1.4760778984979044e-09,2.0914679361188477e-12,1.7380421173286989e-08
3.4978647035007243e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31198568969812601,0.11025589618728407,0.0074909073360724752,0.0011387532723018002,0.0061838135045771386,1.2028271781204448e-06,0.0019280251425297043,1.2060543563624883e-08,2.877430221623345e-17,6.1273512007970029e-06,1.1533803824151789e-16,1.1584606743617913e-08,1.0032472630207351e-13,5.1129646554321477e-08,2.8855414690185919e-14,5.4875488171402672e-15,7.0433084131278527e-06,9.9486586879855229e-12,0.0053139527825398847,0.020236354056284517,1.9968545308284283e-09,2.8495558060018912e-06,1.3766870752102667e-13,8.2343477125059635e-11,1.7732211690004305e-07,1.2960908674379757e-06,2.6948431578983553e-05,2.6760931284869979e-07,6.7059099221824421e-09,1.4821951568650482e-09,2.1004862645608974e-12,1.7383827337165531e-08
3.516776700516557e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31199517953250938,0.11023517304517361,0.0074561298510027888,0.0011523692704958764,0.0062269410617479337,1.2030658853080638e-06,0.0019358668977697356,1.2170324743034416e-08,2.9063337024226822e-17,6.1284405831574134e-06,1.1742450431906197e-16,1.1584643840325971e-08,1.0125118450523664e-13,5.1565665394562971e-08,2.8973072390718853e-14,5.5488814403694134e-15,7.0438405844756624e-06,1.0119448317394045e-11,0.0053131093538354547,0.020227597934645025,1.9956587432883083e-09,2.8505101527492968e-06,1.3758654861475803e-13,8.2346475265002502e-11,1.772973504507182e-07,1.2959330217787422e-06,2.7055492379140252e-05,2.6945276514799777e-07,6.7370599230778067e-09,1.4882688906875119e-09,2.1094732619350277e-12,1.7387761022747586e-08
