Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),CH2X(27),HX(19),CHX(28),CX(26),OCX(25),CO2X(24)
1.578862845649309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900894791568963,0.11291269218294847,0.021398125962335212,5.6403532675981787e-08,2.2717686000495585e-05,2.7222067168276484e-06,1.4143812338909537e-05,6.2512586102317366e-15,2.6047355594052539e-12,1.0922114121712201e-07,2.2293538194733138e-22,9.9911313660029484e-09,8.0682251116764657e-16,2.7171474239560073e-12,1.8338153614243795e-17,2.1289601352567862e-19,8.1058024454447768e-07,1.9145242508671277e-17,0.0057424427975749041,0.0028083572395655523,2.931677235098216e-10,4.1516956906862127e-07,1.465930538513098e-09,2.0324460905313493e-14,6.8770045777775504e-06,1.7586212508117292e-10,1.9645258817940696e-07,3.2467550772859807e-07,9.9470036735024671e-12
1.5805452578012912e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900618444143226,0.11291270887757132,0.021396676089713428,5.6609154610152895e-08,2.27746111124374e-05,2.7247192688595076e-06,1.4172594726986943e-05,6.298104786925986e-15,2.616116323869017e-12,1.0955036868309954e-07,2.2560161651569777e-22,9.9945730274854688e-09,8.1284832721110138e-16,2.7252108918236544e-12,1.8428446421731322e-17,2.1356305154691542e-19,8.1198287259920501e-07,1.9315327827699108e-17,0.0057423962646588498,0.0028111686456075025,2.9344975355621585e-10,4.1545410256033298e-07,1.4690871071574369e-09,2.0343941107501252e-14,6.8747969829883122e-06,1.7580149936207499e-10,1.9644330891337875e-07,3.2520557555138401e-07,9.973178152164431e-12
1.5822276699532734e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290034213198853,0.1129127255524221,0.021395226345593422,5.6815316394272705e-08,2.2831596503333688e-05,2.7272272418121754e-06,1.4201404342731794e-05,6.3452334471231396e-15,2.6275307281012207e-12,1.0988008177926821e-07,2.2829583999002399e-22,9.9979979077176089e-09,8.1891024831887833e-16,2.733288300835386e-12,1.8519114937668019e-17,2.1423144636046216e-19,8.1338559953236749e-07,1.9486682629294906e-17,0.0057423497228719202,0.0028139797057897707,2.9373174999636327e-10,4.1573843254083103e-07,1.4722463206690616e-09,2.0363418995720954e-14,6.872591219437183e-06,1.7574093978680935e-10,1.9643404768699577e-07,3.2573601502492447e-07,9.999395186303024e-12
1.5839100821052557e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900065855085886,0.11291274220735217,0.021393776729964828,5.7022018902205151e-08,2.2888642159743273e-05,2.7297306422323571e-06,1.4230241181636849e-05,6.3926458582871229e-15,2.6389788188486046e-12,1.1021028027337545e-07,2.3101830410986605e-22,1.000140605453127e-08,8.250084345743595e-16,2.7413796597781682e-12,1.8610160475334407e-17,2.1490119924949828e-19,8.1478842416317598e-07,1.9659314515240809e-17,0.0057423031723667483,0.0028167904201502275,2.9401371283480052e-10,4.1602255935073221e-07,1.4754081761006141e-09,2.0382894574145175e-14,6.8703872864139553e-06,1.7568044658228686e-10,1.9642480444233116e-07,3.2626682607402173e-07,1.0025654801986035e-11
1.585592494257238e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899789613416452,0.11291275884221463,0.021392327242817259,5.7229263008335218e-08,2.2945748068232645e-05,2.7322294766588536e-06,1.4259105239194695e-05,6.4403432914120636e-15,2.6504606428260863e-12,1.1054096393275396e-07,2.3376926247084956e-22,1.0004797515640241e-08,8.3114304649433396e-16,2.749484977436999e-12,1.8701584351502131e-17,2.1557231149699304e-19,8.1619134531384335e-07,1.9833231120724277e-17,0.0057422566132942108,0.0028196007887267235,2.9429564207589849e-10,4.1630648332924721e-07,1.4785726781452056e-09,2.0402367830200341e-14,6.8681851831954265e-06,1.7562001870605915e-10,1.9641557912293999e-07,3.2679800862351733e-07,1.005195702520162e-11
1.5872749064092203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899513406961611,0.11291277545686441,0.021390877884140361,5.7437049587572468e-08,2.3002914215392745e-05,2.7347237516224961e-06,1.4287996510897765e-05,6.4883270210522955e-15,2.6619762467164777e-12,1.1087213252432025e-07,2.3654897054915485e-22,1.0008172338639494e-08,8.3731424503261784e-16,2.7576042625948866e-12,1.8793387886464874e-17,2.1624478438570375e-19,8.175943618095998e-07,2.0008440114684211e-17,0.0057422100458034099,0.0028224108115570898,2.9457753772487181e-10,4.165902048126721e-07,1.481739822334974e-09,2.0421838773892405e-14,6.8659849090441255e-06,1.7555965676730865e-10,1.9640637167097163e-07,3.2732956259825758e-07,1.007830188194002e-11
1.5887890773460045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899264851245458,0.11291279039264882,0.021389573571164985,5.7624522046929094e-08,2.3054415240827342e-05,2.7369647061403198e-06,1.4314021919799054e-05,6.5317582175474099e-15,2.6723692106007366e-12,1.1117059868077173e-07,2.390755015070892e-22,1.0011195492996438e-08,8.4289973865743338e-16,2.7649235687062294e-12,1.8876336770273203e-17,2.1685117439381087e-19,8.1885715720731547e-07,2.0167239567120498e-17,0.0057421681279859046,0.0028249395365227263,2.948312150914995e-10,4.1684538129262781e-07,1.4845925101086714e-09,2.0439360646390806e-14,6.8640062255389195e-06,1.7550538733746092e-10,1.9639810019380564e-07,3.2780827868198505e-07,1.0102048726148923e-11
1.5903032482827887e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289901632402481,0.11291280531184145,0.021388269362234889,5.7812435257154297e-08,2.3105965038975458e-05,2.7392019775264232e-06,1.4340069365220456e-05,6.5754232836869679e-15,2.6827896079877684e-12,1.1146945727265887e-07,2.4162571713091639e-22,1.0014205243469637e-08,8.4851511612397101e-16,2.7722542020044368e-12,1.8959595217484727e-17,2.1745866849499523e-19,8.2012002803326479e-07,2.0327097732086543e-17,0.0057421262035752298,0.0028274679814921694,2.950848652554788e-10,4.1710039426904249e-07,1.4874473380738233e-09,2.0456880642060361e-14,6.8620290224108882e-06,1.7545117088046737e-10,1.9638984310215589e-07,3.282872955044894e-07,1.0125830143494801e-11
1.591817419219573e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898767825286462,0.11291282021434013,0.021386965257342502,5.8000789857147619e-08,2.3157563600091119e-05,2.7414355705251589e-06,1.4366138843875615e-05,6.6193231560413057e-15,2.693237472842379e-12,1.1176870812920416e-07,2.4419980762039125e-22,1.0017201624509538e-08,8.541604956781472e-16,2.779596168888184e-12,1.9043164197939801e-17,2.1806726762394637e-19,8.2138297343728219e-07,2.0488020270853142e-17,0.0057420842726765009,0.002829996146492954,2.953384882204139e-10,4.1735524398523085e-07,1.4903043051764831e-09,2.0474398763421353e-14,6.8600532990932573e-06,1.7539700748553937e-10,1.9638160035471548e-07,3.2876661301098845e-07,1.0149646152886243e-11
1.593331590156357e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898519355017303,0.11291283510004375,0.021385661256480271,5.8189586486151934e-08,2.3209210914439523e-05,2.743665489875623e-06,1.4392230352478068e-05,6.6634587735246343e-15,2.7037128391082059e-12,1.1206835107936127e-07,2.467979644387684e-22,1.0020184670489227e-08,8.5983599585341331e-16,2.7869494757548391e-12,1.9127044683801199e-17,2.1867697271521431e-19,8.2264599257115807e-07,2.0650012867089632e-17,0.0057420423353937312,0.0028325240315525994,2.9559208398988286e-10,4.1760993068380965e-07,1.493163408934881e-09,2.049191501518914e-14,6.858079055010208e-06,1.7534289742528056e-10,1.9637337191017335e-07,3.2924623114668583e-07,1.0173496773232092e-11
1.5948457610931413e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898270913204314,0.11291284996885229,0.021384357359640647,5.8378825783753303e-08,2.326090697229226e-05,2.7458917403116568e-06,1.4418343887741237e-05,6.7078310773947772e-15,2.7142157407077156e-12,1.1236838595181575e-07,2.4942038031556659e-22,1.0023154415704561e-08,8.6554173547070634e-16,2.7943141290004688e-12,1.9211237649554304e-17,2.1928778470321045e-19,8.239090845886342e-07,2.0813081226880874e-17,0.0057420003918298374,0.0028350516366986147,2.9584565256694165e-10,4.178644546077234e-07,1.4960246502345818e-09,2.0509429392026637e-14,6.8561062895767673e-06,1.7528884024978673e-10,1.9636515772808142e-07,3.2972614985680382e-07,1.0197382023441467e-11
1.5963599320299255e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898022499834634,0.11291286482066684,0.021383053566816062,5.8568508389880903e-08,2.331265176392982e-05,2.7481143265618362e-06,1.4444479446378457e-05,6.7524410112573823e-15,2.7247462115421583e-12,1.1266881257498617e-07,2.5206724925733417e-22,1.0026110894374304e-08,8.7127783363890366e-16,2.8016901350198347e-12,1.9295744072012463e-17,2.19899704522207e-19,8.2517224864539853e-07,2.0977231078826826e-17,0.0057419584420866573,0.0028375789619584906,2.960991939548643e-10,4.1811881599879248e-07,1.4988880307338071e-09,2.0526941889275626e-14,6.8541350021997251e-06,1.7523483551663499e-10,1.9635695776811814e-07,3.3020636908659271e-07,1.0221301922396186e-11
1.5978741029667097e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897774114895484,0.11291287965538969,0.021381749877998964,5.8758634944849602e-08,2.3364445279649729e-05,2.7503332533488128e-06,1.4470637025102922e-05,6.797289521359226e-15,2.7353042854889061e-12,1.1296963077699157e-07,2.547387667104537e-22,1.0029054140630608e-08,8.7704440979077106e-16,2.8090775002062274e-12,1.9380564930608285e-17,2.2051273310631977e-19,8.2643548389932443e-07,2.1142468176879067e-17,0.0057419164862648215,0.0028401060073597086,2.9635270815767738e-10,4.1837301509661309e-07,1.5017535458670454e-09,2.0544452519657454e-14,6.8521651922764438e-06,1.7518088406258286e-10,1.9634877198888711e-07,3.3068688878127465e-07,1.024525648895865e-11
1.5993882739034938e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897525758374202,0.1129128944729241,0.021380446293181806,5.8949206089291586e-08,2.3416287509752911e-05,2.7525485253903476e-06,1.4496816620627753e-05,6.8423775561246895e-15,2.7458899964056342e-12,1.1327084038570614e-07,2.5743512931828534e-22,1.0031984188534579e-08,8.8284158362603857e-16,2.8164762309517281e-12,1.9465701206935235e-17,2.2112687138953593e-19,8.2769878951007443e-07,2.1308798295970199e-17,0.0057418745244639906,0.0028426327729297349,2.9660619517840138e-10,4.1862705214200755e-07,1.5046211964590343e-09,2.0561961277306314e-14,6.8501968591960608e-06,1.7512698540335028e-10,1.963406003504669e-07,3.3116770888606673e-07,1.0269245742005475e-11
1.600902444840278e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897277430258198,0.11291290927317423,0.021379142812357036,5.9140222464132269e-08,2.3468178444548339e-05,2.7547601473996871e-06,1.4523018229665971e-05,6.8877060659921314e-15,2.7565033781318041e-12,1.1357244122877766e-07,2.6015653483403341e-22,1.0034901072081624e-08,8.8866947509134496e-16,2.823886333647302e-12,1.9551153884585855e-17,2.2174212030572332e-19,8.2896216463896449e-07,2.1476227230432831e-17,0.0057418325567829206,0.0028451592586960233,2.968596550201736e-10,4.1888092737478495e-07,1.50749098346441e-09,2.0579468157596316e-14,6.8482300023408843e-06,1.750731391205539e-10,1.9633244281295298e-07,3.3164882934623527e-07,1.0293269700396646e-11
1.6024166157770622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897029130535027,0.11291292405604526,0.021377839435517087,5.9331684710656034e-08,2.3520118074357873e-05,2.7569681240845394e-06,1.4549241848930487e-05,6.933276003867238e-15,2.7671444644845505e-12,1.1387443313357772e-07,2.6290318237435218e-22,1.0037804825186873e-08,8.9452820443577423e-16,2.8313078146825422e-12,1.9636923949602226e-17,2.2235848078860436e-19,8.3022560844933165e-07,2.1644760798409985e-17,0.0057417905833192836,0.0028476854646860162,2.971130876866843e-10,4.1913464103322711e-07,1.5103629048684239e-09,2.0596973166406782e-14,6.8462646210847146e-06,1.750193455487585e-10,1.9632429933588028e-07,3.3213025010702039e-07,1.031732838296904e-11
1.6039307867138464e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896780859192337,0.11291293882144354,0.021376536162654419,5.9523593470493566e-08,2.3572106389512045e-05,2.7591724601472645e-06,1.4575487475134115e-05,6.9790883250390154e-15,2.777813289259442e-12,1.1417681592721218e-07,2.6567527237923436e-22,1.0040695481688058e-08,9.0041789220052013e-16,2.8387406804457226e-12,1.9723012390393484e-17,2.2297595377176026e-19,8.3148912010645799e-07,2.1814404841080377e-17,0.005741748604169707,0.0028502113909271423,2.9736649318137567e-10,4.1938819335534394e-07,1.5132369594918128e-09,2.0614476305444477e-14,6.8443007147930267e-06,1.749656047390526e-10,1.9631616987924122e-07,3.3261197111364643e-07,1.0341421808554232e-11
1.6054449576506306e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896532616217861,0.1129129535692764,0.02137523299376148,5.9715949385625716e-08,2.3624143380349321e-05,2.7613731602848059e-06,1.4601755104989551e-05,7.0251439872098799e-15,2.7885098862301939e-12,1.144795894365191e-07,2.6847300663450077e-22,1.0043573075344782e-08,9.0633865922252916e-16,2.846184937323781e-12,1.9809420197766469e-17,2.2359454018863028e-19,8.3275269877758867e-07,2.1985165222994004e-17,0.0057417066194297775,0.0028527370374468162,2.9761987150738957e-10,4.1964158457885919e-07,1.5161131478126996e-09,2.0631977570748956e-14,6.8423382828231003e-06,1.7491191632831221e-10,1.9630805440357782e-07,3.3309399231136301e-07,1.036554999598024e-11
1.6069591285874148e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896284401599435,0.11291296829945195,0.021373929928830721,5.9908753098310232e-08,2.3676229037216749e-05,2.7635702291898197e-06,1.4628044735209424e-05,7.0714439499926554e-15,2.7992342891532251e-12,1.1478275348812522e-07,2.7129658799640106e-22,1.0046437639854917e-08,9.122906265728334e-16,2.8536405917025948e-12,1.9896148364426798e-17,2.2421424097254077e-19,8.3401634363151756e-07,2.2157047827227217e-17,0.0057416646291942658,0.0028552624042724427,2.9787322266810565e-10,4.1989481494045462e-07,1.5189914692991095e-09,2.0649476962919156e-14,6.8403773245260067e-06,1.7485828027188971e-10,1.9629995286923428e-07,3.335763136454261e-07,1.0389712964059421e-11
1.608473299524199e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32896036215325036,0.11291298301187963,0.021372626967854597,6.0102005251240358e-08,2.3728363350473943e-05,2.7657636715482102e-06,1.4654356362506221e-05,7.1179891760081663e-15,2.8099865317577044e-12,1.1508630790832627e-07,2.7414622101251235e-22,1.0049289208819395e-08,9.1827391569098152e-16,2.8611076499663832e-12,1.9983197886070484e-17,2.2483505705664085e-19,8.3528005383947099e-07,2.2330058566083251e-17,0.0057416226335566655,0.00285778749143141,2.9812654666701595e-10,4.2014788467608345e-07,1.5218719226404204e-09,2.066697448487943e-14,6.8384178392425806e-06,1.7480469670240758e-10,1.9629186523658047e-07,3.3405893506108507e-07,1.0413910731592099e-11
1.6099874704609832e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895788057382713,0.11291299770646973,0.021371324110825551,6.0295706487423764e-08,2.3780546310488099e-05,2.7679534920410005e-06,1.4680689983592336e-05,7.1647806300525605e-15,2.8207666477530895e-12,1.153902525231795e-07,2.7702211146062588e-22,1.0052127815769241e-08,9.2428864828299151e-16,2.8685861184981582e-12,2.0070569760557177e-17,2.2545698937395152e-19,8.3654382857442557e-07,2.2504203373036632e-17,0.005741580632609572,0.0028603122989510938,2.9837984350738654e-10,4.204007940212492e-07,1.5247545074188381e-09,2.068447013532457e-14,6.8364598263067448e-06,1.7475116545649023e-10,1.9628379146641961e-07,3.3454185650359458e-07,1.0438143317371446e-11
1.6115016413977674e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895539927760631,0.11291301238313367,0.021370021357736049,6.048985745025363e-08,2.3832777907636146e-05,2.7701396953432191e-06,1.4707045595180052e-05,7.2118192795919008e-15,2.831574670824629e-12,1.1569458715845115e-07,2.7992446663308114e-22,1.0054953494149892e-08,9.3033494638186793e-16,2.8760760036794582e-12,2.0158264988402431e-17,2.2608003885733682e-19,8.3780766701150262e-07,2.2679488207610804e-17,0.0057415386264444753,0.0028628368268588558,2.9863311319241086e-10,4.2065354321064321e-07,1.5276392238608874e-09,2.0701963911632921e-14,6.8345032850440698e-06,1.7469768625720669e-10,1.962757315198245e-07,3.3502507791822526e-07,1.0462410740180485e-11
1.6130158123345516e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895291826447043,0.11291302704178376,0.021368718708578534,6.0684458783413689e-08,2.3885058132304139e-05,2.7723222861253696e-06,1.4733423193981566e-05,7.2591060941081182e-15,2.842410634639293e-12,1.1599931163968895e-07,2.8285349497619993e-22,1.0057766277342419e-08,9.3641293226746336e-16,2.883577311890709e-12,2.0246284572128781e-17,2.2670420643954196e-19,8.3907156832743184e-07,2.285591904903671e-17,0.0057414966151520452,0.0028653610751820493,2.988863557256022e-10,4.2090613247805563e-07,1.5305260707537658e-09,2.0719455817612584e-14,6.832548214773768e-06,1.746442592863222e-10,1.9626768535754186e-07,3.3550859925024484e-07,1.0486713018787246e-11
1.6145299832713358e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895043753430298,0.1129130416823332,0.021367416163345459,6.0879511130953173e-08,2.3937386974888201e-05,2.7745012690522616e-06,1.4759822776708962e-05,7.3066420456205641e-15,2.8532745728410277e-12,1.1630442579216641e-07,2.8580940638848485e-22,1.0060566198646981e-08,9.4252272853029995e-16,2.8910900495109359e-12,2.0334629516784655e-17,2.2732949305316321e-19,8.4033553170096588e-07,2.3033501901390617e-17,0.005741454598821933,0.0028678850439480107,2.9913957111043461e-10,4.2115856205690952e-07,1.5334150465326158e-09,2.0736945856407467e-14,6.8305946148068696e-06,1.745908847094509e-10,1.9625965294050911e-07,3.3599242044490858e-07,1.0511050171950202e-11
1.61604415420812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894795708698849,0.11291305630469609,0.021366113722029286,6.1075015137225899e-08,2.3989764425790283e-05,2.7766766487839498e-06,1.4786244340074251e-05,7.3544281082681768e-15,2.8641665190545528e-12,1.1660992944092919e-07,2.8879241199234241e-22,1.006335329129636e-08,9.4866445802038147e-16,2.8986142229179976e-12,2.0423300829530187e-17,2.2795589963067235e-19,8.4159955631254012e-07,2.321224278953444e-17,0.0057414125775429462,0.0028704087331840669,2.9939275934991227e-10,4.2141083218027462e-07,1.5363061518462279e-09,2.0754434021783283e-14,6.8286424844484223e-06,1.7453756200995334e-10,1.9625163423046064e-07,3.3647654144749217e-07,1.0535422218423266e-11
1.6175583251449041e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894547692241233,0.11291307090878749,0.021364811384622481,6.1270971446935221e-08,2.404219047542204e-05,2.7788484299750325e-06,1.4812687880789313e-05,7.4024652586214054e-15,2.8750865068825179e-12,1.1691582241076195e-07,2.9180272431336655e-22,1.0066127588446135e-08,9.5483824388535125e-16,2.9061498384884114e-12,2.0512299519947717e-17,2.2858342710439824e-19,8.4286364134451682e-07,2.3392147762200088e-17,0.0057413705514029346,0.0028729321429175319,2.9964592044731489e-10,4.2166294308004643e-07,1.5391993868551445e-09,2.0771920313423242e-14,6.8266918229962501e-06,1.74484291043826e-10,1.9624362918889867e-07,3.3696096220328575e-07,1.0559829176946473e-11
1.6190724960816883e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894299704046098,0.1129130854945235,0.021363509151117479,6.1467380705146702e-08,2.4094665114207251e-05,2.7810166172744469e-06,1.4839153395565953e-05,7.4507544757741106e-15,2.8860345699046621e-12,1.1722210452618009e-07,2.9484055734049487e-22,1.0068889123171988e-08,9.6104420958168359e-16,2.9136969025973078e-12,2.0601626600134228e-17,2.2921207640652213e-19,8.4412778598125282e-07,2.3573222892949874e-17,0.005741328520488761,0.0028754552731757067,2.9989905440628977e-10,4.2191489498756955e-07,1.5420947490884861e-09,2.0789404738465043e-14,6.8247426297399464e-06,1.7443107227481195e-10,1.9623563777688511e-07,3.3744568265756825e-07,1.0584271066244778e-11
1.6205866670184725e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894051744102148,0.11291310006182102,0.021362207021506759,6.1664243557253086e-08,2.4147188332576277e-05,2.7831812153260048e-06,1.4865640881115864e-05,7.4992967411051736e-15,2.8970107416799702e-12,1.1752877561145653e-07,2.9790612639884496e-22,1.0071637928477533e-08,9.6728247884546041e-16,2.9212554216185618e-12,2.0691283084465427e-17,2.2984184846909098e-19,8.4539198940889927e-07,2.375547427787908e-17,0.0057412864848864088,0.0028779781239858795,3.0015216123006834e-10,4.2216668813379084e-07,1.5449922380051085e-09,2.0806887295422869e-14,6.8227949039628782e-06,1.7437790553526177e-10,1.9622765995627384e-07,3.3793070275560343e-07,1.0608747905036698e-11
1.6221008379552567e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893803812398237,0.11291311461059786,0.021360904995782769,6.1861560648990285e-08,2.4199760120965977e-05,2.7853422287681451e-06,1.4892150334150646e-05,7.5480930383891628e-15,2.9080150557456659e-12,1.1783583549061028e-07,3.0099964821410028e-22,1.0074374037290869e-08,9.7355317570589466e-16,2.9288254019247297e-12,2.0781269989705955e-17,2.3047274422401136e-19,8.4665625081548985e-07,2.3938908036721547e-17,0.0057412444446809478,0.0028805006953753279,3.00405240921522e-10,4.2241832274899364e-07,1.5478918554955964e-09,2.0824367975720198e-14,6.8208486449420741e-06,1.7432479007646063e-10,1.9621969568959832e-07,3.384160224427022e-07,1.0633259712035068e-11
1.623615008892041e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893555908923267,0.11291312914077276,0.021359603073937968,6.2059332626423031e-08,2.425238046982528e-05,2.7874996622341502e-06,1.4918681751381799e-05,7.597144353701517e-15,2.919047545618068e-12,1.1814328398741821e-07,3.0412134086824634e-22,1.0077097482467845e-08,9.7985642447367138e-16,2.936406849887107e-12,2.0871588334916458e-17,2.3110476460305542e-19,8.4792056939085503e-07,2.4123530311972579e-17,0.0057412023999565878,0.0028830229873713152,3.0065829348421069e-10,4.2266979906256394e-07,1.5507935998572511e-09,2.0841846785640704e-14,6.8189038519472248e-06,1.7427172626721259e-10,1.9621174493843022e-07,3.389016416641665e-07,1.0657806505936086e-11
1.625129179828825e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893308033666246,0.11291314365226533,0.021358301255964829,6.2257560135962201e-08,2.4305049369614162e-05,2.7896535203518682e-06,1.4945235129520726e-05,7.6464516755410276e-15,2.9301082447914651e-12,1.184511209254027e-07,3.0727142387252843e-22,1.0079808296788314e-08,9.8619234975590585e-16,2.9439997718756599e-12,2.0962239141575762e-17,2.3173791053785308e-19,8.4918494432671699e-07,2.4309347270125419e-17,0.0057411603507966213,0.0028855450000010961,3.0091131892194004e-10,4.2292111730334199e-07,1.5536974672820007e-09,2.0859323736200392e-14,6.8169605242406603e-06,1.7421871490786938e-10,1.9620380766410026e-07,3.3938756036525227e-07,1.0682388305420335e-11
1.6266433507656093e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32893060186616252,0.11291315814499606,0.021356999541855794,6.245624382435292e-08,2.4357766810795193e-05,2.7918038077438953e-06,1.4971810465278742e-05,7.6960159947502229e-15,2.9411971867388404e-12,1.1875934612784141e-07,3.1045011813139384e-22,1.0082506512958904e-08,9.925610764463466e-16,2.9516041742590736e-12,2.1053223433503033e-17,2.3237218295989765e-19,8.5044937481661748e-07,2.4496365100939099e-17,0.0057411182972834859,0.0028880667332919067,3.0116431723741495e-10,4.2317227769990046e-07,1.5566034599061374e-09,2.0876798814647106e-14,6.8150186610797378e-06,1.7416575497787281e-10,1.9619588382988042e-07,3.3987377849124537e-07,1.0707005129167121e-11
1.6281575217023935e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32892812367762492,0.11291317261888638,0.021355697931603339,6.2655384338727011e-08,2.4410532783840753e-05,2.793950529026747e-06,1.4998407755367031e-05,7.7458383048857832e-15,2.9523144049084878e-12,1.1906795941772937e-07,3.1365764616439325e-22,1.0085192163601541e-08,9.9896272977064744e-16,2.9592200634045406e-12,2.1144542237227652e-17,2.3300758280052352e-19,8.5171386005620203e-07,2.4684590021144151e-17,0.0057410762394986296,0.0028905881872709782,3.0141728843355619e-10,4.2342328047986577e-07,1.5595115799220291e-09,2.0894272014629584e-14,6.8130782617142849e-06,1.7411284581667685e-10,1.9618797339878908e-07,3.4036029598749057e-07,1.0731656995849788e-11
1.6296716926391777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32892564577094252,0.11291318707385857,0.021354396425199929,6.2854982326528902e-08,2.4463347279237515e-05,2.7960936888120134e-06,1.5025026996496712e-05,7.7959196017024959e-15,2.9634599327286994e-12,1.1937696061783484e-07,3.1689423181081531e-22,1.0087865281269929e-08,1.0053974352231796e-15,2.966847445678053e-12,2.1236196581475545e-17,2.3364411099093685e-19,8.5297839924281006e-07,2.4874028269395537e-17,0.0057410341775227082,0.0028931093619655236,3.016702325142241e-10,4.2367412587022377e-07,1.5624218231630916e-09,2.0911743349118451e-14,6.8111393253867376e-06,1.7405998838308656e-10,1.9618007633237195e-07,3.4084711279930988e-07,1.0756343924120055e-11
1.631185863575962e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32892316814600864,0.11291320150983557,0.021353095022638019,6.3055038435492484e-08,2.4516210287476865e-05,2.7982332917067252e-06,1.505166818537881e-05,7.8462608829922572e-15,2.9746338036092334e-12,1.1968634955071591e-07,3.2016010013594499e-22,1.0090525898454552e-08,1.0118653185473529e-15,2.9744863274444941e-12,2.132818749700875e-17,2.3428176846222491e-19,8.5424299157534861e-07,2.5064686104662666e-17,0.0057409921114356579,0.0028956302574027495,3.0192314948279886e-10,4.2392481409732238e-07,1.5653341880703835e-09,2.0929212820251645e-14,6.8092018513350989e-06,1.7400718280320831e-10,1.961721925932029e-07,3.4133422887196011e-07,1.0781065932617953e-11
1.632700034512746e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32892069080271769,0.11291321592674128,0.021351793723910079,6.3255553313706157e-08,2.4569121799055574e-05,2.8003693423123221e-06,1.5078331318724248e-05,7.8968631490442821e-15,2.9858360509371147e-12,1.1999612603867398e-07,3.2345547771199969e-22,1.0093174047568574e-08,1.018366505791834e-15,2.9821367150673794e-12,2.142051601708591e-17,2.3492055614532907e-19,8.5550763625464221e-07,2.5256569810862923e-17,0.0057409500413165265,0.0028981508736098489,3.0217603934212416e-10,4.2417534538716185e-07,1.5682486766104961e-09,2.094668041936243e-14,6.8072658387914693e-06,1.7395442828493294e-10,1.9616432214485353e-07,3.4182164415076531e-07,1.0805823039980946e-11
1.6342142054495303e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32891821374096492,0.1129132303245004,0.021350492529008572,6.3456527609600614e-08,2.4622081804481594e-05,2.8025018452248446e-06,1.5105016393243862e-05,7.9477274025611134e-15,2.9970667080774013e-12,1.2030628990376344e-07,3.267805925742549e-22,1.009580976095061e-08,1.0249011233002402e-15,2.9897986149089075e-12,2.1513183177379246e-17,2.3556047497105047e-19,8.5677233248336221e-07,2.5449685696059984e-17,0.0057409079672435222,0.002900671210614002,3.0242890209547366e-10,4.2442571996508677e-07,1.5711652881873613e-09,2.0964146147711874e-14,6.8053312869809659e-06,1.7390172482793767e-10,1.961564649502358e-07,3.4230935858106365e-07,1.0830615264837046e-11
