Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),H2X(49),C2H4(47),C2H6X(52)
6.515419772520672e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441617903625397,0.11025473096115875,0.022821516327707861,0.0,1.1029673065486148e-12,0.00019590323119781031,0.0,6.1867043998011709e-07,0.0,0.00059418729665371682,1.6784310971748372e-14,0.00028922185750426008,2.3748790027952289e-11,3.3112425419544587e-14,0.0,0.0,1.2091007591079153e-11,1.1094359203384784e-09,0.0077788717004632253,9.5970973406339599e-08,6.7462600293802797e-05,5.849697562518124e-08,3.3732461752018401e-09,8.5139478324409492e-10,3.0008210353890476e-06,3.7866138397680468e-05,3.7395417822131068e-06,1.7492243272240846e-09,1.642429310527109e-09
6.537755553777589e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441383319475097,0.11025049352116438,0.022821516316414405,0.0,1.1182771979252197e-12,0.00019716262426943613,0.0,6.2481311405078202e-07,0.0,0.00059620892429574442,1.7068785376817096e-14,0.00028964620065678032,2.3992732637933408e-11,3.3684340932649425e-14,0.0,0.0,1.2212608207134724e-11,1.1248172569851569e-09,0.0077807996060363146,9.5970466709390029e-08,6.7580176892760029e-05,5.869112808151407e-08,3.3847242330794378e-09,8.5983599087688778e-10,3.0259283161543323e-06,3.8116325576740656e-05,3.7643880172908025e-06,1.7734991115586501e-09,1.6589783206836583e-09
6.560091335034506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44441151463074147,0.11024628361467328,0.022821516305120658,0.0,1.1337403390579629e-12,0.00019842473328619614,0.0,6.309940918361828e-07,0.0,0.00059823000695639786,1.7357018290290815e-14,0.00029006834780251545,2.423826749369195e-11,3.4263905840845237e-14,0.0,0.0,1.2334929869853225e-11,1.1403561184290207e-09,0.0077826995286097806,9.5969965904245666e-08,6.7697486030256378e-05,5.8885226450110397e-08,3.3961991972713082e-09,8.6833114496715118e-10,3.0511560628577748e-06,3.8367309137534988e-05,3.7892902616915291e-06,1.7980227493266618e-09,1.6756322676425267e-09
6.582427116291424e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440922296797708,0.11024210087043154,0.022821516293826682,0.0,1.1493576350900686e-12,0.00019968954969956507,0.0,6.3721345821867852e-07,0.0,0.00060025054130077502,1.7649044768434334e-14,0.00029048831018637912,2.4485398408220709e-11,3.485119135137376e-14,0.0,0.0,1.245797349980199e-11,1.1560535288774371e-09,0.0077845718428192741,9.5969470909639377e-08,6.7814529720495128e-05,5.9079270440555629e-08,3.4076710488406162e-09,8.7688040331941303e-10,3.0765044294246892e-06,3.8619088703962379e-05,3.8142483360344059e-06,1.822796860336312e-09,1.6923913907473647e-09
6.604762897548341e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440695783525791,0.11023794492219129,0.022821516282532525,0.0,1.1651299923217393e-12,0.00020095706500711523,0.0,6.4347129770962824e-07,0.0,0.00060227052401131819,1.794490004444646e-14,0.00029090609899586528,2.4734129177392566e-11,3.544626902103904e-14,0.0,0.0,1.2581740010077934e-11,1.1719105149660511e-09,0.0077864169182795626,9.5968981645394333e-08,6.7931309950829716e-05,5.9273259764519733e-08,3.4191397689490044e-09,8.8548392356884213e-10,3.1019735691508462e-06,3.8871663898714345e-05,3.8392620619297806e-06,1.8478230682433492e-09,1.709255928310775e-09
6.627098678805259e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440471886636507,0.11023381540864344,0.022821516271238251,0.0,1.1810583182007372e-12,0.00020222727075209197,0.0,6.4976769444942501e-07,0.0,0.00060428995178778079,1.8244619528308502e-14,0.00029132172536134427,2.4984463579960967e-11,3.6049210755990301e-14,0.0,0.0,1.270623030634926e-11,1.18792810574772e-09,0.0077882351196518597,9.5968498032409674e-08,6.8047828682325662e-05,5.9467194135754402e-08,3.4306053388564062e-09,8.9414186318301311e-10,3.1275636347070581e-06,3.9125034343276882e-05,3.8643312619691609e-06,1.8731030005335615e-09,1.7262261176143028e-09
6.649434460062176e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44440250569999318,0.11022971197335138,0.022821516259943917,0.0,1.1971435213130126e-12,0.00020350015852299593,0.0,6.5610273220753929e-07,0.0,0.00060630882134719052,1.8548238806628112e-14,0.00029173520035635797,2.5236405377560911e-11,3.6660088811499265e-14,0.0,0.0,1.2831445286896887e-11,1.2041073326814389e-09,0.0077900268067102509,9.5968019992645831e-08,6.8164087850305433e-05,5.9661073270090571e-08,3.442067739920839e-09,9.0285437946265046e-10,3.1532747781447204e-06,3.9379199657931467e-05,3.8894557597153574e-06,1.8986382885052553e-09,1.7433021949084482e-09
6.671770241319094e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444003179796846,0.11022563426468537,0.02282151624864957,0.0,1.2133865113733868e-12,0.00020477571995317428,0.0,6.6247649438257045e-07,0.0,0.00060832712942381593,1.8855793642478261e-14,0.00029214653499791334,2.5489958314710379e-11,3.7278975791732203e-14,0.0,0.0,1.2957385842655502e-11,1.2204492296212716e-09,0.0077917923344072324,9.5967547449110237e-08,6.8280089364878931e-05,5.9854896885435246e-08,3.453526953598208e-09,9.1162162954353581e-10,3.1791071508999434e-06,3.9634159461757445e-05,3.9146353796928411e-06,1.9244305672517338e-09,1.7604843954126992e-09
6.694106022576011e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439815535376398,0.1102215819357579,0.022821516237355274,0.0,1.2297881992162851e-12,0.0002060539467204189,0.0,6.6888906400230107e-07,0.0,0.00061034487276913016,1.9167319975231514e-14,0.00029255574024677502,2.5745126118812351e-11,3.7905944649516386e-14,0.0,0.0,1.3084052857254279e-11,1.2369548328052848e-09,0.0077935320529383739,9.5967080325843332e-08,6.8395835111457578e-05,6.0048664701769122e-08,3.4649829614421101e-09,9.2044377039692202e-10,3.2050609037991724e-06,3.9889913372632943e-05,3.9398699473783041e-06,1.9504814756437874e-09,1.7777729533155875e-09
6.716441803832929e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439601747527452,0.11021755464435999,0.022821516226061083,0.0,1.2463494967865198e-12,0.00020733483054657283,0.0,6.7534052372376292e-07,0.0,0.00061236204815177497,1.9482853920389546e-14,0.00029296282700775624,2.6001912500157151e-11,3.8541068686101343e-14,0.0,0.0,1.3211447207057302e-11,1.2536251808444809e-09,0.0077952463078060988,9.5966618547904697e-08,6.8511326951255751e-05,6.0242376441143208e-08,3.4764357451036189e-09,9.2932095883169754e-10,3.2311361870627126e-06,4.0146461007237781e-05,3.9651592891914165e-06,1.9767926563121753e-09,1.7951681017747627e-09
6.738777585089846e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439390400191375,0.1102135520528983,0.022821516214767051,0.0,1.2630713171301218e-12,0.00020861836319714352,0.0,6.8183095583330586e-07,0.0,0.00061437865235752288,1.9802431769407967e-14,0.00029336780613000866,2.6260321151925419e-11,3.9184421550914691e-14,0.0,0.0,1.3339569761203646e-11,1.2704613147117318e-09,0.0077969354398826273,9.5966162041359235e-08,6.8626566721775888e-05,6.0436031827676278e-08,3.4878852863310792e-09,9.3825335149432284e-10,3.2573331503106221e-06,4.0403801981054129e-05,3.9905032324857794e-06,2.0033657556301153e-09,1.8126700729170872e-09
6.761113366346763e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44439181459597199,0.11020957382833292,0.022821516203473235,0.0,1.2799545743852261e-12,0.0002099045364809231,0.0,6.8836044224667602e-07,0.0,0.00061639468218924285,2.0126089989516495e-14,0.0002937706884073113,2.6520355750191453e-11,3.9836077241312693e-14,0.0,0.0,1.3468421381647159e-11,1.2874642777307206e-09,0.0077985997854720657,9.596571073326391e-08,6.874155623728293e-05,6.0629630587551248e-08,3.4993315669699046e-09,9.4724110487145943e-10,3.2836519425654177e-06,4.0661935908370262e-05,4.0159016055400586e-06,2.0302024236957792e-09,1.830279097838753e-09
6.783449147603681e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438974892426947,0.11020561964211642,0.022821516192179675,0.0,1.2970001837730016e-12,0.00021119334224961589,0.0,6.9492906450909992e-07,0.0,0.00061841013446685964,2.0453865223534377e-14,0.00029417148457835723,2.6782019953927074e-11,4.0496110102325626e-14,0.0,0.0,1.3598002923195939e-11,1.3046351155648806e-09,0.0078002396763716562,9.5965264551653968e-08,6.8856297289261967e-05,6.0823172449012844e-08,3.5107745689623525e-09,9.5628437528915885e-10,3.3100927122585468e-06,4.0920862402280605e-05,4.0413542375493016e-06,2.0573043143147923e-09,1.8479954066054158e-09
6.805784928860598e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438770665809652,0.11020168917013312,0.022821516180886434,0.0,1.3142090615886331e-12,0.00021248477239747249,0.0,7.0153690379537422e-07,0.0,0.00062042500602731815,2.0785794289681335e-14,0.00029457020532703941,2.7045317405005901e-11,4.1164594826397896e-14,0.0,0.0,1.3728315233551496e-11,1.321974876206341e-09,0.007801855439932219,9.5964823425530314e-08,6.8970791646867972e-05,6.1016657142363153e-08,3.5222142743473182e-09,9.6538331891630523e-10,3.3366556072318877e-06,4.1180581074690577e-05,4.0668609586164333e-06,2.0846730849827297e-09,1.8658192282523524e-09
6.828120710117516e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438568747315282,0.11019778209263978,0.022821516169593572,0.0,1.3315821251923511e-12,0.00021377881886092996,0.0,7.0818404090996418e-07,0.0,0.00062243929372454503,2.1121914181383799e-14,0.0002949668612827358,2.7310251728208152e-11,4.1841606453123032e-14,0.0,0.0,1.3859359153347627e-11,1.3394846099648703e-09,0.0078034473991177751,9.5964387284846287e-08,6.9085041057357106e-05,6.12100843999602e-08,3.5336506652601231e-09,9.7453809176260773e-10,3.3633407747453068e-06,4.1441091536315635e-05,4.0924215997439152e-06,2.1123103968676277e-09,1.8837507907846336e-09
6.850456491374433e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438369104948827,0.11019389809420664,0.022821516158301129,0.0,1.3491202930005103e-12,0.0002150754736182588,0.0,7.1487055628710642e-07,0.0,0.00062445299442940834,2.1462262067076559e-14,0.00029536146302059209,2.7576826531225803e-11,4.252722036897343e-14,0.0,0.0,1.3991135516188992e-11,1.3571653694568333e-09,0.0078050158725643691,9.5963956060494601e-08,6.9199047246514128e-05,6.1403453956212132e-08,3.5450837239322727e-09,9.837488496834422e-10,3.390148361476326e-06,4.1702393396687928e-05,4.118035992825572e-06,2.1402179147924991e-09,1.9017903211773254e-09
6.872792272631351e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44438171707144486,0.1101900368636594,0.022821516147009151,0.0,1.3668244844767152e-12,0.00021637472868921555,0.0,7.2159652999092162e-07,0.0,0.00062646610502968113,2.1806875289999931e-14,0.0002957540210618033,2.7845045404668293e-11,4.3221512307025166e-14,0.0,0.0,1.4123645148689403e-11,1.3750182095941419e-09,0.0078065611746381035,9.5963529684295283e-08,6.9312811919058058e-05,6.1596765547576982e-08,3.5565134326912622e-09,9.9301574837590287e-10,3.4170785135296283e-06,4.1964486264153279e-05,4.1437039706385828e-06,2.1683973072178461e-09,1.9199380453756957e-09
6.895128053888268e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437976522759853,0.11018619809402221,0.022821516135717701,0.0,1.3846956201229949e-12,0.0002176765761347018,0.0,7.2836204171552879e-07,0.0,0.00062847862242999949,2.2155791367992339e-14,0.00029614454587389494,2.8114911922068628e-11,4.3924558346677657e-14,0.0,0.0,1.425688887050985e-11,1.3930441875732138e-09,0.007808083615492397,9.5963108088982748e-08,6.9426336759049841e-05,6.1790018912555338e-08,3.5679397739603393e-09,1.0023389433860046e-09,3.4441313764337474e-06,4.2227369745880913e-05,4.1694253668356092e-06,2.1968502462241906e-09,1.9381941882954568e-09
6.917463835145186e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437783521070306,0.11018238148246096,0.022821516124426816,0.0,1.4027346214710238e-12,0.00021898100805642842,0.0,7.3516717078517063e-07,0.0,0.00063049054355182523,2.2509047993278427e-14,0.00029653304787100135,2.8386429639889892e-11,4.4636434913368328e-14,0.0,0.0,1.43908674943962e-11,1.4112443628639371e-09,0.0078095835011244711,9.5962691208193817e-08,6.9539623430272615e-05,6.1983213791691664e-08,3.5793627302582771e-09,1.0117185901015257e-09,3.4713070951540487e-06,4.2491043447856875e-05,4.1952000159371029e-06,2.2255784074946017e-09,1.9565589738230111e-09
6.939799616402103e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437592671763293,0.11017858673022768,0.022821516113136556,0.0,1.4209424110733891e-12,0.00022028801659658583,0.0,7.4201199615434301e-07,0.0,0.00063250186533340372,2.2866683032252646e-14,0.00029691953741414377,2.865960209753224e-11,4.5357218778282297e-14,0.0,0.0,1.4525581826216678e-11,1.4296197971986389e-09,0.0078110611334310858,9.5962278976455358e-08,6.9652673576623043e-05,6.2176349927564548e-08,3.5907822841991544e-09,1.0211548437632778e-09,3.4986058140844623e-06,4.2755506974898639e-05,4.2210277533237285e-06,2.2545834702972414e-09,1.9750326248157343e-09
6.96213539765902e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437403944932874,0.11017481354260565,0.022821516101846965,0.0,1.4393199124949082e-12,0.00022159759393751947,0.0,7.4889659640793115e-07,0.0,0.0006345125847297252,2.3228734525258484e-14,0.00029730402481150693,2.893443281734031e-11,4.6086987058057161e-14,0.0,0.0,1.4661032664999038e-11,1.4481715545610576e-09,0.0078125168102635093,9.5961871329172479e-08,6.976548882246461e-05,6.2369427064791093e-08,3.6021984184921215e-09,1.0306478594524732e-09,3.5260276770665985e-06,4.3020759930642473e-05,4.246908415228951e-06,2.2838671174679057e-09,1.9936153631022557e-09
6.984471178915938e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437217311074256,0.11017106162885514,0.022821516090558092,0.0,1.4578680503039891e-12,0.00022290973230141046,0.0,7.5582104976135318e-07,0.0,0.00063652269871248234,2.3595240686363142e-14,0.00029768652031871365,2.9210925304611089e-11,4.6825817214482776e-14,0.0,0.0,1.4797220802967476e-11,1.4669007011753217e-09,0.007813950825481782,9.5961468202616765e-08,6.9878070773007786e-05,6.2562444950012749e-08,3.6136111159411673e-09,1.0401977921090697e-09,3.5535728273729625e-06,4.3286801917566516e-05,4.272841838731747e-06,2.3134310353925875e-09,2.0123074094827792e-09
7.006806960172855e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44437032741078336,0.11016733070215984,0.022821516079269986,0.0,1.4765877500640394e-12,0.00022422442394996167,0.0,7.6278543406070751e-07,0.0,0.00063853220427003083,2.3966239903127902e-14,0.00029806703413909818,2.9489083047602112e-11,4.7573787054196309e-14,0.0,0.0,1.4934147025579287e-11,1.4858083054949322e-09,0.0078153634690082061,9.5961069533914506e-08,6.9990421014632851e-05,6.2755403331905415e-08,3.6250203594448893e-09,1.0498047965096367e-09,3.5812414077370026e-06,4.3553632536967081e-05,4.2988278617494501e-06,2.3432769139900305e-09,2.0311089837294055e-09
7.029142741429773e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436850206226491,0.11016362047957437,0.022821516067982696,0.0,1.4954799383249182e-12,0.00022554166118408838,0.0,7.6978982678292914e-07,0.0,0.00064054109840734695,2.4341770736374111e-14,0.00029844557642397967,2.9768909517540156e-11,4.8330974728372404e-14,0.0,0.0,1.5071812111561276e-11,1.5048954381917563e-09,0.0078167550268801855,9.5960675261035259e-08,7.0102541115266677e-05,6.2948301961157265e-08,3.6364261319962622e-09,1.0594690272982258e-09,3.6090335603213743e-06,4.382125138899677e-05,4.3248663230307335e-06,2.3734064466943146e-09,2.050020304586487e-09
7.05147852268669e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443666967818527,0.11015993068197182,0.022821516056696259,0.0,1.5145455426144368e-12,0.00022686143634361415,0.0,7.7683430503595152e-07,0.0,0.00064254937814598562,2.4721871919944753e-14,0.00029882215727293113,3.005040816863035e-11,4.9097458732408445e-14,0.0,0.0,1.5210216832945868e-11,1.5241631721450178e-09,0.007818125781302275,9.596028532278072e-08,7.0214432624667185e-05,6.314114059048934e-08,3.6478284166823868e-09,1.0691906389473685e-09,3.6369494267676505e-06,4.4089658072621058e-05,4.3509570621487092e-06,2.4038213304374301e-09,2.0690415897709892e-09
7.071580725817916e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436508895659949,0.11015662709982832,0.022821516046539241,0.0,1.5318536245626182e-12,0.00022805139761338466,0.0,7.8320867202498957e-07,0.0,0.00064435630215153362,2.5067902787442883e-14,0.00029915941131507961,3.030518951068788e-11,4.9795307851652812e-14,0.0,0.0,1.5335414103179806e-11,1.5416594352819744e-09,0.0078193419035265527,9.5959938034536756e-08,7.0314940804162525e-05,6.3314643854191802e-08,3.6580874768722751e-09,1.0779892776424461e-09,3.6621795985219986e-06,4.4331897351535736e-05,4.3744832929714436e-06,2.4314401062637256e-09,2.086254945052456e-09
7.091682928949142e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436349695885885,0.11015333964067077,0.02282151603638299,0.0,1.5493036031049219e-12,0.00022924340289918847,0.0,7.8961562614485509e-07,0.0,0.00064616272394699072,2.5417695633277907e-14,0.000299495092023331,3.056133059776136e-11,5.050080856531855e-14,0.0,0.0,1.5461211651497417e-11,1.5593036414638035e-09,0.0078205416009119906,9.5959594164968405e-08,7.0415266170535573e-05,6.34880981418488e-08,3.6683436860705507e-09,1.0868346322644187e-09,3.687510195256322e-06,4.4574774154312491e-05,4.3980516237547858e-06,2.4592926357208696e-09,2.1035577042271744e-09
7.111785132080367e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436192058987839,0.11015006810874689,0.022821516026227541,0.0,1.5668961564074039e-12,0.0002304374466964122,0.0,7.9605522284125722e-07,0.0,0.00064796864139534793,2.5771279052922836e-14,0.00029982920665383547,3.0818833912640049e-11,5.1214018810441564e-14,0.0,0.0,1.5587610026944114e-11,1.5770965773618029e-09,0.0078217250714254071,9.5959253671146553e-08,7.0515409817145224e-05,6.3661503277366181e-08,3.6785970321423365e-09,1.0957268151236698e-09,3.712941319094136e-06,4.4818288186206429e-05,4.421661939233735e-06,2.4873801630704308e-09,2.1209500238778458e-09
7.131887335211593e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436035965330656,0.11014681231068396,0.022821516016072914,0.0,1.5846319632568309e-12,0.00023163352352523932,0.0,8.025275173182412e-07,0.0,0.00064977405237036856,2.61286817547503e-14,0.00030016176242946062,3.1077701926970294e-11,5.1934996749089904e-14,0.0,0.0,1.5714609774261721e-11,1.5950390310681209e-09,0.0078228925106446686,9.5958916510660327e-08,7.0615372826236748e-05,6.3834859085968875e-08,3.6888475030139217e-09,1.104665938444473e-09,3.7384730717959464e-06,4.5062439151730561e-05,4.4453141246677047e-06,2.5157039348255941e-09,2.1384320599141247e-09
7.151989538342819e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435881395516325,0.11014357205546034,0.022821516005919161,0.0,1.6025117030557841e-12,0.00023283162793048226,0.0,8.0903256453830201e-07,0.0,0.00065157895475656167,2.6489932559879833e-14,0.00030049276653994656,3.1337937101262129e-11,5.2663800768164802e-14,0.0,0.0,1.58422114339092e-11,1.6131317920892784e-09,0.007824044111787545,9.5958582641611402e-08,7.0715156269090919e-05,6.4008165394190859e-08,3.6990950866726193e-09,1.1136521143443287e-09,3.7641055547864067e-06,4.5307226754632396e-05,4.4690080658367777e-06,2.5442651997409068e-09,2.1560039675728938e-09
7.172091741474045e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435728330381147,0.11014034715437679,0.022821515995766307,0.0,1.6205360558177909e-12,0.0002340317544814176,0.0,8.1557041922249928e-07,0.0,0.0006533833464491581,2.6855060402022653e-14,0.00030082222614206218,3.1599541884895905e-11,5.3400489479199179e-14,0.0,0.0,1.5970415542083129e-11,1.6313756513396966e-09,0.0078251800657401852,9.5958252022607593e-08,7.0814761206212392e-05,6.4181422029869035e-08,3.7093397711666071e-09,1.122685454848973e-09,3.7898388691374209e-06,4.5552650697914476e-05,4.4927436490380136e-06,2.5730652088020349e-09,2.1736659014185328e-09
7.19219394460527e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443557675099285,0.11013713742102847,0.022821515985614375,0.0,1.6387057021624787e-12,0.00023523389777162332,0.0,8.2214113585057711e-07,0.0,0.0006551872253540824,2.7224094327324518e-14,0.00030115014835975897,3.1862518716129211e-11,5.4145121718153841e-14,0.0,0.0,1.6099222630738075e-11,1.649771401135226e-09,0.0078263005610852577,9.5957924612756174e-08,7.0914188687495078e-05,6.4354628822160907e-08,3.7195815446047858e-09,1.1317660718927848e-09,3.8156731155695421e-06,4.5798710683836668e-05,4.516520761081815e-06,2.602105215215515e-09,2.1914180153432111e-09
7.212296147736496e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435426638647901,0.11013394267127703,0.022821515975463412,0.0,1.6570213233107485e-12,0.00023643805241881815,0.0,8.2874476866108495e-07,0.0,0.0006569905893879294,2.7597063494206283e-14,0.0003014765402843251,3.2126870022103952e-11,5.4897756545211349e-14,0.0,0.0,1.6228633227606957e-11,1.6683198351866765e-09,0.0078274057841297845,9.595760037165881e-08,7.101343975237211e-05,6.4527785601524611e-08,3.7298203951566482e-09,1.1408940773097706e-09,3.8416083944663547e-06,4.6045406413905524e-05,4.5403392892883343e-06,2.6313864743985219e-09,2.2092604625671797e-09
7.232398350867722e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435277974868609,0.11013076272322321,0.02282151596531343,0.0,1.6754836010799769e-12,0.00023764421306470245,0.0,8.3538137165150339e-07,0.0,0.00065879343647793622,2.797399717320236e-14,0.00030180140897453873,3.2392598218853719e-11,5.5658453244567492e-14,0.0,0.0,1.6358647856221114e-11,1.6870217485933605e-09,0.0078284959189326223,9.595727925940512e-08,7.1112515429986445e-05,6.4700892199710063e-08,3.7400563110521112e-09,1.1500695828430559e-09,3.8676448058641767e-06,4.6292737588888109e-05,4.5641991214839361e-06,2.6609102439686433e-09,2.2271933956390752e-09
7.252500553998947e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435130741400469,0.11012759739717977,0.022821515955164476,0.0,1.6940932178792362e-12,0.000238852374374802,0.0,8.4205099857837132e-07,0.0,0.00066059576456195741,2.8354924746796902e-14,0.00030212476145682015,3.2659705711311167e-11,5.6427271324220404e-14,0.0,0.0,1.6489267035930405e-11,1.7058779378366314e-09,0.0078295711473316074,9.5956961236566212e-08,7.1211416739342775e-05,6.4873948449780622e-08,3.7502892805813661e-09,1.1592927001417658e-09,3.8937824494562806e-06,4.6540703908811459e-05,4.5881001459977169e-06,2.6906777837336502e-09,2.2452169664362381e-09
7.272602757130173e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434984920209492,0.11012444651564457,0.022821515945016566,0.0,1.7128508567045388e-12,0.00024006253103831288,0.0,8.4875370295741808e-07,0.0,0.00066239757158843881,2.8739875709257819e-14,0.0003024466047253837,3.2928194893315842e-11,5.720427051575726e-14,0.0,0.0,1.6620491281923107e-11,1.7248892007734327e-09,0.0078306316489703733,9.595664626418999e-08,7.131014468945434e-05,6.5046954186096069e-08,3.7605192920947593e-09,1.1685635407589674e-09,3.9200214245998488e-06,4.6789305072959362e-05,4.6120422516580744e-06,2.7206903556812921e-09,2.2633313261650329e-09
7.292704960261399e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434840493479466,0.11012130990327423,0.022821515934869748,0.0,1.7317572011341061e-12,0.00024127467776794881,0.0,8.5548953806369779e-07,0.0,0.00066419885551638946,2.9128879666468635e-14,0.00030276694574238799,3.3198068147622021e-11,5.7989510774138654e-14,0.0,0.0,1.6752321105245717e-11,1.7440563366298494e-09,0.0078316776013248462,9.5956334303794822e-08,7.1408700279498009e-05,6.5219909244299626e-08,3.7707463340026137e-09,1.1778822161571427e-09,3.9463618303107254e-06,4.7038540779881174e-05,4.636025327789313e-06,2.7509492239690824e-09,2.2815366253611803e-09
7.312807163392624e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443469744360935,0.11011818738685784,0.022821515924724041,0.0,1.7508129353236583e-12,0.0002424888092997899,0.0,8.6225855693172512e-07,0.0,0.0006659996143153575,2.9521966335758156e-14,0.00030308579143808713,3.3469327845906755e-11,5.8783052277480646e-14,0.0,0.0,1.6884757012822638e-11,1.7633801459946649e-09,0.0078327091797294138,9.5956025317363274e-08,7.1507084498956638e-05,6.5392813461335825e-08,3.780970394775072e-09,1.1872488377037169e-09,3.9728037652676382e-06,4.7288410727391136e-05,4.6600492642083077e-06,2.7814556549141062e-09,2.2998330138900975e-09
7.33290936652385e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434555753210708,0.11011507879529125,0.022821515914579472,0.0,1.7700187440017253e-12,0.00024370492039313361,0.0,8.6906081235561822e-07,0.0,0.00066779984596540142,2.9919165545728161e-14,0.00030340314871097918,3.3741976348778238e-11,5.9584955426834645e-14,0.0,0.0,1.7017799507475764e-11,1.7828614308129208e-09,0.0078337265574027898,9.5955719267337484e-08,7.1605298327759702e-05,6.5565666675441316e-08,3.7911914629419782e-09,1.1966635166728273e-09,3.9993473278154406e-06,4.7538914612568906e-05,4.684113951221212e-06,2.812210916982822e-09,2.3182206409472515e-09
7.3731137727863e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434276382321686,0.11010890271267229,0.022821515894293876,0.0,1.8088833265736727e-12,0.00024614306041672663,0.0,8.8276524284635051e-07,0.0,0.0006713987197913497,3.0726021457426615e-14,0.00030403342542444767,3.4291449155420899e-11,6.121408938111799e-14,0.0,0.0,1.7285706248901892e-11,1.8222996413326397e-09,0.0078357193930046285,9.5955115828535079e-08,7.1801218686188813e-05,6.5911219454210447e-08,3.8116245758760036e-09,1.2156374915189494e-09,4.0527397273869272e-06,4.8041822980601361e-05,4.7323651406803843e-06,2.8744730190429836e-09,2.3552702040805592e-09
7.40687226996488e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434045850863751,0.11010375835945618,0.022821515877264428,0.0,1.8419865883395713e-12,0.00024819636660148328,0.0,8.9437561349180026e-07,0.0,0.0006744189453886997,3.1416489489973071e-14,0.00030455811356514863,3.4757137381555708e-11,6.2608403538973665e-14,0.0,0.0,1.7512538360022436e-11,1.8559084887697497e-09,0.0078373503590241575,9.5954617882379898e-08,7.19652096215626e-05,6.6201211307389153e-08,3.8287723330951341e-09,1.2317188623255439e-09,4.0978866530271465e-06,4.8466056634341361e-05,4.7730052177588641e-06,2.9275328613043741e-09,2.3866628665690921e-09
7.44063076714346e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433818931748376,0.11009865109669027,0.022821515860238582,0.0,1.875522146627691e-12,0.00025025518724030275,0.0,9.0608040526017587e-07,0.0,0.0006774376580637551,3.2118953522697329e-14,0.00030507869391183605,3.5226773038588941e-11,6.402710467801326e-14,0.0,0.0,1.7741087645759999e-11,1.8899720812882519e-09,0.0078389434841215824,9.5954127738750529e-08,7.2128732603807599e-05,6.6491057236292445e-08,3.8459115014690596e-09,1.2479372293137571e-09,4.143321473338095e-06,4.8892074089812504e-05,4.8137587900717151e-06,2.9813112755677304e-09,2.4183147828748061e-09
