Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85)
2.3993928318852853e-07,0.09977366400000001,0.80000000000000004,0.0,0.26632549413703605,0.095945846580393207,0.090493619151659904,5.9150935007419518e-26,1.4772852630627907e-05,2.0520680581045728e-06,2.2022430077744308e-16,7.0876135166154119e-09,4.1119899544982669e-09,3.8952748767269889e-05,5.4212348017567847e-14,4.5739855650184568e-10,1.6730853897379446e-10,4.175024807298421e-08,9.1333026259727845e-15,3.4999824180229581e-19,5.0158782818352876e-09,1.9083226910401263e-12,0.0040146981184146944,0.018997417804603841,2.5384643315707722e-07,1.4267551094731984e-07,5.6181920324215918e-06,8.2596741712110983e-10,1.8832992109795793e-07
2.408710477474812e-07,0.09977366400000001,0.80000000000000004,0.0,0.26626104083359964,0.095946568027421991,0.090460853453378842,6.126012049304403e-26,1.488796935640703e-05,2.0564938532113019e-06,2.2544113886545415e-16,7.1860626365724879e-09,4.1515318190576633e-09,3.9178869263841893e-05,5.5607651299083438e-14,4.5895102873465364e-10,1.6993486464356021e-10,4.2145467823557493e-08,9.3119156355664353e-15,3.603827069342982e-19,5.0529958942227565e-09,1.9461511379660597e-12,0.0040137481427464467,0.019062831299631541,2.5458409671223578e-07,1.4291592664708357e-07,5.6069924902089337e-06,8.3150739230026243e-10,1.8936340786680031e-07
2.418028123064339e-07,0.09977366400000001,0.80000000000000004,0.0,0.26619664234868318,0.095947288325652552,0.090428115460494243,6.3435104787086392e-26,1.5003306399996348e-05,2.0608647327599787e-06,2.3075972049318403e-16,7.285539815699694e-09,4.1912883561721804e-09,3.9405357604614506e-05,5.7033021910259167e-14,4.6051115501649312e-10,1.7259153700288083e-10,4.2542499454745237e-08,9.4932691542042601e-15,3.7103116105498831e-19,5.0902052681902589e-09,1.9845725112810501e-12,0.0040127989435142517,0.019128189160515601,2.5532106069739978e-07,1.4315510549680446e-07,5.595834066460467e-06,8.3705290357748989e-10,1.9039796760715385e-07
2.427345768653866e-07,0.09977366400000001,0.80000000000000004,0.0,0.26613229860467452,0.095948007477750133,0.090395405134225629,6.5677648994121593e-26,1.5118862570723139e-05,2.065181131540219e-06,2.3618160447437619e-16,7.3860520406936167e-09,4.2312597835462105e-09,3.9632212121354867e-05,5.848898156576401e-14,4.6207912132955199e-10,1.752787782050141e-10,4.2941342296479402e-08,9.6773935682937666e-15,3.8194919237579386e-19,5.1275061118469364e-09,2.0235936547921977e-12,0.0040118505197138275,0.019193491466018051,2.5605732753911177e-07,1.4339305632923637e-07,5.5847166043520834e-06,8.4260389979547532e-10,1.9143359105473672e-07
2.436663414243393e-07,0.09977366400000001,0.80000000000000004,0.0,0.26606800952412313,0.095948725486371747,0.090362722435868695,6.7989553572709541e-26,1.5234636685969317e-05,2.0694434810984245e-06,2.417083669154935e-16,7.4876063165538288e-09,4.2714463169921384e-09,3.9859431153958279e-05,5.9976058800982293e-14,4.6365511221680926e-10,1.7799681098673841e-10,4.3341995671898893e-08,9.8643194661861575e-15,3.9314248337678732e-19,5.1648981339287394e-09,2.0632214624109353e-12,0.004010902870341131,0.019258738294740691,2.5679289965072003e-07,1.4362978787449406e-07,5.5736399457429028e-06,8.4816033018515499e-10,1.9247026899886884e-07
2.44598105983292e-07,0.09977366400000001,0.80000000000000004,0.0,0.26600377502973882,0.095949442354165776,0.090330067326794966,7.0372659039816426e-26,1.5350627571070927e-05,2.0736522097549799e-06,2.4734160133128092e-16,7.5902096665052198e-09,4.3118481704412819e-09,4.0087013050403386e-05,6.1494789030460975e-14,4.6523931079636127e-10,1.8074585866541926e-10,4.3744458897407007e-08,1.0054077638480783e-14,4.0461681197992609e-19,5.2023810437923585e-09,2.1034628782857779e-12,0.004009955994392465,0.019323929725125592,2.5752777943186811e-07,1.4386530876256389e-07,5.5626039312935129e-06,8.5372214436282863e-10,1.9350799228215905e-07
2.4552987054224467e-07,0.09977366400000001,0.80000000000000004,0.0,0.26593959504439174,0.095950158083772163,0.090297439768451684,7.2828846684639484e-26,1.54668340592207e-05,2.0778077426218219e-06,2.5308291876051372e-16,7.6938691319203363e-09,4.3524655559547651e-09,4.0314956166706515e-05,6.3045714606557847e-14,4.6683189877565267e-10,1.8352614513608158e-10,4.4148731282729616e-08,1.0246699078325965e-14,4.1637805273135031e-19,5.2399545514094327e-09,2.144324896934408e-12,0.0040090098908645662,0.01938906583545558,2.5826196926802577e-07,1.4409962752569046e-07,5.551608400576878e-06,8.5928929232722259e-10,1.945467518001898e-07
2.4646163510119736e-07,0.09977366400000001,0.80000000000000004,0.0,0.26587546949111113,0.095950872677822222,0.090264839722361601,7.5360039291930434e-26,1.5583254991373563e-05,2.0819105016203316e-06,2.5893394788193019e-16,7.7985917722417358e-09,4.3932986837343396e-09,4.0543258866875921e-05,6.4629384878289556e-14,4.6843305646560468e-10,1.8633789486848653e-10,4.4554812130974148e-08,1.04422149817161e-14,4.284321779927738e-19,5.2776183673610447e-09,2.1858145633751253e-12,0.0040080645587547,0.019454146703854688,2.5899547152999001e-07,1.4433275260064869e-07,5.5406531921823922e-06,8.6486172445651709e-10,1.9558653850119846e-07
2.4739339966015005e-07,0.09977366400000001,0.80000000000000004,0.0,0.26581139829308503,0.095951586138938588,0.09023226715012278,7.7968201874883927e-26,1.5699889216154895e-05,2.0859609054995194e-06,2.648963351303457e-16,7.9043846649043754e-09,4.4343477621331202e-09,4.0771919522865307e-05,6.6246356250378401e-14,4.7004296279464036e-10,1.8918133290421391e-10,4.4962700738689122e-08,1.0640656747785157e-14,4.4078525914197178e-19,5.3153722028324561e-09,2.2279389732576435e-12,0.0040071199970607395,0.019519172408288668,2.5972828857344585e-07,1.4456469233090855e-07,5.5297381438135774e-06,8.7043939150534631e-10,1.9662734338575699e-07
2.4832516421910273e-07,0.09977366400000001,0.80000000000000004,0.0,0.26574738137365955,0.095952298469735395,0.090199722013408409,8.0655342417657386e-26,1.5816735589771378e-05,2.089959369854476e-06,2.7097174481294646e-16,8.011254905258043e-09,4.4756129976662709e-09,4.100093651452721e-05,6.7897192242496442e-14,4.7166179532260244e-10,1.9205668485374953e-10,4.5372396395924142e-08,1.0842055979096519e-14,4.5344346778236825e-19,5.3532157696080883e-09,2.2707052729932374e-12,0.0040061762047812408,0.019584143026565422,2.6046042273862415e-07,1.4479545496869983e-07,5.5188630923799021e-06,8.7602224460177345e-10,1.9766915750645003e-07
2.492569287780554e-07,0.09977366400000001,0.80000000000000004,0.0,0.26568341865633816,0.095953009672817918,0.090167204273966559,8.3423512627603584e-26,1.5933792975924285e-05,2.0939063071450672e-06,2.7716185922576099e-16,8.1192096064897816e-09,4.5170945950216155e-09,4.1230308229565945e-05,6.9582463548705528e-14,4.7328973025456231e-10,1.9496417689357747e-10,4.5783898386290291e-08,1.1046444481929202e-14,4.6641307696174291e-19,5.3911487800667376e-09,2.3141206598842604e-12,0.0040052331809155147,0.019649058636335506,2.6119187635000338e-07,1.4502504867698362e-07,5.5080278740830606e-06,8.8161023524424424e-10,1.9871197196755193e-07
2.501886933370081e-07,0.09977366400000001,0.80000000000000004,0.0,0.26561951006478135,0.095953719750782887,0.090134713893620114,8.6274808697304174e-26,1.6051060245725176e-05,2.0978021267148242e-06,2.834683787703067e-16,8.2282558995463905e-09,4.558792757070173e-09,4.1460033063490489e-05,7.1302748097092691e-14,4.7492694245451676e-10,1.9790403576327767e-10,4.6197205987020801e-08,1.1253854266560449e-14,4.7970046240008172e-19,5.4291709471769741e-09,2.3581923822530042e-12,0.0040042909244636903,0.01971391931509256,2.6192265171602584e-07,1.452534815313339e-07,5.4972323244980651e-06,8.8720331529852646e-10,1.9975577792470221e-07
2.511204578959608e-07,0.09977366400000001,0.80000000000000004,0.0,0.26555565552280519,0.095954428706218342,0.09010225083426654,8.9211372076486467e-26,1.6168536277613678e-05,2.1016472348100421e-06,2.8989302207041067e-16,8.3384009330569716e-09,4.6007076848766391e-09,4.1690109419567024e-05,7.3058631109599974e-14,4.7657360545897075e-10,2.0087648876262824e-10,4.6612318469032103e-08,1.1464317547544746e-14,4.9331210372659245e-19,5.4672819844927805e-09,2.4029277395699254e-12,0.0040033494344267843,0.019778725140173786,2.6265275112884749e-07,1.4548076152173853e-07,5.4864762786494799e-06,8.9280143699463297e-10,2.0080056658458115e-07
2.520522224549135e-07,0.09977366400000001,0.80000000000000004,0.0,0.26549185495438232,0.095955136541703442,0.09006981505787752,9.2235390253902421e-26,1.6286219957277476e-05,2.105442034599037e-06,2.9643752608920184e-16,8.4496518732555082e-09,4.6428395777097994e-09,4.1920535708771538e-05,7.4850705162046832e-14,4.7822989149040476e-10,2.0388176374871324e-10,4.7029235096984852e-08,1.1677866743989203e-14,5.0725458572589557e-19,5.5054816061493368e-09,2.4483340825812317e-12,0.0040024087098067427,0.019843476188760405,2.6338217686414023e-07,1.4570689655432029e-07,5.4757595710831483e-06,8.98404552923743e-10,2.0184632920458431e-07
2.529839870138662e-07,0.09977366400000001,0.80000000000000004,0.0,0.26542810828363972,0.095955843259808826,0.090037406526499011,9.5349097549248115e-26,1.6404110177574215e-05,2.109186926191547e-06,3.031036462462729e-16,8.5620159039035192e-09,4.6851886330528601e-09,4.2151310349742186e-05,7.6679570244344941e-14,4.7989597147062632e-10,2.0692008913303475e-10,4.7447955129345211e-08,1.1894534479825396e-14,5.2153459959340992e-19,5.543769526859021e-09,2.4944188134358231e-12,0.0040014687496065073,0.019908172537878108,2.6411093118093089e-07,1.4593189445298753e-07,5.4650820359336791e-06,9.0401261603510841e-10,2.0289305709249736e-07
2.539157515728189e-07,0.09977366400000001,0.80000000000000004,0.0,0.26536441543485911,0.095956548863096319,0.090005025202251024,9.8554775915205561e-26,1.6522205838455298e-05,2.1128823066582641e-06,3.098931565350095e-16,8.6755002262127586e-09,4.7277550466137259e-09,4.2382431768731732e-05,7.8545833820903479e-14,4.8157201503400002e-10,2.0999169387863079e-10,4.7868477818446054e-08,1.2114353584077602e-14,5.3615894419994474e-19,5.5821454619075519e-09,2.5411893858115948e-12,0.0040005295528300604,0.019972814264397488,2.6483901632145812e-07,1.4615576296101474e-07,5.45444350698798e-06,9.0962557963296585e-10,2.0394074160617082e-07
2.5484751613177156e-07,0.09977366400000001,0.80000000000000004,0.0,0.26530077633247612,0.095957253354119018,0.089972671047327202,1.0185475574968893e-25,1.6640505846891494e-05,2.1165285700504811e-06,3.1680784964008577e-16,8.7901120587679836e-09,4.7705390123352122e-09,4.2613898399559885e-05,8.0450110891224323e-14,4.8325819054056247e-10,2.1309680749719745e-10,4.8290802410548282e-08,1.2337357091127496e-14,5.5113452736551808e-19,5.620609127150291e-09,2.5886533050411131e-12,0.0039995911184824619,0.020037401445034516,2.6556643451105648e-07,1.4637850974256007e-07,5.4438438177450793e-06,9.1524339737344408e-10,2.0498937415319545e-07
2.5577928069072425e-07,0.09977366400000001,0.80000000000000004,0.0,0.26523719090107972,0.095957956735421387,0.089940344023994978,1.0525141671837819e-25,1.6759009116800237e-05,2.1201261074198164e-06,3.2384953705512314e-16,8.9058586374498099e-09,4.8135407224051705e-09,4.2845708683565798e-05,8.2393024050685842e-14,4.8495466508901245e-10,2.1623566004621646e-10,4.8714928145901935e-08,1.2563578240975294e-14,5.6646836714241889e-19,5.6591602390087171e-09,2.6368181282366396e-12,0.0039986534455699078,0.020101934156350958,2.662931879580714e-07,1.4660014238412242e-07,5.4332828014724766e-06,9.2086602326147782e-10,2.0603894619057773e-07
2.5671104524967694e-07,0.09977366400000001,0.80000000000000004,0.0,0.26517365906541196,0.095958659009539149,0.089908044094595088,1.087471885876203e-25,1.6877714568974532e-05,2.1236753068380388e-06,3.3102004920051067e-16,9.0227472153576218e-09,4.8567603672665778e-09,4.3077861069560551e-05,8.4375203551514294e-14,4.8666160452958277e-10,2.1940848212608764e-10,4.9140854258807346e-08,1.2793050479497364e-14,5.8216759310752446e-19,5.6977985144670087e-09,2.685691464414529e-12,0.0039977165330997511,0.020166412474754848,2.6701927885379687e-07,1.4682066839594254e-07,5.4227602912592607e-06,9.2649341164772637e-10,2.0708944922441645e-07
2.5764280980862963e-07,0.09977366400000001,0.80000000000000004,0.0,0.26511018075036685,0.095959360178999309,0.089875771221541542,1.1234455206778025e-25,1.6996621131013412e-05,2.1271765534169373e-06,3.3832123554138599e-16,9.1407850627325437e-09,4.9001981356275296e-09,4.3310354013779673e-05,8.6397287363941451e-14,4.8837917347678864e-10,2.2261550487726644e-10,4.9568579977676034e-08,1.3025807458700287e-14,5.9823944766389183e-19,5.7365236710687905e-09,2.7352809746189955e-12,0.0039967803800805531,0.020230836476500907,2.6774470937243406e-07,1.4704009521335031e-07,5.4122761200661605e-06,9.3212551722549836e-10,2.0814087480958001e-07
2.585745743675823e-07,0.09977366400000001,0.80000000000000004,0.0,0.26504675588099047,0.095960060246320242,0.089843525367321472,1.1604603966712387e-25,1.7115727737253879e-05,2.1306302293282535e-06,3.4575496470577321e-16,9.2599794668805336e-09,4.9438542144711842e-09,4.3543185979835983e-05,8.8459921237547896e-14,4.9010753532205549e-10,2.2585695997740604e-10,4.9998104525091423e-08,1.3261883036971462e-14,6.1469128735163463e-19,5.775335426913982e-09,2.7855943720452351e-12,0.0039958449855221033,0.02029520623769095,2.6846948167106656e-07,1.4725843019806241e-07,5.4018301207727622e-06,9.3776229502768932e-10,2.0919321454938469e-07
2.59506338926535e-07,0.09977366400000001,0.80000000000000004,0.0,0.26498338438248015,0.095960759214011704,0.089811306494494814,1.1985423655631482e-25,1.7235033328704251e-05,2.1340367138236463e-06,3.5332312460287728e-16,9.380337732095528e-09,4.9877287890656394e-09,4.3776355438672333e-05,9.0563758762790239e-14,4.9184685224622213e-10,2.291330796385051e-10,5.0429427117869374e-08,1.3501311279326139e-14,6.315305841681044e-19,5.8142335006557846e-09,2.8366394221619284e-12,0.0039949103484354645,0.020359521834274395,2.6919359788965693e-07,1.4747568063943372e-07,5.3914221262220359e-06,9.4340370042373114e-10,2.1024646009527441e-07
2.604381034854877e-07,0.09977366400000001,0.80000000000000004,0.0,0.26492006618018404,0.095961457084574722,0.089779114565694221,1.2377178144360868e-25,1.7354536852978786e-05,2.1373963832546852e-06,3.6102762254153205e-16,9.5018671795826781e-09,5.0318220429737347e-09,4.4009860868514744e-05,9.2709461432711417e-14,4.9359728523192266e-10,2.3244409660406005e-10,5.0862546967118527e-08,1.3744126457651017e-14,6.4876492689738784e-19,5.8532176114977677e-09,2.8884239428331018e-12,0.0039939764678329883,0.020423783342048613,2.6991706015105795e-07,1.4769185375566376e-07,5.3810519692623775e-06,9.490496891165525e-10,2.1130060314650129e-07
2.613698680444404e-07,0.09977366400000001,0.80000000000000004,0.0,0.26485680119960042,0.095962153860501817,0.089746949543624888,1.2780136746082551e-25,1.7474237264233721e-05,2.1407096110928652e-06,3.6887038534880066e-16,9.6245751473816801e-09,5.0761341580627941e-09,4.4243700754825494e-05,9.4897698704833312e-14,4.9535899407584508e-10,2.357902441462222e-10,5.129746327830017e-08,1.3990363050944348e-14,6.6640202244913532e-19,5.892287479191077e-09,2.9409558044393661e-12,0.00399304334272835,0.020487990836659406,2.7063987056104037e-07,1.4790695669496226e-07,5.3707194827872649e-06,9.5470021713955916e-10,2.123556354498084e-07
2.623016326033931e-07,0.09977366400000001,0.80000000000000004,0.0,0.2647935893663777,0.095962849544276807,0.089714811391064297,1.3194574306018567e-25,1.7594133523104406e-05,2.1439767679496165e-06,3.7685335948872533e-16,9.7484689902902078e-09,5.1206653145143083e-09,4.4477873590256681e-05,9.7129148063229928e-14,4.9713213740086641e-10,2.3917175606296087e-10,5.1734175251287992e-08,1.4240055745552556e-14,6.8444969720673555e-19,5.9314428240317326e-09,2.99424292999852e-12,0.003992110972136571,0.02055214439360142,2.7136203120833196e-07,1.4812099653667533e-07,5.3604244997727299e-06,9.6035524085362834e-10,2.1341154879911289e-07
2.6323339716234577e-07,0.09977366400000001,0.80000000000000004,0.0,0.2647304306063134,0.095963544138375018,0.089682700070862098,1.3620771292208955e-25,1.7714224596643696e-05,2.1471982215963258e-06,3.8497851118122629e-16,9.8735560797874186e-09,5.165415690833543e-09,4.4712377874603822e-05,9.9404495080780495e-14,4.9891687266806526e-10,2.4258886667523011e-10,5.2172682080427391e-08,1.4493239435403434e-14,7.029158983848487e-19,5.9706833668580246e-09,3.0482932952855342e-12,0.0039911793550740388,0.020616244088218567,2.7208354416467006e-07,1.4833398029237461e-07,5.3501668533127355e-06,9.6601471694412287e-10,2.1446833503519208e-07
2.6416516172129846e-07,0.09977366400000001,0.80000000000000004,0.0,0.26466732484535377,0.09596423764526317,0.089650615545939907,1.4059013887392576e-25,1.7834509458261445e-05,2.1503743369843339e-06,3.9324782652114636e-16,9.9998438039575663e-09,5.2103854638590915e-09,4.4947212114759617e-05,1.0172443348160122e-13,5.0071335618861312e-10,2.4604181082414177e-10,5.2612982954594495e-08,1.4749949222235906e-14,7.2180869539631323e-19,6.0100088290480115e-09,3.1031149289518971e-12,0.0039902484905585288,0.020680289995704444,2.7280441148486582e-07,1.4854591490691184e-07,5.3399463766526041e-06,9.7167860241792324e-10,2.155259860453701e-07
2.6509692628025115e-07,0.09977366400000001,0.80000000000000004,0.0,0.26460427200959391,0.095964930067399548,0.089618557779291133,1.4509594081999064e-25,1.7954987087665089e-05,2.1535054762649195e-06,4.0166331159743998e-16,1.0127339567413737e-08,5.255574808772354e-09,4.518237482466826e-05,1.0408966520365446e-13,5.0252174313554116e-10,2.4953082386814273e-10,5.3055077057254764e-08,1.5010220415826284e-14,7.4113628122843835e-19,6.0494189325170982e-09,3.1587159126443484e-12,0.0039893183776092299,0.020744282191102768,2.7352463520687812e-07,1.4875680725944048e-07,5.3297629032206199e-06,9.7734685460048427e-10,2.1658449376320693e-07
2.6602869083920384e-07,0.09977366400000001,0.80000000000000004,0.0,0.26454127202527633,0.095965621407233886,0.089586526733980737,1.4972809768260248e-25,1.8075656470801271e-05,2.1565919988092602e-06,4.1022699261250479e-16,1.0256050791221637e-08,5.3009838991069589e-09,4.541786452527975e-05,1.065009004615345e-13,5.0434218755538627e-10,2.5305614168019777e-10,5.3498963566521244e-08,1.5274088534211231e-14,7.609069738286957e-19,6.0889133997156977e-09,3.2151043811229767e-12,0.0039883890152467502,0.020808220749307774,2.742442173518965e-07,1.4896666416440683e-07,5.3196162666578831e-06,9.8301943113290835e-10,2.1764385016818916e-07
2.6696045539815653e-07,0.09977366400000001,0.80000000000000004,0.0,0.2644783248187913,0.09596631166720751,0.089554522373145193,1.5448964835449366e-25,1.8196516599798472e-05,2.1596342612283467e-06,4.1894091600165386e-16,1.0385984912823544e-08,5.3466129067581257e-09,4.5653679744504497e-05,1.089588578094285e-13,5.0617484237971588e-10,2.5661800064497751e-10,5.3944641655212396e-08,1.5541589303907209e-14,7.8112921749982472e-19,6.1284919536269777e-09,3.2722885223786981e-12,0.0039874604024931429,0.020872105745064626,2.7496315992443222e-07,1.4917549237251053e-07,5.3095063008465571e-06,9.8869628996904538e-10,2.1870404728542248e-07
2.678922199571092e-07,0.09977366400000001,0.80000000000000004,0.0,0.2644154303166758,0.095967000849753251,0.089522544659992168,1.5938369266256546e-25,1.8317566472910603e-05,2.1626326173928745e-06,4.2780714855272617e-16,1.0517149385962324e-08,5.3924620019919556e-09,4.5889819017168383e-05,1.1146426420425168e-13,5.0801985943653012e-10,2.6021663765605054e-10,5.4392110490909489e-08,1.5812758660126609e-14,8.0181158430436096e-19,6.1681543177646754e-09,3.3302765777501153e-12,0.0039865325383719201,0.020935937252969869,2.7568146491241686e-07,1.4938329857163911e-07,5.2994328399365633e-06,9.9437738937261472e-10,2.1976507718532633e-07
2.688239845160619e-07,0.09977366400000001,0.80000000000000004,0.0,0.26435258844561388,0.095967688957295627,0.089490593557800452,1.6441339234308756e-25,1.8438805094461539e-05,2.1655874184530741e-06,4.3682777752583465e-16,1.0649551680605555e-08,5.4385313534546671e-09,4.6126280884967905e-05,1.1401785506895557e-13,5.0987738946154529e-10,2.638522901130823e-10,5.484136923601365e-08,1.6087632746990441e-14,8.229627754786027e-19,6.2079002161709861e-09,3.3890768420397515e-12,0.0039856054219080611,0.020999715347471776,2.7639913428730844e-07,1.4959008938777413e-07,5.2893957183708476e-06,1.000062687914353e-09,2.2082693198333041e-07
2.7068751363396724e-07,0.09977366400000001,0.80000000000000004,0.0,0.26422706230411519,0.095969061957026217,0.089426771039770175,1.7489272027569861e-25,1.868184463020072e-05,2.1713677463775948e-06,4.5534067685975555e-16,1.091809969494532e-08,5.531331491606982e-09,4.6600166606847392e-05,1.1927257461149456e-13,5.136305859641662e-10,2.7123559347740173e-10,5.5745253078484298e-08,1.6648640734922628e-14,8.667070903249318e-19,6.2876415145885565e-09,3.5091474445948202e-12,0.0039837534280597773,0.021127111593320064,2.7783257400200452e-07,1.5000065107064313e-07,5.2694298326481374e-06,1.0114457182132742e-09,2.2295308495860856e-07
2.7236468984008204e-07,0.09977366400000001,0.80000000000000004,0.0,0.26411426804244503,0.095970294004423709,0.089369421416091888,1.8482107803949141e-25,1.8901215865771903e-05,2.1764245507903503e-06,4.7255168481667075e-16,1.1164101525626902e-08,5.615606551262424e-09,4.7027752541309015e-05,1.2417416643537017e-13,5.1705274737662299e-10,2.7800955118714937e-10,5.6564861520016266e-08,1.7166584985293238e-14,9.0777033913588158e-19,6.3596916127036526e-09,3.6200730535693919e-12,0.0039820891808336365,0.021241586284588811,2.7912051539293021e-07,1.5036674921043051e-07,5.2515831620033563e-06,1.0217043971028148e-09,2.2486936560080036e-07
2.7404186604619684e-07,0.09977366400000001,0.80000000000000004,0.0,0.26400164317182467,0.095971522606135271,0.089312157444069104,1.9524106573311042e-25,1.9121183433281316e-05,2.1813455754984493e-06,4.9029634663797912e-16,1.1414230804482783e-08,5.7005977908107241e-09,4.7456361313832228e-05,1.2924370691522793e-13,5.2051774629184608e-10,2.8490715381766442e-10,5.73902560108569e-08,1.7697104246390695e-14,9.5049395602700564e-19,6.4320080940982411e-09,3.7337616759662025e-12,0.003980427340922279,0.021355889067518487,2.8040642731692814e-07,1.5072965781801439e-07,5.2338516718774326e-06,1.0319760506279678e-09,2.2678819831757762e-07
2.7571904225231164e-07,0.09977366400000001,0.80000000000000004,0.0,0.26388918726991473,0.095972747776001233,0.089254978912090013,2.0617349394027213e-25,1.9341741738428074e-05,2.1861327726355398e-06,5.0858759130084523e-16,1.1668531673067054e-08,5.7863061364187139e-09,4.7885984662233206e-05,1.344857995626011e-13,5.2402642374881529e-10,2.919298038160048e-10,5.8221431486170989e-08,1.8240416891342665e-14,9.9493354715242093e-19,6.504589368240651e-09,3.8502636353372691e-12,0.0039787679026939901,0.021470020370985034,2.8169032069155055e-07,1.5108941340879433e-07,5.2162344102030806e-06,1.0422604479077263e-09,2.2870953871439252e-07
2.7739621845842643e-07,0.09977366400000001,0.80000000000000004,0.0,0.26377689991587966,0.095973969527776509,0.089197885609275065,2.1763990502753076e-25,1.9562885246496214e-05,2.1907880673378246e-06,5.2743857229137223e-16,1.1927048437242294e-08,5.8727324979637591e-09,4.8316614392988799e-05,1.3990514187191245e-13,5.2757961017905169e-10,2.9907890872027975e-10,5.9058382831133359e-08,1.8796743502124657e-14,1.0411461907882899e-18,6.5774338500003971e-09,3.969629825535865e-12,0.0039771108605332348,0.021583980622340401,2.8297220627147412e-07,1.5144605191294859e-07,5.1987304295832754e-06,1.0525573610653532e-09,2.3063334284571758e-07
2.7907339466454123e-07,0.09977366400000001,0.80000000000000004,0.0,0.2636647806903803,0.095975187875131304,0.089140877325473461,2.2966259358231906e-25,1.978460848143997e-05,2.1953133581070662e-06,5.4686266988888972e-16,1.2189825565766147e-08,5.9598777691980423e-09,4.8748242380443984e-05,1.4550652654507281e-13,5.3117812559997689e-10,3.0635588110758679e-10,5.9901104881927576e-08,1.9366306873017751e-14,1.0891904656589149e-18,6.6505399596181899e-09,4.0919117128086024e-12,0.0039754562088407828,0.021697770247419958,2.8425209465113058e-07,1.5179960868901808e-07,5.1813387875830763e-06,1.0628665651785461e-09,2.3255956720967345e-07
2.8075057087065603e-07,0.09977366400000001,0.80000000000000004,0.0,0.26355282917556516,0.095976402831651694,0.089083953851259889,2.4226462727616045e-25,2.0006906024992215e-05,2.199710517170552e-06,5.6687349345430253e-16,1.2456907688882258e-08,6.0477428279108843e-09,4.9180860566030708e-05,1.5129484272165524e-13,5.3482277980438326e-10,3.1376213854213313e-10,6.0749592426727841e-08,1.9949332013954078e-14,1.139126479592524e-18,6.7239061226775248e-09,4.2171613378664613e-12,0.0039738039420337858,0.02181138967054996,2.8552999626732093e-07,1.5215011853708448e-07,5.1640585469931864e-06,1.0731878382311929e-09,2.344881687427322e-07
2.8242774707677083e-07,0.09977366400000001,0.80000000000000004,0.0,0.26344104495506376,0.095977614410840628,0.089027114977931476,2.554698681494249e-25,2.0229772515794449e-05,2.2039813908379337e-06,5.8748488372230067e-16,1.272833959691556e-08,6.1363285360891241e-09,4.9614460957497565e-05,1.5727507721444477e-13,5.3851437254614864e-10,3.2129910352353773e-10,6.160384020666507e-08,2.0546046153753317e-14,1.1910158985001475e-18,6.7975307700777232e-09,4.3454313179353242e-12,0.0039721540545458534,0.021924839314554804,2.8680592140189743e-07,1.5249761571148512e-07,5.1468887760679623e-06,1.0835209610660846e-09,2.3641910481449619e-07
2.8410492328288563e-07,0.09977366400000001,0.80000000000000004,0.0,0.26332942761397854,0.095978822626118274,0.088970360497504397,2.6930299433168054e-25,2.0453202648548132e-05,2.2081277998547624e-06,6.0871091509742611e-16,1.3004166238872033e-08,6.2256357400755742e-09,5.0049035628150944e-05,1.6345231575043191e-13,5.4225369372216951e-10,3.2896820343531867e-10,6.2463842916776295e-08,2.1156678743248416e-14,1.2449219756854887e-18,6.8714123380083998e-09,4.4767748487855887e-12,0.0039705065408271135,0.022038119600764319,2.8807988018454191e-07,1.5284213393283531e-07,5.1298285487397319e-06,1.0938657173376574e-09,2.3835233322255206e-07
2.8578209948900043e-07,0.09977366400000001,0.80000000000000004,0.0,0.26321797673887759,0.095980027490822961,0.088913690202710741,2.8378952219693317e-25,2.0677191173185733e-05,2.2121515397526216e-06,6.3056589795381192e-16,1.3284432721042986e-08,6.3156652707256001e-09,5.0484576716107168e-05,1.698317442170884e-13,5.4604152355062341e-10,3.3677087049356618e-10,6.3329595206937877e-08,2.1781461458303029e-14,1.3009095814813658e-18,6.9455492679252041e-09,4.6112457067412394e-12,0.0039688613953442484,0.022151230949021012,2.8935188259553614e-07,1.5318370639976117e-07,5.1128769448119057e-06,1.10422189346636e-09,2.4028781218739852e-07
2.8745927569511523e-07,0.09977366400000001,0.80000000000000004,0.0,0.26310669191778718,0.095981229018211808,0.088857103886995359,2.9895582895878774e-25,2.0901732894060682e-05,2.2160543811957509e-06,6.5306438093848238e-16,1.3569184305613939e-08,6.4064179435618511e-09,5.0921076423555902e-05,1.7641864991385146e-13,5.4987863274562966e-10,3.4470854169580018e-10,6.4201091682782465e-08,2.2420628202721486e-14,1.3590452332129919e-18,7.0199400065267231e-09,4.7488982506685141e-12,0.0039672186125805286,0.022264173777687229,2.9062193846842985e-07,1.5352236580035372e-07,5.0960330501327481e-06,1.1145892785944343e-09,2.4222550034744741e-07
