Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),C2H6X(52),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
6.232886468293873e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32200467662436594,0.11287278158030108,0.017807457403896339,0.0,7.8941934847422295e-05,3.559988233579813e-05,2.3116977248770903e-05,5.2896214365159834e-07,7.8135855282465554e-21,0.00015487292889799513,9.3950632774586036e-16,3.5977565608675748e-08,4.7950424332269341e-13,6.3196044896230851e-08,1.0621961260290398e-15,1.1128356503804159e-17,8.7386613806344131e-08,3.7507864552486985e-12,0.0056177825444719883,0.0099256632323465304,1.673413298342429e-07,3.0137502479357507e-07,1.8337579366303309e-05,3.706300968198398e-09,1.3581845895713585e-09,2.1375119888174336e-08,6.4786697225155102e-11,7.4459457820292364e-08,2.4893534368597406e-08,2.4972659561200258e-13,1.8342013299535929e-11,1.5023311661880211e-15,5.3000118317256185e-07,1.0980860143978796e-18,1.0560962272987577e-12
6.268463431718586e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32195803116520211,0.11287186848990917,0.017782988828561122,0.0,8.0091647917971204e-05,3.5754890880161698e-05,2.3397278201245847e-05,5.4246523073569435e-07,7.9762405984752993e-21,0.00015634002167523169,9.8781990803718032e-16,3.5995241723695904e-08,4.9627825773198503e-13,6.4359897923166213e-08,1.0756918772638162e-15,1.1362798680394757e-17,8.8053652117728299e-08,3.9062429038886174e-12,0.0056169185834448526,0.0099731666387773785,1.6841960017333153e-07,3.0287588842362985e-07,1.8338511340583475e-05,3.7586666993271386e-09,1.3927220695307876e-09,2.1548046909257182e-08,6.4963485510607157e-11,7.4587992896716687e-08,2.4931625790817343e-08,2.5251811277609833e-13,1.8561728139793815e-11,1.5646169858496504e-15,5.3224988674895381e-07,1.1434320321456982e-18,1.0753903418310984e-12
6.304040395143299e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32191147576143692,0.11287094811567222,0.017758560942145542,0.0,8.1249171519647898e-05,3.5907936063343889e-05,2.3679346084373292e-05,5.5622434586536642e-07,8.1411518227293194e-21,0.00015781087719015329,1.0382899660558431e-15,3.6012194765124293e-08,5.1352536187979557e-13,6.5537173858646515e-08,1.0892607543770317e-15,1.1601005736732107e-17,8.8718893502697879e-08,4.0671196922569254e-12,0.0056160558511201457,0.010020579084949969,1.6949817940390108e-07,3.0436972847070519e-07,1.8339156703561899e-05,3.8113623845775747e-09,1.4279097627008926e-09,2.1720985574229527e-08,6.5138402944285014e-11,7.4715015369799423e-08,2.496959259917373e-08,2.5532533377839519e-13,1.8782785367931207e-11,1.6290752504902917e-15,5.3446873081289561e-07,1.1903516052337986e-18,1.0949033852687316e-12
6.339617358568012e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32186501020188513,0.11287002049324973,0.017734173654691866,0.0,8.2414477926296887e-05,3.6059026026526828e-05,2.3963180998850132e-05,5.702425546681856e-07,8.3083333530387233e-21,0.00015928545526528511,1.0909977849649111e-15,3.6028437691565278e-08,5.3125552585778735e-13,6.6727924157100858e-08,1.1029024876515745e-15,1.1843019107502008e-17,8.9382315828086055e-08,4.2335691653702574e-12,0.0056151943457203139,0.010067900778367373,1.7057705368948356e-07,3.0585656766582391e-07,1.8339520749210594e-05,3.8643865703672545e-09,1.463755331566886e-09,2.1893929496653925e-08,6.5311470513665784e-11,7.4840541662303285e-08,2.5007435094284637e-08,2.5814825165171163e-13,1.9005184631041132e-11,1.6957670403552332e-15,5.3665784943756099e-07,1.2388886655241951e-18,1.1146361356428107e-12
6.375194321992726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32181863427583202,0.11286908565811901,0.017709826876512406,0.0,8.3587539278693869e-05,3.6208169142374399e-05,2.4248783022974797e-05,5.8452293403530057e-07,8.4777992766430147e-21,0.00016076371590850302,1.1460271252265704e-15,3.6043983231855006e-08,5.4947885107238175e-13,6.793219977277424e-08,1.1166168083341754e-15,1.2088880441652167e-17,9.0043897628533829e-08,4.4057468665108519e-12,0.0056143340654649194,0.010115131926147311,1.7165620927265636e-07,3.0733642922060816e-07,1.8339608684923657e-05,3.9177378006402542e-09,1.5002664643363082e-09,2.2066872349251276e-08,6.5482709048063662e-11,7.4964588014465269e-08,2.5045153574695565e-08,2.6098685925955846e-13,1.9228925560194823e-11,1.7647547184777588e-15,5.3881738008073418e-07,1.2890880575066872e-18,1.1345893624600311e-12
6.410771285417439e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32177234777303859,0.11286814364557596,0.017685520518188488,0.0,8.4768327591923652e-05,3.6355374006876223e-05,2.4536152212788628e-05,5.9906857193705702e-07,8.6495636157067548e-21,0.00016224561931246775,1.2034642809397069e-15,3.605884388985467e-08,5.6820557061971185e-13,6.9150051161929598e-08,1.1304034486610516e-15,1.2338631601259669e-17,9.0703618096427111e-08,4.5838115791405141e-12,0.0056134750085707523,0.010162272735016688,1.7273563247430447e-07,3.0880933680926634e-07,1.8339425632980204e-05,3.9714146171715187e-09,1.5374508744593729e-09,2.2239807863510485e-08,6.5652139217173273e-11,7.508717048597938e-08,2.5082748336895416e-08,2.6384114929736361e-13,1.9454007770559609e-11,1.8361019474989189e-15,5.4094746346011337e-07,1.340995550001705e-18,1.1547638267464972e-12
6.446348248842152e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32172615048374437,0.11286719449073579,0.017661254490569423,0.0,8.5956814762600908e-05,3.6500649431355989e-05,2.4825288602215944e-05,6.1388256723839704e-07,8.823640327053371e-21,0.00016373112585405563,1.2633981369566751e-15,3.6073031949117465e-08,5.8744604964488166e-13,7.0381528285075896e-08,1.144262141882656e-15,1.2592314660390808e-17,9.1361457071895849e-08,4.7679253689317534e-12,0.0056126171732519712,0.010209323411306303,1.7381530969289935e-07,3.1027531455099958e-07,1.8338976631978471e-05,4.0254155598636265e-09,1.5753163001491625e-09,2.24127298292997e-08,6.5819781529722013e-11,7.5208304957953393e-08,2.5120219675333413e-08,2.6671111429368584e-13,1.9680430861515467e-11,1.909873706534436e-15,5.4304824343119749e-07,1.394657847890212e-18,1.1751602810919424e-12
6.481925212266865e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32168004219867152,0.11286623822853353,0.01763702870477149,0.0,8.7152972575935201e-05,3.6644004434642151e-05,2.5116192203203014e-05,6.2896802951406546e-07,9.0000433019169846e-21,0.00016522019609378403,1.3259202267802039e-15,3.6086559477433726e-08,6.0721078568549062e-13,7.1626680609220454e-08,1.1581926222875319e-15,1.2849971903953433e-17,9.2017395032878311e-08,4.9582536259111571e-12,0.0056117605577202098,0.010256284160945704,1.7489522740379287e-07,3.1173438699281195e-07,1.8338266638241518e-05,4.0797391670361069e-09,1.6138705039017531e-09,2.2585632094479104e-08,6.5985656332225573e-11,7.532800713483941e-08,2.5157567882437131e-08,2.6959674661141976e-13,1.9908194416770703e-11,1.9861363080867487e-15,5.4511986686771997e-07,1.4501226038692432e-18,1.1957794696942877e-12
6.517502175691578e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32163402270902869,0.1128652748937248,0.017612843072176948,0.0,8.8356772712642874e-05,3.6785448235398425e-05,2.5408863005855873e-05,6.4432807886364233e-07,9.1787863657118513e-21,0.0001667127907752338,1.3911247912407036e-15,3.6099438331257888e-08,6.2751040899940099e-13,7.2885557110144686e-08,1.1721946252253048e-15,1.3111645826542195e-17,9.2671413085251258e-08,5.1549651067099201e-12,0.0056109051601846973,0.010303155189458166,1.7597537215852895e-07,3.1318657909272104e-07,1.8337300527195696e-05,4.134383975707421e-09,1.6531212720163117e-09,2.275850856451521e-08,6.6149783807843608e-11,7.5446292546337654e-08,2.5194793248630569e-08,2.7249803844899142e-13,2.0137298004476539e-11,2.0649574150001736e-15,5.4716248354459612e-07,1.5074384302316145e-18,1.2166221284045202e-12
6.553079139116292e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32158809180651449,0.11286430452088667,0.017588697504432996,0.0,8.9568186755707463e-05,3.6924990244612296e-05,2.5703300978576935e-05,6.5996584572642341e-07,9.3598832778192074e-21,0.00016820887082446813,1.4591088379540963e-15,3.6111680160021527e-08,6.4835568287671318e-13,7.4158206274701309e-08,1.1862678871288264e-15,1.337737913127681e-17,9.332349295302879e-08,5.3582319769164274e-12,0.0056100509788523873,0.010349936701955866,1.7705573058416924e-07,3.1463191620336257e-07,1.8336083094722352e-05,4.189348521869761e-09,1.693076414115229e-09,2.2931353202096898e-08,6.6312183975333431e-11,7.5563176549275683e-08,2.5231896062352888e-08,2.7541498184154378e-13,2.0367741177340645e-11,2.146406057457116e-15,5.4917624602334496e-07,1.5666549106683229e-18,1.2376889847718565e-12
6.588656102541005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32154224928332037,0.1128633271444181,0.017564591913450823,0.0,9.0787186196991063e-05,3.7062640058239027e-05,2.5999506068200681e-05,6.7588447069617442e-07,9.5433477313911635e-21,0.00016970839734944761,1.5299722015603713e-15,3.6123296410335821e-08,6.6975750393590997e-13,7.5444676103132588e-08,1.2004121455354923e-15,1.3647214728633762e-17,9.397361696863104e-08,5.5682298535258783e-12,0.0056091980119280524,0.010396628903135125,1.7813628938263471e-07,3.1607042405597797e-07,1.8334619058483608e-05,4.2446313407567415e-09,1.7337437626643316e-09,2.3104160026753017e-08,6.6472876688098914e-11,7.5678674329464576e-08,2.5268876610077852e-08,2.7834756866211441e-13,2.0599523472739751e-11,2.2305526500133351e-15,5.5116130953994777e-07,1.6278226120922053e-18,1.258980758089186e-12
6.624233065965718e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32149649493213472,0.11286234279854077,0.01754052621140454,0.0,9.2013742443698238e-05,3.7198407449999208e-05,2.6297478200128007e-05,6.9208710433577215e-07,9.7291933531714337e-21,0.00017121133163944336,1.6038176047429934e-15,3.6134298330087165e-08,6.9172690240413759e-13,7.6745014111407558e-08,1.2146271391077375e-15,1.3921195735271526e-17,9.4621768063224886e-08,5.7851378474819262e-12,0.0056083462576144204,0.010443231997271872,1.7921703533006225e-07,3.1750212874478148e-07,1.8332913059222796e-05,4.300230967104145e-09,1.775131172493235e-09,2.3276923114471642e-08,6.6631881633330823e-11,7.5792800903531764e-08,2.5305735176333946e-08,2.8129579062280363e-13,2.0832644412831189e-11,2.3174690086702404e-15,5.5311783189511841e-07,1.6909930964814054e-18,1.2804981594387637e-12
6.659810029390431e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32145082854614554,0.11286135151729983,0.017516500310730227,0.0,9.3247826824695119e-05,3.7332302364327689e-05,2.659721727845976e-05,7.0857690699176458e-07,9.917433703332579e-21,0.00017271763516444664,1.6807507200290508e-15,3.6144696972429239e-08,7.1427504238159318e-13,7.8059267333577602e-08,1.2289126076527339e-15,1.4199365472849675e-17,9.5267929757138039e-08,6.0091386063052852e-12,0.0056074957141122638,0.010489746188217169,1.8029795527617532e-07,3.1892705671169638e-07,1.8330969662040219e-05,4.3561459354038278e-09,1.8172465203158834e-09,2.3449636597321101e-08,6.6789218331236732e-11,7.5905571120731878e-08,2.534247204372492e-08,2.8425963927593328e-13,2.1067103504663541e-11,2.4072283679821906e-15,5.5504597334693738e-07,1.7562189327411995e-18,1.3022418917381316e-12
6.695386992815145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3214052499190434,0.11286035333456453,0.017492514124124947,0.0,9.4489410596685229e-05,3.7464334909471723e-05,2.6898723186129022e-05,7.2535704860885958e-07,1.0108082275329485e-20,0.0001742272695745762,1.7608802323697453e-15,3.6154503199674801e-08,7.3741322209000479e-13,7.9387482324149155e-08,1.2432682921413104e-15,1.4481767466842015e-17,9.5912086150347686e-08,6.2404183568042294e-12,0.0056066463796205276,0.010536171679392931,1.8137903614366957e-07,3.203452347314561e-07,1.8328793357644877e-05,4.4123747801508917e-09,1.8600977042513344e-09,2.3622294663072736e-08,6.6944906134356509e-11,7.6016999664735504e-08,2.5379087492950709e-08,2.8723910601519858e-13,2.1302900240286255e-11,2.4999053981967626e-15,5.5694589650582485e-07,1.8235537085827201e-18,1.3242126497862627e-12
6.730963956239858e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32135975884502477,0.11285934828402905,0.017468567564545723,0.0,9.5738464950244278e-05,3.7594515350736179e-05,2.7201995785032532e-05,7.4243070854436953e-07,1.0301152495768835e-20,0.00017574019669948376,1.8443179025006863e-15,3.616372768709047e-08,7.6115287410517595e-13,8.0729705160472203e-08,1.2576939347261044e-15,1.4768445445344124e-17,9.6554221913046063e-08,6.4791669478619041e-12,0.0056057982523364264,0.010582508673787756,1.8246026492761189e-07,3.2175668989706093e-07,1.8326388563582714e-05,4.4689160360842486e-09,1.9036926433448271e-09,2.3794891554825385e-08,6.7098964226961263e-11,7.612710105539659e-08,2.5415581802828762e-08,2.9023418207681004e-13,2.1540034096858482e-11,2.5955762224259518e-15,5.5881776623181367e-07,1.8930520424171336e-18,1.3464111203098919e-12
6.766540919664571e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32131435511879458,0.1128583363992131,0.017444660545208601,0.0,9.6994961015716021e-05,3.7722854103873634e-05,2.7507034916160989e-05,7.5980107538262977e-07,1.0496657724294179e-20,0.00017725637854775736,1.9311786310813005e-15,3.6172380926597568e-08,7.8550556557357961e-13,8.2085981445143682e-08,1.2721892787589666e-15,1.5059443337875302e-17,9.7194322276282937e-08,6.7255778932953446e-12,0.0056049513304555522,0.010628757373952889,1.8354162869485378e-07,3.2316144960558536e-07,1.8323759625442068e-05,4.5257682384207098e-09,1.9480392770891939e-09,2.3967421570631648e-08,6.7251411624532886e-11,7.6235889650499733e-08,2.5451955250315776e-08,2.9324485854062785e-13,2.1778504536756805e-11,2.6943184338462537e-15,5.606617495340866e-07,1.9647695952637901e-18,1.3688379820100298e-12
6.802117883089284e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32126903853556926,0.1128573177134628,0.017420792979587624,0.0,9.8258869868971349e-05,3.78493617286174e-05,2.7813840399728415e-05,7.7747134674941134e-07,1.0694611253486511e-20,0.00017877577730632304,2.0215805236125435e-15,3.6180473230381817e-08,8.1048299841298585e-13,8.3456356308424691e-08,1.286754068807637e-15,1.5354805274175424e-17,9.7832373022687382e-08,6.9798484147811718e-12,0.0056041056121719831,0.010674917981998299,1.8462311458345727e-07,3.2455954154432716e-07,1.8320910818036709e-05,4.5829299230826805e-09,1.9931455649466641e-09,2.4139879063126001e-08,6.7402267173322027e-11,7.6343379647487624e-08,2.5488208110529901e-08,2.9627112633128823e-13,2.2018311007682223e-11,2.7962111129256026e-15,5.6247801547274613e-07,2.0387630826709256e-18,1.3914939056086343e-12
6.837694846513998e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32122380889107877,0.11285629225995127,0.017396964781413879,0.0,9.9530162537032327e-05,3.7974048922355132e-05,2.8122412035300565e-05,7.9544472912634522e-07,1.0895026308779874e-20,0.00018029835533984486,2.1156449561318668e-15,3.6188014734414905e-08,8.3609700949710863e-13,8.4840874410670416e-08,1.3013880506717001e-15,1.5654575582996665e-17,9.8468360477269755e-08,7.2421794848428211e-12,0.0056032610956783819,0.01072099069958893,1.8570470980213489e-07,3.2595099367729441e-07,1.8317846346567202e-05,4.6403996269196191e-09,2.0390194858710939e-09,2.4312258439154709e-08,6.7551549549981078e-11,7.6449585085168584e-08,2.5524340656773068e-08,2.9931297621932099e-13,2.2259452942766194e-11,2.9013348446751191e-15,5.6426673506278152e-07,2.1150902866474398e-18,1.4143795538954233e-12
6.873271809938711e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32117866598156991,0.11285526007167951,0.017373175864674528,0.0,0.00010080881000356346,3.8096926513941221e-05,2.8432749601922341e-05,8.1372443766538267e-07,1.1097916048391857e-20,0.00018182407519012393,2.2134966416842512e-15,3.6195015401890467e-08,8.6235957082426568e-13,8.6239579944771898e-08,1.316090971397848e-15,1.595879879089053e-17,9.9102271498303951e-08,7.512775869894251e-12,0.0056024177791660912,0.010766975727941016,1.8678640162970157e-07,3.2733583423202148e-07,1.8314570347760951e-05,4.6981758879233392e-09,2.085669037830693e-09,2.4484554159407581e-08,6.7699277261270359e-11,7.6554519845405627e-08,2.5560353160553787e-08,3.0237039882226049e-13,2.250192976067582e-11,3.009771735923615e-15,5.6602808118019913e-07,2.1938100676042914e-18,1.4374955817748206e-12
6.908848773363424e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32113360960380782,0.11285422118147703,0.017349426143611808,0.0,0.00010209478321423227,3.8218005457645457e-05,2.8744852858244321e-05,8.3231369600330161e-07,1.1303293563268652e-20,0.0001833528995754963,2.3152636975679203e-15,3.620148502657736e-08,8.8928278967004504e-13,8.7652516638608422e-08,1.3308625792944576e-15,1.6267519620990259e-17,9.973409346829281e-08,7.7918461733350276e-12,0.0056015756608252462,0.010812873267818577,1.8786817741453981e-07,3.2871409168670761e-07,1.8311086890991484e-05,4.7562572454372666e-09,2.1331022373312668e-09,2.4656760738051584e-08,6.7845468643834102e-11,7.6658197654786165e-08,2.5596245891609927e-08,3.054433846057484e-13,2.2745740865718164e-11,3.1216054326128295e-15,5.6776222847028125e-07,2.2749823763040808e-18,1.4608426363130031e-12
6.944425736788137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32108863955507944,0.11285317562200269,0.017325715532722122,0.0,0.00010338805308194094,3.8337296827236478e-05,2.9058721542648321e-05,8.5121573607628846e-07,1.1511171877044367e-20,0.00018488479139022973,2.421077713353177e-15,3.6207433236092544e-08,9.1687890872397079e-13,8.9079727757510157e-08,1.3457026239455064e-15,1.6580782991788846e-17,1.0036381428501577e-07,8.0796028786916381e-12,0.0056007347388448625,0.01085868351953,1.8895002457407683e-07,3.3008579475767426e-07,1.8307399979377519e-05,4.8146422403598069e-09,2.1813271189400445e-09,2.4828872742366425e-08,6.799014186404548e-11,7.6760632086274802e-08,2.563201911793212e-08,3.0853192388462772e-13,2.2990885647943783e-11,3.2369211371113167e-15,5.6946935325794166e-07,2.3586682658173423e-18,1.4844213567850536e-12
6.98000270021285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32104375563319448,0.11285212342574533,0.017302043946755028,0.0,0.0001046885904919313,3.8454811810197219e-05,2.9374355373372125e-05,8.7043379793460499e-07,1.1721563946014425e-20,0.00018641971370392024,2.531073819672661e-15,3.621286949509614e-08,9.4516030621017372e-13,9.0521256106729363e-08,1.3606108562238357e-15,1.6898634015912948e-17,1.0099142235266079e-07,8.3762623928000425e-12,0.0055998950114129259,0.010904406682924753,1.9003193059427345e-07,3.3145097238713201e-07,1.8303513550862193e-05,4.8733294153418702e-09,2.2303517348101226e-09,2.5000884792381924e-08,6.8133314917916007e-11,7.6861836560847028e-08,2.5667673105786862e-08,3.1163600682403208e-13,2.3237363483249388e-11,3.3558056255449842e-15,5.711496334601449e-07,2.4449299034841116e-18,1.5082323747221906e-12
7.015579663637564e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32099895763648845,0.11285106462502473,0.017278411300712289,0.0,0.00010599636630676504,3.8570561702071064e-05,2.9691754048633281e-05,8.8997112955736275e-07,1.1934482659122634e-20,0.00018795762976088793,2.6453907577811177e-15,3.6217803108411039e-08,9.7413949599205936e-13,9.1977144033919828e-08,1.3755870283037823e-15,1.7221117998892811e-17,1.0161690657304082e-07,8.6820450890242379e-12,0.0055990564767165012,0.010950042957390212,1.9111388302912549e-07,3.3280965373125195e-07,1.8299431479272927e-05,4.9323173149787058e-09,2.2801841542055669e-09,2.5172791560517336e-08,6.8275005631069623e-11,7.6961824349107284e-08,2.5703208119740378e-08,3.1475562344046441e-13,2.3485173733479735e-11,3.4783472651421948e-15,5.7280324850035207e-07,2.5338305828793057e-18,1.5322763139590582e-12
7.051156627062277e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32095424536382422,0.11284999925199213,0.017254817509846948,0.0,0.00010731135137118115,3.8684557900936045e-05,3.0010917246752045e-05,9.0983098666742333e-07,1.2149940837961801e-20,0.00018949850297957243,2.7641709498826312e-15,3.6222243224069225e-08,1.0038291276609914e-12,9.3447433431623636e-08,1.3906308936731941e-15,1.7548280437928426e-17,1.0224025633689581e-07,8.9971753505058347e-12,0.0055982191329418136,0.01099559254184862,1.9219586950017548e-07,3.3416186814853678e-07,1.829515757536243e-05,4.9916044859961604e-09,2.3308324630272396e-09,2.5344587771222662e-08,6.841523165877636e-11,7.706060857288786e-08,2.5738624422681917e-08,3.1789076360287223e-13,2.373431574652873e-11,3.6046360315914062e-15,5.744303792249668e-07,2.6254347357804782e-18,1.556553790681081e-12
7.08673359048699e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32090961861459416,0.11284892733863115,0.017231262489662346,0.0,0.0001086335165168327,3.8796811902005404e-05,3.0331844626273498e-05,9.3001663254643755e-07,1.2367951236787494e-20,0.00019104229695192818,2.8875605702230558e-15,3.6226198836287176e-08,1.0342419866089821e-12,9.4932165739764227e-08,1.405742207144845e-15,1.7880167020652136e-17,1.0286146151528066e-07,9.3218816134395221e-12,0.0055973829782743362,0.011041055634754122,1.9327787769603651e-07,3.3550764518848246e-07,1.8290695587831176e-05,5.0511894774314168e-09,2.3823047633393489e-09,2.5516268200621829e-08,6.8554010486046403e-11,7.7158202206833746e-08,2.5773922275848e-08,3.2104141703371122e-13,2.3984788856439686e-11,3.7347635264093128e-15,5.7603120782174286e-07,2.7198079441365068e-18,1.5810654134718464e-12
7.122310553911703e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32086507718872198,0.1128478489167585,0.01720774615591119,0.0,0.00010996283256690444,3.8907335292352407e-05,3.0654535826088809e-05,9.5053133785004712e-07,1.2588526542544799e-20,0.00019258897544282037,3.0157096169452477e-15,3.6229678788372247e-08,1.0653909940854128e-12,9.6431381948145127e-08,1.4209207248672618e-15,1.8216823623887872e-17,1.0348051245103992e-07,9.6563964103692868e-12,0.0055965480108988866,0.011086432434089962,1.9435989537192731e-07,3.3684701458052851e-07,1.8286049204331799e-05,5.1110708408083745e-09,2.4346091728968204e-09,2.5687827676157863e-08,6.8691359427779375e-11,7.7254618079968556e-08,2.5809101938845878e-08,3.2420757331000806e-13,2.423659238350499e-11,3.8688229943174096e-15,5.7760591774012601e-07,2.8170169520357396e-18,1.6058117833605219e-12
7.157887517336417e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32082062088666408,0.11284676401802475,0.017184268424594605,0.0,0.00011129927034061412,3.9016139745757454e-05,3.0978990465555676e-05,9.7137838042326094e-07,1.2811679374907714e-20,0.00019413850238942013,3.1487719847045133e-15,3.6232691775562347e-08,1.0972892072377932e-12,9.7945122598953303e-08,1.4361662043349837e-15,1.8558296312407185e-17,1.0409739995036966e-07,1.0000956413500378e-11,0.0055957142289997141,0.011131723137365745,1.9544191034921636e-07,3.3818000622328895e-07,1.8281222052455873e-05,5.1712471303077502e-09,2.4877538246734736e-09,2.585926107624004e-08,6.882729562897001e-11,7.7349868877247273e-08,2.5844163669678038e-08,3.273892218644084e-13,2.4489725634364764e-11,4.0069093406249873e-15,5.7915469361349217e-07,2.9171296776722065e-18,1.6307934938692763e-12
7.19346448076113e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32077624950941164,0.11284567267391511,0.017160829211961222,0.0,0.00011264280065759839,3.912323701767551e-05,3.1305208144618023e-05,9.9256104511602559e-07,1.3037422286330998e-20,0.00019569084190060079,3.2869055380415065e-15,3.6235246347800661e-08,1.1299498191365687e-12,9.9473427789266909e-08,1.4514784043982673e-15,1.8904631337682334e-17,1.0471211527446697e-07,1.0355802478021852e-11,0.0055948816307605752,0.01117692794161484,1.9652391051497841e-07,3.395066501740564e-07,1.8276217700703272e-05,5.2317169029319864e-09,2.5417468663910943e-09,2.6030563329892998e-08,6.8961836064963974e-11,7.7443967141089591e-08,2.5879107724765555e-08,3.3058635198622809e-13,2.4744187902105065e-11,4.1491191486164674e-15,5.8067772118325788e-07,3.0202152253084154e-18,1.6560111310607127e-12
7.229041444185843e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32073196285849209,0.11284457491575012,0.017137428434506188,0.0,0.00011399339434218601,3.9228638940321744e-05,3.1633188443924805e-05,1.0140826235990047e-06,1.3265767762114129e-20,0.00019724595825633425,3.4302721855096491e-15,3.6237350912447258e-08,1.163386158784006e-12,1.0101633717356616e-07,1.4668570852722537e-15,1.925587513663646e-17,1.053246501312679e-07,1.0721179685434684e-11,0.0055940502143648277,0.011222047043391851,1.9760588382156029e-07,3.4082697663857947e-07,1.8271039659434785e-05,5.2924787186651236e-09,2.5965964600494086e-09,2.6201729416407764e-08,6.9094997541767732e-11,7.7536925272902985e-08,2.5913934358973157e-08,3.3379895282248646e-13,2.4999978466355144e-11,4.2955506969410712e-15,5.8217518722482605e-07,3.126343897233322e-18,1.6814652735852814e-12
7.264618407610556e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32068776073597022,0.11284347077468659,0.017114066008970284,0.0,0.00011535102222755989,3.9332357417873783e-05,3.1962930924948141e-05,1.0359464141795853e-06,1.3496728220477207e-20,0.00019880381590708831,3.5790379545539783e-15,3.623901373692982e-08,1.1976116911071625e-12,1.0257388996624674e-07,1.4823020085456054e-15,1.96120743303912e-17,1.0593499666727327e-07,1.1097337386880331e-11,0.0055932199779955023,0.011267080638770246,1.986878182861563e-07,3.4214101596110054e-07,1.8265691381808025e-05,5.3535311406276604e-09,2.6523107814570084e-09,2.6372754364994942e-08,6.9226796696402403e-11,7.7628755534583574e-08,2.594864382563195e-08,3.3702701337894612e-13,2.5257096593384131e-11,4.4463039770027835e-15,5.8364727947533561e-07,3.2355872057140186e-18,1.7071564927286779e-12
7.300195371035269e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3206436429444503,0.11284236028171812,0.01709074185233897,0.0,0.00011671565515980994,3.9434404421788148e-05,3.2294435130100659e-05,1.058155721618127e-06,1.3730316012648473e-20,0.00020036437947322462,3.7333730671381416e-15,3.6240242951334715e-08,1.232640016934977e-12,1.0414612494413558e-07,1.4978129371886412e-15,1.997327572301185e-17,1.0654314745946394e-07,1.1484529246464688e-11,0.0055923909198353928,0.011312028923340029,1.9976970199039488e-07,3.4344879861465502e-07,1.8260176264697179e-05,5.414872735226565e-09,2.7088980197632794e-09,2.6543633254439752e-08,6.9357249997310974e-11,7.7719470050011942e-08,2.598323637656563e-08,3.4027052252113057e-13,2.5515541536197014e-11,4.6014807103485573e-15,5.8509418656318829e-07,3.3480178849397485e-18,1.7330853524592043e-12
7.335772334459983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32059960928707643,0.11284124346767609,0.017067455881841491,0.0,0.00011808726400187865,3.9534791986229526e-05,3.2627700582852024e-05,1.0807138569444667e-06,1.3966543422963223e-20,0.00020192761374439731,3.8934520161161047e-15,3.6241046550940538e-08,1.2684848729594996e-12,1.0573308044900744e-07,1.5133896355609742e-15,2.0339526300250141e-17,1.0714909550730471e-07,1.1883013284572412e-11,0.005591563038067131,0.011356892092205572,2.0085152307993248e-07,3.447503551916235e-07,1.8254497649596931e-05,5.476502072300514e-09,2.7663663769913467e-09,2.6714361212759155e-08,6.9486373744800678e-11,7.7809080806519432e-08,2.601771226211137e-08,3.4352946897535648e-13,2.5775312534629763e-11,4.761184366052752e-15,5.8651609793931704e-07,3.4637099029567728e-18,1.7592524094750847e-12
