Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH4OX(60),acetyl(43)
4.5904982181427004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43968863651718787,0.10636471063762182,0.019899065921770761,0.0,0.00046446578089281114,0.0023183119149854645,0.00047617080153710946,0.00011614662157332136,2.6830023540780167e-14,0.0039889570012841226,1.0991144083885919e-10,0.00034058420521039122,4.9693451929111917e-09,6.1603326431026249e-06,2.948060731288579e-11,2.1476033804697312e-12,3.6881491444807539e-05,1.8969583788515034e-06,0.0075881168030385096,0.0048598618630022322,0.00012007980163565639,1.4008675130740749e-06,1.9747318722429878e-08,2.5557369809613324e-07,3.0006265365342387e-06,4.5926727961332396e-05,2.1333245902408158e-08,1.0403577420234266e-09,6.9011769001773155e-07,1.7855180317508051e-06,8.6969979668223917e-12,3.167405792417639e-07,1.4647650603002248e-09,1.8235428481244713e-07,5.3149615100734837e-13,6.7780404492252893e-11,4.7531307091245243e-12
4.6138783439929134e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43967354012526999,0.106343389265505,0.01988533513517287,0.0,0.00047061663561499882,0.0023301408784601597,0.00048069357686238959,0.00011736766440967474,2.7309459178770439e-14,0.0040048274285493356,1.1186285157555837e-10,0.00034045294128553838,5.0230668545600312e-09,6.2600161970544451e-06,2.9749458659419193e-11,2.1762057398087807e-12,3.7131211289854279e-05,1.9290491177582803e-06,0.0075863207361531572,0.0048762927394913908,0.00012028986582209456,1.4081059379411188e-06,1.9812206247859938e-08,2.5656992408007692e-07,3.0513964581741387e-06,4.6160749514984913e-05,2.1612911953648774e-08,1.044535277271721e-09,6.9166784696670994e-07,1.7863421816798551e-06,8.7725055251497201e-12,3.2006907052740469e-07,1.4786271216382054e-09,1.856145252700937e-07,5.4046888666996311e-13,6.8874842361777658e-11,4.8173674941496907e-12
4.6372584698431264e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43965852634556218,0.10632207840315111,0.019871614840826276,0.0,0.00047681211090146712,0.0023419462477195559,0.00048523367997990236,0.00011859281090780623,2.7794874376368574e-14,0.0040206567196653786,1.1383483052378452e-10,0.00034032204362816976,5.0769929768380925e-09,6.3606212493591318e-06,3.0019200491651696e-11,2.2050131121739756e-12,3.7380575776146167e-05,1.9614828428156982e-06,0.0075845269703217243,0.0048926401345089875,0.0001204989423464772,1.4153253865518371e-06,1.9876792474123297e-08,2.5756341281649257e-07,3.1027091129460511e-06,4.639429515199619e-05,2.1894565192161314e-08,1.0487079887826407e-09,6.9321556821822218e-07,1.7871718889167604e-06,8.848268851104024e-12,3.2340867633643812e-07,1.4925418084066385e-09,1.8891198386537209e-07,5.495372006318228e-13,6.9979356625824718e-11,4.8820879108041495e-12
4.6606385956933394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43964359507900119,0.1063007780396643,0.019857905024880541,0.0,0.0004830521953784229,0.0023537279713208787,0.00048979106160330574,0.00011982202032656558,2.8286310023250978e-14,0.0040364450128160109,1.1582740616231648e-10,0.0003401915124173027,5.1311218990801584e-09,6.4621479700525919e-06,3.0289829435727118e-11,2.2340254648021839e-12,3.7629577695478052e-05,1.9942608116048475e-06,0.0075827355021829213,0.0049089041435807666,0.00012070703898249052,1.4225257309613439e-06,1.9941078615190565e-08,2.5855417395996705e-07,3.1545664914940082e-06,4.6627363991687241e-05,2.2178204701714113e-08,1.0528759475170343e-09,6.9476091068907726e-07,1.788007178766931e-06,8.924287230512833e-12,3.2675928557042518e-07,1.5065089710776254e-09,1.922468145798358e-07,5.5870144036250895e-13,7.1093948725516937e-11,4.9472922876900538e-12
4.6840187215435524e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43962874622517095,0.10627948816435732,0.019844205673510584,0.0,0.00048933687599015784,0.0023654859996538671,0.00049436567263295799,0.00012105525209588571,2.8783807008291976e-14,0.0040521924455748743,1.1784060553869508e-10,0.00034006134776903482,5.1854519651296693e-09,6.5645964674630752e-06,3.0561342135922649e-11,2.2632427599288722e-12,3.7878209952767742e-05,2.0273842708455017e-06,0.0075809463283687444,0.0049250848636234433,0.00012091416343651468,1.4297068454321348e-06,2.0005065879300688e-08,2.5954221712479072e-07,3.2069705672722601e-06,4.6859955189318537e-05,2.24638294936752e-08,1.057039224326766e-09,6.9630393069781091e-07,1.7888480758413383e-06,9.0005599522172913e-12,3.3012078762134561e-07,1.5205284607607318e-09,1.9561917014980708e-07,5.6796195033948257e-13,7.2218619433030286e-11,5.0129809424044714e-12
4.7073988473937654e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43961397968231397,0.10625820876674931,0.019830516772916754,0.0,0.00049566613801301819,0.00237722028492518,0.00049895746415500443,0.00012229246581840631,2.9287406218418199e-14,0.0040678991549047252,1.1987445427958443e-10,0.00033993154973992792,5.239981523433212e-09,6.6679667886596893e-06,3.0833735254587493e-11,2.2926649548533438e-12,3.8126465564926448e-05,2.0608544564275606e-06,0.0075791594455045597,0.0049411823929322255,0.00012112032334854998,1.4368686064146891e-06,2.0068755468973123e-08,2.6052755188488492e-07,3.2599232965950048e-06,4.7092067935768592e-05,2.2751438507680953e-08,1.0611978899537942e-09,6.9784468397422829e-07,1.7896946040745456e-06,9.0770863080544732e-12,3.3349307237577497e-07,1.5346001291995063e-09,1.9902920206933835e-07,5.7731907205771652e-13,7.3353368856607062e-11,5.0791541816409111e-12
4.7307789732439784e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43959929534734354,0.10623693983656332,0.019816838309324857,0.0,0.00050203996506937958,0.0023889307811428839,0.00050356638744046447,0.00012353362127102085,2.9797148537476417e-14,0.0040835652771567888,1.2192897660123151e-10,0.00033980211833021406,5.2947089271318643e-09,6.7722589199039181e-06,3.1107005472079517e-11,2.322292002003325e-12,3.837433765973523e-05,2.0946725934430648e-06,0.0075773748502091691,0.0049571968311683413,0.00012132552629312108,1.4440108925281597e-06,2.0132148581020581e-08,2.6151018777373951e-07,3.313426618687029e-06,4.7323701457214892e-05,2.3041030612303869e-08,1.0653520150292589e-09,6.993832256687493e-07,1.7905467867422572e-06,9.1538655928397735e-12,3.3687603021884953e-07,1.5487238287679928e-09,2.0247706059326452e-07,5.8677314403947457e-13,7.4498196445599127e-11,5.1458123012897151e-12
4.7541590990941914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958469311585524,0.10621568136372424,0.019803170268986207,0.0,0.00050845833914162542,0.0024006174441010397,0.00050819239394431952,0.00012477867840634944,3.0313074845115025e-14,0.0040991909480703088,1.2400419532001822e-10,0.00033967305348683342,5.3496325341494636e-09,6.877472787104049e-06,3.1381149486700164e-11,2.3521238489988987e-12,3.8621819474727681e-05,2.1288398962187731e-06,0.007575592539094885,0.0049731282793465488,0.00012152977978016051,1.4511335845411598e-06,2.0195246406562642e-08,2.62490134284361e-07,3.3674824557352377e-06,4.7554855014817064e-05,2.3332604605719452e-08,1.0695016700725939e-09,7.0091961036156683e-07,1.7914046464784097e-06,9.2308971043493683e-12,3.4026955203802731e-07,1.5628994124672582e-09,2.0596289474034255e-07,5.9632450184423401e-13,7.5653100995539795e-11,5.2129555865374464e-12
4.777539224944404e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43957017288213945,0.10619443333835644,0.019789512638177676,0.0,0.00051492124058612556,0.0024122802313643749,0.00051283543530460194,0.0001260275973541391,3.0835226015678812e-14,0.0041147763027722089,1.261001318631012e-10,0.00033954435510631518,5.4047507072778628e-09,6.9836082562723124e-06,3.1656164014627642e-11,2.3821604387157809e-12,3.8868904356078788e-05,2.1633575683492848e-06,0.0075738125087676002,0.0049889768398226385,0.00012173309125587166,1.4582365653526374e-06,2.0258050131040031e-08,2.6346740086922924e-07,3.4220927129410465e-06,4.7785527904401898e-05,2.3626159216372049e-08,1.073646925490649e-09,7.0245389207161651e-07,1.792268205291813e-06,9.3081801433027541e-12,3.4367352922665008e-07,1.577126733921922e-09,2.0948685229647632e-07,6.0597347807874481e-13,7.6818080653242588e-11,5.2805843119651681e-12
4.800919350794617e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43955573453919228,0.10617319575078134,0.019775865403201795,0.0,0.00052142864814721515,0.0024239191022530451,0.00051749546334148506,0.00012728033842259321,3.13636429171174e-14,0.0041303214757769241,1.2821680627913303e-10,0.00033941602303750549,5.4600618142592434e-09,7.0906651339846133e-06,3.1932045789848696e-11,2.4124017093479676e-12,3.9115585757500102e-05,2.1982268027306794e-06,0.0075720347558268517,0.0050047426162809208,0.00012193546810357232,1.4653197199728498e-06,2.0320560934229602e-08,2.6444199694026379e-07,3.4772592785735976e-06,4.8015719456150363e-05,2.3921693103639585e-08,1.0777878515768453e-09,7.03986124265373e-07,1.7931374845823469e-06,9.3857140133453252e-12,3.4708785368730949e-07,1.5914056473766917e-09,2.1304907981802282e-07,6.1572040240721872e-13,7.79931329219252e-11,5.3486987416457397e-12
4.82429947664483e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43954137797872822,0.10615196859151521,0.019762228550386726,0.0,0.00052798053897117102,0.0024355340178274705,0.00052217243005637354,0.00012853686209963208,3.1898366409906969e-14,0.0041458266009863562,1.3035423724906129e-10,0.00033928805708415683,5.5155642278655539e-09,7.1986431678427211e-06,3.220879156408865e-11,2.4428475944697161e-12,3.9361857239141256e-05,2.233448781594667e-06,0.0075702592768658959,0.0050204257137217165,0.00012213691764451903,1.472382935504422e-06,2.0382779990259922e-08,2.6541393186879969e-07,3.5329840240237808e-06,4.8245429034286718e-05,2.4219204858497256e-08,1.0819245185103389e-09,7.0551635986546365e-07,1.7940125051567465e-06,9.4634980210310528e-12,3.50512417835025e-07,1.6057360076929028e-09,2.1664972263517828e-07,6.2556560156165027e-13,7.9178254666357707e-11,5.4172991292400283e-12
4.847679602495043e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43952710309119186,0.10613075185126679,0.019748602066086376,0.0,0.00053457688862018247,0.0024471249408732575,0.00052686628763099689,0.0001297971290540865,3.2439437345985519e-14,0.0041612918116899662,1.3251244209699891e-10,0.00033916045700737983,5.571256325975146e-09,7.3075420469387583e-06,3.2486398106740146e-11,2.4734980230969066e-12,3.9607712466498018e-05,2.2690246765432187e-06,0.0075684860684717692,0.0050360262384488404,0.0001223374471387134,1.4794261011235125e-06,2.0444708467627499e-08,2.6638321498557084e-07,3.5892688038590118e-06,4.8474656036769197e-05,2.4518693004179751e-08,1.0860569963552099e-09,7.0704465125912246e-07,1.7948932872439627e-06,9.541531475805218e-12,3.5394711460023675e-07,1.6201176703450707e-09,2.2028892485544045e-07,6.3550939935225169e-13,8.0373442118032727e-11,5.4863857180921561e-12
4.871059728345256e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43951290976577001,0.10610954552093506,0.019734985936680403,0.0,0.0005412176710863166,0.0024586918358861969,0.00053157698842650305,0.00013106110013682599,3.29868965677014e-14,0.0041767172405649897,1.3469143680116222e-10,0.00033903322252797004,5.6271364916466614e-09,7.4173614023218665e-06,3.276486220479054e-11,2.5043529197477557e-12,3.9853145209326713e-05,2.3049556485836675e-06,0.0075667151272253491,0.0050515442980570858,0.00012253706378569039,1.4864491080610606e-06,2.0506347529213559e-08,2.6734985558070204e-07,3.6461154558787678e-06,4.8703399894982665e-05,2.482015599684242e-08,1.0901853550596875e-09,7.0857105030646901e-07,1.7957798505101423e-06,9.619813689987228e-12,3.5739183743161961e-07,1.6345504914174495e-09,2.2396682936714508e-07,6.4555211667801124e-13,8.1578690880356743e-11,5.5559587413237193e-12
4.894439854195469e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43949879789040303,0.10608834959160682,0.019721380148574288,0.0,0.0005479028588054757,0.0024702346690573264,0.00053630448498255383,0.00013232873638182232,3.3540784906775396e-14,0.0041921030196767906,1.3689123600487155e-10,0.00033890635332861429,5.6832031131902251e-09,7.5281008074669202e-06,3.3044180662748118e-11,2.5354122045028983e-12,4.0098149340565245e-05,2.3412428481642631e-06,0.0075649464497014188,0.0050669800014197051,0.00012273577472528933,1.4934518495841394e-06,2.0567698332301467e-08,2.6831386290370949e-07,3.703525801170828e-06,4.8931660073432893e-05,2.5123592226220831e-08,1.0943096644553772e-09,7.1009560834863753e-07,1.7966722140731984e-06,9.6983439787534976e-12,3.6084648029872062e-07,1.6490343276005915e-09,2.2768357784307383e-07,6.5569407153735939e-13,8.2793995933860602e-11,5.6260184219270416e-12
4.917819980045682e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43948476735179803,0.10606716405455442,0.019707784688199365,0.0,0.00055463242267134562,0.0024817534082580786,0.00054104873001642147,0.00013359999900715264,3.4101143183275995e-14,0.0042074492804793084,1.3911185302760917e-10,0.00033877984905598155,5.7394545842360471e-09,7.6397597787451413e-06,3.3324350302566911e-11,2.5666757930648464e-12,4.0342718835260922e-05,2.377887415210153e-06,0.0075631800324687422,0.0050823334586758868,0.00012293358703840837,1.5004342209773927e-06,2.0628762028594604e-08,2.6927524616350849e-07,3.7615016441682008e-06,4.9159436069442574e-05,2.5429000016289091e-08,1.0984299942565336e-09,7.116183762157386e-07,1.7975703965170377e-06,9.7771216601203884e-12,3.6431093769442712e-07,1.6635690361879244e-09,2.3143931074413096e-07,6.6593557903894346e-13,8.4019351641428538e-11,5.6965649728574105e-12
4.941200105895895e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43947081803543941,0.10604598890123346,0.019694199542012864,0.0,0.00056140633204933104,0.0024932480230254904,0.00054580967642208844,0.00013487484941594047,3.4668012204607986e-14,0.0042227561538156462,1.4135329987613115e-10,0.00033865370932270844,5.7958893038004438e-09,7.7523377758965147e-06,3.3605367963570606e-11,2.5981435968168193e-12,4.0586847769504588e-05,2.4148904791597909e-06,0.0075614158720901112,0.0050976047812182484,0.00012313050774774283,1.50739611952458e-06,2.0689539764234819e-08,2.7023401452842813e-07,3.8200447727067178e-06,4.93867274128489e-05,2.5736377625916463e-08,1.1025464140593428e-09,7.1313940423468213e-07,1.7984744159053845e-06,9.8561460549272583e-12,3.6778510463726996e-07,1.6781544750723295e-09,2.3523416732308671e-07,6.7627695141250599e-13,8.52547517535433e-11,5.7675985971244049e-12
4.964580231746108e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43945694982560218,0.10602482412328042,0.019680624696497992,0.0,0.00056822455479047917,0.0025047184845474776,0.00055058727726934914,0.00013615324919723888,3.5241432764514548e-14,0.0042380237699187456,1.4361558725562813e-10,0.00033852793370928137,5.8525056763493677e-09,7.8658342025038443e-06,3.3887230502375404e-11,2.6298155228809479e-12,4.0830530319371838e-05,2.4522531590017384e-06,0.0075596539651224103,0.0051127940816803313,0.00012332654381850771,1.5143374444902052e-06,2.0750032679821312e-08,2.7119017712623431e-07,3.8791569580832625e-06,4.9613533665702843e-05,2.604572324952254e-08,1.1066589933412487e-09,7.1465874223683651e-07,1.7993842897952942e-06,9.9354164868195689e-12,3.7126887667356411e-07,1.6927905027427395e-09,2.3906828562838495e-07,6.8671849801985802e-13,8.6500189413547174e-11,5.8391194878822313e-12
4.987960357596321e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944316260536337,0.1060036697125105,0.019667060138163918,0.0,0.00057508705724538796,0.0025161647656481868,0.00055538148580291111,0.00013743516012685572,3.5821445642092265e-14,0.0042532522584121848,1.4589872458093057e-10,0.00033840252176582208,5.9093021118594966e-09,7.9802484064683769e-06,3.4169934792811798e-11,2.6616914741758658e-12,4.1073760759870848e-05,2.4899765633118552e-06,0.0075578943081166848,0.0051279014739240786,0.00012352170215914514,1.5212580971012493e-06,2.0810241910430031e-08,2.7214374304415839e-07,3.9388399551146007e-06,4.9839854421969864e-05,2.635703501773064e-08,1.1107678014602776e-09,7.1617643956556199e-07,1.8003000352502806e-06,1.0014932282232068e-11,3.747621498793919e-07,1.7074769782807307e-09,2.4294180250801204e-07,6.9726052536594957e-13,8.7755657162916708e-11,5.911127828519137e-12
5.011340483446534e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43942945625661367,0.10598252566091508,0.019653505853545854,0.0,0.0005819938042780986,0.0025275868407733967,0.00056019225544150166,0.00013872054416812332,3.6408091600819679e-14,0.0042684417483110585,1.4820271998775515e-10,0.00033827747301378255,5.9662770258769393e-09,8.0955796804868204e-06,3.4453477725845558e-11,2.6937713494736903e-12,4.1316533463896981e-05,2.5280617902908623e-06,0.0075561368976181922,0.0051429270730273605,0.00012371598962201695,1.5281579805289933e-06,2.0870168585633453e-08,2.7309472132893269e-07,3.9990955021968186e-06,5.0065689307232139e-05,2.6670310998019581e-08,1.1148729076544318e-09,7.1769254508358403e-07,1.8012216688531553e-06,1.0094692770372e-11,3.782648208624343e-07,1.722213761357136e-09,2.4685485361342596e-07,7.0790333711002902e-13,8.9021146946550319e-11,5.983623792745881e-12
5.034720609296747e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43941583066007062,0.10596139196065964,0.019639961829205098,0.0,0.00058894475927996973,0.0025389846859759989,0.00056501953977697479,0.00014000936347261379,3.7001411387598853e-14,0.0042835923680229855,1.505275803439868e-10,0.00033815278694755349,6.023428839573614e-09,8.211827262529653e-06,3.4737856209497795e-11,2.7260550434563848e-12,4.1558842901194295e-05,2.5665099278022558e-06,0.0075543817301664731,0.0051578709952714782,0.00012390941300408312,1.5350369998709413e-06,2.0929813829520908e-08,2.7404312098683386e-07,4.0599253213652996e-06,5.02910379783924e-05,2.6985549195373737e-08,1.1189743810410579e-09,7.192071071802506e-07,1.8021492067184939e-06,1.0174697283202527e-11,3.8177678676365405e-07,1.7370007122286677e-09,2.5080757340354253e-07,7.186472340768862e-13,9.0296650118067191e-11,6.0566075446833251e-12
5.05810073514696e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940228569528922,0.10594026860408139,0.019626428051729032,0.0,0.00059593988418353214,0.0025503582789015234,0.00056986329257342023,0.00014130158038080112,3.760144573181016e-14,0.0042987042453491746,1.528733112609945e-10,0.00033802846303598985,6.0807559798013603e-09,8.3289903363206866e-06,3.5023067168764412e-11,2.758542446771522e-12,4.1800683637323983e-05,2.6053220534105612e-06,0.0075526288022954007,0.0051727333581286878,0.00012410197904756632,1.5418950621328403e-06,2.0989178760719136e-08,2.7498895098372978e-07,4.1213311183552493e-06,5.0515900123379099e-05,2.7302747552931023e-08,1.1230722906163e-09,7.2072017377863393e-07,1.8030826645048462e-06,1.0254945155426027e-11,3.8529794525883257e-07,1.7518376917345391e-09,2.548000951487761e-07,7.294925142681764e-13,9.1582157445116945e-11,6.1300792389490678e-12
5.081480860997173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4393888212406753,0.10591915558368699,0.019612904507731229,0.0,0.00060297913947632319,0.0025617075987737401,0.00057472346776627685,0.00014259715742267231,3.8208235344380217e-14,0.0043137775074856078,1.5523991710497485e-10,0.0003379045007238602,6.1382568791438197e-09,8.4470680318176102e-06,3.5309107545534655e-11,2.7912334460874421e-12,4.2042050332639669e-05,2.6444992344199189e-06,0.0075508781105332488,0.0051875142802497408,0.00012429369444060291,1.5487320762107907e-06,2.1048264492413401e-08,2.7593222024513479e-07,4.1833145826627482e-06,5.0740275460853047e-05,2.7621903952629285e-08,1.1271667052545272e-09,7.2223179234253045e-07,1.8040220574265726e-06,1.0335435724467701e-11,3.8882819455996695e-07,1.7667245612931157e-09,2.5883255093513468e-07,7.4043947287382596e-13,9.2877659114697671e-11,6.2040390207432314e-12
5.104860986847386e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43937543717349647,0.1058980528921503,0.019599391183851421,0.0,0.00061006248421469858,0.0025730326263803107,0.00057960001946144634,0.00014389605731828807,3.8821820916862832e-14,0.0043288122810242911,1.5762740100832133e-10,0.00033778089943322189,6.1959299759661669e-09,8.5660594256936028e-06,3.5595974298509121e-11,2.824127924147819e-12,4.2282937741269726e-05,2.6840425279129752e-06,0.0075491296514027528,0.0052022138814514394,0.00012448456581788106,1.5555479528734607e-06,2.1107072132368788e-08,2.7687293765626914e-07,4.245877387606283e-06,5.09641637399154e-05,2.794301621585054e-08,1.1312576937078401e-09,7.2374200988329769e-07,1.8049674002654726e-06,1.0416168330459022e-11,3.9236743341653128e-07,1.7816611828985595e-09,2.6290507166836435e-07,7.5148840228350776e-13,9.4183144738482718e-11,6.2784870259333373e-12
5.128241112697599e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43936213336989516,0.10587696052231015,0.019585888066755583,0.0,0.00061718987603761927,0.0025843333440585038,0.00058449290193441045,0.00014519824297829452,3.9442243120533075e-14,0.0043438086919546127,1.6003576488101449e-10,0.0003376576585647264,6.2537737144627211e-09,8.6859635418196951e-06,3.5883664403117158e-11,2.8572257598256244e-12,4.2523340710106503e-05,2.7239529807900808e-06,0.0075473834214211596,0.0052168322827041919,0.00012467459976126593,1.5623426047443938e-06,2.1165602782952031e-08,2.7781111206212466e-07,4.3090211903887625e-06,5.1187564739817156e-05,2.8266082104063258e-08,1.1353453246055459e-09,7.2525087296661288e-07,1.8059187073820069e-06,1.0497142316221507e-11,3.959155611166032e-07,1.7966474191174951e-09,2.6701778707814423e-07,7.6263959209818821e-13,9.5498603358153122e-11,6.3534233811383382e-12
5.151621238547812e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43934890970489959,0.10585587846716796,0.019572395143135954,0.0,0.00062436127118041377,0.0025956097356809645,0.00058940206962935138,0.00014650367750438842,4.0069542605494334e-14,0.00435876686566475,1.6246500942203043e-10,0.00033753477749886001,6.31178654470249e-09,8.8067793517479998e-06,3.6172174851433746e-11,2.8905268281765129e-12,4.2763254177802643e-05,2.7642316298087644e-06,0.0075456394171002968,0.0052313696061196038,0.00012486380280041294,1.5691159462844129e-06,2.1223857541153534e-08,2.7874675226753557e-07,4.3727476321599779e-06,5.1410478269669884e-05,2.8591099319462565e-08,1.1394296664537473e-09,7.2675842771905743e-07,1.806875992726398e-06,1.0578357027250269e-11,3.9947247748786234e-07,1.811683133085681e-09,2.7117082572232729e-07,7.7389332914173831e-13,9.6824023450736736e-11,6.4288482038117595e-12
5.175001364398025e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43933576605243668,0.10583480671988568,0.019558912399711064,0.0,0.00063157662448851549,0.0026068617866415443,0.00059432747715827455,0.00014781232418973502,4.0703759999798352e-14,0.0043736869269431766,1.6491513413076369e-10,0.00033741225559712066,6.3699669226727041e-09,8.9285057751955168e-06,3.6461502652095839e-11,2.9240310004916128e-12,4.3002673173774366e-05,2.804879501623482e-06,0.0075438976349466351,0.0052458259749380747,0.00012505218141336876,1.5758678937741201e-06,2.1281837498609726e-08,2.7967986703725354e-07,4.4370583380794963e-06,5.1632904168157835e-05,2.8918065505608434e-08,1.1435107876348422e-09,7.2826471983465187e-07,1.8078392698492521e-06,1.0659811811698062e-11,4.030380828984629e-07,1.8267681885047001e-09,2.7536431499122663e-07,7.8524989747261078e-13,9.815939293395143e-11,6.5047616023240212e-12
5.198381490248238e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43932270228534342,0.10581374527378351,0.019545439823225801,0.0,0.00063883588943116851,0.0026180894838411881,0.00059926907930013258,0.0001491241465193422,4.1344935908578151e-14,0.0043885689999802373,1.673861373184608e-10,0.00033729009220313675,6.4283133103203995e-09,9.0511416805285139e-06,3.6751644830218331e-11,2.9577381443497466e-12,4.3241592817211913e-05,2.8458976128256326e-06,0.0075421580714613396,0.0052602015135164238,0.00012523974202716063,1.5825983652964999e-06,2.1339543741625789e-08,2.8061046509602915e-07,4.5019549173799698e-06,5.1854842303251414e-05,2.924697824806153e-08,1.1475887564071998e-09,7.2976979458118477e-07,1.8088085519121903e-06,1.0741506020358821e-11,4.066122782577838e-07,1.8419024496386501e-09,2.7959838111194519e-07,7.9670957839557319e-13,9.9504699171551389e-11,6.5811636760438917e-12
5.221761616098451e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43930971827537935,0.10579269412233756,0.019531977400451379,0.0,0.00064613901811510675,0.0026292928156738749,0.0006042268309999554,0.00015043910817039041,4.1993110913194e-14,0.004403413208369786,1.6987801611966243e-10,0.0003371682866437292,6.4868241755920647e-09,9.1746858852473666e-06,3.7042598427309539e-11,2.9916481236690666e-12,4.3480008316096981e-05,2.8872869699838126e-06,0.0075404207231403375,0.0052744963473155279,0.00012542649101837479,1.5893072807196139e-06,2.139697735119849e-08,2.8153855512869736e-07,4.5674389634308345e-06,5.2076292571921897e-05,2.9577835075017019e-08,1.1516636409046877e-09,7.3127369680655597e-07,1.8097838516978552e-06,1.0823439006652084e-11,4.1019496501706105e-07,1.8570857813108599e-09,2.8387314915274619e-07,8.0827265047350018e-13,1.0085992897867656e-10,6.6580545154191524e-12
5.245141741948664e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43929681389323838,0.10577165325917788,0.019518525118185449,0.0,0.00065348596129820118,0.0026404717720126154,0.00060920068736798031,0.00015175717301252038,4.2648325570391916e-14,0.0044182196751109092,1.723907665036497e-10,0.00033704683822992078,6.5454979924714198e-09,9.2991371564717611e-06,3.7334360501186431e-11,3.0257607987581283e-12,4.3717914966227188e-05,2.9290485696843049e-06,0.0075386855864743741,0.0052887106028879881,0.00012561243471372375,1.5959945616793919e-06,2.1454139403039554e-08,2.824641457802668e-07,4.6335120538023759e-06,5.2297254899857627e-05,2.9910633457935943e-08,1.1557355091364522e-09,7.3277647094483908e-07,1.8107651816201741e-06,1.090561012660645e-11,4.1378604516990443e-07,1.8723180489006102e-09,2.8818874302746375e-07,8.1993938953921467e-13,1.0222506862720298e-10,6.7354342020564172e-12
5.268521867798877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43928398900856064,0.10575062267808601,0.019505082963252061,0.0,0.00066087666840307585,0.0026516263441955074,0.000614190603678787,0.00015307830510807971,4.3310620411475373e-14,0.004432988522609687,1.7492438328589226e-10,0.00033692574625789529,6.604333241015392e-09,9.4244942114261266e-06,3.7626928125889581e-11,3.060076026366387e-12,4.3955308150247874e-05,2.971183398571802e-06,0.0075369526579490767,0.0053028444078658107,0.00012579757939060261,1.602660131562529e-06,2.1511030967598922e-08,2.8338724565601422e-07,4.700175750330158e-06,5.251772924118122e-05,3.0245370812174434e-08,1.1598044289864285e-09,7.3427816102247282e-07,1.8117525537336723e-06,1.0988018738844457e-11,4.1738542125270161e-07,1.8875991183398661e-09,2.9254528549995104e-07,8.3171006870738055e-13,1.0360010385109352e-10,6.8133028088001472e-12
5.29190199364909e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43927124348994434,0.10572960237299309,0.019491650922501744,0.0,0.00066831108753068798,0.0026627565250118409,0.00061919653537043377,0.00015440246871232936,4.3980035941489403e-14,0.0044477198726810439,1.7747886013949546e-10,0.00033680501000990824,6.663328407388289e-09,9.5507557179253109e-06,3.7920298391597701e-11,3.0945936597341416e-12,4.4192183336690759e-05,3.0136924333903272e-06,0.0075352219340450183,0.0053168978909481262,0.00012598193127763549,1.6093039154894615e-06,2.1567653110088561e-08,2.8430786332158317e-07,4.767431599179783e-06,5.2737715578168253e-05,3.0582044497610366e-08,1.1638704682132833e-09,7.3577881066401974e-07,1.8127459797435487e-06,1.1070664204565749e-11,4.2099299634491529e-07,1.9029288561100236e-09,2.969428981885644e-07,8.4358495838644188e-13,1.0498501985174824e-10,6.8916603998108805e-12
