Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),CH2OH(40),CH2OX(54),COX(50),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374),C3H5(367)
6.882615702794807e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999649,0.11866996602996195,0.022821567693054236,0.0,2.0277583271340602e-45,2.3604084499239879e-30,1.5280243353470568e-68,1.3701927844973097e-45,1.5408863832675363e-53,6.0744541596356071e-17,2.524256645240062e-89,6.0744541596060384e-17,1.1563409965613181e-60,1.8138965321240108e-58,5.1977811142437984e-71,2.205891089865423e-90,8.5021985126071771e-32,3.0607539900290271e-71,3.3174261763041573e-15,9.822309291757501e-17,3.9321997756233949e-19,7.1597161505313627e-32,2.6511203220942714e-31,3.9321997726081128e-19,1.6456617591864106e-45,1.0643773793124504e-43,2.8196681048222089e-81,1.493244382642213e-59,1.8533241682421252e-72,3.0064126113673291e-95,3.2893063460990956e-85,5.2278567571017651e-30,1.3001645676054569e-37,6.6228107438492669e-44,5.0961399416983566e-69,4.4788520171461595e-72,1.6264093706115255e-67,3.3504005657437983e-83,5.7543245948024396e-35,8.3213734071551371e-48,9.3163098176056818e-26,1.4814762714743721e-147,1.1015086331582934e-98,2.0707036583913414e-87,8.1696465618737038e-98,2.4448810617158987e-110,9.006258588702055e-112,3.7387614740304113e-192,2.26441078768953e-127
1.3771211089084658e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999305,0.11866996602995857,0.022821567693054188,0.0,1.6234396286814578e-44,9.4477852016449284e-30,4.8939304272538046e-67,1.0972655028153497e-44,2.4674214066955064e-52,1.2154185864211177e-16,1.618021622642151e-87,1.2154185864092825e-16,1.8521556978267892e-59,2.9056119401573583e-57,1.664686579023515e-69,1.4130168167637031e-88,3.4030951420709419e-31,9.8054085801053015e-70,6.6377345647492147e-15,1.9653152301405081e-16,7.86781588486924e-19,2.8657523354606387e-31,1.0611390300380023e-30,7.8678158728002508e-19,1.3175300368464178e-44,8.5214909046151398e-43,1.806646195383496e-79,2.391786124425566e-58,5.9377690854020847e-71,3.8526328696352846e-93,2.1075574696085516e-83,2.092505068247791e-29,1.0409218635958103e-36,8.5164894114734158e-43,2.616182306045809e-67,1.4344555127106563e-70,5.2088800812297476e-66,2.1461496255296873e-81,2.3032294581995615e-34,6.6621461051776867e-47,1.8640730755000562e-25,3.0423689247879324e-144,1.4117843231572631e-96,1.3267621390868271e-85,1.0469171383577783e-95,6.2661204045477805e-108,2.3082636485436677e-109,6.1463986789702677e-188,1.1612192123677067e-124
2.754840186166436e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998622,0.11866996602995181,0.022821567693054091,0.0,1.2992451043543859e-43,3.7803447116680674e-29,1.5668818074984352e-65,8.7825712954479399e-44,3.9494669560292722e-51,2.4313649273535092e-16,1.0363337176973972e-85,2.4313649273061538e-16,2.9650581164560447e-58,4.6516828608917869e-56,5.3292187021975961e-68,9.048116653692087e-87,1.3616813306175137e-30,3.1394911504411695e-68,1.3278351341633777e-14,3.9314838320699517e-16,1.5739048103944538e-18,1.1466742152078705e-30,4.2459383121833942e-30,1.5739048055652867e-18,1.0544244484632571e-43,6.8197825787109161e-42,1.156912735517651e-77,3.8289350725404318e-57,1.9012279834864595e-69,4.9342037148619143e-91,1.3496056414019274e-81,8.3727454598561506e-29,8.3305329414034668e-36,1.1960470909144563e-41,1.4673843533996574e-65,4.5922035612908533e-69,1.6675367901824675e-64,1.3742661722053614e-79,9.2159179281778635e-34,5.3317218440191919e-46,3.7289623709460531e-25,6.2392705471235338e-141,1.8084354070379676e-94,8.4961184967559549e-84,1.3408239529233581e-93,1.6050522032901671e-105,5.9125637986897992e-107,1.0087283859427855e-183,5.9501594801773907e-122
5.510278340682375e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997257,0.11866996602993828,0.022821567693053893,0.0,1.0395934921850215e-42,1.5123840459305081e-28,5.017119543979374e-64,7.0278363794794702e-43,6.3203875321702373e-50,4.8632576092874037e-16,6.6350965598170712e-84,4.8632576090979499e-16,4.7453805525676676e-57,7.4448562736570348e-55,1.7056964924156697e-66,5.7943645550953757e-85,5.4476119970589663e-30,1.0049189185311159e-66,2.6559584895380694e-14,7.8638210359285515e-16,3.1481512544429581e-18,4.587443526204284e-30,1.6986517993211112e-29,3.1481512351231455e-18,8.4369975424664031e-43,5.456862226336892e-41,7.4063515143081516e-76,6.1279584078787716e-56,6.0857571598436614e-68,6.3175948637277354e-89,8.6399362737159357e-80,3.3496430425642426e-28,6.6656831844214561e-35,1.78032470700465e-40,8.7273414396874114e-64,1.4698090635200539e-67,5.3372019670092815e-63,8.8007255688116262e-78,3.6869672758710689e-33,4.2661558607754022e-45,7.4587613937061337e-25,1.278665066815045e-137,2.3164791732354711e-92,5.4390653821184288e-82,1.7167476270301457e-91,4.1101184883287228e-103,1.5140528065973274e-104,1.654076453762113e-179,3.0476897983153301e-119
1.1021154649714256e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999452,0.11866996602991123,0.022821567693053501,0.0,8.3175377519894614e-42,6.0500285413037198e-28,1.6082148585372865e-62,5.6229809268586662e-42,1.0113503441112176e-48,9.7270429734316363e-16,4.2472814270475977e-82,9.7270429726737599e-16,7.5936390815707644e-56,1.1913501221394079e-53,5.4587253335930198e-65,3.714651434279413e-83,2.1792221469441248e-29,3.2161914060125601e-65,5.3122052002785697e-14,1.5728495443644593e-15,6.2966441434737483e-18,1.8351267517700919e-29,6.7951601588486044e-29,6.2966440661882034e-18,6.7502387827507168e-42,4.3659042906372697e-40,4.7407402722748875e-74,9.8060634737969753e-55,1.9477347409489637e-66,8.0876826316702156e-87,5.5303453610741256e-78,1.3399659913899567e-27,5.3330386906715585e-34,2.741803493493166e-39,5.3716764077861035e-62,4.7038272956683343e-66,1.7080600046715929e-61,5.6419694041044171e-76,1.4749069398542158e-32,3.4131980440492988e-44,1.4918441166698633e-24,2.6195543260664233e-134,2.9702846169391072e-90,3.4814977731692193e-80,2.1977525098744984e-89,1.0523420072351703e-100,3.8765339578346827e-102,2.7111001395647576e-175,1.5607265291823088e-116
2.2042907267778014e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679989047,0.11866996602985712,0.022821567693052713,0.0,6.6543462968205517e-41,2.4201098915384261e-27,5.1791016211465288e-61,4.4986694867778278e-41,1.6181963292141684e-47,1.9454613702825881e-15,2.718522422509156e-80,1.9454613699794242e-15,1.2150646739715473e-54,1.9062986832153412e-52,1.7468344880556899e-63,2.3923618388361163e-81,8.7172433012338671e-29,1.0292533923428557e-63,1.0624698621724041e-13,3.145784425907205e-15,1.259362992527045e-17,7.3408056809210264e-29,2.7181746384208786e-28,1.2593629616115688e-17,5.4004471768631708e-41,3.492889245098656e-39,3.0342898810425329e-72,1.5690765645373239e-53,6.233219006642894e-65,1.0352976975326545e-84,3.5396710401922839e-76,5.3600798810494506e-27,4.2666107911944405e-33,4.3014842984699463e-38,3.367810480567175e-60,1.5052641137811126e-64,5.4659246280678863e-60,3.633620078069805e-74,5.8998678272814758e-32,2.7306069339351976e-43,2.9838127622572982e-24,5.3655715637714196e-131,3.8261721787657144e-88,2.2283172796695448e-78,2.8133251729943304e-87,2.6941896418098217e-98,9.9246421975006761e-100,4.4425183880551001e-171,7.991711809999149e-114
4.408641250390553e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679978106,0.11866996602974891,0.022821567693051142,0.0,5.323603723008497e-40,9.680636519648896e-27,1.6987569929457855e-59,3.5990494887753601e-40,2.5890310902360083e-46,3.8909755166037479e-15,1.7399382920830065e-78,3.8909755153910699e-15,1.9441694150415548e-53,3.0501886295678266e-51,5.5897009259555395e-62,1.5689555026475086e-79,3.4869682681174802e-28,3.293726276491306e-62,2.1249685464472857e-13,6.2916541889908469e-15,2.5187601503804339e-17,2.936381992703004e-28,1.0872919536428913e-27,2.5187600267160158e-17,4.3204599444289455e-40,2.7943777227350596e-38,1.9420146714745479e-70,2.5106076315368377e-52,1.9947048590225032e-63,1.3252286136618351e-82,2.2654674526614679e-74,2.1440738234923771e-26,3.4133333239776205e-32,6.813996865104393e-37,2.1309027064506455e-58,4.8167113748003167e-63,1.7490428637949086e-58,2.3829957094771291e-72,2.3599951455846026e-31,2.184407597167379e-42,5.9678808173879094e-24,1.0988840426356022e-127,5.0193304843113967e-86,1.4261738403520415e-76,3.6011854656476748e-85,6.8973736616032568e-96,2.5407999491161028e-97,7.2784429743575008e-167,4.0919591494689351e-111
8.817342297616059e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679956223,0.1186699660295325,0.022821567693047995,0.0,4.2589340438402793e-39,3.8722939988732966e-26,5.9631948673217615e-58,2.8792851478737583e-39,4.1420260700466835e-45,7.7820038110153113e-15,1.1135873664726788e-76,7.7820038061645503e-15,3.1107238066815977e-52,4.8803902115492412e-50,1.7885253762719529e-60,1.1004034365762478e-77,1.3948014998336888e-27,1.0540108689682426e-60,4.2499659149402019e-13,1.2583393715150738e-14,5.0375544720634191e-17,1.1745647288568232e-27,4.349211874750047e-27,5.0375539774007196e-17,3.4564084211621911e-39,2.2355287089638241e-37,1.2429115055205269e-68,4.0170403087321529e-51,6.3831746819893194e-62,1.6963230488405244e-80,1.4499215415221432e-72,8.5763685345034967e-26,2.730640942923538e-31,1.0847523883922092e-35,1.3532965140128936e-56,1.5412003065272434e-61,5.5963773155550104e-57,1.6713389741743305e-70,9.4400766144918118e-31,1.7473391680066121e-41,1.1936539983472092e-23,2.2502874639364807e-124,7.0443134155119907e-84,9.1276750026037438e-75,4.6096000740665541e-83,1.7657592796264291e-93,6.5045649947636952e-95,1.1922517945824203e-162,2.0951349203965228e-108
1.7634744392067067e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679912452,0.11866996602909967,0.022821567693041705,0.0,3.4071682862407389e-38,1.5489254777583919e-25,2.5780713282388702e-56,2.3034463354466529e-38,6.6257600385111553e-44,1.5564060406915416e-14,7.1270450644744581e-75,1.5564060387512269e-14,4.9772002606010993e-51,7.8086944651163538e-49,5.7220237255194349e-59,9.4891396426762592e-76,5.5792344081193706e-27,3.3728642715546096e-59,8.4999606516986393e-13,2.5166872767440933e-14,1.007514313933429e-16,4.6982826799036938e-27,1.7396934525635873e-26,1.0075141160673471e-16,2.7651422575208077e-38,1.7884335791667603e-36,7.9547042542726403e-67,6.427318955280071e-50,2.0426346317164735e-60,2.1713129322325644e-78,9.2795363749135686e-71,3.430553660119356e-25,2.1844327236553658e-30,1.731160701618246e-34,8.5940424754515821e-55,4.9307996284647083e-60,1.7904472704335452e-55,1.4412502295678685e-68,3.7760498538765732e-30,1.3975475027902286e-40,2.3875950538932202e-23,4.6073637102096896e-121,1.2165564064462633e-81,5.8417638765726768e-73,5.9003409070900566e-81,4.5203834890957219e-91,1.6651836016650629e-92,1.9524170720371142e-158,1.0727222904764578e-105
3.526954858096909e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679824917,0.118669966028234,0.022821567693029121,0.0,2.7257440492621636e-37,6.1957176672568699e-25,1.6716329277563351e-54,1.8427643460717317e-37,1.0596376866939968e-42,3.1128173627023525e-14,4.5613362937126821e-73,3.1128173549410738e-14,7.9635540744568561e-50,1.2493965333848008e-47,1.8302253113468542e-57,1.2257790870783499e-73,2.2316994638052401e-26,1.0793212558817381e-57,1.6999950124305931e-12,5.0333830871902983e-14,2.0150320569496152e-16,1.8793177455224465e-26,6.958790340329042e-26,2.0150312654833189e-16,2.212118949050294e-37,1.4307511075291246e-35,5.0910331260365745e-65,1.0283753840745274e-48,6.5364586958434197e-59,2.7792928822916338e-76,5.9388732594364679e-69,1.3722159918958597e-24,1.7474025908589676e-29,2.7661318858573423e-33,5.4365944143377914e-53,1.5771740732836462e-58,5.7268583126710188e-54,1.8617642374874089e-66,1.5104237844260988e-29,1.1175102816445053e-39,4.776314054301882e-23,9.4305642713624097e-118,3.1491792039955219e-79,3.7387453512681625e-71,7.5524698995018418e-79,1.1572228783441498e-88,4.2628890237620584e-90,3.1955452061772423e-154,5.4923713446567833e-103
7.053915695877312e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679649846,0.11866996602650268,0.022821567693003954,0.0,2.1806006071598453e-36,2.4782902179669857e-24,1.5929344349763439e-52,1.4742143732727999e-36,1.6938657784139888e-41,6.2256400180471315e-14,2.9192639592350674e-71,6.2256399870019814e-14,1.2741713193719596e-48,1.9990381767802188e-46,5.8514366446435139e-56,2.3303146449177963e-71,8.9268094066520637e-26,3.4538353319326223e-56,3.3999929065882213e-12,1.0066774708035375e-13,4.0300675812304861e-16,7.5172796944629155e-26,2.783518741917419e-25,4.0300644153616029e-16,1.7696955121020183e-36,1.1446025827176457e-34,3.2582681203033386e-63,1.6454040772888059e-47,2.0916698989742538e-57,3.557502508454257e-74,3.8008150815129083e-67,5.4887992530207594e-24,1.3976861642114573e-28,4.4222846891225121e-32,3.4070202358508848e-51,5.042574090175522e-57,1.8309411632572518e-52,3.5393776287407731e-64,6.0417028334715016e-29,8.9316106020300704e-39,9.557099612385297e-23,1.9291738407439235e-114,1.1988780154075505e-76,2.3928021291768057e-69,9.6671822662998096e-77,2.9624946417299062e-86,1.0913019461240327e-87,5.2247142961582208e-150,2.8121020140787022e-100
1.410783737143812e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679299698,0.11866996602304002,0.022821567692953619,0.0,1.7444851922371052e-35,9.9131671725293107e-24,1.8028219632133316e-50,1.1793726337041031e-35,2.7052177931252998e-40,1.2451285374029232e-13,1.8683316593669943e-69,1.2451285249848654e-13,2.0386761644950766e-47,3.1984621037226855e-45,1.8690822171619301e-54,5.2702782970013569e-69,3.5707261931910614e-25,1.1052283551773622e-54,6.7999886934481512e-12,2.0133557949536186e-13,8.060138782789782e-16,3.0069131124535045e-25,1.1134074577386769e-24,8.0601261193087874e-16,1.4157538238684859e-35,9.1568274327364346e-34,2.0852934920056316e-61,2.6326492355706291e-46,6.6933400637599684e-56,4.5536073920748809e-72,2.4324318658834937e-65,2.1954637438740352e-23,1.1177691644217156e-27,7.0710877559414478e-31,2.0951730672870496e-49,1.6108221245509116e-55,5.8484433483318027e-51,8.0047098284624256e-62,2.4166826805489624e-28,7.1317552432937653e-38,1.9132060957612673e-22,3.9419056844152568e-111,5.4250847007711879e-74,1.5313947834236799e-67,1.237400489518471e-74,7.5839815154849198e-84,2.7937356065785427e-85,8.5246997652281892e-146,1.4397976170199631e-97
2.821568072255973e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678599403,0.11866996601611471,0.02282156769285295,0.0,1.3955941314116839e-34,3.9652681279657826e-23,2.0936750895634921e-48,9.4349852342771625e-35,4.3125332148356474e-39,2.4902576267163253e-13,1.1957330463962883e-67,2.4902575770441422e-13,3.2618832484909143e-46,5.1175339176410386e-44,5.9595553647259336e-53,1.2239664360320937e-66,1.4282910595767311e-24,3.5367316396059797e-53,1.359998026134671e-11,4.0267124431780451e-13,1.6120281797927028e-15,1.2027650856696171e-24,4.4536252714215602e-24,1.6120231144007719e-15,1.1325976616708868e-34,7.3254646293248102e-33,1.3345880326146757e-59,4.2122407598489538e-45,2.1418627389583359e-54,5.8286183586864446e-70,1.5566388821650583e-63,8.7813989740989256e-23,8.9360727018081226e-27,1.13045027530376e-29,1.2439772198495836e-47,5.1367901757061762e-54,1.8647720084152574e-49,1.8590066871659223e-59,9.666733880566034e-28,5.6838633572508842e-37,3.8335544564279187e-22,8.0361485821971323e-108,2.5199622598399957e-71,9.8009284384193118e-66,1.5838729297203367e-72,1.9414935474960114e-81,7.1519645090818353e-83,1.3851998260347032e-141,7.3717608658408374e-95
5.643136742480296e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677198818,0.11866996600226409,0.022821567692651614,0.0,1.1164842480951912e-33,1.5861075020376684e-22,2.3282096609395653e-46,7.5479892521622349e-34,6.8499823229495002e-38,4.9805158778107318e-13,7.6526928838841556e-66,4.9805156791224656e-13,5.2190134818211699e-45,8.1880298616089717e-43,1.8934378818630854e-51,2.7226699110564727e-64,5.7131661724593805e-24,1.1317537729711848e-51,2.7199963373858632e-11,8.0534257393239564e-13,3.2240570276504341e-15,4.8110567740956881e-24,1.781445611496182e-23,3.2240367660960737e-15,9.0606898952147539e-34,5.8603727363023832e-32,8.5413588104693637e-58,6.7395862050165936e-44,6.8539158130659768e-53,7.4606275184154791e-68,9.9609767185413651e-62,3.5121931658128353e-22,7.1391431230555489e-26,1.80619849929354e-28,6.9546821356485399e-46,1.6324751722538075e-52,5.9246533666877967e-48,4.1352828725806455e-57,3.8666942351392777e-27,4.512997941162316e-36,7.6956755442215866e-22,1.6308546820734209e-104,1.1209852623823983e-68,6.2725913004099717e-64,2.0273564204669681e-70,4.9701899952099843e-79,1.8309020623270084e-80,2.2327790905525705e-137,3.7743341758808655e-92
1.128627408292894e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674397642,0.11866996597456285,0.022821567692248943,0.0,8.9320145837244781e-33,6.3444305023115416e-22,2.3743980803399026e-44,6.0383908658546921e-33,1.0803126601870379e-36,9.961032669867232e-13,4.8977225671639716e-64,9.9610318751181861e-13,8.3504191618092284e-44,1.3100743893273271e-41,5.9736593594547877e-50,5.5556294484384676e-62,2.2852674714540303e-23,3.6216083353139798e-50,5.4399929505741676e-11,1.6106852330404001e-12,6.4481157028739689e-15,1.9244193959633684e-23,7.1257447707645784e-23,6.4480346567783346e-15,7.2484036669787733e-33,4.6882985375057393e-31,5.4664614717832398e-56,1.0783336808770948e-42,2.1932200494869718e-51,9.5495890163230057e-66,6.3730877932898318e-60,1.4045838760183497e-21,5.6958259654592933e-25,2.8822187436847196e-27,3.549147818621685e-44,5.1531299093165431e-51,1.869185234473976e-46,8.4380301132765535e-55,1.5466778716290365e-26,3.5570198161000871e-35,1.5505615185456007e-21,1.4891917031107297e-100,4.5736503511894528e-66,4.0144530448131752e-62,2.5950127469976366e-68,1.2723509567993824e-76,4.6871029381231579e-78,5.163575165996406e-132,1.9324504660162854e-89
2.257254876382623e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766879529,0.11866996591916036,0.022821567691443601,0.0,7.1458356184836507e-32,2.537772293730151e-21,2.1586325177420086e-42,4.8307109395463726e-32,1.6803727609852362e-35,1.9922067413429949e-12,3.1345403597929679e-62,1.9922064234465936e-12,1.3360660294282385e-42,2.0960883650441446e-40,1.8591795832133176e-48,1.0107611177868403e-59,9.1410768158451654e-23,1.1589120368517627e-48,1.0879986139694457e-10,3.2213705507716989e-12,1.289623697284079e-14,7.6976501569717424e-23,2.8502674288038542e-22,1.2895912789464969e-14,5.7984849415251503e-32,3.7506388659191522e-30,3.4985241582284968e-54,1.7253331884669825e-41,7.0181008562520716e-50,1.2223434999357579e-63,4.0762978275813024e-58,5.6159890512268417e-21,4.532059743635882e-24,4.5873634141138627e-26,1.6121365880883802e-42,1.6055425655588503e-49,5.8174577260839118e-45,1.535152272647595e-52,6.1867121695848679e-26,2.7637768824848048e-34,3.1468284328956068e-21,2.9127292138464249e-97,1.6635830752850418e-63,2.5692425166013838e-60,3.3216067312399539e-66,3.2571272333270655e-74,1.1998948519742075e-75,7.961175060889977e-128,9.8940548417153169e-87
4.514509812562081e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657590586,0.1186699658083554,0.022821567689832917,0.0,5.7170263778576415e-31,1.0151089312311641e-20,1.739544971359583e-40,3.8645655884775788e-31,2.546600445327927e-34,3.9844141538185064e-12,2.0061028795765036e-60,3.9844128822586666e-12,2.1377021180874454e-41,3.3536432283982586e-39,5.6400188290068162e-47,1.630207496324869e-57,3.6564360523681885e-22,3.7085013025356495e-47,2.175997236890976e-10,6.4427411842954566e-12,2.5792495202982313e-14,3.0790379380061248e-22,1.1400825206984674e-21,2.5791198477371931e-14,4.6384068854208258e-31,3.0005109415467199e-29,2.2390409127020682e-52,2.760530584437056e-40,2.245662213172628e-48,1.5645895464852004e-61,2.6056637688302155e-56,2.2445204648580203e-20,3.5868563267081223e-23,7.2637041544720645e-25,6.4874859424391184e-41,4.8811230712945767e-48,1.764787674527324e-43,2.475916989827036e-50,2.474685266778877e-25,2.0904548802775661e-33,6.4764782047627822e-21,5.4540052561019945e-94,5.3634942583970415e-61,1.6443055261394314e-58,4.2516316318328984e-64,8.3377778465576521e-72,3.0717125760549682e-73,1.1666561018741731e-123,5.0656616040746861e-84
6.771764748741539e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646385882,0.11866996569755044,0.022821567688222234,0.0,1.6347710006259287e-30,2.1571064817793345e-20,1.0111534333275083e-39,1.1472923652640351e-30,9.1362002468712012e-34,5.9766220300398943e-12,1.1390251842580812e-59,5.9766193280132631e-12,8.087571526364196e-41,1.2785634037183731e-38,2.5207184229281783e-46,1.104743778783133e-56,7.7699343724810996e-22,1.7300408867601146e-46,3.2639958449099797e-10,9.6641118158803676e-12,3.8688769135430212e-14,6.5429232548799581e-22,2.4226394261011271e-21,3.8686013605061321e-14,1.3262318951327129e-30,8.579585661234605e-29,1.2521101575605581e-51,1.0443643289240405e-39,1.0539486107369164e-47,1.0245687609973767e-60,1.4565302577709763e-55,4.7668544043018753e-20,1.0193160170902219e-22,2.6602076006807428e-24,3.1615720707900943e-40,2.186081814603968e-47,7.887443279044122e-43,1.67784541642365e-49,5.2587067419025341e-25,5.7914211594663687e-33,9.9432439185462461e-21,3.0140759706213561e-93,4.1755491437386376e-60,9.1952409988137935e-58,2.7841741253729666e-63,6.2723474444877758e-71,2.3108197530381683e-72,5.8768837378607316e-123,4.3209161364236492e-83
1.1286274621100456e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762397648,0.11866996547594051,0.022821567685000863,0.0,7.5136159147850229e-30,5.9637649443094703e-20,2.86473392432798e-38,5.3741501671319014e-30,6.4552969095209528e-33,9.9610396373318432e-12,3.062461019588645e-58,9.9610321672925516e-12,6.3837075239920127e-40,1.0513424687414711e-37,3.0171559941373408e-45,5.4465308206864547e-55,2.1481638389107289e-21,2.3186742475997652e-45,5.4399930013378785e-10,1.6106853071294809e-11,6.448137991254429e-14,1.8089026996375882e-21,6.6976292779079495e-21,6.4473761757491883e-14,6.0940001014271953e-30,3.9428582883940732e-28,2.8812928248232224e-50,8.2422144177206234e-39,1.4693018256997657e-46,4.0977579588770441e-59,3.3447163720798568e-54,1.3159374612293335e-19,4.5990532961536689e-22,2.011072495406439e-23,5.2184267953977865e-39,2.6353828594645585e-46,9.4408196435831003e-42,8.2716730124455758e-48,1.4538781229520002e-24,2.4352150174914128e-32,1.7425239103821678e-20,3.3280729680640918e-90,4.4430610329078274e-58,2.115964779161672e-56,1.1135303104278777e-61,4.4126528552553962e-69,1.6258262299473683e-70,6.4932437382099664e-119,6.6637328168732669e-81
1.534933350622348e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603808019,0.11866996527649158,0.02282156768210163,0.0,1.6914092969302049e-29,1.0619698355569483e-19,1.2394553001432479e-37,1.2401384398110905e-29,1.7109344631927924e-32,1.3547016982063097e-11,1.3298860386633854e-57,1.3547003680454881e-11,1.791729524467998e-39,3.0661800055630948e-37,9.5646358051725424e-45,2.6157032097718208e-54,3.8252498372969595e-21,7.696408410872201e-45,7.3983903939725527e-10,2.1905320194903331e-11,8.7694780504284105e-14,3.2210925437301024e-21,1.1926190938037235e-20,8.768121491333997e-14,1.3716447957709276e-29,8.8753337724516708e-28,1.1013167370496635e-49,2.3130323183814378e-38,5.036285731423255e-46,1.7598530287148267e-58,1.277676127871803e-53,2.3409874475316325e-19,1.0247591762119684e-21,5.4942423408545752e-23,1.9915821351583992e-38,8.3885683253855414e-46,2.992818518704247e-41,3.9724495227281632e-47,2.5889266237503081e-24,5.2230491378745885e-32,2.4602059782071446e-20,3.9002147356525822e-89,2.7837315874459641e-57,8.0878560450597426e-56,4.7822496939560765e-61,2.0822472701845652e-68,7.6720848761763682e-70,1.3583337675157123e-117,4.2782332573020775e-80
1.9412392391346505e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727583639557,0.11866996507704265,0.022821567679202397,0.0,3.1970756695382262e-29,1.6577498892307172e-19,3.7733228540434554e-37,2.3878093411153085e-29,3.6991866070822764e-32,1.7132995912457577e-11,4.0270683130000306e-57,1.7132975148960984e-11,4.1022567123497036e-39,7.0158495109503526e-37,2.443934020939165e-44,9.3202228670783922e-54,5.9712792123039292e-21,2.0680672535133594e-44,9.3567877356409784e-10,2.7703787311881012e-11,1.1090823505561673e-13,5.0281280683839716e-21,1.8616476053137671e-20,1.1088705910830133e-13,2.5922827789666033e-29,1.6774957079420496e-27,3.4349177186327187e-49,5.2958214823745332e-38,1.36028609283498e-45,6.3120509518600302e-58,3.9816785632896167e-53,3.6506864691725633e-19,1.9164509575785392e-21,1.2265182902780023e-22,5.06154058173323e-38,2.1500597814801162e-45,7.6471820998796693e-41,1.4154341984835398e-46,4.0413516911792706e-24,9.4051401298064005e-32,3.2247813358570802e-20,1.2945694787924136e-88,1.0576739624784914e-56,2.5225378541847165e-55,1.7152463640743474e-60,8.5222760049124844e-68,3.1401424529594859e-69,4.0723433081910787e-117,1.7448813428153682e-79
2.347545127646953e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727563471096,0.11866996487759375,0.022821567676303164,0.0,5.3441052800233153e-29,2.3765050890387399e-19,9.7129067887899238e-37,4.0598591807066575e-29,6.8556765857268309e-32,2.0718976340582374e-11,1.0454937470803934e-56,2.0718946575284548e-11,8.0000653735888435e-39,1.3873924734919272e-36,5.1740087466954162e-44,2.6440974535686715e-53,8.5602772752364672e-21,4.5752203313146617e-44,1.1315185029166382e-09,3.3502254422595152e-11,1.3412174065756706e-13,7.2081290262492802e-21,2.668742236111133e-20,1.3409138356747069e-13,4.3325672085115388e-29,2.8038701897893488e-27,8.5397822248065432e-49,1.032716671358808e-37,3.0400700889539145e-45,1.7493030231719071e-57,9.8919366865632858e-53,5.2285741938939682e-19,3.1719524494719329e-21,2.3383566195817534e-22,1.1895446986228417e-37,4.5663285387706673e-45,1.6189711982683496e-40,4.0154651660154499e-46,5.793572699573265e-24,1.5045733742495467e-31,4.0336523752566062e-20,6.7746019809570479e-88,3.4488334001885441e-56,6.271455008693186e-55,4.7535843100851074e-60,2.6144453926403139e-67,9.6334994663086823e-69,3.5496950367083162e-116,6.2052875726858856e-79
