Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57),H2OX(23),CHOX(60)
8.953916131668719e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015885928832078,0.11291407111225565,0.021997722828149855,4.3402868545381769e-20,4.5980593789585776e-11,2.6745384483870196e-06,4.8468946002924458e-06,5.5294024588847865e-14,2.2160819397880434e-13,1.0610532125003952e-08,1.5871679534863322e-25,9.330126311861729e-09,6.745295905069126e-18,3.9268770004751945e-17,2.011053823655495e-17,4.0904497040576937e-20,2.6295716382385001e-13,1.3835360234638371e-19,0.0057508277687449818,0.0016428420844521849,3.0019997063583501e-09,2.2083983177071137e-10,1.4785891501638943e-05,2.590897275731008e-13,6.5400968522835094e-09,1.9961769748181592e-07,4.7950077283163835e-10,3.8302635955977777e-08,3.9428991332888057e-12,4.5616523511091517e-15,3.1660439529440791e-15
8.988538074035873e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015247208858783,0.11291386898896891,0.021994628199962042,4.4369444393098181e-20,4.6675505306347681e-11,2.7124021017996456e-06,4.8830439097751906e-06,5.5884530429253811e-14,2.2393521525516332e-13,1.0683469109064577e-08,1.6320387311025827e-25,9.4047966755912139e-09,6.8631776485255842e-18,3.9913392033289702e-17,2.040074773208633e-17,4.1381744449795682e-20,2.6576516384857478e-13,1.412931870639601e-19,0.0057509936835861454,0.0016489951863378253,3.0125077753876343e-09,2.22684343932112e-10,1.4853531440129071e-05,2.6027477312366356e-13,6.5683253869666494e-09,1.9956251941398987e-07,4.8210727964982899e-10,3.8857663475633721e-08,3.9722304391288533e-12,4.6164464604782526e-15,3.1978782846391041e-15
9.023160016403027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33014609269196155,0.11291367315211627,0.021991534126762628,4.5353591909139017e-20,4.7377814971313726e-11,2.7505924510331522e-06,4.91931835762308e-06,5.6479175876960948e-14,2.262778691552116e-13,1.0756632517509094e-08,1.678005433777021e-25,9.4796454385330862e-09,6.9826715089272876e-18,4.0565653754317194e-17,2.069387726486612e-17,4.1862577592981284e-20,2.6859152841916958e-13,1.4428404804739807e-19,0.0057511531862541269,0.0016551470530898314,3.0230138868519678e-09,2.2453389298345325e-10,1.492101025516131e-05,2.6146058882750938e-13,6.5964817256826201e-09,1.9950778374898753e-07,4.8471971619130296e-10,3.9417635334682843e-08,4.0016625035657809e-12,4.6716738013146183e-15,3.2298758739645115e-15
9.057781958770182e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33013972094557559,0.11291348344857957,0.021988440608292761,4.635555802666961e-20,4.8087562274629146e-11,2.7891098451109449e-06,4.9557179224949199e-06,5.7077974676990918e-14,2.2863620064240571e-13,1.0830022100819012e-08,1.7250906190859337e-25,9.5546704148288381e-09,7.1037933619253969e-18,4.1225606934191921e-17,2.0989942015745889e-17,4.2347009292885114e-20,2.7143628764640484e-13,1.4732688520767653e-19,0.0057513064298948917,0.0016612976852472148,3.0335180391902171e-09,2.26388437625204e-10,1.4988327127860478e-05,2.6264715437714265e-13,6.6245655640113248e-09,1.9945348456999514e-07,4.8733808006863823e-10,3.9982557918434604e-08,4.0311953035640157e-12,4.7273357782440745e-15,3.2620365075668669e-15
9.092403901137336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33013335670018268,0.11291329972888896,0.021985347644296556,4.7375592092172384e-20,4.8804786591113314e-11,2.8279546156504189e-06,4.9922425829020705e-06,5.7680940566454354e-14,2.3101025460571271e-13,1.0903637608892744e-08,1.7733172218360451e-25,9.6298694230171796e-09,7.2265591764535718e-18,4.1893303360362966e-17,2.1288957147653033e-17,4.2835052372574714e-20,2.7429947131312157e-13,1.5042240533470021e-19,0.0057514535640061509,0.0016674470833432412,3.0440202308744118e-09,2.2824793691716712e-10,1.5055481274599443e-05,2.6383444965521815e-13,6.6525766125768353e-09,1.9939961606765219e-07,4.8996236890896236e-10,4.0552437334221217e-08,4.0608288159732755e-12,4.783433792088341e-15,3.2943599732020875e-15
9.12702584350449e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33012699981006782,0.11291312184713588,0.021982255234521009,4.8413945877665363e-20,4.9529527179924812e-11,2.8671270770372308e-06,5.0288923172115823e-06,5.8288087274558236e-14,2.3340007585952132e-13,1.0977478791048946e-08,1.8227085588887561e-25,9.705240286296258e-09,7.350985014843649e-18,4.256879484070662e-17,2.159093780562407e-17,4.3326719655415745e-20,2.7718110887650359e-13,1.5357132213762617e-19,0.0057515947345242726,0.0016735952479055688,3.0545204604092938e-09,2.3011235028309173e-10,1.5122471946647807e-05,2.6502245473783207e-13,6.6805145968841045e-09,1.9934617253761004e-07,4.925925803536111e-10,4.1127279413852914e-08,4.0905630175312223e-12,4.8399692399570203e-15,3.3268460598452014e-15
9.161647785871644e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33012065013296338,0.11291294966088843,0.021979163378715909,4.9470873592908514e-20,5.0261823184279829e-11,2.9066275266022184e-06,5.0656671036493069e-06,5.8899428522613277e-14,2.3580570914355379e-13,1.1051545396029923e-08,1.873288334026069e-25,9.7807808327817315e-09,7.4770870329397332e-18,4.3252133202894645e-17,2.1895899116847094e-17,4.3822023965054788e-20,2.8008122947036747e-13,1.5677435628523902e-19,0.0057517300839090993,0.0016797421794563781,3.0650187263318814e-09,2.3198163751508029e-10,1.5189298429815182e-05,2.6621114989767037e-13,6.708379257153791e-09,1.9929314837815796e-07,4.9522871205780099e-10,4.1707089716122248e-08,4.1203978848660745e-12,4.8969435153398369e-15,3.359494557797554e-15
9.196269728238799e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011430752996712,0.11291278303110835,0.021976072076633806,5.054663189759803e-20,5.1001713631223088e-11,2.9464562448008537e-06,5.1025669203029044e-06,5.951497802404124e-14,2.3822719912277843e-13,1.1125837172005102e-08,1.9250806428583618e-25,9.8564888957605962e-09,7.6048814802106053e-18,4.394337029379473e-17,2.2203856190713471e-17,4.4320978125402278e-20,2.8299986190746855e-13,1.6003223544637593e-19,0.0057518597512267863,0.0016858878785124989,3.0755150272110126e-09,2.3385575877779002e-10,1.5255960044089266e-05,2.6740051560702396e-13,6.7361703481551602e-09,1.9924053808791455e-07,4.9787076169031042e-10,4.2291873529355346e-08,4.1503333944991505e-12,4.954358008199148e-15,3.3923052587922265e-15
9.230891670605953e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301079718654607,0.11291262182207032,0.021972981328029918,5.1641479913548151e-20,5.1749237431450714e-11,2.9866134953951022e-06,5.1395917451247984e-06,6.0134749484382458e-14,2.4066459038732359e-13,1.1200353866574619e-08,1.9781099777741626e-25,9.9323623139408758e-09,7.7343846998605559e-18,4.4642557978902866e-17,2.2514824118878353e-17,4.482359496061646e-20,2.859370346818217e-13,1.6334569433039918e-19,0.0057519838722306172,0.0016920323455855409,3.0860093616469139e-09,2.3573467461243446e-10,1.5322456143268963e-05,2.6859053254066416e-13,6.7638876390373257e-09,1.9918833626358209e-07,5.0051872693317295e-10,4.2881635874008511e-08,4.1803695228473517e-12,5.0122141050626863e-15,3.4252779560967761e-15
9.265513612973107e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010164300703199,0.1129124659012829,0.021969891132662085,5.275567923686088e-20,5.2504433379184245e-11,3.0270995256375813e-06,5.1767415559350617e-06,6.0758756601303325e-14,2.4311792745239139e-13,1.1275095226772973e-08,2.0324012329320904e-25,1.0008398931696963e-08,7.8656131289385436e-18,4.5349748141807281e-17,2.2828817975329919e-17,4.5329887295087561e-20,2.8889277597103742e-13,1.6671547472771656e-19,0.005752102579439939,0.0016981755811820128,3.0965017282707627e-09,2.3761834594058332e-10,1.5388786114592874e-05,2.6978118157858958e-13,6.7915309131587535e-09,1.991365375977618e-07,5.0317260548137967e-10,4.3476381505308116e-08,4.2105062462255885e-12,5.0705131891164875e-15,3.4584124446138164e-15
9.300135555340261e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009532082539761,0.11291231513941169,0.021966801490290698,5.3889493950083452e-20,5.3267340152095034e-11,3.0679145664578967e-06,5.2140163304242247e-06,6.1387013064603712e-14,2.4558725475817376e-13,1.1350060999072732e-08,2.0879797092951185e-25,1.0084596599310809e-08,7.9985832984457547e-18,4.6064992683683542e-17,2.3145852816467165e-17,4.5839867953422591e-20,2.9186711363867e-13,1.7014232555034858e-19,0.0057522160022171849,0.0017043175858034421,3.1069921257442484e-09,2.3950673406776354e-10,1.5454949378363218e-05,2.709724438086282e-13,6.8190999679152615e-09,1.9908513687682852e-07,5.0583239504259082e-10,4.4076114915932209e-08,4.2407435408491432e-12,5.1292566402978319e-15,3.4917085209794785e-15
9.334757497707416e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008900519432854,0.11291216941020393,0.021963712400678636,5.5043190634353353e-20,5.4037996311278309e-11,3.1090588326510424e-06,5.2514160461560432e-06,6.201953255622458e-14,2.4807261666976806e-13,1.1425250929388374e-08,2.1448711197073019e-25,1.0160953173208771e-08,8.1333118334415555e-18,4.67883435228203e-17,2.3465943681186038e-17,4.6353549760430728e-20,2.9486007523657882e-13,1.7362700287254177e-19,0.0057523242668430776,0.0017104583599464936,3.1174805527591358e-09,2.4139980068686467e-10,1.5520945387565623e-05,2.7216430052891978e-13,6.8465946145665106e-09,1.9903412897886187e-07,5.0849809333685675e-10,4.4680840338731775e-08,4.2710813828359894e-12,5.1884458353883887e-15,3.5251659836591893e-15
9.36937944007457e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008269599057621,0.11291202859041526,0.021960623863591235,5.6217038381531254e-20,5.4816440301276225e-11,3.1505325230677479e-06,5.2889406805701807e-06,6.2656328750255403e-14,2.5057405747709445e-13,1.1500664763080144e-08,2.2031015940131594e-25,1.0237466516194228e-08,8.269815453147805e-18,4.7519852594175659e-17,2.3789105590973688e-17,4.6870945541109205e-20,2.9787168800730116e-13,1.7717026997142742e-19,0.0057524274965900365,0.0017165979041030832,3.1279670080368531e-09,2.4329750788134995e-10,1.558677362748483e-05,2.7335673325025337e-13,6.8740146780611624e-09,1.9898350887163305e-07,5.1116969809634847e-10,4.5290561749489957e-08,4.3015197482090359e-12,5.2480821481072974e-15,3.5587846330416242e-15
9.404001382441724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007639309380182,0.11291189255973796,0.021957535878796185,5.7411308806321426e-20,5.5602710450148769e-11,3.1923358208066683e-06,5.3265902109848459e-06,6.3297415312941914e-14,2.5309162139481364e-13,1.1576302244958013e-08,2.2626976842198145e-25,1.0314134497675883e-08,8.4081109710515642e-18,4.8259571848963329e-17,2.4115353550010657e-17,4.7392068120629642e-20,3.009019788864354e-13,1.8077289736772482e-19,0.0057525258117938384,0.0017227362187604875,3.1384514903280481e-09,2.4519981812827263e-10,1.5652433615316693e-05,2.7454972369828582e-13,6.9013599968606592e-09,1.9893327161064506e-07,5.1384720706509362e-10,4.5905282869717578e-08,4.3320586128983481e-12,5.3081669492041965e-15,3.5925642715299265e-15
9.438623324808878e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007009638650653,0.11291176120073097,0.021954448446063528,5.862627605837993e-20,5.6396844969592312e-11,3.2344688934082922e-06,5.3643646145993711e-06,6.3942805902693518e-14,2.5562535256224636e-13,1.1652163119285722e-08,2.3236863697021013e-25,1.0390954993891772e-08,8.5482152950062167e-18,4.900755325426852e-17,2.444470254528089e-17,4.7916930324324932e-20,3.0395097450503342e-13,1.84435662866489e-19,0.0057526193299235638,0.0017288733044014551,3.1489339984121749e-09,2.4710669430110585e-10,1.5717924899776601e-05,2.7574325381561902e-13,6.9286304227619516e-09,1.9888341233722466e-07,5.1653061799872589e-10,4.6525007169482895e-08,4.3626979527432968e-12,5.3687016065522917e-15,3.6265047036307505e-15
9.473245267176033e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300638057539631,0.11291163439875172,0.021951361565165549,5.9862216834410644e-20,5.7198881955104353e-11,3.2769318930504644e-06,5.4022638684967193e-06,6.4592514170091028e-14,2.5817529504329262e-13,1.1728247129784862e-08,2.3860950624507475e-25,1.0467925888128965e-08,8.6901454273309514e-18,4.9763848792692903e-17,2.4777167546689226e-17,4.8445544977676708e-20,3.0701870119200275e-13,1.881593515979012e-19,0.0057527081656498884,0.00173500916150431,3.159414531097074e-09,2.4901809967238074e-10,1.5783247060704592e-05,2.7693730576376541e-13,6.9558258207189291e-09,1.9883392627666392e-07,5.1921992866423451e-10,4.714973787027403e-08,4.3934377434946569e-12,5.4296874852412247e-15,3.6606057360413762e-15
9.507867209543187e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005752108414993,0.11291151204188941,0.021948275235876762,6.1119410390248596e-20,5.8008859386194132e-11,3.3197249567454195e-06,5.4402879496459673e-06,6.5246553757894172e-14,2.607414928263531e-13,1.1804554019639047e-08,2.4499516123638144e-25,1.054504507093897e-08,8.8339184649086719e-18,5.0528510462028389e-17,2.5112763507186331e-17,4.8977924906303077e-20,3.1010518497651593e-13,1.9194475605810268e-19,0.0057527924309117373,0.0017411437905430558,3.1698930872185543e-09,2.5093399791614092e-10,1.5848399708667364e-05,2.7813186192496287e-13,6.982946068663058e-09,1.9878480873641164e-07,5.2191513683973006e-10,4.7779477947892373e-08,4.4242779608166736e-12,5.4911259476697598e-15,3.6948671777335519e-15
9.542489151910341e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005124226768628,0.11291139402089993,0.021945189457973857,6.2398138552931352e-20,5.8826815126637909e-11,3.3628482065382e-06,5.4784368349046959e-06,6.5904938301049374e-14,2.6332398982425066e-13,1.188108353149815e-08,2.515284312581527e-25,1.062231044034881e-08,8.9795515992822997e-18,5.1301590274959219e-17,2.5451505362900745e-17,4.9514082935947128e-20,3.1321045159042708e-13,1.9579267615006977e-19,0.0057528722349813608,0.0017472771919874793,3.1803696656399825e-09,2.5285435311021337e-10,1.5913382484557432e-05,2.7932690490389776e-13,7.0099910573228315e-09,1.9873605510431007e-07,5.2461624031420817e-10,4.8414230135374996e-08,4.4552185802890696e-12,5.5530183536384063e-15,3.7292888400363788e-15
9.577111094277495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004496919776843,0.11291128022914226,0.021942104231235608,6.3698685732758003e-20,5.9652786924778491e-11,3.4063017497063778e-06,5.5167105010213621e-06,6.6567681426697219e-14,2.6592282987415344e-13,1.1957835407482599e-08,2.5821219048646585e-25,1.0699719902067796e-08,9.1270621167494863e-18,5.2083140258792046e-17,2.5793408033278004e-17,5.0054031892465638e-20,3.1633452647069478e-13,1.9970391922453063e-19,0.0057529476845278454,0.0017534093663032443,3.1908442652518736e-09,2.5477912973829807e-10,1.5978195059189624e-05,2.805224175292632e-13,7.0369606900426532e-09,1.9868766084687844e-07,5.2732323688732861e-10,4.9053996925944531e-08,4.4862595774090057e-12,5.6153660604416583e-15,3.763870536715483e-15
9.61173303664465e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003870177010913,0.11291117056251672,0.021939019555442894,6.5021338935335733e-20,6.0486812413867668e-11,3.4500856789609467e-06,5.5551089246375983e-06,6.7234796754180222e-14,2.6853805673749849e-13,1.2034809389187739e-08,2.6504935850166084e-25,1.0777271369689986e-08,9.2764673984557377e-18,5.2873212455213276e-17,2.6138486421226422e-17,5.0597784601818474e-20,3.1947743476181003e-13,2.0367930012092255e-19,0.0057530188836791302,0.0017595403139519905,3.2013168849714916e-09,2.5670829269187791e-10,1.6042837132895105e-05,2.8171838285524289e-13,7.0638548826006749e-09,1.9863962150764052e-07,5.3003612436919275e-10,4.9698780575984843e-08,4.5174009275930132e-12,5.6781704229600164e-15,3.798612084051084e-15
9.646354979011804e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003243988287623,0.11291106491940409,0.021935935430378577,6.6366387773614233e-20,6.1328929112451125e-11,3.4942000726483023e-06,5.5936320822904834e-06,6.7906297895050471e-14,2.7116971409991688e-13,1.2112005217688264e-08,2.720429008349333e-25,1.0854962764892339e-08,9.4277849204859543e-18,5.3671858920073743e-17,2.6486755413269587e-17,5.1145353890058266e-20,3.2263920131822946e-13,2.0771964120838912e-19,0.0057530859340825316,0.0017656700353914281,3.2117875237424383e-09,2.586418072719557e-10,1.6107308435113218e-05,2.8291478416282261e-13,7.0906735630262523e-09,1.9859193270549398e-07,5.3275490058013636e-10,5.034858310804066e-08,4.5486426061788588e-12,5.7414327937517288e-15,3.8335133009127701e-15
9.680976921378958e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002618343663453,0.11291096320060681,0.021932851855827506,6.7734124479907887e-20,6.2179174424794584e-11,3.5386449949531969e-06,5.6322799504147342e-06,6.8582198453077293e-14,2.7381784557115975e-13,1.2189422633542682e-08,2.7919582951932652e-25,1.0932792017628555e-08,9.5810322539543996e-18,5.447913172319964e-17,2.6838229879705211e-17,5.1696752583320689e-20,3.2581985070681138e-13,2.1182577242681621e-19,0.005753148934963829,0.001771798531075428,3.222256180534261e-09,2.6057963919061395e-10,1.617160872398123e-05,2.8411160496103759e-13,7.1174166714165115e-09,1.9854459013312264e-07,5.3547956335051751e-10,5.1003406313839598e-08,4.5799845884273881e-12,5.8051545231441377e-15,3.8685740088330607e-15
9.715598863746112e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001993233428828,0.11291086530929118,0.021929768831576459,6.9124843917905533e-20,6.3037585641350809e-11,3.5834204961025686e-06,5.671052505344893e-06,6.9262512024254849e-14,2.7648249468502466e-13,1.226706137679789e-08,2.8651120364513857e-25,1.1010757066318627e-08,9.73622706509307e-18,5.5295082948229877e-17,2.7192924674770205e-17,5.2251993507815084e-20,3.2901940720925512e-13,2.1599853132790706e-19,0.0057532079831849568,0.0017779258014541095,3.2327228543420613e-09,2.6252175457240682e-10,1.6235737785922389e-05,2.8530882898804766e-13,7.1440841597527221e-09,1.9849758955544781e-07,5.3821011052052296e-10,5.1663251757335005e-08,4.6114268495243215e-12,5.8693369593245818e-15,3.9037940320771973e-15
9.750220806113267e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001368648102541,0.11291077115093102,0.021926686357414089,7.0538843594668213e-20,6.3904199939265906e-11,3.6285266125701506e-06,5.7099497233174233e-06,6.9947252196809888e-14,2.7916370489928425e-13,1.2344921186993737e-08,2.939921299197578e-25,1.1088855858034098e-08,9.8933871153385289e-18,5.6119764692478901e-17,2.7550854636811757e-17,5.2811089489815563e-20,3.3223789482454306e-13,2.2023876311629522e-19,0.0057532631733002906,0.0017840518469739316,3.2431875441861035e-09,2.6446811995558182e-10,1.6299695435232195e-05,2.865064402121539e-13,7.170675991715913e-09,1.9845092680811923e-07,5.4094653993996692e-10,5.232812077776781e-08,4.6429693645820071e-12,5.9339814484310503e-15,3.9391731977127072e-15
9.784842748480421e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000744578426244,0.11291068063325281,0.021923604433130874,7.1976423672614643e-20,6.4779054382924787e-11,3.673963367281755e-06,5.7489715804728038e-06,7.0636432551209389e-14,2.8186151959561506e-13,1.2423001803167715e-08,3.0164176323194227e-25,1.1167086348679023e-08,1.0052530261417143e-17,5.6953229066824897e-17,2.7912034588464267e-17,5.3374053355652596e-20,3.3547533727138274e-13,2.2454732069069406e-19,0.0057533145976116319,0.0017901766680777742,3.2536502491114247e-09,2.664187022931378e-10,1.6363481513663424e-05,2.87704422832642e-13,7.1971921425024919e-09,1.9840459779604345e-07,5.436888494681071e-10,5.2998014492745926e-08,4.6746121086411366e-12,5.9990893346421091e-15,3.9747113356742339e-15
9.819464690847575e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000121015359141,0.1129105936661819,0.021920523058519107,7.3437886981494467e-20,6.5662185924534301e-11,3.7197307698211458e-06,5.7881180528575467e-06,7.1330066660168205e-14,2.8457598207952775e-13,1.2501302963859643e-08,3.0946330722055711e-25,1.1245446503166683e-08,1.0213674455428789e-17,5.7795528195622564e-17,2.8276479336831963e-17,5.3940897931704856e-20,3.3873175799065142e-13,2.2892506468508302e-19,0.0057533623462218486,0.0017963002652050231,3.2641109681874585e-09,2.683734689537185e-10,1.6427095890009814e-05,2.8890276128057875e-13,7.2236325986392302e-09,1.9835859849194954e-07,5.4643703697345623e-10,5.3672933801339644e-08,4.706355056672434e-12,6.0646619602666609e-15,4.01040827882876e-15
9.888708575581885e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998875373946379,0.11291043003424857,0.021914361957487763,7.643368801943069e-20,6.7453427553395738e-11,3.8122574912477588e-06,5.8667847470431734e-06,7.2730750393908543e-14,2.9005502325090406e-13,1.2658565870497086e-08,3.2563518898855063e-25,1.1402547709388726e-08,1.0542038273005306e-17,5.9506839281084686e-17,2.901522237562613e-17,5.5086280520166962e-20,3.4530162663548928e-13,2.3789159339354095e-19,0.0057534471660655234,0.0018085437892702907,3.2850264451891985e-09,2.7229542680095306e-10,1.6553809144320867e-05,2.9130044454565464e-13,7.2762864286148603e-09,1.9826757322944976e-07,5.519510374351702e-10,5.5037851721671299e-08,4.7701414641943451e-12,6.1972067901800127e-15,4.0822779272091136e-15
9.951028071842764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997755942854218,0.11291029404815495,0.021908818844387355,7.9214682626086955e-20,6.9094221124868126e-11,3.8966621863815173e-06,5.9380107137389362e-06,7.4006733597894094e-14,2.950435286177003e-13,1.280085411573383e-08,3.408109744981623e-25,1.1544362019800519e-08,1.084459134380519e-17,6.107775730399323e-17,2.9691404948971338e-17,5.6130525553677984e-20,3.5127964366438765e-13,2.4620688050094627e-19,0.0057535117937413966,0.0018195587792682723,3.3038435740370141e-09,2.758391804233509e-10,1.6667263074684129e-05,2.9345942499265975e-13,7.3234160901686564e-09,1.9818673903280509e-07,5.5693371933305584e-10,5.6283470035414447e-08,4.8278916760798436e-12,6.31809997679877e-15,4.1475021099900296e-15
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299687733310489,0.11291019436623602,0.021904464200798477,8.1457638995191279e-20,7.0402796332615408e-11,3.9637405184145028e-06,5.9942645708563846e-06,7.5019696241113149e-14,2.9900190232241405e-13,1.2913165708507378e-08,3.5316278321195999e-25,1.1656076040911195e-08,1.1087086448298996e-17,6.2332855566162807e-17,3.0230341960267421e-17,5.6960073177868703e-20,3.5602067696524767e-13,2.529078689877612e-19,0.0057535551166759125,0.0018282118045031177,3.3186259329537118e-09,2.7863311290052432e-10,1.6756026534284485e-05,2.9515664643741268e-13,7.3602796417124221e-09,1.9812392663372957e-07,5.608625527817368e-10,5.7273730555292374e-08,4.8735005035844988e-12,6.4141710464399824e-15,4.1991159460850745e-15
1.0013347568103642e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996638021979879,0.11291016826028691,0.02190327750906973,8.2077891684615409e-20,7.0762402116679151e-11,3.9821377415726408e-06,6.0096400571646962e-06,7.5297357696007882e-14,3.0008664281521014e-13,1.2943852836742899e-08,3.5659586283944708e-25,1.1686565220941549e-08,1.115391136858512e-17,6.2678111181146356e-17,3.0378395054378357e-17,5.7187543565571645e-20,3.57319502408274e-13,2.5476007409618167e-19,0.0057535658183279111,0.0018305698102640564,3.3226542553364519e-09,2.7939600282818765e-10,1.6780159841496947e-05,2.956193268432825e-13,7.3703007898179517e-09,1.9810691341343161e-07,5.6193541313291416e-10,5.7545375596495015e-08,4.8859661565516637e-12,6.440519718608959e-15,4.2132383626213407e-15
1.0075667064364521e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995521565806352,0.11291005221822001,0.021897737950383103,8.5025179318228093e-20,7.2458182067879435e-11,4.0686837575526381e-06,6.081672634479099e-06,7.66027015650273e-14,3.0518461563833734e-13,1.3087560491332853e-08,3.7301037696459684e-25,1.18291457916848e-08,1.1470106503008225e-17,6.4308205386241824e-17,3.1076278511296935e-17,5.825740936012305e-20,3.6342132985009793e-13,2.6355647853272447e-19,0.0057536096924147868,0.0018415768847040166,3.3414584844935631e-09,2.829657187987034e-10,1.6892499602175917e-05,2.9778006774071698e-13,7.4169408342855814e-09,1.9802807516004975e-07,5.6695610671605473e-10,5.8823566158794688e-08,4.9443647573173234e-12,6.5644737879404775e-15,4.2794858239885466e-15
1.01379865606254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994406530717263,0.1129099454887548,0.021892200167191476,8.8058438601758409e-20,7.4181771398637108e-11,4.1562997115170067e-06,6.1541083020026206e-06,7.7922844000960495e-14,3.1033769607724428e-13,1.3231975532480642e-08,3.9007559852797924e-25,1.1972092318105605e-08,1.1793285910069217e-17,6.5968344535590823e-17,3.1785140992467644e-17,5.9340197741612453e-20,3.695852502506151e-13,2.7260148266365271e-19,0.0057536438493669129,0.0018525800050038016,3.3602562571413991e-09,2.8654815749960266e-10,1.7004282764579165e-05,2.9994156778561745e-13,7.4633366344799669e-09,1.9795020367051548e-07,5.7199578804780521e-10,6.0118037432864129e-08,5.003087329471748e-12,6.6899699444426368e-15,4.3462436680892932e-15
1.0200306056886278e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993292874915819,0.11290984765709958,0.021886664158373984,9.1179591785871091e-20,7.593337942690915e-11,4.2449849610364605e-06,6.2269469152495246e-06,7.925786371918955e-14,3.1554613231622353e-13,1.3377096408428364e-08,4.0781317940005458e-25,1.211539349611092e-08,1.2123559761415523e-17,6.7658833390262133e-17,3.2505068028168739e-17,6.0435983514239485e-20,3.7581138519406282e-13,2.8190056062549689e-19,0.0057536687041415705,0.0018635791735496,3.3790475691335742e-09,2.9014315246889297e-10,1.7115509979091801e-05,3.0210374953343392e-13,7.5094887020285181e-09,1.9787327893005802e-07,5.7705444517499403e-10,6.1428783145828283e-08,5.0621337235235275e-12,6.8170159366682456e-15,4.4135111048744039e-15
1.0262625553147157e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992180558347295,0.11290975832608827,0.021881129922824274,9.4390590520864472e-20,7.771321438610258e-11,4.3347387479575007e-06,6.3001883289586417e-06,8.0607839354613589e-14,3.2081017173261091e-13,1.3522921562781248e-08,4.2624535334016694e-25,1.2259038133927936e-08,1.2461039238616318e-17,6.9379976858912905e-17,3.3236145010593258e-17,6.15448414820495e-20,3.8209985363361821e-13,2.9145927262311362e-19,0.0057536846540704638,0.0018745743926993426,3.3978324165377831e-09,2.9375054160413432e-10,1.7226182130732033e-05,3.0426653798774646e-13,7.5553976458154908e-09,1.9779728149046111e-07,5.8213206622315645e-10,6.2755795101327025e-08,5.1215037894199227e-12,6.9456195036150122e-15,4.4812873809990604e-15
1.0324945049408036e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299106954262474,0.11290967711543153,0.021875597459449919,9.7693416080076856e-20,7.9521483443643701e-11,4.4255602022874269e-06,6.3738323971230768e-06,8.1972849461790794e-14,3.2613006089573776e-13,1.3669449434606902e-08,4.4539494782562599e-25,1.2403015154456645e-08,1.2805836534380939e-17,7.1132080001258755e-17,3.3978457198341586e-17,6.2666846448871758e-20,3.8845077193660357e-13,3.0128326571551866e-19,0.0057536920796087609,0.0018855656647838578,3.4166107956294797e-09,2.9737016714584717e-10,1.7336300331287717e-05,3.0642986059177365e-13,7.6010641685355801e-09,1.9772219245013103e-07,5.8722863939381784e-10,6.4099063239410885e-08,5.1811973765710622e-12,7.0757883762663056e-15,4.5495717805315179e-15
