Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
8.303303840023745e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30047720687299534,0.10256321437407051,0.0012622406306502937,2.7612624310681178e-05,0.00010573590740608536,0.022085587396203192,0.011315619747705155,5.2774961528223775e-09,3.5886322467708423e-12,1.5328364153007312e-06,2.0336918254741939e-18,6.7096397294853108e-07,2.7809920819768983e-15,7.8513783899129301e-11,9.7980758949773321e-12,9.5385223901761636e-14,2.6680323986768787e-10,6.7113015880236895e-13,0.0047611158503663969,0.031641431560114473,4.8761606974226356e-08,1.1983339591694259e-07,0.0003794709243773812,3.4568087546376205e-11,1.4124921076503721e-07,1.5288966219996778e-07,5.0846169522769553e-07,0.00030735383403766528,8.3781482829846218e-09,9.4673718761150567e-11,4.3760475355780788e-09,7.9100540328758972e-11
8.337053709315602e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30050132467544272,0.10251333226451383,0.0012479819321106174,2.7856952041701255e-05,0.00010665627384034969,0.022186448608643907,0.011367192180996336,5.3046217271992689e-09,3.6381934384159121e-12,1.5317672896759572e-06,2.0594129763380453e-18,6.7245928984936148e-07,2.8008534380648677e-15,7.9057405369571338e-11,9.86469498427481e-12,9.6310637054707972e-14,2.671954279121652e-10,6.7956352968850828e-13,0.0047591797130867126,0.031616964917943476,4.8700226137483994e-08,1.2000040456424576e-07,0.00038032439935281381,3.4686219981128773e-11,1.4149660527121445e-07,1.5282607703158486e-07,5.1079931521479548e-07,0.00030878263085094149,8.417008358407709e-09,9.5315235964167289e-11,4.414243444414255e-09,7.9442444314063083e-11
8.370803578607459e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30052569800591367,0.10246350595373396,0.0012338820424577354,2.8101938739180384e-05,0.00010757862207670095,0.022287186122639357,0.011418701887907001,5.3316896163993938e-09,3.688194950009813e-12,1.5306845880099359e-06,2.0852983936481181e-18,6.7394970830776055e-07,2.8207224306279149e-15,7.9600997212428824e-11,9.9313864700008804e-12,9.7240236417716534e-14,2.6758268271190809e-10,6.8805688082783549e-13,0.0047572498613192172,0.031592240088891575,4.8638530008730711e-08,1.2016513241821438e-07,0.0003811754855404191,3.4804094506497944e-11,1.4174292510766235e-07,1.5276274840522333e-07,5.131349182392158e-07,0.00031021019517222121,8.4558353029244261e-09,9.5957547646240434e-11,4.452529136162887e-09,7.9783135913621945e-11
8.404553447899315e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3005503230400049,0.10241373579098904,0.0012199391952756602,2.8347577139073455e-05,0.00010850292031402286,0.022387799373742558,0.011470148576029944,5.3586994732396289e-09,3.7386382550260848e-12,1.5295885403333503e-06,2.1113476491925287e-18,6.7543525284379802e-07,2.8405985090641561e-15,8.0144543297800478e-11,9.9981491200356171e-12,9.8174010523769698e-14,2.6796504186407119e-10,6.9661023363919925e-13,0.0047553262452510996,0.031567260944527456,4.8576525039807838e-08,1.20327594655034e-07,0.00038202419425023727,3.4921711463082396e-11,1.4198817673081885e-07,1.5269967429082648e-07,5.1546849032898709e-07,0.00031163651832853191,8.4946288778873613e-09,9.6600642709473422e-11,4.4909033713011226e-09,8.0122612822325966e-11
8.438303317191172e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30057519599927773,0.1023640221190386,0.0012061516443888532,2.8593859989048892e-05,0.00010942913687763714,0.022488287809175694,0.011521531958883256,5.3856509594238162e-09,3.7895248181871056e-12,1.5284793737212296e-06,2.137560308666649e-18,6.7691594779631819e-07,2.8604811284996056e-15,8.0688027667953075e-11,1.0064981711400039e-11,9.9111947852129534e-14,2.6834254276924432e-10,7.0522360788280784e-13,0.0047534088156339516,0.031542031309863522,4.8514217594926197e-08,1.2048780639391918e-07,0.00038287053669140204,3.5039071195164214e-11,1.4223236654061071e-07,1.5263685267933822e-07,5.178000177142888e-07,0.00031306159177474656,8.5333888480970463e-09,9.7244510128545946e-11,4.5293649143111263e-09,8.0460872843915212e-11
8.472053186483029e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30060031315068025,0.10231436527423178,0.0011925176636089466,2.8840780048923443e-05,0.00011035724022106174,0.022588650887667181,0.011572851755828867,5.4125437454192933e-09,3.84085609546441e-12,1.5273573123294011e-06,2.1639359317961503e-18,6.7839181732487261e-07,2.8803697497586464e-15,8.1231434536466372e-11,1.0131883030208338e-11,1.0005403682965348e-13,2.687152226304226e-10,7.1389702167753407e-13,0.0047514975237765832,0.031516554963941408,4.8451613951843304e-08,1.2064578269649061e-07,0.00038371452397355655,3.5156174050629553e-11,1.4247550088115726e-07,1.5257428158246206e-07,5.2012948682501012e-07,0.00031448540709199876,8.5721149817601571e-09,9.7889138950359726e-11,4.5679125337513142e-09,8.0797913889261524e-11
8.505803055774886e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30062567080597774,0.10226476558659427,0.001179035546485193,2.9088330091088445e-05,0.00011128719892771629,0.022688888079291026,0.011624107691992198,5.439377510334718e-09,3.8926335340795114e-12,1.5262225774304786e-06,2.1904740724589576e-18,6.7986288541162486e-07,2.9002638393340914e-15,8.1774748287366312e-11,1.0198851871620048e-11,1.0100026583209521e-13,2.6908311845204352e-10,7.2263049151812777e-13,0.0047495923215379581,0.031490835640408811,4.8388720303023318e-08,1.2080153856616952e-07,0.00038455616710823473,3.5273020380891459e-11,1.4271758604145869e-07,1.5251195903242481e-07,5.2245688428834998e-07,0.0003159079559861238,8.6108070504483607e-09,9.8534518293691632e-11,4.6065450023257829e-09,8.11337339746718e-11
8.539552925066743e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30065126532119146,0.10221522337991408,0.0011657036060585611,2.9336502900927809e-05,0.00011221898171257491,0.022788998865308503,0.011675299498182979,5.4661519417991275e-09,3.944858572505198e-12,1.5250753874494079e-06,2.2171742788061133e-18,6.8132917586322875e-07,2.9201628693568519e-15,8.2317953474245865e-11,1.0265887039792167e-11,1.0195062318539021e-13,2.6944626703909031e-10,7.3142403229233939e-13,0.004747693161320214,0.031464877028087979,4.8325542756779931e-08,1.2095508894760333e-07,0.00038539547701023309,3.5389610540813981e-11,1.4295862825608141e-07,1.5244988308174261e-07,5.2478219692645048e-07,0.00031732923028612316,8.6494648290577642e-09,9.9180637348838905e-11,4.6452610969518859e-09,8.146833122021231e-11
8.5733027943586e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30067709309604496,0.1021657389718259,0.0011525201746194283,2.958529127722782e-05,0.00011315255742376783,0.02288898273801214,0.011726426910817208,5.4928667358422881e-09,3.9975326404672804e-12,1.5239159579985556e-06,2.244036093381549e-18,6.8279071231267801e-07,2.9400663175652316e-15,8.2861034819375195e-11,1.0332987347831202e-11,1.029050971669269e-13,2.6980470499625645e-10,7.4027765729794768e-13,0.0047457999960618009,0.031438682771536011,4.8262087338402266e-08,1.2110644872610511e-07,0.00038623246449894037,3.5505944888637786e-11,1.4319863370582163e-07,1.5238805180298956e-07,5.2710541175406848e-07,0.0003187492219426516,8.6880880957689874e-09,9.9827485377274565e-11,4.6840595988260247e-09,8.1801703848054217e-11
8.607052663650456e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30070315057341929,0.10211631267389454,0.0011394836034687933,2.9834688032578847e-05,0.00011408789504413231,0.022988839200571865,0.011777489671840179,5.5195215967762833e-09,4.0506571589468206e-12,1.5227445019123674e-06,2.2710590532407504e-18,6.8424751822113325e-07,2.9599736672738584e-15,8.3403977212800594e-11,1.0400151617745203e-11,1.0386367600680289e-13,2.7015846872717225e-10,7.4919137825969862e-13,0.0047439127792306976,0.031412256471596976,4.819835999126469e-08,1.2125563272712741e-07,0.00038706714029967102,3.5622023785906653e-11,1.4343760851837302e-07,1.5232646328857022e-07,5.2942651597627917e-07,0.00032016792302652777,8.7266766320078287e-09,1.0047505171129124e-10,4.7229392934876898e-09,8.2133850180839147e-11
8.640802532942313e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3007294342388156,0.10206694479169687,0.0011265922626829553,3.0084685993769045e-05,0.00011502496369271368,0.023088567766883457,0.011828487528650636,5.546116237078358e-09,4.1042335401827969e-12,1.5215612292815845e-06,2.2982426900683178e-18,6.8569961687971734e-07,2.979884407342275e-15,8.3946765711433454e-11,1.0467378680395745e-11,1.0482634788906665e-13,2.7050759443369154e-10,7.5816520534614539e-13,0.0047420314648177432,0.031385601685946174,4.8134366577920227e-08,1.2140265571574169e-07,0.00038789951504493946,3.5737847597397052e-11,1.4367555876896656e-07,1.5226511565049498e-07,5.3174549698621687e-07,0.00032158532572726731,8.7652302224065179e-09,1.0112332575366122e-10,4.7618989708817444e-09,8.2464768640066081e-11
8.67455240223417e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30075594061982514,0.10201763562490293,0.0011138445408815957,3.033527800217015e-05,0.00011596373262621746,0.023188167961419062,0.011879420234025984,5.5726503772750084e-09,4.1582631876752301e-12,1.5203663474870392e-06,2.3255865302944087e-18,6.8714703141129187e-07,2.9997980321432143e-15,8.4489385538129428e-11,1.0534667375449859e-11,1.0579310095294467e-13,2.7085211811523561e-10,7.6719914718639545e-13,0.0047401560073300425,0.031358721929626514,4.8070112881177688e-08,1.2154753239616215e-07,0.00038872959927576387,3.5853416691046237e-11,1.4391249048102326e-07,1.522040070201569e-07,5.3406234236284581e-07,0.0003230014223516375,8.8037486547655338e-09,1.0177229697727589e-10,4.8009374254189916e-09,8.2794457744497345e-11
8.708302271526027e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30078266628560779,0.10196838546735568,0.0011012388449992013,3.0586456914115574e-05,0.00011690417124041324,0.023287639319079925,0.011930287546048544,5.5991237458273006e-09,4.2127474961887399e-12,1.5191600612330176e-06,2.353090095210066e-18,6.8858978477220273e-07,3.0197140415305633e-15,8.5031822080758284e-11,1.0602016551332027e-11,1.0676392329405426e-13,2.7119207556819301e-10,7.7629321088676027e-13,0.0047382863617844856,0.031331620675577279,4.8005604605164111e-08,1.2169027741125731e-07,0.00038955740344287704,3.5968731437885361e-11,1.4414840962676508e-07,1.5214313554811444e-07,5.3637703986876685e-07,0.0003244162053222347,8.8422317200160123e-09,1.0242195492481508e-10,4.8400534560350729e-09,8.3122916108586154e-11
8.742052140817883e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30080960784637684,0.10191919460714961,0.0010887736000597724,3.0838215601270695e-05,0.00011784624907149112,0.023386981385051159,0.011981089228032862,5.625536079017445e-09,4.2676878517565462e-12,1.5179425725802165e-06,2.3807529010814226e-18,6.9002789975400728e-07,3.0396319408070249e-15,8.5574060891264646e-11,1.0669425065176042e-11,1.07738802965602e-13,2.7152750238537581e-10,7.8544740204730692e-13,0.0047364224837013356,0.031304301355155231,4.7940847376370368e-08,1.2183090534213013e-07,0.00039038293790801801,3.6083792211969915e-11,1.4438332212786498e-07,1.5208249940387294e-07,5.386895774480526e-07,0.00032582966717608058,8.8806792121826488e-09,1.0307228920837464e-10,4.8792458662476801e-09,8.3450142440921916e-11
8.77580201010974e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.300836761952892,0.10187006332670856,0.0010764472489547547,3.1090546950995727e-05,0.00011878993579737145,0.023486193714658595,0.012031825048454037,5.6518871208365708e-09,4.3230856316848959e-12,1.5167140809782795e-06,2.40857445926278e-18,6.9146139898516921e-07,3.0595512406915352e-15,8.6116087684720807e-11,1.0736891782777029e-11,1.0871772797956801e-13,2.7185843395552575e-10,7.9466172477831353e-13,0.004734564329097927,0.031276767358648518,4.7875846744683404e-08,1.2196943070764777e-07,0.00039120621294505439,3.6198599390315803e-11,1.4461723385601145e-07,1.5202209677567292e-07,5.4099994322411835e-07,0.00032724180056324149,8.9190909283472095e-09,1.037232895091575e-10,4.9185134642121281e-09,8.3776135542697592e-11
8.809551879401597e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30086412529595946,0.10182099190286198,0.001064258252224147,3.1343443866700923e-05,0.00011973520123896885,0.023585275873227625,0.012082494780877039,5.6781766228737224e-09,4.3789422045579069e-12,1.5154747832979318e-06,2.4365542763085626e-18,6.9289030493274204e-07,3.0794714572863742e-15,8.6657888338371125e-11,1.0804415578543228e-11,1.0970068630787631e-13,2.72184905462877e-10,8.0393618171662248e-13,0.0047327118544824463,0.031249022035783044,4.7810608184401539e-08,1.2210586796409469e-07,0.00039202723874130508,3.6313153352830439e-11,1.4485015063357958e-07,1.5196192587027748e-07,5.4330812549762062e-07,0.00032865259824546719,8.9574666686125459e-09,1.0437494557707067e-10,4.9578550627753618e-09,8.4100894306194357e-11
8.843301748693454e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30089169460593823,0.10177198060692051,0.0010522050878407181,3.1596899268194612e-05,0.00012068201536141092,0.0236842274359442,0.012133098203887029,5.7044043442060912e-09,4.43525893024284e-12,1.5142248738627094e-06,2.4646918540841327e-18,6.9431463990400843e-07,3.0993921120440894e-15,8.7199448890669088e-11,1.0871995335448181e-11,1.106876658835508e-13,2.7250695188676168e-10,8.1327077404189722e-13,0.0047308650168477852,0.031221068696221876,4.7745137095237409e-08,1.2224023150468828e-07,0.00039284602539851329,3.6427454482256618e-11,1.4508207823412247e-07,1.5190198491276702e-07,5.4561411274438723e-07,0.00033006205309485008,8.9958062360670957e-09,1.0502724723046657e-10,4.9972694795282773e-09,8.4424417713286736e-11
8.87705161798531e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30091946665225472,0.10172302970475035,0.0010402862509972897,3.1850906092023814e-05,0.00012163034827521277,0.023783047987717455,0.012183635101020636,5.7305700512904237e-09,4.4920371598957599e-12,1.5129645444802993e-06,2.4929866898754786e-18,6.9573442604813446e-07,3.1193127317341132e-15,8.7740755540307101e-11,1.0939629944982315e-11,1.1167865460185778e-13,2.7282460800127548e-10,8.2266550149277545e-13,0.0047290237736655029,0.031192910610057495,4.7679438803303634e-08,1.2237253565935166e-07,0.00039366258293429803,3.6541503164096341e-11,1.4531302238310345e-07,1.5184227214632788e-07,5.4791789361337613e-07,0.0003314701580925016,9.0341094367499424e-09,1.0568018435566541e-10,5.0367555368566052e-09,8.4746704833966197e-11
8.910801487277167e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30094743824292358,0.10167413945684664,0.0010285002538970272,3.2105457291807616e-05,0.00012258017023740778,0.023881737123044776,0.012234105260698225,5.7566735178556547e-09,4.5492782359676337e-12,1.5116939844734843e-06,2.5214382764977686e-18,6.9714968535773588e-07,3.1392328484092859e-15,8.8281794645239671e-11,1.1007318307105513e-11,1.1267364032143449e-13,2.7313790837497189e-10,8.3212036238292304e-13,0.0047271880828798508,0.03116455100829723,4.7613518562088639e-08,1.2250279469413685e-07,0.00039447692128282379,3.6655299786570671e-11,1.4554298875824518e-07,1.5178278583205965e-07,5.5021945692466553e-07,0.00033287690632725285,9.0723760796163747e-09,1.0633374690681652e-10,5.07631206199011e-09,8.5067754824884003e-11
8.944551356569024e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30097560622407443,0.10162531011840566,0.0010168456255466858,3.2360545838563701e-05,0.00012353145165263578,0.023980294445878056,0.012284508476157054,5.7827145247967054e-09,4.6069834922107845e-12,1.5104133807106998e-06,2.5500461024027604e-18,6.9856043967052921e-07,3.1591519993719761e-15,8.8822552721700256e-11,1.1075059330198198e-11,1.1367261086540398e-13,2.7344688737063274e-10,8.4163535361698574e-13,0.0047253579029018986,0.031135993083341782,4.7547381553411598e-08,1.2263102281123872e-07,0.00039528905029663871,3.6768844740528924e-11,1.4577198299044958e-07,1.5172352424875911e-07,5.5251879166747052e-07,0.00033428229099436764,9.1106059765039014e-09,1.0698792490523503e-10,5.1159378870504529e-09,8.5387566927912153e-11
8.978301225860881e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30100396747948671,0.1015765419393964,0.0010053209115527648,3.2616164721027631e-05,0.00012448416307418839,0.024078719569492861,0.012334844545385399,5.8086928600694762e-09,4.665154253685795e-12,1.5091229176362182e-06,2.5788096517850832e-18,6.9996671067078955e-07,3.179069727140325e-15,8.9363016443211578e-11,1.1142851931014896e-11,1.1467555402247658e-13,2.7375157914503482e-10,8.5121047070643728e-13,0.0047235331926037231,0.03110723998945715,4.7481032888374657e-08,1.2275723414812043e-07,0.00039609897974661744,3.6882138419433232e-11,1.4600001066379009e-07,1.5166448569274543e-07,5.5481588699818555e-07,0.00033568630539428112,9.1487989420987321e-09,1.0764270843956406e-10,5.1556318490972863e-09,8.5706140468722917e-11
9.012051095152738e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30103251893012889,0.10152783516463078,0.00099392467392051854,3.2872306945965369e-05,0.00012543827520501409,0.024177012116357866,0.012385113271057584,5.8346083185870344e-09,4.7237918367686991e-12,1.5078227772999508e-06,2.6077284046873756e-18,7.0136851989106438e-07,3.198985579413814e-15,8.9903172639591692e-11,1.1210695034633866e-11,1.1568245754803747e-13,2.7405201764883775e-10,8.6084570778532533e-13,0.0047217139113126926,0.031078294843239963,4.7414477608284409e-08,1.2288144277810738e-07,0.00039690671932489401,3.699518121923503e-11,1.4622707731697364e-07,1.516056684776292e-07,5.5711073223846381e-07,0.00033708894293134703,9.1869547939028735e-09,1.0829808766462435e-10,5.1953927901733092e-09,8.6023474855387284e-11
9.045800964444594e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30106125753370871,0.10147919003383297,0.00098265549085577706,3.3128965538479002e-05,0.00012639375889868151,0.024275171718008581,0.012435314460469886,5.860460702116936e-09,4.7828975491587395e-12,1.5065131393868842e-06,2.6368018371042859e-18,7.027658887134118e-07,3.2188991090395063e-15,9.044300829595251e-11,1.1278587574413332e-11,1.1669330916522194e-13,2.7434823662638606e-10,8.7054105762591453e-13,0.0047199000188058267,0.031049160724076336,4.7347720685587857e-08,1.2300366270863835e-07,0.00039771227864289201,3.7107973538421704e-11,1.4645318844239492e-07,1.515470709341778e-07,5.5940331687330776e-07,0.00033849019711261892,9.2250733522014065e-09,1.0895405280238851e-10,5.2352195573472191e-09,8.6339569576989715e-11
9.079550833736451e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30109018028422063,0.10143060678170804,0.00097151195656952247,3.338613354230562e-05,0.00012735058516030333,0.024373198014918818,0.012485447925477356,5.8862498191797268e-09,4.8424726898861713e-12,1.5051941812461437e-06,2.66602942108534e-18,7.041588383713736e-07,3.2388098739767171e-15,9.0982510551697176e-11,1.1346528491936804e-11,1.1770809656597526e-13,2.7464026961576577e-10,8.8029651165422438e-13,0.004718091475304215,0.031019840674594405,4.7280767024749641e-08,1.231239078834188e-07,0.00039851566723737608,3.7220515777792542e-11,1.4667834948912183e-07,1.5148869141002769e-07,5.6169363054920752e-07,0.00033989006154662069,9.2631544400306592e-09,1.096105941394724e-10,5.2751110027562815e-09,8.6654424202263845e-11
9.109925716099122e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30111636574974404,0.10138693495105323,0.00096158905627809167,3.3618014558319023e-05,0.00012821285284991059,0.02446130741654421,0.012530509987740501,5.9094057788115979e-09,4.8964927444388319e-12,1.5039992948442434e-06,2.6924656068058347e-18,7.0540873210862093e-07,3.2567268373586868e-15,9.1467767018592053e-11,1.140771581249911e-11,1.1862476012469319e-13,2.7489954783920092e-10,8.8912780120114977e-13,0.0047164683270285159,0.030993296145102468,4.7220344518383408e-08,1.2323045159444226e-07,0.00039923686882039619,3.7321590308300942e-11,1.4688018658000604e-07,1.5143633489268985e-07,5.6375296275910219e-07,0.00034114874610159619,9.2973952377570022e-09,1.1020196601975958e-10,5.3110676589227208e-09,8.6936732789322882e-11
9.137263110225526e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30114005637253993,0.10134767345240613,0.0009527436725285226,3.3827051291727382e-05,0.00012898978629697947,0.024540513108383726,0.012571018705835416,5.9302020915192264e-09,4.9454375625083136e-12,1.5029176678006798e-06,2.7163642408562398e-18,7.0653060320749298e-07,3.2728496265866631e-15,9.1904250568814585e-11,1.1462816549349573e-11,1.1945246705965831e-13,2.7513004228782967e-10,8.9711757339991749e-13,0.0047150111473231154,0.030969281176234261,4.7165834240129645e-08,1.2332499125292128e-07,0.00039988445911698107,3.7412384716404491e-11,1.4706118895866839e-07,1.513893629072347e-07,5.6560477588013816e-07,0.00034228059163843652,9.3281857813527439e-09,1.1073458730138664e-10,5.343471965257986e-09,8.7189951274067622e-11
9.16460050435193e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30116386258614447,0.10130845295355154,0.00094397827891536871,3.4036409944039297e-05,0.0001297675495504894,0.024619630728422968,0.012611482670054439,5.950956576277284e-09,4.9946926538407926e-12,1.5018302335735585e-06,2.7403630626149858e-18,7.076496121653351e-07,3.2889698325304929e-15,9.2340493009168478e-11,1.1517947171684039e-11,1.2028273428116565e-13,2.7535784926439015e-10,9.0514676037512778e-13,0.0047135574078004099,0.030945149510092133,4.7111203383940791e-08,1.2341825984943861e-07,0.00040053064190484819,3.7503015767528478e-11,1.4724157753301863e-07,1.5134253108091947e-07,5.6745508113632124e-07,0.00034341151432460039,9.3589514347877944e-09,1.1126756957295971e-10,5.375916682872052e-09,8.744235561915528e-11
9.191937898478334e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3011877828608443,0.10126927356987282,0.00093529215825334684,3.4246086855477106e-05,0.00013054612749626411,0.024698660102229354,0.012651901788896101,5.971669143861099e-09,5.0442586921783173e-12,1.5007370820511741e-06,2.7644617843726572e-18,7.0876576998732131e-07,3.3050872299416167e-15,9.277648779695353e-11,1.1573107132624429e-11,1.2111555519286419e-13,2.7558298619600737e-10,9.1321535505153178e-13,0.0047121070881494713,0.030920902694980445,4.7056454429585492e-08,1.235102646667746e-07,0.00040117542210538085,3.7593483679330935e-11,1.4742135511405981e-07,1.5129583856740768e-07,5.6930387332754591e-07,0.00034454151095315378,9.38969210916369e-09,1.1180090779913892e-10,5.4084012116537821e-09,8.7693945742519523e-11
9.219275292604738e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30121181568170924,0.10123013541472091,0.00092668459988083098,3.4456078374831842e-05,0.00013132550508695385,0.024777601058982059,0.01269227597270294,5.9923397077615357e-09,5.0941363475487959e-12,1.4996383021709808e-06,2.788660116915678e-18,7.0987908761720053e-07,3.32120159570653e-15,9.3212228453908266e-11,1.1628295888747834e-11,1.2195092318697275e-13,2.7580547042099909e-10,9.2132334980404026e-13,0.0047106601682401173,0.030896542264228236,4.7001589829253684e-08,1.2360101296010569e-07,0.00040181880460954178,3.7683788669935926e-11,1.4760052449521278e-07,1.5124928452715549e-07,5.7115114731970788e-07,0.00034567057835858619,9.4204077167061254e-09,1.1233459697035912e-10,5.4409249537478013e-09,8.7944721593829356e-11
9.246612686731142e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30123595954844884,0.1011910385994365,0.00091815489959656826,3.4666380859555587e-05,0.00013210566734228718,0.024856453431431849,0.012732605133640999,6.0129681841517311e-09,5.1443262862694061e-12,1.498533981929083e-06,2.8129577695600848e-18,7.1098957593756535e-07,3.3373127088303332e-15,9.3647708565851254e-11,1.1683512900040539e-11,1.2278883164462685e-13,2.7602531918885968e-10,9.2947073646294725e-13,0.0047092166281211155,0.030872069736335855,4.6946612007868465e-08,1.2369051195592744e-07,0.00040246079427701812,3.777393095843494e-11,1.477790884515622e-07,1.5120286812745925e-07,5.7299689804409604e-07,0.00034679871341641193,9.4510981707545526e-09,1.1286863210489054e-10,5.4734873135667855e-09,8.8194683154029809e-11
9.273950080857546e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30126021297527139,0.10115198323337188,0.00090970235959742418,3.487699067585132e-05,0.00013288659934930814,0.024935217055861245,0.012772889185679705,6.0335544918542594e-09,5.194829170950368e-12,1.4974242083895608e-06,2.8373544501848223e-18,7.1209724577094301e-07,3.3534203504256693e-15,9.4082921782324792e-11,1.1738757629909902e-11,1.2362927393621815e-13,2.7624254966046046e-10,9.376575063191092e-13,0.0047077764480183649,0.030847486615119175,4.6891523363395085e-08,1.2377876885109441e-07,0.00040310139593597086,3.7863910765617173e-11,1.4795704973977147e-07,1.5115658854269901e-07,5.7484112049679898e-07,0.00034792591304276527,9.4817633857518826e-09,1.134030082515101e-10,5.5060876978032867e-09,8.8443830434880534e-11
9.30128747498395e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30128457449074053,0.10111296942391276,0.00090132628841648171,3.508790419876172e-05,0.00013366828626260811,0.025013891772044029,0.012813128044571839,6.05409855230846e-09,5.2456456604986101e-12,1.4963090676937652e-06,2.8618498652648623e-18,7.1320210788007668e-07,3.3695243037038948e-15,9.4517861816234984e-11,1.1794029545193485e-11,1.2447224342173373e-13,2.7645717890805567e-10,9.4588365012910529e-13,0.0047063396083331455,0.030822794389853005,4.6836326267082572e-08,1.2386579081467839e-07,0.00040374061438452988,3.7953728312439574e-11,1.4813441109948916e-07,1.5111044495384955e-07,5.7668380973810848e-07,0.00034905217419404859,9.5124032772344086e-09,1.1393772048353553e-10,5.5387255154404471e-09,8.8692163478565131e-11
9.328624869110354e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30130904263763586,0.1010739972764995,0.00089302600086198897,3.5299117812255999e-05,0.00013445071330454779,0.02509247742320618,0.012853321627833762,6.0746002895381676e-09,5.2967764101209449e-12,1.495188645069511e-06,2.8864437199039451e-18,7.1430417296835854e-07,3.3856243539604063e-15,9.4952522443491116e-11,1.184932811608738e-11,1.2531773345109236e-13,2.7666922391535208e-10,9.5414915812036204e-13,0.0047049060896404028,0.030797994535412609,4.6781023063751291e-08,1.2395158498758027e-07,0.0004043784543905477,3.8043383819952501e-11,1.4831117525223305e-07,1.5106443654814586e-07,5.7852496089192947e-07,0.00035017749386656577,9.5430177618218053e-09,1.1447276389901979e-10,5.5714001777633321e-09,8.8939682357264259e-11
9.355962263236758e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30133361597281549,0.10103506689464838,0.00088480081795679251,3.5510627909315401e-05,0.00013523386576546831,0.025170973855987037,0.012893469854725831,6.0950596301196455e-09,5.3482220713284958e-12,1.4940630248401867e-06,2.9111357178670943e-18,7.1540345168041308e-07,3.4017202885614998e-15,9.5386897502646657e-11,1.1904652816133435e-11,1.2616573736447513e-13,2.768787015776218e-10,9.624540199962624e-13,0.0047034758726870055,0.030773088512413976,4.6725616072137509e-08,1.2403615848003192e-07,0.00040501492069168748,3.8132877511838194e-11,1.4848734490133544e-07,1.5101856252004708e-07,5.8036456914520749e-07,0.00035130186909608393,9.5736067572070309e-09,1.1500813363015957e-10,5.6041110983703474e-09,8.9186387172650332e-11
9.383299657363162e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30135829306707779,0.1009961783799726,0.00087665006687862273,3.5722430892016696e-05,0.00013601772900388899,0.025249380920400563,0.01293357264623308,6.115476503149918e-09,5.3999832919411522e-12,1.4929322904337554e-06,2.9359255616127174e-18,7.1649995460239764e-07,3.4178118969336735e-15,9.5820980894538352e-11,1.1960003122272292e-11,1.270162484926512e-13,2.7708562870175765e-10,9.7079822494120762e-13,0.0047020489383900257,0.030748077767352288,4.667010758510897e-08,1.2411951837390358e-07,0.00040565001799619364,3.8222209612593923e-11,1.4866292273483914e-07,1.5097282207097752e-07,5.8220262974735371e-07,0.00035242529695749518,9.6041701821465381e-09,1.1554382483467808e-10,5.636857693181831e-09,8.9432278055529971e-11
