Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),COX(58),CHOX(61)
1.3141393964975743e-08,0.09977366400000001,0.80000000000000004,0.0,0.28551545685648311,0.097357304206664219,0.099407603636223515,6.252112820452585e-25,1.3070839638418276e-15,1.1040474642233257e-09,1.7657746140054871e-07,9.1307130438772646e-15,8.9470864933345074e-16,1.6165970938755575e-10,8.7575756652299916e-33,3.5191066313233168e-12,1.3678526901338517e-22,3.4991105606865638e-20,3.1792320100910543e-21,1.9803953105701187e-24,8.8427617654569311e-16,7.6168533133855389e-26,0.0026424346385305526,0.0011846158169001766,2.4243658295697873e-09,3.6469446771693115e-12,1.033859390235123e-06,5.9372456416933451e-14,7.6754599514282963e-10,8.0894152088695737e-08,3.2946789169179979e-10,9.3840979805520528e-12,7.3697355097977503e-14,9.1988383910721386e-17
1.3162305811135848e-08,0.09977366400000001,0.80000000000000004,0.0,0.28551111662988499,0.097354823080875202,0.099406674879574178,6.3182877776394774e-25,1.3189410351564527e-15,1.112315420377992e-09,1.7732061095110208e-07,9.1714741991129211e-15,8.9874927894082998e-16,1.6214090928961444e-10,8.8632482106552039e-33,3.5345948374223571e-12,1.3781264038241683e-22,3.5255707872441795e-20,3.2017626293619092e-21,1.9938600982754416e-24,8.8825405385571845e-16,7.6858805718987135e-26,0.0026449149877529584,0.0011864725863407321,2.427916832119459e-09,3.6635051962672256e-12,1.0369342972943077e-06,5.9461323527332754e-14,7.7008862772716418e-10,8.0920302195554506e-08,3.3015952200327868e-10,9.4599521988795988e-12,7.4006481333183634e-14,9.2457063906253847e-17
1.3183217657295953e-08,0.09977366400000001,0.80000000000000004,0.0,0.28550678033148097,0.097352345811044072,0.099405746159825739,6.3850396231526801e-25,1.3308872039525774e-15,1.1206324168178514e-09,1.7806516548601116e-07,9.2123547570855769e-15,9.0280188863694682e-16,1.6262279716613233e-10,8.9700304943162693e-33,3.5501274236819584e-12,1.3884613094033444e-22,3.552189976757099e-20,3.2244075845403744e-21,2.0073915169576215e-24,8.9224363198855861e-16,7.7554258819498819e-26,0.0026473914798981002,0.0011883292805750752,2.4314676014394065e-09,3.6801150779114276e-12,1.0400135793050454e-06,5.9550195762403715e-14,7.7263330590347136e-10,8.0946164750805625e-08,3.308505970750107e-10,9.5362954616509688e-12,7.4316185926453385e-14,9.2927149353504523e-17
1.3204129503456058e-08,0.09977366400000001,0.80000000000000004,0.0,0.28550244795527446,0.097349872391230635,0.099404817476951318,6.4523722692586583e-25,1.3429230007149176e-15,1.1289986678740594e-09,1.7881112306200117e-07,9.2533548845710548e-15,9.0686649536628086e-16,1.6310537292494381e-10,9.0779324377848095e-33,3.5657044473037117e-12,1.3988576763231265e-22,3.5789688367580986e-20,3.2471672138284256e-21,2.0209897677677435e-24,8.9624492708074039e-16,7.8254923267495249e-26,0.0026498641209062651,0.0011901858996588204,2.4350181379274238e-09,3.6967743971328086e-12,1.0430972354434855e-06,5.9639072584012398e-14,7.7518002857560371e-10,8.0971741599351003e-08,3.3154111843520015e-10,9.6131301133556294e-12,7.4626468050651886e-14,9.3398624022120602e-17
1.3225041349616163e-08,0.09977366400000001,0.80000000000000004,0.0,0.28549811949527759,0.097347402815503858,0.099403888830924131,6.5202896468469689e-25,1.3550489582489368e-15,1.1374143884757977e-09,1.7955848174042352e-07,9.2944747483241988e-15,9.1094311607054183e-16,1.6358863647397158e-10,9.1869640357957223e-33,3.5813259654613128e-12,1.4093157748025415e-22,3.6059080768168991e-20,3.270041855753405e-21,2.0346550521556578e-24,9.0025795526493769e-16,7.8960830030673028e-26,0.0026523329167085826,0.0011920424436474958,2.438568441980432e-09,3.7134832207361742e-12,1.0461852648894339e-06,5.9727954231695507e-14,7.7772879042810717e-10,8.0997034585822847e-08,3.3223108763438824e-10,9.690458505760509e-12,7.4937326880646698e-14,9.3871494184137039e-17
1.3245953195776268e-08,0.09977366400000001,0.80000000000000004,0.0,0.28549379494551202,0.097344937077941868,0.099402960221717421,6.5887957055129839e-25,1.367265611684378e-15,1.1458797941514084e-09,1.8030723958735612e-07,9.335714515078959e-15,9.1503176768867312e-16,1.640725877212262e-10,9.2971353569469897e-33,3.5969920353005627e-12,1.4198358758295126e-22,3.6330084085360399e-20,3.2930318491961592e-21,2.0483875720441505e-24,9.0428273266997376e-16,7.9672010212955751e-26,0.0026547978732270419,0.0011938989125965412,2.4421185139944891e-09,3.7302416131152331e-12,1.0492776668229712e-06,5.9816841158123961e-14,7.8027958529800653e-10,8.102204555109925e-08,3.3292050625775294e-10,9.7682829979257297e-12,7.5248761593349868e-14,9.434577501591282e-17
1.3266865041936374e-08,0.09977366400000001,0.80000000000000004,0.0,0.28548947430000826,0.097342475172631907,0.099402031649304501,6.6578944135663145e-25,1.3795734984902762e-15,1.1543951010284599e-09,1.810573946736087e-07,9.3770743515483998e-15,9.191324671568502e-16,1.645572265748064e-10,9.4084565437735889e-33,3.6127027139393646e-12,1.4304182511610185e-22,3.6602705455679347e-20,3.3161375334124452e-21,2.0621875295682908e-24,9.0831927542082462e-16,8.0388495054557965e-26,0.002657258996374499,0.001195755306561311,2.4456683543647841e-09,3.7470496471646758e-12,1.0523744404190934e-06,5.9905733010717413e-14,7.8283241152519527e-10,8.1046776326958667e-08,3.3360937591610222e-10,9.846605956206214e-12,7.5560771367719246e-14,9.4821458287540637e-17
1.3287776888096479e-08,0.09977366400000001,0.80000000000000004,0.0,0.28548515755280657,0.097340017093670281,0.099401103113658656,6.7275897580936313e-25,1.3919731584865779e-15,1.1629605258345864e-09,1.8180894507480955e-07,9.4185544244247689e-15,9.2324523140848594e-16,1.650425529428983e-10,9.520937813281494e-33,3.6284580584677213e-12,1.4410631733243194e-22,3.6876952036223576e-20,3.3393592480044275e-21,2.0760551269367893e-24,9.1236759963861958e-16,8.1110315932467849e-26,0.0026597162920546933,0.0011976116255970714,2.4492179634856386e-09,3.7639073952024045e-12,1.0554755848529586e-06,5.9994629512369448e-14,7.8538726670960772e-10,8.1071228741242905e-08,3.3429769823750147e-10,9.9254297542635812e-12,7.5873355384793316e-14,9.5298533203871924e-17
1.3308688734256584e-08,0.09977366400000001,0.80000000000000004,0.0,0.28548084469795604,0.097337562835162497,0.09940017461475327,6.7978857450379852e-25,1.4044651338430152e-15,1.1715762858985759e-09,1.8256188887149595e-07,9.460154900379564e-15,9.2737007737423201e-16,1.6552856673377577e-10,9.6345894576252166e-33,3.6442581259477299e-12,1.4517709156184979e-22,3.7152831004570777e-20,3.3626973328960985e-21,2.0899905666670424e-24,9.1642772144064697e-16,8.1837504361056282e-26,0.0026621697661622663,0.0011994678697590045,2.4527673417505137e-09,3.7808149183244529e-12,1.0585810993042172e-06,6.0083531417536614e-14,7.8794414338568758e-10,8.1095404622074081e-08,3.3498547488366139e-10,1.0004756773081202e-11,7.618651282773087e-14,9.5777023569184853e-17
1.3329600580416689e-08,0.09977366400000001,0.80000000000000004,0.0,0.28547653572951498,0.097335112391223069,0.099399246152561779,6.8687863992269037e-25,1.4170499690829348e-15,1.1802425991507356e-09,1.8331622414915114e-07,9.501875946063575e-15,9.3150702198198341e-16,1.6601526785579985e-10,9.7494218443515229e-33,3.6601029734135821e-12,1.4625417521150014e-22,3.7430349558795867e-20,3.3861521284083164e-21,2.1039940516291959e-24,9.2049965694035518e-16,8.2570091992292542e-26,0.0026646194245827752,0.0012013240391022017,2.4563164895520068e-09,3.7977722887078634e-12,1.0616909829462724e-06,6.017243843871617e-14,7.9050303974096385e-10,8.1119305787107598e-08,3.3567270754383711e-10,1.008458940096944e-11,7.6500242881824676e-14,9.62569227721975e-17
1.3348421241960783e-08,0.09977366400000001,0.80000000000000004,0.0,0.28547266097589485,0.097332910248276547,0.09939841056795784,6.9331173202588849e-25,1.4284561679512038e-15,1.1880856846580813e-09,1.8399631403694676e-07,9.5395281120178756e-15,9.3524063045655529e-16,1.664538864580824e-10,9.8537891569332155e-33,3.6744016701370132e-12,1.4722896776478761e-22,3.7681524069300769e-20,3.4073615135160683e-21,2.1166555346606027e-24,9.2417451291628127e-16,8.3234063450134278e-26,0.0026668208596058889,0.0012029945275865265,2.4595105258509497e-09,3.8130766004836614e-12,1.0644936131990694e-06,6.0252458962023808e-14,7.9280777131874858e-10,8.1140583452479555e-08,3.3629075324086646e-10,1.0156873041672761e-11,7.6783088841428389e-14,9.6690030812715301e-17
1.3367241903504878e-08,0.09977366400000001,0.80000000000000004,0.0,0.28546878936114267,0.097330711186092794,0.099397575013051312,6.9979442580049357e-25,1.4399384265985037e-15,1.1959700549789771e-09,1.8467752808902514e-07,9.5772781958825748e-15,9.3898406487706429e-16,1.6689306165775467e-10,9.9591289949551587e-33,3.6887367263626694e-12,1.4820891329969038e-22,3.7934037767899629e-20,3.4286659587630019e-21,2.1293724470344994e-24,9.2785896277741126e-16,8.3902457280845574e-26,0.0026690192129602262,0.0012046649555522734,2.4627043760768559e-09,3.8284213941156839e-12,1.0672997812258477e-06,6.033248371337639e-14,7.951141331796725e-10,8.1161641387459463e-08,3.3690836095474222e-10,1.0229569917615264e-11,7.7066397367037913e-14,9.7124281556700264e-17
1.3386062565048972e-08,0.09977366400000001,0.80000000000000004,0.0,0.28546492088094572,0.097328515200400131,0.099396739487822891,7.0632701859840764e-25,1.4514971468979127e-15,1.2038958702368011e-09,1.8535986492019909e-07,9.6151263191032493e-15,9.4273733757822177e-16,1.6733279338819251e-10,1.0065449074588783e-32,3.7031081836104874e-12,1.4919403195684397e-22,3.818789594469315e-20,3.4500657129874387e-21,2.1421449373192702e-24,9.3155301826247979e-16,8.4575296846008787e-26,0.0026712144889175257,0.0012063353230394262,2.4658980405141468e-09,3.8438067175105356e-12,1.0701094864247964e-06,6.0412512914591595e-14,7.9742212200435277e-10,8.1182480908896898e-08,3.3752553196849057e-10,1.0302681785132798e-11,7.7350167869256568e-14,9.7559683864288057e-17
1.3404883226593067e-08,0.09977366400000001,0.80000000000000004,0.0,0.28546105553099788,0.097326322286932845,0.099395903992253301,7.1290980902467592e-25,1.4631327322983666e-15,1.2118632909514233e-09,1.8604332314868491e-07,9.6530726031120066e-15,9.4650046089293435e-16,1.6777308158282871e-10,1.0172757162691532e-32,3.7175160833820799e-12,1.5018434392783176e-22,3.8443103903463446e-20,3.4715610252761157e-21,2.1549731540233709e-24,9.3525669110770856e-16,8.5252605598570433e-26,0.0026734066917436074,0.0012080056300879112,2.4690915194466794e-09,3.8592326250048296e-12,1.0729227281906756e-06,6.0492546193093989e-14,7.9973173750611165e-10,8.1203103327295866e-08,3.381422675776964e-10,1.0376210405394998e-11,7.7634399760153641e-14,9.7996227735227861e-17
1.3423703888137161e-08,0.09977366400000001,0.80000000000000004,0.0,0.28545719330699848,0.097324132441431108,0.099395068526323294,7.1954309693733868e-25,1.4748455878144197e-15,1.2198724780392113e-09,1.8672790139611103e-07,9.6911171693275167e-15,9.5027344715230633e-16,1.6821392617515284e-10,1.0281061076796506e-32,3.7319604671607444e-12,1.5117986945518199e-22,3.8699666961553762e-20,3.4931521449536552e-21,2.1678572457788622e-24,9.3896999304680678e-16,8.5934407082828428e-26,0.0026755958256983623,0.0012096758767375993,2.4722848131577514e-09,3.8746991696727407e-12,1.0757395059188325e-06,6.0572583310956293e-14,8.0204297842094053e-10,8.1223509950818801e-08,3.387585690879286e-10,1.0450157544404967e-11,7.7919092453267116e-14,9.8433903134154118e-17
1.3442524549681256e-08,0.09977366400000001,0.80000000000000004,0.0,0.28545333420465313,0.09732194565964096,0.099394233090013648,7.2622718345411443e-25,1.4866361200302543e-15,1.2279235928139232e-09,1.8741359828758337e-07,9.7292601391550549e-15,9.5405630868563984e-16,1.6865532709871102e-10,1.0390368685692296e-32,3.7464413764114576e-12,1.5218062883249659e-22,3.8957590449849249e-20,3.5148393215548006e-21,2.1807973614260211e-24,9.4269293581097406e-16,8.6620724934947074e-26,0.0026777818950357805,0.0012113460630283036,2.4754779219301024e-09,3.8902063937289008e-12,1.0785598190090488e-06,6.0652625025384483e-14,8.0435583866475107e-10,8.1243702089049156e-08,3.3937443782765684e-10,1.0524524973011763e-11,7.8204245363631401e-14,9.8872732114320252e-17
1.346134521122535e-08,0.09977366400000001,0.80000000000000004,0.0,0.28544947821967315,0.097319761937314439,0.099393397683305199,7.3296237095161336e-25,1.498504737093818e-15,1.2360167969866016e-09,1.8810041245167938e-07,9.7675016339864999e-15,9.5784905782043663e-16,1.6909728428710583e-10,1.0500687909358069e-32,3.7609588525808725e-12,1.5318664240443562e-22,3.9216879712715127e-20,3.5366228048873629e-21,2.1937936502152812e-24,9.4642553112890008e-16,8.7311582882895311e-26,0.0026799649040039415,0.0012130161889997823,2.4786708460459137e-09,3.905754347411907e-12,1.0813836668559774e-06,6.0732671310909194e-14,8.0667031688148809e-10,8.1263681043454656e-08,3.3998987514512402e-10,1.0599314466908906e-11,7.848985790777522e-14,9.9312721507196878e-17
1.3480165872769445e-08,0.09977366400000001,0.80000000000000004,0.0,0.28544562534777601,0.097317581270209425,0.099392562306178739,7.3974896307055525e-25,1.5104518487356222e-15,1.2441522526662349e-09,1.8878834252050998e-07,9.8058417752003846e-15,9.6165170688240025e-16,1.6953979767399653e-10,1.061202671942046e-32,3.7755129370973194e-12,1.5419793056681743e-22,3.9477540108166636e-20,3.5585028450304868e-21,2.2068462615071542e-24,9.5016779072676771e-16,8.8007004746847641e-26,0.0026821448568450355,0.0012146862546917353,2.481863585786811e-09,3.9213430865562335e-12,1.0842110488526145e-06,6.0812721683829381e-14,8.0898641296986755e-10,8.1283448110811813e-08,3.4060488239398174e-10,1.0674527806644062e-11,7.8775929503745459e-14,9.9753851138303943e-17
1.349898653431354e-08,0.09977366400000001,0.80000000000000004,0.0,0.28544177558468503,0.097315403654089638,0.099391726958615145,7.4658726471883567e-25,1.5224778662733809e-15,1.2523301223601552e-09,1.8947738712974456e-07,9.8442806841619352e-15,9.6546426819543486e-16,1.6998286719309838e-10,1.0724393139422199e-32,3.7901036713707991e-12,1.552145137666775e-22,3.9739577007893066e-20,3.5804796922673116e-21,2.2199553447109326e-24,9.5391972632825459e-16,8.8707014439420449e-26,0.0026843217577953624,0.0012163562601438078,2.4850561414338587e-09,3.9369726578904753e-12,1.0870419643948229e-06,6.089277646164212e-14,8.1130412357038101e-10,8.1303004587684586e-08,3.4121946094182331e-10,1.0750166777624753e-11,7.9062459571119492e-14,1.0019613309354985e-16
1.3517807195857634e-08,0.09977366400000001,0.80000000000000004,0.0,0.28543792892612962,0.097313229084724756,0.099390891640595308,7.5347758207425828e-25,1.5345832026114432e-15,1.2605505689744063e-09,1.9016754491863629e-07,9.8828184822230702e-15,9.6928675408165094e-16,1.7042649277818295e-10,1.0837795245063535e-32,3.8047310967929868e-12,1.5623641250232066e-22,4.0002995797224013e-20,3.6025535971494044e-21,2.2331210493927194e-24,9.5768134965453273e-16,8.941163596588169e-26,0.0026864956110853482,0.0012180262053955869,2.4882485132675704e-09,3.9526431140207871e-12,1.0898764128758968e-06,6.0972835444132948e-14,8.1362344748869278e-10,8.1322351764971291e-08,3.4183361217493597e-10,1.082623317012337e-11,7.9349447531014526e-14,1.0063955924437316e-16
1.3536627857401728e-08,0.09977366400000001,0.80000000000000004,0.0,0.28543408536784509,0.097311057557890324,0.099390056352100117,7.6042022258716398e-25,1.5467682722426592e-15,1.268813755814082e-09,1.9085881453005277e-07,9.9214552907224658e-15,9.7311917686136136e-16,1.7087067436307794e-10,1.0952241164435871e-32,3.8193952547372231e-12,1.5726364732337119e-22,4.0267801875123982e-20,3.6247248104506134e-21,2.2463435253133672e-24,9.6145267242427289e-16,9.0120893424352778e-26,0.0026886664209395486,0.0012196960904866045,2.4914407015678998e-09,3.9683545004695134e-12,1.0927143936910213e-06,6.1052899044488705e-14,8.1594438124162762e-10,8.134149093233085e-08,3.4244733749479075e-10,1.0902728779282031e-11,7.9636892806100122e-14,1.0108414653172158e-16
1.3555448518945823e-08,0.09977366400000001,0.80000000000000004,0.0,0.28543024490557234,0.097308889069367646,0.099389221093110519,7.6741549498340443e-25,1.5590334912515381e-15,1.2771198465837143e-09,1.9155119461050737e-07,9.960191230985533e-15,9.7696154885308728e-16,1.7131541188166703e-10,1.1067739078285735e-32,3.8340961865585233e-12,1.5829623883082927e-22,4.0534000654200862e-20,3.6469935832334797e-21,2.2596229224640657e-24,9.6523370635364255e-16,9.0834811006036888e-26,0.0026908341915766547,0.0012213659154563356,2.4946327066142534e-09,3.9841068722464299e-12,1.0955559062316862e-06,6.1132966847942923e-14,8.1826692463211686e-10,8.1360423372579387e-08,3.4306063831587895e-10,1.0979655405118049e-11,7.9924794820611304e-14,1.0152987911135797e-16
1.3574269180489917e-08,0.09977366400000001,0.80000000000000004,0.0,0.2854264075350586,0.097306723614943996,0.099388385863607501,7.7446370926752799e-25,1.571379277320961e-15,1.2854690053876773e-09,1.9224468381018958e-07,9.9990264243245072e-15,9.80813882373556e-16,1.7176070526788975e-10,1.1184297220297847e-32,3.8488339335935613e-12,1.5933420767713188e-22,4.0801597560751713e-20,3.6693601667722391e-21,2.272959390986277e-24,9.6902446315630989e-16,9.1553412995463893e-26,0.0026929989272095056,0.0012230356803441997,2.4978245286854802e-09,3.9999002739102862e-12,1.0984009498925018e-06,6.1213039350338909e-14,8.2059107394580028e-10,8.1379150368462037e-08,3.436735160653224e-10,1.1057014852529779e-11,8.0213153000361172e-14,1.019767758902751e-16
1.3593089842034012e-08,0.09977366400000001,0.80000000000000004,0.0,0.28542257325205755,0.097304561190413197,0.099387550663572036,7.8156517688348207e-25,1.583806049931666e-15,1.2938613967797629e-09,1.9293928078345096e-07,1.0037960992036806e-14,9.8467618973748519e-16,1.7220655445574832e-10,1.1301923883925763e-32,3.8636085371584304e-12,1.6037757457253867e-22,4.1070598036446498e-20,3.6918248126634093e-21,2.2863530812393159e-24,9.7282495454313771e-16,9.2276723782244629e-26,0.0026951606320443785,0.0012247053851895523,2.5010161680598204e-09,4.0157347606317656e-12,1.1012495240639518e-06,6.1293116121224196e-14,8.229168291291783e-10,8.1397673195000752e-08,3.4428597218482362e-10,1.1134808931903041e-11,8.0501966772944693e-14,1.0242482109935899e-16
1.3611910503578106e-08,0.09977366400000001,0.80000000000000004,0.0,0.28541874205232731,0.097302401791573373,0.099386715492985125,7.8872021024411827e-25,1.5963142297755021e-15,1.3022971856157763e-09,1.9363498418746064e-07,1.0076995055409952e-14,9.8854848325824278e-16,1.7265295937928687e-10,1.142062740298492e-32,3.8784200385553984e-12,1.6142636026617365e-22,4.1341007533296386e-20,3.7143877726619346e-21,2.2998041436984631e-24,9.7663519222310638e-16,9.3004767826721519e-26,0.0026973193102831504,0.0012263750300317072,2.5042076250150928e-09,4.0316103784908301e-12,1.1041016281392091e-06,6.1373197520596707e-14,8.2524418713972017e-10,8.1415993127451122e-08,3.4489800812902545e-10,1.1213039457311667e-11,8.0791235567175681e-14,1.0287402811185156e-16
1.3630731165122201e-08,0.09977366400000001,0.80000000000000004,0.0,0.28541491393163226,0.097300245414228964,0.099385880351827854,7.9592912313147001e-25,1.6089042392544284e-15,1.3107765371779586e-09,1.9433179268338661e-07,1.0116128735717511e-14,9.9243077524729497e-16,1.7309991997260857e-10,1.1540416168419798e-32,3.893268479067228e-12,1.6248058556204005e-22,4.1612831517899859e-20,3.7370492988212678e-21,2.3133127290497771e-24,9.8045518790254353e-16,9.3737569689193263e-26,0.0026994749661214995,0.0012280446149099177,2.5073988998285229e-09,4.0475271813366718e-12,1.1069572615083691e-06,6.1453283230814934e-14,8.2757314757026049e-10,8.1434111434528225e-08,3.4550962536677805e-10,1.1291708248037161e-11,8.1080958813574716e-14,1.0332438604118482e-16
1.3649551826666295e-08,0.09977366400000001,0.80000000000000004,0.0,0.28541108888574312,0.097298092054190613,0.099385045240081279,8.0319223072138623e-25,1.6215765025130433e-15,1.3192996171820919e-09,1.9502970493648622e-07,1.0155362154218894e-14,9.96323078014177e-16,1.7354743616987661e-10,1.166129862947875e-32,3.9081538999568686e-12,1.6354027131994351e-22,4.1886075471706238e-20,3.7598096434373102e-21,2.3268789881457963e-24,9.8428495328507988e-16,9.4475154031732507e-26,0.0027016276037488129,0.0012297141398633778,2.5105899927767463e-09,4.0634852132563777e-12,1.1098164235642579e-06,6.1533373782492408e-14,8.2990370684677611e-10,8.1452029384119667e-08,3.4612082537938173e-10,1.1370817128656611e-11,8.1371135944418989e-14,1.0377591370146898e-16
1.366837248821039e-08,0.09977366400000001,0.80000000000000004,0.0,0.28540726691043677,0.097295941707274944,0.099384210157726471,8.1050984950137261e-25,1.6343314453337684e-15,1.3278665917512892e-09,1.9572871961588603e-07,1.0194695432160269e-14,1.0002254038666145e-15,1.7399550790531029e-10,1.1783283290452588e-32,3.9230763424686754e-12,1.6460543845212627e-22,4.2160744890096103e-20,3.7826690591118441e-21,2.3405030720581097e-24,9.8812450007182061e-16,9.5217545612206639e-26,0.0027037772273485836,0.0012313836049312233,2.5137809041358434e-09,4.079484531497915e-12,1.1126791136948581e-06,6.1613468559385303e-14,8.3223586580965265e-10,8.1469748235919177e-08,3.4673160966136227e-10,1.1450367928723537e-11,8.1661766393640481e-14,1.0422859045048426e-16
1.3687193149754484e-08,0.09977366400000001,0.80000000000000004,0.0,0.28540344800149559,0.09729379436930416,0.09938337510474457,8.1788229723024922e-25,1.6471694950896138e-15,1.3364776274028261e-09,1.9642883539448236e-07,1.0234128690775034e-14,1.0041377651105829e-15,1.7444413511318313e-10,1.1906378709147615e-32,3.9380358478290217e-12,1.6567610792158177e-22,4.2436845281966399e-20,3.8056277986446767e-21,2.3541851319879458e-24,9.9197383996142778e-16,9.5964769281344817e-26,0.0027059238410986172,0.0012330530101525364,2.5169716341813639e-09,4.0955251767694573e-12,1.1155453312931659e-06,6.169356838355908e-14,8.3456961989339597e-10,8.1487269251341307e-08,3.4734197971896646e-10,1.1530362482608043e-11,8.1952849596789019e-14,1.046824440269682e-16
1.3706013811298579e-08,0.09977366400000001,0.80000000000000004,0.0,0.28539963215470776,0.097291650036106264,0.09938254008111673,8.25309892946477e-25,1.6600910807502808e-15,1.3451328910501909e-09,1.9713005094898349e-07,1.0273662051283786e-14,1.0080601740503042e-15,1.7489331772782275e-10,1.2030593497380041e-32,3.9530324572462249e-12,1.6675230074232469e-22,4.2714382169754704e-20,3.8286861151604992e-21,2.3679253193818634e-24,9.9583298465011505e-16,9.6716849983354713e-26,0.0027080674491710179,0.0012347223555663439,2.5201621831883196e-09,4.1116072107086662e-12,1.1184150757447822e-06,6.1773672254023593e-14,8.3690497149937983e-10,8.1504593681108239e-08,3.4795193707224228e-10,1.1610802629522398e-11,8.2244384991045846e-14,1.0513744219243669e-16
1.3722952406688264e-08,0.09977366400000001,0.80000000000000004,0.0,0.28539620050726383,0.097289722701865824,0.099381788584933808,8.3204214543612476e-25,1.6717922870019535e-15,1.3529605815728626e-09,1.977620841661131e-07,1.0309327763038573e-14,1.0115989430438156e-15,1.7529805689955366e-10,1.2143351033244705e-32,3.9665611637330737e-12,1.6772561415945448e-22,4.2965398149064624e-20,3.8495239477128614e-21,2.3803413122948149e-24,9.9931460763790849e-16,9.7397896077269588e-26,0.002709994130025021,0.0012362247153355601,2.5230335227334432e-09,4.1261164587949407e-12,1.1210008607094683e-06,6.1845770171686401e-14,8.3900814901330558e-10,8.1520018624379409e-08,3.4850054709155656e-10,1.1683581268168623e-11,8.2507153005548199e-14,1.0554795066316398e-16
1.373989100207795e-08,0.09977366400000001,0.80000000000000004,0.0,0.28539277133369539,0.097287797795083591,0.099381037112498682,8.3881956170556562e-25,1.6835618211600225e-15,1.3608243545514606e-09,1.9839500617389091e-07,1.0345074743857033e-14,1.0151458696031084e-15,1.7570324584981874e-10,1.2257028635237911e-32,3.9801199878846275e-12,1.687034339475419e-22,4.3217586219931643e-20,3.8704428276960522e-21,2.3928046218797757e-24,1.0028041905078754e-15,9.8082914969557003e-26,0.0027119183826880928,0.0012377270267206332,2.5259047160593666e-09,4.1406593059240889e-12,1.1235895014855282e-06,6.1917871619673668e-14,8.4111261754750098e-10,8.1535286256282709e-08,3.4904882518560908e-10,1.1756723678711684e-11,8.2770286432404155e-14,1.0595939560443389e-16
1.3756829597467635e-08,0.09977366400000001,0.80000000000000004,0.0,0.2853893446309439,0.09728587531273003,0.099380285663797724,8.4564237702248405e-25,1.695399999306758e-15,1.3687243324962645e-09,1.9902881601570939e-07,1.0380903082082314e-14,1.0187009626942945e-15,1.7610888453085608e-10,1.2371632695417861e-32,3.9937089597039661e-12,1.6968577553275957e-22,4.3470950436686673e-20,3.8914429401323403e-21,2.4053153588559485e-24,1.0063017417814362e-15,9.8771925040989669e-26,0.0027138402101897956,0.0012392292897498993,2.5287757633654474e-09,4.1552357829532248e-12,1.1261809976287603e-06,6.1989977091123173e-14,8.4321837430648941e-10,8.1550397485247543e-08,3.4959677248685823e-10,1.1830231212088077e-11,8.3033784864772234e-14,1.0637179205302197e-16
1.377376819285732e-08,0.09977366400000001,0.80000000000000004,0.0,0.28538592039595495,0.097283955251779519,0.099379534238817249,8.5251082754298544e-25,1.7073071386318285e-15,1.3766606381912708e-09,1.9966351273764805e-07,1.0416812866048816e-14,1.0222642312822806e-15,1.7651497289494079e-10,1.2487169643705174e-32,4.0073281091817328e-12,1.706726543765458e-22,4.3725494863005305e-20,3.9125244702574372e-21,2.417873634132681e-24,1.0098072699783251e-15,9.946494473726859e-26,0.0027157596155557803,0.0012407315044516566,2.5316466648506794e-09,4.1698459317064671e-12,1.1287753486909708e-06,6.206208612289156e-14,8.4532542019194001e-10,8.1565353213379021e-08,3.5014439013615936e-10,1.1904105222581314e-11,8.3297647896963788e-14,1.0678512682544687e-16
1.3790706788247006e-08,0.09977366400000001,0.80000000000000004,0.0,0.28538249862567816,0.097282037609210295,0.099378782837543561,8.5942515028954515e-25,1.7192835574102808e-15,1.3846333946870314e-09,2.0029909538841539e-07,1.0452804184082447e-14,1.0258356843308021e-15,1.769215108943841e-10,1.2603645947039588e-32,4.0209774662964725e-12,1.7166408597468768e-22,4.3981223571722911e-20,3.9336876034493196e-21,2.4304795586932637e-24,1.0133207836166412e-15,1.0016199256741879e-25,0.0027176766018079035,0.0012422336708541653,2.5345174207137007e-09,4.184489783040458e-12,1.1313725542273157e-06,6.2134199206639051e-14,8.4743375248565488e-10,8.1580154343830707e-08,3.5069167928068875e-10,1.1978347067734968e-11,8.3561875124414052e-14,1.0719941442493247e-16
1.3807645383636691e-08,0.09977366400000001,0.80000000000000004,0.0,0.28537907931706646,0.097280122382004272,0.099378031459963032,8.663855831456129e-25,1.7313295749911791e-15,1.3926427252986533e-09,2.0093556301934199e-07,1.0488877124500716e-14,1.029415330802433e-15,1.773284984815328e-10,1.2721068109243103e-32,4.0346570610147229e-12,1.7266008585706727e-22,4.4238140644717087e-20,3.9549325252903229e-21,2.4431332436886995e-24,1.0168422912128602e-15,1.0086308710340144e-25,0.0027195911719642626,0.0012437357889856498,2.5373880311527967e-09,4.1991673780211987e-12,1.1339726137892197e-06,6.2206315943273052e-14,8.4954337191450101e-10,8.1594801773746058e-08,3.5123864107635462e-10,1.2052958108328594e-11,8.3826466143680361e-14,1.0761464415965288e-16
