Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CH4OX(60),CHOX(53),C2H4X(209),C2H4X(65)
3.468799039481056e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44525134838513197,0.11136672199096144,0.022813810052712238,0.0,7.7068103411324037e-07,6.2122115088978264e-05,2.1989848922409723e-07,9.2575928478855768e-08,2.3076174797563568e-19,0.00030452191551864655,6.7628798246253745e-16,0.00020603002712161515,3.3441348143354085e-12,1.0211316859596702e-08,7.8614870961991605e-15,7.4728129662542425e-17,1.0980562998261905e-05,8.1961355336192071e-11,0.0069751438796824263,3.5217295257671174e-06,5.2978019243491444e-05,8.3385001769243449e-09,9.5127910270343369e-12,1.9407484235019037e-07,2.2958392063823684e-05,1.7280739035593892e-09,1.1152281860215454e-06,8.699450900919415e-09,1.2878507803791715e-10,3.5052321339851698e-11,5.862137094361133e-12,6.8472669172638176e-13,1.1372444915639966e-13,3.1796552249773576e-16,2.1473501970138011e-12,2.3254516176467883e-17
3.4804788544560114e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44524425976695958,0.11135874574442496,0.022813769927524513,0.0,7.7867891047243146e-07,6.2589774031546547e-05,2.2200627841889597e-07,9.348816049727619e-08,2.3443298940889268e-19,0.0003055337493155022,6.877141924604278e-16,0.00020648450462763373,3.3785252427391057e-12,1.0351404061609804e-08,7.9556483614458409e-15,7.5678576586999199e-17,1.1050807816930982e-05,8.308277814838024e-11,0.0069819559188935981,3.5214565888788667e-06,5.3097656790964419e-05,8.3650100232779368e-09,9.5873484183473897e-12,1.9575802838164241e-07,2.3104971779235319e-05,1.7338137378310904e-09,1.1241317542628489e-06,8.7203008967828725e-09,1.3055026881168861e-10,3.5413857308348408e-11,5.903641073706894e-12,6.9127990903451492e-13,1.1528298995882908e-13,3.2094497524070753e-16,2.1826405366769638e-12,2.3572317867979939e-17
3.4921586694309665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44523721957257401,0.11135081765484067,0.022813729710691222,0.0,7.8672614919453288e-07,6.3058983253919695e-05,2.2412733898682921e-07,9.4406173158836277e-08,2.381489547995858e-19,0.00030654543397981901,6.9929315351448725e-16,0.00020693778151124127,3.4131492840339745e-12,1.0492844007193187e-08,8.0505941874725857e-15,7.6637974541486956e-17,1.1121170930453723e-05,8.4215663041944537e-11,0.0069887194613509973,3.5211847221388148e-06,5.3216871288725345e-05,8.3915155727488997e-09,9.6623151497554914e-12,1.9744913460895202e-07,2.3252006267242466e-05,1.7395526986734811e-09,1.133067638457515e-06,8.7410898442230302e-09,1.3233353396823361e-10,3.5777612710246124e-11,5.9453141777850313e-12,6.9787432834970364e-13,1.1685656317223629e-13,3.2394129564404898e-16,2.2183844295035822e-12,2.3893364024793355e-17
3.5038384844059216e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44523022745670821,0.11134293738174443,0.022813689402513299,0.0,7.9482282281441782e-07,6.3529738963080134e-05,2.2626171110321308e-07,9.5329982003611135e-08,2.4191002485970109e-19,0.00030755696887872498,7.1102636236167758e-16,0.0002073898608722781,3.4480076794936508e-12,1.0635643889645579e-08,8.1463281096488105e-15,7.7606378701844446e-17,1.1191651626642549e-05,8.5360087183795327e-11,0.0069954348481790635,3.5209139153155645e-06,5.333566707700338e-05,8.4180168059252635e-09,9.7376924094790189e-12,1.9914817239110419e-07,2.3399495410272549e-05,1.7452907824528027e-09,1.1420357565638477e-06,8.761818395484829e-09,1.3413499541976583e-10,3.6143590821054709e-11,5.9871566291988853e-12,7.0451007446673239e-13,1.1844524864842058e-13,3.269545303255904e-16,2.2545860549008421e-12,2.421767647209216e-17
3.5155182993808766e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44522328307654585,0.11133510458707421,0.022813649003288378,0.0,8.0296900345605289e-07,6.4002037389261258e-05,2.2840943492899138e-07,9.6259602542955797e-08,2.4571658224120441e-19,0.00030856835337970289,7.2291532485876005e-16,0.00020784074580486219,3.4831011694655278e-12,1.0779810904974355e-08,8.2428536633392375e-15,7.8583844407242924e-17,1.1262249200228996e-05,8.6516127980721292e-11,0.0070021024181000082,3.5206441582806509e-06,5.3454048447484394e-05,8.4445137034154397e-09,9.8134813895040162e-12,2.0085515311864264e-07,2.3547439090456103e-05,1.7510279855374022e-09,1.1510360269520514e-06,8.7824871952419565e-09,1.3595477545836676e-10,3.6511794897967421e-11,6.0291686503755988e-12,7.1118727213795878e-13,1.2004912626989049e-13,3.299847260084664e-16,2.2912496149333914e-12,2.4545277102990603e-17
3.527198114355832e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44521638609170411,0.11132731893515327,0.022813608513310841,0.0,8.1116476283696303e-07,6.447587478591502e-05,2.3057055061069306e-07,9.7195050259480815e-08,2.4956901154021674e-19,0.00030957958685060569,7.3496155599953748e-16,0.00020829043939736674,3.5184304933669395e-12,1.0925352251851736e-08,8.3401743838709144e-15,7.9570427160126232e-17,1.1332962952784432e-05,8.7683863079064199e-11,0.0070087225074507665,3.5203754410081323e-06,5.3572019643476625e-05,8.4710062458485788e-09,9.8896832854900943e-12,2.0257008821177372e-07,2.3695837189628331e-05,1.756764304297816e-09,1.1600683684079494e-06,8.8030968806289857e-09,1.3779299675547214e-10,3.688222818005464e-11,6.0713504635671569e-12,7.1790604607315438e-13,1.2166827594938185e-13,3.3303192951828668e-16,2.3283793343471912e-12,2.4876187878441875e-17
3.538877929330787e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44520953616421644,0.11131958009267327,0.022813567932871853,0.0,8.1941017227262093e-07,6.4951247429670891e-05,2.3274509828039117e-07,9.8136340607028387e-08,2.5346769930116517e-19,0.0003105906686596704,7.4716657993197415e-16,0.0002087389447323979,3.5539963896813588e-12,1.1072275131571401e-08,8.4382938065004878e-15,8.0566182626150537e-17,1.1403792192641198e-05,8.8863370364392587e-11,0.0070152954501998118,3.5201077535741401e-06,5.3689584860092743e-05,8.49749441387485e-09,9.9662992966781235e-12,2.042929891185016e-07,2.3844689589330751e-05,1.7624997351068519e-09,1.1691327001364051e-06,8.8236480812758094e-09,1.3964978236135635e-10,3.7254893888454257e-11,6.1137022908514198e-12,7.2466652093935027e-13,1.233027776293797e-13,3.3609618778020322e-16,2.3659794605930628e-12,2.5210430827146451e-17
3.550557744305742e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44520273295851609,0.11131188772867763,0.022813527262259381,0.0,8.2770530268077001e-07,6.54281516202873e-05,2.3493311805566193e-07,9.9083489010648662e-08,2.5741303402090914e-19,0.00031160159817553298,7.5953192997519376e-16,0.00020918626488677282,3.5897995959546337e-12,1.1220586748005586e-08,8.5372154663816878e-15,8.1571166634123356e-17,1.1474736234814127e-05,9.0054727961174124e-11,0.0070218215779638592,3.5198410861564117e-06,5.3806748244447365e-05,8.5239781881657921e-09,1.0043330625798212e-11,2.0602386731279385e-07,2.3993996170812661e-05,1.7682342743396685e-09,1.1782289417644621e-06,8.8441414193442622e-09,1.4152525570461536e-10,3.7629795226559304e-11,6.1562243541331423e-12,7.3146882136068343e-13,1.2495271128164607e-13,3.3917754781612365e-16,2.4040542638499528e-12,2.554802804546013e-17
3.562237559280697e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44519597614141865,0.11130424151454471,0.022813486501758247,0.0,8.3605022458567669e-07,6.5906583680595558e-05,2.3713465003954475e-07,1.0003651086657586e-07,2.6140540615284355e-19,0.0003126123747672418,7.7205914863635425e-16,0.00020963240293149743,3.6258408487912354e-12,1.1370294307562614e-08,8.6369428985331003e-15,8.2585435175942136e-17,1.1545794400922552e-05,9.125801423244691e-11,0.0070283012200244516,3.5195754290337871e-06,5.3923513895869955e-05,8.5504575494145943e-09,1.0120778478978297e-11,2.0776273429278127e-07,2.414375681503271e-05,1.7739679183738507e-09,1.187357013344212e-06,8.8645775095669423e-09,1.434195405916475e-10,3.8006935380202603e-11,6.1989168751449628e-12,7.3831307191824661e-13,1.2661815690675181e-13,3.4227605674192768e-16,2.4426080370478879e-12,2.5889001697301634e-17
3.573917374255652e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44518926538210574,0.11129664112397165,0.02281344565165018,0.0,8.4444500812231412e-07,6.6386539956436616e-05,2.3934973432050279e-07,1.0099542154220502e-07,2.6544520811097735e-19,0.00031362299780427199,7.8474978762740096e-16,0.00021007736193174442,3.6621208838505473e-12,1.1521405019144863e-08,8.7374796378061749e-15,8.3609044406532426e-17,1.1616966019112752e-05,9.247330777948978e-11,0.00703473470334442,3.5193107725856958e-06,5.403988586613149e-05,8.5769324783364272e-09,1.0198644065653136e-11,2.0950960157898806e-07,2.4293971402660468e-05,1.7797006635894942e-09,1.1965168353553899e-06,8.8849569592879993e-09,1.4533276120613262e-10,3.8386317517838557e-11,6.2417800754484007e-12,7.4519939714993815e-13,1.2829919453361318e-13,3.4539176176470379e-16,2.4816450958906613e-12,2.6233374014060005e-17
3.585597189230607e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44518260035210877,0.11128908623295782,0.022813404712213832,0.0,8.5288972304048046e-07,6.6868016816590828e-05,2.4157841097238347e-07,1.0196023637606867e-07,2.6953283427398849e-19,0.00031463346665653913,7.9760540788169567e-16,0.0002105211449468318,3.698640435843158e-12,1.1673926094107123e-08,8.838829218853458e-15,8.4642050643785213e-17,1.1688250423980915e-05,9.3700687441491289e-11,0.0070411223525842443,3.5190471072916144e-06,5.4155868159685091e-05,8.6034029556687279e-09,1.027692859847297e-11,2.1126448071259442e-07,2.4444639814077809e-05,1.7854325063692798e-09,1.2057083287077203e-06,8.9052803685058652e-09,1.4726504210850957e-10,3.8767944790722169e-11,6.2848141764348168e-12,7.521279215503145e-13,1.2999590421903298e-13,3.4852471018007183e-16,2.5211697788782005e-12,2.6581167294501594e-17
3.597277004205562e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451759807252918,0.11128157651978848,0.022813363683724802,0.0,8.6138443870885043e-07,6.735101065270135e-05,2.4382072005438104e-07,1.0293097067781378e-07,2.7366868098925502e-19,0.00031564378069441287,8.1062757957052574e-16,0.00021096375503020095,3.7354002385272026e-12,1.1827864746215378e-08,8.9409951760971028e-15,8.5684510368494144e-17,1.1759646956496561e-05,9.494023229521757e-11,0.0070474644901182765,3.5187844237305007e-06,5.4271464733919482e-05,8.6298689621715084e-09,1.0355633293214049e-11,2.130273832537327e-07,2.4595761929380504e-05,1.7911634430985469e-09,1.2149314147430027e-06,8.9255483299177942e-09,1.4921650823545154e-10,3.9151820333085217e-11,6.3280193993263458e-12,7.5909876957044681e-13,1.3170836604724578e-13,3.5167494936950544e-16,2.5611864473286657e-12,2.6932403904676669e-17
3.620636634155473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44516287638822072,0.11126669135145827,0.022813281360676181,0.0,8.7852414788896115e-07,6.832153493315799e-05,2.4834639567200955e-07,1.0489025877897156e-07,2.8208663133352824e-19,0.0003176639418108095,8.3717790422442688e-16,0.00021184546858603952,3.8096435262180068e-12,1.2140023648746075e-08,9.1477903555232296e-15,8.7798017017584492e-17,1.1902773799760823e-05,9.7456135070794127e-11,0.0070600135082320862,3.5182619646168385e-06,5.4501516320300112e-05,8.6827874858431736e-09,1.0514308046665544e-11,2.1657730488404555e-07,2.4899366790602689e-05,1.802622583960645e-09,1.233472052400255e-06,8.9659202438907162e-09,1.531774977877316e-10,3.9926328679090685e-11,6.4149440948726924e-12,7.7316793405596915e-13,1.3518086660345758e-13,3.5802749001036108e-16,2.6427133001119126e-12,2.7645296914284739e-17
3.641660301110393e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44515123453912475,0.11125344602698439,0.022813206968076313,0.0,8.9412157695951751e-07,6.9200159109337916e-05,2.5246652821136134e-07,1.0667401564432631e-07,2.898317175381124e-19,0.00031948155104365823,8.6165874399494507e-16,0.00021263502987086996,3.8772914839365499e-12,1.2425887191295165e-08,9.336733475103489e-15,8.9733073877261587e-17,1.2031964951673308e-05,9.9762850675082897e-11,0.0070711551623206942,3.5177950164451426e-06,5.4707282334534336e-05,8.7303986743676241e-09,1.0658564536051343e-11,2.1979979070595646e-07,2.5174161624303076e-05,1.8129326758386347e-09,1.250265893075064e-06,9.0020711330941228e-09,1.5680926290202815e-10,4.0631106372257815e-11,6.4937637736482889e-12,7.859761764702404e-13,1.383607933832405e-13,3.638043880317607e-16,2.7178142785976574e-12,2.8298902561114927e-17
3.662683968065313e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44513973482917252,0.11124034217820976,0.022813132291097101,0.0,9.0988207027748358e-07,7.0083643206008095e-05,2.5663145215119016e-07,1.0847718835861363e-07,2.9773929272824703e-19,0.00032129864890801958,8.8670405366129501e-16,0.00021342083807321906,3.9457292213860866e-12,1.2716455978211528e-08,9.5283766070817561e-15,9.169964586438601e-17,1.216150943123816e-05,1.0211022212570665e-10,0.0070821542692521616,3.5173311070553261e-06,5.4911858041691528e-05,8.7779950792465556e-09,1.0804201391261213e-11,2.2304845284428456e-07,2.545042458091351e-05,1.8232397760272793e-09,1.2671608906693353e-06,9.0380512603914021e-09,1.6050514829924638e-10,4.134321644209891e-11,6.5731413202054297e-12,7.989234808730005e-13,1.4159300378223357e-13,3.6963804868989302e-16,2.7945781623979492e-12,2.8964015498406762e-17
3.683707635020233e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44512837543855849,0.11122737800945273,0.022813057331240876,0.0,9.258060191307909e-07,7.0971966993649971e-05,2.608414005820155e-07,1.1029986516026509e-07,3.0581174010959601e-19,0.00032311523175004289,9.1232332662184753e-16,0.00021420291078549537,4.0149609829297365e-12,1.3011772162063806e-08,9.7227403518115471e-15,9.3698068256749856e-17,1.2291403615546097e-05,1.044987191446211e-10,0.0070930126285494687,3.5168701850197629e-06,5.5115264857090263e-05,8.8255765891264939e-09,1.0951225804060744e-11,2.2632335919026264e-07,2.5728154950991994e-05,1.8335438635518497e-09,1.2841566022623583e-06,9.073863824849841e-09,1.6426589614433322e-10,4.2062676574154492e-11,6.6530780187112728e-12,8.1201057147198706e-13,1.4487796578506417e-13,3.7552875108315418e-16,2.8730312145967096e-12,2.9640768585420186e-17
3.704731301975153e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44511715457068723,0.11121455174777223,0.022812982089980911,0.0,9.4189381110779874e-07,7.1865110474661039e-05,2.6509660643766349e-07,1.1214213398270706e-07,3.1405146386790277e-19,0.00032493129592167408,9.3852615452526567e-16,0.00021498126553676824,4.0849910026476566e-12,1.3311877917567779e-08,9.919845304796771e-15,9.5728678037025624e-17,1.2421643942676215e-05,1.069288139209022e-10,0.0071037320169927351,3.5164121999038881e-06,5.5317523726026921e-05,8.8731430929133919e-09,1.1099644992037879e-11,2.296245777090805e-07,2.600735202220323e-05,1.8438449174713363e-09,1.3012525895574182e-06,9.1095119529780695e-09,1.6809225250934589e-10,4.2789504288390071e-11,6.7335751516260324e-12,8.2523817200746702e-13,1.4821614762936597e-13,3.8147677501341426e-16,2.9531999394764131e-12,3.0329295380173143e-17
3.725754968930073e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44510607045187917,0.11120186164267971,0.022812906568762094,0.0,9.5814583016348392e-07,7.2763053881028336e-05,2.6939730249463322e-07,1.1400408245395645e-07,3.2246088924123515e-19,0.00032674683778088594,9.6532222756161858e-16,0.0002157559197924004,4.1558235042717476e-12,1.3616815440864492e-08,1.0119712056136106e-14,9.7791813891489119e-17,1.255222691034634e-05,1.0940098110428803e-10,0.0071143141889071062,3.5159571022527867e-06,5.5518655130248715e-05,8.9206944797776835e-09,1.1249466197057748e-11,2.3295217641358635e-07,2.6288015079342431e-05,1.8541429168797427e-09,1.3184484188853252e-06,9.1449986998000768e-09,1.71984967363251e-10,4.3523716942086755e-11,6.8146339997174717e-12,8.3860700574978624e-13,1.5160801779778974e-13,3.8748240094374033e-16,3.035111082886847e-12,3.1029730137622678e-17
3.746778635884993e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44509512133107965,0.1111893059658547,0.022812830769001553,0.0,9.7456245668369294e-07,7.3665777671867502e-05,2.7374372137147923e-07,1.1588579789622296e-07,3.3104246259145914e-19,0.00032856185369190265,9.9272133474924798e-16,0.00021652689095369128,4.2274627011211773e-12,1.3926626948808143e-08,1.0322361189975217e-14,9.9887816208724745e-17,1.2683149074585094e-05,1.1191569779868498e-10,0.0071247608764469471,3.5155048435773846e-06,5.5718679094674582e-05,8.9682306391591177e-09,1.1400696683713556e-11,2.3630622333867483e-07,2.6570143404358902e-05,1.8644378409073519e-09,1.3357436612018817e-06,9.1803270499619093e-09,1.7594479456166688e-10,4.4265331732649099e-11,6.8962558420751367e-12,8.5211779549696057e-13,1.5505404501011484e-13,3.9354590995685143e-16,3.1187916326040969e-12,3.1742207807835172e-17
3.767802302839913e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508430547957162,0.11117688301086409,0.022812754692089324,0.0,9.9114406754755111e-07,7.4573262530844143e-05,2.7813609552821144e-07,1.1778736732551774e-07,3.3979865147496711e-19,0.00033037634002542021,1.0207333642174781e-15,0.00021729419635753151,4.299912796038735e-12,1.4241354678262768e-08,1.0527813283966687e-14,1.0201702707831391e-16,1.2814407048425641e-05,1.1447344355563963e-10,0.0071350737898764347,3.5150553763403005e-06,5.5917615194329052e-05,9.0157514607715233e-09,1.1553343737760074e-11,2.3968678651613904e-07,2.685373627637948e-05,1.874729668721966e-09,1.3531378920798113e-06,9.2154999188687299e-09,1.7997249183655011e-10,4.5014365700333966e-11,6.9784419561242661e-12,8.6577126357234685e-13,1.5855469821545722e-13,3.9966758371410824e-16,3.2042688186800135e-12,3.2466864034146353e-17
3.788825969794833e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507362119069072,0.11116459109288472,0.022812678339388909,0.0,1.0078910361880348e-06,7.5485489363485322e-05,2.8257465726570828e-07,1.1970887745126883e-07,3.4873194471265505e-19,0.0003321902931588203,1.0493683034850733e-15,0.0002180578532760692,4.3731779813279416e-12,1.4561040885407653e-08,1.0736088908737647e-14,1.0417979028950615e-16,1.294599750062195e-05,1.1707470036777496e-10,0.0071452546178465562,3.5146086539413799e-06,5.6115482561470201e-05,9.0632568346074425e-09,1.170741466467489e-11,2.4309393395166027e-07,2.7138792971730132e-05,1.8850183795301101e-09,1.3706306916953475e-06,9.250520153846416e-09,1.8406882078582697e-10,4.5770835730901957e-11,7.0611936176382834e-12,8.7956813182235223e-13,1.621104465845671e-13,4.0584770441774531e-16,3.2915701137819942e-12,3.3203835151310981e-17
3.809849636749753e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44506306677954582,0.11115242854842991,0.022812601712237934,0.0,1.0248037326507978e-06,7.6402439294396627e-05,2.8705963872514622e-07,1.2165041467594277e-07,3.5784485245917505e-19,0.00033400370947638024,1.0786362397345045e-15,0.0002188178789163887,4.4472624386909591e-12,1.4885727845050591e-08,1.0947208627364862e-14,1.0637645132987344e-16,1.3077917154387683e-05,1.1971995266219298e-10,0.0071553050276685834,3.5141646307029895e-06,5.631229989288054e-05,9.1107466509426657e-09,1.186291678823576e-11,2.4652773360256024e-07,2.7425312763957239e-05,1.8953039525782118e-09,1.388221644809976e-06,9.2853905353224589e-09,1.8823454686297115e-10,4.6534758558194505e-11,7.1445121007510996e-12,8.9350912161417315e-13,1.6572175950220604e-13,4.1208655477398483e-16,3.3807232335232606e-12,3.3953258183641683e-17
3.8308733037046726e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44505264058274091,0.11114039373507904,0.022812524811948724,0.0,1.0418825236513014e-06,7.7324093664396436e-05,2.9159127188744228e-07,1.2361206509467309e-07,3.6713990627147693e-19,0.00033581658536947789,1.1085473600820306e-15,0.00021957429042020153,4.5221703391672711e-12,1.5215457849948614e-08,1.1161192994857154e-14,1.0860735738394745e-16,1.3210162786157933e-05,1.2240968729384369e-10,0.0071652266655840673,3.5137232618550864e-06,5.6508085457296413e-05,9.1582208003405942e-09,1.201985744903004e-11,2.4998825335555388e-07,2.7713294923849144e-05,1.9055863671537683e-09,1.405910340747706e-06,9.3201137780264665e-09,1.9247043936652731e-10,4.7306150766637541e-11,7.2283986779693637e-12,9.0759495383361338e-13,1.6938910655960565e-13,4.183844179559834e-16,3.4717561367837055e-12,3.4715270843138321e-17
3.8518969706595926e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504234095810052,0.11112848503121109,0.022812447639808896,0.0,1.0591277726303112e-06,7.8250434027578978e-05,2.9616978857271033e-07,1.2559391449489489e-07,3.7661965917665207e-19,0.00033762891723679127,1.1391119518436042e-15,0.00022032710486355082,4.5979058430731348e-12,1.5550273210135604e-08,1.1378062557645089e-14,1.1087285733184062e-16,1.3342731224374098e-05,1.2514439353886173e-10,0.0071750211570314592,3.5132845035201292e-06,5.6702857102949988e-05,9.2056791736565559e-09,1.2178244003129267e-11,2.5347556100686193e-07,2.8002738719455629e-05,1.9158656025864579e-09,1.4236963733682161e-06,9.3546925322039574e-09,1.9677727142958307e-10,4.8085028793676022e-11,7.3128546201830374e-12,9.2182634888293705e-13,1.7311295754699736e-13,4.2474157757044083e-16,3.5646970260213716e-12,3.5490011527607489e-17
3.8729206376145125e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44503216628440001,0.11111670083574082,0.022812370197081946,0.0,1.0765398398077998e-06,7.9181442148314529e-05,3.0079542043972964e-07,1.2759604835598665e-07,3.8628668573909425e-19,0.00033944070148449337,1.1703404027965817e-15,0.00022107633925652842,4.6744730999418192e-12,1.5890216252256468e-08,1.1597837853077913e-14,1.1317330174784999e-16,1.3475619348291956e-05,1.2792456308786916e-10,0.0071846901069093083,3.5128483126978365e-06,5.6896632265206295e-05,9.2531216620420012e-09,1.23380838208197e-11,2.5698972424321405e-07,2.8293643416106921e-05,1.926141638249247e-09,1.4415793410361662e-06,9.3891293848388121e-09,2.0115582000918941e-10,4.8871408932141153e-11,7.3978811966757855e-12,9.3620402667873871e-13,1.7689378244620664e-13,4.311583176252892e-16,3.6595743475745788e-12,3.6277619318771651e-17
3.8939443045694325e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502211496109734,0.11110503956785896,0.022812292485007796,0.0,1.0941190822353032e-06,8.0117099998196564e-05,3.0546839898542596e-07,1.2961855184891776e-07,3.9614358212698732e-19,0.00034125193452644293,1.2022432014372448e-15,0.00022182201054300627,4.7518762484645997e-12,1.6235329318907483e-08,1.1820539408927679e-14,1.1550904289904512e-16,1.3608824086813186e-05,1.3075069003924728e-10,0.0071942350998361639,3.5124146472498556e-06,5.708942797427754e-05,9.3005481569484966e-09,1.2499384285179796e-11,2.605308106222629e-07,2.8586008276433531e-05,1.9364144535594704e-09,1.4595588465869618e-06,9.4234268608860912e-09,2.0560686587572882e-10,4.9665307332549625e-11,7.4834796751357087e-12,9.5072870664989072e-13,1.807320514233148e-13,4.376349224963335e-16,3.7564167919547368e-12,3.7078233980368974e-17
3.9149679715243525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44501218540806869,0.11109349966677541,0.022812214504803349,0.0,1.1118658538467742e-06,8.1057389752943956e-05,3.1018895554436496e-07,1.316615098359032e-07,4.061929661781333e-19,0.00034306261278437027,1.2348309372341202e-15,0.00022256413560038085,4.8301194164324959e-12,1.6585654767982406e-08,1.2046187742900389e-14,1.1788043474383877e-16,1.3742342417340323e-05,1.3362327089237618e-10,0.0072036577004071251,3.5119834658843406e-06,5.7281260862993041e-05,9.3479585501317347e-09,1.2662152790860769e-11,2.6409888755559758e-07,2.8879832560383793e-05,1.9466840279798733e-09,1.4776344972892606e-06,9.4575874245109781e-09,2.1013119360223385e-10,5.0466740005339108e-11,7.5696513216641011e-12,9.6540110773552524e-13,1.846282348213805e-13,4.4417167689799458e-16,3.8552532941298797e-12,3.7891995956243941e-17
3.9359916384792724e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44500237606534782,0.11108207959146568,0.022812136257663047,0.0,1.1297805055079905e-06,8.2002293789267347e-05,3.1495732128825551e-07,1.3372500687006479e-07,4.1643747746514279e-19,0.00034487273268805831,1.2681143008771157e-15,0.00022330273123933163,4.9092067206787883e-12,1.6941234972024022e-08,1.2274803362154162e-14,1.2028783293054206e-16,1.3876171364655214e-05,1.3654280454084286e-10,0.0072129594534471935,3.5115547281405021e-06,5.7472147174608297e-05,9.3953527336554255e-09,1.2826396743010739e-11,2.6769402229295181e-07,2.9175115525240566e-05,1.9569503410196318e-09,1.4958059048045239e-06,9.4916134803276523e-09,2.1472959155365592e-10,5.1275722823043167e-11,7.656397400783927e-12,9.8022194838302261e-13,1.8858280315321375e-13,4.5076886585559009e-16,3.956113033799004e-12,3.8719046368427993e-17
3.9570153054341924e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44499268539286779,0.11107077782042063,0.0228120577447594,0.0,1.1478633850645595e-06,8.2951794681707401e-05,3.1977372722546453e-07,1.3580912719509877e-07,4.268797773599955e-19,0.00034668229067551947,1.3021040845224649e-15,0.00022403781420359399,4.9891422670222731e-12,1.7302112317580804e-08,1.2506406762824242e-14,1.2273159479590222e-16,1.4010307999820889e-05,1.3950979226561858e-10,0.0072221418842613712,3.5111283943731307e-06,5.7662102770639422e-05,9.4427305998949604e-09,1.2992123555909288e-11,2.7131628190503684e-07,2.9471856425639543e-05,1.9672133722353702e-09,1.5140726851438657e-06,9.525507374640342e-09,2.1940285187608486e-10,5.2092271522403632e-11,7.7437191754491958e-12,9.9519194654606619e-13,1.9259622709420442e-13,4.5742677467539666e-16,4.0590254356572307e-12,3.9559527015210727e-17
3.978038972389112e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44498311187020634,0.11105959285139935,0.022811978967243515,0.0,1.1661148373885574e-06,8.3905875199451584e-05,3.2463840420054199e-07,1.3791395474495004e-07,4.3752254909798675e-19,0.00034849128319316817,1.3368111820334845e-15,0.00022476940116974525,5.0699301502112672e-12,1.7668329204568309e-08,1.2741018429554886e-14,1.2521207936362523e-16,1.4144749439106838e-05,1.4252473772820654e-10,0.007231206498881617,3.5107044257371363e-06,5.7851143138703871e-05,9.4900920415410621e-09,1.3159340651825409e-11,2.7496573326916898e-07,2.9770054513585094e-05,1.9774731012321194e-09,1.5324344586224587e-06,9.5592713966845379e-09,2.2415177048592004e-10,5.2916401706424748e-11,7.831617907052061e-12,1.0103118196827477e-12,1.9666897747520242e-13,4.6414568891918487e-16,4.1640201696518694e-12,4.0413580369203207e-17
3.999062639344032e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44497365399633471,0.11104852320118513,0.02281189992624557,0.0,1.1845352044238594e-06,8.4864518303137232e-05,3.2955158289375402e-07,1.4003957314349327e-07,4.4836849784108129e-19,0.00035029970669598893,1.3722465892171478e-15,0.00022549750874700542,5.151574453868343e-12,1.8039928045635119e-08,1.2978658835037952e-14,1.2772964734288153e-16,1.4279492842937605e-05,1.4558814696375846e-10,0.0072401547843106593,3.5102827841721153e-06,5.803928340035481e-05,9.5374369516034457e-09,1.3328055460189139e-11,2.786424430566227e-07,3.0069709038464653e-05,1.9877295076642663e-09,1.550890849811728e-06,9.5929077798614582e-09,2.2897714705899424e-10,5.3748128846372883e-11,7.9200948554293841e-12,1.0255822847536544e-12,2.0080152527543858e-13,4.7092589438106525e-16,4.2711271512293945e-12,4.1281349575391032e-17
