Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
1.110956707140946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43225877340504137,0.10115102616049378,0.016476745153656675,0.0,8.8711876516366605e-08,0.0049719087622085451,0.0,0.00073893457319262196,0.0,0.0087609771402345632,2.1900139296636877e-09,0.000307084278663285,3.2467537116762689e-08,2.8764323534758891e-09,0.0,0.0,3.7236303556874118e-09,3.3968925911625302e-05,0.0070933449104953489,0.012689455993756952,0.00016297032952362916,2.1948572209338475e-08,3.591226348975249e-08,8.4553639236110492e-08,9.7065842699193216e-05,5.3748170268657708e-05,1.9868255208191313e-06,3.5729813946941291e-06,9.356710766165573e-12
1.115777592843738e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43221593931984842,0.10111523802015188,0.016454079769977099,0.0,8.9731449592851792e-08,0.0049920853351656871,0.0,0.00074408647668692878,0.0,0.0087873750175813739,2.2151049024605635e-09,0.00030697001226245835,3.270497781087819e-08,2.9090535411471209e-09,0.0,0.0,3.7429491196197467e-09,3.439332159512711e-05,0.0070901203513383188,0.01273478545321708,0.00016325509005565871,2.2067640154554817e-08,3.5970922517237877e-08,8.4797155266783398e-08,9.745079275941814e-05,5.4419727978020701e-05,2.0004964826074987e-06,3.6184220305596682e-06,9.4726714216254027e-12
1.1201163899762507e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43217744632725824,0.10108306646741842,0.016433711414191893,0.0,9.0655048942706446e-08,0.0050102306486243808,0.0,0.00074872643854413526,0.0,0.0088110707859434013,2.2377982145719087e-09,0.00030686789849340153,3.2918944771164094e-08,2.938571463544488e-09,0.0,0.0,3.7603407792556822e-09,3.4777878904020163e-05,0.007087222285798076,0.012775520982366211,0.0001635106689957954,2.2174851250359464e-08,3.6023273143052088e-08,8.501567192200428e-08,9.7796927845890529e-05,5.5028246341169362e-05,2.0128070582979074e-06,3.6596005768641825e-06,9.5777338430700872e-12
1.1244551871087634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43213900787987719,0.1010509306646326,0.016413371891154903,0.0,9.158432734369589e-08,0.0050283631027562671,0.0,0.00075336940056493359,0.0,0.0088347076965580966,2.2605967235715435e-09,0.00030676646818311796,3.3133164479009469e-08,2.9682396842123464e-09,0.0,0.0,3.7777369390981331e-09,3.5164903023522228e-05,0.0070843280395785253,0.012816198840972681,0.00016376558339412735,2.2282108956877581e-08,3.6075206654926255e-08,8.5233576949327519e-08,9.8142760520419166e-05,5.5640668466874081e-05,2.0251237839268149e-06,3.7010465040077867e-06,9.6834579138059514e-12
1.1287939842412762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43210062387875636,0.10101883057777314,0.016393061150774654,0.0,9.2519294766999958e-08,0.0050464827233263586,0.0,0.00075801528849646631,0.0,0.0088582859251626258,2.2835000664607141e-09,0.00030666571719537743,3.334763371410376e-08,2.9980580133674894e-09,0.0,0.0,3.795137579197489e-09,3.5554396344986493e-05,0.0070814376070476017,0.012856819129206344,0.00016401983694027452,2.2389412598890879e-08,3.6126725061010279e-08,8.5450872315508471e-08,9.848829146741571e-05,5.6256998140497932e-05,2.0374464614342425e-06,3.7427600460972052e-06,9.7898441491299997e-12
1.1331327813737889e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43206229422518555,0.10098676617306132,0.016372779143071527,0.0,9.345996113240362e-08,0.0050645895358666856,0.0,0.00076266402860744543,0.0,0.0088818056463892021,2.3065078785631585e-09,0.00030656564142497917,3.3562349274969012e-08,3.0280262590950109e-09,0.0,0.0,3.8125426796392873e-09,3.5946361220740464e-05,0.0070785509826002766,0.012897381947013384,0.00016427343328950491,2.2496761510275163e-08,3.6177830357907327e-08,8.5667559972626544e-08,9.8833521366076783e-05,5.6877239085636351e-05,2.0497748942334449e-06,3.7847414327895697e-06,9.8968930537716924e-12
1.1374715785063016e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43202401882069341,0.10095473741695658,0.016352525818177456,0.0,9.4406336308479705e-08,0.0050826835656789067,0.0,0.00076731554768356578,0.0,0.0089052670337773036,2.3296197935555781e-09,0.00030646623679745109,3.3777307978851312e-08,3.0581442273735191e-09,0.0,0.0,3.8299522205430262e-09,3.6340799964384287e-05,0.0070756681606582161,0.012937887394116982,0.00016452637606324702,2.2604155024396704e-08,3.622852453238941e-08,8.5883641861605499e-08,9.9178450890439668e-05,5.7501394964419051e-05,2.0621088871976741e-06,3.826990889321611e-06,1.0004605122040134e-11
1.1418103756388143e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43198579756704536,0.10092274427615305,0.016332301126335581,0.0,9.5358430112775883e-08,0.0051007648378368466,0.0,0.00077196977302305958,0.0,0.0089286702597854498,2.3528354434971383e-09,0.00030636749926875361,3.3992506661511013e-08,3.088411722099838e-09,0.0,0.0,3.8473661820612614e-09,3.6737714850861893e-05,0.0070727891356694569,0.012978335570017959,0.00016477866884952053,2.2711592479074566e-08,3.6278809557877312e-08,8.6099119916037549e-08,9.9523080709436736e-05,5.8129469378027411e-05,2.0744482466473308e-06,3.8695086365382263e-06,1.0112980837744823e-11
1.146149172771327e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43194763036624395,0.10089078671757575,0.01631210501789998,0.0,9.631625231199298e-08,0.0051188333771890401,0.0,0.00077662663243229836,0.0,0.0089520154958028387,2.376154458858652e-09,0.00030626942482498733,3.4207942177074705e-08,3.1188285451134579e-09,0.0,0.0,3.8647845443787057e-09,3.7137108116783328e-05,0.0070699139021081084,0.013018726573995365,0.00016503031520329658,2.2819073222422796e-08,3.6328687396675485e-08,8.6313996053952293e-08,9.9867411486949398e-05,5.8761465866956355e-05,2.0867927803372556e-06,3.9122948909208287e-06,1.0222020674333857e-11
1.1504879699038398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43190951712052761,0.10085886470837668,0.016291937443335285,0.0,9.7279812622153549e-08,0.0051368892083612436,0.0,0.00078128605422139112,0.0,0.0089753029121610595,2.3995764685518291e-09,0.00030617200948210158,3.4423611397938722e-08,3.1493944962209578e-09,0.0,0.0,3.8822072877111802e-09,3.7538981960740543e-05,0.0070670424544740243,0.013059060505107163,0.00016528131864699608,2.292659660124417e-08,3.6378160002224555e-08,8.6528272181786214e-08,0.00010021144388186091,5.9397387911283147e-05,2.0991422974440108e-06,3.9553498646157376e-06,1.0331725095059488e-11
1.1543928873231012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43187526125036985,0.10083016526784716,0.016273810981834586,0.0,9.81519309757422e-08,0.0051531286110979881,0.0,0.00078548166581714597,0.0,0.0089962122910108074,2.4207440294912988e-09,0.00030608489593576593,3.4617910944341777e-08,3.1770311896590319e-09,0.0,0.0,3.8978914861508812e-09,3.7902791101032566e-05,0.0070644613840457893,0.013095312327501414,0.00016550667494361342,2.3023403558834225e-08,3.6422340476306971e-08,8.6720609259372127e-08,0.00010052081846073805,5.9973076929087934e-05,2.110260967081653e-06,3.9943292678209812e-06,1.043102766770916e-11
1.1582978047423626e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43184104893389674,0.10080149457225422,0.016255707556778871,0.0,9.9028712040202348e-08,0.0051693577576208769,0.0,0.00078967924371508918,0.0,0.009017075095763348,2.4419944413578477e-09,0.00030599831019509702,3.4812395018642141e-08,3.2047883643140593e-09,0.0,0.0,3.9135792028311243e-09,3.8268612809116379e-05,0.0070618833718101527,0.013131518072835949,0.00016573151583304058,2.3120244059048761e-08,3.6466195690447614e-08,8.691246324170554e-08,0.00010082995235279118,6.0551950869909737e-05,2.1213833827282402e-06,4.0335266506244042e-06,1.0530869243697771e-11
1.162202722161624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43180688010032675,0.10077285259810884,0.016237627132285389,0.0,9.9910162793912564e-08,0.0051855766654291527,0.0,0.00079387873668276723,0.0,0.0090378914484384731,2.4633274305026408e-09,0.00030591224941660481,3.5007061378094716e-08,3.2326658701168237e-09,0.0,0.0,3.9292704233902864e-09,3.8636448609421164e-05,0.0070593084138097775,0.013167677812867146,0.0001659558438170774,2.3217117635229424e-08,3.6509727044891386e-08,8.7103835497620151e-08,0.00010113884602817177,6.113401214684744e-05,2.132509408177897e-06,4.0729421587850795e-06,1.0631250139577643e-11
1.1661076395808855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43177275467903109,0.10074423932206196,0.016219569672543156,0.0,1.0079629018243224e-07,0.0052017853518819997,0.0,0.00079808009380764931,0.0,0.0090586614703901114,2.4847427223242704e-09,0.00030582671077567934,3.5201907791548272e-08,3.2606635557235233e-09,0.0,0.0,3.9449651334850723e-09,3.9006300001917099e-05,0.0070567365061034604,0.013203791619207868,0.00016617966137718511,2.3314023824372685e-08,3.6552935932794364e-08,8.7294727388332622e-08,0.00010144749995388151,6.1719263134299651e-05,2.1436389081269658e-06,4.1125759352868628e-06,1.0732170665309815e-11
1.170012557000147e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4317386725995333,0.10071565472090233,0.016201535141812769,0.0,1.0168710111860412e-07,0.0052179838341999659,0.0,0.00080228326449468927,0.0,0.0090793852823127987,2.5062400412849746e-09,0.00030574169146642849,3.5396932039362303e-08,3.2887812685294784e-09,0.0,0.0,3.9606633187900843e-09,3.9378168462249624e-05,0.0070541676447659603,0.013239859563327856,0.00016640297097470991,2.3410962166290671e-08,3.65958237403177e-08,8.7485140268032456e-08,0.00010175591459380197,6.2307706168162084e-05,2.1547717481669732e-06,4.152428120354456e-06,1.0833631124304488e-11
1.1739174744194083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43170463379150892,0.10068709877155446,0.016183523504426246,0.0,1.0258260248265303e-07,0.0052341721294663678,0.0,0.00080648819846392006,0.0,0.0091000630042480275,2.5278191109266652e-09,0.00030565718870151798,3.5592131913327725e-08,3.3170188546826999e-09,0.0,0.0,3.9763649649974082e-09,3.9752055441864527e-05,0.0070516018258878236,0.013275881716554066,0.00016662577505109009,2.3507932203535667e-08,3.6638391846664411e-08,8.7675075483996879e-08,0.00010206409040872461,6.2899343546031218e-05,2.1659077947776715e-06,4.1924988514693141e-06,1.0935631813457898e-11
1.1778223918386698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43167063818478479,0.10065857145107678,0.016165534724786813,0.0,1.0348280112228658e-07,0.0052503502546286758,0.0,0.00081069484574808088,0.0,0.0091206947555905332,2.5494796538867369e-09,0.00030557319971201251,3.5787505216583618e-08,3.3453761590973281e-09,0.0,0.0,3.9920700578162367e-09,4.0127962368134514e-05,0.007049039045575212,0.013311858150071049,0.00016684807602808141,2.3604933481429295e-08,3.6680641624135622e-08,8.7864534376617771e-08,0.00010237202785638041,6.3494177527403923e-05,2.1770469153201786e-06,4.2327882633854329e-06,1.1038173023189345e-11
1.1856322266771926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43160277629529814,0.10060160260562188,0.016129625596717243,0.0,1.0529731745715339e-07,0.0052826760617597232,0.0,0.00081911308194169985,0.0,0.0091618208208794315,2.5930440458822428e-09,0.0003054067520745297,3.6178763379784199e-08,3.4024492962774442e-09,0.0,0.0,4.0234905262086609e-09,4.0885841650515218e-05,0.0070439225851483128,0.01338367414200573,0.00016729117827389567,2.3799027954027498e-08,3.6764191647453809e-08,8.8242028519424743e-08,0.00010298718946568313,6.4693444149334497e-05,2.199333852011497e-06,4.3140236550935714e-06,1.1244878133898847e-11
1.1934420615157155e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43153508637269811,0.10054474800360397,0.01609380747424757,0.0,1.0713070425831788e-07,0.0053149613885072151,0.0,0.00082753757950310288,0.0,0.0092027644206358356,2.6369309808704105e-09,0.00030524232676453449,3.657068917800416e-08,3.4599994152083399e-09,0.0,0.0,4.0549246099700672e-09,4.1651817251656937e-05,0.0070388182326405705,0.013455308105774019,0.00016773229670108392,2.3993242000756572e-08,3.6846484652585807e-08,8.86176332845111e-08,0.00010360140302343201,6.5905523355440569e-05,2.2216315145014048e-06,4.3961353195533955e-06,1.1453748651639836e-11
1.2012518963542383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43146756786100221,0.1004880074661036,0.01605808007514932,0.0,1.0898301514697632e-07,0.0053472063656975696,0.0,0.00083596794971559194,0.0,0.0092435264873574601,2.6811382089625825e-09,0.00030507990227705438,3.6963265436794225e-08,3.5180252321268515e-09,0.0,0.0,4.0863721953560042e-09,4.2425899736596379e-05,0.0070337259574465892,0.01352676060576271,0.00016817144999762933,2.4187572080914189e-08,3.6927531374660359e-08,8.8991359153862831e-08,0.00010421467208419635,6.7130431870179554e-05,2.2439388727256483e-06,4.4791242381905139e-06,1.1664786670315269e-11
1.2090617311927612e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43140022020660734,0.10043138081615459,0.016022443118316278,0.0,1.1085430323354196e-07,0.0053794111221112644,0.0,0.00084440380864686732,0.0,0.0092841079437714583,2.7256634672596737e-09,0.00030491945738678634,3.7356475155772155e-08,3.5765254447773206e-09,0.0,0.0,4.1178331688660292e-09,4.320809929703141e-05,0.0070286457291951323,0.013598032204114759,0.00016860865655716323,2.4382014695763984e-08,3.7007342443197885e-08,8.9363216505270406e-08,0.00010482700015627974,6.836818582713556e-05,2.2662549100889121e-06,4.562991350266222e-06,1.1877994183663193e-11
1.216871566031284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4313330428582754,0.10037486787868469,0.015986896323758826,0.0,1.1274462112075618e-07,0.0054115757845236935,0.0,0.00085284477707931925,0.0,0.0093245097030179407,2.7705044803191341e-09,0.000304760971143392,3.775030150624058e-08,3.6354987328133559e-09,0.0,0.0,4.1493074172359699e-09,4.3998425755156412e-05,0.0070235775177441345,0.013669123460740673,0.00016904393448544564,2.4576566387897087e-08,3.7085928383652617e-08,8.9733215614159621e-08,0.00010543839070258708,6.9618800775089816e-05,2.2885786232631939e-06,4.6477375533548904e-06,1.2093373086379199e-11
1.2246814008698069e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43126603526711937,0.1003184684804574,0.015951439412598224,0.0,1.1465402090677841e-07,0.0054437004777452306,0.0,0.00086129048044182816,0.0,0.0093647326688292825,2.815658960612589e-09,0.00030460442286688651,3.8144727828859449e-08,3.6949437581926987e-09,0.0,0.0,4.1807948274311441e-09,4.4796888567447299e-05,0.0070185212931757768,0.013740034933329832,0.00016947730160664658,2.4771223740610896e-08,3.7163299618923162e-08,9.0101366655380981e-08,0.00010604884714147266,7.0882291684011122e-05,2.3109090219905108e-06,4.7333637038146471e-06,1.2310925175223525e-11
1.2324912357083297e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43119919688658986,0.10026218245001518,0.015916072107061006,0.0,1.1658255418825169e-07,0.0054757853246605167,0.0,0.00086974054874303553,0.0,0.009404777735705333,2.8611246089744191e-09,0.00030444979214311839,3.8539737631371409e-08,3.7548591655653497e-09,0.0,0.0,4.2122952866403993e-09,4.5603496828397586e-05,0.0070134770257917192,0.013810767177361785,0.0001699087754694337,2.4965983377290075e-08,3.7239466470831466e-08,9.0467679704959476e-08,0.00010665837284757337,7.2158672950969075e-05,2.3332451288898371e-06,4.8198706172515093e-06,1.2530652150113267e-11
1.2403010705468526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43113252717246153,0.10020600961762401,0.015880794130473358,0.0,1.185302720633436e-07,0.0055078304462669635,0.0,0.0008781946165060978,0.0,0.0094446457890845128,2.9068991150412377e-09,0.00030429705881934342,3.8935314586381625e-08,3.8152435826548668e-09,0.0,0.0,4.2438086822709668e-09,4.6418259274204884e-05,0.007008444686108394,0.01388132074611742,0.00017033837335290314,2.5160841960809406e-08,3.73144391615713e-08,9.083216474180365e-08,0.00010726697115262627,7.3447958405968713e-05,2.3555859792683142e-06,4.907259068976921e-06,1.2752555615199445e-11
1.2481109053853755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43106602558281926,0.10014994981521907,0.01584560520725559,0.0,1.204972251347632e-07,0.0055398359617124561,0.0,0.00088665232270490569,0.0,0.0094843377055108379,2.9529801576823877e-09,0.00030414620299988978,3.9331442529190992e-08,3.876095620632903e-09,0.0,0.0,4.2753349019440493e-09,4.7241184286408389e-05,0.0070034242448524355,0.013951696190690088,0.00017076611227235795,2.5355796192946558e-08,3.7388227815126209e-08,9.1194831649375029e-08,0.00010787464534626822,7.4750161317707565e-05,2.3779306209366544e-06,4.9955297944587422e-06,1.2976637079929214e-11
1.2559207402238983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43099969157804607,0.10009400287635191,0.01581050506291657,0.0,1.2248346351275561e-07,0.0055718019883323044,0.0,0.00089511331070170667,0.0,0.0095238543527970086,2.9993654054218727e-09,0.00030399720504191175,3.9728105455680472e-08,3.9374138744871935e-09,0.0,0.0,4.3068738334911256e-09,4.8072279895479017e-05,0.0069984156729561934,0.014021894059996643,0.00017119200898492597,2.5550842813806714e-08,3.7460842458658054e-08,9.1555690217319263e-08,0.00010848139867681954,7.6065294399257831e-05,2.4002781140285773e-06,5.0846834897659053e-06,1.3202897960093635e-11
1.2637305750624212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43093352462080853,0.10003816863613874,0.015775493424048267,0.0,1.2448903681807471e-07,0.0056037286416854605,0.0,0.00090357722818607987,0.0,0.0095631965901837243,3.046052516852076e-09,0.00030385004555123063,4.0125287520244439e-08,3.9991969233831997e-09,0.0,0.0,4.3384253649508483e-09,4.8911553784363852e-05,0.0069934189415533522,0.014091914900788457,0.00017161607999502203,2.574597860125944e-08,3.7532293023867078e-08,9.1914750143060006e-08,0.0001090872343520527,7.7393369813676192e-05,2.4226275308241466e-06,5.1747208120070019e-06,1.34313395788615e-11
1.271540409900944e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43086752417604501,0.099982446931209765,0.015740570018320237,0.0,1.2651399418493302e-07,0.0056356160355900296,0.0,0.00091204372711522043,0.0,0.0096023652684953248,3.0930391410395135e-09,0.00030370470537825859,4.0522973033771481e-08,4.0614433310195656e-09,0.0,0.0,4.3699893845665083e-09,4.9759013291986031e-05,0.0069884340219746478,0.014161759257662302,0.00017203834155966652,2.5941200370387445e-08,3.7602589348324254e-08,9.2272021033357061e-08,0.0001096921555399462,7.873439917954308e-05,2.4449779555768558e-06,5.2656423797628969e-06,1.3661963167799555e-11
1.2793502447394669e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4308016897109524,0.09992683759966009,0.015705734574474259,0.0,1.2855838426393046e-07,0.0056674642821580396,0.0,0.0009205124636555126,0.0,0.0096413612302918509,3.1403229179227852e-09,0.00030356116561400601,4.0921146461671973e-08,4.1241516459774511e-09,0.0,0.0,4.4015657807840096e-09,5.0614665416700697e-05,0.0069834608857436741,0.014231427673071199,0.00017245880969366447,2.6136504972946551e-08,3.7671741176776777e-08,9.2627512405829556e-08,0.00011029616536942283,8.0088393576432427e-05,2.467328484344438e-06,5.3574487735134861e-06,1.3894769867879349e-11
1.2871600795779897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43073602069497308,0.099871340481001172,0.015670986822318916,0.0,1.3062225522496027e-07,0.0056992734918295766,0.0,0.00092898309812535613,0.0,0.009680185310017542,3.1879014787029077e-09,0.00030341940758617106,4.1319792421950874e-08,4.1873204020638695e-09,0.0,0.0,4.4331544422503247e-09,5.1478516819707999e-05,0.0069784995045727794,0.014300920687335216,0.00017287750017464711,2.6331889296836587e-08,3.7739758162426742e-08,9.2981233690443887e-08,0.00011089926693107364,8.1455363550313428e-05,2.4896782248232625e-06,5.4501405360587182e-06,1.4129760730470889e-11
1.2949699144165126e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43067051659978273,0.099815955416113974,0.015636326492724218,0.0,1.3270565476009472e-07,0.0057310437734061801,0.0,0.00093745529493921283,0.0,0.0097188383341459614,3.2357724462262881e-09,0.00030327941285530674,4.1718895683324852e-08,4.2509481186491512e-09,0.0,0.0,4.464755257812373e-09,5.2350573828424236e-05,0.0069735498503590608,0.01437023883865216,0.00017329442854797949,2.6527350265582868e-08,3.7806649868184266e-08,9.333319423096927e-08,0.00011150146327786792,8.2835319118886022e-05,2.5120262961862578e-06,5.5437181729340192e-06,1.4366936718323605e-11
1.3027797492550354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43060517689927802,0.099760682247202803,0.015601753317616318,0.0,1.3480863008644959e-07,0.0057627752340836296,0.0,0.00094592872255283144,0.0,0.0097573211213217558,3.2839334353605502e-09,0.00030314116321106688,4.2118441163381696e-08,4.3150333009986907e-09,0.0,0.0,4.496368116516303e-09,5.3230842439812026e-05,0.0069686118951804406,0.014439382663108227,0.00017370961013154061,2.6722884837828521e-08,3.7872425767895522e-08,9.3683403286399864e-08,0.00011210275742584923,8.4228269776851609e-05,2.5343718289242173e-06,5.6381821528202567e-06,1.4606298706534725e-11
1.3105895840935583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43054000106956425,0.09970552081775047,0.015567267029972182,0.0,1.3693122794902749e-07,0.0057944679794840566,0.0,0.00095440305340962009,0.0,0.0097956344824992152,3.3323820533634126e-09,0.00030300464066852772,4.2518413926781198e-08,4.3795744405990619e-09,0.0,0.0,4.5279929076071089e-09,5.4119328323670668e-05,0.0069636856112918278,0.01450835269468858,0.00017412306002037985,2.6918490006836595e-08,3.7937095247546317e-08,9.4031870032345789e-08,0.00011270315235481767,8.5634224501120588e-05,2.5567139646904101e-06,5.7335329079483799e-06,1.4847847483505486e-11
1.3183994189320811e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43047498858894234,0.099650470972474328,0.015532867363814352,0.0,1.3907349462354183e-07,0.005826122113687441,0.0,0.00096287796388813988,0.0,0.0098337792210776622,3.38111590024479e-09,0.00030286982746458214,4.2918799183496361e-08,4.4445700154786243e-09,0.0,0.0,4.5596295205285831e-09,5.5016036825887307e-05,0.0069587709711213721,0.014577149465287867,0.00017453479309125232,2.7114162800002279e-08,3.8000667606441901e-08,9.4378603562393008e-08,0.00011330265100899878,8.7053191755958099e-05,2.5790518561484199e-06,5.8297708344988231e-06,1.509158375188534e-11
1.326209253770604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4304101389378977,0.099595532557283331,0.015498554054205717,0.0,1.4123547591921962e-07,0.0058577377392624759,0.0,0.00097135313425068673,0.0,0.009871756133033753,3.4301325691222862e-09,0.00030273670605440836,4.331958228709369e-08,4.5100184905227432e-09,0.0,0.0,4.5912778449235508e-09,5.5920972971649944e-05,0.0069538679472667883,0.014645773504720653,0.00017494482400703834,2.7309900278374674e-08,3.8063152058363406e-08,9.4723612889432906e-08,0.00011390125629769953,8.8485179498069027e-05,2.6013846668231185e-06,5.9268962929958182e-06,1.5337508129504497e-11
1.3340190886091269e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43034545159908805,0.099540705419236208,0.015464326837244319,0.0,1.4341721718158492e-07,0.0058893149572968317,0.0,0.00097982824859292996,0.0,0.0099095660070507938,3.479429646570267e-09,0.00030260525910800811,4.3720748733051347e-08,4.5759183177836928e-09,0.0,0.0,4.6229377706343896e-09,5.6834141468622947e-05,0.006948976512491759,0.014714225340731831,0.00017535316722104913,2.7505699536187957e-08,3.8124557732701764e-08,9.5066906946963304e-08,0.00011449897109595194,8.9930195181624052e-05,2.6237115709546877e-06,6.0249096086966844e-06,1.5585621150294992e-11
1.3418289234476497e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43028092605733115,0.099485989406500497,0.015430185450058184,0.0,1.4561876329522295e-07,0.0059208538674268433,0.0,0.00098830299479458063,0.0,0.0099472096246451692,3.5290047129626828e-09,0.00030247546950681447,4.4122284157114296e-08,4.6422679367853907e-09,0.0,0.0,4.6546091877037506e-09,5.7755546710086116e-05,0.0069440966397224359,0.0147825054990069,0.00017575983698122391,2.7701557700401896e-08,3.8184893675569513e-08,9.5408494590360029e-08,0.00011509579824514384,9.1388245763227721e-05,2.6460317533556065e-06,6.1238110719762721e-06,1.583592326520054e-11
1.3496387582861726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43021656179959333,0.099431384368312628,0.015396129630800197,0.0,1.4784015868652428e-07,0.0059523545678665862,0.0,0.00099677706447106186,0.0,0.0099846877602898735,3.5788553428097821e-09,0.00030234732034036698,4.4524174333685153e-08,4.709065774823038e-09,0.0,0.0,4.6862919863755232e-09,5.8685192778037895e-05,0.0069392283020439953,0.01485061450318227,0.00017616484733422015,2.789747193025089e-08,3.8244168850890966e-08,9.5748384598121299e-08,0.00011569174055363723,9.2859337706829826e-05,2.6683444092705203e-06,6.2236009387065947e-06,1.6088414843075407e-11
1.3574485931246954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43015235831497783,0.099376890154938821,0.015362159118643004,0.0,1.5008144732641054e-07,0.0059838171554364222,0.0,0.0010052501529261499,0.0,0.010022001181535341,3.6289791050888868e-09,0.00030222079490305285,4.4926405174249819e-08,4.7763102472577876e-09,0.0,0.0,4.7179860570959839e-09,5.9623083446263776e-05,0.0069343714726972736,0.014918552874855407,0.00017656821212940147,2.8093439416802176e-08,3.8302392141471595e-08,9.6086585673084721e-08,0.00011628680079737519,9.4343476988581812e-05,2.6906487442389204e-06,6.3242794306318195e-06,1.6343096171572658e-11
1.3652584279632183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43008831509471313,0.099322506617636891,0.015328273653773939,0.0,1.5234267273304093e-07,0.0060152417255909573,0.0,0.0010137219591055645,0.0,0.010059150649127506,3.6793735635693547e-09,0.00030209587669091371,4.532896272583673e-08,4.8439997578065031e-09,0.0,0.0,4.7496912905151016e-09,6.0569222183370127e-05,0.0069295261250754882,0.014986321133594993,0.00017696994502272546,2.8289457382522143e-08,3.8359572350046659e-08,9.6423106443617866e-08,0.00011688098172047704,9.5840669101638398e-05,2.7129439739605625e-06,6.4258467357386536e-06,1.6599967458021699e-11
1.3730682628017411e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43002443163214166,0.099268233608619222,0.015294472977390009,0.0,1.5462387797450034e-07,0.0060466283724464852,0.0,0.0010221921855514805,0.0,0.010096136917123322,3.7300362771318857e-09,0.00030197254939851384,4.5731833169509072e-08,4.912132698826735e-09,0.0,0.0,4.7814075774880224e-09,6.1523612155784925e-05,0.0069246922327210227,0.015053919796950994,0.0001773700594805348,2.8485523080851192e-08,3.841571820031019e-08,9.6757955464783529e-08,0.00011747428603582183,9.7350919060906543e-05,2.7352293241635292e-06,6.5283030086222776e-06,1.6859028830295744e-11
1.380878097640264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42996070742270798,0.099214070981016117,0.01526075683169285,0.0,1.5692510567146914e-07,0.0060779771888078713,0.0,0.001030660538357936,0.0,0.010132960733003632,3.7809648000822925e-09,0.0003018507969158709,4.6135002818888712e-08,4.980707451597004e-09,0.0,0.0,4.8131348090766518e-09,6.2486256230725342e-05,0.0069198697693222608,0.015121349380464638,0.00017776856878325481,2.8681633795786346e-08,3.8470838337924074e-08,9.7091141219479036e-08,0.00011806671642562068,9.8874231407742471e-05,2.7575040304748927e-06,6.6316483708478792e-06,1.7120280337669009e-11
