Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
0.2290003498491498,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102356644329664,0.099950078637022169,-9.8035040303575533e-34,0.099953358104294274,9.5180939732525872e-16,2.2764513775063567e-07,1.1574150149763994e-05,3.3221335109514854e-06,2.1622324236005156e-17,8.145605257806784e-06,2.3914847652518846e-12,1.083496646977782e-12,5.3130239929409502e-09,3.6977421736450345e-16,2.4677243315087007e-18,2.2383546146583657e-16,1.2976135329878097e-23,0.0,3.5116867589119572e-05,3.5065042812014266e-05,1.4358554370172654e-05,2.2336416095007937e-10,1.1575499487831933e-05,3.6530846433081977e-17,4.0561411913077127e-09,7.9929141745896692e-11,4.2840854211195665e-12,5.9638213117250289e-11,1.169079487628059e-09,7.6140009894521701e-15,6.3717102727036749e-16,1.1039602645645516e-11,8.4556945843124364e-16,6.2471167691281975e-21,3.3416267454234395e-19,1.2997251990582059e-19,7.031878461134754e-22,7.8767783423202799e-20
0.2297258315926767,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102351475182504,0.099950062682705246,2.4477387603411245e-33,0.099953321452046259,9.5682643273883046e-16,2.2812240796371682e-07,1.1610814954290853e-05,3.3334486230931745e-06,2.1657533189642567e-17,8.1389029205268466e-06,2.4074003763072199e-12,1.0846351038899104e-12,5.3264805857928853e-09,3.7103100279152128e-16,2.469153001645658e-18,2.247369435850612e-16,1.3031572734009472e-23,0.0,3.5116854452275739e-05,3.5065022433617623e-05,1.437359512514274e-05,2.2318032549590563e-10,1.1612167087842324e-05,3.6646561610538114e-17,4.0689894368998553e-09,8.0096700290702876e-11,4.2760790470014626e-12,5.9464454636850457e-11,1.1730610945301727e-09,7.6461220352445888e-15,6.3878468168678592e-16,1.102144396621356e-11,8.5119663960544167e-16,6.2536581762058784e-21,3.3592399083581477e-19,1.3041424141826717e-19,7.0359479534597385e-22,7.9084998360381167e-20
0.2304513133362036,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102346308397288,0.099950046752437141,-2.9521252360665191e-33,0.099953284799817244,9.6185505798637901e-16,2.2859942804617702e-07,1.1647479737600792e-05,3.344745156997977e-06,2.1692672276466975e-17,8.1322137914511488e-06,2.4233430421768624e-12,1.0857717614352743e-12,5.3398861656891606e-09,3.722876620101095e-16,2.470574800216092e-18,2.2563820251292986e-16,1.3087075228552174e-23,0.0,3.5116841327325048e-05,3.5065002058669381e-05,1.4388612274346231e-05,2.229968523313405e-10,1.1648834664179006e-05,3.676227667499365e-17,4.0818376699451635e-09,8.0264170947448854e-11,4.2681033508750285e-12,5.9291582894612678e-11,1.1770361620451356e-09,7.6782810101812223e-15,6.4039221771338326e-16,1.1003335958520155e-11,8.56833384354345e-16,6.2601893079828815e-21,3.376893753814578e-19,1.3085591839287623e-19,7.0399978643630453e-22,7.9402134628180704e-20
0.23117679507973052,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102341143956091,0.099950030846032073,-5.0399113330485025e-34,0.099953248147607254,9.6689527729480294e-16,2.2907620135509068e-07,1.1684144499672981e-05,3.3560231645574437e-06,2.1727742173953163e-17,8.1255379521760143e-06,2.4393125707967168e-12,1.0869066335141185e-12,5.3532409893409555e-09,3.7354420078685644e-16,2.4719897972614307e-18,2.2653923636927539e-16,1.3142642815390747e-23,0.0,3.5116828214176101e-05,3.506498168714351e-05,1.4403605997165259e-05,2.2281374369337184e-10,1.1685502216856129e-05,3.6877991626389499e-17,4.0946858904370729e-09,8.0431554894891852e-11,4.2601581876727625e-12,5.9119591584064451e-11,1.181004708438391e-09,7.7104778913156798e-15,6.4199366614024818e-16,1.0985278755517328e-11,8.6247962476377968e-16,6.2667102425154735e-21,3.3945882966090771e-19,1.3129755285661441e-19,7.0440283933409222e-22,7.9719191565054732e-20
0.23190227682325742,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102335981841305,0.099950014963307632,-6.8552516504064711e-33,0.099953211495416347,9.7194709474977162e-16,2.2955273117215682e-07,1.1720809240486787e-05,3.3672826977946306e-06,2.1762743555060699e-17,8.1188754806579984e-06,2.4553087715949696e-12,1.0880397337753837e-12,5.3665453125043305e-09,3.7480062477798085e-16,2.4733980733377553e-18,2.2744004331927824e-16,1.3198275494838755e-23,0.0,3.5116815112739154e-05,3.5064961319014398e-05,1.4418576469753448e-05,2.2263100171918325e-10,1.1722169745887699e-05,3.6993706464667328e-17,4.1075340983691099e-09,8.0598853285323404e-11,4.2522434117495772e-12,5.8948474288451229e-11,1.1849667520216446e-09,7.7427126551736601e-15,6.43589057642902e-16,1.096727247976095e-11,8.6813529344726447e-16,6.2732210564551706e-21,3.4123235510621666e-19,1.3173914679765306e-19,7.048039770069979e-22,8.0036168525415137e-20
0.23262775856678433,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102330822035639,0.099949999104084641,4.6198856965971379e-33,0.099953174843244522,9.7701051429744953e-16,2.3002902070531372e-07,1.175747396002176e-05,3.3785238088535948e-06,2.1797677082156328e-17,8.1122264513079527e-06,2.4713314554796904e-12,1.0891710756222168e-12,5.3797993899665967e-09,3.760569395310073e-16,2.4747996926591617e-18,2.2834062157101917e-16,1.3253973265663459e-23,0.0,3.5116802022926018e-05,3.5064940954256869e-05,1.443352386510691e-05,2.2244862844873261e-10,1.1758837251287585e-05,3.7109421189769496e-17,4.1203822937348721e-09,8.0766067245136171e-11,4.2443588790139655e-12,5.8778224889313339e-11,1.1889223111491661e-09,7.7749852777629323e-15,6.4517842278066217e-16,1.0949317243708661e-11,8.7380032354162393e-16,6.2797218250796401e-21,3.4300995310045971e-19,1.3218070216595705e-19,7.0520321773590386e-22,8.0353064878770896e-20
0.23335324031031124,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102325664522106,0.099949983268187173,-9.3222803126417013e-33,0.09995313819109182,9.8208553974652909e-16,2.3050507309031543e-07,1.1794138658257648e-05,3.3897465499892088e-06,2.1832543415123202e-17,8.1055909350838315e-06,2.4873804348265059e-12,1.0903006722172191e-12,5.3930034755332897e-09,3.7731315048642907e-16,2.4761947407161901e-18,2.2924096937715224e-16,1.3309736125112948e-23,0.0,3.5116788944650177e-05,3.5064920592846239e-05,1.4448448353131788e-05,2.222666258272978e-10,1.1795504733069508e-05,3.7225135801639149e-17,4.1332304765280507e-09,8.0933197875377586e-11,4.2365044441777355e-12,5.8608836997371323e-11,1.1928714042142078e-09,7.8072957345849066e-15,6.4676179199508293e-16,1.0931413150013425e-11,8.7947464870263208e-16,6.2862126223220727e-21,3.4479162497844849e-19,1.3262222087386976e-19,7.0560058590625166e-22,8.0669880010317106e-20
0.23407872205383815,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102320509284028,0.099949967455442532,4.6155919322522776e-32,0.099953101538958242,9.8717217476979129e-16,2.3098089139228359e-07,1.1830803335174376e-05,3.4009509735572563e-06,2.1867343200788714e-17,8.0989689995799683e-06,2.5034555234663237e-12,1.091428536487779e-12,5.4061578220157805e-09,3.7856926297934895e-16,2.4775832711485661e-18,2.3014108503072769e-16,1.3365564068939164e-23,0.0,3.51167758778266e-05,3.5064900234758207e-05,1.4463350100712942e-05,2.220849957079244e-10,1.1832172191247071e-05,3.7340850300220173e-17,4.1460786467424095e-09,8.1100246252294865e-11,4.2286799643985399e-12,5.8440304747841663e-11,1.1968140496455163e-09,7.8396440006436401e-15,6.4833919560846769e-16,1.0913560291805381e-11,8.8515820310067074e-16,6.2926935208010805e-21,3.4657737202727943e-19,1.330637047966892e-19,7.0599609676895654e-22,8.0986613319464709e-20
0.23480420379736505,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102315356305026,0.099949951665681061,-9.5821042215166138e-33,0.099953064886843856,9.9227042290632803e-16,2.3145647860721891e-07,1.1867467990752066e-05,3.4121371320048272e-06,2.1902077087505617e-17,8.0923607091161506e-06,2.51955653667315e-12,1.0925546811310052e-12,5.4192626812194587e-09,3.798252822411111e-16,2.478965381453808e-18,2.310409668694636e-16,1.3421457091426398e-23,0.0,3.5116762822371852e-05,3.5064879879969017e-05,1.4478229271777378e-05,2.2190373985386856e-10,1.1868839625833712e-05,3.7456564685457169e-17,4.1589268043718034e-09,8.1267213427865435e-11,4.2208852944763883e-12,5.8272621674222849e-11,1.2007502659039556e-09,7.8720300504581935e-15,6.4991066382245295e-16,1.0895758752972831e-11,8.9085092141642116e-16,6.2991645918482959e-21,3.4836719548711367e-19,1.3350515577324219e-19,7.0638977815510279e-22,8.130326422134412e-20
0.23552968554089196,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102310205569,0.099949935898736117,5.1139927570501205e-32,0.099953028234748678,9.9738028756277656e-16,2.3193183766349333e-07,1.1904132624970994e-05,3.4233050778609806e-06,2.1936745705406739e-17,8.0857661248218736e-06,2.535683291151961e-12,1.0936791186189498e-12,5.4323183039325225e-09,3.810812134009039e-16,2.4803411042108392e-18,2.3194061326778621e-16,1.3477415185411253e-23,0.0,3.5116749778203886e-05,3.5064859528455214e-05,1.4493086027361584e-05,2.2172285994090661e-10,1.1905507036842763e-05,3.7572278957295386e-17,4.1717749494101469e-09,8.1434100430321015e-11,4.2131202932977011e-12,5.8105782312588641e-11,1.2046800714792176e-09,7.9044538580698461e-15,6.5147622671666376e-16,1.0878008608427293e-11,8.9655273883657536e-16,6.3056259055376524e-21,3.5016109655161076e-19,1.3394657560644738e-19,7.0678163927899959e-22,8.1619832144003463e-20
0.23625516728441887,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410230505706013,0.09994992015444408,2.1937774497150184e-32,0.099952991582672693,1.002501772015956e-15,2.3240697142329762e-07,1.1940797237811662e-05,3.4344548637276934e-06,2.1971349693664147e-17,8.0791853047224841e-06,2.5518356050266538e-12,1.094801861203147e-12,5.4453249399152682e-09,3.8233706148736667e-16,2.4817105647058392e-18,2.3284002264679153e-16,1.3533438342314462e-23,0.0,3.5116736745242166e-05,3.5064839180193781e-05,1.4507920525669777e-05,2.2154235755969824e-10,1.194217442428739e-05,3.7687993115680884e-17,4.1846230818514552e-09,8.1600908264655948e-11,4.2053848151832765e-12,5.79397798917449e-11,1.2086034848866393e-09,7.9369153970564449e-15,6.5303591424742897e-16,1.0860309924374604e-11,9.0226359104957464e-16,6.3120775307107545e-21,3.5195907636885398e-19,1.3438796606388019e-19,7.0717171594191715e-22,8.1936316531915057e-20
0.23698064902794577,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102299910762884,0.099949904432644135,-5.6954851380580765e-32,0.09995295493061597,1.0076348794134372e-15,2.3288188268407758e-07,1.1977461829254698e-05,3.4455865422710668e-06,2.2005889662988181e-17,8.0726183038176964e-06,2.5680132978280729e-12,1.0959229209198734e-12,5.4582828378900402e-09,3.8359283143014632e-16,2.4830737506706866e-18,2.3373919345781235e-16,1.3589526552154796e-23,0.0,3.5116723723407579e-05,3.5064818835162146e-05,1.452273292214181e-05,2.2136223421793876e-10,1.1978841788180661e-05,3.780370716056028e-17,4.1974712016898026e-09,8.176763791313143e-11,4.1976787216430822e-12,5.7774609682723951e-11,1.212520524664108e-09,7.9694146405360146e-15,6.5458975624657693e-16,1.0842662758560821e-11,9.0798341424137652e-16,6.3185195350064115e-21,3.537611360415507e-19,1.3482932887832011e-19,7.0756000450240662e-22,8.225271684019142e-20
0.23770613077147268,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102294766661997,0.099949888733178352,2.4405334611606041e-32,0.099952918278578523,1.0127796127771025e-15,2.3335657417991756e-07,1.2014126399280962e-05,3.456700166212794e-06,2.2040366248139892e-17,8.0660651741663588e-06,2.5842161904821072e-12,1.097042309594093e-12,5.4711922455315363e-09,3.8484852806148644e-16,2.4844308514042114e-18,2.3463812420523269e-16,1.3645679803588696e-23,0.0,3.511671071262236e-05,3.5064798493338082e-05,1.4537523369503645e-05,2.2118249134268384e-10,1.2015509128535461e-05,3.791942109188106e-17,4.2103193089193514e-09,8.1934290335761351e-11,4.1900018653554763e-12,5.7610264096516299e-11,1.2164312093690574e-09,8.0019515611858231e-15,6.5613778242027215e-16,1.0825067160538651e-11,9.1371214509124559e-16,6.3249519848825865e-21,3.5556727662828231e-19,1.3527066574830902e-19,7.0794655911617434e-22,8.2569032542615192e-20
0.23843161251499959,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102289624742479,0.099949873055891605,-5.8934903617845943e-32,0.09995288162656038,1.0179359750022615e-15,2.3383104858292653e-07,1.2050790947871419e-05,3.4677957883218848e-06,2.2074780034380508e-17,8.0595259649573093e-06,2.600444105297865e-12,1.0981600388450765e-12,5.4840534094578716e-09,3.8610415611772306e-16,2.485781754385183e-18,2.355368134105643e-16,1.370189808391123e-23,0.0,3.5116697712810162e-05,3.5064778154699824e-05,1.455229201784008e-05,2.2100313028229239e-10,1.2052176445364622e-05,3.8035134909591159e-17,4.2231674035343265e-09,8.2100866470798856e-11,4.1823541121877969e-12,5.7446739913335917e-11,1.2203355575755585e-09,8.0345261312382489e-15,6.5768002234794584e-16,1.0807523171887761e-11,9.1944972076757155e-16,6.3313749456480664e-21,3.5737749914319371e-19,1.3571197833867728e-19,7.0833134740357512e-22,8.2885263118995366e-20
0.2391570942585265,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102284484989572,0.099949857400631406,-1.9906589887907835e-31,0.099952844974561569,1.0231039688633556e-15,2.3430530850455485e-07,1.2087455475007319e-05,3.4788734614066339e-06,2.2109131661637684e-17,8.0530007225961593e-06,2.616696865955922e-12,1.0992761200892914e-12,5.4968665752217981e-09,3.873597202408806e-16,2.4871267983685651e-18,2.3643525966516574e-16,1.3758181379114149e-23,0.0,3.5116684723895924e-05,3.5064757819225878e-05,1.4567039014631245e-05,2.2082415230880659e-10,1.2088843738680729e-05,3.8150848613639509e-17,4.2360154855290565e-09,8.2267367235198716e-11,4.1747353108135772e-12,5.7284027531533518e-11,1.2242335878714878e-09,8.0671383225109236e-15,6.592165054812389e-16,1.0790030826488083e-11,9.2519607892371254e-16,6.3377884814783217e-21,3.5919180455799578e-19,1.3615326828110438e-19,7.0871446636630066e-22,8.3201408073722689e-20
0.2398825760020534,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102279347388791,0.099949841767247971,5.617864728361e-31,0.099952808322582118,1.0282835970097377e-15,2.3477935649694114e-07,1.2124119980669905e-05,3.4899332383068253e-06,2.2143421676575362e-17,8.0464894907637389e-06,2.6329742974966577e-12,1.1003905645471174e-12,5.5096319873029211e-09,3.8861522498007166e-16,2.4884656380797382e-18,2.3733346154826177e-16,1.3814529673857555e-23,0.0,3.5116671745805892e-05,3.5064737486895183e-05,1.4581764504840007e-05,2.2064555861955328e-10,1.2125511008496406e-05,3.8266562203975163e-17,4.2488635548978829e-09,8.2433793525090407e-11,4.1671453348878176e-12,5.7122127078035184e-11,1.2281253188557902e-09,8.0997881063850403e-15,6.6074726114307251e-16,1.0772590150698324e-11,9.3095115769387209e-16,6.3441926554535458e-21,3.6101019380048412e-19,1.3659453717461116e-19,7.0909581690828193e-22,8.3517466906915146e-20
0.2405355095712276,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102274725376388,0.099949827715785811,7.9518194659822907e-33,0.099952775335817146,1.032955211752561e-15,2.3520582055310246e-07,1.2157118017391272e-05,3.4998717799706823e-06,2.2174230535425406e-17,8.0406413950991224e-06,2.6476449359704981e-12,1.1013921742230315e-12,5.5210802299684577e-09,3.8974513215829811e-16,2.4896657816862739e-18,2.3814163318515248e-16,1.3865298700060632e-23,0.0,3.5116660074719642e-05,3.506471919046791e-05,1.4594999175689852e-05,2.2048515379371316e-10,1.2158511531247898e-05,3.837070433801158e-17,4.260426806530094e-09,8.25835142344976e-11,4.1603388728383179e-12,5.6977100050053487e-11,1.2316225062090618e-09,8.1292050295843984e-15,6.6212006838153637e-16,1.0756937735968159e-11,9.3613813396416233e-16,6.3499484589012283e-21,3.6265023652573297e-19,1.3699166247766213e-19,7.094376616712232e-22,8.380184582873447e-20
0.2411231497834844,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102270567037373,0.099949815084431362,-9.5952518507570914e-32,0.099952745647742119,1.0371677255599124e-15,2.3558949463090177e-07,1.2186816235545406e-05,3.5088041419370398e-06,2.2201916642780934e-17,8.0353878637370896e-06,2.6608653723108402e-12,1.1022925035508163e-12,5.53135089117619e-09,3.9076201321622969e-16,2.49074179730887e-18,2.3886881670852317e-16,1.3911035816895801e-23,0.0,3.511664957814516e-05,3.50647027258336e-05,1.4606895668245453e-05,2.203410570048145e-10,1.2188211985464921e-05,3.8464432179828559e-17,4.2708337242478994e-09,8.2718212418853283e-11,4.1542328336001449e-12,5.6847129346506139e-11,1.2347656363398189e-09,8.1557062574258585e-15,6.6335166607156441e-16,1.0742886367396441e-11,9.4081237282474816e-16,6.3551222781594505e-21,3.6412910435885178e-19,1.3734906268493683e-19,7.0974414915607681e-22,8.4057726613151782e-20
0.2417107899957412,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410226641008541,0.099949802467172305,4.9639287553599249e-31,0.099952715959679833,1.0413878769469712e-15,2.3597303401164139e-07,1.2216514439578443e-05,3.5177248562326589e-06,2.2229563393870604e-17,8.030143593822162e-06,2.6741016885340011e-12,1.1031917783055398e-12,5.541590652326708e-09,3.9177886310401604e-16,2.4918139094678159e-18,2.3959583758990145e-16,1.395681554854416e-23,0.0,3.5116639088545418e-05,3.5064686263225312e-05,1.4618778300020513e-05,2.2019721423988267e-10,1.2217912424285002e-05,3.8558159946951252e-17,4.2812406336721473e-09,8.2852863267796888e-11,4.1481454573492377e-12,5.6717680709054747e-11,1.2379046665845981e-09,8.1822320975868919e-15,6.6457955767782968e-16,1.072886892274167e-11,9.4549222483690054e-16,6.3602900637560303e-21,3.6561065310562561e-19,1.3770645182080213e-19,7.1004952401575875e-22,8.4313550080557113e-20
0.242298430207998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102262254513263,0.099949789863933935,-1.1753779523946624e-31,0.099952686271630301,1.0456156670985388e-15,2.3635643994317633e-07,1.2246212629480682e-05,3.5266339509668e-06,2.2257171063995909e-17,8.0249086036732379e-06,2.6873537942208292e-12,1.1040900040879924e-12,5.5517996412526549e-09,3.9279568406732603e-16,2.4928824896306215e-18,2.4032269512214765e-16,1.4002637884479771e-23,0.0,3.5116628605883662e-05,3.5064669802632461e-05,1.4630647143403495e-05,2.2005362600100928e-10,1.2247612847714682e-05,3.8651887639353606e-17,4.2916475347999481e-09,8.2987467219487407e-11,4.1420766605256137e-12,5.6588746431488008e-11,1.241039606837477e-09,8.2087825341108224e-15,6.6580375853258432e-16,1.0714885402613794e-11,9.5017765802840094e-16,6.3654518471907912e-21,3.6709488318077229e-19,1.3806383067461445e-19,7.1035389388257502e-22,8.4569315982159327e-20
0.24288607042025478,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241022581003138,0.099949777274642479,-9.0811550310670734e-31,0.099952656583593508,1.0498510971471495e-15,2.3673971365027022e-07,1.2275910805242513e-05,3.5355314542483363e-06,2.2284739956995422e-17,8.0196829105668638e-06,2.7006215995152326e-12,1.1049871864232894e-12,5.5619779853112824e-09,3.9381247831475761e-16,2.4939472725589616e-18,2.4104938862627018e-16,1.4048502813634223e-23,0.0,3.5116618130123571e-05,3.5064653344044618e-05,1.464250226981181e-05,2.19910292761701e-10,1.22773132557604e-05,3.8745615257010003e-17,4.3020544276284514e-09,8.3122024703976195e-11,4.1360263737700527e-12,5.6460327769394673e-11,1.2441704669923852e-09,8.235357550861527e-15,6.6702428391106001e-16,1.070093580481386e-11,9.5486864062613914e-16,6.3706076595410413e-21,3.6858179498066153e-19,1.384212000227002e-19,7.1065718101561371e-22,8.4825024079071356e-20
0.24347371063251158,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102253947479976,0.099949764699225216,6.51084563540164e-31,0.09995262689556951,1.0540941681782853e-15,2.3712285633502192e-07,1.2305608966854621e-05,3.5444173941834526e-06,2.2312270443865891e-17,8.014466530770775e-06,2.7139050151202538e-12,1.1058833307606102e-12,5.5721258113822606e-09,3.9482924801837671e-16,2.4950081461880762e-18,2.4177591749965182e-16,1.4094410324441036e-23,0.0,3.5116607661229258e-05,3.5064636887451762e-05,1.465434374968792e-05,2.1976721496780286e-10,1.2307013648428326e-05,3.8839342799895662e-17,4.3124613121549077e-09,8.3256536143356548e-11,4.1299945319132222e-12,5.6332424058201001e-11,1.2472972569423027e-09,8.2619571315494463e-15,6.6824114903120365e-16,1.0687020124418034e-11,9.5956514105472026e-16,6.3757575314598981e-21,3.7007138888514343e-19,1.3877856062854405e-19,7.1095935192364119e-22,8.5080674159276084e-20
0.2440025868235427,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102250211091408,0.09994975339315286,2.0858589230874404e-31,0.099952600176358833,1.0579194660072915e-15,2.3746757370266471e-07,1.2332337300199784e-05,3.5524048766896936e-06,2.2337015263260536e-17,8.0097797644914822e-06,2.7258733626239175e-12,1.1066889776184715e-12,5.5812328664467075e-09,3.9574432153266509e-16,2.4959600659195641e-18,2.4242965221563259e-16,1.4135763481537112e-23,0.0,3.5116598245065507e-05,3.5064622078215337e-05,1.4664989471225775e-05,2.1963866370599903e-10,1.2333743988686585e-05,3.8923697524543348e-17,4.3218275011282042e-09,8.3377557412747919e-11,4.1245815729015255e-12,5.6217742176655467e-11,1.2501078960471192e-09,8.2859177427595064e-15,6.6933321064978856e-16,1.0674525005206874e-11,9.6379668324698877e-16,6.3803873621106894e-21,3.7141431689983072e-19,1.3910017831993542e-19,7.1123049195340875e-22,8.5310709447477466e-20
0.24453146301457382,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102246475798392,0.099949742098208921,-3.1942328869049275e-31,0.099952573457158508,1.0617509545974632e-15,2.3781218674287569e-07,1.2359065622069224e-05,3.5603830361284188e-06,2.236172935602956e-17,8.0051005648557969e-06,2.7378542182806141e-12,1.1074937919193297e-12,5.5903153961449483e-09,3.9665937842919032e-16,2.4969089592473998e-18,2.4308325260837174e-16,1.4177151110873448e-23,0.0,3.5116588834409089e-05,3.506460727057927e-05,1.4675624245365759e-05,2.1951031998153128e-10,1.2360474316498479e-05,3.9008052188588508e-17,4.3311936833725966e-09,8.3498542017870172e-11,4.1191834352859955e-12,5.6103471635617886e-11,1.2529152535068332e-09,8.3098982253501911e-15,6.7042233075191996e-16,1.066205734562753e-11,9.6803264672245766e-16,6.3850124272657343e-21,3.7275941796688191e-19,1.3942179007696477e-19,7.1150076847967493e-22,8.5540697400059803e-20
0.24506033920560494,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102242741595978,0.099949730814342441,4.0670571993991256e-31,0.099952546737968578,1.065588634642457e-15,2.3815669628634901e-07,1.2385793932456154e-05,3.5683518929746952e-06,2.2386412975610502e-17,8.0004289417127286e-06,2.7498475181391154e-12,1.1082977774832697e-12,5.5993734919735755e-09,3.9757442021715325e-16,2.4978548788125107e-18,2.437367182261612e-16,1.4218573202998333e-23,0.0,3.5116579429234838e-05,3.5064592464536485e-05,1.4686248121504228e-05,2.1938218406430243e-10,1.2387204631868537e-05,3.9092406792013191e-17,4.3405598588860937e-09,8.3619490250405815e-11,4.1138000699062538e-12,5.5989610116989718e-11,1.2557193365283644e-09,8.3338985671309912e-15,6.7150852031169305e-16,1.0649617136688714e-11,9.7227300886799364e-16,6.3896327484199923e-21,3.7410669232892205e-19,1.397433964301187e-19,7.1177019634016221e-22,8.5770637858099738e-20
0.24553632777753293,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102239381742244,0.099949720668292191,9.2996675628272228e-32,0.099952522690706494,1.0690478409258135e-15,2.3846666706107719e-07,1.2409849401981339e-05,3.5755159273366945e-06,2.2408602376778052e-17,7.9962309664363377e-06,2.7606520752365171e-12,1.1090206590403496e-12,5.6075049626268515e-09,3.9839794613746288e-16,2.4987038245984991e-18,2.4432472170760833e-16,1.4255882543531631e-23,0.0,3.5116570969244805e-05,3.5064579140454209e-05,1.4695800332579542e-05,2.1926703962365413e-10,1.241126190506746e-05,3.9168325883250482e-17,4.3489894110917274e-09,8.372831279824966e-11,4.1089676228984372e-12,5.5887480629996774e-11,1.2582402175575906e-09,8.3555158441896368e-15,6.724835943411681e-16,1.0638444410177336e-11,9.7609307707393099e-16,6.3937869988930982e-21,3.7532109761396508e-19,1.4003283795962653e-19,7.1201200460332558e-22,8.5977543542191458e-20
0.2460123163494609,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102236022764431,0.099949710531137631,-1.7601780617437908e-30,0.099952498643452833,1.0725120632868238e-15,2.3877655525108277e-07,1.2433904862195446e-05,3.582672458093287e-06,2.2430767404516934e-17,7.9920391419333053e-06,2.7714666145075631e-12,1.1097428750971026e-12,5.615616781953963e-09,3.9922146209201069e-16,2.4995504101279691e-18,2.4491261537781028e-16,1.4293219783676666e-23,0.0,3.511656251365746e-05,3.5064565817651448e-05,1.4705343790978361e-05,2.1915206388541867e-10,1.2435319168195285e-05,3.9244244925358305e-17,4.3574189578423506e-09,8.3837106322381845e-11,4.1041470544069182e-12,5.5785678920447051e-11,1.26075845737747e-09,8.3771491882137004e-15,6.7345631143589998e-16,1.0627293901225303e-11,9.7991667368076342e-16,6.3979374392335856e-21,3.7653726361737419e-19,1.4032227591066855e-19,7.122531406397868e-22,8.6184410529304875e-20
0.2464883049213889,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102232664659057,0.099949700402842873,-3.3302462415747086e-31,0.099952474596207583,1.0759813021685143e-15,2.3908636143348784e-07,1.2457960313093732e-05,3.5898215001536509e-06,2.2452908214705019e-17,7.9878534741391148e-06,2.7822910900697029e-12,1.1104644283436454e-12,5.6237090159945805e-09,4.0004496913406756e-16,2.5003945307209201e-18,2.4550039896327567e-16,1.433058491589613e-23,0.0,3.5116554062454974e-05,3.5064552496123459e-05,1.4714878531494816e-05,2.1903725701222729e-10,1.2459376421255122e-05,3.9320163918324347e-17,4.3658484991365878e-09,8.3945871025448579e-11,4.099338335639214e-12,5.5684205685723641e-11,1.2632740612358039e-09,8.3987985901151668e-15,6.7442667951667794e-16,1.0616165599991817e-11,9.8374378246444761e-16,6.4020840845822846e-21,3.7775519049403056e-19,1.4061171065347167e-19,7.1249356920316216e-22,8.6391238723216799e-20
