Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),HOX(23),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C4H7X(268),C3H8X(43),C5H9X(269),C6H12(397),SX(411),C4H7X(207),C4H7(219),C4H7X(457)
0.15136467316579555,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103051891370661,0.099953075245159534,-1.4298421489886233e-30,0.099957612869212231,4.4044770938117654e-16,1.5937021030516752e-07,7.649061591217631e-06,1.1183530177665448e-06,4.5750576115573914e-19,9.8404980878857546e-06,1.2303759742057297e-13,9.0671245675697496e-13,7.8447579578925836e-10,2.4601930438358747e-16,1.2898139645869484e-19,1.7696995283016378e-18,7.1613235275631862e-24,9.8206245546722816e-11,3.4733834306054995e-05,3.4735411136802167e-05,2.6985066356956755e-10,1.2014372558862335e-05,2.4143200649018897e-17,7.6517196460103332e-06,2.6580596642355812e-09,5.5381372345479554e-11,6.1860783203775625e-12,1.029225270111943e-10,3.8862924684032402e-10,4.211136614838154e-15,9.2644786480517385e-17,3.4126808482941917e-14,1.339864728243158e-11,4.0370267320750055e-09,1.4929469160082833e-10,5.1880115333998122e-14,4.5669477551044145e-09,1.4473987162126764e-10,5.0297308947906247e-14,7.8133537821201723e-09,5.7964014013869941e-09,1.8892520683030751e-10,6.5651774926768911e-14,4.0409697031206221e-11,1.4042426535968149e-14,2.484144621040558e-09,4.2755738093481803e-17,5.5695071878870679e-09,4.1412980575393436e-11,1.4391068909561467e-14,5.8151130921213929e-18,4.9236959945180491e-11,5.8150740140720448e-18
0.15154543079162378,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103050587889205,0.099953071736631302,9.8132067117915716e-31,0.099957603737619291,4.4125296434050482e-16,1.5947115344542309e-07,7.658195062155344e-06,1.1203274468748441e-06,4.5827719478076463e-19,9.8396632623883019e-06,1.2343729132170343e-13,9.0700237813695568e-13,7.8569845398618483e-10,2.4637289369613216e-16,1.2914660675744391e-19,1.7739284353116164e-18,7.172601429991425e-24,9.8351404573460277e-11,3.4733831208447511e-05,3.473540608508661e-05,2.6982775569937197e-10,1.2018176171163961e-05,2.4172027856873116e-17,7.6608562906906464e-06,2.661233414321223e-09,5.5416447231884347e-11,6.1835951736530988e-12,1.0284864664209912e-10,3.8931534268013413e-10,4.2174999997318043e-15,9.2789175948411167e-17,3.4177249600763689e-14,1.3396566853434938e-11,4.0438976975306675e-09,1.4953693560694442e-10,5.1964292656903608e-14,4.5763477710055501e-09,1.4502652954493847e-10,5.0396920254437111e-14,7.8398085049840026e-09,5.812895389002519e-09,1.8956389484244908e-10,6.5873716347115258e-14,4.0521569927772354e-11,1.4081301763435525e-14,2.4934544610633476e-09,4.2894629966643384e-17,5.5998882967053972e-09,4.163577183784867e-11,1.4468488403963945e-14,5.8252751811112334e-18,4.9323006672656599e-11,5.8252361479360468e-18
0.151726188417452,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103049284938843,0.099953068234628697,7.6596995874290609e-31,0.099957594606027378,4.4205857250632591e-16,1.5957198359552016e-07,7.6673285312712959e-06,1.1223013734984213e-06,4.5904945309001642e-19,9.8388222194403648e-06,1.2383757343803697e-13,9.0729187536159812e-13,7.8692063096530501e-10,2.467263354218404e-16,1.2931192621116303e-19,1.7781623884954117e-18,7.1838806139678482e-24,9.8496415214554328e-11,3.473382811386943e-05,3.4735401034132943e-05,2.6980467734190401e-10,1.2021974323248395e-05,2.4200855056388829e-17,7.6699929335482716e-06,2.6644071634888916e-09,5.545148285147626e-11,6.1811125004064881e-12,1.0277486719559636e-10,3.9000126384018514e-10,4.2238646495869555e-15,9.2933508571681096e-17,3.4227639149669001e-14,1.3394471039401916e-11,4.0507660978871285e-09,1.4977894735805194e-10,5.2048389262934038e-14,4.5857450913033137e-09,1.4531295986723148e-10,5.0496452459523046e-14,7.8662910333107395e-09,5.8293995827953691e-09,1.9020308171238988e-10,6.6095831098689494e-14,4.0633469597328458e-11,1.4120186290661951e-14,2.5027766320916556e-09,4.3033726231316847e-17,5.6303719547546971e-09,4.1859263794871835e-11,1.4546151382635474e-14,5.8354242353812356e-18,4.9408943042027455e-11,5.8353852471132495e-18
0.15190694604328023,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103047982516654,0.099953064739120523,-1.7753382399569832e-30,0.099957585474436506,4.4286453447519133e-16,1.5967270139510239e-07,7.6764619985658778e-06,1.1242747951973702e-06,4.5982253675221196e-19,9.8379749955714471e-06,1.242384431656906e-13,9.0758095069120977e-13,7.8814232577289259e-10,2.4707962995703517e-16,1.2947735468267234e-19,1.7824013878513424e-18,7.1951610858115519e-24,9.8641277440424693e-11,3.4733825022316802e-05,3.4735395983949419e-05,2.6978142949814801e-10,1.2025767044440982e-05,2.4229682247576855e-17,7.6791295745836157e-06,2.6675809117396135e-09,5.5486479426551719e-11,6.1786302850868796e-12,1.0270118937837295e-10,3.9068700947267338e-10,4.2302305680289001e-15,9.3077784237764437e-17,3.4277977119387546e-14,1.339235993450748e-11,4.0576319271323413e-09,1.5002072672759968e-10,5.2132405108074831e-14,4.5951397020033337e-09,1.4559916213466758e-10,5.0595905405572045e-14,7.8928012595721757e-09,5.8459139253762151e-09,1.9084276398656742e-10,6.6318117981332749e-14,4.0745395551760132e-11,1.415907994802091e-14,2.5121110918968918e-09,4.3173026677630537e-17,5.6609582417052265e-09,4.2083456574419604e-11,1.4624057890004394e-14,5.8455602452116903e-18,4.9494768970926833e-11,5.8455213018830684e-18
0.15208770366910845,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103046680619736,0.099953061250075761,6.8286582104764765e-31,0.09995757634284673,4.4367085096333141e-16,1.5977330748399247e-07,7.6855954640394982e-06,1.1262477095479031e-06,4.6059644643379321e-19,9.8371216271279613e-06,1.2463989990067219e-13,9.078696063833206e-13,7.8936353746250912e-10,2.4743277769842736e-16,1.2964289203513121e-19,1.7866454333777244e-18,7.2064428536965521e-24,9.8785991223098968e-11,3.4733821933764622e-05,3.473539093452058e-05,2.6975801316547176e-10,1.202955436390778e-05,2.4258509430427816e-17,7.6882662137970731e-06,2.6707546590724888e-09,5.5521437179436053e-11,6.1761485699665838e-12,1.0262761186077402e-10,3.9137257873532127e-10,4.2365977583590714e-15,9.3222002834814864e-17,3.4328263500205259e-14,1.33902336324644e-11,4.0644951792990498e-09,1.5026227359210591e-10,5.2216340149474929e-14,4.6045315892155427e-09,1.4588513589929302e-10,5.069527893695173e-14,7.9193390764119921e-09,5.8624383595035829e-09,1.9148293821970951e-10,6.6540575797804786e-14,4.0857347304802402e-11,1.4197982566539031e-14,2.5214577982912101e-09,4.3312531095660413e-17,5.6916472366726891e-09,4.2308350299791817e-11,1.4702207968881962e-14,5.8556832010741114e-18,4.9580484378692739e-11,5.8556443027163451e-18
0.15226846129493668,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103045379245203,0.099953057767463549,1.4113393019037757e-30,0.099957567211258022,4.4447752265314179e-16,1.5987380249835892e-07,7.6947289276925483e-06,1.1282201141422735e-06,4.6137118279893319e-19,9.8362621502715057e-06,1.2504194303888718e-13,9.0815784468154149e-13,7.9058426509496504e-10,2.4778577904313411e-16,1.2980853813203669e-19,1.7908945250728771e-18,7.2177259253661798e-24,9.893055653620122e-11,3.4733818848194269e-05,3.473538588583812e-05,2.6973442933572604e-10,1.2033336310669139e-05,2.4287336604938438e-17,7.6974028511890455e-06,2.6739284054872316e-09,5.5556356331194842e-11,6.1736673440537649e-12,1.0255413391843913e-10,3.9205797079144413e-10,4.2429662239723693e-15,9.3366164251887423e-17,3.4378498282963485e-14,1.3388092226525203e-11,4.0713558484644871e-09,1.5050358783119069e-10,5.2300194345330019e-14,4.6139207391534523e-09,1.4617088071870693e-10,5.0794572899947258e-14,7.9459043766463866e-09,5.8789728280837923e-09,1.9212360097498863e-10,6.6763203353789142e-14,4.0969324372062989e-11,1.4236893977890506e-14,2.5308167091280406e-09,4.3452239275450992e-17,5.7224390182195034e-09,4.25339450897048e-11,1.4780601660486418e-14,5.8657930936429467e-18,4.9666089186355054e-11,5.8657542402869094e-18
0.1524492189207649,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103044078390193,0.099953054291253104,-2.0041415866308288e-30,0.099957558079670342,4.4528455011859624e-16,1.5997418706885263e-07,7.703862389525428e-06,1.1301920065886943e-06,4.6214674650954301e-19,9.8353966009784817e-06,1.2544457197614452e-13,9.0844566781006721e-13,7.9180450773828164e-10,2.4813863438858598e-16,1.2997429283722548e-19,1.7951486629351166e-18,7.229010306767975e-24,9.9074973354936669e-11,3.4733815765606922e-05,3.4735380837915794e-05,2.6971067899440524e-10,1.2037112913606618e-05,2.4316163771124186e-17,7.7065394867599276e-06,2.6771021509853049e-09,5.5591237101007052e-11,6.1711865806800309e-12,1.02480756658581e-10,3.9274318480997785e-10,4.249335968557379e-15,9.351026837902098e-17,3.4428681459055474e-14,1.3385935809481528e-11,4.0782139287502567e-09,1.5074466932741989e-10,5.2383967654771451e-14,4.6233071381336488e-09,1.4645639615586116e-10,5.0893787142667392e-14,7.9724970532650595e-09,5.8955172741710036e-09,1.9276474882372244e-10,6.6985999457764846e-14,4.1081326270956967e-11,1.4275814014368016e-14,2.540187782302713e-09,4.3592151007026993e-17,5.7533336643562514e-09,4.2760241058177687e-11,1.485923900440251e-14,5.8758899138001142e-18,4.9751583316622319e-11,5.8758511054757695e-18
0.15262997654659313,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103042778051842,0.099953050821413911,1.5243041595839431e-31,0.099957548948083771,4.4609193408273272e-16,1.6007446182710849e-07,7.7129958495385234e-06,1.1321633845112582e-06,4.629231382252794e-19,9.8345250150451708e-06,1.2584778610816325e-13,9.0873307799287644e-13,7.9302426446765116e-10,2.4849134413254175e-16,1.3014015601487275e-19,1.7994078469627595e-18,7.2402960061499644e-24,9.9219241656080205e-11,3.4733812685976648e-05,3.4735375790736953e-05,2.6968676312387273e-10,1.2040884201442022e-05,2.4344990928974555e-17,7.7156761205101072e-06,2.6802758955656995e-09,5.5626079708350855e-11,6.1687063326325015e-12,1.0240747865510305e-10,3.9342821996527965e-10,4.2557069953874392e-15,9.3654315106915948e-17,3.4478813020416687e-14,1.3383764473666891e-11,4.0850694143220446e-09,1.5098551796634124e-10,5.2467660038091469e-14,4.6326907725750475e-09,1.4674168177909498e-10,5.0992921515143687e-14,7.9991169994317851e-09,5.9120716409671355e-09,1.9340637834553267e-10,6.7208962921144923e-14,4.1193352520731752e-11,1.4314742508914411e-14,2.5495709757529703e-09,4.3732266080363378e-17,5.7843312525429679e-09,4.2987238314610844e-11,1.4938120038611407e-14,5.8859736526114144e-18,4.9836966693869283e-11,5.885934889348065e-18
0.15281073417242136,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103041478227313,0.099953047357915534,2.1336950514963656e-30,0.099957539816498284,4.4689967525456382e-16,1.6017462740168223e-07,7.7221293077322361e-06,1.1341342455498594e-06,4.6370035860355035e-19,9.8336474280858407e-06,1.2625158483057914e-13,9.0902007744175936e-13,7.9424353436540137e-10,2.4884390867314405e-16,1.303061275294897e-19,1.8036720771541241e-18,7.2515830317014084e-24,9.9363361417966416e-11,3.4733809609280232e-05,3.4735370744287929e-05,2.6966268270128451e-10,1.2044650202751883e-05,2.4373818078481672e-17,7.7248127524399843e-06,2.6834496392276957e-09,5.5660884371638683e-11,6.1662265911001943e-12,1.0233429883625106e-10,3.9411307543720264e-10,4.2620793077723753e-15,9.3798304327136025e-17,3.4528892959524723e-14,1.3381578310959964e-11,4.0919222993892491e-09,1.512261336365856e-10,5.255127145663866e-14,4.6420716289981034e-09,1.4702673716224608e-10,5.1091975869313337e-14,8.0257641084849138e-09,5.9286358718217817e-09,1.9404848612866015e-10,6.743209255833352e-14,4.1305402642522195e-11,1.4353679295127011e-14,2.5589662474594557e-09,4.3872584285407682e-17,5.8154318596903421e-09,4.3214936963927266e-11,1.5017244799538446e-14,5.8960443013394448e-18,4.9922239244125156e-11,5.8960055831658548e-18
0.15299149179824958,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103040178913773,0.099953043900727678,-2.0340961884814158e-30,0.099957530684913878,4.4770777418027929e-16,1.6027468441415656e-07,7.7312627641069456e-06,1.1361045873601146e-06,4.6447840829952333e-19,9.832763875531246e-06,1.2665596753895021e-13,9.0930666834474712e-13,7.9546231652095533e-10,2.4919632840878468e-16,1.3047220724592679e-19,1.8079413535075261e-18,7.2628713889145739e-24,9.9507332620473075e-11,3.4733806535525196e-05,3.4735365698589438e-05,2.6963843869676251e-10,1.2048410945980582e-05,2.4402645219666843e-17,7.7339493825499416e-06,2.6866233819733148e-09,5.5695651306907875e-11,6.1637473150115456e-12,1.0226121879122563e-10,3.9479775041117771e-10,4.2684529094834472e-15,9.3942235932289693e-17,3.4578921269397364e-14,1.3379377412785334e-11,4.0987725782049451e-09,1.5146651622963588e-10,5.2634801872614904e-14,4.651449694024396e-09,1.4731156188435898e-10,5.119095005886576e-14,8.0524382739384165e-09,5.9452099102322643e-09,1.9469106876948386e-10,6.7655387186508178e-14,4.1417476159249607e-11,1.4392624207208964e-14,2.5683735554463517e-09,4.4013105412101733e-17,5.8466355621612662e-09,4.3443337106381444e-11,1.5096613321984806e-14,5.9061018514550074e-18,5.0007400895060174e-11,5.9060631783990048e-18
0.1531722494240778,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410303888010841,0.099953040449820271,-6.3829563623016837e-31,0.099957521553330528,4.4851623158454046e-16,1.6037463348790416e-07,7.7403962186630465e-06,1.1380744076132838e-06,4.6525728796613126e-19,9.8318743926350554e-06,1.2706093362876346e-13,9.0959285289229375e-13,7.9668061003079212e-10,2.4954860373811235e-16,1.3063839502937208e-19,1.8122156760212833e-18,7.2741610860115795e-24,9.9651155245010097e-11,3.4733803464685728e-05,3.4735360653624741e-05,2.6961403207780809e-10,1.2052166459412187e-05,2.4431472352519422e-17,7.7430860108403688e-06,2.6897971238015219e-09,5.573038073076511e-11,6.1612685687789936e-12,1.0218823703697834e-10,3.9548224407795349e-10,4.2748278037808089e-15,9.4086109815590207e-17,3.4628897943580664e-14,1.3377161870114399e-11,4.1056202450656081e-09,1.5170666563985341e-10,5.2718251249376263e-14,4.6608249543759227e-09,1.4759615552970635e-10,5.1289843939369739e-14,8.0791393894824834e-09,5.9617936998435573e-09,1.9533412287265378e-10,6.7878845625780078e-14,4.1529572595641472e-11,1.4431577080007631e-14,2.5777928577818792e-09,4.4153829250339899e-17,5.8779424357721333e-09,4.3672438837626877e-11,1.517622563915452e-14,5.9161462946053847e-18,5.0092451575973439e-11,5.9161076666941099e-18
0.15335300704990604,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103037581808437,0.099953037005163267,2.857576350642886e-30,0.099957512421748301,4.4932504821341538e-16,1.6047447524427717e-07,7.7495296714009149e-06,1.1400437039961935e-06,4.6603699825407913e-19,9.8309790144718209e-06,1.2746648249544108e-13,9.0987863326588214e-13,7.9789841399841578e-10,2.4990073506015389e-16,1.3080469074534782e-19,1.816495044693712e-18,7.2854521318154624e-24,9.9794829274511067e-11,3.473380039673139e-05,3.4735355609371945e-05,2.6958946380726066e-10,1.2055916771184589e-05,2.4460299477024443e-17,7.7522226373116454e-06,2.6929708647109352e-09,5.5765072859107843e-11,6.1587903482499169e-12,1.0211535202314354e-10,3.9616655563366491e-10,4.2812039938488179e-15,9.4229925871052267e-17,3.4678822976149448e-14,1.3374931773468135e-11,4.1124652943106345e-09,1.5194658176468736e-10,5.2801619551369109e-14,4.6701973968741844e-09,1.4788051768803373e-10,5.1388657368304242e-14,8.1058673489837588e-09,5.9783871844481409e-09,1.9597764505166641e-10,6.8102466699343613e-14,4.1641691478337925e-11,1.4470537749037129e-14,2.5872241125787161e-09,4.4294755589990527e-17,5.9093525557939345e-09,4.3902242248968718e-11,1.5256081782741173e-14,5.9261776226269373e-18,5.0177391217781909e-11,5.9261390398871091e-18
0.15353376467573426,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103036284011062,0.099953033566726898,-1.7713192921276846e-30,0.099957503290167157,4.5013422458066295e-16,1.6057421029572857e-07,7.7586631223209406e-06,1.1420124742111555e-06,4.668175398118522e-19,9.8300777759340618e-06,1.278726135343462e-13,9.1016401161733217e-13,7.991157275343108e-10,2.5025272277412313e-16,1.3097109425971483e-19,1.820779459523129e-18,7.2967445312917194e-24,9.9938354693415774e-11,3.4733797331677395e-05,3.4735350565860146e-05,2.6956473483998423e-10,1.2059661909311527e-05,2.4489126593210329e-17,7.7613592619641592e-06,2.6961446047042502e-09,5.5799727904812471e-11,6.1563125943836072e-12,1.0204256590748909e-10,3.9685068427999587e-10,4.2875814835608762e-15,9.4373683993822874e-17,3.4728696361707665e-14,1.3372687212919991e-11,4.1193077203224173e-09,1.5218626450434687e-10,5.2884906743793273e-14,4.6795670084398988e-09,1.4816464795414964e-10,5.1487390204822881e-14,8.1326220464865605e-09,5.9949903079860792e-09,1.9662163192814541e-10,6.8326249233136315e-14,4.1753832335744306e-11,1.4509506050402725e-14,2.5966672779946575e-09,4.4435884220932842e-17,5.9408659969539392e-09,4.41327474270725e-11,1.533618178282334e-14,5.9361958275668957e-18,5.0262219753006808e-11,5.9361572900242637e-18
0.1537145223015625,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103034986713512,0.099953030134481438,-1.6861321643928434e-30,0.09995749415858711,4.5094376140439477e-16,1.6067383925718043e-07,7.7677965714234961e-06,1.1439807159758931e-06,4.675989132857215e-19,9.8291707117402102e-06,1.2827932614078887e-13,9.1044899010323639e-13,8.0033254975590474e-10,2.5060456727940139e-16,1.3113760543867145e-19,1.825068920507851e-18,7.308038292473936e-24,1.0008173148765841e-10,3.4733794269499869e-05,3.4735345523074669e-05,2.6953984612870089e-10,1.206340190164603e-05,2.4517953701068028e-17,7.7704958847982865e-06,2.699318343780575e-09,5.5834346081551657e-11,6.1538353840137283e-12,1.0196987720868492e-10,3.9753462922384875e-10,4.2939602761924729e-15,9.4517384079600318e-17,3.4778518095373813e-14,1.3370428278096086e-11,4.1261475175261125e-09,1.5242571376178308e-10,5.2968112792982754e-14,4.6889337760923712e-09,1.4844854592789373e-10,5.1586042309900684e-14,8.1594033762135248e-09,6.011603014544973e-09,1.9726608013186556e-10,6.8550192055997701e-14,4.1865994698029919e-11,1.4548481820842078e-14,2.6061223122331298e-09,4.4577214933001092e-17,5.9724828334370107e-09,4.4363954453987052e-11,1.5416525667877246e-14,5.9462009016418675e-18,5.0346937115761324e-11,5.9461624093214418e-18
0.15389527992739072,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103033689913042,0.099953026708397424,3.4747899066805524e-30,0.099957485027008158,4.5175365948040368e-16,1.607733627432865e-07,7.7769300187089694e-06,1.1459484270234613e-06,4.6838111931975131e-19,9.8282578564327017e-06,1.2868661971003302e-13,9.1073357087662051e-13,8.0154887978753976e-10,2.509562689757621e-16,1.3130422414874757e-19,1.8293634276461933e-18,7.3193334250534549e-24,1.002249596446625e-10,3.4733791210157783e-05,3.4735340480981488e-05,2.6951479862236808e-10,1.2067136775892231e-05,2.4546780800572257e-17,7.7796325058144083e-06,2.7024920819375511e-09,5.5868927602878031e-11,6.1513587206599742e-12,1.0189728374198037e-10,3.9821838967738391e-10,4.3003403747485978e-15,9.4661026024787293e-17,3.4828288172781573e-14,1.3368155058176158e-11,4.1329846803889843e-09,1.5266492944307386e-10,5.3051237666431305e-14,4.6982976869483637e-09,1.4873221121459431e-10,5.1684613546451923e-14,8.1862112325654596e-09,6.0282252483596993e-09,1.9791098630174962e-10,6.8774293999977738e-14,4.1978178097317006e-11,1.458746489777971e-14,2.6155891735434923e-09,4.4718747516001304e-17,6.0042031388865652e-09,4.4595863407575129e-11,1.5497113464925852e-14,5.9561928372474399e-18,5.0431543241740722e-11,5.9561543901739534e-18
0.15407603755321894,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103032393606902,0.099953023288445408,-1.1246968467806225e-30,0.099957475895430317,4.5256391928659708e-16,1.6087278135735244e-07,7.7860634641777332e-06,1.1479156051021685e-06,4.6916415855580585e-19,9.8273392443731167e-06,1.2909449363730121e-13,9.1101775605314576e-13,8.0276471676042733e-10,2.5130782826311311e-16,1.3147095025681132e-19,1.8336629809364726e-18,7.3306299334264369e-24,1.0036803915332073e-10,3.4733788153675063e-05,3.4735335439619337e-05,2.6948959326071594e-10,1.2070866559639615e-05,2.4575607891759578e-17,7.788769125012899e-06,2.7056658191786591e-09,5.5903472678502636e-11,6.1488825235811233e-12,1.0182478832508086e-10,3.989019648582989e-10,4.3067217832210023e-15,9.4804609727037329e-17,3.4878006590083329e-14,1.3365867641898298e-11,4.1398192034206098e-09,1.5290391145697867e-10,5.3134281332270475e-14,4.7076587282219701e-09,1.4901564342451578e-10,5.178310377898521e-14,8.2130455101227817e-09,6.0448569538125594e-09,1.9855634708486356e-10,6.8998553899840733e-14,4.2090382067477382e-11,1.4626455119216375e-14,2.6250678202217482e-09,4.486048175976966e-17,6.0360269864063526e-09,4.4828474361100895e-11,1.5577945199390314e-14,5.9661716269949638e-18,5.0516038068208568e-11,5.9661332251921508e-18
0.15425679517904717,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103031097792366,0.099953019874596136,-2.9483060272001773e-30,0.099957466763853572,4.5337454152272961e-16,1.6097209570550409e-07,7.7951969078301535e-06,1.1498822479755057e-06,4.6994803163355607e-19,9.8264149097519571e-06,1.2950294731778052e-13,9.1130154775467523e-13,8.0398005981260896e-10,2.5165924554140946e-16,1.3163778363006835e-19,1.8379675803770055e-18,7.341927825192206e-24,1.0051097000398323e-10,3.4733785100032912e-05,3.4735330398979055e-05,2.6946423098168481e-10,1.2074591280317175e-05,2.4604434974625529e-17,7.7979057423941382e-06,2.7088395555034239e-09,5.5937981519048914e-11,6.1464068824640898e-12,1.0175238955783992e-10,3.9958535398941944e-10,4.3131045049489613e-15,9.49481350845154e-17,3.4927673343932688e-14,1.3363566117559875e-11,4.1466510811727533e-09,1.531426597148106e-10,5.3217243759718904e-14,4.7170168872241447e-09,1.4929884217269335e-10,5.1881512873747016e-14,8.2399061036463258e-09,6.0614980754332507e-09,1.9920215913617234e-10,6.9222970593171679e-14,4.2202606144079158e-11,1.4665452323763552e-14,2.6345582106110906e-09,4.5002417454101269e-17,6.0679544485619181e-09,4.5061787383140723e-11,1.5659020895064759e-14,5.9761372636590634e-18,5.0600421533983972e-11,5.9760989071498217e-18
0.1544375528048754,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410302980246673,0.099953016466820588,-9.6691053575670361e-32,0.09995745763227798,4.5418552701765318e-16,1.6107130639551213e-07,7.8043303496666114e-06,1.1518483534220544e-06,4.7073273919048729e-19,9.8254848865865422e-06,1.2991198014663043e-13,9.1158494810553049e-13,8.0519490808892848e-10,2.5201052121099318e-16,1.3180472413605366e-19,1.842277225966107e-18,7.3532271107399151e-24,1.0065375218845403e-10,3.4733782049181613e-05,3.4735325359016698e-05,2.694387127204074e-10,1.2078310965202702e-05,2.4633262049136306e-17,7.8070423579584883e-06,2.7120132909086931e-09,5.597245433566355e-11,6.1439317882309816e-12,1.0168008505817492e-10,4.0026855629869355e-10,4.3194885427841794e-15,9.5091601995985813e-17,3.497728843148445e-14,1.3361250573016077e-11,4.1534803082384998e-09,1.5338117413104199e-10,5.3300124919227188e-14,4.7263721513612315e-09,1.4958180707966083e-10,5.1979840698952194e-14,8.2667929080768072e-09,6.0781485578984963e-09,1.9984841912006732e-10,6.9447542920887529e-14,4.2314849864680414e-11,1.4704456350739163e-14,2.6440603031021185e-09,4.5144554388759717e-17,6.099985597381432e-09,4.5295802538246574e-11,1.5740340574347262e-14,5.9860897401824882e-18,5.0684693579430598e-11,5.9860514289896077e-18
0.15461831043070362,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103028507627289,0.099953013065089774,1.685693222746566e-31,0.099957448500703483,4.5499687628073714e-16,1.6117041402316487e-07,7.8134637896874728e-06,1.1538139192354308e-06,4.7151828186190419e-19,9.8245492087162616e-06,1.3032159151898656e-13,9.1186795919045427e-13,8.0640926074099503e-10,2.5236165567239661e-16,1.3197177164263736e-19,1.8465919177020941e-18,7.3645277947483138e-24,1.0079638569997444e-10,3.4733779001141481e-05,3.473532031976677e-05,2.6941303940257919e-10,1.208202564146134e-05,2.4662089115324748e-17,7.8161789717063271e-06,2.715187025397564e-09,5.6006891335439062e-11,6.1414572158893515e-12,1.0160787680432278e-10,4.0095157101955249e-10,4.3258739006507932e-15,9.5235010361483277e-17,3.5026851850401701e-14,1.3358921095685892e-11,4.1603068792524258e-09,1.5361945462287004e-10,5.338292478187847e-14,4.7357245081349888e-09,1.4986453777090572e-10,5.2078087124406647e-14,8.2937058185360871e-09,6.0948083460321886e-09,2.0049512370939399e-10,6.9672269726718214e-14,4.2427112768628894e-11,1.4743467040048903e-14,2.6535740561334359e-09,4.5286892353548716e-17,6.1321205043572833e-09,4.5530519886524332e-11,1.5821904258086454e-14,5.9960290497223612e-18,5.0768854146449407e-11,5.9959907838675572e-18
0.15479906805653185,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103027213271361,0.099953009669374843,-1.8984862318562887e-31,0.099957439369130069,4.5580859002153064e-16,1.6126941918706564e-07,7.822597227893107e-06,1.1557789432242066e-06,4.7230466028093889e-19,9.8236079098107952e-06,1.3073178082996581e-13,9.1215058310060401e-13,8.0762311692713951e-10,2.5271264932607582e-16,1.3213892601802778e-19,1.8509116555832812e-18,7.3758298852509714e-24,1.0093887053320646e-10,3.4733775955890946e-05,3.4735315281216782e-05,2.6938721195199965e-10,1.2085735336101899e-05,2.4690916173183667e-17,7.8253155836380154e-06,2.7183607589693563e-09,5.6041292726380283e-11,6.1389831844161455e-12,1.0153576369280218e-10,4.0163439739047186e-10,4.3322605818265788e-15,9.5378360081552214e-17,3.5076363598835899e-14,1.3356577772552898e-11,4.1671307888907432e-09,1.5385750110986592e-10,5.3465643319770953e-14,4.7450739451423447e-09,1.5014703387644121e-10,5.2176252021567114e-14,8.3206447303284115e-09,6.1114773848054632e-09,2.0114226958465084e-10,6.9897149857128006e-14,4.2539394396904343e-11,1.4782484232186152e-14,2.6630994281923177e-09,4.5429431138236606e-17,6.1643592404477714e-09,4.5765939483330914e-11,1.5903711965483181e-14,6.0059551855955608e-18,5.0852903178461438e-11,6.0059169650999746e-18
