Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),H2X(56)
7.2589292940182e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756753251837102,0.11866993675635533,0.022821566989315038,3.6180071120411601e-73,2.5562413646715264e-33,6.6070038728187453e-24,3.3667224307486162e-40,1.4705854340619392e-27,3.6923874872904089e-26,2.0549139949359206e-15,1.3457154208919458e-57,1.5352592805693392e-16,2.6385259568582563e-37,5.3273884353688987e-35,9.4763881127342738e-41,2.098708215158521e-60,3.6924389777718739e-26,6.3106222454221454e-45,2.9273067323974384e-08,1.4074785083964363e-09,5.4062007816832158e-13,1.4216391584423755e-20,5.4252145204772965e-13,4.2118329750283052e-23,1.6906162459276079e-30
1.1818518469216075e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751324623713,0.11866991836864563,0.022821566547271702,2.3755676163265782e-71,1.7417417664595673e-32,1.7519781759982397e-23,2.2950685956304347e-39,6.3506392375529152e-27,1.5368027122197546e-25,5.2815129369576502e-15,8.6881823923027075e-56,2.4996134125452316e-16,2.9624897051103643e-36,2.3077653363171147e-34,6.4599816379383012e-40,2.4724232001519728e-59,1.5368161603371209e-25,1.2077642497001464e-43,4.7660436152168984e-08,2.291565182972961e-09,8.7826997219805143e-13,2.3166273430944015e-20,8.8330150076786579e-13,1.752891496991817e-22,7.3299280842649006e-30
1.5796973547870991e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756749643044681,0.11866990232455564,0.022821566161568239,1.6678039291911074e-70,4.9911888746126531e-32,3.1309808664969212e-23,6.5778617993745866e-39,1.4695011054612566e-26,3.5107500321075514e-25,9.3118534118411014e-15,6.0022268127720702e-55,3.3410598857672182e-16,1.0872375242582568e-35,5.3495487311917556e-34,1.8514859554876988e-39,8.9080782918059541e-59,3.5107736801188068e-25,5.1391562148084568e-43,6.3704228702820194e-08,3.0629721114230541e-09,1.1716723619133508e-12,3.09757891311718e-20,1.1806500786990249e-12,4.0042317360965716e-22,1.7009672970462782e-29
1.9775428626525908e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747961470246,0.11866988628051021,0.022821565775864815,7.3883314825910301e-70,1.1525851885663107e-31,4.9081841313435656e-23,1.5191547180366795e-38,2.827158608038861e-26,6.7043845886535219e-25,1.446961939141204e-14,2.6822460015203795e-54,4.1825085330733986e-16,3.1072840769767119e-35,1.0309274907506293e-33,4.2760005615102089e-39,2.5445634452291518e-58,6.7044208862550831e-25,1.7252976736160419e-42,7.9747976685361727e-08,3.834378949981203e-09,1.4639492151162975e-12,3.8785607406811014e-20,1.4780005455355088e-12,7.6464532050187617e-22,3.282374456314028e-29
2.375388370518082e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756746279900374,0.11866987023650938,0.02282156539016144,2.8171705570883794e-69,2.289035953271873e-31,7.0839560667337842e-23,3.0172788432763177e-38,4.8257767969229325e-26,1.1392735872314932e-24,2.0750754611467829e-14,1.0150453219287337e-53,5.0239593544795475e-16,7.3633375299631785e-35,1.7625244786799633e-33,8.4928073645365015e-39,6.1211004324315418e-58,1.1392786945048208e-24,4.6473359397870267e-42,9.5791680099908653e-08,4.6057856986476064e-09,1.7551045880384904e-12,4.6595728261424227e-20,1.775352901276608e-12,1.2993059250325748e-21,5.6196886084346832e-29
2.7732338783835737e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744598335087,0.11866985419255309,0.022821565004458109,8.9054765552592073e-69,4.1046467754022476e-31,9.6586870270705218e-23,5.4108329184819741e-38,7.5889449357396227e-26,1.7866420879422237e-24,2.8150972925812308e-14,3.2135250963960856e-53,5.8654123500023699e-16,1.5352785043603619e-34,2.7759937073453077e-33,1.5230004647102665e-38,1.3124453321175661e-57,1.7866488441089083e-24,1.0838125853620631e-41,1.1183533894658367e-07,5.3771923574224819e-09,2.0451427667922393e-12,5.4406151698086127e-20,2.0727071459215427e-12,2.0375268388073578e-21,8.8641341986484404e-29
3.568924894114557e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741235218241,0.11866982210477421,0.022821564233051587,6.2224280379882072e-68,1.064231342708273e-30,1.6006412920615361e-22,1.4030070934108548e-37,1.5840024107254457e-25,3.7196774732703301e-24,4.6293512539138008e-14,2.2848232496329958e-52,7.5483248634572721e-16,5.1109236791229688e-34,5.8113907512196894e-33,3.9490804200961937e-38,4.7799094510148952e-57,3.7196878589686885e-24,4.3677682612490036e-41,1.4392252293675573e-07,6.9200054052984121e-09,2.6218826879717806e-12,7.0027906330264313e-20,2.6674213019200771e-12,4.2416674476085669e-21,1.8612420433256242e-28
4.36461590984554e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756737872119691,0.11866979001717359,0.022821563461645239,2.7030865691003158e-67,2.2903969699823775e-30,2.3954480841769731e-22,3.0196629591932186e-37,2.8542551354511081e-25,6.6999093558987017e-24,6.8863263388607771e-14,9.9291743917738616e-52,9.2312460735713656e-16,1.3371169734812367e-33,1.0501974903064785e-32,8.499527759334728e-38,1.3789283370032707e-56,6.6999234253897947e-24,1.324923603138929e-40,1.7600952865686188e-07,8.462818093610714e-09,3.1942029532289596e-12,8.5650871328427626e-20,3.2621430135247287e-12,7.6395221319159772e-21,3.3737918868121376e-28
5.160306925576523e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756734509039443,0.11866975792975126,0.022821562690239074,9.401127010816174e-67,4.3683494139334188e-30,3.3506183526566465e-22,5.7594712287439761e-37,4.6691145752361189e-25,1.0968796874852475e-23,9.5824614811637381e-14,3.4433416699737242e-51,1.091417598048529e-15,2.9991617397206026e-33,1.722899639141541e-32,1.6211349713979351e-37,3.4599169722408801e-56,1.0968814095902984e-23,3.3870844595446874e-40,2.0809635610794165e-07,1.0005630422361208e-08,3.7621391729448139e-12,1.0127504671853076e-19,3.8568722807287395e-12,1.2506097160308412e-20,5.5520970192980772e-28
5.955997941307507e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731145977503,0.11866972584250718,0.02282156191883309,2.8138042949561639e-66,7.6383211956367456e-30,4.4664747473724377e-22,1.007109454267272e-36,7.1234143483957718e-25,1.6760791613945612e-23,1.2714299014876367e-13,1.0313660019219596e-50,1.259711458433683e-15,6.0317778632674019e-33,2.6361126223988969e-32,2.8347417414265134e-37,7.8856573004344711e-56,1.6760810740066074e-23,7.6935199163873239e-40,2.4018300529101402e-07,1.1548442391551684e-08,4.3257259235049349e-12,1.1690043252531844e-19,4.4516091035254702e-12,1.9108307126567257e-20,8.5218936878966696e-28
6.75168895703849e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756727782933849,0.11866969375544136,0.022821561147427286,7.4637641805198219e-66,1.2495563567666414e-29,5.7433308985294183e-22,1.6475755039770941e-36,1.0306762216236721e-24,2.4301702837963229e-23,1.6278508782057464e-13,2.7446800038306099e-50,1.4280061885259903e-15,1.1160715527833033e-32,3.8251878616347089e-32,4.6374842187700883e-37,1.6653257176531689e-55,2.430172179287735e-23,1.595170238442595e-39,2.7226947620706964e-07,1.3091254001183865e-08,4.8849965062250308e-12,1.3252702877554144e-19,5.0463534819084669e-12,2.7703119408503561e-20,1.2405675032575958e-27
7.902312136687273e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375672291977696,0.118669647355683,0.022821560031922487,2.6190803536310866e-65,2.3247739849328987e-29,7.8751274074121865e-22,3.065365430262828e-36,1.6375511546366716e-24,3.8751512179292864e-23,2.2190620875028829e-13,9.7147517695300341e-50,1.671373321680028e-15,2.4266676032007021e-32,6.1030054101805562e-32,8.6281929897731776e-37,4.4199735161357832e-55,3.8751525280872256e-23,4.0458895969014992e-39,3.1866837426468579e-07,1.5322263600126202e-08,5.6861728337327309e-12,1.5512628771695714e-19,5.9064075566699768e-12,4.4170085779461224e-20,1.9886239448943067e-27
9.052935316336056e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718056658308,0.1186696009562974,0.022821558916418062,7.7579270916702072e-65,3.9803633715208788e-29,1.0345189545681574e-21,5.248478402503192e-36,2.4406350618720224e-24,5.7993104145480544e-23,2.8990139470174774e-13,2.8860879991328716e-49,1.91474227355747e-15,4.7501985204848647e-32,9.1341093188533868e-32,1.4773096721914875e-36,1.0489117185150315e-54,5.7993101835764201e-23,9.0793479265291407e-39,3.6506689955101733e-07,1.7553272447200649e-08,6.478490892190782e-12,1.7772807795780404e-19,6.7664774309770627e-12,6.6094168101260954e-20,2.9903833915493253e-27
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053910053,0.11866956276577732,0.022821557998259506,1.7112316808355253e-64,5.9025905855979593e-29,1.2632732815472546e-21,7.7832217584244064e-36,3.2664048001206498e-24,7.7894705050800481e-23,3.5245635044878325e-13,6.3663131912346448e-49,2.1150578187517338e-15,7.7645772058294153e-32,1.2266550126035706e-31,2.1907761659071516e-36,1.9916922623414384e-54,7.7894680279810682e-23,1.6411790182235199e-38,4.0325671150873255e-07,1.9389589563264805e-08,7.1240617077448606e-12,1.9633325037066901e-19,7.4744028903646737e-12,8.8766909018854641e-20,4.0315733287850544e-27
1.020355849598484e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713193577881,0.11866955455728456,0.022821557800914015,2.0037472846817136e-64,6.3930949407344363e-29,1.3154465131549988e-21,8.43002881118471e-36,3.4647469040538345e-24,8.2690339965768856e-23,3.6667274640166777e-13,7.4537316674971848e-49,2.1581130441987857e-15,8.5762319563743814e-32,1.3020976063038112e-31,2.3728362471182755e-36,2.2679734786814616e-54,8.2690308975476884e-23,1.8496054934208931e-38,4.1146505206905639e-07,1.9784280542412441e-08,7.2620485800984579e-12,2.0033239957960084e-19,7.6265631048103076e-12,9.4229860452943986e-20,4.2831113043354573e-27
1.2504804855282405e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756703467531674,0.11866946176037711,0.022821555569907045,1.0217854708179389e-63,1.4310335840736832e-28,1.9794459433715895e-21,1.8870280351532416e-35,6.2714638137184421e-24,1.5107928614846813e-22,5.461564739642947e-13,3.7810290935898445e-48,2.6448600419353939e-15,2.3384688129804871e-31,2.3764909347044251e-31,5.3115147129685467e-36,8.6492873602838864e-54,1.5107914076551977e-22,6.2086001748800041e-38,5.042602388122623e-07,2.4246294477269054e-08,8.8032703142800249e-12,2.4554863726453568e-19,9.3467818509773968e-12,1.7212041021758949e-19,7.8914767726441027e-27
1.4806051214579972e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756693741638238,0.11866936896496064,0.022821553338901585,3.8405775831434935e-63,2.7943849183130941e-28,2.780272082725718e-21,3.6848705778414289e-35,1.024017541137447e-23,2.4910382616437959e-22,7.5959272970826131e-13,1.4110975477771807e-47,3.1316143152147532e-15,5.3649000804850028e-31,3.9124292659352002e-31,1.0372030507062944e-35,2.641067735223551e-53,2.4910345688152825e-22,1.6859501604008358e-37,5.9705393451832788e-07,2.8708305404738034e-08,1.031060269196116e-11,2.907750013865113e-19,1.1067063795015592e-11,2.8372737163156177e-19,1.3114925822704163e-26
1.7107297573877538e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756684015897531,0.11866927617103511,0.022821551107897624,1.1825002440427754e-62,4.9517504485645138e-28,3.7186853305091147e-21,6.5298071877349576e-35,1.554006671266377e-23,3.8182906188645669e-22,1.0062346334576603e-12,4.3083426856514823e-47,3.618375864361452e-15,1.089012505843889e-30,5.9861330971912584e-31,1.8379918841399638e-35,6.8847235130370737e-53,3.8182831250394173e-22,3.9441339144992196e-37,6.898461392112529e-07,3.3170313324861318e-08,1.1784792587417653e-11,3.3601149251842045e-19,1.2787408936769705e-11,4.3479336716649753e-19,2.0256024188534469e-26
1.9408543933175106e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756674290309452,0.1186691833786005,0.022821548876895165,3.1734877821231207e-62,8.1600605730418768e-28,4.7954452572358498e-21,1.0760671353243988e-34,2.2327888381759215e-23,5.5420195480956586e-22,1.2853527563382413e-12,1.1463836029839113e-46,4.1051446896996848e-15,2.018847654903113e-30,8.6711845512720623e-31,3.0288967742690004e-35,1.6008352245518233e-52,5.5420061518176084e-22,8.282183957504816e-37,7.8263685291500754e-07,3.7632318237680778e-08,1.3226569423764543e-11,3.8125811136100977e-19,1.4507817276084976e-11,6.3092073717620185e-19,2.9618622456232942e-26
2.1709790292472675e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756664564873928,0.11866909058765682,0.022821546645894215,7.6624871442986455e-62,1.270983010692397e-27,6.0113116270866467e-21,1.6760588825029561e-34,3.0749048424030255e-23,7.7106219957094346e-22,1.5962335162863209e-12,2.745463884891963e-46,4.5919207915536913e-15,3.4893070047630298e-30,1.2038744840853266e-30,4.717766545512453e-35,3.4061166375415331e-52,7.7105999855437734e-22,1.6012586645588255e-36,8.7542607565356665e-07,4.209432014323825e-08,1.4636646777432575e-11,4.2651485833298667e-19,1.6228288812806856e-11,8.7758410378657567e-19,4.1508243344858776e-26
2.4011036651770243e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756654839590905,0.118668997798204,0.022821544414894764,1.6972681875291485e-61,1.8924541424210126e-27,7.3670449858945285e-21,2.4956164282702426e-34,4.0938303470325194e-23,1.037148685191258e-21,1.9381782246127986e-12,6.0335634785264398e-46,5.0787041702480095e-15,5.7023212457946262e-30,1.6157684351542064e-30,7.0246917784979497e-35,6.7401069148383784e-52,1.0371452837221576e-21,2.8976217395878462e-36,9.6821380745092572e-07,4.6556319041575616e-08,1.6015723331597472e-11,4.7178173445939011e-19,1.7948823546780873e-11,1.1801378453690056e-18,5.623230956581734e-26
2.631228301106781e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756645114460293,0.11866890501024203,0.022821542183896815,3.5036492972154683e-61,2.7160104835198115e-27,8.8634062177290584e-21,3.5816769879989045e-34,5.302007311045914e-23,1.3570978593873832e-21,2.3105033268499795e-12,1.2357259476514244e-45,5.565494826107281e-15,8.9011635853130569e-30,2.1094581627738608e-30,1.0081805328135298e-34,1.2559306076063203e-51,1.357092843672512e-21,4.9660948056958584e-36,1.0610000483310881e-06,5.1018314932734756e-08,1.7364482635336973e-11,5.1705873976892438e-19,1.9669421477852763e-11,1.543814322042824e-18,7.4099979288376307e-26
2.861352937036538e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756635389482026,0.11866881222377089,0.022821539952900375,6.8029535954172494e-61,3.7804275652798641e-27,1.0501155909580827e-20,4.9853776651086204e-34,6.7108693231970308e-23,1.7354407751646955e-21,2.7125408378973651e-12,2.3805097585176175e-45,6.0522927594559919e-15,1.3372842326405627e-29,2.6913703215451975e-30,1.4033066663965047e-34,2.2227081943778566e-51,1.7354336499945847e-21,8.1303488528395694e-36,1.1537847983180435e-06,5.5480307816757481e-08,1.8683592668488587e-11,5.623458756714833e-19,2.13900826058686e-11,1.9737206043299833e-18,9.5421902735067888e-26
3.0914775729662948e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756625664656054,0.11866871943879058,0.022821537721905434,1.2526624789255112e-60,5.1275825143794093e-27,1.2281054280684658e-20,6.7619461362025846e-34,8.3308996633175651e-23,2.1766052289800573e-21,3.143638026005729e-12,4.3486301750821335e-45,6.5390979706184303e-15,1.9450765905647968e-29,3.3677074128006946e-30,1.9033954978242287e-34,3.7623958180338738e-51,2.1765954112163141e-21,1.2800982300130155e-35,1.2465680574357681e-06,5.9942297693685587e-08,1.9973706157661245e-11,6.0764314052058003e-19,2.3110806930674757e-11,2.4748410503377075e-18,1.2051018996292768e-25
3.3216022088960516e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756615939982282,0.11866862665530103,0.022821535490912002,2.2049289671718537e-60,6.8023629347279578e-27,1.4203861769917056e-20,8.9705805072260731e-34,1.0171716407979325e-22,2.6849231689266447e-21,3.6031563194321213e-12,7.5932460342933091e-45,7.0259104599189403e-15,2.7517600878795851e-29,4.1444635190077344e-30,2.5251132043960466e-34,6.1298643228824606e-51,2.684909981180583e-21,1.9491504592086298e-35,1.3393498257082416e-06,6.4404284563560808e-08,2.1235461669570726e-11,6.5295054062705962e-19,2.4831594452117768e-11,3.0520459089103032e-18,1.4967863351983844e-25
3.5517268448258084e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756606215460666,0.11866853387330224,0.02282153325992007,3.7347804721894089e-60,8.8526025311147949e-27,1.6270339369275746e-20,1.167436443420826e-33,1.2242131713505684e-22,3.2646353060668952e-21,4.0904706258291371e-12,1.2758438649959438e-44,7.5127302276820648e-15,3.8007461211758281e-29,5.0274346033154719e-30,3.2862204350329057e-34,9.6639090547801173e-51,3.2646179705133325e-21,2.8834936002717528e-35,1.4321301031594574e-06,6.8866268426425021e-08,2.2469484291646278e-11,6.9826806353434741e-19,2.6552445170044298e-11,3.7100966886143723e-18,1.8324284049942953e-25
3.781851480755565e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756596491091123,0.11866844109279417,0.022821531028929639,6.117939501489069e-60,1.1329040059405161e-26,1.8481248179229414e-20,1.4940213001932009e-33,1.4550167396178163e-22,3.9198890539564989e-21,4.6049696358373756e-12,2.0731860760996773e-44,7.9995572742323601e-15,5.1407181263518608e-29,6.0222171001045601e-30,4.2055571625777206e-34,1.4804049266330878e-50,3.9198666862337431e-21,4.1597384655968882e-35,1.5249088898134101e-06,7.3328249282319903e-08,2.3676385328441827e-11,7.4359574060810478e-19,2.8273359084301204e-11,4.4536438767833964e-18,2.2152006634246552e-25
4.011976116685322e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375658676687362,0.11866834831377684,0.022821528797940718,9.729213755491885e-60,1.4285262158712515e-26,2.0837348907919293e-20,1.8838797345677634e-33,1.7103074832915872e-22,4.6547365636069389e-21,5.1460561124559112e-12,3.2705127001970355e-44,8.4863915998941774e-15,6.8257527604741725e-29,7.1342071976428391e-30,5.3030215482009248e-34,2.2108433307341011e-50,4.6547081668368042e-21,5.8690560438254371e-35,1.6176861856940782e-06,7.7790227131287195e-08,2.4856762012266843e-11,7.889334994341877e-19,2.9994336194735732e-11,5.2872247931901019e-18,2.6482901982472019e-25
4.312741188487456e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756574057881167,0.11866822705700422,0.022821525882116341,1.71540201856783e-59,1.8966228152745176e-26,2.4136842698256124e-20,2.5011945051763547e-33,2.0819604467712144e-22,5.7417252605915908e-21,5.892350939196842e-12,5.7060321587827736e-44,9.1226784788242285e-15,9.6481140510225558e-29,8.772872610903047e-30,7.0408071720849594e-34,3.6101615919128521e-50,5.7416872838761122e-21,8.9367532438493253e-35,1.7389407083291579e-06,8.3621875879073639e-08,2.6360456123316704e-11,8.4820372540963888e-19,3.2243690013483633e-11,6.5197697816456354e-18,3.2955054753198753e-25
4.61350626028959e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756561349148179,0.11866810580277787,0.022821522966294538,2.9090858051061531e-59,2.4696001371389296e-26,2.7687345825408207e-20,3.2568258852321305e-33,2.4978482811797374e-22,6.9800592707133306e-21,6.6817938459759672e-12,9.5754834132021213e-44,9.7589777929202387e-15,1.3310315129113428e-28,1.0631793847782631e-29,9.1679989331846759e-34,5.7004590489884674e-50,6.9800095298468505e-21,1.3216312585616349e-34,1.8601926845792993e-06,8.9453519490710714e-08,2.7821109944731153e-11,9.0749152461871229e-19,3.4493151780818546e-11,7.9232947262460615e-18,4.0413381112602647e-25
4.914271332091724e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337565486406745,0.11866798455109774,0.022821520050475299,4.7683177449012019e-59,3.161494808427858e-26,3.1490558062306156e-20,4.169285853146168e-33,2.9590912504565017e-22,8.378124356832025e-21,7.5131491032964509e-12,1.5531984966534982e-43,1.0395289542906669e-14,1.7977426025742575e-28,1.2721641331066571e-29,1.1736726084015203e-33,8.7404814790647038e-50,8.3780603728782521e-21,1.9053411716841761e-34,1.9814421144980599e-06,9.5285157966291503e-08,2.9239959196316199e-11,9.6679631788679861e-19,3.6742721496401097e-11,9.5071429183452895e-18,4.8930325780849977e-25
