Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.491993559805331e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627451491751445,0.076958114990283571,1.3813200693457214e-07,6.5324818666130772e-09,1.2020626743068188e-08,0.073442979286761786,0.028885891034198613,4.1250928634943057e-08,1.7682122819248702e-10,2.379487020995917e-06,7.5765329706697977e-17,1.2374908377096251e-06,3.8329492751103746e-14,1.1875913357549719e-14,4.6143457351043523e-11,1.4910001784486902e-12,8.5486720945157441e-15,2.0063009831228183e-11,0.0036411543670979989,0.016734209203027133,3.4566873288238355e-07,0.00069335130974598194,2.4856435964831238e-07,0.0026093003990654631,0.0065497092829013993,6.389931856378003e-10,2.2709312279887081e-05,0.0010419959127583329,2.1799923324221007e-08,1.8235956890248846e-09,5.1257108567580247e-15
3.4960689469171084e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627555806789641,0.076934976000707797,1.361773626296992e-07,6.5334476327054063e-09,1.2035246528295421e-08,0.073488702356692914,0.028898410654796668,4.1473329233331331e-08,1.7725807961566688e-10,2.383627003388463e-06,7.6428281336240473e-17,1.2379113036898442e-06,3.8549520604735691e-14,1.1907694471927542e-14,4.6179133655965366e-11,1.4952544868094079e-12,8.5450574695694418e-15,2.0202964429553196e-11,0.0036400716836773399,0.016721683573423622,3.4638553690391944e-07,0.00069356669350652093,2.4901267136183324e-07,0.0026132036872243405,0.0065574923939663533,6.3871106423930708e-10,2.2719202950460732e-05,0.0010426482260344583,2.1809446052881064e-08,1.8249504421248422e-09,5.1240875390355888e-15
3.500144334028886e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627658224151355,0.076911865310332742,1.3425036470815078e-07,6.5344015185971507e-09,1.2049854774424274e-08,0.073534368161827027,0.028910905995940716,4.1696614537588236e-08,1.7769527519543032e-10,2.3877684513800212e-06,7.7096189471960786e-17,1.238331177596197e-06,3.8770497770448185e-14,1.1939524414747284e-14,4.6214762622848884e-11,1.499516837986465e-12,8.5414799019592663e-15,2.0343721219311937e-11,0.0036389901067523859,0.016709182188393387,3.4710258936450808e-07,0.00069378170521261582,2.4946099877951942e-07,0.0026171059899422113,0.0065652713811180591,6.3842927115775403e-10,2.2729073265314502e-05,0.0010432996665280653,2.1818949170379359e-08,1.8263031776184588e-09,5.1224640526871893e-15
3.504219721140663e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627758750610001,0.076888782863644464,1.3235062255743609e-07,6.5353435699562399e-09,1.2064451482634059e-08,0.073579976816121703,0.028923377120949521,4.1920786553355851e-08,1.7813281416910691e-10,2.3919113572771008e-06,7.7769084110424357e-17,1.2387504608795931e-06,3.8992426739764107e-14,1.1971403156350849e-14,4.6250344339052667e-11,1.5037872374301578e-12,8.5379389456767403e-15,2.0485283653519238e-11,0.0036379096347168606,0.016696704985346197,3.4781988883931289e-07,0.00069399634580241958,2.4990934121930004e-07,0.0026210073034235799,0.0065730462419065841,6.3814780629340707e-10,2.2738923276959726e-05,0.0010439502359582248,2.1828432727408404e-08,1.8276538992680527e-09,5.1208404088970002e-15
3.50829510825244e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627857392916441,0.076865728605280154,1.3047775107373248e-07,6.5362738323292535e-09,1.2079036654155225e-08,0.073625528433222023,0.028935824092944897,4.2145847285877577e-08,1.7857069577503295e-10,2.3960557134037459e-06,7.8446995380922537e-17,1.2391691549858479e-06,3.9215310005005052e-14,1.200333066700522e-14,4.6285878891767057e-11,1.508065690571053e-12,8.5344341605321002e-15,2.0627655194206615e-11,0.0036368302659674206,0.016684251901877872,3.4853743390584618e-07,0.00069421061621123764,2.5035769800110987e-07,0.002624907623891734,0.0065808169739062653,6.3786666955079031e-10,2.2748753037833295e-05,0.0010445999360405387,2.183789677451045e-08,1.829002610776575e-09,5.1192166191598649e-15
3.5123704953642176e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30627954157798903,0.076842702480027419,1.2863137058436276e-07,6.537192351141473e-09,1.2093610290269054e-08,0.073671023126464952,0.028948246974850586,4.2371798739988906e-08,1.7900891925255221e-10,2.4002015121015087e-06,7.9129953545795811e-17,1.2395872613557579e-06,3.9439150059279264e-14,1.2035306916903032e-14,4.6321366368022892e-11,1.512352202820015e-12,8.5309651120781554e-15,2.0770839312424954e-11,0.0036357519989036824,0.016671822875771607,3.4925522314946794e-07,0.00069442451737103091,2.5080606844823383e-07,0.0026288069475862274,0.0065885835747199646,6.3758586082439315e-10,2.2758562600210943e-05,0.0010452487684854544,2.1847341362037558e-08,1.8303493159612686e-09,5.1175926941045434e-15
3.516445882475995e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628049051962897,0.076819704432823765,1.2681110677205557e-07,6.5380991716969414e-09,1.2108172392307282e-08,0.073716461008878811,0.028960645829392815,4.2598642920109942e-08,1.7944748384201885e-10,2.404348745729287e-06,7.9817989000756252e-17,1.2400047814251172e-06,3.9663949396472675e-14,1.206733187616296e-14,4.6356806854686856e-11,1.5166467795682941e-12,8.5275313715357801e-15,2.091483948824706e-11,0.0036346748319282082,0.016659417844997592,3.4997325515750059e-07,0.00069463805021062214,2.5125445188575027e-07,0.0026327052707641632,0.0065963460419777645,6.373053800026617e-10,2.2768352016149062e-05,0.0010458967349988846,2.1856766540213874e-08,1.8316940186132576e-09,5.115968644366004e-15
3.520521269587772e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628142082091564,0.07679673440875634,1.2501659059892541e-07,6.5389943391785127e-09,1.2122722961651786e-08,0.073761842193180674,0.02897302071910322,4.2826381830230687e-08,1.7988638878479243e-10,2.4084974066634763e-06,8.0511132275210246e-17,1.2404217166246534e-06,3.9889710511231593e-14,1.2099405514830752e-14,4.6392200438452038e-11,1.5209494261873563e-12,8.5241325157183599e-15,2.1059659210770263e-11,0.0036335987634464875,0.016647036747710182,3.5069152851363195e-07,0.0006948512156561259,2.5170284763919257e-07,0.0026366025897033058,0.0066041043733313298,6.370252269852877e-10,2.2778121337610052e-05,0.0010465438372841479,2.1866172359178422e-08,1.8330367222984282e-09,5.1143444819516405e-15
3.5245966566995494e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628233254845794,0.076773792353061254,1.2324745823249234e-07,6.5398778986479006e-09,1.2137261999734265e-08,0.073807166791783466,0.028985371706318049,4.3055017473906225e-08,1.8032563332324284e-10,2.4126474872979049e-06,8.1209414032580514e-17,1.240838068380161e-06,4.0116435898950782e-14,1.2131527802879617e-14,4.6427547205855296e-11,1.5252601480290374e-12,8.520768126959238e-15,2.1205301978118949e-11,0.0036325237918669322,0.016634679522248751,3.5141004181720562e-07,0.00069506401463044693,2.5215125503954505e-07,0.0026404989006961897,0.0066118585664610161,6.3674540165727464e-10,2.2787870616468425e-05,0.0010471900770390311,2.187555886880193e-08,1.834377430880823e-09,5.1127202168624366e-15
3.528264505100149e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628313727756418,0.076753168370751329,1.2167664568693808e-07,6.5406632144658692e-09,1.2150337276002628e-08,0.073847910642417094,0.02899646720954021,4.3261557915984601e-08,1.8072124313678613e-10,2.4163837674400454e-06,8.1842286468675864e-17,1.2412122872899242e-06,4.0321315264322224e-14,1.2160479432469128e-14,4.6459319339921163e-11,1.5291467064094103e-12,8.5177693056005532e-15,2.1337087070534621e-11,0.0036315572539836046,0.016623578378932569,3.5205690778644102e-07,0.00069525522113460952,2.5255483110557289e-07,0.0026440047157447822,0.0066188338002024782,6.364938389328488e-10,2.2796627873615099e-05,0.0010477709567540815,2.1883990259123806e-08,1.8355823659313769e-09,5.1112582989175342e-15
3.5319323535007486e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628392706394902,0.07673256695887061,1.2012584542742076e-07,6.5414391968753764e-09,1.2163403214261645e-08,0.073888608830959032,0.029007543447243014,4.3468827794721137e-08,1.8111712685907853e-10,2.4201211858718794e-06,8.2479368565208459e-17,1.241586035793346e-06,4.0526979532843779e-14,1.218947042168646e-14,4.6491053685545849e-11,1.5330398139130959e-12,8.5147977718108719e-15,2.1469544232907914e-11,0.0036305916021480786,0.01661249647731107,3.5270396595090223e-07,0.00069544613221053024,2.5295841557695838e-07,0.0026475097086912148,0.0066258056784708414,6.3624254145593074e-10,2.2805368975544321e-05,0.0010483511404232252,2.1892406085451558e-08,1.8367856905789371e-09,5.1097963148443114e-15
3.535600201901348e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628470195570706,0.076711988077803883,1.1859480274624525e-07,6.5422058784750112e-09,1.2176459815657179e-08,0.073929261438723859,0.029018600464466592,4.3676828569762753e-08,1.8151328393990617e-10,2.4238597370845357e-06,8.312068295553427e-17,1.2419593149195685e-06,4.0733430525170114e-14,1.2218500748493597e-14,4.6522750305471288e-11,1.5369394744007804e-12,8.5118532322936516e-15,2.1602676034136282e-11,0.003629626835206149,0.016601433772815886,3.5335121529753947e-07,0.00069563674852487155,2.5336200797087204e-07,0.0026510138768696232,0.006632774199627732,6.3599150913744718e-10,2.2814093959781269e-05,0.0010489306292756485,2.1900806383828377e-08,1.8379874076323787e-09,5.1083342717532583e-15
3.539268050301948e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628546200078666,0.076691431688032483,1.1708326617185556e-07,6.5429632917840386e-09,1.218950708136692e-08,0.073969868546828951,0.029029638306123422,4.3885561700446559e-08,1.819097138297182e-10,2.4275994155805466e-06,8.3766252361739172e-17,1.2423321256945432e-06,4.0940670062417836e-14,1.224757039080642e-14,4.6554409262335345e-11,1.540845691720269e-12,8.5089353971965057e-15,2.1736485049045824e-11,0.0036286629520055204,0.016590390221000135,3.5399865481161268e-07,0.00069582707074207105,2.5376560780472437e-07,0.0026545172176241942,0.0066397393620541622,6.3574074187911748e-10,2.2822802863589212e-05,0.0010495094245369296,2.1909191190244165e-08,1.839187519862989e-09,5.1068721768134892e-15
3.5425691138624874e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628613338696037,0.076672950134711135,1.1573935571044918e-07,6.5436370661869889e-09,1.2201241639493231e-08,0.07400637610879604,0.029039556005523874,4.4074048888024687e-08,1.8226673352856203e-10,2.4309660855196676e-06,8.4350921717355798e-17,1.2426672557970484e-06,4.1127861357370989e-14,1.2273766665355875e-14,4.6582870173274168e-11,1.544366896568866e-12,8.5063319410684955e-15,2.1857494313034212e-11,0.0036277962117729316,0.016580467363267643,3.545815121238482e-07,0.00069599810983199937,2.5412885361685845e-07,0.002657669514672075,0.0066460051351962977,6.3551527790373259e-10,2.2830627159043299e-05,0.0010500297482634556,2.1916724300120937e-08,1.8402662508245265e-09,5.1055562543241197e-15
3.545870177423027e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628679282079563,0.076654486738733263,1.144108652440667e-07,6.5443033831458531e-09,1.2212968637596657e-08,0.074042846940435628,0.029049458241556959,4.4263131528890651e-08,1.8262397335839792e-10,2.4343336601227836e-06,8.493907280253485e-17,1.2430020081068546e-06,4.1315694177418755e-14,1.2299994751376035e-14,4.6611300673286292e-11,1.5478934183445019e-12,8.5037496769633954e-15,2.1979056095919701e-11,0.0036269301856016352,0.016570559951066252,3.551645219126303e-07,0.00069616891172169992,2.5449210471534093e-07,0.0026608211374473281,0.0066522681853081675,6.3529002848592583e-10,2.2838438486630466e-05,0.0010505495120627572,2.1924244916705464e-08,1.8413436859983811e-09,5.1042403017433355e-15
3.549171240983567e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628744033694677,0.076636041471489197,1.1309761801174002e-07,6.5449622662025653e-09,1.222468807660116e-08,0.074079281100470629,0.029059345046702937,4.4452810686235687e-08,1.8298143291998242e-10,2.4377021354057616e-06,8.5530722366781237e-17,1.2433363833652529e-06,4.1504169851087926e-14,1.2326254632673038e-14,4.6639700807809996e-11,1.5514252598255293e-12,8.5011884005738149e-15,2.2101172287073582e-11,0.0036260648726555529,0.01656066795224214,3.5574768344051452e-07,0.00069633947689139424,2.5485536075071079e-07,0.0026639720840380813,0.0066585285112429355,6.3506499355600145e-10,2.2846236873357393e-05,0.0010510687168229333,2.1931753066055952e-08,1.8424198273148929e-09,5.1029243247463005e-15
3.5521421981880524e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3062880129404284,0.076619456207441664,1.1192858400524927e-07,6.5455489243828332e-09,1.223522910945574e-08,0.074112040538710303,0.029068230004704609,4.4624032827988166e-08,1.8330333406642966e-10,2.4407345299548158e-06,8.6066212064962356e-17,1.2436369993298532e-06,4.1674348695494162e-14,1.2349915697394121e-14,4.6665235003885172e-11,1.5546084677960692e-12,8.4989010292007237e-15,2.2211552442884133e-11,0.0036252867001216236,0.016551778305225823,3.5627265794550207e-07,0.00069649278354453963,2.5518229511589952e-07,0.0026668073562580836,0.0066641604744734238,6.3486264544701534e-10,2.285324437925348e-05,0.0010515355238614184,2.1938499762462459e-08,1.8433872498704099e-09,5.1017399290800122e-15
3.555113155392538e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628857594370912,0.076602885583777286,1.1077162945639967e-07,6.5461295972182068e-09,1.2245764020907405e-08,0.07414477036303796,0.029077102513493023,4.479573978385571e-08,1.8362541258212379e-10,2.4437676479394318e-06,8.6604561438960151e-17,1.2439373110190424e-06,4.1845050296568131e-14,1.237360249130198e-14,4.6690744673684453e-11,1.5577959889851456e-12,8.4966303482253447e-15,2.2322384585772749e-11,0.0036245091040161526,0.016542901093733377,3.5679775423042332e-07,0.00069664589919103247,2.5550923294511519e-07,0.0026696420778432096,0.0066697902293788285,6.3466047096170963e-10,2.2860241444490325e-05,0.0010520018794413838,2.19452364003502e-08,1.8443536274250517e-09,5.1005555219329966e-15
3.5580841125970234e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628912937185654,0.076586329579769477,1.0962662966534747e-07,6.5467043017629203e-09,1.2256292811671945e-08,0.07417747061599507,0.029085962596576396,4.4967932328447277e-08,1.8394766817692165e-10,2.4468014864705828e-06,8.7145782821308831e-17,1.2442373189689209e-06,4.2016275623391501e-14,1.2397315002530562e-14,4.6716229850185328e-11,1.560987825400668e-12,8.4943762131513302e-15,2.2433670101181048e-11,0.0036237320837322149,0.016534036294486371,3.5732297176085174e-07,0.00069679882417834546,2.5583617398558513e-07,0.0026724762474150707,0.0066754177751453207,6.3445847004673354e-10,2.2867228088623333e-05,0.0010524677842065637,2.1951962998585841e-08,1.845318961380778e-09,5.0993711073729611e-15
3.561055069801509e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30628967324987655,0.076569788174732492,1.0849346121744704e-07,6.5472730550371933e-09,1.2266815482478335e-08,0.074210141340038782,0.029094810277409514,4.5140611236223452e-08,1.842701005609659e-10,2.4498360426640881e-06,8.7689888583252649e-17,1.2445370237142381e-06,4.2188025645225449e-14,1.2421053219194865e-14,4.6741690566318729e-11,1.5641839790450242e-12,8.4921384808575394e-15,2.2545410377106306e-11,0.0036229556386636963,0.01652518388425727,3.578483100048381e-07,0.00069695155885322684,2.5616311798559405e-07,0.0026753098636001734,0.0066810431109660309,6.3425664264697027e-10,2.2874204331175255e-05,0.0010529332387996708,2.1958679575981761e-08,1.8462832531713118e-09,5.0981866892367896e-15
3.5640260270059944e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629020760271358,0.076553261348021318,1.0737200197003745e-07,6.5478358740272475e-09,1.2277332034068689e-08,0.074242782577542285,0.029103645579393919,4.5313777281494462e-08,1.8459270944468525e-10,2.4528713136406134e-06,8.8236891134811477e-17,1.2448364257883935e-06,4.2360301331508425e-14,1.2444817129391065e-14,4.676712685496829e-11,1.5673844519150831e-12,8.4899170095848314e-15,2.265760680410186e-11,0.0036221797682052972,0.016516343839869285,3.5837376843195833e-07,0.00069710410356165831,2.5649006469420953e-07,0.0026781429250299915,0.0066866662360408856,6.340549887061367e-10,2.2881170191627877e-05,0.0010533982438622653,2.1965386151305561e-08,1.847246504239071e-09,5.0970022712740153e-15
3.56699698421048e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629073245525107,0.076536749079031463,1.0626213103936894e-07,6.5483927756853167e-09,1.2287842467198186e-08,0.0742753943707955,0.029112468525878031,4.5487431238418219e-08,1.849154945387945e-10,2.4559072965256757e-06,8.8786802924846691e-17,1.2451355257234546e-06,4.2533103651853701e-14,1.2468606721196634e-14,4.6792538748972332e-11,1.5705892460021933e-12,8.487711658923016e-15,2.2770260775277502e-11,0.0036214044717525211,0.016507516138196263,3.5889934651031461e-07,0.00069725645864863605,2.5681701386039294e-07,0.0026809754303405613,0.0066922871495769965,6.3385350816872558e-10,2.2888125689407868e-05,0.0010538628000345677,2.1972082743306063e-08,1.8482087159712957e-09,5.0958178575475265e-15
3.5699679414149654e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629124783231149,0.076520251347199073,1.0516372878765981e-07,6.5489437769296704e-09,1.2298346782635007e-08,0.074307976762004693,0.02912127914015733,4.5661573880998421e-08,1.8523845555429465e-10,2.458943988449632e-06,8.9339636441126741e-17,1.2454343240501519e-06,4.2706433576046662e-14,1.2492421982670441e-14,4.6817926281123494e-11,1.5737983632921861e-12,8.4855222897979036e-15,2.2883373686299942e-11,0.0036206297487016773,0.016498700756162585,3.5942504371056562e-07,0.00069740862445840767,2.5714396523417287e-07,0.0026838073781726276,0.0066979058507884316,6.3365220097736472e-10,2.2895070843911179e-05,0.0010543269079557587,2.1978769370676666e-08,1.8491698897904893e-09,5.0946334518674766e-15
3.572938898619451e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3062917537586563,0.076503768132000577,1.0407667681028591e-07,6.5494888946446366e-09,1.2308844981160273e-08,0.074340529793292684,0.029130077445474419,4.5836205983082867e-08,1.8556159220247271e-10,2.4619813865476664e-06,8.9895404210392838e-17,1.2457328212978779e-06,4.2880292074042428e-14,1.2516262901852893e-14,4.6843289484167142e-11,1.5770118057653836e-12,8.4833487644584339e-15,2.2996946935393187e-11,0.0036198555984498855,0.016489897670743013,3.5995085950572895e-07,0.00069756060133450276,2.5747091856660526e-07,0.0026866387671719699,0.0067035223388958835,6.3345106707298121e-10,2.2902005674497166e-05,0.0010547905682639531,2.1985446052059103e-08,1.8501300271453933e-09,5.0934490578467625e-15
3.5759098558239363e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3062922502589866,0.076487299412952806,1.0300085792310055e-07,6.5500281456806082e-09,1.2319337063567972e-08,0.074373053506699482,0.029138863465019166,4.6011328318361383e-08,1.858849041949022e-10,2.4650194879598003e-06,9.0454118798424565e-17,1.2460310179947032e-06,4.3054680115963481e-14,1.2540129466766016e-14,4.6868628390802655e-11,1.5802295753965979e-12,8.4811909464640074e-15,2.311098192333892e-11,0.0036190820203950715,0.016481106858962702,3.6047679336652658e-07,0.00069771238961948031,2.5779787360840556e-07,0.0026894695959889777,0.0067091366131271238,6.332501063979247e-10,2.2908930200464898e-05,0.0010552537815959016,2.1992112806084475e-08,1.8510891294102983e-09,5.0922646795333213e-15
3.578880813028422e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629273735794232,0.076470845169612764,1.0193615614988582e-07,6.5505615468540694e-09,1.2329823030664909e-08,0.074405547944182374,0.029147637221928882,4.6186941660363879e-08,1.8620839124344257e-10,2.4680582898308757e-06,9.1015792810105355e-17,1.2463289146673791e-06,4.3229598672097317e-14,1.2564021665413595e-14,4.689394303368423e-11,1.5834516741551285e-12,8.479048700671909e-15,2.3225480053476921e-11,0.0036183090139359614,0.016472328297896972,3.610028447661537e-07,0.00069786398965511975,2.5812483011132076e-07,0.0026922998632785398,0.0067147486727169815,6.3304931889268989e-10,2.29158444410842e-05,0.0010557165485872665,2.1998769651328483e-08,1.8520471979951896e-09,5.0910803207199813e-15
3.5818517702329073e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629321508010338,0.076454405381577648,1.0088245670993233e-07,6.5510891149476224e-09,1.2340302883270643e-08,0.074438013147615487,0.029156398739288464,4.636304678245868e-08,1.8653205306023991e-10,2.4710977893105569e-06,9.1580438889488058e-17,1.2466265118413292e-06,4.340504871289378e-14,1.2587939485781267e-14,4.691923344541928e-11,1.5866781040047775e-12,8.4769218932247823e-15,2.3340442731705446e-11,0.0036175365784720795,0.016463561964671199,3.6152901318126558e-07,0.00069801540178250935,2.5845178782844027e-07,0.0026951295677005941,0.0067203585169067319,6.3284870449529033e-10,2.2922748415594376e-05,0.0010561788698727245,2.2005416606305771e-08,1.8530042343602371e-09,5.0898959848515932e-15
3.584822727437393e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629368344998908,0.076437980028484606,9.9839646005746443e-08,6.5516108667099886e-09,1.23507766222174e-08,0.074470449158790794,0.029165148040130463,4.6539644457850594e-08,1.8685588935772668e-10,2.4741379835533221e-06,9.2148069719860374e-17,1.2469238100406657e-06,4.3581031208962646e-14,1.2611882915836646e-14,4.6944499658568686e-11,1.5899088669038429e-12,8.474810391538327e-15,2.3455871366481589e-11,0.0036167647134037599,0.016454807836460791,3.620552980852024e-07,0.00069816662634179013,2.5877874651222612e-07,0.0026979587079197713,0.0067259661449445354,6.3264826314597899e-10,2.2929642143167375e-05,0.0010566407460855969,2.2012053689530634e-08,1.8539602398665657e-09,5.0887116759632208e-15
3.587793684641878e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.306294142492059,0.07642156909001073,9.8807611610883032e-08,6.5521268188560465e-09,1.2361244248350051e-08,0.074502856019418237,0.029173885147435206,4.6716735459578689e-08,1.8717989984862144e-10,2.4771788697184632e-06,9.2718698023810353e-17,1.2472208097881958e-06,4.3757547131071291e-14,1.2635851943529432e-14,4.6969741705648173e-11,1.5931439648051164e-12,8.4727140642890806e-15,2.3571767368821693e-11,0.0036159934181321284,0.016446065890491083,3.6258169895340729e-07,0.00069831766367230738,2.591057059160542e-07,0.002700787282605015,0.006731571556085756,6.324479947833984e-10,2.2936525642945984e-05,0.0010571021778580413,2.2018680919464466e-08,1.8549152159053696e-09,5.0875273978708933e-15
3.590764641846364e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629459223071215,0.076405172545873062,9.7786242257902663e-08,6.5526369880668411e-09,1.2371705762526004e-08,0.07453523377112517,0.029182610084131037,4.6894320560515006e-08,1.8750408424592949e-10,2.4802204449700726e-06,9.3292336563291542e-17,1.2475175116054136e-06,4.3934597450142297e-14,1.265984655679152e-14,4.6994959619127302e-11,1.5963833996559012e-12,8.4706327814022322e-15,2.3688132152301663e-11,0.0036152226920591166,0.016437336104037095,3.631082152663716e-07,0.00069846851411271816,2.5943266579509619e-07,0.0027036152904302817,0.0067371747495921048,6.3224789934252802e-10,2.294339893405209e-05,0.0010575631658213025,2.2025298314493473e-08,1.8558691639535117e-09,5.0863431538191336e-15
3.593735599050849e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629503269028807,0.076388790375828255,9.6775427826452593e-08,6.5531413909896064e-09,1.2382161165615182e-08,0.074567582455457193,0.029191322873094387,4.7072400533362467e-08,1.8782844226294255e-10,2.4832627064770452e-06,9.3868998139688583e-17,1.2478139160125098e-06,4.4112183137250803e-14,1.26838667435371e-14,4.7020153431428948e-11,1.5996271733980089e-12,8.4685664140396732e-15,2.3804967133057377e-11,0.0036144525345874487,0.016428618454423529,3.6363484650014557e-07,0.00069861917800076217,2.5975962590357796e-07,0.0027064427300743437,0.0067427757247319024,6.3204797676149743e-10,2.2950262035531679e-05,0.0010580237106053113,2.2031905893015201e-08,1.85682208536079e-09,5.0851589478192636e-15
3.596706556255335e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629546389506651,0.076372422559672679,9.5775059331469613e-08,6.5536400442377901e-09,1.2392610458499937e-08,0.074599902113878666,0.029200023537149823,4.7250976150652502e-08,1.8815297361323872e-10,2.4863056514130748e-06,9.4448695593882284e-17,1.2481100235283855e-06,4.4290305163622211e-14,1.2707912491662807e-14,4.7045323174930459e-11,1.6028752879677462e-12,8.4665148345881226e-15,2.3922273729784988e-11,0.0036136829451206462,0.016419912919024712,3.6416159213205016e-07,0.0006987696556733867,2.6008658599639307e-07,0.0027092696002201083,0.0067483744807807829,6.318482269774436e-10,2.2957114966398957e-05,0.0010584838128387432,2.2038503673380943e-08,1.8577739814912783e-09,5.0839747837640762e-15
3.59967751345982e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3062958858692672,0.076356069077242295,9.4785028911504179e-08,6.5541329643910737e-09,1.2403053642074994e-08,0.074632192787771931,0.029208712099070302,4.7430048184744024e-08,1.8847767801068265e-10,2.4893492769566429e-06,9.503144180631499e-17,1.2484058346706425e-06,4.4468964500629895e-14,1.2731983789047778e-14,4.7070468881963645e-11,1.6061277452959433e-12,8.4644779166473027e-15,2.4040053363741323e-11,0.0036129139230630263,0.016411219475264378,3.6468845164663735e-07,0.00069891994746683242,2.6041354583085137e-07,0.0027120958995554044,0.0067539710170207226,6.316486499221752e-10,2.2963957745661038e-05,0.0010589434731494089,2.204509167384681e-08,1.858724853844614e-09,5.0827906646602303e-15
3.602648470664306e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629629863705082,0.07633972990841241,9.3805229817163861e-08,6.5546201679953873e-09,1.2413490717247398e-08,0.074664454518437978,0.029217388581577311,4.7609617407821424e-08,1.8880255516942594e-10,2.492393580291016e-06,9.5617249697055648e-17,1.2487013499555871e-06,4.4648162119792461e-14,1.2756080623553774e-14,4.7095590584813744e-11,1.6093845473079497e-12,8.4624555350182809e-15,2.4158307458744185e-11,0.0036121454678196977,0.016402538100615541,3.6521542452286259e-07,0.00069907005371644512,2.6074050516298811e-07,0.0027149216267730318,0.0067595653327400104,6.3144924553157818e-10,2.2970790392239992e-05,0.0010594026921638834,2.2051669912692637e-08,1.8596747037635813e-09,5.0816065944688047e-15
3.605619427868791e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629670222251881,0.076323405033097869,9.2835556399675397e-08,6.5551016715629408e-09,1.2423921684936436e-08,0.074696687347097279,0.029226053007340869,4.7789684591891772e-08,1.8912760480390619e-10,2.495438558604246e-06,9.6206132225865038e-17,1.2489965698982505e-06,4.4827898992771557e-14,1.2780202983025341e-14,4.7120688315720006e-11,1.6126456959236129e-12,8.4604475656919715e-15,2.4277037441172713e-11,0.0036113775787965643,0.016393868772600535,3.6574251023942137e-07,0.00069921997475681146,2.6106746374906586e-07,0.0027177467805697881,0.0067651574272342765,6.3125001374173621e-10,2.2977612925018926e-05,0.0010598614705073942,2.2058238408165214e-08,1.8606235325734469e-09,5.0804225772341331e-15
3.608590385073277e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629709664971311,0.076307094431252651,9.187590409956383e-08,6.55557749157224e-09,1.2434346546073596e-08,0.074728891314888926,0.029234705398979679,4.7970250508784136e-08,1.8945282662884792e-10,2.4984842090891562e-06,9.679810239226084e-17,1.2492914950123773e-06,4.5008176091369501e-14,1.280435085528986e-14,4.7145762106876501e-11,1.6159111930573132e-12,8.4584538858376339e-15,2.4396244739967662e-11,0.0036106102554003226,0.01638521146879085,3.6626970828515291e-07,0.00069936971092177938,2.6139442134859142e-07,0.0027205713596472505,0.0067707472998056019,6.3105095448115739e-10,2.2984425362892829e-05,0.0010603198088043116,2.2064797178388842e-08,1.8615713418028339e-09,5.079238615686699e-15
