Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58)
1.3376458208549252e-07,0.09977366400000001,0.80000000000000004,0.0,0.27399877727924427,0.095850729378105265,0.094420033962261396,3.2453805484012023e-16,2.9214457336617864e-15,2.3227449782991305e-05,2.107461393479298e-06,4.2559033486715271e-14,2.5281871192694023e-14,4.7363993460161384e-10,2.228448054272466e-29,1.2159807207430124e-09,1.1817600958608262e-20,3.0110192598515286e-22,2.8666823786701171e-18,3.0478022094486087e-22,2.1814136823476791e-14,6.585308612700503e-23,0.0041272766748588902,0.011157802879986765,4.0808021178552792e-09,3.2296266571603742e-12,3.9589914600261089e-05,5.2521201961234978e-12,1.3304081802227566e-06,1.8529786840570247e-05,2.1729926485384319e-08,2.9283618877567525e-07,4.5935513849731897e-14,5.0871341885393249e-20,8.4447584712941466e-13
1.3409121280377432e-07,0.09977366400000001,0.80000000000000004,0.0,0.2739736236045528,0.095850991735582661,0.094407346092457337,3.2827249404516281e-16,2.9487606211095121e-15,2.3390510050782962e-05,2.1247082745739812e-06,4.2858416835428053e-14,2.5457584370536041e-14,4.7578931377152731e-10,2.2703461996775936e-29,1.2208428929660901e-09,1.1955267353510117e-20,3.0399276139032111e-22,2.8995020147822226e-18,3.0851761830393292e-22,2.1958357663324378e-14,6.6786485482322386e-23,0.0041269114954794088,0.011183161230438041,4.0900275080028428e-09,3.2432208835509534e-12,3.9662779075751869e-05,5.2938554001599088e-12,1.3385391715763325e-06,1.8607077191165155e-05,2.1872181020345007e-08,2.9490244858891957e-07,4.6325580027447094e-14,5.1325454365223107e-20,8.5130879370673866e-13
1.3441784352205612e-07,0.09977366400000001,0.80000000000000004,0.0,0.27394847814594819,0.095851253891074961,0.094394662256306994,3.3204020163545744e-16,2.9762476452137121e-15,2.355408340081889e-05,2.1420477243686727e-06,4.3159153503249381e-14,2.5634070057424183e-14,4.7794279576679286e-10,2.3129238980098146e-29,1.2257038751412777e-09,1.209418307303186e-20,3.0690285143027096e-22,2.9325993773001156e-18,3.1229088982031553e-22,2.2103145371257269e-14,6.7730744384813018e-23,0.0041265462952927729,0.011208511420466621,4.0992499504880377e-09,3.2568281065173258e-12,3.9735472106761336e-05,5.335783549652325e-12,1.346693873259038e-06,1.8684473507069138e-05,2.201498208662734e-08,2.9697507640873525e-07,4.6717781325569299e-14,5.1782410046042201e-20,8.5817758497736016e-13
1.3474447424033793e-07,0.09977366400000001,0.80000000000000004,0.0,0.27392334089533049,0.095851515841706633,0.094381982451668761,3.358413853705361e-16,3.0039073542051927e-15,2.3718168936189194e-05,2.1594799497509822e-06,4.3461246107866822e-14,2.5811329563117281e-14,4.8010037491236501e-10,2.3561903958854711e-29,1.2305636333793972e-09,1.2234356143326925e-20,3.0983226904430581e-22,2.9659759769773984e-18,3.1610028234809334e-22,2.2248500455404401e-14,6.8685961255305179e-23,0.0041261810772878407,0.011233853454148417,4.108469446695532e-09,3.2704483330922307e-12,3.9807995062259987e-05,5.3779049428465057e-12,1.3548722843201215e-06,1.8761975468613798e-05,2.2158330106949617e-08,2.9905405853275511e-07,4.7112123862570942e-14,5.2242219313663099e-20,8.6508229421346913e-13
1.3507110495861973e-07,0.09977366400000001,0.80000000000000004,0.0,0.27389821184468599,0.095851777584674405,0.094369306676402948,3.3967625372420697e-16,3.031740296677021e-15,2.388276576548204e-05,2.1770051570584208e-06,4.3764697264203958e-14,2.5989364194759284e-14,4.8226204553597711e-10,2.4001550410556525e-29,1.2354221342596117e-09,1.2375794619265745e-20,3.1278108729160166e-22,2.9996333283875448e-18,3.1994604384989788e-22,2.2394423420569774e-14,6.9652235146025538e-23,0.0041258158443810622,0.01125918733555605,4.1176859978811777e-09,3.2840815714129523e-12,3.9880349300277265e-05,5.4202199091597312e-12,1.363074403881087e-06,1.8839582756689242e-05,2.2302225493501736e-08,3.0113938133494699e-07,4.7508613561246143e-14,5.2704892325660972e-20,8.7202299444256703e-13
1.3536507260507334e-07,0.09977366400000001,0.80000000000000004,0.0,0.27387560270352734,0.095852012973532894,0.094357901922010212,3.4315660846066999e-16,3.0569385132419172e-15,2.4031339335830788e-05,2.1928575132746883e-06,4.4038967025678405e-14,2.615025917417262e-14,4.8421104262511558e-10,2.4403279457111754e-29,1.2397936827622333e-09,1.2504177849928665e-20,3.1545167173771878e-22,3.0301662421664246e-18,3.2343853039296338e-22,2.2526240042036705e-14,7.0531417777219818e-23,0.0041254871243773372,0.011281980861991879,4.1259783772581131e-09,3.296362618241332e-12,3.9945324974639326e-05,5.4584691756044669e-12,1.3704765815802924e-06,1.890951910684864e-05,2.2432199675703778e-08,3.0302158193644954e-07,4.7867293478320253e-14,5.3123753348484054e-20,8.7830045710759562e-13
1.3565904025152696e-07,0.09977366400000001,0.80000000000000004,0.0,0.27385300019219927,0.095852248190025122,0.094346500428120428,3.466645701353537e-16,3.082277894042302e-15,2.4180325694581157e-05,2.2087855011801514e-06,4.4314341232440886e-14,2.6311784011504439e-14,4.8616334508821087e-10,2.4810809626198052e-29,1.2441641623961955e-09,1.2633598519326936e-20,3.1813808340671867e-22,3.0609289039749928e-18,3.2696085952790339e-22,2.2658517416667631e-14,7.1419710443533573e-23,0.0041251583966357705,0.011304767791346095,4.1342683735000733e-09,3.3086542171613599e-12,4.0010166053577096e-05,5.4968757391633191e-12,1.3778979619498544e-06,1.8979540281631756e-05,2.2562617856166191e-08,3.0490889768649391e-07,4.8227720335720679e-14,5.3544948232891433e-20,8.8460718432267466e-13
1.3595300789798057e-07,0.09977366400000001,0.80000000000000004,0.0,0.27383040430503153,0.095852483232251137,0.094335102193177714,3.502002921924252e-16,3.1077588397758148e-15,2.4329724203326536e-05,2.224789270049006e-06,4.4590821785141451e-14,2.6473939654239767e-14,4.8811894879621589e-10,2.5224211197104158e-29,1.2485335497524229e-09,1.2764062559129124e-20,3.2084037581203591e-22,3.091922425703858e-18,3.3051321411434259e-22,2.2791255905588598e-14,7.2317186674845435e-23,0.0041248296631387592,0.011327548126580822,4.1425559873605357e-09,3.3209563740394413e-12,4.0074873504366647e-05,5.5354398250212203e-12,1.3853385444751452e-06,1.9049646049577401e-05,2.2693480331193639e-08,3.0680131881070824e-07,4.8589899609156634e-14,5.3968485583572133e-20,8.9094322881577062e-13
1.3621757877978884e-07,0.09977366400000001,0.80000000000000004,0.0,0.27381007366559312,0.095852694619721471,0.094324846566844145,3.534063043696979e-16,3.1308130603259442e-15,2.4464534724709635e-05,2.2392575778379469e-06,4.4840601777781701e-14,2.662041985304049e-14,4.8988181128673927e-10,2.5601351296628471e-29,1.2524650453664053e-09,1.2882377194355275e-20,3.2328606129928195e-22,3.1200149014841936e-18,3.3373615672339977e-22,2.2911115095064241e-14,7.3132828341880253e-23,0.0041245337996740497,0.011348044792766403,4.1500128039119488e-09,3.3320373479666149e-12,4.0132996751680157e-05,5.5702824034313186e-12,1.3920514861962298e-06,1.9112813376882929e-05,2.2811636670284295e-08,3.0850885487942918e-07,4.8917361078019003e-14,5.435167630083982e-20,8.9667077858258527e-13
1.364821496615971e-07,0.09977366400000001,0.80000000000000004,0.0,0.27378974838311304,0.095852905863207563,0.094314593577866021,3.5663503963477088e-16,3.1539825656903242e-15,2.4599678113090595e-05,2.2537874971361506e-06,4.5091280831804691e-14,2.6767412458605929e-14,4.9164734143542771e-10,2.5983356912846391e-29,1.2563956208635142e-09,1.3001546130255054e-20,3.2574469271815499e-22,3.1482960904361043e-18,3.369837028288993e-22,2.3031348338095145e-14,7.3956022791510971e-23,0.0041242379345027514,0.011368536122269209,4.1574676926824375e-09,3.3431268840047103e-12,4.0191013232914922e-05,5.6052529672390711e-12,1.3987799809502846e-06,1.9176048869265308e-05,2.2930153336414335e-08,3.1022051137007339e-07,4.9246245823802293e-14,5.4736772895025484e-20,9.0242215613647768e-13
1.3674672054340537e-07,0.09977366400000001,0.80000000000000004,0.0,0.27376942845356428,0.095853116961412493,0.09430434322511172,3.5988661081768306e-16,3.1772676484858616e-15,2.4735153910569419e-05,2.2683791360113692e-06,4.5342860329077418e-14,2.6914918158104191e-14,4.9341553623637766e-10,2.6370280710485518e-29,1.2603252597880853e-09,1.3121573730165288e-20,3.2821630924610966e-22,3.1767668082836336e-18,3.4025598720233943e-22,2.315195589346045e-14,7.4786824501925782e-23,0.0041239420689817095,0.011389022117244223,4.1649206539666685e-09,3.3542249857797425e-12,4.0248923638322833e-05,5.6403516465222326e-12,1.4055240284307502e-06,1.9239352358769485e-05,2.3049030545750567e-08,3.1193628126165254e-07,4.9576560458560082e-14,5.5123784363649719e-20,9.0819739958194615e-13
1.3701129142521364e-07,0.09977366400000001,0.80000000000000004,0.0,0.27374911387295248,0.095853327913066222,0.094294095507450409,3.6316113104971503e-16,3.2006686014954754e-15,2.487096166161137e-05,2.2830326022929001e-06,4.5595341650303895e-14,2.7062937637584651e-14,4.9518639268503423e-10,2.6762175812377056e-29,1.2642539458736472e-09,1.3242464369786206e-20,3.3070095011409316e-22,3.2054278723337476e-18,3.4355314502359676e-22,2.32729380185299e-14,7.5625288229244625e-23,0.0041236462044410126,0.011409502779845072,4.1723716885943848e-09,3.3653316591508022e-12,4.0306728653451937e-05,5.6755786613662827e-12,1.4122836283570415e-06,1.9302723677695628e-05,2.3168268501233254e-08,3.1365615756619621e-07,4.9908305451529077e-14,5.5512713303704229e-20,9.1399654691816896e-13
1.372216479724238e-07,0.09977366400000001,0.80000000000000004,0.0,0.27373296585317469,0.095853495532316979,0.094285949572523953,3.6578110792691392e-16,3.2193572490750728e-15,2.4979177062446948e-05,2.2947275580710356e-06,4.5796730439896198e-14,2.7180992922553128e-14,4.9659627289217286e-10,2.7077349288126786e-29,1.2673768976681595e-09,1.3339201601484271e-20,3.3268577334298209e-22,3.2283522568578482e-18,3.461925087063031e-22,2.3369396658404627e-14,7.6297443198028339e-23,0.0041234109683178288,0.011425782859666264,4.1782945261875735e-09,3.3741685371389105e-12,4.0352613843136087e-05,5.7036788572952826e-12,1.4176691885827163e-06,1.9353157605872396e-05,2.326333048276587e-08,3.1502653257548086e-07,5.0173092922852433e-14,5.5823316012963294e-20,9.1862445010808512e-13
1.3743200451963398e-07,0.09977366400000001,0.80000000000000004,0.0,0.27371682121030549,0.095853663057523283,0.094277805302119586,3.6841572115592943e-16,3.2381194778364018e-15,2.5087601798281139e-05,2.3064617207385771e-06,4.5998690892814927e-14,2.7299373776164246e-14,4.9800783228292251e-10,2.7395726436934589e-29,1.2704992289490226e-09,1.3436489398420594e-20,3.3467887465959023e-22,3.2513979008202036e-18,3.4884775041043936e-22,2.3466092376646552e-14,7.6974504371475747e-23,0.0041231757342828001,0.011442059571008054,4.1842161467330385e-09,3.3830108387761279e-12,4.0398433179762604e-05,5.7318603667704928e-12,1.4230645801687692e-06,1.9403634223278228e-05,2.3358620753115382e-08,3.1639949562242741e-07,5.0438788497550105e-14,5.6135137338028033e-20,9.2326750737041042e-13
1.3764236106684416e-07,0.09977366400000001,0.80000000000000004,0.0,0.27370067994237968,0.095853830488081646,0.094269662695670067,3.7106502801095614e-16,3.2569554351592675e-15,2.5196235643347721e-05,2.3182351441703126e-06,4.6201223701472001e-14,2.7418080541730142e-14,4.9942106934901602e-10,2.7717334586889734e-29,1.2736209317925291e-09,1.3534329976652941e-20,3.3668027385403721e-22,3.2745652171958158e-18,3.5151893867661325e-22,2.3563025300715021e-14,7.7656499649340379e-23,0.0041229405029694936,0.011458332914951052,4.1901365505844423e-09,3.3918585665964545e-12,4.044418700156331e-05,5.7601232831680157e-12,1.4284698029964914e-06,1.94541534459633e-05,2.3454139415587263e-08,3.177750432393876e-07,5.0705393191779175e-14,5.6448179406567374e-20,9.279257376614927e-13
1.3785271761405433e-07,0.09977366400000001,0.80000000000000004,0.0,0.27368454204744486,0.095853997823398526,0.094261521752608338,3.7372908588798131e-16,3.2758652684895426e-15,2.5305078372822303e-05,2.3300478821456062e-06,4.6404329557810854e-14,2.7537113562117218e-14,5.0083598258275336e-10,2.8042201253434215e-29,1.2767419983483446e-09,1.3632725557179678e-20,3.3868999073775261e-22,3.29785461960426e-18,3.5420614222789821e-22,2.3660195557510162e-14,7.8343457043573645e-23,0.0041227052750014998,0.011474602892575325,4.1960557381971414e-09,3.4007117230329873e-12,4.0489875644901604e-05,5.7884676948136318e-12,1.4338848569532994e-06,1.9504715190078995e-05,2.3549886573564885e-08,3.1915317197189091e-07,5.0972908470975933e-14,5.6762444815221684e-20,9.3259915989544777e-13
1.380630741612645e-07,0.09977366400000001,0.80000000000000004,0.0,0.27366840752356009,0.09585416506289024,0.094253382472367794,3.7640795230326407e-16,3.2948491253399537e-15,2.5414129762821308e-05,2.3418999883483198e-06,4.6608009153316949e-14,2.7656473179746409e-14,5.0225257047701559e-10,2.837035414032051e-29,1.2798624208390202e-09,1.3731678365939679e-20,3.4070804514368896e-22,3.3212665222950611e-18,3.5690942994902776e-22,2.3757603273373783e-14,7.9035404678574299e-23,0.0041224700509925865,0.011490869504960406,4.2019737099233335e-09,3.4095703105333197e-12,4.0535499444275349e-05,5.8168936901173452e-12,1.4393097419326616e-06,1.9555319371878781e-05,2.3645862329895829e-08,3.2053387837863549e-07,5.1241335814198118e-14,5.7077936167653392e-20,9.3728779294414946e-13
1.3827343070847467e-07,0.09977366400000001,0.80000000000000004,0.0,0.27365227636879691,0.095854332205982717,0.094245244854382085,3.7910168489391865e-16,3.3139071532894983e-15,2.5523389590400867e-05,2.353791516366833e-06,4.6812263179017159e-14,2.7776159736593512e-14,5.0367083152526672e-10,2.8701821140572005e-29,1.2829821915595023e-09,1.3831190633812276e-20,3.4273445692622344e-22,3.3448013401530175e-18,3.5962887089272378e-22,2.3855248574090292e-14,7.9732370791438487e-23,0.0041222348315468598,0.011507132753185281,4.2078904661244453e-09,3.4184343315597253e-12,4.0581058732319026e-05,5.8454013576671655e-12,1.4447444578337296e-06,1.9605965907718493e-05,2.3742066786915319e-08,3.2191715903148012e-07,5.15106766852209e-14,5.7394656056689525e-20,9.4199165563726804e-13
1.3848378725568484e-07,0.09977366400000001,0.80000000000000004,0.0,0.27363614858123847,0.095854499252111425,0.09423710889808519,3.8181034141899834e-16,3.3330394999829116e-15,2.5632857633555703e-05,2.3657225196940521e-06,4.7017092325475974e-14,2.7896173574189463e-14,5.0509076422155837e-10,2.903663033744596e-29,1.2861013028766498e-09,1.3931264596617098e-20,3.4476924596104167e-22,3.368459488708322e-18,3.6236453429417517e-22,2.3953131584887557e-14,8.0434383732209615e-23,0.0041219996172588936,0.011523392638328403,4.2138060071943123e-09,3.4273037885856102e-12,4.0626553839806292e-05,5.8739907860856982e-12,1.4501890045609904e-06,1.9656654714056627e-05,2.3838500046459164e-08,3.2330301051543369e-07,5.1780932558042669e-14,5.7712607083802729e-20,9.4671076676227726e-13
1.389045003501052e-07,0.09977366400000001,0.80000000000000004,0.0,0.27360390310012639,0.095854833051266145,0.094220841968295277,3.8727265791639549e-16,3.3715277405118076e-15,2.5852417483255203e-05,2.3897031657684847e-06,4.7428478740616068e-14,2.8137184455529241e-14,5.0793563853744978e-10,2.9716388611064915e-29,1.292337517125018e-09,1.413310657500289e-20,3.4886403539734709e-22,3.4161474432393484e-18,3.6788480630474877e-22,2.4149611234858628e-14,8.1853664063881149e-23,0.0041215292064878412,0.011555902323680547,4.2256334454381261e-09,3.4450590205896443e-12,4.0717352826920583e-05,5.9314152806753511e-12,1.4611075901368493e-06,1.9758158804577798e-05,2.4032053377916574e-08,3.2608241238238226e-07,5.2324195188042402e-14,5.835221294113046e-20,9.5619480924682178e-13
1.3932521344452558e-07,0.09977366400000001,0.80000000000000004,0.0,0.27357167106511909,0.095855166456022739,0.094204581678476146,3.9279536630413705e-16,3.4103150294079258e-15,2.6072807554599746e-05,2.4138423526036969e-06,4.784217391400055e-14,2.8379508547127723e-14,5.1078718138909309e-10,3.0409857468697673e-29,1.2985710039388195e-09,1.4337222286455827e-20,3.5299257288595882e-22,3.4643337230071919e-18,3.734708035053537e-22,2.4347043214013515e-14,8.3293474742373865e-23,0.004121058823251169,0.011588398569633814,4.2374560276854406e-09,3.4628360265530348e-12,4.0807899014705708e-05,5.9891678851177045e-12,1.4720654979906537e-06,1.9859830977177823e-05,2.4226523128830021e-08,3.2887205692209637e-07,5.2871135465802987e-14,5.899677452054186e-20,9.6574006985352065e-13
1.3974592653894595e-07,0.09977366400000001,0.80000000000000004,0.0,0.27353945246129119,0.095855499462192531,0.094188328024110951,3.9837893303455791e-16,3.4494025502178399e-15,2.6294026105198951e-05,2.4381405047015398e-06,4.8258183353518618e-14,2.8623148565248591e-14,5.136453807506792e-10,3.1117268523742527e-29,1.3048017047924725e-09,1.4543629795370789e-20,3.571550182041176e-22,3.5130216753755621e-18,3.7912308627675379e-22,2.4545428504231642e-14,8.4754046659617297e-23,0.0041205884719774464,0.011620881384796731,4.2492737569470757e-09,3.480634826624837e-12,4.0898194982675229e-05,6.0472493121633368e-12,1.4830627275175655e-06,1.9961670567258338e-05,2.442191009573577e-08,3.316719172867517e-07,5.3421765151501449e-14,5.9646312600374859e-20,9.7534669736279714e-13
1.4016663963336632e-07,0.09977366400000001,0.80000000000000004,0.0,0.2735072472738922,0.09585583206572551,0.094172081000687705,4.0402382650128425e-16,3.4887914875567481e-15,2.6516071407541228e-05,2.4625980450327013e-06,4.8676512559706478e-14,2.8868107219066984e-14,5.1651022460636881e-10,3.1838856526838732e-29,1.3110295622648758e-09,1.4752347245172904e-20,3.6135153147395931e-22,3.5622146579238866e-18,3.848422178324228e-22,2.4744768078573961e-14,8.6235612538679526e-23,0.004120118156956439,0.011653350777769389,4.2610866362652313e-09,3.4984554410675369e-12,4.0988243280881397e-05,6.1056602760124475e-12,1.4940992781674315e-06,2.0063676911897958e-05,2.461821506719134e-08,3.3448196683755338e-07,5.3976096002815706e-14,6.0300847955225267e-20,9.8501483987981137e-13
1.405873527277867e-07,0.09977366400000001,0.80000000000000004,0.0,0.27347505548834178,0.095856164262705962,0.094155840603699442,4.0973051704095401e-16,3.5284830271090866e-15,2.6738941748938232e-05,2.4872153950359884e-06,4.9097167025753468e-14,2.9114387210679335e-14,5.1938170095046821e-10,3.2574859397430007e-29,1.3172545200242786e-09,1.4963392858310649e-20,3.6558227316297865e-22,3.6119160384570923e-18,3.9062876424949988e-22,2.4945062901311629e-14,8.7738406941760404e-23,0.0041196478823433509,0.011685806757143534,4.272894668675269e-09,3.5162978902297456e-12,4.1078046430037178e-05,6.1644014922310946e-12,1.505175149434908e-06,2.0165849349862805e-05,2.4815438823822916e-08,3.3730217914413668e-07,5.453413977483371e-14,6.0960401356194691e-20,9.9474464483459404e-13
1.4100806582220706e-07,0.09977366400000001,0.80000000000000004,0.0,0.27344287709022569,0.095856496049348511,0.094139606828644112,4.1549947693466046e-16,3.5684783556294276e-15,2.6962635431465215e-05,2.5119929746176373e-06,4.9520152237504105e-14,2.9361991235113368e-14,5.2225979778760169e-10,3.332551825551973e-29,1.3234765228132773e-09,1.5176784936248301e-20,3.6984740408454065e-22,3.6621291950126508e-18,3.9648329449845056e-22,2.5146313927954671e-14,8.926266627818401e-23,0.0041191776521629329,0.0117182493315026,4.2846978572119599e-09,3.5341621945199773e-12,4.1167606921646425e-05,6.2234736776759584e-12,1.5162903408498607e-06,2.0268187221616675e-05,2.5013582138372365e-08,3.4013252798390217e-07,5.5095908219482673e-14,6.1624993570402986e-20,1.0045362589821989e-12
1.4142877891662743e-07,0.09977366400000001,0.80000000000000004,0.0,0.27341071206529166,0.095856827421994001,0.094123379671024535,4.2133118040718551e-16,3.6087786609444019e-15,2.7187150771897245e-05,2.5369312021506102e-06,4.9945473673468029e-14,2.9610921980338006e-14,5.2514450313288215e-10,3.4091077453619897e-29,1.3296955164339236e-09,1.5392541859457335e-20,3.7414708539866938e-22,3.7128575158464041e-18,4.0240638044447679e-22,2.5348522105280614e-14,9.0808628812390475e-23,0.0041187074703134792,0.011750678509421759,4.2964962049177337e-09,3.5520483743811811e-12,4.125692721814196e-05,6.2828775504153337e-12,1.5274448519679316e-06,2.0370689869331135e-05,2.5212645775744439e-08,3.4297298734129079e-07,5.5661413085333398e-14,6.2294645360957418e-20,1.0143898284028423e-12
1.4227020510546817e-07,0.09977366400000001,0.80000000000000004,0.0,0.27334642207874521,0.095857488911265665,0.094090945190128436,4.3318472469718939e-16,3.6902989586339408e-15,2.7638639766655033e-05,2.5872912668925475e-06,5.0803147095490032e-14,3.0112774349801559e-14,5.3093369146179259e-10,3.5667890636062974e-29,1.3421242645875456e-09,1.5831224158551867e-20,3.8285074558280585e-22,3.8158732543340636e-18,4.1446052130544611e-22,2.5755813655601045e-14,9.3966625855433367e-23,0.0041177672665911212,0.011815496710200015,4.3200783900145082e-09,3.5878864426162986e-12,4.1434856931072661e-05,6.4026832356549116e-12,1.5498718316107861e-06,2.0576186869923491e-05,2.5613537039669966e-08,3.4868413457696595e-07,5.680367905610875e-14,6.3649210702316179e-20,1.0342834140110801e-12
1.430274886754248e-07,0.09977366400000001,0.80000000000000004,0.0,0.27328860668732874,0.095858082801482711,0.094061776743936398,4.4407229477716535e-16,3.7647221854637766e-15,2.8047773344347007e-05,2.6331689068586429e-06,5.1583097872815835e-14,3.0569005688960221e-14,5.3616644204397331e-10,3.7140500332527672e-29,1.3532993240289221e-09,1.6234312008727555e-20,3.9080382597263567e-22,3.9103834803713233e-18,4.2554950464065972e-22,2.6125658826518825e-14,9.6885476664370489e-23,0.0041169212851854958,0.011873787360934647,4.3412858315261452e-09,3.6202157234231305e-12,4.1594196318672204e-05,6.5116499486914839e-12,1.5701905824248139e-06,2.0761691140206694e-05,2.5977494195973728e-08,3.5385848828113806e-07,5.7844614771443638e-14,6.4885831467456616e-20,1.0524009797591473e-12
1.4378477224538145e-07,0.09977366400000001,0.80000000000000004,0.0,0.27323083441034918,0.095858675298816864,0.094032629668517942,4.551706179341811e-16,3.8401520592963877e-15,2.8459543580431487e-05,2.6795734825886636e-06,5.237070288444551e-14,3.1029577085219307e-14,5.4142041830057344e-10,3.8665338465669617e-29,1.3644638377545535e-09,1.6645351420657576e-20,3.9887137191500157e-22,4.006615998143495e-18,4.3686963420760848e-22,2.6498619493841786e-14,9.9878436956688028e-23,0.0041160755156149547,0.011932034740192516,4.3624776361676018e-09,3.6526161980874813e-12,4.1752794457393422e-05,6.6217025433017461e-12,1.5906367223984444e-06,2.0947719133096874e-05,2.6344444740757709e-08,3.5906520484194727e-07,5.8897839017024348e-14,6.6139167965435068e-20,1.0707215216100892e-12
1.445420558153381e-07,0.09977366400000001,0.80000000000000004,0.0,0.27317310517002885,0.095859266386010583,0.094003503937819949,4.6648253002856315e-16,3.9165955463868346e-15,2.8873941180077504e-05,2.7265073785326803e-06,5.3165993817365104e-14,3.1494503960921999e-14,5.4669555073658491e-10,4.0243951265916628e-29,1.3756175260748351e-09,1.7064452444582608e-20,4.070543359177882e-22,4.1045909355160177e-18,4.4842434991295021e-22,2.6874700867202454e-14,1.0294696442158267e-22,0.0041152299765247558,0.011990238897691484,4.3836538217676617e-09,3.6850879840547556e-12,4.1910664677915013e-05,6.732845241128139e-12,1.611210248715169e-06,2.1134267075090231e-05,2.6714392857701575e-08,3.6430413990609849e-07,5.9963420146599835e-14,6.7409341118748094e-20,1.0892458671342669e-12
1.4529933938529474e-07,0.09977366400000001,0.80000000000000004,0.0,0.27311541888999435,0.095859856046853223,0.093974399525838734,4.7801088727531534e-16,3.9940596242464273e-15,2.9290956996419955e-05,2.7739729630188205e-06,5.3969002282437642e-14,3.1963801665132124e-14,5.5199176997979756e-10,4.1877921515926627e-29,1.3867601192790581e-09,1.7491725959147463e-20,4.153536741760006e-22,4.2043285265383971e-18,4.6021712228721851e-22,2.7253908066849768e-14,1.0609253685972462e-22,0.0041143846855112368,0.0120483998830663,4.4048144061856243e-09,3.7176311974058571e-12,4.2067820019241694e-05,6.845082270618967e-12,1.6319111581559096e-06,2.1321331211300405e-05,2.7087342651900329e-08,3.6957515121649161e-07,6.1041426453575715e-14,6.8696471794446039e-20,1.1079748368410425e-12
1.4605662295525139e-07,0.09977366400000001,0.80000000000000004,0.0,0.27305777549521343,0.095860444266123973,0.093945316406620044,4.8975856623316636e-16,4.0725512816149585e-15,2.9710582028795163e-05,2.8219725882535889e-06,5.4779759814596022e-14,3.243748547383409e-14,5.5730900678355828e-10,4.3568869188215859e-29,1.3978913573763155e-09,1.7927283671095443e-20,4.237703465805875e-22,4.3058491111795582e-18,4.7225145256836156e-22,2.7636246124189927e-14,1.0931665233405279e-22,0.0041135396591789504,0.012106517745869348,4.4259594073021715e-09,3.7502459525187349e-12,4.2224273232411883e-05,6.9584178657152924e-12,1.652739446959141e-06,2.1508907805595685e-05,2.7463298150717051e-08,3.7487809858988324e-07,6.2131926165458832e-14,7.0000680801200774e-20,1.1269092441868203e-12
1.4681390652520803e-07,0.09977366400000001,0.80000000000000004,0.0,0.27300017491193762,0.095861031029537719,0.093916254554258463,5.0172846379269744e-16,4.1520775184227561e-15,3.0132807420890878e-05,2.870508590324693e-06,5.5598297873039301e-14,3.2915570590134697e-14,5.6264719202944235e-10,4.5318452089748385e-29,1.4090109898411242e-09,1.83712381149343e-20,4.3230531672639572e-22,4.4091731350486479e-18,4.8453087277694573e-22,2.8021719982326761e-14,1.1262082932051052e-22,0.0041126949131946745,0.012164592535571388,4.4470888430133317e-09,3.782932361756786e-12,4.2380036784372116e-05,7.072856264559431e-12,1.6736951106876838e-06,2.1696993140726942e-05,2.7842263304629546e-08,3.8021284389320702e-07,6.3234987438317767e-14,7.132208888642431e-20,1.146049895584076e-12
1.4757119009516467e-07,0.09977366400000001,0.80000000000000004,0.0,0.27294261706764567,0.095861616323694096,0.093887213942897133,5.1392349716460655e-16,4.2326453457429602e-15,3.0557624458821646e-05,2.9195832892062532e-06,5.6424647841427072e-14,3.3398072144466945e-14,5.6800625672983086e-10,4.7128366513351551e-29,1.4201187753637062e-09,1.8823702652574949e-20,4.4095955191921315e-22,4.5143211491116728e-18,4.9705894579798351e-22,2.8410334496601621e-14,1.160066068587188e-22,0.0041118504623384898,0.012222624301562273,4.4682027312420699e-09,3.8156905351770088e-12,4.2535122861996772e-05,7.1884017082332402e-12,1.694778144101505e-06,2.1885583518447111e-05,2.8224241988070887e-08,3.8557925101870881e-07,6.4350678351348136e-14,7.2660816733399585e-20,1.1653975904113493e-12
1.4832847366512132e-07,0.09977366400000001,0.80000000000000004,0.0,0.27288510189099108,0.095862200136029141,0.093858194546727461,5.26346603867523e-16,4.3142617857345704e-15,3.0985024569134422e-05,2.9691989887663908e-06,5.7258841028074084e-14,3.3885005194795637e-14,5.7338613203040327e-10,4.9000347896127395e-29,1.4312144816050579e-09,1.9284791472942483e-20,4.4973402318199031e-22,4.6213138093984344e-18,5.0983926546195782e-22,2.8802094435132598e-14,1.1947554470258028e-22,0.0041110063205520436,0.0122806130931516,4.4893010899305432e-09,3.8485205802635738e-12,4.2689543376240735e-05,7.305058439550396e-12,1.7159885410389959e-06,2.2074675259619744e-05,2.8609238000257847e-08,3.9097718585797114e-07,6.5479066901683192e-14,7.4016984958494797e-20,1.1849531210241323e-12
