Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CHOX(53),CO2X(24)
8.824631251297352e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42377784505798033,0.049959353276352862,0.0017454915436571341,3.7667343042289307e-09,2.4941973755812734e-07,0.12482654527364498,0.042003371000774718,1.7689771056004801e-05,1.568048687212145e-09,0.0012411128061445499,3.322055338587229e-11,0.00064476330760779136,2.8415242967037792e-09,6.9446158203596084e-10,4.9241304530824854e-09,1.5510869276754887e-10,2.467497229154874e-09,4.1126162850499198e-05,0.0034348881260297388,0.0001465298672031696,0.0007722064598217344,1.9979732962278178e-10,6.7898792800614964e-08,1.6434223279313012e-07,0.00099269530525410415,0.020788513494346045,1.8582862901676976e-06,0.0023923826578840669,6.5083468156487345e-05,5.3895147313859913e-10,1.2453493293298944e-07,5.6942893075241037e-10,5.67483344987381e-15
8.84150528167868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42371585881270363,0.049884945131532764,0.0017374270853140548,3.7631399651090555e-09,2.4957685813533493e-07,0.12498422805877761,0.042019918095441332,1.7643200476136363e-05,1.5724322390894821e-09,0.0012394822624722838,3.3183302105739572e-11,0.00064499085506116262,2.8420771560542562e-09,6.9114504241879374e-10,4.9278059267650489e-09,1.5498027570609331e-10,2.4587820291656765e-09,4.1167560088025838e-05,0.0034292700893032661,0.00014611106807246117,0.00077256798713631566,1.9934870879447014e-10,6.8164186622662774e-08,1.6503057233683586e-07,0.00099624112431585376,0.020849955191383666,1.8587371225657412e-06,0.0023950552601614545,6.5148981434454641e-05,5.3575663838315859e-10,1.2456577017326699e-07,5.6991709643274901e-10,5.6608156427248687e-15
8.858379312060006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4236539114984525,0.049810651546909897,0.0017294022278240635,3.7595445249506622e-09,2.4973268832170694e-07,0.12514166503370952,0.042036383494124273,1.7596759215141204e-05,1.5768128909153542e-09,0.0012378540917116351,3.3146103944837926e-11,0.00064521794978015688,2.8426305276595642e-09,6.8784319686425266e-10,4.9314697257641528e-09,1.5485159485575258e-10,2.4500947348060372e-09,4.1208852746683653e-05,0.0034236617367933335,0.0001456947682947969,0.00077292841505623849,1.9890253283274727e-10,6.8430050954699458e-08,1.6571943393729901e-07,0.00099978707465017821,0.020911352120170725,1.8591843490257928e-06,0.0023977224870740197,6.5214329210896827e-05,5.325815626239369e-10,1.2459636236266716e-07,5.7040356429485146e-10,5.6468712547278753e-15
8.875253342441334e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42359200337584685,0.049736472346690173,0.0017214167647861835,3.7559480309216415e-09,2.4988723231803317e-07,0.12529885658152812,0.042052767630809659,1.7550446899021417e-05,1.5811906213041824e-09,0.0012362282902492608,3.3108958735683265e-11,0.00064544459296344094,2.8431844047531637e-09,6.8455599861906925e-10,4.9351218960161592e-09,1.547226532904065e-10,2.4414353013723149e-09,4.1250041096664822e-05,0.0034180630536878483,0.00014528094665875542,0.00077328774768192267,1.9845878208680324e-10,6.8696383279443165e-08,1.6640881225693458e-07,0.0010033331340764001,0.02097270406245837,1.859627991381507e-06,0.0024003843503390739,6.5279511913409011e-05,5.294261184991335e-10,1.2462671098370905e-07,5.708883407082269e-10,5.6329997258514293e-15
8.892127372822661e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42353013470310363,0.049662407355356548,0.0017134704909283237,3.7523505297315235e-09,2.5004049432109264e-07,0.12545580308473239,0.042069070936989285,1.7504263155004149e-05,1.5855654090395914e-09,0.0012346048544808693,3.3071866311977701e-11,0.000645670785804877,2.8437387806106188e-09,6.8128340081795868e-10,4.938762483253458e-09,1.545934540624002e-10,2.4328036836536613e-09,4.1291125407481181e-05,0.0034124740251729943,0.00014486958218957381,0.00077364598909498798,1.9801743711941858e-10,6.8963181082917526e-08,1.6709870197548145e-07,0.0010068792805345574,0.021034010802088172,1.8600680713332836e-06,0.0024030408616495442,6.5344529968508941e-05,5.2629017949983886e-10,1.2465681751004134e-07,5.713714320182958e-10,5.6192005019400916e-15
8.909001403203988e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42346830573605665,0.049588456397668262,0.0017055632021008521,3.7487520676364359e-09,2.5019247852355856e-07,0.12561250492523399,0.042085293841677238,1.7458207611535471e-05,1.589937233073625e-09,0.0012329837808111523,3.3034826508599162e-11,0.00064589652949355249,2.8442936485495945e-09,6.7802535648865428e-10,4.9423915330053638e-09,1.5446400020269561e-10,2.4241998359412494e-09,4.1332105947968352e-05,0.0034068946364335128,0.00014446065414545835,0.00077400314335834039,1.9757847870338442e-10,6.9230441854700769e-08,1.6778909779032015e-07,0.0010104254920850473,0.021095272124976423,1.8605046104391853e-06,0.0024056920326739964,6.5409383801637454e-05,5.2317361996676715e-10,1.2468668340647576e-07,5.7185284453179127e-10,5.605473035225586e-15
8.925875433585316e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42340651672817675,0.049514619298660238,0.0016976946952705009,3.7451526904435365e-09,2.5034318911391463e-07,0.12576896248435801,0.042101436771426692,1.7412279898274865e-05,1.5943060725259738e-09,0.0012313650656537302,3.2997839161591751e-11,0.00064612182521380879,2.8448490019288833e-09,6.7478181855623799e-10,4.9460090905998795e-09,1.5433429472101258e-10,2.4156237120370673e-09,4.1372982986283073e-05,0.0034013248726529432,0.00014405414201289115,0.00077435921451641263,1.9714188781548432e-10,6.9498163087577529e-08,1.6847999441588581e-07,0.001013971746907826,0.021156487819098506,1.8609376301412772e-06,0.0024083378750566521,6.5474073837165525e-05,5.2007631508068304e-10,1.2471631012910633e-07,5.7233258454319712e-10,5.5918167831861287e-15
8.942749463966643e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42334476793058656,0.04944089588364238,0.0016898647685138931,3.7415524435159894e-09,2.5049263027635866e-07,0.12592517614284457,0.042117500150344225,1.736647964608902e-05,1.5986719066832062e-09,0.0012297487054310776,3.2960904108155701e-11,0.00064634667414526891,2.8454048341476887e-09,6.7155273984825116e-10,4.949615201164635e-09,1.5420434060598013e-10,2.4070752652629564e-09,4.1413756789900825e-05,0.0033957647190138883,0.00014365002550534707,0.00077471420659526837,1.967076456368344e-10,6.9766342277205257e-08,1.6917138658308422e-07,0.0010175180233017523,0.021217657674475827,1.8613671517806241e-06,0.0024109784004174208,6.5538600498401026e-05,5.1699814085128937e-10,1.2474569912539877e-07,5.7281065836310837e-10,5.5782312073054907e-15
8.957936091309838e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42328922859822748,0.049374641865777606,0.0016828506543959906,3.738311514796305e-09,2.5062604541641613e-07,0.12606556021464821,0.042131889523972843,1.7325368094220544e-05,1.602598570911599e-09,0.0012282959917501886,3.2927707137436709e-11,0.00064654865715034222,2.8459054871313411e-09,6.6865889258455515e-10,4.9528509505979261e-09,1.540871717741539e-10,2.3994052881528689e-09,4.1450365168025827e-05,0.0033907687851626243,0.00014328835232189815,0.00077503278016598091,1.9631882043525284e-10,7.0008093034631677e-08,1.6979405888189284e-07,0.0010207096726597192,0.021272671180278542,1.8617507478920721e-06,0.002413350336772709,6.5596535157488175e-05,5.1424403895516478e-10,1.2477194715527675e-07,5.7323950534534681e-10,5.5660641788271181e-15
8.969482009313614e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42324702581977791,0.049324332451509002,0.0016775387546521994,3.7358471109503836e-09,2.5072679288344682e-07,0.12617215801747581,0.042142786615021931,1.7294180986678492e-05,1.6055822417982677e-09,0.0012271928118009652,3.2902496701918614e-11,0.00064670197751645533,2.846286370992976e-09,6.6646658104315865e-10,4.9553048298554695e-09,1.5399796014665881e-10,2.3935889985040661e-09,4.1478141684114146e-05,0.0033869757268752804,0.00014301466214922088,0.0007752744007927144,1.960244634284562e-10,7.0192134315578371e-08,1.702677205535716e-07,0.0010231361742432058,0.021314471178954096,1.8620405089960342e-06,0.0024151507754735951,6.5640492936333219e-05,5.1216042854405931e-10,1.2479177528574823e-07,5.735646473912696e-10,5.556851750147633e-15
8.98102792731739e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42320484216611226,0.049274076051828007,0.0016722446756498137,3.7333823538519722e-09,2.5082695107394733e-07,0.12627864208862,0.042153646969337578,1.7263053110702767e-05,1.6085644809395541e-09,0.0012260907300917759,3.2877310555045679e-11,0.00064685509011909177,2.8466674711433565e-09,6.6428098185158727e-10,4.9577534039344825e-09,1.539086356834104e-10,2.3877856094463421e-09,4.1505870189250155e-05,0.0033831871500017512,0.00014274206950826395,0.00077551552104038949,1.9573118371793655e-10,7.0376386983952943e-08,1.7074160789435399e-07,0.0010255626599244042,0.021356249466819178,1.8623286578614181e-06,0.0024169487388212402,6.5684374735339266e-05,5.1008562662232441e-10,1.2481149384856508e-07,5.7388901688579719e-10,5.5476717733114465e-15
8.992573845321165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42316267771514404,0.049223872611072347,0.0016669683539056001,3.7309172575566602e-09,2.5092652132343118e-07,0.12638501254941226,0.042164470720135315,1.723198434935197e-05,1.6115452818811518e-09,0.0012249897454861265,3.2852148645910141e-11,0.00064700799533103635,2.8470487855129552e-09,6.6210207980145544e-10,4.9601966870730977e-09,1.5381919931901756e-10,2.3819951055199834e-09,4.1533550768386109e-05,0.003379403049794841,0.00014247056814159441,0.00077575614217866506,1.9543897549401652e-10,7.0560850241544207e-08,1.7121571923558443e-07,0.0010279891228810571,0.021398005978816956,1.8626152011676822e-06,0.0024187442305115044,6.5728180688944606e-05,5.0801959437473203e-10,1.2483110329797178e-07,5.7421261580785374e-10,5.5385240824540066e-15
9.004119763324941e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42312053254428977,0.049173722073639438,0.0016617097261738825,3.7284518360268859e-09,2.5102550496639354e-07,0.12649126952105644,0.042175258000109295,1.7200974585944043e-05,1.614524638204612e-09,0.0012238898568494095,3.2827010923848607e-11,0.00064716069352406687,2.8474303120407401e-09,6.5992985966709869e-10,4.962634693466488e-09,1.5372965198359921e-10,2.3762174711680543e-09,4.1561183506326343e-05,0.003375623421507397,0.0001422001518380231,0.00077599626547338626,1.9514783298602455e-10,7.0745523290815985e-08,1.7169005291224882e-07,0.0010304155563165571,0.021439740650324959,1.8629001455848764e-06,0.0024205372542349399,6.5771910931357056e-05,5.0596229316371525e-10,1.2485060408639339e-07,5.7453544613937361e-10,5.5294085126623917e-15
9.015665681328717e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4230784067304697,0.049123624383986209,0.0016564687294456594,3.725986103132539e-09,2.5112390333629925e-07,0.1265974131246296,0.042186008941433657,1.7170023704055503e-05,1.6175025435272274e-09,0.0012227910630488953,3.2801897338440769e-11,0.00064731318506895772,2.8478120486743675e-09,6.5776430620616526e-10,4.965067437267113e-09,1.536399946028046e-10,2.3704526907376321e-09,4.1588768487728615e-05,0.0033718482603923385,0.00014193081443305815,0.00077623589218638967,1.9485775046767292e-10,7.0930405334966115e-08,1.721646072630188e-07,0.0010328419534598448,0.021481453417153917,1.8631834977458389e-06,0.0024223278136767932,6.5815565596553539e-05,5.0391368452694879e-10,1.2486999666439509e-07,5.7485750986084422e-10,5.5203248998892925e-15
9.026057007532116e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42304051011147259,0.04907858160229156,0.0016517668550113042,3.7237666887003315e-09,2.5121196256201992e-07,0.12669284553811236,0.042195653827905022,1.714221815803857e-05,1.6201814124652616e-09,0.0012218030837786889,3.2779315706934932e-11,0.00064745025108083932,2.8481557895960727e-09,6.5582099548636266e-10,4.9672524188330804e-09,1.5355920963275676e-10,2.3652753654396331e-09,4.1613554209003704e-05,0.0033684544308978034,0.00014168932816905494,0.00077645113269044603,1.9459757779290964e-10,7.1096977207490978e-08,1.7259189348516782e-07,0.0010350256742832813,0.021518976126094141,1.8634371587687799e-06,0.0024239372132552946,6.5854790287255338e-05,5.0207733725888126e-10,1.2488735783558617e-07,5.7514671338462687e-10,5.5121768372906968e-15
9.036448333735515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42300262928896132,0.049033581541949652,0.001647079165241407,3.7215470432051618e-09,2.5129954976644574e-07,0.12678818630951325,0.04220526948233979,1.7114460127447854e-05,1.6228590963485944e-09,0.001220815989586672,3.275675354905682e-11,0.00064758715027613347,2.8484996975645463e-09,6.5388306127891108e-10,4.9694331593839625e-09,1.5347833694067224e-10,2.3601084275188013e-09,4.1638301377449394e-05,0.0033650642125074167,0.00014144870642731036,0.00077666597289661283,1.9433825498674232e-10,7.1263717141505127e-08,1.7301935590520324e-07,0.0010372093553460263,0.021556480994411122,1.8636895402154361e-06,0.0024255446224255624,6.5893953966088484e-05,5.0024797217557978e-10,1.2490463204567515e-07,5.7543529897930377e-10,5.504054410573931e-15
9.046839659938913e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4229647643179914,0.048988624162592954,0.0016424056146904841,3.7193271765685401e-09,2.5138666591948254e-07,0.1268834355268337,0.042214856000022366,1.70867495279445e-05,1.625535590598034e-09,0.0012198297796509475,3.2734210828549351e-11,0.00064772388292306561,2.8488437711014575e-09,6.5195049244005999e-10,4.9716096691482281e-09,1.5339737719214714e-10,2.3549518653696686e-09,4.1663010054477349e-05,0.003361677601760856,0.00014120894480836436,0.00077688041371672296,1.9407977795921307e-10,7.1430624557706727e-08,1.7344699331974258e-07,0.0010393929917648615,0.021593967976201549,1.8639406468718107e-06,0.0024271500438631495,6.5933056730243923e-05,4.9842556160145421e-10,1.249218196193346e-07,5.7572326808518529e-10,5.4959575022287939e-15
9.057230986142312e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42292691525329879,0.048943709423892853,0.0016377461580660581,3.7171070986528931e-09,2.5147331199032907e-07,0.12697859327799224,0.042224413475901314,1.7059086275357207e-05,1.6282108906575504e-09,0.0012188444531508289,3.2711687509311389e-11,0.00064786044928921249,2.849188008734413e-09,6.5002327781671584e-10,4.973781958326417e-09,1.5331633104989706e-10,2.349805667326856e-09,4.1687680301405442e-05,0.0033582945951979382,0.00014097003894261985,0.00077709445605992408,1.9382214265011885e-10,7.1597698877438274e-08,1.7387480452804009e-07,0.0010415765786731821,0.021631437025841325,1.8641904834867773e-06,0.0024287534802401303,6.5972098676760324e-05,4.9661007797521742e-10,1.2493892088000649e-07,5.7601062212977515e-10,5.4878859957413147e-15
9.067622312345711e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4228890821493026,0.048898837285559507,0.0016331007502281493,3.7148868192619093e-09,2.5155948894747126e-07,0.12707365965082432,0.042233942004591532,1.703147028568179e-05,1.6308849919942102e-09,0.0012178600092668328,3.2689183555396902e-11,0.0006479968496415048,2.8495324089971266e-09,6.4810140624677007e-10,4.9759500370902989e-09,1.5323519917376953e-10,2.3446698216657833e-09,4.1712312179459708e-05,0.0033549151893586451,0.00014073198448913109,0.0007773081008329094,1.9356534501954147e-10,7.1764939522867362e-08,1.7430278833231884e-07,0.0010437601112210692,0.021668888097983331,1.864439054809987e-06,0.00243035493422512,6.6011079902522331e-05,4.9480149385568271e-10,1.2495593614995046e-07,5.7629736251485829e-10,5.4798397766650049e-15
9.07697450592877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.422855046046825,0.048858488751104712,0.0016289318577007825,3.7128884036043112e-09,2.5163664791655488e-07,0.12715914133043332,0.042242493008497549,1.7006656235468418e-05,1.6332906545612516e-09,0.0012169747637316866,3.2668946524640539e-11,0.0006481194682368209,2.8498425070737671e-09,6.4637628091200268e-10,4.9778977164591187e-09,1.531621077258513e-10,2.3400564021196826e-09,4.1734448114842783e-05,0.0033518767998624221,0.00014051845987380211,0.00077750004195352841,1.9333494005076444e-10,7.1915597834620289e-08,1.7468812033705193e-07,0.0010457252400407529,0.021702578654893768,1.8646616910965143e-06,0.0024317945500692837,6.6046111169422515e-05,4.9317964463026249e-10,1.2497117663626936e-07,5.7655490537464175e-10,5.4726197044912883e-15
9.086326699511828e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42282102295556262,0.048818174661026816,0.0016247742755569009,3.7108898397102927e-09,2.5171342839243467e-07,0.12724454912859284,0.042251020710055313,1.6981880339300646e-05,1.6356953392376467e-09,0.0012160902318570737,3.2648725124817347e-11,0.00064824195277029433,2.8501527346348597e-09,6.4465546625301887e-10,4.9798420009872722e-09,1.5308894784266769e-10,2.3354513498293132e-09,4.1756553065445151e-05,0.0033488413216277817,0.00014030561828582954,0.00077769166243214815,1.9310520744920707e-10,7.2066389981313266e-08,1.7507359030539846e-07,0.0010476903174008879,0.021736254580854514,1.8648833097595241e-06,0.0024332325642752537,6.6081093401292742e-05,4.9156334200989244e-10,1.249863479634812e-07,5.7681195338109724e-10,5.4654199374106307e-15
9.095678893094887e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42278701291453391,0.048777894986034874,0.001620627971204188,3.7088911346061816e-09,2.5178983107962674e-07,0.12732988310916313,0.042259525177550022,1.6957142536284723e-05,1.6380990427666048e-09,0.0012152064130480748,3.2628519330041859e-11,0.00064836430343518411,2.850463090623293e-09,6.4293895411534476e-10,4.9817828980324763e-09,1.5301571999933592e-10,2.330854656127239e-09,4.177862707570502e-05,0.0033458087521327892,0.00014009345662031219,0.00077788296292447142,1.9287614432316518e-10,7.2217315542948114e-08,1.7545919736951999e-07,0.0010496553398001429,0.021769915843379384,1.8651039142228194e-06,0.0024346689787812597,6.611602666844843e-05,4.8995256622590721e-10,1.2500145036404967e-07,5.7706850753882928e-10,5.4582403939842856e-15
9.10409586731964e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42275641506764106,0.048741672679252106,0.0016169059129402192,3.7070921850547879e-09,2.5185827107066294e-07,0.12740662063037411,0.04226715938943524,1.6934911032973945e-05,1.6402615343819476e-09,0.0012144115853000013,3.2610347435745904e-11,0.000648474304735338,2.8507425199466014e-09,6.4139776510342616e-10,4.9835268151424484e-09,1.5294975722560264e-10,2.3267247711948247e-09,4.1798467267618331e-05,0.0033430819244754432,0.0001399030899035462,0.00077805486032005275,1.9267055753584602e-10,7.2353262270854902e-08,1.7580636022737968e-07,0.001051423810082671,0.021800198415708447,1.8653015939324508e-06,0.0024359603856933167,6.6147424802099966e-05,4.88507577178222e-10,1.2501498378385104e-07,5.7729898490914991e-10,5.4517960272869297e-15
9.112512841544393e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42272582785103258,0.048705478203666379,0.0016131929397464066,3.7052931318533865e-09,2.5192640613603317e-07,0.12748329845749815,0.042274774886341626,1.6912710291641144e-05,1.6424232262888886e-09,0.0012136173342212173,3.2592188141922121e-11,0.00064858419789843864,2.8510220516759612e-09,6.3986004857299135e-10,4.9852679996761032e-09,1.5288374013125012e-10,2.3226016432976867e-09,4.1818282466099039e-05,0.0033403574490163119,0.00013971326918648552,0.0007782264995323593,1.9246550861524422e-10,7.2489316418610422e-08,1.7615363279975397e-07,0.0010531922304820932,0.021830469061055204,1.8654984573838844e-06,0.0024372504998263103,6.6178783382338154e-05,4.8706703459494938e-10,1.2502846172918264e-07,5.7752906385680873e-10,5.4453679147195299e-15
9.120929815769146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42269525129272911,0.04866931153797717,0.0016094890280675229,3.7034939800463936e-09,2.519942367883138e-07,0.12755991663697672,0.042282371717601762,1.6890540268119619e-05,1.6445841161442871e-09,0.0012128236593796377,3.2574041429906564e-11,0.00064869398306450642,2.8513016850478663e-09,6.383257985693503e-10,4.9870064569601804e-09,1.5281766905880441e-10,2.3184852660409413e-09,4.1838072703410893e-05,0.0033376353239172553,0.00013952399224386494,0.00077839788103604805,1.9226099548895895e-10,7.2625477680521477e-08,1.7650101445695466e-07,0.0010549605984681923,0.021860727756108034,1.8656945070537289e-06,0.0024385393225884989,6.6210102460221952e-05,4.8563092421248941e-10,1.2504188436794486e-07,5.7775874513012851e-10,5.4389559968854764e-15
9.128505092571424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42266774152615877,0.048636785298726823,0.0016061632357351511,3.7018746632619431e-09,2.5205502452555731e-07,0.12762882203812584,0.042289192947268697,1.6870613474232032e-05,1.6465282293313354e-09,0.0012121098443483129,3.2557720131164916e-11,0.00064879269749201188,2.8515534413577361e-09,6.3694793252256704e-10,4.9885687411106224e-09,1.5275815922446228e-10,2.31478629300301e-09,4.1855862601825403e-05,0.003335187419366848,0.00013935410609302427,0.00077855190443995494,1.9207739007574925e-10,7.274811414638708e-08,1.7681375069639187e-07,0.0010565520827567568,0.021887950344980815,1.8658702580106958e-06,0.0024396981601151621,6.6238255897952945e-05,4.843422026491708e-10,1.250539175940778e-07,5.7796511888170506e-10,5.4331990684427493e-15
9.136080369373702e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42264024043564513,0.048604281552747833,0.0016028447471207496,3.7002552743164828e-09,2.5211556647632953e-07,0.1276976791960768,0.042295999133373972,1.685071149395565e-05,1.6484716892721777e-09,0.0012113964954052639,3.2541408995107327e-11,0.0006488913246568091,2.8518052788281319e-09,6.3557286519179077e-10,4.9901288243609819e-09,1.5269860619234711e-10,2.3110927780898486e-09,4.1873632331257034e-05,0.0033327414157794887,0.0001391846570011403,0.00077870571982802074,1.9189421549149462e-10,7.2870836904797966e-08,1.7712657432782794e-07,0.0010581435207121328,0.021915163218496458,1.8660453535919891e-06,0.0024408559537954923,6.6266377417214281e-05,4.8305704932174899e-10,1.2506590627917252e-07,5.7817117166474991e-10,5.4274551669274256e-15
9.14365564617598e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4226127480413403,0.048571800284546433,0.0015995335451856481,3.6986358168371359e-09,2.5217586301361828e-07,0.12776648814461186,0.042302790311590316,1.6830834295239447e-05,1.650414494278896e-09,0.0012106836122365457,3.2525108008261599e-11,0.00064898986466040945,2.8520571969073306e-09,6.3420059223018252e-10,4.9916867105701617e-09,1.5263901020967006e-10,2.3074047165909877e-09,4.1891381915141774e-05,0.0033302973118154479,0.00013901564337057907,0.00077885932754405852,1.9171147024770571e-10,7.2993645733389191e-08,1.7743948489441718e-07,0.0010597349105043409,0.021942366359901492,1.8662197955876572e-06,0.0024420127046530272,6.6294467055094835e-05,4.8177545393045431e-10,1.2507785054459506e-07,5.7837690402245728e-10,5.4217242496241844e-15
9.151230922978257e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42258526436331051,0.048539341478639697,0.0015962296129329813,3.6970162944353043e-09,2.5223591451019297e-07,0.12783524891749007,0.042309566517499189,1.6810981846078443e-05,1.652356642669933e-09,0.0012099711945285428,3.2508817157197379e-11,0.00064908831760414755,2.852309195045075e-09,6.3283110928919135e-10,4.993242403589417e-09,1.5257937152286103e-10,2.3037221037808981e-09,4.1909111376889185e-05,0.0033278551061350931,0.00013884706361134004,0.00077901272793119117,1.9152915286338606e-10,7.3116540409968848e-08,1.7775248194003368e-07,0.001061326250308015,0.02196955975251785,1.8663935857784658e-06,0.0024431684137103315,6.6322524848641388e-05,4.804974062062302e-10,1.2508975051138106e-07,5.7858231649621324e-10,5.4160062739952524e-15
9.158806199780535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42255778942153582,0.048506905119555535,0.0015929329334075876,3.6953967107067426e-09,2.5229572133860417e-07,0.12790396154844713,0.042316327786590995,1.6791154114513634e-05,1.6542981327700768e-09,0.0012092592419679681,3.2492536428526131e-11,0.00064918668358918195,2.8525612726926611e-09,6.3146441201862097e-10,4.9947959072624982e-09,1.5251969037757093e-10,2.3000449349191249e-09,4.1926820739882346e-05,0.0033254147973988905,0.00013867891614109031,0.00077916592133184454,1.9134726186465448e-10,7.3239520712507709e-08,1.7806556500925565e-07,0.0010629175383023467,0.021996743379742788,1.8665667259395257e-06,0.0024443230819890006,6.6350550834858683e-05,4.792228959108643e-10,1.2510160630024057e-07,5.7878740962580279e-10,5.4103011977208603e-15
9.166381476582812e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42253032323591089,0.048474491191832662,0.0015896434896959023,3.6937770692316233e-09,2.5235528387118192e-07,0.12797262607119558,0.042323074154265408,1.6771351068631915e-05,1.6562389629104488e-09,0.0012085477542418588,3.2476265808900926e-11,0.00064928496271649439,2.8528134293029696e-09,6.3010049606669785e-10,4.996347225425409e-09,1.5245996701867412e-10,2.2963732052504274e-09,4.1944510027477768e-05,0.00332297638426741,0.00013851119938505747,0.0007793189080877571,1.9116579578350334e-10,7.3362586419108567e-08,1.7837873364732192e-07,0.0010645087726710578,0.022023917225048612,1.8667392178478583e-06,0.0024454767105096496,6.6378545050709895e-05,4.7795191283708518e-10,1.251134180315704e-07,5.789921839520454e-10,5.4046089786569046e-15
9.17395675338509e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42250286582624519,0.048442099680020528,0.0015863612649258513,3.6921573735746129e-09,2.5241460248003442e-07,0.12804124251942492,0.042329805655831609,1.6751572676565931e-05,1.6581791314284898e-09,0.0012078367310375793,3.2460005285016234e-11,0.00064938315508689223,2.8530656643303187e-09,6.2873935708013793e-10,4.9978963619065175e-09,1.5240020169027076e-10,2.2927069100049082e-09,4.1962179263005579e-05,0.0033205398654013282,0.00013834391177595828,0.0007794716885399758,1.909847531593581e-10,7.348573730804873e-08,1.7869198740018969e-07,0.0010660999516024581,0.022051081271982308,1.8669110632706131e-06,0.0024466293002919294,6.6406507533116053e-05,4.7668444680799545e-10,1.2512518582543955e-07,5.7919664001398768e-10,5.398929574822427e-15
9.181532030187368e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42247541721226295,0.048409730568679428,0.001583086242266749,3.690537627284938e-09,2.5247367753704687e-07,0.12810981092680146,0.042336522326508474,1.6731818906494058e-05,1.6601186366679451e-09,0.0012071261720428188,3.2443754843607898e-11,0.00064948126080100681,2.8533179772305455e-09,6.2738099070421135e-10,4.9994433205267331e-09,1.5234039463568918e-10,2.2890460443981506e-09,4.1979828469769613e-05,0.0033181052394614368,0.00013817705175404128,0.00077962426302886174,1.9080413253896251e-10,7.3608973157779966e-08,1.7900532581453422e-07,0.0010676910732894031,0.022078235504165447,1.8670822639671499e-06,0.00244778085235452,6.6434438318956524e-05,4.7542048767719382e-10,1.2513690980159075e-07,5.7940077834830131e-10,5.3932629444628661e-15
9.189107306989645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42244797741360385,0.048377383842380425,0.0015798184049291932,3.6889178338964568e-09,2.5253250941388004e-07,0.12817833132696826,0.042343224201424917,1.6712089726640243e-05,1.6620574769788513e-09,0.0012064160769455893,3.2427514471452822e-11,0.00064957927995929561,2.8535703674610939e-09,6.2602539258280839e-10,5.0009881050993384e-09,1.5228054609748821e-10,2.2853906036313497e-09,4.1997457671047109e-05,0.0033156725051086394,0.00013801061776698962,0.00077977663189409644,1.9062393247446421e-10,7.3732293746879115e-08,1.7931874843767908e-07,0.0010692821359292422,0.022105379905293973,1.8672528217013828e-06,0.0024489313677151297,6.6462337445068946e-05,4.741600253290404e-10,1.2514859007945939e-07,5.7960459949339123e-10,5.3876090459959323e-15
