Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(65),CH4OX(60),C3H7(36),C2H3(46),C2H2(244),C2H2(264),C2H2X(266),C4H6(280)
6.355140911579821e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788770240487823,0.10484002647402707,0.018896283902484084,0.0,0.00083162355045192263,0.002289628404243009,0.00013568479337259297,0.00026361149039767485,1.0659069400865326e-14,0.005667200399077095,4.062785282833215e-10,0.00031574414415087919,1.1434551818395392e-08,1.6138886537623738e-05,7.7923840033865092e-12,7.5086315690648242e-13,4.9812457377057699e-05,6.1749611269753271e-06,0.0074483148103619027,0.0068154625654299203,0.00010673816438160573,1.7535767490191166e-06,2.6641715107341716e-08,1.4764535413035465e-07,9.7689464862579267e-06,4.5273099001517425e-05,3.7866391781713292e-08,7.1689334818756155e-07,6.2105155223173825e-07,8.5904769920848849e-10,2.4501859332765975e-07,2.6200437157741613e-07,3.2301177080635022e-13,4.1567739434738633e-10,1.7230363886651912e-12,1.76845968966475e-10,4.4905054282792766e-12,3.4863825615049693e-11,5.326112542192382e-08,1.0373052735022625e-11,2.4597587863729729e-10,3.0202445480610972e-20
6.364157326018694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788162274238118,0.1048322453739142,0.018891299586858503,0.0,0.00083441955879434856,0.0022915769956501275,0.00013604322936947979,0.00026434727156787724,1.0708702129801748e-14,0.0056735900203177883,4.081589258370774e-10,0.00031568070392455568,1.1467534149992064e-08,1.6204510542265537e-05,7.8114146990367829e-12,7.5354959776135737e-13,4.9888131332117301e-05,6.2030777345850125e-06,0.0074476545217928387,0.0068221331507536979,0.00010676191436558821,1.7557067441091102e-06,2.6664718029674625e-08,1.4780771535340559e-07,9.8134330259944131e-06,4.5311238034342339e-05,3.7992187700392066e-08,7.1888840513808086e-07,6.2399328701468107e-07,8.5958880284001468e-10,2.4510547655821949e-07,2.6203533032689191e-07,3.2380872097138897e-13,4.1676970450903897e-10,1.7308579037958758e-12,1.7756260170656145e-10,4.5160365439266548e-12,3.5034422682443542e-11,5.3603278128372505e-08,1.0439690119348123e-11,2.4755676803188628e-10,3.0534889482069177e-20
6.373173740457567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43787555077998164,0.10482446585641282,0.018886316741968844,0.0,0.00083721996908746516,0.002293521148338635,0.00013640205823245511,0.00026508367768900989,1.0758486345042916e-14,0.0056799755815661497,4.1004433037076377e-10,0.00031561731604024033,1.150054892543453e-08,1.6270269503649183e-05,7.8304610002546148e-12,7.5624111118331966e-13,4.99637301596218e-05,6.2312744304200264e-06,0.007446994495207717,0.0068287959424914637,0.00010678557646763623,1.7578340782312064e-06,2.6687688107400125e-08,1.4796996534350264e-07,9.8580462998436819e-06,4.5349288689620192e-05,3.81181758315181e-08,7.2088512827045211e-07,6.2694378572467564e-07,8.6012886089057294e-10,2.4519221511602046e-07,2.6206633838055943e-07,3.246064676830918e-13,4.1786319508103284e-10,1.7387015785307505e-12,1.7828069642732718e-10,4.5416688748194833e-12,3.5205573669531618e-11,5.3947084738450927e-08,1.0506649617938571e-11,2.4914529711046447e-10,3.0870443854085702e-20
6.382190154896439e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43786948651123209,0.1048166879209379,0.018881335367173183,0.0,0.00084002477674302177,0.0022954608670014941,0.00013676127970232708,0.00026582070711944671,1.080842223249533e-14,0.0056863570868471167,4.1193474279117076e-10,0.00031555398044763215,1.1533596075880336e-08,1.6336163305067329e-05,7.8495228875243585e-12,7.5893769657088569e-13,5.0039253808267582e-05,6.2595512889873462e-06,0.0074463347304214132,0.0068354509469429614,0.00010680915091886188,1.7599587510589455e-06,2.6710625380631668e-08,1.4813210422202851e-07,9.9027864257353183e-06,4.5387251064991677e-05,3.8244355959956328e-08,7.2288351312314769e-07,6.2990305713196262e-07,8.6066787553448506e-10,2.4527880942762258e-07,2.6209739567887046e-07,3.2540501041788323e-13,4.1895786527109487e-10,1.7465674331187188e-12,1.7900025182383715e-10,4.5674026312864265e-12,3.5377279375912014e-11,5.4292550497360241e-08,1.0573932252354063e-11,2.5074149006253447e-10,3.1209132436773735e-20
6.391206569335312e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43786342992967675,0.104808911566906,0.018876355461830068,0.0,0.00084283397716291674,0.0022973961563406502,0.00013712089352020475,0.00026655835822044215,1.0858509977707978e-14,0.0056927345401794113,4.1383016398417187e-10,0.00031549069709643578,1.1566675532580051e-08,1.6402191829206474e-05,7.8686003413691046e-12,7.6163935331538231e-13,5.0114702227633988e-05,6.2879083846173416e-06,0.0074456752272488297,0.006842098170416271,0.0001068326379497769,1.7620807622852431e-06,2.6733529889416238e-08,1.4829413211015054e-07,9.9476535213208738e-06,4.5425125258260503e-05,3.8370727870188395e-08,7.2488355524279744e-07,6.328711099863628e-07,8.6120584892126072e-10,2.4536525991802753e-07,2.6212850216181712e-07,3.2620434865319578e-13,4.2005371428795819e-10,1.754455487760135e-12,1.7972126658467713e-10,4.593238023524832e-12,3.5549540600341815e-11,5.4639680657273263e-08,1.0641539045512564e-11,2.523453711095759e-10,3.1550979205387518e-20
6.400222983774185e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43785738102885241,0.10480113679373529,0.018871377025298494,0.0,0.00084564756573927296,0.0022993270210669645,0.00013748089942749805,0.00026729662935612969,1.0908749765872085e-14,0.0056991079455755442,4.1573059481479368e-10,0.00031542746593636269,1.159978722687731e-08,1.6468354958150148e-05,7.8876933423506321e-12,7.6434608080097909e-13,5.0190075368178541e-05,6.3163457914652021e-06,0.0074450159855048827,0.0068487376192277374,0.00010685603779028644,1.7642001116291541e-06,2.675640167372871e-08,1.484560491288513e-07,9.9926477039730551e-06,4.5462911367392001e-05,3.8497291343602178e-08,7.2688525018418366e-07,6.3584795301730542e-07,8.6174278298766051e-10,2.4545156701130274e-07,2.6215965776865713e-07,3.270044818696038e-13,4.2115074134139033e-10,1.76236576260739e-12,1.8044373939204816e-10,4.6191752617016586e-12,3.5722358140728985e-11,5.4988480477324801e-08,1.0709471021687712e-11,2.5395696450499971e-10,3.1896008234003826e-20
6.409239398213058e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43785133980228763,0.10479336360084572,0.018866400056937932,0.0,0.00084846553785450059,0.0023012534659001519,0.00013784129716591675,0.00026803551889352035,1.0959141781820908e-14,0.0057054773070418239,4.1763603612728291e-10,0.00031536428691713176,1.163293109020884e-08,1.6534652573382021e-05,7.9068018710692988e-12,7.6705787840472089e-13,5.0265373181232356e-05,6.3448635835106818e-06,0.0074443570050045146,0.0068553692997019161,0.00010687935066970709,1.7663167988202691e-06,2.6779240773498965e-08,1.4861785539896061e-07,1.0037769090786629e-05,4.5500609490511929e-05,3.8624046163868361e-08,7.2888859351023501e-07,6.3883359493385755e-07,8.6227867989821662e-10,2.4553773112908236e-07,2.6219086243894084e-07,3.2780540954544562e-13,4.2224894564217874e-10,1.7702982777644203e-12,1.8116766892174106e-10,4.6452145559120343e-12,3.589573279413883e-11,5.5338955223601861e-08,1.077772920650737e-11,2.5557629453410432e-10,3.2244243785783586e-20
6.418255812651931e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4378453062435036,0.10478559198765877,0.018861424556108296,0.0,0.00085128788888136906,0.002303175495568716,0.0001382020864774701,0.0002687750252025008,1.100968621002948e-14,0.0057118426285783647,4.1954648874517538e-10,0.00031530115998847086,1.1666107054104601e-08,1.6601084555788975e-05,7.92592590816396e-12,7.6977474549656043e-13,5.0340595618995432e-05,6.3734618345574361e-06,0.0074436982855626858,0.0068619932181714907,0.00010690257681676338,1.768430823605508e-06,2.6802047228592983e-08,1.4877955104109097e-07,1.008301779857972e-05,4.5538219725905165e-05,3.8750992114994204e-08,7.3089358079202109e-07,6.41828044424752e-07,8.6281354184233884e-10,2.4562375269130552e-07,2.6222211611182987e-07,3.2860713115951037e-13,4.2334832640210342e-10,1.7782530532867179e-12,1.818930538431551e-10,4.6713561160984632e-12,3.6069665356796304e-11,5.5691110169133971e-08,1.0846314626951643e-11,2.5720338551403095e-10,3.2595710270392593e-20
6.427272227090804e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43783928034601366,0.10477782195359754,0.018856450522169964,0.0,0.00085411461418308211,0.002305093114809881,0.00013856326710446625,0.00026951514665583202,1.1060383234614388e-14,0.0057182039141790986,4.2146195347136416e-10,0.00031523808510011675,1.1699315050187821e-08,1.6667650785664298e-05,7.9450654343118787e-12,7.7249668143939133e-13,5.0415742634532094e-05,6.4021406182346534e-06,0.0074430398269943829,0.0068686093809772059,0.00010692571645957503,1.7705421857612207e-06,2.6824821078798671e-08,1.4894113617565759e-07,1.0128393943892791e-05,4.5575742172014427e-05,3.8878128976689293e-08,7.3290020760874565e-07,6.4483131015841562e-07,8.6334737069399832e-10,2.4570963211733242e-07,2.6225341872555844e-07,3.2940964619494309e-13,4.2444888283397418e-10,1.7862301091821156e-12,1.8261989281942011e-10,4.6976001521683504e-12,3.6244156624076808e-11,5.6044950593883414e-08,1.0915228311350551e-11,2.5883826179371858e-10,3.2950432177200206e-20
6.436288641529676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43783326210332363,0.10477005349808682,0.018851477954483768,0.0,0.00085694570911334,0.002307006328369532,0.00013892483878951125,0.00027025588162914741,1.1111233039333569e-14,0.0057245611678317741,4.2338243108816738e-10,0.00031517506220181673,1.173255501017501e-08,1.6734351142710733e-05,7.9642204302286523e-12,7.752236855890789e-13,5.0490814181766358e-05,6.4309000079970978e-06,0.0074423816291146125,0.0068752177944678148,0.00010694876982568018,1.7726508850727326e-06,2.684756236386253e-08,1.4910261092293864e-07,1.0173897642989261e-05,4.5613176927439e-05,3.9005456531276122e-08,7.3490846954774144e-07,6.4784340078299838e-07,8.6388016859507307e-10,2.4579536982398468e-07,2.6228477021879701e-07,3.3021295413212415e-13,4.2555061415161962e-10,1.7942294654102474e-12,1.8334818450736343e-10,4.7239468739803259e-12,3.6419207390509573e-11,5.6400481784735553e-08,1.098447128938265e-11,2.6048094775386007e-10,3.3308434194959598e-20
6.445305055968549e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43782725150893181,0.10476228662055298,0.018846506852411009,0.0,0.00085978116901640894,0.0023089151410021452,0.00013928680127550891,0.00027099722850095105,1.1162235807586076e-14,0.0057309143935179744,4.2530792235739618e-10,0.00031511209124332923,1.1765826865876069e-08,1.6801185506043615e-05,7.9833908766680869e-12,7.7795575729449255e-13,5.0565810215477379e-05,6.4597400771239622e-06,0.0074417236917384095,0.0068818184650000077,0.00010697173714203421,1.7747569213393905e-06,2.6870271123471843e-08,1.4926397540299789e-07,1.0219529011857283e-05,4.5650524090933539e-05,3.9132974562585799e-08,7.3691836220446274e-07,6.5086432492640148e-07,8.6441193779883607e-10,2.458809662261428e-07,2.6231617052994972e-07,3.3101705445091277e-13,4.2665351956984565e-10,1.8022511418823744e-12,1.8407792755750262e-10,4.7503964912196919e-12,3.6594818449783415e-11,5.675770903548906e-08,1.1054044592073174e-11,2.6213146780685705e-10,3.3669741177602692e-20
6.454321470407422e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43782124855632887,0.1047545213204239,0.018841537215313429,0.0,0.00086262098922719845,0.0023108195574707293,0.00013964915430565993,0.00027173918565261628,1.1213391722411864e-14,0.005737263595213123,4.2723842802042259e-10,0.00031504917217442448,1.1799130549194369e-08,1.6868153754193966e-05,8.0025767544221505e-12,7.8069289589753852e-13,5.0640730691294827e-05,6.488660898720579e-06,0.0074410660146808239,0.0068884113989383221,0.00010699461863498886,1.7768602943943077e-06,2.689294739722798e-08,1.4942522973568153e-07,1.0265288166208658e-05,4.5687783761406759e-05,3.9260682848633715e-08,7.389298811824797e-07,6.5389409119630619e-07,8.6494268010882922e-10,2.45966421738549e-07,2.6234761959623603e-07,3.3182194663710748e-13,4.2775759830448151e-10,1.8102951584624081e-12,1.8480912061420059e-10,4.776949213523063e-12,3.6770990594737971e-11,5.7116637646846188e-08,1.1123949251791463e-11,2.6378984639677528e-10,3.4034378033189513e-20
6.463337884846295e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43781525323899839,0.10474675759712918,0.01883656904255324,0.0,0.00086546516507132309,0.0023127195825467547,0.00014001189762346151,0.00027248175146838349,1.1264700966491584e-14,0.005743608776886489,4.2917394879824765e-10,0.00031498630494488592,1.183246599212675e-08,1.6935255765111557e-05,8.021778044320871e-12,7.8343510073319084e-13,5.0715575565694387e-05,6.5176625457189584e-06,0.0074404085977569359,0.0068949966026551086,0.00010701741453031988,1.7789610040785244e-06,2.6915591224693753e-08,1.4958637404071537e-07,1.0311175221478933e-05,4.572495603792014e-05,3.9388581170134745e-08,7.409430220934727e-07,6.5693270818020199e-07,8.6547239762252953e-10,2.460517367733485e-07,2.6237911735545682e-07,3.3262763017335513e-13,4.2886284957237904e-10,1.8183615349663529e-12,1.8554176231563197e-10,4.8036052505086152e-12,3.6947724617363695e-11,5.7477272926403077e-08,1.1194186302249694e-11,2.6545610799930086e-10,3.4402369876896914e-20
6.47145265784128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43780986397616689,0.1047397715938871,0.018832098938550767,0.0,0.00086802864352671755,0.0023144258544249355,0.00014033870009366281,0.00027315057977726477,1.1311010533371305e-14,0.0057493160065495447,4.3092020600098773e-10,0.00031492976871946583,1.1862494989106689e-08,1.6995761840762946e-05,8.0390723668000234e-12,7.8590741615895079e-13,5.0782871278147011e-05,6.5438331938731533e-06,0.0074398171447869338,0.0069009166819337959,0.00010703785783629242,1.7808493654882289e-06,2.6935942960490961e-08,1.4973130994038981e-07,1.0352583021694706e-05,4.575833644694299e-05,3.9503851961276837e-08,7.4275623204564402e-07,6.5967503790748303e-07,8.6594826911744651e-10,2.4612840053512123e-07,2.6240750691975129e-07,3.3335342153107426e-13,4.2985857758292302e-10,1.8256404078937851e-12,1.8620237730758653e-10,4.8276841909339061e-12,3.7107266297038064e-11,5.7803308271590934e-08,1.1257684697188668e-11,2.6696250367195229e-10,3.4736451964569506e-20
6.479567430836266e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43780448088786106,0.10473278686700645,0.018827630019681036,0.0,0.00087059564283080686,0.0023161285766370382,0.00014066581830275888,0.00027381989862377073,1.135744457729446e-14,0.0057550199860900361,4.326705265113304e-10,0.0003148732744066792,1.1892549606924749e-08,1.7056376075139763e-05,8.0563791436979544e-12,7.8838383419435667e-13,5.0850105688331319e-05,6.5700694224578952e-06,0.0074392259022406865,0.0069068305095572081,0.00010705823215436971,1.782735569363013e-06,2.6956268475536323e-08,1.4987615690144711e-07,1.0394094598701693e-05,4.579164621964949e-05,3.9619276343696364e-08,7.4457074902787492e-07,6.6242454988452645e-07,8.6642331373323325e-10,2.4620495114094891e-07,2.6243593582847047e-07,3.3407985308817294e-13,4.3085525414231013e-10,1.8329374227500176e-12,1.868641635922183e-10,4.8518471385078381e-12,3.7267264314627912e-11,5.8130734201678771e-08,1.1321453922483819e-11,2.6847532232292398e-10,3.5073290560994122e-20
6.487682203831251e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43779910396931471,0.1047258034160746,0.018823162285480043,0.0,0.00087316615955693102,0.0023178277526788018,0.0001409932520643724,0.00027448970683596204,1.1404003230687933e-14,0.005760720718388815,4.3442491081283026e-10,0.00031481682196994793,1.1922629796201075e-08,1.7117098378072099e-05,8.0736983611184837e-12,7.9086435434032776e-13,5.0917278766257765e-05,6.5963712842804387e-06,0.0074386348699834424,0.0069127380901867199,0.00010707853764792665,1.7846196156320985e-06,2.6976567798534959e-08,1.5002091501077733e-07,1.0435710036081071e-05,4.5824885428567983e-05,3.9734854153865908e-08,7.4638656985790223e-07,6.6518125032977572e-07,8.6689753276727022e-10,2.4628138888863032e-07,2.6246440403530965e-07,3.3480692447131744e-13,4.3185287868172093e-10,1.8402525938821716e-12,1.8752712016408437e-10,4.8760942459017653e-12,3.7427719245732989e-11,5.8459554600188461e-08,1.1385494734493087e-11,2.6999458186050781e-10,3.5412904234152656e-20
6.495796976826237e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43779373321575787,0.10471882124067995,0.018818695735484087,0.0,0.00087574019027249303,0.0023195233860513584,0.00014132100119231905,0.00027516000324377595,1.145068662574236e-14,0.0057664182063227164,4.3618335937584452e-10,0.000314760411372704,1.1952735507617279e-08,1.7177928659016356e-05,8.0910300051901865e-12,7.9334897609331372e-13,5.0984390482480692e-05,6.6227388320329576e-06,0.0074380440478804622,0.0069186394284886828,0.00010709877447998304,1.7865015042136339e-06,2.6996840958181453e-08,1.5016558435516165e-07,1.0477429417235729e-05,4.5858054146323927e-05,3.9850585236543547e-08,7.4820369135876656e-07,6.6794514544849808e-07,8.6737092816232323e-10,2.4635771407314199e-07,2.624929114948279e-07,3.3553463530039073e-13,4.3285145063292614e-10,1.847585935605127e-12,1.8819124601361677e-10,4.9004256656021376e-12,3.7588631665402045e-11,5.8789773355140675e-08,1.1449807890451423e-11,2.7152030021363077e-10,3.5755311775803326e-20
6.503911749821222e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43778836862241516,0.104711840340412,0.01881423036922977,0.0,0.00087831773153901761,0.0023212154802611986,0.00014164906550060709,0.00027583078667902495,1.1497494894412047e-14,0.0057721124527645605,4.3794587265757278e-10,0.00031470404257839043,1.1982866691916469e-08,1.7238866827057094e-05,8.1083740620663437e-12,7.9583769894531246e-13,5.1051440808095534e-05,6.6491721182937177e-06,0.0074374534357970253,0.0069245345291343409,0.0001071189428131572,1.7883812350605251e-06,2.7017087983091434e-08,1.5031016502117518e-07,1.0519252825389451e-05,4.5891152445639261e-05,3.9966469428640179e-08,7.5002211035880852e-07,6.7071624143280137e-07,8.6784350118533684e-10,2.4643392699058864e-07,2.6252145815990928e-07,3.362629852037979e-13,4.3385096942834849e-10,1.8549374622031273e-12,1.8885654012735379e-10,4.9248415499932153e-12,3.7750002148129029e-11,5.9121394359049157e-08,1.1514394148468276e-11,2.730524953318278e-10,3.6100531936869066e-20
6.511215045516709e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43778354575143974,0.10470555862006563,0.018810212551317228,0.0,0.00088064051735335105,0.0023227353419683328,0.00014194459270369089,0.00027643490721520898,1.1539729212025486e-14,0.0057772345054576792,4.3953561031293302e-10,0.00031465334637480831,1.2010006496439439e-08,1.7293803346321376e-05,8.1239943147782493e-12,7.9808105552833123e-13,5.1111733588723498e-05,6.6730183257193806e-06,0.0074369220643773094,0.0069298347903840032,0.00010713703588057146,1.7900711479282711e-06,2.7035287983941879e-08,1.5044021187211099e-07,1.0556982904450149e-05,4.5920880767438096e-05,4.0070895974645467e-08,7.5165979420353407e-07,6.7321638966593245e-07,8.6826811488647507e-10,2.4650242287135099e-07,2.6254718364066812e-07,3.3691904621724449e-13,4.347513454275155e-10,1.8615693959907725e-12,1.8945630285489482e-10,4.9468881893117585e-12,3.7895627700863227e-11,5.9421055406203121e-08,1.1572755910225018e-11,2.7443702342422028e-10,3.6413650465369354e-20
6.518518341212197e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43777872786287886,0.10469927793194225,0.018806195691522899,0.0,0.0008829661414092,0.0023242523423619372,0.00014224037491703624,0.00027703942044993211,1.1582064879820228e-14,0.0057823539369546255,4.4112864106500274e-10,0.00031460268397536396,1.2037166858327766e-08,1.7348827113395031e-05,8.1396246006063236e-12,8.0032773320991196e-13,5.1171976599668154e-05,6.6969178620063341e-06,0.0074363908628661277,0.006935130006331904,0.00010715507371334137,1.7917593129679409e-06,2.7053466859648481e-08,1.5057018702669691e-07,1.0594797373060827e-05,4.5950552162430889e-05,4.0175446291641223e-08,7.5329852415315679e-07,6.7572238010069022e-07,8.6869206490006296e-10,2.4657082826725271e-07,2.6257294080661621e-07,3.3757562430318294e-13,4.3565248749852463e-10,1.8682160814419712e-12,1.9005701030808239e-10,4.9690034796790335e-12,3.8041625167576639e-11,5.9721858275542688e-08,1.1631340053318005e-11,2.7582682536630591e-10,3.6729076396045912e-20
6.525821636907684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43777391495324214,0.10469299827574467,0.018802179789509599,0.0,0.00088529460118784377,0.002325766484009225,0.00014253641200545373,0.00027764432553547663,1.1624501993499479e-14,0.0057874707493413826,4.4272496521990192e-10,0.00031455205535343132,1.2064347741801062e-08,1.7403938061235273e-05,8.1552649095074404e-12,8.0257773161054574e-13,5.123216982097209e-05,6.7208707652476013e-06,0.007435859831165308,0.0069404201803934373,0.00010717305642923158,1.7934457301712084e-06,2.7071624630979292e-08,1.5070009054773092e-07,1.0632696291520907e-05,4.5980166683829327e-05,4.0280120260539122e-08,7.5493829790653148e-07,6.7823421722384821e-07,8.6911535207085707e-10,2.4663914339262524e-07,2.6259872962261679e-07,3.3823271919304228e-13,4.3655439522890548e-10,1.8748775289050566e-12,1.9065866173988944e-10,4.9911875319370743e-12,3.8187994965921896e-11,6.0023805814022488e-08,1.1690147132222851e-11,2.7722191428600768e-10,3.7046823580788956e-20
6.533124932603171e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43776910701903604,0.10468671965117633,0.018798164844940325,0.0,0.00088762589416679916,0.0023272777694808336,0.0001428327038338796,0.00027824962162535265,1.1667040648611086e-14,0.0057925849447013102,4.443245830752165e-10,0.00031450146048239301,1.2091549111119303e-08,1.7459136122559852e-05,8.1709152314545486e-12,8.0483105034784885e-13,5.1292313233026454e-05,6.7448770734657459e-06,0.0074353289691766857,0.0069457053159871244,0.00010719098414577092,1.7951303995289473e-06,2.7089761318710112e-08,1.5082992249810952e-07,1.0670679720008954e-05,4.6009724384906537e-05,4.038491776238517e-08,7.5657911316597995e-07,6.8075190551358893e-07,8.6953797751597246e-10,2.4670736845946963e-07,2.6262455005483119e-07,3.3889033061372779e-13,4.3745706820674991e-10,1.8815537487087278e-12,1.9126125640091968e-10,5.0134404572048162e-12,3.8334737513177475e-11,6.0326900871530704e-08,1.1749177701986138e-11,2.7862230332470402e-10,3.7366906004195389e-20
6.53969789872911e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43776478412935388,0.10468106977086324,0.018794552213164242,0.0,0.00088972647814627613,0.0023286354865024493,0.00014309958417064086,0.00027879472171630864,1.1705412334981279e-14,0.005797185484687095,4.4576705549795085e-10,0.00031445595393348044,1.2116047829396597e-08,1.7508888803980117e-05,8.1850090740868475e-12,8.0686187578092517e-13,5.1346399701039993e-05,6.7665284434828294e-06,0.0074348513384097344,0.0069504576329593518,0.00010720707216315725,1.7966451075360998e-06,2.7106066328344125e-08,1.5094671011244396e-07,1.070493711136586e-05,4.6036277778580815e-05,4.0479341038806855e-08,7.5805673549093666e-07,6.8302283141608671e-07,8.6991777571047209e-10,2.4676869419406732e-07,2.6264781544763261e-07,3.3948262229945138e-13,4.3827012783325109e-10,1.8875749854032565e-12,1.9180439743534055e-10,5.033527068133937e-12,3.8467124850612854e-11,6.0600669909851271e-08,1.180249675866326e-11,2.7988719593345095e-10,3.7656988450557598e-20
6.546270864855048e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43776046526438761,0.10467542072571485,0.018790940356399617,0.0,0.00089182935312761733,0.0023299908939855081,0.00014336667063922365,0.00027934013722074572,1.1743866416615016e-14,0.0058017839080816381,4.4721219625713886e-10,0.00031441047468184661,1.2140563086294123e-08,1.7558711943246961e-05,8.1991110118903695e-12,8.0889539009186663e-13,5.1400445794152368e-05,6.7882231298803053e-06,0.0074343738449586206,0.0069552058740406106,0.00010722311581140436,1.7981583997900217e-06,2.7122354292157658e-08,1.5106343985100459e-07,1.0739263048204063e-05,4.6062785229917384e-05,4.0573864196885675e-08,7.5953519790737068e-07,6.8529850363640571e-07,8.7029703960846009e-10,2.4682994730711484e-07,2.6267110639610098e-07,3.4007533195756212e-13,4.3908380667704282e-10,1.8936082035435539e-12,1.9234830132624718e-10,5.0536696368196565e-12,3.8599814756053527e-11,6.0875372831061804e-08,1.1855997698418927e-11,2.8115640189297432e-10,3.7948984086903105e-20
6.552843830980987e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43775615042158444,0.10466977251551635,0.018787329274401181,0.0,0.00089393451726421126,0.0023313439938110287,0.0001436339631414262,0.00027988586752411944,1.1782402962843706e-14,0.005806380216398282,4.4866000555208278e-10,0.0003143650227081053,1.2165094855841427e-08,1.7608605490818242e-05,8.2132210375886927e-12,8.1093159299598425e-13,5.1454451498786836e-05,6.8099611602220587e-06,0.0074338964887518096,0.0069599500417294007,0.00010723911517567219,1.7996702763100008e-06,2.7138625225223631e-08,1.5118011175942082e-07,1.0773657574151728e-05,4.6089246777878323e-05,4.0668487146264018e-08,7.6101449874746716e-07,6.8757892542133101e-07,8.7067576971142916e-10,2.4689112795277931e-07,2.6269442287474176e-07,3.4066845939320956e-13,4.3989810443871064e-10,1.8996534106170968e-12,1.9289296752209976e-10,5.0738682440942522e-12,3.8732807532938184e-11,6.1151011718812253e-08,1.1909680927066291e-11,2.8242993081123296e-10,3.8242903179197704e-20
6.559416797106926e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43775183959838948,0.1046641251400533,0.018783718966923796,0.0,0.00089604196870702679,0.0023326947878622231,0.00014390146157912889,0.00028043191201268899,1.1821022042896703e-14,0.0058109744111486594,4.5011048357654402e-10,0.00031431959799287654,1.2189643112094559e-08,1.7658569396997338e-05,8.2273391439158756e-12,8.1297048420672953e-13,5.1508416801591554e-05,6.8317425620273136e-06,0.007433419269717776,0.0069646901385262529,0.00010725507034099268,1.8011807370909473e-06,2.7154879142660775e-08,1.5129672588350242e-07,1.0808120732756753e-05,4.6115662461464985e-05,4.0763209804352773e-08,7.6249463634567841e-07,6.8986410001203587e-07,8.710539674017433e-10,2.4695223628155585e-07,2.6271776486022173e-07,3.4126200440031712e-13,4.4071302081922038e-10,1.9057106140982308e-12,1.9343839546978386e-10,5.0941229710935497e-12,3.8866103484458233e-11,6.1427588658668755e-08,1.1963546850792042e-11,2.8370779230497478e-10,3.8538756224037601e-20
6.565989763232864e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43774753279224649,0.1046584785991117,0.018780109433722467,0.0,0.00089815170560463887,0.0023340432780244794,0.00014416916585429352,0.00028097827007351594,1.185972372590126e-14,0.0058155664938426953,4.5156363051875658e-10,0.00031427420051678598,1.2214207829136169e-08,1.7708603611933769e-05,8.2414653236164376e-12,8.1501206343570026e-13,5.1562341689438711e-05,6.8535673627596597e-06,0.0074329421877850025,0.0069694261669336482,0.00010727098139221101,1.8026897821582591e-06,2.7171116059485535e-08,1.5141328226857654e-07,1.0842652567497825e-05,4.614203231971773e-05,4.0858032086038633e-08,7.6397560903872481e-07,6.9215403064408716e-07,8.7143163322886745e-10,2.470132724480089e-07,2.6274113232542647e-07,3.418559667865382e-13,4.4152855551948928e-10,1.9117798214469168e-12,1.9398458461414482e-10,5.1144338982877849e-12,3.8999702913579444e-11,6.1705105738111676e-08,1.2017595876156436e-11,2.8498999599972847e-10,3.8836553560477616e-20
