Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
4.2042625101873236e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3248064142479829,0.11291154050492841,0.019273105756156983,0.0,1.983280887599737e-05,1.707764869364978e-05,0.0,1.1254964845089288e-07,0.0,8.9241823208163076e-05,4.1558955120115278e-17,2.927128078427237e-08,5.7216739392167768e-14,4.119078949046393e-09,0.0,0.0,4.0609266815208201e-08,2.9022960238028379e-13,0.0056689110994193421,0.0070768451896319352,2.9477243871853916e-08,1.7353730034402442e-07,1.4932742088204429e-05,9.5851561018868817e-10,1.3325527756960257e-08,2.902485154864093e-10,1.161204940034217e-16,2.5565750013084228e-07,8.5707245918379249e-20,6.9433037761304785e-14
4.2255020566866246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32477506846939297,0.11291128316038795,0.019257014201500899,0.0,2.0120624616068493e-05,1.7191463961274021e-05,0.0,1.1522208644960926e-07,0.0,9.0056252921243973e-05,4.3539766371904309e-17,2.931426803032992e-08,5.9092650060013035e-14,4.1920686927221423e-09,0.0,0.0,4.0965309379653619e-08,3.0129169121833476e-13,0.0056683482944067691,0.0071087388804341005,2.965496953181754e-08,1.7447659752138626e-07,1.4944803633101315e-05,9.7203995150054872e-10,1.3435985195870765e-08,2.9713051521206373e-10,1.2054835177245255e-16,2.5735132519099645e-07,8.8965388354583181e-20,7.065659077582349e-14
4.2467416031859255e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32474375775538666,0.11291102236330051,0.019240939182006336,0.0,2.0410609348008615e-05,1.730475364187601e-05,0.0,1.1794338593617618e-07,0.0,9.0873592612577536e-05,4.560396169571319e-17,2.9356556502390203e-08,6.1019738076702572e-14,4.2659193151633347e-09,0.0,0.0,4.1321495472747185e-08,3.1271549308787325e-13,0.0056677859326750108,0.0071405973328156486,2.9832904794122017e-08,1.754134142369476e-07,1.4956605949252347e-05,9.8566033281138994e-10,1.3546685486448313e-08,3.0413789916861684e-10,1.2512105796048427e-16,2.5903698461695136e-07,9.2329706594154147e-20,7.189442323397212e-14
4.2679811496852264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32471248205563885,0.11291075812343512,0.019224880674932134,0.0,2.0702760773265768e-05,1.7417513917883831e-05,0.0,1.2071416585756823e-07,0.0,9.1693831606837664e-05,4.7754582495470182e-17,2.9398154780435226e-08,6.2999110471166202e-14,4.3406355702574773e-09,0.0,0.0,4.1677810403304484e-08,3.2451084887473319e-13,0.0056672240138880385,0.0071724205945804592,3.0011048538488615e-08,1.7634774236889471e-07,1.4968151957578398e-05,9.9937658499039757e-10,1.3657626246108864e-08,3.1127224250627071e-10,1.2984255517140775e-16,2.6071442248683765e-07,9.5803076082122514e-20,7.3146611446931172e-14
4.2892206961845274e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32468124131986481,0.11291049045053628,0.019208838657579455,0.0,2.0997076513168176e-05,1.7529741080880013e-05,0.0,1.2353504925132782e-07,0.0,9.2516959245837784e-05,4.9994763705061779e-17,2.9439071323325763e-08,6.5031891642620238e-14,4.4162221979024e-09,0.0,0.0,4.2034239626082555e-08,3.3668781171974785e-13,0.0056666625377090165,0.0072042087135274361,3.0189399649160027e-08,1.7727957406501404e-07,1.4979444542648535e-05,1.0131885356593538e-09,1.3768805101824199e-08,3.1853513051320564e-10,1.3471687108720876e-16,2.6238358455396122e-07,9.9388433867382861e-20,7.4413231467944237e-14
4.3104602426838283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32465003549782034,0.11291021935432392,0.019192813107291724,0.0,2.1293554110067228e-05,1.7641431530168433e-05,0.0,1.2640666324005692e-07,0.0,9.3342964888596053e-05,5.2327736111667538e-17,2.9479314470777567e-08,6.711922351832462e-14,4.4926839239013915e-09,0.0,0.0,4.2390768741293799e-08,3.4925665033812078e-13,0.0056661015038002964,0.0072359617374495519,3.0367957014295296e-08,1.7820890175043431e-07,1.4990486553350134e-05,1.0270960091520027e-09,1.3880219690103229e-08,3.2592815859782299e-10,1.3974811979919368e-16,2.6404441822422223e-07,1.0308877956193222e-19,7.5694359090696558e-14
4.331699789183129e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3246188645393015,0.11290994484449331,0.019176804001454491,0.0,2.159219102847422e-05,1.7752581771356159e-05,0.0,1.293296390257517e-07,0.0,9.4171837911397402e-05,5.4756828723024432e-17,2.9518892445308868e-08,6.9262265711369737e-14,4.5700254598605831e-09,0.0,0.0,4.2747383494110408e-08,3.6222785236942664e-13,0.0056655409118234268,0.0072676797141329125,3.054671952649538e-08,1.7913571811211556e-07,1.5001280803561058e-05,1.0410988266902272e-09,1.3991867656973375e-08,3.3345293227059728e-10,1.4494050315150721e-16,2.6569687253378273e-07,1.0690717629522073e-19,7.6990069847793474e-14
4.3508153810325e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32459084044348901,0.11290969487499544,0.019162409847549217,0.0,2.186280831751328e-05,1.7852152306935979e-05,0.0,1.3200475654048978e-07,0.0,9.4920266475317594e-05,5.7028027320590951e-17,2.9553950602528772e-08,7.1239608803179919e-14,4.6403889623614115e-09,0.0,0.0,4.3068398326599387e-08,3.7425480203207524e-13,0.005665036756615581,0.0072961959672477594,3.0707780276851947e-08,1.7996769981482966e-07,1.5010786091508658e-05,1.0537827314425982e-09,1.4092548427949208e-08,3.4033920613443283e-10,1.497549628935252e-16,2.6717687623361914e-07,1.1044725061509436e-19,7.8168740325165786e-14
4.369930972881871e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32456284450996054,0.11290944215533304,0.019148028978938466,0.0,2.2135170585380481e-05,1.7951280127928491e-05,0.0,1.3472245756496925e-07,0.0,9.5671001305659708e-05,5.9382431475812121e-17,2.9588482369592233e-08,7.326390158849784e-14,4.7114723303041505e-09,0.0,0.0,4.3389460907544677e-08,3.8662430196267854e-13,0.005664532958849844,0.0073246839056241332,3.0869005501674343e-08,1.8079763666885708e-07,1.5020094948171748e-05,1.0665435829033644e-09,1.4193414633884856e-08,3.4733468716580045e-10,1.5470660691925687e-16,2.6865001777187378e-07,1.1408780414292648e-19,7.9359338802428967e-14
4.387135005546305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32453767221835977,0.11290921236204565,0.019135097542561489,0.0,2.2381786926722059e-05,1.8040114716991403e-05,0.0,1.3720518462929066e-07,0.0,9.6348628139382583e-05,6.157471699159815e-17,2.9619115657090347e-08,7.5126636413192762e-14,4.7760656607270034e-09,0.0,0.0,4.3678449711829565e-08,3.9805643535918512e-13,0.0056640798462683781,0.0073502988698387721,3.1014248169593726e-08,1.81542827527786e-07,1.5028306608227252e-05,1.0780940257464467e-09,1.4284351363959403e-08,3.537249767213298e-10,1.592830647105581e-16,2.6996995000766274e-07,1.1745216900593787e-19,8.044112093203205e-14
4.404339038210739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32451252268203518,0.11290898035191231,0.019122176842054049,0.0,2.2629813581443883e-05,1.8128587163220202e-05,0.0,1.3972312731842681e-07,0.0,9.7028111193204011e-05,6.3838510874755608e-17,2.964933138145145e-08,7.70287671645992e-14,4.8412473157570747e-09,0.0,0.0,4.3967461723591829e-08,4.0977862508326838e-13,0.005663627022832342,0.0073758909526956927,3.1159622835050648e-08,1.8228635479032622e-07,1.5036362193244131e-05,1.0897065838492008e-09,1.4375435689887215e-08,3.6020556201429389e-10,1.6397568632700697e-16,2.7128427248349177e-07,1.2090159769026916e-19,8.1532648521088467e-14
4.421543070875173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32448739587440673,0.11290874613002606,0.019109266865498419,0.0,2.2879249022718193e-05,1.8216695855474245e-05,0.0,1.4227663082783101e-07,0.0,9.7709444863061247e-05,6.6175834206257742e-17,2.9679133643684725e-08,7.8970953585485043e-14,4.9070197646244616e-09,0.0,0.0,4.4256489711657776e-08,4.2179699250979717e-13,0.0056631744883599254,0.0074014601795677837,3.130512891928267e-08,1.8302821519563677e-07,1.5044263118690066e-05,1.1013811549155668e-09,1.4466666383382665e-08,3.6677732039329874e-10,1.6878692438923203e-16,2.7259296188288656e-07,1.2443787694156073e-19,8.2633961074547668e-14
4.437026700273163e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3244648011586227,0.11290853344348049,0.019097657045741564,0.0,2.3104944145537977e-05,1.8295681371547763e-05,0.0,1.4460547519524466e-07,0.0,9.8324222816979903e-05,6.8344002077850601e-17,2.9705605521886544e-08,8.0753720669821046e-14,4.9667221330509549e-09,0.0,0.0,4.4516622633393039e-08,4.3287189684459751e-13,0.0056627674542480974,0.0074244529628522274,3.1436196281451731e-08,1.836944617772219e-07,1.5051242876531335e-05,1.111941204528977e-09,1.4548898139885862e-08,3.7277058451964326e-10,1.7322051582727167e-16,2.7376594731594769e-07,1.2769628612668647e-19,8.3633541074844162e-14
4.4509619667313544e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32444448162078615,0.11290834050041612,0.019087215619431948,0.0,2.3309043377103999e-05,1.8366514409854878e-05,0.0,1.4672651303244437e-07,0.0,9.8878797375944282e-05,7.034898259901894e-17,2.9729149095479654e-08,8.2386820748752309e-14,5.0208666050399383e-09,0.0,0.0,4.4750744075123901e-08,4.4305254533600979e-13,0.0056624013234331085,0.0074451306717459994,3.1554247175710422e-08,1.8429292527481845e-07,1.5057419357143176e-05,1.1214880616778702e-09,1.4623006504346902e-08,3.782288083080849e-10,1.7729614806335118e-16,2.7481770401894263e-07,1.3069137152087761e-19,8.453999060036205e-14
4.4648972331895457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32442417694804732,0.11290814611524114,0.019076781207975697,0.0,2.3514064098143384e-05,1.8437106063238897e-05,0.0,1.4887150179964296e-07,0.0,9.943457618472688e-05,7.2405958887900149e-17,2.9752428538170064e-08,8.4047400670271288e-14,5.0754030664050705e-09,0.0,0.0,4.4984863341925358e-08,4.5343873769266842e-13,0.0056620353818827478,0.0074657934299245934,3.1672383271055996e-08,1.8489028967894217e-07,1.5063496837874674e-05,1.1310754198239324e-09,1.4697208729913104e-08,3.8374842481126226e-10,1.8145410074596292e-16,2.7586572552598025e-07,1.337467143268538e-19,8.5452929901760432e-14
4.478832499647737e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3244038871263159,0.11290795029064157,0.019066353805073606,0.0,2.3720005438823674e-05,1.8507455556084044e-05,0.0,1.5104062828816131e-07,0.0,9.9991556279671048e-05,7.4516099825268296e-17,2.9775445942321166e-08,8.5735826518883777e-14,5.1303328171522241e-09,0.0,0.0,4.5218976707899899e-08,4.6403392664356853e-13,0.0056616696294997295,0.0074864412508616075,3.1790604263385149e-08,1.8548655345375657e-07,1.5069476045161687e-05,1.1407032223367963e-09,1.4771504171589073e-08,3.8932990853796887e-10,1.8569575730109224e-16,2.7691000067910973e-07,1.3686332193336727e-19,8.6372379750165406e-14
4.492767766105928e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32438361214150985,0.11290775302929885,0.019055933404434094,0.0,2.3926866516588244e-05,1.8577562130397791e-05,0.0,1.5323408003550681e-07,0.0,0.00010054973470040089,7.6680596436900709e-17,2.97982033813626e-08,8.7452467898053138e-14,5.1856571545152621e-09,0.0,0.0,4.5453080473187587e-08,4.7484161083070999e-13,0.0056613040661866228,0.0075070741480279648,3.1908909849353135e-08,1.8608171510835464e-07,1.5075357699831432e-05,1.1503714120799621e-09,1.4845892186112514e-08,3.9497373583851575e-10,1.9002251955953216e-16,2.7795051858984664e-07,1.4004221503189238e-19,8.72983608662177e-14
4.5067030325641195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3243633519795554,0.1129075543338898,0.019045519999773254,0.0,2.4134646436287295e-05,1.8647425045653848e-05,0.0,1.5545204532451742e-07,0.0,0.00010110910848982658,7.8900662233076749e-17,2.9820702909994769e-08,8.9197697949347215e-14,5.241377372946067e-09,0.0,0.0,4.5687170963895686e-08,4.8586533525031719e-13,0.0056609386918458453,0.0075276921348918051,3.2027299726295487e-08,1.8667577319582107e-07,1.5081142517163739e-05,1.160079931422484e-09,1.4920372131951709e-08,4.0068038490211234e-10,1.9443580793384525e-16,2.7898726863670929e-07,1.4328442774263077e-19,8.8230893919927131e-14
4.5206382990223107e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32434310662638671,0.11290735420708654,0.019035113584814817,0.0,2.4343344290308367e-05,1.8717043578636106e-05,0.0,1.5769471318249632e-07,0.0,0.00010166967469414949,8.1177533551777849e-17,2.9842946564391076e-08,9.0971893371577363e-14,5.2974947641047082e-09,0.0,0.0,4.5921244532027637e-08,4.9710869169634716e-13,0.0056605735063796746,0.0075482952249183817,3.2145773592284558e-08,1.8726872631282001e-07,1.5086831206950826e-05,1.1698287222439395e-09,1.4994943369302922e-08,4.0645033575422217e-10,1.9893706159624401e-16,2.8002024046276969e-07,1.4659100774147315e-19,8.9169999530529627e-14
4.534573565480502e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32432287606794641,0.11290715265155661,0.019024714153290136,0.0,2.4552959158706603e-05,1.8786417023283249e-05,0.0,1.5996227338033809e-07,0.0,0.0001022314303628672,8.3512469904624768e-17,2.9864936362398768e-08,9.2775434439930232e-14,5.3540106168498109e-09,0.0,0.0,4.6155297555411598e-08,5.0857531920563552e-13,0.0056602085096902335,0.0075688834315699449,3.2264331146105401e-08,1.8786057309923206e-07,1.509242447355585e-05,1.1796177259421736e-09,1.5069605260087761e-08,4.1228407025389986e-10,2.0352773865712838e-16,2.8104942397321504e-07,1.4996301638740695e-19,9.011569826634667e-14
4.562444098396885e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32428245927906313,0.11290674526496347,0.019003936215505581,0.0,2.4974936197969806e-05,1.8924425908177138e-05,0.0,1.6457283359180739e-07,0.0,0.00010335849830798747,8.8361693738178412e-17,2.9908162370191512e-08,9.6472092612340132e-14,5.4682428484702893e-09,0.0,0.0,4.6623327607936982e-08,5.3219318246799992e-13,0.0056594790822493413,0.0076100152485814292,3.2501696115913386e-08,1.8904094245351479e-07,1.5103327527869741e-05,1.1993161351845399e-09,1.5219198458255759e-08,4.2414482678391284e-10,2.1298329118670588e-16,2.8309638696409841e-07,1.5690763424244051e-19,9.2026957131520378e-14
4.590314631313268e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3242421015006135,0.11290633219535752,0.018983186136422647,0.0,2.5400569952784344e-05,1.9061446389097387e-05,0.0,1.6928525896402769e-07,0.0,0.00010449028878727453,9.3458886691936837e-17,2.9950396717119038e-08,1.0029078692203949e-13,5.5840843222912521e-09,0.0,0.0,4.709123265783435e-08,5.5674899925568563e-13,0.0056587504087372981,0.0076510876935603194,3.2739392240074474e-08,1.9021687122730285e-07,1.5113857208594245e-05,1.219174680918527e-09,1.5369146656235438e-08,4.3626654593351545e-10,2.228145160143484e-16,2.8512808200151835e-07,1.6412705072478973e-19,9.3964834038564114e-14
4.618185164229651e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3242018026204409,0.11290591346391141,0.018962463866165711,0.0,2.5829852632779948e-05,1.9197473419499765e-05,0.0,1.7410109434183997e-07,0.0,0.00010562677831585294,9.8814995292422403e-17,2.9991654906194867e-08,1.0423469026946344e-13,5.7015452473823234e-09,0.0,0.0,4.7558984649981053e-08,5.8227362855762281e-13,0.0056580224883659427,0.007692100874085968,3.2977417134061561e-08,1.9138835005619642e-07,1.512401896094201e-05,1.2391928775901298e-09,1.5519444811242391e-08,4.4865314830662844e-10,2.3303377822787779e-16,2.8714443751808565e-07,1.7163026244474286e-19,9.5929491687414476e-14
4.646055697146034e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.324161562526526,0.11290548909172324,0.018941769354980178,0.0,2.6262776262572248e-05,1.9332502212735818e-05,0.0,1.7902189637991161e-07,0.0,0.00010676794346202044,1.0444137141162111e-16,3.0031952165734012e-08,1.083070346105319e-13,5.820635787118692e-09,0.0,0.0,4.8026555935368893e-08,6.0879872880470221e-13,0.0056572953203448371,0.0077330548976796984,3.3215768424305012e-08,1.9255537023063287e-07,1.5133818148552413e-05,1.2593702325164205e-09,1.5670087907841474e-08,4.6130858357970415e-10,2.4365376339560975e-16,2.8914538591167814e-07,1.7942649740136584e-19,9.7921091950810982e-14
4.673926230062417e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3241213811069884,0.11290505909981645,0.01892110255323207,0.0,2.6699332685788003e-05,1.9466528237316129e-05,0.0,1.8404923351212817e-07,0.0,0.00010791376084737457,1.1034978430743513e-16,3.0071303455248226e-08,1.125111115663911e-13,5.9413660589111143e-09,0.0,0.0,4.849391926866475e-08,6.3635677269554477e-13,0.0056565689038812995,0.0077739498718015125,3.3454443748046932e-08,1.9371792368388432e-07,1.514326005513615e-05,1.279706246077239e-09,1.5821070957859207e-08,4.7423683040999006e-10,2.5468748351279688e-16,2.9113086347124815e-07,1.8752521922098911e-19,9.9939795870452316e-14
4.7017967629788003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32408125825008866,0.1129046235091397,0.018900463411407668,0.0,2.7139513569052867e-05,1.9599547212231084e-05,0.0,1.8918468592033018e-07,0.0,0.0001090642071469309,1.1655243291906335e-16,3.0109723471211626e-08,1.1685027303233489e-13,6.0637461339454689e-09,0.0,0.0,4.896104780573517e-08,6.6498106216929271e-13,0.005655843238180417,0.007814785903846844,3.3693440753196054e-08,1.9487600298011952e-07,1.515234988606847e-05,1.3002004119044517e-09,1.5972389000295205e-08,4.8744189634219473e-10,2.6614828300708488e-16,2.9310081030356387e-07,1.9593613143626262e-19,1.0198576365331354e-13
4.7296672958951833e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32404119384422919,0.11290418234056683,0.01887985188011318,0.0,2.7583310405940704e-05,1.9731555102329189e-05,0.0,1.9442984550239681e-07,0.0,0.00011021925908923333,1.2306195842263053e-16,3.0147226652697236e-08,1.2132793178583612e-13,6.1877860369316731e-09,0.0,0.0,4.9427915101136032e-08,6.9470574352656313e-13,0.0056551183224450843,0.0078555631011433345,3.3932757098182529e-08,1.9602960130264828e-07,1.5161092769932806e-05,1.3208522170689287e-09,1.6124037101232803e-08,5.0092781771356448e-10,2.7804984480343798e-16,2.9505517026088567e-07,2.0466918180624807e-19,1.0405915466812085e-13
4.7575378288115664e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32400118777795683,0.11290373561489692,0.018859267910074348,0.0,2.8030714520883047e-05,1.9862548113754475e-05,0.0,1.9978631583966097e-07,0.0,0.00011137889345645632,1.2989145705818702e-16,3.0183827186882039e-08,1.2594756209360033e-13,6.3134957458621879e-09,0.0,0.0,4.9894495105567283e-08,7.2556582270314403e-13,0.0056543941558760179,0.0078962815709476674,3.4172390451816031e-08,1.9717871244223273e-07,1.5169493760014871e-05,1.3416611422650765e-09,1.6276010353748679e-08,5.1469865955732976e-10,2.9040619645037369e-16,2.9699389086959721e-07,2.1373456667875977e-19,1.0616012744198788e-13
4.785408361727949e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32396123993996429,0.11290328335285395,0.018838711452136135,0.0,2.848171707303802e-05,1.9992522689442693e-05,0.0,2.0525571216365824e-07,0.0,0.00011254308708449899,1.370544932339202e-16,3.0219539014421739e-08,1.3071270031755799e-13,6.4408851917800294e-09,0.0,0.0,5.036076216329346e-08,7.5759718069760371e-13,0.0056536707376717912,0.007936941420442413,3.4412338493146902e-08,1.9832333078550077e-07,1.5177557835748934e-05,1.3626266619928399e-09,1.6428303877821626e-08,5.2875851550452697e-10,3.0323171630797944e-16,2.9891692325978912e-07,2.2314273539532677e-19,1.082888396572119e-13
4.813278894644331e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32392135021909185,0.11290282557508706,0.018818182457262304,0.0,2.8936309060118642e-05,2.0121475504674836e-05,0.0,2.1083966132222461e-07,0.0,0.00011371181686307143,1.4456511290808161e-16,3.0254375834699014e-08,1.3562694551972823e-13,6.5699642585560515e-09,0.0,0.0,5.0826691009531953e-08,7.9083658915069903e-13,0.0056529480670288648,0.0079775427567329322,3.4652598911328495e-08,1.9946345130348374e-07,1.5185289904119666e-05,1.3837482447373712e-09,1.6580912820240514e-08,5.4311150768423798e-10,3.1654113979685802e-16,3.0082422209576674e-07,2.3290439473812329e-19,1.1044544814822543e-13
4.841149427560714e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32388151850432906,0.11290236230217032,0.018797680876535133,0.0,2.9394481322180724e-05,2.0249403462686673e-05,0.0,2.1653980174495931e-07,0.0,0.00011488505973577341,1.5243785724952627e-16,3.0288351110949347e-08,1.4069396006588758e-13,6.7007427826752007e-09,0.0,0.0,5.1292256767810362e-08,8.2532172607474455e-13,0.0056522261431416086,0.0080180856868443274,3.4893169405482266e-08,2.0059906954027564e-07,1.5192694801022429e-05,1.4050253531462195e-09,1.6733832354511441e-08,5.5776178662228785e-10,3.3034956570726968e-16,3.0271574550746434e-07,2.4303051341829348e-19,1.1263010889869866e-13
4.869019960477096e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32384174468481686,0.11290189355460278,0.018777206661155021,0.0,2.985622454536981e-05,2.0376303690333988e-05,0.0,2.2235778340805862e-07,0.0,0.00011606279270016631,1.6068777658063215e-16,3.0321478075266313e-08,1.4591747022797241e-13,6.8332305530315571e-09,0.0,0.0,5.1757434947294481e-08,8.6109119173290049e-13,0.0056515049652023338,0.008058570317718396,3.5134047684564935e-08,2.0173018160181992e-07,1.5199777292583756e-05,1.4264574442041432e-09,1.6887057680764184e-08,5.7271353113841889e-10,3.4467246256845113e-16,3.0459145502275886e-07,2.5353232660563562e-19,1.1484297703878929e-13
4.896890493393479e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32380202864984875,0.11290141935280834,0.018756759762440137,0.0,3.0321529265626856e-05,2.0502173533813178e-05,0.0,2.2829526779852388e-07,0.0,0.00011724499280783714,1.6933044460739475e-16,3.0353769733488138e-08,1.5130126678514143e-13,6.9674373107321259e-09,0.0,0.0,5.222220144008791e-08,8.9818452466891723e-13,0.0056507845324013295,0.008098996756210659,3.5375231467237537e-08,2.0285678414482369e-07,1.5206542076443327e-05,1.4480439694054997e-09,1.7040584025657842e-08,5.8797094824195063e-10,3.595256750783287e-16,3.0645131550067763e-07,2.6442134049978358e-19,1.1708420684253877e-13
4.924761026309862e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32376237028887311,0.11290093971713595,0.018736340131826072,0.0,3.0790385872352309e-05,2.0627010554437015e-05,0.0,2.3435392787775e-07,0.0,0.00011843163716445641,1.7838197294049026e-16,3.0385238869967602e-08,1.5684920562342498e-13,7.1033727489092057e-09,0.0,0.0,5.268653251850438e-08,9.3664221788722841e-13,0.0056500648439268917,0.0081393651090874083,3.5616718481736804e-08,2.0397887436579935e-07,1.5212993782999051e-05,1.4697843749242218e-09,1.7194406642285895e-08,6.0353827302594353e-10,3.7492543059358356e-16,3.0829529506549296e-07,2.7570933694283183e-19,1.19353951725412e-13
4.952631559226244e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32372276949149437,0.11290045466785935,0.018715947720865499,0.0,3.1262784612028607e-05,2.0750812524464563e-05,0.0,2.4053544804450461e-07,0.0,0.00011962270292982852,1.8785902591016744e-16,3.0415898052228005e-08,1.6256520833389237e-13,7.2410465125411699e-09,0.0,0.0,5.3150404832314346e-08,9.7650573518268705e-13,0.0056493458989653475,0.0081796754830228188,3.5858506465748489e-08,2.0509644999023579e-07,1.5219136976617102e-05,1.4916781017813907e-09,1.7348520810080531e-08,6.1941976855988861e-10,3.9088834567978528e-16,3.1012336504169245e-07,2.8740837807316911e-19,1.2165236424197809e-13
4.980502092142627e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32368322614747569,0.11289996422517724,0.01869558248122781,0.0,3.1738715591800828e-05,2.0873577422984933e-05,0.0,2.46841524097305e-07,0.0,0.00012081816731793602,1.9777883567793441e-16,3.0445759635508048e-08,1.684532628092674e-13,7.3804681982815208e-09,0.0,0.0,5.3613795405967013e-08,1.0178175276193094e-12,0.0056486276967011003,0.0082199279845960524,3.6100593166282751e-08,2.062095092619035e-07,1.5224976156808599e-05,1.5137245860104206e-09,1.7502921834716393e-08,6.3561972578094953e-10,4.0743143272133873e-16,3.1193549988981447e-07,2.9953081102031337e-19,1.2397959608372921e-13
5.008372625059009e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3236437401467393,0.1128994684092133,0.018675244364698734,0.0,3.2218168783015446e-05,2.0995303431854155e-05,0.0,2.5327386319620055e-07,0.0,0.00012201800759697727,2.0815921764851855e-16,3.0474835767197826e-08,1.7451742383892395e-13,7.5216473542960092e-09,0.0,0.0,5.4076681635789054e-08,1.0606210501576922e-12,0.0056479102363166537,0.0082601227202884625,3.634297633955145e-08,2.0731805093229597e-07,1.5230515759374296e-05,1.5359232588198522e-09,1.7657605048013717e-08,6.5214246338377532e-10,4.2457210659111315e-16,3.1373167714313887e-07,3.1208927264062384e-19,1.2633579807703337e-13
5.036243157975392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3236043113793694,0.11289896724001598,0.018654933323180085,0.0,3.2701134024717103e-05,2.1115988931684989e-05,0.0,2.5983418382396776e-07,0.0,0.00012322220108939783,2.1901858618573031e-16,3.0503138391168301e-08,1.8076181370219056e-13,7.6645934801077693e-09,0.0,0.0,5.4539041287161341e-08,1.104960778430851e-12,0.0056471935169926501,0.0083002597964807814,3.6585653750847459e-08,2.084220742502032e-07,1.5235760157518465e-05,1.5582735467537749e-09,1.7812565807840934e-08,6.6899232770889739e-10,4.4232819137964856e-16,3.1551187734522922e-07,3.2509669429379697e-19,1.2872112018122211e-13
5.064113690891774e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32356493973561323,0.11289846073755877,0.018634649308689296,0.0,3.3187601027103275e-05,2.1235632497889109e-05,0.0,2.6652421574672304e-07,0.0,0.0001244307251719159,2.303759706356648e-16,3.0530679251996515e-08,1.8719062275989604e-13,7.8093160264502454e-09,0.0,0.0,5.5000852491674862e-08,1.1508822256680789e-12,0.0056464775379078975,0.0083403393194503937,3.6828623174426035e-08,2.095215789514234e-07,1.5240713662933342e-05,1.5807748718498845e-09,1.7967799498016718e-08,6.8617369262973705e-10,4.6071792718378313e-16,3.1727608398831653e-07,3.3856630666000586e-19,1.311357114868069e-13
5.091984223808157e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32352562510588301,0.1128979489217402,0.018614392273359162,0.0,3.367755937493672e-05,2.1354232896771132e-05,0.0,2.7334569997396328e-07,0.0,0.00012564355727554146,2.4225103166050577e-16,3.0557469899089151e-08,1.9380811004408734e-13,7.9558243951278306e-09,0.0,0.0,5.5462093744266811e-08,1.1984319597663198e-12,0.0056457622982394101,0.0083803613953686209,3.7071882393387887e-08,2.1061656524860845e-07,1.524538052685523e-05,1.6034266517951814e-09,1.8123301528211506e-08,7.0369095943823664e-10,4.7975997695449631e-16,3.1902428345251632e-07,3.5251164459750999e-19,1.3357972021382457e-13
