Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH3OHX(46),H2OX(35),HO2X(135),C2H6X(39),CH2X(134),CHX(26),CXHO(27),OCX(21),COX(37),HO2(52),CH3O(58),CH2OX(40),CH2OH(57)
0.0001341733172179814,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026906238340690222,0.099994755463055723,0.017007630329929392,8.4429630289166645e-23,3.1530057180784856e-10,3.2753284903100769e-13,3.956606337954952e-10,2.1479776428004542e-11,2.4878112804420724e-15,3.7887282451306471e-08,0.0,1.6054318534801927e-18,4.8390612235731306e-19,2.1738124375444678e-07,8.6491527100433937e-18,3.0520173335710203e-17,4.0404356238967037e-15,1.3143800133662623e-20,4.9887724156446649e-06,0.16598448423418402,1.3569316683139359e-11,2.5540336746554594e-08,7.7223768969911328e-09,1.0845213610912842e-11,1.5730439334907429e-14,5.7313467384915741e-09,1.071632932104648e-15,1.1873979176017782e-14,3.2929302062989992e-11,1.6476342106309569e-18,2.5859239900960311e-21,1.9739624172839927e-14,1.7711413060307623e-15,2.1099334541327805e-15,1.2411741725022087e-19,1.26155484438929e-17
0.000134738264562473,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026846722670538042,0.099994765731306848,0.016977866572965732,8.5050618902666586e-23,3.1638297146106048e-10,3.2736865091120859e-13,3.9708127747619627e-10,2.1518182215862194e-11,2.5092544040748246e-15,3.7896276074414166e-08,0.0,1.6048172208330396e-18,4.8719077495055049e-19,2.1813708896912183e-07,8.7393336583912666e-18,3.0631976971339853e-17,4.0436508695455491e-15,1.327511512614948e-20,4.9777379237006795e-06,0.16604401092659712,1.3542628061093562e-11,2.5541063644491405e-08,7.7027521318195536e-09,1.085885033702691e-11,1.5749525985434696e-14,5.7625591017474167e-09,1.071174356355054e-15,1.1845899614557735e-14,3.2846828693091966e-11,1.6559964514147784e-18,2.5894259116940213e-21,1.9766680436367717e-14,1.7730575775689645e-15,2.1246361386009888e-15,1.2491031070828997e-19,1.2684734360116324e-17
0.0001353032119069646,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026787572953312036,0.09999477593312904,0.016948285827167925,8.5672667162709823e-23,3.1746267835567341e-10,3.2720397004160959e-13,3.9849888046961224e-10,2.1556437459029605e-11,2.5307780403184707e-15,3.7905317406813341e-08,0.0,1.604201683943101e-18,4.9048164202263796e-19,2.1889147086633948e-07,8.7453153645788077e-18,3.0743540554327294e-17,4.0468390743706399e-15,1.3407090611819738e-20,4.966771278851295e-06,0.16610317159820426,1.3516125884655714e-11,2.5541710534541626e-08,7.6832382875413165e-09,1.0872396087928141e-11,1.5768455407083052e-14,5.7937834566976145e-09,1.0707144538477535e-15,1.1818028675158878e-14,3.2765050835730273e-11,1.6277650732371208e-18,2.5929027250948412e-21,1.9793542516888139e-14,1.7749876532655959e-15,2.1393570524064824e-15,1.2570418771086731e-19,1.275397709757273e-17
0.00013586815925145621,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026728785462356169,0.099994786069205713,0.016918886228851186,8.6295768307648806e-23,3.1853970432157355e-10,3.2703881372725154e-13,3.9991346699312844e-10,2.1594543499737082e-11,2.5523821079009329e-15,3.7914406013523524e-08,0.0,1.6035852567086755e-18,4.9377870680721892e-19,2.1964439736849577e-07,8.616872412392819e-18,3.085483779400657e-17,4.0500004634512016e-15,1.3539726602966188e-20,4.9558717901994303e-06,0.1661619699763672,1.348980814952211e-11,2.5542278261852464e-08,7.663834296973376e-09,1.0885851755672222e-11,1.5787229068981312e-14,5.8250196381561274e-09,1.0702532692956955e-15,1.1790363927103451e-14,3.2683959752434842e-11,1.6322481075904446e-18,2.5963547213265419e-21,1.982021273818315e-14,1.7768918364027777e-15,2.1540960053482083e-15,1.2649904387543712e-19,1.2823276540850446e-17
0.00013643310659594782,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026670356523833327,0.099994796140210493,0.016889665940783342,8.6919915648422e-23,3.1961406110316067e-10,3.2687318915580922e-13,4.0132506057416174e-10,2.163250166286731e-11,2.574066521560876e-15,3.7923541465080214e-08,0.0,1.602967952829924e-18,4.9708195271630747e-19,2.2039587632613631e-07,8.7608469768606256e-18,3.0966006143236951e-17,4.0531352592832484e-15,1.3673023112683141e-20,4.9450387766400343e-06,0.16622040973553862,1.3463672880765972e-11,2.5542767659675458e-08,7.6445391076799752e-09,1.0899218220141068e-11,1.580584842148512e-14,5.8562674825510093e-09,1.0697908464265272e-15,1.1762902975608245e-14,3.2603546835702215e-11,1.6858775868727277e-18,2.5997821974057533e-21,1.9846693387842206e-14,1.7787879587376283e-15,2.1688528090761228e-15,1.2729487487422453e-19,1.2892632575928157e-17
0.00013699805394043943,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026612282515921799,0.099994806146807488,0.016860623151704064,8.7545102570288734e-23,3.2068576036027194e-10,3.2670710340034843e-13,4.0273368522784281e-10,2.1670313256248971e-11,2.5958312019706108e-15,3.7932723337451336e-08,0.0,1.6023497858445909e-18,5.0039136333779076e-19,2.2114591551886125e-07,8.9762964369624778e-18,3.1077004402152748e-17,4.0562436818076013e-15,1.3806980154871693e-20,4.9342715667111323e-06,0.1662784944982319,1.3437718132375019e-11,2.5543179550419009e-08,7.6253516820390072e-09,1.091249634940941e-11,1.5824314896711906e-14,5.8875268279032464e-09,1.06932722801687e-15,1.173564346128246e-14,3.2523803607237849e-11,1.6376797966781586e-18,2.6031854627258963e-21,1.9872986717413256e-14,1.7807444101419877e-15,2.1836272770720805e-15,1.2809167643499302e-19,1.2962045090153693e-17
0.00013756300128493103,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026554559867886095,0.099994816089651398,0.016831756075854919,8.81713225310117e-23,3.2175481366906572e-10,3.2654056342205431e-13,4.0413936494255425e-10,2.1707979570944155e-11,2.6176760761361075e-15,3.7941951211953965e-08,0.0,1.6017307691337024e-18,5.0370692243294174e-19,2.2189452265621869e-07,8.5781272787037317e-18,3.1187585352381576e-17,4.0593259484854371e-15,1.3941597744243979e-20,4.923569498421608e-06,0.16633622783596136,1.3411941986721735e-11,2.5543514746517808e-08,7.6062709960045464e-09,1.0925686999960539e-11,1.5842629908856893e-14,5.9187975138066485e-09,1.0688624559154142e-15,1.1708583059555812e-14,3.244472171620016e-11,1.5633240246148929e-18,2.6065647882929647e-21,1.9899094941734214e-14,1.7826736126816967e-15,2.1984192246309765e-15,1.288894443190804e-19,1.3031513972197622e-17
0.00013812794862942264,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026497185058837844,0.099994825969387677,0.016803062952519588,8.8798569054611705e-23,3.2282123252283539e-10,3.2637357607300527e-13,4.0554212166132982e-10,2.1745501881529891e-11,2.6396010567397849e-15,3.795122467517284e-08,0.0,1.6011109158574359e-18,5.0702861393403089e-19,2.2264170537858146e-07,8.4804519578491365e-18,3.1298023209090961e-17,4.0623822743358485e-15,1.4076875896328317e-20,4.9129319190214582e-06,0.16639361327014549,1.3386342553874516e-11,2.5543774048405797e-08,7.5872960389103035e-09,1.0938791016570696e-11,1.5860794854028869e-14,5.9500793814081694e-09,1.0683965710418198e-15,1.1681719480153195e-14,3.2366292937436103e-11,1.7159058564986999e-18,2.6099204299860834e-21,1.9925020241729837e-14,1.7844973746187544e-15,2.2132284688421038e-15,1.2968817433377818e-19,1.3101039112051241e-17
0.00013869289597391425,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026440154617040881,0.099994835786652858,0.016774542045573954,8.9426835735608431e-23,3.2388502833290866e-10,3.2620614809863977e-13,4.0694197779471573e-10,2.1782881446373772e-11,2.6616060561386069e-15,3.7960543318881661e-08,0.0,1.6004902390020243e-18,5.1035642194201067e-19,2.2338747125800478e-07,9.4450409205420441e-18,3.1408645820158184e-17,4.0654128718998612e-15,1.421281462747471e-20,4.902358184872924e-06,0.16645065427301708,1.3360917971198563e-11,2.5543958244936521e-08,7.568425815190499e-09,1.095180923271049e-11,1.5878811110836529e-14,5.9813722733870357e-09,1.0679296134226492e-15,1.1655050466612517e-14,3.2288509169722073e-11,1.7616361073859584e-18,2.613252715616371e-21,1.9950764766097167e-14,1.7864562097221148e-15,2.2280548285707161e-15,1.3048786236408885e-19,1.3170620401044766e-17
0.0001392013485839567,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026389118823209524,0.099994844569297497,0.016749019058899389,8.9993142747463174e-23,3.2484021122570402e-10,3.2605509167781717e-13,4.0819938872814412e-10,2.1816402034315997e-11,2.6814789160397819e-15,3.7968968394269376e-08,0.0,1.5999309363180199e-18,5.1335666575604982e-19,2.2405745535268624e-07,9.5331138630497439e-18,3.1508061997262547e-17,4.0681185857494879e-15,1.4335724294781985e-20,4.8928958871256067e-06,0.16650169951770261,1.3338183826015098e-11,2.5544060452760961e-08,7.5515313480433149e-09,1.0963452948129239e-11,1.5894899739515451e-14,6.0095451732480884e-09,1.0675084667723014e-15,1.1631212869779164e-14,3.2219048666058049e-11,1.6359377581639068e-18,2.6162320161975485e-21,1.9973781984713349e-14,1.7890090250732154e-15,2.24141303780286e-15,1.3120839657881999e-19,1.3233291479843044e-17
0.00013970980119399913,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026338356730899092,0.099994853302300318,0.016723632948915781,9.0560266385841573e-23,3.2579328683574722e-10,3.2590368850169923e-13,4.0945448614912767e-10,2.18498088996406e-11,2.7014164869327178e-15,3.7977429448892321e-08,0.0,1.5993709862465512e-18,5.1636183983948225e-19,2.2472630330882621e-07,8.821361416379816e-18,3.1607079747190793e-17,4.0708037815497882e-15,1.4459169058123493e-20,4.8834843333194658e-06,0.16655247101019435,1.3315588502225118e-11,2.5544103020354036e-08,7.5347202108675629e-09,1.0975028423724958e-11,1.5910870014830676e-14,6.0377267641690147e-09,1.0670865109057247e-15,1.1607529472186862e-14,3.2150098423537966e-11,1.6589927107843251e-18,2.6191927878267513e-21,1.9996656070314368e-14,1.7915518912234039e-15,2.254784835726353e-15,1.3192970115364128e-19,1.3296007874964392e-17
0.00014021825380404156,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026287865907889979,0.099994861986107131,0.01669838249935544,9.1128202120889184e-23,3.2674426331497692e-10,3.2575194327538105e-13,4.1070728426056808e-10,2.1883102927081655e-11,2.7214187025998917e-15,3.7985926195611992e-08,0.0,1.5988103979134725e-18,5.1937193294309157e-19,2.2539402050788522e-07,9.1976475089441652e-18,3.1706052781906831e-17,4.0734686094154246e-15,1.4583148931139296e-20,4.87412307253609e-06,0.16660297118301445,1.3293130696732124e-11,2.554408650179158e-08,7.5179917044811043e-09,1.0986536244460613e-11,1.5926722906677841e-14,6.0659169345932866e-09,1.0666637732328839e-15,1.1583998696820958e-14,3.2081652786908185e-11,1.8383842054511659e-18,2.6221352254801092e-21,2.0019388467047045e-14,1.7932874284197054e-15,2.2681700939120381e-15,1.3265177265099813e-19,1.3358769509802115e-17
0.000140726706414084,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026237643952256407,0.09999487062115818,0.016673266509021272,9.1696945468463682e-23,3.2769314876364008e-10,3.2559986064058893e-13,4.1195780061710911e-10,2.1916284991392508e-11,2.7414855091909024e-15,3.7994458350510859e-08,0.0,1.5982491803654569e-18,5.2238693392264072e-19,2.2606061228856678e-07,9.5727392985052679e-18,3.180492616967093e-17,4.0761132179186726e-15,1.4707663928017557e-20,4.8648116594731869e-06,0.16665320243855239,1.3270809123345426e-11,2.5544011445567911e-08,7.5013451390575491e-09,1.0997976988591448e-11,1.5942459374509637e-14,6.0941155738361559e-09,1.0662402806436674e-15,1.1560618987222409e-14,3.2013706177887874e-11,1.6315764273067512e-18,2.6250595619560549e-21,2.004198052401094e-14,1.7951577472735036e-15,2.2815686850514293e-15,1.333746073075474e-19,1.3421576308552833e-17
0.0001411843137631222,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026192672112584702,0.099994878351377353,0.016650776099524905,9.2209501317655678e-23,3.2854536448989586e-10,3.254627015711393e-13,4.130813278961778e-10,2.1946053835853513e-11,2.7596008213143645e-15,3.8002167331807808e-08,0.0,1.5977435540051685e-18,5.2510462191103048e-19,2.2665958703683466e-07,8.9652035053425232e-18,3.1893591866533383e-17,4.0784761996138595e-15,1.4820184968280107e-20,4.8564736439217034e-06,0.16669818260592842,1.325083513575689e-11,2.554389429419591e-08,7.4864327250563883e-09,1.1008216779976667e-11,1.5956523437085677e-14,6.1195014992848745e-09,1.0658585136491936e-15,1.1539705140829591e-14,3.1952976349148499e-11,1.622732457879352e-18,2.6276760827775323e-21,2.0062194768710303e-14,1.7972225467801135e-15,2.2936387124268183e-15,1.3402580984057668e-19,1.3478140980548084e-17
0.00014164192111216042,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026147914424461259,0.099994886042769821,0.016628392786115425,9.2722704525173411e-23,3.2939589883438119e-10,3.2532527620621597e-13,4.1420303046250644e-10,2.1975733314701023e-11,2.7777683715530144e-15,3.8009904563770138e-08,0.0,1.597237431693556e-18,5.2782626835721532e-19,2.2725765831900157e-07,8.6005899589408274e-18,3.1982018041216653e-17,4.0808230290262003e-15,1.493313948192865e-20,4.8481753318536991e-06,0.16674294858207311,1.3230969552749492e-11,2.5543730557885661e-08,7.4715856381943212e-09,1.1018403113817246e-11,1.5970494648857929e-14,6.1448941162886933e-09,1.0654761753820726e-15,1.1518911308775129e-14,3.1892642315663333e-11,1.6814934286236257e-18,2.630278222491342e-21,2.0082297659096856e-14,1.7987448093207403e-15,2.3057193460241427e-15,1.3467762694710849e-19,1.3534742120381979e-17
0.00014209952846119863,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02610336919755786,0.099994893695645362,0.016606115723491757,9.3236551908777045e-23,3.3024475759667574e-10,3.2518758780123578e-13,4.1532291940845274e-10,2.2005324045474602e-11,2.795988117094536e-15,3.8017669845910867e-08,0.0,1.5967308198096185e-18,5.3055186535011876e-19,2.2785482994004763e-07,8.8396324315233149e-18,3.2070316463321234e-17,4.0831538114471813e-15,1.5046527480453144e-20,4.8399164098924599e-06,0.16678750205758244,1.3211211470247527e-11,2.5543520623016631e-08,7.4568033922022382e-09,1.1028536397551498e-11,1.5984373687331897e-14,6.1702933461351806e-09,1.0650932843691163e-15,1.1498236398738616e-14,3.1832700166743891e-11,1.6202819056580367e-18,2.6328660908435303e-21,2.0102290184561745e-14,1.7997197507938485e-15,2.3178104953233632e-15,1.3533005624861044e-19,1.3591379674419349e-17
0.00014255713581023683,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026059034760186221,0.099994901310310275,0.016583944075660592,9.3751040311523651e-23,3.3109194654359783e-10,3.2504963957263846e-13,4.1644100653009568e-10,2.2034826639523951e-11,2.8142600175916283e-15,3.8025462979748703e-08,0.0,1.5962237246686061e-18,5.3328140504440537e-19,2.2845110567805694e-07,8.8539015078154734e-18,3.2158527028646736e-17,4.0854686512120926e-15,1.5160348975707628e-20,4.8316965681169448e-06,0.16683184470443807,1.3191559994434153e-11,2.5543264872485398e-08,7.4420855053742815e-09,1.1038617034263179e-11,1.5998161223236571e-14,6.1956991106969489e-09,1.0647098588099443e-15,1.1477679331594154e-14,3.1773146039684692e-11,1.6296067233711708e-18,2.635439783957409e-21,2.0122173414119942e-14,1.8010736158912839e-15,2.3299120705145602e-15,1.3598309591825946e-19,1.364805358952083e-17
0.00014301474315927504,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026014909459023725,0.099994908887067538,0.016561877015804281,9.4266166605614919e-23,3.3193747140948267e-10,3.2491143469893168e-13,4.175573028223229e-10,2.2064241702090581e-11,2.8325840339803918e-15,3.8033283768780637e-08,0.0,1.595716152525882e-18,5.360148796597859e-19,2.2904648928448631e-07,8.7500501286937457e-18,3.224664604409303e-17,4.0877676517268916e-15,1.5274603979911658e-20,4.8235155000109161e-06,0.16687597817627148,1.3172014241725111e-11,2.5542963685256239e-08,7.4274315014089751e-09,1.1048645422895907e-11,1.6011857920834002e-14,6.2211113325135142e-09,1.0643259165912453e-15,1.1457239040844712e-14,3.1713976119175686e-11,1.6607255080916614e-18,2.6379995395522333e-21,2.0141948375852276e-14,1.8026609256472803e-15,2.3420239824921037e-15,1.3663674372950803e-19,1.3704763813045774e-17
0.00014347235050831325,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025970991658855025,0.099994916426216704,0.016539913726152274,9.4781927690231604e-23,3.3278133789646904e-10,3.2477297632117146e-13,4.1867181902285563e-10,2.2093569832387673e-11,2.8509601285823216e-15,3.8041132018451731e-08,0.0,1.5952081095817921e-18,5.3875228148030551e-19,2.2964098448443345e-07,8.8196373063554261e-18,3.2334625661441607e-17,4.0900509154961818e-15,1.5389292505650966e-20,4.8153729024150189e-06,0.16691990410862073,1.3152573338486129e-11,2.5542617436161385e-08,7.4128409094252968e-09,1.105862195814875e-11,1.6025464437774401e-14,6.2465299347141501e-09,1.0639414752836967e-15,1.1436914472746755e-14,3.1655186636719288e-11,1.6329444900741174e-18,2.6405453903417303e-21,2.0161616019315744e-14,1.804039736117945e-15,2.3541461428489216e-15,1.372909978448385e-19,1.3761510292840697e-17
0.00014392995785735146,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025927279742285252,0.099994923928054188,0.016518053397854903,9.5298320487002689e-23,3.3362355167476035e-10,3.2463426754322673e-13,4.1978456598554624e-10,2.2122811623678554e-11,2.8693882627113889e-15,3.8049007536128873e-08,0.0,1.5946996019742994e-18,5.4149360285364269e-19,2.3023459497689721e-07,8.957450864191233e-18,3.2422466399245832e-17,4.0923185441334446e-15,1.5504414565878091e-20,4.8072684754736598e-06,0.16696362411918125,1.3133236420941938e-11,2.5542226496369573e-08,7.3983132630474077e-09,1.106854703059101e-11,1.6038981425261365e-14,6.2719548409713074e-09,1.063556552150442e-15,1.141670458603526e-14,3.1596773870050641e-11,1.644191284254093e-18,2.6430774140941266e-21,2.0181177326277416e-14,1.8053148101368343e-15,2.3662784638708274e-15,1.3794585642497891e-19,1.3818292977232143e-17
0.00014438756520638966,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02588377210944864,0.099994931392873118,0.016496295230858053,9.5815341946074873e-23,3.3446411838285363e-10,3.2449531143295246e-13,4.2089555442182439e-10,2.2151967663354278e-11,2.8878683933725677e-15,3.8056910131084839e-08,0.0,1.5941906357625363e-18,5.4423883619042522e-19,2.3082732443502476e-07,9.1159651056439381e-18,3.2510337127632198e-17,4.0945706383591729e-15,1.5619970173913318e-20,4.7992019225809771e-06,0.16700713980805434,1.3114002635136678e-11,2.5541791233348088e-08,7.3838481002801972e-09,1.1078421026802381e-11,1.6052409528253454e-14,6.2973859755224103e-09,1.0631711641566656e-15,1.1396608351442128e-14,3.1538734142560857e-11,1.7777372130313503e-18,2.6455959497512522e-21,2.0200633324724417e-14,1.8070074594229611e-15,2.378420858530855e-15,1.3860131696073233e-19,1.387511181502342e-17
0.00014484517255542787,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02584046717791388,0.099994938820963358,0.016474638433780418,9.6332989044760083e-23,3.3530304362783851e-10,3.2435611102247334e-13,4.2200479550615549e-10,2.2181038533010086e-11,2.9064004850448893e-15,3.8064839614473231e-08,0.0,1.5936812169677187e-18,5.469879739635668e-19,2.3141917650636696e-07,9.1365753440798594e-18,3.259813900415849e-17,4.0968072980008175e-15,1.5735959343445639e-20,4.7911729503632157e-06,0.16705045275800054,1.3094871136582532e-11,2.5541312010107158e-08,7.3694449658677917e-09,1.1088244329247761e-11,1.6065749385293793e-14,6.3228232632323583e-09,1.0627853279676438e-15,1.1376624752211821e-14,3.1481063822725951e-11,1.6616794345960096e-18,2.6481009506334593e-21,2.0219984941294474e-14,1.80896424386753e-15,2.3905732404836711e-15,1.392573778895521e-19,1.393196675549727e-17
0.00014530277990446608,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025797363382523732,0.099994946212611624,0.016453082223793533,9.6851258783113817e-23,3.3614033298572823e-10,3.2421666930866741e-13,4.2311230048864393e-10,2.2210024808520259e-11,2.9249845160878775e-15,3.8072795799287921e-08,0.0,1.5931713516055996e-18,5.4974100870759474e-19,2.3201015481314623e-07,8.3617279238575579e-18,3.2685262659578337e-17,4.0990286220408945e-15,1.5852382088533308e-20,4.783181268649097e-06,0.16709356453468358,1.3075841090276634e-11,2.5540789187521933e-08,7.3551034088349699e-09,1.1098017316540354e-11,1.6079001628889196e-14,6.3482666295021863e-09,1.0623990599672694e-15,1.1356752783831793e-14,3.142375932354332e-11,1.2423751936130027e-18,2.6505924483043535e-21,2.0239233120625447e-14,1.8101536558771212e-15,2.4027355240600613e-15,1.3991403817979151e-19,1.3988857748397424e-17
0.0001457603872535043,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025754459174610844,0.099994953568101647,0.016431625826503003,9.7370148184219165e-23,3.3697599200149401e-10,3.2407698925434723e-13,4.2421807758206617e-10,2.223892706011178e-11,2.9436204348793128e-15,3.8080778500367506e-08,0.0,1.5926610455314635e-18,5.5249793301798305e-19,2.3260026295247243e-07,7.9288554012241195e-18,3.2772217055443688e-17,4.1012347086264683e-15,1.596923842360432e-20,4.7752265903245489e-06,0.16713647668687961,1.305691167070573e-11,2.5540223123319829e-08,7.3408229781939342e-09,1.1107740363457639e-11,1.6092166885519775e-14,6.3737160002847587e-09,1.0620123762519237e-15,1.1336991452480446e-14,3.1366817101962872e-11,1.6236795852525215e-18,2.6530708825983037e-21,2.0258378817318244e-14,1.8108783565703683e-15,2.4149076242614326e-15,1.4057129427253466e-19,1.4045784743911282e-17
0.00014617223386763868,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02571601476818975,0.099994960157359369,0.016412399775463962,9.7837676018539418e-23,3.3772669573139309e-10,3.2395107584639283e-13,4.2521180816929702e-10,2.2264867712893033e-11,2.9604370816555545e-15,3.8087985451164226e-08,0.0,1.5922013980412421e-18,5.5498248440535833e-19,2.3313061923767574e-07,8.7622347933680233e-18,3.2850824464581522e-17,4.1032072389354839e-15,1.6074779856827796e-20,4.7680987829112289e-06,0.16717492821157381,1.3039960553709132e-11,2.5539676982110828e-08,7.328022490919639e-09,1.1116448712814507e-11,1.610394175485301e-14,6.3966255070277049e-09,1.0616640185221354e-15,1.1319300037899275e-14,3.1315875956534921e-11,1.7359076906905019e-18,2.6552901678026952e-21,2.0275523050157261e-14,1.8116655556540344e-15,2.425870837941809e-15,1.4116333380232963e-19,1.4097049781325706e-17
0.00014654289582035962,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025681551051810161,0.09999496606301167,0.016395164467187747,9.825887640985024e-23,3.384012071196808e-10,3.2383759249201706e-13,4.2610498388407699e-10,2.2288156837877247e-11,2.9756079482396591e-15,3.8094489834242674e-08,0.0,1.591787417606674e-18,5.5722126489466382e-19,2.3360734187271149e-07,9.1652305774801317e-18,3.2921543390307925e-17,4.1049720889777764e-15,1.6170067448841131e-20,4.7617090167996501e-06,0.16720939830910145,1.3024773184923181e-11,2.5539155961100741e-08,7.3165438174964991e-09,1.1124252119093754e-11,1.6114479694373025e-14,6.4172481265622478e-09,1.061350228985416e-15,1.1303453121854058e-14,3.1270275312200881e-11,1.4941897905993302e-18,2.6572784795111582e-21,2.0290883041045828e-14,1.8129517906670581e-15,2.4357444199019533e-15,1.416965794928363e-19,1.4143213184966357e-17
0.00014691355777308055,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025647215585655653,0.099994971945434954,0.016377993296192564,9.868047815139461e-23,3.3907465859961871e-10,3.237239579204687e-13,4.2699704509968978e-10,2.231139183049855e-11,2.9908127950808895e-15,3.8101011291317863e-08,0.0,1.5913731583254038e-18,5.594625843596308e-19,2.3408349990557328e-07,8.9744143958119837e-18,3.2992054712892509e-17,4.106727113354299e-15,1.6265639546113045e-20,4.7553430282102978e-06,0.16724374013265628,1.3009650399096406e-11,2.5538607190864103e-08,7.3051044699923318e-09,1.1132023413001628e-11,1.6124961655555243e-14,6.4378745558245352e-09,1.0610361943979468e-15,1.1287677067162461e-14,3.1224906199849943e-11,1.6881461861806842e-18,2.6592583015068731e-21,2.0306177452566379e-14,1.8144537190117768e-15,2.4456242935912925e-15,1.4223021336596176e-19,1.4189400122866016e-17
0.00014728421972580149,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025613007577945598,0.099994977804774204,0.016360885866630814,9.9102479703603985e-23,3.397470530596858e-10,3.236101736421939e-13,4.2788799517633358e-10,2.2334572983265605e-11,3.0060515826743561e-15,3.8107549727416852e-08,0.0,1.5909586231594169e-18,5.6170643897948821e-19,2.3455909520074472e-07,9.9896083605828443e-18,3.3063101636388451e-17,4.1084723625975271e-15,1.6361496157024711e-20,4.7490006703513584e-06,0.16727795447391913,1.2994591774614428e-11,2.5538030852173802e-08,7.293704219139706e-09,1.1139762786061658e-11,1.6135387959397858e-14,6.4585047565967152e-09,1.0607219227661081e-15,1.1271971368083566e-14,3.1179766818555306e-11,2.5355499171788532e-18,2.6612296209421674e-21,2.0321406742414439e-14,1.8163731792915258e-15,2.4555104151027514e-15,1.4276423476360271e-19,1.4235610569415671e-17
0.00014757666446375643,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025586107592753256,0.099994982411476793,0.016347433179753859,9.943571150677415e-23,3.402768145178961e-10,3.2352029549160559e-13,4.2859015918209602e-10,2.2352824634933347e-11,3.0180986230096129e-15,3.8112720341282169e-08,0.0,1.5906313706358899e-18,5.6347858126794579e-19,2.3493393428413234e-07,1.0461959972752353e-17,3.311929108186737e-17,4.1098424630098137e-15,1.6437325869035301e-20,4.7440132605992488e-06,0.16730485943949994,1.2982755833163507e-11,2.5537556794145508e-08,7.2847371002495721e-09,1.1145846591589743e-11,1.6143575031638978e-14,6.4747842019192922e-09,1.0604738067746568e-15,1.1259629214241479e-14,3.1144313723879665e-11,1.6461603683446774e-18,2.6627792633565548e-21,2.033337655094e-14,1.8186313985232014e-15,2.4633147444668927e-15,1.4318583713265803e-19,1.4272086245568339e-17
0.00014786910920171138,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.025559286078248557,0.099994987003969263,0.016334019735602317,9.9769190499291541e-23,3.4080592119012726e-10,3.2343032581192846e-13,4.2929163891389246e-10,2.2371043094125842e-11,3.030166789873084e-15,3.8117901419780803e-08,0.0,1.5903039497756362e-18,5.6525229744550787e-19,2.3530842513006023e-07,9.7168824721145108e-18,3.3175042680097952e-17,4.1112065342379807e-15,1.6513332697204141e-20,4.7390403992767904e-06,0.1673316859200252,1.297095936790023e-11,2.5537065778342923e-08,7.2757940661313394e-09,1.1151910738018788e-11,1.6151727812064925e-14,6.4910659527096158e-09,1.0602255520010886e-15,1.1247330300447584e-14,3.1109001656002566e-11,1.6391629847056503e-18,2.6643234789996247e-21,2.0345306465990211e-14,1.8209345467440596e-15,2.4711229145611536e-15,1.4360768090724538e-19,1.4308576527362051e-17
