Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24),H2OX(23),CHOX(60),COX(57)
9.790426693598206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000405167078722,0.11291069933626766,0.021923112723779843,2.6102499239932928e-09,4.4885089506350434e-09,3.6939710700093673e-06,3.6096163245253722e-06,1.3005036942431787e-19,1.0982396755891352e-14,5.3225356975292516e-10,1.7449284704908458e-29,1.1199798544691986e-08,1.5584732589252693e-20,1.9789716558238353e-18,1.7626790274211882e-17,2.9459800588559207e-20,1.6723600562521021e-11,3.2086614831601247e-22,0.0057532882386352605,0.001791407182256501,4.5446021762683582e-11,1.6393558608185418e-05,3.1765020038087505e-15,2.4699169227486406e-10,4.8555193715960545e-07,3.5613291886079122e-09,1.8798479421633923e-06,5.3291887305081751e-08,7.7642754794346053e-13,2.7350656280058084e-13,1.9174043747169842e-13,2.9350005441742035e-12
9.835523055417261e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999591688757834,0.11291058769031082,0.021919099400264905,2.6535487463542298e-09,4.5810276268797e-09,3.7538570829798601e-06,3.6461772466861587e-06,1.3318046461162606e-19,1.1134233250393978e-14,5.3809613051500612e-10,1.8130551665558038e-29,1.1301997280513014e-08,1.5973439492702224e-20,2.0171267938319125e-18,1.7945562952503947e-17,2.9917867030034912e-20,1.6967421526524417e-11,3.297452181657821e-22,0.0057533487352730448,0.0017993832947963946,4.5636142825582919e-11,1.647627615764608e-05,3.1900172968446012e-15,2.4863819708997651e-10,4.8632914181299424e-07,3.5953082645477577e-09,1.8936081149997239e-06,5.4175129387442762e-08,7.856123403606579e-13,2.7869622073060068e-13,1.9412328683313631e-13,2.9646564857295358e-12
9.880619417236317e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998779044733068,0.11291048185177131,0.021915087009148512,2.6973580652394264e-09,4.6748912319360577e-09,3.8143040133956217e-06,3.6829094171007479e-06,1.3637780300620258e-19,1.1287705232544834e-14,5.4398204458714767e-10,1.8836436597102737e-29,1.1404409700284192e-08,1.6370685566489512e-20,2.0558061896877611e-18,1.8268306946424947e-17,3.0380559734952438e-20,1.7213329526596258e-11,3.3884542292954785e-22,0.0057534032122324589,0.0018073573279486913,4.5826216591761241e-11,1.6558700731600555e-05,3.2035307288502274e-15,2.5028412347486451e-10,4.8710592500563358e-07,3.6293804730367797e-09,1.9074091686150454e-06,5.506689968416668e-08,7.9486429447636117e-13,2.8395544795735031e-13,1.9652114786738968e-13,2.9944502836339115e-12
9.925715779055372e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997967216224267,0.11291038163375471,0.021911075549982176,2.7416815970483608e-09,4.7701097469048954e-09,3.8753117872670666e-06,3.7198127624010357e-06,1.3964360758287941e-19,1.1442824397109933e-14,5.4991135566233226e-10,1.9567749548593017e-29,1.150703135399175e-08,1.6776627268977529e-20,2.0950138520921549e-18,1.8595047634056965e-17,3.0847900327923125e-20,1.7461326371005126e-11,3.4817161183406544e-22,0.0057534518564703171,0.0018153292826681186,4.6016243034033399e-11,1.6640832213219439e-05,3.2170422834081054e-15,2.519294495830179e-10,4.8788229497080051e-07,3.6635448851415646e-09,1.9212511020989877e-06,5.5967198638293269e-08,8.0418362064417159e-13,2.8928471023867773e-13,1.9893400754725872e-13,3.024381868483417e-12
9.970812140874427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997156185023091,0.11291028685514691,0.021907065022322172,2.786523069698471e-09,4.8666931282452984e-09,3.9368802945150403e-06,3.7568872099831995e-06,1.4297911792912269e-19,1.159960244430515e-14,5.5588410511622449e-10,2.0325324190535979e-29,1.1609857819625876e-08,1.7191423168440267e-20,2.1347537914630768e-18,1.8925810372732312e-17,3.1319910424168887e-20,1.7711413788772336e-11,3.5772872274395211e-22,0.0057534948491629635,0.0018232991598997185,4.6206222126162878e-11,1.6722670558886599e-05,3.2305519443792415e-15,2.5357415462660885e-10,4.8865825967927624e-07,3.6978005880136773e-09,1.935133913987734e-06,5.6876026098562038e-08,8.1357052888525667e-13,2.9468447212144345e-13,2.013618531773271e-13,3.0544511715072925e-12
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996631675460902,0.1129102283281028,0.02190446977233039,2.8158238143319479e-09,4.9299373366432888e-09,3.9770283160502723e-06,3.7809741964861849e-06,1.4517571915582453e-19,1.1701964198982068e-14,5.5977304065787754e-10,2.0830053475236988e-29,1.1676517625839661e-08,1.7464688237023763e-20,2.1607604256547605e-18,1.9142046934776674e-17,3.1627910337797993e-20,1.7874393855242164e-11,3.6403986073501246e-22,0.0057535197455928977,0.0018284564214255399,4.6329157634410553e-11,1.6775482794696885e-05,3.2392948275587573e-15,2.5463832180845988e-10,4.8916027735125135e-07,3.720020255633946e-09,1.9441411199029946e-06,5.7468795320369845e-08,8.1968217158396605e-13,2.982171762269262e-13,2.0294121805349998e-13,3.0739864020347341e-12
1.0015908502693482e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996345933475346,0.11291019734043582,0.021903055425729338,2.8318862226062972e-09,4.964651307843247e-09,3.9990093897527771e-06,3.7941326879799217e-06,1.4638559035773619e-19,1.1758051079135689e-14,5.6190033202507474e-10,2.1110018398480609e-29,1.1712884703762558e-08,1.7615233956769744e-20,2.1750300199434856e-18,1.926062049936498e-17,3.1796611629617066e-20,1.7963593431190695e-11,3.6752178335287286e-22,0.0057535323658849469,0.0018312669605791414,4.6396153842826047e-11,1.6804215796616616e-05,3.2440596959024622e-15,2.552182188648525e-10,4.8943382684949836e-07,3.7321466848829149e-09,1.9490576022831142e-06,5.7793381331304416e-08,8.2302522889299514e-13,3.0015519693923621e-13,2.0380467240776795e-13,3.0846581245453294e-12
1.0061004864512537e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299553644446368,0.11291011291953791,0.021899046759768979,2.8777748066688045e-09,5.0639941931041638e-09,4.0616988930678318e-06,3.8315491252335819e-06,1.4986429801870403e-19,1.1918182010741268e-14,5.6796007318388277e-10,2.1922714847831387e-29,1.1816107642124928e-08,1.8048222463061184e-20,2.2158465514130363e-18,1.9599503330801815e-17,3.2278025540991873e-20,1.8217866873338986e-11,3.7755591238240674e-22,0.0057535645767822019,0.0018392326856329258,4.6586038159587198e-11,1.6885468024471909e-05,3.2575655224089215e-15,2.5686162359350146e-10,4.9020900395729104e-07,3.7665822951025133e-09,1.9630221644711299e-06,5.8719263032366974e-08,8.3254793003563791e-13,3.0569734685398549e-13,2.0626245324898399e-13,3.1150026600254689e-12
1.0106101226331593e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994727701391013,0.11291003342763049,0.021895039024010722,2.9241925842448555e-09,5.1647316670680331e-09,4.124948590803506e-06,3.8691364512703849e-06,1.5341653101015827e-19,1.2080006951747079e-14,5.7406336312481855e-10,2.2764321620025566e-29,1.1919522300124274e-08,1.8490553667074491e-20,2.2572074015034687e-18,1.994248416419249e-17,3.2764173745902642e-20,1.8474235615591541e-11,3.8783632078852271e-22,0.0057535916467398576,0.0018471963359787734,4.6775875052908348e-11,1.6966427408980891e-05,3.2710694086146453e-15,2.5850435112437526e-10,4.9098379824519987e-07,3.8011065540981551e-09,1.977027597539911e-06,5.9653669339056519e-08,8.4213884135742019e-13,3.113113828699003e-13,2.0873518407997316e-13,3.1454847109435966e-12
1.0151197588150648e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993919688164375,0.11290995870498917,0.021891032218028367,2.9711433291368547e-09,5.266873588544539e-09,4.1887582363391911e-06,3.9068945962753959e-06,1.5704359648845813e-19,1.2243537617620615e-14,5.8021023413588403e-10,2.3635772820209324e-29,1.2023124373380872e-08,1.8942394712570306e-20,2.2991165876169704e-18,2.0289588277377555e-17,3.3255077822928863e-20,1.8732701085122063e-11,3.9836831297559675e-22,0.0057536137355448571,0.0018551579125258139,4.6965664500112783e-11,1.7047094183558042e-05,3.2845713395144066e-15,2.6014638477244613e-10,4.9175821673143216e-07,3.8357186133176724e-09,1.9910738979971305e-06,6.0596597842098627e-08,8.517981715835484e-13,3.1699776481842856e-13,2.1122285366012188e-13,3.1761042108433888e-12
1.0196293949969703e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993112389179263,0.11290988859683004,0.021887026341399787,3.0186308265725442e-09,5.3704297922705067e-09,4.2531275508691754e-06,3.9448234910684637e-06,1.6074681877736562e-19,1.2408785726034412e-14,5.864007162798051e-10,2.453802920654791e-29,1.2126909588224776e-08,1.9403914920518919e-20,2.3415781289482438e-18,2.0640840929293715e-17,3.3750759341702277e-20,1.8993264637401105e-11,4.091572880178956e-22,0.0057536309980435688,0.0018631174161748605,4.7155406479351681e-11,1.71274686469269e-05,3.2980713004035683e-15,2.6178770884700754e-10,4.9253226621842607e-07,3.8704176402698546e-09,2.0051610618868689e-06,6.154804559760077e-08,8.6152612912318915e-13,3.2275695141369583e-13,2.1372545114367871e-13,3.2068610937957881e-12
1.0241390311788758e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992305789304521,0.11290982295315727,0.021883021393706799,3.0666588731869664e-09,5.4754100890885591e-09,4.3180562241793904e-06,3.9829230670809759e-06,1.6452753947630677e-19,1.2575762996234733e-14,5.9263483741314732e-10,2.547207883130505e-29,1.2230873702176759e-08,1.9875285802180301e-20,2.3845960465100888e-18,2.0996267360395602e-17,3.4251239862985957e-20,1.9255927557686475e-11,4.2020874088846073e-22,0.0057536435842945018,0.0018710748478186583,4.7345100969625617e-11,1.7207551161547076e-05,3.3115692768682329e-15,2.6342830862878178e-10,4.9330595330107553e-07,3.9052028184467433e-09,2.019289084805968e-06,6.2508009139012188e-08,8.7132292206953278e-13,3.2858940027770022e-13,2.1624296608568807e-13,3.2377552943810282e-12
1.0286486673607813e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991499873867647,0.11290976162861469,0.02187901737453506,3.1152312770045732e-09,5.5818242661430155e-09,4.3835439154216409e-06,4.0211932563334589e-06,1.6838711756770341e-19,1.2744481148416304e-14,5.989126232056409e-10,2.6438937693826556e-29,1.2335012504409554e-08,2.0356681072053673e-20,2.4281743631614002e-18,2.1355892793093227e-17,3.4756540938750703e-20,1.952069106250587e-11,4.3152826369531304e-22,0.0057536516397163106,0.0018790302083421251,4.7534747950749153e-11,1.7287342152046308e-05,3.325065254769533e-15,2.6506817035513181e-10,4.9407928437460846e-07,3.9400733472230896e-09,2.0334579619198629e-06,6.3476484489071967e-08,8.8118875820507833e-13,3.344955679029917e-13,2.187753884513363e-13,3.268786747670829e-12
1.0331583035426869e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990694628640604,0.11290970448234278,0.021875014283473923,3.1643518574214962e-09,5.6896820870963385e-09,4.4495902538848579e-06,4.0596339914139512e-06,1.7232692952336438e-19,1.2914951903103153e-14,6.0523409715970678e-10,2.7439650405563233e-29,1.2439321816189602e-08,2.084827666069508e-20,2.4723171036385714e-18,2.171974243220434e-17,3.5266684112248517e-20,1.9787556301131187e-11,4.4312154692491025e-22,0.0057536553052312343,0.0018869834986225851,4.7724347403304645e-11,1.7366842103658143e-05,3.3385592202764406e-15,2.6670728121403973e-10,4.9485226564213268e-07,3.9750284418956185e-09,2.0476676879779246e-06,6.4453467171737745e-08,8.9112384500529367e-13,3.4047590972298413e-13,2.2132270863083849e-13,3.2999553892094723e-12
1.0376679397245924e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298989003982602,0.11290965137783936,0.021871012120116346,3.2140244451879672e-09,5.7989932923658309e-09,4.5161948397629307e-06,4.0982452054571788e-06,1.7634836940992375e-19,1.3087186980535502e-14,6.1159928063017311e-10,2.847529086726791e-29,1.2543797491299471e-08,2.1350250727401411e-20,2.5170282945904045e-18,2.2087841465421026e-17,3.5781690918083626e-20,2.005652435704391e-11,4.5499438069277804e-22,0.0057536547174040749,0.0018949347195299927,4.7913899308677291e-11,1.744605156066661e-05,3.3520511598555358e-15,2.6834562931889998e-10,4.9562490312188824e-07,4.0100673335874851e-09,2.061918257328308e-06,6.5438952224087747e-08,9.0112838963729636e-13,3.4653088015894902e-13,2.2388491744303978e-13,3.3312611549977905e-12
1.0421775759064979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989086094043857,0.11290960218282499,0.021867010884058805,3.2642528823908863e-09,5.909767599374496e-09,4.5833572449186914e-06,4.137026832124432e-06,1.8045284899331479e-19,1.3261198100062903e-14,6.1800819284417226e-10,2.9546962958501214e-29,1.2648435416441194e-08,2.1862783672759401e-20,2.5623119646147753e-18,2.2460215063789577e-17,3.6301582882280946e-20,2.0327596249390829e-11,4.6715265600124198e-22,0.0057536500085769108,0.0019028838719271515,4.8103403649024902e-11,1.7524971124858585e-05,3.3655410602389567e-15,2.6998320369081937e-10,4.9639720265419312e-07,4.0451892690875929e-09,2.0762096639323331e-06,6.6432934208188028e-08,9.112025989653074e-13,3.526609325473748e-13,2.2646200614164229e-13,3.3627039814776644e-12
1.0466872120884034e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988282778318528,0.11290955676911256,0.021863010574901143,3.315041022436538e-09,6.0220147028204433e-09,4.6510770136436415e-06,4.1759788055842109e-06,1.8464179784226731e-19,1.3436996979543556e-14,6.2446085092120767e-10,3.0655801239580827e-29,1.2753231511620706e-08,2.238605815105818e-20,2.6081721442983674e-18,2.2836888382203144e-17,3.6826381522351976e-20,2.0600772934429728e-11,4.7960236600418218e-22,0.005753641306999617,0.001910830956669927,4.8292860407212174e-11,1.7603601453984389e-05,3.3790289084724582e-15,2.7161999425676226e-10,4.9716916990808735e-07,4.0803935108964085e-09,2.0905419013784022e-06,6.7435407222918745e-08,9.2134667955547832e-13,3.5886651922326583e-13,2.2905396643119599e-13,3.3942838055144554e-12
1.051196848270309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32987480080066306,0.11290951501248064,0.021859011192246511,3.3663927300334532e-09,6.1357442749662133e-09,4.7193536634130177e-06,4.2151010604935311e-06,1.889166634308191e-19,1.3614595334749881e-14,6.309572698933821e-10,3.1802971666108373e-29,1.2858181730513551e-08,2.2920259082564123e-20,2.6546128662600473e-18,2.3217886559906274e-17,3.7356108347358511e-20,2.0876055306964422e-11,4.9234960727873558e-22,0.0057536287369563711,0.0019187759746074485,4.8482269566860936e-11,1.7681943260227836e-05,3.3925146919095801e-15,2.7325599182243783e-10,4.979408103877333e-07,4.1156793371261934e-09,2.1049149628954674e-06,6.8446364915751579e-08,9.3156083767283571e-13,3.6514809160706374e-13,2.3166079046868644e-13,3.4260005643826442e-12
1.0557064844522145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986677987083235,0.11290947679255094,0.021855012735701271,3.4183118811754154e-09,6.2509659659388704e-09,4.7881866856358406e-06,4.2543935319799178e-06,1.9327891123983037e-19,1.3794004878780404e-14,6.3749746272577578e-10,3.298967231620811e-29,1.2963282060812233e-08,2.3465573665656546e-20,2.7016381651952869e-18,2.3603234721010633e-17,3.7890784857973938e-20,2.1153444201768503e-11,5.0540058110386459e-22,0.0057536124188882392,0.0019267189265823107,4.8671631112331718e-11,1.7759997308686539e-05,3.4059983981528589e-15,2.7489118805005431e-10,4.9871212943854055e-07,4.1510460412665758e-09,2.1193288413660653e-06,6.9465800494472593e-08,9.4184527928660217e-13,3.7150610007995002e-13,2.3428247086564472e-13,3.4578541957526548e-12
1.06021612063412e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985876487533383,0.1129094419926694,0.021851015204874865,3.4708023631245993e-09,6.3676894040462075e-09,4.8575755463995284e-06,4.29385615562406e-06,1.977300248574896e-19,1.3975237321477955e-14,6.4408144033696714e-10,3.4217134130611395e-29,1.3068528524555214e-08,2.4022191388823071e-20,2.7492520779231506e-18,2.3992957975021219e-17,3.843043254654244e-20,2.1432940394997478e-11,5.1876159474571736e-22,0.0057535924695119754,0.001934659813430764,4.8860945028629971e-11,1.7837764415862676e-05,3.4194800151214299e-15,2.7652557546217182e-10,4.9948313225302182e-07,4.1864929322407393e-09,2.1337835293389225e-06,7.0493706738843416e-08,9.5220021007690752e-13,3.7794099407201703e-13,2.3691900070601308e-13,3.4898446376744291e-12
1.0647257568160255e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985075569937472,0.11290941049979139,0.021847018599379767,3.5238680743948615e-09,6.4859241961133818e-09,4.9275196872088027e-06,4.3334888674430656e-06,2.0227150607880392e-19,1.4158304368854216e-14,6.507092116196848e-10,3.5486621665720367e-29,1.3173917178438016e-08,2.4590304042513444e-20,2.7974586434373479e-18,2.4387081417372435e-17,3.8975072897135988e-20,2.1714544605588741e-11,5.3243906274969818e-22,0.0057535690019351448,0.0019425986359829,4.9050211301471726e-11,1.7915245448165435e-05,3.4329595310592076e-15,2.7815914741362702e-10,5.0025382387643801e-07,4.2220193343218768e-09,2.1482790190411502e-06,7.153007601219483e-08,9.6262583542963996e-13,3.8445322221836501e-13,2.3957037354638994e-13,3.5219718285643338e-12
1.069235392997931e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298427522316178,0.11290938220436968,0.021843022918831362,3.5775129247351526e-09,6.6056799278267572e-09,4.9980185257184623e-06,4.3732916038743636e-06,2.069048750040625e-19,1.4343217722520701e-14,6.5738078346158131e-10,3.6799433859784262e-29,1.3279444114106547e-08,2.5170105730850672e-20,2.8462619029575436e-18,2.478563012997316e-17,3.9524727385609376e-20,2.1998257496648872e-11,5.4643950823916664e-22,0.0057535421257676874,0.0019505353950628336,4.9239429917287073e-11,1.7992441320425946e-05,3.4464369344340659e-15,2.7979189806232182e-10,5.0102420921221065e-07,4.2576245868074224e-09,2.1628153023900384e-06,7.2574900272946832e-08,9.7312236044108258e-13,3.9104323216268951e-13,2.4223658341260851e-13,3.5542357071944199e-12
1.0737450291798366e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983475436407528,0.1129093570002468,0.021839028162847881,3.6317408351130725e-09,6.7269661640905581e-09,5.0690714564597925e-06,4.4132643017601593e-06,2.1163167013626483e-19,1.4529989079126085e-14,6.6409616076612224e-10,3.8156904812321232e-29,1.3385105458432895e-08,2.5761792883198302e-20,2.8956658999824859e-18,2.5188629181760256e-17,4.0079417479653312e-20,2.2284079676827866e-11,5.6076956422068995e-22,0.0057535119472300385,0.0019584700914888746,4.9428600863088333e-11,1.8069352994424695e-05,3.4599122140278724e-15,2.8142382238040888e-10,5.0179429302707684e-07,4.2933080440847807e-09,2.1773923710044533e-06,7.3628171086049456e-08,9.8368998992747179e-13,3.9771147063062139e-13,2.4491762482024122e-13,3.5866362126769492e-12
1.0782546653617421e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982676199200495,0.11290933478454983,0.021835034331050329,3.686555737698548e-09,6.8497924494057097e-09,5.1406778515602267e-06,4.453406898332473e-06,2.1645344847750457e-19,1.471863012980005e-14,6.7085534647357815e-10,3.9560404576918444e-29,1.3490897373773923e-08,2.636556426558293e-20,2.9456746803479698e-18,2.5596103629259919e-17,4.0639164638845467e-20,2.2572011701679969e-11,5.7543597489576086e-22,0.0057534785692579101,0.0019664027260737002,4.9617724126548284e-11,1.8145981477432472e-05,3.4733853589761113e-15,2.8305491612705607e-10,5.0256407995607531e-07,4.3290690755938821e-09,2.1920102162158635e-06,7.4689879634338766e-08,9.9432892841749069e-13,4.0445838369969104e-13,2.4761349277472391e-13,3.6191732844521509e-12
1.0827643015436476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981877501381018,0.11290931545758917,0.021831041423062362,3.7419615758476486e-09,6.9741683082522689e-09,5.2128370614560323e-06,4.4937193311987323e-06,2.213717856243027e-19,1.4909152559603504e-14,6.7765834158211275e-10,4.1011339967542558e-29,1.3596816058212832e-08,2.6981620991970731e-20,2.9962922922842745e-18,2.6008078517156019e-17,4.1203990314699857e-20,2.2862054075010569e-11,5.9044559697890335e-22,0.0057534420916038167,0.0019743332996245162,4.980679969604084e-11,1.8222327820765907e-05,3.4868563586037808e-15,2.8468517580887473e-10,5.0333357450733328e-07,4.3649070653888614e-09,2.2066688290789933e-06,7.5760016729802677e-08,1.005039380155264e-12,4.1128441651131056e-13,2.5032418276047161e-13,3.6518468622800243e-12
1.0872739377255531e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981079333094221,0.11290929892276,0.021827049438510254,3.7979623040865178e-09,7.1001032454800053e-09,5.2855484155976931e-06,4.5342015383278814e-06,2.2638827586187967e-19,1.5101568046985378e-14,6.8450514516895808e-10,4.2511155378492622e-29,1.3702857745784011e-08,2.7610166535397297e-20,3.0475227864742518e-18,2.6424578878864818e-17,4.1773915950714359e-20,2.3154207250208759e-11,6.0580540102208367e-22,0.0057534026109354796,0.0019822618129432161,4.9995827560459562e-11,1.8298393118357064e-05,3.5003252025364165e-15,2.8631459869992032e-10,5.0410278106660474e-07,4.4008214122041675e-09,2.2213682003821193e-06,7.6838572824752076e-08,1.0158215491140404e-12,4.1819001328967821e-13,2.5304969076463544e-13,3.6846568862257783e-12
1.0917835739074587e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980281684780682,0.11290928508644699,0.021823058377022787,3.8545618880954372e-09,7.2276067467244945e-09,5.3588112231477751e-06,4.574853458037003e-06,2.3150453225736034e-19,1.5295888263245822e-14,6.9139575441166709e-10,4.4061333618126653e-29,1.3809018706681443e-08,2.8251406738949646e-20,3.0993702161174601e-18,2.6845629737115837e-17,4.2348962982416634e-20,2.3448471631565503e-11,6.215224727453426e-22,0.0057533602209311778,0.0019901882668265335,5.018480770930071e-11,1.8374178505338299e-05,3.5137918808007931e-15,2.8794318281842737e-10,5.0487170390167523e-07,4.4368115295056166e-09,2.2361083206570161e-06,7.7925538022891592e-08,1.0266756389862409e-12,4.2517561779054138e-13,2.5579001327913171e-13,3.7176032966478616e-12
1.0962932100893642e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32979484547167198,0.11290927385793177,0.02181906823823122,3.9117643046930033e-09,7.3566882788235336e-09,5.4326247736709825e-06,4.6156750289784452e-06,2.3672218675190527e-19,1.5492124872005997e-14,6.983301646094378e-10,4.5663396756493046e-29,1.3915295247450886e-08,2.890554982659978e-20,3.1518386369931189e-18,2.7271256104537534e-17,4.2929152837408257e-20,2.374484757557673e-11,6.3760401437356463e-22,0.005753315012372166,0.0019981126620661933,5.0373740132763106e-11,1.8449685156643432e-05,3.5272563835697178e-15,2.8957092687231675e-10,5.0564034716660324e-07,4.4728768449161564e-09,2.2508891801885695e-06,7.9020902090286531e-08,1.0376018531833258e-12,4.3224167290747659e-13,2.5854514727978255e-13,3.7506860341924696e-12
1.1008028462712697e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978687911258125,0.11290926514930359,0.021815079021769164,3.969573541820426e-09,7.4873572902349319e-09,5.5069883378161996e-06,4.6566661901274126e-06,2.4204289025176072e-19,1.5690289528684332e-14,7.0530836920449709e-10,4.7318906986997375e-29,1.4021683711166144e-08,2.9572806413888792e-20,3.2049321075218889e-18,2.7701482984247703e-17,4.3514506935407436e-20,2.4043335392231047e-11,6.5405734597930405e-22,0.0057532670732322131,0.0020060349994490551,5.0562624821505029e-11,1.8524914285624468e-05,3.5407187012831701e-15,2.911978302889608e-10,5.0640871490571591e-07,4.5090168002595441e-09,2.2657107690240661e-06,8.0124654466220301e-08,1.0486003948551569e-12,4.3938862056463239e-13,2.613150902535194e-13,3.7839050397799971e-12
1.1053124824531752e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977891768326661,0.11290925887537229,0.02181109072727257,4.0279935985259536e-09,7.6196232114849135e-09,5.5819011679902886e-06,4.6978268807700235e-06,2.4746831271821956e-19,1.5890393879979314e-14,7.1233035980353852e-10,4.9029467502234578e-29,1.4128180477589726e-08,3.0253389518460849e-20,3.2586546888354266e-18,2.8136335370448157e-17,4.4105046688290101e-20,2.4343935346282171e-11,6.7088990683157885e-22,0.0057532164887643955,0.002013955279757249,5.0751461766716691e-11,1.8599867142684758e-05,3.5541788248578211e-15,2.9282389320096112e-10,5.0717681105749717e-07,4.5452308517581694e-09,2.2805730769821474e-06,8.1236784273939626e-08,1.0596714668779292e-12,4.4661690243380729e-13,2.6409984020549858e-13,3.8172602545926485e-12
1.1098221186350807e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297709610990659,0.11290925495358438,0.021807103354379614,4.0870284849493913e-09,7.7534954556148209e-09,5.6573624990234406e-06,4.7391570404918122e-06,2.5300014325649123e-19,1.6092449563358854e-14,7.1939612619920667e-10,5.0796723384116062e-29,1.4234781963318077e-08,3.0947514570446377e-20,3.3130104448444921e-18,2.8575838249022478e-17,4.4700793500129589e-20,2.4646647658505458e-11,6.8810925675055109e-22,0.0057531633415851971,0.0020218735037683174,5.0940250960308944e-11,1.8674545013930228e-05,3.5676367453070912e-15,2.9444911637089593e-10,5.079446394583582e-07,4.5815184693007174e-09,2.2954760936614792e-06,8.2357280331282405e-08,1.0708152718486511e-12,4.5392695943826839e-13,2.6689939562514742e-13,3.8507516200717735e-12
1.1143317548169863e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297630092778433,0.11290925330394143,0.021803116902730676,4.146682222306742e-09,7.8889834186190366e-09,5.7333715488258755e-06,4.7806566091666455e-06,2.5864009020347203e-19,1.6296468206556181e-14,7.2650565639161784e-10,5.2622362508420944e-29,1.4341484621911811e-08,3.1655399422693699e-20,3.3680034423030142e-18,2.9020016598136679e-17,4.5301768767234827e-20,2.4951472506938021e-11,7.057230774680087e-22,0.0057531077117560052,0.0020297896722553384,5.1128992394598551e-11,1.8748949219837298e-05,3.5810924538436399e-15,2.9607350123061058e-10,5.0871220384615384e-07,4.6178791364193536e-09,2.3104198084491149e-06,8.348613116118527e-08,1.0820320121120036e-12,4.6131923139835003e-13,2.6971375551618302e-13,3.8843790779056665e-12
1.1188413909988918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975506213991063,0.11290925384892124,0.02179913137196823,4.2069588428749642e-09,8.0260964799207311e-09,5.8099275190357275e-06,4.8223255269460782e-06,2.6438988121440783e-19,1.6502461427072246e-14,7.3365893660991106e-10,5.4508116463899611e-29,1.4448284944011066e-08,3.2377264360848641e-20,3.4236377508822836e-18,2.9468895388842516e-17,4.5907993878187321e-20,2.5258410028103004e-11,7.237391739935597e-22,0.0057530496768620947,0.0020377037859870589,5.1317686062342947e-11,1.8823081113938113e-05,3.5945459422709735e-15,2.9769704988383965e-10,5.0947950786360847e-07,4.654312350711866e-09,2.325404210528552e-06,8.4623325002067082e-08,1.0933218897471921e-12,4.6879415813304561e-13,2.725429194135713e-13,3.9181425700158741e-12
