Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CO2X(24),CHOX(53)
1.822443389831697e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418517105542889,0.093642249321291324,0.013262001588894168,7.5517320638939637e-05,0.00052012162115177153,0.031511099736293478,0.015793199010136205,5.5687211849380666e-05,3.8741796074744314e-11,0.0021979367026921282,5.9049518391315533e-11,0.00047985882396463166,2.8455546374504184e-09,1.0513129082812626e-06,1.3781843679174795e-09,8.7678104552493944e-11,2.6361777776617657e-06,1.039227880107583e-05,0.0067117084408765976,0.0026103521831285191,0.00042069258722718096,4.2837867314973576e-07,7.2517852954444239e-09,3.0796957889588109e-09,3.1236959646076318e-12,1.4551059415722032e-07,4.2823190240684561e-05,4.0215782056495796e-05,0.00062912198794321732,1.6445486573669417e-05,2.3413213707959787e-08,4.882184917304275e-08,1.9908842523972651e-09,8.7620403165462933e-10
1.8258063755644057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44185830915372765,0.093613259726134573,0.013248700230530449,7.574604722910057e-05,0.00052154798128690527,0.031571044475218212,0.015824263413524151,5.5657269959727972e-05,3.8958779521271948e-11,0.0021973182367816639,5.9031348579194842e-11,0.00048000113739093535,2.8453866239900348e-09,1.0517101139313375e-06,1.3813051598556109e-09,8.7849621625904389e-11,2.6334474950979188e-06,1.0416234471274022e-05,0.0067097292909688985,0.002603932007965487,0.00042105646912232199,4.2768826075477298e-07,7.2424734976630146e-09,3.0785660805174664e-09,3.1321577947310439e-12,1.461491385620613e-07,4.2974742136766041e-05,4.0293334766464118e-05,0.00063032961791956285,1.6483397617916868e-05,2.347722351601721e-08,4.891861009288031e-08,1.9898212906091087e-09,8.7863993695282557e-10
1.8291693612971143e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44186491853489246,0.093584280825210406,0.013235411815794521,7.5974540953866745e-05,0.00052297254420741765,0.031630969209908981,0.015855316059033182,5.5627302201576251e-05,3.9176500586699081e-11,0.0021966994165983646,5.9013114120774896e-11,0.00048014329039236883,2.8452169722136443e-09,1.0520955016288084e-06,1.3844260689247256e-09,8.8020985407334149e-11,2.6306926677131092e-06,1.0440179063973115e-05,0.0067077510134019355,0.0025975000333736203,0.00042141995006428725,4.2699369046481794e-07,7.2331717002221496e-09,3.0774355840441934e-09,3.1406758555022676e-12,1.4679154572740564e-07,4.3127215771503545e-05,4.0370861142684384e-05,0.00063153689924164602,1.6521291132059354e-05,2.3541153742012884e-08,4.9015338728433546e-08,1.9887292028665189e-09,8.8107725791844819e-10
1.832532347029823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187153862482431,0.093555312621016282,0.013222136331849902,7.6202798111840654e-05,0.000524395289705953,0.031690873947553121,0.015886356934968909,5.5597309047450808e-05,3.9394959941045041e-11,0.0021960802473579726,5.8994815876561772e-11,0.00048028528339743665,2.8450457026739379e-09,1.0524690835678243e-06,1.3875470917123922e-09,8.8192195865455218e-11,2.6279133500505325e-06,1.0464112563525738e-05,0.006705773607134864,0.0025910563242856084,0.00042178303115630671,4.262949723858257e-07,7.2238799108017319e-09,3.0763043095069464e-09,3.1492506449400099e-12,1.4743784917613635e-07,4.3280618989447832e-05,4.0448361154034131e-05,0.00063274383201730549,1.6559167091328284e-05,2.3605003486018608e-08,4.9112035040836707e-08,1.9876079962211951e-09,8.8351598976723292e-10
1.8358953327625315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187816935055507,0.093526355116018756,0.01320887376587815,7.6430815004060115e-05,0.00052581619760484863,0.031750758695469193,0.015917386029641645,5.5567290964444119e-05,3.9614158251525651e-11,0.002195460734221806,5.8976454697203675e-11,0.00048042711683338185,2.8448728356943158e-09,1.0528308720867585e-06,1.3906682248135291e-09,8.8363252969625414e-11,2.6251095967361421e-06,1.0488034954496615e-05,0.0067037970711261961,0.0025846009455586811,0.00042214571349644136,4.2559211663932336e-07,7.2145981368442264e-09,3.0751722667932278e-09,3.1578826666238372e-12,1.480880828082754e-07,4.3434959723399823e-05,4.0525834769287415e-05,0.00063395041635616893,1.6597025471290794e-05,2.3668771849350927e-08,4.9208698991166652e-08,1.9864576780896808e-09,8.8595612772953381e-10
1.8392583184952402e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188481063910467,0.093497408312653407,0.013195624105078792,7.6658587934045643e-05,0.00052723524775637241,0.031810623461105705,0.015948403331364373,5.5537248414282458e-05,3.9834096182556964e-11,0.0021948408822974118,5.8958031423608656e-11,0.00048056879112618958,2.8446983913717132e-09,1.0531808796671747e-06,1.3937894648301457e-09,8.8534156689873683e-11,2.6222814624791159e-06,1.0511946221660273e-05,0.0067018214043337567,0.0025781339619763951,0.00042250799817760966,4.2488513336778564e-07,7.2053263855589507e-09,3.0740394657110695e-09,3.1665724297280675e-12,1.4874228090439702e-07,4.3590245995606387e-05,4.0603281957108104e-05,0.00063515665236961851,1.6634866247846139e-05,2.3732457934583746e-08,4.9305330540436273e-08,1.9852782562634292e-09,8.8839766703749453e-10
1.8426213042279488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189146241747812,0.093468472213325091,0.013182387336669304,7.6886113207848107e-05,0.0005286524200429606,0.031870468252039451,0.015979408828450708,5.5507181853391601e-05,4.0054774395758938e-11,0.0021942206966392274,5.8939546887061511e-11,0.00048071030670058921,2.844522389579313e-09,1.0535191189328002e-06,1.3969108083711252e-09,8.8704906996885274e-11,2.6194290020723275e-06,1.0535846349998775e-05,0.0066998466057146397,0.0025716554382504337,0.00042286988628761332,4.2417403273418236e-07,7.1960646639251889e-09,3.0729059159899826e-09,3.1753204490962176e-12,1.4940047813105729e-07,4.3746485918970857e-05,4.068070268603868e-05,0.00063636254017076079,1.6672689397222003e-05,2.3796060845557865e-08,4.9401929649588133e-08,1.9840697389080817e-09,8.9084060292623391e-10
1.8459842899606574e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418981246126622,0.093439546820407698,0.013169163447885079,7.7113387134096039e-05,0.00053006769437745392,0.031930293075974336,0.016010402509212804,5.54770917329618e-05,4.0276193549959149e-11,0.0021936001822492291,5.8921001909338987e-11,0.00048085166398005716,2.8443448499692628e-09,1.0538456026485081e-06,1.4000322520520507e-09,8.8875503861987225e-11,2.6165522703928305e-06,1.0559735324699456e-05,0.006697872674225178,0.0025651654390224459,0.00042323137890916575,4.2345882491648666e-07,7.1868129786940865e-09,3.0717716272818986e-09,3.1841272453791685e-12,1.5006270954807692e-07,4.3903687698310884e-05,4.07580969244988e-05,0.00063756807987439229,1.671049489597103e-05,2.3859579687389205e-08,4.9498496279487584e-08,1.9828321345529283e-09,8.9328493064758645e-10
1.849347275693366e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190479715162295,0.093410632136244523,0.013155952425979377,7.7340406024043232e-05,0.00053148105070333388,0.031990097940739842,0.016041384361959218,5.5446978499011977e-05,4.0498354301196496e-11,0.0021929793440775606,5.8902397302823667e-11,0.00048099286338681963,2.8441657919754038e-09,1.0541603437193085e-06,1.4031537924949703e-09,8.9045947257133616e-11,2.6136513224023541e-06,1.0583613131152678e-05,0.0066958996088208921,0.0025586640288658949,0.00042359247711991604,4.2273952011422657e-07,7.1775713363930267e-09,3.070636609162117e-09,3.1929933450650021e-12,1.507290106119253e-07,4.4061859631644524e-05,4.0835464640781835e-05,0.00063877327159696977,1.6748282720967246e-05,2.3923013566481943e-08,4.959503039091557e-08,1.9815654521032358e-09,8.9573064545454438e-10
1.8527102614260746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191147996130198,0.093381728163148145,0.0131427542582233,7.7567166191616348e-05,0.00053289246899496112,0.032049882854289669,0.016072354374992871,5.5416842592452976e-05,4.0721257302724689e-11,0.0021923581870231736,5.8883733870616653e-11,0.00048113390534185554,2.8439852348158934e-09,1.0544633551893506e-06,1.4062754263281541e-09,8.9216237154891194e-11,2.6107262131478191e-06,1.0607479754949699e-05,0.0066939274084564524,0.0025521512722879018,0.00042395318199247423,4.2201612854933591e-07,7.1683397433289273e-09,3.069500871130225e-09,3.2019192805394623e-12,1.5139941718102698e-07,4.4221010111476153e-05,4.0912805803043246e-05,0.00063997811545657792,1.67860528494026e-05,2.3986361590538156e-08,4.9691531944562437e-08,1.9802697008423694e-09,8.9817774259925942e-10
1.8560732471587833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191817296861385,0.093352834903400517,0.01312956893190575,7.7793663953462419e-05,0.00053430192925781061,0.032109647824700396,0.016103312536608877,5.5386684449150122e-05,4.0944903205015923e-11,0.0021917367159344434,5.8865012406648725e-11,0.00048127479026489894,2.8438031974958011e-09,1.054754650240928e-06,1.4093971501859027e-09,8.9386373528424851e-11,2.6077769977618588e-06,1.0631335181880442e-05,0.0066919560720856367,0.0025456272337310982,0.00042431349459444196,4.2128866045791543e-07,7.1591182055894259e-09,3.0683644226110003e-09,3.2109055902580867e-12,1.520739655241632e-07,4.4381147626096291e-05,4.099012037929735e-05,0.00064118261157289802,1.6823805258783538e-05,2.4049622868565314e-08,4.9788000901020897e-08,1.9789448904159989e-09,9.0062621735344952e-10
1.8594362328914919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192487610044223,0.093323952359253046,0.013116396434333396,7.8019895628996544e-05,0.00053570941152870878,0.0321693928601701,0.01613425883509248,5.5356504499985052e-05,4.1169292655764301e-11,0.002191114935609785,5.8846233695790416e-11,0.00048141551857444235,2.8436196988097521e-09,1.0550342421935002e-06,1.4125189607083409e-09,8.9556356351483145e-11,2.6048037314633636e-06,1.0655179397931364e-05,0.006689985598661294,0.0025390919775755035,0.00042467341598843188,4.2055712609792681e-07,7.1499067290473401e-09,3.0672272729553323e-09,3.2199528187729115e-12,1.5275269232372105e-07,4.4542280760921248e-05,4.1067408337414912e-05,0.00064238676006717575,1.6861539926927607e-05,2.411279651089006e-08,4.9884437220778637e-08,1.9775910308462763e-09,9.0307606499015013e-10
1.8627992186242005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193158928363768,0.093295080532926761,0.013103236752830648,7.8245857540449573e-05,0.0005371148958760707,0.032229117969016952,0.016165193258716841,5.5326303170916653e-05,4.1394426299889356e-11,0.0021904928507982635,5.8827398513960701e-11,0.00048155609068773966,2.8434347573444687e-09,1.0553021445027145e-06,1.4156408545411642e-09,8.9726185598384172e-11,2.6018064695580328e-06,1.0679012389283373e-05,0.0066880159871352835,0.002532545568140403,0.00042503294723209245,4.1982153575232706e-07,7.1407053193643474e-09,3.0660894314411147e-09,3.2290615167643075e-12,1.5343563468057e-07,4.470441819985735e-05,4.1144669645110756e-05,0.0006435905610621905,1.6899256831960093e-05,2.4175881629167923e-08,4.9980840864211898e-08,1.9762081325387508e-09,9.055272807761338e-10
1.8661622043569091e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193831244501358,0.093266219426612035,0.013090089874739599,7.8471546012915831e-05,0.00053851836240013668,0.03228882315967805,0.016196115795740939,5.5296080883041442e-05,4.1620304779539451e-11,0.0021898704662001909,5.8808507628234188e-11,0.00048169650702080868,2.8432483914812424e-09,1.0555583707594422e-06,1.4187628283354253e-09,8.98958612440009e-11,2.5987852674389427e-06,1.0702834142309707e-05,0.0066860472364584558,0.0025259880696862622,0.00042539208937814033,4.1908189971723666e-07,7.1315139819913379e-09,3.064950907274116e-09,3.2382322412596753e-12,1.5412283012396052e-07,4.4867568726672008e-05,4.1221904269939985e-05,0.00064479401468222545,1.6936955952310704e-05,2.4238877336390106e-08,5.007721179157865e-08,1.9747962062599687e-09,9.0797986000105248e-10
1.8695251900896177e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194504551134328,0.09323736904246914,0.013076955787420011,7.8696957374400887e-05,0.00053991979123320681,0.03234850844070794,0.01622702643440737,5.526583805265295e-05,4.1846928734095187e-11,0.0021892477864677152,5.8789561796947559e-11,0.00048183676798843438,2.8430606193984988e-09,1.0558029346888207e-06,1.4218848787473287e-09,9.0065383263747207e-11,2.5957401805871294e-06,1.072664464357384e-05,0.0066840793455805927,0.0025194195464166222,0.00042575084347437896,4.1833822831042858e-07,7.1223327221728172e-09,3.0638117095888647e-09,3.2474655556650829e-12,1.5481431661476879e-07,4.5031741226391168e-05,4.1299112179297283e-05,0.00064599712105303591,1.6974637266710343e-05,2.4301782746897964e-08,5.0173549963010546e-08,1.9733552631525899e-09,9.1043379795741055e-10
1.8728881758223264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195178840935667,0.093208529382627872,0.013063834478249277,7.8922087955869477e-05,0.00054131916253988114,0.032408173820777417,0.016257925162940202,5.5235575091300633e-05,4.2074298800172729e-11,0.0021886248162054111,5.8770561769804446e-11,0.000481976874004172,2.8428714590742596e-09,1.056035850149306e-06,1.4250070024379969e-09,9.0234751633563523e-11,2.5926712645721857e-06,1.0750443879827502e-05,0.0066821123134503694,0.0025128400624800182,0.00042610921056371819,4.1759053187809925e-07,7.1131615449512898e-09,3.0626718474495208e-09,3.2567620297454038e-12,1.555101325494555e-07,4.5196944686728792e-05,4.1376293340402958e-05,0.00064719988030181863,1.7012300754187826e-05,2.4364596976392653e-08,5.0269855338506635e-08,1.9718853147496701e-09,9.1288908992406815e-10
1.876251161555035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419585410657369,0.093179700449187927,0.01305072593462238,7.9146934091293197e-05,0.00054271645651729407,0.032467819308672145,0.016288811969542745,5.5205292405847803e-05,4.2302415611627048e-11,0.0021880015599708585,5.8751508287978777e-11,0.0004821168254803497,2.8426809282885014e-09,1.0562571311317288e-06,1.4281291960732298e-09,9.0403966329902629e-11,2.5895785750528769e-06,1.0774231838008642e-05,0.0066801461390153137,0.0025062496819719402,0.00042646719168421026,4.1683882077852437e-07,7.1040004551666334e-09,3.0615313298507156e-09,3.2661222399025419e-12,1.5621031677178601e-07,4.5363188199532028e-05,4.1453447720297371e-05,0.00064840229255718178,1.7049946394066676e-05,2.4427319141941139e-08,5.0366127877926634e-08,1.9703863729441877e-09,9.1534573120628757e-10
1.8796141472877436e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196530340711698,0.09315088224421865,0.013037630143951864,7.9371492117698733e-05,0.00054411165339535075,0.032527444913291494,0.016319686842395344,5.5174990398529095e-05,4.2531279799555303e-11,0.0021873780222752036,5.8732402084217627e-11,0.00048225662282807207,2.8424890446256308e-09,1.0564667917583684e-06,1.4312514563232923e-09,9.0573027329715627e-11,2.5864621677777717e-06,1.0798008505239365e-05,0.0066781808212217483,0.0024996484689367745,0.00042682478786906742,4.1608310539059245e-07,7.0948494574602286e-09,3.0603901657184074e-09,3.2755467692296497e-12,1.5691490857636948e-07,4.5530480962251775e-05,4.1530575285843333e-05,0.00064960435794911384,1.708757416596205e-05,2.4489948361992003e-08,5.0462367540982156e-08,1.9688584500033444e-09,9.1780371711584672e-10
1.8826408344471814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44197139773435296,0.093124955034274953,0.013025854825736705,7.9573344983305342e-05,0.00054536552125226468,0.032581090964694304,0.016347464014817292,5.5147702400508585e-05,4.2737897094957795e-11,0.0021868166013913675,5.8715162022482424e-11,0.00048238230899998711,2.8423152069969296e-09,1.0566455626954042e-06,1.4340615447554245e-09,9.0725050800357877e-11,2.5836371686980346e-06,1.0819397841487751e-05,0.0066764127667641605,0.0024936981682875141,0.0004271462961655323,4.1539954648046331e-07,7.0866221919321133e-09,3.0593625725358145e-09,3.2840843257312777e-12,1.575528425251862e-07,4.5681949245354844e-05,4.1599967141023347e-05,0.00065068592034214345,1.7121423866926398e-05,2.4546234464155138e-08,5.054895509501794e-08,1.9674585509484053e-09,9.2001705019490576e-10
1.8856675216066192e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44197749979340589,0.093099036517510697,0.013014089818082985,7.9774958850206847e-05,0.00054661766010591546,0.032634720924588634,0.016375231502654009,5.5120399360707651e-05,4.2945120730452663e-11,0.002186254959365298,5.8697880365269186e-11,0.00048250787095783691,2.8421403001730205e-09,1.0568149431674413e-06,1.4368716820303579e-09,9.0876949742406675e-11,2.5807930442342449e-06,1.0840778012650377e-05,0.0066746454045617989,0.0024877391917478807,0.00042746749424356871,4.1471276012557607e-07,7.0784031077004444e-09,3.0583344692481631e-09,3.2926748930248992e-12,1.5819440810573345e-07,4.5834281814375311e-05,4.1669337225150816e-05,0.00065176720197882335,1.7155259064089819e-05,2.4602443926845834e-08,5.0635515956847895e-08,1.9660351969073554e-09,9.2223146519707438e-10
1.888694208766057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198360953067362,0.093073126695372058,0.013002335111850798,7.9976331054634181e-05,0.00054786805561293577,0.032688334799693214,0.01640298929723237,5.509308156296217e-05,4.3152951160392322e-11,0.0021856930993913882,5.8680557629642298e-11,0.00048263330899878657,2.8419643365759585e-09,1.0569749437390607e-06,1.4396818657290688e-09,9.1028724140038416e-11,2.5779298352162943e-06,1.0862149009714212e-05,0.0066728787338438738,0.0024817715859079296,0.00042778838284642336,4.140227539397978e-07,7.0701922077483379e-09,3.057305862223111e-09,3.3013189103419307e-12,1.5883963492504585e-07,4.5987485599681795e-05,4.1738685513660566e-05,0.00065284820295666475,1.7189079743185218e-05,2.4658576110319728e-08,5.0722050096766962e-08,1.9645883976136042e-09,9.2444695870711644e-10
1.891418227209551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198911481475223,0.09304981529053169,0.012991764676412335,8.0157357217309767e-05,0.00054899190917089306,0.032736573540402707,0.016427963017431997,5.5068483159203078e-05,4.3340517730658726e-11,0.0021851872416861931,5.8664932468631846e-11,0.00048274609753165781,2.8418050759656641e-09,1.057110933237959e-06,1.4422110687528163e-09,9.1165214599587409e-11,2.5753366636010502e-06,1.0881375055861456e-05,0.0066712893207791528,0.0024763934010838492,0.00042807691859949129,4.1339900172399152e-07,7.0628093977170971e-09,3.0563796904332952e-09,3.3091445923934616e-12,1.594234941424494e-07,4.6126119683226849e-05,4.180108031765227e-05,0.0006538208639546776,1.721950592977918e-05,2.4709028473716442e-08,5.0799907950816505e-08,1.963266240807989e-09,9.2644182216424414e-10
1.894142245653045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419946262355971,0.093026510930520265,0.012981202571084373,8.0338183538572485e-05,0.00055011432859274534,0.032784799262930674,0.016452928872697645,5.5043873231922753e-05,4.3528576499677548e-11,0.0021846812122951033,5.8649274818188907e-11,0.00048285878614741411,2.8416449782157441e-09,1.05723934146237e-06,1.4447403056620817e-09,9.1301604154448016e-11,2.5727280964688258e-06,1.0900593657374372e-05,0.0066697004666285689,0.0024710082981660099,0.00042836520481460798,4.1277265319604212e-07,7.05543322127089e-09,3.0554531203209093e-09,3.3170142551629951e-12,1.6001036522318973e-07,4.6265470280603934e-05,4.1863457429079771e-05,0.000654793297770933,1.7249920335187326e-05,2.4759417258447905e-08,5.0877744114144431e-08,1.9619251088825555e-09,9.2843755396011291e-10
1.8968662640965391e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200014375404173,0.09300321361635136,0.012970648789227646,8.0518808081002764e-05,0.00055123530346834558,0.032833011972322114,0.016477886856661045,5.5019251982076877e-05,4.3717127794931892e-11,0.0021841750134870184,5.8633585044390716e-11,0.00048297137506104077,2.8414840521298942e-09,1.0573601762873269e-06,1.4472695746980147e-09,9.1437892793675359e-11,2.570104163711288e-06,1.0919804807921427e-05,0.0066681121708282972,0.0024656163110615146,0.00042865324202714906,4.1214371393444326e-07,7.0480636803303747e-09,3.0545261564395442e-09,3.3249282285722629e-12,1.6060027040768844e-07,4.6405542597732655e-05,4.192581682974399e-05,0.00065576550447820909,1.728032294938717e-05,2.4809742000085625e-08,5.0955558564848468e-08,1.9605650094463724e-09,9.3043415161609031e-10
1.8995902825400332e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200566733088836,0.092979923349025731,0.012960103324210369,8.0699228908627236e-05,0.00055235482340229927,0.03288121167366765,0.016502836962937851,5.4994619608777706e-05,4.3906171942725918e-11,0.0021836686475123334,5.8617863509953876e-11,0.00048308386448700459,2.8413223064338978e-09,1.0574734456419931e-06,1.4497988741030555e-09,9.1574080506500722e-11,2.567464895260631e-06,1.093900850124518e-05,0.0066665244328138716,0.0024602174736609362,0.00042894103077046377,4.1151218953474959e-07,7.0407007767395535e-09,3.053598803315432e-09,3.3328868455744595e-12,1.6119323214622777e-07,4.654634189024803e-05,4.198815850134921e-05,0.00065673748414979806,1.7310713762473535e-05,2.4860002234822894e-08,5.1033351280942366e-08,1.9591859502863746e-09,9.3243161263737997e-10
1.9023143009835272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420111969269071,0.092956640129531323,0.012949566169408209,8.0879444086935786e-05,0.00055347287801404878,0.032929398372103014,0.016527779185126833,5.4969976309312375e-05,4.4095709268186016e-11,0.0021831621166031275,5.8602110574267219e-11,0.00048319625463925573,2.8411597497763809e-09,1.0575791575093592e-06,1.4523282021208484e-09,9.1710167282326771e-11,2.5648103210898491e-06,1.0958204731161688e-05,0.0066649372520201722,0.0024548118198390533,0.00042922857157589038,4.1087808559715592e-07,7.0333445122643793e-09,3.0526710654477393e-09,3.3408904423154781e-12,1.617892731055708e-07,4.6687873464075091e-05,4.2050482425496421e-05,0.00065770923685949494,1.734109276465752e-05,2.4910197499474626e-08,5.1111122240354227e-08,1.9577879393460621e-09,9.3442993454297513e-10
1.9050383194270212e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201673250283385,0.092933363958843385,0.012939037318204276,8.1059451682898424e-05,0.00055458945693795305,0.032977572072808686,0.016552713516809068,5.4945322279160867e-05,4.4285740095261705e-11,0.0021826554229733373,5.8586326593424063e-11,0.00048330854573122833,2.8409963907295157e-09,1.0576773199259409e-06,1.4548575569961521e-09,9.1846153110722759e-11,2.5621404712129991e-06,1.0977393491559843e-05,0.0066633506278814059,0.0024493993834555864,0.00042951586497276458,4.1024140772610075e-07,7.0259948885928017e-09,3.0517429473088371e-09,3.3489393582759215e-12,1.6238841617163268e-07,4.6830142676013911e-05,4.2112788583688115e-05,0.00065868076268158675,1.7371459946265479e-05,2.4960327331487828e-08,5.1188871420923035e-08,1.9563709847215574e-09,9.3642911486735097e-10
1.9077623378705155e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202227401936978,0.092910094837924298,0.012928516763989121,8.1239249764982323e-05,0.0005557045498233744,0.033025732781009488,0.016577639951547072,5.49206577120141e-05,4.4476264746726609e-11,0.0021821485688189395,5.8570511920254719e-11,0.00048342073797584192,2.8408322377898281e-09,1.0577679409814787e-06,1.4573869369747595e-09,9.1982037981419445e-11,2.5594553756854735e-06,1.0996574776400677e-05,0.0066617645598310831,0.0024439801983559056,0.00042980291148841422,4.0960216155120602e-07,7.0186519073397702e-09,3.0508144533445463e-09,3.3570339360370125e-12,1.6299068444516404e-07,4.6973154934342481e-05,4.2175076957328214e-05,0.00065965206169084389,1.7401815297738174e-05,2.5010391268946645e-08,5.1266598800394707e-08,1.9549350946996681e-09,9.3842915111002569e-10
1.9099351323610424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202669840450265,0.092891539439283632,0.012920131060627468,8.1382512963835811e-05,0.00055659292364968165,0.033064138525841745,0.016597516684050923,5.4900976764435413e-05,4.462858967550184e-11,0.0021817441664752379,5.8557875684792557e-11,0.0004835101566191148,2.8407007387921574e-09,1.057834822988242e-06,1.4594044962638836e-09,9.2090353222410635e-11,2.5573027177123378e-06,1.1011869232216599e-05,0.0066604998419114748,0.002439652807006872,0.00043003169551092066,4.0909043370017623e-07,7.0127995923163841e-09,3.0500735800610371e-09,3.3635234879299782e-12,1.6347333574389779e-07,4.7087764041774792e-05,4.2224748085253352e-05,0.00066042664907399787,1.742601954630546e-05,2.5050276871962088e-08,5.1328581862602814e-08,1.9537761970548647e-09,9.4002507819374227e-10
1.9121079268515693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203112652425092,0.092872988527029868,0.01291175062854868,8.1525640655993523e-05,0.00055748034019265493,0.033102536010439172,0.016617388384852778,5.4881289331592442e-05,4.4781229159697348e-11,0.0021813396644837888,5.8545220320258433e-11,0.00048359951261499741,2.8405687442920595e-09,1.0578969162568923e-06,1.4614220695197369e-09,9.2198604219131335e-11,2.5551403943711788e-06,1.1027158925031151e-05,0.0066592354771454945,0.002435321160580292,0.00043026032305905446,4.0857707824687592e-07,7.0069515051560886e-09,3.0493324727078323e-09,3.3700424885355282e-12,1.639580021853369e-07,4.7202852169066994e-05,4.2274407876585685e-05,0.0006612010922372603,1.7450216257378051e-05,2.5090120023283741e-08,5.1390551028599405e-08,1.9526052617756651e-09,9.416215470163531e-10
1.914280721342096e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203555835861963,0.092854442101634002,0.012903375464408697,8.1668631863317004e-05,0.00055836679422020634,0.033140925237512948,0.016637255050658224,5.4861595509376866e-05,4.4934183361510166e-11,0.0021809350639348845,5.853254600132336e-11,0.00048368880607084253,2.8404362584997455e-09,1.0579542249649713e-06,1.4634396558532791e-09,9.2306790966579064e-11,2.5529684209720209e-06,1.1042443851876926e-05,0.0066579714652446687,0.0024309852762345436,0.00043048879439771414,4.0806209805828545e-07,7.0011076465765547e-09,3.0485911335054922e-09,3.3765911162657544e-12,1.6444469580150225e-07,4.7318422132811077e-05,4.232405632173813e-05,0.00066197539121920989,1.7474405426258682e-05,2.51299204893666e-08,5.14525062869588e-08,1.951422293288564e-09,9.4321855631989928e-10
1.916453515832623e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420399938875974,0.09283590016356201,0.012895005564866438,8.1811485608298669e-05,0.00055925228050644174,0.033179306209791634,0.016657116678164115,5.4841895392981567e-05,4.5087452442662731e-11,0.0021805303659118017,5.8519852901383276e-11,0.00048377803709379633,2.8403032855958776e-09,1.0580067533111378e-06,1.4654572543757643e-09,9.2414913459809663e-11,2.5507868128420336e-06,1.105772400981486e-05,0.0066567078059202181,0.0024266451711232955,0.00043071710979099954,4.0754549600506466e-07,6.99526801726589e-09,3.0478495646642189e-09,3.3831695509145594e-12,1.6493342871740607e-07,4.7434476771326697e-05,4.2373693411075909e-05,0.00066274954605860721,1.7498587048294939e-05,2.5169678036927109e-08,5.1514447626214139e-08,1.9502272960862439e-09,9.4481610484808391e-10
1.91862631032315e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420444330911566,0.092817362713274731,0.012886640926583827,8.1954200914067266e-05,0.00056013679383168824,0.033217678930020991,0.016676973264058304,5.4822189076906243e-05,4.524103656440313e-11,0.0021801255714908553,5.8507141192568975e-11,0.00048386720579079908,2.8401698297317983e-09,1.0580545055150751e-06,1.4674748641987132e-09,9.2522971693935771e-11,2.5485955853256342e-06,1.1072999395934046e-05,0.0066554444988830572,0.0024223008623957495,0.00043094526950221472,4.0702727496211939e-07,6.9894326178830703e-09,3.0471077683839431e-09,3.3897779736596396e-12,1.6542421315175436e-07,4.7551018944865343e-05,4.2423319134918216e-05,0.00066352355679438941,1.7522761118878971e-05,2.5209392432944162e-08,5.157637503485646e-08,1.9490202747289028e-09,9.4641419134499412e-10
