Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24)
8.525572670171707e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13488247539107134,0.095467946923108268,0.072427438296717578,1.8208059318834662e-15,3.874068265887434e-05,0.0038426881795249174,2.4257284446216966e-12,4.4054252871354367e-20,1.9246449328592128e-24,2.6329406358648361e-15,4.1870905028205277e-45,2.1381551569400554e-13,1.8397114913720968e-32,4.992324735454924e-21,5.1033240494932423e-26,1.0612138815973386e-30,4.0793360692160353e-19,1.030975592089013e-35,0.002476524903706204,0.053054582544822315,3.9815618832006492e-10,0.00039449576900921115,1.3994667896547027e-14,5.448861945607417e-07,6.2735054497646166e-06,7.4155316763164112e-08,0.0020487093484433841,2.905282492265117e-05,3.2497329620410275e-11,3.0166403962947374e-06,3.0108647753481873e-19
8.565550900220313e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13472685918535257,0.095463673565840568,0.072348011773287896,1.8437481952510561e-15,3.9077344934677845e-05,0.0038567779132119453,2.4381132219175375e-12,4.4215981594393614e-20,1.9437002692390429e-24,2.6441268615728447e-15,4.2702645815946542e-45,2.1411286018484419e-13,1.8584692074279957e-32,5.0346160015786374e-21,5.1449149550509348e-26,1.0707674044014152e-30,4.1081203486609882e-19,1.0467219489391626e-35,0.0024735327638057943,0.053205810014758229,3.978110851249959e-10,0.00039451741224927193,1.4020808361825372e-14,5.4527136135408939e-07,6.2703535865885745e-06,7.4456671916259217e-08,0.0020559776124857605,2.912590977215538e-05,3.2652081826095782e-11,3.0369894792185696e-06,3.0336591448693076e-19
8.601531307264059e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13458725902912783,0.09545983127473226,0.07227675859042422,1.8645430213889418e-15,3.9380963393907712e-05,0.0038694337589212343,2.4492593778034521e-12,4.4361298029460784e-20,1.9609283225237884e-24,2.6541762318515539e-15,4.3461484336898634e-45,2.1437951016731711e-13,1.8754321282606276e-32,5.0727932375634144e-21,5.1824327229010329e-26,1.0793972657943528e-30,4.1340551147242751e-19,1.0610305665052316e-35,0.0024708486394279775,0.053341465279282907,3.9750148384017188e-10,0.00039453595327248016,1.4044267089013101e-14,5.456163512459748e-07,6.2675254448540287e-06,7.4727447643799447e-08,0.0020625065112829391,2.9191385555937287e-05,3.2791287601160319e-11,3.0553024994132378e-06,3.0542167098744748e-19
8.637511714307804e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13444808710357864,0.095455992513613711,0.072205722799405986,1.8854771806877882e-15,3.9685166729504203e-05,0.0038820660969481596,2.4604053902691549e-12,4.4506388543046475e-20,1.9782304380816893e-24,2.6642084170138186e-15,4.4230135502003682e-45,2.1464525794986748e-13,1.8924717423255298e-32,5.111079158707715e-21,5.2200315046181897e-26,1.088057093417599e-30,4.1600169423067134e-19,1.0754694850461422e-35,0.0024681728089903537,0.053476697007364404,3.9719281702544482e-10,0.00039455361477867812,1.4067661989797678e-14,5.4595977882542475e-07,6.2647053371999461e-06,7.4997803514754278e-08,0.0020690235796775179,2.9256578335608149e-05,3.293042563760565e-11,3.0736142180083371e-06,3.0748144641173652e-19
8.67349212135155e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13430934122539234,0.095452157278499775,0.072134903294742092,1.9065509319398618e-15,3.9989950389495393e-05,0.0038946750189392879,2.4715512523387254e-12,4.4651253991408511e-20,1.9956065483226456e-24,2.6742235016287387e-15,4.5008678098608181e-45,2.1491011049589405e-13,1.9095880290021771e-32,5.1494734254358197e-21,5.2577109028957717e-26,1.0967468327286783e-30,4.186005514757323e-19,1.0900392922745521e-35,0.0024655052300383866,0.053611507368254041,3.968850799606684e-10,0.00039457040535994506,1.4090993352679007e-14,5.4630165415278212e-07,6.2618932142153152e-06,7.526774019459717e-08,0.0020755288641485397,2.9321489791372298e-05,3.3069495671705704e-11,3.0919244381817922e-06,3.0954522164739524e-19
8.709472528395295e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.134171019226832,0.095448325565379175,0.072064298978801469,1.9277645326147173e-15,4.0295309873456484e-05,0.0039072606159915833,2.4826969570989353e-12,4.4795895225787795e-20,2.013056585405319e-24,2.6842215698711046e-15,4.5797191149426146e-45,2.151740746691289e-13,1.9267809675313124e-32,5.1879756995292877e-21,5.2954705233292202e-26,1.1054664293128125e-30,4.2120205180714135e-19,1.1047405757445469e-35,0.0024628458604213262,0.053745898515706131,3.9657826795877518e-10,0.00039458633351335077,1.4114261464802728e-14,5.4664198720444711e-07,6.2590890270283612e-06,7.5537258355273007e-08,0.0020820224108969378,2.9386121590257393e-05,3.3208497445205821e-11,3.110232966585325e-06,3.1161297770833229e-19
8.74545293543904e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13403311895559297,0.095444497370215084,0.071993908761741193,1.9491182388677739e-15,4.0601240731883612e-05,0.0039198229786567744,2.49384249769845e-12,4.4940313092448056e-20,2.0305804812421567e-24,2.6942027055183063e-15,4.6595753911919116e-45,2.1543715723576906e-13,1.944050537016045e-32,5.2265856441218543e-21,5.3333099743869614e-26,1.114215828883095e-30,4.2380616408676989e-19,1.1195739228505795e-35,0.0024601946582894127,0.05387987258812027,3.9627237636561315e-10,0.00039460140764222842,1.4137466612002334e-14,5.4698078787321864e-07,6.2562927273001022e-06,7.5806358674558152e-08,0.0020885042658477797,2.9450475386242847e-05,3.3347430705055766e-11,3.1285396132962305e-06,3.1368469573265465e-19
8.781433342482786e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13389563827466283,0.095440672688945585,0.071923731561435722,1.9706123055488136e-15,4.0907738565589607e-05,0.003932362196945669,2.5049878673470782e-12,4.5084508432714914e-20,2.0481781675043538e-24,2.7041669919475702e-15,4.7404445877681784e-45,2.1569936486652338e-13,1.9613967164229538e-32,5.2653029236943322e-21,5.3712288673819779e-26,1.122994977280644e-30,4.2641285743658301e-19,1.1345399208264228e-35,0.0024575515820911293,0.05401343170868117,3.9596740056025101e-10,0.00039461563605739899,1.4160609077634453e-14,5.4731806596565359e-07,6.2535042672141128e-06,7.6075041831899024e-08,0.0020949744746524713,2.9514552820386946e-05,3.3486295201615044e-11,3.1468441917760143e-06,3.1576035697130828e-19
8.817413749526531e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1337585750621805,0.09543685151748435,0.071853766303406411,1.9922469862104094e-15,4.1214799025091638e-05,0.0039448783603324442,2.5161330593150003e-12,4.5228482083015014e-20,2.0658495756267364e-24,2.7141145121332395e-15,4.8223346771828455e-45,2.1596070413864784e-13,1.9788194845831881e-32,5.3041272040694842e-21,5.4092268164433063e-26,1.1318038204747546e-30,4.2902210123637804e-19,1.1496391567441226e-35,0.002454916590570452,0.054146577985498115,3.9566333595423103e-10,0.00039462902697844825,1.4183689143012989e-14,5.4765383120530256e-07,6.2507235994663101e-06,7.6343308510647619e-08,0.0021014330826909554,2.9578355520952616e-05,3.3625090689573819e-11,3.1651465187951051e-06,3.1783994279281468e-19
8.853394156570276e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1336219272112992,0.095433033851721125,0.071784011920752414,2.0140225331162872e-15,4.1522417810011421e-05,0.003957371557758875,2.5272780669320477e-12,4.5372234874914271e-20,2.0835946368125907e-24,2.7240453486444086e-15,4.9052536552385824e-45,2.1622118153788863e-13,1.9963188201935806e-32,5.3430581524069096e-21,5.4473034384882948e-26,1.1406423045630315e-30,4.3163386512157733e-19,1.1648722175129671e-35,0.0024522896427641694,0.054279313511741867,3.9536017799083164e-10,0.00039464158853489236,1.4206707088992587e-14,5.4798809323646321e-07,6.2479506772606166e-06,7.6611159401878797e-08,0.0021078801350738678,2.9641885103531764e-05,3.3763816929621568e-11,3.1834464143955351e-06,3.1992343469290852e-19
8.889374563614022e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13348569263005033,0.095429219687522243,0.071714467354082309,2.0359391972496257e-15,4.1830590668499454e-05,0.0039698418776385261,2.5384228835869773e-12,4.5515767635155947e-20,2.1014132820384389e-24,2.7339595836427609e-15,4.9892095409689904e-45,2.1648080346036836e-13,2.0138947018177499e-32,5.3820954371979194e-21,5.4854583531953234e-26,1.1495103757715087e-30,4.3424811898105241e-19,1.1802396898784662e-35,0.0024496706979992172,0.054411640365779654,3.9505792214553018e-10,0.00039465332876733455,1.4229663194288666e-14,5.4832086162052276e-07,6.2451854542978955e-06,7.6878595198943975e-08,0.0021143156766446724,2.9705143171168e-05,3.3902473686088254e-11,3.201743701852112e-06,3.2201081427974514e-19
8.925354970657767e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13334986924120781,0.095425409020731169,0.071645131551445862,2.0579972283212101e-15,4.2139313396618977e-05,0.0039822894078609394,2.549567502726772e-12,4.5659081185698451e-20,2.119305442058635e-24,2.7438572988804045e-15,5.0742103765782726e-45,2.1673957621447638e-13,2.0315471078872177e-32,5.4212387282603611e-21,5.523691182976048e-26,1.1584079804547643e-30,4.3686483295488257e-19,1.1957421604213279e-35,0.0024470597158900266,0.054543560611310479,3.9475656392623699e-10,0.00039466425562884012,1.4252557733543359e-14,5.486521458337523e-07,6.2424278847658894e-06,7.7145616592617779e-08,0.0021207397519818157,2.9768131314478117e-05,3.4041060724797209e-11,3.220038207535182e-06,3.241020632600482e-19
8.957737336997138e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13322797805570372,0.095421982407449493,0.071582906958828171,2.0779705303849665e-15,4.2417630554065258e-05,0.0039934727721258716,2.5595974857074429e-12,4.5787876632416368e-20,2.1354711838191637e-24,2.7527511854354423e-15,5.1516112262793591e-45,2.169717507988352e-13,2.047499683818548e-32,5.4565580537480276e-21,5.5581670372714665e-26,1.1664410315563591e-30,4.3922195445063071e-19,1.2098102920269038e-35,0.0024447166069133689,0.054661942875946654,3.9448610531042751e-10,0.00039467340087549042,1.4273110408427594e-14,5.4894904043483724e-07,6.2399525783976177e-06,7.7385582114870341e-08,0.0021265116527876271,2.9824591162883915e-05,3.4165729264668864e-11,3.2365007432340336e-06,3.2598748066999006e-19
8.986881466702571e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13311855809675699,0.095418900872201839,0.07152704805621217,2.0960447269823786e-15,4.2668491450542749e-05,0.0040035221298541247,2.5686243252200083e-12,4.5903641776547433e-20,2.1500711739982509e-24,2.7607443476901391e-15,5.2220061288159204e-45,2.171801278455437e-13,2.0619099709878472e-32,5.4884184361544035e-21,5.5892487821936639e-26,1.1736911617183995e-30,4.4134502933632208e-19,1.2225658628157677e-35,0.0024426132715932567,0.054768207963307863,3.9424330844562908e-10,0.00039468107843821547,1.4291565535008423e-14,5.4921522984847793e-07,6.2377300446068167e-06,7.7601265003049904e-08,0.0021316984798213545,2.9875220127694614e-05,3.4277882377151451e-11,3.2513148797212629e-06,3.2768701263844811e-19
9.016025596408005e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13300940427544428,0.095415821624140598,0.071471324277340292,2.1142121142905317e-15,4.2919705795946922e-05,0.0040135566898610968,2.5776510236788579e-12,4.6019264543160944e-20,2.164719273408295e-24,2.7687268153352904e-15,5.293100997938749e-45,2.1738795869080827e-13,2.0763704270687583e-32,5.5203477865255113e-21,5.6203809846601364e-26,1.1809605738320843e-30,4.4346966602414004e-19,1.2354110483218987e-35,0.0024405150896943603,0.054874209896718804,3.9400109262712555e-10,0.00039468823620725382,1.4309980754608298e-14,5.4948046209517543e-07,6.2355124523453088e-06,7.7816677251868206e-08,0.0021368778622625488,2.9925674783178206e-05,3.4389989349768763e-11,3.2661268925112467e-06,3.2938905119209175e-19
9.045169726113438e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13290051551558232,0.095412744661015125,0.071415735077165754,2.1324728226072807e-15,4.317127144562658e-05,0.0040235764978662396,2.5866775777103153e-12,4.6134745360050165e-20,2.179415444842778e-24,2.7766986310228948e-15,5.3649001518572318e-45,2.1759524652640919e-13,2.0908810403500417e-32,5.5523459319148522e-21,5.6515634491392373e-26,1.1882492396354024e-30,4.4559584911849632e-19,1.2483461599573162e-35,0.0024384220402950641,0.054979949745312985,3.9375945552677265e-10,0.00039469487824583918,1.4328356210354796e-14,5.4974474206244962e-07,6.2332997781738704e-06,7.8031819237501009e-08,0.0021420498233020316,2.997595595130422e-05,3.4502050066974434e-11,3.2809366951317776e-06,3.3109358683244248e-19
9.074313855818872e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13279189074707926,0.095409669980565895,0.071360279913716768,2.1508269816984755e-15,4.3423186274429964e-05,0.0040335815993713534,2.5957039839644687e-12,4.6250084653020218e-20,2.1941596510084462e-24,2.7846598372255425e-15,5.4374079186398005e-45,2.178019945097348e-13,2.1054417990657624e-32,5.5844126999369689e-21,5.6827959812249571e-26,1.1955571309218475e-30,4.4772356332782823e-19,1.2613715090611642e-35,0.0024363341025925261,0.055085428572163225,3.9351839482841429e-10,0.00039470100858153773,1.4346692049071237e-14,5.5000807461135099e-07,6.2310919988496777e-06,7.8246691347748427e-08,0.0021472143860205573,3.0026064448921884e-05,3.461406441945387e-11,3.2957442024202203e-06,3.3280061013682753e-19
9.096280177570547e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13271019262684156,0.095407354059882835,0.071318570870317399,2.1647225976805952e-15,4.3613287356100338e-05,0.0040411128866449236,2.6025072078322889e-12,4.6336924150511263e-20,2.2053042805203575e-24,2.7906533190700713e-15,5.4925289482040245e-45,2.1795746834835609e-13,2.1164495722368367e-32,5.6086271017667391e-21,5.7063693321986434e-26,1.2010778756926685e-30,4.4932825278124166e-19,1.2712487161688253e-35,0.0024347637616812558,0.055164757512323789,3.9333708369159032e-10,0.00039470529333732554,1.436048591788724e-14,5.502059286614322e-07,6.2294311869461742e-06,7.8408465204445764e-08,0.0021511021106628242,3.0063718271098886e-05,3.4698460427177494e-11,3.306903251492709e-06,3.3408885488519059e-19
9.118246499322222e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13262864341792244,0.095405039433688679,0.07127693743520247,2.1786714301110082e-15,4.3803584709680786e-05,0.0040486358644318725,2.609310344444582e-12,4.6423683672084076e-20,2.2164761605224383e-24,2.7966408159072976e-15,5.5480568544987321e-45,2.1811263860559272e-13,2.1274858204279107e-32,5.6328803160259673e-21,5.7299709336028262e-26,1.2066095141254899e-30,4.5093379694149455e-19,1.2811774958061876e-35,0.0024331963040768356,0.055243939221204144,3.93156097711124e-10,0.00039470929136803612,1.4374257420604135e-14,5.5040324928726041e-07,6.2277731328301341e-06,7.8570086123516319e-08,0.002154985655284684,3.0101274808874335e-05,3.4782829983115273e-11,3.3180609134356985e-06,3.3537850347474053e-19
9.140212821073897e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1325472426689101,0.09540272610100628,0.071235379379733385,2.1926735339580918e-15,4.3994077446814694e-05,0.0040561505519724353,2.616113392393339e-12,4.6510363397842265e-20,2.2276752749519869e-24,2.8026223457200101e-15,5.6039935017474819e-45,2.182675065957271e-13,2.1385505385403212e-32,5.6571722695321999e-21,5.7536007034480968e-26,1.2121520342056075e-30,4.5254018937684302e-19,1.2911579811973436e-35,0.0024316317210041015,0.055322974147244741,3.9297543591017005e-10,0.00039471300435893551,1.4388006618319343e-14,5.5060003853174028e-07,6.2261178267656852e-06,7.8731554269918209e-08,0.0021588650296461166,3.0138734406313478e-05,3.4867173041230554e-11,3.3292171531374185e-06,3.3666955191731544e-19
9.162179142825572e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13246598993030861,0.095400414060855837,0.071193896476238971,2.2067289640216122e-15,4.4184764685211334e-05,0.0040636569684381705,2.6229163502779797e-12,4.6596963507261834e-20,2.2389016077200049e-24,2.8085979264326967e-15,5.6603407573326833e-45,2.1842207362256392e-13,2.1496437214581968e-32,5.6815028892820063e-21,5.7772585600983964e-26,1.2177054239362487e-30,4.5414742368829818e-19,1.3011903055424886e-35,0.0024300700037252557,0.055401862736979494,3.9279509731636209e-10,0.00039471643398420424,1.4401733570796843e-14,5.5079629842518248e-07,6.2244652590767401e-06,7.8892869806086109e-08,0.0021627402434723714,3.0176097405873712e-05,3.4951489554738176e-11,3.3403719358936902e-06,3.3796199623206151e-19
9.184145464577246e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13238488475452798,0.095398103312254942,0.071152488498010272,2.220837774933361e-15,4.4375645548606054e-05,0.0040711551329322736,2.6297192167052984e-12,4.6683484179194014e-20,2.2501551427115406e-24,2.8145675759114845e-15,5.7171004917907392e-45,2.1857634097955665e-13,2.1607653640485522e-32,5.7058721024505382e-21,5.8009444222689245e-26,1.2232696713385738e-30,4.5575549350945534e-19,1.3112746020178397e-35,0.0024285111435396515,0.055480605435046092,3.9261508096105828e-10,0.0003947195819070388,1.4415438337912628e-14,5.5099203098948154e-07,6.2228154201461322e-06,7.9054032896841871e-08,0.0021666113064541274,3.0213364148413975e-05,3.5035779478207157e-11,3.3515252273890551e-06,3.3925583245793376e-19
9.206111786328921e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13230392669587351,0.09539579385421855,0.071111155219295188,2.2350000211578173e-15,4.4566719166723067e-05,0.0040786450644899044,2.6365219902894151e-12,4.6769925591868287e-20,2.2614358637860472e-24,2.8205313119640817e-15,5.7742745788072107e-45,2.1873030994993232e-13,2.1719154611613847e-32,5.7302798363910868e-21,5.8246582090240777e-26,1.2288447644516774e-30,4.5736439250632237e-19,1.3214110037755562e-35,0.002426955131783599,0.055559202684196375,3.9243538587960681e-10,0.00039472244977975318,1.4429120980368674e-14,5.5118723823712316e-07,6.2211683004177927e-06,7.9215043709074688e-08,0.0021704782282476564,3.0250534973204069e-05,3.5120042767503004e-11,3.3626769936824852e-06,3.4055105665378419e-19
9.228078108080596e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13222311531053557,0.095393485685759033,0.071069896415293515,2.2492157569927678e-15,4.4757984675222746e-05,0.0040861267820785068,2.6433246696517284e-12,4.6856287922895247e-20,2.2727437547777086e-24,2.8264891523397256e-15,5.8318648952119885e-45,2.1888398180681397e-13,2.1830940076297654e-32,5.7547260186346498e-21,5.8483998397753821e-26,1.2344306913325912e-30,4.5897411437714401e-19,1.3315996439436615e-35,0.0024254019598301609,0.055637654925306555,3.9225601111213049e-10,0.0003947250392438978,1.4442781556970677e-14,5.5138192216634233e-07,6.2195238903944221e-06,7.9375902404893075e-08,0.0021743410184749952,3.0287610217933858e-05,3.520427937678276e-11,3.3738272011955304e-06,3.4184766487991718e-19
9.250044429832271e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13214245015657933,0.095391178805886295,0.071028711862151664,2.2634850365699477e-15,4.4949441215650908e-05,0.0040936003045981429,2.6501272534208646e-12,4.6942571349269518e-20,2.2840787994957862e-24,2.8324411147291475e-15,5.8898733209744956e-45,2.1903735781334347e-13,2.1943009982699394e-32,5.7792105768894815e-21,5.8721692342794239e-26,1.2400274400562827e-30,4.6058465285223241e-19,1.341840655625963e-35,0.0024238516190889523,0.055715962597387425,3.9207695570223905e-10,0.00039472735193032705,1.4456420126079606e-14,5.5157608476777999e-07,6.2178821806341274e-06,7.9536609148790486e-08,0.0021781996867241016,3.0324590218722495e-05,3.52884892614971e-11,3.3849758167132506e-06,3.4314565321558498e-19
9.272010751583946e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1320619307939345,0.095388873213607756,0.070987601336957487,2.2778079138556979e-15,4.5141087935390212e-05,0.0041010656508818086,2.6569297402326302e-12,4.702877604737264e-20,2.2954409817249805e-24,2.8383872167645166e-15,5.9483017391988609e-45,2.1919043922280166e-13,2.2055364278814166e-32,5.8037334390406753e-21,5.8959663126358753e-26,1.2456349987156589e-30,4.6219600169380306e-19,1.3521341719019743e-35,0.0024223041010059411,0.055794126137594505,3.9189821869679105e-10,0.00039472938945923734,1.4470036748860319e-14,5.5176972802681065e-07,6.2162431617549673e-06,7.9697164112640243e-08,0.0021820542425490148,3.036147531012757e-05,3.5372672380705089e-11,3.3961228074002517e-06,3.444450177738644e-19
9.293977073335621e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1319815567843855,0.095386568907928293,0.070946564617735214,2.2921844426515908e-15,4.5332923987618059e-05,0.004108522839695765,2.6637321287299638e-12,4.7114902192975938e-20,2.3068302852257686e-24,2.8443274760194164e-15,6.0071520361191548e-45,2.1934322727872744e-13,2.2168002912470683e-32,5.8282945331497063e-21,5.9197909952854753e-26,1.2512533554215673e-30,4.6380815469580632e-19,1.3624803258268363e-35,0.0024207593970632492,0.055872145981238075,3.9171979914840273e-10,0.00039473115344030321,1.4483631483205364e-14,5.5196285390920337e-07,6.2146068244342619e-06,7.9857567457347794e-08,0.0021859046954700243,3.0398265825154226e-05,3.5456828689150086e-11,3.4072681407850793e-06,3.4574575465383515e-19
9.313746762912128e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1319093440919894,0.095384496132034674,0.070909694491828823,2.3051692349437926e-15,4.5505737618639595e-05,0.0041152273504484948,2.6698541932028226e-12,4.719234870641709e-20,2.3171038336224693e-24,2.8496687282488541e-15,6.0604795711233524e-45,2.1948048673181643e-13,2.2269620748106842e-32,5.8504321468564029e-21,5.9412567458582914e-26,1.2563190989747403e-30,4.652597748509195e-19,1.371836979499352e-35,0.0024193715625937542,0.055942241338260458,3.9155949219971349e-10,0.00039473250846182355,1.4495848077488258e-14,5.5213622646844383e-07,6.2131364059142167e-06,8.0001800971569786e-08,0.002189366602957541,3.0431296699859458e-05,3.5532546408603359e-11,3.4172974972824957e-06,3.4691758798006179e-19
9.331539483530985e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13184445276899406,0.095382631523471526,0.070876562207079011,2.3168927737346781e-15,4.566139992266088e-05,0.0041212557848516324,2.6753639813962798e-12,4.7261996393498406e-20,2.3263687889409938e-24,2.8544718314886891e-15,6.1087689732774055e-45,2.1960381867039381e-13,2.2361273650274107e-32,5.8703823838935695e-21,5.9605949363162302e-26,1.2608857309955139e-30,4.6656678193266116e-19,1.3802945942787498e-35,0.002418124449539023,0.056005228202905107,3.9141543457928784e-10,0.00039473354060103863,1.450682792977374e-14,5.5229190599966718e-07,6.2118148743851365e-06,8.0131506349549891e-08,0.0021924794904978032,3.0460959416647748e-05,3.5600673734780033e-11,3.4263227289599102e-06,3.4797318337396419e-19
9.349332204149843e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13177965603903422,0.095380767757269003,0.070843477954792761,2.3286516084051175e-15,4.5817184960834753e-05,0.0041272789002886074,2.6808737026958888e-12,4.733159285282479e-20,2.3356515095737107e-24,2.8592711323343666e-15,6.157338534066657e-45,2.1972696031940951e-13,2.2453113012999533e-32,5.8903575775855916e-21,5.9799510976004302e-26,1.2654594265341635e-30,4.6787430569273634e-19,1.3887869811154011e-35,0.002416879167814274,0.056068121556229339,3.9127158356911083e-10,0.00039473439609341847,1.451779352540643e-14,5.5244724955235323e-07,6.2104950858312501e-06,8.0261112547781424e-08,0.0021955897029403027,3.0490560668922115e-05,3.5668783395917689e-11,3.4353468167020175e-06,3.490296722851684e-19
9.3671249247687e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13171495367274272,0.095378904832893671,0.070810441618779876,2.3404457672337101e-15,4.5973092294063134e-05,0.0041332967066057503,2.6863833563939478e-12,4.7401138176648558e-20,2.3449519868452125e-24,2.8640666400125518e-15,6.2061892619053876e-45,2.198499123215206e-13,2.2545138808241677e-32,5.9103576900383349e-21,5.9993251880763532e-26,1.2700401793067679e-30,4.6918234289323126e-19,1.3973142106730981e-35,0.0024156357129613564,0.056130921626073818,3.9112793867269761e-10,0.0003947350757745275,1.4528744893647285e-14,5.5260225815459669e-07,6.209177035401107e-06,8.0390619653493598e-08,0.0021986972452803732,3.0520100630712028e-05,3.5736875369230804e-11,3.4443697439266223e-06,3.5008705266942208e-19
9.384917645387557e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13165034544153151,0.095377042749811278,0.070777453083243597,2.3522752784293433e-15,4.6129121485655206e-05,0.004139309213621269,2.6918929417857328e-12,4.7470632456964757e-20,2.3542702120703086e-24,2.8688583637246578e-15,6.2553221665459956e-45,2.1997267531541092e-13,2.2637351007889302e-32,5.9303826834327481e-21,6.0187171662524489e-26,1.2746279830371257e-30,4.7049089030957154e-19,1.4058763536049945e-35,0.0024143940805373041,0.056193628639504091,3.9098449939460519e-10,0.00039473558047554248,1.4539682066016681e-14,5.5275693283425532e-07,6.2078607182688088e-06,8.0520027759656788e-08,0.0022018021224991169,3.0549579475396e-05,3.5804949634611327e-11,3.4533914942001858e-06,3.5114532250379593e-19
9.402710366006414e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13158583111758793,0.095375181507486459,0.070744512232778653,2.3641401701314197e-15,4.6285272101312105e-05,0.0041453164311253624,2.6974024581694857e-12,4.7540075785512272e-20,2.363606176554149e-24,2.8736463126468381e-15,6.304738259077355e-45,2.2009524993582946e-13,2.2729749583761756e-32,5.9504325200247103e-21,6.0381269907794923e-26,1.2792228314567579e-30,4.717999447304665e-19,1.4144734805535743e-35,0.0024131542661142728,0.056256242822814093,3.9084126524273632e-10,0.00039473591102329706,1.4550605076185804e-14,5.5291127460783885e-07,6.2065461296415137e-06,8.064933695508596e-08,0.0022049043395634686,3.0578997375704586e-05,3.5873006170677059e-11,3.4624120512382783e-06,3.5220447976472358e-19
9.420503086625271e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13152141047387159,0.095373321105382936,0.070711618952369923,2.3760404704100694e-15,4.6441543709113652e-05,0.0041513183688803258,2.702911904846398e-12,4.7609468253774716e-20,2.3729598715923303e-24,2.8784304959299984e-15,6.3544385519231967e-45,2.2021763681362696e-13,2.2822334507609236e-32,5.9705071621448743e-21,6.0575546204499229e-26,1.2838247183049051e-30,4.7310950295785264e-19,1.423105662150629e-35,0.002411916265279469,0.056318764401529393,3.9069823572531348e-10,0.0003947360682403014,1.4561513951135572e-14,5.5306528449167786e-07,6.2052332647340496e-06,8.0778547326176066e-08,0.0022080039014262618,3.0608354503723403e-05,3.5941044954568568e-11,3.4714313989012504e-06,3.532645224212355e-19
9.436516535182243e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13146351180409188,0.095371647461435005,0.070682055577652877,2.3867810381381288e-15,4.6582291249340701e-05,0.0041567156067204266,2.7078703466810675e-12,4.7671878065073423e-20,2.3813933495488586e-24,2.8827330488063506e-15,6.3994126445959384e-45,2.2032762500199e-13,2.2905820243186714e-32,5.9885955177060594e-21,6.0750546766064827e-26,1.2879724291563187e-30,4.7428853348446538e-19,1.430904655680962e-35,0.0024108036115109851,0.056374954831225087,3.9056968371639888e-10,0.00039473606221414673,1.4571319877662211e-14,5.5320361046171355e-07,6.2040531561641045e-06,8.0894752242286149e-08,0.0022107912409876232,3.0634724100344076e-05,3.6002264665641377e-11,3.4795477645593191e-06,3.5421931616652473e-19
