Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
7.058823461224659e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031439600532081786,0.090848926108042599,0.0084673116813221601,0.0046662002143499715,0.0094774101982881675,3.4821976333288613e-13,1.2566037358927202e-05,0.00025365526245067787,8.0343479192120066e-24,3.7576803650986222e-07,2.4837751772709133e-07,2.9516934768307652e-13,2.3664171125102066e-10,0.0033285341019520412,5.4149077577574095e-19,3.8633667317904835e-21,1.5077176913991527e-11,3.2734066163825674e-11,0.00054694180838463734,0.160685463775457,1.0643496066687239e-06,8.1051586454797257e-07,5.9542415396080772e-10,0.00014742724524605328,7.0873546160900821e-13,8.1666321201942863e-11,5.3744743013405606e-10,3.2987191989787798e-08,5.5454185370808926e-09,2.608967641656747e-09,6.987442841555332e-05,1.9414535669917219e-07,1.0802231409896565e-07,7.3073442946552811e-10,2.8536886877195077e-07,5.542930756881946e-06,3.6271358781126947e-12,2.6574986814298358e-11,3.6491255181015957e-12,4.0447142775993432e-06,2.793826776338993e-10,1.1376133283259268e-10,7.5264826202606686e-07,1.886232962314068e-12
7.073641689721953e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031437671733176374,0.09083454718270606,0.0084486372871110573,0.0046733319445350615,0.0094916818876912036,3.4846125078119558e-13,1.2550863414887848e-05,0.00025387589029113815,8.0523538155655285e-24,3.7569840841585671e-07,2.4866385671421497e-07,2.9526512014792779e-13,2.3670216716019039e-10,0.0033353039126976223,5.4101483842431459e-19,3.8715670979995215e-21,1.5090261868515411e-11,3.2810159905364957e-11,0.00054682157359309605,0.16068714954280239,1.0637644869871866e-06,8.1110103830328736e-07,5.9558935580997746e-10,0.00014763917661641751,7.0834611088880502e-13,8.1647670015608184e-11,5.3714845821866026e-10,3.2945347030137012e-08,5.5485327702506889e-09,2.6056573252969995e-09,7.0012301469266359e-05,1.9430230040261442e-07,1.0776774525293167e-07,7.2901255204123622e-10,2.8545638324661536e-07,5.5511800872101258e-06,3.6323111519043388e-12,2.6625492313691227e-11,3.6573616806701339e-12,4.0579753602872419e-06,2.7943847263074105e-10,1.1388549324141321e-10,7.544466656065225e-07,1.89062399685897e-12
7.088459918219246e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031435813789179361,0.090820170188889299,0.0084300064112852006,0.0046804597761312579,0.0095059454349745685,3.4870227425699907e-13,1.2535710136269075e-05,0.0002540962718184789,8.0703489191648334e-24,3.7562850250988107e-07,2.4895009590156979e-07,2.9536044309521033e-13,2.3676278175127701e-10,0.0033420747173485408,5.4053852990655375e-19,3.8797587292576228e-21,1.5103332615172612e-11,3.2886272868768845e-11,0.00054670259385232293,0.1606887628298008,1.0631818171335884e-06,8.11686113952464e-07,5.9575609050068661e-10,0.00014785128782586853,7.0795838093829086e-13,8.1629215409219884e-11,5.368508594396765e-10,3.2903635413700984e-08,5.5516560050950126e-09,2.6023575520323374e-09,7.0150335991766172e-05,1.9445947318476388e-07,1.0751364225665418e-07,7.2729382528201374e-10,2.8554489021289268e-07,5.5594274134347785e-06,3.6374926492036125e-12,2.6676123907384209e-11,3.6656192085598369e-12,4.0712617893638588e-06,2.7949507926864864e-10,1.1400984881840321e-10,7.562467278598053e-07,1.8950229054021241e-12
7.101796323866811e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031434201968787982,0.090807232528694978,0.0084132756742511545,0.0046868715036005358,0.0095187756911817543,3.4891879981238046e-13,1.2522089810099983e-05,0.00025429440554552301,8.0865352765578855e-24,3.7556535042534648e-07,2.4920762701872098e-07,2.9544585106218437e-13,2.3681747046291696e-10,0.0033481692988098204,5.4010953926558989e-19,3.8871237216115997e-21,1.5115084184999171e-11,3.2954791011736271e-11,0.00054659658018412687,0.16069015307323098,1.0626594980572819e-06,8.1221259958667609e-07,5.9590745871454677e-10,0.00014804234213448234,7.0761080259490729e-13,8.1612775833356403e-11,5.3658418839926011e-10,3.2866208357203844e-08,5.55447460067215e-09,2.5993967213268384e-09,7.0274705504001829e-05,1.9460112469030698e-07,1.0728534706659421e-07,7.2574965964047953e-10,2.8562539590245804e-07,5.5668483306002334e-06,3.6421613455223294e-12,2.6721800386375151e-11,3.6730692940350986e-12,4.0832412941833413e-06,2.7954671720485192e-10,1.1412193607647916e-10,7.5786820662240706e-07,1.8989886770525427e-12
7.115132729514376e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031432647073812811,0.090794296401046984,0.0083965798957382435,0.0046932800961084669,0.0095315993990133987,3.4913495164701215e-13,1.2508486140571703e-05,0.00025449234152307397,8.102712876938037e-24,3.7550197472429698e-07,2.4946507948536392e-07,2.9553089798711229e-13,2.3687228753296934e-10,0.0033542646992501366,5.3968025609361347e-19,3.8944816249702201e-21,1.5126824330998732e-11,3.3023324801124778e-11,0.00054649157388520452,0.16069148508222017,1.0621391432783579e-06,8.1273900840938893e-07,5.9606006189098675e-10,0.00014823354296387273,7.0726452381212143e-13,8.1596496021322572e-11,5.3631861819603388e-10,3.2828888176907986e-08,5.5573004642221063e-09,2.596444340266832e-09,7.0399206524539916e-05,1.947429620125164e-07,1.070574277378783e-07,7.2420803604785643e-10,2.8570670707903802e-07,5.5742676933992724e-06,3.6468351318038257e-12,2.6767579431193259e-11,3.6805367648945753e-12,4.0952414180979707e-06,2.7959900887814537e-10,1.1423418210729192e-10,7.5949103741813748e-07,1.9029608660697217e-12
7.12846913516194e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031431148885429597,0.090781361790878826,0.0083799189391399517,0.0046996855644198185,0.0095444165804440192,3.4935073076084332e-13,1.2494899088996813e-05,0.00025469008057950153,8.1188817133864088e-24,3.7543837606930484e-07,2.4972245433052745e-07,2.9561558531029382e-13,2.3692723287895574e-10,0.0033603609252263081,5.3925068419459518e-19,3.9018324329726345e-21,1.513855309280245e-11,3.3091874273235859e-11,0.00054638757063343846,0.16069275907913913,1.0616207433889786e-06,8.132653416649636e-07,5.9621389693681242e-10,0.00014842489071576335,7.069195383694871e-13,8.158037309698219e-11,5.3605414352548095e-10,3.2791674342476704e-08,5.5601335840016886e-09,2.5935003677569637e-09,7.0523839393060053e-05,1.9488498527127033e-07,1.0682988357558881e-07,7.2266894980388677e-10,2.8578882449351876e-07,5.5816855343926283e-06,3.6515140285006227e-12,2.6813461238305623e-11,3.6880216580838447e-12,4.1072622031729911e-06,2.7965195256125931e-10,1.143465872247874e-10,7.6111522427669164e-07,1.9069394901103607e-12
7.141805540809505e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031429707186339556,0.09076842868317743,0.0083632926687414524,0.0047060879192483149,0.0095572272573434709,3.4956613815802368e-13,1.2481328616893598e-05,0.00025488762353857291,8.1350417790666182e-24,3.7537455511922673e-07,2.4997975257875619e-07,2.9569991446407528e-13,2.369823064183554e-10,0.0033664579832730582,5.3882082734762432e-19,3.9091761393350195e-21,1.5150270509778126e-11,3.3160439464348519e-11,0.00054628456613586547,0.16069397528480581,1.0611042890411858e-06,8.1379160059065351e-07,5.963689607587736e-10,0.00014861638579037628,7.0657584008860097e-13,8.1564410338050816e-11,5.3579075901363648e-10,3.2754566326681363e-08,5.5629739501636923e-09,2.5905647606809317e-09,7.0648604448800737e-05,1.9502719458600787e-07,1.0660271388778383e-07,7.2113239622843568e-10,2.8587174890173639e-07,5.5891018860759338e-06,3.6561980620934365e-12,2.6859446021528485e-11,3.6955240124781386e-12,4.1193036915598249e-06,2.7970554654049021e-10,1.1445915175534991e-10,7.6274077122750808e-07,1.9109245691730549e-12
7.15514194645707e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031428321760755995,0.090755497062982887,0.008346700949712375,0.0047124871712569709,0.0095700314514769978,3.4978117484688275e-13,1.2467774685982113e-05,0.00025508497121947711,8.1511930672241161e-24,3.753105125292311e-07,2.5023697525016433e-07,2.9578388687290789e-13,2.3703750806861212e-10,0.0033725558799031293,5.3839068930710949e-19,3.9165127378501052e-21,1.516197662103203e-11,3.3229020410719293e-11,0.0005461825561284137,0.16069513391849838,1.0605897709472812e-06,8.143177864140762e-07,5.9652525032141162e-10,0.00014880802858703942,7.0623342282807107e-13,8.1548604837356072e-11,5.3552845945195498e-10,3.2717563606745633e-08,5.5658215509662332e-09,2.5876374784952235e-09,7.0773502030565605e-05,1.9516959008400917e-07,1.0637591798548007e-07,7.1959837066138452e-10,2.8595548106446817e-07,5.5965167808804027e-06,3.6608872522236499e-12,2.6905533976855213e-11,3.7030438650706178e-12,4.131365925496274e-06,2.7975978911577109e-10,1.1457187601929437e-10,7.6436768229981135e-07,1.9149161206447191e-12
7.167144711539877e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031427122814439615,0.090743859864304471,0.0083317978332768175,0.0047182438539261551,0.0095815497013375436,3.4997439174797334e-13,1.2455590259401747e-05,0.00025526241784286569,8.1657217162667586e-24,3.7525268523465304e-07,2.5046841187583164e-07,2.9585915819492006e-13,2.3708729902037132e-10,0.003378044709224098,5.3800332773344533e-19,3.9231095942352523e-21,1.517250248688071e-11,3.3290756763146447e-11,0.00054609159390959095,0.16069612764478672,1.0601283525313052e-06,8.1479129216151942e-07,5.9666695644315756e-10,0.00014898063373568231,7.0592633752177984e-13,8.1534511986958149e-11,5.3529331318083896e-10,3.2684350757188311e-08,5.5683905678577154e-09,2.5850100090065753e-09,7.0886023443580097e-05,1.9529790531930175e-07,1.0617212069293614e-07,7.1821990526266915e-10,2.8603153127379416e-07,5.6031889673260131e-06,3.6651119490900571e-12,2.694710151271813e-11,3.7098267241693874e-12,4.1422397084632512e-06,2.7980916058886912e-10,1.1467346468888201e-10,7.6583307191876366e-07,1.9185140655224969e-12
7.179147476622684e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031425969120886812,0.090732223847600504,0.0083169224978884501,0.0047239980396100037,0.0095930627334245757,3.501673099363385e-13,1.2443419172714525e-05,0.00025543970754163888,8.1802432453005098e-24,3.7519467941194589e-07,2.506997888444881e-07,2.9593414272840645e-13,2.3713719361481538e-10,0.0033835342277722417,5.3761574411679078e-19,3.9297006838796106e-21,1.5183019254704954e-11,3.3352505933081359e-11,0.00054600143072876456,0.16069707507186559,1.0596684883183006e-06,8.1526474056982135e-07,5.9680965076661199e-10,0.00014915335915137163,7.0562028047932176e-13,8.1520547327413615e-11,5.3505903764262074e-10,3.2651222399388314e-08,5.5709654288480227e-09,2.5823892189957784e-09,7.0998652723144943e-05,1.9542637154572008e-07,1.0596862511281823e-07,7.168434804229034e-10,2.8610823694605159e-07,5.6098600234703275e-06,3.6693408595738065e-12,2.6988752938076092e-11,3.7166238158114828e-12,4.153130360521409e-06,2.7985905483808082e-10,1.1477518323315091e-10,7.67299572676718e-07,1.9221172823863738e-12
7.191150241705491e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031424860525880928,0.090720589002074692,0.0083020748470651398,0.0047297497359777233,0.0096045705633907713,3.5035993015562707e-13,1.2431261398423604e-05,0.00025561684090361612,8.1947576495688142e-24,3.7513649553117897e-07,2.5093110689071123e-07,2.9600884149562259e-13,2.3718719179171873e-10,0.0033890244402501497,5.3722794114351361e-19,3.9362860024152731e-21,1.5193526952477946e-11,3.341426794690811e-11,0.00054591206353650035,0.16069797635644092,1.0592101716598436e-06,8.1573813251684809e-07,5.9695333113687893e-10,0.00014932620512281034,7.0531524730423681e-13,8.1506709074075153e-11,5.3482562913511492e-10,3.261817815997475e-08,5.5735461254541838e-09,2.5797750793609335e-09,7.1111390115367965e-05,1.9555498886098868e-07,1.0576543074893643e-07,7.1546909278597511e-10,2.8618559864607869e-07,5.6165299728244538e-06,3.6735739974184076e-12,2.703048839609079e-11,3.7234351671009666e-12,4.1640379126421286e-06,2.7990947065176924e-10,1.1487703189125007e-10,7.6876718751067525e-07,1.9257257837346146e-12
7.203153006788298e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031423796876165908,0.090708955316964934,0.0082872547848873886,0.0047354989506660089,0.0096160732068215401,3.505522531521619e-13,1.2419116909160879e-05,0.00025579381851371225,8.2092649243672229e-24,3.7507813406007401e-07,2.5116236674626735e-07,2.9608325551378926e-13,2.3723729349085234e-10,0.0033945153513462818,5.3683992148424869e-19,3.942865545523406e-21,1.5204025608006059e-11,3.3476042830995977e-11,0.00054582348930171023,0.16069883165424015,1.0587533959454539e-06,8.1621146887688366e-07,5.9709799540637026e-10,0.00014949917193836357,7.0501123362502118e-13,8.1492994247130086e-11,5.3459308393495306e-10,3.2585217666849349e-08,5.5761326494424338e-09,2.5771675615553465e-09,7.122423586608611e-05,1.9568375735134105e-07,1.0556253710699958e-07,7.1409673900861825e-10,2.86263616941934e-07,5.6231988388588618e-06,3.6778113772382575e-12,2.707230803148984e-11,3.7302608053008423e-12,4.1749623958538345e-06,2.7996040682695187e-10,1.1497901088809488e-10,7.7023591935758376e-07,1.9293395824050627e-12
7.213955495362825e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031422877893748744,0.090698485983654445,0.0082739402383920756,0.0047406711283352297,0.0096264211642493342,3.5072509034256453e-13,1.2408198205008482e-05,0.00025595296567603994,8.2223153721425327e-24,3.7502545728103418e-07,2.5137045146578411e-07,2.9614998550640395e-13,2.3728247348180081e-10,0.0033994577725150591,5.3649052071905555e-19,3.9487821927999968e-21,1.5213466689710386e-11,3.3531651252530566e-11,0.00054574444797852897,0.16069956223149195,1.058343609876702e-06,8.1663742479305033e-07,5.972290326966656e-10,0.00014965494563167991,7.04738489392106e-13,8.1480759603361402e-11,5.3438452822870747e-10,3.2555624520107038e-08,5.5784654982246718e-09,2.5748264318398431e-09,7.1325889891214332e-05,1.9579977831555229e-07,1.0538018953950996e-07,7.1286335680601694e-10,2.8633439526972807e-07,5.629199911417359e-06,3.6816286633115643e-12,2.7110017809140761e-11,3.7364161191209719e-12,4.1848089325181715e-06,2.8000669330632858e-10,1.1507090361843804e-10,7.7155873549323636e-07,1.9325965430682052e-12
7.224757983937352e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031421995083267887,0.090688017573793675,0.0082606478923162637,0.0047458413075253765,0.00963676494442239,3.5089768793701165e-13,1.2397290219896013e-05,0.00025611198757310451,8.2353600379216894e-24,3.7497263736848364e-07,2.5157849017082188e-07,2.9621648640671595e-13,2.3732773723306788e-10,0.0034044007667489739,5.3614094851367501e-19,3.9546941554416997e-21,1.522290048962344e-11,3.3587270139526084e-11,0.0005456660443263992,0.16070025579696978,1.0579350618828934e-06,8.1706333701745922e-07,5.9736086366489763e-10,0.00014981081765059987,7.0446656428012535e-13,8.1468625383271247e-11,5.3417666608065061e-10,3.2526098640676697e-08,5.5808030557031569e-09,2.5724906205227462e-09,7.1427632064475404e-05,1.9591592186914252e-07,1.0519808480026611e-07,7.116316169126825e-10,2.8640570632151478e-07,5.6352001425188515e-06,3.6854494112618975e-12,2.7147796004194383e-11,3.7425830485805796e-12,4.1946692312457502e-06,2.8005339944608298e-10,1.1516290228476999e-10,7.7288246092928953e-07,1.9358578156584282e-12
7.23556047251188e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031421148334967619,0.090677550079607552,0.0082473776778874547,0.0047510094937367811,0.0096471045585650346,3.5107004648506524e-13,1.23863929341365e-05,0.00025627088462532282,8.2483989183820054e-24,3.7491967465857977e-07,2.5178648338904288e-07,2.962827589459511e-13,2.3737308470075575e-10,0.0034093443374368206,5.3579120678272601e-19,3.9606014304009592e-21,1.5232327027673939e-11,3.3642899511174883e-11,0.00054558827617325425,0.16070091246219523,1.057527747222927e-06,8.1748920617701996e-07,5.9749348676987957e-10,0.00014996678820381116,7.0419545515457908e-13,8.1456591844937219e-11,5.3396949478680711e-10,3.2496639761858891e-08,5.5831453165866921e-09,2.5701601064056935e-09,7.152946256453519e-05,1.9603218807617088e-07,1.0501622253283554e-07,7.1040151691778969e-10,2.8647755051807882e-07,5.641199549190376e-06,3.6892736337376475e-12,2.7185642728265292e-11,3.7487616142769613e-12,4.2045433147751575e-06,2.8010052438692801e-10,1.1525500705556602e-10,7.7420709780675584e-07,1.9391234103295361e-12
7.245282712228954e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031420417004442536,0.09066813011133365,0.00823545335090866,0.0047556591618594136,0.0096564066585797005,3.5122496524924269e-13,1.2376594508693752e-05,0.00025641378557594461,8.2601289616292988e-24,3.7487188640455382e-07,2.5197363882887035e-07,2.9634220958430486e-13,2.3741396896294031e-10,0.003413794046717494,5.3547629585483679e-19,3.9659139674024125e-21,1.524080471941208e-11,3.3692974925892023e-11,0.00054551882640127233,0.16070147200285217,1.057162214630494e-06,8.1787245211548707e-07,5.9761352358071519e-10,0.00015010724612062566,7.0395215203205366e-13,8.1445847503183027e-11,5.3378362909911794e-10,3.2470183837480971e-08,5.585257368295777e-09,2.5680671554299127e-09,7.1621185681532877e-05,1.9613693258402392e-07,1.0485275351194111e-07,7.0929582704966602e-10,2.8654266648324252e-07,5.6465983243592408e-06,3.6927184145032787e-12,2.7219763463514553e-11,3.7543322893300583e-12,4.2134417947809703e-06,2.8014329420286566e-10,1.153379922086894e-10,7.75400052048447e-07,1.9420661490693344e-12
7.255004951946028e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031419714716726457,0.090658710872839485,0.0082235468455183012,0.0047603072240880034,0.0096657054012888183,3.5137969123541768e-13,1.2366804719608993e-05,0.00025655658604512417,8.271854313728441e-24,3.7482398299869569e-07,2.5216075823244892e-07,2.964014763684099e-13,2.3745492096788738e-10,0.0034182442281210277,5.351612505355442e-19,3.9712227027607549e-21,1.5249276559475661e-11,3.3743058862693789e-11,0.00054544988806657063,0.16070200182455499,1.0567976737957867e-06,8.1825566412852059e-07,5.9773419968348095e-10,0.00015024778417034536,7.0370950506955466e-13,8.1435184036550879e-11,5.3359831891388348e-10,3.2443781776867592e-08,5.5873732213258797e-09,2.565978463038076e-09,7.1712980617829878e-05,1.9624177654118605e-07,1.0468948034737172e-07,7.0819146180732512e-10,2.8660821494792201e-07,5.6519964578875148e-06,3.6961660276216134e-12,2.7253939876451983e-11,3.7599124212120553e-12,4.2223514755545269e-06,2.8018640193746429e-10,1.1542106356764812e-10,7.7659374785275315e-07,1.9450124037748236e-12
7.264727191663103e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031419041393072583,0.090649292358502775,0.0082116581123228664,0.0047649536843891015,0.0096750007947860282,3.515342248477675e-13,1.2357023552699632e-05,0.0002566992863354858,8.2835749723259644e-24,3.747759646829661e-07,2.5234784198071604e-07,2.9646055982467505e-13,2.3749594068361723e-10,0.0034226948840990075,5.3484607219980016e-19,3.9765276343195287e-21,1.5257742562172307e-11,3.379315133555117e-11,0.00054538145960987853,0.16070250200731498,1.0564341213126923e-06,8.1863884266636258e-07,5.9785551397638965e-10,0.00015038840250418241,7.0346751201510657e-13,8.1424601642790953e-11,5.3341356228965295e-10,3.2417433388585167e-08,5.5894928718985268e-09,2.5638940140156928e-09,7.1804847503325513e-05,1.9634671999467663e-07,1.0452640278181457e-07,7.0708841945036431e-10,2.866741962232279e-07,5.6573939621348724e-06,3.6996164822922263e-12,2.728817204890658e-11,3.7655020250267404e-12,4.2312723737505933e-06,2.802298469757058e-10,1.1550422125532244e-10,7.777881867805359e-07,1.9479621818576021e-12
7.274449431380177e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031418396955128526,0.090639874562715647,0.0081997871021602109,0.0047695985467157411,0.0096842928471371822,3.5168856649157829e-13,1.2347250993835938e-05,0.00025684188674844871,8.2952909350898733e-24,3.7472783169835949e-07,2.5253489045344501e-07,2.9651946047743125e-13,2.3753702807816025e-10,0.0034271460170971161,5.3453076221606804e-19,3.9818287599426804e-21,1.5266202741740802e-11,3.3843252358428797e-11,0.00054531353947945694,0.16070297263074146,1.0560715537907457e-06,8.1902198817693951e-07,5.9797746537053061e-10,0.00015052910127306081,7.0322617062676278e-13,8.1414099896109225e-11,5.3322935731940384e-10,3.2391138482483976e-08,5.5916163160493245e-09,2.5618137933140809e-09,7.1896786467811426e-05,1.9645176299136734e-07,1.0436352055874772e-07,7.0598669824373161e-10,2.8674061062164338e-07,5.6627908494445182e-06,3.7030697868712702e-12,2.7322460061252392e-11,3.7711011157457248e-12,4.2402045060487346e-06,2.8027362870612253e-10,1.1558746539533265e-10,7.7898337039269316e-07,1.9509154904131324e-12
7.284171671097251e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031417781324934002,0.090630457479884532,0.0081879337660981776,0.0047742418150075062,0.0096935815663804527,3.5184271657324034e-13,1.2337487028940224e-05,0.00025698438758423151,8.3070021997095029e-24,3.7467958428490868e-07,2.5272190402925199e-07,2.9657817884894216e-13,2.3757818311955734e-10,0.0034315976295551556,5.3421532194635758e-19,3.9871260775144617e-21,1.5274657112351473e-11,3.3893361945284886e-11,0.00054524612613105622,0.16070341377404485,1.0557099678550274e-06,8.1940510110598735e-07,5.9810005278435658e-10,0.0001506698806275928,7.0298547867271598e-13,8.1403678151111799e-11,5.3304570210741385e-10,3.2364896869273411e-08,5.5937435497534229e-09,2.5597377860889205e-09,7.1988797640972846e-05,1.9655690557975996e-07,1.0420083342243666e-07,7.0488629645770087e-10,2.8680745845702282e-07,5.6681871321433058e-06,3.7065259494456303e-12,2.7356803993076727e-11,3.7767097082636363e-12,4.2491478891533605e-06,2.8031774652078278e-10,1.1567079611172105e-10,7.8017930025016487e-07,1.9538723364379265e-12
7.293893910814326e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031417194424918415,0.090621041104429992,0.0081760980554332913,0.0047788834931905807,0.0097028669605264302,3.5199667550024148e-13,1.2327731643987146e-05,0.00025712678914186166,8.3187087638954207e-24,3.7463122268169095e-07,2.529088830856043e-07,2.9663671545941606e-13,2.3761940577586232e-10,0.0034360497239070711,5.3389975274625817e-19,3.9924195849393493e-21,1.5283105688106546e-11,3.3943480110071238e-11,0.00054517921802787203,0.16070382551603865,1.0553493601460715e-06,8.1978818189751386e-07,5.9822327513451584e-10,0.00015081074071814421,7.0274543393183758e-13,8.1393336780610993e-11,5.3286259473251361e-10,3.2338708360200498e-08,5.5958745693660566e-09,2.5576659773241334e-09,7.2080881152389688e-05,1.9666214780703859e-07,1.0403834111793111e-07,7.0378721236784947e-10,2.8687474004459032e-07,5.6735828225418579e-06,3.709984979438019e-12,2.7391203927112062e-11,3.7823278178147223e-12,4.2581025397937486e-06,2.8036219981528321e-10,1.1575421352708875e-10,7.8137597791394002e-07,1.9568327274453161e-12
7.3036161505314e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031416636177898485,0.090611625430786921,0.0081642799216894001,0.0047835235851778233,0.0097121490375582358,3.5215044368116223e-13,1.2317984825003461e-05,0.00025726909171918028,8.3304106253792973e-24,3.7458274712683368e-07,2.5309582799882513e-07,2.9669507082701585e-13,2.3766069601514281e-10,0.0034405023025809705,5.3358405596497127e-19,3.9977092801419455e-21,1.5291548483040486e-11,3.3993606866733305e-11,0.00054511281364049682,0.16070420793514198,1.0549897273197682e-06,8.2017123099325395e-07,5.983471313515991e-10,0.00015095168169481325,7.0250603419281411e-13,8.1383075474834118e-11,5.3268003331277604e-10,3.231257276787189e-08,5.5980093710417067e-09,2.5555983521399382e-09,7.2173037131537565e-05,1.9676748971963157e-07,1.0387604339106165e-07,7.026894442550373e-10,2.8694245570093751e-07,5.6789779329347036e-06,3.7134468853394292e-12,2.7425659944640451e-11,3.7879554595062267e-12,4.2670684747240793e-06,2.8040698798871608e-10,1.1583771776468088e-10,7.8257340494506548e-07,1.9597966705995763e-12
7.313338390248475e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031416106507075998,0.090602210453404289,0.0081524793166163744,0.0047881620948688058,0.0097214278054317208,3.5230402152567161e-13,1.2308246558067054e-05,0.00025741129561284635,8.3421077819137859e-24,3.7453415785751927e-07,2.5328273914409887e-07,2.9675324546787084e-13,2.3770205380548111e-10,0.0034449553679991468,5.332682329453448e-19,4.0029951610669038e-21,1.529998551112039e-11,3.4043742229210133e-11,0.00054504691144687499,0.16070456110938183,1.0546310660472503e-06,8.2055424883270515e-07,5.9847162037601437e-10,0.00015109270370738191,7.0226727725410184e-13,8.137289336288298e-11,5.3249801598751719e-10,3.2286489905816745e-08,5.6001479507541667e-09,2.5535348959571211e-09,7.2265265707788928e-05,1.9687293136614996e-07,1.037139399884364e-07,7.0159299040538378e-10,2.8701060574402241e-07,5.6843724756003943e-06,3.7169116749308136e-12,2.7460172125088288e-11,3.7935926482554188e-12,4.2760457107234697e-06,2.8045211044364073e-10,1.1592130894870032e-10,7.837715829046521e-07,1.9627641727969624e-12
