Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),CHOX(53)
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,0.0,1.3900406110834261e-37,4.5143117379934424e-22,1.1940610551380176e-44,3.6242562434791635e-33,2.3283368062495001e-74,8.4024032876582178e-13,1.7582676184835684e-64,8.4024032451407637e-13,4.2130898944206008e-44,6.3811565273542143e-42,2.030554175564851e-61,2.354415764538986e-62,1.6115557224703957e-30,1.5413214469390545e-50,4.5887830709356267e-11,1.3586571144643556e-12,5.4391809330510568e-15,1.3692829290593365e-23,5.0702497164027507e-23,5.4391375753307227e-15,4.3504874520979206e-33,1.9782307912495542e-20,1.3496755482290407e-22,5.7671688088697396e-25,8.4196720884165709e-42,2.8139301848719446e-31,1.9624440544733426e-56,3.5759523468734244e-55,2.8918440163743362e-66,6.0316889476506769e-59
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,0.0,2.2239668994138426e-36,1.8057269014685139e-21,1.5101543349737339e-42,2.8994046338252865e-32,1.1779203796851184e-71,1.6804807074881671e-12,1.1252907759335279e-62,1.6804806904812231e-12,6.7409406007419725e-43,1.0209662918625842e-40,5.1362922674754208e-59,5.9554829087422595e-60,1.2892266925464097e-29,4.9322200404272596e-49,9.1775663496480062e-11,2.7173143004531075e-12,1.0878404520126549e-14,5.4770502543484623e-23,2.0280814970601632e-22,1.0878230547704309e-14,3.4802309176569084e-32,7.8593627393829838e-20,1.0683735058163797e-21,9.1291860696604578e-24,5.3240460581353415e-40,2.2511466731995358e-30,1.2559610241052268e-54,9.0452681597063069e-53,3.7015510281132388e-64,1.5249223533677563e-56
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.11866996584303129,0.022821567690336973,0.0,3.558032956549745e-35,7.2229245048463683e-21,1.8887838208955925e-40,2.3195229144791857e-31,5.8934460450472565e-69,3.3609614812495958e-12,7.2018535494739548e-61,3.3609614132221168e-12,1.0785493552759125e-41,1.6334859401933214e-39,1.2848799017634479e-56,1.4897971885711673e-57,1.0313526670324196e-28,1.5783047535031057e-47,1.8355132801035547e-10,5.4346286710510623e-12,2.175698201477067e-14,2.1907548049460163e-22,8.1121783924606167e-22,2.1756281820974263e-14,2.7839300973954646e-31,3.1016988835583899e-19,8.3692893829440283e-21,1.4309442217539142e-22,3.3291547816830326e-38,1.8009211815404164e-29,8.0381091304374627e-53,2.2626814208898164e-50,4.7379609771468492e-62,3.8107087747727934e-54
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609723,0.022821567687619657,0.0,5.6918476672283038e-34,2.8891827431387292e-20,2.310577036289557e-38,1.8556169774744242e-30,2.8842514106749759e-66,6.7219230940378387e-12,4.6091764529813708e-59,6.7219228219303106e-12,1.7256752320775336e-40,2.6133849841409772e-38,3.1439452163413748e-54,3.645308738150196e-55,8.2503621018760401e-28,5.0505387321452603e-46,3.671026527966178e-10,1.0869257406728809e-11,4.3514680446811377e-14,8.7624966366712637e-22,3.2447531896812881e-21,4.3511845695083107e-14,2.2267366690259221e-30,1.2082732154657678e-18,6.4238480002381031e-20,2.1993700904220141e-21,2.0359343155705913e-36,1.4407428220586483e-28,5.1443365534638291e-51,5.5362305727216113e-48,6.0645274254513283e-60,9.3048429109854203e-52
1.1424338169813875e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329115,0.11866996546916321,0.022821567684902341,0.0,2.0948249798926871e-33,6.1395317420085725e-20,1.4898593990784389e-37,5.5088605928433076e-30,2.4246499608328117e-65,1.0082884772089739e-11,2.6169520315635546e-58,1.008288419386491e-11,6.5285732481963267e-40,9.9632186263375148e-38,2.3333322334456872e-53,2.7054186746667456e-54,2.3590125502236662e-27,2.3560584300456439e-45,5.506539733413916e-10,1.630388613688839e-11,6.5272944014273999e-14,1.8619538680292096e-21,6.8949269498930741e-21,6.5266870910238948e-14,6.3664062443851831e-30,2.5214181318417006e-18,1.7937538713698346e-19,7.9410182555151742e-21,1.1183181274910885e-35,4.1196333754145406e-28,2.8767479201143873e-50,4.1087525051720665e-47,3.9712826354053815e-59,6.9362097264696686e-51
1.5232450909898589e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727604388204,0.11866996528222917,0.022821567682185025,0.0,5.3126330930606999e-33,1.0473347009531473e-19,6.1665415914625665e-37,1.200351192851079e-29,1.2211456005391869e-64,1.3443846515403899e-11,1.0064259101336946e-57,1.3443845529025921e-11,1.6993822743202406e-39,2.6805752077788721e-37,1.0689788718480839e-52,1.2394374541536741e-53,4.9756965630553464e-27,7.1741977035843036e-45,7.3420528964467712e-10,2.1738514861529878e-11,8.7031794208301286e-14,3.1761538940829074e-21,1.1761661563213052e-20,8.7021357479918633e-14,1.3427315095101711e-29,4.2306062098593075e-18,3.7033956244293393e-19,1.9795074642653237e-20,4.1547596402801851e-35,8.6895174247893284e-28,1.0069986336598461e-49,1.882332855506246e-46,1.5749788049578933e-58,3.5074742479283423e-50
2.2848676390068017e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727566582313,0.11866996490836111,0.022821567676750396,0.0,1.85771901165366e-32,2.1683828657872803e-19,5.0386443670572486e-36,3.484245990002298e-29,1.3153992318831259e-63,2.0165770155194125e-11,7.6596787104407708e-57,2.0165768113042599e-11,6.2364822801696907e-39,1.0841116660615646e-36,1.0060228093153547e-51,1.1664134213691418e-52,1.3589515477847079e-26,3.2685716408114879e-44,1.1013079122967348e-09,3.2607772297862379e-11,1.3055093639533964e-13,6.5754077500474771e-21,2.4350084063997422e-20,1.3052906649312907e-13,3.6668343900712783e-29,8.5229106483614539e-18,9.7635173355370836e-19,6.7250822058081521e-20,2.9238948446706908e-34,2.3733844411351938e-27,5.6044064062779565e-49,1.7714072140773616e-45,1.0554732857435059e-57,5.2000626129608941e-49
3.0464901870237445e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727528776421,0.11866996453449306,0.022821567671315768,0.0,4.641602375294967e-32,3.6878660139985812e-19,2.0759929990020609e-35,7.6196470312052065e-29,6.6210760390015401e-63,2.6887694034963952e-11,2.8922894125846655e-56,2.6887690561829704e-11,1.6171642339343925e-38,2.9363851712306999e-36,4.6173002405244274e-51,5.3533712666400524e-52,2.8432597104543352e-26,9.8176621923764808e-44,1.4684105193513282e-09,4.3477029713903151e-11,1.7407240805548889e-13,1.1182374449566474e-20,4.1411590517337235e-20,1.740347948267646e-13,7.671164640679816e-29,1.412607300429634e-17,1.9797463276368585e-18,1.6408128656524285e-19,1.0554962287885911e-33,4.9659281070351563e-27,1.9156858082103535e-48,8.129966249167442e-45,4.0480441417235091e-57,2.5812232812236071e-48
3.808112735040688e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727490970529,0.11866996416062503,0.022821567665881139,0.0,9.8468630982667323e-32,5.6342481093387349e-19,6.7500860614183388e-35,1.429548331701155e-28,2.6135107977852784e-62,3.3609618171844329e-11,8.8469176709118889e-56,3.3609612865728001e-11,3.5358868660544574e-38,6.5960861014000406e-36,1.6625238393025994e-50,1.9275300491318752e-51,5.1758207680825152e-26,2.4496545504669932e-43,1.8355131096943535e-09,5.4346287108203025e-11,2.1759651003910229e-13,1.7083090763940856e-20,6.3265168629595266e-20,2.1753840109378946e-13,1.3963063858110726e-28,2.1025136345781889e-17,3.4913895568100287e-18,3.3984201773609909e-19,3.0774983020252404e-33,9.0403074627265849e-27,5.3722732850069101e-48,2.9272350738286964e-44,1.2609749837080025e-56,1.0075275011264155e-47
4.5697352830576304e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727453164649,0.11866996378675704,0.022821567660446511,0.0,1.8745641000528917e-31,8.0153128482212976e-19,1.9014386386881355e-34,2.419965724412056e-28,8.8572781098930209e-62,4.03315425705081e-11,2.3582815567721949e-55,4.0331535022097347e-11,6.8930411134905811e-38,1.3077541557486414e-35,5.1552321793549471e-50,5.976874508145674e-51,8.5844332927424705e-26,5.4076005446714908e-43,2.202615683021291e-09,6.5215544480366098e-11,2.6112344341822668e-13,2.4300863232427992e-20,8.9997531311470596e-20,2.6103984673150489e-13,2.3156240103571084e-28,2.9125435747943134e-17,5.6036961585220019e-18,6.3100395214164903e-19,7.8139409649083192e-33,1.499465490386578e-26,1.325335497849348e-47,9.0766451423498891e-44,3.4403002827972634e-56,3.4507630852226408e-47
6.092980379091516e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727377552882,0.11866996303902107,0.022821567649577254,0.0,5.7705481337779137e-31,1.4080691393967917e-18,1.5753200182803596e-33,5.7436646473841479e-28,1.6702391441577769e-60,5.3775392152618348e-11,1.5390621253692216e-54,5.3775378892528432e-11,2.2005183925732262e-37,4.191395009067448e-35,6.3655434252456982e-49,7.3795110833379993e-50,1.987547448304054e-25,2.3519765741155881e-42,2.9368207786590988e-09,8.6954059158325308e-11,3.4818663679211367e-13,4.2683508660741408e-20,1.5808580403576036e-19,3.4803626082817586e-13,5.3599225884239772e-28,4.8337517562941508e-17,1.1969602284961462e-17,1.8082807036427441e-18,4.4266084472419146e-32,3.4721266239580949e-26,7.9917621379156599e-47,1.1205891890709131e-42,2.9379279046920363e-55,4.7189315294128929e-46
7.616225475125402e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727301941109,0.11866996229128517,0.022821567638707997,0.0,1.3653579296873723e-30,2.1881159088578292e-18,6.5260408035605341e-33,1.1181291424172473e-27,9.9877856312335137e-60,6.7219242779481155e-11,5.625849398041157e-54,6.7219222174096282e-11,5.303801116532011e-37,1.0096558406383496e-34,3.190300317549173e-48,3.6983600795171974e-49,3.8209210435660879e-25,6.9655877099983025e-42,3.6710258063769936e-09,1.0869257374792865e-10,4.3526291547576738e-13,6.6319728557421447e-20,2.4563992821403572e-19,4.3502405211574102e-13,1.0301527034159134e-27,7.113596023410592e-17,2.1362398227722703e-17,4.0240333316566516e-18,1.4955071214425732e-31,6.6756795734626678e-26,2.8837781615709211e-46,5.6157777649785628e-42,1.2797367873641044e-54,2.3363389086473062e-45
1.0662715667193174e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727150717598,0.11866996079581357,0.022821567616969483,0.0,5.3716370791483191e-30,4.2683652014928928e-18,7.30687682909771e-32,3.1074183054700619e-27,2.919865730130412e-58,9.4106947164646023e-11,4.9219337880136147e-53,9.4106906971941145e-11,2.1290776091997865e-36,4.0018095405477723e-34,5.7061669479055333e-47,6.6141441522954682e-48,1.0491024152042417e-24,4.1299732042852301e-41,5.1394356582027296e-09,1.5216960266227357e-10,6.0945965625468259e-13,1.2933004646451391e-19,4.7907725818514078e-19,6.0897378971101737e-13,2.8268529289168554e-27,1.2463364840085117e-16,4.9954661626159117e-17,1.3682478008580416e-17,1.0732542215359819e-30,1.8334057069761798e-25,2.5885164130347261e-45,1.0041610661236549e-40,1.7842557252181865e-53,3.8937526162245657e-44
1.3404556840054168e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727014616456,0.11866995944988937,0.022821567597404821,0.0,1.3004953498137163e-29,6.7335775122361027e-18,2.8334485475502508e-31,6.1357525757919755e-27,1.5023881679015604e-57,1.1830588468075373e-10,1.7843682003037188e-52,1.183058212775583e-10,5.1936623427468357e-36,9.7490023226605282e-34,2.5745648345733987e-46,2.9840501948915251e-47,2.0616239516677918e-24,1.2263276050448227e-40,6.4610042927289605e-09,1.9129892838324852e-10,7.6629043684517346e-13,2.0397180833122343e-19,7.5564640557359835e-19,7.654990935642303e-13,5.5526981961219139e-27,1.8012590613371463e-16,8.6838984297990149e-17,3.0021794520329542e-17,3.510815379838572e-30,3.6036013930313806e-25,9.1950766111075061e-45,4.5301249242291255e-40,7.4396629699281822e-53,1.8297394581201538e-43
1.6146398012915162e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726878515332,0.11866995810396538,0.022821567577840159,0.0,2.6751290041469303e-29,9.7605375916728871e-18,8.6118323211883949e-31,1.0664231607870743e-26,6.0968355294589814e-57,1.425048255775911e-10,5.0677309111850432e-52,1.4250473367678342e-10,1.0732211386796645e-35,2.0159430186092844e-33,9.0811330444695943e-46,1.052498248270849e-46,3.5734664248771381e-24,2.9884844844899269e-40,7.7825727073701184e-09,2.3042825381821265e-10,9.2317676809081729e-13,2.9558731482614182e-19,1.0951568305856173e-18,9.2199649531353827e-13,9.6204441794503273e-27,2.4045042517150409e-16,1.338554535763729e-16,5.6156655665477262e-17,9.09874468109876e-30,6.2474463452357482e-25,2.6210907305262966e-44,1.5976956483132102e-39,2.460970218204149e-52,6.2943158733827944e-43
1.8888239185776157e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726742414223,0.11866995675804162,0.022821567558275496,0.0,4.9059433412851997e-29,1.3349241239029479e-17,2.171358325534063e-30,1.6981386343533665e-26,1.9375012152366472e-56,1.6670376985454481e-10,1.231331798630031e-51,1.6670364416965103e-10,1.9741187983525131e-35,3.7171083067531939e-33,2.5798112867260873e-45,2.9898168091067091e-46,5.6804680157134436e-24,6.2997522600637893e-40,9.1041409021299887e-09,2.6955757896718283e-10,1.0801221208162439e-12,4.0416416977579541e-19,1.4975799530473565e-18,1.0784660002213206e-12,1.5286381183061301e-26,3.0423738072847939e-16,1.9025897282908131e-16,9.4197357212807634e-17,2.0214542016117438e-29,9.9329949994608532e-25,6.2819959437124137e-44,4.538253976683706e-39,6.655195195441661e-52,1.8143086175963872e-42
2.163008035863715e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726606313132,0.11866995541211808,0.022821567538710834,0.0,8.29131334087415e-29,1.7499688098961752e-17,4.8164553194656172e-30,2.5387935177147394e-26,5.2532027235774619e-56,1.9090271751100945e-10,2.6660468273876742e-51,1.909025527561781e-10,3.3436074037850583e-35,6.3135415485071815e-33,6.3472751628310254e-45,7.3555853841965172e-46,8.4824444930128075e-24,1.2004767677169544e-39,1.042570887701032e-08,3.0868690383017384e-10,1.2371295322232096e-12,5.296896324196512e-19,1.9628866264976913e-18,1.2349076134931552e-12,2.2817004841385689e-26,3.7045277558110736e-16,2.5506660741593853e-16,1.4615625762845584e-16,4.0133631093487772e-29,1.4835400701368715e-24,1.3375783119350736e-43,1.1164366938461549e-38,1.5729036308389737e-51,4.5702721477069952e-42
2.711376270435914e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726334110993,0.11866995272027163,0.022821567499581509,0.0,1.9828022496834177e-28,2.748581757889399e-17,1.8029171834442413e-29,4.9548247792597031e-26,2.8017732226775644e-55,2.3930062296037872e-10,9.7925070819232701e-51,2.3930036421022751e-10,8.0197567451396364e-35,1.5238828531023276e-32,2.848575915013874e-44,3.3006016487971806e-45,1.6529106745701039e-23,3.504032359070595e-39,1.3068844167133549e-08,3.8694555269826473e-10,1.5513388404751977e-12,8.3154111006786755e-19,3.0820475791080245e-18,1.5477071831522495e-12,4.4425234370699026e-26,5.0788431475537906e-16,4.0610647391357376e-16,2.9788514343767373e-16,1.2396686031284349e-28,2.8919277246143756e-24,4.7094654933641489e-43,5.0090379837575046e-38,6.62682258353136e-51,2.1871354938841161e-41
3.204907681550893e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726089129125,0.11866995029761059,0.022821567464365117,0.0,3.7930179908767234e-28,3.8394508419614331e-17,4.7482473336583183e-29,8.1381140404846223e-26,9.5840989413830478e-55,2.8285874941702271e-10,2.5596024889500154e-50,2.8285838799923798e-10,1.5370505609524703e-34,2.9352034402677743e-32,8.5903109866997885e-44,9.9522429852311891e-45,2.7123363831471717e-23,7.7743291065448745e-39,1.5447665176260144e-08,4.5737833570162463e-10,1.8343603127812374e-12,1.1610482159479038e-18,4.3040730509099699e-18,1.8291314556669586e-12,7.2845680123221542e-26,6.343648307932259e-16,5.6082686468109662e-16,4.9746885153788846e-16,2.8163301271725601e-28,4.7470541885535275e-24,1.2000775857318441e-42,1.5102020388276092e-37,1.9249919370945401e-50,6.770593304874511e-41
3.730335961585389e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725828314156,0.11866994771837407,0.022821567426872694,0.0,6.8676237843278182e-28,5.2008537744954369e-17,1.1465370452074057e-28,1.2789794565538542e-25,3.0052736758041724e-54,3.2923204376951597e-10,6.1899250254130189e-50,3.2923155423659967e-10,2.7875000162120901e-34,5.3439804334957775e-32,2.3725789702906212e-43,2.7483714137292876e-44,4.2595000063830184e-23,1.617365875979398e-38,1.7980228285257611e-08,5.3236317900758759e-10,2.1359255426093016e-12,1.5719857819608342e-18,5.8285031680592603e-18,2.1286449092299282e-12,1.1430739745247781e-25,7.7020774790719231e-16,7.390287892199569e-16,7.8333988049529208e-16,5.8846290267740325e-28,7.4574824981937222e-24,2.8476366902985742e-42,4.1699962264431174e-37,5.1830614031695469e-50,1.8901309862780027e-40
4.2557642416198854e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725567499247,0.11866994513913835,0.022821567389380272,0.0,1.1530791470512415e-27,6.7685497146050012e-17,2.4550352849785595e-28,1.895524379845785e-25,8.1374080482481869e-54,3.7560535051828059e-10,1.3380405733432023e-49,3.7560471347333219e-10,4.6867341638554112e-34,9.0089217676437615e-32,5.7345343999199283e-43,6.6419951075017206e-44,6.3089720717318527e-23,3.0706356637455039e-38,2.0512790586788674e-08,6.0734802126365471e-10,2.437756702650153e-12,2.0448519247831744e-18,7.5831515237016968e-18,2.4280560595941208e-12,1.6917145724001618e-25,9.0658635673530907e-16,9.2650107004040819e-16,1.1501888180481969e-15,1.1057090282036383e-27,1.1049585270700585e-23,6.0750855019988223e-42,1.0076378458437697e-36,1.2366640135079221e-49,4.5708649530535332e-40
4.7811925216543815e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725306684394,0.11866994255990344,0.02282156735188785,0.0,1.8256037739847935e-27,8.542538735125714e-17,4.786963070528832e-28,2.6848209234519429e-25,1.9648002894770641e-53,4.2197866965920913e-10,2.6518015857797977e-49,4.2197786570945128e-10,7.4294800842246993e-34,1.4305620636018639e-31,1.2487247342618401e-42,1.4461536767081074e-43,8.9312791854627421e-23,5.4276334390941211e-38,2.3045352080853383e-08,6.8233286246991424e-10,2.7398574096567824e-12,2.5795575878563535e-18,9.5678152380252116e-18,2.7273649421380564e-12,2.3929467288830397e-25,1.0432584228689274e-15,1.1200182894574849e-15,1.6014522481050684e-15,1.9139466420455742e-27,1.5647872050334706e-23,1.1924487423340787e-41,2.1936397994263274e-36,2.6842581254206389e-49,9.9081635910271093e-40
5.3066208016888776e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725045869596,0.11866993998066934,0.022821567314395427,0.0,2.757819997958001e-27,1.0522820833249803e-16,8.6629911014262859e-28,3.6681720709669912e-25,4.3308332313938208e-53,4.683520011882081e-10,4.9051616408629816e-49,4.6835101094497361e-10,1.1236193793460709e-33,2.1658612935126615e-31,2.5021087455191144e-42,2.8973575732038171e-43,1.2196609113899275e-22,9.0602236399938952e-38,2.5577912767451916e-08,7.5731770262645418e-10,3.0422298595156381e-12,3.1760141386759416e-18,1.1782292266216241e-17,3.0265715921205241e-12,3.2651860429684117e-25,1.1801173814015487e-15,1.317504871574004e-15,2.139281348330273e-15,3.1045512803312555e-27,2.1376437134928534e-23,2.1895831687690213e-41,4.3943724537024e-36,5.4023013187374498e-49,1.9703789225004295e-39
5.832049081723374e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724785054854,0.11866993740143604,0.022821567276903005,0.0,4.0093096937001959e-27,1.2709395977732437e-16,1.4753344838692574e-27,4.8668765719911221e-25,8.860379921485652e-53,5.1472534510118485e-10,8.5766555693126114e-49,5.1472414917991663e-10,1.6353037580234764e-33,3.1541372188854169e-31,4.6839756163148349e-42,5.4232453992447352e-43,1.617503622919633e-22,1.4431675342057668e-37,2.8110472646584496e-08,8.323025417333623e-10,3.3448754494237564e-12,3.8341330852022274e-18,1.4226380757391457e-17,3.3256760447907042e-12,4.3267567798629297e-25,1.3170837927552995e-15,1.5176297040982841e-15,2.7650557158106977e-15,4.7781805980411419e-27,2.8359352848373257e-23,3.8066041221569115e-41,8.2242583891570812e-36,1.0219663053773729e-48,3.6532385871568758e-39
6.357477361757871e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724524240168,0.11866993482220355,0.022821567239410583,0.0,5.6449900341512976e-27,1.5102264125177112e-16,2.3870856011521409e-27,6.3022419828615017e-25,1.6957114553092784e-52,5.6109870139404568e-10,1.4290403286924906e-48,5.6109728041429789e-10,2.3048763533829533e-33,4.4470296276014274e-31,8.2666006576576998e-42,9.5702159507275505e-43,2.0936577144802229e-22,2.2093856969393334e-37,3.0643031718251353e-08,9.072873797907265e-10,3.6477951396866365e-12,4.5538260086643906e-18,1.68998789214266e-17,3.6246783354056402e-12,5.5959144872087694e-25,1.4540924305063845e-15,1.7194701192168641e-15,3.4797322830666706e-15,7.0424725571292015e-27,3.6720745150308093e-23,6.3128084623383574e-41,1.4511167811728124e-35,1.8301946551845267e-48,6.3803134107479789e-39
6.882905641792368e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724263425537,0.11866993224297188,0.02282156720191816,0.0,7.7366794088961498e-27,1.7701425220391794e-16,3.7025022640242728e-27,7.9955845408249578e-25,3.0810344025938738e-52,6.0747207006269687e-10,2.2888201959437886e-48,6.0747040464813558e-10,3.1621463145987927e-33,6.1017395569622204e-31,1.3911957839199798e-41,1.610398672497751e-42,2.6551164396392129e-22,3.2723665107648306e-37,3.31755899824528e-08,9.8227221679863476e-10,3.9509894868423757e-12,5.3350045986202625e-18,1.9802585079641538e-17,3.9235784992252166e-12,7.0908232985623896e-25,1.5911006299048745e-15,1.9224620862327988e-15,4.2838867813200042e-15,1.0013152549145908e-26,4.6584793594317508e-23,1.0072051374886808e-40,2.4414950544498148e-35,3.1376338790227629e-48,1.0615049853669554e-38
7.93376220186136e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723741796425,0.11866992708451093,0.022821567126933315,0.0,1.3604767390984952e-26,2.3518626005478843e-16,8.0412517745406734e-27,1.2241466733512948e-24,9.0147480512316275e-52,7.0021884451099885e-10,5.3385734326510206e-48,7.0021663211425087e-10,5.5716258188195562e-33,1.0749194212947347e-30,3.5159224033496247e-41,4.0689570286150439e-42,4.0618725749514636e-22,6.6221442980790767e-37,3.8240704088460345e-08,1.1322418876664335e-09,4.5582035399585316e-12,7.0814661601930257e-18,2.6294815511745237e-17,4.5210725874603641e-12,1.0830127747608269e-24,1.8650299376887739e-15,2.3303129648028231e-15,6.1621792515195508e-15,1.8561717186370078e-26,7.1317594108659373e-23,2.3358473020670004e-40,6.1671032399371874e-35,8.3230502656566997e-48,2.6145032430416749e-38
8.984618761930352e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723220167535,0.11866992192605323,0.022821567051948478,0.0,2.2321324604438772e-26,3.0160997784336304e-16,1.5726189223124007e-26,1.7775075359058778e-24,2.3313045355438041e-51,7.9296566841336103e-10,1.1293405223505686e-47,7.9296283157840527e-10,9.1594386605836946e-33,1.7661935486782796e-30,7.9137910782940163e-41,9.1563969170990888e-42,5.8935057318871837e-22,1.2327462544793167e-36,4.3305814964609244e-08,1.2822115543374578e-09,5.166518435637575e-12,9.0728140289122584e-18,3.3701462263994332e-17,5.1181585913564627e-12,1.5688083713062306e-24,2.1388160919657505e-15,2.7397247225291672e-15,8.4011988461663359e-15,3.145839020577588e-26,1.0355137967486018e-22,4.9264894930657442e-40,1.3873526374624476e-34,1.9903380537061843e-47,5.7139189989866753e-38
1.0035475321999345e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722698538872,0.11866991676759873,0.022821566976963636,0.0,3.4665587057161755e-26,3.7628540006638534e-16,2.8246289314065978e-26,2.4766941471369842e-24,5.3355515234762347e-51,8.8571254173707254e-10,2.1928543792132603e-47,8.8570900304074202e-10,1.4252397604806613e-32,2.7463582455153203e-30,1.607597957965266e-40,1.8596049004879663e-41,8.2056235246257092e-22,2.1416706729076599e-36,4.8370922610901521e-08,1.4321812168124059e-09,5.7759346302470949e-12,1.130834609019108e-17,4.2020917841824491e-17,5.7148367925985447e-12,2.1807052657000081e-24,2.4124233742790317e-15,3.1495708879183139e-15,1.1001860387509348e-14,4.9772581642592805e-26,1.4427968426132077e-22,9.5510633849101108e-40,2.816762640075051e-34,4.3018487120939882e-47,1.1282040881085523e-37
1.213718844213733e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721655282191,0.11866990645069943,0.022821566826993957,0.0,7.4011902679244234e-26,5.5039133540917388e-16,7.618434796642336e-26,4.3807484480377937e-24,2.3060112481044811e-50,1.0712064365178537e-09,7.0116105297854936e-47,1.0712012619605324e-09,3.0550349851028421e-32,5.8766883958857393e-30,5.4615235959191275e-40,6.3146057984446616e-41,1.4492611481541225e-21,5.5913286898595144e-36,5.8501128213924408e-08,1.7321205291768483e-09,6.9980693398394032e-12,1.6509168929083484e-17,6.1391845689137952e-17,6.9069709124394366e-12,3.8387870991981695e-24,2.9590824270393576e-15,3.9692182169485533e-15,1.7288488208421285e-14,1.0718555256258385e-25,2.5519378240481666e-22,3.0619565269920622e-39,9.5577336056938765e-34,1.7125572265810738e-46,3.5904770217948097e-37
1.4028730250261516e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720716351913,0.11866989716550108,0.022821566692021251,0.0,1.3167480418823402e-25,7.353074500757962e-16,1.5840353243280239e-25,6.7641755240743259e-24,6.607796970215741e-50,1.2381511105138819e-09,1.6724969192072655e-46,1.2381441992235573e-09,5.4539651572925748e-32,1.0473831959107682e-29,1.3357343595244752e-39,1.5438020319036823e-40,2.2348529193919426e-21,1.1546347156888255e-35,6.7618302210555914e-08,2.002065895961221e-09,8.1017524252380366e-12,2.2018020740830931e-17,8.1931422577032437e-17,7.9784997567610765e-12,5.9021852954996918e-24,3.4504225960645714e-15,4.705636740840235e-15,2.4183581891059189e-14,1.8883135804789838e-25,3.9403445738826725e-22,7.3159359557466566e-39,2.3353017599332517e-33,4.7318787856868305e-46,8.3728785874639068e-37
1.5920272058385702e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719777422346,0.11866988788031319,0.022821566557048548,0.0,2.1759444604532655e-25,9.4695899962962516e-16,2.9614256555329368e-25,9.8852427638824126e-24,1.6266751426233168e-49,1.4050959441273657e-09,3.5611237456160272e-46,1.4050870457629103e-09,9.0433498803926829e-32,1.733707777680667e-29,2.8705364019304396e-39,3.3165177382485632e-40,3.2618477224390323e-21,2.171518537760322e-35,7.6735465742483827e-08,2.2720112491610605e-09,9.2089947393569395e-12,2.8307207400170542e-17,1.0540363461741136e-16,9.0487116919290193e-12,8.5891492667905368e-24,3.9411571001451797e-15,5.4409868128405365e-15,3.2249058655892619e-14,3.0603400830034121e-25,5.7584817232586085e-22,1.5599613811165744e-38,5.0139308395477792e-33,1.1432043171048524e-45,1.7240988966886965e-36
